date,LLY,LLY_EPS,PE Ratio
2009-09-03,32.64,1.13,28.88495575221239
2009-09-04,33.0,1.13,29.203539823008853
2009-09-08,32.83,1.13,29.053097345132745
2009-09-09,32.88,1.13,29.097345132743367
2009-09-10,32.82,1.13,29.044247787610622
2009-09-11,32.82,1.13,29.044247787610622
2009-09-14,33.13,1.13,29.318584070796465
2009-09-15,32.75,1.13,28.982300884955755
2009-09-16,32.87,1.13,29.088495575221238
2009-09-17,32.74,1.13,28.973451327433633
2009-09-18,32.86,1.13,29.07964601769912
2009-09-21,32.86,1.13,29.07964601769912
2009-09-22,32.77,1.13,29.000000000000007
2009-09-23,32.45,1.13,28.716814159292042
2009-09-24,32.4,1.13,28.672566371681416
2009-09-25,32.68,1.13,28.920353982300888
2009-09-28,33.04,1.13,29.238938053097346
2009-09-29,33.42,1.13,29.575221238938056
2009-09-30,33.03,1.13,29.230088495575224
2009-10-01,32.65,1.13,28.893805309734514
2009-10-02,32.51,1.13,28.76991150442478
2009-10-05,32.47,1.13,28.734513274336283
2009-10-06,33.02,1.13,29.2212389380531
2009-10-07,33.12,1.13,29.309734513274336
2009-10-08,33.36,1.13,29.52212389380531
2009-10-09,33.78,1.13,29.893805309734518
2009-10-12,33.87,1.13,29.97345132743363
2009-10-13,33.36,1.13,29.52212389380531
2009-10-14,33.92,1.13,30.017699115044252
2009-10-15,34.5,1.13,30.530973451327437
2009-10-16,34.44,1.13,30.477876106194692
2009-10-19,35.28,1.13,31.2212389380531
2009-10-20,35.24,1.13,31.185840707964605
2009-10-21,33.66,1.13,29.787610619469028
2009-10-22,34.1,1.13,30.176991150442483
2009-10-23,33.96,1.13,30.05309734513275
2009-10-26,33.91,1.13,30.008849557522122
2009-10-27,34.18,1.13,30.247787610619472
2009-10-28,34.0,1.13,30.08849557522124
2009-10-29,34.14,1.13,30.212389380530976
2009-10-30,34.01,1.3,26.16153846153846
2009-11-02,34.05,1.3,26.19230769230769
2009-11-03,33.54,1.3,25.799999999999997
2009-11-04,33.98,1.3,26.138461538461534
2009-11-05,34.43,1.3,26.484615384615385
2009-11-06,34.5,1.3,26.538461538461537
2009-11-09,35.32,1.3,27.16923076923077
2009-11-10,35.25,1.3,27.115384615384613
2009-11-11,35.19,1.3,27.069230769230767
2009-11-12,34.98,1.3,26.907692307692304
2009-11-13,35.36,1.3,27.2
2009-11-16,35.89,1.3,27.607692307692307
2009-11-17,35.94,1.3,27.646153846153844
2009-11-18,36.21,1.3,27.853846153846153
2009-11-19,36.12,1.3,27.784615384615382
2009-11-20,36.59,1.3,28.146153846153847
2009-11-23,36.8,1.3,28.307692307692303
2009-11-24,37.3,1.3,28.69230769230769
2009-11-25,37.4,1.3,28.769230769230766
2009-11-27,36.9,1.3,28.384615384615383
2009-11-30,36.73,1.3,28.25384615384615
2009-12-01,37.09,1.3,28.53076923076923
2009-12-02,37.51,1.3,28.853846153846153
2009-12-03,37.4,1.3,28.769230769230766
2009-12-04,37.39,1.3,28.76153846153846
2009-12-07,37.07,1.3,28.515384615384615
2009-12-08,36.51,1.3,28.084615384615383
2009-12-09,36.56,1.3,28.123076923076923
2009-12-10,35.02,1.3,26.93846153846154
2009-12-11,34.97,1.3,26.9
2009-12-14,35.62,1.3,27.4
2009-12-15,35.75,1.3,27.5
2009-12-16,35.71,1.3,27.46923076923077
2009-12-17,35.45,1.3,27.26923076923077
2009-12-18,35.72,1.3,27.476923076923075
2009-12-21,36.24,1.3,27.876923076923077
2009-12-22,36.11,1.3,27.776923076923076
2009-12-23,35.94,1.3,27.646153846153844
2009-12-24,36.08,1.3,27.75384615384615
2009-12-28,36.21,1.3,27.853846153846153
2009-12-29,36.01,1.3,27.7
2009-12-30,36.17,1.3,27.823076923076922
2009-12-31,35.71,1.3,27.46923076923077
2010-01-04,35.82,1.3,27.553846153846152
2010-01-05,35.19,1.3,27.069230769230767
2010-01-06,35.45,1.3,27.26923076923077
2010-01-07,35.27,1.3,27.130769230769232
2010-01-08,35.0,1.3,26.923076923076923
2010-01-11,35.48,1.3,27.292307692307688
2010-01-12,35.36,1.3,27.2
2010-01-13,35.85,1.3,27.576923076923077
2010-01-14,36.0,1.3,27.69230769230769
2010-01-15,35.82,1.3,27.553846153846152
2010-01-19,37.41,1.3,28.776923076923072
2010-01-20,37.3,1.3,28.69230769230769
2010-01-21,36.11,1.3,27.776923076923076
2010-01-22,35.52,1.3,27.323076923076925
2010-01-25,35.75,1.3,27.5
2010-01-26,36.16,1.3,27.815384615384612
2010-01-27,36.39,1.3,27.99230769230769
2010-01-28,35.75,1.3,27.5
2010-01-29,35.2,1.3,27.076923076923077
2010-02-01,35.0,1.3,26.923076923076923
2010-02-02,35.62,1.3,27.4
2010-02-03,35.31,1.3,27.161538461538463
2010-02-04,34.67,1.3,26.66923076923077
2010-02-05,34.52,1.3,26.553846153846155
2010-02-08,34.78,1.3,26.753846153846155
2010-02-09,35.2,1.3,27.076923076923077
2010-02-10,34.17,1.3,26.284615384615385
2010-02-11,34.17,1.3,26.284615384615385
2010-02-12,33.95,1.3,26.115384615384617
2010-02-16,34.08,1.3,26.215384615384615
2010-02-17,34.39,1.3,26.453846153846154
2010-02-18,34.41,1.3,26.469230769230766
2010-02-19,34.24,1.3,26.33846153846154
2010-02-22,34.47,0.94,36.670212765957444
2010-02-23,33.96,0.94,36.12765957446809
2010-02-24,34.04,0.94,36.21276595744681
2010-02-25,34.24,0.94,36.42553191489362
2010-02-26,34.34,0.94,36.53191489361703
2010-03-01,34.32,0.94,36.51063829787234
2010-03-02,34.55,0.94,36.75531914893617
2010-03-03,34.32,0.94,36.51063829787234
2010-03-04,34.54,0.94,36.74468085106383
2010-03-05,35.09,0.94,37.329787234042556
2010-03-08,34.93,0.94,37.15957446808511
2010-03-09,35.06,0.94,37.297872340425535
2010-03-10,35.34,0.94,37.59574468085107
2010-03-11,35.82,0.94,38.10638297872341
2010-03-12,35.93,0.94,38.22340425531915
2010-03-15,36.01,0.94,38.308510638297875
2010-03-16,36.18,0.94,38.48936170212766
2010-03-17,36.22,0.94,38.53191489361702
2010-03-18,36.36,0.94,38.68085106382979
2010-03-19,36.17,0.94,38.47872340425533
2010-03-22,36.54,0.94,38.87234042553192
2010-03-23,36.62,0.94,38.95744680851064
2010-03-24,36.26,0.94,38.57446808510638
2010-03-25,35.98,0.94,38.27659574468085
2010-03-26,35.42,0.94,37.68085106382979
2010-03-29,35.47,0.94,37.73404255319149
2010-03-30,35.9,0.94,38.191489361702125
2010-03-31,36.22,0.94,38.53191489361702
2010-04-01,36.15,0.94,38.45744680851064
2010-04-05,36.55,0.94,38.88297872340426
2010-04-06,36.51,0.94,38.840425531914896
2010-04-07,36.52,0.94,38.851063829787236
2010-04-08,36.52,0.94,38.851063829787236
2010-04-09,36.84,0.94,39.19148936170213
2010-04-12,36.57,0.94,38.90425531914894
2010-04-13,36.92,0.94,39.276595744680854
2010-04-14,36.59,0.94,38.925531914893625
2010-04-15,36.72,0.94,39.06382978723404
2010-04-16,36.54,0.94,38.87234042553192
2010-04-19,36.58,0.94,38.91489361702128
2010-04-20,36.53,0.94,38.861702127659576
2010-04-21,36.01,0.94,38.308510638297875
2010-04-22,35.38,0.94,37.63829787234043
2010-04-23,35.46,0.94,37.72340425531915
2010-04-26,35.32,0.94,37.57446808510638
2010-04-27,34.87,0.94,37.09574468085106
2010-04-28,34.76,0.94,36.97872340425532
2010-04-29,35.04,0.94,37.276595744680854
2010-04-30,34.97,1.19,29.386554621848738
2010-05-03,35.19,1.19,29.57142857142857
2010-05-04,35.01,1.19,29.42016806722689
2010-05-05,35.08,1.19,29.478991596638654
2010-05-06,34.4,1.19,28.907563025210084
2010-05-07,34.62,1.19,29.092436974789916
2010-05-10,35.15,1.19,29.537815126050422
2010-05-11,35.28,1.19,29.647058823529413
2010-05-12,34.78,1.19,29.226890756302524
2010-05-13,34.5,1.19,28.991596638655462
2010-05-14,33.92,1.19,28.50420168067227
2010-05-17,34.01,1.19,28.579831932773107
2010-05-18,33.62,1.19,28.252100840336134
2010-05-19,33.86,1.19,28.453781512605044
2010-05-20,33.34,1.19,28.01680672268908
2010-05-21,33.12,1.19,27.831932773109244
2010-05-24,32.98,1.19,27.71428571428571
2010-05-25,32.75,1.19,27.521008403361346
2010-05-26,32.25,1.19,27.100840336134453
2010-05-27,32.82,1.19,27.57983193277311
2010-05-28,32.79,1.19,27.554621848739497
2010-06-01,32.55,1.19,27.352941176470587
2010-06-02,33.21,1.19,27.907563025210084
2010-06-03,33.37,1.19,28.04201680672269
2010-06-04,32.37,1.19,27.201680672268907
2010-06-07,32.58,1.19,27.3781512605042
2010-06-08,32.9,1.19,27.647058823529413
2010-06-09,32.95,1.19,27.689075630252105
2010-06-10,33.46,1.19,28.117647058823533
2010-06-11,33.67,1.19,28.294117647058826
2010-06-14,33.87,1.19,28.462184873949578
2010-06-15,34.39,1.19,28.899159663865547
2010-06-16,34.11,1.19,28.66386554621849
2010-06-17,34.39,1.19,28.899159663865547
2010-06-18,34.61,1.19,29.084033613445378
2010-06-21,34.66,1.19,29.126050420168067
2010-06-22,34.45,1.19,28.949579831932777
2010-06-23,34.56,1.19,29.042016806722692
2010-06-24,34.48,1.19,28.974789915966387
2010-06-25,33.94,1.19,28.521008403361343
2010-06-28,34.02,1.19,28.588235294117652
2010-06-29,33.75,1.19,28.36134453781513
2010-06-30,33.5,1.19,28.151260504201684
2010-07-01,33.12,1.19,27.831932773109244
2010-07-02,33.67,1.19,28.294117647058826
2010-07-06,33.91,1.19,28.49579831932773
2010-07-07,34.66,1.19,29.126050420168067
2010-07-08,35.18,1.19,29.563025210084035
2010-07-09,35.17,1.19,29.554621848739497
2010-07-12,35.13,1.19,29.521008403361346
2010-07-13,35.21,1.19,29.58823529411765
2010-07-14,34.8,1.19,29.243697478991596
2010-07-15,35.17,1.19,29.554621848739497
2010-07-16,34.64,1.19,29.109243697478995
2010-07-19,34.99,1.19,29.403361344537817
2010-07-20,35.26,1.19,29.630252100840337
2010-07-21,34.95,1.19,29.369747899159666
2010-07-22,35.15,1.19,29.537815126050422
2010-07-23,35.17,1.19,29.554621848739497
2010-07-26,35.44,1.19,29.781512605042018
2010-07-27,36.1,1.19,30.336134453781515
2010-07-28,35.67,1.19,29.97478991596639
2010-07-29,35.45,1.19,29.78991596638656
2010-07-30,35.6,1.24,28.70967741935484
2010-08-02,36.34,1.24,29.306451612903228
2010-08-03,36.58,1.24,29.5
2010-08-04,36.78,1.24,29.661290322580648
2010-08-05,36.85,1.24,29.717741935483872
2010-08-06,36.87,1.24,29.733870967741932
2010-08-09,36.96,1.24,29.806451612903228
2010-08-10,37.77,1.24,30.45967741935484
2010-08-11,36.71,1.24,29.60483870967742
2010-08-12,36.6,1.24,29.516129032258068
2010-08-13,35.7,1.24,28.790322580645164
2010-08-16,35.57,1.24,28.685483870967744
2010-08-17,34.75,1.24,28.024193548387096
2010-08-18,34.78,1.24,28.048387096774196
2010-08-19,34.28,1.24,27.64516129032258
2010-08-20,34.17,1.24,27.556451612903228
2010-08-23,34.31,1.24,27.66935483870968
2010-08-24,33.97,1.24,27.39516129032258
2010-08-25,34.31,1.24,27.66935483870968
2010-08-26,33.95,1.24,27.37903225806452
2010-08-27,34.2,1.24,27.580645161290324
2010-08-30,33.97,1.24,27.39516129032258
2010-08-31,33.59,1.24,27.08870967741936
2010-09-01,34.2,1.24,27.580645161290324
2010-09-02,34.31,1.24,27.66935483870968
2010-09-03,34.66,1.24,27.951612903225804
2010-09-07,34.54,1.24,27.85483870967742
2010-09-08,34.81,1.24,28.072580645161292
2010-09-09,35.17,1.24,28.362903225806452
2010-09-10,35.43,1.24,28.572580645161292
2010-09-13,35.53,1.24,28.653225806451616
2010-09-14,35.65,1.24,28.75
2010-09-15,35.7,1.24,28.790322580645164
2010-09-16,35.67,1.24,28.766129032258068
2010-09-17,35.79,1.24,28.862903225806452
2010-09-20,36.35,1.24,29.31451612903226
2010-09-21,36.33,1.24,29.298387096774192
2010-09-22,36.05,1.24,29.07258064516129
2010-09-23,35.86,1.24,28.919354838709676
2010-09-24,36.1,1.24,29.112903225806452
2010-09-27,35.94,1.24,28.983870967741932
2010-09-28,36.39,1.24,29.346774193548388
2010-09-29,36.53,1.24,29.45967741935484
2010-09-30,36.53,1.24,29.45967741935484
2010-10-01,36.54,1.24,29.467741935483872
2010-10-04,36.3,1.24,29.274193548387096
2010-10-05,36.89,1.24,29.75
2010-10-06,37.17,1.24,29.975806451612904
2010-10-07,37.08,1.24,29.903225806451612
2010-10-08,37.07,1.24,29.89516129032258
2010-10-11,37.22,1.24,30.016129032258064
2010-10-12,37.36,1.24,30.129032258064516
2010-10-13,37.4,1.24,30.161290322580644
2010-10-14,37.42,1.24,30.17741935483871
2010-10-15,37.76,1.24,30.451612903225804
2010-10-18,38.06,1.24,30.693548387096776
2010-10-19,37.45,1.24,30.201612903225808
2010-10-20,36.01,1.24,29.04032258064516
2010-10-21,35.5,1.24,28.629032258064516
2010-10-22,35.4,1.24,28.548387096774192
2010-10-25,35.13,1.24,28.330645161290324
2010-10-26,34.9,1.24,28.14516129032258
2010-10-27,34.94,1.24,28.177419354838708
2010-10-28,35.15,1.24,28.346774193548388
2010-10-29,35.2,1.22,28.852459016393446
2010-11-01,35.04,1.22,28.721311475409838
2010-11-02,35.38,1.22,29.000000000000004
2010-11-03,35.57,1.22,29.155737704918035
2010-11-04,35.76,1.22,29.311475409836063
2010-11-05,35.72,1.22,29.278688524590162
2010-11-08,35.73,1.22,29.286885245901637
2010-11-09,35.77,1.22,29.319672131147545
2010-11-10,34.99,1.22,28.680327868852462
2010-11-11,34.95,1.22,28.64754098360656
2010-11-12,34.76,1.22,28.491803278688522
2010-11-15,34.63,1.22,28.385245901639347
2010-11-16,34.43,1.22,28.221311475409838
2010-11-17,34.4,1.22,28.19672131147541
2010-11-18,34.79,1.22,28.516393442622952
2010-11-19,34.5,1.22,28.278688524590166
2010-11-22,34.55,1.22,28.319672131147538
2010-11-23,34.08,1.22,27.934426229508198
2010-11-24,34.22,1.22,28.049180327868854
2010-11-26,34.07,1.22,27.926229508196723
2010-11-29,33.89,1.22,27.778688524590166
2010-11-30,33.66,1.22,27.590163934426226
2010-12-01,34.26,1.22,28.081967213114755
2010-12-02,34.25,1.22,28.07377049180328
2010-12-03,34.14,1.22,27.98360655737705
2010-12-06,33.97,1.22,27.84426229508197
2010-12-07,34.11,1.22,27.959016393442624
2010-12-08,34.31,1.22,28.122950819672134
2010-12-09,34.67,1.22,28.41803278688525
2010-12-10,34.98,1.22,28.67213114754098
2010-12-13,34.97,1.22,28.663934426229506
2010-12-14,35.09,1.22,28.762295081967217
2010-12-15,35.13,1.22,28.795081967213118
2010-12-16,35.18,1.22,28.836065573770494
2010-12-17,35.01,1.22,28.696721311475407
2010-12-20,35.04,1.22,28.721311475409838
2010-12-21,35.14,1.22,28.803278688524593
2010-12-22,35.2,1.22,28.852459016393446
2010-12-23,35.23,1.22,28.877049180327866
2010-12-27,35.07,1.22,28.745901639344265
2010-12-28,35.05,1.22,28.72950819672131
2010-12-29,35.15,1.22,28.811475409836063
2010-12-30,35.02,1.22,28.70491803278689
2010-12-31,35.04,1.22,28.721311475409838
2011-01-03,35.0,1.22,28.688524590163937
2011-01-04,35.03,1.22,28.713114754098363
2011-01-05,34.78,1.22,28.508196721311478
2011-01-06,34.94,1.22,28.63934426229508
2011-01-07,34.9,1.22,28.606557377049178
2011-01-10,34.49,1.22,28.27049180327869
2011-01-11,34.91,1.22,28.614754098360653
2011-01-12,35.03,1.22,28.713114754098363
2011-01-13,34.9,1.22,28.606557377049178
2011-01-14,34.91,1.22,28.614754098360653
2011-01-18,34.79,1.22,28.516393442622952
2011-01-19,34.65,1.22,28.401639344262296
2011-01-20,34.75,1.22,28.48360655737705
2011-01-21,34.76,1.22,28.491803278688522
2011-01-24,34.78,1.22,28.508196721311478
2011-01-25,34.73,1.22,28.467213114754095
2011-01-26,34.95,1.22,28.64754098360656
2011-01-27,35.47,1.22,29.073770491803277
2011-01-28,34.77,1.22,28.500000000000004
2011-01-31,34.77,1.22,28.500000000000004
2011-02-01,35.21,1.22,28.86065573770492
2011-02-02,35.42,1.22,29.032786885245905
2011-02-03,35.63,1.22,29.20491803278689
2011-02-04,35.53,1.22,29.122950819672134
2011-02-07,35.8,1.22,29.344262295081965
2011-02-08,35.84,1.22,29.377049180327873
2011-02-09,35.78,1.22,29.32786885245902
2011-02-10,35.62,1.22,29.196721311475407
2011-02-11,34.52,1.22,28.295081967213118
2011-02-14,34.56,1.22,28.32786885245902
2011-02-15,34.47,1.22,28.25409836065574
2011-02-16,34.66,1.22,28.409836065573767
2011-02-17,34.86,1.22,28.57377049180328
2011-02-18,34.6,1.22,28.36065573770492
2011-02-22,34.43,1.11,31.018018018018015
2011-02-23,34.04,1.11,30.666666666666664
2011-02-24,34.11,1.11,30.729729729729726
2011-02-25,34.09,1.11,30.71171171171171
2011-02-28,34.56,1.11,31.135135135135133
2011-03-01,34.26,1.11,30.86486486486486
2011-03-02,34.28,1.11,30.882882882882882
2011-03-03,34.39,1.11,30.98198198198198
2011-03-04,34.6,1.11,31.17117117117117
2011-03-07,34.66,1.11,31.22522522522522
2011-03-08,34.98,1.11,31.51351351351351
2011-03-09,35.09,1.11,31.61261261261261
2011-03-10,34.77,1.11,31.324324324324323
2011-03-11,34.86,1.11,31.405405405405403
2011-03-14,34.73,1.11,31.288288288288282
2011-03-15,34.1,1.11,30.72072072072072
2011-03-16,33.63,1.11,30.2972972972973
2011-03-17,34.13,1.11,30.74774774774775
2011-03-18,34.48,1.11,31.06306306306306
2011-03-21,34.38,1.11,30.972972972972972
2011-03-22,34.57,1.11,31.144144144144143
2011-03-23,34.36,1.11,30.954954954954953
2011-03-24,34.6,1.11,31.17117117117117
2011-03-25,34.48,1.11,31.06306306306306
2011-03-28,34.41,1.11,30.999999999999993
2011-03-29,34.68,1.11,31.24324324324324
2011-03-30,35.18,1.11,31.693693693693692
2011-03-31,35.17,1.11,31.684684684684683
2011-04-01,34.99,1.11,31.52252252252252
2011-04-04,35.03,1.11,31.558558558558556
2011-04-05,35.01,1.11,31.540540540540537
2011-04-06,35.72,1.11,32.18018018018017
2011-04-07,35.73,1.11,32.189189189189186
2011-04-08,35.69,1.11,32.15315315315315
2011-04-11,35.87,1.11,32.31531531531531
2011-04-12,35.84,1.11,32.288288288288285
2011-04-13,35.68,1.11,32.14414414414414
2011-04-14,35.75,1.11,32.207207207207205
2011-04-15,36.01,1.11,32.441441441441434
2011-04-18,35.62,1.11,32.09009009009009
2011-04-19,35.7,1.11,32.16216216216216
2011-04-20,36.13,1.11,32.549549549549546
2011-04-21,36.26,1.11,32.666666666666664
2011-04-25,36.23,1.11,32.63963963963963
2011-04-26,36.82,1.11,33.17117117117117
2011-04-27,37.23,1.11,33.54054054054053
2011-04-28,37.33,1.11,33.63063063063063
2011-04-29,37.01,1.36,27.213235294117645
2011-05-02,37.31,1.36,27.433823529411764
2011-05-03,38.09,1.36,28.00735294117647
2011-05-04,38.12,1.36,28.029411764705877
2011-05-05,38.19,1.36,28.080882352941174
2011-05-06,38.39,1.36,28.227941176470587
2011-05-09,38.55,1.36,28.345588235294112
2011-05-10,38.72,1.36,28.470588235294116
2011-05-11,38.28,1.36,28.14705882352941
2011-05-12,38.76,1.36,28.499999999999996
2011-05-13,38.95,1.36,28.639705882352942
2011-05-16,39.15,1.36,28.78676470588235
2011-05-17,39.13,1.36,28.772058823529413
2011-05-18,38.75,1.36,28.49264705882353
2011-05-19,38.71,1.36,28.463235294117645
2011-05-20,38.44,1.36,28.26470588235294
2011-05-23,38.4,1.36,28.235294117647054
2011-05-24,38.61,1.36,28.38970588235294
2011-05-25,38.31,1.36,28.169117647058822
2011-05-26,37.92,1.36,27.88235294117647
2011-05-27,37.85,1.36,27.830882352941174
2011-05-31,38.48,1.36,28.29411764705882
2011-06-01,37.94,1.36,27.89705882352941
2011-06-02,37.52,1.36,27.58823529411765
2011-06-03,37.05,1.36,27.242647058823525
2011-06-06,37.12,1.36,27.29411764705882
2011-06-07,37.26,1.36,27.39705882352941
2011-06-08,37.27,1.36,27.404411764705884
2011-06-09,37.72,1.36,27.735294117647054
2011-06-10,37.05,1.36,27.242647058823525
2011-06-13,37.22,1.36,27.367647058823525
2011-06-14,37.61,1.36,27.65441176470588
2011-06-15,37.2,1.36,27.352941176470587
2011-06-16,37.22,1.36,27.367647058823525
2011-06-17,37.33,1.36,27.448529411764703
2011-06-20,37.56,1.36,27.61764705882353
2011-06-21,37.77,1.36,27.772058823529413
2011-06-22,37.68,1.36,27.705882352941174
2011-06-23,37.19,1.36,27.345588235294112
2011-06-24,36.76,1.36,27.02941176470588
2011-06-27,36.83,1.36,27.080882352941174
2011-06-28,37.35,1.36,27.463235294117645
2011-06-29,37.27,1.36,27.404411764705884
2011-06-30,37.53,1.36,27.595588235294116
2011-07-01,37.67,1.36,27.698529411764707
2011-07-05,37.28,1.36,27.41176470588235
2011-07-06,37.66,1.36,27.691176470588232
2011-07-07,37.85,1.36,27.830882352941174
2011-07-08,37.71,1.36,27.727941176470587
2011-07-11,37.28,1.36,27.41176470588235
2011-07-12,37.49,1.36,27.566176470588236
2011-07-13,37.56,1.36,27.61764705882353
2011-07-14,38.41,1.36,28.242647058823525
2011-07-15,38.33,1.36,28.18382352941176
2011-07-18,38.05,1.36,27.977941176470583
2011-07-19,38.25,1.36,28.124999999999996
2011-07-20,38.17,1.36,28.066176470588236
2011-07-21,39.32,1.36,28.91176470588235
2011-07-22,38.7,1.36,28.455882352941178
2011-07-25,38.4,1.36,28.235294117647054
2011-07-26,38.46,1.36,28.27941176470588
2011-07-27,37.98,1.36,27.92647058823529
2011-07-28,38.0,1.36,27.941176470588232
2011-07-29,38.3,1.17,32.73504273504273
2011-08-01,37.97,1.17,32.452991452991455
2011-08-02,37.16,1.17,31.760683760683758
2011-08-03,37.31,1.17,31.888888888888893
2011-08-04,35.84,1.17,30.632478632478637
2011-08-05,36.24,1.17,30.974358974358978
2011-08-08,34.8,1.17,29.743589743589745
2011-08-09,35.64,1.17,30.461538461538463
2011-08-10,34.49,1.17,29.47863247863248
2011-08-11,35.3,1.17,30.17094017094017
2011-08-12,34.86,1.17,29.794871794871796
2011-08-15,35.77,1.17,30.572649572649578
2011-08-16,35.69,1.17,30.504273504273502
2011-08-17,35.73,1.17,30.538461538461537
2011-08-18,35.01,1.17,29.923076923076923
2011-08-19,35.01,1.17,29.923076923076923
2011-08-22,35.42,1.17,30.273504273504276
2011-08-23,35.92,1.17,30.700854700854705
2011-08-24,36.39,1.17,31.102564102564106
2011-08-25,35.89,1.17,30.675213675213676
2011-08-26,35.77,1.17,30.572649572649578
2011-08-29,36.99,1.17,31.61538461538462
2011-08-30,37.17,1.17,31.769230769230774
2011-08-31,37.51,1.17,32.05982905982906
2011-09-01,37.13,1.17,31.73504273504274
2011-09-02,36.44,1.17,31.145299145299145
2011-09-06,36.23,1.17,30.965811965811966
2011-09-07,36.94,1.17,31.572649572649574
2011-09-08,37.01,1.17,31.632478632478634
2011-09-09,36.13,1.17,30.880341880341884
2011-09-12,36.04,1.17,30.803418803418804
2011-09-13,36.7,1.17,31.367521367521373
2011-09-14,37.17,1.17,31.769230769230774
2011-09-15,37.44,1.17,32.0
2011-09-16,37.81,1.17,32.31623931623932
2011-09-19,37.52,1.17,32.068376068376075
2011-09-20,37.87,1.17,32.36752136752137
2011-09-21,37.11,1.17,31.71794871794872
2011-09-22,36.56,1.17,31.24786324786325
2011-09-23,36.07,1.17,30.82905982905983
2011-09-26,36.64,1.17,31.31623931623932
2011-09-27,37.18,1.17,31.77777777777778
2011-09-28,37.24,1.17,31.829059829059833
2011-09-29,37.25,1.17,31.837606837606838
2011-09-30,36.97,1.17,31.5982905982906
2011-10-03,36.33,1.17,31.05128205128205
2011-10-04,36.73,1.17,31.39316239316239
2011-10-05,37.03,1.17,31.64957264957265
2011-10-06,37.23,1.17,31.82051282051282
2011-10-07,37.92,1.17,32.410256410256416
2011-10-10,38.41,1.17,32.82905982905983
2011-10-11,37.7,1.17,32.22222222222223
2011-10-12,37.61,1.17,32.14529914529915
2011-10-13,38.0,1.17,32.478632478632484
2011-10-14,38.29,1.17,32.72649572649573
2011-10-17,37.97,1.17,32.452991452991455
2011-10-18,38.49,1.17,32.8974358974359
2011-10-19,38.7,1.17,33.07692307692308
2011-10-20,38.61,1.17,33.0
2011-10-21,38.07,1.17,32.53846153846154
2011-10-24,38.19,1.17,32.64102564102564
2011-10-25,37.42,1.17,31.982905982905987
2011-10-26,37.5,1.17,32.05128205128205
2011-10-27,37.87,1.17,32.36752136752137
2011-10-28,38.28,1.13,33.87610619469027
2011-10-31,37.16,1.13,32.88495575221239
2011-11-01,37.22,1.13,32.93805309734513
2011-11-02,37.48,1.13,33.16814159292036
2011-11-03,38.05,1.13,33.67256637168142
2011-11-04,37.94,1.13,33.575221238938056
2011-11-07,38.35,1.13,33.93805309734514
2011-11-08,38.99,1.13,34.50442477876107
2011-11-09,37.85,1.13,33.495575221238944
2011-11-10,37.23,1.13,32.94690265486726
2011-11-11,37.85,1.13,33.495575221238944
2011-11-14,37.65,1.13,33.31858407079646
2011-11-15,37.65,1.13,33.31858407079646
2011-11-16,36.83,1.13,32.5929203539823
2011-11-17,36.81,1.13,32.575221238938056
2011-11-18,36.89,1.13,32.64601769911505
2011-11-21,36.34,1.13,32.15929203539824
2011-11-22,36.14,1.13,31.982300884955755
2011-11-23,35.65,1.13,31.548672566371682
2011-11-25,35.58,1.13,31.486725663716815
2011-11-28,36.27,1.13,32.09734513274337
2011-11-29,36.14,1.13,31.982300884955755
2011-11-30,37.85,1.13,33.495575221238944
2011-12-01,37.64,1.13,33.30973451327434
2011-12-02,37.37,1.13,33.07079646017699
2011-12-05,37.41,1.13,33.10619469026549
2011-12-06,38.86,1.13,34.389380530973455
2011-12-07,39.43,1.13,34.89380530973452
2011-12-08,38.89,1.13,34.415929203539825
2011-12-09,39.27,1.13,34.75221238938054
2011-12-12,38.99,1.13,34.50442477876107
2011-12-13,39.65,1.13,35.08849557522124
2011-12-14,40.04,1.13,35.43362831858407
2011-12-15,41.22,1.13,36.47787610619469
2011-12-16,40.53,1.13,35.86725663716815
2011-12-19,40.74,1.13,36.05309734513275
2011-12-20,41.12,1.13,36.389380530973455
2011-12-21,41.57,1.13,36.78761061946903
2011-12-22,41.46,1.13,36.69026548672567
2011-12-23,41.64,1.13,36.849557522123895
2011-12-27,41.75,1.13,36.94690265486726
2011-12-28,41.3,1.13,36.548672566371685
2011-12-29,41.5,1.13,36.72566371681416
2011-12-30,41.56,1.13,36.77876106194691
2012-01-03,41.8,1.13,36.991150442477874
2012-01-04,40.71,1.13,36.02654867256638
2012-01-05,40.3,1.13,35.663716814159294
2012-01-06,39.88,1.13,35.29203539823009
2012-01-09,39.81,1.13,35.230088495575224
2012-01-10,40.33,1.13,35.690265486725664
2012-01-11,39.98,1.13,35.38053097345133
2012-01-12,40.18,1.13,35.55752212389381
2012-01-13,39.94,1.13,35.34513274336283
2012-01-17,40.03,1.13,35.42477876106195
2012-01-18,40.18,1.13,35.55752212389381
2012-01-19,40.17,1.13,35.548672566371685
2012-01-20,39.81,1.13,35.230088495575224
2012-01-23,39.4,1.13,34.86725663716815
2012-01-24,39.61,1.13,35.05309734513275
2012-01-25,39.89,1.13,35.30088495575222
2012-01-26,39.44,1.13,34.902654867256636
2012-01-27,39.2,1.13,34.69026548672567
2012-01-30,39.25,1.13,34.73451327433629
2012-01-31,39.74,1.13,35.16814159292036
2012-02-01,39.8,1.13,35.2212389380531
2012-02-02,39.6,1.13,35.04424778761062
2012-02-03,39.51,1.13,34.9646017699115
