date,NOC,NOC_EPS,PE Ratio
2001-07-25,34.78,,
2001-07-26,35.71,,
2001-07-27,36.36,,
2001-07-30,36.33,,
2001-07-31,36.24,,
2001-08-01,36.12,,
2001-08-02,36.49,,
2001-08-03,36.58,,
2001-08-06,36.4,,
2001-08-07,36.16,,
2001-08-08,35.6,,
2001-08-09,35.62,2.72,13.095588235294116
2001-08-10,35.7,2.72,13.125
2001-08-13,35.19,2.72,12.937499999999998
2001-08-14,34.99,2.72,12.863970588235293
2001-08-15,35.48,2.72,13.04411764705882
2001-08-16,36.14,2.72,13.286764705882351
2001-08-17,36.76,2.72,13.51470588235294
2001-08-20,36.91,2.72,13.56985294117647
2001-08-21,36.79,2.72,13.525735294117645
2001-08-22,36.64,2.72,13.470588235294118
2001-08-23,36.77,2.72,13.518382352941178
2001-08-24,37.0,2.72,13.602941176470587
2001-08-27,38.01,2.72,13.974264705882351
2001-08-28,37.7,2.72,13.860294117647058
2001-08-29,37.5,2.72,13.786764705882351
2001-08-30,36.68,2.72,13.485294117647058
2001-08-31,37.04,2.72,13.617647058823529
2001-09-04,37.6,2.72,13.823529411764705
2001-09-05,37.75,2.72,13.878676470588234
2001-09-06,37.38,2.72,13.742647058823529
2001-09-07,36.86,2.72,13.551470588235293
2001-09-10,37.02,2.72,13.61029411764706
2001-09-17,42.83,2.72,15.746323529411763
2001-09-18,42.8,2.72,15.735294117647056
2001-09-19,43.82,2.72,16.110294117647058
2001-09-20,46.04,2.72,16.926470588235293
2001-09-21,44.88,2.72,16.5
2001-09-24,44.11,2.72,16.21691176470588
2001-09-25,44.33,2.72,16.297794117647058
2001-09-26,44.54,2.72,16.375
2001-09-27,46.52,2.72,17.102941176470587
2001-09-28,45.63,2.72,16.77573529411765
2001-10-01,45.83,2.72,16.84926470588235
2001-10-02,47.52,2.72,17.470588235294116
2001-10-03,48.57,2.72,17.856617647058822
2001-10-04,47.89,2.72,17.606617647058822
2001-10-05,48.56,2.72,17.852941176470587
2001-10-08,48.61,2.72,17.871323529411764
2001-10-09,49.23,2.72,18.09926470588235
2001-10-10,48.35,2.72,17.775735294117645
2001-10-11,47.55,2.72,17.481617647058822
2001-10-12,47.09,2.72,17.3125
2001-10-15,48.12,2.72,17.691176470588232
2001-10-16,47.43,2.72,17.4375
2001-10-17,46.17,2.72,16.97426470588235
2001-10-18,46.98,2.72,17.27205882352941
2001-10-19,48.6,2.72,17.86764705882353
2001-10-22,47.66,2.72,17.52205882352941
2001-10-23,45.17,2.72,16.606617647058822
2001-10-24,46.86,2.72,17.227941176470587
2001-10-25,46.69,2.72,17.165441176470587
2001-10-26,46.53,2.72,17.106617647058822
2001-10-29,46.21,2.72,16.988970588235293
2001-10-30,45.33,2.72,16.665441176470587
2001-10-31,45.15,2.72,16.59926470588235
2001-11-01,44.99,2.72,16.540441176470587
2001-11-02,45.09,2.72,16.577205882352942
2001-11-05,45.0,3.53,12.747875354107649
2001-11-06,44.51,3.53,12.609065155807366
2001-11-07,43.4,3.53,12.294617563739378
2001-11-08,44.25,3.53,12.535410764872521
2001-11-09,44.09,3.53,12.490084985835695
2001-11-12,43.76,3.53,12.396600566572237
2001-11-13,41.74,3.53,11.824362606232295
2001-11-14,41.34,3.53,11.711048158640228
2001-11-15,40.21,3.53,11.390934844192635
2001-11-16,41.34,3.53,11.711048158640228
2001-11-19,43.35,3.53,12.28045325779037
2001-11-20,43.71,3.53,12.38243626062323
2001-11-21,42.6,3.53,12.067988668555241
2001-11-23,42.49,3.53,12.036827195467424
2001-11-26,41.47,3.53,11.747875354107649
2001-11-27,41.69,3.53,11.810198300283286
2001-11-28,42.23,3.53,11.963172804532578
2001-11-29,42.17,3.53,11.946175637393768
2001-11-30,42.41,3.53,12.014164305949008
2001-12-03,42.96,3.53,12.169971671388103
2001-12-04,43.43,3.53,12.303116147308783
2001-12-05,42.95,3.53,12.167138810198301
2001-12-06,42.92,3.53,12.158640226628897
2001-12-07,42.83,3.53,12.13314447592068
2001-12-10,42.85,3.53,12.138810198300284
2001-12-11,42.28,3.53,11.977337110481587
2001-12-12,42.75,3.53,12.110481586402267
2001-12-13,42.51,3.53,12.042492917847026
2001-12-14,42.65,3.53,12.08215297450425
2001-12-17,42.7,3.53,12.09631728045326
2001-12-18,42.69,3.53,12.093484419263456
2001-12-19,42.92,3.53,12.158640226628897
2001-12-20,44.3,3.53,12.549575070821529
2001-12-21,44.65,3.53,12.648725212464589
2001-12-24,44.94,3.53,12.73087818696884
2001-12-26,44.69,3.53,12.660056657223796
2001-12-27,44.79,3.53,12.688385269121813
2001-12-28,45.02,3.53,12.753541076487254
2001-12-31,45.54,3.53,12.90084985835694
2002-01-02,44.5,3.53,12.606232294617564
2002-01-03,44.61,3.53,12.637393767705383
2002-01-04,44.8,3.53,12.691218130311615
2002-01-07,44.47,3.53,12.597733711048159
2002-01-08,44.51,3.53,12.609065155807366
2002-01-09,44.66,3.53,12.65155807365439
2002-01-10,44.42,3.53,12.583569405099151
2002-01-11,43.37,3.53,12.286118980169972
2002-01-14,44.1,3.53,12.492917847025497
2002-01-15,44.38,3.53,12.572237960339944
2002-01-16,43.89,3.53,12.433427762039662
2002-01-17,44.17,3.53,12.512747875354108
2002-01-18,44.46,3.53,12.594900849858357
2002-01-22,44.27,3.53,12.541076487252127
2002-01-23,43.77,3.53,12.399433427762041
2002-01-24,46.11,3.53,13.062322946175637
2002-01-25,47.35,3.53,13.413597733711049
2002-01-28,48.96,3.53,13.869688385269123
2002-01-29,48.13,3.53,13.634560906515583
2002-01-30,48.25,3.53,13.668555240793202
2002-01-31,50.42,3.53,14.283286118980172
2002-02-01,49.6,3.53,14.050991501416432
2002-02-04,49.68,3.53,14.073654390934845
2002-02-05,48.83,3.53,13.8328611898017
2002-02-06,49.39,3.53,13.991501416430596
2002-02-07,49.35,3.53,13.980169971671389
2002-02-08,49.35,3.53,13.980169971671389
2002-02-11,49.69,3.53,14.076487252124647
2002-02-12,49.5,3.53,14.022662889518415
2002-02-13,49.9,3.53,14.135977337110482
2002-02-14,49.68,3.53,14.073654390934845
2002-02-15,52.18,3.53,14.78186968838527
2002-02-19,51.91,3.53,14.705382436260622
2002-02-20,51.97,3.53,14.722379603399434
2002-02-21,53.22,3.53,15.076487252124647
2002-02-22,49.67,3.53,14.070821529745043
2002-02-25,48.99,3.53,13.878186968838529
2002-02-26,48.66,3.53,13.784702549575071
2002-02-27,49.25,3.53,13.951841359773372
2002-02-28,48.36,3.53,13.69971671388102
2002-03-01,48.68,3.53,13.790368271954675
2002-03-04,46.76,3.53,13.246458923512748
2002-03-05,46.96,3.53,13.303116147308783
2002-03-06,49.38,3.53,13.988668555240794
2002-03-07,48.38,3.53,13.705382436260624
2002-03-08,47.85,3.53,13.555240793201135
2002-03-11,49.0,3.53,13.881019830028329
2002-03-12,49.45,3.53,14.008498583569407
2002-03-13,49.65,3.53,14.06515580736544
2002-03-14,48.78,3.53,13.818696883852692
2002-03-15,49.31,3.53,13.968838526912183
2002-03-18,49.13,3.53,13.917847025495751
2002-03-19,50.51,3.53,14.308781869688385
2002-03-20,50.47,3.53,14.29745042492918
2002-03-21,49.33,3.53,13.974504249291785
2002-03-22,49.29,4.84,10.183884297520661
2002-03-25,48.79,4.84,10.080578512396695
2002-03-26,48.56,4.84,10.03305785123967
2002-03-27,50.37,4.84,10.40702479338843
2002-03-28,51.07,4.84,10.551652892561984
2002-04-01,52.46,4.84,10.838842975206612
2002-04-02,51.5,4.84,10.640495867768596
2002-04-03,51.27,4.84,10.592975206611571
2002-04-04,51.41,4.84,10.62190082644628
2002-04-05,51.88,4.84,10.719008264462811
2002-04-08,52.66,4.84,10.880165289256198
2002-04-09,51.84,4.84,10.710743801652894
2002-04-10,53.15,4.84,10.981404958677686
2002-04-11,53.7,4.84,11.095041322314051
2002-04-12,53.45,4.84,11.043388429752067
2002-04-15,51.9,4.84,10.723140495867769
2002-04-16,52.74,4.84,10.896694214876034
2002-04-17,51.45,4.84,10.6301652892562
2002-04-18,51.45,4.84,10.6301652892562
2002-04-19,50.7,4.84,10.475206611570249
2002-04-22,51.57,4.84,10.65495867768595
2002-04-23,53.04,4.84,10.958677685950413
2002-04-24,52.62,4.84,10.87190082644628
2002-04-25,52.76,4.84,10.900826446280991
2002-04-26,52.69,4.84,10.886363636363637
2002-04-29,52.4,4.84,10.826446280991735
2002-04-30,54.51,4.84,11.262396694214877
2002-05-01,56.32,4.84,11.636363636363637
2002-05-02,55.75,4.84,11.518595041322314
2002-05-03,55.29,4.84,11.423553719008265
2002-05-06,54.04,4.84,11.165289256198347
2002-05-07,53.97,4.84,11.150826446280991
2002-05-08,54.94,4.84,11.351239669421487
2002-05-09,55.01,4.84,11.365702479338843
2002-05-10,54.54,1.29,42.27906976744186
2002-05-13,56.25,1.29,43.604651162790695
2002-05-14,55.83,1.29,43.27906976744186
2002-05-15,55.04,1.29,42.666666666666664
2002-05-16,55.63,1.29,43.12403100775194
2002-05-17,55.51,1.29,43.031007751937985
2002-05-20,55.58,1.29,43.08527131782945
2002-05-21,56.04,1.29,43.44186046511628
2002-05-22,56.23,1.29,43.5891472868217
2002-05-23,55.46,1.29,42.992248062015506
2002-05-24,54.48,1.29,42.23255813953488
2002-05-28,54.38,1.29,42.15503875968992
2002-05-29,55.11,1.29,42.72093023255814
2002-05-30,55.59,1.29,43.093023255813954
2002-05-31,54.8,1.29,42.48062015503876
2002-06-03,54.45,1.29,42.2093023255814
2002-06-04,53.87,1.29,41.75968992248062
2002-06-05,54.44,1.29,42.201550387596896
2002-06-06,53.76,1.29,41.67441860465116
2002-06-07,53.17,1.29,41.21705426356589
2002-06-10,54.53,1.29,42.27131782945737
2002-06-11,54.23,1.29,42.03875968992248
2002-06-12,55.02,1.29,42.651162790697676
2002-06-13,55.7,1.29,43.17829457364341
2002-06-14,55.17,1.29,42.76744186046512
2002-06-17,56.94,1.29,44.13953488372093
2002-06-18,58.59,1.29,45.418604651162795
2002-06-19,59.86,1.29,46.4031007751938
2002-06-20,58.7,1.29,45.50387596899225
2002-06-21,58.14,1.29,45.06976744186046
2002-06-24,57.98,1.29,44.945736434108525
2002-06-25,56.02,1.29,43.42635658914729
2002-06-26,55.23,1.29,42.81395348837209
2002-06-27,57.74,1.29,44.75968992248062
2002-06-28,56.47,1.29,43.775193798449614
2002-07-01,53.39,1.29,41.3875968992248
2002-07-02,53.47,1.29,41.44961240310077
2002-07-03,53.94,1.29,41.81395348837209
2002-07-05,56.06,1.29,43.457364341085274
2002-07-08,54.35,1.29,42.13178294573643
2002-07-09,54.68,1.29,42.3875968992248
2002-07-10,52.9,1.29,41.007751937984494
2002-07-11,51.46,1.29,39.89147286821705
2002-07-12,50.15,1.29,38.87596899224806
2002-07-15,48.45,1.29,37.55813953488372
2002-07-16,49.01,1.29,37.9922480620155
2002-07-17,49.71,1.29,38.53488372093023
2002-07-18,49.69,1.29,38.519379844961236
2002-07-19,44.98,1.29,34.86821705426356
2002-07-22,43.36,1.29,33.61240310077519
2002-07-23,45.17,1.29,35.015503875968996
2002-07-24,47.72,1.29,36.9922480620155
2002-07-25,47.86,1.29,37.10077519379845
2002-07-26,46.73,1.29,36.224806201550386
2002-07-29,48.75,1.29,37.7906976744186
2002-07-30,48.53,2.85,17.028070175438597
2002-07-31,50.01,2.85,17.54736842105263
2002-08-01,49.35,2.85,17.31578947368421
2002-08-02,48.72,2.85,17.094736842105263
2002-08-05,46.63,2.85,16.36140350877193
2002-08-06,48.0,2.85,16.842105263157894
2002-08-07,50.02,2.85,17.55087719298246
2002-08-08,52.26,2.85,18.336842105263155
2002-08-09,52.66,2.85,18.47719298245614
2002-08-12,51.55,2.85,18.087719298245613
2002-08-13,50.4,2.85,17.684210526315788
2002-08-14,52.12,2.85,18.287719298245612
2002-08-15,52.18,2.85,18.308771929824562
2002-08-16,52.92,2.85,18.568421052631578
2002-08-19,52.97,2.85,18.5859649122807
2002-08-20,51.86,2.85,18.196491228070176
2002-08-21,51.95,2.85,18.228070175438596
2002-08-22,51.93,2.85,18.221052631578946
2002-08-23,52.28,2.85,18.343859649122805
2002-08-26,53.9,2.85,18.912280701754383
2002-08-27,55.35,2.85,19.42105263157895
2002-08-28,54.2,2.85,19.017543859649123
2002-08-29,55.45,2.85,19.45614035087719
2002-08-30,55.47,2.85,19.46315789473684
2002-09-03,53.78,2.85,18.87017543859649
2002-09-04,54.52,2.85,19.12982456140351
2002-09-05,55.18,2.85,19.36140350877193
2002-09-06,55.6,2.85,19.50877192982456
2002-09-09,56.46,2.85,19.810526315789474
2002-09-10,56.58,2.85,19.852631578947367
2002-09-11,56.84,2.85,19.943859649122807
2002-09-12,57.28,2.85,20.098245614035086
2002-09-13,56.92,2.85,19.971929824561403
2002-09-16,57.82,2.85,20.287719298245612
2002-09-17,55.79,2.85,19.575438596491228
2002-09-18,56.36,2.85,19.775438596491227
2002-09-19,55.58,2.85,19.50175438596491
2002-09-20,56.26,2.85,19.74035087719298
2002-09-23,57.46,2.85,20.16140350877193
2002-09-24,57.07,2.85,20.02456140350877
2002-09-25,56.65,2.85,19.87719298245614
2002-09-26,57.26,2.85,20.091228070175436
2002-09-27,57.26,2.85,20.091228070175436
2002-09-30,56.04,2.85,19.66315789473684
2002-10-01,55.47,2.85,19.46315789473684
2002-10-02,55.34,2.85,19.417543859649122
2002-10-03,55.01,2.85,19.301754385964912
2002-10-04,53.89,2.85,18.90877192982456
2002-10-07,54.84,2.85,19.242105263157896
2002-10-08,51.82,2.85,18.182456140350876
2002-10-09,50.65,2.85,17.771929824561404
2002-10-10,51.82,2.85,18.182456140350876
2002-10-11,53.08,2.85,18.62456140350877
2002-10-14,52.15,2.85,18.298245614035086
2002-10-15,52.13,2.85,18.29122807017544
2002-10-16,51.96,2.85,18.23157894736842
2002-10-17,45.85,2.85,16.087719298245613
2002-10-18,45.5,2.85,15.964912280701753
2002-10-21,46.96,2.85,16.477192982456142
2002-10-22,46.89,2.85,16.45263157894737
2002-10-23,47.75,2.85,16.75438596491228
2002-10-24,47.97,2.85,16.83157894736842
2002-10-25,47.46,2.85,16.652631578947368
2002-10-28,46.07,2.85,16.164912280701753
2002-10-29,47.06,2.85,16.512280701754385
2002-10-30,46.38,2.85,16.273684210526316
2002-10-31,46.59,2.85,16.347368421052632
2002-11-01,45.52,2.85,15.971929824561403
2002-11-04,42.47,2.85,14.901754385964912
2002-11-05,43.58,2.85,15.291228070175437
2002-11-06,45.36,2.85,15.91578947368421
2002-11-07,44.7,2.85,15.68421052631579
2002-11-08,44.52,2.85,15.621052631578948
2002-11-11,44.0,2.85,15.43859649122807
2002-11-12,43.95,4.03,10.905707196029777
2002-11-13,42.13,4.03,10.45409429280397
2002-11-14,40.88,4.03,10.1439205955335
2002-11-15,41.48,4.03,10.292803970223323
2002-11-18,39.51,4.03,9.803970223325061
2002-11-19,40.84,4.03,10.133995037220844
2002-11-20,41.56,4.03,10.312655086848634
2002-11-21,43.37,4.03,10.761786600496277
2002-11-22,43.87,4.03,10.885856079404466
2002-11-25,43.76,4.03,10.858560794044664
2002-11-26,44.54,4.03,11.052109181141438
2002-11-27,44.3,4.03,10.992555831265507
2002-11-29,43.78,4.03,10.863523573200991
2002-12-02,43.67,4.03,10.836228287841191
2002-12-03,43.14,4.03,10.70471464019851
2002-12-04,43.44,4.03,10.779156327543424
2002-12-05,42.56,4.03,10.560794044665013
2002-12-06,43.55,4.03,10.806451612903224
2002-12-09,43.07,4.03,10.687344913151364
2002-12-10,43.65,4.03,10.831265508684863
2002-12-11,43.59,4.03,10.816377171215882
2002-12-12,42.87,4.03,10.637717121588087
2002-12-13,41.21,4.03,10.225806451612902
2002-12-16,41.82,4.03,10.377171215880892
2002-12-17,41.23,4.03,10.23076923076923
2002-12-18,42.63,4.03,10.578163771712159
2002-12-19,42.85,4.03,10.632754342431761
2002-12-20,43.12,4.03,10.699751861042182
2002-12-23,44.27,4.03,10.985111662531018
2002-12-24,44.61,4.03,11.069478908188584
2002-12-26,44.27,4.03,10.985111662531018
2002-12-27,44.24,4.03,10.977667493796526
2002-12-30,43.99,4.03,10.91563275434243
2002-12-31,43.82,4.03,10.873449131513647
2003-01-02,45.08,4.03,11.186104218362281
2003-01-03,44.9,4.03,11.141439205955335
2003-01-06,45.37,4.03,11.25806451612903
2003-01-07,44.46,4.03,11.032258064516128
2003-01-08,44.38,4.03,11.012406947890819
2003-01-09,44.66,4.03,11.081885856079403
2003-01-10,44.64,4.03,11.076923076923077
2003-01-13,44.29,4.03,10.990074441687344
2003-01-14,44.13,4.03,10.950372208436724
2003-01-15,43.73,4.03,10.851116625310173
2003-01-16,43.77,4.03,10.861042183622828
2003-01-17,43.05,4.03,10.682382133995036
2003-01-21,42.74,4.03,10.60545905707196
2003-01-22,40.53,4.03,10.057071960297767
2003-01-23,41.61,4.03,10.325062034739453
2003-01-24,40.77,4.03,10.116625310173697
2003-01-27,39.93,4.03,9.90818858560794
2003-01-28,41.5,4.03,10.297766749379653
2003-01-29,41.88,4.03,10.392059553349876
2003-01-30,41.42,4.03,10.277915632754342
2003-01-31,41.29,4.03,10.245657568238213
2003-02-03,41.71,4.03,10.349875930521092
2003-02-04,42.05,4.03,10.434243176178658
2003-02-05,41.76,4.03,10.362282878411909
2003-02-06,41.33,4.03,10.255583126550867
2003-02-07,41.42,4.03,10.277915632754342
2003-02-10,41.48,4.03,10.292803970223323
2003-02-11,41.29,4.03,10.245657568238213
2003-02-12,41.22,4.03,10.228287841191067
2003-02-13,41.29,4.03,10.245657568238213
2003-02-14,41.64,4.03,10.332506203473946
2003-02-18,41.47,4.03,10.29032258064516
2003-02-19,42.14,4.03,10.456575682382134
2003-02-20,41.23,4.03,10.23076923076923
2003-02-21,41.22,4.03,10.228287841191067
2003-02-24,40.11,4.03,9.952853598014888
2003-02-25,40.09,4.03,9.94789081885856
2003-02-26,39.74,4.03,9.861042183622828
2003-02-27,39.3,4.03,9.751861042183622
2003-02-28,39.17,4.03,9.719602977667494
2003-03-03,39.13,4.03,9.709677419354838
2003-03-04,39.42,4.03,9.781637717121589
2003-03-05,37.83,4.03,9.387096774193548
2003-03-06,37.97,4.03,9.421836228287841
2003-03-07,37.37,4.03,9.272952853598014
2003-03-10,36.7,4.03,9.106699751861042
2003-03-11,35.69,4.03,8.8560794044665
2003-03-12,36.01,4.03,8.93548387096774
2003-03-13,36.62,4.03,9.08684863523573
2003-03-14,38.13,4.03,9.461538461538462
2003-03-17,38.93,4.03,9.660049627791562
2003-03-18,38.92,4.03,9.657568238213399
2003-03-19,39.51,4.03,9.803970223325061
2003-03-20,38.38,4.03,9.523573200992557
2003-03-21,37.2,4.03,9.230769230769232
2003-03-24,38.14,5.82,6.553264604810996
2003-03-25,37.84,5.82,6.501718213058419
2003-03-26,37.81,5.82,6.4965635738831615
2003-03-27,38.71,5.82,6.651202749140893
2003-03-28,39.06,5.82,6.711340206185567
2003-03-31,38.76,5.82,6.659793814432989
2003-04-01,39.42,5.82,6.77319587628866
2003-04-02,39.3,5.82,6.752577319587628
2003-04-03,39.07,5.82,6.713058419243986
2003-04-04,37.61,5.82,6.462199312714776
2003-04-07,37.95,5.82,6.520618556701031
2003-04-08,37.81,5.82,6.4965635738831615
2003-04-09,37.79,5.82,6.493127147766322
2003-04-10,36.76,5.82,6.316151202749141
2003-04-11,36.24,5.82,6.22680412371134
2003-04-14,36.7,5.82,6.305841924398625
2003-04-15,36.88,5.82,6.3367697594501715
2003-04-16,37.02,5.82,6.360824742268042
2003-04-17,37.86,5.82,6.505154639175258
2003-04-21,38.26,5.82,6.573883161512027
2003-04-22,39.12,5.82,6.721649484536082
2003-04-23,39.25,5.82,6.743986254295533
2003-04-24,38.91,5.82,6.685567010309278
2003-04-25,38.6,5.82,6.632302405498281
2003-04-28,39.09,5.82,6.716494845360825
2003-04-29,40.34,5.82,6.9312714776632305
2003-04-30,39.73,5.82,6.826460481099655
2003-05-01,39.56,5.82,6.797250859106529
2003-05-02,40.58,5.82,6.972508591065291
2003-05-05,39.98,5.82,6.869415807560136
2003-05-06,40.22,5.82,6.910652920962199
2003-05-07,40.25,5.82,6.9158075601374565
2003-05-08,39.78,5.82,6.835051546391752
2003-05-09,40.12,5.82,6.893470790378006
2003-05-12,40.91,5.82,7.029209621993126
2003-05-13,41.36,5.82,7.106529209621993
2003-05-14,41.52,0.92,45.130434782608695
2003-05-15,41.11,0.92,44.68478260869565
2003-05-16,41.06,0.92,44.630434782608695
2003-05-19,40.07,0.92,43.55434782608695
2003-05-20,39.83,0.92,43.29347826086956
2003-05-21,39.26,0.92,42.67391304347826
2003-05-22,39.35,0.92,42.77173913043478
2003-05-23,40.24,0.92,43.73913043478261
2003-05-27,39.74,0.92,43.19565217391305
2003-05-28,39.53,0.92,42.96739130434783
2003-05-29,39.1,0.92,42.5
2003-05-30,39.62,0.92,43.065217391304344
2003-06-02,39.62,0.92,43.065217391304344
2003-06-03,39.44,0.92,42.8695652173913
2003-06-04,38.99,0.92,42.380434782608695
2003-06-05,38.85,0.92,42.22826086956522
2003-06-06,38.58,0.92,41.93478260869565
2003-06-09,37.72,0.92,41.0
2003-06-10,38.45,0.92,41.79347826086957
2003-06-11,39.33,0.92,42.74999999999999
2003-06-12,39.52,0.92,42.95652173913044
2003-06-13,38.86,0.92,42.23913043478261
2003-06-16,39.36,0.92,42.78260869565217
2003-06-17,38.94,0.92,42.326086956521735
2003-06-18,39.37,0.92,42.79347826086956
2003-06-19,39.57,0.92,43.01086956521739
2003-06-20,40.09,0.92,43.57608695652174
2003-06-23,39.83,0.92,43.29347826086956
2003-06-24,39.91,0.92,43.38043478260869
2003-06-25,39.55,0.92,42.9891304347826
2003-06-26,39.18,0.92,42.586956521739125
2003-06-27,38.77,0.92,42.141304347826086
2003-06-30,38.98,0.92,42.3695652173913
2003-07-01,39.84,0.92,43.30434782608696
2003-07-02,39.75,0.92,43.20652173913043
2003-07-03,38.88,0.92,42.26086956521739
2003-07-07,38.85,0.92,42.22826086956522
2003-07-08,39.16,0.92,42.565217391304344
2003-07-09,38.92,0.92,42.30434782608695
2003-07-10,39.62,0.92,43.065217391304344
2003-07-11,39.83,0.92,43.29347826086956
2003-07-14,39.75,0.92,43.20652173913043
2003-07-15,39.64,0.92,43.08695652173913
2003-07-16,39.42,0.92,42.84782608695652
2003-07-17,39.01,0.92,42.40217391304348
2003-07-18,40.23,0.92,43.72826086956521
2003-07-21,39.69,0.92,43.141304347826086
2003-07-22,40.26,0.92,43.76086956521739
2003-07-23,39.93,0.92,43.40217391304348
2003-07-24,38.92,0.92,42.30434782608695
2003-07-25,39.35,0.92,42.77173913043478
2003-07-28,41.72,0.92,45.347826086956516
2003-07-29,41.74,0.92,45.369565217391305
2003-07-30,41.81,0.92,45.44565217391305
2003-07-31,41.67,0.92,45.29347826086956
2003-08-01,41.5,0.92,45.108695652173914
2003-08-04,41.45,0.92,45.05434782608696
2003-08-05,41.11,0.92,44.68478260869565
2003-08-06,41.11,2.02,20.35148514851485
2003-08-07,41.38,2.02,20.485148514851485
2003-08-08,41.09,2.02,20.34158415841584
2003-08-11,41.26,2.02,20.425742574257423
2003-08-12,41.39,2.02,20.49009900990099
2003-08-13,41.19,2.02,20.39108910891089
2003-08-14,41.99,2.02,20.787128712871286
2003-08-15,42.0,2.02,20.792079207920793
2003-08-18,43.02,2.02,21.2970297029703
2003-08-19,43.4,2.02,21.485148514851485
2003-08-20,42.56,2.02,21.06930693069307
2003-08-21,43.87,2.02,21.717821782178216
2003-08-22,42.84,2.02,21.20792079207921
2003-08-25,42.56,2.02,21.06930693069307
2003-08-26,43.1,2.02,21.33663366336634
2003-08-27,42.78,2.02,21.17821782178218
2003-08-28,43.07,2.02,21.321782178217823
2003-08-29,43.13,2.02,21.351485148514854
2003-09-02,43.21,2.02,21.39108910891089
2003-09-03,43.36,2.02,21.465346534653467
2003-09-04,43.04,2.02,21.306930693069308
2003-09-05,42.59,2.02,21.084158415841586
2003-09-08,42.92,2.02,21.247524752475247
2003-09-09,42.51,2.02,21.044554455445542
2003-09-10,41.92,2.02,20.752475247524753
2003-09-11,41.98,2.02,20.78217821782178
2003-09-12,42.05,2.02,20.816831683168314
2003-09-15,42.4,2.02,20.99009900990099
2003-09-16,42.84,2.02,21.20792079207921
2003-09-17,42.8,2.02,21.188118811881186
2003-09-18,42.7,2.02,21.13861386138614
2003-09-19,42.12,2.02,20.85148514851485
2003-09-22,41.33,2.02,20.46039603960396
2003-09-23,39.74,2.02,19.673267326732674
2003-09-24,38.85,2.02,19.23267326732673
2003-09-25,38.36,2.02,18.99009900990099
2003-09-26,38.92,2.02,19.26732673267327
2003-09-29,39.15,2.02,19.38118811881188
2003-09-30,38.95,2.02,19.282178217821784
2003-10-01,39.43,2.02,19.519801980198018
2003-10-02,39.03,2.02,19.321782178217823
2003-10-03,39.05,2.02,19.33168316831683
2003-10-06,38.78,2.02,19.198019801980198
2003-10-07,38.98,2.02,19.297029702970296
2003-10-08,38.71,2.02,19.163366336633665
2003-10-09,38.96,2.02,19.287128712871286
2003-10-10,38.66,2.02,19.138613861386137
2003-10-13,38.58,2.02,19.099009900990097
2003-10-14,38.91,2.02,19.262376237623762
2003-10-15,38.62,2.02,19.11881188118812
2003-10-16,38.29,2.02,18.955445544554454
2003-10-17,39.0,2.02,19.306930693069308
2003-10-20,39.04,2.02,19.326732673267326
2003-10-21,39.1,2.02,19.356435643564357
2003-10-22,38.8,2.02,19.207920792079207
2003-10-23,39.16,2.02,19.386138613861384
2003-10-24,39.27,2.02,19.440594059405942
2003-10-27,39.24,2.02,19.425742574257427
2003-10-28,39.53,2.02,19.56930693069307
2003-10-29,40.82,2.02,20.207920792079207
2003-10-30,40.65,2.02,20.12376237623762
2003-10-31,40.39,2.02,19.995049504950494
2003-11-03,40.34,2.02,19.970297029702973
2003-11-04,40.08,2.02,19.84158415841584
2003-11-05,40.17,2.02,19.886138613861387
2003-11-06,39.71,3.24,12.256172839506172
2003-11-07,40.23,3.24,12.416666666666664
2003-11-10,40.18,3.24,12.401234567901234
2003-11-11,40.38,3.24,12.462962962962964
2003-11-12,40.74,3.24,12.574074074074074
2003-11-13,41.29,3.24,12.743827160493826
2003-11-14,41.19,3.24,12.712962962962962
2003-11-17,40.98,3.24,12.648148148148147
2003-11-18,40.92,3.24,12.62962962962963
2003-11-19,41.5,3.24,12.80864197530864
2003-11-20,41.91,3.24,12.935185185185183
2003-11-21,42.13,3.24,13.003086419753087
2003-11-24,42.04,3.24,12.975308641975307
2003-11-25,41.93,3.24,12.941358024691358
2003-11-26,41.98,3.24,12.956790123456788
2003-11-28,41.85,3.24,12.916666666666666
2003-12-01,41.75,3.24,12.885802469135802
2003-12-02,41.37,3.24,12.768518518518517
2003-12-03,41.51,3.24,12.811728395061728
2003-12-04,42.63,3.24,13.157407407407407
2003-12-05,42.04,3.24,12.975308641975307
2003-12-08,42.6,3.24,13.148148148148147
2003-12-09,42.1,3.24,12.993827160493828
2003-12-10,42.16,3.24,13.012345679012343
2003-12-11,42.21,3.24,13.027777777777777
2003-12-12,42.22,3.24,13.030864197530862
2003-12-15,41.44,3.24,12.790123456790122
2003-12-16,41.95,3.24,12.947530864197532
2003-12-17,41.93,3.24,12.941358024691358
2003-12-18,42.1,3.24,12.993827160493828
2003-12-19,42.02,3.24,12.969135802469136
2003-12-22,42.22,3.24,13.030864197530862
2003-12-23,41.81,3.24,12.904320987654321
2003-12-24,42.53,3.24,13.126543209876543
2003-12-26,42.68,3.24,13.172839506172838
2003-12-29,42.93,3.24,13.249999999999998
2003-12-30,42.9,3.24,13.240740740740739
2003-12-31,43.19,3.24,13.330246913580245
2004-01-02,42.77,3.24,13.200617283950617
2004-01-05,42.96,3.24,13.25925925925926
