date,V,V_EPS,PE Ratio
2013-02-28,39.66,1.94,20.443298969072163
2013-03-01,39.52,1.94,20.37113402061856
2013-03-04,39.88,1.94,20.556701030927837
2013-03-05,40.07,1.94,20.65463917525773
2013-03-06,40.26,1.94,20.75257731958763
2013-03-07,40.13,1.94,20.68556701030928
2013-03-08,40.17,1.94,20.706185567010312
2013-03-11,40.29,1.94,20.7680412371134
2013-03-12,39.95,1.94,20.592783505154642
2013-03-13,39.84,1.94,20.536082474226806
2013-03-14,40.17,1.94,20.706185567010312
2013-03-15,39.64,1.94,20.43298969072165
2013-03-18,39.52,1.94,20.37113402061856
2013-03-19,39.0,1.94,20.103092783505154
2013-03-20,39.83,1.94,20.530927835051546
2013-03-21,39.45,1.94,20.335051546391753
2013-03-22,40.02,1.94,20.628865979381445
2013-03-25,41.0,1.94,21.1340206185567
2013-03-26,41.87,1.94,21.582474226804123
2013-03-27,42.17,1.94,21.73711340206186
2013-03-28,42.46,1.94,21.88659793814433
2013-04-01,41.84,1.94,21.567010309278352
2013-04-02,41.99,1.94,21.64432989690722
2013-04-03,41.19,1.94,21.2319587628866
2013-04-04,41.62,1.94,21.45360824742268
2013-04-05,41.29,1.94,21.283505154639176
2013-04-08,41.57,1.94,21.427835051546392
2013-04-09,41.19,1.94,21.2319587628866
2013-04-10,41.75,1.94,21.52061855670103
2013-04-11,41.9,1.94,21.5979381443299
2013-04-12,41.44,1.94,21.36082474226804
2013-04-15,40.32,1.94,20.783505154639176
2013-04-16,41.18,1.94,21.22680412371134
2013-04-17,40.56,1.94,20.90721649484536
2013-04-18,40.35,1.94,20.79896907216495
2013-04-19,40.99,1.94,21.128865979381445
2013-04-22,40.88,1.94,21.07216494845361
2013-04-23,41.42,1.94,21.350515463917528
2013-04-24,41.76,1.94,21.525773195876287
2013-04-25,42.19,1.94,21.74742268041237
2013-04-26,41.81,1.94,21.55154639175258
2013-04-29,41.97,1.94,21.6340206185567
2013-04-30,42.12,1.94,21.711340206185568
2013-05-01,41.51,1.93,21.507772020725387
2013-05-02,43.85,1.93,22.720207253886013
2013-05-03,44.88,1.93,23.253886010362695
2013-05-06,44.72,1.93,23.17098445595855
2013-05-07,44.95,1.93,23.29015544041451
2013-05-08,44.81,1.93,23.21761658031088
2013-05-09,44.65,1.93,23.134715025906736
2013-05-10,44.69,1.93,23.155440414507773
2013-05-13,44.73,1.93,23.17616580310881
2013-05-14,45.08,1.93,23.357512953367877
2013-05-15,45.44,1.93,23.5440414507772
2013-05-16,44.95,1.93,23.29015544041451
2013-05-17,46.14,1.93,23.906735751295336
2013-05-20,45.4,1.93,23.523316062176164
2013-05-21,45.39,1.93,23.51813471502591
2013-05-22,45.04,1.93,23.33678756476684
2013-05-23,44.53,1.93,23.072538860103627
2013-05-24,45.11,1.93,23.373056994818654
2013-05-28,45.01,1.93,23.321243523316063
2013-05-29,44.54,1.93,23.077720207253886
2013-05-30,45.26,1.93,23.450777202072537
2013-05-31,44.54,1.93,23.077720207253886
2013-06-03,45.05,1.93,23.341968911917096
2013-06-04,45.05,1.93,23.341968911917096
2013-06-05,44.31,1.93,22.95854922279793
2013-06-06,44.84,1.93,23.23316062176166
2013-06-07,44.99,1.93,23.310880829015545
2013-06-10,45.58,1.93,23.616580310880828
2013-06-11,44.92,1.93,23.27461139896373
2013-06-12,44.79,1.93,23.207253886010363
2013-06-13,45.56,1.93,23.606217616580313
2013-06-14,45.23,1.93,23.43523316062176
2013-06-17,45.59,1.93,23.62176165803109
2013-06-18,46.0,1.93,23.83419689119171
2013-06-19,45.66,1.93,23.6580310880829
2013-06-20,44.62,1.93,23.11917098445596
2013-06-21,44.88,1.93,23.253886010362695
2013-06-24,44.57,1.93,23.093264248704664
2013-06-25,45.12,1.93,23.37823834196891
2013-06-26,45.66,1.93,23.6580310880829
2013-06-27,46.06,1.93,23.865284974093267
2013-06-28,45.69,1.93,23.673575129533678
2013-07-01,46.31,1.93,23.994818652849744
2013-07-02,46.31,1.93,23.994818652849744
2013-07-03,46.76,1.93,24.2279792746114
2013-07-05,47.7,1.93,24.715025906735754
2013-07-08,47.03,1.93,24.367875647668395
2013-07-09,46.8,1.93,24.248704663212436
2013-07-10,46.67,1.93,24.181347150259068
2013-07-11,47.49,1.93,24.606217616580313
2013-07-12,47.68,1.93,24.704663212435232
2013-07-15,47.56,1.93,24.642487046632127
2013-07-16,47.35,1.93,24.533678756476686
2013-07-17,47.41,1.93,24.564766839378237
2013-07-18,47.75,1.93,24.740932642487046
2013-07-19,47.48,1.93,24.60103626943005
2013-07-22,47.81,1.93,24.772020725388604
2013-07-23,47.15,1.93,24.430051813471504
2013-07-24,46.69,1.89,24.703703703703702
2013-07-25,48.65,1.89,25.74074074074074
2013-07-26,48.3,1.89,25.555555555555557
2013-07-29,47.99,1.89,25.391534391534393
2013-07-30,47.86,1.89,25.322751322751323
2013-07-31,44.25,1.89,23.412698412698415
2013-08-01,44.79,1.89,23.6984126984127
2013-08-02,46.0,1.89,24.33862433862434
2013-08-05,46.13,1.89,24.40740740740741
2013-08-06,45.72,1.89,24.19047619047619
2013-08-07,45.35,1.89,23.994708994708997
2013-08-08,45.2,1.89,23.915343915343918
2013-08-09,44.95,1.89,23.783068783068785
2013-08-12,44.94,1.89,23.77777777777778
2013-08-13,44.81,1.89,23.708994708994712
2013-08-14,44.59,1.89,23.592592592592595
2013-08-15,43.48,1.89,23.005291005291006
2013-08-16,43.28,1.89,22.899470899470902
2013-08-19,43.74,1.89,23.142857142857146
2013-08-20,43.31,1.89,22.915343915343918
2013-08-21,44.6,1.89,23.597883597883598
2013-08-22,44.73,1.89,23.666666666666668
2013-08-23,44.78,1.89,23.693121693121697
2013-08-26,43.75,1.89,23.14814814814815
2013-08-27,43.54,1.89,23.037037037037038
2013-08-28,43.8,1.89,23.174603174603174
2013-08-29,43.84,1.89,23.1957671957672
2013-08-30,43.61,1.89,23.074074074074076
2013-09-03,44.26,1.89,23.417989417989418
2013-09-04,44.05,1.89,23.306878306878307
2013-09-05,44.05,1.89,23.306878306878307
2013-09-06,44.17,1.89,23.370370370370374
2013-09-09,44.64,1.89,23.61904761904762
2013-09-10,46.15,1.89,24.417989417989418
2013-09-11,46.58,1.89,24.645502645502646
2013-09-12,46.26,1.89,24.476190476190478
2013-09-13,47.25,1.89,25.0
2013-09-16,47.35,1.89,25.052910052910054
2013-09-17,47.9,1.89,25.343915343915345
2013-09-18,48.41,1.89,25.613756613756614
2013-09-19,48.68,1.89,25.756613756613756
2013-09-20,49.71,1.89,26.301587301587304
2013-09-23,49.06,1.89,25.95767195767196
2013-09-24,48.33,1.89,25.571428571428573
2013-09-25,47.89,1.89,25.33862433862434
2013-09-26,48.39,1.89,25.603174603174605
2013-09-27,48.26,1.89,25.534391534391535
2013-09-30,47.78,1.89,25.280423280423282
2013-10-01,48.31,1.89,25.560846560846564
2013-10-02,47.96,1.89,25.375661375661377
2013-10-03,47.16,1.89,24.952380952380953
2013-10-04,47.62,1.89,25.195767195767196
2013-10-07,46.58,1.89,24.645502645502646
2013-10-08,45.63,1.89,24.142857142857146
2013-10-09,45.96,1.89,24.31746031746032
2013-10-10,47.26,1.89,25.005291005291006
2013-10-11,48.05,1.89,25.423280423280424
2013-10-14,48.36,1.89,25.58730158730159
2013-10-15,47.84,1.89,25.312169312169317
2013-10-16,48.91,1.89,25.878306878306876
2013-10-17,49.57,1.89,26.227513227513228
2013-10-18,50.11,1.89,26.513227513227513
2013-10-21,50.01,1.89,26.460317460317462
2013-10-22,49.99,1.89,26.449735449735453
2013-10-23,49.72,1.89,26.306878306878307
2013-10-24,50.73,1.89,26.841269841269842
2013-10-25,50.76,1.89,26.857142857142858
2013-10-28,50.77,1.89,26.862433862433864
2013-10-29,51.06,1.89,27.01587301587302
2013-10-30,50.96,1.89,26.962962962962965
2013-10-31,49.17,1.89,26.01587301587302
2013-11-01,49.79,1.89,26.343915343915345
2013-11-04,49.11,1.89,25.984126984126984
2013-11-05,49.34,1.89,26.105820105820108
2013-11-06,49.76,1.89,26.32804232804233
2013-11-07,49.03,1.89,25.941798941798943
2013-11-08,49.57,1.89,26.227513227513228
2013-11-11,49.82,1.89,26.35978835978836
2013-11-12,49.57,1.89,26.227513227513228
2013-11-13,49.95,1.89,26.42857142857143
2013-11-14,50.04,1.89,26.476190476190478
2013-11-15,50.5,1.89,26.71957671957672
2013-11-18,49.97,1.89,26.43915343915344
2013-11-19,49.35,1.89,26.111111111111114
2013-11-20,49.53,1.89,26.20634920634921
2013-11-21,50.4,1.89,26.666666666666668
2013-11-22,50.53,1.85,27.313513513513513
2013-11-25,50.48,1.85,27.286486486486485
2013-11-26,50.88,1.85,27.502702702702702
2013-11-27,51.0,1.85,27.567567567567565
2013-11-29,50.87,1.85,27.497297297297294
2013-12-02,51.28,1.85,27.718918918918916
2013-12-03,50.44,1.85,27.26486486486486
2013-12-04,50.69,1.85,27.4
2013-12-05,50.43,1.85,27.259459459459457
2013-12-06,50.47,1.85,27.28108108108108
2013-12-09,50.4,1.85,27.243243243243242
2013-12-10,49.86,1.85,26.95135135135135
2013-12-11,51.42,1.85,27.794594594594596
2013-12-12,50.86,1.85,27.49189189189189
2013-12-13,51.84,1.85,28.021621621621623
2013-12-16,51.94,1.85,28.075675675675672
2013-12-17,53.31,1.85,28.816216216216215
2013-12-18,53.84,1.85,29.102702702702704
2013-12-19,54.02,1.85,29.2
2013-12-20,53.99,1.85,29.183783783783785
2013-12-23,54.51,1.85,29.46486486486486
2013-12-24,54.68,1.85,29.556756756756755
2013-12-26,55.05,1.85,29.756756756756754
2013-12-27,54.92,1.85,29.686486486486487
2013-12-30,55.23,1.85,29.85405405405405
2013-12-31,55.67,1.85,30.09189189189189
2014-01-02,55.25,1.85,29.864864864864863
2014-01-03,55.29,1.85,29.886486486486486
2014-01-06,54.96,1.85,29.708108108108107
2014-01-07,55.38,1.85,29.935135135135134
2014-01-08,55.56,1.85,30.032432432432433
2014-01-09,55.48,1.85,29.989189189189187
2014-01-10,55.28,1.85,29.88108108108108
2014-01-13,54.72,1.85,29.578378378378375
2014-01-14,55.66,1.85,30.086486486486482
2014-01-15,55.94,1.85,30.237837837837834
2014-01-16,55.44,1.85,29.967567567567563
2014-01-17,58.04,1.85,31.37297297297297
2014-01-21,57.98,1.85,31.340540540540538
2014-01-22,58.25,1.85,31.486486486486484
2014-01-23,57.06,1.85,30.843243243243244
2014-01-24,55.31,1.85,29.897297297297296
2014-01-27,54.06,1.85,29.221621621621622
2014-01-28,55.24,1.85,29.85945945945946
2014-01-29,54.28,1.85,29.34054054054054
2014-01-30,55.22,0.93,59.376344086021504
2014-01-31,53.86,0.93,57.91397849462365
2014-02-03,53.37,0.93,57.387096774193544
2014-02-04,53.63,0.93,57.666666666666664
2014-02-05,53.9,0.93,57.956989247311824
2014-02-06,54.75,0.93,58.87096774193548
2014-02-07,55.45,0.93,59.623655913978496
2014-02-10,55.14,0.93,59.29032258064516
2014-02-11,55.58,0.93,59.76344086021505
2014-02-12,56.04,0.93,60.258064516129025
2014-02-13,56.01,0.93,60.2258064516129
2014-02-14,56.5,0.93,60.75268817204301
2014-02-18,56.51,0.93,60.76344086021505
2014-02-19,55.97,0.93,60.18279569892473
2014-02-20,55.87,0.93,60.0752688172043
2014-02-21,55.84,0.93,60.043010752688176
2014-02-24,56.55,0.93,60.80645161290322
2014-02-25,56.78,0.93,61.053763440860216
2014-02-26,56.53,0.93,60.784946236559136
2014-02-27,56.57,0.93,60.82795698924731
2014-02-28,56.49,0.93,60.74193548387097
2014-03-03,55.36,0.93,59.526881720430104
2014-03-04,56.38,0.93,60.623655913978496
2014-03-05,55.7,0.93,59.89247311827957
2014-03-06,55.97,0.93,60.18279569892473
2014-03-07,56.39,0.93,60.634408602150536
2014-03-10,56.38,0.93,60.623655913978496
2014-03-11,56.79,0.93,61.064516129032256
2014-03-12,56.53,0.93,60.784946236559136
2014-03-13,55.2,0.93,59.354838709677416
2014-03-14,55.19,0.93,59.34408602150537
2014-03-17,55.95,0.93,60.16129032258065
2014-03-18,56.6,0.93,60.86021505376344
2014-03-19,55.96,0.93,60.17204301075269
2014-03-20,55.46,0.93,59.634408602150536
2014-03-21,55.84,0.93,60.043010752688176
2014-03-24,55.19,0.93,59.34408602150537
2014-03-25,54.6,0.93,58.70967741935484
2014-03-26,53.92,0.93,57.97849462365591
2014-03-27,53.94,0.93,57.99999999999999
2014-03-28,53.02,0.93,57.01075268817204
2014-03-31,53.97,0.93,58.03225806451613
2014-04-01,53.67,0.93,57.70967741935484
2014-04-02,53.67,0.93,57.70967741935484
2014-04-03,53.75,0.93,57.79569892473118
2014-04-04,51.92,0.93,55.82795698924731
2014-04-07,50.85,0.93,54.67741935483871
2014-04-08,50.65,0.93,54.46236559139785
2014-04-09,51.88,0.93,55.784946236559136
2014-04-10,50.39,0.93,54.18279569892473
2014-04-11,49.16,0.93,52.86021505376343
2014-04-14,50.25,0.93,54.03225806451613
2014-04-15,51.01,0.93,54.84946236559139
2014-04-16,52.34,0.93,56.27956989247312
2014-04-17,51.99,0.93,55.903225806451616
2014-04-21,52.28,0.93,56.21505376344086
2014-04-22,52.49,0.93,56.44086021505376
2014-04-23,52.21,0.93,56.13978494623656
2014-04-24,52.35,3.81,13.740157480314961
2014-04-25,49.73,3.81,13.052493438320209
2014-04-28,50.36,3.81,13.217847769028872
2014-04-29,50.67,3.81,13.299212598425196
2014-04-30,50.65,3.81,13.293963254593175
2014-05-01,51.52,3.81,13.52230971128609
2014-05-02,51.11,3.81,13.414698162729659
2014-05-05,51.78,3.81,13.590551181102363
2014-05-06,51.34,3.81,13.4750656167979
2014-05-07,52.17,3.81,13.692913385826772
2014-05-08,52.72,3.81,13.837270341207349
2014-05-09,52.7,3.81,13.832020997375329
2014-05-12,52.92,3.81,13.88976377952756
2014-05-13,53.01,3.81,13.913385826771654
2014-05-14,52.47,3.81,13.771653543307085
2014-05-15,51.86,3.81,13.611548556430446
2014-05-16,52.45,3.81,13.766404199475065
2014-05-19,52.59,3.81,13.803149606299213
2014-05-20,51.98,3.81,13.643044619422572
2014-05-21,52.53,3.81,13.78740157480315
2014-05-22,52.34,3.81,13.737532808398951
2014-05-23,53.02,3.81,13.916010498687665
2014-05-27,53.63,3.81,14.076115485564305
2014-05-28,53.45,3.81,14.028871391076116
2014-05-29,53.67,3.81,14.086614173228346
2014-05-30,53.71,3.81,14.097112860892388
2014-06-02,53.38,3.81,14.010498687664043
2014-06-03,52.83,3.81,13.866141732283465
2014-06-04,52.86,3.81,13.874015748031496
2014-06-05,53.06,3.81,13.926509186351707
2014-06-06,53.25,3.81,13.976377952755906
2014-06-09,53.15,3.81,13.9501312335958
2014-06-10,53.56,3.81,14.057742782152232
2014-06-11,53.17,3.81,13.955380577427821
2014-06-12,52.94,3.81,13.895013123359579
2014-06-13,52.82,3.81,13.863517060367453
2014-06-16,52.56,3.81,13.795275590551181
2014-06-17,52.7,3.81,13.832020997375329
2014-06-18,52.81,3.81,13.860892388451443
2014-06-19,52.58,3.81,13.800524934383201
2014-06-20,52.37,3.81,13.745406824146981
2014-06-23,52.37,3.81,13.745406824146981
2014-06-24,51.95,3.81,13.635170603674542
2014-06-25,52.26,3.81,13.716535433070865
2014-06-26,52.24,3.81,13.711286089238845
2014-06-27,52.32,3.81,13.73228346456693
2014-06-30,52.68,3.81,13.826771653543307
2014-07-01,53.56,3.81,14.057742782152232
2014-07-02,53.71,3.81,14.097112860892388
2014-07-03,54.13,3.81,14.20734908136483
2014-07-07,54.19,3.81,14.223097112860891
2014-07-08,53.81,3.81,14.123359580052494
2014-07-09,54.04,3.81,14.183727034120734
2014-07-10,53.88,3.81,14.141732283464567
2014-07-11,54.25,3.81,14.238845144356954
2014-07-14,55.26,3.81,14.503937007874015
2014-07-15,55.45,3.81,14.553805774278215
2014-07-16,55.67,3.81,14.611548556430446
2014-07-17,54.47,3.81,14.296587926509186
2014-07-18,55.05,3.81,14.448818897637794
2014-07-21,54.81,3.81,14.385826771653544
2014-07-22,55.31,3.81,14.517060367454068
2014-07-23,55.3,3.81,14.514435695538056
2014-07-24,55.69,2.17,25.663594470046082
2014-07-25,53.69,2.17,24.741935483870968
2014-07-28,53.56,2.17,24.682027649769587
2014-07-29,53.38,2.17,24.599078341013826
2014-07-30,53.51,2.17,24.658986175115206
2014-07-31,52.75,2.17,24.308755760368665
2014-08-01,52.95,2.17,24.400921658986178
2014-08-04,53.04,2.17,24.442396313364057
2014-08-05,52.63,2.17,24.25345622119816
2014-08-06,52.67,2.17,24.271889400921662
2014-08-07,52.26,2.17,24.08294930875576
2014-08-08,52.62,2.17,24.24884792626728
2014-08-11,52.65,2.17,24.262672811059907
2014-08-12,52.58,2.17,24.23041474654378
2014-08-13,52.86,2.17,24.359447004608295
2014-08-14,53.13,2.17,24.483870967741936
2014-08-15,52.55,2.17,24.216589861751153
2014-08-18,53.58,2.17,24.691244239631338
2014-08-19,53.75,2.17,24.76958525345622
2014-08-20,54.05,2.17,24.907834101382488
2014-08-21,53.94,2.17,24.857142857142858
2014-08-22,54.02,2.17,24.894009216589865
2014-08-25,54.01,2.17,24.889400921658986
2014-08-26,54.18,2.17,24.967741935483872
2014-08-27,54.28,2.17,25.013824884792626
2014-08-28,53.65,2.17,24.723502304147466
2014-08-29,53.13,2.17,24.483870967741936
2014-09-02,53.68,2.17,24.737327188940093
2014-09-03,53.72,2.17,24.755760368663594
2014-09-04,53.56,2.17,24.682027649769587
2014-09-05,53.55,2.17,24.677419354838708
2014-09-08,53.94,2.17,24.857142857142858
2014-09-09,53.57,2.17,24.686635944700463
2014-09-10,54.22,2.17,24.986175115207374
2014-09-11,53.74,2.17,24.76497695852535
2014-09-12,53.51,2.17,24.658986175115206
2014-09-15,53.66,2.17,24.72811059907834
2014-09-16,54.33,2.17,25.036866359447004
2014-09-17,53.88,2.17,24.829493087557605
2014-09-18,54.11,2.17,24.935483870967744
2014-09-19,54.06,2.17,24.912442396313367
2014-09-22,53.47,2.17,24.640552995391705
2014-09-23,53.12,2.17,24.47926267281106
2014-09-24,53.6,2.17,24.70046082949309
2014-09-25,52.68,2.17,24.276497695852534
2014-09-26,52.99,2.17,24.41935483870968
2014-09-29,52.73,2.17,24.29953917050691
2014-09-30,53.34,2.17,24.580645161290324
2014-10-01,52.5,2.17,24.193548387096776
2014-10-02,52.43,2.17,24.161290322580644
2014-10-03,53.0,2.17,24.423963133640555
2014-10-06,52.95,2.17,24.400921658986178
2014-10-07,52.01,2.17,23.967741935483872
2014-10-08,53.09,2.17,24.465437788018434
2014-10-09,51.93,2.17,23.93087557603687
2014-10-10,51.24,2.17,23.612903225806452
2014-10-13,51.07,2.17,23.53456221198157
2014-10-14,50.68,2.17,23.35483870967742
2014-10-15,50.06,2.17,23.069124423963135
2014-10-16,50.75,2.17,23.387096774193548
2014-10-17,51.5,2.17,23.732718894009217
2014-10-20,51.96,2.17,23.944700460829495
2014-10-21,53.33,2.17,24.57603686635945
2014-10-22,52.73,2.17,24.29953917050691
2014-10-23,53.57,2.17,24.686635944700463
2014-10-24,53.37,2.17,24.59447004608295
2014-10-27,53.35,2.17,24.5852534562212
2014-10-28,54.18,2.17,24.967741935483872
2014-10-29,53.67,2.17,24.732718894009217
2014-10-30,59.16,2.17,27.262672811059907
2014-10-31,60.36,2.17,27.81566820276498
2014-11-03,60.38,2.17,27.82488479262673
2014-11-04,60.74,2.17,27.99078341013825
2014-11-05,62.38,2.17,28.746543778801847
2014-11-06,62.52,2.17,28.811059907834103
2014-11-07,63.11,2.17,29.08294930875576
2014-11-10,62.55,2.17,28.824884792626726
2014-11-11,62.43,2.17,28.76958525345622
2014-11-12,62.99,2.17,29.027649769585256
2014-11-13,62.73,2.17,28.907834101382488
2014-11-14,62.21,2.17,28.66820276497696
2014-11-17,62.45,2.17,28.778801843317975
2014-11-18,62.43,2.17,28.76958525345622
2014-11-19,62.47,2.17,28.788018433179722
2014-11-20,62.92,2.17,28.995391705069125
2014-11-21,63.56,1.74,36.52873563218391
2014-11-24,63.65,1.74,36.58045977011494
2014-11-25,64.32,1.74,36.96551724137931
2014-11-26,64.32,1.74,36.96551724137931
2014-11-28,64.55,1.74,37.09770114942528
2014-12-01,64.54,1.74,37.09195402298851
2014-12-02,65.0,1.74,37.35632183908046
2014-12-03,65.4,1.74,37.58620689655173
2014-12-04,65.29,1.74,37.52298850574713
2014-12-05,65.84,1.74,37.839080459770116
2014-12-08,65.78,1.74,37.804597701149426
2014-12-09,66.04,1.74,37.95402298850575
2014-12-10,65.43,1.74,37.60344827586207
2014-12-11,65.78,1.74,37.804597701149426
2014-12-12,64.2,1.74,36.896551724137936
2014-12-15,64.18,1.74,36.885057471264375
2014-12-16,63.35,1.74,36.4080459770115
2014-12-17,64.77,1.74,37.224137931034484
2014-12-18,66.04,1.74,37.95402298850575
2014-12-19,65.42,1.74,37.59770114942529
2014-12-22,66.05,1.74,37.95977011494253
2014-12-23,66.32,1.74,38.114942528735625
2014-12-24,66.91,1.74,38.45402298850575
2014-12-26,66.65,1.74,38.304597701149426
2014-12-29,66.36,1.74,38.13793103448276
2014-12-30,66.14,1.74,38.01149425287356
2014-12-31,65.55,1.74,37.672413793103445
2015-01-02,66.25,1.74,38.07471264367816
2015-01-05,64.79,1.74,37.23563218390805
2015-01-06,64.38,1.74,37.0
2015-01-07,65.24,1.74,37.49425287356321
2015-01-08,66.11,1.74,37.99425287356322
2015-01-09,65.13,1.74,37.43103448275862
2015-01-12,65.0,1.74,37.35632183908046
2015-01-13,65.2,1.74,37.4712643678161
2015-01-14,63.89,1.74,36.7183908045977
2015-01-15,63.28,1.74,36.367816091954026
2015-01-16,63.74,1.74,36.63218390804598
2015-01-20,64.21,1.74,36.90229885057471
2015-01-21,64.32,1.74,36.96551724137931
2015-01-22,64.4,1.74,37.01149425287357
2015-01-23,64.57,1.74,37.109195402298845
2015-01-26,64.13,1.74,36.85632183908046
2015-01-27,62.75,1.74,36.0632183908046
2015-01-28,61.59,1.74,35.396551724137936
2015-01-29,62.0,2.54,24.409448818897637
2015-01-30,63.73,2.54,25.09055118110236
2015-02-02,63.83,2.54,25.12992125984252
2015-02-03,64.95,2.54,25.570866141732285
2015-02-04,66.22,2.54,26.07086614173228
2015-02-05,67.95,2.54,26.751968503937007
2015-02-06,66.86,2.54,26.32283464566929
2015-02-09,66.36,2.54,26.125984251968504
2015-02-10,66.14,2.54,26.039370078740156
2015-02-11,66.5,2.54,26.181102362204722
2015-02-12,67.73,2.54,26.665354330708663
2015-02-13,67.41,2.54,26.539370078740156
2015-02-17,67.72,2.54,26.661417322834644
2015-02-18,67.28,2.54,26.488188976377952
2015-02-19,67.28,2.54,26.488188976377952
2015-02-20,68.25,2.54,26.87007874015748
2015-02-23,68.25,2.54,26.87007874015748
2015-02-24,68.12,2.54,26.818897637795278
2015-02-25,68.25,2.54,26.87007874015748
2015-02-26,68.44,2.54,26.944881889763778
2015-02-27,67.83,2.54,26.70472440944882
2015-03-02,69.57,2.54,27.389763779527556
2015-03-03,68.82,2.54,27.094488188976374
2015-03-04,68.44,2.54,26.944881889763778
2015-03-05,68.53,2.54,26.980314960629922
2015-03-06,67.33,2.54,26.50787401574803
2015-03-09,67.86,2.54,26.716535433070867
2015-03-10,66.3,2.54,26.102362204724407
2015-03-11,66.19,2.54,26.059055118110233
2015-03-12,67.39,2.54,26.531496062992126
2015-03-13,66.26,2.54,26.086614173228348
2015-03-16,67.25,2.54,26.476377952755904
2015-03-17,66.13,2.54,26.03543307086614
2015-03-18,66.92,2.54,26.346456692913385
2015-03-19,66.81,2.54,26.303149606299215
2015-03-20,67.41,2.54,26.539370078740156
2015-03-23,67.08,2.54,26.409448818897637
2015-03-24,67.1,2.54,26.417322834645667
2015-03-25,65.73,2.54,25.877952755905515
2015-03-26,65.59,2.54,25.822834645669293
2015-03-27,65.54,2.54,25.803149606299215
2015-03-30,65.66,2.54,25.8503937007874
2015-03-31,65.41,2.54,25.751968503937007
2015-04-01,65.18,2.54,25.661417322834648
2015-04-02,65.29,2.54,25.704724409448822
2015-04-06,65.2,2.54,25.669291338582678
2015-04-07,65.8,2.54,25.905511811023622
2015-04-08,66.5,2.54,26.181102362204722
2015-04-09,66.44,2.54,26.15748031496063
2015-04-10,66.34,2.54,26.118110236220474
2015-04-13,65.61,2.54,25.830708661417322
2015-04-14,65.53,2.54,25.799212598425196
2015-04-15,65.68,2.54,25.858267716535437
2015-04-16,65.65,2.54,25.84645669291339
2015-04-17,64.52,2.54,25.401574803149604
2015-04-20,64.72,2.54,25.480314960629922
2015-04-21,65.35,2.54,25.72834645669291
2015-04-22,68.01,2.54,26.775590551181104
2015-04-23,67.72,2.54,26.661417322834644
2015-04-24,67.48,2.54,26.56692913385827
2015-04-27,67.1,2.54,26.417322834645667
2015-04-28,66.77,2.54,26.287401574803148
2015-04-29,67.34,2.54,26.511811023622048
2015-04-30,66.05,-1.27,-52.00787401574803
2015-05-01,65.77,-1.27,-51.78740157480315
2015-05-04,65.58,-1.27,-51.63779527559055
2015-05-05,65.96,-1.27,-51.93700787401574
2015-05-06,65.67,-1.27,-51.70866141732284
2015-05-07,66.58,-1.27,-52.4251968503937
2015-05-08,69.47,-1.27,-54.7007874015748
2015-05-11,69.02,-1.27,-54.346456692913385
2015-05-12,68.69,-1.27,-54.08661417322834
2015-05-13,68.65,-1.27,-54.05511811023622
2015-05-14,70.0,-1.27,-55.118110236220474
2015-05-15,69.57,-1.27,-54.77952755905511
2015-05-18,70.0,-1.27,-55.118110236220474
2015-05-19,70.16,-1.27,-55.24409448818897
2015-05-20,69.78,-1.27,-54.94488188976378
2015-05-21,69.37,-1.27,-54.62204724409449
2015-05-22,69.62,-1.27,-54.81889763779528
2015-05-26,68.54,-1.27,-53.96850393700788
2015-05-27,69.49,-1.27,-54.71653543307086
2015-05-28,69.56,-1.27,-54.77165354330709
2015-05-29,68.68,-1.27,-54.07874015748032
2015-06-01,69.11,-1.27,-54.41732283464567
2015-06-02,69.04,-1.27,-54.36220472440945
2015-06-03,68.95,-1.27,-54.29133858267717
2015-06-04,68.21,-1.27,-53.70866141732283
2015-06-05,68.37,-1.27,-53.83464566929134
2015-06-08,67.68,-1.27,-53.29133858267717
2015-06-09,67.95,-1.27,-53.503937007874015
2015-06-10,69.63,-1.27,-54.826771653543304
2015-06-11,69.64,-1.27,-54.83464566929134
2015-06-12,69.33,-1.27,-54.59055118110236
2015-06-15,68.57,-1.27,-53.99212598425196
2015-06-16,69.01,-1.27,-54.338582677165356
2015-06-17,68.75,-1.27,-54.13385826771653
2015-06-18,69.5,-1.27,-54.724409448818896
2015-06-19,68.69,-1.27,-54.08661417322834
2015-06-22,69.09,-1.27,-54.40157480314961
2015-06-23,69.42,-1.27,-54.661417322834644
2015-06-24,68.86,-1.27,-54.22047244094488
2015-06-25,68.62,-1.27,-54.031496062992126
2015-06-26,68.75,-1.27,-54.13385826771653
2015-06-29,66.72,-1.27,-52.53543307086614
2015-06-30,67.15,-1.27,-52.874015748031496
2015-07-01,67.85,-1.27,-53.4251968503937
2015-07-02,68.24,-1.27,-53.732283464566926
2015-07-06,68.12,-1.27,-53.637795275590555
2015-07-07,67.77,-1.27,-53.362204724409445
2015-07-08,66.73,-1.27,-52.54330708661418
2015-07-09,67.05,-1.27,-52.79527559055118
2015-07-10,68.42,-1.27,-53.874015748031496
2015-07-13,69.52,-1.27,-54.740157480314956
2015-07-14,70.1,-1.27,-55.196850393700785
2015-07-15,70.02,-1.27,-55.13385826771653
2015-07-16,70.57,-1.27,-55.56692913385826
2015-07-17,70.88,-1.27,-55.81102362204724
2015-07-20,72.7,-1.27,-57.24409448818898
2015-07-21,72.02,-1.27,-56.70866141732283
