date,EL,EL_EPS,PE Ratio
2016-02-09,90.44,1.22,74.1311475409836
2016-02-10,88.47,1.22,72.51639344262296
2016-02-11,86.74,1.22,71.09836065573771
2016-02-12,88.31,1.22,72.38524590163935
2016-02-16,88.62,1.22,72.63934426229508
2016-02-17,90.07,1.22,73.82786885245902
2016-02-18,91.25,1.22,74.79508196721312
2016-02-19,91.63,1.22,75.10655737704919
2016-02-22,91.72,1.22,75.18032786885246
2016-02-23,91.72,1.22,75.18032786885246
2016-02-24,92.02,1.22,75.42622950819673
2016-02-25,92.68,1.22,75.9672131147541
2016-02-26,91.79,1.22,75.23770491803279
2016-02-29,91.33,1.22,74.86065573770492
2016-03-01,92.4,1.22,75.73770491803279
2016-03-02,91.85,1.22,75.28688524590163
2016-03-03,92.2,1.22,75.57377049180329
2016-03-04,92.55,1.22,75.86065573770492
2016-03-07,91.63,1.22,75.10655737704919
2016-03-08,91.74,1.22,75.1967213114754
2016-03-09,92.2,1.22,75.57377049180329
2016-03-10,91.77,1.22,75.22131147540983
2016-03-11,93.11,1.22,76.31967213114754
2016-03-14,93.83,1.22,76.90983606557377
2016-03-15,93.8,1.22,76.88524590163934
2016-03-16,93.11,1.22,76.31967213114754
2016-03-17,93.95,1.22,77.00819672131148
2016-03-18,94.18,1.22,77.19672131147541
2016-03-21,94.13,1.22,77.15573770491802
2016-03-22,93.18,1.22,76.37704918032787
2016-03-23,93.38,1.22,76.54098360655738
2016-03-24,93.27,1.22,76.45081967213115
2016-03-28,93.6,1.22,76.72131147540983
2016-03-29,94.17,1.22,77.18852459016394
2016-03-30,94.42,1.22,77.39344262295083
2016-03-31,94.31,1.22,77.3032786885246
2016-04-01,95.65,1.22,78.4016393442623
2016-04-04,95.5,1.22,78.27868852459017
2016-04-05,95.1,1.22,77.95081967213115
2016-04-06,95.68,1.22,78.42622950819673
2016-04-07,94.54,1.22,77.49180327868854
2016-04-08,95.21,1.22,78.04098360655738
2016-04-11,95.25,1.22,78.07377049180327
2016-04-12,94.73,1.22,77.64754098360656
2016-04-13,94.52,1.22,77.47540983606557
2016-04-14,94.71,1.22,77.6311475409836
2016-04-15,94.95,1.22,77.82786885245902
2016-04-18,95.78,1.22,78.50819672131148
2016-04-19,96.95,1.22,79.4672131147541
2016-04-20,96.57,1.22,79.15573770491802
2016-04-21,93.89,1.22,76.95901639344262
2016-04-22,93.95,1.22,77.00819672131148
2016-04-25,94.72,1.22,77.63934426229508
2016-04-26,95.69,1.22,78.43442622950819
2016-04-27,96.17,1.22,78.82786885245902
2016-04-28,97.12,1.22,79.60655737704919
2016-04-29,95.87,1.22,78.58196721311477
2016-05-02,97.13,1.22,79.61475409836065
2016-05-03,93.29,0.74,126.06756756756758
2016-05-04,93.15,0.74,125.87837837837839
2016-05-05,93.28,0.74,126.05405405405406
2016-05-06,93.99,0.74,127.0135135135135
2016-05-09,93.74,0.74,126.67567567567568
2016-05-10,95.54,0.74,129.10810810810813
2016-05-11,94.93,0.74,128.2837837837838
2016-05-12,94.61,0.74,127.85135135135135
2016-05-13,92.66,0.74,125.21621621621621
2016-05-16,92.79,0.74,125.3918918918919
2016-05-17,92.02,0.74,124.35135135135135
2016-05-18,90.5,0.74,122.2972972972973
2016-05-19,91.01,0.74,122.9864864864865
2016-05-20,90.48,0.74,122.27027027027027
2016-05-23,90.73,0.74,122.60810810810811
2016-05-24,92.14,0.74,124.51351351351352
2016-05-25,92.04,0.74,124.37837837837839
2016-05-26,91.44,0.74,123.56756756756756
2016-05-27,92.0,0.74,124.32432432432432
2016-05-31,91.78,0.74,124.02702702702703
2016-06-01,92.99,0.74,125.66216216216216
2016-06-02,93.2,0.74,125.94594594594595
2016-06-03,93.07,0.74,125.77027027027026
2016-06-06,93.06,0.74,125.75675675675676
2016-06-07,93.12,0.74,125.83783783783784
2016-06-08,92.88,0.74,125.51351351351352
2016-06-09,92.28,0.74,124.70270270270271
2016-06-10,91.55,0.74,123.71621621621621
2016-06-13,91.29,0.74,123.36486486486487
2016-06-14,91.45,0.74,123.58108108108108
2016-06-15,91.01,0.74,122.9864864864865
2016-06-16,91.71,0.74,123.93243243243242
2016-06-17,91.94,0.74,124.24324324324324
2016-06-20,93.08,0.74,125.78378378378379
2016-06-21,93.1,0.74,125.8108108108108
2016-06-22,93.59,0.74,126.47297297297298
2016-06-23,94.95,0.74,128.3108108108108
2016-06-24,89.73,0.74,121.25675675675676
2016-06-27,87.24,0.74,117.89189189189189
2016-06-28,88.19,0.74,119.17567567567568
2016-06-29,89.71,0.74,121.22972972972973
2016-06-30,91.02,0.74,123.0
2016-07-01,91.82,0.74,124.08108108108107
2016-07-05,91.32,0.74,123.4054054054054
2016-07-06,91.03,0.74,123.01351351351352
2016-07-07,91.55,0.74,123.71621621621621
2016-07-08,93.01,0.74,125.6891891891892
2016-07-11,93.28,0.74,126.05405405405406
2016-07-12,93.29,0.74,126.06756756756758
2016-07-13,93.3,0.74,126.08108108108108
2016-07-14,94.03,0.74,127.06756756756756
2016-07-15,94.4,0.74,127.56756756756758
2016-07-18,93.97,0.74,126.98648648648648
2016-07-19,93.49,0.74,126.33783783783784
2016-07-20,93.5,0.74,126.35135135135135
2016-07-21,92.86,0.74,125.48648648648648
2016-07-22,93.23,0.74,125.9864864864865
2016-07-25,93.17,0.74,125.9054054054054
2016-07-26,93.05,0.74,125.74324324324324
2016-07-27,92.41,0.74,124.87837837837837
2016-07-28,92.11,0.74,124.47297297297297
2016-07-29,92.9,0.74,125.54054054054055
2016-08-01,93.43,0.74,126.25675675675677
2016-08-02,93.27,0.74,126.04054054054053
2016-08-03,93.84,0.74,126.81081081081082
2016-08-04,93.68,0.74,126.59459459459461
2016-08-05,93.58,0.74,126.45945945945945
2016-08-08,93.29,0.74,126.06756756756758
2016-08-09,93.34,0.74,126.13513513513514
2016-08-10,92.91,0.74,125.55405405405405
2016-08-11,92.53,0.74,125.04054054054055
2016-08-12,93.1,0.74,125.8108108108108
2016-08-15,93.2,0.74,125.94594594594595
2016-08-16,92.42,0.74,124.8918918918919
2016-08-17,93.02,0.74,125.7027027027027
2016-08-18,95.1,0.74,128.51351351351352
2016-08-19,91.73,0.74,123.95945945945947
2016-08-22,91.38,0.74,123.48648648648648
2016-08-23,91.57,0.74,123.74324324324324
2016-08-24,90.5,0.44,205.6818181818182
2016-08-25,91.23,0.44,207.3409090909091
2016-08-26,90.91,0.44,206.61363636363635
2016-08-29,90.86,0.44,206.5
2016-08-30,89.87,0.44,204.25
2016-08-31,89.23,0.44,202.79545454545456
2016-09-01,88.95,0.44,202.1590909090909
2016-09-02,89.62,0.44,203.6818181818182
2016-09-06,89.47,0.44,203.3409090909091
2016-09-07,88.21,0.44,200.47727272727272
2016-09-08,88.09,0.44,200.20454545454547
2016-09-09,87.55,0.44,198.97727272727272
2016-09-12,88.77,0.44,201.75
2016-09-13,87.84,0.44,199.63636363636365
2016-09-14,87.51,0.44,198.88636363636365
2016-09-15,87.86,0.44,199.6818181818182
2016-09-16,87.72,0.44,199.36363636363637
2016-09-19,87.38,0.44,198.5909090909091
2016-09-20,87.3,0.44,198.4090909090909
2016-09-21,88.25,0.44,200.5681818181818
2016-09-22,88.74,0.44,201.68181818181816
2016-09-23,88.15,0.44,200.3409090909091
2016-09-26,88.32,0.44,200.72727272727272
2016-09-27,89.39,0.44,203.1590909090909
2016-09-28,88.45,0.44,201.02272727272728
2016-09-29,86.87,0.44,197.4318181818182
2016-09-30,88.56,0.44,201.27272727272728
2016-10-03,88.07,0.44,200.1590909090909
2016-10-04,87.43,0.44,198.70454545454547
2016-10-05,87.95,0.44,199.88636363636365
2016-10-06,88.31,0.44,200.70454545454547
2016-10-07,87.83,0.44,199.61363636363635
2016-10-10,87.53,0.44,198.9318181818182
2016-10-11,87.28,0.44,198.36363636363637
2016-10-12,88.18,0.44,200.40909090909093
2016-10-13,88.15,0.44,200.3409090909091
2016-10-14,87.33,0.44,198.47727272727272
2016-10-17,87.54,0.44,198.95454545454547
2016-10-18,87.67,0.44,199.25
2016-10-19,87.6,0.44,199.09090909090907
2016-10-20,86.3,0.44,196.13636363636363
2016-10-21,86.51,0.44,196.61363636363637
2016-10-24,86.63,0.44,196.88636363636363
2016-10-25,86.18,0.44,195.86363636363637
2016-10-26,85.76,0.44,194.9090909090909
2016-10-27,85.92,0.44,195.27272727272728
2016-10-28,86.41,0.44,196.38636363636363
2016-10-31,87.13,0.44,198.02272727272725
2016-11-01,86.3,0.44,196.13636363636363
2016-11-02,81.6,0.84,97.14285714285714
2016-11-03,79.57,0.84,94.72619047619047
2016-11-04,79.02,0.84,94.07142857142857
2016-11-07,80.56,0.84,95.90476190476191
2016-11-08,80.31,0.84,95.60714285714286
2016-11-09,80.39,0.84,95.70238095238096
2016-11-10,78.21,0.84,93.10714285714285
2016-11-11,78.36,0.84,93.28571428571429
2016-11-14,77.6,0.84,92.38095238095238
2016-11-15,77.75,0.84,92.55952380952381
2016-11-16,77.01,0.84,91.67857142857144
2016-11-17,78.11,0.84,92.98809523809524
2016-11-18,77.41,0.84,92.1547619047619
2016-11-21,77.82,0.84,92.64285714285714
2016-11-22,77.73,0.84,92.53571428571429
2016-11-23,77.78,0.84,92.5952380952381
2016-11-25,78.65,0.84,93.6309523809524
2016-11-28,78.44,0.84,93.38095238095238
2016-11-29,78.61,0.84,93.58333333333334
2016-11-30,77.7,0.84,92.5
2016-12-01,75.91,0.84,90.36904761904762
2016-12-02,75.84,0.84,90.28571428571429
2016-12-05,77.16,0.84,91.85714285714286
2016-12-06,77.46,0.84,92.21428571428571
2016-12-07,78.33,0.84,93.25
2016-12-08,79.29,0.84,94.39285714285715
2016-12-09,79.71,0.84,94.89285714285714
2016-12-12,78.23,0.84,93.1309523809524
2016-12-13,78.73,0.84,93.72619047619048
2016-12-14,77.96,0.84,92.80952380952381
2016-12-15,77.58,0.84,92.35714285714286
2016-12-16,76.13,0.84,90.63095238095238
2016-12-19,76.28,0.84,90.80952380952381
2016-12-20,77.63,0.84,92.41666666666667
2016-12-21,78.12,0.84,93.00000000000001
2016-12-22,78.78,0.84,93.78571428571429
2016-12-23,78.38,0.84,93.30952380952381
2016-12-27,78.23,0.84,93.1309523809524
2016-12-28,77.22,0.84,91.92857142857143
2016-12-29,77.27,0.84,91.98809523809524
2016-12-30,76.49,0.84,91.05952380952381
2017-01-03,77.33,0.84,92.05952380952381
2017-01-04,78.7,0.84,93.6904761904762
2017-01-05,78.6,0.84,93.57142857142857
2017-01-06,79.16,0.84,94.23809523809524
2017-01-09,78.24,0.84,93.14285714285714
2017-01-10,77.35,0.84,92.08333333333333
2017-01-11,78.33,0.84,93.25
2017-01-12,79.14,0.84,94.21428571428572
2017-01-13,78.79,0.84,93.79761904761907
2017-01-17,79.85,0.84,95.05952380952381
2017-01-18,79.27,0.84,94.36904761904762
2017-01-19,78.89,0.84,93.91666666666667
2017-01-20,79.63,0.84,94.79761904761905
2017-01-23,79.65,0.84,94.82142857142858
2017-01-24,80.79,0.84,96.17857142857144
2017-01-25,82.01,0.84,97.6309523809524
2017-01-26,81.96,0.84,97.57142857142857
2017-01-27,80.96,0.84,96.38095238095238
2017-01-30,80.87,0.84,96.27380952380953
2017-01-31,81.21,0.84,96.67857142857143
2017-02-01,79.92,0.84,95.14285714285715
2017-02-02,82.0,1.22,67.21311475409836
2017-02-03,83.02,1.22,68.04918032786885
2017-02-06,82.82,1.22,67.88524590163934
2017-02-07,83.4,1.22,68.36065573770492
2017-02-08,82.49,1.22,67.61475409836065
2017-02-09,82.66,1.22,67.75409836065573
2017-02-10,82.59,1.22,67.69672131147541
2017-02-13,82.59,1.22,67.69672131147541
2017-02-14,83.25,1.22,68.23770491803279
2017-02-15,83.54,1.22,68.47540983606558
2017-02-16,83.27,1.22,68.25409836065573
2017-02-17,85.0,1.22,69.67213114754098
2017-02-21,84.64,1.22,69.37704918032787
2017-02-22,84.2,1.22,69.01639344262296
2017-02-23,84.02,1.22,68.8688524590164
2017-02-24,83.75,1.22,68.64754098360656
2017-02-27,82.97,1.22,68.00819672131148
2017-02-28,82.85,1.22,67.90983606557377
2017-03-01,84.05,1.22,68.89344262295081
2017-03-02,82.92,1.22,67.9672131147541
2017-03-03,82.95,1.22,67.99180327868852
2017-03-06,82.71,1.22,67.79508196721311
2017-03-07,82.77,1.22,67.84426229508196
2017-03-08,82.93,1.22,67.97540983606558
2017-03-09,82.88,1.22,67.93442622950819
2017-03-10,85.78,1.22,70.31147540983606
2017-03-13,85.37,1.22,69.97540983606558
2017-03-14,84.78,1.22,69.49180327868852
2017-03-15,85.33,1.22,69.94262295081967
2017-03-16,85.58,1.22,70.14754098360656
2017-03-17,85.96,1.22,70.45901639344262
2017-03-20,86.51,1.22,70.90983606557377
2017-03-21,86.48,1.22,70.88524590163935
2017-03-22,86.53,1.22,70.92622950819673
2017-03-23,86.52,1.22,70.91803278688525
2017-03-24,86.01,1.22,70.5
2017-03-27,85.82,1.22,70.34426229508196
2017-03-28,85.61,1.22,70.17213114754098
2017-03-29,85.52,1.22,70.09836065573771
2017-03-30,85.34,1.22,69.95081967213115
2017-03-31,84.79,1.22,69.5
2017-04-03,83.5,1.22,68.44262295081967
2017-04-04,85.06,1.22,69.72131147540983
2017-04-05,85.24,1.22,69.8688524590164
2017-04-06,84.37,1.22,69.15573770491804
2017-04-07,84.15,1.22,68.97540983606558
2017-04-10,84.72,1.22,69.44262295081967
2017-04-11,84.85,1.22,69.54918032786885
2017-04-12,84.92,1.22,69.60655737704919
2017-04-13,84.94,1.22,69.62295081967213
2017-04-17,85.36,1.22,69.9672131147541
2017-04-18,86.29,1.22,70.72950819672131
2017-04-19,85.62,1.22,70.18032786885246
2017-04-20,86.03,1.22,70.51639344262296
2017-04-21,85.18,1.22,69.81967213114754
2017-04-24,85.99,1.22,70.48360655737704
2017-04-25,87.38,1.22,71.62295081967213
2017-04-26,87.81,1.22,71.97540983606558
2017-04-27,87.42,1.22,71.65573770491804
2017-04-28,87.14,1.22,71.42622950819673
2017-05-01,87.18,1.22,71.45901639344262
2017-05-02,87.48,1.22,71.70491803278689
2017-05-03,91.3,0.92,99.2391304347826
2017-05-04,91.86,0.92,99.84782608695652
2017-05-05,92.86,0.92,100.93478260869564
2017-05-08,92.61,0.92,100.66304347826086
2017-05-09,92.98,0.92,101.06521739130434
2017-05-10,94.08,0.92,102.26086956521739
2017-05-11,92.9,0.92,100.97826086956522
2017-05-12,92.93,0.92,101.01086956521739
2017-05-15,92.61,0.92,100.66304347826086
2017-05-16,91.9,0.92,99.8913043478261
2017-05-17,92.1,0.92,100.1086956521739
2017-05-18,91.38,0.92,99.32608695652173
2017-05-19,92.37,0.92,100.40217391304348
2017-05-22,92.95,0.92,101.03260869565217
2017-05-23,91.99,0.92,99.9891304347826
2017-05-24,93.03,0.92,101.1195652173913
2017-05-25,93.59,0.92,101.72826086956522
2017-05-26,93.7,0.92,101.84782608695652
2017-05-30,93.99,0.92,102.16304347826086
2017-05-31,94.14,0.92,102.32608695652173
2017-06-01,94.56,0.92,102.78260869565217
2017-06-02,96.13,0.92,104.4891304347826
2017-06-05,96.3,0.92,104.67391304347825
2017-06-06,96.23,0.92,104.59782608695652
2017-06-07,96.51,0.92,104.90217391304348
2017-06-08,96.05,0.92,104.40217391304347
2017-06-09,96.35,0.92,104.7282608695652
2017-06-12,96.01,0.92,104.35869565217392
2017-06-13,96.64,0.92,105.04347826086956
2017-06-14,97.16,0.92,105.6086956521739
2017-06-15,97.55,0.92,106.03260869565217
2017-06-16,97.5,0.92,105.97826086956522
2017-06-19,98.19,0.92,106.7282608695652
2017-06-20,97.05,0.92,105.4891304347826
2017-06-21,97.33,0.92,105.79347826086956
2017-06-22,97.48,0.92,105.95652173913044
2017-06-23,96.99,0.92,105.42391304347825
2017-06-26,96.5,0.92,104.89130434782608
2017-06-27,96.41,0.92,104.79347826086956
2017-06-28,96.81,0.92,105.22826086956522
2017-06-29,95.62,0.92,103.93478260869566
2017-06-30,95.98,0.92,104.32608695652173
2017-07-03,95.81,0.92,104.14130434782608
2017-07-05,95.72,0.92,104.04347826086956
2017-07-06,94.84,0.92,103.08695652173913
2017-07-07,94.28,0.92,102.47826086956522
2017-07-10,94.27,0.92,102.46739130434781
2017-07-11,93.86,0.92,102.02173913043478
2017-07-12,94.52,0.92,102.7391304347826
2017-07-13,94.73,0.92,102.96739130434783
2017-07-14,95.31,0.92,103.59782608695652
2017-07-17,96.2,0.92,104.56521739130434
2017-07-18,96.29,0.92,104.66304347826087
2017-07-19,96.94,0.92,105.3695652173913
2017-07-20,97.11,0.92,105.55434782608695
2017-07-21,97.95,0.92,106.46739130434783
2017-07-24,97.75,0.92,106.25
2017-07-25,98.75,0.92,107.33695652173913
2017-07-26,98.92,0.92,107.52173913043478
2017-07-27,99.53,0.92,108.18478260869564
2017-07-28,99.0,0.92,107.6086956521739
2017-07-31,98.99,0.92,107.59782608695652
2017-08-01,98.61,0.92,107.18478260869564
2017-08-02,98.49,0.92,107.05434782608694
2017-08-03,98.17,0.92,106.70652173913044
2017-08-04,98.58,0.92,107.15217391304347
2017-08-07,100.53,0.92,109.27173913043478
2017-08-08,101.06,0.92,109.84782608695652
2017-08-09,103.77,0.92,112.79347826086956
2017-08-10,101.69,0.92,110.53260869565217
2017-08-11,99.65,0.92,108.31521739130434
2017-08-14,101.13,0.92,109.92391304347825
2017-08-15,101.04,0.92,109.82608695652173
2017-08-16,101.07,0.92,109.8586956521739
2017-08-17,98.32,0.92,106.8695652173913
2017-08-18,105.92,0.92,115.13043478260869
2017-08-21,106.48,0.92,115.73913043478261
2017-08-22,105.21,0.92,114.3586956521739
2017-08-23,104.45,0.92,113.53260869565217
2017-08-24,106.01,0.92,115.22826086956522
2017-08-25,106.5,0.79,134.81012658227849
2017-08-28,105.96,0.79,134.126582278481
2017-08-29,105.7,0.79,133.79746835443038
2017-08-30,105.66,0.79,133.74683544303795
2017-08-31,106.99,0.79,135.43037974683543
2017-09-01,107.93,0.79,136.62025316455697
2017-09-05,107.95,0.79,136.64556962025316
2017-09-06,108.07,0.79,136.79746835443038
2017-09-07,108.23,0.79,137.0
2017-09-08,108.81,0.79,137.73417721518987
2017-09-11,108.74,0.79,137.64556962025316
2017-09-12,108.9,0.79,137.84810126582278
2017-09-13,109.66,0.79,138.81012658227846
2017-09-14,110.01,0.79,139.25316455696202
2017-09-15,109.69,0.79,138.84810126582278
2017-09-18,110.27,0.79,139.58227848101265
2017-09-19,110.35,0.79,139.68354430379745
2017-09-20,110.23,0.79,139.53164556962025
2017-09-21,108.25,0.79,137.02531645569618
2017-09-22,107.58,0.79,136.1772151898734
2017-09-25,107.98,0.79,136.68354430379748
2017-09-26,107.96,0.79,136.65822784810126
2017-09-27,108.52,0.79,137.36708860759492
2017-09-28,106.35,0.79,134.62025316455694
2017-09-29,107.84,0.79,136.50632911392404
2017-10-02,108.2,0.79,136.96202531645568
2017-10-03,108.45,0.79,137.27848101265823
2017-10-04,109.94,0.79,139.1645569620253
2017-10-05,110.02,0.79,139.26582278481013
2017-10-06,109.74,0.79,138.91139240506328
2017-10-09,109.63,0.79,138.77215189873417
2017-10-10,109.59,0.79,138.72151898734177
2017-10-11,109.73,0.79,138.89873417721518
2017-10-12,109.49,0.79,138.59493670886076
2017-10-13,111.0,0.79,140.50632911392404
2017-10-16,111.28,0.79,140.86075949367088
2017-10-17,110.51,0.79,139.8860759493671
2017-10-18,109.98,0.79,139.21518987341773
2017-10-19,109.7,0.79,138.86075949367088
2017-10-20,108.8,0.79,137.72151898734177
2017-10-23,109.07,0.79,138.0632911392405
2017-10-24,110.24,0.79,139.54430379746833
2017-10-25,111.12,0.79,140.65822784810126
2017-10-26,111.79,0.79,141.50632911392404
2017-10-27,111.87,0.79,141.60759493670886
2017-10-30,110.85,0.79,140.31645569620252
2017-10-31,111.81,0.79,141.53164556962025
2017-11-01,122.12,1.21,100.92561983471074
2017-11-02,120.15,1.21,99.29752066115704
2017-11-03,121.71,1.21,100.58677685950413
2017-11-06,121.12,1.21,100.09917355371901
2017-11-07,122.22,1.21,101.00826446280992
2017-11-08,123.08,1.21,101.71900826446281
2017-11-09,123.78,1.21,102.29752066115702
2017-11-10,124.61,1.21,102.98347107438016
2017-11-13,126.32,1.21,104.39669421487604
2017-11-14,126.02,1.21,104.14876033057851
2017-11-15,124.61,1.21,102.98347107438016
2017-11-16,125.64,1.21,103.83471074380165
2017-11-17,124.69,1.21,103.0495867768595
2017-11-20,125.18,1.21,103.45454545454547
2017-11-21,125.5,1.21,103.71900826446281
2017-11-22,125.84,1.21,104.0
2017-11-24,126.19,1.21,104.2892561983471
2017-11-27,125.15,1.21,103.42975206611571
2017-11-28,125.31,1.21,103.56198347107438
2017-11-29,123.93,1.21,102.42148760330579
2017-11-30,124.83,1.21,103.16528925619835
2017-12-01,124.77,1.21,103.11570247933884
2017-12-04,125.34,1.21,103.58677685950414
2017-12-05,124.5,1.21,102.89256198347108
2017-12-06,124.47,1.21,102.86776859504133
2017-12-07,125.18,1.21,103.45454545454547
2017-12-08,125.63,1.21,103.82644628099173
2017-12-11,125.47,1.21,103.69421487603306
2017-12-12,124.95,1.21,103.26446280991736
2017-12-13,127.95,1.21,105.74380165289257
2017-12-14,127.81,1.21,105.62809917355372
2017-12-15,129.62,1.21,107.12396694214877
2017-12-18,129.39,1.21,106.93388429752065
2017-12-19,127.84,1.21,105.65289256198348
2017-12-20,127.69,1.21,105.52892561983471
2017-12-21,127.58,1.21,105.43801652892562
2017-12-22,127.75,1.21,105.57851239669422
2017-12-26,128.85,1.21,106.48760330578513
2017-12-27,127.75,1.21,105.57851239669422
2017-12-28,127.89,1.21,105.69421487603306
2017-12-29,127.24,1.21,105.15702479338843
2018-01-02,127.59,1.21,105.44628099173555
2018-01-03,129.62,1.21,107.12396694214877
2018-01-04,130.23,1.21,107.62809917355371
2018-01-05,129.99,1.21,107.42975206611571
2018-01-08,130.97,1.21,108.2396694214876
2018-01-09,131.7,1.21,108.84297520661157
2018-01-10,130.32,1.21,107.70247933884298
2018-01-11,129.09,1.21,106.68595041322315
2018-01-12,128.53,1.21,106.22314049586777
2018-01-16,128.66,1.21,106.3305785123967
2018-01-17,132.06,1.21,109.1404958677686
2018-01-18,130.98,1.21,108.24793388429751
2018-01-19,134.45,1.21,111.11570247933884
2018-01-22,134.87,1.21,111.46280991735537
2018-01-23,136.72,1.21,112.99173553719008
2018-01-24,136.25,1.21,112.60330578512396
2018-01-25,137.17,1.21,113.36363636363636
2018-01-26,137.71,1.21,113.80991735537191
2018-01-29,136.6,1.21,112.89256198347107
2018-01-30,136.63,1.21,112.91735537190083
2018-01-31,134.96,1.21,111.53719008264464
2018-02-01,134.56,1.21,111.20661157024794
2018-02-02,134.39,1.51,88.99999999999999
2018-02-05,134.3,1.51,88.94039735099338
2018-02-06,137.22,1.51,90.87417218543047
2018-02-07,134.71,1.51,89.21192052980133
2018-02-08,131.46,1.51,87.05960264900662
2018-02-09,134.75,1.51,89.23841059602648
2018-02-12,137.03,1.51,90.74834437086093
2018-02-13,137.5,1.51,91.05960264900662
2018-02-14,139.73,1.51,92.5364238410596
2018-02-15,139.63,1.51,92.47019867549669
2018-02-16,141.04,1.51,93.40397350993376
2018-02-20,139.35,1.51,92.28476821192052
2018-02-21,139.82,1.51,92.59602649006622
2018-02-22,140.15,1.51,92.81456953642385
2018-02-23,142.39,1.51,94.2980132450331
2018-02-26,143.29,1.51,94.89403973509933
2018-02-27,139.78,1.51,92.56953642384106
2018-02-28,138.44,1.51,91.68211920529801
2018-03-01,138.54,1.51,91.74834437086092
2018-03-02,140.65,1.51,93.14569536423842
2018-03-05,141.64,1.51,93.80132450331125
2018-03-06,142.68,1.51,94.49006622516556
2018-03-07,143.55,1.51,95.06622516556293
2018-03-08,144.39,1.51,95.62251655629139
2018-03-09,145.05,1.51,96.05960264900664
2018-03-12,145.37,1.51,96.27152317880795
2018-03-13,145.78,1.51,96.54304635761589
2018-03-14,145.09,1.51,96.08609271523179
2018-03-15,144.12,1.51,95.44370860927152
2018-03-16,146.27,1.51,96.86754966887418
2018-03-19,145.86,1.51,96.59602649006624
2018-03-20,148.2,1.51,98.1456953642384
2018-03-21,146.13,1.51,96.77483443708608
2018-03-22,144.5,1.51,95.69536423841059
2018-03-23,143.8,1.51,95.2317880794702
2018-03-26,148.21,1.51,98.15231788079471
2018-03-27,146.69,1.51,97.1456953642384
2018-03-28,146.03,1.51,96.70860927152317
2018-03-29,149.72,1.51,99.1523178807947
2018-04-02,147.67,1.51,97.79470198675496
2018-04-03,149.38,1.51,98.9271523178808
2018-04-04,150.5,1.51,99.66887417218543
2018-04-05,151.48,1.51,100.31788079470198
2018-04-06,150.25,1.51,99.50331125827815
2018-04-09,150.33,1.51,99.55629139072849
2018-04-10,152.3,1.51,100.86092715231788
2018-04-11,152.42,1.51,100.94039735099336
2018-04-12,151.49,1.51,100.32450331125828
2018-04-13,148.81,1.51,98.54966887417218
2018-04-16,150.82,1.51,99.88079470198674
2018-04-17,153.11,1.51,101.39735099337749
2018-04-18,152.5,1.51,100.99337748344371
2018-04-19,151.83,1.51,100.5496688741722
2018-04-20,148.73,1.51,98.49668874172184
2018-04-23,147.95,1.51,97.98013245033111
2018-04-24,146.87,1.51,97.26490066225166
2018-04-25,146.49,1.51,97.01324503311258
2018-04-26,147.59,1.51,97.74172185430464
2018-04-27,148.74,1.51,98.50331125827815
2018-04-30,148.09,1.51,98.0728476821192
2018-05-01,144.93,1.51,95.98013245033113
2018-05-02,132.59,1.18,112.36440677966102
2018-05-03,134.12,1.18,113.66101694915255
2018-05-04,135.74,1.18,115.03389830508476
2018-05-07,133.79,1.18,113.38135593220339
2018-05-08,136.2,1.18,115.42372881355932
2018-05-09,137.81,1.18,116.78813559322035
2018-05-10,138.5,1.18,117.37288135593221
2018-05-11,140.19,1.18,118.80508474576271
2018-05-14,140.63,1.18,119.17796610169492
2018-05-15,142.16,1.18,120.47457627118645
2018-05-16,144.7,1.18,122.62711864406779
2018-05-17,144.9,1.18,122.79661016949154
2018-05-18,145.49,1.18,123.29661016949154
2018-05-21,147.79,1.18,125.2457627118644
2018-05-22,147.88,1.18,125.3220338983051
2018-05-23,151.3,1.18,128.22033898305085
2018-05-24,150.53,1.18,127.5677966101695
2018-05-25,150.82,1.18,127.8135593220339
2018-05-29,150.13,1.18,127.22881355932203
2018-05-30,151.19,1.18,128.1271186440678
2018-05-31,149.44,1.18,126.64406779661017
2018-06-01,148.4,1.18,125.7627118644068
2018-06-04,149.16,1.18,126.40677966101696
2018-06-05,148.7,1.18,126.01694915254237
2018-06-06,148.21,1.18,125.60169491525426
2018-06-07,151.51,1.18,128.39830508474577
2018-06-08,153.05,1.18,129.70338983050848
2018-06-11,155.05,1.18,131.39830508474577
2018-06-12,157.09,1.18,133.12711864406782
2018-06-13,155.62,1.18,131.8813559322034
2018-06-14,156.37,1.18,132.5169491525424
2018-06-15,158.03,1.18,133.92372881355934
2018-06-18,157.05,1.18,133.09322033898306
2018-06-19,155.0,1.18,131.35593220338984
2018-06-20,153.07,1.18,129.72033898305085
2018-06-21,151.87,1.18,128.70338983050848
2018-06-22,152.93,1.18,129.60169491525426
2018-06-25,145.62,1.18,123.40677966101696
2018-06-26,146.74,1.18,124.35593220338984
2018-06-27,144.99,1.18,122.87288135593222
2018-06-28,142.55,1.18,120.80508474576273
2018-06-29,142.69,1.18,120.92372881355932
2018-07-02,142.74,1.18,120.96610169491527
2018-07-03,141.95,1.18,120.29661016949152
2018-07-05,143.55,1.18,121.65254237288137
2018-07-06,142.42,1.18,120.69491525423729
2018-07-09,142.64,1.18,120.88135593220339
2018-07-10,144.6,1.18,122.54237288135593
2018-07-11,139.47,1.18,118.19491525423729
