date,RE,RE_EPS,PE Ratio
2006-12-26,98.69,0.064733,1524.5701574158466
2006-12-27,98.91,0.064733,1527.968733103672
2006-12-28,98.86,0.064733,1527.1963295382573
2006-12-29,98.11,0.064733,1515.6102760570343
2007-01-03,99.25,0.064733,1533.221077348493
2007-01-04,98.92,0.064733,1528.123213816755
2007-01-05,97.62,0.064733,1508.0407211159688
2007-01-08,97.26,0.064733,1502.479415444982
2007-01-09,97.07,0.064733,1499.5442818964052
2007-01-10,97.25,0.064733,1502.3249347318988
2007-01-11,98.51,0.064733,1521.7895045803532
2007-01-12,99.2,0.064733,1532.4486737830782
2007-01-16,98.65,0.064733,1523.9522345635148
2007-01-17,98.14,0.064733,1516.0737181962832
2007-01-18,97.56,0.064733,1507.113836837471
2007-01-19,96.16,0.064733,1485.4865370058549
2007-01-22,95.5,0.064733,1475.2908099423787
2007-01-23,96.73,0.064733,1494.2919376515842
2007-01-24,96.75,0.064733,1494.6008990777502
2007-01-25,96.3,0.064733,1487.6492669890165
2007-01-26,96.05,0.064733,1483.787249161942
2007-01-29,95.92,0.064733,1481.7789998918636
2007-01-30,94.49,0.064733,1459.6882579209985
2007-01-31,93.6,0.064733,1445.939474456614
2007-02-01,93.8,0.064733,1449.0290887182734
2007-02-02,93.92,0.064733,1450.8828572752693
2007-02-05,94.5,0.064733,1459.8427386340816
2007-02-06,95.15,0.064733,1469.8839849844749
2007-02-07,95.35,0.064733,1472.973599246134
2007-02-08,95.03,0.064733,1468.030216427479
2007-02-09,95.1,0.064733,1469.1115814190598
2007-02-12,95.47,0.064733,1474.8273678031298
2007-02-13,95.91,0.064733,1481.6245191787805
2007-02-14,96.76,0.064733,1494.7553797908333
2007-02-15,97.85,0.064733,1511.593777516877
2007-02-16,98.24,0.064733,1517.6185253271128
2007-02-20,98.7,0.064733,1524.7246381289297
2007-02-21,99.42,0.064733,1535.8472494709035
2007-02-22,99.89,0.064733,1543.1078429858032
2007-02-23,98.91,0.064733,1527.968733103672
2007-02-26,98.33,0.064733,1519.0088517448596
2007-02-27,96.82,0.064733,1495.6822640693308
2007-02-28,97.17,0.064733,1501.089089027235
2007-03-01,96.97,0.064724,1498.2077745503984
2007-03-02,96.19,0.064724,1486.1566034237685
2007-03-05,94.75,0.064724,1463.9082874976823
2007-03-06,94.71,0.064724,1463.2902787219577
2007-03-07,94.93,0.064724,1466.6893269884433
2007-03-08,95.0,0.064724,1467.7708423459612
2007-03-09,94.5,0.064724,1460.0457326494036
2007-03-12,94.28,0.064724,1456.6466843829182
2007-03-13,92.97,0.064724,1436.406896977937
2007-03-14,92.53,0.064724,1429.6088004449662
2007-03-15,93.55,0.064724,1445.3680242259438
2007-03-16,93.39,0.064724,1442.8959891230454
2007-03-19,93.68,0.064724,1447.3765527470491
2007-03-20,94.68,0.064724,1462.8267721401644
2007-03-21,95.31,0.064724,1472.560410357827
2007-03-22,95.68,0.064724,1478.27699153328
2007-03-23,95.67,0.064724,1478.1224893393485
2007-03-26,96.24,0.064724,1486.9291143934242
2007-03-27,96.7,0.064724,1494.0362153142573
2007-03-28,95.66,0.064724,1477.9679871454173
2007-03-29,95.25,0.064724,1471.6333971942402
2007-03-30,96.17,0.064724,1485.8475990359063
2007-04-02,95.5,0.064724,1475.4959520425189
2007-04-03,95.71,0.064724,1478.740498115073
2007-04-04,94.49,0.064724,1459.8912304554724
2007-04-05,94.49,0.064724,1459.8912304554724
2007-04-09,94.53,0.064724,1460.509239231197
2007-04-10,94.9,0.064724,1466.2258204066497
2007-04-11,94.9,0.064724,1466.2258204066497
2007-04-12,95.72,0.064724,1478.8950003090042
2007-04-13,96.14,0.064724,1485.3840924541128
2007-04-16,97.46,0.064724,1505.7783820530249
2007-04-17,97.01,0.064724,1498.8257833261232
2007-04-18,97.03,0.064724,1499.1347877139854
2007-04-19,96.91,0.064724,1497.2807613868115
2007-04-20,97.09,0.064724,1500.0618008775725
2007-04-23,96.73,0.064724,1494.499721896051
2007-04-24,103.3,0.064724,1596.0076633088188
2007-04-25,102.96,0.064724,1590.7545887151596
2007-04-26,101.99,0.064724,1575.7678759038376
2007-04-27,101.4,0.064724,1566.6522464618997
2007-04-30,100.64,0.064724,1554.910079723132
2007-05-01,100.8,0.064724,1557.3821148260304
2007-05-02,101.14,0.064724,1562.6351894196896
2007-05-03,101.09,0.064724,1561.8626784500339
2007-05-04,101.54,0.064724,1568.815277176936
2007-05-07,102.07,0.064724,1577.003893455287
2007-05-08,102.15,0.064724,1578.2399110067363
2007-05-09,103.06,0.064724,1592.2996106544713
2007-05-10,102.94,0.064724,1590.4455843272974
2007-05-11,103.6,0.064724,1600.6427291267535
2007-05-14,104.0,0.064724,1606.8228168839996
2007-05-15,105.01,0.064724,1622.4275384710463
2007-05-16,105.79,0.064724,1634.4787095976762
2007-05-17,105.95,0.064724,1636.9507447005747
2007-05-18,106.86,0.064724,1651.0104443483096
2007-05-21,106.39,0.064724,1643.7488412335454
2007-05-22,106.38,0.064724,1643.5943390396142
2007-05-23,105.99,0.064724,1637.5687534762992
2007-05-24,105.83,0.064724,1635.0967183734008
2007-05-25,106.23,0.064724,1641.276806130647
2007-05-29,106.16,0.064724,1640.1952907731288
2007-05-30,106.9,0.064724,1651.6284531240344
2007-05-31,107.23,0.064724,1656.7270255237624
2007-06-01,107.3,0.064724,1657.8085408812804
2007-06-04,106.83,0.064724,1650.546937766516
2007-06-05,106.5,0.064724,1645.448365366788
2007-06-06,106.1,0.064724,1639.2682776095419
2007-06-07,104.2,0.064724,1609.9128607626228
2007-06-08,103.95,0.064724,1606.0503059143439
2007-06-11,105.02,0.064724,1622.5820406649773
2007-06-12,103.71,0.064724,1602.3422532599961
2007-06-13,104.0,0.064724,1606.8228168839996
2007-06-14,104.48,0.064724,1614.238922192695
2007-06-15,103.69,0.064724,1602.0332488721338
2007-06-18,104.32,0.064724,1611.7668870897965
2007-06-19,105.74,0.064724,1633.7061986280203
2007-06-20,105.61,0.064724,1631.6976701069154
2007-06-21,105.5,0.064724,1629.9981459736728
2007-06-22,105.99,0.064724,1637.5687534762992
2007-06-25,106.51,0.064724,1645.6028675607192
2007-06-26,106.25,0.064724,1641.5858105185093
2007-06-27,106.97,0.064724,1652.7099684815523
2007-06-28,108.04,0.064724,1669.241703232186
2007-06-29,108.64,0.064724,1678.511834868055
2007-07-02,109.4,0.064724,1690.2540016068228
2007-07-03,109.4,0.064724,1690.2540016068228
2007-07-05,109.34,0.064724,1689.326988443236
2007-07-06,109.77,0.064724,1695.9705827822754
2007-07-09,110.46,0.064724,1706.6312341635248
2007-07-10,110.83,0.064724,1712.3478153389776
2007-07-11,110.72,0.064724,1710.648291205735
2007-07-12,111.6,0.064724,1724.2444842716766
2007-07-13,112.45,0.064724,1737.3771707558246
2007-07-16,113.56,0.064724,1754.5269142821828
2007-07-17,112.0,0.064724,1730.4245720289227
2007-07-18,109.49,0.064724,1691.6445213522031
2007-07-19,109.89,0.064724,1697.8246091094493
2007-07-20,109.01,0.064724,1684.2284160435079
2007-07-23,109.08,0.064724,1685.3099314010258
2007-07-24,104.25,0.064724,1610.6853717322786
2007-07-25,104.66,0.064724,1617.0199616834557
2007-07-26,102.74,0.064724,1587.3555404486742
2007-07-27,99.76,0.064724,1541.3138866571906
2007-07-30,99.76,0.064724,1541.3138866571906
2007-07-31,98.25,0.064724,1517.9840553735862
2007-08-01,98.7,0.064724,1524.936654100488
2007-08-02,98.68,0.064724,1524.627649712626
2007-08-03,95.91,0.064724,1481.8305419936962
2007-08-06,99.22,0.064724,1532.9707681849081
2007-08-07,99.68,0.064724,1540.0778691057412
2007-08-08,100.34,0.064724,1550.2750139051975
2007-08-09,97.7,0.064724,1509.4864347073728
2007-08-10,96.08,0.064724,1484.4570792905258
2007-08-13,95.81,0.064724,1480.2855200543847
2007-08-14,94.52,0.064724,1460.3547370372657
2007-08-15,94.01,0.064724,1452.4751251467771
2007-08-16,96.0,0.064724,1483.2210617390765
2007-08-17,97.98,0.064724,1513.8124961374451
2007-08-20,99.0,0.064724,1529.5717199184228
2007-08-21,99.18,0.064724,1532.3527594091836
2007-08-22,102.45,0.064724,1582.874976824671
2007-08-23,103.47,0.064724,1598.6342006056484
2007-08-24,104.06,0.064724,1607.7498300475866
2007-08-27,101.81,0.064724,1572.986836413077
2007-08-28,99.38,0.064724,1535.4428032878066
2007-08-29,101.46,0.064724,1567.5792596254864
2007-08-30,100.39,0.064724,1551.0475248748533
2007-08-31,101.88,0.064724,1574.068351770595
2007-09-04,104.0,0.064724,1606.8228168839996
2007-09-05,103.99,0.064724,1606.6683146900684
2007-09-06,102.58,0.064724,1584.8835053457758
2007-09-07,101.54,0.064724,1568.815277176936
2007-09-10,101.36,0.064724,1566.034237686175
2007-09-11,102.31,0.064724,1580.7119461096347
2007-09-12,103.3,0.064724,1596.0076633088188
2007-09-13,104.92,0.064724,1621.0370187256658
2007-09-14,105.64,0.064724,1632.1611766887088
2007-09-17,104.37,0.064724,1612.5393980594524
2007-09-18,106.78,0.064724,1649.7744267968603
2007-09-19,107.11,0.064724,1654.8729991965886
2007-09-20,106.04,0.064724,1638.3412644459552
2007-09-21,106.14,0.064724,1639.8862863852667
2007-09-24,104.71,0.064724,1617.7924726531114
2007-09-25,105.99,0.064724,1637.5687534762992
2007-09-26,107.6,0.064724,1662.443606699215
2007-09-27,109.41,0.064724,1690.4085038007538
2007-09-28,110.24,0.064724,1703.2321858970395
2007-10-01,111.09,0.064724,1716.3648723811878
2007-10-02,110.54,0.064724,1707.8672517149744
2007-10-03,110.19,0.064724,1702.4596749273837
2007-10-04,109.95,0.064724,1698.7516222730362
2007-10-05,111.36,0.064724,1720.5364316173288
2007-10-08,111.63,0.064724,1724.70799085347
2007-10-09,113.12,0.064724,1747.728817749212
2007-10-10,114.08,0.064724,1762.5610283666026
2007-10-11,112.08,0.064724,1731.6605895803718
2007-10-12,112.5,0.064724,1738.1496817254804
2007-10-15,111.27,0.064724,1719.1459118719483
2007-10-16,110.02,0.064724,1699.8331376305541
2007-10-17,109.92,0.064724,1698.2881156912426
2007-10-18,109.62,0.064724,1693.6530498733082
2007-10-19,106.99,0.064724,1653.0189728694145
2007-10-22,106.9,0.064724,1651.6284531240344
2007-10-23,107.26,0.064724,1657.1905321055558
2007-10-24,106.95,0.064724,1652.4009640936902
2007-10-25,107.21,0.064724,1656.4180211358998
2007-10-26,105.53,0.064724,1630.4616525554661
2007-10-29,106.49,0.064724,1645.2938631728568
2007-10-30,106.93,0.064724,1652.0919597058278
2007-10-31,106.54,0.064724,1646.0663741425128
2007-11-01,103.49,0.064724,1598.9432049935108
2007-11-02,100.68,0.064724,1555.5280884988567
2007-11-05,99.35,0.064724,1534.979296706013
2007-11-06,102.54,0.064724,1584.2654965700513
2007-11-07,99.96,0.064724,1544.4039305358135
2007-11-08,101.42,0.064724,1566.961250849762
2007-11-09,101.29,0.063269,1600.9420095149283
2007-11-12,100.46,0.063269,1587.823420632537
2007-11-13,103.11,0.063269,1629.7080718835448
2007-11-14,102.03,0.063269,1612.6381008076623
2007-11-15,101.49,0.063269,1604.1031152697212
2007-11-16,100.4,0.063269,1586.8750889060993
2007-11-19,98.58,0.063269,1558.1090265374826
2007-11-20,97.74,0.063269,1544.8323823673518
2007-11-21,97.21,0.063269,1536.4554521171503
2007-11-23,97.84,0.063269,1546.4129352447485
2007-11-26,96.26,0.063269,1521.4401997818836
2007-11-27,98.7,0.063269,1560.0056899903586
2007-11-28,101.48,0.063269,1603.9450599819816
2007-11-29,102.17,0.063269,1614.8508748360175
2007-11-30,104.93,0.063269,1658.4741342521613
2007-12-03,104.81,0.063269,1656.5774707992855
2007-12-04,103.91,0.063269,1642.3524949027167
2007-12-05,105.15,0.063269,1661.9513505824336
2007-12-06,106.58,0.063269,1684.5532567292037
2007-12-07,104.86,0.063269,1657.3677472379836
2007-12-10,106.43,0.063269,1682.182427413109
2007-12-11,103.51,0.063269,1636.030283393131
2007-12-12,102.65,0.063269,1622.4375286475208
2007-12-13,102.07,0.063269,1613.2703219586208
2007-12-14,101.67,0.063269,1606.9481104490349
2007-12-17,101.63,0.063269,1606.3158892980762
2007-12-18,100.39,0.063269,1586.7170336183597
2007-12-19,97.91,0.063269,1547.519322258926
2007-12-20,98.52,0.063269,1557.1606948110448
2007-12-21,101.08,0.063269,1597.6228484723954
2007-12-24,102.71,0.063269,1623.3858603739586
2007-12-26,101.88,0.063269,1610.2672714915675
2007-12-27,100.42,0.063269,1587.1911994815785
2007-12-28,100.22,0.063269,1584.0300937267855
2007-12-31,100.4,0.063269,1586.8750889060993
2008-01-02,98.62,0.063269,1558.7412476884413
2008-01-03,100.58,0.063269,1589.720084085413
2008-01-04,101.85,0.063269,1609.7931056283485
2008-01-07,103.05,0.063269,1628.7597401571068
2008-01-08,101.98,0.063269,1611.8478243689642
2008-01-09,105.04,0.063269,1660.2127424172975
2008-01-10,104.03,0.063269,1644.2491583555927
2008-01-11,102.98,0.063269,1627.6533531429293
2008-01-14,103.32,0.063269,1633.0272329260772
2008-01-15,101.17,0.063269,1599.0453460620524
2008-01-16,100.47,0.063269,1587.9814759202768
2008-01-17,98.4,0.063269,1555.264031358169
2008-01-18,95.0,0.063269,1501.5252335266875
2008-01-22,94.94,0.063269,1500.5769018002495
2008-01-23,96.14,0.063269,1519.5435363290078
2008-01-24,96.74,0.063269,1529.0268535933867
2008-01-25,94.44,0.063269,1492.674137413267
2008-01-28,99.5,0.063269,1572.6501130095305
2008-01-29,97.26,0.063269,1537.2457285558487
2008-01-30,97.21,0.063269,1536.4554521171503
2008-01-31,101.69,0.063269,1607.2642210245142
2008-02-01,103.56,0.063269,1636.820559831829
2008-02-04,102.13,0.063269,1614.2186536850588
2008-02-05,99.6,0.063269,1574.230665886927
2008-02-06,98.87,0.063269,1562.6926298819326
2008-02-07,99.84,0.063269,1578.0239927926789
2008-02-08,99.12,0.063269,1566.644012075424
2008-02-11,96.88,0.063269,1531.2396276217419
2008-02-12,99.31,0.063269,1569.6470625424772
2008-02-13,99.61,0.063269,1574.3887211746667
2008-02-14,98.62,0.063269,1558.7412476884413
2008-02-15,101.51,0.063269,1604.4192258452006
2008-02-19,99.45,0.063269,1571.8598365708324
2008-02-20,100.33,0.063269,1585.7687018919216
2008-02-21,99.95,0.063269,1579.762600957815
2008-02-22,101.19,0.063269,1599.3614566375315
2008-02-25,98.06,0.063269,1549.8901515750208
2008-02-26,99.41,0.063269,1571.2276154198737
2008-02-27,99.48,0.063269,1572.3340024340514
2008-02-28,97.93,0.063269,1547.8354328344055
2008-02-29,96.88,0.063118,1534.902880319402
2008-03-03,95.24,0.063118,1508.9198010076366
2008-03-04,95.23,0.063118,1508.761367597199
2008-03-05,94.8,0.063118,1501.9487309483825
2008-03-06,93.66,0.063118,1483.8873221584968
2008-03-07,93.85,0.063118,1486.897556956811
2008-03-10,93.14,0.063118,1475.6487848157421
2008-03-11,95.03,0.063118,1505.5926993884473
2008-03-12,93.48,0.063118,1481.0355207706202
2008-03-13,93.37,0.063118,1479.2927532558067
2008-03-14,89.83,0.063118,1423.2073259608987
2008-03-17,87.02,0.063118,1378.687537627935
2008-03-18,87.2,0.063118,1381.539339015812
2008-03-19,88.42,0.063118,1400.8682150891982
2008-03-20,89.77,0.063118,1422.2567254982732
2008-03-24,88.97,0.063118,1409.5820526632658
2008-03-25,91.25,0.063118,1445.704870243037
2008-03-26,89.69,0.063118,1420.9892582147725
2008-03-27,88.81,0.063118,1407.0471180962643
2008-03-28,88.61,0.063118,1403.8784498875125
2008-03-31,89.53,0.063118,1418.454323647771
2008-04-01,93.71,0.063118,1484.6794892106848
2008-04-02,93.51,0.063118,1481.5108210019332
2008-04-03,94.21,0.063118,1492.6011597325644
2008-04-04,92.77,0.063118,1469.786748629551
2008-04-07,94.07,0.063118,1490.383091986438
2008-04-08,92.83,0.063118,1470.7373490921766
2008-04-09,92.71,0.063118,1468.8361481669256
2008-04-10,94.81,0.063118,1502.1071643588202
2008-04-11,95.73,0.063118,1516.6830381190787
2008-04-14,95.76,0.063118,1517.1583383503917
2008-04-15,95.44,0.063118,1512.0884692163884
2008-04-16,95.84,0.063118,1518.4258056338922
2008-04-17,96.34,0.063118,1526.347476155772
2008-04-18,96.69,0.063118,1531.8926455210876
2008-04-21,94.49,0.063118,1497.0372952248172
2008-04-22,92.1,0.063118,1459.1717101302322
2008-04-23,91.14,0.063118,1443.9621027282235
2008-04-24,91.7,0.063118,1452.8343737127286
2008-04-25,91.75,0.063118,1453.6265407649166
2008-04-28,91.05,0.063118,1442.536202034285
2008-04-29,90.49,0.063118,1433.6639310497799
2008-04-30,90.35,0.063118,1431.4458633036536
2008-05-01,92.67,0.063118,1468.2024145251753
2008-05-02,92.43,0.063118,1464.400012674673
2008-05-05,91.2,0.063118,1444.912703190849
2008-05-06,91.36,0.063118,1447.4476377578505
2008-05-07,88.36,0.063118,1399.9176146265727
2008-05-08,89.42,0.063118,1416.7115561329574
2008-05-09,90.29,0.063118,1430.495262841028
2008-05-12,91.63,0.062377,1468.9709347996857
2008-05-13,90.77,0.062377,1455.1838017217883
2008-05-14,91.57,0.062377,1468.0090417942508
2008-05-15,91.72,0.062377,1470.4137743078377
2008-05-16,91.18,0.062377,1461.7567372589256
2008-05-19,90.67,0.062377,1453.5806467127306
2008-05-20,90.87,0.062377,1456.7869567308464
2008-05-21,89.77,0.062377,1439.1522516312102
2008-05-22,89.83,0.062377,1440.1141446366448
2008-05-23,88.95,0.062377,1426.0063805569362
2008-05-27,89.57,0.062377,1435.9459416130944
2008-05-28,87.36,0.062377,1400.5162159129166
2008-05-29,88.2,0.062377,1413.9827179890024
2008-05-30,87.72,0.062377,1406.2875739455246
2008-06-02,87.15,0.062377,1397.1495903938953
2008-06-03,87.47,0.062377,1402.27968642288
2008-06-04,87.06,0.062377,1395.706750885743
2008-06-05,88.33,0.062377,1416.0668195007775
2008-06-06,86.45,0.062377,1385.9275053304905
2008-06-09,86.62,0.062377,1388.6528688458886
2008-06-10,86.64,0.062377,1388.9734998477002
2008-06-11,85.26,0.062377,1366.8499607227022
2008-06-12,86.05,0.062377,1379.514885294259
2008-06-13,85.64,0.062377,1372.941949757122
2008-06-16,85.3,0.062377,1367.4912227263253
2008-06-17,84.86,0.062377,1360.4373406864709
2008-06-18,84.18,0.062377,1349.5358866248778
2008-06-19,84.0,0.062377,1346.6502076085737
2008-06-20,83.66,0.062377,1341.199480577777
2008-06-23,83.06,0.062377,1331.58055052343
2008-06-24,84.56,0.062377,1355.6278756592974
2008-06-25,84.62,0.062377,1356.5897686647322
2008-06-26,81.72,0.062377,1310.0982734020552
2008-06-27,80.14,0.062377,1284.7684242589416
2008-06-30,79.71,0.062377,1277.8748577199929
2008-07-01,79.89,0.062377,1280.760536736297
2008-07-02,79.55,0.062377,1275.3098097055004
2008-07-03,78.9,0.062377,1264.8893021466247
2008-07-07,76.75,0.062377,1230.4214694518812
2008-07-08,80.43,0.062377,1289.4175737852095
2008-07-09,78.93,0.062377,1265.3702486493419
2008-07-10,78.95,0.062377,1265.6908796511534
2008-07-11,76.58,0.062377,1227.696105936483
2008-07-14,75.94,0.062377,1217.4359138785128
2008-07-15,74.69,0.062377,1197.39647626529
2008-07-16,77.69,0.062377,1245.4911265370247
2008-07-17,78.5,0.062377,1258.4766821103933
2008-07-18,78.78,0.062377,1262.9655161357553
2008-07-21,78.0,0.062377,1250.460907065104
2008-07-22,80.37,0.062377,1288.4556807797746
2008-07-23,79.47,0.062377,1274.0272856982542
2008-07-24,77.8,0.062377,1247.2545970469885
2008-07-25,77.08,0.062377,1235.711880981772
2008-07-28,80.71,0.062377,1293.906407810571
2008-07-29,82.8,0.062377,1327.4123474998796
2008-07-30,82.63,0.062377,1324.6869839844815
2008-07-31,81.8,0.062377,1311.3807974093015
2008-08-01,82.22,0.062377,1318.1140484473442
2008-08-04,81.98,0.062377,1314.2664764256056
2008-08-05,83.0,0.062377,1330.6186575179954
2008-08-06,83.28,0.062377,1335.1074915433574
2008-08-07,82.6,0.062377,1324.206037481764
2008-08-08,83.43,0.062377,1337.5122240569442
2008-08-11,83.77,3.72,22.518817204301072
2008-08-12,82.44,3.72,22.161290322580644
2008-08-13,81.95,3.72,22.029569892473116
2008-08-14,82.28,3.72,22.118279569892472
2008-08-15,83.07,3.72,22.33064516129032
2008-08-18,82.02,3.72,22.048387096774192
2008-08-19,81.3,3.72,21.854838709677416
2008-08-20,81.49,3.72,21.90591397849462
2008-08-21,81.13,3.72,21.809139784946233
2008-08-22,82.12,3.72,22.0752688172043
2008-08-25,81.49,3.72,21.90591397849462
2008-08-26,81.58,3.72,21.93010752688172
2008-08-27,82.17,3.72,22.088709677419356
2008-08-28,83.04,3.72,22.322580645161292
2008-08-29,82.13,3.72,22.07795698924731
2008-09-02,82.69,3.72,22.228494623655912
2008-09-03,83.15,3.72,22.352150537634408
2008-09-04,80.85,3.72,21.733870967741932
2008-09-05,79.45,3.72,21.35752688172043
2008-09-08,81.25,3.72,21.841397849462364
2008-09-09,79.73,3.72,21.432795698924732
2008-09-10,80.02,3.72,21.51075268817204
2008-09-11,79.03,3.72,21.244623655913976
2008-09-12,78.49,3.72,21.099462365591396
2008-09-15,78.12,3.72,21.0
2008-09-16,82.31,3.72,22.126344086021504
2008-09-17,80.49,3.72,21.637096774193544
2008-09-18,82.82,3.72,22.263440860215052
2008-09-19,95.0,3.72,25.53763440860215
2008-09-22,85.76,3.72,23.053763440860216
2008-09-23,82.43,3.72,22.158602150537636
2008-09-24,80.75,3.72,21.706989247311828
2008-09-25,84.3,3.72,22.661290322580644
2008-09-26,80.5,3.72,21.639784946236556
2008-09-29,80.0,3.72,21.50537634408602
2008-09-30,86.53,3.72,23.26075268817204
2008-10-01,82.08,3.72,22.064516129032256
2008-10-02,72.77,3.72,19.561827956989244
2008-10-03,76.05,3.72,20.443548387096772
2008-10-06,81.0,3.72,21.774193548387096
2008-10-07,72.6,3.72,19.51612903225806
2008-10-08,72.5,3.72,19.489247311827956
2008-10-09,65.85,3.72,17.701612903225804
2008-10-10,60.75,3.72,16.33064516129032
2008-10-13,74.06,3.72,19.908602150537632
2008-10-14,73.93,3.72,19.873655913978496
2008-10-15,66.0,3.72,17.741935483870968
2008-10-16,62.77,3.72,16.873655913978496
2008-10-17,64.79,3.72,17.416666666666668
2008-10-20,64.72,3.72,17.397849462365592
