date,DFS,DFS_EPS,PE Ratio
2014-12-17,62.42,1.37,45.56204379562043
2014-12-18,65.01,1.37,47.45255474452555
2014-12-19,65.09,1.37,47.51094890510949
2014-12-22,65.66,1.37,47.927007299270066
2014-12-23,66.17,1.37,48.2992700729927
2014-12-24,65.95,1.37,48.13868613138686
2014-12-26,66.27,1.37,48.37226277372262
2014-12-29,66.19,1.37,48.31386861313868
2014-12-30,66.32,1.37,48.40875912408758
2014-12-31,65.49,1.37,47.80291970802919
2015-01-02,65.36,1.37,47.708029197080286
2015-01-05,63.9,1.37,46.64233576642335
2015-01-06,62.4,1.37,45.54744525547445
2015-01-07,63.33,1.37,46.22627737226277
2015-01-08,64.35,1.37,46.97080291970802
2015-01-09,63.32,1.37,46.21897810218978
2015-01-12,63.02,1.37,46.0
2015-01-13,62.44,1.37,45.576642335766415
2015-01-14,61.12,1.37,44.61313868613138
2015-01-15,60.1,1.37,43.86861313868613
2015-01-16,60.17,1.37,43.919708029197075
2015-01-20,60.87,1.37,44.43065693430656
2015-01-21,60.84,1.37,44.40875912408759
2015-01-22,57.32,1.37,41.83941605839416
2015-01-23,56.58,1.37,41.2992700729927
2015-01-26,56.7,1.37,41.386861313868614
2015-01-27,55.74,1.37,40.68613138686131
2015-01-28,55.04,1.37,40.17518248175182
2015-01-29,54.84,1.37,40.02919708029197
2015-01-30,54.38,1.37,39.693430656934304
2015-02-02,55.31,1.37,40.372262773722625
2015-02-03,56.37,1.37,41.145985401459846
2015-02-04,56.76,1.37,41.43065693430656
2015-02-05,57.5,1.37,41.97080291970803
2015-02-06,58.55,1.37,42.73722627737226
2015-02-09,58.7,1.37,42.846715328467155
2015-02-10,58.76,1.37,42.8905109489051
2015-02-11,58.5,1.37,42.700729927007295
2015-02-12,59.43,1.37,43.379562043795616
2015-02-13,59.89,1.37,43.715328467153284
2015-02-17,58.91,1.37,42.99999999999999
2015-02-18,59.26,1.37,43.255474452554736
2015-02-19,59.65,1.37,43.54014598540146
2015-02-20,60.54,1.37,44.18978102189781
2015-02-23,60.63,1.37,44.25547445255474
2015-02-24,60.76,1.37,44.350364963503644
2015-02-25,61.13,0.88,69.4659090909091
2015-02-26,61.26,0.88,69.61363636363636
2015-02-27,60.98,0.88,69.29545454545455
2015-03-02,60.26,0.88,68.47727272727272
2015-03-03,59.95,0.88,68.125
2015-03-04,59.31,0.88,67.39772727272728
2015-03-05,59.1,0.88,67.1590909090909
2015-03-06,58.9,0.88,66.93181818181817
2015-03-09,59.0,0.88,67.04545454545455
2015-03-10,57.76,0.88,65.63636363636364
2015-03-11,57.85,0.88,65.73863636363636
2015-03-12,59.88,0.88,68.04545454545455
2015-03-13,59.34,0.88,67.43181818181819
2015-03-16,59.5,0.88,67.61363636363636
2015-03-17,58.91,0.88,66.94318181818181
2015-03-18,58.95,0.88,66.98863636363636
2015-03-19,58.59,0.88,66.57954545454545
2015-03-20,59.41,0.88,67.51136363636363
2015-03-23,58.89,0.88,66.92045454545455
2015-03-24,57.77,0.88,65.64772727272728
2015-03-25,57.14,0.88,64.93181818181819
2015-03-26,56.8,0.88,64.54545454545455
2015-03-27,56.57,0.88,64.2840909090909
2015-03-30,56.79,0.88,64.5340909090909
2015-03-31,56.35,0.88,64.0340909090909
2015-04-01,57.63,0.88,65.48863636363636
2015-04-02,58.2,0.88,66.13636363636364
2015-04-06,57.8,0.88,65.68181818181817
2015-04-07,57.18,0.88,64.97727272727272
2015-04-08,57.48,0.88,65.31818181818181
2015-04-09,57.44,0.88,65.27272727272727
2015-04-10,57.96,0.88,65.86363636363636
2015-04-13,57.88,0.88,65.77272727272728
2015-04-14,58.43,0.88,66.39772727272727
2015-04-15,58.95,0.88,66.98863636363636
2015-04-16,59.42,0.88,67.52272727272728
2015-04-17,59.08,0.88,67.13636363636364
2015-04-20,59.49,0.88,67.60227272727273
2015-04-21,59.26,0.88,67.3409090909091
2015-04-22,57.89,0.88,65.7840909090909
2015-04-23,58.67,0.88,66.67045454545455
2015-04-24,58.39,0.88,66.35227272727273
2015-04-27,58.65,0.88,66.64772727272727
2015-04-28,58.92,0.88,66.95454545454545
2015-04-29,58.31,0.88,66.26136363636364
2015-04-30,57.97,1.28,45.2890625
2015-05-01,59.31,1.28,46.3359375
2015-05-04,59.32,1.28,46.34375
2015-05-05,58.61,1.28,45.7890625
2015-05-06,58.35,1.28,45.5859375
2015-05-07,57.91,1.28,45.24218749999999
2015-05-08,59.01,1.28,46.1015625
2015-05-11,59.42,1.28,46.421875
2015-05-12,58.89,1.28,46.0078125
2015-05-13,59.72,1.28,46.65625
2015-05-14,60.34,1.28,47.140625
2015-05-15,59.5,1.28,46.484375
2015-05-18,59.8,1.28,46.71875
2015-05-19,60.12,1.28,46.96875
2015-05-20,59.97,1.28,46.8515625
2015-05-21,59.6,1.28,46.5625
2015-05-22,59.54,1.28,46.515625
2015-05-26,58.7,1.28,45.859375
2015-05-27,59.38,1.28,46.390625
2015-05-28,59.04,1.28,46.125
2015-05-29,58.27,1.28,45.5234375
2015-06-01,58.32,1.28,45.5625
2015-06-02,58.39,1.28,45.6171875
2015-06-03,58.77,1.28,45.9140625
2015-06-04,58.16,1.28,45.43749999999999
2015-06-05,58.3,1.28,45.546875
2015-06-08,57.65,1.28,45.0390625
2015-06-09,57.67,1.28,45.0546875
2015-06-10,58.74,1.28,45.890625
2015-06-11,59.21,1.28,46.2578125
2015-06-12,59.34,1.28,46.359375
2015-06-15,58.22,1.28,45.484375
2015-06-16,58.06,1.28,45.359375
2015-06-17,58.14,1.28,45.421875
2015-06-18,58.76,1.28,45.90625
2015-06-19,58.75,1.28,45.8984375
2015-06-22,59.13,1.28,46.1953125
2015-06-23,59.5,1.28,46.484375
2015-06-24,59.32,1.28,46.34375
2015-06-25,59.04,1.28,46.125
2015-06-26,59.12,1.28,46.1875
2015-06-29,57.33,1.28,44.7890625
2015-06-30,57.62,1.28,45.015625
2015-07-01,58.42,1.28,45.640625
2015-07-02,58.45,1.28,45.6640625
2015-07-06,58.06,1.28,45.359375
2015-07-07,58.34,1.28,45.578125
2015-07-08,56.59,1.28,44.2109375
2015-07-09,56.75,1.28,44.3359375
2015-07-10,57.38,1.28,44.828125
2015-07-13,58.45,1.28,45.6640625
2015-07-14,58.77,1.28,45.9140625
2015-07-15,58.8,1.28,45.9375
2015-07-16,59.31,1.28,46.3359375
2015-07-17,59.15,1.28,46.2109375
2015-07-20,59.66,1.28,46.60937499999999
2015-07-21,59.43,1.28,46.4296875
2015-07-22,59.5,1.28,46.484375
2015-07-23,57.24,1.28,44.71875
2015-07-24,55.81,1.28,43.6015625
2015-07-27,55.24,1.28,43.15625
2015-07-28,55.11,1.28,43.0546875
2015-07-29,55.4,1.33,41.65413533834586
2015-07-30,56.28,1.33,42.31578947368421
2015-07-31,55.81,1.33,41.962406015037594
2015-08-03,55.15,1.33,41.46616541353383
2015-08-04,54.85,1.33,41.2406015037594
2015-08-05,54.47,1.33,40.95488721804511
2015-08-06,53.59,1.33,40.29323308270677
2015-08-07,54.77,1.33,41.18045112781955
2015-08-10,55.88,1.33,42.015037593984964
2015-08-11,55.52,1.33,41.744360902255636
2015-08-12,55.5,1.33,41.72932330827067
2015-08-13,55.09,1.33,41.421052631578945
2015-08-14,55.97,1.33,42.08270676691729
2015-08-17,55.54,1.33,41.7593984962406
2015-08-18,55.62,1.33,41.81954887218045
2015-08-19,55.88,1.33,42.015037593984964
2015-08-20,55.49,1.33,41.721804511278194
2015-08-21,54.24,1.33,40.78195488721804
2015-08-24,52.35,1.33,39.3609022556391
2015-08-25,51.26,1.33,38.54135338345864
2015-08-26,52.98,1.33,39.83458646616541
2015-08-27,54.44,1.33,40.932330827067666
2015-08-28,53.95,1.33,40.56390977443609
2015-08-31,53.73,1.33,40.398496240601496
2015-09-01,51.35,1.33,38.609022556390975
2015-09-02,51.77,1.33,38.92481203007519
2015-09-03,52.2,1.33,39.24812030075188
2015-09-04,51.4,1.33,38.64661654135338
2015-09-08,52.84,1.33,39.72932330827068
2015-09-09,52.45,1.33,39.43609022556391
2015-09-10,52.5,1.33,39.473684210526315
2015-09-11,52.61,1.33,39.556390977443606
2015-09-14,52.39,1.33,39.39097744360902
2015-09-15,52.9,1.33,39.774436090225564
2015-09-16,53.39,1.33,40.14285714285714
2015-09-17,53.19,1.33,39.992481203007515
2015-09-18,52.26,1.33,39.29323308270676
2015-09-21,52.93,1.33,39.796992481203006
2015-09-22,51.95,1.33,39.06015037593985
2015-09-23,51.84,1.33,38.97744360902256
2015-09-24,51.45,1.33,38.68421052631579
2015-09-25,52.1,1.33,39.17293233082707
2015-09-28,50.6,1.33,38.045112781954884
2015-09-29,51.1,1.33,38.421052631578945
2015-09-30,51.99,1.33,39.090225563909776
2015-10-01,51.75,1.33,38.909774436090224
2015-10-02,52.17,1.33,39.225563909774436
2015-10-05,54.55,1.33,41.01503759398496
2015-10-06,54.56,1.33,41.02255639097744
2015-10-07,55.25,1.33,41.54135338345864
2015-10-08,55.72,1.33,41.89473684210526
2015-10-09,55.76,1.33,41.92481203007518
2015-10-12,55.54,1.33,41.7593984962406
2015-10-13,55.13,1.33,41.45112781954887
2015-10-14,54.62,1.33,41.06766917293233
2015-10-15,55.36,1.33,41.62406015037594
2015-10-16,55.7,1.33,41.8796992481203
2015-10-19,54.99,1.33,41.34586466165413
2015-10-20,54.72,1.33,41.14285714285714
2015-10-21,54.99,1.33,41.34586466165413
2015-10-22,55.88,1.33,42.015037593984964
2015-10-23,57.1,1.33,42.932330827067666
2015-10-26,56.74,1.33,42.661654135338345
2015-10-27,56.21,1.33,42.26315789473684
2015-10-28,57.45,1.33,43.19548872180451
2015-10-29,56.94,1.38,41.26086956521739
2015-10-30,56.22,1.38,40.73913043478261
2015-11-02,56.28,1.38,40.78260869565218
2015-11-03,56.35,1.38,40.833333333333336
2015-11-04,56.37,1.38,40.84782608695652
2015-11-05,56.91,1.38,41.23913043478261
2015-11-06,57.61,1.38,41.7463768115942
2015-11-09,57.12,1.38,41.391304347826086
2015-11-10,57.05,1.38,41.34057971014493
2015-11-11,56.92,1.38,41.24637681159421
2015-11-12,56.01,1.38,40.58695652173913
2015-11-13,55.71,1.38,40.369565217391305
2015-11-16,56.53,1.38,40.96376811594203
2015-11-17,55.95,1.38,40.54347826086957
2015-11-18,57.03,1.38,41.32608695652174
2015-11-19,57.65,1.38,41.775362318840585
2015-11-20,57.02,1.38,41.31884057971015
2015-11-23,56.91,1.38,41.23913043478261
2015-11-24,56.81,1.38,41.16666666666667
2015-11-25,56.87,1.38,41.210144927536234
2015-11-27,56.85,1.38,41.19565217391305
2015-11-30,56.76,1.38,41.130434782608695
2015-12-01,57.15,1.38,41.413043478260875
2015-12-02,56.01,1.38,40.58695652173913
2015-12-03,55.31,1.38,40.07971014492754
2015-12-04,56.4,1.38,40.869565217391305
2015-12-07,56.28,1.38,40.78260869565218
2015-12-08,54.99,1.38,39.84782608695652
2015-12-09,54.08,1.38,39.18840579710145
2015-12-10,54.27,1.38,39.32608695652174
2015-12-11,52.75,1.38,38.22463768115942
2015-12-14,52.55,1.38,38.07971014492754
2015-12-15,53.87,1.38,39.03623188405797
2015-12-16,54.91,1.38,39.789855072463766
2015-12-17,53.88,1.38,39.04347826086957
2015-12-18,52.44,1.38,38.0
2015-12-21,53.34,1.38,38.652173913043484
2015-12-22,53.99,1.38,39.12318840579711
2015-12-23,54.8,1.38,39.710144927536234
2015-12-24,54.77,1.38,39.68840579710145
2015-12-28,54.35,1.38,39.3840579710145
2015-12-29,54.78,1.38,39.69565217391305
2015-12-30,54.25,1.38,39.311594202898554
2015-12-31,53.62,1.38,38.85507246376812
2016-01-04,52.71,1.38,38.19565217391305
2016-01-05,52.59,1.38,38.10869565217392
2016-01-06,51.56,1.38,37.36231884057972
2016-01-07,50.6,1.38,36.66666666666667
2016-01-08,49.97,1.38,36.210144927536234
2016-01-11,50.49,1.38,36.58695652173913
2016-01-12,51.0,1.38,36.95652173913044
2016-01-13,49.4,1.38,35.79710144927537
2016-01-14,50.16,1.38,36.34782608695652
2016-01-15,49.16,1.38,35.6231884057971
2016-01-19,48.91,1.38,35.44202898550725
2016-01-20,48.75,1.38,35.32608695652174
2016-01-21,48.42,1.38,35.08695652173913
2016-01-22,48.59,1.38,35.210144927536234
2016-01-25,47.59,1.38,34.48550724637682
2016-01-26,48.39,1.38,35.06521739130435
2016-01-27,48.72,1.38,35.30434782608696
2016-01-28,44.83,1.38,32.48550724637681
2016-01-29,45.79,1.38,33.18115942028986
2016-02-01,46.05,1.38,33.369565217391305
2016-02-02,45.03,1.38,32.6304347826087
2016-02-03,45.4,1.38,32.89855072463768
2016-02-04,46.31,1.38,33.55797101449276
2016-02-05,46.25,1.38,33.51449275362319
2016-02-08,45.11,1.38,32.68840579710145
2016-02-09,45.87,1.38,33.23913043478261
2016-02-10,45.77,1.38,33.16666666666667
2016-02-11,43.25,1.38,31.34057971014493
2016-02-12,44.52,1.38,32.2608695652174
2016-02-16,45.67,1.38,33.094202898550726
2016-02-17,46.44,1.38,33.65217391304348
2016-02-18,46.39,1.38,33.61594202898551
2016-02-19,46.15,1.38,33.44202898550725
2016-02-22,47.34,1.38,34.30434782608696
2016-02-23,46.46,1.38,33.66666666666667
2016-02-24,46.71,1.15,40.61739130434783
2016-02-25,47.16,1.15,41.00869565217391
2016-02-26,47.15,1.15,41.0
2016-02-29,46.42,1.15,40.365217391304355
2016-03-01,47.57,1.15,41.36521739130435
2016-03-02,48.09,1.15,41.81739130434783
2016-03-03,48.76,1.15,42.4
2016-03-04,48.53,1.15,42.2
2016-03-07,48.68,1.15,42.3304347826087
2016-03-08,48.24,1.15,41.947826086956525
2016-03-09,48.0,1.15,41.73913043478261
2016-03-10,48.31,1.15,42.00869565217392
2016-03-11,49.18,1.15,42.765217391304354
2016-03-14,48.65,1.15,42.30434782608696
2016-03-15,48.71,1.15,42.356521739130436
2016-03-16,48.84,1.15,42.46956521739131
2016-03-17,49.52,1.15,43.060869565217395
2016-03-18,50.59,1.15,43.991304347826095
2016-03-21,50.41,1.15,43.834782608695654
2016-03-22,50.17,1.15,43.626086956521746
2016-03-23,49.86,1.15,43.356521739130436
2016-03-24,49.68,1.15,43.2
2016-03-28,49.28,1.15,42.85217391304348
2016-03-29,50.28,1.15,43.721739130434784
2016-03-30,50.26,1.15,43.70434782608696
2016-03-31,50.92,1.15,44.27826086956522
2016-04-01,51.39,1.15,44.686956521739134
2016-04-04,50.76,1.15,44.13913043478261
2016-04-05,51.22,1.15,44.539130434782614
2016-04-06,51.2,1.15,44.52173913043479
2016-04-07,50.26,1.15,43.70434782608696
2016-04-08,50.55,1.15,43.95652173913044
2016-04-11,50.57,1.15,43.97391304347826
2016-04-12,51.49,1.15,44.77391304347827
2016-04-13,52.61,1.15,45.74782608695652
2016-04-14,52.32,1.15,45.495652173913044
2016-04-15,51.87,1.15,45.10434782608696
2016-04-18,51.95,1.15,45.173913043478265
2016-04-19,52.55,1.15,45.69565217391305
2016-04-20,56.84,1.15,49.42608695652174
2016-04-21,56.36,1.15,49.00869565217392
2016-04-22,56.51,1.15,49.13913043478261
2016-04-25,56.88,1.15,49.4608695652174
2016-04-26,57.07,1.15,49.626086956521746
2016-04-27,57.17,1.15,49.71304347826087
2016-04-28,56.68,1.35,41.98518518518518
2016-04-29,56.27,1.35,41.681481481481484
2016-05-02,56.4,1.35,41.77777777777777
2016-05-03,55.55,1.35,41.148148148148145
2016-05-04,55.15,1.35,40.85185185185185
2016-05-05,54.83,1.35,40.614814814814814
2016-05-06,55.23,1.35,40.911111111111104
2016-05-09,55.16,1.35,40.859259259259254
2016-05-10,55.96,1.35,41.45185185185185
2016-05-11,55.37,1.35,41.01481481481481
2016-05-12,55.3,1.35,40.962962962962955
2016-05-13,54.42,1.35,40.31111111111111
2016-05-16,54.44,1.35,40.32592592592592
2016-05-17,53.74,1.35,39.8074074074074
2016-05-18,54.57,1.35,40.42222222222222
2016-05-19,54.44,1.35,40.32592592592592
2016-05-20,54.93,1.35,40.68888888888888
2016-05-23,54.7,1.35,40.51851851851852
2016-05-24,55.73,1.35,41.28148148148148
2016-05-25,56.58,1.35,41.911111111111104
2016-05-26,56.19,1.35,41.62222222222222
2016-05-27,56.78,1.35,42.05925925925926
2016-05-31,56.81,1.35,42.08148148148148
2016-06-01,56.96,1.35,42.19259259259259
2016-06-02,57.15,1.35,42.33333333333333
2016-06-03,56.46,1.35,41.82222222222222
2016-06-06,57.31,1.35,42.45185185185185
2016-06-07,57.35,1.35,42.48148148148148
2016-06-08,57.39,1.35,42.511111111111106
2016-06-09,56.8,1.35,42.07407407407407
2016-06-10,56.3,1.35,41.7037037037037
2016-06-13,55.52,1.35,41.12592592592593
2016-06-14,53.27,1.35,39.45925925925926
2016-06-15,53.12,1.35,39.34814814814814
2016-06-16,52.59,1.35,38.955555555555556
2016-06-17,52.8,1.35,39.11111111111111
2016-06-20,53.18,1.35,39.39259259259259
2016-06-21,53.28,1.35,39.46666666666666
2016-06-22,53.27,1.35,39.45925925925926
2016-06-23,54.28,1.35,40.20740740740741
2016-06-24,51.79,1.35,38.36296296296296
2016-06-27,50.71,1.35,37.56296296296296
2016-06-28,51.15,1.35,37.888888888888886
2016-06-29,52.51,1.35,38.89629629629629
2016-06-30,53.59,1.35,39.696296296296296
2016-07-01,53.69,1.35,39.770370370370365
2016-07-05,52.33,1.35,38.76296296296296
2016-07-06,52.88,1.35,39.17037037037037
2016-07-07,53.22,1.35,39.42222222222222
2016-07-08,54.98,1.35,40.72592592592592
2016-07-11,55.64,1.35,41.214814814814815
2016-07-12,56.69,1.35,41.99259259259259
2016-07-13,56.71,1.35,42.007407407407406
2016-07-14,57.44,1.35,42.548148148148144
2016-07-15,57.42,1.35,42.53333333333333
2016-07-18,57.09,1.35,42.28888888888889
2016-07-19,56.98,1.35,42.2074074074074
2016-07-20,56.3,1.35,41.7037037037037
2016-07-21,56.1,1.35,41.55555555555556
2016-07-22,56.59,1.35,41.91851851851852
2016-07-25,56.63,1.35,41.94814814814815
2016-07-26,56.53,1.35,41.87407407407407
2016-07-27,56.66,1.35,41.97037037037037
2016-07-28,56.88,1.35,42.13333333333333
2016-07-29,56.84,1.35,42.1037037037037
2016-08-01,56.34,1.35,41.733333333333334
2016-08-02,55.53,1.46,38.034246575342465
2016-08-03,56.33,1.46,38.582191780821915
2016-08-04,56.51,1.46,38.705479452054796
2016-08-05,57.79,1.46,39.582191780821915
2016-08-08,57.96,1.46,39.6986301369863
2016-08-09,57.91,1.46,39.66438356164383
2016-08-10,57.44,1.46,39.342465753424655
2016-08-11,58.05,1.46,39.76027397260274
2016-08-12,58.17,1.46,39.84246575342466
2016-08-15,58.21,1.46,39.869863013698634
2016-08-16,58.0,1.46,39.726027397260275
2016-08-17,58.08,1.46,39.78082191780822
2016-08-18,58.12,1.46,39.80821917808219
2016-08-19,57.87,1.46,39.63698630136986
2016-08-22,57.73,1.46,39.54109589041096
2016-08-23,58.07,1.46,39.773972602739725
2016-08-24,57.81,1.46,39.59589041095891
2016-08-25,58.01,1.46,39.73287671232877
2016-08-26,58.46,1.46,40.04109589041096
2016-08-29,59.15,1.46,40.513698630136986
2016-08-30,59.65,1.46,40.85616438356164
2016-08-31,60.0,1.46,41.09589041095891
2016-09-01,59.6,1.46,40.82191780821918
2016-09-02,60.02,1.46,41.109589041095894
2016-09-06,59.67,1.46,40.869863013698634
2016-09-07,59.54,1.46,40.78082191780822
2016-09-08,59.72,1.46,40.9041095890411
2016-09-09,58.74,1.46,40.23287671232877
2016-09-12,59.57,1.46,40.8013698630137
2016-09-13,58.03,1.46,39.74657534246575
2016-09-14,57.45,1.46,39.349315068493155
2016-09-15,57.69,1.46,39.513698630136986
2016-09-16,57.09,1.46,39.1027397260274
2016-09-19,57.25,1.46,39.21232876712329
2016-09-20,56.96,1.46,39.013698630136986
2016-09-21,57.44,1.46,39.342465753424655
2016-09-22,57.8,1.46,39.58904109589041
2016-09-23,57.39,1.46,39.30821917808219
2016-09-26,56.73,1.46,38.85616438356164
2016-09-27,57.07,1.46,39.089041095890416
2016-09-28,57.05,1.46,39.07534246575342
2016-09-29,56.02,1.46,38.369863013698634
2016-09-30,56.55,1.46,38.73287671232877
2016-10-03,56.61,1.46,38.773972602739725
2016-10-04,56.51,1.46,38.705479452054796
2016-10-05,57.1,1.46,39.109589041095894
2016-10-06,56.67,1.46,38.81506849315069
2016-10-07,56.4,1.46,38.63013698630137
2016-10-10,56.46,1.46,38.67123287671233
2016-10-11,55.49,1.46,38.00684931506849
2016-10-12,55.51,1.46,38.02054794520548
2016-10-13,54.51,1.46,37.33561643835616
2016-10-14,54.82,1.46,37.54794520547945
2016-10-17,54.47,1.46,37.30821917808219
2016-10-18,54.81,1.46,37.541095890410965
2016-10-19,55.36,1.46,37.917808219178085
2016-10-20,55.56,1.46,38.05479452054795
2016-10-21,55.35,1.46,37.91095890410959
2016-10-24,56.41,1.46,38.63698630136986
2016-10-25,56.14,1.46,38.45205479452055
2016-10-26,56.89,1.46,38.965753424657535
2016-10-27,56.72,1.56,36.35897435897436
2016-10-28,56.57,1.56,36.26282051282051
2016-10-31,56.33,1.56,36.10897435897436
2016-11-01,56.06,1.56,35.93589743589744
2016-11-02,55.72,1.56,35.717948717948715
2016-11-03,56.02,1.56,35.91025641025641
2016-11-04,56.07,1.56,35.94230769230769
2016-11-07,57.74,1.56,37.01282051282051
2016-11-08,57.26,1.56,36.705128205128204
2016-11-09,60.29,1.56,38.6474358974359
2016-11-10,63.6,1.56,40.76923076923077
2016-11-11,64.57,1.56,41.391025641025635
2016-11-14,66.7,1.56,42.756410256410255
2016-11-15,66.33,1.56,42.51923076923077
2016-11-16,65.25,1.56,41.82692307692307
2016-11-17,66.01,1.56,42.31410256410257
2016-11-18,66.24,1.56,42.46153846153846
2016-11-21,66.63,1.56,42.71153846153846
2016-11-22,67.16,1.56,43.05128205128205
2016-11-23,68.28,1.56,43.76923076923077
2016-11-25,68.41,1.56,43.8525641025641
2016-11-28,67.75,1.56,43.429487179487175
2016-11-29,67.62,1.56,43.34615384615385
2016-11-30,67.77,1.56,43.442307692307686
2016-12-01,68.06,1.56,43.62820512820513
2016-12-02,67.26,1.56,43.11538461538462
2016-12-05,67.45,1.56,43.23717948717949
2016-12-06,68.38,1.56,43.83333333333333
2016-12-07,71.62,1.56,45.91025641025641
2016-12-08,72.05,1.56,46.18589743589743
2016-12-09,72.82,1.56,46.679487179487175
2016-12-12,71.68,1.56,45.94871794871795
2016-12-13,71.84,1.56,46.05128205128205
2016-12-14,71.23,1.56,45.66025641025641
2016-12-15,72.47,1.56,46.455128205128204
2016-12-16,71.69,1.56,45.955128205128204
2016-12-19,72.18,1.56,46.269230769230774
2016-12-20,73.18,1.56,46.910256410256416
2016-12-21,72.89,1.56,46.72435897435897
2016-12-22,72.42,1.56,46.42307692307692
2016-12-23,72.64,1.56,46.56410256410256
2016-12-27,72.82,1.56,46.679487179487175
2016-12-28,71.91,1.56,46.09615384615384
2016-12-29,71.85,1.56,46.0576923076923
2016-12-30,72.09,1.56,46.21153846153846
2017-01-03,72.73,1.56,46.621794871794876
2017-01-04,73.94,1.56,47.3974358974359
2017-01-05,72.9,1.56,46.73076923076923
2017-01-06,72.06,1.56,46.19230769230769
2017-01-09,71.62,1.56,45.91025641025641
2017-01-10,72.11,1.56,46.22435897435897
2017-01-11,71.65,1.56,45.92948717948718
2017-01-12,71.31,1.56,45.71153846153846
2017-01-13,71.66,1.56,45.93589743589743
2017-01-17,69.9,1.56,44.80769230769231
2017-01-18,70.36,1.56,45.1025641025641
2017-01-19,70.0,1.56,44.87179487179487
2017-01-20,70.2,1.56,45.0
2017-01-23,69.28,1.56,44.41025641025641
2017-01-24,69.88,1.56,44.79487179487179
2017-01-25,69.21,1.56,44.36538461538461
2017-01-26,69.35,1.56,44.4551282051282
2017-01-27,69.06,1.56,44.26923076923077
2017-01-30,69.63,1.56,44.63461538461538
2017-01-31,69.28,1.56,44.41025641025641
2017-02-01,68.77,1.56,44.08333333333333
2017-02-02,68.06,1.56,43.62820512820513
2017-02-03,69.36,1.56,44.46153846153846
2017-02-06,69.29,1.56,44.41666666666667
2017-02-07,68.51,1.56,43.91666666666667
2017-02-08,68.16,1.56,43.692307692307686
2017-02-09,68.95,1.56,44.19871794871795
2017-02-10,68.82,1.56,44.115384615384606
2017-02-13,69.58,1.56,44.6025641025641
2017-02-14,70.85,1.56,45.416666666666664
2017-02-15,70.92,1.56,45.46153846153846
2017-02-16,70.84,1.56,45.41025641025641
2017-02-17,71.3,1.56,45.705128205128204
2017-02-21,71.29,1.56,45.69871794871795
2017-02-22,71.17,1.56,45.62179487179487
2017-02-23,71.46,1.4,51.042857142857144
2017-02-24,71.22,1.4,50.871428571428574
2017-02-27,71.63,1.4,51.16428571428571
2017-02-28,71.14,1.4,50.81428571428572
2017-03-01,72.4,1.4,51.71428571428572
2017-03-02,71.06,1.4,50.75714285714286
2017-03-03,71.4,1.4,51.00000000000001
2017-03-06,70.82,1.4,50.58571428571428
2017-03-07,70.98,1.4,50.7
2017-03-08,71.36,1.4,50.971428571428575
2017-03-09,71.29,1.4,50.92142857142858
2017-03-10,71.52,1.4,51.08571428571429
2017-03-13,71.32,1.4,50.94285714285714
2017-03-14,71.8,1.4,51.285714285714285
2017-03-15,70.63,1.4,50.45
2017-03-16,71.0,1.4,50.714285714285715
2017-03-17,70.31,1.4,50.221428571428575
2017-03-20,69.88,1.4,49.91428571428571
2017-03-21,67.6,1.4,48.285714285714285
2017-03-22,67.66,1.4,48.32857142857143
2017-03-23,67.42,1.4,48.15714285714286
2017-03-24,67.21,1.4,48.00714285714285
2017-03-27,66.79,1.4,47.70714285714286
2017-03-28,67.89,1.4,48.49285714285715
2017-03-29,67.66,1.4,48.32857142857143
2017-03-30,68.66,1.4,49.042857142857144
2017-03-31,68.39,1.4,48.85
2017-04-03,67.95,1.4,48.53571428571429
2017-04-04,67.05,1.4,47.892857142857146
2017-04-05,66.12,1.4,47.228571428571435
2017-04-06,66.53,1.4,47.52142857142857
2017-04-07,65.98,1.4,47.12857142857143
2017-04-10,65.43,1.4,46.735714285714295
2017-04-11,66.03,1.4,47.16428571428572
2017-04-12,65.47,1.4,46.76428571428572
2017-04-13,64.77,1.4,46.26428571428571
2017-04-17,65.68,1.4,46.914285714285725
2017-04-18,65.04,1.4,46.45714285714286
2017-04-19,64.97,1.4,46.40714285714286
2017-04-20,66.69,1.4,47.635714285714286
2017-04-21,66.23,1.4,47.307142857142864
2017-04-24,66.91,1.4,47.792857142857144
2017-04-25,67.28,1.4,48.057142857142864
2017-04-26,65.23,1.4,46.59285714285715
2017-04-27,64.32,1.4,45.94285714285714
2017-04-28,62.59,1.4,44.70714285714286
2017-05-01,61.97,1.4,44.26428571428572
2017-05-02,61.93,1.43,43.30769230769231
2017-05-03,61.14,1.43,42.75524475524476
2017-05-04,60.55,1.43,42.34265734265734
2017-05-05,60.3,1.43,42.16783216783217
2017-05-08,60.43,1.43,42.25874125874126
2017-05-09,60.7,1.43,42.447552447552454
2017-05-10,60.31,1.43,42.17482517482518
2017-05-11,60.24,1.43,42.12587412587413
2017-05-12,60.27,1.43,42.146853146853154
2017-05-15,60.81,1.43,42.52447552447553
2017-05-16,60.17,1.43,42.07692307692308
2017-05-17,58.84,1.43,41.146853146853154
2017-05-18,59.28,1.43,41.45454545454546
2017-05-19,60.11,1.43,42.03496503496503
2017-05-22,59.71,1.43,41.75524475524476
2017-05-23,59.74,1.43,41.77622377622378
2017-05-24,59.2,1.43,41.3986013986014
2017-05-25,59.04,1.43,41.28671328671329
2017-05-26,59.8,1.43,41.81818181818182
2017-05-30,58.86,1.43,41.16083916083916
