date,CME,CME_EPS,PE Ratio
2007-10-16,124.05,0.71,174.71830985915494
2007-10-17,124.27,0.71,175.0281690140845
2007-10-18,124.59,0.71,175.47887323943664
2007-10-19,122.73,0.71,172.85915492957747
2007-10-22,123.74,0.71,174.2816901408451
2007-10-23,126.92,0.71,178.7605633802817
2007-10-24,130.0,0.71,183.09859154929578
2007-10-25,134.43,0.71,189.3380281690141
2007-10-26,132.6,0.71,186.7605633802817
2007-10-29,132.4,0.71,186.47887323943664
2007-10-30,131.22,0.71,184.81690140845072
2007-10-31,133.25,0.71,187.6760563380282
2007-11-01,129.79,0.71,182.80281690140845
2007-11-02,129.95,0.71,183.0281690140845
2007-11-05,130.55,0.71,183.87323943661974
2007-11-06,133.82,0.71,188.4788732394366
2007-11-07,132.0,0.71,185.9154929577465
2007-11-08,132.46,1.2,110.38333333333334
2007-11-09,129.34,1.2,107.78333333333335
2007-11-12,126.56,1.2,105.46666666666667
2007-11-13,129.5,1.2,107.91666666666667
2007-11-14,130.29,1.2,108.575
2007-11-15,129.6,1.2,108.0
2007-11-16,130.55,1.2,108.79166666666669
2007-11-19,130.2,1.2,108.5
2007-11-20,129.78,1.2,108.15
2007-11-21,126.56,1.2,105.46666666666667
2007-11-23,127.75,1.2,106.45833333333334
2007-11-26,124.93,1.2,104.10833333333335
2007-11-27,124.6,1.2,103.83333333333333
2007-11-28,130.68,1.2,108.9
2007-11-29,131.8,1.2,109.83333333333334
2007-11-30,131.72,1.2,109.76666666666667
2007-12-03,132.16,1.2,110.13333333333334
2007-12-04,134.05,1.2,111.70833333333334
2007-12-05,139.45,1.2,116.20833333333333
2007-12-06,139.96,1.2,116.63333333333334
2007-12-07,141.4,1.2,117.83333333333334
2007-12-10,140.5,1.2,117.08333333333334
2007-12-11,136.23,1.2,113.52499999999999
2007-12-12,137.63,1.2,114.69166666666666
2007-12-13,140.2,1.2,116.83333333333333
2007-12-14,139.81,1.2,116.50833333333334
2007-12-17,138.3,1.2,115.25000000000001
2007-12-18,138.4,1.2,115.33333333333334
2007-12-19,138.7,1.2,115.58333333333333
2007-12-20,140.2,1.2,116.83333333333333
2007-12-21,142.15,1.2,118.45833333333334
2007-12-24,138.8,1.2,115.66666666666669
2007-12-26,138.0,1.2,115.0
2007-12-27,135.6,1.2,113.0
2007-12-28,136.5,1.2,113.75
2007-12-31,137.2,1.2,114.33333333333333
2008-01-02,134.8,1.2,112.33333333333334
2008-01-03,130.07,1.2,108.39166666666667
2008-01-04,124.3,1.2,103.58333333333333
2008-01-07,122.81,1.2,102.34166666666667
2008-01-08,119.6,1.2,99.66666666666667
2008-01-09,120.07,1.2,100.05833333333334
2008-01-10,122.34,1.2,101.95
2008-01-11,123.53,1.2,102.94166666666668
2008-01-14,124.67,1.2,103.89166666666667
2008-01-15,119.35,1.2,99.45833333333333
2008-01-16,115.35,1.2,96.125
2008-01-17,108.95,1.2,90.79166666666667
2008-01-18,111.68,1.2,93.06666666666668
2008-01-22,116.2,1.2,96.83333333333334
2008-01-23,122.0,1.2,101.66666666666667
2008-01-24,127.03,1.2,105.85833333333333
2008-01-25,125.8,1.2,104.83333333333333
2008-01-28,125.0,1.2,104.16666666666667
2008-01-29,123.4,1.2,102.83333333333334
2008-01-30,119.65,1.2,99.70833333333334
2008-01-31,123.48,1.2,102.9
2008-02-01,122.01,1.2,101.67500000000001
2008-02-04,123.8,1.2,103.16666666666667
2008-02-05,117.76,1.2,98.13333333333334
2008-02-06,97.05,1.2,80.875
2008-02-07,105.6,1.2,88.0
2008-02-08,103.4,1.2,86.16666666666667
2008-02-11,104.3,1.2,86.91666666666667
2008-02-12,106.05,1.2,88.375
2008-02-13,107.0,1.2,89.16666666666667
2008-02-14,106.19,1.2,88.49166666666667
2008-02-15,105.39,1.2,87.825
2008-02-19,104.0,1.2,86.66666666666667
2008-02-20,104.3,1.2,86.91666666666667
2008-02-21,103.29,1.2,86.075
2008-02-22,105.02,1.2,87.51666666666667
2008-02-25,106.2,1.2,88.5
2008-02-26,105.86,1.2,88.21666666666667
2008-02-27,105.34,1.2,87.78333333333335
2008-02-28,103.46,0.76,136.1315789473684
2008-02-29,102.66,0.76,135.07894736842104
2008-03-03,103.41,0.76,136.0657894736842
2008-03-04,100.6,0.76,132.36842105263156
2008-03-05,103.69,0.76,136.43421052631578
2008-03-06,101.09,0.76,133.01315789473685
2008-03-07,98.28,0.76,129.31578947368422
2008-03-10,92.25,0.76,121.38157894736842
2008-03-11,100.9,0.76,132.76315789473685
2008-03-12,99.68,0.76,131.1578947368421
2008-03-13,101.37,0.76,133.38157894736844
2008-03-14,97.21,0.76,127.9078947368421
2008-03-17,89.84,0.76,118.21052631578948
2008-03-18,94.6,0.76,124.4736842105263
2008-03-19,89.98,0.76,118.39473684210526
2008-03-20,94.4,0.76,124.21052631578948
2008-03-24,97.6,0.76,128.42105263157893
2008-03-25,100.64,0.76,132.42105263157896
2008-03-26,97.79,0.76,128.67105263157896
2008-03-27,97.88,0.76,128.78947368421052
2008-03-28,95.86,0.76,126.13157894736842
2008-03-31,93.82,0.76,123.44736842105262
2008-04-01,100.0,0.76,131.57894736842104
2008-04-02,101.62,0.76,133.71052631578948
2008-04-03,102.78,0.76,135.23684210526315
2008-04-04,102.12,0.76,134.3684210526316
2008-04-07,101.8,0.76,133.94736842105263
2008-04-08,102.14,0.76,134.39473684210526
2008-04-09,99.82,0.76,131.3421052631579
2008-04-10,99.92,0.76,131.47368421052633
2008-04-11,97.78,0.76,128.6578947368421
2008-04-14,95.4,0.76,125.52631578947368
2008-04-15,96.9,0.76,127.5
2008-04-16,99.38,0.76,130.76315789473682
2008-04-17,99.68,0.76,131.1578947368421
2008-04-18,100.75,0.76,132.56578947368422
2008-04-21,104.7,0.76,137.76315789473685
2008-04-22,96.7,0.76,127.23684210526316
2008-04-23,97.52,0.76,128.3157894736842
2008-04-24,97.0,0.76,127.63157894736842
2008-04-25,96.18,0.76,126.55263157894737
2008-04-28,94.68,0.76,124.57894736842105
2008-04-29,95.0,0.76,125.0
2008-04-30,91.49,0.76,120.38157894736841
2008-05-01,95.96,0.76,126.26315789473684
2008-05-02,97.48,0.76,128.26315789473685
2008-05-05,97.87,0.76,128.7763157894737
2008-05-06,97.0,0.76,127.63157894736842
2008-05-07,93.74,0.76,123.34210526315789
2008-05-08,93.06,0.76,122.44736842105263
2008-05-09,92.33,1.05,87.93333333333332
2008-05-12,93.02,1.05,88.59047619047618
2008-05-13,91.53,1.05,87.17142857142856
2008-05-14,95.0,1.05,90.47619047619047
2008-05-15,94.85,1.05,90.33333333333333
2008-05-16,95.6,1.05,91.04761904761904
2008-05-19,96.81,1.05,92.2
2008-05-20,96.9,1.05,92.28571428571429
2008-05-21,92.8,1.05,88.38095238095238
2008-05-22,92.84,1.05,88.41904761904762
2008-05-23,91.34,1.05,86.99047619047619
2008-05-27,90.83,1.05,86.5047619047619
2008-05-28,87.44,1.05,83.27619047619046
2008-05-29,87.46,1.05,83.29523809523809
2008-05-30,86.06,1.05,81.96190476190476
2008-06-02,82.42,1.05,78.4952380952381
2008-06-03,80.06,1.05,76.24761904761904
2008-06-04,75.6,1.05,71.99999999999999
2008-06-05,80.51,1.05,76.67619047619048
2008-06-06,77.52,1.05,73.82857142857142
2008-06-09,77.87,1.05,74.16190476190476
2008-06-10,78.05,1.05,74.33333333333333
2008-06-11,77.2,1.05,73.52380952380952
2008-06-12,79.32,1.05,75.54285714285713
2008-06-13,82.98,1.05,79.02857142857142
2008-06-16,83.88,1.05,79.88571428571427
2008-06-17,88.36,1.05,84.15238095238095
2008-06-18,88.33,1.05,84.12380952380951
2008-06-19,88.21,1.05,84.0095238095238
2008-06-20,85.85,1.05,81.76190476190476
2008-06-23,87.39,1.05,83.22857142857143
2008-06-24,86.75,1.05,82.61904761904762
2008-06-25,85.51,1.05,81.43809523809524
2008-06-26,81.39,1.05,77.5142857142857
2008-06-27,77.9,1.05,74.19047619047619
2008-06-30,76.64,1.05,72.99047619047619
2008-07-01,71.88,1.05,68.45714285714286
2008-07-02,70.22,1.05,66.87619047619047
2008-07-03,69.17,1.05,65.87619047619047
2008-07-07,66.86,1.05,63.67619047619047
2008-07-08,68.5,1.05,65.23809523809524
2008-07-09,64.15,1.05,61.095238095238095
2008-07-10,61.94,1.05,58.99047619047619
2008-07-11,61.3,1.05,58.38095238095237
2008-07-14,59.17,1.05,56.352380952380955
2008-07-15,61.71,1.05,58.77142857142857
2008-07-16,66.2,1.05,63.04761904761905
2008-07-17,66.96,1.05,63.771428571428565
2008-07-18,66.53,1.05,63.36190476190476
2008-07-21,65.11,1.05,62.009523809523806
2008-07-22,73.25,1.05,69.76190476190476
2008-07-23,78.12,1.05,74.4
2008-07-24,73.54,1.05,70.03809523809524
2008-07-25,73.77,1.05,70.25714285714285
2008-07-28,70.21,1.05,66.86666666666666
2008-07-29,74.84,1.05,71.27619047619048
2008-07-30,74.66,1.05,71.1047619047619
2008-07-31,72.03,1.05,68.6
2008-08-01,66.59,1.05,63.41904761904762
2008-08-04,64.45,1.05,61.38095238095238
2008-08-05,67.7,1.05,64.47619047619048
2008-08-06,68.55,1.05,65.28571428571428
2008-08-07,65.7,0.74,88.78378378378379
2008-08-08,68.43,0.74,92.47297297297298
2008-08-11,70.04,0.74,94.64864864864866
2008-08-12,67.53,0.74,91.25675675675676
2008-08-13,67.7,0.74,91.4864864864865
2008-08-14,68.78,0.74,92.94594594594595
2008-08-15,71.53,0.74,96.66216216216216
2008-08-18,67.33,0.74,90.98648648648648
2008-08-19,67.31,0.74,90.95945945945947
2008-08-20,68.4,0.74,92.43243243243244
2008-08-21,68.42,0.74,92.45945945945947
2008-08-22,71.44,0.74,96.54054054054053
2008-08-25,68.13,0.74,92.06756756756756
2008-08-26,64.49,0.74,87.14864864864865
2008-08-27,66.1,0.74,89.32432432432432
2008-08-28,68.9,0.74,93.10810810810811
2008-08-29,67.08,0.74,90.64864864864865
2008-09-02,67.62,0.74,91.37837837837839
2008-09-03,69.57,0.74,94.0135135135135
2008-09-04,65.53,0.74,88.55405405405406
2008-09-05,65.79,0.74,88.90540540540542
2008-09-08,70.17,0.74,94.82432432432432
2008-09-09,65.24,0.74,88.16216216216216
2008-09-10,66.44,0.74,89.78378378378378
2008-09-11,68.4,0.74,92.43243243243244
2008-09-12,70.05,0.74,94.66216216216216
2008-09-15,67.36,0.74,91.02702702702703
2008-09-16,68.85,0.74,93.04054054054053
2008-09-17,64.34,0.74,86.94594594594595
2008-09-18,72.0,0.74,97.2972972972973
2008-09-19,81.0,0.74,109.45945945945947
2008-09-22,79.2,0.74,107.02702702702703
2008-09-23,74.13,0.74,100.17567567567568
2008-09-24,73.35,0.74,99.12162162162161
2008-09-25,75.77,0.74,102.39189189189189
2008-09-26,79.8,0.74,107.83783783783784
2008-09-29,64.0,0.74,86.48648648648648
2008-09-30,74.3,0.74,100.4054054054054
2008-10-01,79.55,0.74,107.5
2008-10-02,74.73,0.74,100.9864864864865
2008-10-03,72.46,0.74,97.9189189189189
2008-10-06,80.77,0.74,109.14864864864865
2008-10-07,79.2,0.74,107.02702702702703
2008-10-08,81.13,0.74,109.63513513513513
2008-10-09,71.08,0.74,96.05405405405405
2008-10-10,78.62,0.74,106.24324324324326
2008-10-13,82.29,0.74,111.20270270270271
2008-10-14,79.68,0.74,107.67567567567569
2008-10-15,71.97,0.74,97.25675675675676
2008-10-16,74.67,0.74,100.9054054054054
2008-10-17,73.04,0.74,98.70270270270271
2008-10-20,72.06,0.74,97.37837837837839
2008-10-21,65.74,0.74,88.83783783783784
2008-10-22,60.83,0.74,82.2027027027027
2008-10-23,55.53,0.74,75.04054054054055
2008-10-24,50.24,0.74,67.8918918918919
2008-10-27,46.64,0.74,63.02702702702703
2008-10-28,52.73,0.74,71.25675675675676
2008-10-29,53.0,0.74,71.62162162162163
2008-10-30,55.13,0.74,74.5
2008-10-31,56.43,0.74,76.25675675675676
2008-11-03,60.24,0.74,81.4054054054054
2008-11-04,63.87,0.74,86.3108108108108
2008-11-05,56.41,0.74,76.22972972972973
2008-11-06,51.93,0.74,70.17567567567568
2008-11-07,53.81,0.74,72.71621621621622
2008-11-10,48.59,0.56,86.76785714285714
2008-11-11,47.28,0.56,84.42857142857142
2008-11-12,44.93,0.56,80.23214285714285
2008-11-13,45.04,0.56,80.42857142857142
2008-11-14,41.81,0.56,74.66071428571428
2008-11-17,37.98,0.56,67.82142857142856
2008-11-18,37.38,0.56,66.75
2008-11-19,34.18,0.56,61.03571428571428
2008-11-20,31.31,0.56,55.91071428571428
2008-11-21,35.16,0.56,62.78571428571427
2008-11-24,40.14,0.56,71.67857142857142
2008-11-25,39.99,0.56,71.41071428571428
2008-11-26,42.35,0.56,75.625
2008-11-28,42.39,0.56,75.69642857142857
2008-12-01,34.53,0.56,61.660714285714285
2008-12-02,34.52,0.56,61.642857142857146
2008-12-03,36.46,0.56,65.10714285714285
2008-12-04,35.49,0.56,63.375
2008-12-05,38.91,0.56,69.48214285714285
2008-12-08,44.66,0.56,79.74999999999999
2008-12-09,43.58,0.56,77.82142857142856
2008-12-10,44.27,0.56,79.05357142857143
2008-12-11,42.74,0.56,76.32142857142857
2008-12-12,42.06,0.56,75.10714285714285
2008-12-15,40.68,0.56,72.64285714285714
2008-12-16,44.51,0.56,79.48214285714285
2008-12-17,44.6,0.56,79.64285714285714
2008-12-18,44.53,0.56,79.51785714285714
2008-12-19,42.65,0.56,76.16071428571428
2008-12-22,38.76,0.56,69.21428571428571
2008-12-23,37.08,0.56,66.21428571428571
2008-12-24,37.49,0.56,66.94642857142857
2008-12-26,36.42,0.56,65.03571428571428
2008-12-29,36.75,0.56,65.625
2008-12-30,40.03,0.56,71.48214285714285
2008-12-31,41.62,0.56,74.32142857142856
2009-01-02,42.52,0.56,75.92857142857143
2009-01-05,42.07,0.56,75.125
2009-01-06,40.6,0.56,72.5
2009-01-07,39.74,0.56,70.96428571428571
2009-01-08,38.44,0.56,68.64285714285714
2009-01-09,37.65,0.56,67.23214285714285
2009-01-12,37.84,0.56,67.57142857142857
2009-01-13,37.0,0.56,66.07142857142857
2009-01-14,35.16,0.56,62.78571428571427
2009-01-15,33.55,0.56,59.91071428571428
2009-01-16,34.9,0.56,62.32142857142856
2009-01-20,31.81,0.56,56.80357142857142
2009-01-21,36.12,0.56,64.49999999999999
2009-01-22,33.67,0.56,60.125
2009-01-23,33.75,0.56,60.26785714285714
2009-01-26,33.32,0.56,59.49999999999999
2009-01-27,33.73,0.56,60.23214285714285
2009-01-28,37.02,0.56,66.10714285714286
2009-01-29,34.73,0.56,62.01785714285713
2009-01-30,34.78,0.56,62.107142857142854
2009-02-02,33.65,0.56,60.08928571428571
2009-02-03,34.3,0.56,61.249999999999986
2009-02-04,34.51,0.56,61.62499999999999
2009-02-05,35.61,0.56,63.58928571428571
2009-02-06,37.8,0.56,67.49999999999999
2009-02-09,37.6,0.56,67.14285714285714
2009-02-10,35.82,0.56,63.96428571428571
2009-02-11,37.06,0.56,66.17857142857143
2009-02-12,38.61,0.56,68.94642857142857
2009-02-13,38.13,0.56,68.08928571428571
2009-02-17,35.7,0.56,63.75
2009-02-18,35.52,0.56,63.42857142857143
2009-02-19,35.75,0.56,63.83928571428571
2009-02-20,36.37,0.56,64.94642857142856
2009-02-23,34.59,0.56,61.767857142857146
2009-02-24,36.85,0.56,65.80357142857143
2009-02-25,36.4,0.56,64.99999999999999
2009-02-26,36.81,0.56,65.73214285714286
2009-02-27,36.48,0.56,65.14285714285712
2009-03-02,34.66,0.65,53.32307692307692
2009-03-03,35.57,0.65,54.723076923076924
2009-03-04,37.64,0.65,57.90769230769231
2009-03-05,36.49,0.65,56.13846153846154
2009-03-06,36.49,0.65,56.13846153846154
2009-03-09,36.77,0.65,56.56923076923077
2009-03-10,38.85,0.65,59.76923076923077
2009-03-11,38.64,0.65,59.44615384615385
2009-03-12,40.19,0.65,61.83076923076923
2009-03-13,39.63,0.65,60.96923076923077
2009-03-16,38.95,0.65,59.92307692307693
2009-03-17,44.78,0.65,68.8923076923077
2009-03-18,47.6,0.65,73.23076923076923
2009-03-19,45.59,0.65,70.13846153846154
2009-03-20,45.72,0.65,70.33846153846153
2009-03-23,52.89,0.65,81.36923076923077
2009-03-24,47.46,0.65,73.01538461538462
2009-03-25,49.85,0.65,76.6923076923077
2009-03-26,51.35,0.65,79.0
2009-03-27,48.9,0.65,75.23076923076923
2009-03-30,46.88,0.65,72.12307692307692
2009-03-31,49.28,0.65,75.81538461538462
2009-04-01,47.48,0.65,73.04615384615384
2009-04-02,49.07,0.65,75.49230769230769
2009-04-03,51.18,0.65,78.73846153846154
2009-04-06,49.11,0.65,75.55384615384615
2009-04-07,48.07,0.65,73.95384615384616
2009-04-08,48.71,0.65,74.93846153846154
2009-04-09,51.58,0.65,79.35384615384615
2009-04-13,53.15,0.65,81.76923076923076
2009-04-14,49.5,0.65,76.15384615384615
2009-04-15,50.63,0.65,77.8923076923077
2009-04-16,48.92,0.65,75.26153846153846
2009-04-17,47.48,0.65,73.04615384615384
2009-04-20,44.51,0.65,68.47692307692307
2009-04-21,45.79,0.65,70.44615384615385
2009-04-22,43.71,0.65,67.24615384615385
2009-04-23,48.29,0.65,74.29230769230769
2009-04-24,47.96,0.65,73.78461538461538
2009-04-27,46.16,0.65,71.0153846153846
2009-04-28,45.36,0.65,69.78461538461538
2009-04-29,45.5,0.65,70.0
2009-04-30,44.27,0.65,68.1076923076923
2009-05-01,44.52,0.65,68.49230769230769
2009-05-04,46.87,0.65,72.1076923076923
2009-05-05,49.45,0.65,76.07692307692308
2009-05-06,50.78,0.65,78.12307692307692
2009-05-07,46.99,0.65,72.29230769230769
2009-05-08,49.67,0.61,81.42622950819673
2009-05-11,48.31,0.61,79.19672131147541
2009-05-12,51.7,0.61,84.75409836065575
2009-05-13,54.82,0.61,89.8688524590164
2009-05-14,56.87,0.61,93.22950819672131
2009-05-15,55.46,0.61,90.91803278688525
2009-05-18,57.59,0.61,94.40983606557378
2009-05-19,56.19,0.61,92.11475409836065
2009-05-20,54.75,0.61,89.75409836065575
2009-05-21,56.02,0.61,91.8360655737705
2009-05-22,58.65,0.61,96.14754098360656
2009-05-26,60.91,0.61,99.85245901639344
2009-05-27,59.65,0.61,97.78688524590164
2009-05-28,63.87,0.61,104.70491803278688
2009-05-29,64.33,0.61,105.45901639344262
2009-06-01,65.94,0.61,108.09836065573771
2009-06-02,67.07,0.61,109.95081967213113
2009-06-03,65.61,0.61,107.55737704918033
2009-06-04,67.34,0.61,110.39344262295083
2009-06-05,66.98,0.61,109.8032786885246
2009-06-08,66.27,0.61,108.63934426229508
2009-06-09,66.6,0.61,109.18032786885246
2009-06-10,65.55,0.61,107.45901639344262
2009-06-11,68.42,0.61,112.16393442622952
2009-06-12,68.19,0.61,111.78688524590164
2009-06-15,66.32,0.61,108.72131147540983
2009-06-16,65.98,0.61,108.16393442622952
2009-06-17,65.3,0.61,107.04918032786885
2009-06-18,65.81,0.61,107.88524590163935
2009-06-19,65.51,0.61,107.39344262295083
2009-06-22,60.7,0.61,99.50819672131148
2009-06-23,60.71,0.61,99.52459016393443
2009-06-24,62.79,0.61,102.9344262295082
2009-06-25,63.11,0.61,103.45901639344262
2009-06-26,63.49,0.61,104.08196721311477
2009-06-29,63.64,0.61,104.32786885245902
2009-06-30,62.22,0.61,102.0
2009-07-01,61.65,0.61,101.06557377049181
2009-07-02,60.29,0.61,98.8360655737705
2009-07-06,59.45,0.61,97.45901639344262
2009-07-07,56.41,0.61,92.47540983606557
2009-07-08,52.78,0.61,86.52459016393443
2009-07-09,53.47,0.61,87.65573770491804
2009-07-10,52.64,0.61,86.29508196721312
2009-07-13,54.49,0.61,89.32786885245902
2009-07-14,53.75,0.61,88.11475409836066
2009-07-15,55.58,0.61,91.11475409836065
2009-07-16,54.5,0.61,89.34426229508198
2009-07-17,54.91,0.61,90.01639344262294
2009-07-20,55.85,0.61,91.55737704918033
2009-07-21,54.83,0.61,89.88524590163934
2009-07-22,54.54,0.61,89.40983606557377
2009-07-23,55.2,0.61,90.49180327868854
2009-07-24,54.17,0.61,88.8032786885246
2009-07-27,54.02,0.61,88.55737704918033
2009-07-28,53.31,0.61,87.39344262295083
2009-07-29,53.85,0.61,88.27868852459017
2009-07-30,55.36,0.61,90.75409836065573
2009-07-31,55.77,0.61,91.42622950819673
2009-08-03,56.55,0.61,92.70491803278688
2009-08-04,55.79,0.61,91.45901639344262
2009-08-05,55.81,0.61,91.49180327868854
2009-08-06,54.63,0.67,81.53731343283582
2009-08-07,57.19,0.67,85.35820895522387
2009-08-10,56.59,0.67,84.46268656716418
2009-08-11,55.2,0.67,82.38805970149254
2009-08-12,56.4,0.67,84.17910447761193
2009-08-13,57.02,0.67,85.1044776119403
2009-08-14,56.2,0.67,83.88059701492537
2009-08-17,53.93,0.67,80.49253731343283
2009-08-18,53.79,0.67,80.28358208955223
2009-08-19,53.7,0.67,80.14925373134328
2009-08-20,54.38,0.67,81.16417910447761
2009-08-21,55.22,0.67,82.41791044776119
2009-08-24,53.61,0.67,80.01492537313432
2009-08-25,53.71,0.67,80.16417910447761
2009-08-26,55.25,0.67,82.46268656716417
2009-08-27,55.58,0.67,82.955223880597
2009-08-28,57.12,0.67,85.25373134328358
2009-08-31,58.21,0.67,86.88059701492537
2009-09-01,55.83,0.67,83.32835820895522
2009-09-02,55.55,0.67,82.91044776119402
2009-09-03,54.29,0.67,81.02985074626865
2009-09-04,54.1,0.67,80.74626865671641
2009-09-08,54.53,0.67,81.38805970149254
2009-09-09,54.81,0.67,81.80597014925372
2009-09-10,55.13,0.67,82.28358208955224
2009-09-11,54.96,0.67,82.02985074626865
2009-09-14,55.59,0.67,82.97014925373135
2009-09-15,56.87,0.67,84.88059701492537
2009-09-16,58.31,0.67,87.02985074626865
2009-09-17,58.66,0.67,87.55223880597013
2009-09-18,60.8,0.67,90.74626865671641
2009-09-21,60.92,0.67,90.92537313432835
2009-09-22,62.25,0.67,92.91044776119402
2009-09-23,61.22,0.67,91.3731343283582
2009-09-24,59.68,0.67,89.07462686567163
2009-09-25,58.69,0.67,87.59701492537313
2009-09-28,61.82,0.67,92.26865671641791
2009-09-29,61.14,0.67,91.25373134328358
2009-09-30,61.64,0.67,92.0
2009-10-01,58.5,0.67,87.31343283582089
2009-10-02,58.56,0.67,87.40298507462687
2009-10-05,58.59,0.67,87.44776119402985
2009-10-06,57.52,0.67,85.85074626865672
2009-10-07,57.93,0.67,86.46268656716417
2009-10-08,57.46,0.67,85.76119402985074
2009-10-09,58.95,0.67,87.98507462686567
2009-10-12,59.56,0.67,88.8955223880597
2009-10-13,60.84,0.67,90.80597014925372
2009-10-14,61.46,0.67,91.73134328358209
2009-10-15,61.78,0.67,92.2089552238806
2009-10-16,62.57,0.67,93.38805970149254
2009-10-19,63.72,0.67,95.1044776119403
2009-10-20,63.61,0.67,94.94029850746269
2009-10-21,63.49,0.67,94.76119402985074
2009-10-22,63.5,0.67,94.77611940298507
2009-10-23,63.99,0.67,95.50746268656717
2009-10-26,64.2,0.67,95.82089552238806
2009-10-27,63.3,0.67,94.4776119402985
2009-10-28,61.6,0.67,91.94029850746269
2009-10-29,62.75,0.67,93.65671641791045
2009-10-30,60.52,0.67,90.32835820895522
2009-11-02,61.12,0.67,91.22388059701491
2009-11-03,60.31,0.67,90.01492537313433
2009-11-04,59.34,0.67,88.56716417910448
2009-11-05,61.24,0.67,91.40298507462687
2009-11-06,61.32,0.65,94.33846153846153
2009-11-09,62.75,0.65,96.53846153846153
2009-11-10,61.56,0.65,94.70769230769231
2009-11-11,62.65,0.65,96.38461538461537
2009-11-12,63.03,0.65,96.96923076923076
2009-11-13,62.75,0.65,96.53846153846153
2009-11-16,63.7,0.65,98.0
2009-11-17,64.41,0.65,99.09230769230768
2009-11-18,64.82,0.65,99.7230769230769
2009-11-19,64.39,0.65,99.06153846153846
2009-11-20,64.6,0.65,99.38461538461537
2009-11-23,64.74,0.65,99.6
2009-11-24,64.45,0.65,99.15384615384616
2009-11-25,65.74,0.65,101.13846153846153
2009-11-27,64.53,0.65,99.27692307692307
2009-11-30,65.65,0.65,101.0
2009-12-01,66.17,0.65,101.8
2009-12-02,65.67,0.65,101.03076923076922
2009-12-03,66.0,0.65,101.53846153846153
2009-12-04,66.13,0.65,101.73846153846152
2009-12-07,64.74,0.65,99.6
2009-12-08,63.89,0.65,98.29230769230769
2009-12-09,65.15,0.65,100.23076923076924
2009-12-10,65.58,0.65,100.89230769230768
2009-12-11,66.83,0.65,102.81538461538462
2009-12-14,66.61,0.65,102.47692307692307
2009-12-15,66.25,0.65,101.92307692307692
2009-12-16,66.11,0.65,101.7076923076923
2009-12-17,64.91,0.65,99.86153846153846
2009-12-18,64.9,0.65,99.84615384615385
2009-12-21,64.87,0.65,99.8
2009-12-22,65.47,0.65,100.72307692307692
2009-12-23,65.6,0.65,100.9230769230769
2009-12-24,66.23,0.65,101.8923076923077
2009-12-28,67.91,0.65,104.47692307692307
2009-12-29,67.68,0.65,104.12307692307694
2009-12-30,67.67,0.65,104.1076923076923
2009-12-31,67.19,0.65,103.36923076923077
2010-01-04,68.48,0.65,105.35384615384616
2010-01-05,68.43,0.65,105.27692307692308
2010-01-06,67.96,0.65,104.55384615384614
2010-01-07,68.05,0.65,104.69230769230768
2010-01-08,69.86,0.65,107.47692307692307
2010-01-11,69.85,0.65,107.46153846153845
2010-01-12,68.43,0.65,105.27692307692308
2010-01-13,68.65,0.65,105.61538461538463
2010-01-14,68.35,0.65,105.15384615384615
2010-01-15,67.45,0.65,103.76923076923077
2010-01-19,67.64,0.65,104.06153846153846
2010-01-20,66.0,0.65,101.53846153846153
2010-01-21,62.2,0.65,95.6923076923077
2010-01-22,62.43,0.65,96.04615384615384
2010-01-25,61.4,0.65,94.46153846153845
2010-01-26,57.24,0.65,88.06153846153846
2010-01-27,58.87,0.65,90.56923076923076
2010-01-28,58.1,0.65,89.38461538461539
2010-01-29,57.36,0.65,88.24615384615385
2010-02-01,58.24,0.65,89.6
2010-02-02,58.64,0.65,90.21538461538461
2010-02-03,58.42,0.65,89.87692307692308
2010-02-04,53.86,0.65,82.86153846153846
2010-02-05,56.16,0.65,86.39999999999999
2010-02-08,56.06,0.65,86.24615384615385
2010-02-09,56.64,0.65,87.13846153846154
2010-02-10,55.27,0.65,85.03076923076924
2010-02-11,57.01,0.65,87.7076923076923
2010-02-12,58.21,0.65,89.55384615384615
2010-02-16,59.43,0.65,91.43076923076923
2010-02-17,58.62,0.65,90.18461538461538
2010-02-18,58.34,0.65,89.75384615384615
2010-02-19,58.36,0.65,89.78461538461538
2010-02-22,57.41,0.65,88.32307692307691
2010-02-23,55.31,0.65,85.0923076923077
2010-02-24,58.11,0.65,89.39999999999999
2010-02-25,59.09,0.65,90.90769230769232
2010-02-26,60.34,0.65,92.83076923076923
2010-03-01,60.21,0.65,92.63076923076923
2010-03-02,61.89,0.65,95.21538461538461
2010-03-03,61.17,0.65,94.1076923076923
2010-03-04,61.5,0.65,94.61538461538461
2010-03-05,62.03,0.65,95.43076923076923
2010-03-08,62.63,0.65,96.35384615384615
2010-03-09,61.63,0.65,94.81538461538462
2010-03-10,61.58,0.65,94.73846153846154
2010-03-11,62.66,0.65,96.39999999999999
2010-03-12,62.88,0.65,96.73846153846154
2010-03-15,62.83,0.65,96.66153846153846
2010-03-16,62.87,0.65,96.72307692307692
2010-03-17,63.2,0.65,97.23076923076923
2010-03-18,62.18,0.65,95.66153846153846
2010-03-19,62.33,0.65,95.89230769230768
2010-03-22,62.32,0.65,95.87692307692308
2010-03-23,62.12,0.65,95.56923076923076
2010-03-24,63.78,0.65,98.12307692307692
2010-03-25,63.97,0.65,98.41538461538461
