date,GS,GS_EPS,PE Ratio
2009-10-28,172.16,4.93,34.92089249492901
2009-10-29,178.58,4.93,36.22312373225152
2009-10-30,170.17,4.93,34.51724137931034
2009-11-02,170.68,4.93,34.62068965517242
2009-11-03,171.61,4.93,34.80933062880325
2009-11-04,169.5,5.61,30.213903743315505
2009-11-05,173.4,5.61,30.90909090909091
2009-11-06,171.78,5.61,30.62032085561497
2009-11-09,176.57,5.61,31.474153297682708
2009-11-10,176.51,5.61,31.46345811051693
2009-11-11,179.85,5.61,32.05882352941176
2009-11-12,178.48,5.61,31.814616755793224
2009-11-13,176.76,5.61,31.508021390374328
2009-11-16,177.25,5.61,31.59536541889483
2009-11-17,176.6,5.61,31.479500891265594
2009-11-18,176.9,5.61,31.532976827094473
2009-11-19,172.83,5.61,30.807486631016044
2009-11-20,170.01,5.61,30.304812834224595
2009-11-23,172.0,5.61,30.65953654188948
2009-11-24,171.13,5.61,30.504456327985736
2009-11-25,168.92,5.61,30.11051693404634
2009-11-27,164.16,5.61,29.262032085561493
2009-11-30,169.66,5.61,30.24242424242424
2009-12-01,167.63,5.61,29.880570409982173
2009-12-02,166.66,5.61,29.707664884135472
2009-12-03,164.3,5.61,29.286987522281642
2009-12-04,167.24,5.61,29.811051693404636
2009-12-07,163.85,5.61,29.20677361853832
2009-12-08,161.84,5.61,28.848484848484848
2009-12-09,166.44,5.61,29.668449197860962
2009-12-10,166.73,5.61,29.72014260249554
2009-12-11,166.0,5.61,29.590017825311943
2009-12-14,166.1,5.61,29.6078431372549
2009-12-15,162.74,5.61,29.00891265597148
2009-12-16,164.99,5.61,29.409982174688057
2009-12-17,160.93,5.61,28.686274509803923
2009-12-18,163.19,5.61,29.089126559714792
2009-12-21,165.45,5.61,29.491978609625665
2009-12-22,164.6,5.61,29.340463458110513
2009-12-23,163.63,5.61,29.16755793226381
2009-12-24,163.97,5.61,29.228163992869874
2009-12-28,163.76,5.61,29.19073083778966
2009-12-29,164.12,5.61,29.254901960784313
2009-12-30,166.7,5.61,29.714795008912652
2009-12-31,168.84,5.61,30.096256684491976
2010-01-04,173.08,5.61,30.85204991087344
2010-01-05,176.14,5.61,31.397504456327983
2010-01-06,174.26,5.61,31.062388591800353
2010-01-07,177.67,5.61,31.670231729055253
2010-01-08,174.31,5.61,31.071301247771835
2010-01-11,171.56,5.61,30.58110516934046
2010-01-12,167.82,5.61,29.914438502673793
2010-01-13,169.07,5.61,30.13725490196078
2010-01-14,168.53,5.61,30.040998217468804
2010-01-15,165.21,5.61,29.449197860962567
2010-01-19,166.86,5.61,29.74331550802139
2010-01-20,167.79,5.61,29.909090909090907
2010-01-21,160.87,5.61,28.675579322638146
2010-01-22,154.12,5.61,27.472370766488414
2010-01-25,154.98,5.61,27.625668449197857
2010-01-26,150.88,5.61,26.894830659536538
2010-01-27,151.5,5.61,27.005347593582886
2010-01-28,153.29,5.61,27.32442067736185
2010-01-29,148.72,5.61,26.509803921568626
2010-02-01,153.13,5.61,27.295900178253117
2010-02-02,156.94,5.61,27.975044563279855
2010-02-03,157.23,5.61,28.026737967914436
2010-02-04,150.68,5.61,26.859180035650624
2010-02-05,154.16,5.61,27.479500891265594
2010-02-08,151.1,5.61,26.934046345811048
2010-02-09,152.49,5.61,27.181818181818183
2010-02-10,153.63,5.61,27.385026737967912
2010-02-11,154.05,5.61,27.459893048128343
2010-02-12,153.93,5.61,27.43850267379679
2010-02-16,157.4,5.61,28.057040998217467
2010-02-17,157.26,5.61,28.032085561497322
2010-02-18,155.73,5.61,27.75935828877005
2010-02-19,156.18,5.61,27.83957219251337
2010-02-22,156.71,5.61,27.93404634581105
2010-02-23,156.7,5.61,27.932263814616753
2010-02-24,158.33,5.61,28.222816399286987
2010-02-25,156.44,5.61,27.88591800356506
2010-02-26,156.35,5.61,27.869875222816397
2010-03-01,156.54,8.2,19.090243902439024
2010-03-02,158.75,8.2,19.35975609756098
2010-03-03,157.72,8.2,19.234146341463415
2010-03-04,163.61,8.2,19.952439024390248
2010-03-05,167.18,8.2,20.387804878048783
2010-03-08,169.84,8.2,20.712195121951222
2010-03-09,168.85,8.2,20.59146341463415
2010-03-10,171.94,8.2,20.96829268292683
2010-03-11,173.51,8.2,21.159756097560976
2010-03-12,174.96,8.2,21.33658536585366
2010-03-15,173.53,8.2,21.16219512195122
2010-03-16,176.19,8.2,21.48658536585366
2010-03-17,176.64,8.2,21.541463414634148
2010-03-18,177.45,8.2,21.640243902439025
2010-03-19,177.9,8.2,21.695121951219516
2010-03-22,176.16,8.2,21.482926829268294
2010-03-23,174.83,8.2,21.320731707317076
2010-03-24,174.41,8.2,21.26951219512195
2010-03-25,174.9,8.2,21.32926829268293
2010-03-26,172.87,8.2,21.081707317073175
2010-03-29,174.05,8.2,21.225609756097565
2010-03-30,171.38,8.2,20.900000000000002
2010-03-31,170.63,8.2,20.808536585365854
2010-04-01,170.22,8.2,20.758536585365857
2010-04-05,173.16,8.2,21.117073170731707
2010-04-06,172.9,8.2,21.08536585365854
2010-04-07,176.36,8.2,21.507317073170736
2010-04-08,179.5,8.2,21.890243902439025
2010-04-09,179.12,8.2,21.843902439024394
2010-04-12,177.84,8.2,21.687804878048784
2010-04-13,179.25,8.2,21.85975609756098
2010-04-14,184.92,8.2,22.55121951219512
2010-04-15,184.27,8.2,22.4719512195122
2010-04-16,160.7,8.2,19.597560975609756
2010-04-19,163.32,8.2,19.917073170731708
2010-04-20,159.98,8.2,19.509756097560977
2010-04-21,158.93,8.2,19.38170731707317
2010-04-22,159.05,8.2,19.396341463414636
2010-04-23,157.4,8.2,19.195121951219516
2010-04-26,152.03,8.2,18.540243902439027
2010-04-27,153.04,8.2,18.663414634146342
2010-04-28,157.01,8.2,19.147560975609757
2010-04-29,160.24,8.2,19.541463414634148
2010-04-30,145.2,8.2,17.70731707317073
2010-05-03,149.5,8.2,18.231707317073173
2010-05-04,149.45,8.2,18.225609756097562
2010-05-05,148.19,8.2,18.071951219512197
2010-05-06,142.32,8.2,17.35609756097561
2010-05-07,142.99,8.2,17.437804878048784
2010-05-10,143.83,5.59,25.729874776386406
2010-05-11,141.97,5.59,25.397137745974955
2010-05-12,147.2,5.59,26.332737030411447
2010-05-13,144.65,5.59,25.876565295169947
2010-05-14,143.23,5.59,25.622540250447226
2010-05-17,142.64,5.59,25.5169946332737
2010-05-18,137.36,5.59,24.57245080500895
2010-05-19,140.1,5.59,25.062611806797854
2010-05-20,136.1,5.59,24.347048300536674
2010-05-21,140.62,5.59,25.155635062611807
2010-05-24,136.69,5.59,24.452593917710196
2010-05-25,142.56,5.59,25.50268336314848
2010-05-26,140.3,5.59,25.098389982110916
2010-05-27,144.95,5.59,25.930232558139533
2010-05-28,144.26,5.59,25.80679785330948
2010-06-01,141.86,5.59,25.377459749552777
2010-06-02,144.83,5.59,25.908765652951704
2010-06-03,144.04,5.59,25.767441860465116
2010-06-04,142.25,5.59,25.447227191413237
2010-06-07,138.68,5.59,24.808586762075137
2010-06-08,137.78,5.59,24.64758497316637
2010-06-09,136.8,5.59,24.47227191413238
2010-06-10,133.77,5.59,23.930232558139537
2010-06-11,135.64,5.59,24.264758497316635
2010-06-14,133.44,5.59,23.871198568872988
2010-06-15,136.9,5.59,24.49016100178891
2010-06-16,137.06,5.59,24.51878354203936
2010-06-17,137.32,5.59,24.56529516994633
2010-06-18,138.18,5.59,24.71914132379249
2010-06-21,137.74,5.59,24.640429338103758
2010-06-22,134.79,5.59,24.112701252236135
2010-06-23,135.07,5.59,24.162790697674417
2010-06-24,134.98,5.59,24.14669051878354
2010-06-25,139.66,5.59,24.983899821109123
2010-06-28,136.66,5.59,24.447227191413237
2010-06-29,133.76,5.59,23.928443649373882
2010-06-30,131.27,5.59,23.4830053667263
2010-07-01,131.14,5.59,23.459749552772806
2010-07-02,131.08,5.59,23.449016100178895
2010-07-06,132.26,5.59,23.66010733452594
2010-07-07,135.83,5.59,24.298747763864046
2010-07-08,135.46,5.59,24.232558139534884
2010-07-09,138.06,5.59,24.697674418604652
2010-07-12,137.25,5.59,24.552772808586763
2010-07-13,140.25,5.59,25.08944543828265
2010-07-14,139.06,5.59,24.876565295169947
2010-07-15,145.22,5.59,25.978533094812164
2010-07-16,146.17,5.59,26.148479427549194
2010-07-19,145.68,5.59,26.060822898032203
2010-07-20,148.91,5.59,26.638640429338103
2010-07-21,146.99,5.59,26.295169946332738
2010-07-22,146.55,5.59,26.21645796064401
2010-07-23,147.38,5.59,26.3649373881932
2010-07-26,148.2,5.59,26.51162790697674
2010-07-27,147.23,5.59,26.338103756708406
2010-07-28,147.2,5.59,26.332737030411447
2010-07-29,152.58,5.59,27.29516994633274
2010-07-30,150.82,5.59,26.980322003577818
2010-08-02,152.74,5.59,27.323792486583187
2010-08-03,153.19,5.59,27.40429338103757
2010-08-04,156.41,5.59,27.980322003577818
2010-08-05,155.92,5.59,27.89266547406082
2010-08-06,155.18,5.59,27.760286225402506
2010-08-09,155.4,2.75,56.50909090909091
2010-08-10,153.9,2.75,55.96363636363637
2010-08-11,149.25,2.75,54.27272727272727
2010-08-12,149.42,2.75,54.33454545454545
2010-08-13,148.08,2.75,53.84727272727273
2010-08-16,147.76,2.75,53.73090909090909
2010-08-17,148.59,2.75,54.03272727272727
2010-08-18,149.2,2.75,54.25454545454545
2010-08-19,147.05,2.75,53.472727272727276
2010-08-20,148.24,2.75,53.905454545454546
2010-08-23,146.74,2.75,53.36000000000001
2010-08-24,143.95,2.75,52.345454545454544
2010-08-25,144.68,2.75,52.6109090909091
2010-08-26,141.81,2.75,51.56727272727273
2010-08-27,139.75,2.75,50.81818181818182
2010-08-30,136.66,2.75,49.694545454545455
2010-08-31,136.93,2.75,49.79272727272728
2010-09-01,139.74,2.75,50.81454545454546
2010-09-02,139.78,2.75,50.82909090909091
2010-09-03,147.29,2.75,53.559999999999995
2010-09-07,145.21,2.75,52.803636363636365
2010-09-08,147.54,2.75,53.65090909090909
2010-09-09,149.14,2.75,54.23272727272727
2010-09-10,150.39,2.75,54.68727272727272
2010-09-13,154.37,2.75,56.13454545454545
2010-09-14,152.53,2.75,55.46545454545455
2010-09-15,152.56,2.75,55.47636363636364
2010-09-16,152.23,2.75,55.35636363636363
2010-09-17,150.98,2.75,54.90181818181818
2010-09-20,151.9,2.75,55.23636363636364
2010-09-21,151.4,2.75,55.054545454545455
2010-09-22,148.07,2.75,53.843636363636364
2010-09-23,144.91,2.75,52.694545454545455
2010-09-24,147.28,2.75,53.556363636363635
2010-09-27,146.0,2.75,53.09090909090909
2010-09-28,145.01,2.75,52.73090909090909
2010-09-29,144.42,2.75,52.51636363636363
2010-09-30,144.58,2.75,52.57454545454546
2010-10-01,147.7,2.75,53.709090909090904
2010-10-04,146.57,2.75,53.29818181818182
2010-10-05,149.57,2.75,54.3890909090909
2010-10-06,150.84,2.75,54.85090909090909
2010-10-07,151.11,2.75,54.94909090909091
2010-10-08,152.66,2.75,55.51272727272727
2010-10-11,152.2,2.75,55.345454545454544
2010-10-12,155.21,2.75,56.440000000000005
2010-10-13,154.73,2.75,56.26545454545454
2010-10-14,151.59,2.75,55.123636363636365
2010-10-15,150.69,2.75,54.79636363636364
2010-10-18,153.7,2.75,55.89090909090908
2010-10-19,156.72,2.75,56.98909090909091
2010-10-20,159.6,2.75,58.03636363636363
2010-10-21,159.3,2.75,57.92727272727273
2010-10-22,157.76,2.75,57.36727272727273
2010-10-25,157.39,2.75,57.23272727272727
2010-10-26,158.29,2.75,57.559999999999995
2010-10-27,160.15,2.75,58.23636363636364
2010-10-28,163.24,2.75,59.36000000000001
2010-10-29,161.13,2.75,58.592727272727274
2010-11-01,161.57,2.75,58.75272727272727
2010-11-02,162.82,2.75,59.20727272727272
2010-11-03,162.63,2.75,59.13818181818181
2010-11-04,166.39,2.75,60.50545454545454
2010-11-05,171.07,2.75,62.20727272727272
2010-11-08,169.2,2.75,61.527272727272724
2010-11-09,166.55,2.98,55.88926174496645
2010-11-10,167.22,2.98,56.11409395973154
2010-11-11,167.71,2.98,56.27852348993289
2010-11-12,165.83,2.98,55.64765100671141
2010-11-15,167.22,2.98,56.11409395973154
2010-11-16,165.1,2.98,55.402684563758385
2010-11-17,164.89,2.98,55.332214765100666
2010-11-18,167.35,2.98,56.15771812080537
2010-11-19,166.67,2.98,55.92953020134228
2010-11-22,161.05,2.98,54.04362416107383
2010-11-23,157.78,2.98,52.946308724832214
2010-11-24,160.26,2.98,53.77852348993288
2010-11-26,158.22,2.98,53.09395973154363
2010-11-29,159.28,2.98,53.4496644295302
2010-11-30,156.14,2.98,52.39597315436241
2010-12-01,158.45,2.98,53.171140939597315
2010-12-02,162.5,2.98,54.53020134228188
2010-12-03,162.31,2.98,54.466442953020135
2010-12-06,162.65,2.98,54.58053691275168
2010-12-07,161.59,2.98,54.2248322147651
2010-12-08,166.14,2.98,55.75167785234899
2010-12-09,166.45,2.98,55.855704697986575
2010-12-10,168.47,2.98,56.533557046979865
2010-12-13,169.48,2.98,56.87248322147651
2010-12-14,167.33,2.98,56.1510067114094
2010-12-15,165.21,2.98,55.439597315436245
2010-12-16,164.46,2.98,55.187919463087255
2010-12-17,164.04,2.98,55.04697986577181
2010-12-20,166.05,2.98,55.72147651006712
2010-12-21,168.23,2.98,56.45302013422818
2010-12-22,169.6,2.98,56.91275167785235
2010-12-23,167.6,2.98,56.241610738255034
2010-12-27,169.83,2.98,56.98993288590604
2010-12-28,169.19,2.98,56.7751677852349
2010-12-29,167.63,2.98,56.25167785234899
2010-12-30,167.64,2.98,56.25503355704698
2010-12-31,168.16,2.98,56.42953020134228
2011-01-03,173.05,2.98,58.07046979865772
2011-01-04,173.08,2.98,58.08053691275168
2011-01-05,174.0,2.98,58.38926174496644
2011-01-06,172.21,2.98,57.78859060402685
2011-01-07,170.69,2.98,57.27852348993289
2011-01-10,169.76,2.98,56.966442953020135
2011-01-11,169.36,2.98,56.83221476510067
2011-01-12,171.67,2.98,57.607382550335565
2011-01-13,171.57,2.98,57.5738255033557
2011-01-14,175.0,2.98,58.7248322147651
2011-01-18,174.68,2.98,58.617449664429536
2011-01-19,166.49,2.98,55.869127516778526
2011-01-20,165.69,2.98,55.600671140939596
2011-01-21,166.2,2.98,55.77181208053691
2011-01-24,166.3,2.98,55.805369127516784
2011-01-25,161.98,2.98,54.355704697986575
2011-01-26,161.31,2.98,54.13087248322148
2011-01-27,164.03,2.98,55.04362416107383
2011-01-28,161.77,2.98,54.28523489932886
2011-01-31,163.62,2.98,54.90604026845638
2011-02-01,165.33,2.98,55.47986577181209
2011-02-02,165.05,2.98,55.38590604026846
2011-02-03,164.64,2.98,55.248322147651
2011-02-04,164.83,2.98,55.31208053691276
2011-02-07,167.13,2.98,56.08389261744966
2011-02-08,168.55,2.98,56.56040268456376
2011-02-09,166.01,2.98,55.70805369127517
2011-02-10,165.34,2.98,55.48322147651007
2011-02-11,166.66,2.98,55.92617449664429
2011-02-14,167.52,2.98,56.214765100671144
2011-02-15,167.91,2.98,56.34563758389262
2011-02-16,168.81,2.98,56.64765100671141
2011-02-17,167.16,2.98,56.09395973154362
2011-02-18,168.04,2.98,56.38926174496644
2011-02-22,162.94,2.98,54.67785234899329
2011-02-23,163.09,2.98,54.72818791946309
2011-02-24,163.44,2.98,54.84563758389262
2011-02-25,165.12,2.98,55.40939597315437
2011-02-28,163.78,2.98,54.95973154362416
2011-03-01,161.31,4.08,39.536764705882355
2011-03-02,161.69,4.08,39.62990196078431
2011-03-03,164.49,4.08,40.31617647058824
2011-03-04,161.0,4.08,39.46078431372549
2011-03-07,159.15,4.08,39.00735294117647
2011-03-08,161.3,4.08,39.5343137254902
2011-03-09,162.35,4.08,39.791666666666664
2011-03-10,160.27,4.08,39.28186274509804
2011-03-11,160.68,4.08,39.38235294117647
2011-03-14,158.43,4.08,38.830882352941174
2011-03-15,157.25,4.08,38.541666666666664
2011-03-16,154.38,4.08,37.838235294117645
2011-03-17,155.75,4.08,38.174019607843135
2011-03-18,159.96,4.08,39.20588235294118
2011-03-21,160.21,4.08,39.2671568627451
2011-03-22,160.79,4.08,39.40931372549019
2011-03-23,159.53,4.08,39.10049019607843
2011-03-24,159.91,4.08,39.193627450980394
2011-03-25,157.97,4.08,38.71813725490196
2011-03-28,156.47,4.08,38.35049019607843
2011-03-29,158.47,4.08,38.8406862745098
2011-03-30,159.07,4.08,38.98774509803921
2011-03-31,158.6,4.08,38.87254901960784
2011-04-01,160.23,4.08,39.272058823529406
2011-04-04,158.9,4.08,38.94607843137255
2011-04-05,158.91,4.08,38.9485294117647
2011-04-06,161.89,4.08,39.678921568627445
2011-04-07,162.4,4.08,39.80392156862745
2011-04-08,160.96,4.08,39.450980392156865
2011-04-11,161.47,4.08,39.575980392156865
2011-04-12,160.42,4.08,39.31862745098039
2011-04-13,160.17,4.08,39.257352941176464
2011-04-14,155.79,4.08,38.18382352941176
2011-04-15,155.13,4.08,38.02205882352941
2011-04-18,153.78,4.08,37.69117647058823
2011-04-19,151.86,4.08,37.22058823529412
2011-04-20,152.7,4.08,37.42647058823529
2011-04-21,153.51,4.08,37.625
2011-04-25,152.19,4.08,37.30147058823529
2011-04-26,153.27,4.08,37.56617647058824
2011-04-27,152.86,4.08,37.46568627450981
2011-04-28,150.6,4.08,36.91176470588235
2011-04-29,151.01,4.08,37.01225490196078
2011-05-02,151.3,4.08,37.083333333333336
2011-05-03,151.87,4.08,37.22303921568628
2011-05-04,151.52,4.08,37.13725490196079
2011-05-05,150.41,4.08,36.865196078431374
2011-05-06,150.1,4.08,36.78921568627451
2011-05-09,149.12,4.08,36.549019607843135
2011-05-10,150.4,1.81,83.0939226519337
2011-05-11,147.88,1.81,81.70165745856353
2011-05-12,142.75,1.81,78.86740331491713
2011-05-13,141.46,1.81,78.15469613259668
2011-05-16,140.6,1.81,77.67955801104972
2011-05-17,140.81,1.81,77.79558011049724
2011-05-18,140.84,1.81,77.8121546961326
2011-05-19,139.34,1.81,76.98342541436465
2011-05-20,134.99,1.81,74.58011049723757
2011-05-23,135.84,1.81,75.04972375690608
2011-05-24,136.34,1.81,75.32596685082873
2011-05-25,136.24,1.81,75.2707182320442
2011-05-26,136.26,1.81,75.2817679558011
2011-05-27,138.66,1.81,76.60773480662984
2011-05-31,140.73,1.81,77.7513812154696
2011-06-01,136.17,1.81,75.23204419889503
2011-06-02,134.38,1.81,74.24309392265192
2011-06-03,135.33,1.81,74.76795580110497
2011-06-06,133.9,1.81,73.97790055248619
2011-06-07,132.99,1.81,73.47513812154696
2011-06-08,131.59,1.81,72.70165745856353
2011-06-09,133.53,1.81,73.77348066298342
2011-06-10,135.92,1.81,75.0939226519337
2011-06-13,137.53,1.81,75.98342541436465
2011-06-14,137.1,1.81,75.74585635359115
2011-06-15,134.85,1.81,74.50276243093923
2011-06-16,136.09,1.81,75.1878453038674
2011-06-17,137.23,1.81,75.81767955801104
2011-06-20,135.14,1.81,74.66298342541435
2011-06-21,135.96,1.81,75.11602209944752
2011-06-22,134.52,1.81,74.32044198895028
2011-06-23,132.36,1.81,73.12707182320443
2011-06-24,130.91,1.81,72.32596685082872
2011-06-27,130.71,1.81,72.21546961325967
2011-06-28,129.26,1.81,71.41436464088397
2011-06-29,132.53,1.81,73.22099447513811
2011-06-30,133.09,1.81,73.5303867403315
2011-07-01,136.65,1.81,75.49723756906077
2011-07-05,134.5,1.81,74.30939226519337
2011-07-06,133.89,1.81,73.97237569060772
2011-07-07,135.01,1.81,74.59116022099447
2011-07-08,134.08,1.81,74.07734806629834
2011-07-11,132.02,1.81,72.93922651933703
2011-07-12,130.31,1.81,71.99447513812154
2011-07-13,129.92,1.81,71.77900552486187
2011-07-14,129.89,1.81,71.7624309392265
2011-07-15,130.16,1.81,71.91160220994475
2011-07-18,129.33,1.81,71.45303867403315
2011-07-19,128.49,1.81,70.9889502762431
2011-07-20,132.75,1.81,73.34254143646409
2011-07-21,135.58,1.81,74.9060773480663
2011-07-22,135.49,1.81,74.85635359116023
2011-07-25,136.85,1.81,75.60773480662984
2011-07-26,137.6,1.81,76.02209944751381
2011-07-27,134.72,1.81,74.43093922651933
2011-07-28,135.84,1.81,75.04972375690608
2011-07-29,134.97,1.81,74.56906077348066
2011-08-01,134.15,1.81,74.11602209944752
2011-08-02,131.23,1.81,72.50276243093921
2011-08-03,132.08,1.81,72.97237569060773
2011-08-04,126.23,1.81,69.74033149171271
2011-08-05,125.18,1.81,69.16022099447514
2011-08-08,117.66,1.81,65.00552486187846
2011-08-09,122.73,1.85,66.34054054054054
2011-08-10,110.34,1.85,59.64324324324324
2011-08-11,118.1,1.85,63.83783783783783
2011-08-12,116.47,1.85,62.956756756756754
2011-08-15,119.13,1.85,64.3945945945946
2011-08-16,116.87,1.85,63.17297297297297
2011-08-17,117.25,1.85,63.37837837837837
2011-08-18,113.14,1.85,61.15675675675676
2011-08-19,111.76,1.85,60.41081081081081
2011-08-22,106.51,1.85,57.57297297297297
2011-08-23,106.86,1.85,57.762162162162156
2011-08-24,110.31,1.85,59.627027027027026
2011-08-25,109.84,1.85,59.372972972972974
2011-08-26,111.75,1.85,60.4054054054054
2011-08-29,116.07,1.85,62.740540540540536
2011-08-30,115.18,1.85,62.25945945945946
2011-08-31,116.22,1.85,62.82162162162162
2011-09-01,112.16,1.85,60.62702702702702
2011-09-02,107.06,1.85,57.87027027027027
2011-09-06,104.56,1.85,56.51891891891892
2011-09-07,108.34,1.85,58.56216216216216
2011-09-08,104.79,1.85,56.64324324324324
2011-09-09,102.25,1.85,55.27027027027027
2011-09-12,102.92,1.85,55.63243243243243
2011-09-13,104.09,1.85,56.26486486486486
2011-09-14,104.54,1.85,56.50810810810811
2011-09-15,107.97,1.85,58.36216216216216
2011-09-16,107.49,1.85,58.1027027027027
2011-09-19,104.81,1.85,56.65405405405405
2011-09-20,102.61,1.85,55.464864864864865
2011-09-21,97.86,1.85,52.89729729729729
2011-09-22,93.98,1.85,50.8
2011-09-23,95.18,1.85,51.44864864864865
2011-09-26,99.14,1.85,53.589189189189185
2011-09-27,99.55,1.85,53.81081081081081
2011-09-28,96.32,1.85,52.06486486486486
2011-09-29,99.87,1.85,53.983783783783785
2011-09-30,94.55,1.85,51.108108108108105
2011-10-03,90.08,1.85,48.69189189189189
2011-10-04,94.58,1.85,51.12432432432432
2011-10-05,94.29,1.85,50.96756756756757
2011-10-06,97.93,1.85,52.935135135135134
2011-10-07,92.69,1.85,50.1027027027027
2011-10-10,96.14,1.85,51.96756756756756
2011-10-11,96.7,1.85,52.27027027027027
2011-10-12,99.11,1.85,53.57297297297297
2011-10-13,96.15,1.85,51.972972972972975
2011-10-14,96.73,1.85,52.28648648648649
2011-10-17,96.9,1.85,52.37837837837838
2011-10-18,102.25,1.85,55.27027027027027
2011-10-19,100.79,1.85,54.48108108108108
2011-10-20,100.86,1.85,54.518918918918914
2011-10-21,102.09,1.85,55.18378378378378
2011-10-24,103.98,1.85,56.20540540540541
2011-10-25,100.44,1.85,54.291891891891886
2011-10-26,106.33,1.85,57.475675675675674
2011-10-27,116.4,1.85,62.91891891891892
2011-10-28,115.86,1.85,62.627027027027026
2011-10-31,109.55,1.85,59.21621621621621
2011-11-01,103.54,1.85,55.96756756756757
2011-11-02,106.13,1.85,57.36756756756756
2011-11-03,107.68,1.85,58.20540540540541
2011-11-04,105.04,1.85,56.77837837837838
2011-11-07,105.57,1.85,57.06486486486486
2011-11-08,108.58,1.85,58.691891891891885
2011-11-09,99.67,-0.81,-123.04938271604938
2011-11-10,99.5,-0.81,-122.83950617283949
2011-11-11,101.66,-0.81,-125.50617283950616
2011-11-14,99.29,-0.81,-122.58024691358024
2011-11-15,99.75,-0.81,-123.14814814814814
2011-11-16,95.6,-0.81,-118.02469135802468
2011-11-17,92.35,-0.81,-114.01234567901233
2011-11-18,91.91,-0.81,-113.46913580246913
2011-11-21,91.3,-0.81,-112.71604938271604
2011-11-22,89.4,-0.81,-110.37037037037037
2011-11-23,87.89,-0.81,-108.50617283950616
2011-11-25,88.75,-0.81,-109.5679012345679
2011-11-28,90.78,-0.81,-112.07407407407406
2011-11-29,88.81,-0.81,-109.64197530864197
2011-11-30,95.86,-0.81,-118.34567901234567
2011-12-01,94.43,-0.81,-116.58024691358025
2011-12-02,97.25,-0.81,-120.06172839506172
2011-12-05,99.82,-0.81,-123.23456790123456
2011-12-06,101.16,-0.81,-124.88888888888887
2011-12-07,105.13,-0.81,-129.7901234567901
2011-12-08,99.92,-0.81,-123.35802469135803
2011-12-09,101.45,-0.81,-125.24691358024691
2011-12-12,98.03,-0.81,-121.02469135802468
2011-12-13,95.04,-0.81,-117.33333333333333
2011-12-14,93.25,-0.81,-115.12345679012346
2011-12-15,91.9,-0.81,-113.45679012345678
2011-12-16,90.1,-0.81,-111.23456790123456
2011-12-19,87.7,-0.81,-108.27160493827161
2011-12-20,90.98,-0.81,-112.32098765432099
2011-12-21,92.0,-0.81,-113.58024691358024
2011-12-22,94.42,-0.81,-116.5679012345679
2011-12-23,93.79,-0.81,-115.79012345679013
2011-12-27,91.9,-0.81,-113.45679012345678
2011-12-28,90.12,-0.81,-111.25925925925925
2011-12-29,91.01,-0.81,-112.35802469135803
2011-12-30,90.43,-0.81,-111.64197530864197
2012-01-03,95.36,-0.81,-117.72839506172839
2012-01-04,94.74,-0.81,-116.96296296296295
2012-01-05,94.58,-0.81,-116.76543209876542
2012-01-06,93.42,-0.81,-115.33333333333333
2012-01-09,94.69,-0.81,-116.90123456790123
2012-01-10,98.33,-0.81,-121.39506172839505
2012-01-11,99.76,-0.81,-123.1604938271605
2012-01-12,101.21,-0.81,-124.9506172839506
2012-01-13,98.96,-0.81,-122.17283950617282
2012-01-17,97.68,-0.81,-120.5925925925926
2012-01-18,104.31,-0.81,-128.77777777777777
2012-01-19,107.68,-0.81,-132.93827160493828
2012-01-20,108.74,-0.81,-134.2469135802469
2012-01-23,108.19,-0.81,-133.5679012345679
2012-01-24,108.87,-0.81,-134.4074074074074
2012-01-25,108.27,-0.81,-133.66666666666666
2012-01-26,108.56,-0.81,-134.02469135802468
2012-01-27,111.77,-0.81,-137.98765432098764
2012-01-30,109.73,-0.81,-135.46913580246914
2012-01-31,111.47,-0.81,-137.61728395061726
2012-02-01,113.45,-0.81,-140.06172839506172
2012-02-02,113.39,-0.81,-139.98765432098764
2012-02-03,117.53,-0.81,-145.09876543209876
2012-02-06,117.39,-0.81,-144.92592592592592
2012-02-07,115.98,-0.81,-143.1851851851852
2012-02-08,116.15,-0.81,-143.39506172839506
2012-02-09,115.88,-0.81,-143.06172839506172
2012-02-10,114.12,-0.81,-140.88888888888889
2012-02-13,114.53,-0.81,-141.39506172839506
2012-02-14,112.87,-0.81,-139.34567901234567
2012-02-15,113.17,-0.81,-139.71604938271605
2012-02-16,114.74,-0.81,-141.6543209876543
2012-02-17,115.91,-0.81,-143.09876543209876
2012-02-21,116.63,-0.81,-143.98765432098764
2012-02-22,114.36,-0.81,-141.18518518518516
2012-02-23,115.8,-0.81,-142.96296296296296
2012-02-24,115.87,-0.81,-143.04938271604937
2012-02-27,116.23,-0.81,-143.49382716049382
2012-02-28,117.11,2.18,53.720183486238525
2012-02-29,115.14,2.18,52.81651376146789
2012-03-01,121.13,2.18,55.564220183486235
2012-03-02,119.96,2.18,55.02752293577981
2012-03-05,118.63,2.18,54.417431192660544
2012-03-06,113.67,2.18,52.142201834862384
2012-03-07,116.4,2.18,53.39449541284404
2012-03-08,117.17,2.18,53.74770642201835
2012-03-09,117.29,2.18,53.80275229357798
2012-03-12,116.99,2.18,53.66513761467889
2012-03-13,124.54,2.18,57.12844036697248
2012-03-14,120.37,2.18,55.215596330275226
2012-03-15,123.06,2.18,56.449541284403665
2012-03-16,122.93,2.18,56.38990825688073
