date,SWKS,SWKS_EPS,PE Ratio
1988-12-06,1.33,,
1988-12-07,1.33,,
1988-12-08,1.29,,
1988-12-09,1.21,,
1988-12-12,1.25,,
1988-12-13,1.25,,
1988-12-14,1.21,,
1988-12-15,1.21,,
1988-12-16,1.29,,
1988-12-19,1.21,,
1988-12-20,1.29,,
1988-12-21,1.29,,
1988-12-22,1.29,,
1988-12-23,1.29,,
1988-12-27,1.25,,
1988-12-28,1.25,,
1988-12-29,1.25,,
1988-12-30,1.29,,
1989-01-03,1.33,,
1989-01-04,1.29,,
1989-01-05,1.29,,
1989-01-06,1.33,,
1989-01-09,1.25,,
1989-01-10,1.25,,
1989-01-11,1.25,,
1989-01-12,1.25,,
1989-01-13,1.29,,
1989-01-16,1.29,,
1989-01-17,1.33,,
1989-01-18,1.29,,
1989-01-19,1.25,,
1989-01-20,1.29,,
1989-01-23,1.21,,
1989-01-24,1.25,,
1989-01-25,1.25,,
1989-01-26,1.25,,
1989-01-27,1.21,,
1989-01-30,1.25,,
1989-01-31,1.25,,
1989-02-01,1.25,,
1989-02-02,1.33,,
1989-02-03,1.29,,
1989-02-06,1.29,,
1989-02-07,1.33,,
1989-02-08,1.46,,
1989-02-09,1.46,,
1989-02-10,1.38,,
1989-02-13,1.42,,
1989-02-14,1.38,,
1989-02-15,1.42,,
1989-02-16,1.63,,
1989-02-17,1.54,,
1989-02-21,1.46,,
1989-02-22,1.42,,
1989-02-23,1.5,,
1989-02-24,1.42,,
1989-02-27,1.5,,
1989-02-28,1.5,,
1989-03-01,1.5,,
1989-03-02,1.5,,
1989-03-03,1.5,,
1989-03-06,1.5,,
1989-03-07,1.5,,
1989-03-08,1.46,,
1989-03-09,1.46,,
1989-03-10,1.54,,
1989-03-13,1.54,,
1989-03-14,1.5,,
1989-03-15,1.46,,
1989-03-16,1.5,,
1989-03-17,1.46,,
1989-03-20,1.5,,
1989-03-21,1.54,,
1989-03-22,1.63,,
1989-03-23,1.58,,
1989-03-27,1.54,,
1989-03-28,1.54,,
1989-03-29,1.54,,
1989-03-30,1.5,,
1989-03-31,1.5,,
1989-04-03,1.54,,
1989-04-04,1.46,,
1989-04-05,1.46,,
1989-04-06,1.46,,
1989-04-07,1.46,,
1989-04-10,1.42,,
1989-04-11,1.46,,
1989-04-12,1.46,,
1989-04-13,1.42,,
1989-04-14,1.5,,
1989-04-17,1.5,,
1989-04-18,1.54,,
1989-04-19,1.58,,
1989-04-20,1.46,,
1989-04-21,1.5,,
1989-04-24,1.46,,
1989-04-25,1.46,,
1989-04-26,1.46,,
1989-04-27,1.42,,
1989-04-28,1.54,,
1989-05-01,1.67,,
1989-05-02,1.58,,
1989-05-03,1.58,,
1989-05-04,1.58,,
1989-05-05,1.58,,
1989-05-08,1.63,,
1989-05-09,1.63,,
1989-05-10,1.63,,
1989-05-11,1.54,,
1989-05-12,1.58,,
1989-05-15,1.58,,
1989-05-16,1.58,,
1989-05-17,1.58,,
1989-05-18,1.54,,
1989-05-19,1.5,,
1989-05-22,1.5,,
1989-05-23,1.46,,
1989-05-24,1.5,,
1989-05-25,1.46,,
1989-05-26,1.46,,
1989-05-30,1.46,,
1989-05-31,1.5,,
1989-06-01,1.63,,
1989-06-02,1.63,,
1989-06-05,1.58,,
1989-06-06,1.63,,
1989-06-07,1.58,,
1989-06-08,1.54,,
1989-06-09,1.54,,
1989-06-12,1.67,,
1989-06-13,1.79,,
1989-06-14,1.71,,
1989-06-15,1.63,,
1989-06-16,1.63,,
1989-06-19,1.75,,
1989-06-20,1.71,,
1989-06-21,1.75,,
1989-06-22,1.71,,
1989-06-23,1.67,,
1989-06-26,1.71,,
1989-06-27,1.71,,
1989-06-28,1.67,,
1989-06-29,1.67,,
1989-06-30,1.5,,
1989-07-03,1.54,,
1989-07-05,1.58,,
1989-07-06,1.67,,
1989-07-07,1.67,,
1989-07-10,1.67,,
1989-07-11,1.63,,
1989-07-12,1.63,,
1989-07-13,1.63,,
1989-07-14,1.67,,
1989-07-17,1.71,,
1989-07-18,1.67,,
1989-07-19,1.63,,
1989-07-20,1.67,,
1989-07-21,1.63,,
1989-07-24,1.63,,
1989-07-25,1.67,,
1989-07-26,1.67,,
1989-07-27,1.71,,
1989-07-28,1.67,,
1989-07-31,1.71,,
1989-08-01,1.67,,
1989-08-02,1.63,,
1989-08-03,1.58,,
1989-08-04,1.58,,
1989-08-07,1.54,,
1989-08-08,1.5,,
1989-08-09,1.54,,
1989-08-10,1.58,,
1989-08-11,1.54,,
1989-08-14,1.58,,
1989-08-15,1.63,,
1989-08-16,1.58,,
1989-08-17,1.54,,
1989-08-18,1.5,,
1989-08-21,1.54,,
1989-08-22,1.5,,
1989-08-23,1.54,,
1989-08-24,1.54,,
1989-08-25,1.54,,
1989-08-28,1.54,,
1989-08-29,1.58,,
1989-08-30,1.54,,
1989-08-31,1.58,,
1989-09-01,1.58,,
1989-09-05,1.5,,
1989-09-06,1.5,,
1989-09-07,1.5,,
1989-09-08,1.46,,
1989-09-11,1.42,,
1989-09-12,1.46,,
1989-09-13,1.54,,
1989-09-14,1.5,,
1989-09-15,1.5,,
1989-09-18,1.42,,
1989-09-19,1.42,,
1989-09-20,1.42,,
1989-09-21,1.42,,
1989-09-22,1.46,,
1989-09-25,1.42,,
1989-09-26,1.46,,
1989-09-27,1.42,,
1989-09-28,1.42,,
1989-09-29,1.42,,
1989-10-02,1.54,,
1989-10-03,1.58,,
1989-10-04,1.54,,
1989-10-05,1.67,,
1989-10-06,1.67,,
1989-10-09,1.67,,
1989-10-10,1.67,,
1989-10-11,1.67,,
1989-10-12,1.67,,
1989-10-13,1.63,,
1989-10-16,1.58,,
1989-10-17,1.58,,
1989-10-18,1.63,,
1989-10-19,1.63,,
1989-10-20,1.58,,
1989-10-23,1.58,,
1989-10-24,1.42,,
1989-10-25,1.42,,
1989-10-26,1.42,,
1989-10-27,1.42,,
1989-10-30,1.42,,
1989-10-31,1.42,,
1989-11-01,1.38,,
1989-11-02,1.38,,
1989-11-03,1.54,,
1989-11-06,1.38,,
1989-11-07,1.42,,
1989-11-08,1.42,,
1989-11-09,1.46,,
1989-11-10,1.46,,
1989-11-13,1.46,,
1989-11-14,1.38,,
1989-11-15,1.38,,
1989-11-16,1.38,,
1989-11-17,1.42,,
1989-11-20,1.42,,
1989-11-21,1.42,,
1989-11-22,1.42,,
1989-11-24,1.42,,
1989-11-27,1.42,,
1989-11-28,1.38,,
1989-11-29,1.33,,
1989-11-30,1.25,,
1989-12-01,1.33,,
1989-12-04,1.29,,
1989-12-05,1.25,,
1989-12-06,1.29,,
1989-12-07,1.29,,
1989-12-08,1.25,,
1989-12-11,1.21,,
1989-12-12,1.21,,
1989-12-13,1.17,,
1989-12-14,1.21,,
1989-12-15,1.25,,
1989-12-18,1.25,,
1989-12-19,1.21,,
1989-12-20,1.25,,
1989-12-21,1.21,,
1989-12-22,1.21,,
1989-12-26,1.17,,
1989-12-27,1.13,,
1989-12-28,1.17,,
1989-12-29,1.13,,
1990-01-02,1.17,,
1990-01-03,1.13,,
1990-01-04,1.13,,
1990-01-05,1.17,,
1990-01-08,1.17,,
1990-01-09,1.21,,
1990-01-10,1.21,,
1990-01-11,1.21,,
1990-01-12,1.17,,
1990-01-15,1.17,,
1990-01-16,1.13,,
1990-01-17,1.13,,
1990-01-18,1.08,,
1990-01-19,1.13,,
1990-01-22,1.08,,
1990-01-23,1.08,,
1990-01-24,1.08,,
1990-01-25,1.08,,
1990-01-26,1.04,,
1990-01-29,1.04,,
1990-01-30,1.04,,
1990-01-31,0.96,,
1990-02-01,1.0,,
1990-02-02,1.08,,
1990-02-05,1.08,,
1990-02-06,1.08,,
1990-02-07,1.0,,
1990-02-08,1.0,,
1990-02-09,1.0,,
1990-02-12,1.0,,
1990-02-13,1.0,,
1990-02-14,1.0,,
1990-02-15,0.96,,
1990-02-16,1.0,,
1990-02-20,1.0,,
1990-02-21,1.0,,
1990-02-22,0.92,,
1990-02-23,0.92,,
1990-02-26,0.79,,
1990-02-27,0.83,,
1990-02-28,0.88,,
1990-03-01,0.88,,
1990-03-02,0.88,,
1990-03-05,0.92,,
1990-03-06,0.88,,
1990-03-07,0.96,,
1990-03-08,0.96,,
1990-03-09,0.88,,
1990-03-12,0.88,,
1990-03-13,0.92,,
1990-03-14,0.92,,
1990-03-15,0.88,,
1990-03-16,0.92,,
1990-03-19,0.96,,
1990-03-20,1.08,,
1990-03-21,1.08,,
1990-03-22,1.08,,
1990-03-23,0.96,,
1990-03-26,0.92,,
1990-03-27,1.0,,
1990-03-28,1.04,,
1990-03-29,1.0,,
1990-03-30,0.96,,
1990-04-02,1.0,,
1990-04-03,0.96,,
1990-04-04,0.96,,
1990-04-05,0.88,,
1990-04-06,0.92,,
1990-04-09,0.88,,
1990-04-10,0.88,,
1990-04-11,0.88,,
1990-04-12,0.83,,
1990-04-16,0.88,,
1990-04-17,0.83,,
1990-04-18,0.83,,
1990-04-19,0.83,,
1990-04-20,0.88,,
1990-04-23,0.96,,
1990-04-24,0.96,,
1990-04-25,0.92,,
1990-04-26,1.0,,
1990-04-27,0.96,,
1990-04-30,1.0,,
1990-05-01,1.0,,
1990-05-02,0.92,,
1990-05-03,0.88,,
1990-05-04,0.88,,
1990-05-07,0.92,,
1990-05-08,0.92,,
1990-05-09,0.92,,
1990-05-10,0.92,,
1990-05-11,0.88,,
1990-05-14,0.88,,
1990-05-15,0.88,,
1990-05-16,0.88,,
1990-05-17,0.88,,
1990-05-18,0.83,,
1990-05-21,0.88,,
1990-05-22,0.88,,
1990-05-23,0.88,,
1990-05-24,0.88,,
1990-05-25,0.88,,
1990-05-29,1.04,,
1990-05-30,1.0,,
1990-05-31,0.96,,
1990-06-01,0.96,,
1990-06-04,1.0,,
1990-06-05,1.0,,
1990-06-06,0.96,,
1990-06-07,1.04,,
1990-06-08,0.92,,
1990-06-11,0.92,,
1990-06-12,0.92,,
1990-06-13,0.92,,
1990-06-14,0.92,,
1990-06-15,0.92,,
1990-06-18,0.88,,
1990-06-19,0.88,,
1990-06-20,0.92,,
1990-06-21,0.96,,
1990-06-22,0.92,,
1990-06-25,0.96,,
1990-06-26,0.96,,
1990-06-27,0.96,,
1990-06-28,0.96,,
1990-06-29,1.0,,
1990-07-02,1.08,,
1990-07-03,1.17,,
1990-07-05,1.13,,
1990-07-06,1.13,,
1990-07-09,1.08,,
1990-07-10,1.04,,
1990-07-11,1.0,,
1990-07-12,0.96,,
1990-07-13,1.04,,
1990-07-16,1.0,,
1990-07-17,0.96,,
1990-07-18,1.0,,
1990-07-19,1.0,,
1990-07-20,1.0,,
1990-07-23,1.0,,
1990-07-24,1.0,,
1990-07-25,1.0,,
1990-07-26,1.0,,
1990-07-27,0.96,,
1990-07-30,0.96,,
1990-07-31,0.96,,
1990-08-01,0.92,,
1990-08-02,0.88,,
1990-08-03,0.88,,
1990-08-06,0.88,,
1990-08-07,0.83,,
1990-08-08,0.83,,
1990-08-09,0.88,,
1990-08-10,0.88,,
1990-08-13,0.83,,
1990-08-14,0.88,,
1990-08-15,0.83,,
1990-08-16,0.88,,
1990-08-17,0.88,,
1990-08-20,0.88,,
1990-08-21,0.83,,
1990-08-22,0.83,,
1990-08-23,0.79,,
1990-08-24,0.79,,
1990-08-27,0.88,,
1990-08-28,0.88,,
1990-08-29,0.83,,
1990-08-30,0.83,,
1990-08-31,0.88,,
1990-09-04,0.88,,
1990-09-05,0.83,,
1990-09-06,0.88,,
1990-09-07,0.88,,
1990-09-10,0.88,,
1990-09-11,0.96,,
1990-09-12,0.96,,
1990-09-13,0.96,,
1990-09-14,0.92,,
1990-09-17,0.92,,
1990-09-18,0.92,,
1990-09-19,0.88,,
1990-09-20,0.88,,
1990-09-21,0.83,,
1990-09-24,0.79,,
1990-09-25,0.79,,
1990-09-26,0.79,,
1990-09-27,0.83,,
1990-09-28,0.79,,
1990-10-01,0.83,,
1990-10-02,0.83,,
1990-10-03,0.83,,
1990-10-04,0.83,,
1990-10-05,0.88,,
1990-10-08,0.88,,
1990-10-09,0.88,,
1990-10-10,0.83,,
1990-10-11,0.83,,
1990-10-12,0.83,,
1990-10-15,0.83,,
1990-10-16,0.83,,
1990-10-17,0.83,,
1990-10-18,0.88,,
1990-10-19,0.88,,
1990-10-22,0.83,,
1990-10-23,0.83,,
1990-10-24,0.83,,
1990-10-25,0.83,,
1990-10-26,0.83,,
1990-10-29,0.83,,
1990-10-30,0.83,,
1990-10-31,0.83,,
1990-11-01,0.83,,
1990-11-02,0.83,,
1990-11-05,0.88,,
1990-11-06,0.88,,
1990-11-07,0.88,,
1990-11-08,0.88,,
1990-11-09,0.88,,
1990-11-12,0.88,,
1990-11-13,0.96,,
1990-11-14,0.83,,
1990-11-15,0.83,,
1990-11-16,0.83,,
1990-11-19,0.83,,
1990-11-20,0.79,,
1990-11-21,0.79,,
1990-11-23,0.79,,
1990-11-26,0.79,,
1990-11-27,0.75,,
1990-11-28,0.75,,
1990-11-29,0.79,,
1990-11-30,0.79,,
1990-12-03,0.75,,
1990-12-04,0.88,,
1990-12-05,0.96,,
1990-12-06,0.88,,
1990-12-07,0.83,,
1990-12-10,0.83,,
1990-12-11,0.83,,
1990-12-12,0.83,,
1990-12-13,0.92,,
1990-12-14,0.92,,
1990-12-17,0.88,,
1990-12-18,0.88,,
1990-12-19,0.83,,
1990-12-20,0.83,,
1990-12-21,0.83,,
1990-12-24,0.88,,
1990-12-26,0.88,,
1990-12-27,0.88,,
1990-12-28,0.83,,
1990-12-31,0.83,,
1991-01-02,0.83,,
1991-01-03,0.79,,
1991-01-04,0.79,,
1991-01-07,0.79,,
1991-01-08,0.79,,
1991-01-09,0.83,,
1991-01-10,0.79,,
1991-01-11,0.79,,
1991-01-14,0.75,,
1991-01-15,0.75,,
1991-01-16,0.75,,
1991-01-17,0.75,,
1991-01-18,0.75,,
1991-01-21,0.75,,
1991-01-22,0.79,,
1991-01-23,0.88,,
1991-01-24,0.96,,
1991-01-25,1.04,,
1991-01-28,1.0,,
1991-01-29,1.04,,
1991-01-30,1.08,,
1991-01-31,1.0,,
1991-02-01,1.0,,
1991-02-04,0.96,,
1991-02-05,1.0,,
1991-02-06,1.0,,
1991-02-07,1.0,,
1991-02-08,1.0,,
1991-02-11,1.04,,
1991-02-12,1.13,,
1991-02-13,1.25,,
1991-02-14,1.33,,
1991-02-15,1.29,,
1991-02-19,1.21,,
1991-02-20,1.13,,
1991-02-21,1.13,,
1991-02-22,1.21,,
1991-02-25,1.25,,
1991-02-26,1.38,,
1991-02-27,1.38,,
1991-02-28,1.33,,
1991-03-01,1.25,,
1991-03-04,1.25,,
1991-03-05,1.33,,
1991-03-06,1.33,,
1991-03-07,1.29,,
1991-03-08,1.29,,
1991-03-11,1.33,,
1991-03-12,1.33,,
1991-03-13,1.29,,
1991-03-14,1.33,,
1991-03-15,1.29,,
1991-03-18,1.29,,
1991-03-19,1.25,,
1991-03-20,1.25,,
1991-03-21,1.29,,
1991-03-22,1.33,,
1991-03-25,1.29,,
1991-03-26,1.29,,
1991-03-27,1.25,,
1991-03-28,1.29,,
1991-04-01,1.29,,
1991-04-02,1.29,,
1991-04-03,1.33,,
1991-04-04,1.29,,
1991-04-05,1.29,,
1991-04-08,1.21,,
1991-04-09,1.21,,
1991-04-10,1.13,,
1991-04-11,1.08,,
1991-04-12,1.08,,
1991-04-15,1.08,,
1991-04-16,1.08,,
1991-04-17,1.04,,
1991-04-18,1.17,,
1991-04-19,1.13,,
1991-04-22,1.17,,
1991-04-23,1.13,,
1991-04-24,1.08,,
1991-04-25,1.08,,
1991-04-26,1.04,,
1991-04-29,1.0,,
1991-04-30,1.0,,
1991-05-01,1.0,,
1991-05-02,1.08,,
1991-05-03,1.08,,
1991-05-06,1.08,,
1991-05-07,1.13,,
1991-05-08,1.13,,
1991-05-09,1.17,,
1991-05-10,1.13,,
1991-05-13,1.13,,
1991-05-14,1.17,,
1991-05-15,1.21,,
1991-05-16,1.17,,
1991-05-17,1.25,,
1991-05-20,1.25,,
1991-05-21,1.21,,
1991-05-22,1.21,,
1991-05-23,1.21,,
1991-05-24,1.21,,
1991-05-28,1.17,,
1991-05-29,1.21,,
1991-05-30,1.21,,
1991-05-31,1.17,,
1991-06-03,1.21,,
1991-06-04,1.29,,
1991-06-05,1.29,,
1991-06-06,1.29,,
1991-06-07,1.29,,
1991-06-10,1.29,,
1991-06-11,1.29,,
1991-06-12,1.21,,
1991-06-13,1.21,,
1991-06-14,1.21,,
1991-06-17,1.21,,
1991-06-18,1.17,,
1991-06-19,1.13,,
1991-06-20,1.08,,
1991-06-21,1.08,,
1991-06-24,1.08,,
1991-06-25,1.13,,
1991-06-26,1.08,,
1991-06-27,1.17,,
1991-06-28,1.17,,
1991-07-01,1.13,,
1991-07-02,1.13,,
1991-07-03,1.13,,
1991-07-05,1.13,,
1991-07-08,1.17,,
1991-07-09,1.17,,
1991-07-10,1.21,,
1991-07-11,1.17,,
1991-07-12,1.13,,
1991-07-15,1.21,,
1991-07-16,1.17,,
1991-07-17,1.21,,
1991-07-18,1.17,,
1991-07-19,1.13,,
1991-07-22,1.13,,
1991-07-23,1.08,,
1991-07-24,1.08,,
1991-07-25,1.13,,
1991-07-26,1.08,,
1991-07-29,1.08,,
1991-07-30,1.08,,
1991-07-31,1.04,,
1991-08-01,1.04,,
1991-08-02,1.04,,
1991-08-05,1.08,,
1991-08-06,1.13,,
1991-08-07,1.13,,
1991-08-08,1.17,,
1991-08-09,1.17,,
1991-08-12,1.13,,
1991-08-13,1.13,,
1991-08-14,1.21,,
1991-08-15,1.21,,
1991-08-16,1.17,,
1991-08-19,1.21,,
1991-08-20,1.33,,
1991-08-21,1.25,,
1991-08-22,1.21,,
1991-08-23,1.25,,
1991-08-26,1.25,,
1991-08-27,1.17,,
1991-08-28,1.17,,
1991-08-29,1.17,,
1991-08-30,1.17,,
1991-09-03,1.17,,
1991-09-04,1.17,,
1991-09-05,1.21,,
1991-09-06,1.25,,
1991-09-09,1.21,,
1991-09-10,1.04,,
1991-09-11,1.08,,
1991-09-12,1.08,,
1991-09-13,1.04,,
1991-09-16,1.0,,
1991-09-17,0.96,,
1991-09-18,0.96,,
1991-09-19,0.92,,
1991-09-20,0.92,,
1991-09-23,0.92,,
1991-09-24,0.83,,
1991-09-25,0.88,,
1991-09-26,0.92,,
1991-09-27,0.92,,
1991-09-30,1.0,,
1991-10-01,1.0,,
1991-10-02,1.0,,
1991-10-03,1.0,,
1991-10-04,1.04,,
1991-10-07,1.0,,
1991-10-08,1.04,,
1991-10-09,1.0,,
1991-10-10,0.96,,
1991-10-11,0.96,,
1991-10-14,0.96,,
1991-10-15,1.0,,
1991-10-16,0.96,,
1991-10-17,0.96,,
1991-10-18,0.92,,
1991-10-21,0.88,,
1991-10-22,0.88,,
1991-10-23,0.83,,
1991-10-24,0.79,,
1991-10-25,0.83,,
1991-10-28,0.88,,
1991-10-29,0.92,,
1991-10-30,0.83,,
1991-10-31,0.83,,
1991-11-01,0.83,,
1991-11-04,0.83,,
1991-11-05,0.88,,
1991-11-06,0.83,,
1991-11-07,0.83,,
1991-11-08,0.88,,
1991-11-11,0.88,,
1991-11-12,0.83,,
1991-11-13,0.83,,
1991-11-14,0.88,,
1991-11-15,0.83,,
1991-11-18,0.83,,
1991-11-19,0.79,,
1991-11-20,0.83,,
1991-11-21,0.75,,
1991-11-22,0.79,,
1991-11-25,0.83,,
1991-11-26,0.83,,
1991-11-27,0.83,,
1991-11-29,0.79,,
1991-12-02,0.75,,
1991-12-03,0.71,,
1991-12-04,0.75,,
1991-12-05,0.71,,
1991-12-06,0.71,,
1991-12-09,0.67,,
1991-12-10,0.63,,
1991-12-11,0.58,,
1991-12-12,0.58,,
1991-12-13,0.58,,
1991-12-16,0.63,,
1991-12-17,0.63,,
1991-12-18,0.58,,
1991-12-19,0.58,,
1991-12-20,0.63,,
1991-12-23,0.67,,
1991-12-24,0.67,,
1991-12-26,0.79,,
1991-12-27,0.83,,
1991-12-30,0.79,,
1991-12-31,0.83,,
1992-01-02,0.83,,
1992-01-03,0.96,,
1992-01-06,0.96,,
1992-01-07,0.88,,
1992-01-08,0.88,,
1992-01-09,0.88,,
1992-01-10,0.88,,
1992-01-13,0.83,,
1992-01-14,0.92,,
1992-01-15,0.96,,
1992-01-16,0.92,,
1992-01-17,0.92,,
1992-01-20,0.88,,
1992-01-21,0.83,,
1992-01-22,0.83,,
1992-01-23,0.79,,
1992-01-24,0.79,,
1992-01-27,0.83,,
1992-01-28,0.83,,
1992-01-29,0.79,,
1992-01-30,0.79,,
1992-01-31,0.83,,
1992-02-03,0.83,,
1992-02-04,0.79,,
1992-02-05,0.79,,
1992-02-06,0.79,,
1992-02-07,0.83,,
1992-02-10,0.88,,
1992-02-11,0.88,,
1992-02-12,0.83,,
1992-02-13,0.88,,
1992-02-14,0.88,,
1992-02-18,0.92,,
1992-02-19,0.83,,
1992-02-20,0.88,,
1992-02-21,0.88,,
1992-02-24,0.88,,
1992-02-25,0.83,,
1992-02-26,0.83,,
1992-02-27,0.88,,
1992-02-28,0.88,,
1992-03-02,0.92,,
1992-03-03,0.83,,
1992-03-04,0.88,,
1992-03-05,0.88,,
1992-03-06,0.88,,
1992-03-09,0.83,,
1992-03-10,0.83,,
1992-03-11,0.83,,
1992-03-12,0.79,,
1992-03-13,0.67,,
1992-03-16,0.71,,
1992-03-17,0.83,,
1992-03-18,0.83,,
1992-03-19,0.79,,
1992-03-20,0.79,,
1992-03-23,0.79,,
1992-03-24,0.79,,
1992-03-25,0.79,,
1992-03-26,0.79,,
1992-03-27,0.79,,
1992-03-30,0.75,,
1992-03-31,0.79,,
1992-04-01,0.79,,
1992-04-02,0.75,,
1992-04-03,0.75,,
1992-04-06,0.79,,
1992-04-07,0.79,,
1992-04-08,0.71,,
1992-04-09,0.71,,
1992-04-10,0.75,,
1992-04-13,0.75,,
1992-04-14,0.71,,
1992-04-15,0.75,,
1992-04-16,0.71,,
1992-04-20,0.71,,
1992-04-21,0.71,,
1992-04-22,1.13,,
1992-04-23,1.21,,
1992-04-24,1.17,,
1992-04-27,1.21,,
1992-04-28,1.17,,
1992-04-29,1.17,,
1992-04-30,1.21,,
1992-05-01,1.21,,
1992-05-04,1.21,,
1992-05-05,1.17,,
1992-05-06,1.17,,
1992-05-07,1.08,,
1992-05-08,1.13,,
1992-05-11,1.13,,
1992-05-12,1.08,,
1992-05-13,1.08,,
1992-05-14,0.96,,
1992-05-15,1.0,,
1992-05-18,1.0,,
1992-05-19,1.08,,
1992-05-20,1.04,,
1992-05-21,1.0,,
1992-05-22,0.96,,
1992-05-26,0.92,,
1992-05-27,0.96,,
1992-05-28,0.96,,
1992-05-29,0.92,,
1992-06-01,0.88,,
1992-06-02,0.83,,
1992-06-03,0.88,,
1992-06-04,0.92,,
1992-06-05,1.0,,
1992-06-08,1.0,,
1992-06-09,0.96,,
1992-06-10,0.96,,
1992-06-11,1.0,,
1992-06-12,1.0,,
1992-06-15,0.96,,
1992-06-16,0.96,,
1992-06-17,0.96,,
1992-06-18,0.92,,
1992-06-19,0.92,,
1992-06-22,0.92,,
1992-06-23,0.92,,
1992-06-24,0.92,,
1992-06-25,0.92,,
1992-06-26,0.92,,
1992-06-29,0.92,,
1992-06-30,0.83,,
1992-07-01,0.92,,
1992-07-02,0.92,,
1992-07-06,0.92,,
1992-07-07,0.96,,
1992-07-08,1.04,,
1992-07-09,1.04,,
1992-07-10,1.0,,
1992-07-13,0.96,,
1992-07-14,1.0,,
1992-07-15,0.96,,
1992-07-16,0.92,,
1992-07-17,0.92,,
1992-07-20,0.92,,
1992-07-21,0.92,,
1992-07-22,0.92,,
1992-07-23,0.92,,
1992-07-24,0.96,,
1992-07-27,0.92,,
1992-07-28,0.92,,
1992-07-29,0.92,,
1992-07-30,0.96,,
1992-07-31,0.92,,
1992-08-03,0.92,,
1992-08-04,0.96,,
1992-08-05,0.92,,
1992-08-06,0.92,,
1992-08-07,0.92,,
1992-08-10,0.92,,
1992-08-11,0.88,,
1992-08-12,0.92,,
1992-08-13,0.88,,
1992-08-14,0.92,,
1992-08-17,0.96,,
1992-08-18,0.92,,
1992-08-19,1.0,,
1992-08-20,1.0,,
1992-08-21,0.96,,
1992-08-24,0.88,,
1992-08-25,0.88,,
1992-08-26,0.92,,
1992-08-27,0.88,,
1992-08-28,0.88,,
1992-08-31,0.92,,
1992-09-01,0.92,,
1992-09-02,0.92,,
1992-09-03,0.96,,
1992-09-04,0.96,,
1992-09-08,0.96,,
1992-09-09,0.96,,
1992-09-10,0.92,,
1992-09-11,0.92,,
1992-09-14,0.92,,
1992-09-15,0.92,,
1992-09-16,0.92,,
1992-09-17,0.88,,
1992-09-18,0.88,,
1992-09-21,0.88,,
1992-09-22,0.88,,
1992-09-23,0.94,,
1992-09-24,0.92,,
1992-09-25,0.88,,
1992-09-28,0.92,,
1992-09-29,0.92,,
1992-09-30,0.92,,
1992-10-01,0.96,,
1992-10-02,0.92,,
1992-10-05,0.88,,
1992-10-06,0.92,,
1992-10-07,0.92,,
1992-10-08,0.88,,
1992-10-09,0.88,,
1992-10-12,0.92,,
1992-10-13,0.92,,
1992-10-14,0.92,,
1992-10-15,0.92,,
1992-10-16,0.88,,
1992-10-19,0.83,,
1992-10-20,0.88,,
1992-10-21,0.88,,
1992-10-22,0.88,,
1992-10-23,0.92,,
1992-10-26,0.96,,
1992-10-27,1.0,,
1992-10-28,1.0,,
1992-10-29,0.96,,
1992-10-30,1.04,,
1992-11-02,1.04,,
1992-11-03,1.0,,
1992-11-04,1.0,,
1992-11-05,1.0,,
1992-11-06,1.0,,
1992-11-09,0.96,,
1992-11-10,1.0,,
1992-11-11,1.08,,
1992-11-12,1.04,,
1992-11-13,1.04,,
1992-11-16,1.04,,
1992-11-17,1.04,,
1992-11-18,1.08,,
1992-11-19,1.04,,
1992-11-20,1.04,,
1992-11-23,1.04,,
1992-11-24,1.04,,
1992-11-25,1.08,,
1992-11-27,1.04,,
1992-11-30,1.04,,
1992-12-01,1.04,,
1992-12-02,1.04,,
1992-12-03,1.04,,
1992-12-04,1.04,,
1992-12-07,1.08,,
1992-12-08,1.13,,
1992-12-09,1.08,,
1992-12-10,1.17,,
1992-12-11,1.13,,
1992-12-14,1.21,,
1992-12-15,1.21,,
1992-12-16,1.15,,
1992-12-17,1.17,,
1992-12-18,1.13,,
1992-12-21,1.17,,
1992-12-22,1.21,,
1992-12-23,1.17,,
1992-12-24,1.08,,
1992-12-28,1.08,,
1992-12-29,1.1,,
1992-12-30,1.13,,
1992-12-31,1.13,,
1993-01-04,1.17,,
1993-01-05,1.15,,
1993-01-06,1.21,,
1993-01-07,1.21,,
1993-01-08,1.25,,
1993-01-11,1.21,,
1993-01-12,1.21,,
1993-01-13,1.19,,
1993-01-14,1.15,,
1993-01-15,1.19,,
1993-01-18,1.21,,
1993-01-19,1.19,,
1993-01-20,1.21,,
1993-01-21,1.08,,
1993-01-22,1.13,,
1993-01-25,1.13,,
1993-01-26,1.17,,
1993-01-27,1.13,,
1993-01-28,1.08,,
1993-01-29,1.08,,
1993-02-01,1.04,,
1993-02-02,1.08,,
1993-02-03,1.08,,
1993-02-04,1.08,,
1993-02-05,1.13,,
1993-02-08,1.08,,
1993-02-09,1.04,,
1993-02-10,1.04,,
1993-02-11,1.04,,
1993-02-12,1.04,,
1993-02-16,1.0,,
1993-02-17,1.0,,
1993-02-18,1.04,,
1993-02-19,1.04,,
1993-02-22,1.0,,
1993-02-23,0.96,,
1993-02-24,0.96,,
1993-02-25,1.0,,
1993-02-26,1.04,,
1993-03-01,1.0,,
1993-03-02,1.04,,
1993-03-03,1.04,,
1993-03-04,1.0,,
1993-03-05,1.0,,
1993-03-08,0.96,,
