date,SJM,SJM_EPS,PE Ratio
2015-09-28,113.01,1.14,99.13157894736844
2015-09-29,112.54,1.14,98.71929824561406
2015-09-30,114.09,1.14,100.07894736842107
2015-10-01,113.61,1.14,99.65789473684211
2015-10-02,115.65,1.14,101.44736842105264
2015-10-05,116.73,1.14,102.39473684210527
2015-10-06,114.82,1.14,100.71929824561404
2015-10-07,115.99,1.14,101.74561403508773
2015-10-08,116.96,1.14,102.59649122807018
2015-10-09,118.09,1.14,103.58771929824563
2015-10-12,118.42,1.14,103.87719298245615
2015-10-13,118.81,1.14,104.21929824561404
2015-10-14,119.3,1.14,104.64912280701755
2015-10-15,119.62,1.14,104.92982456140352
2015-10-16,119.1,1.14,104.47368421052632
2015-10-19,118.77,1.14,104.1842105263158
2015-10-20,114.91,1.14,100.7982456140351
2015-10-21,115.62,1.14,101.42105263157896
2015-10-22,118.27,1.14,103.74561403508773
2015-10-23,118.27,1.14,103.74561403508773
2015-10-26,117.32,1.14,102.91228070175438
2015-10-27,117.1,1.14,102.71929824561404
2015-10-28,116.35,1.14,102.06140350877193
2015-10-29,116.69,1.14,102.35964912280703
2015-10-30,117.39,1.14,102.97368421052633
2015-11-02,117.42,1.14,103.00000000000001
2015-11-03,117.21,1.14,102.81578947368422
2015-11-04,117.62,1.14,103.17543859649125
2015-11-05,117.97,1.14,103.48245614035089
2015-11-06,115.0,1.14,100.87719298245615
2015-11-09,114.91,1.14,100.7982456140351
2015-11-10,114.72,1.14,100.63157894736842
2015-11-11,115.24,1.14,101.08771929824562
2015-11-12,113.33,1.14,99.4122807017544
2015-11-13,111.74,1.14,98.01754385964912
2015-11-16,113.33,1.14,99.4122807017544
2015-11-17,112.11,1.14,98.3421052631579
2015-11-18,113.38,1.14,99.45614035087719
2015-11-19,121.28,1.14,106.38596491228071
2015-11-20,122.39,1.14,107.35964912280703
2015-11-23,122.54,1.14,107.49122807017545
2015-11-24,122.14,1.14,107.14035087719299
2015-11-25,122.94,1.14,107.8421052631579
2015-11-27,123.26,1.14,108.12280701754388
2015-11-30,121.19,1.14,106.30701754385966
2015-12-01,120.81,1.14,105.97368421052633
2015-12-02,120.62,1.14,105.80701754385966
2015-12-03,120.3,1.14,105.52631578947368
2015-12-04,123.14,1.47,83.7687074829932
2015-12-07,123.67,1.47,84.12925170068027
2015-12-08,123.48,1.47,84.0
2015-12-09,122.59,1.47,83.39455782312926
2015-12-10,122.01,1.47,83.0
2015-12-11,120.58,1.47,82.02721088435374
2015-12-14,120.17,1.47,81.74829931972789
2015-12-15,122.04,1.47,83.02040816326532
2015-12-16,124.07,1.47,84.40136054421768
2015-12-17,123.64,1.47,84.10884353741497
2015-12-18,121.55,1.47,82.68707482993197
2015-12-21,123.0,1.47,83.6734693877551
2015-12-22,122.97,1.47,83.6530612244898
2015-12-23,124.86,1.47,84.93877551020408
2015-12-24,124.78,1.47,84.8843537414966
2015-12-28,124.23,1.47,84.51020408163265
2015-12-29,124.8,1.47,84.89795918367346
2015-12-30,123.95,1.47,84.31972789115646
2015-12-31,123.34,1.47,83.90476190476191
2016-01-04,122.38,1.47,83.25170068027211
2016-01-05,123.3,1.47,83.87755102040816
2016-01-06,122.4,1.47,83.26530612244899
2016-01-07,120.31,1.47,81.843537414966
2016-01-08,120.04,1.47,81.65986394557824
2016-01-11,120.74,1.47,82.1360544217687
2016-01-12,121.67,1.47,82.7687074829932
2016-01-13,119.16,1.47,81.06122448979592
2016-01-14,120.3,1.47,81.83673469387755
2016-01-15,118.26,1.47,80.44897959183675
2016-01-19,119.73,1.47,81.44897959183673
2016-01-20,119.38,1.47,81.21088435374149
2016-01-21,119.26,1.47,81.12925170068027
2016-01-22,122.89,1.47,83.59863945578232
2016-01-25,121.85,1.47,82.89115646258503
2016-01-26,122.93,1.47,83.62585034013605
2016-01-27,124.44,1.47,84.65306122448979
2016-01-28,126.29,1.47,85.91156462585035
2016-01-29,128.32,1.47,87.29251700680271
2016-02-01,129.13,1.47,87.84353741496598
2016-02-02,128.33,1.47,87.29931972789116
2016-02-03,129.37,1.47,88.00680272108843
2016-02-04,125.93,1.47,85.66666666666667
2016-02-05,125.47,1.47,85.35374149659864
2016-02-08,125.69,1.47,85.50340136054422
2016-02-09,127.35,1.47,86.63265306122449
2016-02-10,127.82,1.47,86.95238095238095
2016-02-11,126.15,1.47,85.81632653061224
2016-02-12,126.92,1.47,86.34013605442178
2016-02-16,127.7,1.47,86.87074829931973
2016-02-17,127.43,1.47,86.68707482993197
2016-02-18,127.53,1.47,86.75510204081633
2016-02-19,127.75,1.47,86.90476190476191
2016-02-22,126.86,1.47,86.29931972789116
2016-02-23,123.85,1.47,84.25170068027211
2016-02-24,127.76,1.47,86.91156462585035
2016-02-25,129.57,1.47,88.14285714285714
2016-02-26,127.67,1.47,86.85034013605443
2016-02-29,127.57,1.47,86.78231292517006
2016-03-01,128.23,1.47,87.23129251700679
2016-03-02,127.81,1.47,86.94557823129252
2016-03-03,128.31,1.55,82.78064516129032
2016-03-04,127.54,1.55,82.28387096774193
2016-03-07,126.8,1.55,81.80645161290322
2016-03-08,126.21,1.55,81.4258064516129
2016-03-09,127.07,1.55,81.98064516129031
2016-03-10,128.49,1.55,82.8967741935484
2016-03-11,129.52,1.55,83.56129032258065
2016-03-14,129.26,1.55,83.39354838709677
2016-03-15,128.46,1.55,82.87741935483871
2016-03-16,129.14,1.55,83.31612903225805
2016-03-17,129.91,1.55,83.81290322580645
2016-03-18,128.85,1.55,83.12903225806451
2016-03-21,128.34,1.55,82.8
2016-03-22,127.7,1.55,82.38709677419355
2016-03-23,128.77,1.55,83.07741935483871
2016-03-24,128.71,1.55,83.03870967741936
2016-03-28,129.6,1.55,83.61290322580645
2016-03-29,129.98,1.55,83.85806451612902
2016-03-30,130.18,1.55,83.98709677419355
2016-03-31,129.84,1.55,83.76774193548387
2016-04-01,132.52,1.55,85.49677419354839
2016-04-04,127.57,1.55,82.30322580645161
2016-04-05,126.01,1.55,81.29677419354839
2016-04-06,127.54,1.55,82.28387096774193
2016-04-07,127.72,1.55,82.39999999999999
2016-04-08,127.9,1.55,82.51612903225806
2016-04-11,127.78,1.55,82.43870967741935
2016-04-12,127.97,1.55,82.56129032258065
2016-04-13,128.22,1.55,82.72258064516129
2016-04-14,127.4,1.55,82.19354838709677
2016-04-15,128.4,1.55,82.83870967741936
2016-04-18,129.38,1.55,83.47096774193548
2016-04-19,129.53,1.55,83.56774193548387
2016-04-20,128.54,1.55,82.92903225806451
2016-04-21,124.58,1.55,80.3741935483871
2016-04-22,126.15,1.55,81.38709677419355
2016-04-25,127.43,1.55,82.21290322580646
2016-04-26,127.31,1.55,82.13548387096775
2016-04-27,127.94,1.55,82.54193548387096
2016-04-28,127.78,1.55,82.43870967741935
2016-04-29,126.98,1.55,81.92258064516129
2016-05-02,127.68,1.55,82.3741935483871
2016-05-03,126.82,1.55,81.81935483870967
2016-05-04,128.15,1.55,82.6774193548387
2016-05-05,128.38,1.55,82.82580645161289
2016-05-06,129.27,1.55,83.4
2016-05-09,129.42,1.55,83.49677419354838
2016-05-10,131.27,1.55,84.69032258064516
2016-05-11,130.46,1.55,84.16774193548387
2016-05-12,131.51,1.55,84.84516129032258
2016-05-13,130.57,1.55,84.23870967741935
2016-05-16,130.83,1.55,84.40645161290323
2016-05-17,127.74,1.55,82.41290322580645
2016-05-18,126.72,1.55,81.75483870967741
2016-05-19,127.08,1.55,81.98709677419355
2016-05-20,126.6,1.55,81.6774193548387
2016-05-23,126.94,1.55,81.89677419354838
2016-05-24,127.93,1.55,82.53548387096774
2016-05-25,128.79,1.55,83.09032258064515
2016-05-26,129.47,1.55,83.52903225806452
2016-05-27,129.22,1.55,83.36774193548386
2016-05-31,129.15,1.55,83.3225806451613
2016-06-01,129.72,1.55,83.69032258064516
2016-06-02,130.4,1.55,84.12903225806451
2016-06-03,131.72,1.55,84.98064516129033
2016-06-06,131.93,1.55,85.11612903225807
2016-06-07,132.53,1.55,85.50322580645161
2016-06-08,132.71,1.55,85.61935483870968
2016-06-09,143.23,1.55,92.40645161290321
2016-06-10,144.24,1.55,93.05806451612904
2016-06-13,144.22,1.55,93.04516129032258
2016-06-14,144.08,1.55,92.95483870967742
2016-06-15,143.52,1.55,92.59354838709677
2016-06-16,145.4,1.55,93.80645161290323
2016-06-17,144.72,1.55,93.36774193548386
2016-06-20,145.16,1.55,93.6516129032258
2016-06-21,146.0,1.61,90.6832298136646
2016-06-22,147.09,1.61,91.36024844720497
2016-06-23,146.56,1.61,91.03105590062111
2016-06-24,145.33,1.61,90.26708074534162
2016-06-27,146.75,1.61,91.14906832298136
2016-06-28,146.98,1.61,91.2919254658385
2016-06-29,149.11,1.61,92.61490683229815
2016-06-30,152.41,1.61,94.66459627329192
2016-07-01,151.64,1.61,94.18633540372669
2016-07-05,152.13,1.61,94.49068322981365
2016-07-06,153.05,1.61,95.06211180124224
2016-07-07,153.21,1.61,95.16149068322981
2016-07-08,154.08,1.61,95.70186335403727
2016-07-11,153.25,1.61,95.1863354037267
2016-07-12,151.86,1.61,94.32298136645963
2016-07-13,152.68,1.61,94.83229813664596
2016-07-14,151.5,1.61,94.09937888198758
2016-07-15,152.76,1.61,94.88198757763973
2016-07-18,152.74,1.61,94.8695652173913
2016-07-19,152.83,1.61,94.92546583850933
2016-07-20,152.39,1.61,94.65217391304347
2016-07-21,152.74,1.61,94.8695652173913
2016-07-22,152.97,1.61,95.01242236024844
2016-07-25,154.72,1.61,96.09937888198758
2016-07-26,152.72,1.61,94.85714285714285
2016-07-27,151.74,1.61,94.24844720496894
2016-07-28,152.35,1.61,94.62732919254657
2016-07-29,154.16,1.61,95.75155279503105
2016-08-01,154.28,1.61,95.82608695652173
2016-08-02,154.58,1.61,96.01242236024845
2016-08-03,152.77,1.61,94.88819875776397
2016-08-04,156.2,1.61,97.01863354037266
2016-08-05,155.23,1.61,96.41614906832297
2016-08-08,154.47,1.61,95.94409937888199
2016-08-09,153.89,1.61,95.583850931677
2016-08-10,153.99,1.61,95.64596273291926
2016-08-11,152.86,1.61,94.94409937888199
2016-08-12,152.83,1.61,94.92546583850933
2016-08-15,152.06,1.61,94.44720496894409
2016-08-16,151.34,1.61,94.0
2016-08-17,153.28,1.61,95.20496894409938
2016-08-18,154.37,1.61,95.88198757763975
2016-08-19,154.61,1.61,96.03105590062113
2016-08-22,156.23,1.61,97.03726708074532
2016-08-23,143.63,1.61,89.21118012422359
2016-08-24,142.28,1.61,88.37267080745342
2016-08-25,140.99,1.61,87.57142857142857
2016-08-26,138.98,1.61,86.32298136645962
2016-08-29,141.49,1.61,87.88198757763975
2016-08-30,139.76,1.46,95.72602739726027
2016-08-31,141.79,1.46,97.11643835616438
2016-09-01,140.66,1.46,96.34246575342466
2016-09-02,141.47,1.46,96.8972602739726
2016-09-06,141.82,1.46,97.13698630136986
2016-09-07,140.14,1.46,95.986301369863
2016-09-08,139.58,1.46,95.60273972602741
2016-09-09,135.93,1.46,93.10273972602741
2016-09-12,137.83,1.46,94.40410958904111
2016-09-13,136.44,1.46,93.45205479452055
2016-09-14,136.95,1.46,93.80136986301369
2016-09-15,137.68,1.46,94.3013698630137
2016-09-16,137.03,1.46,93.85616438356165
2016-09-19,137.03,1.46,93.85616438356165
2016-09-20,135.69,1.46,92.93835616438356
2016-09-21,136.33,1.46,93.37671232876714
2016-09-22,137.87,1.46,94.43150684931507
2016-09-23,137.18,1.46,93.95890410958904
2016-09-26,137.72,1.46,94.32876712328768
2016-09-27,133.65,1.46,91.54109589041097
2016-09-28,134.72,1.46,92.27397260273973
2016-09-29,134.77,1.46,92.3082191780822
2016-09-30,135.54,1.46,92.83561643835615
2016-10-03,135.39,1.46,92.73287671232876
2016-10-04,133.18,1.46,91.21917808219179
2016-10-05,133.1,1.46,91.16438356164383
2016-10-06,133.08,1.46,91.15068493150686
2016-10-07,132.94,1.46,91.05479452054794
2016-10-10,134.4,1.46,92.05479452054796
2016-10-11,132.17,1.46,90.52739726027397
2016-10-12,132.59,1.46,90.81506849315069
2016-10-13,133.92,1.46,91.72602739726027
2016-10-14,133.52,1.46,91.45205479452056
2016-10-17,133.06,1.46,91.13698630136987
2016-10-18,132.22,1.46,90.56164383561644
2016-10-19,132.82,1.46,90.97260273972603
2016-10-20,129.78,1.46,88.89041095890411
2016-10-21,130.01,1.46,89.04794520547945
2016-10-24,129.89,1.46,88.96575342465752
2016-10-25,130.19,1.46,89.17123287671232
2016-10-26,130.48,1.46,89.36986301369862
2016-10-27,129.28,1.46,88.54794520547945
2016-10-28,131.92,1.46,90.35616438356163
2016-10-31,131.31,1.46,89.93835616438356
2016-11-01,130.95,1.46,89.6917808219178
2016-11-02,130.66,1.46,89.4931506849315
2016-11-03,130.22,1.46,89.1917808219178
2016-11-04,129.27,1.46,88.54109589041097
2016-11-07,131.47,1.46,90.04794520547945
2016-11-08,132.58,1.46,90.8082191780822
2016-11-09,131.21,1.46,89.86986301369863
2016-11-10,127.49,1.46,87.32191780821918
2016-11-11,127.06,1.46,87.02739726027397
2016-11-14,128.82,1.46,88.23287671232876
2016-11-15,128.8,1.46,88.21917808219179
2016-11-16,129.95,1.46,89.0068493150685
2016-11-17,124.85,1.46,85.51369863013699
2016-11-18,124.85,1.46,85.51369863013699
2016-11-21,126.46,1.46,86.61643835616438
2016-11-22,126.92,1.52,83.5
2016-11-23,125.58,1.52,82.61842105263158
2016-11-25,126.46,1.52,83.19736842105263
2016-11-28,126.99,1.52,83.54605263157895
2016-11-29,127.27,1.52,83.73026315789474
2016-11-30,125.95,1.52,82.86184210526316
2016-12-01,124.74,1.52,82.0657894736842
2016-12-02,125.28,1.52,82.42105263157895
2016-12-05,126.01,1.52,82.90131578947368
2016-12-06,126.75,1.52,83.38815789473684
2016-12-07,128.65,1.52,84.63815789473685
2016-12-08,128.76,1.52,84.71052631578947
2016-12-09,130.49,1.52,85.84868421052632
2016-12-12,130.19,1.52,85.65131578947368
2016-12-13,130.58,1.52,85.90789473684211
2016-12-14,128.08,1.52,84.26315789473685
2016-12-15,127.45,1.52,83.84868421052632
2016-12-16,129.14,1.52,84.96052631578947
2016-12-19,129.39,1.52,85.12499999999999
2016-12-20,129.2,1.52,84.99999999999999
2016-12-21,128.55,1.52,84.57236842105264
2016-12-22,129.22,1.52,85.01315789473684
2016-12-23,129.46,1.52,85.17105263157895
2016-12-27,128.88,1.52,84.78947368421052
2016-12-28,127.96,1.52,84.18421052631578
2016-12-29,129.15,1.52,84.9671052631579
2016-12-30,128.06,1.52,84.25
2017-01-03,128.97,1.52,84.84868421052632
2017-01-04,128.53,1.52,84.5592105263158
2017-01-05,129.18,1.52,84.98684210526316
2017-01-06,129.04,1.52,84.89473684210526
2017-01-09,128.01,1.52,84.21710526315789
2017-01-10,128.74,1.52,84.69736842105263
2017-01-11,130.65,1.52,85.95394736842105
2017-01-12,130.56,1.52,85.89473684210526
2017-01-13,131.0,1.52,86.1842105263158
2017-01-17,132.26,1.52,87.01315789473684
2017-01-18,133.0,1.52,87.5
2017-01-19,132.86,1.52,87.40789473684211
2017-01-20,133.57,1.52,87.875
2017-01-23,133.49,1.52,87.82236842105263
2017-01-24,134.51,1.52,88.49342105263158
2017-01-25,135.01,1.52,88.82236842105263
2017-01-26,135.82,1.52,89.35526315789473
2017-01-27,135.59,1.52,89.20394736842105
2017-01-30,134.12,1.52,88.23684210526316
2017-01-31,135.85,1.52,89.375
2017-02-01,135.5,1.52,89.14473684210526
2017-02-02,137.58,1.52,90.51315789473685
2017-02-03,138.78,1.52,91.30263157894737
2017-02-06,138.0,1.52,90.78947368421052
2017-02-07,139.66,1.52,91.88157894736842
2017-02-08,137.19,1.52,90.25657894736842
2017-02-09,137.7,1.52,90.59210526315789
2017-02-10,138.02,1.52,90.80263157894737
2017-02-13,138.79,1.52,91.30921052631578
2017-02-14,137.93,1.52,90.74342105263159
2017-02-15,138.53,1.52,91.13815789473684
2017-02-16,137.84,1.52,90.6842105263158
2017-02-17,135.95,1.52,89.4407894736842
2017-02-21,141.92,1.52,93.36842105263158
2017-02-22,140.73,1.52,92.58552631578947
2017-02-23,140.83,1.52,92.65131578947368
2017-02-24,141.18,1.16,121.70689655172416
2017-02-27,140.96,1.16,121.51724137931036
2017-02-28,141.73,1.16,122.18103448275862
2017-03-01,140.69,1.16,121.2844827586207
2017-03-02,140.95,1.16,121.50862068965517
2017-03-03,140.49,1.16,121.11206896551725
2017-03-06,139.99,1.16,120.68103448275863
2017-03-07,139.17,1.16,119.97413793103448
2017-03-08,138.44,1.16,119.3448275862069
2017-03-09,139.69,1.16,120.42241379310346
2017-03-10,139.49,1.16,120.25000000000001
2017-03-13,139.11,1.16,119.92241379310347
2017-03-14,138.92,1.16,119.75862068965517
2017-03-15,139.14,1.16,119.94827586206897
2017-03-16,138.72,1.16,119.58620689655173
2017-03-17,138.55,1.16,119.43965517241381
2017-03-20,138.5,1.16,119.39655172413794
2017-03-21,134.61,1.16,116.04310344827589
2017-03-22,133.64,1.16,115.20689655172413
2017-03-23,133.16,1.16,114.79310344827587
2017-03-24,133.06,1.16,114.70689655172414
2017-03-27,132.89,1.16,114.5603448275862
2017-03-28,133.14,1.16,114.77586206896551
2017-03-29,132.59,1.16,114.30172413793105
2017-03-30,131.26,1.16,113.15517241379311
2017-03-31,131.08,1.16,113.00000000000001
2017-04-03,131.08,1.16,113.00000000000001
2017-04-04,130.8,1.16,112.75862068965519
2017-04-05,130.02,1.16,112.08620689655174
2017-04-06,129.44,1.16,111.58620689655173
2017-04-07,129.4,1.16,111.55172413793105
2017-04-10,127.69,1.16,110.07758620689656
2017-04-11,127.77,1.16,110.14655172413794
2017-04-12,128.2,1.16,110.51724137931035
2017-04-13,127.38,1.16,109.8103448275862
2017-04-17,128.01,1.16,110.35344827586206
2017-04-18,128.11,1.16,110.43965517241381
2017-04-19,127.5,1.16,109.91379310344828
2017-04-20,127.46,1.16,109.87931034482759
2017-04-21,126.58,1.16,109.12068965517241
2017-04-24,127.16,1.16,109.62068965517241
2017-04-25,126.93,1.16,109.42241379310346
2017-04-26,126.9,1.16,109.39655172413795
2017-04-27,126.41,1.16,108.97413793103449
2017-04-28,126.72,1.16,109.24137931034484
2017-05-01,125.89,1.16,108.52586206896552
2017-05-02,124.67,1.16,107.47413793103449
2017-05-03,124.96,1.16,107.72413793103449
2017-05-04,125.6,1.16,108.27586206896552
2017-05-05,126.08,1.16,108.6896551724138
2017-05-08,126.24,1.16,108.82758620689656
2017-05-09,125.49,1.16,108.18103448275862
2017-05-10,125.34,1.16,108.05172413793105
2017-05-11,125.04,1.16,107.79310344827587
2017-05-12,124.75,1.16,107.54310344827587
2017-05-15,124.78,1.16,107.56896551724138
2017-05-16,124.77,1.16,107.5603448275862
2017-05-17,125.79,1.16,108.43965517241381
2017-05-18,125.9,1.16,108.5344827586207
2017-05-19,126.01,1.16,108.6293103448276
2017-05-22,126.96,1.16,109.44827586206897
2017-05-23,127.54,1.16,109.94827586206898
2017-05-24,127.75,1.16,110.12931034482759
2017-05-25,128.0,1.16,110.3448275862069
2017-05-26,128.17,1.16,110.49137931034483
2017-05-30,127.77,1.16,110.14655172413794
2017-05-31,127.85,1.16,110.21551724137932
2017-06-01,130.23,1.16,112.26724137931035
2017-06-02,130.51,1.16,112.50862068965517
2017-06-05,130.5,1.16,112.50000000000001
2017-06-06,130.52,1.16,112.51724137931036
2017-06-07,130.88,1.16,112.82758620689656
2017-06-08,128.51,1.16,110.78448275862068
2017-06-09,127.16,1.16,109.62068965517241
2017-06-12,128.05,1.16,110.38793103448278
2017-06-13,128.24,1.16,110.55172413793105
2017-06-14,127.48,1.16,109.89655172413794
2017-06-15,127.15,1.16,109.61206896551725
2017-06-16,124.72,1.16,107.51724137931035
2017-06-19,124.16,0.97,128.0
2017-06-20,122.37,0.97,126.15463917525774
2017-06-21,121.57,0.97,125.3298969072165
2017-06-22,121.23,0.97,124.97938144329898
2017-06-23,120.72,0.97,124.45360824742268
2017-06-26,122.06,0.97,125.83505154639175
2017-06-27,120.17,0.97,123.88659793814433
2017-06-28,119.81,0.97,123.51546391752578
2017-06-29,118.02,0.97,121.6701030927835
2017-06-30,118.33,0.97,121.98969072164948
2017-07-03,118.15,0.97,121.80412371134021
2017-07-05,116.3,0.97,119.89690721649484
2017-07-06,115.11,0.97,118.6701030927835
2017-07-07,115.39,0.97,118.95876288659794
2017-07-10,114.41,0.97,117.94845360824742
2017-07-11,114.45,0.97,117.9896907216495
2017-07-12,115.16,0.97,118.72164948453609
2017-07-13,116.34,0.97,119.93814432989691
2017-07-14,116.75,0.97,120.36082474226805
2017-07-17,118.57,0.97,122.23711340206185
2017-07-18,116.48,0.97,120.08247422680414
2017-07-19,116.76,0.97,120.37113402061857
2017-07-20,118.25,0.97,121.90721649484536
2017-07-21,118.48,0.97,122.14432989690722
2017-07-24,119.61,0.97,123.30927835051547
2017-07-25,121.02,0.97,124.76288659793815
2017-07-26,120.71,0.97,124.44329896907216
2017-07-27,122.13,0.97,125.90721649484536
2017-07-28,122.42,0.97,126.20618556701031
2017-07-31,121.9,0.97,125.67010309278352
2017-08-01,120.74,0.97,124.4742268041237
2017-08-02,120.81,0.97,124.54639175257732
2017-08-03,121.17,0.97,124.91752577319588
2017-08-04,121.47,0.97,125.22680412371135
2017-08-07,122.57,0.97,126.36082474226804
2017-08-08,121.79,0.97,125.55670103092784
2017-08-09,122.19,0.97,125.96907216494846
2017-08-10,121.72,0.97,125.48453608247424
2017-08-11,122.28,0.97,126.0618556701031
2017-08-14,123.01,0.97,126.81443298969073
2017-08-15,122.92,0.97,126.72164948453609
2017-08-16,123.18,0.97,126.9896907216495
2017-08-17,122.66,0.97,126.45360824742268
2017-08-18,121.9,0.97,125.67010309278352
2017-08-21,121.85,0.97,125.61855670103093
2017-08-22,119.86,0.97,123.56701030927836
2017-08-23,118.85,0.97,122.52577319587628
2017-08-24,107.51,0.97,110.83505154639177
2017-08-25,105.15,0.97,108.40206185567011
2017-08-28,105.4,0.97,108.659793814433
2017-08-29,104.7,0.97,107.93814432989691
2017-08-30,104.24,0.97,107.4639175257732
2017-08-31,104.76,1.12,93.53571428571428
2017-09-01,104.84,1.12,93.60714285714285
2017-09-05,106.08,1.12,94.71428571428571
2017-09-06,106.21,1.12,94.83035714285712
2017-09-07,106.02,1.12,94.66071428571428
2017-09-08,107.14,1.12,95.66071428571428
2017-09-11,107.1,1.12,95.62499999999999
2017-09-12,107.75,1.12,96.20535714285714
2017-09-13,107.05,1.12,95.58035714285712
2017-09-14,108.49,1.12,96.86607142857142
2017-09-15,110.22,1.12,98.41071428571428
2017-09-18,111.06,1.12,99.16071428571428
2017-09-19,109.51,1.12,97.77678571428571
2017-09-20,106.65,1.12,95.22321428571428
2017-09-21,105.92,1.12,94.57142857142857
2017-09-22,104.59,1.12,93.38392857142857
2017-09-25,105.57,1.12,94.25892857142856
2017-09-26,106.08,1.12,94.71428571428571
2017-09-27,106.8,1.12,95.35714285714285
2017-09-28,105.12,1.12,93.85714285714285
2017-09-29,104.93,1.12,93.6875
2017-10-02,104.72,1.12,93.49999999999999
2017-10-03,104.29,1.12,93.11607142857143
2017-10-04,105.02,1.12,93.76785714285712
2017-10-05,105.6,1.12,94.28571428571428
2017-10-06,104.24,1.12,93.07142857142856
2017-10-09,102.9,1.12,91.875
2017-10-10,103.69,1.12,92.58035714285714
2017-10-11,104.27,1.12,93.09821428571428
2017-10-12,106.01,1.12,94.65178571428571
2017-10-13,105.11,1.12,93.84821428571428
2017-10-16,105.96,1.12,94.60714285714285
2017-10-17,104.65,1.12,93.4375
2017-10-18,104.14,1.12,92.98214285714285
2017-10-19,104.0,1.12,92.85714285714285
2017-10-20,104.22,1.12,93.05357142857142
2017-10-23,104.79,1.12,93.5625
2017-10-24,104.42,1.12,93.23214285714285
2017-10-25,103.93,1.12,92.79464285714286
2017-10-26,104.14,1.12,92.98214285714285
2017-10-27,103.71,1.12,92.59821428571428
2017-10-30,101.91,1.12,90.99107142857142
2017-10-31,106.05,1.12,94.68749999999999
2017-11-01,105.22,1.12,93.94642857142856
2017-11-02,103.13,1.12,92.08035714285712
2017-11-03,102.22,1.12,91.26785714285714
2017-11-06,99.99,1.12,89.27678571428571
2017-11-07,101.77,1.12,90.86607142857142
2017-11-08,103.38,1.12,92.30357142857142
2017-11-09,102.6,1.12,91.60714285714285
2017-11-10,104.12,1.12,92.96428571428571
2017-11-13,106.49,1.12,95.08035714285712
2017-11-14,108.19,1.12,96.59821428571428
2017-11-15,106.51,1.12,95.09821428571428
2017-11-16,116.65,1.12,104.15178571428571
2017-11-17,114.19,1.12,101.95535714285712
2017-11-20,114.01,1.12,101.79464285714285
2017-11-21,113.54,1.12,101.375
2017-11-22,112.7,1.71,65.90643274853801
2017-11-24,111.37,1.71,65.12865497076024
2017-11-27,113.25,1.71,66.2280701754386
2017-11-28,114.93,1.71,67.21052631578948
2017-11-29,117.66,1.71,68.80701754385964
2017-11-30,116.67,1.71,68.2280701754386
2017-12-01,115.61,1.71,67.60818713450293
2017-12-04,119.39,1.71,69.81871345029239
2017-12-05,117.46,1.71,68.69005847953215
2017-12-06,118.91,1.71,69.53801169590643
2017-12-07,118.47,1.71,69.28070175438596
2017-12-08,118.61,1.71,69.3625730994152
2017-12-11,117.26,1.71,68.57309941520468
2017-12-12,117.95,1.71,68.9766081871345
2017-12-13,118.15,1.71,69.09356725146199
2017-12-14,118.52,1.71,69.30994152046783
2017-12-15,119.44,1.71,69.84795321637426
2017-12-18,120.61,1.71,70.53216374269006
2017-12-19,121.47,1.71,71.03508771929825
2017-12-20,123.42,1.71,72.17543859649123
2017-12-21,123.91,1.71,72.46198830409357
2017-12-22,125.22,1.71,73.2280701754386
2017-12-26,125.27,1.71,73.25730994152046
2017-12-27,124.79,1.71,72.9766081871345
2017-12-28,124.89,1.71,73.03508771929825
2017-12-29,124.24,1.71,72.65497076023392
2018-01-02,123.72,1.71,72.35087719298245
2018-01-03,123.4,1.71,72.16374269005848
2018-01-04,124.39,1.71,72.74269005847954
2018-01-05,125.55,1.71,73.42105263157895
2018-01-08,126.69,1.71,74.08771929824562
2018-01-09,126.79,1.71,74.14619883040936
2018-01-10,124.16,1.71,72.60818713450293
2018-01-11,123.15,1.71,72.01754385964912
2018-01-12,123.43,1.71,72.18128654970761
2018-01-16,124.01,1.71,72.52046783625731
2018-01-17,125.84,1.71,73.5906432748538
2018-01-18,125.68,1.71,73.49707602339181
2018-01-19,127.53,1.71,74.57894736842105
2018-01-22,127.38,1.71,74.49122807017544
2018-01-23,128.04,1.71,74.87719298245614
2018-01-24,126.94,1.71,74.23391812865498
2018-01-25,129.55,1.71,75.76023391812866
2018-01-26,131.06,1.71,76.64327485380117
2018-01-29,129.42,1.71,75.68421052631578
2018-01-30,127.46,1.71,74.53801169590643
2018-01-31,126.89,1.71,74.2046783625731
2018-02-01,126.03,1.71,73.70175438596492
2018-02-02,120.12,1.71,70.24561403508773
2018-02-05,116.63,1.71,68.2046783625731
2018-02-06,119.92,1.71,70.12865497076024
2018-02-07,119.83,1.71,70.07602339181287
2018-02-08,118.37,1.71,69.22222222222223
2018-02-09,119.52,1.71,69.89473684210526
2018-02-12,119.4,1.71,69.82456140350878
2018-02-13,119.69,1.71,69.99415204678363
2018-02-14,121.01,1.71,70.76608187134504
2018-02-15,122.65,1.71,71.72514619883042
2018-02-16,124.46,1.71,72.78362573099415
2018-02-20,123.87,1.71,72.43859649122807
2018-02-21,120.82,1.71,70.65497076023392
2018-02-22,122.84,1.71,71.83625730994153
2018-02-23,124.55,7.32,17.01502732240437
2018-02-26,127.02,7.32,17.352459016393443
2018-02-27,126.64,7.32,17.30054644808743
2018-02-28,126.3,7.32,17.254098360655735
