date,GWW,GWW_EPS,PE Ratio
2006-10-17,72.36,0.53,136.52830188679243
2006-10-18,72.89,0.53,137.52830188679243
2006-10-19,72.3,0.53,136.41509433962264
2006-10-20,71.63,0.53,135.1509433962264
2006-10-23,72.09,0.53,136.0188679245283
2006-10-24,73.1,0.53,137.92452830188677
2006-10-25,72.9,0.53,137.54716981132077
2006-10-26,73.33,0.53,138.35849056603772
2006-10-27,72.84,0.53,137.43396226415095
2006-10-30,72.67,0.53,137.11320754716982
2006-10-31,72.78,0.53,137.32075471698113
2006-11-01,72.82,0.53,137.39622641509433
2006-11-02,72.3,0.82,88.17073170731707
2006-11-03,71.27,0.82,86.91463414634147
2006-11-06,71.33,0.82,86.98780487804878
2006-11-07,71.85,0.82,87.6219512195122
2006-11-08,72.62,0.82,88.56097560975611
2006-11-09,70.42,0.82,85.87804878048782
2006-11-10,70.5,0.82,85.97560975609757
2006-11-13,70.8,0.82,86.34146341463415
2006-11-14,71.08,0.82,86.6829268292683
2006-11-15,73.57,0.82,89.71951219512195
2006-11-16,73.95,0.82,90.1829268292683
2006-11-17,73.7,0.82,89.87804878048782
2006-11-20,73.14,0.82,89.19512195121952
2006-11-21,73.37,0.82,89.47560975609757
2006-11-22,73.41,0.82,89.52439024390245
2006-11-24,73.3,0.82,89.39024390243902
2006-11-27,72.19,0.82,88.03658536585367
2006-11-28,72.05,0.82,87.8658536585366
2006-11-29,72.42,0.82,88.31707317073172
2006-11-30,72.36,0.82,88.2439024390244
2006-12-01,71.9,0.82,87.68292682926831
2006-12-04,72.57,0.82,88.5
2006-12-05,72.37,0.82,88.25609756097562
2006-12-06,73.58,0.82,89.73170731707317
2006-12-07,73.38,0.82,89.48780487804878
2006-12-08,74.12,0.82,90.39024390243904
2006-12-11,72.12,0.82,87.95121951219514
2006-12-12,72.64,0.82,88.58536585365854
2006-12-13,72.0,0.82,87.8048780487805
2006-12-14,72.45,0.82,88.35365853658537
2006-12-15,71.0,0.82,86.58536585365854
2006-12-18,71.27,0.82,86.91463414634147
2006-12-19,71.16,0.82,86.78048780487805
2006-12-20,71.51,0.82,87.20731707317074
2006-12-21,70.98,0.82,86.56097560975611
2006-12-22,70.0,0.82,85.3658536585366
2006-12-26,69.95,0.82,85.3048780487805
2006-12-27,70.81,0.82,86.35365853658537
2006-12-28,70.4,0.82,85.85365853658537
2006-12-29,69.94,0.82,85.29268292682927
2007-01-03,71.0,0.82,86.58536585365854
2007-01-04,70.78,0.82,86.31707317073172
2007-01-05,69.34,0.82,84.56097560975611
2007-01-08,70.02,0.82,85.39024390243902
2007-01-09,70.07,0.82,85.45121951219512
2007-01-10,70.56,0.82,86.04878048780489
2007-01-11,71.35,0.82,87.01219512195122
2007-01-12,71.76,0.82,87.51219512195124
2007-01-16,71.73,0.82,87.47560975609757
2007-01-17,72.09,0.82,87.91463414634147
2007-01-18,70.9,0.82,86.46341463414636
2007-01-19,71.32,0.82,86.97560975609755
2007-01-22,71.12,0.82,86.73170731707319
2007-01-23,71.8,0.82,87.5609756097561
2007-01-24,72.42,0.82,88.31707317073172
2007-01-25,71.99,0.82,87.79268292682927
2007-01-26,72.73,0.82,88.69512195121952
2007-01-29,76.6,0.82,93.41463414634146
2007-01-30,76.48,0.82,93.26829268292684
2007-01-31,77.65,0.82,94.69512195121952
2007-02-01,77.6,0.82,94.6341463414634
2007-02-02,77.5,0.82,94.51219512195122
2007-02-05,78.57,0.82,95.8170731707317
2007-02-06,78.61,0.82,95.8658536585366
2007-02-07,78.69,0.82,95.96341463414635
2007-02-08,77.95,0.82,95.06097560975611
2007-02-09,78.17,0.82,95.32926829268294
2007-02-12,77.6,0.82,94.6341463414634
2007-02-13,78.51,0.82,95.7439024390244
2007-02-14,78.9,0.82,96.21951219512196
2007-02-15,79.21,0.82,96.59756097560975
2007-02-16,78.73,0.82,96.01219512195124
2007-02-20,79.95,0.82,97.50000000000001
2007-02-21,80.32,0.82,97.95121951219512
2007-02-22,80.37,0.82,98.01219512195124
2007-02-23,79.98,0.82,97.53658536585367
2007-02-26,79.57,0.82,97.03658536585365
2007-02-27,76.95,0.0,inf
2007-02-28,77.29,0.0,inf
2007-03-01,77.04,0.0,inf
2007-03-02,75.76,0.0,inf
2007-03-05,74.3,0.0,inf
2007-03-06,75.07,0.0,inf
2007-03-07,75.4,0.0,inf
2007-03-08,76.25,0.0,inf
2007-03-09,76.58,0.0,inf
2007-03-12,76.62,0.0,inf
2007-03-13,75.25,0.0,inf
2007-03-14,74.84,0.0,inf
2007-03-15,75.11,0.0,inf
2007-03-16,75.26,0.0,inf
2007-03-19,75.95,0.0,inf
2007-03-20,76.2,0.0,inf
2007-03-21,77.47,0.0,inf
2007-03-22,78.01,0.0,inf
2007-03-23,78.71,0.0,inf
2007-03-26,77.71,0.0,inf
2007-03-27,77.05,0.0,inf
2007-03-28,76.21,0.0,inf
2007-03-29,76.62,0.0,inf
2007-03-30,77.24,0.0,inf
2007-04-02,76.39,0.0,inf
2007-04-03,77.08,0.0,inf
2007-04-04,77.03,0.0,inf
2007-04-05,77.51,0.0,inf
2007-04-09,77.42,0.0,inf
2007-04-10,77.58,0.0,inf
2007-04-11,77.0,0.0,inf
2007-04-12,78.19,0.0,inf
2007-04-13,79.53,0.0,inf
2007-04-16,81.59,0.0,inf
2007-04-17,82.1,0.0,inf
2007-04-18,82.7,0.0,inf
2007-04-19,82.03,0.0,inf
2007-04-20,82.98,0.0,inf
2007-04-23,83.9,0.0,inf
2007-04-24,83.08,0.0,inf
2007-04-25,84.02,0.0,inf
2007-04-26,84.02,0.0,inf
2007-04-27,83.85,0.0,inf
2007-04-30,82.62,0.0,inf
2007-05-01,83.58,0.0,inf
2007-05-02,84.46,0.29,291.2413793103448
2007-05-03,84.32,0.29,290.7586206896552
2007-05-04,84.08,0.29,289.93103448275866
2007-05-07,83.3,0.29,287.2413793103448
2007-05-08,84.18,0.29,290.2758620689656
2007-05-09,84.5,0.29,291.3793103448276
2007-05-10,83.62,0.29,288.3448275862069
2007-05-11,84.58,0.29,291.65517241379314
2007-05-14,84.45,0.29,291.2068965517242
2007-05-15,84.04,0.29,289.79310344827593
2007-05-16,83.9,0.29,289.3103448275862
2007-05-17,83.61,0.29,288.3103448275862
2007-05-18,84.78,0.29,292.3448275862069
2007-05-21,85.4,0.29,294.4827586206897
2007-05-22,85.82,0.29,295.9310344827586
2007-05-23,86.14,0.29,297.0344827586207
2007-05-24,84.81,0.29,292.448275862069
2007-05-25,85.64,0.29,295.3103448275862
2007-05-29,85.89,0.29,296.1724137931035
2007-05-30,87.25,0.29,300.86206896551727
2007-05-31,88.05,0.29,303.62068965517244
2007-06-01,88.7,0.29,305.86206896551727
2007-06-04,88.23,0.29,304.2413793103449
2007-06-05,87.7,0.29,302.4137931034483
2007-06-06,86.83,0.29,299.4137931034483
2007-06-07,85.15,0.29,293.62068965517244
2007-06-08,85.95,0.29,296.3793103448276
2007-06-11,86.74,0.29,299.1034482758621
2007-06-12,87.04,0.29,300.1379310344828
2007-06-13,89.49,0.29,308.58620689655174
2007-06-14,89.6,0.29,308.9655172413793
2007-06-15,89.73,0.29,309.4137931034483
2007-06-18,90.8,0.29,313.1034482758621
2007-06-19,90.92,0.29,313.51724137931035
2007-06-20,90.68,0.29,312.68965517241384
2007-06-21,92.54,0.29,319.1034482758621
2007-06-22,91.94,0.29,317.0344827586207
2007-06-25,93.25,0.29,321.55172413793105
2007-06-26,93.19,0.29,321.3448275862069
2007-06-27,93.34,0.29,321.86206896551727
2007-06-28,92.93,0.29,320.448275862069
2007-06-29,93.05,0.29,320.86206896551727
2007-07-02,94.26,0.29,325.03448275862075
2007-07-03,93.24,0.29,321.51724137931035
2007-07-05,93.69,0.29,323.0689655172414
2007-07-06,94.21,0.29,324.86206896551727
2007-07-09,95.0,0.29,327.58620689655174
2007-07-10,92.87,0.29,320.2413793103449
2007-07-11,94.09,0.29,324.448275862069
2007-07-12,96.77,0.29,333.6896551724138
2007-07-13,98.45,0.29,339.4827586206897
2007-07-16,94.33,0.29,325.2758620689655
2007-07-17,95.4,0.29,328.96551724137936
2007-07-18,95.34,0.29,328.75862068965523
2007-07-19,94.98,0.29,327.5172413793104
2007-07-20,93.2,0.29,321.3793103448276
2007-07-23,92.93,0.29,320.448275862069
2007-07-24,91.17,0.29,314.3793103448276
2007-07-25,90.55,0.29,312.2413793103448
2007-07-26,88.46,0.29,305.0344827586207
2007-07-27,86.86,0.29,299.51724137931035
2007-07-30,88.55,0.29,305.3448275862069
2007-07-31,87.36,0.29,301.2413793103448
2007-08-01,87.61,0.29,302.1034482758621
2007-08-02,87.72,0.64,137.0625
2007-08-03,85.6,0.64,133.75
2007-08-06,86.71,0.64,135.484375
2007-08-07,86.85,0.64,135.703125
2007-08-08,87.08,0.64,136.0625
2007-08-09,84.61,0.64,132.203125
2007-08-10,86.38,0.64,134.96875
2007-08-13,86.35,0.64,134.921875
2007-08-14,83.46,0.64,130.40625
2007-08-15,81.94,0.64,128.03125
2007-08-16,81.77,0.64,127.76562499999999
2007-08-17,84.65,0.64,132.265625
2007-08-20,85.86,0.64,134.15625
2007-08-21,87.45,0.64,136.640625
2007-08-22,89.39,0.64,139.671875
2007-08-23,88.73,0.64,138.640625
2007-08-24,90.66,0.64,141.65625
2007-08-27,91.05,0.64,142.265625
2007-08-28,87.14,0.64,136.15625
2007-08-29,90.09,0.64,140.765625
2007-08-30,89.93,0.64,140.515625
2007-08-31,91.61,0.64,143.140625
2007-09-04,92.05,0.64,143.828125
2007-09-05,90.08,0.64,140.75
2007-09-06,90.85,0.64,141.953125
2007-09-07,88.1,0.64,137.65625
2007-09-10,88.51,0.64,138.296875
2007-09-11,87.07,0.64,136.046875
2007-09-12,86.76,0.64,135.5625
2007-09-13,86.55,0.64,135.234375
2007-09-14,87.33,0.64,136.453125
2007-09-17,86.42,0.64,135.03125
2007-09-18,89.69,0.64,140.140625
2007-09-19,91.0,0.64,142.1875
2007-09-20,90.69,0.64,141.703125
2007-09-21,91.1,0.64,142.34375
2007-09-24,90.71,0.64,141.734375
2007-09-25,90.38,0.64,141.21875
2007-09-26,91.3,0.64,142.65625
2007-09-27,91.41,0.64,142.828125
2007-09-28,91.19,0.64,142.484375
2007-10-01,93.46,0.64,146.03125
2007-10-02,92.76,0.64,144.9375
2007-10-03,91.05,0.64,142.265625
2007-10-04,91.99,0.64,143.734375
2007-10-05,94.35,0.64,147.421875
2007-10-08,94.12,0.64,147.0625
2007-10-09,94.8,0.64,148.125
2007-10-10,94.05,0.64,146.953125
2007-10-11,92.71,0.64,144.859375
2007-10-12,94.22,0.64,147.21875
2007-10-15,93.75,0.64,146.484375
2007-10-16,93.59,0.64,146.234375
2007-10-17,92.71,0.64,144.859375
2007-10-18,90.7,0.64,141.71875
2007-10-19,89.16,0.64,139.3125
2007-10-22,89.8,0.64,140.3125
2007-10-23,88.85,0.64,138.828125
2007-10-24,89.14,0.64,139.28125
2007-10-25,88.89,0.64,138.890625
2007-10-26,89.05,0.64,139.140625
2007-10-29,88.92,0.64,138.9375
2007-10-30,87.92,0.64,137.375
2007-10-31,89.92,0.64,140.5
2007-11-01,87.52,0.64,136.75
2007-11-02,88.18,0.99,89.07070707070707
2007-11-05,88.18,0.99,89.07070707070707
2007-11-06,87.96,0.99,88.84848484848484
2007-11-07,85.69,0.99,86.55555555555556
2007-11-08,86.9,0.99,87.77777777777779
2007-11-09,85.29,0.99,86.15151515151516
2007-11-12,84.62,0.99,85.47474747474747
2007-11-13,87.21,0.99,88.09090909090908
2007-11-14,88.36,0.99,89.25252525252526
2007-11-15,89.19,0.99,90.0909090909091
2007-11-16,88.39,0.99,89.28282828282829
2007-11-19,85.99,0.99,86.85858585858585
2007-11-20,86.42,0.99,87.2929292929293
2007-11-21,84.4,0.99,85.25252525252526
2007-11-23,86.84,0.99,87.71717171717172
2007-11-26,85.81,0.99,86.67676767676768
2007-11-27,86.75,0.99,87.62626262626263
2007-11-28,89.2,0.99,90.1010101010101
2007-11-29,89.0,0.99,89.8989898989899
2007-11-30,88.3,0.99,89.19191919191918
2007-12-03,86.92,0.99,87.7979797979798
2007-12-04,86.65,0.99,87.52525252525253
2007-12-05,88.25,0.99,89.14141414141415
2007-12-06,90.15,0.99,91.06060606060606
2007-12-07,91.29,0.99,92.21212121212122
2007-12-10,91.42,0.99,92.34343434343434
2007-12-11,89.62,0.99,90.52525252525253
2007-12-12,89.96,0.99,90.86868686868686
2007-12-13,92.04,0.99,92.96969696969698
2007-12-14,90.48,0.99,91.3939393939394
2007-12-17,88.19,0.99,89.08080808080808
2007-12-18,88.81,0.99,89.70707070707071
2007-12-19,87.81,0.99,88.6969696969697
2007-12-20,87.96,0.99,88.84848484848484
2007-12-21,89.26,0.99,90.16161616161617
2007-12-24,90.83,0.99,91.74747474747474
2007-12-26,90.68,0.99,91.5959595959596
2007-12-27,89.1,0.99,90.0
2007-12-28,88.54,0.99,89.43434343434345
2007-12-31,87.52,0.99,88.4040404040404
2008-01-02,85.51,0.99,86.37373737373738
2008-01-03,85.18,0.99,86.04040404040404
2008-01-04,82.54,0.99,83.37373737373738
2008-01-07,82.09,0.99,82.91919191919192
2008-01-08,80.13,0.99,80.93939393939394
2008-01-09,80.14,0.99,80.94949494949495
2008-01-10,79.94,0.99,80.74747474747474
2008-01-11,76.87,0.99,77.64646464646465
2008-01-14,77.45,0.99,78.23232323232324
2008-01-15,76.07,0.99,76.83838383838383
2008-01-16,75.62,0.99,76.3838383838384
2008-01-17,73.29,0.99,74.03030303030303
2008-01-18,71.87,0.99,72.5959595959596
2008-01-22,76.3,0.99,77.07070707070707
2008-01-23,78.22,0.99,79.01010101010101
2008-01-24,80.79,0.99,81.60606060606061
2008-01-25,77.58,0.99,78.36363636363636
2008-01-28,76.67,0.99,77.44444444444444
2008-01-29,77.3,0.99,78.08080808080808
2008-01-30,77.81,0.99,78.5959595959596
2008-01-31,79.38,0.99,80.18181818181817
2008-02-01,80.35,0.99,81.16161616161615
2008-02-04,80.17,0.99,80.97979797979798
2008-02-05,79.03,0.99,79.82828282828282
2008-02-06,78.86,0.99,79.65656565656566
2008-02-07,79.08,0.99,79.87878787878788
2008-02-08,76.65,0.99,77.42424242424244
2008-02-11,76.37,0.99,77.14141414141415
2008-02-12,75.85,0.99,76.6161616161616
2008-02-13,77.41,0.99,78.19191919191918
2008-02-14,75.46,0.99,76.22222222222221
2008-02-15,75.12,0.99,75.87878787878789
2008-02-19,74.54,0.99,75.2929292929293
2008-02-20,74.92,0.99,75.67676767676768
2008-02-21,74.7,0.99,75.45454545454545
2008-02-22,74.77,0.99,75.52525252525253
2008-02-25,75.93,0.99,76.6969696969697
2008-02-26,76.84,0.99,77.61616161616162
2008-02-27,76.9,0.0,inf
2008-02-28,75.71,0.0,inf
2008-02-29,73.66,0.0,inf
2008-03-03,74.53,0.0,inf
2008-03-04,74.2,0.0,inf
2008-03-05,74.77,0.0,inf
2008-03-06,73.54,0.0,inf
2008-03-07,72.52,0.0,inf
2008-03-10,71.6,0.0,inf
2008-03-11,73.35,0.0,inf
2008-03-12,74.05,0.0,inf
2008-03-13,73.75,0.0,inf
2008-03-14,72.86,0.0,inf
2008-03-17,74.0,0.0,inf
2008-03-18,76.18,0.0,inf
2008-03-19,76.28,0.0,inf
2008-03-20,78.26,0.0,inf
2008-03-24,79.65,0.0,inf
2008-03-25,80.05,0.0,inf
2008-03-26,79.49,0.0,inf
2008-03-27,78.0,0.0,inf
2008-03-28,76.46,0.0,inf
2008-03-31,76.39,0.0,inf
2008-04-01,79.3,0.0,inf
2008-04-02,80.51,0.0,inf
2008-04-03,80.25,0.0,inf
2008-04-04,80.95,0.0,inf
2008-04-07,81.65,0.0,inf
2008-04-08,83.0,0.0,inf
2008-04-09,81.27,0.0,inf
2008-04-10,80.0,0.0,inf
2008-04-11,80.0,0.0,inf
2008-04-14,81.73,0.0,inf
2008-04-15,82.63,0.0,inf
2008-04-16,85.32,0.0,inf
2008-04-17,85.91,0.0,inf
2008-04-18,87.5,0.0,inf
2008-04-21,87.64,0.0,inf
2008-04-22,85.86,0.0,inf
2008-04-23,85.08,0.0,inf
2008-04-24,84.71,0.0,inf
2008-04-25,85.97,0.0,inf
2008-04-28,85.78,0.0,inf
2008-04-29,85.82,0.0,inf
2008-04-30,86.71,0.0,inf
2008-05-01,87.84,0.0,inf
2008-05-02,87.3,0.0,inf
2008-05-05,86.69,0.0,inf
2008-05-06,87.37,0.0,inf
2008-05-07,85.85,0.0,inf
2008-05-08,86.21,0.35,246.31428571428572
2008-05-09,85.87,0.35,245.34285714285718
2008-05-12,87.93,0.35,251.22857142857146
2008-05-13,89.46,0.35,255.6
2008-05-14,90.21,0.35,257.74285714285713
2008-05-15,91.21,0.35,260.6
2008-05-16,91.76,0.35,262.1714285714286
2008-05-19,91.5,0.35,261.42857142857144
2008-05-20,90.51,0.35,258.6
2008-05-21,90.26,0.35,257.8857142857143
2008-05-22,90.21,0.35,257.74285714285713
2008-05-23,88.74,0.35,253.54285714285714
2008-05-27,89.26,0.35,255.02857142857147
2008-05-28,90.56,0.35,258.7428571428572
2008-05-29,91.16,0.35,260.45714285714286
2008-05-30,91.26,0.35,260.7428571428572
2008-06-02,89.93,0.35,256.9428571428572
2008-06-03,90.36,0.35,258.1714285714286
2008-06-04,91.41,0.35,261.1714285714286
2008-06-05,92.75,0.35,265.0
2008-06-06,89.22,0.35,254.91428571428574
2008-06-09,89.97,0.35,257.0571428571429
2008-06-10,90.0,0.35,257.14285714285717
2008-06-11,88.5,0.35,252.85714285714286
2008-06-12,88.45,0.35,252.71428571428575
2008-06-13,89.73,0.35,256.3714285714286
2008-06-16,90.09,0.35,257.40000000000003
2008-06-17,89.36,0.35,255.31428571428572
2008-06-18,88.04,0.35,251.54285714285717
2008-06-19,89.09,0.35,254.54285714285717
2008-06-20,86.8,0.35,248.0
2008-06-23,86.1,0.35,246.0
2008-06-24,84.25,0.35,240.71428571428572
2008-06-25,85.18,0.35,243.3714285714286
2008-06-26,82.31,0.35,235.1714285714286
2008-06-27,81.44,0.35,232.68571428571428
2008-06-30,81.8,0.35,233.71428571428572
2008-07-01,82.03,0.35,234.3714285714286
2008-07-02,79.8,0.35,228.0
2008-07-03,81.46,0.35,232.74285714285713
2008-07-07,81.52,0.35,232.9142857142857
2008-07-08,84.45,0.35,241.2857142857143
2008-07-09,83.99,0.35,239.97142857142856
2008-07-10,84.58,0.35,241.65714285714287
2008-07-11,83.14,0.35,237.54285714285717
2008-07-14,84.21,0.35,240.6
2008-07-15,83.91,0.35,239.74285714285716
2008-07-16,86.45,0.35,247.00000000000003
2008-07-17,89.52,0.35,255.77142857142857
2008-07-18,88.87,0.35,253.91428571428574
2008-07-21,89.13,0.35,254.65714285714287
2008-07-22,91.88,0.35,262.51428571428573
2008-07-23,90.34,0.35,258.11428571428576
2008-07-24,88.35,0.35,252.42857142857142
2008-07-25,88.0,0.35,251.42857142857144
2008-07-28,86.76,0.35,247.88571428571433
2008-07-29,88.27,0.35,252.20000000000002
2008-07-30,90.15,0.35,257.5714285714286
2008-07-31,89.51,0.75,119.34666666666668
2008-08-01,88.45,0.75,117.93333333333334
2008-08-04,87.15,0.75,116.2
2008-08-05,88.86,0.75,118.48
2008-08-06,89.01,0.75,118.68
2008-08-07,86.27,0.75,115.02666666666666
2008-08-08,89.73,0.75,119.64
2008-08-11,91.27,0.75,121.69333333333333
2008-08-12,92.78,0.75,123.70666666666666
2008-08-13,91.98,0.75,122.64
2008-08-14,92.48,0.75,123.30666666666667
2008-08-15,93.1,0.75,124.13333333333333
2008-08-18,92.62,0.75,123.49333333333334
2008-08-19,90.74,0.75,120.98666666666666
2008-08-20,90.5,0.75,120.66666666666667
2008-08-21,90.31,0.75,120.41333333333334
2008-08-22,91.19,0.75,121.58666666666666
2008-08-25,89.27,0.75,119.02666666666666
2008-08-26,88.5,0.75,118.0
2008-08-27,89.14,0.75,118.85333333333334
2008-08-28,90.64,0.75,120.85333333333334
2008-08-29,90.03,0.75,120.04
2008-09-02,91.64,0.75,122.18666666666667
2008-09-03,90.81,0.75,121.08
2008-09-04,88.21,0.75,117.61333333333333
2008-09-05,87.31,0.75,116.41333333333334
2008-09-08,89.46,0.75,119.27999999999999
2008-09-09,88.32,0.75,117.75999999999999
2008-09-10,88.39,0.75,117.85333333333334
2008-09-11,88.07,0.75,117.42666666666666
2008-09-12,90.05,0.75,120.06666666666666
2008-09-15,86.91,0.75,115.88
2008-09-16,91.52,0.75,122.02666666666666
2008-09-17,89.06,0.75,118.74666666666667
2008-09-18,89.14,0.75,118.85333333333334
2008-09-19,92.33,0.75,123.10666666666667
2008-09-22,88.87,0.75,118.49333333333334
2008-09-23,87.83,0.75,117.10666666666667
2008-09-24,85.95,0.75,114.60000000000001
2008-09-25,88.0,0.75,117.33333333333333
2008-09-26,89.06,0.75,118.74666666666667
2008-09-29,83.36,0.75,111.14666666666666
2008-09-30,86.97,0.75,115.96
2008-10-01,81.93,0.75,109.24000000000001
2008-10-02,77.98,0.75,103.97333333333334
2008-10-03,77.31,0.75,103.08
2008-10-06,76.86,0.75,102.48
2008-10-07,72.74,0.75,96.98666666666666
2008-10-08,72.61,0.75,96.81333333333333
2008-10-09,71.23,0.75,94.97333333333334
2008-10-10,73.87,0.75,98.49333333333334
2008-10-13,80.45,0.75,107.26666666666667
2008-10-14,83.4,0.75,111.2
2008-10-15,75.21,0.75,100.27999999999999
2008-10-16,77.0,0.75,102.66666666666667
2008-10-17,78.36,0.75,104.48
2008-10-20,83.24,0.75,110.98666666666666
2008-10-21,77.73,0.75,103.64
2008-10-22,71.48,0.75,95.30666666666667
2008-10-23,69.6,0.75,92.8
2008-10-24,68.16,0.75,90.88
2008-10-27,69.22,0.75,92.29333333333334
2008-10-28,75.46,0.75,100.61333333333333
2008-10-29,74.24,0.75,98.98666666666666
2008-10-30,76.8,4.78,16.06694560669456
2008-10-31,78.57,4.78,16.437238493723846
2008-11-03,78.71,4.78,16.466527196652716
2008-11-04,80.95,4.78,16.935146443514643
2008-11-05,76.14,4.78,15.928870292887028
2008-11-06,72.91,4.78,15.253138075313807
2008-11-07,72.18,4.78,15.100418410041842
2008-11-10,71.49,4.78,14.956066945606693
2008-11-11,70.07,4.78,14.65899581589958
2008-11-12,65.27,4.78,13.65481171548117
2008-11-13,67.36,4.78,14.09205020920502
2008-11-14,65.06,4.78,13.610878661087867
2008-11-17,64.03,4.78,13.395397489539748
2008-11-18,63.38,4.78,13.259414225941422
2008-11-19,59.92,4.78,12.535564853556485
2008-11-20,60.33,4.78,12.62133891213389
2008-11-21,64.53,4.78,13.5
2008-11-24,67.04,4.78,14.02510460251046
2008-11-25,67.68,4.78,14.158995815899582
2008-11-26,70.64,4.78,14.778242677824267
2008-11-28,70.57,4.78,14.76359832635983
2008-12-01,65.35,4.78,13.67154811715481
2008-12-02,66.1,4.78,13.828451882845187
2008-12-03,68.17,4.78,14.261506276150627
2008-12-04,67.21,4.78,14.060669456066943
2008-12-05,69.31,4.78,14.5
2008-12-08,71.75,4.78,15.010460251046025
2008-12-09,70.8,4.78,14.811715481171547
2008-12-10,70.94,4.78,14.841004184100417
2008-12-11,66.29,4.78,13.868200836820085
2008-12-12,68.74,4.78,14.380753138075312
2008-12-15,72.27,4.78,15.119246861924685
2008-12-16,74.75,4.78,15.63807531380753
2008-12-17,73.98,4.78,15.476987447698745
2008-12-18,73.44,4.78,15.364016736401672
2008-12-19,73.45,4.78,15.366108786610878
2008-12-22,73.65,4.78,15.40794979079498
2008-12-23,74.16,4.78,15.514644351464433
2008-12-24,74.65,4.78,15.617154811715482
2008-12-26,75.56,4.78,15.807531380753138
2008-12-29,74.73,4.78,15.633891213389122
2008-12-30,77.49,4.78,16.211297071129707
2008-12-31,78.84,4.78,16.493723849372383
2009-01-02,80.59,4.78,16.859832635983263
2009-01-05,78.81,4.78,16.48744769874477
2009-01-06,78.51,4.78,16.42468619246862
2009-01-07,77.5,4.78,16.21338912133891
2009-01-08,77.44,4.78,16.20083682008368
2009-01-09,76.53,4.78,16.010460251046023
2009-01-12,75.83,4.78,15.864016736401673
2009-01-13,76.23,4.78,15.947698744769875
2009-01-14,73.99,4.78,15.479079497907948
2009-01-15,75.55,4.78,15.805439330543932
2009-01-16,76.52,4.78,16.00836820083682
2009-01-20,72.65,4.78,15.198744769874477
2009-01-21,72.7,4.78,15.209205020920502
2009-01-22,71.19,4.78,14.893305439330543
2009-01-23,71.82,4.78,15.025104602510458
2009-01-26,71.16,4.78,14.887029288702927
2009-01-27,73.51,4.78,15.378661087866108
2009-01-28,75.28,4.78,15.748953974895397
2009-01-29,74.11,4.78,15.50418410041841
2009-01-30,72.95,4.78,15.261506276150627
2009-02-02,72.56,4.78,15.179916317991632
