date,HSIC,HSIC_EPS,PE Ratio
2016-04-04,67.55,0.83,81.3855421686747
2016-04-05,66.45,0.83,80.06024096385543
2016-04-06,67.22,0.83,80.98795180722892
2016-04-07,66.12,0.83,79.66265060240964
2016-04-08,65.88,0.83,79.37349397590361
2016-04-11,65.33,0.83,78.71084337349397
2016-04-12,66.04,0.83,79.56626506024098
2016-04-13,66.43,0.83,80.03614457831327
2016-04-14,66.51,0.83,80.13253012048193
2016-04-15,66.66,0.83,80.3132530120482
2016-04-18,67.59,0.83,81.43373493975905
2016-04-19,67.33,0.83,81.12048192771084
2016-04-20,67.38,0.83,81.18072289156626
2016-04-21,66.68,0.83,80.33734939759037
2016-04-22,66.99,0.83,80.71084337349397
2016-04-25,67.51,0.83,81.33734939759037
2016-04-26,67.55,0.83,81.3855421686747
2016-04-27,68.27,0.83,82.25301204819277
2016-04-28,66.87,0.83,80.56626506024098
2016-04-29,66.16,0.83,79.71084337349397
2016-05-02,67.06,0.83,80.79518072289157
2016-05-03,66.09,0.7,94.41428571428573
2016-05-04,65.37,0.7,93.3857142857143
2016-05-05,65.93,0.7,94.1857142857143
2016-05-06,66.67,0.7,95.24285714285715
2016-05-09,66.95,0.7,95.64285714285715
2016-05-10,67.54,0.7,96.4857142857143
2016-05-11,67.21,0.7,96.0142857142857
2016-05-12,67.55,0.7,96.5
2016-05-13,67.44,0.7,96.34285714285714
2016-05-16,68.29,0.7,97.55714285714288
2016-05-17,66.88,0.7,95.54285714285714
2016-05-18,67.04,0.7,95.77142857142859
2016-05-19,67.02,0.7,95.74285714285715
2016-05-20,66.96,0.7,95.65714285714286
2016-05-23,66.36,0.7,94.80000000000001
2016-05-24,67.74,0.7,96.77142857142857
2016-05-25,67.27,0.7,96.1
2016-05-26,67.73,0.7,96.75714285714287
2016-05-27,68.16,0.7,97.37142857142857
2016-05-31,68.13,0.7,97.32857142857142
2016-06-01,67.88,0.7,96.97142857142858
2016-06-02,69.08,0.7,98.68571428571428
2016-06-03,68.97,0.7,98.52857142857144
2016-06-06,69.3,0.7,99.0
2016-06-07,68.97,0.7,98.52857142857144
2016-06-08,70.25,0.7,100.35714285714286
2016-06-09,70.87,0.7,101.24285714285716
2016-06-10,69.94,0.7,99.91428571428571
2016-06-13,69.4,0.7,99.14285714285715
2016-06-14,69.28,0.7,98.97142857142858
2016-06-15,68.5,0.7,97.85714285714286
2016-06-16,68.51,0.7,97.87142857142858
2016-06-17,67.8,0.7,96.85714285714286
2016-06-20,68.56,0.7,97.94285714285715
2016-06-21,68.51,0.7,97.87142857142858
2016-06-22,68.61,0.7,98.01428571428572
2016-06-23,69.65,0.7,99.50000000000001
2016-06-24,67.01,0.7,95.72857142857144
2016-06-27,65.78,0.7,93.97142857142858
2016-06-28,67.16,0.7,95.94285714285715
2016-06-29,68.83,0.7,98.32857142857144
2016-06-30,69.33,0.7,99.04285714285714
2016-07-01,69.49,0.7,99.27142857142857
2016-07-05,69.51,0.7,99.30000000000001
2016-07-06,69.86,0.7,99.80000000000001
2016-07-07,69.8,0.7,99.71428571428572
2016-07-08,70.87,0.7,101.24285714285716
2016-07-11,71.29,0.7,101.84285714285716
2016-07-12,70.94,0.7,101.34285714285714
2016-07-13,71.02,0.7,101.45714285714286
2016-07-14,71.16,0.7,101.65714285714286
2016-07-15,70.82,0.7,101.17142857142856
2016-07-18,70.95,0.7,101.35714285714286
2016-07-19,70.79,0.7,101.12857142857145
2016-07-20,70.93,0.7,101.32857142857145
2016-07-21,70.48,0.7,100.6857142857143
2016-07-22,70.85,0.7,101.21428571428571
2016-07-25,70.52,0.7,100.74285714285715
2016-07-26,70.94,0.7,101.34285714285714
2016-07-27,70.2,0.7,100.28571428571429
2016-07-28,70.31,0.7,100.44285714285715
2016-07-29,70.97,0.7,101.38571428571429
2016-08-01,70.64,0.7,100.91428571428573
2016-08-02,70.57,0.7,100.81428571428572
2016-08-03,70.46,0.7,100.65714285714286
2016-08-04,64.13,-1.39,-46.13669064748201
2016-08-05,65.47,-1.39,-47.100719424460436
2016-08-08,65.11,-1.39,-46.84172661870504
2016-08-09,64.53,-1.39,-46.42446043165468
2016-08-10,65.18,-1.39,-46.89208633093526
2016-08-11,65.67,-1.39,-47.24460431654677
2016-08-12,64.89,-1.39,-46.68345323741008
2016-08-15,64.48,-1.39,-46.388489208633096
2016-08-16,63.87,-1.39,-45.94964028776979
2016-08-17,63.29,-1.39,-45.53237410071943
2016-08-18,63.29,-1.39,-45.53237410071943
2016-08-19,63.25,-1.39,-45.50359712230216
2016-08-22,63.72,-1.39,-45.84172661870504
2016-08-23,62.94,-1.39,-45.280575539568346
2016-08-24,62.68,-1.39,-45.093525179856115
2016-08-25,63.07,-1.39,-45.37410071942446
2016-08-26,64.06,-1.39,-46.0863309352518
2016-08-29,64.4,-1.39,-46.33093525179857
2016-08-30,64.24,-1.39,-46.21582733812949
2016-08-31,64.23,-1.39,-46.20863309352519
2016-09-01,63.91,-1.39,-45.97841726618705
2016-09-02,64.43,-1.39,-46.35251798561152
2016-09-06,64.44,-1.39,-46.35971223021583
2016-09-07,64.48,-1.39,-46.388489208633096
2016-09-08,64.36,-1.39,-46.302158273381295
2016-09-09,62.3,-1.39,-44.82014388489209
2016-09-12,63.48,-1.39,-45.66906474820144
2016-09-13,62.78,-1.39,-45.16546762589928
2016-09-14,62.51,-1.39,-44.97122302158274
2016-09-15,63.83,-1.39,-45.92086330935252
2016-09-16,64.35,-1.39,-46.29496402877698
2016-09-19,63.72,-1.39,-45.84172661870504
2016-09-20,63.84,-1.39,-45.92805755395684
2016-09-21,64.66,-1.39,-46.517985611510795
2016-09-22,65.6,-1.39,-47.194244604316545
2016-09-23,64.49,-1.39,-46.39568345323741
2016-09-26,63.77,-1.39,-45.87769784172662
2016-09-27,64.22,-1.39,-46.201438848920866
2016-09-28,64.24,-1.39,-46.21582733812949
2016-09-29,63.2,-1.39,-45.467625899280584
2016-09-30,63.91,-1.39,-45.97841726618705
2016-10-03,63.31,-1.39,-45.546762589928065
2016-10-04,62.76,-1.39,-45.15107913669065
2016-10-05,63.27,-1.39,-45.517985611510795
2016-10-06,63.97,-1.39,-46.02158273381295
2016-10-07,63.44,-1.39,-45.64028776978417
2016-10-10,63.94,-1.39,-46.0
2016-10-11,62.21,-1.39,-44.755395683453244
2016-10-12,62.14,-1.39,-44.705035971223026
2016-10-13,61.2,-1.39,-44.02877697841727
2016-10-14,60.14,-1.39,-43.26618705035972
2016-10-17,60.08,-1.39,-43.223021582733814
2016-10-18,60.14,-1.39,-43.26618705035972
2016-10-19,60.41,-1.39,-43.460431654676256
2016-10-20,59.94,-1.39,-43.122302158273385
2016-10-21,59.82,-1.39,-43.03597122302158
2016-10-24,59.98,-1.39,-43.15107913669065
2016-10-25,59.05,-1.39,-42.48201438848921
2016-10-26,58.42,-1.39,-42.02877697841727
2016-10-27,58.39,-1.39,-42.00719424460432
2016-10-28,58.55,-1.39,-42.122302158273385
2016-10-31,58.51,-1.39,-42.093525179856115
2016-11-01,57.66,-1.39,-41.48201438848921
2016-11-02,61.21,4.52,13.54203539823009
2016-11-03,60.34,4.52,13.349557522123895
2016-11-04,60.73,4.52,13.435840707964603
2016-11-07,61.24,4.52,13.548672566371684
2016-11-08,61.8,4.52,13.672566371681416
2016-11-09,61.77,4.52,13.665929203539825
2016-11-10,60.66,4.52,13.420353982300885
2016-11-11,61.44,4.52,13.592920353982302
2016-11-14,61.89,4.52,13.692477876106196
2016-11-15,61.96,4.52,13.707964601769913
2016-11-16,62.44,4.52,13.814159292035399
2016-11-17,62.31,4.52,13.785398230088497
2016-11-18,61.55,4.52,13.617256637168142
2016-11-21,58.25,4.52,12.887168141592921
2016-11-22,59.97,4.52,13.267699115044248
2016-11-23,59.98,4.52,13.26991150442478
2016-11-25,59.29,4.52,13.117256637168143
2016-11-28,59.36,4.52,13.13274336283186
2016-11-29,60.09,4.52,13.29424778761062
2016-11-30,58.42,4.52,12.92477876106195
2016-12-01,58.53,4.52,12.949115044247788
2016-12-02,58.65,4.52,12.97566371681416
2016-12-05,58.8,4.52,13.008849557522124
2016-12-06,58.78,4.52,13.004424778761063
2016-12-07,58.56,4.52,12.955752212389383
2016-12-08,58.99,4.52,13.050884955752213
2016-12-09,59.68,4.52,13.203539823008851
2016-12-12,59.28,4.52,13.115044247787612
2016-12-13,60.19,4.52,13.31637168141593
2016-12-14,59.93,4.52,13.258849557522126
2016-12-15,60.46,4.52,13.376106194690268
2016-12-16,60.3,4.52,13.340707964601771
2016-12-19,59.62,4.52,13.190265486725664
2016-12-20,59.63,4.52,13.192477876106196
2016-12-21,60.02,4.52,13.278761061946904
2016-12-22,59.76,4.52,13.221238938053098
2016-12-23,59.92,4.52,13.256637168141594
2016-12-27,60.08,4.52,13.29203539823009
2016-12-28,59.71,4.52,13.210176991150444
2016-12-29,60.05,4.52,13.285398230088497
2016-12-30,59.49,4.52,13.161504424778762
2017-01-03,61.15,4.52,13.528761061946904
2017-01-04,61.39,4.52,13.581858407079647
2017-01-05,61.06,4.52,13.508849557522126
2017-01-06,61.25,4.52,13.550884955752213
2017-01-09,61.67,4.52,13.643805309734516
2017-01-10,62.0,4.52,13.716814159292037
2017-01-11,61.87,4.52,13.688053097345133
2017-01-12,61.62,4.52,13.632743362831858
2017-01-13,62.37,4.52,13.798672566371682
2017-01-17,62.27,4.52,13.776548672566374
2017-01-18,62.62,4.52,13.853982300884956
2017-01-19,61.85,4.52,13.683628318584072
2017-01-20,61.53,4.52,13.61283185840708
2017-01-23,60.92,4.52,13.477876106194692
2017-01-24,61.54,4.52,13.615044247787612
2017-01-25,62.86,4.52,13.907079646017701
2017-01-26,62.44,4.52,13.814159292035399
2017-01-27,62.61,4.52,13.851769911504427
2017-01-30,62.09,4.52,13.736725663716816
2017-01-31,62.69,4.52,13.869469026548673
2017-02-01,62.69,4.52,13.869469026548673
2017-02-02,63.22,4.52,13.986725663716815
2017-02-03,63.79,4.52,14.11283185840708
2017-02-06,63.76,4.52,14.106194690265488
2017-02-07,64.31,4.52,14.227876106194692
2017-02-08,64.16,4.52,14.194690265486726
2017-02-09,64.65,4.52,14.303097345132747
2017-02-10,64.73,4.52,14.320796460176993
2017-02-13,64.75,4.52,14.325221238938054
2017-02-14,65.35,4.52,14.45796460176991
2017-02-15,65.84,4.52,14.566371681415932
2017-02-16,65.59,4.52,14.511061946902657
2017-02-17,65.93,4.52,14.586283185840712
2017-02-21,67.85,0.94,72.18085106382979
2017-02-22,67.7,0.94,72.0212765957447
2017-02-23,67.42,0.94,71.72340425531915
2017-02-24,68.05,0.94,72.3936170212766
2017-02-27,68.05,0.94,72.3936170212766
2017-02-28,67.28,0.94,71.57446808510639
2017-03-01,67.45,0.94,71.75531914893618
2017-03-02,67.07,0.94,71.35106382978724
2017-03-03,67.28,0.94,71.57446808510639
2017-03-06,67.02,0.94,71.29787234042553
2017-03-07,67.08,0.94,71.36170212765958
2017-03-08,67.02,0.94,71.29787234042553
2017-03-09,67.04,0.94,71.31914893617022
2017-03-10,67.52,0.94,71.82978723404256
2017-03-13,67.54,0.94,71.85106382978725
2017-03-14,67.16,0.94,71.44680851063829
2017-03-15,67.73,0.94,72.05319148936171
2017-03-16,67.13,0.94,71.41489361702128
2017-03-17,67.16,0.94,71.44680851063829
2017-03-20,67.22,0.94,71.51063829787235
2017-03-21,66.98,0.94,71.25531914893618
2017-03-22,67.39,0.94,71.69148936170214
2017-03-23,67.24,0.94,71.53191489361701
2017-03-24,67.16,0.94,71.44680851063829
2017-03-27,67.16,0.94,71.44680851063829
2017-03-28,67.09,0.94,71.37234042553192
2017-03-29,67.02,0.94,71.29787234042553
2017-03-30,66.99,0.94,71.26595744680851
2017-03-31,66.65,0.94,70.90425531914894
2017-04-03,66.29,0.94,70.5212765957447
2017-04-04,66.2,0.94,70.42553191489363
2017-04-05,65.96,0.94,70.17021276595744
2017-04-06,66.24,0.94,70.46808510638297
2017-04-07,65.71,0.94,69.90425531914893
2017-04-10,66.24,0.94,70.46808510638297
2017-04-11,66.69,0.94,70.9468085106383
2017-04-12,66.17,0.94,70.3936170212766
2017-04-13,65.82,0.94,70.02127659574468
2017-04-17,66.22,0.94,70.4468085106383
2017-04-18,65.76,0.94,69.95744680851065
2017-04-19,65.87,0.94,70.07446808510639
2017-04-20,66.43,0.94,70.67021276595746
2017-04-21,65.93,0.94,70.13829787234043
2017-04-24,66.59,0.94,70.8404255319149
2017-04-25,66.75,0.94,71.01063829787235
2017-04-26,67.91,0.94,72.24468085106383
2017-04-27,68.31,0.94,72.67021276595746
2017-04-28,68.16,0.94,72.51063829787235
2017-05-01,68.08,0.94,72.42553191489363
2017-05-02,68.79,0.94,73.18085106382979
2017-05-03,68.9,0.94,73.29787234042554
2017-05-04,69.84,0.94,74.29787234042554
2017-05-05,69.94,0.94,74.40425531914894
2017-05-08,68.64,0.94,73.02127659574468
2017-05-09,69.57,1.78,39.08426966292134
2017-05-10,69.05,1.78,38.79213483146067
2017-05-11,69.18,1.78,38.86516853932584
2017-05-12,68.87,1.78,38.69101123595506
2017-05-15,69.07,1.78,38.80337078651685
2017-05-16,69.35,1.78,38.960674157303366
2017-05-17,68.45,1.78,38.45505617977528
2017-05-18,69.43,1.78,39.0056179775281
2017-05-19,69.73,1.78,39.17415730337079
2017-05-22,70.95,1.78,39.859550561797754
2017-05-23,71.41,1.78,40.11797752808989
2017-05-24,71.23,1.78,40.01685393258427
2017-05-25,71.87,1.78,40.37640449438202
2017-05-26,71.64,1.78,40.247191011235955
2017-05-30,71.72,1.78,40.29213483146067
2017-05-31,72.15,1.78,40.533707865168545
2017-06-01,73.14,1.78,41.08988764044944
2017-06-02,73.16,1.78,41.10112359550561
2017-06-05,72.63,1.78,40.80337078651685
2017-06-06,72.18,1.78,40.55056179775281
2017-06-07,72.71,1.78,40.84831460674157
2017-06-08,72.23,1.78,40.57865168539326
2017-06-09,72.84,1.78,40.921348314606746
2017-06-12,72.16,1.78,40.53932584269663
2017-06-13,72.06,1.78,40.48314606741573
2017-06-14,72.16,1.78,40.53932584269663
2017-06-15,72.02,1.78,40.460674157303366
2017-06-16,71.66,1.78,40.258426966292134
2017-06-19,72.57,1.78,40.76966292134831
2017-06-20,71.42,1.78,40.12359550561798
2017-06-21,71.87,1.78,40.37640449438202
2017-06-22,72.26,1.78,40.59550561797753
2017-06-23,72.22,1.78,40.573033707865164
2017-06-26,72.53,1.78,40.747191011235955
2017-06-27,71.71,1.78,40.28651685393258
2017-06-28,72.27,1.78,40.60112359550561
2017-06-29,71.52,1.78,40.17977528089887
2017-06-30,71.77,1.78,40.32022471910112
2017-07-03,71.36,1.78,40.08988764044944
2017-07-05,72.03,1.78,40.46629213483146
2017-07-06,71.02,1.78,39.89887640449438
2017-07-07,71.7,1.78,40.28089887640449
2017-07-10,70.83,1.78,39.79213483146067
2017-07-11,70.85,1.78,39.80337078651685
2017-07-12,71.83,1.78,40.353932584269664
2017-07-13,71.54,1.78,40.19101123595506
2017-07-14,72.36,1.78,40.651685393258425
2017-07-17,72.75,1.78,40.87078651685393
2017-07-18,72.31,1.78,40.62359550561798
2017-07-19,72.63,1.78,40.80337078651685
2017-07-20,72.33,1.78,40.63483146067416
2017-07-21,72.52,1.78,40.741573033707866
2017-07-24,72.82,1.78,40.91011235955056
2017-07-25,72.45,1.78,40.70224719101124
2017-07-26,72.45,1.78,40.70224719101124
2017-07-27,71.7,1.78,40.28089887640449
2017-07-28,71.73,1.78,40.29775280898877
2017-07-31,71.45,1.78,40.140449438202246
2017-08-01,71.09,1.78,39.938202247191015
2017-08-02,70.31,1.78,39.5
2017-08-03,70.27,1.78,39.477528089887635
2017-08-04,70.08,1.78,39.37078651685393
2017-08-07,72.07,1.78,40.488764044943814
2017-08-08,68.24,3.51,19.441595441595442
2017-08-09,66.53,3.51,18.954415954415957
2017-08-10,65.62,3.51,18.695156695156697
2017-08-11,66.89,3.51,19.05698005698006
2017-08-14,66.38,3.51,18.91168091168091
2017-08-15,65.86,3.51,18.763532763532766
2017-08-16,66.79,3.51,19.028490028490033
2017-08-17,66.51,3.51,18.948717948717952
2017-08-18,66.47,3.51,18.93732193732194
2017-08-21,66.99,3.51,19.085470085470085
2017-08-22,67.18,3.51,19.139601139601144
2017-08-23,66.85,3.51,19.045584045584047
2017-08-24,67.08,3.51,19.11111111111111
2017-08-25,67.28,3.51,19.16809116809117
2017-08-28,66.5,3.51,18.94586894586895
2017-08-29,66.05,3.51,18.817663817663817
2017-08-30,66.52,3.51,18.951566951566953
2017-08-31,68.11,3.51,19.404558404558404
2017-09-01,68.05,3.51,19.387464387464387
2017-09-05,67.59,3.51,19.25641025641026
2017-09-06,67.62,3.51,19.264957264957268
2017-09-07,68.56,3.51,19.532763532763536
2017-09-08,68.76,3.51,19.58974358974359
2017-09-11,69.64,3.51,19.840455840455842
2017-09-12,68.99,3.51,19.655270655270655
2017-09-13,66.23,3.51,18.868945868945872
2017-09-14,63.2,3.51,18.005698005698008
2017-09-15,65.0,3.51,18.51851851851852
2017-09-18,63.45,3.51,18.07692307692308
2017-09-19,62.07,3.51,17.683760683760685
2017-09-20,63.05,3.51,17.962962962962962
2017-09-21,62.21,3.51,17.723646723646723
2017-09-22,62.43,3.51,17.786324786324787
2017-09-25,63.01,3.51,17.951566951566953
2017-09-26,63.05,3.51,17.962962962962962
2017-09-27,63.63,3.51,18.12820512820513
2017-09-28,63.42,3.51,18.06837606837607
2017-09-29,64.31,3.51,18.321937321937323
2017-10-02,63.55,3.51,18.105413105413106
2017-10-03,63.98,3.51,18.22792022792023
2017-10-04,64.11,3.51,18.264957264957268
2017-10-05,63.98,3.51,18.22792022792023
2017-10-06,63.52,3.51,18.096866096866098
2017-10-09,62.82,3.51,17.897435897435898
2017-10-10,62.66,3.51,17.85185185185185
2017-10-11,63.27,3.51,18.02564102564103
2017-10-12,63.15,3.51,17.99145299145299
2017-10-13,63.47,3.51,18.082621082621085
2017-10-16,64.24,3.51,18.301994301994302
2017-10-17,64.67,3.51,18.424501424501425
2017-10-18,64.54,3.51,18.38746438746439
2017-10-19,65.17,3.51,18.56695156695157
2017-10-20,66.3,3.51,18.88888888888889
2017-10-23,64.98,3.51,18.512820512820515
2017-10-24,65.07,3.51,18.538461538461537
2017-10-25,65.02,3.51,18.524216524216524
2017-10-26,63.9,3.51,18.205128205128204
2017-10-27,60.04,3.51,17.105413105413106
2017-10-30,60.94,3.51,17.36182336182336
2017-10-31,61.65,3.51,17.564102564102566
2017-11-01,60.58,3.51,17.25925925925926
2017-11-02,59.84,3.51,17.04843304843305
2017-11-03,60.89,3.51,17.34757834757835
2017-11-06,54.93,2.64,20.80681818181818
2017-11-07,55.69,2.64,21.09469696969697
2017-11-08,54.9,2.64,20.795454545454543
2017-11-09,54.64,2.64,20.696969696969695
2017-11-10,52.59,2.64,19.920454545454547
2017-11-13,52.16,2.64,19.757575757575754
2017-11-14,52.42,2.64,19.856060606060606
2017-11-15,53.31,2.64,20.193181818181817
2017-11-16,54.52,2.64,20.651515151515152
2017-11-17,54.21,2.64,20.53409090909091
2017-11-20,52.94,2.64,20.0530303030303
2017-11-21,53.31,2.64,20.193181818181817
2017-11-22,54.86,2.64,20.780303030303028
2017-11-24,54.88,2.64,20.78787878787879
2017-11-27,54.82,2.64,20.765151515151516
2017-11-28,55.29,2.64,20.943181818181817
2017-11-29,55.14,2.64,20.886363636363637
2017-11-30,56.04,2.64,21.227272727272727
2017-12-01,55.42,2.64,20.992424242424242
2017-12-04,55.85,2.64,21.15530303030303
2017-12-05,55.76,2.64,21.12121212121212
2017-12-06,53.0,2.64,20.075757575757574
2017-12-07,53.0,2.64,20.075757575757574
2017-12-08,53.25,2.64,20.170454545454543
2017-12-11,53.58,2.64,20.295454545454543
2017-12-12,53.18,2.64,20.143939393939394
2017-12-13,53.88,2.64,20.40909090909091
2017-12-14,53.87,2.64,20.405303030303028
2017-12-15,55.03,2.64,20.84469696969697
2017-12-18,55.03,2.64,20.84469696969697
2017-12-19,56.07,2.64,21.238636363636363
2017-12-20,55.76,2.64,21.12121212121212
2017-12-21,55.81,2.64,21.140151515151516
2017-12-22,55.69,2.64,21.09469696969697
2017-12-26,55.39,2.64,20.981060606060606
2017-12-27,55.26,2.64,20.93181818181818
2017-12-28,55.34,2.64,20.96212121212121
2017-12-29,54.81,2.64,20.761363636363637
2018-01-02,56.05,2.64,21.231060606060606
2018-01-03,56.58,2.64,21.43181818181818
2018-01-04,56.61,2.64,21.443181818181817
2018-01-05,57.51,2.64,21.784090909090907
2018-01-08,58.31,2.64,22.08712121212121
2018-01-09,57.61,2.64,21.821969696969695
2018-01-10,57.09,2.64,21.625
2018-01-11,57.49,2.64,21.776515151515152
2018-01-12,58.7,2.64,22.234848484848484
2018-01-16,59.64,2.64,22.59090909090909
2018-01-17,59.88,2.64,22.681818181818183
2018-01-18,58.53,2.64,22.170454545454543
2018-01-19,59.58,2.64,22.568181818181817
2018-01-22,59.93,2.64,22.700757575757574
2018-01-23,59.84,2.64,22.666666666666668
2018-01-24,60.71,2.64,22.99621212121212
2018-01-25,61.29,2.64,23.21590909090909
2018-01-26,61.91,2.64,23.450757575757574
2018-01-29,62.28,2.64,23.59090909090909
2018-01-30,61.23,2.64,23.193181818181817
2018-01-31,59.36,2.64,22.484848484848484
2018-02-01,59.04,2.64,22.363636363636363
2018-02-02,58.31,2.64,22.08712121212121
2018-02-05,56.31,2.64,21.329545454545453
2018-02-06,57.67,2.64,21.84469696969697
2018-02-07,57.23,2.64,21.6780303030303
2018-02-08,55.57,2.64,21.049242424242422
2018-02-09,56.27,2.64,21.31439393939394
2018-02-12,56.61,2.64,21.443181818181817
2018-02-13,52.85,2.64,20.018939393939394
2018-02-14,53.67,2.64,20.329545454545453
2018-02-15,53.63,2.64,20.314393939393938
2018-02-16,54.53,2.64,20.65530303030303
2018-02-20,53.31,2.64,20.193181818181817
2018-02-21,53.87,2.59,20.7992277992278
2018-02-22,53.31,2.59,20.583011583011587
2018-02-23,53.37,2.59,20.606177606177607
2018-02-26,53.09,2.59,20.4980694980695
2018-02-27,52.71,2.59,20.351351351351354
2018-02-28,51.91,2.59,20.042471042471043
2018-03-01,49.76,2.59,19.212355212355213
2018-03-02,51.13,2.59,19.741312741312743
2018-03-05,51.8,2.59,20.0
2018-03-06,51.79,2.59,19.996138996138995
2018-03-07,52.65,2.59,20.328185328185327
2018-03-08,52.65,2.59,20.328185328185327
2018-03-09,53.67,2.59,20.722007722007724
2018-03-12,53.22,2.59,20.54826254826255
2018-03-13,53.36,2.59,20.602316602316602
2018-03-14,53.57,2.59,20.683397683397686
2018-03-15,53.33,2.59,20.590733590733592
2018-03-16,53.37,2.59,20.606177606177607
2018-03-19,53.2,2.59,20.540540540540544
2018-03-20,51.55,2.59,19.903474903474905
2018-03-21,51.51,2.59,19.888030888030887
2018-03-22,51.71,2.59,19.965250965250966
2018-03-23,50.66,2.59,19.55984555984556
2018-03-26,51.4,2.59,19.845559845559848
2018-03-27,51.04,2.59,19.706563706563706
2018-03-28,51.98,2.59,20.06949806949807
2018-03-29,52.71,2.59,20.351351351351354
2018-04-02,51.63,2.59,19.934362934362937
2018-04-03,52.42,2.59,20.23938223938224
2018-04-04,53.73,2.59,20.745173745173744
2018-04-05,53.19,2.59,20.536679536679536
2018-04-06,52.38,2.59,20.223938223938227
2018-04-09,52.45,2.59,20.250965250965255
2018-04-10,54.38,2.59,20.996138996139
2018-04-11,54.17,2.59,20.91505791505792
2018-04-12,54.68,2.59,21.111969111969113
2018-04-13,54.1,2.59,20.88803088803089
2018-04-16,54.85,2.59,21.17760617760618
2018-04-17,55.7,2.59,21.505791505791507
2018-04-18,55.63,2.59,21.478764478764482
2018-04-19,54.71,2.59,21.123552123552123
2018-04-20,54.17,2.59,20.91505791505792
2018-04-23,57.87,2.59,22.343629343629345
2018-04-24,57.91,2.59,22.35907335907336
2018-04-25,58.42,2.59,22.55598455598456
2018-04-26,59.8,2.59,23.08880308880309
2018-04-27,60.24,2.59,23.25868725868726
2018-04-30,59.61,2.59,23.015444015444018
2018-05-01,60.29,2.59,23.27799227799228
2018-05-02,60.07,2.59,23.193050193050194
2018-05-03,58.84,2.59,22.71814671814672
2018-05-04,59.25,2.59,22.876447876447877
2018-05-07,59.82,2.59,23.0965250965251
2018-05-08,55.75,0.74,75.33783783783784
2018-05-09,56.14,0.74,75.86486486486487
2018-05-10,56.96,0.74,76.97297297297297
2018-05-11,57.21,0.74,77.3108108108108
2018-05-14,57.51,0.74,77.71621621621621
2018-05-15,56.82,0.74,76.78378378378379
2018-05-16,56.78,0.74,76.72972972972973
2018-05-17,56.69,0.74,76.60810810810811
2018-05-18,56.42,0.74,76.24324324324324
2018-05-21,56.05,0.74,75.74324324324324
2018-05-22,55.92,0.74,75.56756756756756
2018-05-23,55.39,0.74,74.85135135135135
2018-05-24,55.3,0.74,74.72972972972973
2018-05-25,55.24,0.74,74.64864864864865
2018-05-29,54.9,0.74,74.1891891891892
2018-05-30,56.16,0.74,75.89189189189189
2018-05-31,54.27,0.74,73.33783783783784
2018-06-01,54.53,0.74,73.6891891891892
2018-06-04,55.09,0.74,74.44594594594595
2018-06-05,55.16,0.74,74.54054054054053
2018-06-06,55.83,0.74,75.44594594594595
2018-06-07,55.84,0.74,75.45945945945947
2018-06-08,56.56,0.74,76.43243243243244
2018-06-11,57.1,0.74,77.16216216216216
2018-06-12,57.23,0.74,77.33783783783784
2018-06-13,56.73,0.74,76.66216216216216
2018-06-14,57.16,0.74,77.24324324324324
2018-06-15,57.48,0.74,77.67567567567568
2018-06-18,57.18,0.74,77.27027027027027
2018-06-19,56.78,0.74,76.72972972972973
2018-06-20,56.4,0.74,76.21621621621621
2018-06-21,56.52,0.74,76.37837837837839
2018-06-22,58.58,0.74,79.16216216216216
2018-06-25,58.46,0.74,79.0
2018-06-26,58.71,0.74,79.33783783783784
2018-06-27,57.88,0.74,78.21621621621622
2018-06-28,56.99,0.74,77.01351351351352
2018-06-29,56.97,0.74,76.98648648648648
2018-07-02,57.52,0.74,77.72972972972974
2018-07-03,58.05,0.74,78.44594594594594
2018-07-05,58.82,0.74,79.48648648648648
2018-07-06,59.45,0.74,80.33783783783784
2018-07-09,59.85,0.74,80.87837837837839
2018-07-10,59.5,0.74,80.4054054054054
2018-07-11,58.5,0.74,79.05405405405405
2018-07-12,58.65,0.74,79.25675675675676
2018-07-13,58.71,0.74,79.33783783783784
2018-07-16,58.1,0.74,78.51351351351352
2018-07-17,58.56,0.74,79.13513513513514
2018-07-18,57.84,0.74,78.16216216216216
2018-07-19,58.65,0.74,79.25675675675676
2018-07-20,59.07,0.74,79.82432432432432
2018-07-23,60.09,0.74,81.20270270270271
2018-07-24,60.25,0.74,81.41891891891892
2018-07-25,60.5,0.74,81.75675675675676
2018-07-26,60.49,0.74,81.74324324324324
2018-07-27,60.85,0.74,82.22972972972973
2018-07-30,62.04,0.74,83.83783783783784
2018-07-31,62.28,0.74,84.16216216216216
2018-08-01,61.65,0.74,83.3108108108108
2018-08-02,61.81,0.74,83.52702702702703
2018-08-03,62.93,0.74,85.04054054054055
2018-08-06,64.45,1.84,35.02717391304348
2018-08-07,62.59,1.84,34.016304347826086
2018-08-08,61.8,1.84,33.586956521739125
2018-08-09,61.59,1.84,33.47282608695652
2018-08-10,60.68,1.84,32.97826086956522
2018-08-13,61.04,1.84,33.17391304347826
2018-08-14,61.37,1.84,33.35326086956521
2018-08-15,61.53,1.84,33.440217391304344
2018-08-16,62.09,1.84,33.744565217391305
2018-08-17,63.01,1.84,34.244565217391305
2018-08-20,64.05,1.84,34.80978260869565
2018-08-21,64.28,1.84,34.93478260869565
2018-08-22,64.26,1.84,34.923913043478265
