date,CE,CE_EPS,PE Ratio
2012-09-14,42.68,1.33,32.090225563909776
2012-09-17,41.58,1.33,31.26315789473684
2012-09-18,41.5,1.33,31.20300751879699
2012-09-19,42.68,1.33,32.090225563909776
2012-09-20,42.03,1.33,31.601503759398497
2012-09-21,40.0,1.33,30.075187969924812
2012-09-24,38.96,1.33,29.293233082706767
2012-09-25,37.75,1.33,28.38345864661654
2012-09-26,38.2,1.33,28.721804511278197
2012-09-27,38.2,1.33,28.721804511278197
2012-09-28,37.91,1.33,28.503759398496236
2012-10-01,37.72,1.33,28.360902255639097
2012-10-02,37.99,1.33,28.56390977443609
2012-10-03,37.59,1.33,28.263157894736842
2012-10-04,37.7,1.33,28.345864661654137
2012-10-05,37.47,1.33,28.172932330827066
2012-10-08,36.83,1.33,27.69172932330827
2012-10-09,36.73,1.33,27.616541353383454
2012-10-10,35.91,1.33,26.999999999999996
2012-10-11,35.65,1.33,26.804511278195488
2012-10-12,35.31,1.33,26.548872180451127
2012-10-15,35.84,1.33,26.947368421052634
2012-10-16,36.98,1.33,27.804511278195484
2012-10-17,37.98,1.33,28.556390977443606
2012-10-18,38.21,1.33,28.729323308270676
2012-10-19,37.26,1.33,28.01503759398496
2012-10-22,37.44,1.33,28.15037593984962
2012-10-23,38.19,0.73,52.31506849315068
2012-10-24,38.36,0.73,52.54794520547945
2012-10-25,37.99,0.73,52.041095890410965
2012-10-26,38.38,0.73,52.57534246575343
2012-10-31,37.99,0.73,52.041095890410965
2012-11-01,40.16,0.73,55.013698630136986
2012-11-02,39.16,0.73,53.64383561643835
2012-11-05,39.6,0.73,54.24657534246575
2012-11-06,40.31,0.73,55.21917808219179
2012-11-07,39.08,0.73,53.534246575342465
2012-11-08,38.46,0.73,52.68493150684932
2012-11-09,38.5,0.73,52.73972602739726
2012-11-12,38.51,0.73,52.75342465753425
2012-11-13,39.15,0.73,53.630136986301366
2012-11-14,38.91,0.73,53.3013698630137
2012-11-15,38.83,0.73,53.19178082191781
2012-11-16,38.57,0.73,52.83561643835617
2012-11-19,39.95,0.73,54.72602739726028
2012-11-20,39.01,0.73,53.43835616438356
2012-11-21,39.18,0.73,53.67123287671233
2012-11-23,39.7,0.73,54.38356164383562
2012-11-26,39.67,0.73,54.34246575342466
2012-11-27,39.42,0.73,54.00000000000001
2012-11-28,39.29,0.73,53.821917808219176
2012-11-29,40.34,0.73,55.26027397260275
2012-11-30,41.04,0.73,56.21917808219178
2012-12-03,40.8,0.73,55.890410958904106
2012-12-04,40.99,0.73,56.15068493150685
2012-12-05,42.0,0.73,57.534246575342465
2012-12-06,41.69,0.73,57.10958904109589
2012-12-07,41.94,0.73,57.45205479452055
2012-12-10,42.43,0.73,58.12328767123288
2012-12-11,42.67,0.73,58.45205479452055
2012-12-12,43.03,0.73,58.945205479452056
2012-12-13,42.47,0.73,58.178082191780824
2012-12-14,43.28,0.73,59.28767123287672
2012-12-17,43.0,0.73,58.9041095890411
2012-12-18,44.26,0.73,60.630136986301366
2012-12-19,45.08,0.73,61.75342465753425
2012-12-20,45.1,0.73,61.780821917808225
2012-12-21,44.56,0.73,61.041095890410965
2012-12-24,44.31,0.73,60.6986301369863
2012-12-26,44.23,0.73,60.58904109589041
2012-12-27,43.96,0.73,60.21917808219178
2012-12-28,43.28,0.73,59.28767123287672
2012-12-31,44.53,0.73,61.0
2013-01-02,46.5,0.73,63.6986301369863
2013-01-03,46.43,0.73,63.6027397260274
2013-01-04,47.5,0.73,65.06849315068493
2013-01-07,46.88,0.73,64.21917808219179
2013-01-08,46.76,0.73,64.05479452054794
2013-01-09,47.21,0.73,64.67123287671234
2013-01-10,47.33,0.73,64.83561643835617
2013-01-11,46.64,0.73,63.89041095890411
2013-01-14,45.85,0.73,62.8082191780822
2013-01-15,45.83,0.73,62.78082191780822
2013-01-16,46.75,0.73,64.04109589041096
2013-01-17,47.03,0.73,64.42465753424658
2013-01-18,47.22,0.73,64.68493150684931
2013-01-22,47.37,0.73,64.89041095890411
2013-01-23,47.37,0.73,64.89041095890411
2013-01-24,47.06,0.73,64.46575342465754
2013-01-25,46.97,0.73,64.34246575342466
2013-01-28,46.25,0.73,63.35616438356165
2013-01-29,48.08,0.73,65.86301369863014
2013-01-30,47.2,0.73,64.65753424657535
2013-01-31,46.88,0.73,64.21917808219179
2013-02-01,47.37,0.73,64.89041095890411
2013-02-04,46.53,0.73,63.73972602739726
2013-02-05,47.11,0.73,64.53424657534246
2013-02-06,48.83,0.73,66.89041095890411
2013-02-07,48.5,0.73,66.43835616438356
2013-02-08,49.5,3.84,12.890625
2013-02-11,49.5,3.84,12.890625
2013-02-12,49.14,3.84,12.796875
2013-02-13,50.34,3.84,13.109375000000002
2013-02-14,50.2,3.84,13.072916666666668
2013-02-15,50.16,3.84,13.0625
2013-02-19,49.74,3.84,12.953125000000002
2013-02-20,47.5,3.84,12.369791666666668
2013-02-21,46.32,3.84,12.0625
2013-02-22,47.55,3.84,12.3828125
2013-02-25,45.66,3.84,11.890625
2013-02-26,45.86,3.84,11.942708333333334
2013-02-27,47.16,3.84,12.28125
2013-02-28,46.85,3.84,12.200520833333334
2013-03-01,46.21,3.84,12.033854166666668
2013-03-04,45.68,3.84,11.895833333333334
2013-03-05,46.39,3.84,12.080729166666668
2013-03-06,46.42,3.84,12.088541666666668
2013-03-07,46.63,3.84,12.143229166666668
2013-03-08,47.31,3.84,12.320312500000002
2013-03-11,47.88,3.84,12.468750000000002
2013-03-12,48.32,3.84,12.583333333333334
2013-03-13,47.35,3.84,12.330729166666668
2013-03-14,47.27,3.84,12.309895833333334
2013-03-15,47.06,3.84,12.255208333333334
2013-03-18,46.04,3.84,11.989583333333334
2013-03-19,44.78,3.84,11.661458333333334
2013-03-20,44.16,3.84,11.5
2013-03-21,43.11,3.84,11.2265625
2013-03-22,43.21,3.84,11.252604166666668
2013-03-25,42.43,3.84,11.049479166666668
2013-03-26,42.87,3.84,11.1640625
2013-03-27,43.54,3.84,11.338541666666666
2013-03-28,44.05,3.84,11.471354166666666
2013-04-01,43.02,3.84,11.203125000000002
2013-04-02,42.46,3.84,11.057291666666668
2013-04-03,42.04,3.84,10.947916666666666
2013-04-04,42.71,3.84,11.122395833333334
2013-04-05,42.76,3.84,11.135416666666666
2013-04-08,43.07,3.84,11.216145833333334
2013-04-09,43.9,3.84,11.432291666666666
2013-04-10,44.51,3.84,11.591145833333334
2013-04-11,44.97,3.84,11.7109375
2013-04-12,43.96,3.84,11.447916666666668
2013-04-15,41.97,3.84,10.9296875
2013-04-16,43.69,3.84,11.377604166666666
2013-04-17,42.36,3.84,11.03125
2013-04-18,42.23,3.84,10.997395833333332
2013-04-19,47.1,0.89,52.92134831460674
2013-04-22,48.77,0.89,54.79775280898877
2013-04-23,48.65,0.89,54.662921348314605
2013-04-24,48.55,0.89,54.550561797752806
2013-04-25,48.33,0.89,54.30337078651685
2013-04-26,47.61,0.89,53.49438202247191
2013-04-29,48.26,0.89,54.22471910112359
2013-04-30,49.41,0.89,55.51685393258426
2013-05-01,47.69,0.89,53.58426966292134
2013-05-02,47.98,0.89,53.91011235955056
2013-05-03,49.06,0.89,55.12359550561798
2013-05-06,49.46,0.89,55.57303370786517
2013-05-07,49.44,0.89,55.550561797752806
2013-05-08,49.34,0.89,55.438202247191015
2013-05-09,48.58,0.89,54.58426966292134
2013-05-10,48.27,0.89,54.235955056179776
2013-05-13,47.4,0.89,53.258426966292134
2013-05-14,48.41,0.89,54.393258426966284
2013-05-15,48.85,0.89,54.8876404494382
2013-05-16,48.39,0.89,54.37078651685393
2013-05-17,49.43,0.89,55.53932584269663
2013-05-20,49.26,0.89,55.34831460674157
2013-05-21,50.0,0.89,56.17977528089887
2013-05-22,50.05,0.89,56.23595505617977
2013-05-23,49.48,0.89,55.59550561797752
2013-05-24,49.11,0.89,55.17977528089887
2013-05-28,49.51,0.89,55.62921348314607
2013-05-29,49.67,0.89,55.80898876404495
2013-05-30,49.87,0.89,56.03370786516854
2013-05-31,49.35,0.89,55.449438202247194
2013-06-03,49.04,0.89,55.10112359550562
2013-06-04,48.71,0.89,54.73033707865169
2013-06-05,47.72,0.89,53.61797752808989
2013-06-06,48.59,0.89,54.59550561797753
2013-06-07,49.01,0.89,55.067415730337075
2013-06-10,49.2,0.89,55.2808988764045
2013-06-11,47.77,0.89,53.67415730337079
2013-06-12,47.02,0.89,52.831460674157306
2013-06-13,47.49,0.89,53.359550561797754
2013-06-14,47.56,0.89,53.438202247191015
2013-06-17,47.58,0.89,53.460674157303366
2013-06-18,47.63,0.89,53.51685393258427
2013-06-19,47.95,0.89,53.87640449438202
2013-06-20,46.52,0.89,52.26966292134832
2013-06-21,46.1,0.89,51.79775280898876
2013-06-24,43.69,0.89,49.08988764044943
2013-06-25,44.12,0.89,49.573033707865164
2013-06-26,44.69,0.89,50.21348314606741
2013-06-27,45.49,0.89,51.1123595505618
2013-06-28,44.8,0.89,50.33707865168539
2013-07-01,45.41,0.89,51.02247191011236
2013-07-02,45.02,0.89,50.58426966292135
2013-07-03,45.37,0.89,50.977528089887635
2013-07-05,45.64,0.89,51.28089887640449
2013-07-08,45.68,0.89,51.32584269662921
2013-07-09,46.59,0.89,52.348314606741575
2013-07-10,46.83,0.89,52.61797752808989
2013-07-11,47.51,0.89,53.38202247191011
2013-07-12,47.68,0.89,53.573033707865164
2013-07-15,47.53,0.89,53.40449438202247
2013-07-16,47.27,0.89,53.1123595505618
2013-07-17,47.34,0.89,53.19101123595506
2013-07-18,48.01,0.89,53.9438202247191
2013-07-19,47.73,0.83,57.50602409638554
2013-07-22,47.77,0.83,57.55421686746988
2013-07-23,48.54,0.83,58.48192771084337
2013-07-24,48.34,0.83,58.2409638554217
2013-07-25,47.92,0.83,57.73493975903615
2013-07-26,46.98,0.83,56.602409638554214
2013-07-29,47.09,0.83,56.73493975903615
2013-07-30,48.09,0.83,57.939759036144586
2013-07-31,48.06,0.83,57.90361445783133
2013-08-01,48.79,0.83,58.78313253012048
2013-08-02,49.04,0.83,59.08433734939759
2013-08-05,48.9,0.83,58.915662650602414
2013-08-06,48.25,0.83,58.13253012048193
2013-08-07,48.07,0.83,57.915662650602414
2013-08-08,48.98,0.83,59.01204819277108
2013-08-09,48.91,0.83,58.92771084337349
2013-08-12,48.92,0.83,58.939759036144586
2013-08-13,49.6,0.83,59.75903614457832
2013-08-14,50.43,0.83,60.75903614457832
2013-08-15,49.3,0.83,59.39759036144578
2013-08-16,49.5,0.83,59.638554216867476
2013-08-19,49.21,0.83,59.28915662650603
2013-08-20,48.93,0.83,58.95180722891566
2013-08-21,50.68,0.83,61.06024096385543
2013-08-22,50.46,0.83,60.79518072289157
2013-08-23,50.65,0.83,61.02409638554217
2013-08-26,50.75,0.83,61.144578313253014
2013-08-27,49.04,0.83,59.08433734939759
2013-08-28,48.82,0.83,58.81927710843374
2013-08-29,49.54,0.83,59.68674698795181
2013-08-30,49.24,0.83,59.32530120481928
2013-09-03,49.57,0.83,59.72289156626506
2013-09-04,50.0,0.83,60.24096385542169
2013-09-05,49.88,0.83,60.09638554216868
2013-09-06,49.14,0.83,59.204819277108435
2013-09-09,49.16,0.83,59.2289156626506
2013-09-10,49.53,0.83,59.674698795180724
2013-09-11,49.73,0.83,59.91566265060241
2013-09-12,49.09,0.83,59.14457831325302
2013-09-13,49.17,0.83,59.24096385542169
2013-09-16,49.73,0.83,59.91566265060241
2013-09-17,50.04,0.83,60.28915662650603
2013-09-18,51.61,0.83,62.18072289156627
2013-09-19,51.77,0.83,62.37349397590362
2013-09-20,51.34,0.83,61.85542168674699
2013-09-23,50.88,0.83,61.30120481927712
2013-09-24,51.51,0.83,62.06024096385542
2013-09-25,51.97,0.83,62.6144578313253
2013-09-26,52.86,0.83,63.68674698795181
2013-09-27,52.5,0.83,63.25301204819277
2013-09-30,52.79,0.83,63.60240963855422
2013-10-01,53.39,0.83,64.32530120481928
2013-10-02,53.52,0.83,64.48192771084338
2013-10-03,53.02,0.83,63.879518072289166
2013-10-04,53.83,0.83,64.855421686747
2013-10-07,53.63,0.83,64.61445783132531
2013-10-08,51.68,0.83,62.265060240963855
2013-10-09,51.53,0.83,62.08433734939759
2013-10-10,53.04,0.83,63.903614457831324
2013-10-11,52.91,0.83,63.74698795180723
2013-10-14,53.23,0.83,64.13253012048193
2013-10-15,53.21,0.83,64.10843373493977
2013-10-16,53.76,0.83,64.7710843373494
2013-10-17,54.24,0.83,65.34939759036145
2013-10-18,53.98,0.83,65.03614457831326
2013-10-21,57.16,1.09,52.44036697247706
2013-10-22,58.25,1.09,53.44036697247706
2013-10-23,57.97,1.09,53.183486238532105
2013-10-24,57.97,1.09,53.183486238532105
2013-10-25,57.58,1.09,52.82568807339449
2013-10-28,56.02,1.09,51.39449541284404
2013-10-29,56.78,1.09,52.09174311926605
2013-10-30,56.11,1.09,51.47706422018348
2013-10-31,56.01,1.09,51.38532110091742
2013-11-01,55.89,1.09,51.27522935779816
2013-11-04,55.91,1.09,51.29357798165137
2013-11-05,56.66,1.09,51.98165137614678
2013-11-06,56.88,1.09,52.18348623853211
2013-11-07,56.15,1.09,51.5137614678899
2013-11-08,56.82,1.09,52.12844036697248
2013-11-11,57.89,1.09,53.11009174311926
2013-11-12,57.53,1.09,52.77981651376147
2013-11-13,57.67,1.09,52.908256880733944
2013-11-14,58.1,1.09,53.30275229357798
2013-11-15,56.89,1.09,52.19266055045871
2013-11-18,55.94,1.09,51.32110091743119
2013-11-19,55.7,1.09,51.10091743119266
2013-11-20,55.34,1.09,50.77064220183486
2013-11-21,55.69,1.09,51.09174311926605
2013-11-22,56.09,1.09,51.45871559633027
2013-11-25,54.91,1.09,50.376146788990816
2013-11-26,55.71,1.09,51.11009174311926
2013-11-27,55.94,1.09,51.32110091743119
2013-11-29,56.13,1.09,51.49541284403669
2013-12-02,56.11,1.09,51.47706422018348
2013-12-03,55.51,1.09,50.92660550458715
2013-12-04,55.87,1.09,51.256880733944946
2013-12-05,55.37,1.09,50.798165137614674
2013-12-06,55.88,1.09,51.26605504587156
2013-12-09,56.84,1.09,52.14678899082569
2013-12-10,56.66,1.09,51.98165137614678
2013-12-11,55.4,1.09,50.82568807339449
2013-12-12,55.0,1.09,50.45871559633027
2013-12-13,55.17,1.09,50.61467889908257
2013-12-16,54.96,1.09,50.42201834862385
2013-12-17,54.76,1.09,50.23853211009174
2013-12-18,54.73,1.09,50.21100917431192
2013-12-19,54.34,1.09,49.85321100917431
2013-12-20,54.27,1.09,49.788990825688074
2013-12-23,54.47,1.09,49.97247706422018
2013-12-24,55.01,1.09,50.46788990825687
2013-12-26,55.2,1.09,50.642201834862384
2013-12-27,55.12,1.09,50.568807339449535
2013-12-30,55.19,1.09,50.63302752293578
2013-12-31,55.31,1.09,50.74311926605505
2014-01-02,54.99,1.09,50.449541284403665
2014-01-03,55.3,1.09,50.73394495412843
2014-01-06,54.04,1.09,49.57798165137614
2014-01-07,54.66,1.09,50.146788990825684
2014-01-08,53.76,1.09,49.32110091743119
2014-01-09,54.03,1.09,49.56880733944954
2014-01-10,54.15,1.09,49.678899082568805
2014-01-13,53.86,1.09,49.412844036697244
2014-01-14,55.4,1.09,50.82568807339449
2014-01-15,55.78,1.09,51.174311926605505
2014-01-16,56.06,1.09,51.43119266055046
2014-01-17,55.1,1.09,50.55045871559633
2014-01-21,54.69,1.09,50.1743119266055
2014-01-22,55.05,1.09,50.5045871559633
2014-01-23,54.89,1.09,50.35779816513761
2014-01-24,52.67,1.09,48.32110091743119
2014-01-27,51.43,1.09,47.183486238532105
2014-01-28,51.42,1.09,47.174311926605505
2014-01-29,51.5,1.09,47.24770642201835
2014-01-30,51.51,1.09,47.256880733944946
2014-01-31,50.64,1.09,46.45871559633027
2014-02-03,48.83,1.09,44.798165137614674
2014-02-04,49.6,1.09,45.5045871559633
2014-02-05,49.58,1.09,45.486238532110086
2014-02-06,50.67,1.09,46.48623853211009
2014-02-07,51.21,4.12,12.429611650485437
2014-02-10,51.3,4.12,12.45145631067961
2014-02-11,51.44,4.12,12.485436893203882
2014-02-12,52.24,4.12,12.679611650485437
2014-02-13,52.8,4.12,12.815533980582524
2014-02-14,53.1,4.12,12.888349514563107
2014-02-18,52.42,4.12,12.723300970873787
2014-02-19,52.33,4.12,12.70145631067961
2014-02-20,52.92,4.12,12.844660194174757
2014-02-21,52.12,4.12,12.650485436893202
2014-02-24,52.56,4.12,12.757281553398059
2014-02-25,52.34,4.12,12.703883495145632
2014-02-26,52.92,4.12,12.844660194174757
2014-02-27,53.63,4.12,13.016990291262136
2014-02-28,53.39,4.12,12.95873786407767
2014-03-03,52.17,4.12,12.662621359223301
2014-03-04,52.86,4.12,12.83009708737864
2014-03-05,52.42,4.12,12.723300970873787
2014-03-06,53.36,4.12,12.95145631067961
2014-03-07,54.01,4.12,13.109223300970873
2014-03-10,53.42,4.12,12.966019417475728
2014-03-11,53.48,4.12,12.980582524271844
2014-03-12,53.84,4.12,13.067961165048544
2014-03-13,53.34,4.12,12.946601941747574
2014-03-14,53.72,4.12,13.03883495145631
2014-03-17,54.25,4.12,13.16747572815534
2014-03-18,54.48,4.12,13.223300970873785
2014-03-19,54.99,4.12,13.347087378640778
2014-03-20,54.85,4.12,13.313106796116505
2014-03-21,55.21,4.12,13.400485436893204
2014-03-24,54.96,4.12,13.339805825242719
2014-03-25,55.06,4.12,13.364077669902914
2014-03-26,53.97,4.12,13.099514563106796
2014-03-27,53.55,4.12,12.99757281553398
2014-03-28,53.94,4.12,13.092233009708737
2014-03-31,55.51,4.12,13.473300970873785
2014-04-01,56.03,4.12,13.599514563106796
2014-04-02,56.6,4.12,13.737864077669903
2014-04-03,56.83,4.12,13.79368932038835
2014-04-04,56.82,4.12,13.791262135922329
2014-04-07,54.93,4.12,13.33252427184466
2014-04-08,55.59,4.12,13.492718446601943
2014-04-09,55.66,4.12,13.509708737864077
2014-04-10,55.01,4.12,13.351941747572814
2014-04-11,54.65,4.12,13.264563106796116
2014-04-14,55.55,4.12,13.483009708737862
2014-04-15,56.21,4.12,13.643203883495145
2014-04-16,57.02,4.12,13.839805825242719
2014-04-17,57.57,4.12,13.973300970873787
2014-04-21,58.12,4.12,14.106796116504853
2014-04-22,60.09,1.25,48.072
2014-04-23,59.59,1.25,47.672000000000004
2014-04-24,59.2,1.25,47.36
2014-04-25,59.28,1.25,47.424
2014-04-28,59.72,1.25,47.775999999999996
2014-04-29,60.79,1.25,48.632
2014-04-30,61.43,1.25,49.144
2014-05-01,61.21,1.25,48.968
2014-05-02,61.18,1.25,48.944
2014-05-05,61.41,1.25,49.128
2014-05-06,61.08,1.25,48.864
2014-05-07,60.71,1.25,48.568
2014-05-08,60.11,1.25,48.088
2014-05-09,59.52,1.25,47.616
2014-05-12,60.89,1.25,48.712
2014-05-13,60.16,1.25,48.128
2014-05-14,59.72,1.25,47.775999999999996
2014-05-15,58.38,1.25,46.704
2014-05-16,59.46,1.25,47.568
2014-05-19,59.71,1.25,47.768
2014-05-20,59.11,1.25,47.288
2014-05-21,60.44,1.25,48.352
2014-05-22,60.73,1.25,48.583999999999996
2014-05-23,61.18,1.25,48.944
2014-05-27,61.21,1.25,48.968
2014-05-28,61.22,1.25,48.976
2014-05-29,62.73,1.25,50.184
2014-05-30,62.7,1.25,50.160000000000004
2014-06-02,62.82,1.25,50.256
2014-06-03,63.18,1.25,50.544
2014-06-04,63.1,1.25,50.480000000000004
2014-06-05,63.87,1.25,51.096
2014-06-06,64.28,1.25,51.424
2014-06-09,63.78,1.25,51.024
2014-06-10,63.57,1.25,50.856
2014-06-11,64.4,1.25,51.52
2014-06-12,64.19,1.25,51.352
2014-06-13,64.16,1.25,51.327999999999996
2014-06-16,63.93,1.25,51.144
2014-06-17,63.84,1.25,51.072
2014-06-18,64.53,1.25,51.624
2014-06-19,64.65,1.25,51.720000000000006
2014-06-20,64.65,1.25,51.720000000000006
2014-06-23,64.69,1.25,51.751999999999995
2014-06-24,63.52,1.25,50.816
2014-06-25,64.11,1.25,51.288
2014-06-26,63.4,1.25,50.72
2014-06-27,64.06,1.25,51.248000000000005
2014-06-30,64.28,1.25,51.424
2014-07-01,65.03,1.25,52.024
2014-07-02,65.61,1.25,52.488
2014-07-03,66.05,1.25,52.839999999999996
2014-07-07,65.8,1.25,52.64
2014-07-08,65.74,1.25,52.592
2014-07-09,65.06,1.25,52.048
2014-07-10,64.12,1.25,51.29600000000001
2014-07-11,64.27,1.25,51.416
2014-07-14,64.37,1.25,51.496
2014-07-15,64.46,1.25,51.568
2014-07-16,64.1,1.25,51.279999999999994
2014-07-17,63.3,1.25,50.64
2014-07-18,62.63,1.66,37.72891566265061
2014-07-21,62.09,1.66,37.40361445783133
2014-07-22,62.59,1.66,37.704819277108435
2014-07-23,62.26,1.66,37.506024096385545
2014-07-24,62.44,1.66,37.6144578313253
2014-07-25,62.18,1.66,37.45783132530121
2014-07-28,62.63,1.66,37.72891566265061
2014-07-29,60.16,1.66,36.24096385542169
2014-07-30,59.38,1.66,35.7710843373494
2014-07-31,58.21,1.66,35.066265060240966
2014-08-01,58.33,1.66,35.13855421686747
2014-08-04,59.23,1.66,35.68072289156626
2014-08-05,58.38,1.66,35.168674698795186
2014-08-06,58.74,1.66,35.385542168674704
2014-08-07,57.96,1.66,34.915662650602414
2014-08-08,58.47,1.66,35.22289156626506
2014-08-11,59.15,1.66,35.63253012048193
2014-08-12,59.1,1.66,35.60240963855422
2014-08-13,59.35,1.66,35.75301204819277
2014-08-14,59.38,1.66,35.7710843373494
2014-08-15,59.37,1.66,35.765060240963855
2014-08-18,60.23,1.66,36.28313253012048
2014-08-19,60.6,1.66,36.506024096385545
2014-08-20,61.34,1.66,36.95180722891567
2014-08-21,61.35,1.66,36.95783132530121
2014-08-22,61.19,1.66,36.86144578313253
2014-08-25,61.83,1.66,37.24698795180723
2014-08-26,61.82,1.66,37.24096385542169
2014-08-27,61.74,1.66,37.19277108433735
2014-08-28,61.94,1.66,37.31325301204819
2014-08-29,62.54,1.66,37.674698795180724
2014-09-02,62.44,1.66,37.6144578313253
2014-09-03,62.58,1.66,37.69879518072289
2014-09-04,62.66,1.66,37.74698795180723
2014-09-05,62.69,1.66,37.765060240963855
2014-09-08,62.28,1.66,37.51807228915663
2014-09-09,61.48,1.66,37.036144578313255
2014-09-10,61.31,1.66,36.93373493975904
2014-09-11,61.25,1.66,36.897590361445786
2014-09-12,60.35,1.66,36.35542168674699
2014-09-15,60.3,1.66,36.325301204819276
2014-09-16,61.18,1.66,36.855421686746986
2014-09-17,61.3,1.66,36.9277108433735
2014-09-18,61.55,1.66,37.07831325301205
2014-09-19,61.54,1.66,37.07228915662651
2014-09-22,61.27,1.66,36.90963855421687
2014-09-23,60.97,1.66,36.72891566265061
2014-09-24,61.29,1.66,36.92168674698795
2014-09-25,60.62,1.66,36.51807228915663
2014-09-26,60.62,1.66,36.51807228915663
2014-09-29,59.79,1.66,36.01807228915663
2014-09-30,58.52,1.66,35.25301204819277
2014-10-01,56.54,1.66,34.06024096385542
2014-10-02,56.8,1.66,34.21686746987952
2014-10-03,56.76,1.66,34.19277108433735
2014-10-06,56.59,1.66,34.09036144578314
2014-10-07,54.7,1.66,32.95180722891567
2014-10-08,54.87,1.66,33.05421686746988
2014-10-09,53.71,1.66,32.35542168674699
2014-10-10,52.28,1.66,31.49397590361446
2014-10-13,50.91,1.66,30.66867469879518
2014-10-14,51.25,1.66,30.873493975903617
2014-10-15,52.52,1.66,31.638554216867472
2014-10-16,53.57,1.66,32.2710843373494
2014-10-17,54.09,1.66,32.58433734939759
2014-10-20,55.24,1.66,33.277108433734945
2014-10-21,58.51,1.64,35.676829268292686
2014-10-22,57.37,1.64,34.98170731707317
2014-10-23,57.85,1.64,35.274390243902445
2014-10-24,58.35,1.64,35.57926829268293
2014-10-27,57.09,1.64,34.8109756097561
2014-10-28,58.16,1.64,35.46341463414634
2014-10-29,57.68,1.64,35.170731707317074
2014-10-30,57.78,1.64,35.23170731707317
2014-10-31,58.73,1.64,35.8109756097561
2014-11-03,58.68,1.64,35.78048780487805
2014-11-04,57.7,1.64,35.1829268292683
2014-11-05,58.96,1.64,35.951219512195124
2014-11-06,59.55,1.64,36.3109756097561
2014-11-07,59.31,1.64,36.16463414634147
2014-11-10,59.81,1.64,36.46951219512196
2014-11-11,60.34,1.64,36.79268292682927
2014-11-12,60.45,1.64,36.85975609756098
2014-11-13,59.68,1.64,36.390243902439025
2014-11-14,59.76,1.64,36.4390243902439
2014-11-17,59.77,1.64,36.44512195121952
2014-11-18,60.88,1.64,37.1219512195122
2014-11-19,60.22,1.64,36.71951219512195
2014-11-20,60.71,1.64,37.018292682926834
2014-11-21,61.49,1.64,37.493902439024396
2014-11-24,61.24,1.64,37.34146341463415
2014-11-25,60.99,1.64,37.18902439024391
2014-11-26,60.98,1.64,37.18292682926829
2014-11-28,60.07,1.64,36.62804878048781
2014-12-01,60.09,1.64,36.64024390243903
2014-12-02,60.71,1.64,37.018292682926834
2014-12-03,62.57,1.64,38.15243902439025
2014-12-04,62.38,1.64,38.03658536585366
2014-12-05,62.87,1.64,38.33536585365854
2014-12-08,61.77,1.64,37.66463414634147
2014-12-09,62.54,1.64,38.13414634146341
2014-12-10,60.08,1.64,36.63414634146341
2014-12-11,59.29,1.64,36.15243902439025
2014-12-12,57.53,1.64,35.07926829268293
2014-12-15,56.69,1.64,34.56707317073171
2014-12-16,55.89,1.64,34.079268292682926
2014-12-17,57.3,1.64,34.9390243902439
2014-12-18,58.59,1.64,35.72560975609756
2014-12-19,59.49,1.64,36.274390243902445
2014-12-22,59.87,1.64,36.50609756097561
2014-12-23,60.19,1.64,36.701219512195124
2014-12-24,60.31,1.64,36.774390243902445
2014-12-26,60.49,1.64,36.88414634146342
2014-12-29,60.6,1.64,36.951219512195124
2014-12-30,60.43,1.64,36.84756097560976
2014-12-31,59.96,1.64,36.5609756097561
2015-01-02,59.99,1.64,36.57926829268293
2015-01-05,57.95,1.64,35.33536585365854
2015-01-06,57.07,1.64,34.79878048780488
2015-01-07,57.77,1.64,35.22560975609756
2015-01-08,58.92,1.64,35.926829268292686
2015-01-09,58.21,1.64,35.493902439024396
2015-01-12,57.87,1.64,35.28658536585366
2015-01-13,56.99,1.64,34.75
2015-01-14,55.59,1.64,33.896341463414636
2015-01-15,55.69,1.64,33.957317073170735
2015-01-16,56.46,1.64,34.426829268292686
2015-01-20,56.37,1.64,34.3719512195122
2015-01-21,58.05,1.64,35.396341463414636
2015-01-22,58.46,1.64,35.646341463414636
2015-01-23,53.65,1.64,32.71341463414634
2015-01-26,54.95,1.64,33.50609756097561
2015-01-27,54.26,1.64,33.08536585365854
2015-01-28,53.49,1.64,32.61585365853659
2015-01-29,53.84,1.64,32.82926829268293
2015-01-30,53.76,1.64,32.78048780487805
2015-02-02,53.41,1.64,32.56707317073171
2015-02-03,55.06,1.64,33.57317073170732
2015-02-04,55.12,1.64,33.609756097560975
2015-02-05,55.82,1.64,34.03658536585366
2015-02-06,55.73,4.07,13.69287469287469
2015-02-09,56.08,4.07,13.778869778869778
2015-02-10,57.14,4.07,14.039312039312039
2015-02-11,57.74,4.07,14.186732186732186
2015-02-12,57.76,4.07,14.191646191646191
2015-02-13,57.98,4.07,14.245700245700244
2015-02-17,57.84,4.07,14.211302211302211
2015-02-18,57.99,4.07,14.248157248157248
2015-02-19,58.01,4.07,14.253071253071251
2015-02-20,57.55,4.07,14.140049140049138
2015-02-23,58.33,4.07,14.33169533169533
2015-02-24,57.89,4.07,14.223587223587224
2015-02-25,57.84,4.07,14.211302211302211
2015-02-26,57.21,4.07,14.056511056511056
2015-02-27,57.11,4.07,14.031941031941031
2015-03-02,58.25,4.07,14.31203931203931
2015-03-03,57.97,4.07,14.243243243243242
