date,AMZN,AMZN_EPS,PE Ratio
2015-10-06,537.48,0.19,2828.842105263158
2015-10-07,541.94,0.19,2852.3157894736846
2015-10-08,533.16,0.19,2806.1052631578946
2015-10-09,539.8,0.19,2841.052631578947
2015-10-12,550.19,0.19,2895.7368421052633
2015-10-13,548.9,0.19,2888.9473684210525
2015-10-14,544.83,0.19,2867.5263157894738
2015-10-15,562.44,0.19,2960.2105263157896
2015-10-16,570.76,0.19,3004.0
2015-10-19,573.15,0.19,3016.578947368421
2015-10-20,560.88,0.19,2952.0
2015-10-21,555.77,0.19,2925.1052631578946
2015-10-22,563.91,0.19,2967.9473684210525
2015-10-23,599.03,0.17,3523.705882352941
2015-10-26,608.61,0.17,3580.0588235294117
2015-10-27,611.01,0.17,3594.176470588235
2015-10-28,617.1,0.17,3630.0
2015-10-29,626.55,0.17,3685.588235294117
2015-10-30,625.9,0.17,3681.7647058823527
2015-11-02,628.35,0.17,3696.176470588235
2015-11-03,625.31,0.17,3678.294117647058
2015-11-04,640.95,0.17,3770.294117647059
2015-11-05,655.65,0.17,3856.7647058823527
2015-11-06,659.37,0.17,3878.6470588235293
2015-11-09,655.49,0.17,3855.8235294117644
2015-11-10,659.68,0.17,3880.4705882352937
2015-11-11,673.25,0.17,3960.2941176470586
2015-11-12,665.6,0.17,3915.2941176470586
2015-11-13,642.35,0.17,3778.529411764706
2015-11-16,647.81,0.17,3810.647058823529
2015-11-17,643.3,0.17,3784.117647058823
2015-11-18,663.54,0.17,3903.1764705882347
2015-11-19,661.27,0.17,3889.8235294117644
2015-11-20,668.45,0.17,3932.0588235294117
2015-11-23,678.99,0.17,3994.0588235294117
2015-11-24,671.15,0.17,3947.941176470588
2015-11-25,675.34,0.17,3972.5882352941176
2015-11-27,673.26,0.17,3960.3529411764703
2015-11-30,664.8,0.17,3910.588235294117
2015-12-01,679.06,0.17,3994.4705882352937
2015-12-02,676.01,0.17,3976.5294117647054
2015-12-03,666.25,0.17,3919.1176470588234
2015-12-04,672.64,0.17,3956.705882352941
2015-12-07,669.83,0.17,3940.176470588235
2015-12-08,677.33,0.17,3984.2941176470586
2015-12-09,664.79,0.17,3910.5294117647054
2015-12-10,662.32,0.17,3896.0
2015-12-11,640.15,0.17,3765.588235294117
2015-12-14,657.91,0.17,3870.0588235294113
2015-12-15,658.64,0.17,3874.3529411764703
2015-12-16,675.77,0.17,3975.117647058823
2015-12-17,670.65,0.17,3944.9999999999995
2015-12-18,664.14,0.17,3906.705882352941
2015-12-21,664.51,0.17,3908.882352941176
2015-12-22,663.15,0.17,3900.882352941176
2015-12-23,663.7,0.17,3904.1176470588234
2015-12-24,662.79,0.17,3898.7647058823522
2015-12-28,675.2,0.17,3971.7647058823527
2015-12-29,693.97,0.17,4082.176470588235
2015-12-30,689.07,0.17,4053.3529411764707
2015-12-31,675.89,0.17,3975.8235294117644
2016-01-04,636.99,0.17,3747.0
2016-01-05,633.79,0.17,3728.1764705882347
2016-01-06,632.65,0.17,3721.4705882352937
2016-01-07,607.94,0.17,3576.1176470588234
2016-01-08,607.05,0.17,3570.882352941176
2016-01-11,617.74,0.17,3633.7647058823527
2016-01-12,617.89,0.17,3634.6470588235293
2016-01-13,581.81,0.17,3422.411764705882
2016-01-14,593.0,0.17,3488.235294117647
2016-01-15,570.18,0.17,3353.9999999999995
2016-01-19,574.48,0.17,3379.2941176470586
2016-01-20,571.77,0.17,3363.3529411764703
2016-01-21,575.02,0.17,3382.4705882352937
2016-01-22,596.38,0.17,3508.1176470588234
2016-01-25,596.53,0.17,3508.9999999999995
2016-01-26,601.25,0.17,3536.7647058823527
2016-01-27,583.35,0.17,3431.470588235294
2016-01-28,635.35,0.17,3737.3529411764703
2016-01-29,587.0,1.04,564.4230769230769
2016-02-01,574.81,1.04,552.701923076923
2016-02-02,552.1,1.04,530.8653846153846
2016-02-03,531.07,1.04,510.6442307692308
2016-02-04,536.26,1.04,515.6346153846154
2016-02-05,502.13,1.04,482.8173076923077
2016-02-08,488.1,1.04,469.3269230769231
2016-02-09,482.07,1.04,463.52884615384613
2016-02-10,490.48,1.04,471.61538461538464
2016-02-11,503.82,1.04,484.4423076923077
2016-02-12,507.08,1.04,487.57692307692304
2016-02-16,521.1,1.04,501.0576923076923
2016-02-17,534.1,1.04,513.5576923076923
2016-02-18,525.0,1.04,504.80769230769226
2016-02-19,534.9,1.04,514.326923076923
2016-02-22,559.5,1.04,537.9807692307692
2016-02-23,552.94,1.04,531.6730769230769
2016-02-24,554.04,1.04,532.7307692307692
2016-02-25,555.15,1.04,533.7980769230769
2016-02-26,555.23,1.04,533.875
2016-02-29,552.52,1.04,531.2692307692307
2016-03-01,579.04,1.04,556.7692307692307
2016-03-02,580.21,1.04,557.8942307692308
2016-03-03,577.49,1.04,555.2788461538462
2016-03-04,575.14,1.04,553.0192307692307
2016-03-07,562.8,1.04,541.1538461538461
2016-03-08,560.26,1.04,538.7115384615385
2016-03-09,559.47,1.04,537.9519230769231
2016-03-10,558.93,1.04,537.4326923076923
2016-03-11,569.61,1.04,547.7019230769231
2016-03-14,573.37,1.04,551.3173076923076
2016-03-15,577.02,1.04,554.8269230769231
2016-03-16,574.27,1.04,552.1826923076923
2016-03-17,559.44,1.04,537.9230769230769
2016-03-18,552.08,1.04,530.8461538461538
2016-03-21,553.98,1.04,532.6730769230769
2016-03-22,560.48,1.04,538.9230769230769
2016-03-23,569.63,1.04,547.7211538461538
2016-03-24,582.95,1.04,560.5288461538462
2016-03-28,579.87,1.04,557.5673076923076
2016-03-29,593.86,1.04,571.0192307692307
2016-03-30,598.69,1.04,575.6634615384615
2016-03-31,593.64,1.04,570.8076923076923
2016-04-01,598.5,1.04,575.4807692307692
2016-04-04,593.19,1.04,570.375
2016-04-05,586.14,1.04,563.5961538461538
2016-04-06,602.08,1.04,578.9230769230769
2016-04-07,591.43,1.04,568.6826923076923
2016-04-08,594.6,1.04,571.7307692307693
2016-04-11,595.93,1.04,573.0096153846154
2016-04-12,603.17,1.04,579.9711538461538
2016-04-13,614.82,1.04,591.1730769230769
2016-04-14,620.75,1.04,596.875
2016-04-15,625.89,1.04,601.8173076923076
2016-04-18,635.35,1.04,610.9134615384615
2016-04-19,627.9,1.04,603.75
2016-04-20,632.99,1.04,608.6442307692307
2016-04-21,631.0,1.04,606.7307692307692
2016-04-22,620.5,1.04,596.6346153846154
2016-04-25,626.2,1.04,602.1153846153846
2016-04-26,616.88,1.04,593.1538461538461
2016-04-27,606.57,1.04,583.2403846153846
2016-04-28,602.0,1.04,578.8461538461538
2016-04-29,659.59,1.09,605.1284403669724
2016-05-02,683.85,1.09,627.3853211009174
2016-05-03,671.32,1.09,615.8899082568807
2016-05-04,670.9,1.09,615.5045871559632
2016-05-05,659.09,1.09,604.6697247706422
2016-05-06,673.95,1.09,618.302752293578
2016-05-09,679.75,1.09,623.6238532110091
2016-05-10,703.07,1.09,645.0183486238532
2016-05-11,713.23,1.09,654.3394495412844
2016-05-12,717.93,1.09,658.651376146789
2016-05-13,709.92,1.09,651.3027522935779
2016-05-16,710.66,1.09,651.9816513761467
2016-05-17,695.27,1.09,637.8623853211009
2016-05-18,697.45,1.09,639.8623853211009
2016-05-19,698.52,1.09,640.8440366972476
2016-05-20,702.8,1.09,644.7706422018348
2016-05-23,696.75,1.09,639.2201834862385
2016-05-24,704.2,1.09,646.0550458715596
2016-05-25,708.35,1.09,649.8623853211009
2016-05-26,714.91,1.09,655.880733944954
2016-05-27,712.24,1.09,653.4311926605504
2016-05-31,722.79,1.09,663.1100917431191
2016-06-01,719.44,1.09,660.0366972477065
2016-06-02,728.24,1.09,668.1100917431193
2016-06-03,725.54,1.09,665.6330275229357
2016-06-06,726.73,1.09,666.7247706422017
2016-06-07,723.74,1.09,663.9816513761467
2016-06-08,726.64,1.09,666.6422018348624
2016-06-09,727.65,1.09,667.5688073394494
2016-06-10,717.91,1.09,658.6330275229357
2016-06-13,715.24,1.09,656.183486238532
2016-06-14,719.3,1.09,659.9082568807338
2016-06-15,714.26,1.09,655.2844036697247
2016-06-16,717.51,1.09,658.2660550458716
2016-06-17,706.39,1.09,648.0642201834862
2016-06-20,714.01,1.09,655.0550458715596
2016-06-21,715.82,1.09,656.7155963302753
2016-06-22,710.6,1.09,651.9266055045871
2016-06-23,722.08,1.09,662.4587155963303
2016-06-24,698.96,1.09,641.2477064220184
2016-06-27,691.36,1.09,634.2752293577981
2016-06-28,707.95,1.09,649.4954128440367
2016-06-29,715.6,1.09,656.5137614678899
2016-06-30,715.62,1.09,656.5321100917431
2016-07-01,725.68,1.09,665.7614678899082
2016-07-05,728.1,1.09,667.9816513761467
2016-07-06,737.61,1.09,676.7064220183486
2016-07-07,736.57,1.09,675.7522935779816
2016-07-08,745.81,1.09,684.229357798165
2016-07-11,753.78,1.09,691.5412844036697
2016-07-12,748.21,1.09,686.4311926605504
2016-07-13,742.63,1.09,681.3119266055045
2016-07-14,741.2,1.09,680.0
2016-07-15,735.44,1.09,674.7155963302753
2016-07-18,736.07,1.09,675.2935779816514
2016-07-19,739.95,1.09,678.8532110091743
2016-07-20,745.72,1.09,684.1467889908257
2016-07-21,744.43,1.09,682.9633027522934
2016-07-22,744.86,1.09,683.3577981651375
2016-07-25,739.61,1.09,678.5412844036697
2016-07-26,735.59,1.09,674.8532110091743
2016-07-27,736.67,1.09,675.8440366972476
2016-07-28,752.61,1.09,690.4678899082569
2016-07-29,758.81,1.81,419.232044198895
2016-08-01,767.74,1.81,424.16574585635357
2016-08-02,760.58,1.81,420.2099447513812
2016-08-03,754.64,1.81,416.9281767955801
2016-08-04,760.77,1.81,420.3149171270718
2016-08-05,765.98,1.81,423.1933701657459
2016-08-08,766.56,1.81,423.5138121546961
2016-08-09,768.31,1.81,424.48066298342536
2016-08-10,768.56,1.81,424.6187845303867
2016-08-11,771.24,1.81,426.09944751381215
2016-08-12,772.56,1.81,426.8287292817679
2016-08-15,768.49,1.81,424.58011049723757
2016-08-16,764.04,1.81,422.1215469613259
2016-08-17,764.63,1.81,422.4475138121547
2016-08-18,764.46,1.81,422.353591160221
2016-08-19,757.31,1.81,418.40331491712703
2016-08-22,759.48,1.81,419.6022099447514
2016-08-23,762.45,1.81,421.24309392265195
2016-08-24,757.25,1.81,418.37016574585635
2016-08-25,759.22,1.81,419.4585635359116
2016-08-26,769.0,1.81,424.8618784530387
2016-08-29,771.29,1.81,426.1270718232044
2016-08-30,767.58,1.81,424.0773480662983
2016-08-31,769.16,1.81,424.95027624309387
2016-09-01,770.62,1.81,425.75690607734805
2016-09-02,772.44,1.81,426.76243093922653
2016-09-06,788.87,1.81,435.83977900552486
2016-09-07,784.48,1.81,433.414364640884
2016-09-08,784.06,1.81,433.1823204419889
2016-09-09,760.14,1.81,419.96685082872926
2016-09-12,771.49,1.81,426.23756906077347
2016-09-13,761.01,1.81,420.4475138121547
2016-09-14,761.09,1.81,420.49171270718233
2016-09-15,769.69,1.81,425.24309392265195
2016-09-16,778.52,1.81,430.1215469613259
2016-09-19,775.1,1.81,428.23204419889504
2016-09-20,780.22,1.81,431.060773480663
2016-09-21,789.74,1.81,436.3204419889503
2016-09-22,804.7,1.81,444.58563535911605
2016-09-23,805.75,1.81,445.16574585635357
2016-09-26,799.16,1.81,441.524861878453
2016-09-27,816.11,1.81,450.88950276243094
2016-09-28,828.72,1.81,457.8563535911602
2016-09-29,829.05,1.81,458.0386740331491
2016-09-30,837.31,1.81,462.60220994475134
2016-10-03,836.74,1.81,462.28729281767954
2016-10-04,834.03,1.81,460.7900552486187
2016-10-05,844.36,1.81,466.49723756906076
2016-10-06,841.66,1.81,465.0055248618784
2016-10-07,839.43,1.81,463.7734806629834
2016-10-10,841.71,1.81,465.03314917127074
2016-10-11,831.0,1.81,459.1160220994475
2016-10-12,834.09,1.81,460.8232044198895
2016-10-13,829.28,1.81,458.16574585635357
2016-10-14,822.96,1.81,454.6740331491713
2016-10-17,812.95,1.81,449.1436464088398
2016-10-18,817.65,1.81,451.7403314917127
2016-10-19,817.69,1.81,451.76243093922653
2016-10-20,810.32,1.81,447.69060773480663
2016-10-21,818.99,1.81,452.4806629834254
2016-10-24,838.09,1.81,463.03314917127074
2016-10-25,835.18,1.81,461.42541436464086
2016-10-26,822.59,1.81,454.4696132596685
2016-10-27,818.36,1.81,452.1325966850829
2016-10-28,776.32,0.53,1464.754716981132
2016-10-31,789.82,0.53,1490.2264150943397
2016-11-01,785.41,0.53,1481.9056603773583
2016-11-02,765.56,0.53,1444.4528301886792
2016-11-03,767.03,0.53,1447.2264150943395
2016-11-04,755.05,0.53,1424.6226415094338
2016-11-07,784.93,0.53,1480.9999999999998
2016-11-08,787.75,0.53,1486.3207547169811
2016-11-09,771.88,0.53,1456.377358490566
2016-11-10,742.38,0.53,1400.7169811320755
2016-11-11,739.01,0.53,1394.3584905660377
2016-11-14,719.07,0.53,1356.735849056604
2016-11-15,743.24,0.53,1402.3396226415093
2016-11-16,746.49,0.53,1408.4716981132076
2016-11-17,756.4,0.53,1427.1698113207547
2016-11-18,760.16,0.53,1434.264150943396
2016-11-21,780.0,0.53,1471.698113207547
2016-11-22,785.33,0.53,1481.754716981132
2016-11-23,780.12,0.53,1471.9245283018868
2016-11-25,780.37,0.53,1472.3962264150944
2016-11-28,766.77,0.53,1446.7358490566037
2016-11-29,762.52,0.53,1438.7169811320753
2016-11-30,750.57,0.53,1416.1698113207547
2016-12-01,743.65,0.53,1403.1132075471696
2016-12-02,740.34,0.53,1396.867924528302
2016-12-05,759.36,0.53,1432.754716981132
2016-12-06,764.72,0.53,1442.867924528302
2016-12-07,770.42,0.53,1453.6226415094338
2016-12-08,767.33,0.53,1447.7924528301887
2016-12-09,768.66,0.53,1450.3018867924527
2016-12-12,760.12,0.53,1434.1886792452829
2016-12-13,774.34,0.53,1461.0188679245282
2016-12-14,768.82,0.53,1450.6037735849056
2016-12-15,761.0,0.53,1435.8490566037735
2016-12-16,757.77,0.53,1429.7547169811319
2016-12-19,766.0,0.53,1445.2830188679245
2016-12-20,771.22,0.53,1455.132075471698
2016-12-21,770.6,0.53,1453.9622641509434
2016-12-22,766.34,0.53,1445.9245283018868
2016-12-23,760.59,0.53,1435.0754716981132
2016-12-27,771.4,0.53,1455.4716981132074
2016-12-28,772.13,0.53,1456.8490566037735
2016-12-29,765.15,0.53,1443.6792452830186
2016-12-30,749.87,0.53,1414.8490566037735
2017-01-03,753.67,0.53,1422.0188679245282
2017-01-04,757.18,0.53,1428.641509433962
2017-01-05,780.45,0.53,1472.5471698113208
2017-01-06,795.99,0.53,1501.8679245283017
2017-01-09,796.92,0.53,1503.6226415094338
2017-01-10,795.9,0.53,1501.698113207547
2017-01-11,799.02,0.53,1507.5849056603772
2017-01-12,813.64,0.53,1535.1698113207547
2017-01-13,817.14,0.53,1541.7735849056603
2017-01-17,809.72,0.53,1527.7735849056603
2017-01-18,807.48,0.53,1523.5471698113206
2017-01-19,809.04,0.53,1526.4905660377358
2017-01-20,808.33,0.53,1525.1509433962265
2017-01-23,817.88,0.53,1543.1698113207547
2017-01-24,822.44,0.53,1551.7735849056603
2017-01-25,836.52,0.53,1578.3396226415093
2017-01-26,839.15,0.53,1583.3018867924527
2017-01-27,835.77,0.53,1576.9245283018868
2017-01-30,830.38,0.53,1566.7547169811319
2017-01-31,823.48,0.53,1553.7358490566037
2017-02-01,832.35,0.53,1570.4716981132076
2017-02-02,839.95,0.53,1584.811320754717
2017-02-03,810.2,0.53,1528.6792452830189
2017-02-06,807.64,0.53,1523.8490566037735
2017-02-07,812.5,0.53,1533.0188679245282
2017-02-08,819.71,0.53,1546.622641509434
2017-02-09,821.36,0.53,1549.7358490566037
2017-02-10,827.46,1.58,523.7088607594936
2017-02-13,836.53,1.58,529.4493670886076
2017-02-14,836.39,1.58,529.3607594936708
2017-02-15,842.7,1.58,533.3544303797469
2017-02-16,844.14,1.58,534.2658227848101
2017-02-17,845.07,1.58,534.8544303797469
2017-02-21,856.44,1.58,542.0506329113924
2017-02-22,855.61,1.58,541.5253164556962
2017-02-23,852.19,1.58,539.3607594936709
2017-02-24,845.24,1.58,534.9620253164557
2017-02-27,848.64,1.58,537.1139240506329
2017-02-28,845.04,1.58,534.8354430379746
2017-03-01,853.08,1.58,539.9240506329114
2017-03-02,848.91,1.58,537.2848101265822
2017-03-03,849.88,1.58,537.8987341772151
2017-03-06,846.61,1.58,535.8291139240506
2017-03-07,846.02,1.58,535.4556962025316
2017-03-08,850.5,1.58,538.2911392405063
2017-03-09,853.0,1.58,539.873417721519
2017-03-10,852.46,1.58,539.5316455696202
2017-03-13,854.59,1.58,540.879746835443
2017-03-14,852.53,1.58,539.5759493670886
2017-03-15,852.97,1.58,539.8544303797469
2017-03-16,853.42,1.58,540.1392405063291
2017-03-17,852.31,1.58,539.4367088607594
2017-03-20,856.97,1.58,542.3860759493671
2017-03-21,843.2,1.58,533.6708860759494
2017-03-22,848.06,1.58,536.7468354430379
2017-03-23,847.38,1.58,536.3164556962025
2017-03-24,845.61,1.58,535.1962025316456
2017-03-27,846.82,1.58,535.9620253164557
2017-03-28,856.0,1.58,541.7721518987341
2017-03-29,874.32,1.58,553.367088607595
2017-03-30,876.34,1.58,554.6455696202531
2017-03-31,886.54,1.58,561.1012658227847
2017-04-03,891.51,1.58,564.246835443038
2017-04-04,906.83,1.58,573.9430379746835
2017-04-05,909.28,1.58,575.493670886076
2017-04-06,898.28,1.58,568.5316455696202
2017-04-07,894.88,1.58,566.379746835443
2017-04-10,907.04,1.58,574.0759493670886
2017-04-11,902.36,1.58,571.1139240506329
2017-04-12,896.23,1.58,567.2341772151899
2017-04-13,884.67,1.58,559.9177215189873
2017-04-17,901.99,1.58,570.879746835443
2017-04-18,903.78,1.58,572.0126582278481
2017-04-19,899.2,1.58,569.1139240506329
2017-04-20,902.06,1.58,570.9240506329113
2017-04-21,898.53,1.58,568.6898734177215
2017-04-24,907.41,1.58,574.3101265822785
2017-04-25,907.62,1.58,574.4430379746835
2017-04-26,909.29,1.58,575.5
2017-04-27,918.38,1.58,581.253164556962
2017-04-28,924.99,1.52,608.546052631579
2017-05-01,948.23,1.52,623.8355263157895
2017-05-02,946.94,1.52,622.9868421052632
2017-05-03,941.03,1.52,619.0986842105262
2017-05-04,937.53,1.52,616.796052631579
2017-05-05,934.15,1.52,614.5723684210526
2017-05-08,949.04,1.52,624.3684210526316
2017-05-09,952.82,1.52,626.8552631578948
2017-05-10,948.95,1.52,624.3092105263158
2017-05-11,947.62,1.52,623.4342105263158
2017-05-12,961.35,1.52,632.4671052631579
2017-05-15,957.97,1.52,630.2434210526316
2017-05-16,966.07,1.52,635.5723684210526
2017-05-17,944.76,1.52,621.5526315789474
2017-05-18,958.49,1.52,630.5855263157895
2017-05-19,959.84,1.52,631.4736842105264
2017-05-22,970.67,1.52,638.5986842105262
2017-05-23,971.54,1.52,639.171052631579
2017-05-24,980.35,1.52,644.9671052631579
2017-05-25,993.38,1.52,653.5394736842105
2017-05-26,995.78,1.52,655.1184210526316
2017-05-30,996.7,1.52,655.7236842105264
2017-05-31,994.62,1.52,654.3552631578947
2017-06-01,995.95,1.52,655.2302631578948
2017-06-02,1006.73,1.52,662.3223684210526
2017-06-05,1011.34,1.52,665.3552631578948
2017-06-06,1003.0,1.52,659.8684210526316
2017-06-07,1010.07,1.52,664.5197368421053
2017-06-08,1010.27,1.52,664.6513157894736
2017-06-09,978.31,1.52,643.625
2017-06-12,964.91,1.52,634.8092105263157
2017-06-13,980.79,1.52,645.2565789473684
2017-06-14,976.47,1.52,642.4144736842105
2017-06-15,964.17,1.52,634.3223684210526
2017-06-16,987.71,1.52,649.8092105263158
2017-06-19,995.17,1.52,654.7171052631578
2017-06-20,992.59,1.52,653.0197368421053
2017-06-21,1002.23,1.52,659.3618421052631
2017-06-22,1001.3,1.52,658.75
2017-06-23,1003.74,1.52,660.3552631578947
2017-06-26,993.98,1.52,653.9342105263158
2017-06-27,976.78,1.52,642.6184210526316
2017-06-28,990.33,1.52,651.5328947368421
2017-06-29,975.93,1.52,642.0592105263157
2017-06-30,968.0,1.52,636.8421052631579
2017-07-03,953.66,1.52,627.4078947368421
2017-07-05,971.4,1.52,639.078947368421
2017-07-06,965.14,1.52,634.9605263157895
2017-07-07,978.76,1.52,643.921052631579
2017-07-10,996.47,1.52,655.5723684210526
2017-07-11,994.13,1.52,654.0328947368421
2017-07-12,1006.51,1.52,662.1776315789474
2017-07-13,1000.63,1.52,658.3092105263157
2017-07-14,1001.81,1.52,659.0855263157895
2017-07-17,1010.04,1.52,664.5
2017-07-18,1024.45,1.52,673.9802631578948
2017-07-19,1026.87,1.52,675.5723684210526
2017-07-20,1028.7,1.52,676.7763157894738
2017-07-21,1025.67,1.52,674.7828947368422
2017-07-24,1038.95,1.52,683.5197368421053
2017-07-25,1039.87,1.52,684.1249999999999
2017-07-26,1052.8,1.52,692.6315789473684
2017-07-27,1046.0,1.52,688.1578947368421
2017-07-28,1020.04,0.41,2487.9024390243903
2017-07-31,987.78,0.41,2409.219512195122
2017-08-01,996.19,0.41,2429.7317073170734
2017-08-02,995.89,0.41,2429.0
2017-08-03,986.92,0.41,2407.121951219512
2017-08-04,987.58,0.41,2408.7317073170734
2017-08-07,992.27,0.41,2420.1707317073174
2017-08-08,989.84,0.41,2414.2439024390246
2017-08-09,982.01,0.41,2395.146341463415
2017-08-10,956.92,0.41,2333.951219512195
2017-08-11,967.99,0.41,2360.951219512195
2017-08-14,983.3,0.41,2398.2926829268295
2017-08-15,982.74,0.41,2396.9268292682927
2017-08-16,978.18,0.41,2385.8048780487807
2017-08-17,960.57,0.41,2342.8536585365855
2017-08-18,958.47,0.41,2337.7317073170734
2017-08-21,953.29,0.41,2325.0975609756097
2017-08-22,966.9,0.41,2358.2926829268295
2017-08-23,958.0,0.41,2336.5853658536585
2017-08-24,952.45,0.41,2323.0487804878053
2017-08-25,945.26,0.41,2305.512195121951
2017-08-28,946.02,0.41,2307.3658536585367
2017-08-29,954.06,0.41,2326.9756097560976
2017-08-30,967.59,0.41,2359.9756097560976
2017-08-31,980.6,0.41,2391.707317073171
2017-09-01,978.25,0.41,2385.9756097560976
2017-09-05,965.27,0.41,2354.317073170732
2017-09-06,967.8,0.41,2360.487804878049
2017-09-07,979.47,0.41,2388.951219512195
2017-09-08,965.9,0.41,2355.8536585365855
2017-09-11,977.96,0.41,2385.268292682927
2017-09-12,982.58,0.41,2396.536585365854
2017-09-13,999.6,0.41,2438.0487804878053
2017-09-14,992.21,0.41,2420.024390243903
2017-09-15,986.79,0.41,2406.8048780487807
2017-09-18,974.19,0.41,2376.0731707317077
2017-09-19,969.86,0.41,2365.512195121951
2017-09-20,973.21,0.41,2373.6829268292686
2017-09-21,964.65,0.41,2352.8048780487807
2017-09-22,955.1,0.41,2329.512195121951
2017-09-25,939.79,0.41,2292.170731707317
2017-09-26,938.6,0.41,2289.268292682927
2017-09-27,950.87,0.41,2319.19512195122
2017-09-28,956.4,0.41,2332.6829268292686
2017-09-29,961.35,0.41,2344.756097560976
2017-10-02,959.19,0.41,2339.4878048780492
2017-10-03,957.1,0.41,2334.390243902439
2017-10-04,965.45,0.41,2354.756097560976
2017-10-05,980.85,0.41,2392.317073170732
2017-10-06,989.58,0.41,2413.6097560975613
2017-10-09,990.99,0.41,2417.048780487805
2017-10-10,987.2,0.41,2407.8048780487807
2017-10-11,995.0,0.41,2426.829268292683
2017-10-12,1000.93,0.41,2441.2926829268295
2017-10-13,1002.94,0.41,2446.19512195122
2017-10-16,1006.34,0.41,2454.487804878049
2017-10-17,1009.13,0.41,2461.2926829268295
2017-10-18,997.0,0.41,2431.707317073171
2017-10-19,986.61,0.41,2406.3658536585367
2017-10-20,982.91,0.41,2397.3414634146343
2017-10-23,966.3,0.41,2356.829268292683
2017-10-24,975.9,0.41,2380.2439024390246
2017-10-25,972.91,0.41,2372.951219512195
2017-10-26,972.43,0.41,2371.7804878048782
2017-10-27,1100.95,0.53,2077.264150943396
2017-10-30,1110.85,0.53,2095.9433962264147
2017-10-31,1105.28,0.53,2085.433962264151
2017-11-01,1103.68,0.53,2082.4150943396226
2017-11-02,1094.22,0.53,2064.566037735849
2017-11-03,1111.6,0.53,2097.3584905660373
2017-11-06,1120.66,0.53,2114.4528301886794
2017-11-07,1123.17,0.53,2119.188679245283
2017-11-08,1132.88,0.53,2137.509433962264
2017-11-09,1129.13,0.53,2130.433962264151
2017-11-10,1125.35,0.53,2123.3018867924525
2017-11-13,1129.17,0.53,2130.509433962264
2017-11-14,1136.84,0.53,2144.9811320754716
2017-11-15,1126.69,0.53,2125.830188679245
2017-11-16,1137.29,0.53,2145.830188679245
2017-11-17,1129.88,0.53,2131.8490566037735
2017-11-20,1126.31,0.53,2125.1132075471696
2017-11-21,1139.49,0.53,2149.9811320754716
2017-11-22,1156.16,0.53,2181.433962264151
2017-11-24,1186.0,0.53,2237.7358490566035
2017-11-27,1195.83,0.53,2256.283018867924
2017-11-28,1193.6,0.53,2252.075471698113
2017-11-29,1161.27,0.53,2191.0754716981132
2017-11-30,1176.75,0.53,2220.2830188679245
2017-12-01,1162.35,0.53,2193.1132075471696
2017-12-04,1133.95,0.53,2139.5283018867926
2017-12-05,1141.57,0.53,2153.9056603773583
2017-12-06,1152.35,0.53,2174.2452830188677
2017-12-07,1159.79,0.53,2188.2830188679245
2017-12-08,1162.0,0.53,2192.452830188679
2017-12-11,1168.92,0.53,2205.509433962264
2017-12-12,1165.08,0.53,2198.264150943396
2017-12-13,1164.13,0.53,2196.471698113208
2017-12-14,1174.26,0.53,2215.5849056603774
2017-12-15,1179.14,0.53,2224.7924528301887
2017-12-18,1190.58,0.53,2246.3773584905657
2017-12-19,1187.38,0.53,2240.3396226415093
2017-12-20,1177.62,0.53,2221.9245283018863
2017-12-21,1174.76,0.53,2216.528301886792
2017-12-22,1168.36,0.53,2204.452830188679
2017-12-26,1176.76,0.53,2220.3018867924525
2017-12-27,1182.26,0.53,2230.6792452830186
2017-12-28,1186.1,0.53,2237.9245283018863
2017-12-29,1169.47,0.53,2206.5471698113206
2018-01-02,1189.01,0.53,2243.4150943396226
2018-01-03,1204.2,0.53,2272.0754716981132
2018-01-04,1209.59,0.53,2282.2452830188677
2018-01-05,1229.14,0.53,2319.132075471698
2018-01-08,1246.87,0.53,2352.584905660377
2018-01-09,1252.7,0.53,2363.5849056603774
2018-01-10,1254.33,0.53,2366.66037735849
2018-01-11,1276.68,0.53,2408.830188679245
2018-01-12,1305.2,0.53,2462.6415094339623
2018-01-16,1304.86,0.53,2461.9999999999995
2018-01-17,1295.0,0.53,2443.396226415094
2018-01-18,1293.32,0.53,2440.2264150943392
2018-01-19,1294.58,0.53,2442.6037735849054
2018-01-22,1327.31,0.53,2504.3584905660373
2018-01-23,1362.54,0.53,2570.830188679245
2018-01-24,1357.51,0.53,2561.3396226415093
2018-01-25,1377.95,0.53,2599.9056603773583
2018-01-26,1402.05,0.53,2645.3773584905657
2018-01-29,1417.68,0.53,2674.867924528302
2018-01-30,1437.82,0.53,2712.8679245283015
2018-01-31,1450.89,0.53,2737.5283018867926
2018-02-01,1390.0,0.53,2622.6415094339623
2018-02-02,1429.95,3.86,370.4533678756477
2018-02-05,1390.0,3.86,360.10362694300517
2018-02-06,1442.84,3.86,373.7927461139896
2018-02-07,1416.78,3.86,367.0414507772021
2018-02-08,1350.5,3.86,349.87046632124355
2018-02-09,1339.6,3.86,347.0466321243523
2018-02-12,1386.23,3.86,359.1269430051814
2018-02-13,1414.51,3.86,366.4533678756477
2018-02-14,1451.05,3.86,375.919689119171
2018-02-15,1461.76,3.86,378.69430051813475
2018-02-16,1448.69,3.86,375.30829015544043
2018-02-20,1468.35,3.86,380.4015544041451
