date,CHRW,CHRW_EPS,PE Ratio
2015-07-20,63.67,0.73,87.21917808219179
2015-07-21,65.39,0.73,89.57534246575342
2015-07-22,65.25,0.73,89.38356164383562
2015-07-23,64.42,0.73,88.24657534246576
2015-07-24,64.31,0.73,88.09589041095892
2015-07-27,64.76,0.73,88.7123287671233
2015-07-28,66.73,0.73,91.41095890410959
2015-07-29,69.85,0.73,95.68493150684931
2015-07-30,69.87,0.73,95.7123287671233
2015-07-31,70.15,0.73,96.09589041095892
2015-08-03,70.72,0.73,96.87671232876713
2015-08-04,70.42,0.73,96.46575342465754
2015-08-05,70.31,0.73,96.31506849315069
2015-08-06,69.67,0.73,95.43835616438356
2015-08-07,68.85,0.73,94.31506849315068
2015-08-10,69.58,0.94,74.02127659574468
2015-08-11,69.84,0.94,74.29787234042554
2015-08-12,69.1,0.94,73.51063829787233
2015-08-13,68.71,0.94,73.09574468085106
2015-08-14,69.4,0.94,73.82978723404257
2015-08-17,69.69,0.94,74.13829787234043
2015-08-18,69.75,0.94,74.20212765957447
2015-08-19,70.83,0.94,75.35106382978724
2015-08-20,69.22,0.94,73.63829787234043
2015-08-21,67.24,0.94,71.53191489361701
2015-08-24,65.16,0.94,69.31914893617021
2015-08-25,64.14,0.94,68.2340425531915
2015-08-26,67.26,0.94,71.55319148936171
2015-08-27,67.82,0.94,72.14893617021276
2015-08-28,67.24,0.94,71.53191489361701
2015-08-31,67.43,0.94,71.7340425531915
2015-09-01,66.0,0.94,70.2127659574468
2015-09-02,68.74,0.94,73.12765957446808
2015-09-03,68.2,0.94,72.55319148936171
2015-09-04,67.7,0.94,72.0212765957447
2015-09-08,68.94,0.94,73.34042553191489
2015-09-09,68.83,0.94,73.22340425531915
2015-09-10,69.0,0.94,73.40425531914894
2015-09-11,68.68,0.94,73.06382978723406
2015-09-14,68.6,0.94,72.97872340425532
2015-09-15,69.49,0.94,73.92553191489361
2015-09-16,69.79,0.94,74.24468085106385
2015-09-17,69.03,0.94,73.43617021276596
2015-09-18,67.57,0.94,71.88297872340425
2015-09-21,68.52,0.94,72.8936170212766
2015-09-22,66.86,0.94,71.12765957446808
2015-09-23,67.4,0.94,71.70212765957447
2015-09-24,67.53,0.94,71.8404255319149
2015-09-25,68.53,0.94,72.90425531914894
2015-09-28,67.86,0.94,72.19148936170212
2015-09-29,68.15,0.94,72.50000000000001
2015-09-30,67.78,0.94,72.1063829787234
2015-10-01,67.71,0.94,72.03191489361701
2015-10-02,68.81,0.94,73.20212765957447
2015-10-05,70.04,0.94,74.51063829787235
2015-10-06,70.24,0.94,74.72340425531915
2015-10-07,70.18,0.94,74.65957446808511
2015-10-08,70.89,0.94,75.41489361702128
2015-10-09,71.71,0.94,76.2872340425532
2015-10-12,72.0,0.94,76.59574468085107
2015-10-13,71.35,0.94,75.90425531914893
2015-10-14,70.96,0.94,75.48936170212765
2015-10-15,72.3,0.94,76.91489361702128
2015-10-16,71.75,0.94,76.32978723404256
2015-10-19,71.9,0.94,76.48936170212767
2015-10-20,72.13,0.94,76.73404255319149
2015-10-21,71.86,0.94,76.4468085106383
2015-10-22,72.72,0.94,77.36170212765958
2015-10-23,72.79,0.94,77.43617021276597
2015-10-26,72.5,0.94,77.12765957446808
2015-10-27,69.99,0.94,74.45744680851064
2015-10-28,67.99,0.94,72.32978723404256
2015-10-29,69.38,0.94,73.80851063829788
2015-10-30,69.38,0.94,73.80851063829788
2015-11-02,70.24,0.94,74.72340425531915
2015-11-03,70.14,0.94,74.61702127659575
2015-11-04,68.71,0.94,73.09574468085106
2015-11-05,68.3,0.94,72.65957446808511
2015-11-06,68.72,0.94,73.1063829787234
2015-11-09,67.82,0.96,70.64583333333333
2015-11-10,68.75,0.96,71.61458333333334
2015-11-11,68.75,0.96,71.61458333333334
2015-11-12,67.48,0.96,70.29166666666667
2015-11-13,67.02,0.96,69.8125
2015-11-16,67.41,0.96,70.21875
2015-11-17,67.83,0.96,70.65625
2015-11-18,68.28,0.96,71.125
2015-11-19,68.31,0.96,71.15625
2015-11-20,68.53,0.96,71.38541666666667
2015-11-23,68.25,0.96,71.09375
2015-11-24,68.22,0.96,71.0625
2015-11-25,68.61,0.96,71.46875
2015-11-27,68.86,0.96,71.72916666666667
2015-11-30,67.43,0.96,70.23958333333334
2015-12-01,67.95,0.96,70.78125
2015-12-02,63.58,0.96,66.22916666666667
2015-12-03,62.22,0.96,64.8125
2015-12-04,62.8,0.96,65.41666666666667
2015-12-07,62.08,0.96,64.66666666666667
2015-12-08,60.51,0.96,63.03125
2015-12-09,60.55,0.96,63.072916666666664
2015-12-10,61.51,0.96,64.07291666666667
2015-12-11,62.0,0.96,64.58333333333334
2015-12-14,61.68,0.96,64.25
2015-12-15,62.61,0.96,65.21875
2015-12-16,64.27,0.96,66.94791666666667
2015-12-17,64.2,0.96,66.875
2015-12-18,62.36,0.96,64.95833333333333
2015-12-21,62.5,0.96,65.10416666666667
2015-12-22,63.4,0.96,66.04166666666667
2015-12-23,63.98,0.96,66.64583333333333
2015-12-24,63.53,0.96,66.17708333333334
2015-12-28,63.18,0.96,65.8125
2015-12-29,63.19,0.96,65.82291666666667
2015-12-30,62.36,0.96,64.95833333333333
2015-12-31,62.02,0.96,64.60416666666667
2016-01-04,61.79,0.96,64.36458333333333
2016-01-05,63.47,0.96,66.11458333333333
2016-01-06,63.16,0.96,65.79166666666667
2016-01-07,63.09,0.96,65.71875
2016-01-08,63.12,0.96,65.75
2016-01-11,61.75,0.96,64.32291666666667
2016-01-12,62.98,0.96,65.60416666666667
2016-01-13,62.69,0.96,65.30208333333333
2016-01-14,63.13,0.96,65.76041666666667
2016-01-15,63.56,0.96,66.20833333333334
2016-01-19,63.66,0.96,66.3125
2016-01-20,63.73,0.96,66.38541666666667
2016-01-21,64.51,0.96,67.19791666666667
2016-01-22,64.23,0.96,66.90625
2016-01-25,62.72,0.96,65.33333333333333
2016-01-26,64.07,0.96,66.73958333333333
2016-01-27,63.18,0.96,65.8125
2016-01-28,63.05,0.96,65.67708333333333
2016-01-29,64.77,0.96,67.46875
2016-02-01,65.21,0.96,67.92708333333333
2016-02-02,63.48,0.96,66.125
2016-02-03,64.91,0.96,67.61458333333333
2016-02-04,67.45,0.96,70.26041666666667
2016-02-05,68.08,0.96,70.91666666666667
2016-02-08,69.52,0.96,72.41666666666667
2016-02-09,69.69,0.96,72.59375
2016-02-10,68.63,0.96,71.48958333333333
2016-02-11,68.83,0.96,71.69791666666667
2016-02-12,70.16,0.96,73.08333333333333
2016-02-16,71.21,0.96,74.17708333333333
2016-02-17,70.84,0.96,73.79166666666667
2016-02-18,70.96,0.96,73.91666666666666
2016-02-19,70.48,0.96,73.41666666666667
2016-02-22,70.07,0.96,72.98958333333333
2016-02-23,69.53,0.96,72.42708333333334
2016-02-24,70.23,0.96,73.15625
2016-02-25,70.16,0.96,73.08333333333333
2016-02-26,70.35,0.96,73.28125
2016-02-29,69.83,0.89,78.46067415730337
2016-03-01,70.74,0.89,79.48314606741572
2016-03-02,71.41,0.89,80.23595505617978
2016-03-03,71.51,0.89,80.34831460674158
2016-03-04,72.68,0.89,81.66292134831461
2016-03-07,71.6,0.89,80.44943820224718
2016-03-08,71.63,0.89,80.48314606741572
2016-03-09,71.42,0.89,80.24719101123596
2016-03-10,71.51,0.89,80.34831460674158
2016-03-11,72.63,0.89,81.6067415730337
2016-03-14,72.46,0.89,81.41573033707864
2016-03-15,73.07,0.89,82.10112359550561
2016-03-16,73.11,0.89,82.14606741573033
2016-03-17,73.83,0.89,82.95505617977528
2016-03-18,74.34,0.89,83.52808988764045
2016-03-21,73.65,0.89,82.75280898876404
2016-03-22,73.48,0.89,82.56179775280899
2016-03-23,73.48,0.89,82.56179775280899
2016-03-24,73.74,0.89,82.85393258426966
2016-03-28,74.04,0.89,83.19101123595506
2016-03-29,74.5,0.89,83.70786516853933
2016-03-30,74.55,0.89,83.76404494382022
2016-03-31,74.23,0.89,83.40449438202248
2016-04-01,73.65,0.89,82.75280898876404
2016-04-04,73.47,0.89,82.5505617977528
2016-04-05,73.53,0.89,82.61797752808988
2016-04-06,73.66,0.89,82.76404494382022
2016-04-07,71.85,0.89,80.73033707865167
2016-04-08,71.84,0.89,80.71910112359551
2016-04-11,71.77,0.89,80.64044943820224
2016-04-12,72.49,0.89,81.44943820224718
2016-04-13,72.95,0.89,81.96629213483146
2016-04-14,72.9,0.89,81.91011235955057
2016-04-15,73.51,0.89,82.59550561797754
2016-04-18,74.11,0.89,83.26966292134831
2016-04-19,75.23,0.89,84.52808988764045
2016-04-20,74.73,0.89,83.96629213483146
2016-04-21,74.31,0.89,83.49438202247191
2016-04-22,74.56,0.89,83.7752808988764
2016-04-25,74.6,0.89,83.82022471910112
2016-04-26,75.71,0.89,85.06741573033707
2016-04-27,71.81,0.89,80.68539325842697
2016-04-28,70.83,0.89,79.58426966292134
2016-04-29,70.97,0.89,79.74157303370787
2016-05-02,71.81,0.89,80.68539325842697
2016-05-03,70.84,0.89,79.59550561797754
2016-05-04,71.74,0.89,80.6067415730337
2016-05-05,70.85,0.89,79.6067415730337
2016-05-06,72.82,0.89,81.82022471910112
2016-05-09,73.14,0.89,82.17977528089888
2016-05-10,73.05,0.83,88.01204819277109
2016-05-11,72.59,0.83,87.45783132530121
2016-05-12,72.47,0.83,87.3132530120482
2016-05-13,72.31,0.83,87.12048192771086
2016-05-16,72.44,0.83,87.27710843373494
2016-05-17,72.78,0.83,87.6867469879518
2016-05-18,73.15,0.83,88.13253012048195
2016-05-19,73.1,0.83,88.07228915662651
2016-05-20,74.32,0.83,89.54216867469879
2016-05-23,74.36,0.83,89.59036144578313
2016-05-24,74.69,0.83,89.98795180722891
2016-05-25,74.81,0.83,90.13253012048193
2016-05-26,74.97,0.83,90.32530120481928
2016-05-27,75.18,0.83,90.57831325301206
2016-05-31,74.98,0.83,90.33734939759037
2016-06-01,74.25,0.83,89.45783132530121
2016-06-02,73.79,0.83,88.90361445783134
2016-06-03,73.36,0.83,88.3855421686747
2016-06-06,73.22,0.83,88.21686746987952
2016-06-07,72.95,0.83,87.89156626506025
2016-06-08,73.67,0.83,88.75903614457832
2016-06-09,74.11,0.83,89.28915662650603
2016-06-10,72.99,0.83,87.93975903614458
2016-06-13,72.98,0.83,87.9277108433735
2016-06-14,72.47,0.83,87.3132530120482
2016-06-15,72.52,0.83,87.37349397590361
2016-06-16,72.09,0.83,86.855421686747
2016-06-17,71.98,0.83,86.72289156626506
2016-06-20,72.54,0.83,87.3975903614458
2016-06-21,72.09,0.83,86.855421686747
2016-06-22,71.86,0.83,86.57831325301206
2016-06-23,71.92,0.83,86.65060240963857
2016-06-24,71.64,0.83,86.3132530120482
2016-06-27,72.18,0.83,86.96385542168676
2016-06-28,73.42,0.83,88.45783132530121
2016-06-29,73.65,0.83,88.73493975903615
2016-06-30,74.25,0.83,89.45783132530121
2016-07-01,75.19,0.83,90.59036144578313
2016-07-05,75.03,0.83,90.3975903614458
2016-07-06,74.8,0.83,90.12048192771084
2016-07-07,73.36,0.83,88.3855421686747
2016-07-08,74.43,0.83,89.67469879518073
2016-07-11,71.86,0.83,86.57831325301206
2016-07-12,72.45,0.83,87.28915662650603
2016-07-13,72.83,0.83,87.74698795180723
2016-07-14,72.3,0.83,87.10843373493977
2016-07-15,71.94,0.83,86.67469879518073
2016-07-18,71.44,0.83,86.07228915662651
2016-07-19,71.62,0.83,86.28915662650603
2016-07-20,71.17,0.83,85.74698795180724
2016-07-21,71.23,0.83,85.81927710843374
2016-07-22,72.03,0.83,86.78313253012048
2016-07-25,71.5,0.83,86.14457831325302
2016-07-26,72.14,0.83,86.91566265060241
2016-07-27,68.35,0.83,82.34939759036145
2016-07-28,69.23,0.83,83.40963855421688
2016-07-29,69.62,0.83,83.87951807228917
2016-08-01,69.24,0.83,83.42168674698794
2016-08-02,68.36,0.83,82.36144578313254
2016-08-03,68.79,0.83,82.87951807228917
2016-08-04,68.49,0.83,82.51807228915662
2016-08-05,69.22,0.83,83.39759036144578
2016-08-08,69.25,1.0,69.25
2016-08-09,68.92,1.0,68.92
2016-08-10,69.02,1.0,69.02
2016-08-11,69.03,1.0,69.03
2016-08-12,69.68,1.0,69.68
2016-08-15,69.23,1.0,69.23
2016-08-16,69.82,1.0,69.82
2016-08-17,69.9,1.0,69.9
2016-08-18,68.96,1.0,68.96
2016-08-19,69.42,1.0,69.42
2016-08-22,69.44,1.0,69.44
2016-08-23,69.4,1.0,69.4
2016-08-24,69.65,1.0,69.65
2016-08-25,68.87,1.0,68.87
2016-08-26,68.78,1.0,68.78
2016-08-29,69.43,1.0,69.43
2016-08-30,69.52,1.0,69.52
2016-08-31,69.42,1.0,69.42
2016-09-01,71.04,1.0,71.04
2016-09-02,71.32,1.0,71.32
2016-09-06,70.31,1.0,70.31
2016-09-07,70.22,1.0,70.22
2016-09-08,70.07,1.0,70.07
2016-09-09,68.9,1.0,68.9
2016-09-12,69.01,1.0,69.01
2016-09-13,67.76,1.0,67.76
2016-09-14,67.27,1.0,67.27
2016-09-15,67.36,1.0,67.36
2016-09-16,67.53,1.0,67.53
2016-09-19,67.28,1.0,67.28
2016-09-20,68.04,1.0,68.04
2016-09-21,68.54,1.0,68.54
2016-09-22,69.25,1.0,69.25
2016-09-23,69.59,1.0,69.59
2016-09-26,69.54,1.0,69.54
2016-09-27,70.12,1.0,70.12
2016-09-28,70.25,1.0,70.25
2016-09-29,70.31,1.0,70.31
2016-09-30,70.46,1.0,70.46
2016-10-03,70.5,1.0,70.5
2016-10-04,70.2,1.0,70.2
2016-10-05,70.18,1.0,70.18
2016-10-06,70.26,1.0,70.26
2016-10-07,70.34,1.0,70.34
2016-10-10,70.9,1.0,70.9
2016-10-11,70.71,1.0,70.71
2016-10-12,70.39,1.0,70.39
2016-10-13,70.31,1.0,70.31
2016-10-14,70.26,1.0,70.26
2016-10-17,68.67,1.0,68.67
2016-10-18,68.8,1.0,68.8
2016-10-19,68.76,1.0,68.76
2016-10-20,68.75,1.0,68.75
2016-10-21,68.86,1.0,68.86
2016-10-24,69.12,1.0,69.12
2016-10-25,69.43,1.0,69.43
2016-10-26,67.3,1.0,67.3
2016-10-27,67.43,1.0,67.43
2016-10-28,67.59,1.0,67.59
2016-10-31,68.12,1.0,68.12
2016-11-01,68.42,1.0,68.42
2016-11-02,68.46,1.0,68.46
2016-11-03,68.94,1.0,68.94
2016-11-04,68.69,1.0,68.69
2016-11-07,70.46,1.0,70.46
2016-11-08,70.49,1.0,70.49
2016-11-09,71.45,0.9,79.38888888888889
2016-11-10,72.8,0.9,80.88888888888889
2016-11-11,73.58,0.9,81.75555555555555
2016-11-14,73.51,0.9,81.67777777777778
2016-11-15,74.08,0.9,82.3111111111111
2016-11-16,74.18,0.9,82.42222222222223
2016-11-17,74.01,0.9,82.23333333333333
2016-11-18,74.4,0.9,82.66666666666667
2016-11-21,74.37,0.9,82.63333333333334
2016-11-22,73.94,0.9,82.15555555555555
2016-11-23,74.12,0.9,82.35555555555555
2016-11-25,74.3,0.9,82.55555555555556
2016-11-28,74.21,0.9,82.45555555555555
2016-11-29,74.98,0.9,83.31111111111112
2016-11-30,74.85,0.9,83.16666666666666
2016-12-01,74.86,0.9,83.17777777777778
2016-12-02,74.04,0.9,82.26666666666667
2016-12-05,75.39,0.9,83.76666666666667
2016-12-06,75.56,0.9,83.95555555555556
2016-12-07,76.72,0.9,85.24444444444444
2016-12-08,77.47,0.9,86.07777777777777
2016-12-09,77.04,0.9,85.60000000000001
2016-12-12,77.25,0.9,85.83333333333333
2016-12-13,77.06,0.9,85.62222222222222
2016-12-14,76.62,0.9,85.13333333333334
2016-12-15,74.31,0.9,82.56666666666666
2016-12-16,73.11,0.9,81.23333333333333
2016-12-19,74.62,0.9,82.91111111111111
2016-12-20,74.53,0.9,82.81111111111112
2016-12-21,74.63,0.9,82.92222222222222
2016-12-22,74.47,0.9,82.74444444444444
2016-12-23,74.54,0.9,82.82222222222222
2016-12-27,74.48,0.9,82.75555555555556
2016-12-28,73.47,0.9,81.63333333333333
2016-12-29,73.73,0.9,81.92222222222223
2016-12-30,73.26,0.9,81.4
2017-01-03,72.85,0.9,80.94444444444444
2017-01-04,72.99,0.9,81.1
2017-01-05,73.74,0.9,81.93333333333332
2017-01-06,74.15,0.9,82.3888888888889
2017-01-09,73.16,0.9,81.28888888888888
2017-01-10,73.14,0.9,81.26666666666667
2017-01-11,73.44,0.9,81.6
2017-01-12,73.44,0.9,81.6
2017-01-13,73.38,0.9,81.53333333333333
2017-01-17,73.56,0.9,81.73333333333333
2017-01-18,74.05,0.9,82.27777777777777
2017-01-19,73.37,0.9,81.52222222222223
2017-01-20,73.6,0.9,81.77777777777777
2017-01-23,73.68,0.9,81.86666666666667
2017-01-24,74.66,0.9,82.95555555555555
2017-01-25,74.68,0.9,82.97777777777779
2017-01-26,75.75,0.9,84.16666666666667
2017-01-27,77.58,0.9,86.2
2017-01-30,76.51,0.9,85.01111111111112
2017-01-31,76.06,0.9,84.5111111111111
2017-02-01,75.11,0.9,83.45555555555555
2017-02-02,74.94,0.9,83.26666666666667
2017-02-03,75.55,0.9,83.94444444444444
2017-02-06,74.83,0.9,83.14444444444445
2017-02-07,75.62,0.9,84.02222222222223
2017-02-08,76.13,0.9,84.58888888888889
2017-02-09,75.62,0.9,84.02222222222223
2017-02-10,76.56,0.9,85.06666666666666
2017-02-13,76.98,0.9,85.53333333333333
2017-02-14,77.2,0.9,85.77777777777779
2017-02-15,77.88,0.9,86.53333333333333
2017-02-16,78.06,0.9,86.73333333333333
2017-02-17,79.06,0.9,87.84444444444445
2017-02-21,79.42,0.9,88.24444444444444
2017-02-22,79.41,0.9,88.23333333333333
2017-02-23,79.46,0.9,88.28888888888888
2017-02-24,80.13,0.9,89.03333333333333
2017-02-27,80.23,0.9,89.14444444444445
2017-02-28,80.37,0.9,89.3
2017-03-01,80.86,0.87,92.94252873563218
2017-03-02,80.53,0.87,92.5632183908046
2017-03-03,79.77,0.87,91.6896551724138
2017-03-06,79.28,0.87,91.1264367816092
2017-03-07,78.94,0.87,90.73563218390804
2017-03-08,78.73,0.87,90.49425287356323
2017-03-09,78.52,0.87,90.25287356321839
2017-03-10,79.34,0.87,91.19540229885058
2017-03-13,79.31,0.87,91.16091954022988
2017-03-14,78.56,0.87,90.29885057471265
2017-03-15,78.54,0.87,90.27586206896552
2017-03-16,78.21,0.87,89.89655172413792
2017-03-17,78.92,0.87,90.71264367816092
2017-03-20,78.93,0.87,90.72413793103449
2017-03-21,78.36,0.87,90.06896551724138
2017-03-22,78.09,0.87,89.75862068965517
2017-03-23,77.68,0.87,89.28735632183908
2017-03-24,77.47,0.87,89.04597701149426
2017-03-27,77.02,0.87,88.52873563218391
2017-03-28,77.52,0.87,89.10344827586206
2017-03-29,77.29,0.87,88.83908045977012
2017-03-30,77.65,0.87,89.2528735632184
2017-03-31,77.29,0.87,88.83908045977012
2017-04-03,76.71,0.87,88.17241379310344
2017-04-04,76.86,0.87,88.34482758620689
2017-04-05,76.41,0.87,87.82758620689656
2017-04-06,76.28,0.87,87.67816091954023
2017-04-07,75.73,0.87,87.04597701149426
2017-04-10,76.24,0.87,87.63218390804597
2017-04-11,75.75,0.87,87.06896551724138
2017-04-12,74.79,0.87,85.96551724137932
2017-04-13,74.46,0.87,85.58620689655172
2017-04-17,75.67,0.87,86.97701149425288
2017-04-18,75.29,0.87,86.54022988505749
2017-04-19,75.34,0.87,86.59770114942529
2017-04-20,76.45,0.87,87.87356321839081
2017-04-21,76.54,0.87,87.97701149425288
2017-04-24,77.59,0.87,89.18390804597702
2017-04-25,77.7,0.87,89.3103448275862
2017-04-26,72.81,0.87,83.6896551724138
2017-04-27,72.81,0.87,83.6896551724138
2017-04-28,72.7,0.87,83.56321839080461
2017-05-01,72.55,0.87,83.39080459770115
2017-05-02,72.72,0.87,83.58620689655173
2017-05-03,72.78,0.87,83.65517241379311
2017-05-04,72.56,0.87,83.40229885057471
2017-05-05,73.35,0.87,84.3103448275862
2017-05-08,71.46,0.87,82.13793103448275
2017-05-09,70.86,0.86,82.3953488372093
2017-05-10,70.17,0.86,81.59302325581396
2017-05-11,69.78,0.86,81.13953488372093
2017-05-12,69.35,0.86,80.63953488372093
2017-05-15,69.47,0.86,80.77906976744185
2017-05-16,69.6,0.86,80.93023255813954
2017-05-17,67.84,0.86,78.88372093023257
2017-05-18,68.06,0.86,79.13953488372094
2017-05-19,67.36,0.86,78.32558139534883
2017-05-22,68.08,0.86,79.16279069767442
2017-05-23,68.34,0.86,79.46511627906978
2017-05-24,68.38,0.86,79.51162790697674
2017-05-25,67.91,0.86,78.96511627906976
2017-05-26,67.04,0.86,77.95348837209303
2017-05-30,67.27,0.86,78.22093023255813
2017-05-31,67.01,0.86,77.9186046511628
2017-06-01,67.58,0.86,78.5813953488372
2017-06-02,67.62,0.86,78.6279069767442
2017-06-05,67.26,0.86,78.2093023255814
2017-06-06,67.12,0.86,78.04651162790698
2017-06-07,67.23,0.86,78.17441860465117
2017-06-08,66.97,0.86,77.87209302325581
2017-06-09,67.86,0.86,78.90697674418605
2017-06-12,68.82,0.86,80.02325581395348
2017-06-13,69.09,0.86,80.33720930232559
2017-06-14,67.84,0.86,78.88372093023257
2017-06-15,69.45,0.86,80.75581395348837
2017-06-16,70.04,0.86,81.44186046511629
2017-06-19,70.1,0.86,81.51162790697674
2017-06-20,68.4,0.86,79.53488372093024
2017-06-21,67.17,0.86,78.1046511627907
2017-06-22,67.3,0.86,78.25581395348837
2017-06-23,66.99,0.86,77.8953488372093
2017-06-26,67.58,0.86,78.5813953488372
2017-06-27,67.33,0.86,78.29069767441861
2017-06-28,67.33,0.86,78.29069767441861
2017-06-29,67.55,0.86,78.54651162790698
2017-06-30,68.68,0.86,79.86046511627907
2017-07-03,70.08,0.86,81.48837209302326
2017-07-05,68.76,0.86,79.95348837209303
2017-07-06,67.68,0.86,78.69767441860466
2017-07-07,67.97,0.86,79.03488372093024
2017-07-10,68.23,0.86,79.33720930232559
2017-07-11,68.6,0.86,79.76744186046511
2017-07-12,68.87,0.86,80.08139534883722
2017-07-13,68.76,0.86,79.95348837209303
2017-07-14,69.46,0.86,80.76744186046511
2017-07-17,68.89,0.86,80.1046511627907
2017-07-18,69.5,0.86,80.81395348837209
2017-07-19,68.69,0.86,79.87209302325581
2017-07-20,65.01,0.86,75.59302325581396
2017-07-21,65.56,0.86,76.23255813953489
2017-07-24,65.62,0.86,76.30232558139535
2017-07-25,65.93,0.86,76.66279069767442
2017-07-26,65.91,0.86,76.63953488372093
2017-07-27,65.46,0.86,76.11627906976743
2017-07-28,65.25,0.86,75.87209302325581
2017-07-31,65.61,0.86,76.29069767441861
2017-08-01,64.98,0.86,75.55813953488372
2017-08-02,65.61,0.86,76.29069767441861
2017-08-03,65.7,0.79,83.16455696202532
2017-08-04,67.22,0.79,85.0886075949367
2017-08-07,66.54,0.79,84.22784810126582
2017-08-08,66.75,0.79,84.49367088607595
2017-08-09,66.13,0.79,83.70886075949366
2017-08-10,66.11,0.79,83.68354430379746
2017-08-11,65.63,0.79,83.0759493670886
2017-08-14,67.14,0.79,84.9873417721519
2017-08-15,68.02,0.79,86.1012658227848
2017-08-16,68.01,0.79,86.08860759493672
2017-08-17,66.89,0.79,84.67088607594937
2017-08-18,66.78,0.79,84.53164556962025
2017-08-21,66.86,0.79,84.63291139240506
2017-08-22,67.1,0.79,84.93670886075948
2017-08-23,67.09,0.79,84.92405063291139
2017-08-24,66.87,0.79,84.64556962025317
2017-08-25,69.07,0.79,87.43037974683543
2017-08-28,71.05,0.79,89.93670886075948
2017-08-29,71.57,0.79,90.59493670886074
2017-08-30,73.06,0.79,92.48101265822784
2017-08-31,70.63,0.79,89.40506329113923
2017-09-01,70.17,0.79,88.82278481012658
2017-09-05,71.79,0.79,90.87341772151899
2017-09-06,72.77,0.79,92.1139240506329
2017-09-07,73.27,0.79,92.74683544303797
2017-09-08,73.74,0.79,93.34177215189872
2017-09-11,72.83,0.79,92.18987341772151
2017-09-12,72.79,0.79,92.13924050632912
2017-09-13,72.28,0.79,91.49367088607595
2017-09-14,70.77,0.79,89.58227848101265
2017-09-15,71.45,0.79,90.44303797468355
2017-09-18,72.25,0.79,91.45569620253164
2017-09-19,72.6,0.79,91.89873417721518
2017-09-20,72.79,0.79,92.13924050632912
2017-09-21,73.0,0.79,92.40506329113924
2017-09-22,73.13,0.79,92.56962025316454
2017-09-25,73.92,0.79,93.56962025316456
2017-09-26,74.89,0.79,94.79746835443038
2017-09-27,75.68,0.79,95.79746835443038
2017-09-28,75.48,0.79,95.54430379746836
2017-09-29,76.1,0.79,96.32911392405062
2017-10-02,77.3,0.79,97.84810126582278
2017-10-03,76.13,0.79,96.36708860759492
2017-10-04,75.02,0.79,94.96202531645568
2017-10-05,76.05,0.79,96.26582278481011
2017-10-06,76.52,0.79,96.86075949367088
2017-10-09,75.45,0.79,95.50632911392405
2017-10-10,77.09,0.79,97.58227848101266
2017-10-11,76.7,0.79,97.0886075949367
2017-10-12,77.18,0.79,97.69620253164557
2017-10-13,77.26,0.79,97.79746835443038
2017-10-16,77.33,0.79,97.88607594936708
2017-10-17,76.02,0.79,96.22784810126582
2017-10-18,77.34,0.79,97.89873417721519
2017-10-19,77.98,0.79,98.70886075949367
2017-10-20,78.3,0.79,99.1139240506329
2017-10-23,78.43,0.79,99.27848101265823
2017-10-24,78.83,0.79,99.78481012658227
2017-10-25,78.6,0.79,99.49367088607593
2017-10-26,79.59,0.79,100.74683544303798
2017-10-27,79.82,0.79,101.03797468354429
2017-10-30,78.35,0.79,99.17721518987341
2017-10-31,78.53,0.79,99.40506329113924
2017-11-01,79.33,0.79,100.41772151898734
2017-11-02,79.55,0.79,100.69620253164557
2017-11-03,79.44,0.79,100.55696202531645
2017-11-06,79.08,0.79,100.1012658227848
2017-11-07,80.5,0.79,101.89873417721519
2017-11-08,80.63,0.85,94.85882352941177
2017-11-09,80.68,0.85,94.91764705882353
2017-11-10,80.33,0.85,94.50588235294117
2017-11-13,80.36,0.85,94.54117647058824
2017-11-14,80.37,0.85,94.5529411764706
2017-11-15,79.95,0.85,94.05882352941177
2017-11-16,80.4,0.85,94.58823529411765
2017-11-17,78.44,0.85,92.28235294117647
2017-11-20,78.43,0.85,92.27058823529413
2017-11-21,78.79,0.85,92.69411764705883
2017-11-22,79.24,0.85,93.2235294117647
2017-11-24,79.67,0.85,93.72941176470589
2017-11-27,79.54,0.85,93.57647058823531
2017-11-28,81.53,0.85,95.91764705882353
2017-11-29,84.49,0.85,99.39999999999999
2017-11-30,86.65,0.85,101.94117647058825
2017-12-01,86.54,0.85,101.81176470588237
2017-12-04,86.76,0.85,102.07058823529412
2017-12-05,85.92,0.85,101.08235294117648
2017-12-06,87.15,0.85,102.5294117647059
2017-12-07,87.42,0.85,102.84705882352942
2017-12-08,88.38,0.85,103.97647058823529
2017-12-11,87.97,0.85,103.49411764705883
2017-12-12,88.0,0.85,103.52941176470588
2017-12-13,87.77,0.85,103.25882352941176
2017-12-14,85.79,0.85,100.92941176470589
2017-12-15,86.21,0.85,101.4235294117647
2017-12-18,87.16,0.85,102.54117647058824
2017-12-19,86.63,0.85,101.91764705882353
2017-12-20,86.75,0.85,102.05882352941177
2017-12-21,87.13,0.85,102.50588235294117
2017-12-22,88.7,0.85,104.3529411764706
2017-12-26,88.79,0.85,104.45882352941177
2017-12-27,89.5,0.85,105.29411764705883
2017-12-28,89.46,0.85,105.2470588235294
2017-12-29,89.09,0.85,104.81176470588235
2018-01-02,89.74,0.85,105.5764705882353
2018-01-03,89.49,0.85,105.28235294117647
2018-01-04,89.72,0.85,105.55294117647058
2018-01-05,89.57,0.85,105.37647058823529
