date,SYY,SYY_EPS,PE Ratio
1998-04-06,12.75,0.09,141.66666666666669
1998-04-07,12.59,0.09,139.88888888888889
1998-04-08,12.56,0.09,139.55555555555557
1998-04-09,12.44,0.09,138.22222222222223
1998-04-13,12.41,0.09,137.88888888888889
1998-04-14,12.34,0.09,137.11111111111111
1998-04-15,12.09,0.09,134.33333333333334
1998-04-16,11.91,0.09,132.33333333333334
1998-04-17,11.84,0.09,131.55555555555557
1998-04-20,12.19,0.09,135.44444444444446
1998-04-21,12.03,0.09,133.66666666666666
1998-04-22,11.81,0.09,131.22222222222223
1998-04-23,11.66,0.09,129.55555555555557
1998-04-24,11.38,0.09,126.44444444444446
1998-04-27,11.22,0.09,124.66666666666667
1998-04-28,11.81,0.09,131.22222222222223
1998-04-29,12.09,0.09,134.33333333333334
1998-04-30,11.91,0.09,132.33333333333334
1998-05-01,12.09,0.09,134.33333333333334
1998-05-04,11.91,0.09,132.33333333333334
1998-05-05,12.03,0.09,133.66666666666666
1998-05-06,12.0,0.09,133.33333333333334
1998-05-07,12.22,0.09,135.7777777777778
1998-05-08,12.34,0.09,137.11111111111111
1998-05-11,12.09,0.09,134.33333333333334
1998-05-12,11.94,0.09,132.66666666666666
1998-05-13,11.97,0.09,133.0
1998-05-14,11.94,0.09,132.66666666666666
1998-05-15,11.69,0.09,129.88888888888889
1998-05-18,11.72,0.09,130.22222222222223
1998-05-19,11.75,0.09,130.55555555555557
1998-05-20,11.78,0.09,130.88888888888889
1998-05-21,11.88,0.09,132.0
1998-05-22,11.56,0.09,128.44444444444446
1998-05-26,11.41,0.09,126.77777777777779
1998-05-27,11.66,0.09,129.55555555555557
1998-05-28,11.78,0.09,130.88888888888889
1998-05-29,11.66,0.09,129.55555555555557
1998-06-01,11.97,0.09,133.0
1998-06-02,12.06,0.09,134.0
1998-06-03,11.94,0.09,132.66666666666666
1998-06-04,12.06,0.09,134.0
1998-06-05,12.34,0.09,137.11111111111111
1998-06-08,12.44,0.09,138.22222222222223
1998-06-09,12.56,0.09,139.55555555555557
1998-06-10,12.41,0.09,137.88888888888889
1998-06-11,12.34,0.09,137.11111111111111
1998-06-12,12.53,0.09,139.22222222222223
1998-06-15,12.38,0.09,137.55555555555557
1998-06-16,12.47,0.09,138.55555555555557
1998-06-17,12.53,0.09,139.22222222222223
1998-06-18,12.66,0.09,140.66666666666669
1998-06-19,12.75,0.09,141.66666666666669
1998-06-22,12.72,0.09,141.33333333333334
1998-06-23,12.63,0.09,140.33333333333334
1998-06-24,12.28,0.09,136.44444444444443
1998-06-25,12.09,0.09,134.33333333333334
1998-06-26,12.75,0.09,141.66666666666669
1998-06-29,12.75,0.09,141.66666666666669
1998-06-30,12.81,0.09,142.33333333333334
1998-07-01,12.94,0.09,143.77777777777777
1998-07-02,12.81,0.09,142.33333333333334
1998-07-06,12.81,0.09,142.33333333333334
1998-07-07,12.75,0.09,141.66666666666669
1998-07-08,12.91,0.09,143.44444444444446
1998-07-09,12.84,0.09,142.66666666666666
1998-07-10,12.63,0.09,140.33333333333334
1998-07-13,12.66,0.09,140.66666666666669
1998-07-14,12.88,0.09,143.11111111111111
1998-07-15,12.66,0.09,140.66666666666669
1998-07-16,12.88,0.09,143.11111111111111
1998-07-17,12.75,0.09,141.66666666666669
1998-07-20,12.75,0.09,141.66666666666669
1998-07-21,12.53,0.09,139.22222222222223
1998-07-22,12.41,0.09,137.88888888888889
1998-07-23,12.41,0.09,137.88888888888889
1998-07-24,12.63,0.09,140.33333333333334
1998-07-27,12.66,0.09,140.66666666666669
1998-07-28,12.38,0.09,137.55555555555557
1998-07-29,12.09,0.09,134.33333333333334
1998-07-30,12.19,0.09,135.44444444444446
1998-07-31,11.88,0.09,132.0
1998-08-03,11.94,0.09,132.66666666666666
1998-08-04,11.41,0.09,126.77777777777779
1998-08-05,11.63,0.09,129.22222222222223
1998-08-06,11.56,0.09,128.44444444444446
1998-08-07,11.56,0.09,128.44444444444446
1998-08-10,11.34,0.09,126.0
1998-08-11,11.34,0.09,126.0
1998-08-12,11.38,0.09,126.44444444444446
1998-08-13,11.44,0.09,127.11111111111111
1998-08-14,11.19,0.09,124.33333333333333
1998-08-17,11.09,0.09,123.22222222222223
1998-08-18,11.38,0.09,126.44444444444446
1998-08-19,11.25,0.09,125.0
1998-08-20,11.22,0.09,124.66666666666667
1998-08-21,11.06,0.09,122.8888888888889
1998-08-24,11.0,0.09,122.22222222222223
1998-08-25,11.09,0.09,123.22222222222223
1998-08-26,10.69,0.09,118.77777777777777
1998-08-27,10.47,0.09,116.33333333333334
1998-08-28,10.38,0.09,115.33333333333334
1998-08-31,10.09,0.09,112.11111111111111
1998-09-01,10.56,0.09,117.33333333333334
1998-09-02,10.72,0.09,119.11111111111113
1998-09-03,10.94,0.09,121.55555555555556
1998-09-04,11.09,0.09,123.22222222222223
1998-09-08,11.31,0.09,125.66666666666667
1998-09-09,11.09,0.09,123.22222222222223
1998-09-10,11.06,0.09,122.8888888888889
1998-09-11,11.69,0.09,129.88888888888889
1998-09-14,12.16,0.09,135.11111111111111
1998-09-15,12.06,0.09,134.0
1998-09-16,12.03,0.09,133.66666666666666
1998-09-17,11.88,0.09,132.0
1998-09-18,11.75,0.09,130.55555555555557
1998-09-21,11.75,0.09,130.55555555555557
1998-09-22,11.78,0.09,130.88888888888889
1998-09-23,12.0,0.09,133.33333333333334
1998-09-24,11.94,0.09,132.66666666666666
1998-09-25,11.97,0.09,133.0
1998-09-28,12.16,0.09,135.11111111111111
1998-09-29,12.19,0.09,135.44444444444446
1998-09-30,11.78,0.09,130.88888888888889
1998-10-01,11.69,0.09,129.88888888888889
1998-10-02,12.09,0.09,134.33333333333334
1998-10-05,12.47,0.09,138.55555555555557
1998-10-06,12.72,0.09,141.33333333333334
1998-10-07,12.97,0.09,144.11111111111111
1998-10-08,12.59,0.09,139.88888888888889
1998-10-09,12.47,0.09,138.55555555555557
1998-10-12,12.5,0.09,138.88888888888889
1998-10-13,12.38,0.09,137.55555555555557
1998-10-14,12.75,0.09,141.66666666666669
1998-10-15,13.06,0.09,145.11111111111111
1998-10-16,12.75,0.09,141.66666666666669
1998-10-19,13.22,0.09,146.8888888888889
1998-10-20,13.44,0.09,149.33333333333334
1998-10-21,13.38,0.09,148.66666666666669
1998-10-22,13.41,0.09,149.0
1998-10-23,13.22,0.09,146.8888888888889
1998-10-26,13.25,0.09,147.22222222222223
1998-10-27,13.22,0.09,146.8888888888889
1998-10-28,13.22,0.09,146.8888888888889
1998-10-29,13.34,0.09,148.22222222222223
1998-10-30,13.5,0.09,150.0
1998-11-02,13.59,0.09,151.0
1998-11-03,13.44,0.09,149.33333333333334
1998-11-04,13.69,0.09,152.11111111111111
1998-11-05,13.72,0.09,152.44444444444446
1998-11-06,13.75,0.09,152.77777777777777
1998-11-09,13.59,0.09,151.0
1998-11-10,13.72,0.09,152.44444444444446
1998-11-11,13.56,0.09,150.66666666666669
1998-11-12,13.28,0.09,147.55555555555554
1998-11-13,13.09,0.09,145.44444444444446
1998-11-16,13.56,0.09,150.66666666666669
1998-11-17,13.66,0.09,151.77777777777777
1998-11-18,13.81,0.09,153.44444444444446
1998-11-19,13.88,0.09,154.22222222222223
1998-11-20,13.88,0.09,154.22222222222223
1998-11-23,14.19,0.09,157.66666666666666
1998-11-24,14.22,0.09,158.0
1998-11-25,14.09,0.09,156.55555555555557
1998-11-27,14.16,0.09,157.33333333333334
1998-11-30,13.47,0.09,149.66666666666669
1998-12-01,13.94,0.09,154.88888888888889
1998-12-02,13.88,0.09,154.22222222222223
1998-12-03,13.63,0.09,151.44444444444446
1998-12-04,13.72,0.09,152.44444444444446
1998-12-07,13.5,0.09,150.0
1998-12-08,13.38,0.09,148.66666666666669
1998-12-09,13.28,0.09,147.55555555555554
1998-12-10,13.13,0.09,145.8888888888889
1998-12-11,13.19,0.09,146.55555555555554
1998-12-14,13.28,0.09,147.55555555555554
1998-12-15,13.63,0.09,151.44444444444446
1998-12-16,13.31,0.09,147.88888888888889
1998-12-17,13.47,0.09,149.66666666666669
1998-12-18,13.75,0.09,152.77777777777777
1998-12-21,13.53,0.09,150.33333333333334
1998-12-22,13.69,0.09,152.11111111111111
1998-12-23,13.91,0.09,154.55555555555557
1998-12-24,14.06,0.09,156.22222222222223
1998-12-28,13.88,0.09,154.22222222222223
1998-12-29,14.25,0.09,158.33333333333334
1998-12-30,13.81,0.09,153.44444444444446
1998-12-31,13.72,0.09,152.44444444444446
1999-01-04,13.97,0.09,155.22222222222223
1999-01-05,13.84,0.09,153.77777777777777
1999-01-06,14.22,0.09,158.0
1999-01-07,13.75,0.09,152.77777777777777
1999-01-08,14.22,0.09,158.0
1999-01-11,13.47,0.09,149.66666666666669
1999-01-12,13.44,0.09,149.33333333333334
1999-01-13,13.63,0.09,151.44444444444446
1999-01-14,13.34,0.09,148.22222222222223
1999-01-15,13.34,0.09,148.22222222222223
1999-01-19,13.16,0.09,146.22222222222223
1999-01-20,12.91,0.09,143.44444444444446
1999-01-21,12.63,0.09,140.33333333333334
1999-01-22,12.84,0.09,142.66666666666666
1999-01-25,13.06,0.09,145.11111111111111
1999-01-26,13.09,0.09,145.44444444444446
1999-01-27,12.91,0.09,143.44444444444446
1999-01-28,13.47,0.09,149.66666666666669
1999-01-29,13.63,0.09,151.44444444444446
1999-02-01,13.16,0.09,146.22222222222223
1999-02-02,13.25,0.09,147.22222222222223
1999-02-03,13.34,0.09,148.22222222222223
1999-02-04,13.25,0.09,147.22222222222223
1999-02-05,13.31,0.13,102.38461538461539
1999-02-08,13.28,0.13,102.15384615384615
1999-02-09,13.13,0.13,101.0
1999-02-10,13.13,0.13,101.0
1999-02-11,13.25,0.13,101.92307692307692
1999-02-12,13.03,0.13,100.23076923076923
1999-02-16,13.03,0.13,100.23076923076923
1999-02-17,13.38,0.13,102.92307692307692
1999-02-18,13.5,0.13,103.84615384615384
1999-02-19,13.5,0.13,103.84615384615384
1999-02-22,14.03,0.13,107.92307692307692
1999-02-23,14.19,0.13,109.15384615384615
1999-02-24,14.25,0.13,109.61538461538461
1999-02-25,13.94,0.13,107.23076923076923
1999-02-26,14.13,0.13,108.6923076923077
1999-03-01,14.03,0.13,107.92307692307692
1999-03-02,13.84,0.13,106.46153846153845
1999-03-03,13.72,0.13,105.53846153846153
1999-03-04,14.0,0.13,107.6923076923077
1999-03-05,14.19,0.13,109.15384615384615
1999-03-08,13.94,0.13,107.23076923076923
1999-03-09,13.63,0.13,104.84615384615385
1999-03-10,13.63,0.13,104.84615384615385
1999-03-11,13.84,0.13,106.46153846153845
1999-03-12,14.13,0.13,108.6923076923077
1999-03-15,14.13,0.13,108.6923076923077
1999-03-16,13.88,0.13,106.76923076923077
1999-03-17,13.69,0.13,105.3076923076923
1999-03-18,13.97,0.13,107.46153846153847
1999-03-19,13.75,0.13,105.76923076923076
1999-03-22,13.84,0.13,106.46153846153845
1999-03-23,13.84,0.13,106.46153846153845
1999-03-24,13.94,0.13,107.23076923076923
1999-03-25,13.84,0.13,106.46153846153845
1999-03-26,13.72,0.13,105.53846153846153
1999-03-29,14.0,0.13,107.6923076923077
1999-03-30,13.53,0.13,104.07692307692307
1999-03-31,13.16,0.13,101.23076923076923
1999-04-01,13.59,0.13,104.53846153846153
1999-04-05,13.22,0.13,101.6923076923077
1999-04-06,13.09,0.13,100.6923076923077
1999-04-07,13.0,0.13,100.0
1999-04-08,13.34,0.13,102.61538461538461
1999-04-09,13.38,0.13,102.92307692307692
1999-04-12,13.47,0.13,103.61538461538461
1999-04-13,13.34,0.13,102.61538461538461
1999-04-14,13.66,0.13,105.07692307692308
1999-04-15,14.09,0.13,108.38461538461539
1999-04-16,14.28,0.13,109.84615384615384
1999-04-19,14.25,0.13,109.61538461538461
1999-04-20,14.19,0.13,109.15384615384615
1999-04-21,14.34,0.13,110.3076923076923
1999-04-22,14.34,0.13,110.3076923076923
1999-04-23,14.41,0.13,110.84615384615384
1999-04-26,14.19,0.13,109.15384615384615
1999-04-27,14.09,0.13,108.38461538461539
1999-04-28,14.34,0.13,110.3076923076923
1999-04-29,14.56,0.13,112.0
1999-04-30,14.84,0.13,114.15384615384615
1999-05-03,15.5,0.13,119.23076923076923
1999-05-04,15.28,0.13,117.53846153846153
1999-05-05,15.31,0.13,117.76923076923077
1999-05-06,15.19,0.13,116.84615384615384
1999-05-07,15.5,0.13,119.23076923076923
1999-05-10,15.03,0.13,115.61538461538461
1999-05-11,15.75,0.13,121.15384615384615
1999-05-12,15.53,0.13,119.46153846153845
1999-05-13,15.19,0.13,116.84615384615384
1999-05-14,15.16,0.13,116.61538461538461
1999-05-17,15.09,0.13,116.07692307692307
1999-05-18,14.88,0.13,114.46153846153847
1999-05-19,14.94,0.13,114.92307692307692
1999-05-20,15.0,0.13,115.38461538461539
1999-05-21,15.03,0.13,115.61538461538461
1999-05-24,15.06,0.13,115.84615384615384
1999-05-25,15.22,0.13,117.07692307692308
1999-05-26,15.06,0.13,115.84615384615384
1999-05-27,14.66,0.13,112.76923076923076
1999-05-28,14.84,0.13,114.15384615384615
1999-06-01,14.88,0.13,114.46153846153847
1999-06-02,14.88,0.13,114.46153846153847
1999-06-03,15.19,0.13,116.84615384615384
1999-06-04,15.25,0.13,117.3076923076923
1999-06-07,15.5,0.13,119.23076923076923
1999-06-08,15.34,0.13,118.0
1999-06-09,15.0,0.13,115.38461538461539
1999-06-10,15.0,0.13,115.38461538461539
1999-06-11,15.25,0.13,117.3076923076923
1999-06-14,15.53,0.13,119.46153846153845
1999-06-15,15.53,0.13,119.46153846153845
1999-06-16,15.47,0.13,119.0
1999-06-17,15.53,0.13,119.46153846153845
1999-06-18,15.53,0.13,119.46153846153845
1999-06-21,15.25,0.13,117.3076923076923
1999-06-22,15.41,0.13,118.53846153846153
1999-06-23,15.16,0.13,116.61538461538461
1999-06-24,15.09,0.13,116.07692307692307
1999-06-25,15.0,0.13,115.38461538461539
1999-06-28,15.44,0.13,118.76923076923076
1999-06-29,15.19,0.13,116.84615384615384
1999-06-30,14.91,0.13,114.6923076923077
1999-07-01,15.0,0.13,115.38461538461539
1999-07-02,15.38,0.13,118.3076923076923
1999-07-06,15.38,0.13,118.3076923076923
1999-07-07,15.47,0.13,119.0
1999-07-08,15.22,0.13,117.07692307692308
1999-07-09,15.25,0.13,117.3076923076923
1999-07-12,15.31,0.13,117.76923076923077
1999-07-13,15.47,0.13,119.0
1999-07-14,15.41,0.13,118.53846153846153
1999-07-15,15.66,0.13,120.46153846153845
1999-07-16,15.78,0.13,121.38461538461537
1999-07-19,15.75,0.13,121.15384615384615
1999-07-20,15.66,0.13,120.46153846153845
1999-07-21,15.81,0.13,121.61538461538461
1999-07-22,15.72,0.13,120.92307692307692
1999-07-23,15.63,0.13,120.23076923076923
1999-07-26,15.63,0.13,120.23076923076923
1999-07-27,16.16,0.13,124.3076923076923
1999-07-28,16.0,0.13,123.07692307692307
1999-07-29,15.81,0.13,121.61538461538461
1999-07-30,16.34,0.13,125.6923076923077
1999-08-02,15.81,0.13,121.61538461538461
1999-08-03,15.66,0.13,120.46153846153845
1999-08-04,15.38,0.13,118.3076923076923
1999-08-05,15.44,0.13,118.76923076923076
1999-08-06,15.5,0.13,119.23076923076923
1999-08-09,15.78,0.13,121.38461538461537
1999-08-10,15.34,0.13,118.0
1999-08-11,15.47,0.13,119.0
1999-08-12,15.16,0.13,116.61538461538461
1999-08-13,15.63,0.13,120.23076923076923
1999-08-16,15.78,0.13,121.38461538461537
1999-08-17,15.72,0.13,120.92307692307692
1999-08-18,15.34,0.13,118.0
1999-08-19,15.56,0.13,119.6923076923077
1999-08-20,15.59,0.13,119.92307692307692
1999-08-23,16.09,0.13,123.76923076923076
1999-08-24,16.06,0.13,123.53846153846152
1999-08-25,16.91,0.13,130.07692307692307
1999-08-26,16.69,0.13,128.3846153846154
1999-08-27,16.56,0.13,127.38461538461537
1999-08-30,16.56,0.13,127.38461538461537
1999-08-31,16.31,0.13,125.46153846153845
1999-09-01,16.5,0.13,126.92307692307692
1999-09-02,16.28,0.13,125.23076923076924
1999-09-03,16.59,0.13,127.61538461538461
1999-09-07,16.47,0.13,126.69230769230768
1999-09-08,16.38,0.13,125.99999999999999
1999-09-09,16.63,0.13,127.9230769230769
1999-09-10,16.78,0.13,129.0769230769231
1999-09-13,16.75,0.13,128.84615384615384
1999-09-14,16.38,0.13,125.99999999999999
1999-09-15,16.66,0.13,128.15384615384616
1999-09-16,16.75,0.13,128.84615384615384
1999-09-17,16.75,0.13,128.84615384615384
1999-09-20,17.0,0.13,130.76923076923077
1999-09-21,16.94,0.13,130.30769230769232
1999-09-22,17.16,0.13,132.0
1999-09-23,17.0,0.13,130.76923076923077
1999-09-24,16.78,0.13,129.0769230769231
1999-09-27,16.91,0.13,130.07692307692307
1999-09-28,17.25,0.13,132.69230769230768
1999-09-29,17.5,0.13,134.6153846153846
1999-09-30,17.53,0.13,134.84615384615384
1999-10-01,17.16,0.13,132.0
1999-10-04,16.69,0.13,128.3846153846154
1999-10-05,16.22,0.13,124.76923076923076
1999-10-06,16.59,0.13,127.61538461538461
1999-10-07,16.59,0.13,127.61538461538461
1999-10-08,17.22,0.13,132.46153846153845
1999-10-11,16.94,0.13,130.30769230769232
1999-10-12,16.47,0.13,126.69230769230768
1999-10-13,16.53,0.13,127.15384615384616
1999-10-14,16.72,0.13,128.6153846153846
1999-10-15,16.34,0.13,125.6923076923077
1999-10-18,16.97,0.13,130.53846153846152
1999-10-19,17.44,0.13,134.15384615384616
1999-10-20,17.66,0.13,135.84615384615384
1999-10-21,17.69,0.13,136.0769230769231
1999-10-22,17.97,0.13,138.23076923076923
1999-10-25,18.41,0.13,141.6153846153846
1999-10-26,17.84,0.13,137.23076923076923
1999-10-27,18.31,0.13,140.84615384615384
1999-10-28,18.63,0.13,143.3076923076923
1999-10-29,19.22,0.13,147.84615384615384
1999-11-01,19.38,0.13,149.07692307692307
1999-11-02,18.97,0.13,145.9230769230769
1999-11-03,19.16,0.13,147.3846153846154
1999-11-04,19.22,0.13,147.84615384615384
1999-11-05,19.56,0.13,150.46153846153845
1999-11-08,20.16,0.13,155.07692307692307
1999-11-09,19.56,0.13,150.46153846153845
1999-11-10,19.63,0.13,151.0
1999-11-11,19.19,0.13,147.6153846153846
1999-11-12,19.22,0.13,147.84615384615384
1999-11-15,19.34,0.13,148.76923076923077
1999-11-16,19.69,0.13,151.46153846153845
1999-11-17,19.88,0.13,152.9230769230769
1999-11-18,19.88,0.13,152.9230769230769
1999-11-19,20.03,0.13,154.0769230769231
1999-11-22,20.0,0.13,153.84615384615384
1999-11-23,19.56,0.13,150.46153846153845
1999-11-24,19.41,0.13,149.3076923076923
1999-11-26,19.25,0.13,148.07692307692307
1999-11-29,19.13,0.13,147.15384615384613
1999-11-30,19.03,0.13,146.3846153846154
1999-12-01,19.22,0.13,147.84615384615384
1999-12-02,19.03,0.13,146.3846153846154
1999-12-03,19.28,0.13,148.30769230769232
1999-12-06,18.75,0.13,144.23076923076923
1999-12-07,18.5,0.13,142.3076923076923
1999-12-08,18.72,0.13,144.0
1999-12-09,18.81,0.13,144.69230769230768
1999-12-10,19.0,0.13,146.15384615384616
1999-12-13,18.31,0.13,140.84615384615384
1999-12-14,18.91,0.13,145.46153846153845
1999-12-15,18.75,0.13,144.23076923076923
1999-12-16,18.81,0.13,144.69230769230768
1999-12-17,18.72,0.13,144.0
1999-12-20,18.53,0.13,142.53846153846155
1999-12-21,18.38,0.13,141.38461538461536
1999-12-22,18.16,0.13,139.69230769230768
1999-12-23,17.97,0.13,138.23076923076923
1999-12-27,18.97,0.13,145.9230769230769
1999-12-28,19.28,0.13,148.30769230769232
1999-12-29,19.09,0.13,146.84615384615384
1999-12-30,19.5,0.13,150.0
1999-12-31,19.78,0.13,152.15384615384616
2000-01-03,19.06,0.13,146.6153846153846
2000-01-04,18.47,0.13,142.07692307692307
2000-01-05,18.63,0.13,143.3076923076923
2000-01-06,19.41,0.13,149.3076923076923
2000-01-07,19.44,0.13,149.53846153846155
2000-01-10,19.5,0.13,150.0
2000-01-11,19.5,0.13,150.0
2000-01-12,20.22,0.13,155.53846153846152
2000-01-13,20.06,0.13,154.3076923076923
2000-01-14,19.69,0.13,151.46153846153845
2000-01-18,19.56,0.13,150.46153846153845
2000-01-19,19.09,0.13,146.84615384615384
2000-01-20,18.0,0.13,138.46153846153845
2000-01-21,17.75,0.13,136.53846153846155
2000-01-24,17.0,0.13,130.76923076923077
2000-01-25,17.22,0.13,132.46153846153845
2000-01-26,17.47,0.13,134.38461538461536
2000-01-27,17.25,0.13,132.69230769230768
2000-01-28,17.03,0.13,131.0
2000-01-31,17.78,0.13,136.76923076923077
2000-02-01,17.63,0.13,135.6153846153846
2000-02-02,17.69,0.13,136.0769230769231
2000-02-03,17.22,0.13,132.46153846153845
2000-02-04,16.88,0.13,129.84615384615384
2000-02-07,16.34,0.13,125.6923076923077
2000-02-08,16.38,0.13,125.99999999999999
2000-02-09,16.41,0.13,126.23076923076923
2000-02-10,16.53,0.13,127.15384615384616
2000-02-11,16.41,0.13,126.23076923076923
2000-02-14,16.41,0.13,126.23076923076923
2000-02-15,16.84,0.13,129.53846153846152
2000-02-16,17.16,0.13,132.0
2000-02-17,17.53,0.13,134.84615384615384
2000-02-18,17.0,0.13,130.76923076923077
2000-02-22,17.0,0.13,130.76923076923077
2000-02-23,16.63,0.13,127.9230769230769
2000-02-24,16.0,0.13,123.07692307692307
2000-02-25,15.91,0.13,122.38461538461539
2000-02-28,16.16,0.13,124.3076923076923
2000-02-29,16.41,0.13,126.23076923076923
2000-03-01,16.56,0.13,127.38461538461537
2000-03-02,16.06,0.13,123.53846153846152
2000-03-03,15.94,0.13,122.61538461538461
2000-03-06,14.75,0.13,113.46153846153845
2000-03-07,13.63,0.13,104.84615384615385
2000-03-08,13.88,0.13,106.76923076923077
2000-03-09,14.81,0.13,113.92307692307692
2000-03-10,14.41,0.13,110.84615384615384
2000-03-13,14.19,0.13,109.15384615384615
2000-03-14,14.19,0.13,109.15384615384615
2000-03-15,16.06,0.13,123.53846153846152
2000-03-16,17.25,0.13,132.69230769230768
2000-03-17,17.03,0.13,131.0
2000-03-20,16.84,0.13,129.53846153846152
2000-03-21,17.13,0.13,131.76923076923075
2000-03-22,17.16,0.13,132.0
2000-03-23,16.97,0.13,130.53846153846152
2000-03-24,17.16,0.13,132.0
2000-03-27,17.31,0.13,133.15384615384613
2000-03-28,17.0,0.13,130.76923076923077
2000-03-29,17.0,0.13,130.76923076923077
2000-03-30,17.88,0.13,137.53846153846152
2000-03-31,18.06,0.13,138.9230769230769
2000-04-03,18.28,0.13,140.6153846153846
2000-04-04,19.19,0.13,147.6153846153846
2000-04-05,19.0,0.13,146.15384615384616
2000-04-06,19.22,0.13,147.84615384615384
2000-04-07,18.88,0.13,145.23076923076923
2000-04-10,18.69,0.13,143.76923076923077
2000-04-11,18.97,0.13,145.9230769230769
2000-04-12,18.72,0.13,144.0
2000-04-13,18.19,0.13,139.92307692307693
2000-04-14,17.69,0.13,136.0769230769231
2000-04-17,17.97,0.13,138.23076923076923
2000-04-18,17.59,0.13,135.3076923076923
2000-04-19,17.97,0.13,138.23076923076923
2000-04-20,18.0,0.13,138.46153846153845
2000-04-24,18.25,0.13,140.3846153846154
2000-04-25,18.63,0.13,143.3076923076923
2000-04-26,19.25,0.13,148.07692307692307
2000-04-27,18.88,0.13,145.23076923076923
2000-04-28,18.81,0.13,144.69230769230768
2000-05-01,19.0,0.13,146.15384615384616
2000-05-02,18.84,0.13,144.9230769230769
2000-05-03,19.19,0.13,147.6153846153846
2000-05-04,19.59,0.13,150.69230769230768
2000-05-05,19.22,0.13,147.84615384615384
2000-05-08,19.78,0.13,152.15384615384616
2000-05-09,19.78,0.13,152.15384615384616
2000-05-10,20.03,0.13,154.0769230769231
2000-05-11,20.5,0.13,157.69230769230768
2000-05-12,20.28,0.13,156.0
2000-05-15,20.22,0.15,134.8
2000-05-16,20.5,0.15,136.66666666666669
2000-05-17,20.28,0.15,135.20000000000002
2000-05-18,20.52,0.15,136.8
2000-05-19,20.34,0.15,135.6
2000-05-22,20.31,0.15,135.4
2000-05-23,20.5,0.15,136.66666666666669
2000-05-24,20.97,0.15,139.8
2000-05-25,20.06,0.15,133.73333333333332
