date,APD,APD_EPS,PE Ratio
2013-03-26,81.33,1.33,61.15037593984962
2013-03-27,79.81,1.33,60.00751879699248
2013-03-28,80.59,1.33,60.59398496240601
2013-04-01,79.1,1.33,59.47368421052631
2013-04-02,78.64,1.33,59.127819548872175
2013-04-03,77.96,1.33,58.616541353383454
2013-04-04,78.97,1.33,59.375939849624054
2013-04-05,78.75,1.33,59.21052631578947
2013-04-08,79.23,1.33,59.57142857142857
2013-04-09,79.56,1.33,59.81954887218045
2013-04-10,79.87,1.33,60.05263157894737
2013-04-11,80.7,1.33,60.67669172932331
2013-04-12,80.42,1.33,60.46616541353383
2013-04-15,78.5,1.33,59.02255639097744
2013-04-16,80.02,1.33,60.16541353383458
2013-04-17,79.35,1.33,59.66165413533834
2013-04-18,78.49,1.33,59.01503759398496
2013-04-19,79.29,1.33,59.61654135338346
2013-04-22,79.82,1.33,60.01503759398496
2013-04-23,78.8,1.33,59.24812030075187
2013-04-24,79.37,1.33,59.67669172932331
2013-04-25,79.57,1.39,57.24460431654676
2013-04-26,79.18,1.39,56.964028776978424
2013-04-29,80.06,1.39,57.597122302158276
2013-04-30,80.44,1.39,57.8705035971223
2013-05-01,79.27,1.39,57.02877697841727
2013-05-02,82.37,1.39,59.258992805755405
2013-05-03,83.07,1.39,59.76258992805755
2013-05-06,82.68,1.39,59.48201438848922
2013-05-07,83.28,1.39,59.913669064748206
2013-05-08,84.32,1.39,60.66187050359712
2013-05-09,84.19,1.39,60.568345323741006
2013-05-10,84.38,1.39,60.705035971223026
2013-05-13,84.03,1.39,60.45323741007195
2013-05-14,84.73,1.39,60.95683453237411
2013-05-15,85.46,1.39,61.48201438848921
2013-05-16,85.82,1.39,61.7410071942446
2013-05-17,87.26,1.39,62.77697841726619
2013-05-20,87.71,1.39,63.10071942446043
2013-05-21,87.75,1.39,63.1294964028777
2013-05-22,87.99,1.39,63.302158273381295
2013-05-23,87.11,1.39,62.66906474820144
2013-05-24,86.89,1.39,62.51079136690648
2013-05-28,87.61,1.39,63.02877697841727
2013-05-29,87.54,1.39,62.97841726618706
2013-05-30,87.78,1.39,63.151079136690655
2013-05-31,87.34,1.39,62.834532374100725
2013-06-03,87.67,1.39,63.071942446043174
2013-06-04,88.24,1.39,63.48201438848921
2013-06-05,87.05,1.39,62.625899280575545
2013-06-06,87.47,1.39,62.92805755395684
2013-06-07,87.96,1.39,63.280575539568346
2013-06-10,87.87,1.39,63.21582733812951
2013-06-11,87.79,1.39,63.158273381294975
2013-06-12,87.69,1.39,63.0863309352518
2013-06-13,88.2,1.39,63.45323741007195
2013-06-14,89.13,1.39,64.12230215827338
2013-06-17,89.33,1.39,64.26618705035972
2013-06-18,89.34,1.39,64.27338129496404
2013-06-19,88.95,1.39,63.99280575539569
2013-06-20,87.22,1.39,62.74820143884892
2013-06-21,87.5,1.39,62.94964028776979
2013-06-24,86.54,1.39,62.258992805755405
2013-06-25,87.52,1.39,62.96402877697842
2013-06-26,88.93,1.39,63.97841726618706
2013-06-27,85.83,1.39,61.74820143884892
2013-06-28,84.71,1.39,60.94244604316547
2013-07-01,86.5,1.39,62.230215827338135
2013-07-02,83.95,1.39,60.39568345323742
2013-07-03,84.54,1.39,60.8201438848921
2013-07-05,85.0,1.39,61.151079136690655
2013-07-08,85.43,1.39,61.46043165467627
2013-07-09,88.77,1.39,63.86330935251799
2013-07-10,89.3,1.39,64.24460431654677
2013-07-11,89.74,1.39,64.56115107913669
2013-07-12,89.41,1.39,64.32374100719424
2013-07-15,89.37,1.39,64.29496402877699
2013-07-16,88.34,1.39,63.55395683453238
2013-07-17,89.15,1.39,64.13669064748203
2013-07-18,89.62,1.39,64.4748201438849
2013-07-19,89.72,1.39,64.54676258992806
2013-07-22,90.55,1.39,65.14388489208633
2013-07-23,93.11,1.39,66.98561151079137
2013-07-24,93.02,1.38,67.40579710144928
2013-07-25,99.08,1.38,71.79710144927536
2013-07-26,96.32,1.38,69.79710144927536
2013-07-29,96.8,1.38,70.14492753623189
2013-07-30,97.7,1.38,70.79710144927537
2013-07-31,100.5,1.38,72.82608695652175
2013-08-01,99.21,1.38,71.8913043478261
2013-08-02,98.94,1.38,71.69565217391305
2013-08-05,99.75,1.38,72.28260869565219
2013-08-06,98.86,1.38,71.6376811594203
2013-08-07,98.76,1.38,71.56521739130436
2013-08-08,98.63,1.38,71.47101449275362
2013-08-09,98.7,1.38,71.5217391304348
2013-08-12,95.47,1.38,69.18115942028986
2013-08-13,96.16,1.38,69.68115942028986
2013-08-14,95.08,1.38,68.89855072463769
2013-08-15,93.84,1.38,68.00000000000001
2013-08-16,93.33,1.38,67.6304347826087
2013-08-19,93.91,1.38,68.05072463768116
2013-08-20,94.57,1.38,68.52898550724638
2013-08-21,94.08,1.38,68.17391304347827
2013-08-22,95.26,1.38,69.02898550724639
2013-08-23,96.21,1.38,69.71739130434783
2013-08-26,95.58,1.38,69.26086956521739
2013-08-27,94.23,1.38,68.28260869565219
2013-08-28,93.87,1.38,68.0217391304348
2013-08-29,94.76,1.38,68.66666666666667
2013-08-30,94.49,1.38,68.47101449275362
2013-09-03,95.2,1.38,68.98550724637681
2013-09-04,96.09,1.38,69.6304347826087
2013-09-05,96.06,1.38,69.60869565217392
2013-09-06,95.27,1.38,69.03623188405797
2013-09-09,97.82,1.38,70.8840579710145
2013-09-10,98.24,1.38,71.18840579710145
2013-09-11,98.32,1.38,71.2463768115942
2013-09-12,97.81,1.38,70.8768115942029
2013-09-13,98.2,1.38,71.15942028985508
2013-09-16,99.9,1.38,72.3913043478261
2013-09-17,98.56,1.38,71.42028985507247
2013-09-18,101.17,1.38,73.31159420289856
2013-09-19,101.78,1.38,73.7536231884058
2013-09-20,100.43,1.38,72.77536231884059
2013-09-23,99.37,1.38,72.00724637681161
2013-09-24,99.18,1.38,71.86956521739131
2013-09-25,99.28,1.38,71.94202898550725
2013-09-26,101.55,1.38,73.58695652173914
2013-09-27,98.98,1.38,71.72463768115942
2013-09-30,98.58,1.38,71.43478260869566
2013-10-01,99.08,1.38,71.79710144927536
2013-10-02,99.13,1.38,71.83333333333333
2013-10-03,97.53,1.38,70.67391304347827
2013-10-04,98.34,1.38,71.2608695652174
2013-10-07,96.78,1.38,70.1304347826087
2013-10-08,94.89,1.38,68.76086956521739
2013-10-09,96.2,1.38,69.71014492753623
2013-10-10,99.72,1.38,72.26086956521739
2013-10-11,100.57,1.38,72.8768115942029
2013-10-14,100.99,1.38,73.18115942028986
2013-10-15,100.0,1.38,72.46376811594203
2013-10-16,100.92,1.38,73.1304347826087
2013-10-17,101.64,1.38,73.65217391304348
2013-10-18,101.93,1.38,73.86231884057972
2013-10-21,102.37,1.38,74.18115942028986
2013-10-22,103.36,1.38,74.89855072463769
2013-10-23,102.36,1.38,74.17391304347827
2013-10-24,103.03,1.38,74.65942028985508
2013-10-25,103.36,1.38,74.89855072463769
2013-10-28,101.33,1.38,73.42753623188406
2013-10-29,99.42,1.38,72.04347826086958
2013-10-30,99.17,1.38,71.86231884057972
2013-10-31,100.84,1.38,73.07246376811595
2013-11-01,99.91,1.38,72.39855072463769
2013-11-04,100.62,1.38,72.91304347826087
2013-11-05,100.94,1.38,73.14492753623189
2013-11-06,101.68,1.38,73.68115942028986
2013-11-07,100.15,1.38,72.57246376811595
2013-11-08,101.25,1.38,73.36956521739131
2013-11-11,100.92,1.38,73.1304347826087
2013-11-12,99.88,1.38,72.3768115942029
2013-11-13,99.94,1.38,72.42028985507247
2013-11-14,100.53,1.38,72.84782608695653
2013-11-15,102.3,1.38,74.1304347826087
2013-11-18,101.7,1.38,73.69565217391305
2013-11-19,101.84,1.38,73.79710144927537
2013-11-20,101.39,1.38,73.47101449275362
2013-11-21,101.49,1.38,73.54347826086956
2013-11-22,102.84,1.38,74.5217391304348
2013-11-25,101.5,1.38,73.55072463768117
2013-11-26,100.69,0.64,157.328125
2013-11-27,100.94,0.64,157.71875
2013-11-29,100.68,0.64,157.3125
2013-12-02,99.62,0.64,155.65625
2013-12-03,99.13,0.64,154.890625
2013-12-04,99.4,0.64,155.3125
2013-12-05,98.53,0.64,153.953125
2013-12-06,101.3,0.64,158.28125
2013-12-09,101.0,0.64,157.8125
2013-12-10,100.93,0.64,157.703125
2013-12-11,98.83,0.64,154.421875
2013-12-12,99.43,0.64,155.359375
2013-12-13,99.65,0.64,155.703125
2013-12-16,99.26,0.64,155.09375
2013-12-17,99.35,0.64,155.234375
2013-12-18,99.24,0.64,155.0625
2013-12-19,102.61,0.64,160.328125
2013-12-20,102.96,0.64,160.875
2013-12-23,104.09,0.64,162.640625
2013-12-24,104.34,0.64,163.03125
2013-12-26,105.14,0.64,164.28125
2013-12-27,104.93,0.64,163.953125
2013-12-30,104.15,0.64,162.734375
2013-12-31,103.4,0.64,161.5625
2014-01-02,103.09,0.64,161.078125
2014-01-03,102.89,0.64,160.765625
2014-01-06,103.14,0.64,161.15625
2014-01-07,101.86,0.64,159.15625
2014-01-08,101.84,0.64,159.125
2014-01-09,101.44,0.64,158.5
2014-01-10,101.42,0.64,158.46875
2014-01-13,100.44,0.64,156.9375
2014-01-14,101.91,0.64,159.234375
2014-01-15,102.91,0.64,160.796875
2014-01-16,103.32,0.64,161.4375
2014-01-17,103.62,0.64,161.90625
2014-01-21,103.65,0.64,161.953125
2014-01-22,103.89,0.64,162.328125
2014-01-23,102.69,0.64,160.453125
2014-01-24,98.71,0.64,154.234375
2014-01-27,98.28,0.64,153.5625
2014-01-28,99.71,0.64,155.796875
2014-01-29,98.06,1.37,71.57664233576642
2014-01-30,97.98,1.37,71.51824817518248
2014-01-31,97.26,1.37,70.99270072992701
2014-02-03,95.98,1.37,70.05839416058394
2014-02-04,96.19,1.37,70.21167883211677
2014-02-05,96.45,1.37,70.40145985401459
2014-02-06,99.2,1.37,72.40875912408758
2014-02-07,101.05,1.37,73.75912408759123
2014-02-10,101.58,1.37,74.14598540145985
2014-02-11,103.55,1.37,75.58394160583941
2014-02-12,103.49,1.37,75.54014598540145
2014-02-13,108.17,1.37,78.95620437956204
2014-02-14,108.58,1.37,79.25547445255474
2014-02-18,109.2,1.37,79.7080291970803
2014-02-19,108.31,1.37,79.05839416058394
2014-02-20,108.89,1.37,79.48175182481751
2014-02-21,109.41,1.37,79.86131386861312
2014-02-24,109.83,1.37,80.16788321167883
2014-02-25,110.7,1.37,80.8029197080292
2014-02-26,108.67,1.37,79.32116788321167
2014-02-27,110.4,1.37,80.58394160583941
2014-02-28,112.23,1.37,81.91970802919708
2014-03-03,111.49,1.37,81.37956204379562
2014-03-04,113.33,1.37,82.72262773722628
2014-03-05,112.47,1.37,82.0948905109489
2014-03-06,113.27,1.37,82.67883211678831
2014-03-07,112.55,1.37,82.15328467153284
2014-03-10,112.03,1.37,81.77372262773721
2014-03-11,111.51,1.37,81.3941605839416
2014-03-12,110.78,1.37,80.86131386861314
2014-03-13,110.37,1.37,80.56204379562044
2014-03-14,110.8,1.37,80.87591240875912
2014-03-17,111.79,1.37,81.5985401459854
2014-03-18,112.7,1.37,82.26277372262773
2014-03-19,111.97,1.37,81.72992700729927
2014-03-20,113.05,1.37,82.51824817518248
2014-03-21,113.0,1.37,82.48175182481751
2014-03-24,111.18,1.37,81.15328467153284
2014-03-25,111.89,1.37,81.67153284671532
2014-03-26,110.47,1.37,80.63503649635035
2014-03-27,109.57,1.37,79.97810218978101
2014-03-28,108.51,1.37,79.2043795620438
2014-03-31,110.12,1.37,80.37956204379562
2014-04-01,111.01,1.37,81.02919708029196
2014-04-02,112.64,1.37,82.21897810218978
2014-04-03,112.07,1.37,81.80291970802918
2014-04-04,110.18,1.37,80.42335766423358
2014-04-07,108.03,1.37,78.85401459854015
2014-04-08,108.34,1.37,79.08029197080292
2014-04-09,109.57,1.37,79.97810218978101
2014-04-10,107.17,1.37,78.22627737226277
2014-04-11,106.51,1.37,77.74452554744525
2014-04-14,106.56,1.37,77.78102189781022
2014-04-15,107.59,1.37,78.53284671532846
2014-04-16,109.79,1.37,80.13868613138686
2014-04-17,109.1,1.37,79.63503649635035
2014-04-21,108.74,1.37,79.37226277372262
2014-04-22,110.24,1.37,80.46715328467153
2014-04-23,109.59,1.37,79.99270072992701
2014-04-24,109.57,1.33,82.38345864661653
2014-04-25,108.34,1.33,81.45864661654136
2014-04-28,108.25,1.33,81.39097744360902
2014-04-29,108.35,1.33,81.46616541353383
2014-04-30,108.71,1.33,81.73684210526315
2014-05-01,108.62,1.33,81.66917293233082
2014-05-02,109.36,1.33,82.22556390977444
2014-05-05,110.41,1.33,83.01503759398496
2014-05-06,109.89,1.33,82.62406015037594
2014-05-07,110.93,1.33,83.40601503759399
2014-05-08,110.12,1.33,82.796992481203
2014-05-09,109.82,1.33,82.57142857142856
2014-05-12,110.9,1.33,83.38345864661655
2014-05-13,110.36,1.33,82.97744360902256
2014-05-14,110.73,1.33,83.25563909774436
2014-05-15,108.21,1.33,81.36090225563909
2014-05-16,109.62,1.33,82.42105263157895
2014-05-19,109.37,1.33,82.23308270676692
2014-05-20,108.0,1.33,81.203007518797
2014-05-21,109.63,1.33,82.42857142857142
2014-05-22,109.33,1.33,82.20300751879698
2014-05-23,109.84,1.33,82.58646616541353
2014-05-27,109.89,1.33,82.62406015037594
2014-05-28,109.44,1.33,82.28571428571428
2014-05-29,111.21,1.33,83.61654135338345
2014-05-30,110.98,1.33,83.44360902255639
2014-06-02,112.7,1.33,84.73684210526315
2014-06-03,112.43,1.33,84.53383458646617
2014-06-04,111.42,1.33,83.77443609022556
2014-06-05,113.65,1.33,85.45112781954887
2014-06-06,114.29,1.33,85.93233082706767
2014-06-09,113.74,1.33,85.5187969924812
2014-06-10,114.08,1.33,85.77443609022556
2014-06-11,112.85,1.33,84.84962406015036
2014-06-12,110.58,1.33,83.14285714285714
2014-06-13,112.05,1.33,84.24812030075188
2014-06-16,111.49,1.33,83.82706766917292
2014-06-17,112.49,1.33,84.57894736842104
2014-06-18,120.93,1.33,90.92481203007519
2014-06-19,119.98,1.33,90.21052631578947
2014-06-20,120.95,1.33,90.93984962406014
2014-06-23,120.38,1.33,90.51127819548871
2014-06-24,119.54,1.33,89.8796992481203
2014-06-25,119.83,1.33,90.09774436090225
2014-06-26,119.18,1.33,89.60902255639098
2014-06-27,118.97,1.33,89.45112781954887
2014-06-30,118.98,1.33,89.45864661654136
2014-07-01,119.57,1.33,89.90225563909773
2014-07-02,118.99,1.33,89.46616541353383
2014-07-03,119.72,1.33,90.01503759398496
2014-07-07,119.25,1.33,89.66165413533834
2014-07-08,118.95,1.33,89.4360902255639
2014-07-09,119.59,1.33,89.9172932330827
2014-07-10,119.05,1.33,89.51127819548871
2014-07-11,119.72,1.33,90.01503759398496
2014-07-14,119.9,1.33,90.15037593984962
2014-07-15,119.89,1.33,90.14285714285714
2014-07-16,120.07,1.33,90.27819548872179
2014-07-17,119.09,1.33,89.54135338345864
2014-07-18,120.24,1.33,90.40601503759397
2014-07-21,120.31,1.33,90.45864661654134
2014-07-22,120.56,1.33,90.64661654135338
2014-07-23,125.89,1.33,94.65413533834587
2014-07-24,125.03,1.48,84.47972972972973
2014-07-25,125.69,1.48,84.92567567567568
2014-07-28,126.11,1.48,85.20945945945947
2014-07-29,125.68,1.48,84.91891891891892
2014-07-30,125.2,1.48,84.5945945945946
2014-07-31,122.06,1.48,82.47297297297298
2014-08-01,123.15,1.48,83.20945945945947
2014-08-04,125.18,1.48,84.58108108108108
2014-08-05,122.72,1.48,82.91891891891892
2014-08-06,122.41,1.48,82.70945945945945
2014-08-07,121.33,1.48,81.97972972972973
2014-08-08,122.73,1.48,82.92567567567568
2014-08-11,122.14,1.48,82.52702702702703
2014-08-12,122.1,1.48,82.5
2014-08-13,122.52,1.48,82.78378378378378
2014-08-14,122.62,1.48,82.85135135135135
2014-08-15,122.83,1.48,82.99324324324324
2014-08-18,124.09,1.48,83.8445945945946
2014-08-19,124.31,1.48,83.99324324324324
2014-08-20,123.78,1.48,83.63513513513514
2014-08-21,123.15,1.48,83.20945945945947
2014-08-22,122.8,1.48,82.97297297297297
2014-08-25,123.2,1.48,83.24324324324324
2014-08-26,123.4,1.48,83.37837837837839
2014-08-27,123.03,1.48,83.12837837837839
2014-08-28,123.35,1.48,83.3445945945946
2014-08-29,123.23,1.48,83.26351351351352
2014-09-02,122.38,1.48,82.6891891891892
2014-09-03,122.92,1.48,83.05405405405406
2014-09-04,122.51,1.48,82.77702702702703
2014-09-05,122.61,1.48,82.8445945945946
2014-09-08,122.1,1.48,82.5
2014-09-09,120.36,1.48,81.32432432432432
2014-09-10,121.75,1.48,82.26351351351352
2014-09-11,118.81,1.48,80.27702702702703
2014-09-12,118.61,1.48,80.14189189189189
2014-09-15,119.29,1.48,80.60135135135135
2014-09-16,121.63,1.48,82.18243243243244
2014-09-17,121.11,1.48,81.83108108108108
2014-09-18,123.07,1.48,83.1554054054054
2014-09-19,124.42,1.48,84.06756756756756
2014-09-22,124.14,1.48,83.87837837837839
2014-09-23,123.41,1.48,83.38513513513513
2014-09-24,125.51,1.48,84.80405405405406
2014-09-25,123.05,1.48,83.14189189189189
2014-09-26,124.67,1.48,84.23648648648648
2014-09-29,123.15,1.48,83.20945945945947
2014-09-30,120.43,1.48,81.37162162162163
2014-10-01,117.0,1.48,79.05405405405405
2014-10-02,117.87,1.48,79.6418918918919
2014-10-03,118.93,1.48,80.35810810810811
2014-10-06,119.03,1.48,80.42567567567568
2014-10-07,116.42,1.48,78.66216216216216
2014-10-08,117.21,1.48,79.19594594594594
2014-10-09,114.07,1.48,77.07432432432432
2014-10-10,113.75,1.48,76.85810810810811
2014-10-13,110.11,1.48,74.39864864864865
2014-10-14,111.94,1.48,75.63513513513513
2014-10-15,116.81,1.48,78.92567567567568
2014-10-16,118.14,1.48,79.82432432432432
2014-10-17,119.34,1.48,80.63513513513514
2014-10-20,120.23,1.48,81.23648648648648
2014-10-21,120.95,1.48,81.72297297297298
2014-10-22,119.89,1.48,81.00675675675676
2014-10-23,119.81,1.48,80.95270270270271
2014-10-24,121.65,1.48,82.19594594594595
2014-10-27,118.92,1.48,80.35135135135135
2014-10-28,120.0,1.48,81.08108108108108
2014-10-29,119.2,1.48,80.54054054054055
2014-10-30,123.57,1.48,83.49324324324324
2014-10-31,124.57,1.48,84.16891891891892
2014-11-03,125.25,1.48,84.62837837837839
2014-11-04,123.65,1.48,83.5472972972973
2014-11-05,123.93,1.48,83.7364864864865
2014-11-06,124.89,1.48,84.38513513513513
2014-11-07,124.83,1.48,84.3445945945946
2014-11-10,124.79,1.48,84.31756756756758
2014-11-11,124.81,1.48,84.33108108108108
2014-11-12,124.69,1.48,84.25
2014-11-13,125.37,1.48,84.70945945945947
2014-11-14,124.62,1.48,84.20270270270271
2014-11-17,125.63,1.48,84.88513513513513
2014-11-18,128.49,1.48,86.81756756756758
2014-11-19,131.49,1.48,88.8445945945946
2014-11-20,131.99,1.48,89.18243243243244
2014-11-21,134.27,1.48,90.72297297297298
2014-11-24,133.9,0.48,278.95833333333337
2014-11-25,134.46,0.48,280.125
2014-11-26,134.33,0.48,279.8541666666667
2014-11-28,133.05,0.48,277.18750000000006
2014-12-01,133.29,0.48,277.6875
2014-12-02,133.03,0.48,277.14583333333337
2014-12-03,134.49,0.48,280.18750000000006
2014-12-04,134.88,0.48,281.0
2014-12-05,135.74,0.48,282.7916666666667
2014-12-08,134.68,0.48,280.58333333333337
2014-12-09,133.92,0.48,279.0
2014-12-10,131.37,0.48,273.6875
2014-12-11,132.53,0.48,276.1041666666667
2014-12-12,127.72,0.48,266.0833333333333
2014-12-15,127.03,0.48,264.64583333333337
2014-12-16,126.57,0.48,263.6875
2014-12-17,130.4,0.48,271.6666666666667
2014-12-18,133.63,0.48,278.3958333333333
2014-12-19,136.02,0.48,283.37500000000006
2014-12-22,136.75,0.48,284.89583333333337
2014-12-23,137.45,0.48,286.35416666666663
2014-12-24,137.45,0.48,286.35416666666663
2014-12-26,137.95,0.48,287.3958333333333
2014-12-29,137.22,0.48,285.875
2014-12-30,135.47,0.48,282.2291666666667
2014-12-31,133.42,0.48,277.9583333333333
2015-01-02,134.53,0.48,280.27083333333337
2015-01-05,130.23,0.48,271.3125
2015-01-06,130.19,0.48,271.2291666666667
2015-01-07,131.59,0.48,274.14583333333337
2015-01-08,134.63,0.48,280.4791666666667
2015-01-09,132.62,0.48,276.2916666666667
2015-01-12,131.7,0.48,274.375
2015-01-13,131.01,0.48,272.9375
2015-01-14,129.44,0.48,269.6666666666667
2015-01-15,129.01,0.48,268.7708333333333
2015-01-16,129.24,0.48,269.25000000000006
2015-01-20,130.79,0.48,272.4791666666667
2015-01-21,132.38,0.48,275.7916666666667
2015-01-22,133.51,0.48,278.1458333333333
2015-01-23,132.71,0.48,276.4791666666667
2015-01-26,132.36,0.48,275.75000000000006
2015-01-27,131.22,0.48,273.375
2015-01-28,128.43,0.48,267.5625
2015-01-29,135.98,0.48,283.29166666666663
2015-01-30,134.7,1.52,88.61842105263158
2015-02-02,136.61,1.52,89.87500000000001
2015-02-03,137.29,1.52,90.32236842105263
2015-02-04,137.3,1.52,90.32894736842105
2015-02-05,140.17,1.52,92.21710526315789
2015-02-06,139.06,1.52,91.48684210526316
2015-02-09,138.55,1.52,91.15131578947368
2015-02-10,139.03,1.52,91.46710526315789
2015-02-11,138.77,1.52,91.29605263157896
2015-02-12,140.81,1.52,92.63815789473685
2015-02-13,141.36,1.52,93.00000000000001
2015-02-17,141.96,1.52,93.39473684210527
2015-02-18,142.34,1.52,93.64473684210526
2015-02-19,144.38,1.52,94.98684210526315
2015-02-20,145.85,1.52,95.95394736842105
2015-02-23,144.4,1.52,95.0
2015-02-24,145.22,1.52,95.53947368421052
2015-02-25,145.28,1.52,95.57894736842105
2015-02-26,144.89,1.52,95.32236842105262
2015-02-27,144.44,1.52,95.02631578947368
2015-03-02,146.28,1.52,96.23684210526315
2015-03-03,144.37,1.52,94.98026315789474
2015-03-04,143.15,1.52,94.17763157894737
2015-03-05,143.26,1.52,94.25
2015-03-06,141.17,1.52,92.87499999999999
2015-03-09,142.36,1.52,93.65789473684211
2015-03-10,140.7,1.52,92.5657894736842
2015-03-11,139.96,1.52,92.07894736842105
2015-03-12,141.8,1.52,93.28947368421053
2015-03-13,140.61,1.52,92.50657894736842
2015-03-16,141.19,1.52,92.88815789473684
2015-03-17,141.2,1.52,92.89473684210526
2015-03-18,143.09,1.52,94.13815789473685
2015-03-19,140.83,1.52,92.65131578947368
2015-03-20,141.27,1.52,92.94078947368422
2015-03-23,140.51,1.52,92.4407894736842
2015-03-24,140.78,1.52,92.61842105263158
2015-03-25,139.37,1.52,91.69078947368422
2015-03-26,139.83,1.52,91.99342105263159
2015-03-27,141.3,1.52,92.96052631578948
2015-03-30,142.28,1.52,93.60526315789474
2015-03-31,139.94,1.52,92.0657894736842
2015-04-01,138.84,1.52,91.34210526315789
2015-04-02,139.72,1.52,91.92105263157895
2015-04-06,140.69,1.52,92.55921052631578
2015-04-07,139.85,1.52,92.00657894736841
2015-04-08,139.66,1.52,91.88157894736842
2015-04-09,140.66,1.52,92.53947368421052
2015-04-10,140.54,1.52,92.46052631578947
2015-04-13,139.3,1.52,91.64473684210527
2015-04-14,140.46,1.52,92.40789473684211
2015-04-15,140.93,1.52,92.7171052631579
2015-04-16,140.23,1.52,92.25657894736841
2015-04-17,138.62,1.52,91.19736842105263
2015-04-20,140.03,1.52,92.125
2015-04-21,140.55,1.52,92.4671052631579
2015-04-22,140.12,1.52,92.1842105263158
2015-04-23,139.32,1.52,91.6578947368421
2015-04-24,138.82,1.52,91.32894736842104
2015-04-27,139.74,1.52,91.9342105263158
2015-04-28,141.5,1.52,93.09210526315789
2015-04-29,140.49,1.52,92.42763157894737
2015-04-30,132.68,1.35,98.28148148148148
2015-05-01,135.62,1.35,100.45925925925926
2015-05-04,136.52,1.35,101.12592592592593
2015-05-05,134.51,1.35,99.63703703703702
2015-05-06,134.64,1.35,99.73333333333332
2015-05-07,135.24,1.35,100.17777777777778
2015-05-08,136.88,1.35,101.39259259259258
2015-05-11,135.07,1.35,100.05185185185184
2015-05-12,133.65,1.35,99.0
2015-05-13,134.09,1.35,99.32592592592592
2015-05-14,136.56,1.35,101.15555555555555
2015-05-15,137.35,1.35,101.74074074074073
2015-05-18,136.85,1.35,101.37037037037035
2015-05-19,136.46,1.35,101.08148148148148
2015-05-20,136.1,1.35,100.81481481481481
2015-05-21,136.9,1.35,101.4074074074074
2015-05-22,135.77,1.35,100.57037037037037
2015-05-26,135.1,1.35,100.07407407407406
2015-05-27,136.48,1.35,101.09629629629629
2015-05-28,137.1,1.35,101.55555555555554
2015-05-29,135.76,1.35,100.56296296296296
2015-06-01,136.4,1.35,101.03703703703704
2015-06-02,137.05,1.35,101.51851851851852
2015-06-03,137.22,1.35,101.64444444444443
2015-06-04,135.0,1.35,100.0
2015-06-05,134.67,1.35,99.75555555555555
2015-06-08,133.71,1.35,99.04444444444444
2015-06-09,133.61,1.35,98.97037037037038
2015-06-10,135.0,1.35,100.0
2015-06-11,135.25,1.35,100.18518518518518
2015-06-12,134.09,1.35,99.32592592592592
2015-06-15,133.33,1.35,98.76296296296296
2015-06-16,134.79,1.35,99.84444444444443
2015-06-17,135.22,1.35,100.16296296296295
2015-06-18,135.93,1.35,100.68888888888888
2015-06-19,134.29,1.35,99.47407407407407
2015-06-22,134.92,1.35,99.94074074074072
2015-06-23,134.01,1.35,99.26666666666665
2015-06-24,132.95,1.35,98.48148148148147
2015-06-25,132.13,1.35,97.87407407407406
2015-06-26,131.43,1.35,97.35555555555555
2015-06-29,126.85,1.35,93.96296296296295
2015-06-30,126.58,1.35,93.76296296296296
2015-07-01,128.14,1.35,94.9185185185185
2015-07-02,127.09,1.35,94.14074074074074
2015-07-06,125.91,1.35,93.26666666666665
2015-07-07,126.66,1.35,93.82222222222221
2015-07-08,123.02,1.35,91.12592592592591
2015-07-09,122.35,1.35,90.62962962962962
2015-07-10,125.74,1.35,93.14074074074072
2015-07-13,126.26,1.35,93.52592592592592
2015-07-14,126.91,1.35,94.0074074074074
2015-07-15,127.2,1.35,94.22222222222221
2015-07-16,126.8,1.35,93.92592592592592
2015-07-17,126.0,1.35,93.33333333333333
2015-07-20,125.11,1.35,92.67407407407407
2015-07-21,123.44,1.35,91.43703703703703
2015-07-22,122.85,1.35,90.99999999999999
2015-07-23,122.77,1.35,90.94074074074074
2015-07-24,120.31,1.35,89.11851851851851
2015-07-27,119.17,1.35,88.27407407407406
2015-07-28,122.87,1.35,91.01481481481481
2015-07-29,124.09,1.35,91.91851851851851
2015-07-30,131.67,1.48,88.96621621621621
2015-07-31,131.83,1.48,89.07432432432434
2015-08-03,134.95,1.48,91.18243243243242
2015-08-04,135.14,1.48,91.3108108108108
2015-08-05,136.4,1.48,92.16216216216216
2015-08-06,136.0,1.48,91.89189189189189
2015-08-07,135.24,1.48,91.37837837837839
2015-08-10,137.23,1.48,92.72297297297297
2015-08-11,135.71,1.48,91.69594594594595
2015-08-12,134.49,1.48,90.87162162162163
2015-08-13,134.82,1.48,91.0945945945946
2015-08-14,135.74,1.48,91.71621621621622
2015-08-17,135.76,1.48,91.72972972972973
2015-08-18,135.09,1.48,91.27702702702703
2015-08-19,133.81,1.48,90.41216216216216
2015-08-20,129.86,1.48,87.74324324324326
2015-08-21,127.19,1.48,85.9391891891892
2015-08-24,122.41,1.48,82.70945945945945
2015-08-25,124.71,1.48,84.26351351351352
2015-08-26,127.47,1.48,86.12837837837837
2015-08-27,130.11,1.48,87.91216216216218
2015-08-28,130.13,1.48,87.92567567567568
2015-08-31,129.07,1.48,87.20945945945945
2015-09-01,125.74,1.48,84.95945945945945
2015-09-02,128.54,1.48,86.85135135135134
