date,DRE,DRE_EPS,PE Ratio
2015-02-02,21.77,0.18,120.94444444444444
2015-02-03,21.89,0.18,121.61111111111111
2015-02-04,21.74,0.18,120.77777777777777
2015-02-05,22.15,0.18,123.05555555555556
2015-02-06,21.5,0.18,119.44444444444444
2015-02-09,21.24,0.18,118.0
2015-02-10,21.21,0.18,117.83333333333334
2015-02-11,21.13,0.18,117.38888888888889
2015-02-12,21.59,0.18,119.94444444444444
2015-02-13,21.63,0.18,120.16666666666667
2015-02-17,21.39,0.18,118.83333333333334
2015-02-18,21.57,0.18,119.83333333333334
2015-02-19,21.24,0.18,118.0
2015-02-20,21.46,-0.02,-1073.0
2015-02-23,21.71,-0.02,-1085.5
2015-02-24,21.41,-0.02,-1070.5
2015-02-25,21.4,-0.02,-1070.0
2015-02-26,21.19,-0.02,-1059.5
2015-02-27,21.36,-0.02,-1068.0
2015-03-02,21.41,-0.02,-1070.5
2015-03-03,21.38,-0.02,-1069.0
2015-03-04,21.11,-0.02,-1055.5
2015-03-05,21.21,-0.02,-1060.5
2015-03-06,20.31,-0.02,-1015.4999999999999
2015-03-09,20.41,-0.02,-1020.5
2015-03-10,20.43,-0.02,-1021.5
2015-03-11,20.39,-0.02,-1019.5
2015-03-12,20.66,-0.02,-1033.0
2015-03-13,20.61,-0.02,-1030.5
2015-03-16,21.09,-0.02,-1054.5
2015-03-17,21.2,-0.02,-1060.0
2015-03-18,21.74,-0.02,-1087.0
2015-03-19,21.72,-0.02,-1086.0
2015-03-20,22.49,-0.02,-1124.5
2015-03-23,22.41,-0.02,-1120.5
2015-03-24,22.01,-0.02,-1100.5
2015-03-25,21.7,-0.02,-1085.0
2015-03-26,21.6,-0.02,-1080.0
2015-03-27,21.7,-0.02,-1085.0
2015-03-30,22.11,-0.02,-1105.5
2015-03-31,21.77,-0.02,-1088.5
2015-04-01,21.76,-0.02,-1088.0
2015-04-02,22.04,-0.02,-1102.0
2015-04-06,22.22,-0.02,-1111.0
2015-04-07,21.51,-0.02,-1075.5
2015-04-08,21.2,-0.02,-1060.0
2015-04-09,20.65,-0.02,-1032.5
2015-04-10,20.54,-0.02,-1027.0
2015-04-13,20.47,-0.02,-1023.4999999999999
2015-04-14,20.62,-0.02,-1031.0
2015-04-15,20.58,-0.02,-1029.0
2015-04-16,20.71,-0.02,-1035.5
2015-04-17,20.48,-0.02,-1024.0
2015-04-20,20.46,-0.02,-1023.0
2015-04-21,20.4,-0.02,-1019.9999999999999
2015-04-22,20.4,-0.02,-1019.9999999999999
2015-04-23,20.38,-0.02,-1018.9999999999999
2015-04-24,20.42,-0.02,-1021.0000000000001
2015-04-27,20.35,-0.02,-1017.5
2015-04-28,20.21,-0.02,-1010.5
2015-04-29,19.98,-0.02,-999.0
2015-04-30,19.81,-0.02,-990.4999999999999
2015-05-01,20.02,0.19,105.36842105263158
2015-05-04,20.13,0.19,105.94736842105263
2015-05-05,19.61,0.19,103.21052631578947
2015-05-06,19.56,0.19,102.94736842105263
2015-05-07,19.68,0.19,103.57894736842105
2015-05-08,20.07,0.19,105.63157894736842
2015-05-11,19.67,0.19,103.52631578947368
2015-05-12,19.53,0.19,102.78947368421053
2015-05-13,19.35,0.19,101.8421052631579
2015-05-14,19.75,0.19,103.94736842105263
2015-05-15,19.92,0.19,104.8421052631579
2015-05-18,19.96,0.19,105.05263157894737
2015-05-19,20.08,0.19,105.68421052631578
2015-05-20,20.09,0.19,105.73684210526315
2015-05-21,20.03,0.19,105.42105263157895
2015-05-22,20.07,0.19,105.63157894736842
2015-05-26,19.64,0.19,103.36842105263158
2015-05-27,19.93,0.19,104.89473684210526
2015-05-28,19.76,0.19,104.0
2015-05-29,19.56,0.19,102.94736842105263
2015-06-01,19.65,0.19,103.42105263157895
2015-06-02,19.44,0.19,102.31578947368422
2015-06-03,19.16,0.19,100.84210526315789
2015-06-04,19.19,0.19,101.0
2015-06-05,19.05,0.19,100.26315789473685
2015-06-08,18.98,0.19,99.89473684210526
2015-06-09,18.81,0.19,98.99999999999999
2015-06-10,19.01,0.19,100.05263157894737
2015-06-11,19.18,0.19,100.94736842105263
2015-06-12,19.06,0.19,100.3157894736842
2015-06-15,18.83,0.19,99.10526315789473
2015-06-16,18.91,0.19,99.52631578947368
2015-06-17,19.0,0.19,100.0
2015-06-18,19.29,0.19,101.52631578947368
2015-06-19,19.08,0.19,100.42105263157893
2015-06-22,18.96,0.19,99.78947368421053
2015-06-23,19.06,0.19,100.3157894736842
2015-06-24,19.07,0.19,100.36842105263158
2015-06-25,18.68,0.19,98.3157894736842
2015-06-26,18.85,0.19,99.21052631578948
2015-06-29,18.49,0.19,97.3157894736842
2015-06-30,18.57,0.19,97.73684210526316
2015-07-01,18.85,0.19,99.21052631578948
2015-07-02,18.89,0.19,99.42105263157895
2015-07-06,19.1,0.19,100.52631578947368
2015-07-07,19.36,0.19,101.89473684210526
2015-07-08,19.1,0.19,100.52631578947368
2015-07-09,19.07,0.19,100.36842105263158
2015-07-10,19.21,0.19,101.10526315789474
2015-07-13,19.27,0.19,101.42105263157895
2015-07-14,19.29,0.19,101.52631578947368
2015-07-15,19.35,0.19,101.8421052631579
2015-07-16,19.65,0.19,103.42105263157895
2015-07-17,19.53,0.19,102.78947368421053
2015-07-20,19.54,0.19,102.84210526315789
2015-07-21,19.72,0.19,103.78947368421052
2015-07-22,19.73,0.19,103.84210526315789
2015-07-23,19.57,0.19,103.0
2015-07-24,19.7,0.19,103.68421052631578
2015-07-27,19.65,0.19,103.42105263157895
2015-07-28,19.72,0.19,103.78947368421052
2015-07-29,19.99,0.19,105.21052631578947
2015-07-30,20.02,0.19,105.36842105263158
2015-07-31,20.17,0.19,106.15789473684211
2015-08-03,20.22,0.19,106.42105263157895
2015-08-04,20.05,0.19,105.52631578947368
2015-08-05,19.83,1.3,15.253846153846151
2015-08-06,19.82,1.3,15.246153846153845
2015-08-07,19.92,1.3,15.323076923076924
2015-08-10,20.03,1.3,15.407692307692308
2015-08-11,19.87,1.3,15.284615384615385
2015-08-12,19.68,1.3,15.138461538461538
2015-08-13,19.71,1.3,15.161538461538461
2015-08-14,19.77,1.3,15.207692307692307
2015-08-17,19.89,1.3,15.3
2015-08-18,20.01,1.3,15.392307692307693
2015-08-19,20.09,1.3,15.453846153846154
2015-08-20,19.92,1.3,15.323076923076924
2015-08-21,19.27,1.3,14.823076923076922
2015-08-24,18.23,1.3,14.023076923076923
2015-08-25,17.61,1.3,13.546153846153846
2015-08-26,18.17,1.3,13.976923076923077
2015-08-27,18.55,1.3,14.26923076923077
2015-08-28,18.53,1.3,14.253846153846155
2015-08-31,18.06,1.3,13.892307692307691
2015-09-01,17.82,1.3,13.707692307692307
2015-09-02,18.14,1.3,13.953846153846154
2015-09-03,18.3,1.3,14.076923076923077
2015-09-04,17.76,1.3,13.661538461538463
2015-09-08,18.03,1.3,13.86923076923077
2015-09-09,17.8,1.3,13.692307692307692
2015-09-10,18.01,1.3,13.853846153846154
2015-09-11,18.31,1.3,14.084615384615383
2015-09-14,18.33,1.3,14.099999999999998
2015-09-15,18.53,1.3,14.253846153846155
2015-09-16,18.79,1.3,14.453846153846152
2015-09-17,19.0,1.3,14.615384615384615
2015-09-18,18.95,1.3,14.576923076923077
2015-09-21,19.15,1.3,14.73076923076923
2015-09-22,18.78,1.3,14.446153846153846
2015-09-23,18.99,1.3,14.607692307692306
2015-09-24,18.97,1.3,14.59230769230769
2015-09-25,19.14,1.3,14.723076923076922
2015-09-28,18.86,1.3,14.507692307692306
2015-09-29,19.12,1.3,14.707692307692309
2015-09-30,19.05,1.3,14.653846153846153
2015-10-01,19.2,1.3,14.769230769230768
2015-10-02,19.48,1.3,14.984615384615385
2015-10-05,19.94,1.3,15.338461538461539
2015-10-06,19.89,1.3,15.3
2015-10-07,20.37,1.3,15.669230769230769
2015-10-08,20.55,1.3,15.807692307692308
2015-10-09,20.66,1.3,15.892307692307693
2015-10-12,20.95,1.3,16.115384615384613
2015-10-13,20.69,1.3,15.915384615384616
2015-10-14,20.37,1.3,15.669230769230769
2015-10-15,20.57,1.3,15.823076923076922
2015-10-16,20.68,1.3,15.907692307692306
2015-10-19,21.05,1.3,16.192307692307693
2015-10-20,21.02,1.3,16.16923076923077
2015-10-21,20.87,1.3,16.053846153846155
2015-10-22,21.05,1.3,16.192307692307693
2015-10-23,20.96,1.3,16.123076923076923
2015-10-26,20.96,1.3,16.123076923076923
2015-10-27,20.84,1.3,16.03076923076923
2015-10-28,21.06,1.3,16.2
2015-10-29,20.94,1.3,16.107692307692307
2015-10-30,20.7,1.3,15.923076923076922
2015-11-02,21.14,1.3,16.26153846153846
2015-11-03,20.96,1.3,16.123076923076923
2015-11-04,20.87,0.22,94.86363636363637
2015-11-05,21.03,0.22,95.5909090909091
2015-11-06,20.31,0.22,92.31818181818181
2015-11-09,19.8,0.22,90.0
2015-11-10,19.95,0.22,90.68181818181817
2015-11-11,19.9,0.22,90.45454545454545
2015-11-12,19.28,0.22,87.63636363636364
2015-11-13,19.1,0.22,86.81818181818183
2015-11-16,19.45,0.22,88.4090909090909
2015-11-17,19.49,0.22,88.59090909090908
2015-11-18,19.66,0.22,89.36363636363636
2015-11-19,19.71,0.22,89.5909090909091
2015-11-20,20.0,0.22,90.9090909090909
2015-11-23,19.95,0.22,90.68181818181817
2015-11-24,20.09,0.22,91.31818181818181
2015-11-25,20.16,0.22,91.63636363636364
2015-11-27,20.37,0.22,92.5909090909091
2015-11-30,20.35,0.22,92.5
2015-12-01,20.87,0.22,94.86363636363637
2015-12-02,20.51,0.22,93.22727272727273
2015-12-03,20.23,0.22,91.95454545454545
2015-12-04,20.72,0.22,94.18181818181817
2015-12-07,20.72,0.22,94.18181818181817
2015-12-08,20.56,0.22,93.45454545454545
2015-12-09,20.38,0.22,92.63636363636363
2015-12-10,20.51,0.22,93.22727272727273
2015-12-11,20.52,0.22,93.27272727272727
2015-12-14,20.39,0.22,92.68181818181819
2015-12-15,20.66,0.22,93.9090909090909
2015-12-16,21.1,0.22,95.90909090909092
2015-12-17,21.12,0.22,96.0
2015-12-18,20.83,0.22,94.68181818181817
2015-12-21,20.89,0.22,94.95454545454545
2015-12-22,20.85,0.22,94.77272727272728
2015-12-23,20.98,0.22,95.36363636363636
2015-12-24,20.94,0.22,95.18181818181819
2015-12-28,21.12,0.22,96.0
2015-12-29,21.31,0.22,96.86363636363636
2015-12-30,21.22,0.22,96.45454545454545
2015-12-31,21.02,0.22,95.54545454545455
2016-01-04,20.91,0.22,95.04545454545455
2016-01-05,21.19,0.22,96.31818181818183
2016-01-06,20.89,0.22,94.95454545454545
2016-01-07,20.3,0.22,92.27272727272728
2016-01-08,19.87,0.22,90.31818181818183
2016-01-11,20.03,0.22,91.04545454545455
2016-01-12,19.77,0.22,89.86363636363636
2016-01-13,19.53,0.22,88.77272727272728
2016-01-14,19.47,0.22,88.5
2016-01-15,19.43,0.22,88.31818181818181
2016-01-19,19.43,0.22,88.31818181818181
2016-01-20,18.87,0.22,85.77272727272728
2016-01-21,18.95,0.22,86.13636363636363
2016-01-22,19.52,0.22,88.72727272727272
2016-01-25,19.39,0.22,88.13636363636364
2016-01-26,19.94,0.22,90.63636363636364
2016-01-27,19.67,0.22,89.40909090909092
2016-01-28,19.65,0.22,89.31818181818181
2016-01-29,20.13,0.22,91.5
2016-02-01,20.08,0.22,91.27272727272727
2016-02-02,19.67,0.22,89.40909090909092
2016-02-03,20.02,0.22,91.0
2016-02-04,19.98,0.22,90.81818181818181
2016-02-05,19.68,0.22,89.45454545454545
2016-02-08,19.33,0.22,87.86363636363636
2016-02-09,18.96,0.22,86.18181818181819
2016-02-10,19.31,0.22,87.77272727272727
2016-02-11,18.76,0.22,85.27272727272728
2016-02-12,19.17,0.22,87.13636363636364
2016-02-16,19.78,0.22,89.90909090909092
2016-02-17,20.04,0.22,91.0909090909091
2016-02-18,20.22,0.22,91.9090909090909
2016-02-19,20.32,0.06,338.6666666666667
2016-02-22,20.72,0.06,345.3333333333333
2016-02-23,20.52,0.06,342.0
2016-02-24,20.29,0.06,338.1666666666667
2016-02-25,20.86,0.06,347.6666666666667
2016-02-26,20.8,0.06,346.6666666666667
2016-02-29,20.68,0.06,344.6666666666667
2016-03-01,21.27,0.06,354.5
2016-03-02,21.37,0.06,356.1666666666667
2016-03-03,21.51,0.06,358.50000000000006
2016-03-04,21.71,0.06,361.83333333333337
2016-03-07,21.63,0.06,360.5
2016-03-08,21.24,0.06,354.0
2016-03-09,21.21,0.06,353.5
2016-03-10,21.07,0.06,351.1666666666667
2016-03-11,21.58,0.06,359.66666666666663
2016-03-14,21.48,0.06,358.0
2016-03-15,21.41,0.06,356.83333333333337
2016-03-16,21.84,0.06,364.0
2016-03-17,22.19,0.06,369.83333333333337
2016-03-18,22.01,0.06,366.83333333333337
2016-03-21,21.75,0.06,362.5
2016-03-22,21.81,0.06,363.5
2016-03-23,21.84,0.06,364.0
2016-03-24,21.74,0.06,362.3333333333333
2016-03-28,21.89,0.06,364.83333333333337
2016-03-29,22.63,0.06,377.1666666666667
2016-03-30,22.37,0.06,372.83333333333337
2016-03-31,22.54,0.06,375.6666666666667
2016-04-01,22.27,0.06,371.1666666666667
2016-04-04,22.45,0.06,374.1666666666667
2016-04-05,22.33,0.06,372.16666666666663
2016-04-06,22.42,0.06,373.6666666666667
2016-04-07,22.36,0.06,372.6666666666667
2016-04-08,22.61,0.06,376.8333333333333
2016-04-11,22.52,0.06,375.3333333333333
2016-04-12,22.46,0.06,374.33333333333337
2016-04-13,22.26,0.06,371.00000000000006
2016-04-14,22.21,0.06,370.1666666666667
2016-04-15,22.31,0.06,371.8333333333333
2016-04-18,22.44,0.06,374.00000000000006
2016-04-19,22.39,0.06,373.1666666666667
2016-04-20,21.93,0.06,365.5
2016-04-21,21.7,0.06,361.6666666666667
2016-04-22,21.91,0.06,365.1666666666667
2016-04-25,22.17,0.06,369.50000000000006
2016-04-26,22.23,0.06,370.5
2016-04-27,22.26,0.06,371.00000000000006
2016-04-28,22.21,0.06,370.1666666666667
2016-04-29,21.87,0.12,182.25000000000003
2016-05-02,22.28,0.12,185.66666666666669
2016-05-03,22.17,0.12,184.75000000000003
2016-05-04,22.49,0.12,187.41666666666666
2016-05-05,22.7,0.12,189.16666666666666
2016-05-06,23.05,0.12,192.08333333333334
2016-05-09,23.49,0.12,195.75
2016-05-10,23.43,0.12,195.25
2016-05-11,23.12,0.12,192.66666666666669
2016-05-12,23.39,0.12,194.91666666666669
2016-05-13,23.27,0.12,193.91666666666666
2016-05-16,23.56,0.12,196.33333333333334
2016-05-17,23.22,0.12,193.5
2016-05-18,23.01,0.12,191.75000000000003
2016-05-19,22.89,0.12,190.75
2016-05-20,23.15,0.12,192.91666666666666
2016-05-23,23.13,0.12,192.75
2016-05-24,23.65,0.12,197.08333333333334
2016-05-25,23.3,0.12,194.16666666666669
2016-05-26,23.42,0.12,195.16666666666669
2016-05-27,23.7,0.12,197.5
2016-05-31,23.67,0.12,197.25000000000003
2016-06-01,23.81,0.12,198.41666666666666
2016-06-02,23.88,0.12,199.0
2016-06-03,24.15,0.12,201.25
2016-06-06,24.08,0.12,200.66666666666666
2016-06-07,24.24,0.12,202.0
2016-06-08,24.5,0.12,204.16666666666669
2016-06-09,24.76,0.12,206.33333333333334
2016-06-10,24.72,0.12,206.0
2016-06-13,24.6,0.12,205.00000000000003
2016-06-14,24.63,0.12,205.25
2016-06-15,24.96,0.12,208.00000000000003
2016-06-16,25.38,0.12,211.5
2016-06-17,25.56,0.12,213.0
2016-06-20,25.62,0.12,213.50000000000003
2016-06-21,25.67,0.12,213.91666666666669
2016-06-22,25.33,0.12,211.08333333333331
2016-06-23,25.44,0.12,212.00000000000003
2016-06-24,25.39,0.12,211.58333333333334
2016-06-27,25.48,0.12,212.33333333333334
2016-06-28,26.15,0.12,217.91666666666666
2016-06-29,26.22,0.12,218.5
2016-06-30,26.66,0.12,222.16666666666669
2016-07-01,26.46,0.12,220.50000000000003
2016-07-05,26.59,0.12,221.58333333333334
2016-07-06,26.68,0.12,222.33333333333334
2016-07-07,26.39,0.12,219.91666666666669
2016-07-08,26.84,0.12,223.66666666666669
2016-07-11,27.13,0.12,226.08333333333334
2016-07-12,27.22,0.12,226.83333333333334
2016-07-13,27.47,0.12,228.91666666666666
2016-07-14,27.24,0.12,227.0
2016-07-15,27.23,0.12,226.91666666666669
2016-07-18,27.37,0.12,228.08333333333334
2016-07-19,27.44,0.12,228.66666666666669
2016-07-20,27.48,0.12,229.0
2016-07-21,27.45,0.12,228.75
2016-07-22,27.54,0.12,229.5
2016-07-25,27.58,0.12,229.83333333333331
2016-07-26,27.56,0.12,229.66666666666666
2016-07-27,27.47,0.12,228.91666666666666
2016-07-28,28.16,0.12,234.66666666666669
2016-07-29,28.79,0.12,239.91666666666666
2016-08-01,28.69,0.12,239.08333333333334
2016-08-02,28.44,0.12,237.00000000000003
2016-08-03,28.33,0.32,88.53124999999999
2016-08-04,28.24,0.32,88.25
2016-08-05,27.99,0.32,87.46875
2016-08-08,28.16,0.32,88.0
2016-08-09,28.24,0.32,88.25
2016-08-10,28.2,0.32,88.125
2016-08-11,28.19,0.32,88.09375
2016-08-12,28.17,0.32,88.03125
2016-08-15,28.24,0.32,88.25
2016-08-16,28.06,0.32,87.6875
2016-08-17,27.94,0.32,87.3125
2016-08-18,27.84,0.32,87.0
2016-08-19,27.84,0.32,87.0
2016-08-22,28.0,0.32,87.5
2016-08-23,28.13,0.32,87.90625
2016-08-24,27.96,0.32,87.375
2016-08-25,27.91,0.32,87.21875
2016-08-26,27.79,0.32,86.84375
2016-08-29,28.12,0.32,87.875
2016-08-30,28.14,0.32,87.9375
2016-08-31,28.12,0.32,87.875
2016-09-01,28.01,0.32,87.53125
2016-09-02,28.29,0.32,88.40625
2016-09-06,28.3,0.32,88.4375
2016-09-07,28.31,0.32,88.46875
2016-09-08,27.99,0.32,87.46875
2016-09-09,26.77,0.32,83.65625
2016-09-12,27.11,0.32,84.71875
2016-09-13,26.42,0.32,82.5625
2016-09-14,26.52,0.32,82.875
2016-09-15,26.61,0.32,83.15625
2016-09-16,26.69,0.32,83.40625
2016-09-19,26.77,0.32,83.65625
2016-09-20,26.9,0.32,84.0625
2016-09-21,27.2,0.32,85.0
2016-09-22,27.4,0.32,85.625
2016-09-23,27.52,0.32,86.0
2016-09-26,27.72,0.32,86.625
2016-09-27,27.42,0.32,85.6875
2016-09-28,27.74,0.32,86.6875
2016-09-29,27.52,0.32,86.0
2016-09-30,27.33,0.32,85.40624999999999
2016-10-03,26.82,0.32,83.8125
2016-10-04,26.34,0.32,82.3125
2016-10-05,25.68,0.32,80.25
2016-10-06,25.59,0.32,79.96875
2016-10-07,25.51,0.32,79.71875
2016-10-10,25.59,0.32,79.96875
2016-10-11,25.35,0.32,79.21875
2016-10-12,25.54,0.32,79.8125
2016-10-13,25.7,0.32,80.3125
2016-10-14,25.66,0.32,80.1875
2016-10-17,25.82,0.32,80.6875
2016-10-18,25.88,0.32,80.875
2016-10-19,26.03,0.32,81.34375
2016-10-20,26.03,0.32,81.34375
2016-10-21,25.84,0.32,80.75
2016-10-24,25.95,0.32,81.09375
2016-10-25,26.0,0.32,81.25
2016-10-26,25.48,0.32,79.625
2016-10-27,25.4,0.32,79.375
2016-10-28,25.39,0.31,81.90322580645162
2016-10-31,26.15,0.31,84.35483870967741
2016-11-01,25.38,0.31,81.87096774193549
2016-11-02,24.92,0.31,80.38709677419355
2016-11-03,24.69,0.31,79.64516129032259
2016-11-04,24.7,0.31,79.6774193548387
2016-11-07,25.09,0.31,80.93548387096774
2016-11-08,25.49,0.31,82.2258064516129
2016-11-09,24.69,0.31,79.64516129032259
2016-11-10,23.65,0.31,76.29032258064515
2016-11-11,23.38,0.31,75.41935483870968
2016-11-14,23.65,0.31,76.29032258064515
2016-11-15,23.87,0.31,77.0
2016-11-16,23.98,0.31,77.35483870967742
2016-11-17,23.73,0.31,76.54838709677419
2016-11-18,24.27,0.31,78.29032258064517
2016-11-21,24.41,0.31,78.74193548387098
2016-11-22,24.64,0.31,79.48387096774194
2016-11-23,24.73,0.31,79.7741935483871
2016-11-25,24.98,0.31,80.58064516129032
2016-11-28,25.38,0.31,81.87096774193549
2016-11-29,25.81,0.31,83.25806451612902
2016-11-30,25.43,0.31,82.03225806451613
2016-12-01,25.15,0.31,81.12903225806451
2016-12-02,25.55,0.31,82.41935483870968
2016-12-05,25.78,0.31,83.16129032258065
2016-12-06,26.0,0.31,83.87096774193549
2016-12-07,26.6,0.31,85.80645161290323
2016-12-08,26.65,0.31,85.96774193548387
2016-12-09,26.56,0.31,85.6774193548387
2016-12-12,26.64,0.31,85.93548387096774
2016-12-13,26.73,0.31,86.22580645161291
2016-12-14,25.84,0.31,83.35483870967742
2016-12-15,25.67,0.31,82.80645161290323
2016-12-16,26.18,0.31,84.45161290322581
2016-12-19,26.15,0.31,84.35483870967741
2016-12-20,26.15,0.31,84.35483870967741
2016-12-21,25.99,0.31,83.83870967741935
2016-12-22,25.95,0.31,83.70967741935483
2016-12-23,25.96,0.31,83.74193548387098
2016-12-27,25.9,0.31,83.54838709677419
2016-12-28,25.66,0.31,82.7741935483871
2016-12-29,26.1,0.31,84.19354838709678
2016-12-30,26.56,0.31,85.6774193548387
2017-01-03,26.62,0.31,85.87096774193549
2017-01-04,27.22,0.31,87.80645161290322
2017-01-05,27.11,0.31,87.45161290322581
2017-01-06,27.03,0.31,87.19354838709678
2017-01-09,26.88,0.31,86.70967741935483
2017-01-10,26.73,0.31,86.22580645161291
2017-01-11,26.52,0.31,85.54838709677419
2017-01-12,26.6,0.31,85.80645161290323
2017-01-13,26.6,0.31,85.80645161290323
2017-01-17,26.57,0.31,85.70967741935485
2017-01-18,26.8,0.31,86.45161290322581
2017-01-19,26.62,0.31,85.87096774193549
2017-01-20,26.56,0.31,85.6774193548387
2017-01-23,26.57,0.31,85.70967741935485
2017-01-24,26.31,0.31,84.87096774193547
2017-01-25,26.1,0.31,84.19354838709678
2017-01-26,25.23,0.31,81.38709677419355
2017-01-27,24.31,0.31,78.41935483870968
2017-01-30,24.04,0.31,77.54838709677419
2017-01-31,24.33,0.31,78.48387096774194
2017-02-01,24.22,0.31,78.12903225806451
2017-02-02,24.74,0.31,79.80645161290322
2017-02-03,24.97,0.31,80.54838709677419
2017-02-06,25.05,0.31,80.80645161290323
2017-02-07,24.87,0.31,80.22580645161291
2017-02-08,25.15,0.31,81.12903225806451
2017-02-09,25.11,0.31,81.0
2017-02-10,25.26,0.31,81.48387096774194
2017-02-13,25.31,0.31,81.64516129032258
2017-02-14,25.11,0.31,81.0
2017-02-15,24.97,0.31,80.54838709677419
2017-02-16,25.26,0.31,81.48387096774194
2017-02-17,25.21,0.14,180.07142857142856
2017-02-21,25.53,0.14,182.35714285714286
2017-02-22,25.3,0.14,180.7142857142857
2017-02-23,25.6,0.14,182.85714285714286
2017-02-24,25.77,0.14,184.07142857142856
2017-02-27,26.0,0.14,185.7142857142857
2017-02-28,25.64,0.14,183.14285714285714
2017-03-01,25.69,0.14,183.5
2017-03-02,25.99,0.14,185.6428571428571
2017-03-03,26.2,0.14,187.1428571428571
2017-03-06,25.82,0.14,184.42857142857142
2017-03-07,25.87,0.14,184.78571428571428
2017-03-08,25.51,0.14,182.2142857142857
2017-03-09,25.19,0.14,179.92857142857142
2017-03-10,25.25,0.14,180.35714285714283
2017-03-13,25.06,0.14,178.99999999999997
2017-03-14,24.93,0.14,178.07142857142856
2017-03-15,25.49,0.14,182.07142857142856
2017-03-16,25.48,0.14,181.99999999999997
2017-03-17,25.62,0.14,183.0
2017-03-20,25.78,0.14,184.14285714285714
2017-03-21,25.65,0.14,183.2142857142857
2017-03-22,25.73,0.14,183.78571428571428
2017-03-23,25.98,0.14,185.57142857142856
2017-03-24,26.17,0.14,186.92857142857142
2017-03-27,25.64,0.14,183.14285714285714
2017-03-28,25.81,0.14,184.35714285714283
2017-03-29,25.86,0.14,184.7142857142857
2017-03-30,25.96,0.14,185.42857142857142
2017-03-31,26.27,0.14,187.6428571428571
2017-04-03,26.62,0.14,190.14285714285714
2017-04-04,26.68,0.14,190.57142857142856
2017-04-05,27.09,0.14,193.49999999999997
2017-04-06,27.28,0.14,194.85714285714283
2017-04-07,27.31,0.14,195.07142857142856
2017-04-10,27.43,0.14,195.92857142857142
2017-04-11,27.57,0.14,196.92857142857142
2017-04-12,27.76,0.14,198.28571428571428
2017-04-13,27.74,0.14,198.1428571428571
2017-04-17,28.12,0.14,200.85714285714283
2017-04-18,28.0,0.14,199.99999999999997
2017-04-19,27.66,0.14,197.57142857142856
2017-04-20,27.61,0.14,197.2142857142857
2017-04-21,27.73,0.14,198.07142857142856
2017-04-24,27.46,0.14,196.14285714285714
2017-04-25,27.46,0.14,196.14285714285714
2017-04-26,27.43,0.14,195.92857142857142
2017-04-27,27.96,0.14,199.7142857142857
2017-04-28,27.73,0.2,138.65
2017-05-01,27.73,0.2,138.65
2017-05-02,27.78,0.2,138.9
2017-05-03,27.55,0.2,137.75
2017-05-04,27.64,0.2,138.2
2017-05-05,27.87,0.2,139.35
2017-05-08,28.16,0.2,140.79999999999998
2017-05-09,27.88,0.2,139.39999999999998
2017-05-10,28.01,0.2,140.05
2017-05-11,28.01,0.2,140.05
2017-05-12,27.7,0.2,138.5
2017-05-15,28.12,0.2,140.6
2017-05-16,28.14,0.2,140.7
2017-05-17,28.49,0.2,142.45
2017-05-18,28.3,0.2,141.5
2017-05-19,28.57,0.2,142.85
2017-05-22,28.72,0.2,143.6
2017-05-23,28.83,0.2,144.14999999999998
2017-05-24,28.97,0.2,144.85
2017-05-25,28.87,0.2,144.35
2017-05-26,28.66,0.2,143.29999999999998
2017-05-30,28.51,0.2,142.55
2017-05-31,28.67,0.2,143.35
2017-06-01,29.0,0.2,145.0
2017-06-02,29.18,0.2,145.89999999999998
2017-06-05,28.88,0.2,144.39999999999998
2017-06-06,28.71,0.2,143.54999999999998
2017-06-07,28.6,0.2,143.0
2017-06-08,28.33,0.2,141.64999999999998
2017-06-09,28.45,0.2,142.25
2017-06-12,28.66,0.2,143.29999999999998
2017-06-13,28.65,0.2,143.24999999999997
2017-06-14,28.87,0.2,144.35
2017-06-15,29.06,0.2,145.29999999999998
2017-06-16,28.83,0.2,144.14999999999998
2017-06-19,28.88,0.2,144.39999999999998
2017-06-20,28.46,0.2,142.29999999999998
2017-06-21,28.5,0.2,142.5
2017-06-22,28.28,0.2,141.4
2017-06-23,28.16,0.2,140.79999999999998
2017-06-26,28.05,0.2,140.25
2017-06-27,27.67,0.2,138.35
2017-06-28,27.76,0.2,138.8
2017-06-29,27.65,0.2,138.24999999999997
2017-06-30,27.95,0.2,139.75
2017-07-03,28.09,0.2,140.45
2017-07-05,27.62,0.2,138.1
2017-07-06,27.33,0.2,136.64999999999998
2017-07-07,27.7,0.2,138.5
2017-07-10,27.44,0.2,137.2
2017-07-11,27.49,0.2,137.45
2017-07-12,27.9,0.2,139.49999999999997
2017-07-13,27.65,0.2,138.24999999999997
2017-07-14,27.83,0.2,139.14999999999998
2017-07-17,28.15,0.2,140.74999999999997
2017-07-18,28.36,0.2,141.79999999999998
2017-07-19,28.79,0.2,143.95
2017-07-20,27.98,0.2,139.9
2017-07-21,27.77,0.2,138.85
2017-07-24,27.91,0.2,139.54999999999998
2017-07-25,27.73,0.2,138.65
2017-07-26,28.42,0.2,142.1
2017-07-27,28.75,0.2,143.75
2017-07-28,28.87,0.2,144.35
2017-07-31,28.59,0.2,142.95
2017-08-01,28.89,0.2,144.45
2017-08-02,28.9,3.4,8.5
2017-08-03,28.71,3.4,8.444117647058825
2017-08-04,28.69,3.4,8.438235294117648
2017-08-07,28.42,3.4,8.358823529411765
