date,PHM,PHM_EPS,PE Ratio
1998-02-02,5.34,,
1998-02-03,5.39,,
1998-02-04,5.48,,
1998-02-05,5.55,,
1998-02-06,5.62,,
1998-02-09,5.65,,
1998-02-10,5.71,,
1998-02-11,5.68,,
1998-02-12,5.66,,
1998-02-13,5.56,,
1998-02-17,5.55,,
1998-02-18,5.59,,
1998-02-19,5.59,,
1998-02-20,5.63,,
1998-02-23,5.59,,
1998-02-24,5.62,,
1998-02-25,5.66,,
1998-02-26,5.73,,
1998-02-27,5.69,,
1998-03-02,5.63,,
1998-03-03,5.59,,
1998-03-04,5.5,,
1998-03-05,5.34,,
1998-03-06,5.43,,
1998-03-09,5.4,,
1998-03-10,5.35,,
1998-03-11,5.33,,
1998-03-12,5.45,,
1998-03-13,5.45,,
1998-03-16,5.5,,
1998-03-17,5.7,,
1998-03-18,5.78,,
1998-03-19,5.6,,
1998-03-20,5.58,,
1998-03-23,5.53,,
1998-03-24,5.68,,
1998-03-25,5.63,,
1998-03-26,5.7,,
1998-03-27,5.63,,
1998-03-30,5.75,,
1998-03-31,5.81,,
1998-04-01,5.88,,
1998-04-02,5.98,,
1998-04-03,5.89,,
1998-04-06,6.03,,
1998-04-07,6.07,,
1998-04-08,6.03,,
1998-04-09,6.14,,
1998-04-13,6.16,,
1998-04-14,6.16,,
1998-04-15,6.22,,
1998-04-16,6.16,,
1998-04-17,6.3,,
1998-04-20,6.3,,
1998-04-21,6.28,,
1998-04-22,6.35,,
1998-04-23,6.75,,
1998-04-24,6.66,,
1998-04-27,6.3,,
1998-04-28,6.16,,
1998-04-29,6.2,,
1998-04-30,6.4,,
1998-05-01,6.44,,
1998-05-04,6.56,,
1998-05-05,6.63,,
1998-05-06,6.71,,
1998-05-07,6.73,,
1998-05-08,6.71,,
1998-05-11,6.75,,
1998-05-12,6.81,,
1998-05-13,7.01,,
1998-05-14,7.0,,
1998-05-15,6.87,,
1998-05-18,6.92,,
1998-05-19,6.98,,
1998-05-20,7.01,,
1998-05-21,6.96,,
1998-05-22,6.84,,
1998-05-26,6.75,,
1998-05-27,6.63,,
1998-05-28,6.59,,
1998-05-29,6.66,,
1998-06-01,6.67,,
1998-06-02,6.5,,
1998-06-03,6.63,,
1998-06-04,6.55,,
1998-06-05,6.72,,
1998-06-08,6.7,,
1998-06-09,6.75,,
1998-06-10,6.77,,
1998-06-11,6.55,,
1998-06-12,6.52,,
1998-06-15,6.41,,
1998-06-16,6.56,,
1998-06-17,6.41,,
1998-06-18,6.33,,
1998-06-19,6.66,,
1998-06-22,7.13,,
1998-06-23,7.48,,
1998-06-24,7.59,,
1998-06-25,7.72,,
1998-06-26,7.63,,
1998-06-29,7.59,,
1998-06-30,7.47,,
1998-07-01,7.63,,
1998-07-02,7.64,,
1998-07-06,7.78,,
1998-07-07,7.84,,
1998-07-08,7.97,,
1998-07-09,7.88,,
1998-07-10,8.11,,
1998-07-13,8.27,,
1998-07-14,8.22,,
1998-07-15,8.09,,
1998-07-16,8.14,,
1998-07-17,8.05,,
1998-07-20,8.13,,
1998-07-21,8.13,,
1998-07-22,7.95,,
1998-07-23,7.77,,
1998-07-24,7.45,,
1998-07-27,7.17,,
1998-07-28,7.13,,
1998-07-29,7.2,,
1998-07-30,7.31,,
1998-07-31,7.08,,
1998-08-03,7.42,,
1998-08-04,7.3,,
1998-08-05,7.44,,
1998-08-06,7.83,,
1998-08-07,8.17,,
1998-08-10,7.97,,
1998-08-11,7.97,,
1998-08-12,8.27,,
1998-08-13,8.19,,
1998-08-14,8.19,,
1998-08-17,8.02,,
1998-08-18,8.39,,
1998-08-19,8.38,,
1998-08-20,8.64,,
1998-08-21,8.53,,
1998-08-24,8.78,,
1998-08-25,8.86,,
1998-08-26,8.72,,
1998-08-27,8.58,,
1998-08-28,8.44,,
1998-08-31,7.22,,
1998-09-01,7.66,,
1998-09-02,7.66,,
1998-09-03,7.47,,
1998-09-04,7.42,,
1998-09-08,7.47,,
1998-09-09,7.22,,
1998-09-10,6.8,,
1998-09-11,6.84,,
1998-09-14,7.06,,
1998-09-15,6.95,,
1998-09-16,6.94,,
1998-09-17,6.83,,
1998-09-18,6.67,,
1998-09-21,6.59,,
1998-09-22,6.5,,
1998-09-23,6.77,,
1998-09-24,6.73,,
1998-09-25,6.47,,
1998-09-28,6.33,,
1998-09-29,6.31,,
1998-09-30,6.17,,
1998-10-01,5.84,,
1998-10-02,6.11,,
1998-10-05,5.94,,
1998-10-06,5.91,,
1998-10-07,5.31,,
1998-10-08,5.03,,
1998-10-09,5.0,,
1998-10-12,5.13,,
1998-10-13,5.22,,
1998-10-14,5.55,,
1998-10-15,5.83,,
1998-10-16,5.86,,
1998-10-19,5.95,,
1998-10-20,6.22,,
1998-10-21,6.13,,
1998-10-22,6.41,,
1998-10-23,6.14,,
1998-10-26,6.25,,
1998-10-27,6.08,,
1998-10-28,6.2,,
1998-10-29,6.23,,
1998-10-30,6.44,,
1998-11-02,6.42,,
1998-11-03,6.0,,
1998-11-04,6.17,,
1998-11-05,6.56,,
1998-11-06,7.11,,
1998-11-09,7.44,,
1998-11-10,6.86,,
1998-11-11,6.52,,
1998-11-12,6.47,,
1998-11-13,6.56,,
1998-11-16,6.33,,
1998-11-17,6.44,,
1998-11-18,6.23,,
1998-11-19,6.41,,
1998-11-20,6.44,,
1998-11-23,6.5,,
1998-11-24,6.5,,
1998-11-25,6.63,,
1998-11-27,6.33,,
1998-11-30,6.36,,
1998-12-01,6.19,,
1998-12-02,6.69,,
1998-12-03,6.7,,
1998-12-04,6.92,,
1998-12-07,7.17,,
1998-12-08,7.03,,
1998-12-09,7.08,,
1998-12-10,7.14,,
1998-12-11,7.03,,
1998-12-14,6.88,,
1998-12-15,6.91,,
1998-12-16,6.75,,
1998-12-17,6.67,,
1998-12-18,6.72,,
1998-12-21,6.84,,
1998-12-22,7.03,,
1998-12-23,7.09,,
1998-12-24,6.97,,
1998-12-28,6.8,,
1998-12-29,7.03,,
1998-12-30,7.08,,
1998-12-31,6.95,,
1999-01-04,7.31,,
1999-01-05,7.69,,
1999-01-06,7.81,,
1999-01-07,7.41,,
1999-01-08,7.42,,
1999-01-11,7.47,,
1999-01-12,7.48,,
1999-01-13,7.58,,
1999-01-14,7.36,,
1999-01-15,7.25,,
1999-01-19,7.27,,
1999-01-20,7.14,,
1999-01-21,6.8,,
1999-01-22,6.97,,
1999-01-25,7.09,,
1999-01-26,7.25,,
1999-01-27,7.2,,
1999-01-28,7.36,,
1999-01-29,7.59,,
1999-02-01,7.59,,
1999-02-02,7.23,,
1999-02-03,6.66,,
1999-02-04,6.63,,
1999-02-05,6.31,,
1999-02-08,6.48,,
1999-02-09,6.38,,
1999-02-10,6.23,,
1999-02-11,6.22,,
1999-02-12,6.03,,
1999-02-16,6.06,,
1999-02-17,6.13,,
1999-02-18,6.23,,
1999-02-19,6.22,,
1999-02-22,6.2,,
1999-02-23,6.09,,
1999-02-24,5.88,,
1999-02-25,5.92,,
1999-02-26,6.02,,
1999-03-01,6.02,,
1999-03-02,5.98,,
1999-03-03,6.03,,
1999-03-04,5.97,,
1999-03-05,6.2,,
1999-03-08,5.8,,
1999-03-09,5.73,,
1999-03-10,5.72,,
1999-03-11,5.73,,
1999-03-12,5.73,,
1999-03-15,5.69,,
1999-03-16,5.7,,
1999-03-17,5.67,,
1999-03-18,5.64,,
1999-03-19,5.63,,
1999-03-22,5.25,,
1999-03-23,5.06,,
1999-03-24,5.16,,
1999-03-25,5.22,,
1999-03-26,5.33,,
1999-03-29,5.34,,
1999-03-30,5.52,,
1999-03-31,5.2,,
1999-04-01,4.95,,
1999-04-05,5.16,,
1999-04-06,5.28,,
1999-04-07,5.09,,
1999-04-08,5.17,,
1999-04-09,5.2,,
1999-04-12,5.16,,
1999-04-13,4.98,,
1999-04-14,5.39,,
1999-04-15,6.28,,
1999-04-16,6.41,,
1999-04-19,6.25,,
1999-04-20,5.88,,
1999-04-21,5.92,,
1999-04-22,5.86,,
1999-04-23,6.11,,
1999-04-26,5.86,,
1999-04-27,5.86,,
1999-04-28,5.88,,
1999-04-29,5.92,,
1999-04-30,5.66,,
1999-05-03,5.64,,
1999-05-04,5.7,,
1999-05-05,5.72,,
1999-05-06,5.7,,
1999-05-07,5.88,,
1999-05-10,6.0,,
1999-05-11,5.89,,
1999-05-12,5.83,,
1999-05-13,5.98,,
1999-05-14,5.77,,
1999-05-17,5.67,,
1999-05-18,5.63,,
1999-05-19,5.73,,
1999-05-20,5.92,,
1999-05-21,5.81,,
1999-05-24,5.77,,
1999-05-25,5.56,,
1999-05-26,5.63,,
1999-05-27,5.41,,
1999-05-28,5.95,,
1999-06-01,5.91,,
1999-06-02,5.66,,
1999-06-03,5.83,,
1999-06-04,5.81,,
1999-06-07,5.7,,
1999-06-08,5.89,,
1999-06-09,5.91,,
1999-06-10,5.72,,
1999-06-11,5.56,,
1999-06-14,5.61,,
1999-06-15,5.55,,
1999-06-16,5.8,,
1999-06-17,5.95,,
1999-06-18,5.64,,
1999-06-21,5.72,,
1999-06-22,5.67,,
1999-06-23,5.61,,
1999-06-24,5.38,,
1999-06-25,5.48,,
1999-06-28,5.61,,
1999-06-29,5.55,,
1999-06-30,5.77,,
1999-07-01,5.81,,
1999-07-02,5.84,,
1999-07-06,5.8,,
1999-07-07,5.72,,
1999-07-08,5.91,,
1999-07-09,5.92,,
1999-07-12,5.91,,
1999-07-13,5.8,,
1999-07-14,5.72,,
1999-07-15,5.77,,
1999-07-16,5.77,,
1999-07-19,5.72,,
1999-07-20,5.7,,
1999-07-21,5.53,,
1999-07-22,5.45,,
1999-07-23,5.47,,
1999-07-26,5.19,,
1999-07-27,5.56,,
1999-07-28,5.75,,
1999-07-29,5.81,,
1999-07-30,5.67,,
1999-08-02,5.81,,
1999-08-03,5.91,,
1999-08-04,5.75,,
1999-08-05,6.03,,
1999-08-06,5.78,,
1999-08-09,5.58,,
1999-08-10,5.63,,
1999-08-11,5.5,,
1999-08-12,5.52,,
1999-08-13,5.77,,
1999-08-16,5.72,,
1999-08-17,5.73,,
1999-08-18,5.7,,
1999-08-19,5.67,,
1999-08-20,5.67,,
1999-08-23,5.8,,
1999-08-24,5.59,,
