date,UAA,UAA_EPS,PE Ratio
2016-04-29,43.94,0.04,1098.5
2016-05-02,43.74,0.04,1093.5
2016-05-03,42.73,0.04,1068.25
2016-05-04,39.51,0.04,987.7499999999999
2016-05-05,39.75,0.04,993.75
2016-05-06,38.7,0.04,967.5
2016-05-09,38.7,0.04,967.5
2016-05-10,39.08,0.04,976.9999999999999
2016-05-11,37.38,0.04,934.5
2016-05-12,37.66,0.04,941.4999999999999
2016-05-13,37.15,0.04,928.75
2016-05-16,37.12,0.04,927.9999999999999
2016-05-17,36.89,0.04,922.25
2016-05-18,36.57,0.04,914.25
2016-05-19,37.44,0.04,935.9999999999999
2016-05-20,37.89,0.04,947.25
2016-05-23,37.27,0.04,931.7500000000001
2016-05-24,38.22,0.04,955.5
2016-05-25,38.31,0.04,957.75
2016-05-26,37.76,0.04,943.9999999999999
2016-05-27,37.92,0.04,948.0
2016-05-31,37.73,0.04,943.2499999999999
2016-06-01,36.25,0.04,906.25
2016-06-02,36.56,0.04,914.0
2016-06-03,36.4,0.04,910.0
2016-06-06,36.81,0.04,920.25
2016-06-07,37.77,0.04,944.2500000000001
2016-06-08,39.04,0.04,976.0
2016-06-09,38.66,0.04,966.4999999999999
2016-06-10,38.38,0.04,959.5
2016-06-13,37.45,0.04,936.25
2016-06-14,37.19,0.04,929.7499999999999
2016-06-15,37.76,0.04,943.9999999999999
2016-06-16,36.42,0.04,910.5
2016-06-17,37.22,0.04,930.5
2016-06-20,38.11,0.04,952.75
2016-06-21,38.36,0.04,959.0
2016-06-22,37.69,0.04,942.2499999999999
2016-06-23,38.32,0.04,958.0
2016-06-24,37.38,0.04,934.5
2016-06-27,35.92,0.04,898.0
2016-06-28,37.52,0.04,938.0000000000001
2016-06-29,39.75,0.04,993.75
2016-06-30,40.13,0.04,1003.25
2016-07-01,40.43,0.04,1010.75
2016-07-05,39.2,0.04,980.0
2016-07-06,39.85,0.04,996.25
2016-07-07,40.52,0.04,1013.0000000000001
2016-07-08,40.43,0.04,1010.75
2016-07-11,40.3,0.04,1007.4999999999999
2016-07-12,41.8,0.04,1045.0
2016-07-13,41.51,0.04,1037.75
2016-07-14,41.54,0.04,1038.5
2016-07-15,41.68,0.04,1042.0
2016-07-18,41.69,0.04,1042.25
2016-07-19,41.92,0.04,1048.0
2016-07-20,42.16,0.04,1054.0
2016-07-21,42.64,0.04,1066.0
2016-07-22,42.85,0.04,1071.25
2016-07-25,43.59,0.04,1089.75
2016-07-26,41.36,0.04,1034.0
2016-07-27,39.72,0.04,993.0
2016-07-28,39.65,0.04,991.25
2016-07-29,39.46,0.04,986.5
2016-08-01,39.44,0.04,985.9999999999999
2016-08-02,37.97,0.04,949.25
2016-08-03,38.91,-0.12,-324.25
2016-08-04,38.95,-0.12,-324.58333333333337
2016-08-05,40.03,-0.12,-333.58333333333337
2016-08-08,39.74,-0.12,-331.1666666666667
2016-08-09,39.31,-0.12,-327.58333333333337
2016-08-10,39.09,-0.12,-325.75000000000006
2016-08-11,40.94,-0.12,-341.1666666666667
2016-08-12,41.09,-0.12,-342.4166666666667
2016-08-15,42.24,-0.12,-352.00000000000006
2016-08-16,42.33,-0.12,-352.75
2016-08-17,41.67,-0.12,-347.25
2016-08-18,42.06,-0.12,-350.50000000000006
2016-08-19,43.01,-0.12,-358.4166666666667
2016-08-22,42.98,-0.12,-358.16666666666663
2016-08-23,43.59,-0.12,-363.25000000000006
2016-08-24,43.15,-0.12,-359.5833333333333
2016-08-25,42.23,-0.12,-351.91666666666663
2016-08-26,42.12,-0.12,-351.0
2016-08-29,42.11,-0.12,-350.9166666666667
2016-08-30,41.56,-0.12,-346.33333333333337
2016-08-31,39.63,-0.12,-330.25000000000006
2016-09-01,39.75,-0.12,-331.25
2016-09-02,38.56,-0.12,-321.33333333333337
2016-09-06,38.93,-0.12,-324.4166666666667
2016-09-07,39.92,-0.12,-332.6666666666667
2016-09-08,39.35,-0.12,-327.9166666666667
2016-09-09,38.36,-0.12,-319.6666666666667
2016-09-12,39.26,-0.12,-327.1666666666667
2016-09-13,38.33,-0.12,-319.4166666666667
2016-09-14,38.25,-0.12,-318.75
2016-09-15,38.56,-0.12,-321.33333333333337
2016-09-16,38.91,-0.12,-324.25
2016-09-19,38.74,-0.12,-322.83333333333337
2016-09-20,38.61,-0.12,-321.75
2016-09-21,39.61,-0.12,-330.0833333333333
2016-09-22,39.9,-0.12,-332.5
2016-09-23,39.45,-0.12,-328.75000000000006
2016-09-26,38.6,-0.12,-321.6666666666667
2016-09-27,39.19,-0.12,-326.5833333333333
2016-09-28,39.38,-0.12,-328.1666666666667
2016-09-29,38.6,-0.12,-321.6666666666667
2016-09-30,38.68,-0.12,-322.33333333333337
2016-10-03,38.63,-0.12,-321.9166666666667
2016-10-04,38.49,-0.12,-320.75000000000006
2016-10-05,38.41,-0.12,-320.0833333333333
2016-10-06,37.82,-0.12,-315.1666666666667
2016-10-07,37.78,-0.12,-314.83333333333337
2016-10-10,38.28,-0.12,-319.0
2016-10-11,38.12,-0.12,-317.66666666666663
2016-10-12,38.52,-0.12,-321.00000000000006
2016-10-13,38.18,-0.12,-318.1666666666667
2016-10-14,38.49,-0.12,-320.75000000000006
2016-10-17,37.63,-0.12,-313.58333333333337
2016-10-18,38.3,-0.12,-319.16666666666663
2016-10-19,38.82,-0.12,-323.5
2016-10-20,38.41,-0.12,-320.0833333333333
2016-10-21,37.94,-0.12,-316.1666666666667
2016-10-24,37.9,-0.12,-315.8333333333333
2016-10-25,32.89,-0.12,-274.08333333333337
2016-10-26,31.81,-0.12,-265.0833333333333
2016-10-27,31.4,-0.12,-261.6666666666667
2016-10-28,30.94,-0.12,-257.83333333333337
2016-10-31,31.1,-0.12,-259.1666666666667
2016-11-01,30.52,-0.12,-254.33333333333334
2016-11-02,30.79,0.29,106.17241379310346
2016-11-03,30.3,0.29,104.48275862068967
2016-11-04,30.8,0.29,106.20689655172414
2016-11-07,31.26,0.29,107.79310344827587
2016-11-08,31.33,0.29,108.0344827586207
2016-11-09,31.59,0.29,108.93103448275863
2016-11-10,31.57,0.29,108.86206896551725
2016-11-11,31.82,0.29,109.72413793103449
2016-11-14,31.17,0.29,107.48275862068967
2016-11-15,31.94,0.29,110.13793103448278
2016-11-16,32.1,0.29,110.68965517241381
2016-11-17,32.31,0.29,111.41379310344828
2016-11-18,30.95,0.29,106.72413793103449
2016-11-21,30.87,0.29,106.44827586206898
2016-11-22,30.83,0.29,106.3103448275862
2016-11-23,30.71,0.29,105.89655172413794
2016-11-25,30.6,0.29,105.51724137931036
2016-11-28,31.17,0.29,107.48275862068967
2016-11-29,30.9,0.29,106.55172413793103
2016-11-30,30.8,0.29,106.20689655172414
2016-12-01,30.47,0.29,105.06896551724138
2016-12-02,30.03,0.29,103.55172413793105
2016-12-05,30.43,0.29,104.93103448275863
2016-12-06,30.94,0.29,106.68965517241381
2016-12-07,32.27,0.29,111.27586206896554
2016-12-08,32.94,0.29,113.58620689655173
2016-12-09,32.99,0.29,113.75862068965519
2016-12-12,32.26,0.29,111.24137931034483
2016-12-13,32.27,0.29,111.27586206896554
2016-12-14,31.67,0.29,109.20689655172416
2016-12-15,31.0,0.29,106.89655172413794
2016-12-16,30.39,0.29,104.79310344827587
2016-12-19,30.11,0.29,103.82758620689656
2016-12-20,30.01,0.29,103.48275862068967
2016-12-21,30.05,0.29,103.62068965517243
2016-12-22,29.39,0.29,101.3448275862069
2016-12-23,29.29,0.29,101.0
2016-12-27,29.31,0.29,101.06896551724138
2016-12-28,29.42,0.29,101.44827586206898
2016-12-29,29.23,0.29,100.79310344827587
2016-12-30,29.05,0.29,100.17241379310346
2017-01-03,29.87,0.29,103.00000000000001
2017-01-04,30.54,0.29,105.3103448275862
2017-01-05,30.29,0.29,104.44827586206897
2017-01-06,30.47,0.29,105.06896551724138
2017-01-09,30.47,0.29,105.06896551724138
2017-01-10,30.71,0.29,105.89655172413794
2017-01-11,30.55,0.29,105.3448275862069
2017-01-12,30.38,0.29,104.75862068965517
2017-01-13,30.08,0.29,103.72413793103449
2017-01-17,30.14,0.29,103.93103448275863
2017-01-18,29.35,0.29,101.20689655172416
2017-01-19,29.2,0.29,100.6896551724138
2017-01-20,29.02,0.29,100.06896551724138
2017-01-23,28.45,0.29,98.10344827586208
2017-01-24,28.54,0.29,98.41379310344828
2017-01-25,29.3,0.29,101.0344827586207
2017-01-26,29.13,0.29,100.44827586206897
2017-01-27,29.13,0.29,100.44827586206897
2017-01-30,28.94,0.29,99.79310344827587
2017-01-31,21.49,0.29,74.10344827586206
2017-02-01,21.44,0.29,73.93103448275863
2017-02-02,20.65,0.29,71.20689655172414
2017-02-03,20.7,0.29,71.37931034482759
2017-02-06,20.6,0.29,71.0344827586207
2017-02-07,20.47,0.29,70.58620689655173
2017-02-08,21.08,0.29,72.6896551724138
2017-02-09,21.71,0.29,74.86206896551725
2017-02-10,21.6,0.29,74.48275862068967
2017-02-13,21.32,0.29,73.51724137931035
2017-02-14,21.76,0.29,75.0344827586207
2017-02-15,21.89,0.29,75.48275862068967
2017-02-16,21.64,0.29,74.62068965517243
2017-02-17,21.88,0.29,75.44827586206897
2017-02-21,21.78,0.29,75.10344827586208
2017-02-22,21.87,0.29,75.41379310344828
2017-02-23,21.67,0.23,94.21739130434783
2017-02-24,21.81,0.23,94.82608695652173
2017-02-27,21.5,0.23,93.47826086956522
2017-02-28,20.62,0.23,89.65217391304348
2017-03-01,20.6,0.23,89.56521739130434
2017-03-02,20.93,0.23,91.0
2017-03-03,20.59,0.23,89.52173913043478
2017-03-06,20.05,0.23,87.17391304347827
2017-03-07,19.69,0.23,85.60869565217392
2017-03-08,19.14,0.23,83.21739130434783
2017-03-09,19.15,0.23,83.26086956521738
2017-03-10,19.26,0.23,83.73913043478261
2017-03-13,19.05,0.23,82.82608695652173
2017-03-14,19.02,0.23,82.69565217391303
2017-03-15,19.46,0.23,84.6086956521739
2017-03-16,19.82,0.23,86.17391304347827
2017-03-17,19.38,0.23,84.26086956521738
2017-03-20,19.59,0.23,85.17391304347825
2017-03-21,18.99,0.23,82.56521739130434
2017-03-22,19.09,0.23,83.0
2017-03-23,18.98,0.23,82.52173913043478
2017-03-24,19.66,0.23,85.47826086956522
2017-03-27,19.86,0.23,86.34782608695652
2017-03-28,19.91,0.23,86.56521739130434
2017-03-29,20.62,0.23,89.65217391304348
2017-03-30,20.09,0.23,87.34782608695652
2017-03-31,19.78,0.23,86.0
2017-04-03,19.65,0.23,85.43478260869564
2017-04-04,19.31,0.23,83.95652173913042
2017-04-05,19.62,0.23,85.30434782608695
2017-04-06,20.27,0.23,88.13043478260869
2017-04-07,19.86,0.23,86.34782608695652
2017-04-10,19.73,0.23,85.78260869565217
2017-04-11,19.42,0.23,84.43478260869566
2017-04-12,19.28,0.23,83.82608695652173
2017-04-13,19.26,0.23,83.73913043478261
2017-04-17,19.21,0.23,83.52173913043478
2017-04-18,19.1,0.23,83.04347826086956
2017-04-19,19.19,0.23,83.43478260869566
2017-04-20,19.39,0.23,84.30434782608695
2017-04-21,18.99,0.23,82.56521739130434
2017-04-24,19.44,0.23,84.52173913043478
2017-04-25,19.53,0.23,84.91304347826087
2017-04-26,19.71,0.23,85.69565217391305
2017-04-27,21.67,0.23,94.21739130434783
2017-04-28,21.49,0.23,93.43478260869564
2017-05-01,21.17,0.23,92.04347826086956
2017-05-02,21.05,0.23,91.52173913043478
2017-05-03,20.34,0.23,88.43478260869564
2017-05-04,20.42,0.23,88.78260869565217
2017-05-05,20.59,0.23,89.52173913043478
2017-05-08,20.53,0.23,89.26086956521739
2017-05-09,21.39,0.0,inf
2017-05-10,21.18,0.0,inf
2017-05-11,20.99,0.0,inf
2017-05-12,20.58,0.0,inf
2017-05-15,20.29,0.0,inf
2017-05-16,19.48,0.0,inf
2017-05-17,18.94,0.0,inf
2017-05-18,18.89,0.0,inf
2017-05-19,19.1,0.0,inf
2017-05-22,19.28,0.0,inf
2017-05-23,19.49,0.0,inf
2017-05-24,19.56,0.0,inf
2017-05-25,19.49,0.0,inf
2017-05-26,19.69,0.0,inf
2017-05-30,19.56,0.0,inf
2017-05-31,19.16,0.0,inf
2017-06-01,19.72,0.0,inf
2017-06-02,20.11,0.0,inf
2017-06-05,20.28,0.0,inf
2017-06-06,20.22,0.0,inf
2017-06-07,20.54,0.0,inf
2017-06-08,21.16,0.0,inf
2017-06-09,21.88,0.0,inf
2017-06-12,23.14,0.0,inf
2017-06-13,22.95,0.0,inf
2017-06-14,22.7,0.0,inf
2017-06-15,21.71,0.0,inf
2017-06-16,20.99,0.0,inf
2017-06-19,21.02,0.0,inf
2017-06-20,20.48,0.0,inf
2017-06-21,20.31,0.0,inf
2017-06-22,20.65,0.0,inf
2017-06-23,21.2,0.0,inf
2017-06-26,21.56,0.0,inf
2017-06-27,21.77,0.0,inf
2017-06-28,21.63,0.0,inf
2017-06-29,21.31,0.0,inf
2017-06-30,21.76,0.0,inf
2017-07-03,22.28,0.0,inf
2017-07-05,22.14,0.0,inf
2017-07-06,20.65,0.0,inf
2017-07-07,20.64,0.0,inf
2017-07-10,20.6,0.0,inf
2017-07-11,20.25,0.0,inf
2017-07-12,19.96,0.0,inf
2017-07-13,19.93,0.0,inf
2017-07-14,20.39,0.0,inf
2017-07-17,20.45,0.0,inf
2017-07-18,20.22,0.0,inf
2017-07-19,20.49,0.0,inf
2017-07-20,20.64,0.0,inf
2017-07-21,20.64,0.0,inf
2017-07-24,20.27,0.0,inf
2017-07-25,20.11,0.0,inf
2017-07-26,19.65,0.0,inf
2017-07-27,19.42,0.0,inf
2017-07-28,19.44,0.0,inf
2017-07-31,20.02,0.0,inf
2017-08-01,18.3,0.0,inf
2017-08-02,18.56,0.0,inf
2017-08-03,18.31,0.0,inf
2017-08-04,18.39,0.0,inf
2017-08-07,18.56,0.0,inf
2017-08-08,19.25,-0.01,-1925.0
2017-08-09,19.1,-0.01,-1910.0
2017-08-10,18.71,-0.01,-1871.0
2017-08-11,18.55,-0.01,-1855.0
2017-08-14,18.83,-0.01,-1882.9999999999998
2017-08-15,18.22,-0.01,-1821.9999999999998
2017-08-16,18.18,-0.01,-1818.0
2017-08-17,17.81,-0.01,-1780.9999999999998
2017-08-18,17.12,-0.01,-1712.0
2017-08-21,16.59,-0.01,-1659.0
2017-08-22,16.78,-0.01,-1678.0
2017-08-23,16.99,-0.01,-1698.9999999999998
2017-08-24,17.05,-0.01,-1705.0
2017-08-25,17.18,-0.01,-1718.0
2017-08-28,16.93,-0.01,-1693.0
2017-08-29,16.43,-0.01,-1643.0
2017-08-30,16.23,-0.01,-1623.0
2017-08-31,16.15,-0.01,-1614.9999999999998
2017-09-01,16.37,-0.01,-1637.0
2017-09-05,16.76,-0.01,-1676.0000000000002
2017-09-06,17.03,-0.01,-1703.0
2017-09-07,17.33,-0.01,-1732.9999999999998
2017-09-08,17.42,-0.01,-1742.0000000000002
2017-09-11,17.42,-0.01,-1742.0000000000002
2017-09-12,17.54,-0.01,-1753.9999999999998
2017-09-13,18.12,-0.01,-1812.0
2017-09-14,17.95,-0.01,-1795.0
2017-09-15,17.79,-0.01,-1778.9999999999998
2017-09-18,17.37,-0.01,-1737.0
2017-09-19,16.81,-0.01,-1680.9999999999998
2017-09-20,16.54,-0.01,-1653.9999999999998
2017-09-21,16.49,-0.01,-1648.9999999999998
2017-09-22,16.41,-0.01,-1641.0
2017-09-25,16.74,-0.01,-1673.9999999999998
2017-09-26,16.54,-0.01,-1653.9999999999998
2017-09-27,16.42,-0.01,-1642.0000000000002
2017-09-28,16.46,-0.01,-1646.0
2017-09-29,16.48,-0.01,-1648.0
2017-10-02,16.6,-0.01,-1660.0
2017-10-03,16.71,-0.01,-1671.0
2017-10-04,16.47,-0.01,-1646.9999999999998
2017-10-05,16.53,-0.01,-1653.0
2017-10-06,17.02,-0.01,-1702.0
2017-10-09,16.65,-0.01,-1664.9999999999998
2017-10-10,16.84,-0.01,-1684.0
2017-10-11,16.52,-0.01,-1652.0
2017-10-12,16.55,-0.01,-1655.0
2017-10-13,16.19,-0.01,-1619.0
2017-10-16,16.25,-0.01,-1625.0
2017-10-17,16.31,-0.01,-1630.9999999999998
2017-10-18,16.33,-0.01,-1632.9999999999998
2017-10-19,16.45,-0.01,-1645.0
2017-10-20,17.48,-0.01,-1748.0
2017-10-23,16.85,-0.01,-1685.0
2017-10-24,16.3,-0.01,-1630.0
2017-10-25,16.01,-0.01,-1601.0000000000002
2017-10-26,16.38,-0.01,-1637.9999999999998
2017-10-27,16.04,-0.01,-1603.9999999999998
2017-10-30,16.41,-0.01,-1641.0
2017-10-31,12.52,-0.01,-1252.0
2017-11-01,12.05,-0.01,-1205.0
2017-11-02,11.78,-0.01,-1178.0
2017-11-03,11.61,-0.01,-1161.0
2017-11-06,12.02,-0.01,-1202.0
2017-11-07,11.88,-0.01,-1188.0
2017-11-08,11.97,-0.01,-1197.0
2017-11-09,12.01,0.12,100.08333333333333
2017-11-10,12.52,0.12,104.33333333333333
2017-11-13,12.17,0.12,101.41666666666667
2017-11-14,12.15,0.12,101.25
2017-11-15,12.41,0.12,103.41666666666667
2017-11-16,12.76,0.12,106.33333333333333
2017-11-17,13.08,0.12,109.0
2017-11-20,13.44,0.12,112.0
2017-11-21,12.85,0.12,107.08333333333333
2017-11-22,13.09,0.12,109.08333333333334
2017-11-24,12.99,0.12,108.25
2017-11-27,12.68,0.12,105.66666666666667
2017-11-28,12.88,0.12,107.33333333333334
2017-11-29,13.57,0.12,113.08333333333334
2017-11-30,13.29,0.12,110.75
2017-12-01,13.15,0.12,109.58333333333334
2017-12-04,13.35,0.12,111.25
2017-12-05,13.01,0.12,108.41666666666667
2017-12-06,12.89,0.12,107.41666666666667
2017-12-07,13.28,0.12,110.66666666666667
2017-12-08,13.63,0.12,113.58333333333334
2017-12-11,13.5,0.12,112.5
2017-12-12,13.59,0.12,113.25
2017-12-13,13.62,0.12,113.5
2017-12-14,13.82,0.12,115.16666666666667
2017-12-15,15.17,0.12,126.41666666666667
2017-12-18,15.65,0.12,130.41666666666669
2017-12-19,15.43,0.12,128.58333333333334
2017-12-20,15.17,0.12,126.41666666666667
2017-12-21,15.51,0.12,129.25
2017-12-22,15.5,0.12,129.16666666666669
2017-12-26,15.66,0.12,130.5
2017-12-27,15.73,0.12,131.08333333333334
2017-12-28,15.52,0.12,129.33333333333334
2017-12-29,14.43,0.12,120.25
2018-01-02,15.03,0.12,125.25
2018-01-03,15.72,0.12,131.0
2018-01-04,15.92,0.12,132.66666666666666
2018-01-05,15.87,0.12,132.25
2018-01-08,15.98,0.12,133.16666666666669
2018-01-09,15.11,0.12,125.91666666666667
2018-01-10,15.06,0.12,125.50000000000001
2018-01-11,15.3,0.12,127.50000000000001
2018-01-12,15.12,0.12,126.0
2018-01-16,13.81,0.12,115.08333333333334
2018-01-17,13.83,0.12,115.25
2018-01-18,13.7,0.12,114.16666666666667
2018-01-19,14.21,0.12,118.41666666666667
2018-01-22,14.55,0.12,121.25000000000001
2018-01-23,14.99,0.12,124.91666666666667
2018-01-24,14.93,0.12,124.41666666666667
2018-01-25,14.57,0.12,121.41666666666667
2018-01-26,14.62,0.12,121.83333333333333
2018-01-29,14.53,0.12,121.08333333333333
2018-01-30,14.11,0.12,117.58333333333333
2018-01-31,13.86,0.12,115.5
2018-02-01,13.95,0.12,116.25
2018-02-02,13.65,0.12,113.75000000000001
2018-02-05,12.92,0.12,107.66666666666667
2018-02-06,13.1,0.12,109.16666666666667
2018-02-07,13.26,0.12,110.5
2018-02-08,13.14,0.12,109.50000000000001
2018-02-09,13.75,0.12,114.58333333333334
2018-02-12,14.23,0.12,118.58333333333334
2018-02-13,16.7,0.12,139.16666666666666
2018-02-14,17.76,0.12,148.00000000000003
2018-02-15,18.41,0.12,153.41666666666669
2018-02-16,17.36,0.12,144.66666666666666
2018-02-20,17.14,0.12,142.83333333333334
2018-02-21,17.03,0.12,141.91666666666669
2018-02-22,16.62,0.12,138.5
2018-02-23,17.02,0.12,141.83333333333334
2018-02-26,17.25,0.12,143.75
2018-02-27,16.75,0.12,139.58333333333334
2018-02-28,16.58,-0.06,-276.3333333333333
2018-03-01,16.14,-0.06,-269.0
2018-03-02,17.02,-0.06,-283.6666666666667
2018-03-05,17.42,-0.06,-290.33333333333337
2018-03-06,17.62,-0.06,-293.6666666666667
2018-03-07,17.38,-0.06,-289.6666666666667
2018-03-08,17.16,-0.06,-286.0
2018-03-09,17.05,-0.06,-284.1666666666667
2018-03-12,17.18,-0.06,-286.3333333333333
2018-03-13,16.56,-0.06,-276.0
2018-03-14,16.08,-0.06,-268.0
2018-03-15,15.9,-0.06,-265.0
2018-03-16,16.19,-0.06,-269.83333333333337
2018-03-19,16.15,-0.06,-269.16666666666663
2018-03-20,16.0,-0.06,-266.6666666666667
2018-03-21,15.95,-0.06,-265.8333333333333
2018-03-22,15.73,-0.06,-262.1666666666667
2018-03-23,15.78,-0.06,-263.0
2018-03-26,16.67,-0.06,-277.83333333333337
2018-03-27,16.44,-0.06,-274.00000000000006
2018-03-28,16.33,-0.06,-272.16666666666663
2018-03-29,16.35,-0.06,-272.50000000000006
2018-04-02,16.1,-0.06,-268.33333333333337
2018-04-03,16.82,-0.06,-280.33333333333337
2018-04-04,17.89,-0.06,-298.1666666666667
2018-04-05,17.47,-0.06,-291.1666666666667
2018-04-06,16.98,-0.06,-283.0
2018-04-09,16.64,-0.06,-277.33333333333337
2018-04-10,16.82,-0.06,-280.33333333333337
2018-04-11,16.74,-0.06,-279.0
2018-04-12,17.04,-0.06,-284.0
2018-04-13,16.49,-0.06,-274.8333333333333
2018-04-16,16.45,-0.06,-274.1666666666667
2018-04-17,16.35,-0.06,-272.50000000000006
2018-04-18,16.1,-0.06,-268.33333333333337
2018-04-19,16.08,-0.06,-268.0
2018-04-20,16.1,-0.06,-268.33333333333337
2018-04-23,16.73,-0.06,-278.83333333333337
2018-04-24,16.96,-0.06,-282.6666666666667
2018-04-25,16.44,-0.06,-274.00000000000006
2018-04-26,16.91,-0.06,-281.83333333333337
2018-04-27,17.83,-0.06,-297.16666666666663
2018-04-30,17.76,-0.06,-296.00000000000006
2018-05-01,18.03,-0.06,-300.50000000000006
2018-05-02,18.36,-0.06,-306.0
2018-05-03,17.37,-0.06,-289.5
2018-05-04,17.36,-0.06,-289.3333333333333
2018-05-07,17.87,-0.06,-297.83333333333337
2018-05-08,18.32,-0.06,-305.33333333333337
2018-05-09,18.29,-0.06,-304.8333333333333
2018-05-10,18.56,-0.01,-1855.9999999999998
2018-05-11,18.76,-0.01,-1876.0000000000002
2018-05-14,18.44,-0.01,-1844.0
2018-05-15,18.88,-0.01,-1887.9999999999998
2018-05-16,20.52,-0.01,-2052.0
2018-05-17,20.38,-0.01,-2037.9999999999998
2018-05-18,20.12,-0.01,-2012.0
2018-05-21,20.11,-0.01,-2011.0
2018-05-22,19.84,-0.01,-1984.0
2018-05-23,20.07,-0.01,-2007.0
2018-05-24,20.58,-0.01,-2058.0
2018-05-25,20.85,-0.01,-2085.0
2018-05-29,20.66,-0.01,-2066.0
2018-05-30,21.4,-0.01,-2140.0
2018-05-31,20.9,-0.01,-2090.0
2018-06-01,21.36,-0.01,-2136.0
2018-06-04,22.71,-0.01,-2271.0
2018-06-05,23.53,-0.01,-2353.0
2018-06-06,24.25,-0.01,-2425.0
2018-06-07,23.57,-0.01,-2357.0
2018-06-08,24.31,-0.01,-2431.0
2018-06-11,24.1,-0.01,-2410.0
2018-06-12,24.0,-0.01,-2400.0
2018-06-13,23.62,-0.01,-2362.0
2018-06-14,23.47,-0.01,-2347.0
2018-06-15,23.21,-0.01,-2321.0
2018-06-18,23.31,-0.01,-2331.0
2018-06-19,22.62,-0.01,-2262.0
2018-06-20,23.11,-0.01,-2311.0
2018-06-21,22.76,-0.01,-2276.0
2018-06-22,22.38,-0.01,-2238.0
2018-06-25,22.31,-0.01,-2231.0
2018-06-26,22.6,-0.01,-2260.0
2018-06-27,22.81,-0.01,-2281.0
2018-06-28,23.41,-0.01,-2341.0
2018-06-29,22.48,-0.01,-2248.0
2018-07-02,22.52,-0.01,-2252.0
2018-07-03,22.52,-0.01,-2252.0
2018-07-05,22.07,-0.01,-2207.0
2018-07-06,22.26,-0.01,-2226.0
2018-07-09,22.28,-0.01,-2228.0
2018-07-10,22.57,-0.01,-2257.0
2018-07-11,22.19,-0.01,-2219.0
2018-07-12,21.91,-0.01,-2191.0
2018-07-13,21.49,-0.01,-2149.0
2018-07-16,21.56,-0.01,-2156.0
2018-07-17,21.51,-0.01,-2151.0
2018-07-18,21.81,-0.01,-2181.0
2018-07-19,22.1,-0.01,-2210.0
2018-07-20,21.61,-0.01,-2161.0
2018-07-23,21.39,-0.01,-2139.0
2018-07-24,20.61,-0.01,-2061.0
2018-07-25,21.08,-0.01,-2108.0
2018-07-26,22.04,-0.01,-2204.0
2018-07-27,20.6,-0.01,-2060.0
2018-07-30,20.11,-0.01,-2011.0
2018-07-31,19.97,-0.01,-1996.9999999999998
2018-08-01,19.09,-0.01,-1909.0
2018-08-02,19.61,-0.01,-1961.0
2018-08-03,19.68,-0.05,-393.59999999999997
2018-08-06,19.71,-0.05,-394.2
2018-08-07,19.88,-0.05,-397.59999999999997
2018-08-08,20.25,-0.05,-405.0
2018-08-09,20.72,-0.05,-414.4
2018-08-10,20.63,-0.05,-412.59999999999997
2018-08-13,20.8,-0.05,-416.0
2018-08-14,21.52,-0.05,-430.4
2018-08-15,20.59,-0.05,-411.79999999999995
2018-08-16,20.92,-0.05,-418.40000000000003
2018-08-17,20.49,-0.05,-409.79999999999995
2018-08-20,21.21,-0.05,-424.2
2018-08-21,21.65,-0.05,-432.99999999999994
2018-08-22,21.64,-0.05,-432.8
2018-08-23,21.74,-0.05,-434.79999999999995
2018-08-24,21.5,-0.05,-430.0
2018-08-27,20.62,-0.05,-412.4
2018-08-28,20.94,-0.05,-418.8
2018-08-29,21.07,-0.05,-421.4
2018-08-30,20.67,-0.05,-413.40000000000003
2018-08-31,20.45,-0.05,-408.99999999999994
2018-09-04,20.75,-0.05,-415.0
2018-09-05,20.45,-0.05,-408.99999999999994
2018-09-06,20.41,-0.05,-408.2
2018-09-07,19.66,-0.05,-393.2
2018-09-10,20.08,-0.05,-401.59999999999997
2018-09-11,20.16,-0.05,-403.2
2018-09-12,20.08,-0.05,-401.59999999999997
2018-09-13,19.66,-0.05,-393.2
2018-09-14,18.96,-0.05,-379.2
2018-09-17,19.11,-0.05,-382.2
2018-09-18,18.96,-0.05,-379.2
2018-09-19,18.76,-0.05,-375.2
2018-09-20,20.0,-0.05,-400.0
2018-09-21,20.57,-0.05,-411.4
2018-09-24,20.69,-0.05,-413.8
2018-09-25,20.44,-0.05,-408.8
2018-09-26,21.1,-0.05,-422.0
2018-09-27,21.05,-0.05,-421.0
2018-09-28,21.22,-0.05,-424.4
2018-10-01,21.14,-0.05,-422.8
2018-10-02,20.21,-0.05,-404.2
2018-10-03,20.53,-0.05,-410.6
2018-10-04,19.88,-0.05,-397.59999999999997
2018-10-05,19.42,-0.05,-388.40000000000003
2018-10-08,19.35,-0.05,-387.0
2018-10-09,19.4,-0.05,-387.99999999999994
2018-10-10,18.26,-0.05,-365.2
2018-10-11,18.23,-0.05,-364.59999999999997
2018-10-12,18.67,-0.05,-373.40000000000003
2018-10-15,18.76,-0.05,-375.2
2018-10-16,19.56,-0.05,-391.19999999999993
2018-10-17,19.12,-0.05,-382.4
2018-10-18,18.62,-0.05,-372.4
2018-10-19,18.2,-0.05,-363.99999999999994
2018-10-22,18.58,-0.05,-371.59999999999997
2018-10-23,18.53,-0.05,-370.6
2018-10-24,18.23,-0.05,-364.59999999999997
2018-10-25,18.51,-0.05,-370.2
