date,DXC,DXC_EPS,PE Ratio
2006-03-29,27.63,0.14,197.35714285714283
2006-03-30,27.65,0.14,197.49999999999997
2006-03-31,27.6,0.14,197.14285714285714
2006-04-03,28.46,0.14,203.28571428571428
2006-04-04,29.71,0.14,212.2142857142857
2006-04-05,29.66,0.14,211.85714285714283
2006-04-06,29.51,0.14,210.78571428571428
2006-04-07,28.95,0.14,206.78571428571425
2006-04-10,28.76,0.14,205.42857142857142
2006-04-11,28.66,0.14,204.7142857142857
2006-04-12,28.88,0.14,206.28571428571425
2006-04-13,28.86,0.14,206.1428571428571
2006-04-17,29.13,0.14,208.07142857142856
2006-04-18,29.38,0.14,209.85714285714283
2006-04-19,29.09,0.14,207.78571428571428
2006-04-20,29.59,0.14,211.35714285714283
2006-04-21,29.25,0.14,208.92857142857142
2006-04-24,29.13,0.14,208.07142857142856
2006-04-25,29.06,0.14,207.57142857142856
2006-04-26,29.17,0.14,208.35714285714286
2006-04-27,29.33,0.14,209.49999999999997
2006-04-28,29.09,0.14,207.78571428571428
2006-05-01,28.97,0.14,206.9285714285714
2006-05-02,29.21,0.14,208.64285714285714
2006-05-03,29.02,0.14,207.28571428571425
2006-05-04,29.09,0.14,207.78571428571428
2006-05-05,29.13,0.14,208.07142857142856
2006-05-08,29.58,0.14,211.28571428571425
2006-05-09,29.13,0.14,208.07142857142856
2006-05-10,29.18,0.14,208.42857142857142
2006-05-11,28.83,0.14,205.9285714285714
2006-05-12,28.72,0.14,205.1428571428571
2006-05-15,28.65,0.14,204.6428571428571
2006-05-16,28.5,0.14,203.57142857142856
2006-05-17,28.19,0.14,201.35714285714286
2006-05-18,27.81,0.14,198.6428571428571
2006-05-19,27.7,0.14,197.85714285714283
2006-05-22,27.5,0.14,196.42857142857142
2006-05-23,27.17,0.14,194.07142857142856
2006-05-24,27.03,0.14,193.07142857142856
2006-05-25,27.91,0.14,199.35714285714283
2006-05-26,28.05,0.14,200.35714285714283
2006-05-30,27.64,0.14,197.42857142857142
2006-05-31,27.95,0.14,199.6428571428571
2006-06-01,28.04,0.14,200.28571428571425
2006-06-02,28.22,0.14,201.57142857142856
2006-06-05,27.87,0.14,199.07142857142856
2006-06-06,28.07,0.14,200.49999999999997
2006-06-07,28.22,0.14,201.57142857142856
2006-06-08,28.23,0.14,201.64285714285714
2006-06-09,27.99,0.14,199.9285714285714
2006-06-12,27.36,0.14,195.42857142857142
2006-06-13,26.83,0.14,191.6428571428571
2006-06-14,27.28,0.14,194.85714285714283
2006-06-15,27.8,0.14,198.57142857142856
2006-06-16,27.45,0.14,196.07142857142856
2006-06-19,27.56,0.14,196.85714285714283
2006-06-20,27.49,0.14,196.35714285714283
2006-06-21,27.77,0.14,198.35714285714283
2006-06-22,27.3,0.14,195.0
2006-06-23,27.35,0.14,195.35714285714286
2006-06-26,27.48,0.14,196.28571428571428
2006-06-27,27.14,0.14,193.85714285714283
2006-06-28,27.48,0.14,196.28571428571428
2006-06-29,27.76,0.14,198.28571428571428
2006-06-30,24.13,0.14,172.35714285714283
2006-07-03,25.15,0.14,179.6428571428571
2006-07-05,26.19,0.14,187.07142857142856
2006-07-06,26.09,0.14,186.35714285714283
2006-07-07,26.1,0.14,186.42857142857142
2006-07-10,26.18,0.14,186.99999999999997
2006-07-11,26.46,0.14,189.0
2006-07-12,26.61,0.14,190.07142857142856
2006-07-13,26.33,0.14,188.07142857142856
2006-07-14,26.21,0.14,187.2142857142857
2006-07-17,25.18,0.14,179.85714285714283
2006-07-18,25.74,0.14,183.85714285714283
2006-07-19,26.1,0.14,186.42857142857142
2006-07-20,25.56,0.14,182.57142857142856
2006-07-21,25.46,0.14,181.85714285714283
2006-07-24,25.59,0.14,182.78571428571428
2006-07-25,26.02,0.14,185.85714285714283
2006-07-26,25.8,0.14,184.28571428571428
2006-07-27,25.66,0.14,183.28571428571428
2006-07-28,26.01,0.14,185.78571428571428
2006-07-31,26.03,0.14,185.92857142857142
2006-08-01,25.59,0.14,182.78571428571428
2006-08-02,25.18,0.14,179.85714285714283
2006-08-03,25.39,0.14,181.35714285714283
2006-08-04,25.0,0.14,178.57142857142856
2006-08-07,24.39,0.14,174.2142857142857
2006-08-08,23.66,0.14,168.99999999999997
2006-08-09,23.59,0.14,168.49999999999997
2006-08-10,23.52,0.14,167.99999999999997
2006-08-11,23.43,0.14,167.35714285714283
2006-08-14,23.29,0.14,166.35714285714283
2006-08-15,23.27,0.14,166.2142857142857
2006-08-16,23.7,0.14,169.28571428571428
2006-08-17,23.38,0.14,166.99999999999997
2006-08-18,23.39,0.14,167.07142857142856
2006-08-21,23.16,0.14,165.42857142857142
2006-08-22,23.21,0.14,165.78571428571428
2006-08-23,23.55,0.14,168.2142857142857
2006-08-24,23.3,0.14,166.42857142857142
2006-08-25,23.15,0.14,165.35714285714283
2006-08-28,23.37,0.14,166.92857142857142
2006-08-29,23.37,0.14,166.92857142857142
2006-08-30,23.36,0.14,166.85714285714283
2006-08-31,23.54,0.14,168.1428571428571
2006-09-01,23.39,0.14,167.07142857142856
2006-09-05,23.49,0.14,167.78571428571425
2006-09-06,23.16,0.14,165.42857142857142
2006-09-07,23.07,0.14,164.78571428571428
2006-09-08,23.65,0.14,168.92857142857142
2006-09-11,23.54,0.14,168.1428571428571
2006-09-12,23.86,0.14,170.42857142857142
2006-09-13,23.94,0.14,171.0
2006-09-14,23.97,0.14,171.2142857142857
2006-09-15,24.07,0.14,171.92857142857142
2006-09-18,24.34,0.14,173.85714285714283
2006-09-19,24.17,0.14,172.64285714285714
2006-09-20,24.09,0.14,172.07142857142856
2006-09-21,23.6,0.14,168.57142857142856
2006-09-22,23.57,0.14,168.35714285714283
2006-09-25,23.69,0.14,169.2142857142857
2006-09-26,23.85,0.14,170.35714285714286
2006-09-27,23.87,0.14,170.5
2006-09-28,24.39,0.14,174.2142857142857
2006-09-29,24.4,0.14,174.28571428571425
2006-10-02,24.19,0.14,172.78571428571428
2006-10-03,24.11,0.14,172.2142857142857
2006-10-04,24.24,0.14,173.1428571428571
2006-10-05,24.15,0.14,172.49999999999997
2006-10-06,24.08,0.14,171.99999999999997
2006-10-09,23.85,0.14,170.35714285714286
2006-10-10,23.69,0.14,169.2142857142857
2006-10-11,24.15,0.14,172.49999999999997
2006-10-12,24.18,0.14,172.7142857142857
2006-10-13,24.51,0.14,175.07142857142856
2006-10-16,25.2,0.14,179.99999999999997
2006-10-17,25.64,0.14,183.14285714285714
2006-10-18,25.64,0.14,183.14285714285714
2006-10-19,25.31,0.14,180.78571428571425
2006-10-20,25.45,0.14,181.78571428571425
2006-10-23,25.54,0.14,182.42857142857142
2006-10-24,25.43,0.14,181.6428571428571
2006-10-25,25.8,0.14,184.28571428571428
2006-10-26,26.15,0.14,186.78571428571425
2006-10-27,26.22,0.14,187.28571428571425
2006-10-30,26.42,0.14,188.71428571428572
2006-10-31,26.26,0.14,187.57142857142856
2006-11-01,26.27,0.14,187.6428571428571
2006-11-02,26.37,0.14,188.35714285714283
2006-11-03,24.59,0.14,175.64285714285714
2006-11-06,24.74,0.14,176.7142857142857
2006-11-07,25.22,0.14,180.1428571428571
2006-11-08,25.29,0.14,180.6428571428571
2006-11-09,25.34,0.14,180.99999999999997
2006-11-10,25.2,0.14,179.99999999999997
2006-11-13,25.71,0.14,183.64285714285714
2006-11-14,25.55,0.14,182.5
2006-11-15,25.24,0.14,180.28571428571425
2006-11-16,25.72,0.14,183.7142857142857
2006-11-17,25.69,0.14,183.5
2006-11-20,25.75,0.14,183.92857142857142
2006-11-21,25.75,0.14,183.92857142857142
2006-11-22,25.98,0.14,185.57142857142856
2006-11-24,25.7,0.14,183.57142857142856
2006-11-27,25.63,0.14,183.07142857142856
2006-11-28,25.47,0.14,181.92857142857142
2006-11-29,25.89,0.14,184.92857142857142
2006-11-30,25.93,0.14,185.2142857142857
2006-12-01,25.84,0.14,184.57142857142856
2006-12-04,26.16,0.14,186.85714285714283
2006-12-05,26.22,0.14,187.28571428571425
2006-12-06,26.34,0.14,188.1428571428571
2006-12-07,26.43,0.14,188.78571428571428
2006-12-08,26.6,0.14,190.0
2006-12-11,26.54,0.14,189.57142857142856
2006-12-12,26.49,0.14,189.2142857142857
2006-12-13,26.51,0.14,189.35714285714286
2006-12-14,26.8,0.14,191.42857142857142
2006-12-15,26.62,0.14,190.14285714285714
2006-12-18,26.35,0.14,188.2142857142857
2006-12-19,26.43,0.14,188.78571428571428
2006-12-20,26.41,0.14,188.64285714285714
2006-12-21,26.65,0.14,190.35714285714283
2006-12-22,26.62,0.14,190.14285714285714
2006-12-26,26.66,0.14,190.42857142857142
2006-12-27,26.79,0.14,191.35714285714283
2006-12-28,26.51,0.14,189.35714285714286
2006-12-29,26.51,0.14,189.35714285714286
2007-01-03,25.8,0.14,184.28571428571428
2007-01-04,25.73,0.14,183.78571428571428
2007-01-05,25.75,0.14,183.92857142857142
2007-01-08,25.91,0.14,185.07142857142856
2007-01-09,25.78,0.14,184.14285714285714
2007-01-10,25.67,0.14,183.35714285714286
2007-01-11,25.6,0.14,182.85714285714286
2007-01-12,25.45,0.14,181.78571428571425
2007-01-16,25.52,0.14,182.28571428571428
2007-01-17,25.84,0.14,184.57142857142856
2007-01-18,25.89,0.14,184.92857142857142
2007-01-19,25.73,0.14,183.78571428571428
2007-01-22,25.44,0.14,181.7142857142857
2007-01-23,25.51,0.14,182.2142857142857
2007-01-24,25.63,0.14,183.07142857142856
2007-01-25,25.96,0.14,185.42857142857142
2007-01-26,26.15,0.14,186.78571428571425
2007-01-29,26.0,0.14,185.7142857142857
2007-01-30,26.04,0.14,185.99999999999997
2007-01-31,26.06,0.14,186.1428571428571
2007-02-01,26.41,0.14,188.64285714285714
2007-02-02,26.76,0.14,191.14285714285714
2007-02-05,26.52,0.14,189.42857142857142
2007-02-06,26.45,0.14,188.92857142857142
2007-02-07,27.18,0.14,194.1428571428571
2007-02-08,27.05,0.14,193.2142857142857
2007-02-09,26.85,0.14,191.78571428571428
2007-02-12,26.62,0.14,190.14285714285714
2007-02-13,27.01,0.14,192.92857142857142
2007-02-14,26.92,0.14,192.28571428571428
2007-02-15,27.01,0.14,192.92857142857142
2007-02-16,27.17,0.14,194.07142857142856
2007-02-20,27.1,0.14,193.57142857142856
2007-02-21,27.03,0.14,193.07142857142856
2007-02-22,27.02,0.14,192.99999999999997
2007-02-23,26.82,0.14,191.57142857142856
2007-02-26,26.66,0.14,190.42857142857142
2007-02-27,26.08,0.14,186.28571428571425
2007-02-28,26.3,0.14,187.85714285714283
2007-03-01,25.91,0.14,185.07142857142856
2007-03-02,25.73,0.14,183.78571428571428
2007-03-05,25.54,0.14,182.42857142857142
2007-03-06,25.63,0.14,183.07142857142856
2007-03-07,25.5,0.14,182.14285714285714
2007-03-08,25.61,0.14,182.92857142857142
2007-03-09,25.71,0.14,183.64285714285714
2007-03-12,25.56,0.14,182.57142857142856
2007-03-13,25.35,0.14,181.07142857142856
2007-03-14,25.4,0.14,181.4285714285714
2007-03-15,25.46,0.14,181.85714285714283
2007-03-16,25.16,0.14,179.7142857142857
2007-03-19,25.3,0.14,180.7142857142857
2007-03-20,25.89,0.14,184.92857142857142
2007-03-21,26.06,0.14,186.1428571428571
2007-03-22,26.21,0.14,187.2142857142857
2007-03-23,26.04,0.14,185.99999999999997
2007-03-26,25.96,0.14,185.42857142857142
2007-03-27,25.91,0.14,185.07142857142856
2007-03-28,25.83,0.14,184.49999999999997
2007-03-29,25.99,0.14,185.6428571428571
2007-03-30,25.9,0.14,184.99999999999997
2007-04-02,25.7,0.14,183.57142857142856
2007-04-03,26.73,0.14,190.92857142857142
2007-04-04,26.71,0.14,190.78571428571428
2007-04-05,26.73,0.14,190.92857142857142
2007-04-09,26.6,0.14,190.0
2007-04-10,26.26,0.14,187.57142857142856
2007-04-11,26.65,0.14,190.35714285714283
2007-04-12,26.87,0.14,191.92857142857142
2007-04-13,26.72,0.14,190.85714285714283
2007-04-16,26.67,0.14,190.5
2007-04-17,26.88,0.14,191.99999999999997
2007-04-18,26.98,0.14,192.7142857142857
2007-04-19,27.11,0.14,193.6428571428571
2007-04-20,27.23,0.14,194.49999999999997
2007-04-23,27.26,0.14,194.7142857142857
2007-04-24,27.5,0.14,196.42857142857142
2007-04-25,27.81,0.14,198.6428571428571
2007-04-26,27.74,0.14,198.1428571428571
2007-04-27,28.01,0.14,200.07142857142856
2007-04-30,27.59,0.14,197.07142857142856
2007-05-01,27.93,0.14,199.49999999999997
2007-05-02,27.75,0.14,198.2142857142857
2007-05-03,27.6,0.14,197.14285714285714
2007-05-04,27.65,0.14,197.49999999999997
2007-05-07,27.66,0.14,197.57142857142856
2007-05-08,27.27,0.14,194.78571428571428
2007-05-09,27.67,0.14,197.64285714285714
2007-05-10,27.24,0.14,194.57142857142856
2007-05-11,28.04,0.14,200.28571428571425
2007-05-14,27.78,0.14,198.42857142857142
2007-05-15,27.88,0.14,199.1428571428571
2007-05-16,28.58,0.14,204.1428571428571
2007-05-17,28.25,0.14,201.78571428571428
2007-05-18,28.48,0.14,203.42857142857142
2007-05-21,28.35,0.14,202.5
2007-05-22,28.69,0.14,204.92857142857142
2007-05-23,27.85,0.14,198.92857142857142
2007-05-24,27.72,0.14,197.99999999999997
2007-05-25,28.07,0.14,200.49999999999997
2007-05-29,27.8,0.14,198.57142857142856
2007-05-30,28.16,0.14,201.14285714285714
2007-05-31,27.52,0.14,196.57142857142856
2007-06-01,27.85,0.14,198.92857142857142
2007-06-04,27.99,0.14,199.9285714285714
2007-06-05,28.3,0.14,202.14285714285714
2007-06-06,27.63,0.14,197.35714285714283
2007-06-07,27.52,0.14,196.57142857142856
2007-06-08,27.81,0.14,198.6428571428571
2007-06-11,27.62,0.14,197.28571428571428
2007-06-12,27.2,0.14,194.28571428571425
2007-06-13,27.84,0.14,198.85714285714283
2007-06-14,27.25,0.14,194.6428571428571
2007-06-15,27.4,0.14,195.7142857142857
2007-06-18,27.44,0.14,196.0
2007-06-19,28.42,0.14,203.0
2007-06-20,28.52,0.14,203.7142857142857
2007-06-21,28.64,0.14,204.57142857142856
2007-06-22,28.59,0.14,204.2142857142857
2007-06-25,29.19,0.14,208.5
2007-06-26,28.92,0.14,206.57142857142856
2007-06-27,29.49,0.14,210.6428571428571
2007-06-28,29.46,0.14,210.42857142857142
2007-06-29,29.39,0.14,209.92857142857142
2007-07-02,29.45,0.14,210.35714285714283
2007-07-03,29.3,0.14,209.28571428571428
2007-07-05,29.63,0.14,211.6428571428571
2007-07-06,29.64,0.14,211.7142857142857
2007-07-09,30.46,0.14,217.57142857142856
2007-07-10,29.59,0.14,211.35714285714283
2007-07-11,29.71,0.14,212.2142857142857
2007-07-12,30.03,0.14,214.5
2007-07-13,29.89,0.14,213.49999999999997
2007-07-16,29.93,0.14,213.78571428571425
2007-07-17,30.59,0.14,218.49999999999997
2007-07-18,30.61,0.14,218.6428571428571
2007-07-19,30.7,0.14,219.28571428571425
2007-07-20,30.49,0.14,217.78571428571425
2007-07-23,30.51,0.14,217.92857142857142
2007-07-24,30.35,0.14,216.78571428571428
2007-07-25,30.28,0.14,216.28571428571428
2007-07-26,28.74,0.14,205.28571428571425
2007-07-27,28.09,0.14,200.6428571428571
2007-07-30,27.85,0.14,198.92857142857142
2007-07-31,27.66,0.14,197.57142857142856
2007-08-01,28.02,0.14,200.1428571428571
2007-08-02,28.01,0.14,200.07142857142856
2007-08-03,26.8,0.14,191.42857142857142
2007-08-06,26.8,0.14,191.42857142857142
2007-08-07,26.64,0.14,190.28571428571428
2007-08-08,26.32,0.14,187.99999999999997
2007-08-09,24.8,0.14,177.14285714285714
2007-08-10,26.23,0.14,187.35714285714283
2007-08-13,28.65,0.14,204.6428571428571
2007-08-14,27.63,0.14,197.35714285714283
2007-08-15,26.82,0.14,191.57142857142856
2007-08-16,26.7,0.14,190.7142857142857
2007-08-17,27.23,0.14,194.49999999999997
2007-08-20,27.44,0.14,196.0
2007-08-21,27.15,0.14,193.9285714285714
2007-08-22,27.7,0.14,197.85714285714283
2007-08-23,28.68,0.14,204.85714285714283
2007-08-24,28.62,0.14,204.42857142857142
2007-08-27,28.08,0.14,200.57142857142853
2007-08-28,27.38,0.14,195.57142857142856
2007-08-29,27.67,0.14,197.64285714285714
2007-08-30,27.63,0.14,197.35714285714283
2007-08-31,27.8,0.14,198.57142857142856
2007-09-04,28.6,0.14,204.28571428571428
2007-09-05,28.13,0.14,200.92857142857142
2007-09-06,28.12,0.14,200.85714285714283
2007-09-07,27.49,0.14,196.35714285714283
2007-09-10,27.13,0.14,193.78571428571425
2007-09-11,27.65,0.14,197.49999999999997
2007-09-12,27.49,0.14,196.35714285714283
2007-09-13,27.09,0.14,193.49999999999997
2007-09-14,26.85,0.14,191.78571428571428
2007-09-17,26.78,0.14,191.28571428571428
2007-09-18,27.05,0.14,193.2142857142857
2007-09-19,27.65,0.14,197.49999999999997
2007-09-20,27.62,0.14,197.28571428571428
2007-09-21,27.59,0.14,197.07142857142856
2007-09-24,27.23,0.14,194.49999999999997
2007-09-25,27.91,0.14,199.35714285714283
2007-09-26,28.04,0.14,200.28571428571425
2007-09-27,27.8,0.14,198.57142857142856
2007-09-28,27.77,0.14,198.35714285714283
2007-10-01,28.96,0.14,206.85714285714283
2007-10-02,28.23,0.14,201.64285714285714
2007-10-03,28.27,0.14,201.92857142857142
2007-10-04,27.98,0.14,199.85714285714283
2007-10-05,28.17,0.14,201.2142857142857
2007-10-08,28.14,0.14,200.99999999999997
2007-10-09,28.02,0.14,200.1428571428571
2007-10-10,28.6,0.14,204.28571428571428
2007-10-11,28.84,0.14,205.99999999999997
2007-10-12,29.4,0.14,209.99999999999997
2007-10-15,29.29,0.14,209.2142857142857
2007-10-16,28.84,0.14,205.99999999999997
2007-10-17,28.65,0.14,204.6428571428571
2007-10-18,28.67,0.14,204.78571428571428
2007-10-19,28.29,0.14,202.07142857142856
2007-10-22,28.26,0.14,201.85714285714286
2007-10-23,28.25,0.14,201.78571428571428
2007-10-24,28.08,0.14,200.57142857142853
2007-10-25,27.97,0.14,199.78571428571425
2007-10-26,28.25,0.14,201.78571428571428
2007-10-29,28.28,0.14,202.0
2007-10-30,28.49,0.14,203.49999999999997
2007-10-31,29.01,0.14,207.2142857142857
2007-11-01,28.16,0.14,201.14285714285714
2007-11-02,27.97,0.14,199.78571428571425
2007-11-05,27.43,0.14,195.92857142857142
2007-11-06,27.77,0.14,198.35714285714283
2007-11-07,26.74,0.14,190.99999999999997
2007-11-08,26.69,0.14,190.64285714285714
2007-11-09,26.41,0.14,188.64285714285714
2007-11-12,25.96,0.14,185.42857142857142
2007-11-13,26.65,0.14,190.35714285714283
2007-11-14,26.25,0.14,187.49999999999997
2007-11-15,25.78,0.14,184.14285714285714
2007-11-16,25.83,0.14,184.49999999999997
2007-11-19,25.6,0.14,182.85714285714286
2007-11-20,25.75,0.14,183.92857142857142
2007-11-21,25.4,0.14,181.4285714285714
2007-11-23,25.5,0.14,182.14285714285714
2007-11-26,25.03,0.14,178.78571428571428
2007-11-27,25.51,0.14,182.2142857142857
2007-11-28,25.94,0.14,185.28571428571428
2007-11-29,26.14,0.14,186.7142857142857
2007-11-30,26.24,0.14,187.4285714285714
2007-12-03,26.06,0.14,186.1428571428571
2007-12-04,25.71,0.14,183.64285714285714
2007-12-05,26.44,0.14,188.85714285714286
2007-12-06,26.65,0.14,190.35714285714283
2007-12-07,26.64,0.14,190.28571428571428
2007-12-10,26.73,0.14,190.92857142857142
2007-12-11,26.17,0.14,186.92857142857142
2007-12-12,26.13,0.14,186.6428571428571
2007-12-13,26.1,0.14,186.42857142857142
2007-12-14,25.6,0.14,182.85714285714286
2007-12-17,25.25,0.14,180.35714285714283
2007-12-18,25.54,0.14,182.42857142857142
2007-12-19,25.16,0.14,179.7142857142857
2007-12-20,25.23,0.14,180.2142857142857
2007-12-21,25.76,0.14,184.0
2007-12-24,25.89,0.14,184.92857142857142
2007-12-26,25.14,0.14,179.57142857142856
2007-12-27,24.65,0.14,176.07142857142856
2007-12-28,24.76,0.14,176.85714285714286
2007-12-31,24.58,0.14,175.57142857142856
2008-01-02,23.57,0.14,168.35714285714283
2008-01-03,22.45,0.14,160.35714285714283
2008-01-04,21.88,0.14,156.28571428571428
2008-01-07,21.74,0.14,155.28571428571425
2008-01-08,20.94,0.14,149.57142857142856
2008-01-09,20.18,0.14,144.14285714285714
2008-01-10,20.59,0.14,147.07142857142856
2008-01-11,20.43,0.14,145.92857142857142
2008-01-14,20.21,0.14,144.35714285714286
2008-01-15,19.43,0.14,138.78571428571428
2008-01-16,19.5,0.14,139.28571428571428
2008-01-17,19.32,0.14,138.0
2008-01-18,19.53,0.14,139.5
2008-01-22,19.18,0.14,136.99999999999997
2008-01-23,19.12,0.14,136.57142857142856
2008-01-24,19.48,0.14,139.14285714285714
2008-01-25,19.7,0.14,140.7142857142857
2008-01-28,19.82,0.14,141.57142857142856
2008-01-29,20.21,0.14,144.35714285714286
2008-01-30,20.19,0.14,144.21428571428572
2008-01-31,21.03,0.14,150.2142857142857
2008-02-01,20.94,0.14,149.57142857142856
2008-02-04,20.91,0.14,149.35714285714283
2008-02-05,22.17,0.14,158.35714285714286
2008-02-06,21.5,0.14,153.57142857142856
2008-02-07,21.65,0.14,154.6428571428571
2008-02-08,21.7,0.14,154.99999999999997
2008-02-11,22.07,0.14,157.64285714285714
2008-02-12,21.95,0.14,156.78571428571428
2008-02-13,22.31,0.14,159.35714285714283
2008-02-14,22.09,0.14,157.78571428571428
2008-02-15,22.31,0.14,159.35714285714283
2008-02-19,22.32,0.14,159.42857142857142
2008-02-20,22.57,0.14,161.2142857142857
2008-02-21,22.22,0.14,158.7142857142857
2008-02-22,22.45,0.14,160.35714285714283
2008-02-25,22.7,0.14,162.1428571428571
2008-02-26,22.86,0.14,163.28571428571428
2008-02-27,23.13,0.14,165.2142857142857
2008-02-28,22.18,0.14,158.42857142857142
2008-02-29,21.59,0.14,154.2142857142857
2008-03-03,21.48,0.14,153.42857142857142
2008-03-04,21.7,0.14,154.99999999999997
2008-03-05,21.72,0.14,155.1428571428571
2008-03-06,21.34,0.14,152.42857142857142
2008-03-07,20.62,0.14,147.28571428571428
2008-03-10,20.49,0.14,146.35714285714283
2008-03-11,20.9,0.14,149.28571428571425
2008-03-12,20.74,0.14,148.1428571428571
2008-03-13,20.37,0.14,145.5
2008-03-14,20.43,0.14,145.92857142857142
2008-03-17,19.8,0.14,141.42857142857142
2008-03-18,20.29,0.14,144.92857142857142
2008-03-19,20.03,0.14,143.07142857142856
2008-03-20,20.27,0.14,144.78571428571428
2008-03-24,21.09,0.14,150.64285714285714
2008-03-25,20.66,0.14,147.57142857142856
2008-03-26,20.51,0.14,146.5
2008-03-27,20.26,0.14,144.71428571428572
2008-03-28,20.27,0.14,144.78571428571428
2008-03-31,20.27,0.14,144.78571428571428
2008-04-01,20.95,0.14,149.6428571428571
2008-04-02,21.01,0.14,150.07142857142856
2008-04-03,20.71,0.14,147.92857142857142
2008-04-04,20.5,0.14,146.42857142857142
2008-04-07,20.62,0.14,147.28571428571428
2008-04-08,20.79,0.14,148.49999999999997
2008-04-09,20.66,0.14,147.57142857142856
2008-04-10,20.8,0.14,148.57142857142856
2008-04-11,20.5,0.14,146.42857142857142
2008-04-14,20.62,0.14,147.28571428571428
2008-04-15,20.64,0.14,147.42857142857142
2008-04-16,21.11,0.14,150.78571428571428
2008-04-17,21.14,0.14,151.0
2008-04-18,21.92,0.14,156.57142857142856
2008-04-21,21.73,0.14,155.2142857142857
2008-04-22,21.04,0.14,150.28571428571428
2008-04-23,21.51,0.14,153.64285714285714
2008-04-24,22.0,0.14,157.14285714285714
2008-04-25,21.98,0.14,157.0
2008-04-28,21.94,0.14,156.71428571428572
2008-04-29,22.02,0.14,157.28571428571428
2008-04-30,21.66,0.14,154.7142857142857
2008-05-01,22.45,0.14,160.35714285714283
2008-05-02,22.34,0.14,159.57142857142856
2008-05-05,22.35,0.14,159.64285714285714
2008-05-06,22.35,0.14,159.64285714285714
2008-05-07,21.99,0.14,157.07142857142856
2008-05-08,21.77,0.14,155.49999999999997
2008-05-09,21.63,0.14,154.49999999999997
2008-05-12,23.57,0.14,168.35714285714283
2008-05-13,22.87,0.14,163.35714285714286
2008-05-14,23.37,0.14,166.92857142857142
2008-05-15,23.69,0.14,169.2142857142857
2008-05-16,23.58,0.14,168.4285714285714
2008-05-19,23.72,0.14,169.42857142857142
2008-05-20,23.42,0.14,167.28571428571428
2008-05-21,23.36,0.14,166.85714285714283
2008-05-22,23.94,0.14,171.0
2008-05-23,23.8,0.14,170.0
2008-05-27,24.15,0.14,172.49999999999997
2008-05-28,24.11,0.14,172.2142857142857
2008-05-29,24.42,0.14,174.42857142857142
2008-05-30,24.42,0.14,174.42857142857142
2008-06-02,23.88,0.14,170.57142857142856
2008-06-03,24.14,0.14,172.42857142857142
2008-06-04,23.9,0.14,170.7142857142857
2008-06-05,24.27,0.14,173.35714285714283
2008-06-06,24.3,0.14,173.57142857142856
2008-06-09,23.74,0.14,169.57142857142856
2008-06-10,23.7,0.14,169.28571428571428
2008-06-11,23.53,0.14,168.07142857142856
2008-06-12,23.21,0.14,165.78571428571428
2008-06-13,23.75,0.14,169.64285714285714
2008-06-16,23.66,0.14,168.99999999999997
2008-06-17,23.67,0.14,169.07142857142856
2008-06-18,23.72,0.14,169.42857142857142
2008-06-19,24.06,0.14,171.85714285714283
2008-06-20,23.74,0.14,169.57142857142856
2008-06-23,23.79,0.14,169.92857142857142
2008-06-24,23.49,0.14,167.78571428571425
2008-06-25,23.92,0.14,170.85714285714286
2008-06-26,23.36,0.14,166.85714285714283
2008-06-27,23.28,0.14,166.28571428571428
2008-06-30,23.27,0.14,166.2142857142857
2008-07-01,23.45,0.14,167.49999999999997
2008-07-02,23.53,0.14,168.07142857142856
2008-07-03,23.81,0.14,170.07142857142856
2008-07-07,23.82,0.14,170.14285714285714
2008-07-08,24.16,0.14,172.57142857142856
2008-07-09,23.78,0.14,169.85714285714286
2008-07-10,23.68,0.14,169.14285714285714
2008-07-11,23.04,0.14,164.57142857142856
2008-07-14,22.05,0.14,157.5
2008-07-15,21.99,0.14,157.07142857142856
2008-07-16,22.51,0.14,160.78571428571428
2008-07-17,23.05,0.14,164.64285714285714
2008-07-18,22.95,0.14,163.92857142857142
2008-07-21,22.83,0.14,163.07142857142856
2008-07-22,23.62,0.14,168.7142857142857
2008-07-23,24.26,0.14,173.28571428571428
2008-07-24,23.17,0.14,165.5
2008-07-25,23.27,0.14,166.2142857142857
2008-07-28,22.81,0.14,162.92857142857142
2008-07-29,23.43,0.14,167.35714285714283
2008-07-30,23.91,0.14,170.78571428571428
2008-07-31,23.53,0.14,168.07142857142856
2008-08-01,23.31,0.14,166.49999999999997
2008-08-04,23.17,0.14,165.5
2008-08-05,23.74,0.14,169.57142857142856
2008-08-06,22.73,0.14,162.35714285714283
2008-08-07,22.63,0.14,161.6428571428571
2008-08-08,23.11,0.14,165.07142857142856
2008-08-11,22.74,0.14,162.4285714285714
2008-08-12,23.04,0.14,164.57142857142856
2008-08-13,23.7,0.14,169.28571428571428
2008-08-14,24.35,0.14,173.92857142857142
2008-08-15,24.08,0.14,171.99999999999997
2008-08-18,23.65,0.14,168.92857142857142
2008-08-19,23.13,0.14,165.2142857142857
2008-08-20,23.19,0.14,165.64285714285714
2008-08-21,23.48,0.14,167.7142857142857
2008-08-22,23.82,0.14,170.14285714285714
2008-08-25,23.5,0.14,167.85714285714283
2008-08-26,23.41,0.14,167.2142857142857
2008-08-27,23.57,0.14,168.35714285714283
2008-08-28,23.93,0.14,170.92857142857142
2008-08-29,23.37,0.14,166.92857142857142
2008-09-02,22.81,0.14,162.92857142857142
