date,UAL,UAL_EPS,PE Ratio
2013-02-15,26.37,0.02,1318.5
2013-02-19,26.75,0.02,1337.5
2013-02-20,26.08,0.02,1304.0
2013-02-21,25.91,0.02,1295.5
2013-02-22,26.36,0.02,1318.0
2013-02-25,26.29,-1.87,-14.058823529411763
2013-02-26,25.98,-1.87,-13.893048128342246
2013-02-27,26.96,-1.87,-14.41711229946524
2013-02-28,26.71,-1.87,-14.283422459893048
2013-03-01,27.38,-1.87,-14.641711229946523
2013-03-04,28.82,-1.87,-15.411764705882351
2013-03-05,29.55,-1.87,-15.802139037433154
2013-03-06,29.3,-1.87,-15.668449197860962
2013-03-07,29.61,-1.87,-15.83422459893048
2013-03-08,31.35,-1.87,-16.764705882352942
2013-03-11,30.61,-1.87,-16.36898395721925
2013-03-12,29.95,-1.87,-16.016042780748663
2013-03-13,30.84,-1.87,-16.49197860962567
2013-03-14,31.17,-1.87,-16.668449197860962
2013-03-15,30.94,-1.87,-16.545454545454547
2013-03-18,31.2,-1.87,-16.684491978609625
2013-03-19,31.8,-1.87,-17.005347593582886
2013-03-20,32.5,-1.87,-17.379679144385026
2013-03-21,32.3,-1.87,-17.27272727272727
2013-03-22,31.87,-1.87,-17.0427807486631
2013-03-25,31.9,-1.87,-17.058823529411764
2013-03-26,31.79,-1.87,-17.0
2013-03-27,32.33,-1.87,-17.288770053475933
2013-03-28,32.01,-1.87,-17.11764705882353
2013-04-01,30.97,-1.87,-16.561497326203206
2013-04-02,29.38,-1.87,-15.711229946524062
2013-04-03,28.66,-1.87,-15.32620320855615
2013-04-04,29.3,-1.87,-15.668449197860962
2013-04-05,29.27,-1.87,-15.652406417112298
2013-04-08,30.05,-1.87,-16.06951871657754
2013-04-09,29.29,-1.87,-15.663101604278074
2013-04-10,29.83,-1.87,-15.951871657754008
2013-04-11,30.27,-1.87,-16.18716577540107
2013-04-12,30.28,-1.87,-16.192513368983956
2013-04-15,29.09,-1.87,-15.55614973262032
2013-04-16,30.86,-1.87,-16.50267379679144
2013-04-17,30.91,-1.87,-16.52941176470588
2013-04-18,30.23,-1.87,-16.165775401069517
2013-04-19,30.6,-1.87,-16.363636363636363
2013-04-22,30.15,-1.87,-16.122994652406415
2013-04-23,31.1,-1.87,-16.631016042780747
2013-04-24,31.39,-1.87,-16.78609625668449
2013-04-25,30.89,-1.26,-24.515873015873016
2013-04-26,31.14,-1.26,-24.714285714285715
2013-04-29,32.0,-1.26,-25.396825396825395
2013-04-30,32.3,-1.26,-25.634920634920633
2013-05-01,32.01,-1.26,-25.4047619047619
2013-05-02,32.6,-1.26,-25.873015873015873
2013-05-03,33.01,-1.26,-26.198412698412696
2013-05-06,33.55,-1.26,-26.626984126984123
2013-05-07,33.38,-1.26,-26.492063492063494
2013-05-08,33.28,-1.26,-26.412698412698415
2013-05-09,32.56,-1.26,-25.841269841269842
2013-05-10,32.88,-1.26,-26.0952380952381
2013-05-13,32.92,-1.26,-26.126984126984127
2013-05-14,33.29,-1.26,-26.42063492063492
2013-05-15,34.42,-1.26,-27.31746031746032
2013-05-16,34.5,-1.26,-27.38095238095238
2013-05-17,34.75,-1.26,-27.57936507936508
2013-05-20,34.29,-1.26,-27.21428571428571
2013-05-21,33.35,-1.26,-26.46825396825397
2013-05-22,33.24,-1.26,-26.380952380952383
2013-05-23,34.36,-1.26,-27.26984126984127
2013-05-24,34.37,-1.26,-27.277777777777775
2013-05-28,33.83,-1.26,-26.849206349206348
2013-05-29,33.0,-1.26,-26.19047619047619
2013-05-30,32.64,-1.26,-25.904761904761905
2013-05-31,32.46,-1.26,-25.761904761904763
2013-06-03,32.16,-1.26,-25.523809523809522
2013-06-04,32.2,-1.26,-25.555555555555557
2013-06-05,31.24,-1.26,-24.79365079365079
2013-06-06,30.67,-1.26,-24.341269841269842
2013-06-07,32.94,-1.26,-26.142857142857142
2013-06-10,33.28,-1.26,-26.412698412698415
2013-06-11,32.45,-1.26,-25.753968253968257
2013-06-12,32.04,-1.26,-25.428571428571427
2013-06-13,32.66,-1.26,-25.920634920634917
2013-06-14,32.67,-1.26,-25.92857142857143
2013-06-17,32.09,-1.26,-25.468253968253972
2013-06-18,32.42,-1.26,-25.73015873015873
2013-06-19,31.82,-1.26,-25.253968253968253
2013-06-20,31.16,-1.26,-24.73015873015873
2013-06-21,30.06,-1.26,-23.857142857142858
2013-06-24,29.48,-1.26,-23.396825396825395
2013-06-25,30.75,-1.26,-24.404761904761905
2013-06-26,30.73,-1.26,-24.38888888888889
2013-06-27,31.36,-1.26,-24.88888888888889
2013-06-28,31.29,-1.26,-24.833333333333332
2013-07-01,32.54,-1.26,-25.825396825396826
2013-07-02,31.49,-1.26,-24.99206349206349
2013-07-03,31.23,-1.26,-24.785714285714285
2013-07-05,31.8,-1.26,-25.238095238095237
2013-07-08,31.5,-1.26,-25.0
2013-07-09,32.0,-1.26,-25.396825396825395
2013-07-10,30.75,-1.26,-24.404761904761905
2013-07-11,30.84,-1.26,-24.476190476190474
2013-07-12,31.44,-1.26,-24.952380952380953
2013-07-15,32.01,-1.26,-25.4047619047619
2013-07-16,31.16,-1.26,-24.73015873015873
2013-07-17,33.69,-1.26,-26.738095238095237
2013-07-18,34.49,-1.26,-27.373015873015873
2013-07-19,34.51,-1.26,-27.388888888888886
2013-07-22,35.0,-1.26,-27.77777777777778
2013-07-23,34.56,-1.26,-27.42857142857143
2013-07-24,34.97,-1.26,-27.753968253968253
2013-07-25,34.3,1.41,24.326241134751772
2013-07-26,36.25,1.41,25.70921985815603
2013-07-29,34.85,1.41,24.716312056737593
2013-07-30,34.97,1.41,24.80141843971631
2013-07-31,34.85,1.41,24.716312056737593
2013-08-01,35.31,1.41,25.042553191489365
2013-08-02,35.65,1.41,25.28368794326241
2013-08-05,34.89,1.41,24.74468085106383
2013-08-06,33.57,1.41,23.808510638297875
2013-08-07,34.06,1.41,24.156028368794328
2013-08-08,34.81,1.41,24.687943262411352
2013-08-09,33.71,1.41,23.907801418439718
2013-08-12,33.21,1.41,23.553191489361705
2013-08-13,30.73,1.41,21.794326241134755
2013-08-14,30.04,1.41,21.30496453900709
2013-08-15,30.1,1.41,21.347517730496456
2013-08-16,30.86,1.41,21.886524822695037
2013-08-19,30.03,1.41,21.297872340425535
2013-08-20,30.06,1.41,21.319148936170212
2013-08-21,29.73,1.41,21.085106382978726
2013-08-22,30.11,1.41,21.354609929078016
2013-08-23,29.72,1.41,21.078014184397162
2013-08-26,29.86,1.41,21.177304964539008
2013-08-27,27.71,1.41,19.652482269503547
2013-08-28,27.93,1.41,19.80851063829787
2013-08-29,28.5,1.41,20.21276595744681
2013-08-30,28.46,1.41,20.18439716312057
2013-09-03,28.65,1.41,20.319148936170212
2013-09-04,29.33,1.41,20.80141843971631
2013-09-05,29.7,1.41,21.06382978723404
2013-09-06,29.72,1.41,21.078014184397162
2013-09-09,31.03,1.41,22.007092198581564
2013-09-10,33.3,1.41,23.617021276595743
2013-09-11,32.66,1.41,23.163120567375884
2013-09-12,31.69,1.41,22.475177304964543
2013-09-13,32.2,1.41,22.836879432624116
2013-09-16,32.66,1.41,23.163120567375884
2013-09-17,32.95,1.41,23.368794326241137
2013-09-18,33.28,1.41,23.602836879432626
2013-09-19,33.79,1.41,23.9645390070922
2013-09-20,33.5,1.41,23.75886524822695
2013-09-23,33.18,1.41,23.53191489361702
2013-09-24,33.89,1.41,24.035460992907804
2013-09-25,34.13,1.41,24.205673758865252
2013-09-26,34.07,1.41,24.163120567375888
2013-09-27,30.91,1.41,21.921985815602838
2013-09-30,30.71,1.41,21.780141843971634
2013-10-01,31.38,1.41,22.25531914893617
2013-10-02,30.93,1.41,21.93617021276596
2013-10-03,31.65,1.41,22.4468085106383
2013-10-04,31.74,1.41,22.51063829787234
2013-10-07,30.97,1.41,21.9645390070922
2013-10-08,30.24,1.41,21.4468085106383
2013-10-09,30.08,1.41,21.333333333333332
2013-10-10,30.12,1.41,21.361702127659576
2013-10-11,30.12,1.41,21.361702127659576
2013-10-14,29.92,1.41,21.219858156028373
2013-10-15,29.65,1.41,21.02836879432624
2013-10-16,29.95,1.41,21.24113475177305
2013-10-17,31.15,1.41,22.092198581560282
2013-10-18,30.92,1.41,21.929078014184398
2013-10-21,30.57,1.41,21.680851063829788
2013-10-22,31.18,1.41,22.113475177304966
2013-10-23,30.95,1.41,21.95035460992908
2013-10-24,31.3,1.1,28.454545454545453
2013-10-25,31.17,1.1,28.336363636363636
2013-10-28,32.12,1.1,29.199999999999996
2013-10-29,33.91,1.1,30.82727272727272
2013-10-30,33.91,1.1,30.82727272727272
2013-10-31,33.95,1.1,30.863636363636363
2013-11-01,35.54,1.1,32.309090909090905
2013-11-04,35.85,1.1,32.590909090909086
2013-11-05,35.52,1.1,32.29090909090909
2013-11-06,34.49,1.1,31.354545454545455
2013-11-07,33.99,1.1,30.9
2013-11-08,35.36,1.1,32.14545454545454
2013-11-11,35.31,1.1,32.1
2013-11-12,36.79,1.1,33.445454545454545
2013-11-13,36.02,1.1,32.74545454545454
2013-11-14,36.5,1.1,33.18181818181818
2013-11-15,36.73,1.1,33.39090909090908
2013-11-18,36.38,1.1,33.07272727272727
2013-11-19,37.8,1.1,34.36363636363636
2013-11-20,37.27,1.1,33.88181818181818
2013-11-21,37.11,1.1,33.736363636363635
2013-11-22,38.54,1.1,35.03636363636363
2013-11-25,39.83,1.1,36.209090909090904
2013-11-26,39.05,1.1,35.49999999999999
2013-11-27,39.43,1.1,35.845454545454544
2013-11-29,39.25,1.1,35.68181818181818
2013-12-02,38.56,1.1,35.054545454545455
2013-12-03,37.17,1.1,33.79090909090909
2013-12-04,37.57,1.1,34.15454545454545
2013-12-05,36.79,1.1,33.445454545454545
2013-12-06,36.74,1.1,33.4
2013-12-09,37.55,1.1,34.13636363636363
2013-12-10,37.64,1.1,34.21818181818182
2013-12-11,36.58,1.1,33.25454545454545
2013-12-12,37.62,1.1,34.199999999999996
2013-12-13,38.53,1.1,35.027272727272724
2013-12-16,38.47,1.1,34.97272727272727
2013-12-17,37.31,1.1,33.918181818181814
2013-12-18,37.29,1.1,33.9
2013-12-19,37.27,1.1,33.88181818181818
2013-12-20,37.39,1.1,33.99090909090909
2013-12-23,36.98,1.1,33.61818181818181
2013-12-24,37.6,1.1,34.18181818181818
2013-12-26,38.07,1.1,34.60909090909091
2013-12-27,36.78,1.1,33.43636363636364
2013-12-30,37.3,1.1,33.90909090909091
2013-12-31,37.83,1.1,34.39090909090908
2014-01-02,37.73,1.1,34.3
2014-01-03,39.95,1.1,36.31818181818182
2014-01-06,39.36,1.1,35.78181818181818
2014-01-07,38.69,1.1,35.172727272727265
2014-01-08,41.02,1.1,37.29090909090909
2014-01-09,43.8,1.1,39.81818181818181
2014-01-10,45.08,1.1,40.98181818181818
2014-01-13,44.6,1.1,40.54545454545455
2014-01-14,46.75,1.1,42.5
2014-01-15,46.5,1.1,42.272727272727266
2014-01-16,47.21,1.1,42.918181818181814
2014-01-17,47.07,1.1,42.79090909090909
2014-01-21,47.91,1.1,43.55454545454545
2014-01-22,49.18,1.1,44.709090909090904
2014-01-23,48.43,1.1,44.027272727272724
2014-01-24,46.13,1.1,41.93636363636364
2014-01-27,45.27,1.1,41.154545454545456
2014-01-28,46.03,1.1,41.845454545454544
2014-01-29,45.43,1.1,41.3
2014-01-30,46.43,1.1,42.209090909090904
2014-01-31,45.84,1.1,41.67272727272727
2014-02-03,43.82,1.1,39.836363636363636
2014-02-04,43.97,1.1,39.97272727272727
2014-02-05,43.61,1.1,39.64545454545454
2014-02-06,45.03,1.1,40.93636363636364
2014-02-07,45.54,1.1,41.4
2014-02-10,45.11,1.1,41.00909090909091
2014-02-11,44.01,1.1,40.0090909090909
2014-02-12,44.49,1.1,40.445454545454545
2014-02-13,45.1,1.1,41.0
2014-02-14,44.5,1.1,40.45454545454545
2014-02-18,43.66,1.1,39.69090909090909
2014-02-19,43.28,1.1,39.345454545454544
2014-02-20,45.69,0.39,117.15384615384615
2014-02-21,45.6,0.39,116.92307692307692
2014-02-24,46.1,0.39,118.2051282051282
2014-02-25,47.26,0.39,121.17948717948717
2014-02-26,46.81,0.39,120.02564102564102
2014-02-27,46.51,0.39,119.25641025641025
2014-02-28,44.96,0.39,115.28205128205128
2014-03-03,44.01,0.39,112.84615384615384
2014-03-04,45.24,0.39,116.0
2014-03-05,47.1,0.39,120.76923076923077
2014-03-06,47.98,0.39,123.02564102564101
2014-03-07,47.75,0.39,122.43589743589743
2014-03-10,46.66,0.39,119.64102564102564
2014-03-11,46.2,0.39,118.46153846153847
2014-03-12,45.94,0.39,117.79487179487178
2014-03-13,44.93,0.39,115.2051282051282
2014-03-14,44.4,0.39,113.84615384615384
2014-03-17,45.64,0.39,117.02564102564102
2014-03-18,45.22,0.39,115.94871794871794
2014-03-19,44.67,0.39,114.53846153846153
2014-03-20,45.23,0.39,115.97435897435896
2014-03-21,44.33,0.39,113.66666666666666
2014-03-24,44.45,0.39,113.97435897435898
2014-03-25,45.2,0.39,115.8974358974359
2014-03-26,44.13,0.39,113.15384615384616
2014-03-27,43.89,0.39,112.53846153846153
2014-03-28,42.96,0.39,110.15384615384615
2014-03-31,44.63,0.39,114.43589743589745
2014-04-01,46.9,0.39,120.25641025641025
2014-04-02,47.23,0.39,121.10256410256409
2014-04-03,46.45,0.39,119.1025641025641
2014-04-04,44.88,0.39,115.07692307692308
2014-04-07,44.35,0.39,113.71794871794872
2014-04-08,43.31,0.39,111.05128205128206
2014-04-09,44.52,0.39,114.15384615384616
2014-04-10,42.28,0.39,108.41025641025641
2014-04-11,41.49,0.39,106.38461538461539
2014-04-14,41.12,0.39,105.43589743589743
2014-04-15,41.98,0.39,107.64102564102564
2014-04-16,43.94,0.39,112.66666666666666
2014-04-17,43.55,0.39,111.66666666666666
2014-04-21,43.78,0.39,112.25641025641025
2014-04-22,45.81,0.39,117.46153846153847
2014-04-23,46.06,0.39,118.1025641025641
2014-04-24,41.53,-1.66,-25.018072289156628
2014-04-25,39.41,-1.66,-23.740963855421686
2014-04-28,39.2,-1.66,-23.614457831325304
2014-04-29,41.56,-1.66,-25.036144578313255
2014-04-30,40.87,-1.66,-24.62048192771084
2014-05-01,40.92,-1.66,-24.650602409638555
2014-05-02,40.72,-1.66,-24.53012048192771
2014-05-05,40.52,-1.66,-24.40963855421687
2014-05-06,40.09,-1.66,-24.15060240963856
2014-05-07,39.9,-1.66,-24.03614457831325
2014-05-08,40.37,-1.66,-24.319277108433734
2014-05-09,40.16,-1.66,-24.19277108433735
2014-05-12,41.58,-1.66,-25.048192771084338
2014-05-13,42.14,-1.66,-25.3855421686747
2014-05-14,41.89,-1.66,-25.234939759036145
2014-05-15,40.8,-1.66,-24.57831325301205
2014-05-16,40.51,-1.66,-24.403614457831324
2014-05-19,41.24,-1.66,-24.843373493975907
2014-05-20,40.38,-1.66,-24.32530120481928
2014-05-21,41.32,-1.66,-24.89156626506024
2014-05-22,42.0,-1.66,-25.30120481927711
2014-05-23,43.57,-1.66,-26.24698795180723
2014-05-27,43.49,-1.66,-26.198795180722893
2014-05-28,44.89,-1.66,-27.042168674698797
2014-05-29,44.6,-1.66,-26.867469879518076
2014-05-30,44.37,-1.66,-26.728915662650603
2014-06-02,46.7,-1.66,-28.13253012048193
2014-06-03,47.51,-1.66,-28.620481927710845
2014-06-04,46.87,-1.66,-28.234939759036145
2014-06-05,47.0,-1.66,-28.313253012048193
2014-06-06,48.05,-1.66,-28.94578313253012
2014-06-09,46.38,-1.66,-27.939759036144583
2014-06-10,47.76,-1.66,-28.771084337349397
2014-06-11,45.26,-1.66,-27.265060240963855
2014-06-12,42.6,-1.66,-25.66265060240964
2014-06-13,42.78,-1.66,-25.7710843373494
2014-06-16,42.53,-1.66,-25.620481927710845
2014-06-17,43.92,-1.66,-26.457831325301207
2014-06-18,43.76,-1.66,-26.36144578313253
2014-06-19,43.63,-1.66,-26.283132530120486
2014-06-20,43.66,-1.66,-26.301204819277107
2014-06-23,43.15,-1.66,-25.99397590361446
2014-06-24,41.79,-1.66,-25.174698795180724
2014-06-25,41.81,-1.66,-25.18674698795181
2014-06-26,41.51,-1.66,-25.00602409638554
2014-06-27,41.49,-1.66,-24.99397590361446
2014-06-30,41.07,-1.66,-24.74096385542169
2014-07-01,42.26,-1.66,-25.457831325301203
2014-07-02,39.27,-1.66,-23.6566265060241
2014-07-03,39.88,-1.66,-24.024096385542173
2014-07-07,38.62,-1.66,-23.265060240963855
2014-07-08,39.54,-1.66,-23.819277108433734
2014-07-09,40.07,-1.66,-24.138554216867472
2014-07-10,45.17,-1.66,-27.21084337349398
2014-07-11,45.7,-1.66,-27.530120481927714
2014-07-14,44.92,-1.66,-27.060240963855424
2014-07-15,45.22,-1.66,-27.240963855421686
2014-07-16,44.9,-1.66,-27.048192771084338
2014-07-17,43.35,-1.66,-26.114457831325304
2014-07-18,44.25,-1.66,-26.656626506024097
2014-07-21,43.79,-1.66,-26.37951807228916
2014-07-22,44.82,-1.66,-27.0
2014-07-23,46.0,-1.66,-27.710843373493976
2014-07-24,44.92,2.14,20.990654205607477
2014-07-25,46.78,2.14,21.859813084112147
2014-07-28,46.55,2.14,21.75233644859813
2014-07-29,45.84,2.14,21.42056074766355
2014-07-30,46.97,2.14,21.94859813084112
2014-07-31,46.39,2.14,21.67757009345794
2014-08-01,46.73,2.14,21.83644859813084
2014-08-04,45.5,2.14,21.261682242990652
2014-08-05,43.94,2.14,20.53271028037383
2014-08-06,43.89,2.14,20.509345794392523
2014-08-07,43.26,2.14,20.214953271028037
2014-08-08,42.95,2.14,20.070093457943926
2014-08-11,43.12,2.14,20.149532710280372
2014-08-12,42.8,2.14,19.999999999999996
2014-08-13,44.11,2.14,20.61214953271028
2014-08-14,45.92,2.14,21.457943925233643
2014-08-15,46.01,2.14,21.499999999999996
2014-08-18,47.84,2.14,22.35514018691589
2014-08-19,47.68,2.14,22.280373831775698
2014-08-20,49.25,2.14,23.014018691588785
2014-08-21,48.01,2.14,22.434579439252335
2014-08-22,48.46,2.14,22.64485981308411
2014-08-25,48.51,2.14,22.668224299065418
2014-08-26,48.22,2.14,22.53271028037383
2014-08-27,48.22,2.14,22.53271028037383
2014-08-28,48.32,2.14,22.579439252336446
2014-08-29,47.61,2.14,22.247663551401867
2014-09-02,49.99,2.14,23.359813084112147
2014-09-03,49.03,2.14,22.911214953271028
2014-09-04,50.42,2.14,23.5607476635514
2014-09-05,50.73,2.14,23.70560747663551
2014-09-08,51.13,2.14,23.89252336448598
2014-09-09,50.84,2.14,23.757009345794394
2014-09-10,51.74,2.14,24.177570093457945
2014-09-11,51.03,2.14,23.845794392523363
2014-09-12,50.41,2.14,23.556074766355138
2014-09-15,49.56,2.14,23.1588785046729
2014-09-16,49.54,2.14,23.149532710280372
2014-09-17,48.93,2.14,22.86448598130841
2014-09-18,49.9,2.14,23.317757009345794
2014-09-19,49.38,2.14,23.074766355140188
2014-09-22,47.79,2.14,22.33177570093458
2014-09-23,48.25,2.14,22.546728971962615
2014-09-24,48.2,2.14,22.523364485981308
2014-09-25,47.01,2.14,21.967289719626166
2014-09-26,47.33,2.14,22.11682242990654
2014-09-29,46.75,2.14,21.845794392523363
2014-09-30,46.79,2.14,21.86448598130841
2014-10-01,45.47,2.14,21.247663551401867
2014-10-02,46.13,2.14,21.55607476635514
2014-10-03,48.28,2.14,22.5607476635514
2014-10-06,46.94,2.14,21.934579439252335
2014-10-07,45.49,2.14,21.25700934579439
2014-10-08,43.83,2.14,20.48130841121495
2014-10-09,45.04,2.14,21.046728971962615
2014-10-10,43.74,2.14,20.439252336448597
2014-10-13,40.55,2.14,18.94859813084112
2014-10-14,43.17,2.14,20.172897196261683
2014-10-15,42.55,2.14,19.883177570093455
2014-10-16,43.77,2.14,20.453271028037385
2014-10-17,44.68,2.14,20.878504672897193
2014-10-20,47.29,2.14,22.098130841121495
2014-10-21,49.51,2.14,23.135514018691588
2014-10-22,49.06,2.14,22.925233644859812
2014-10-23,49.42,2.49,19.84738955823293
2014-10-24,49.62,2.49,19.92771084337349
2014-10-27,51.73,2.49,20.775100401606423
2014-10-28,52.36,2.49,21.028112449799195
2014-10-29,52.26,2.49,20.987951807228914
2014-10-30,51.74,2.49,20.779116465863453
2014-10-31,52.81,2.49,21.20883534136546
2014-11-03,54.28,2.49,21.799196787148592
2014-11-04,55.21,2.49,22.172690763052206
2014-11-05,54.11,2.49,21.730923694779115
2014-11-06,55.66,2.49,22.35341365461847
2014-11-07,54.18,2.49,21.75903614457831
2014-11-10,54.83,2.49,22.02008032128514
2014-11-11,54.66,2.49,21.95180722891566
2014-11-12,54.6,2.49,21.927710843373493
2014-11-13,56.76,2.49,22.795180722891562
2014-11-14,56.1,2.49,22.53012048192771
2014-11-17,55.99,2.49,22.4859437751004
2014-11-18,58.29,2.49,23.409638554216865
2014-11-19,57.54,2.49,23.108433734939755
2014-11-20,56.39,2.49,22.646586345381525
2014-11-21,55.33,2.49,22.220883534136544
2014-11-24,55.91,2.49,22.453815261044173
2014-11-25,56.25,2.49,22.59036144578313
2014-11-26,56.6,2.49,22.730923694779115
2014-11-28,61.23,2.49,24.590361445783127
2014-12-01,59.57,2.49,23.923694779116463
2014-12-02,59.38,2.49,23.84738955823293
2014-12-03,59.29,2.49,23.811244979919675
2014-12-04,61.75,2.49,24.799196787148592
2014-12-05,63.03,2.49,25.31325301204819
2014-12-08,64.25,2.49,25.803212851405622
2014-12-09,62.52,2.49,25.10843373493976
2014-12-10,63.69,2.49,25.578313253012045
2014-12-11,65.8,2.49,26.425702811244978
2014-12-12,64.1,2.49,25.742971887550198
2014-12-15,64.04,2.49,25.718875502008032
2014-12-16,61.63,2.49,24.751004016064257
2014-12-17,62.85,2.49,25.240963855421686
2014-12-18,64.25,2.49,25.803212851405622
2014-12-19,64.14,2.49,25.75903614457831
2014-12-22,64.0,2.49,25.702811244979916
2014-12-23,62.48,2.49,25.092369477911642
2014-12-24,64.93,2.49,26.076305220883533
2014-12-26,65.28,2.49,26.216867469879517
2014-12-29,65.22,2.49,26.19277108433735
2014-12-30,66.05,2.49,26.52610441767068
2014-12-31,66.89,2.49,26.863453815261042
2015-01-02,66.34,2.49,26.642570281124495
2015-01-05,66.15,2.49,26.566265060240966
2015-01-06,64.58,2.49,25.935742971887546
2015-01-07,65.53,2.49,26.31726907630522
2015-01-08,66.64,2.49,26.76305220883534
2015-01-09,65.34,2.49,26.240963855421686
2015-01-12,65.92,2.49,26.473895582329316
2015-01-13,66.41,2.49,26.67068273092369
2015-01-14,64.05,2.49,25.72289156626506
2015-01-15,63.83,2.49,25.63453815261044
2015-01-16,65.75,2.49,26.405622489959836
2015-01-20,68.03,2.49,27.321285140562246
2015-01-21,69.21,2.49,27.795180722891562
2015-01-22,72.34,2.49,29.052208835341364
2015-01-23,73.1,2.49,29.357429718875498
2015-01-26,73.62,2.49,29.566265060240962
2015-01-27,71.8,2.49,28.835341365461844
2015-01-28,70.77,2.49,28.421686746987948
2015-01-29,73.53,2.49,29.53012048192771
2015-01-30,69.37,2.49,27.859437751004016
2015-02-02,69.38,2.49,27.86345381526104
2015-02-03,67.97,2.49,27.297188755020077
2015-02-04,71.7,2.49,28.795180722891565
2015-02-05,69.6,2.49,27.95180722891566
2015-02-06,67.58,2.49,27.14056224899598
2015-02-09,64.57,2.49,25.931726907630516
2015-02-10,67.63,2.49,27.16064257028112
2015-02-11,67.12,2.49,26.955823293172692
2015-02-12,67.34,2.49,27.044176706827308
2015-02-13,66.23,2.49,26.598393574297187
2015-02-17,64.93,2.49,26.076305220883533
2015-02-18,66.72,2.49,26.795180722891562
2015-02-19,66.09,2.49,26.542168674698793
2015-02-20,68.01,0.08,850.125
2015-02-23,68.84,0.08,860.5
2015-02-24,70.89,0.08,886.125
2015-02-25,68.69,0.08,858.625
2015-02-26,67.42,0.08,842.75
2015-02-27,65.18,0.08,814.7500000000001
2015-03-02,66.81,0.08,835.125
2015-03-03,69.0,0.08,862.5
2015-03-04,68.67,0.08,858.375
2015-03-05,67.92,0.08,849.0
2015-03-06,66.67,0.08,833.375
2015-03-09,66.15,0.08,826.875
2015-03-10,64.61,0.08,807.625
2015-03-11,65.97,0.08,824.625
2015-03-12,67.74,0.08,846.7499999999999
2015-03-13,67.57,0.08,844.6249999999999
2015-03-16,67.92,0.08,849.0
2015-03-17,69.09,0.08,863.625
2015-03-18,68.1,0.08,851.2499999999999
2015-03-19,70.09,0.08,876.125
2015-03-20,69.45,0.08,868.125
2015-03-23,67.61,0.08,845.125
2015-03-24,67.63,0.08,845.3749999999999
2015-03-25,65.56,0.08,819.5
2015-03-26,64.97,0.08,812.125
2015-03-27,67.75,0.08,846.875
2015-03-30,68.19,0.08,852.375
2015-03-31,67.25,0.08,840.625
2015-04-01,64.01,0.08,800.125
2015-04-02,61.88,0.08,773.5
2015-04-06,60.12,0.08,751.5
2015-04-07,59.57,0.08,744.625
2015-04-08,60.55,0.08,756.875
2015-04-09,61.16,0.08,764.4999999999999
2015-04-10,61.05,0.08,763.125
2015-04-13,61.01,0.08,762.625
2015-04-14,60.25,0.08,753.125
2015-04-15,60.99,0.08,762.375
2015-04-16,62.2,0.08,777.5
2015-04-17,61.49,0.08,768.625
2015-04-20,62.4,0.08,780.0
2015-04-21,63.7,0.08,796.25
2015-04-22,64.02,0.08,800.2499999999999
2015-04-23,62.8,1.33,47.21804511278195
2015-04-24,63.51,1.33,47.751879699248114
2015-04-27,61.98,1.33,46.60150375939849
2015-04-28,61.42,1.33,46.180451127819545
2015-04-29,59.87,1.33,45.01503759398496
2015-04-30,59.74,1.33,44.9172932330827
2015-05-01,61.4,1.33,46.16541353383458
2015-05-04,60.92,1.33,45.804511278195484
2015-05-05,59.23,1.33,44.53383458646616
2015-05-06,59.44,1.33,44.691729323308266
2015-05-07,62.52,1.33,47.00751879699248
2015-05-08,62.44,1.33,46.94736842105263
2015-05-11,62.95,1.33,47.33082706766917
2015-05-12,61.86,1.33,46.51127819548872
2015-05-13,61.23,1.33,46.0375939849624
2015-05-14,61.75,1.33,46.42857142857142
2015-05-15,61.6,1.33,46.31578947368421
2015-05-18,62.25,1.33,46.804511278195484
2015-05-19,60.81,1.33,45.721804511278194
2015-05-20,54.54,1.33,41.00751879699248
2015-05-21,54.13,1.33,40.69924812030075
2015-05-22,53.69,1.33,40.368421052631575
2015-05-26,51.92,1.33,39.037593984962406
2015-05-27,53.7,1.33,40.37593984962406
2015-05-28,53.49,1.33,40.21804511278195
2015-05-29,54.59,1.33,41.045112781954884
2015-06-01,56.31,1.33,42.338345864661655
2015-06-02,55.95,1.33,42.067669172932334
2015-06-03,55.87,1.33,42.00751879699248
2015-06-04,54.57,1.33,41.03007518796992
2015-06-05,54.09,1.33,40.66917293233083
2015-06-08,51.73,1.33,38.89473684210526
2015-06-09,52.58,1.33,39.53383458646616
2015-06-10,52.42,1.33,39.41353383458647
2015-06-11,52.5,1.33,39.473684210526315
2015-06-12,52.87,1.33,39.751879699248114
2015-06-15,52.25,1.33,39.285714285714285
2015-06-16,51.23,1.33,38.5187969924812
2015-06-17,51.32,1.33,38.58646616541353
2015-06-18,52.01,1.33,39.10526315789473
2015-06-19,53.25,1.33,40.037593984962406
2015-06-22,54.8,1.33,41.20300751879699
2015-06-23,55.23,1.33,41.52631578947368
2015-06-24,54.46,1.33,40.94736842105263
2015-06-25,54.94,1.33,41.30827067669173
2015-06-26,54.48,1.33,40.96240601503759
2015-06-29,52.81,1.33,39.70676691729323
2015-06-30,53.01,1.33,39.857142857142854
2015-07-01,51.69,1.33,38.86466165413533
2015-07-02,51.5,1.33,38.721804511278194
2015-07-06,53.85,1.33,40.48872180451128
2015-07-07,54.31,1.33,40.83458646616541
2015-07-08,52.82,1.33,39.714285714285715
