date,T,T_EPS,PE Ratio
2011-08-12,28.22,0.6,47.03333333333333
2011-08-15,28.81,0.6,48.016666666666666
2011-08-16,28.79,0.6,47.983333333333334
2011-08-17,29.17,0.6,48.616666666666674
2011-08-18,28.46,0.6,47.43333333333334
2011-08-19,27.99,0.6,46.65
2011-08-22,28.45,0.6,47.416666666666664
2011-08-23,28.98,0.6,48.300000000000004
2011-08-24,29.43,0.6,49.050000000000004
2011-08-25,29.06,0.6,48.43333333333333
2011-08-26,29.04,0.6,48.4
2011-08-29,29.26,0.6,48.76666666666667
2011-08-30,29.62,0.6,49.36666666666667
2011-08-31,28.48,0.6,47.46666666666667
2011-09-01,28.27,0.6,47.11666666666667
2011-09-02,28.05,0.6,46.75
2011-09-06,27.83,0.6,46.38333333333333
2011-09-07,28.13,0.6,46.88333333333333
2011-09-08,27.96,0.6,46.6
2011-09-09,27.54,0.6,45.9
2011-09-12,27.88,0.6,46.46666666666667
2011-09-13,28.12,0.6,46.86666666666667
2011-09-14,28.26,0.6,47.1
2011-09-15,28.54,0.6,47.56666666666667
2011-09-16,28.94,0.6,48.233333333333334
2011-09-19,28.58,0.6,47.63333333333333
2011-09-20,28.85,0.6,48.083333333333336
2011-09-21,28.3,0.6,47.16666666666667
2011-09-22,27.75,0.6,46.25
2011-09-23,27.85,0.6,46.41666666666667
2011-09-26,28.34,0.6,47.233333333333334
2011-09-27,28.67,0.6,47.78333333333334
2011-09-28,28.55,0.6,47.583333333333336
2011-09-29,28.84,0.6,48.06666666666667
2011-09-30,28.52,0.6,47.53333333333333
2011-10-03,28.16,0.6,46.93333333333334
2011-10-04,28.31,0.6,47.18333333333333
2011-10-05,28.31,0.6,47.18333333333333
2011-10-06,28.41,0.6,47.35
2011-10-07,28.44,0.6,47.400000000000006
2011-10-10,29.17,0.6,48.616666666666674
2011-10-11,28.77,0.6,47.95
2011-10-12,28.99,0.6,48.31666666666666
2011-10-13,29.1,0.6,48.50000000000001
2011-10-14,29.17,0.6,48.616666666666674
2011-10-17,29.02,0.6,48.36666666666667
2011-10-18,29.21,0.6,48.68333333333334
2011-10-19,29.09,0.6,48.483333333333334
2011-10-20,28.99,0.6,48.31666666666666
2011-10-21,29.13,0.6,48.55
2011-10-24,28.88,0.6,48.13333333333333
2011-10-25,28.41,0.6,47.35
2011-10-26,28.75,0.6,47.91666666666667
2011-10-27,29.47,0.6,49.11666666666667
2011-10-28,29.74,0.6,49.56666666666666
2011-10-31,29.31,0.6,48.85
2011-11-01,28.7,0.6,47.833333333333336
2011-11-02,29.08,0.6,48.46666666666667
2011-11-03,29.44,0.65,45.292307692307695
2011-11-04,29.16,0.65,44.86153846153846
2011-11-07,29.44,0.65,45.292307692307695
2011-11-08,29.46,0.65,45.323076923076925
2011-11-09,28.91,0.65,44.47692307692308
2011-11-10,29.16,0.65,44.86153846153846
2011-11-11,29.42,0.65,45.261538461538464
2011-11-14,29.19,0.65,44.90769230769231
2011-11-15,29.25,0.65,45.0
2011-11-16,28.78,0.65,44.276923076923076
2011-11-17,28.61,0.65,44.01538461538461
2011-11-18,28.64,0.65,44.06153846153846
2011-11-21,28.36,0.65,43.630769230769225
2011-11-22,28.08,0.65,43.199999999999996
2011-11-23,27.55,0.65,42.38461538461539
2011-11-25,27.41,0.65,42.169230769230765
2011-11-28,27.95,0.65,43.0
2011-11-29,28.06,0.65,43.169230769230765
2011-11-30,28.98,0.65,44.58461538461538
2011-12-01,28.84,0.65,44.36923076923077
2011-12-02,28.96,0.65,44.55384615384615
2011-12-05,29.15,0.65,44.84615384615384
2011-12-06,29.17,0.65,44.87692307692308
2011-12-07,29.4,0.65,45.230769230769226
2011-12-08,28.86,0.65,44.4
2011-12-09,29.03,0.65,44.66153846153846
2011-12-12,29.01,0.65,44.63076923076923
2011-12-13,29.04,0.65,44.676923076923075
2011-12-14,28.81,0.65,44.32307692307692
2011-12-15,28.79,0.65,44.29230769230769
2011-12-16,28.85,0.65,44.38461538461539
2011-12-19,28.74,0.65,44.215384615384615
2011-12-20,29.12,0.65,44.8
2011-12-21,29.3,0.65,45.07692307692307
2011-12-22,29.66,0.65,45.63076923076923
2011-12-23,29.87,0.65,45.95384615384615
2011-12-27,30.04,0.65,46.215384615384615
2011-12-28,29.95,0.65,46.07692307692307
2011-12-29,30.17,0.65,46.41538461538462
2011-12-30,30.24,0.65,46.52307692307692
2012-01-03,30.38,0.65,46.738461538461536
2012-01-04,30.43,0.65,46.815384615384616
2012-01-05,30.4,0.65,46.76923076923077
2012-01-06,29.68,0.65,45.66153846153846
2012-01-09,29.66,0.65,45.63076923076923
2012-01-10,29.76,0.65,45.784615384615385
2012-01-11,29.99,0.65,46.138461538461534
2012-01-12,30.12,0.65,46.33846153846154
2012-01-13,30.07,0.65,46.26153846153846
2012-01-17,30.25,0.65,46.53846153846154
2012-01-18,30.33,0.65,46.661538461538456
2012-01-19,30.42,0.65,46.800000000000004
2012-01-20,30.51,0.65,46.93846153846154
2012-01-23,30.4,0.65,46.76923076923077
2012-01-24,30.09,0.65,46.29230769230769
2012-01-25,30.21,0.65,46.47692307692308
2012-01-26,29.45,0.65,45.30769230769231
2012-01-27,29.16,0.65,44.86153846153846
2012-01-30,29.34,0.65,45.138461538461534
2012-01-31,29.41,0.65,45.246153846153845
2012-02-01,29.6,0.65,45.53846153846154
2012-02-02,29.79,0.65,45.83076923076923
2012-02-03,29.95,0.65,46.07692307692307
2012-02-06,29.97,0.65,46.107692307692304
2012-02-07,30.04,0.65,46.215384615384615
2012-02-08,30.02,0.65,46.184615384615384
2012-02-09,29.99,0.65,46.138461538461534
2012-02-10,29.84,0.65,45.90769230769231
2012-02-13,30.04,0.65,46.215384615384615
2012-02-14,30.07,0.65,46.26153846153846
2012-02-15,29.87,0.65,45.95384615384615
2012-02-16,30.02,0.65,46.184615384615384
2012-02-17,30.01,0.65,46.16923076923077
2012-02-21,30.34,0.65,46.676923076923075
2012-02-22,30.28,0.65,46.58461538461538
2012-02-23,30.46,0.65,46.86153846153846
2012-02-24,30.34,-0.46,-65.95652173913044
2012-02-27,30.36,-0.46,-66.0
2012-02-28,30.53,-0.46,-66.3695652173913
2012-02-29,30.59,-0.46,-66.5
2012-03-01,30.63,-0.46,-66.58695652173913
2012-03-02,30.87,-0.46,-67.1086956521739
2012-03-05,30.99,-0.46,-67.3695652173913
2012-03-06,30.73,-0.46,-66.80434782608695
2012-03-07,30.88,-0.46,-67.13043478260869
2012-03-08,31.0,-0.46,-67.39130434782608
2012-03-09,31.18,-0.46,-67.78260869565217
2012-03-12,31.44,-0.46,-68.34782608695652
2012-03-13,31.63,-0.46,-68.76086956521739
2012-03-14,31.45,-0.46,-68.3695652173913
2012-03-15,31.64,-0.46,-68.78260869565217
2012-03-16,31.59,-0.46,-68.67391304347825
2012-03-19,31.65,-0.46,-68.80434782608695
2012-03-20,31.79,-0.46,-69.1086956521739
2012-03-21,31.84,-0.46,-69.21739130434783
2012-03-22,31.71,-0.46,-68.93478260869566
2012-03-23,31.52,-0.46,-68.52173913043478
2012-03-26,31.79,-0.46,-69.1086956521739
2012-03-27,31.64,-0.46,-68.78260869565217
2012-03-28,31.36,-0.46,-68.17391304347825
2012-03-29,31.21,-0.46,-67.84782608695652
2012-03-30,31.23,-0.46,-67.89130434782608
2012-04-02,31.45,-0.46,-68.3695652173913
2012-04-03,31.43,-0.46,-68.32608695652173
2012-04-04,31.57,-0.46,-68.63043478260869
2012-04-05,30.94,-0.46,-67.26086956521739
2012-04-09,30.64,-0.46,-66.6086956521739
2012-04-10,30.13,-0.46,-65.5
2012-04-11,30.45,-0.46,-66.19565217391303
2012-04-12,30.84,-0.46,-67.04347826086956
2012-04-13,30.54,-0.46,-66.39130434782608
2012-04-16,30.61,-0.46,-66.54347826086956
2012-04-17,30.89,-0.46,-67.15217391304347
2012-04-18,30.75,-0.46,-66.84782608695652
2012-04-19,30.74,-0.46,-66.82608695652173
2012-04-20,30.86,-0.46,-67.08695652173913
2012-04-23,30.61,-0.46,-66.54347826086956
2012-04-24,31.72,-0.46,-68.95652173913042
2012-04-25,31.74,-0.46,-69.0
2012-04-26,32.44,-0.46,-70.52173913043478
2012-04-27,32.67,-0.46,-71.02173913043478
2012-04-30,32.91,-0.46,-71.54347826086955
2012-05-01,33.06,-0.46,-71.86956521739131
2012-05-02,33.04,-0.46,-71.82608695652173
2012-05-03,33.11,-0.46,-71.97826086956522
2012-05-04,32.86,0.6,54.766666666666666
2012-05-07,33.0,0.6,55.0
2012-05-08,33.04,0.6,55.06666666666667
2012-05-09,32.81,0.6,54.68333333333334
2012-05-10,33.13,0.6,55.216666666666676
2012-05-11,33.59,0.6,55.98333333333334
2012-05-14,33.53,0.6,55.88333333333334
2012-05-15,33.35,0.6,55.583333333333336
2012-05-16,33.19,0.6,55.31666666666666
2012-05-17,33.29,0.6,55.483333333333334
2012-05-18,33.66,0.6,56.099999999999994
2012-05-21,33.63,0.6,56.050000000000004
2012-05-22,33.54,0.6,55.9
2012-05-23,33.36,0.6,55.6
2012-05-24,33.64,0.6,56.06666666666667
2012-05-25,33.69,0.6,56.15
2012-05-29,33.94,0.6,56.56666666666666
2012-05-30,33.84,0.6,56.400000000000006
2012-05-31,34.17,0.6,56.95
2012-06-01,33.9,0.6,56.5
2012-06-04,34.15,0.6,56.916666666666664
2012-06-05,34.06,0.6,56.76666666666667
2012-06-06,34.56,0.6,57.60000000000001
2012-06-07,34.16,0.6,56.93333333333333
2012-06-08,34.55,0.6,57.58333333333333
2012-06-11,34.59,0.6,57.650000000000006
2012-06-12,34.98,0.6,58.3
2012-06-13,34.98,0.6,58.3
2012-06-14,35.69,0.6,59.483333333333334
2012-06-15,35.71,0.6,59.51666666666667
2012-06-18,35.63,0.6,59.38333333333334
2012-06-19,35.47,0.6,59.11666666666667
2012-06-20,35.41,0.6,59.016666666666666
2012-06-21,35.03,0.6,58.38333333333334
2012-06-22,35.17,0.6,58.616666666666674
2012-06-25,34.95,0.6,58.25000000000001
2012-06-26,34.98,0.6,58.3
2012-06-27,35.19,0.6,58.65
2012-06-28,35.39,0.6,58.983333333333334
2012-06-29,35.66,0.6,59.43333333333333
2012-07-02,36.2,0.6,60.33333333333334
2012-07-03,36.0,0.6,60.0
2012-07-05,35.77,0.6,59.616666666666674
2012-07-06,35.44,0.6,59.06666666666666
2012-07-09,35.54,0.6,59.233333333333334
2012-07-10,35.44,0.6,59.06666666666666
2012-07-11,35.26,0.6,58.766666666666666
2012-07-12,34.87,0.6,58.11666666666667
2012-07-13,35.35,0.6,58.91666666666667
2012-07-16,35.42,0.6,59.03333333333334
2012-07-17,35.82,0.6,59.7
2012-07-18,36.19,0.6,60.31666666666666
2012-07-19,35.48,0.6,59.13333333333333
2012-07-20,35.29,0.6,58.81666666666667
2012-07-23,35.38,0.6,58.966666666666676
2012-07-24,34.63,0.6,57.716666666666676
2012-07-25,35.33,0.6,58.88333333333333
2012-07-26,36.3,0.6,60.5
2012-07-27,37.14,0.6,61.900000000000006
2012-07-30,37.43,0.6,62.38333333333333
2012-07-31,37.92,0.6,63.2
2012-08-01,37.64,0.6,62.733333333333334
2012-08-02,37.54,0.6,62.56666666666667
2012-08-03,37.58,0.66,56.93939393939394
2012-08-06,37.61,0.66,56.984848484848484
2012-08-07,37.44,0.66,56.72727272727272
2012-08-08,37.43,0.66,56.71212121212121
2012-08-09,37.23,0.66,56.4090909090909
2012-08-10,37.49,0.66,56.803030303030305
2012-08-13,37.39,0.66,56.65151515151515
2012-08-14,37.25,0.66,56.43939393939394
2012-08-15,37.1,0.66,56.21212121212121
2012-08-16,37.24,0.66,56.42424242424242
2012-08-17,37.17,0.66,56.31818181818182
2012-08-20,36.89,0.66,55.89393939393939
2012-08-21,36.59,0.66,55.439393939393945
2012-08-22,36.56,0.66,55.3939393939394
2012-08-23,36.56,0.66,55.3939393939394
2012-08-24,36.95,0.66,55.984848484848484
2012-08-27,36.87,0.66,55.86363636363636
2012-08-28,36.64,0.66,55.515151515151516
2012-08-29,36.82,0.66,55.78787878787879
2012-08-30,36.69,0.66,55.590909090909086
2012-08-31,36.64,0.66,55.515151515151516
2012-09-04,36.81,0.66,55.77272727272727
2012-09-05,36.93,0.66,55.95454545454545
2012-09-06,37.44,0.66,56.72727272727272
2012-09-07,37.3,0.66,56.51515151515151
2012-09-10,37.42,0.66,56.696969696969695
2012-09-11,37.62,0.66,56.99999999999999
2012-09-12,37.72,0.66,57.15151515151515
2012-09-13,38.15,0.66,57.8030303030303
2012-09-14,37.26,0.66,56.454545454545446
2012-09-17,37.6,0.66,56.96969696969697
2012-09-18,37.66,0.66,57.060606060606055
2012-09-19,37.76,0.66,57.212121212121204
2012-09-20,37.94,0.66,57.48484848484848
2012-09-21,38.08,0.66,57.69696969696969
2012-09-24,38.25,0.66,57.95454545454545
2012-09-25,38.06,0.66,57.666666666666664
2012-09-26,38.08,0.66,57.69696969696969
2012-09-27,37.99,0.66,57.56060606060606
2012-09-28,37.7,0.66,57.121212121212125
2012-10-01,37.75,0.66,57.196969696969695
2012-10-02,37.81,0.66,57.28787878787879
2012-10-03,38.17,0.66,57.833333333333336
2012-10-04,38.34,0.66,58.09090909090909
2012-10-05,37.86,0.66,57.36363636363636
2012-10-08,37.66,0.66,57.060606060606055
2012-10-09,37.14,0.66,56.27272727272727
2012-10-10,36.92,0.66,55.93939393939394
2012-10-11,36.26,0.66,54.93939393939393
2012-10-12,35.63,0.66,53.984848484848484
2012-10-15,35.21,0.66,53.348484848484844
2012-10-16,35.4,0.66,53.63636363636363
2012-10-17,35.72,0.66,54.12121212121212
2012-10-18,36.02,0.66,54.57575757575758
2012-10-19,35.32,0.66,53.515151515151516
2012-10-22,35.26,0.66,53.42424242424242
2012-10-23,35.0,0.66,53.03030303030303
2012-10-24,34.71,0.66,52.590909090909086
2012-10-25,34.5,0.66,52.27272727272727
2012-10-26,34.63,0.66,52.46969696969697
2012-10-31,34.59,0.66,52.409090909090914
2012-11-01,35.09,0.66,53.16666666666667
2012-11-02,34.93,0.63,55.44444444444444
2012-11-05,34.83,0.63,55.285714285714285
2012-11-06,34.8,0.63,55.238095238095234
2012-11-07,33.64,0.63,53.3968253968254
2012-11-08,33.2,0.63,52.6984126984127
2012-11-09,33.54,0.63,53.238095238095234
2012-11-12,33.87,0.63,53.76190476190476
2012-11-13,33.95,0.63,53.88888888888889
2012-11-14,33.78,0.63,53.61904761904762
2012-11-15,33.42,0.63,53.04761904761905
2012-11-16,33.14,0.63,52.6031746031746
2012-11-19,33.82,0.63,53.682539682539684
2012-11-20,33.68,0.63,53.46031746031746
2012-11-21,33.85,0.63,53.730158730158735
2012-11-23,34.36,0.63,54.53968253968254
2012-11-26,33.97,0.63,53.92063492063492
2012-11-27,33.62,0.63,53.36507936507936
2012-11-28,33.62,0.63,53.36507936507936
2012-11-29,33.93,0.63,53.857142857142854
2012-11-30,34.13,0.63,54.17460317460318
2012-12-03,34.14,0.63,54.19047619047619
2012-12-04,33.92,0.63,53.84126984126984
2012-12-05,33.91,0.63,53.82539682539682
2012-12-06,33.65,0.63,53.41269841269841
2012-12-07,33.74,0.63,53.55555555555556
2012-12-10,33.73,0.63,53.53968253968254
2012-12-11,34.15,0.63,54.2063492063492
2012-12-12,34.49,0.63,54.74603174603175
2012-12-13,34.32,0.63,54.476190476190474
2012-12-14,34.01,0.63,53.98412698412698
2012-12-17,34.23,0.63,54.33333333333333
2012-12-18,34.34,0.63,54.50793650793651
2012-12-19,33.91,0.63,53.82539682539682
2012-12-20,34.17,0.63,54.23809523809524
2012-12-21,33.67,0.63,53.44444444444445
2012-12-24,33.74,0.63,53.55555555555556
2012-12-26,33.78,0.63,53.61904761904762
2012-12-27,33.66,0.63,53.42857142857142
2012-12-28,33.32,0.63,52.888888888888886
2012-12-31,33.71,0.63,53.507936507936506
2013-01-02,35.0,0.63,55.55555555555556
2013-01-03,35.02,0.63,55.58730158730159
2013-01-04,35.23,0.63,55.92063492063492
2013-01-07,35.39,0.63,56.17460317460318
2013-01-08,34.35,0.63,54.523809523809526
2013-01-09,34.24,0.63,54.349206349206355
2013-01-10,34.37,0.63,54.55555555555555
2013-01-11,34.27,0.63,54.3968253968254
2013-01-14,34.02,0.63,54.00000000000001
2013-01-15,33.76,0.63,53.58730158730158
2013-01-16,33.26,0.63,52.79365079365079
2013-01-17,33.2,0.63,52.6984126984127
2013-01-18,33.44,0.63,53.079365079365076
2013-01-22,33.61,0.63,53.34920634920635
2013-01-23,33.78,0.63,53.61904761904762
2013-01-24,33.75,0.63,53.57142857142857
2013-01-25,34.02,0.63,54.00000000000001
2013-01-28,34.13,0.63,54.17460317460318
2013-01-29,34.68,0.63,55.047619047619044
2013-01-30,34.48,0.63,54.73015873015873
2013-01-31,34.79,0.63,55.22222222222222
2013-02-01,35.51,0.63,56.36507936507936
2013-02-04,35.23,0.63,55.92063492063492
2013-02-05,35.35,0.63,56.111111111111114
2013-02-06,35.43,0.63,56.238095238095234
2013-02-07,35.27,0.63,55.98412698412699
2013-02-08,35.27,0.63,55.98412698412699
2013-02-11,35.23,0.63,55.92063492063492
2013-02-12,35.6,0.63,56.50793650793651
2013-02-13,35.42,0.63,56.22222222222222
2013-02-14,35.29,0.63,56.01587301587301
2013-02-15,35.36,0.63,56.12698412698413
2013-02-19,35.67,0.63,56.61904761904762
2013-02-20,35.47,0.63,56.3015873015873
2013-02-21,35.43,0.63,56.238095238095234
2013-02-22,35.68,-0.68,-52.470588235294116
2013-02-25,35.19,-0.68,-51.74999999999999
2013-02-26,35.49,-0.68,-52.19117647058823
2013-02-27,35.85,-0.68,-52.720588235294116
2013-02-28,35.91,-0.68,-52.808823529411754
2013-03-01,36.01,-0.68,-52.95588235294117
2013-03-04,36.23,-0.68,-53.27941176470588
2013-03-05,36.6,-0.68,-53.8235294117647
2013-03-06,36.29,-0.68,-53.36764705882352
2013-03-07,36.39,-0.68,-53.514705882352935
2013-03-08,36.68,-0.68,-53.94117647058823
2013-03-11,36.6,-0.68,-53.8235294117647
2013-03-12,36.72,-0.68,-53.99999999999999
2013-03-13,36.6,-0.68,-53.8235294117647
2013-03-14,36.86,-0.68,-54.205882352941174
2013-03-15,36.43,-0.68,-53.5735294117647
2013-03-18,36.15,-0.68,-53.16176470588235
2013-03-19,36.14,-0.68,-53.147058823529406
2013-03-20,36.19,-0.68,-53.22058823529411
2013-03-21,36.15,-0.68,-53.16176470588235
2013-03-22,36.43,-0.68,-53.5735294117647
2013-03-25,36.39,-0.68,-53.514705882352935
2013-03-26,36.74,-0.68,-54.029411764705884
2013-03-27,36.62,-0.68,-53.85294117647058
2013-03-28,36.69,-0.68,-53.95588235294117
2013-04-01,37.25,-0.68,-54.77941176470588
2013-04-02,37.57,-0.68,-55.25
2013-04-03,37.28,-0.68,-54.8235294117647
2013-04-04,37.91,-0.68,-55.74999999999999
2013-04-05,38.02,-0.68,-55.911764705882355
2013-04-08,37.62,-0.68,-55.323529411764696
2013-04-09,37.76,-0.68,-55.52941176470588
2013-04-10,38.18,-0.68,-56.147058823529406
2013-04-11,38.54,-0.68,-56.67647058823529
2013-04-12,38.59,-0.68,-56.75
2013-04-15,37.95,-0.68,-55.80882352941177
2013-04-16,37.94,-0.68,-55.79411764705882
2013-04-17,37.78,-0.68,-55.55882352941176
2013-04-18,37.74,-0.68,-55.5
2013-04-19,38.28,-0.68,-56.29411764705882
2013-04-22,38.73,-0.68,-56.95588235294117
2013-04-23,39.0,-0.68,-57.35294117647059
2013-04-24,37.04,-0.68,-54.470588235294116
2013-04-25,37.28,-0.68,-54.8235294117647
2013-04-26,37.04,-0.68,-54.470588235294116
2013-04-29,37.3,-0.68,-54.85294117647058
2013-04-30,37.46,-0.68,-55.088235294117645
2013-05-01,37.56,-0.68,-55.23529411764706
2013-05-02,37.56,-0.68,-55.23529411764706
2013-05-03,37.34,0.67,55.73134328358209
2013-05-06,37.09,0.67,55.35820895522388
2013-05-07,37.52,0.67,56.0
2013-05-08,37.83,0.67,56.46268656716418
2013-05-09,37.33,0.67,55.71641791044775
2013-05-10,37.36,0.67,55.76119402985074
2013-05-13,37.0,0.67,55.22388059701492
2013-05-14,37.23,0.67,55.567164179104466
2013-05-15,37.53,0.67,56.014925373134325
2013-05-16,37.38,0.67,55.791044776119406
2013-05-17,37.44,0.67,55.880597014925364
2013-05-20,37.22,0.67,55.55223880597014
2013-05-21,36.94,0.67,55.13432835820895
2013-05-22,36.62,0.67,54.65671641791044
2013-05-23,36.74,0.67,54.83582089552239
2013-05-24,36.75,0.67,54.850746268656714
2013-05-28,36.18,0.67,53.99999999999999
2013-05-29,35.91,0.67,53.597014925373124
2013-05-30,35.5,0.67,52.98507462686567
2013-05-31,34.99,0.67,52.223880597014926
2013-06-03,35.07,0.67,52.34328358208955
2013-06-04,35.67,0.67,53.23880597014925
2013-06-05,35.26,0.67,52.62686567164179
2013-06-06,35.81,0.67,53.44776119402985
2013-06-07,35.45,0.67,52.91044776119403
2013-06-10,35.99,0.67,53.71641791044776
2013-06-11,35.76,0.67,53.373134328358205
2013-06-12,35.62,0.67,53.164179104477604
2013-06-13,36.3,0.67,54.179104477611936
2013-06-14,35.91,0.67,53.597014925373124
2013-06-17,35.76,0.67,53.373134328358205
2013-06-18,36.17,0.67,53.98507462686567
2013-06-19,35.25,0.67,52.61194029850746
2013-06-20,34.35,0.67,51.26865671641791
2013-06-21,34.47,0.67,51.447761194029844
2013-06-24,34.46,0.67,51.43283582089552
2013-06-25,35.03,0.67,52.28358208955224
2013-06-26,35.33,0.67,52.731343283582085
2013-06-27,35.63,0.67,53.17910447761194
2013-06-28,35.4,0.67,52.83582089552238
2013-07-01,35.3,0.67,52.686567164179095
2013-07-02,35.53,0.67,53.02985074626866
2013-07-03,35.62,0.67,53.164179104477604
2013-07-05,35.83,0.67,53.4776119402985
2013-07-08,35.58,0.67,53.10447761194029
2013-07-09,35.6,0.67,53.134328358208954
2013-07-10,35.39,0.67,52.82089552238806
2013-07-11,35.87,0.67,53.537313432835816
2013-07-12,35.81,0.67,53.44776119402985
2013-07-15,35.55,0.67,53.05970149253731
2013-07-16,35.88,0.67,53.55223880597015
2013-07-17,35.96,0.67,53.67164179104478
2013-07-18,35.74,0.67,53.343283582089555
2013-07-19,35.81,0.67,53.44776119402985
2013-07-22,35.58,0.67,53.10447761194029
2013-07-23,35.81,0.67,53.44776119402985
2013-07-24,35.4,0.67,52.83582089552238
2013-07-25,35.46,0.67,52.92537313432835
2013-07-26,35.6,0.67,53.134328358208954
2013-07-29,35.88,0.67,53.55223880597015
2013-07-30,35.42,0.67,52.865671641791046
2013-07-31,35.27,0.67,52.64179104477612
2013-08-01,35.72,0.67,53.31343283582089
2013-08-02,35.77,0.71,50.380281690140855
2013-08-05,35.67,0.71,50.23943661971831
2013-08-06,35.48,0.71,49.97183098591549
2013-08-07,35.59,0.71,50.12676056338029
2013-08-08,35.29,0.71,49.70422535211268
2013-08-09,34.8,0.71,49.01408450704225
2013-08-12,34.92,0.71,49.1830985915493
2013-08-13,34.72,0.71,48.901408450704224
2013-08-14,34.77,0.71,48.9718309859155
2013-08-15,34.35,0.71,48.38028169014085
2013-08-16,34.18,0.71,48.140845070422536
2013-08-19,33.79,0.71,47.59154929577465
2013-08-20,33.87,0.71,47.70422535211267
2013-08-21,33.48,0.71,47.154929577464785
2013-08-22,33.82,0.71,47.63380281690141
2013-08-23,34.29,0.71,48.29577464788733
2013-08-26,33.82,0.71,47.63380281690141
2013-08-27,33.69,0.71,47.45070422535211
2013-08-28,33.58,0.71,47.29577464788732
2013-08-29,33.65,0.71,47.394366197183096
2013-08-30,33.83,0.71,47.647887323943664
2013-09-03,33.32,0.71,46.929577464788736
2013-09-04,33.74,0.71,47.521126760563384
2013-09-05,33.34,0.71,46.95774647887325
2013-09-06,33.41,0.71,47.05633802816901
2013-09-09,33.63,0.71,47.3661971830986
2013-09-10,33.97,0.71,47.845070422535215
2013-09-11,33.97,0.71,47.845070422535215
2013-09-12,34.38,0.71,48.422535211267615
2013-09-13,34.32,0.71,48.33802816901409
2013-09-16,34.57,0.71,48.690140845070424
2013-09-17,34.75,0.71,48.94366197183099
2013-09-18,34.95,0.71,49.22535211267606
2013-09-19,34.81,0.71,49.02816901408451
2013-09-20,34.31,0.71,48.32394366197184
2013-09-23,34.22,0.71,48.19718309859155
2013-09-24,34.09,0.71,48.01408450704226
2013-09-25,34.05,0.71,47.95774647887324
2013-09-26,34.23,0.71,48.2112676056338
2013-09-27,33.98,0.71,47.859154929577464
2013-09-30,33.82,0.71,47.63380281690141
2013-10-01,34.06,0.71,47.971830985915496
2013-10-02,33.94,0.71,47.80281690140845
2013-10-03,33.64,0.71,47.38028169014085
2013-10-04,33.75,0.71,47.53521126760564
2013-10-07,34.0,0.71,47.887323943661976
2013-10-08,33.11,0.71,46.63380281690141
2013-10-09,33.75,0.71,47.53521126760564
2013-10-10,34.15,0.71,48.098591549295776
2013-10-11,34.2,0.71,48.16901408450705
2013-10-14,33.92,0.71,47.77464788732395
2013-10-15,33.71,0.71,47.47887323943662
2013-10-16,34.2,0.71,48.16901408450705
2013-10-17,34.44,0.71,48.50704225352113
2013-10-18,34.61,0.71,48.74647887323944
2013-10-21,35.22,0.71,49.605633802816904
2013-10-22,35.23,0.71,49.61971830985915
2013-10-23,35.28,0.71,49.690140845070424
2013-10-24,34.63,0.71,48.77464788732395
2013-10-25,35.19,0.71,49.563380281690144
2013-10-28,35.57,0.71,50.098591549295776
2013-10-29,36.27,0.71,51.08450704225353
2013-10-30,36.26,0.71,51.070422535211264
2013-10-31,36.2,0.71,50.98591549295775
2013-11-01,36.24,0.72,50.333333333333336
2013-11-04,36.45,0.72,50.62500000000001
2013-11-05,35.53,0.72,49.34722222222223
2013-11-06,35.82,0.72,49.75
2013-11-07,35.11,0.72,48.76388888888889
2013-11-08,35.17,0.72,48.84722222222223
2013-11-11,35.03,0.72,48.65277777777778
2013-11-12,35.17,0.72,48.84722222222223
2013-11-13,35.07,0.72,48.708333333333336
2013-11-14,35.16,0.72,48.83333333333333
2013-11-15,35.43,0.72,49.208333333333336
2013-11-18,35.6,0.72,49.44444444444445
2013-11-19,35.72,0.72,49.611111111111114
2013-11-20,35.4,0.72,49.166666666666664
2013-11-21,35.3,0.72,49.02777777777778
2013-11-22,35.42,0.72,49.19444444444445
2013-11-25,35.37,0.72,49.125
2013-11-26,35.28,0.72,49.0
2013-11-27,35.41,0.72,49.18055555555555
2013-11-29,35.21,0.72,48.90277777777778
2013-12-02,34.8,0.72,48.33333333333333
2013-12-03,34.74,0.72,48.25000000000001
2013-12-04,34.6,0.72,48.05555555555556
2013-12-05,34.25,0.72,47.56944444444444
2013-12-06,34.53,0.72,47.958333333333336
2013-12-09,34.69,0.72,48.18055555555556
2013-12-10,34.4,0.72,47.77777777777778
2013-12-11,33.95,0.72,47.152777777777786
2013-12-12,33.89,0.72,47.06944444444445
2013-12-13,33.85,0.72,47.01388888888889
2013-12-16,34.15,0.72,47.43055555555556
2013-12-17,33.85,0.72,47.01388888888889
2013-12-18,34.38,0.72,47.75000000000001
2013-12-19,34.45,0.72,47.84722222222223
2013-12-20,34.3,0.72,47.638888888888886
2013-12-23,34.69,0.72,48.18055555555556
2013-12-24,34.95,0.72,48.54166666666667
2013-12-26,35.16,0.72,48.83333333333333
2013-12-27,35.18,0.72,48.861111111111114
2013-12-30,35.2,0.72,48.88888888888889
2013-12-31,35.16,0.72,48.83333333333333
2014-01-02,34.95,0.72,48.54166666666667
2014-01-03,34.8,0.72,48.33333333333333
2014-01-06,34.96,0.72,48.55555555555556
2014-01-07,34.95,0.72,48.54166666666667
2014-01-08,34.24,0.72,47.55555555555556
2014-01-09,33.54,0.72,46.583333333333336
