date,AVB,AVB_EPS,PE Ratio
2006-12-21,127.91,0.51,250.80392156862743
2006-12-22,126.17,0.51,247.3921568627451
2006-12-26,126.79,0.51,248.60784313725492
2006-12-27,126.85,0.51,248.72549019607843
2006-12-28,128.11,0.51,251.19607843137257
2006-12-29,130.05,0.51,255.00000000000003
2007-01-03,128.75,0.51,252.45098039215685
2007-01-04,131.71,0.51,258.2549019607843
2007-01-05,130.21,0.51,255.31372549019608
2007-01-08,131.8,0.51,258.4313725490196
2007-01-09,129.38,0.51,253.6862745098039
2007-01-10,131.34,0.51,257.5294117647059
2007-01-11,135.42,0.51,265.52941176470586
2007-01-12,136.57,0.51,267.78431372549016
2007-01-16,139.56,0.51,273.6470588235294
2007-01-17,140.34,0.51,275.1764705882353
2007-01-18,141.92,0.51,278.27450980392155
2007-01-19,143.49,0.51,281.3529411764706
2007-01-22,142.15,0.51,278.72549019607845
2007-01-23,143.88,0.51,282.11764705882354
2007-01-24,146.64,0.51,287.52941176470586
2007-01-25,146.48,0.51,287.2156862745098
2007-01-26,146.79,0.51,287.8235294117647
2007-01-29,145.73,0.51,285.74509803921563
2007-01-30,148.16,0.51,290.5098039215686
2007-01-31,148.36,0.51,290.90196078431376
2007-02-01,146.88,0.51,288.0
2007-02-02,145.59,0.51,285.47058823529414
2007-02-05,145.91,0.51,286.09803921568624
2007-02-06,148.13,0.51,290.45098039215685
2007-02-07,148.52,0.51,291.21568627450984
2007-02-08,147.75,0.51,289.70588235294116
2007-02-09,145.99,0.51,286.2549019607843
2007-02-12,143.0,0.51,280.3921568627451
2007-02-13,146.01,0.51,286.2941176470588
2007-02-14,144.77,0.51,283.8627450980392
2007-02-15,145.99,0.51,286.2549019607843
2007-02-16,145.04,0.51,284.3921568627451
2007-02-20,146.71,0.51,287.6666666666667
2007-02-21,145.45,0.51,285.19607843137254
2007-02-22,144.21,0.51,282.7647058823529
2007-02-23,141.18,0.51,276.8235294117647
2007-02-26,140.0,0.51,274.5098039215686
2007-02-27,134.88,0.51,264.4705882352941
2007-02-28,137.35,0.51,269.3137254901961
2007-03-01,134.07,0.57,235.21052631578948
2007-03-02,131.29,0.57,230.33333333333334
2007-03-05,125.46,0.57,220.10526315789474
2007-03-06,129.98,0.57,228.03508771929825
2007-03-07,127.72,0.57,224.07017543859652
2007-03-08,129.35,0.57,226.9298245614035
2007-03-09,131.08,0.57,229.9649122807018
2007-03-12,131.34,0.57,230.42105263157896
2007-03-13,126.95,0.57,222.71929824561406
2007-03-14,128.62,0.57,225.64912280701756
2007-03-15,130.18,0.57,228.38596491228074
2007-03-16,128.36,0.57,225.19298245614038
2007-03-19,130.78,0.57,229.43859649122808
2007-03-20,132.16,0.57,231.85964912280704
2007-03-21,134.39,0.57,235.7719298245614
2007-03-22,134.77,0.57,236.4385964912281
2007-03-23,134.98,0.57,236.80701754385964
2007-03-26,132.22,0.57,231.96491228070178
2007-03-27,129.09,0.57,226.47368421052633
2007-03-28,126.5,0.57,221.92982456140354
2007-03-29,125.82,0.57,220.73684210526318
2007-03-30,130.0,0.57,228.07017543859652
2007-04-02,130.24,0.57,228.49122807017548
2007-04-03,131.5,0.57,230.70175438596493
2007-04-04,130.62,0.57,229.15789473684214
2007-04-05,130.5,0.57,228.94736842105266
2007-04-09,130.2,0.57,228.42105263157896
2007-04-10,130.39,0.57,228.75438596491227
2007-04-11,127.8,0.57,224.21052631578948
2007-04-12,126.65,0.57,222.19298245614038
2007-04-13,128.74,0.57,225.85964912280704
2007-04-16,128.19,0.57,224.8947368421053
2007-04-17,130.89,0.57,229.6315789473684
2007-04-18,130.78,0.57,229.43859649122808
2007-04-19,130.26,0.57,228.5263157894737
2007-04-20,130.35,0.57,228.6842105263158
2007-04-23,133.0,0.57,233.33333333333334
2007-04-24,131.01,0.57,229.8421052631579
2007-04-25,131.2,0.57,230.17543859649123
2007-04-26,128.99,0.57,226.29824561403512
2007-04-27,125.95,0.57,220.96491228070178
2007-04-30,122.26,0.57,214.49122807017545
2007-05-01,120.23,0.57,210.92982456140354
2007-05-02,120.19,0.57,210.85964912280704
2007-05-03,121.25,0.57,212.71929824561406
2007-05-04,119.03,0.57,208.8245614035088
2007-05-07,120.02,0.57,210.56140350877195
2007-05-08,119.03,0.57,208.8245614035088
2007-05-09,120.71,0.57,211.7719298245614
2007-05-10,119.13,0.5,238.26
2007-05-11,123.84,0.5,247.68
2007-05-14,124.31,0.5,248.62
2007-05-15,122.24,0.5,244.48
2007-05-16,120.39,0.5,240.78
2007-05-17,117.71,0.5,235.42
2007-05-18,116.29,0.5,232.58
2007-05-21,117.34,0.5,234.68
2007-05-22,118.75,0.5,237.5
2007-05-23,118.38,0.5,236.76
2007-05-24,115.74,0.5,231.48
2007-05-25,118.9,0.5,237.8
2007-05-29,127.1,0.5,254.2
2007-05-30,132.93,0.5,265.86
2007-05-31,130.39,0.5,260.78
2007-06-01,129.41,0.5,258.82
2007-06-04,131.46,0.5,262.92
2007-06-05,129.12,0.5,258.24
2007-06-06,126.99,0.5,253.98
2007-06-07,122.54,0.5,245.08
2007-06-08,124.5,0.5,249.0
2007-06-11,122.84,0.5,245.68
2007-06-12,120.89,0.5,241.78
2007-06-13,128.96,0.5,257.92
2007-06-14,127.69,0.5,255.38
2007-06-15,129.5,0.5,259.0
2007-06-18,126.83,0.5,253.66
2007-06-19,128.42,0.5,256.84
2007-06-20,122.94,0.5,245.88
2007-06-21,121.58,0.5,243.16
2007-06-22,121.02,0.5,242.04
2007-06-25,119.66,0.5,239.32
2007-06-26,118.01,0.5,236.02
2007-06-27,121.39,0.5,242.78
2007-06-28,119.52,0.5,239.04
2007-06-29,118.88,0.5,237.76
2007-07-02,122.33,0.5,244.66
2007-07-03,122.33,0.5,244.66
2007-07-05,125.0,0.5,250.0
2007-07-06,124.34,0.5,248.68
2007-07-09,123.19,0.5,246.38
2007-07-10,119.8,0.5,239.6
2007-07-11,119.14,0.5,238.28
2007-07-12,121.18,0.5,242.36
2007-07-13,122.73,0.5,245.46
2007-07-16,121.85,0.5,243.7
2007-07-17,120.92,0.5,241.84
2007-07-18,119.58,0.5,239.16
2007-07-19,119.7,0.5,239.4
2007-07-20,116.8,0.5,233.6
2007-07-23,115.25,0.5,230.5
2007-07-24,112.35,0.5,224.7
2007-07-25,111.97,0.5,223.94
2007-07-26,109.18,0.5,218.36
2007-07-27,107.01,0.5,214.02
2007-07-30,108.49,0.5,216.98
2007-07-31,107.97,0.5,215.94
2007-08-01,113.54,0.5,227.08
2007-08-02,114.39,0.5,228.78
2007-08-03,109.77,0.5,219.54
2007-08-06,111.68,0.5,223.36
2007-08-07,116.34,0.5,232.68
2007-08-08,120.41,0.5,240.82
2007-08-09,120.42,0.52,231.57692307692307
2007-08-10,115.85,0.52,222.78846153846152
2007-08-13,112.25,0.52,215.8653846153846
2007-08-14,107.69,0.52,207.09615384615384
2007-08-15,106.01,0.52,203.8653846153846
2007-08-16,112.35,0.52,216.0576923076923
2007-08-17,113.64,0.52,218.53846153846152
2007-08-20,115.52,0.52,222.15384615384613
2007-08-21,117.53,0.52,226.01923076923077
2007-08-22,115.98,0.52,223.03846153846155
2007-08-23,115.25,0.52,221.6346153846154
2007-08-24,114.26,0.52,219.73076923076923
2007-08-27,112.43,0.52,216.21153846153848
2007-08-28,109.58,0.52,210.73076923076923
2007-08-29,111.88,0.52,215.15384615384613
2007-08-30,112.56,0.52,216.46153846153845
2007-08-31,114.38,0.52,219.96153846153845
2007-09-04,116.13,0.52,223.32692307692307
2007-09-05,113.29,0.52,217.8653846153846
2007-09-06,113.55,0.52,218.3653846153846
2007-09-07,111.13,0.52,213.71153846153845
2007-09-10,110.81,0.52,213.09615384615384
2007-09-11,113.18,0.52,217.65384615384616
2007-09-12,114.45,0.52,220.09615384615384
2007-09-13,116.66,0.52,224.34615384615384
2007-09-14,115.91,0.52,222.90384615384613
2007-09-17,114.98,0.52,221.1153846153846
2007-09-18,117.8,0.52,226.53846153846152
2007-09-19,118.12,0.52,227.15384615384616
2007-09-20,116.08,0.52,223.23076923076923
2007-09-21,116.0,0.52,223.07692307692307
2007-09-24,120.02,0.52,230.8076923076923
2007-09-25,118.57,0.52,228.01923076923075
2007-09-26,119.21,0.52,229.24999999999997
2007-09-27,119.39,0.52,229.59615384615384
2007-09-28,118.06,0.52,227.03846153846155
2007-10-01,119.49,0.52,229.78846153846152
2007-10-02,122.09,0.52,234.78846153846155
2007-10-03,121.96,0.52,234.53846153846152
2007-10-04,122.28,0.52,235.15384615384616
2007-10-05,123.95,0.52,238.3653846153846
2007-10-08,120.83,0.52,232.3653846153846
2007-10-09,124.24,0.52,238.9230769230769
2007-10-10,124.2,0.52,238.84615384615384
2007-10-11,122.92,0.52,236.3846153846154
2007-10-12,120.29,0.52,231.3269230769231
2007-10-15,116.75,0.52,224.51923076923077
2007-10-16,114.0,0.52,219.23076923076923
2007-10-17,114.04,0.52,219.30769230769232
2007-10-18,114.17,0.52,219.5576923076923
2007-10-19,109.11,0.52,209.82692307692307
2007-10-22,111.82,0.52,215.03846153846152
2007-10-23,115.88,0.52,222.84615384615384
2007-10-24,115.22,0.52,221.57692307692307
2007-10-25,115.67,0.52,222.44230769230768
2007-10-26,117.85,0.52,226.63461538461536
2007-10-29,117.13,0.52,225.24999999999997
2007-10-30,119.34,0.52,229.5
2007-10-31,122.65,0.52,235.8653846153846
2007-11-01,114.44,0.52,220.07692307692307
2007-11-02,112.17,0.52,215.71153846153845
2007-11-05,109.0,0.52,209.6153846153846
2007-11-06,109.81,0.52,211.17307692307693
2007-11-07,104.9,0.52,201.73076923076923
2007-11-08,105.26,0.52,202.42307692307693
2007-11-09,106.38,0.53,200.71698113207546
2007-11-12,104.18,0.53,196.56603773584905
2007-11-13,111.17,0.53,209.75471698113208
2007-11-14,106.14,0.53,200.26415094339623
2007-11-15,104.0,0.53,196.22641509433961
2007-11-16,101.89,0.53,192.24528301886792
2007-11-19,99.39,0.53,187.52830188679243
2007-11-20,97.02,0.53,183.0566037735849
2007-11-21,96.42,0.53,181.9245283018868
2007-11-23,99.33,0.53,187.41509433962264
2007-11-26,93.25,0.53,175.94339622641508
2007-11-27,94.83,0.53,178.92452830188677
2007-11-28,98.1,0.53,185.09433962264148
2007-11-29,97.92,0.53,184.75471698113208
2007-11-30,99.44,0.53,187.62264150943395
2007-12-03,98.26,0.53,185.39622641509433
2007-12-04,94.6,0.53,178.49056603773582
2007-12-05,100.07,0.53,188.81132075471695
2007-12-06,104.16,0.53,196.52830188679243
2007-12-07,103.2,0.53,194.71698113207546
2007-12-10,105.8,0.53,199.62264150943395
2007-12-11,97.8,0.53,184.52830188679243
2007-12-12,96.43,0.53,181.9433962264151
2007-12-13,96.24,0.53,181.58490566037733
2007-12-14,93.5,0.53,176.41509433962264
2007-12-17,91.56,0.53,172.75471698113208
2007-12-18,92.58,0.53,174.67924528301884
2007-12-19,94.63,0.53,178.54716981132074
2007-12-20,93.67,0.53,176.73584905660377
2007-12-21,95.78,0.53,180.71698113207546
2007-12-24,99.53,0.53,187.79245283018867
2007-12-26,96.07,0.53,181.2641509433962
2007-12-27,93.91,0.53,177.188679245283
2007-12-28,92.82,0.53,175.1320754716981
2007-12-31,94.14,0.53,177.62264150943395
2008-01-02,91.35,0.53,172.35849056603772
2008-01-03,87.83,0.53,165.71698113207546
2008-01-04,84.02,0.53,158.52830188679243
2008-01-07,86.95,0.53,164.0566037735849
2008-01-08,84.67,0.53,159.75471698113208
2008-01-09,86.52,0.53,163.24528301886792
2008-01-10,86.86,0.53,163.88679245283018
2008-01-11,87.86,0.53,165.77358490566036
2008-01-14,85.78,0.53,161.8490566037736
2008-01-15,83.55,0.53,157.64150943396226
2008-01-16,86.73,0.53,163.64150943396226
2008-01-17,85.06,0.53,160.49056603773585
2008-01-18,83.18,0.53,156.9433962264151
2008-01-22,86.38,0.53,162.9811320754717
2008-01-23,95.46,0.53,180.1132075471698
2008-01-24,92.23,0.53,174.0188679245283
2008-01-25,91.9,0.53,173.39622641509433
2008-01-28,95.5,0.53,180.188679245283
2008-01-29,95.43,0.53,180.0566037735849
2008-01-30,92.85,0.53,175.188679245283
2008-01-31,93.78,0.53,176.94339622641508
2008-02-01,99.2,0.53,187.16981132075472
2008-02-04,95.27,0.53,179.75471698113205
2008-02-05,91.69,0.53,173.0
2008-02-06,91.85,0.53,173.30188679245282
2008-02-07,92.94,0.53,175.35849056603772
2008-02-08,90.54,0.53,170.83018867924528
2008-02-11,89.06,0.53,168.0377358490566
2008-02-12,93.7,0.53,176.79245283018867
2008-02-13,95.77,0.53,180.69811320754715
2008-02-14,93.03,0.53,175.52830188679243
2008-02-15,92.1,0.53,173.77358490566036
2008-02-19,94.41,0.53,178.1320754716981
2008-02-20,95.58,0.53,180.3396226415094
2008-02-21,92.87,0.53,175.22641509433961
2008-02-22,95.74,0.53,180.64150943396226
2008-02-25,99.74,0.53,188.188679245283
2008-02-26,99.1,0.53,186.9811320754717
2008-02-27,97.98,0.53,184.8679245283019
2008-02-28,95.19,0.53,179.60377358490564
2008-02-29,92.43,1.23,75.14634146341464
2008-03-03,92.98,1.23,75.59349593495935
2008-03-04,92.98,1.23,75.59349593495935
2008-03-05,93.67,1.23,76.15447154471545
2008-03-06,90.75,1.23,73.78048780487805
2008-03-07,92.25,1.23,75.0
2008-03-10,88.96,1.23,72.32520325203252
2008-03-11,95.15,1.23,77.35772357723577
2008-03-12,94.86,1.23,77.1219512195122
2008-03-13,95.99,1.23,78.04065040650406
2008-03-14,94.31,1.23,76.67479674796748
2008-03-17,95.47,1.23,77.6178861788618
2008-03-18,99.8,1.23,81.13821138211382
2008-03-19,100.82,1.23,81.96747967479675
2008-03-20,104.27,1.23,84.77235772357723
2008-03-24,105.29,1.23,85.60162601626017
2008-03-25,104.45,1.23,84.91869918699187
2008-03-26,101.11,1.23,82.20325203252033
2008-03-27,98.32,1.23,79.9349593495935
2008-03-28,95.1,1.23,77.3170731707317
2008-03-31,96.52,1.23,78.47154471544715
2008-04-01,102.24,1.23,83.1219512195122
2008-04-02,101.19,1.23,82.26829268292683
2008-04-03,104.24,1.23,84.7479674796748
2008-04-04,104.01,1.23,84.5609756097561
2008-04-07,105.55,1.23,85.8130081300813
2008-04-08,102.24,1.23,83.1219512195122
2008-04-09,97.66,1.23,79.39837398373983
2008-04-10,97.27,1.23,79.08130081300813
2008-04-11,96.33,1.23,78.3170731707317
2008-04-14,95.63,1.23,77.7479674796748
2008-04-15,97.11,1.23,78.95121951219512
2008-04-16,99.65,1.23,81.01626016260163
2008-04-17,100.77,1.23,81.92682926829268
2008-04-18,101.11,1.23,82.20325203252033
2008-04-21,101.13,1.23,82.21951219512195
2008-04-22,100.78,1.23,81.9349593495935
2008-04-23,102.94,1.23,83.6910569105691
2008-04-24,105.13,1.23,85.47154471544715
2008-04-25,104.88,1.23,85.26829268292683
2008-04-28,104.46,1.23,84.92682926829268
2008-04-29,103.53,1.23,84.17073170731707
2008-04-30,99.75,1.23,81.09756097560975
2008-05-01,104.0,1.23,84.55284552845528
2008-05-02,105.37,1.23,85.66666666666667
2008-05-05,104.03,1.23,84.57723577235772
2008-05-06,103.98,1.23,84.53658536585367
2008-05-07,99.66,1.23,81.02439024390243
2008-05-08,99.87,1.23,81.19512195121952
2008-05-09,99.41,0.54,184.09259259259258
2008-05-12,101.73,0.54,188.38888888888889
2008-05-13,102.47,0.54,189.75925925925924
2008-05-14,103.92,0.54,192.44444444444443
2008-05-15,105.24,0.54,194.88888888888886
2008-05-16,104.19,0.54,192.94444444444443
2008-05-19,104.9,0.54,194.25925925925927
2008-05-20,104.07,0.54,192.7222222222222
2008-05-21,101.17,0.54,187.35185185185185
2008-05-22,99.66,0.54,184.55555555555554
2008-05-23,98.49,0.54,182.38888888888886
2008-05-27,100.21,0.54,185.57407407407405
2008-05-28,101.1,0.54,187.2222222222222
2008-05-29,102.61,0.54,190.0185185185185
2008-05-30,101.2,0.54,187.4074074074074
2008-06-02,98.83,0.54,183.0185185185185
2008-06-03,99.89,0.54,184.98148148148147
2008-06-04,100.22,0.54,185.59259259259258
2008-06-05,105.09,0.54,194.61111111111111
2008-06-06,99.15,0.54,183.61111111111111
2008-06-09,96.62,0.54,178.92592592592592
2008-06-10,98.14,0.54,181.74074074074073
2008-06-11,95.63,0.54,177.09259259259258
2008-06-12,96.27,0.54,178.27777777777777
2008-06-13,98.46,0.54,182.33333333333331
2008-06-16,99.51,0.54,184.27777777777777
2008-06-17,95.49,0.54,176.83333333333331
2008-06-18,94.73,0.54,175.42592592592592
2008-06-19,96.42,0.54,178.55555555555554
2008-06-20,92.69,0.54,171.64814814814812
2008-06-23,90.69,0.54,167.94444444444443
2008-06-24,90.64,0.54,167.85185185185185
2008-06-25,92.34,0.54,171.0
2008-06-26,88.6,0.54,164.07407407407405
2008-06-27,88.21,0.54,163.35185185185182
2008-06-30,89.16,0.54,165.1111111111111
2008-07-01,89.13,0.54,165.05555555555554
2008-07-02,87.65,0.54,162.3148148148148
2008-07-03,86.97,0.54,161.05555555555554
2008-07-07,86.25,0.54,159.7222222222222
2008-07-08,91.81,0.54,170.0185185185185
2008-07-09,84.86,0.54,157.14814814814812
2008-07-10,87.32,0.54,161.70370370370367
2008-07-11,87.24,0.54,161.55555555555554
2008-07-14,84.16,0.54,155.85185185185185
2008-07-15,84.85,0.54,157.12962962962962
2008-07-16,92.01,0.54,170.38888888888889
2008-07-17,93.22,0.54,172.62962962962962
2008-07-18,93.32,0.54,172.81481481481478
2008-07-21,93.08,0.54,172.37037037037035
2008-07-22,95.76,0.54,177.33333333333334
2008-07-23,100.69,0.54,186.46296296296293
2008-07-24,92.11,0.54,170.57407407407405
2008-07-25,96.03,0.54,177.83333333333331
2008-07-28,95.35,0.54,176.57407407407405
2008-07-29,102.25,0.54,189.35185185185185
2008-07-30,103.08,0.54,190.88888888888889
2008-07-31,99.71,0.54,184.64814814814812
2008-08-01,99.27,0.54,183.83333333333331
2008-08-04,97.16,0.54,179.9259259259259
2008-08-05,101.86,0.54,188.62962962962962
2008-08-06,101.67,0.54,188.27777777777777
2008-08-07,97.85,0.54,181.2037037037037
2008-08-08,104.53,0.54,193.57407407407408
2008-08-11,107.7,0.61,176.55737704918033
2008-08-12,103.37,0.61,169.45901639344262
2008-08-13,101.37,0.61,166.18032786885246
2008-08-14,101.9,0.61,167.04918032786887
2008-08-15,101.71,0.61,166.7377049180328
2008-08-18,98.71,0.61,161.81967213114754
2008-08-19,97.69,0.61,160.14754098360655
2008-08-20,98.11,0.61,160.8360655737705
2008-08-21,98.23,0.61,161.0327868852459
2008-08-22,101.13,0.61,165.78688524590163
2008-08-25,97.27,0.61,159.45901639344262
2008-08-26,98.39,0.61,161.29508196721312
2008-08-27,99.15,0.61,162.5409836065574
2008-08-28,101.14,0.61,165.80327868852459
2008-08-29,100.0,0.61,163.9344262295082
2008-09-02,99.92,0.61,163.80327868852459
2008-09-03,101.91,0.61,167.0655737704918
2008-09-04,98.64,0.61,161.70491803278688
2008-09-05,100.02,0.61,163.9672131147541
2008-09-08,104.46,0.61,171.24590163934425
2008-09-09,99.39,0.61,162.9344262295082
2008-09-10,100.15,0.61,164.18032786885246
2008-09-11,99.45,0.61,163.0327868852459
2008-09-12,100.16,0.61,164.19672131147541
2008-09-15,91.41,0.61,149.85245901639345
2008-09-16,96.86,0.61,158.78688524590163
2008-09-17,90.72,0.61,148.72131147540983
2008-09-18,98.46,0.61,161.40983606557376
2008-09-19,103.9,0.61,170.32786885245903
2008-09-22,95.16,0.61,156.0
2008-09-23,94.8,0.61,155.40983606557376
2008-09-24,93.5,0.61,153.27868852459017
2008-09-25,96.45,0.61,158.11475409836066
2008-09-26,99.26,0.61,162.72131147540983
2008-09-29,93.3,0.61,152.95081967213113
2008-09-30,98.42,0.61,161.34426229508196
2008-10-01,96.45,0.61,158.11475409836066
2008-10-02,89.63,0.61,146.9344262295082
2008-10-03,86.14,0.61,141.21311475409837
2008-10-06,84.0,0.61,137.70491803278688
2008-10-07,80.27,0.61,131.59016393442622
2008-10-08,78.29,0.61,128.344262295082
2008-10-09,72.27,0.61,118.47540983606557
2008-10-10,81.31,0.61,133.29508196721312
2008-10-13,86.99,0.61,142.60655737704917
2008-10-14,81.2,0.61,133.11475409836066
2008-10-15,69.22,0.61,113.47540983606558
2008-10-16,74.78,0.61,122.59016393442623
2008-10-17,73.16,0.61,119.93442622950819
2008-10-20,73.59,0.61,120.6393442622951
2008-10-21,70.05,0.61,114.83606557377048
2008-10-22,64.24,0.61,105.31147540983606
2008-10-23,66.34,0.61,108.75409836065575
2008-10-24,64.19,0.61,105.22950819672131
2008-10-27,61.2,0.61,100.32786885245902
2008-10-28,70.2,0.61,115.08196721311477
2008-10-29,66.7,0.61,109.34426229508198
2008-10-30,67.2,0.61,110.16393442622952
2008-10-31,71.02,0.61,116.42622950819671
2008-11-03,68.51,0.61,112.31147540983608
2008-11-04,71.98,0.61,118.00000000000001
2008-11-05,63.23,0.61,103.65573770491802
2008-11-06,61.25,0.61,100.40983606557377
2008-11-07,64.35,0.61,105.49180327868852
2008-11-10,58.67,0.47,124.82978723404257
2008-11-11,59.94,0.47,127.53191489361703
2008-11-12,55.03,0.47,117.08510638297874
2008-11-13,61.26,0.47,130.3404255319149
2008-11-14,55.46,0.47,118.00000000000001
2008-11-17,51.94,0.47,110.51063829787235
2008-11-18,52.08,0.47,110.80851063829788
2008-11-19,45.75,0.47,97.3404255319149
2008-11-20,42.8,0.47,91.06382978723404
2008-11-21,47.8,0.47,101.70212765957447
2008-11-24,56.44,0.47,120.08510638297872
2008-11-25,60.26,0.47,128.2127659574468
2008-11-26,61.61,0.47,131.08510638297872
2008-11-28,60.67,0.47,129.08510638297872
2008-12-01,50.28,0.47,106.97872340425533
2008-12-02,57.23,0.47,121.76595744680851
2008-12-03,60.42,0.47,128.55319148936172
2008-12-04,60.2,0.47,128.08510638297875
2008-12-05,66.63,0.47,141.7659574468085
2008-12-08,67.6,0.47,143.82978723404256
2008-12-09,61.88,0.47,131.6595744680851
2008-12-10,66.12,0.47,140.6808510638298
2008-12-11,57.65,0.47,122.65957446808511
2008-12-12,63.04,0.47,134.12765957446808
2008-12-15,61.51,0.47,130.87234042553192
2008-12-16,68.03,0.47,144.74468085106383
2008-12-17,68.12,0.47,144.93617021276597
2008-12-18,62.21,0.47,132.36170212765958
2008-12-19,64.5,0.47,137.2340425531915
2008-12-22,61.8,0.47,131.48936170212767
2008-12-23,60.53,0.47,128.7872340425532
2008-12-24,57.6,0.47,122.55319148936171
2008-12-26,57.04,0.47,121.36170212765958
2008-12-29,55.15,0.47,117.3404255319149
2008-12-30,58.43,0.47,124.31914893617022
2008-12-31,60.58,0.47,128.8936170212766
2009-01-02,59.66,0.47,126.93617021276596
2009-01-05,57.98,0.47,123.36170212765957
2009-01-06,61.24,0.47,130.29787234042556
2009-01-07,59.3,0.47,126.17021276595744
2009-01-08,57.26,0.47,121.82978723404256
2009-01-09,54.55,0.47,116.06382978723404
2009-01-12,51.05,0.47,108.61702127659575
2009-01-13,53.68,0.47,114.21276595744682
2009-01-14,52.12,0.47,110.8936170212766
2009-01-15,53.78,0.47,114.42553191489363
2009-01-16,55.23,0.47,117.51063829787235
2009-01-20,50.33,0.47,107.08510638297872
2009-01-21,56.41,0.47,120.02127659574468
2009-01-22,52.16,0.47,110.97872340425532
2009-01-23,54.38,0.47,115.70212765957449
2009-01-26,53.63,0.47,114.10638297872342
2009-01-27,54.99,0.47,117.00000000000001
2009-01-28,58.6,0.47,124.68085106382979
2009-01-29,54.68,0.47,116.3404255319149
2009-01-30,51.81,0.47,110.2340425531915
2009-02-02,52.4,0.47,111.48936170212767
2009-02-03,51.7,0.47,110.00000000000001
2009-02-04,50.08,0.47,106.55319148936171
2009-02-05,47.04,0.47,100.08510638297872
2009-02-06,50.55,0.47,107.55319148936171
2009-02-09,51.01,0.47,108.53191489361703
2009-02-10,46.72,0.47,99.40425531914894
2009-02-11,48.6,0.47,103.40425531914894
2009-02-12,47.55,0.47,101.17021276595744
2009-02-13,44.26,0.47,94.17021276595744
2009-02-17,41.89,0.47,89.1276595744681
2009-02-18,42.89,0.47,91.25531914893618
2009-02-19,41.26,0.47,87.7872340425532
2009-02-20,44.03,0.47,93.68085106382979
2009-02-23,40.75,0.47,86.70212765957447
2009-02-24,45.29,0.47,96.36170212765958
2009-02-25,44.47,0.47,94.61702127659575
2009-02-26,41.91,0.47,89.17021276595744
2009-02-27,42.42,0.47,90.25531914893618
2009-03-02,40.11,0.37,108.4054054054054
2009-03-03,41.49,0.37,112.13513513513514
2009-03-04,43.76,0.37,118.27027027027026
2009-03-05,40.16,0.37,108.54054054054053
2009-03-06,42.14,0.37,113.8918918918919
2009-03-09,42.96,0.37,116.10810810810811
2009-03-10,49.07,0.37,132.6216216216216
2009-03-11,47.05,0.37,127.16216216216216
2009-03-12,49.84,0.37,134.7027027027027
2009-03-13,48.99,0.37,132.40540540540542
2009-03-16,45.73,0.37,123.59459459459458
2009-03-17,49.29,0.37,133.21621621621622
2009-03-18,50.38,0.37,136.16216216216216
2009-03-19,48.81,0.37,131.91891891891893
2009-03-20,44.62,0.37,120.59459459459458
2009-03-23,51.51,0.37,139.21621621621622
2009-03-24,48.12,0.37,130.05405405405403
2009-03-25,47.99,0.37,129.7027027027027
2009-03-26,49.78,0.37,134.54054054054055
2009-03-27,47.54,0.37,128.48648648648648
2009-03-30,43.83,0.37,118.45945945945945
2009-03-31,47.06,0.37,127.1891891891892
2009-04-01,46.2,0.37,124.86486486486487
2009-04-02,49.73,0.37,134.4054054054054
2009-04-03,53.55,0.37,144.7297297297297
2009-04-06,53.04,0.37,143.35135135135135
2009-04-07,47.56,0.37,128.54054054054055
2009-04-08,48.15,0.37,130.13513513513513
2009-04-09,55.5,0.37,150.0
2009-04-13,55.85,0.37,150.94594594594597
2009-04-14,50.72,0.37,137.08108108108107
2009-04-15,55.53,0.37,150.0810810810811
2009-04-16,57.02,0.37,154.10810810810813
2009-04-17,60.21,0.37,162.72972972972974
2009-04-20,52.28,0.37,141.2972972972973
2009-04-21,56.47,0.37,152.6216216216216
2009-04-22,54.98,0.37,148.59459459459458
2009-04-23,58.06,0.37,156.91891891891893
2009-04-24,61.41,0.37,165.97297297297297
2009-04-27,55.96,0.37,151.24324324324326
2009-04-28,56.14,0.37,151.72972972972974
2009-04-29,58.04,0.37,156.86486486486487
2009-04-30,56.81,0.37,153.54054054054055
2009-05-01,54.06,0.37,146.10810810810813
2009-05-04,58.53,0.37,158.1891891891892
2009-05-05,57.44,0.37,155.24324324324323
2009-05-06,58.59,0.37,158.35135135135135
2009-05-07,54.61,0.37,147.59459459459458
2009-05-08,58.39,0.37,157.8108108108108
2009-05-11,56.25,0.56,100.44642857142856
2009-05-12,56.05,0.56,100.0892857142857
2009-05-13,52.93,0.56,94.51785714285714
2009-05-14,55.27,0.56,98.69642857142857
2009-05-15,53.83,0.56,96.12499999999999
2009-05-18,58.4,0.56,104.28571428571428
2009-05-19,56.32,0.56,100.57142857142857
2009-05-20,54.95,0.56,98.125
2009-05-21,55.71,0.56,99.48214285714285
2009-05-22,54.64,0.56,97.57142857142857
2009-05-26,59.3,0.56,105.89285714285712
2009-05-27,57.98,0.56,103.53571428571426
2009-05-28,59.11,0.56,105.55357142857142
2009-05-29,61.48,0.56,109.78571428571426
2009-06-01,64.43,0.56,115.05357142857143
2009-06-02,63.7,0.56,113.75
2009-06-03,63.57,0.56,113.51785714285714
2009-06-04,65.66,0.56,117.24999999999999
2009-06-05,63.76,0.56,113.85714285714285
2009-06-08,63.37,0.56,113.16071428571426
2009-06-09,62.48,0.56,111.57142857142856
2009-06-10,60.26,0.56,107.60714285714285
