date,STZ,STZ_EPS,PE Ratio
1995-01-12,5.02,0.08,62.74999999999999
1995-01-13,4.69,0.08,58.62500000000001
1995-01-16,4.8,0.08,60.0
1995-01-17,4.8,0.08,60.0
1995-01-18,4.72,0.08,58.99999999999999
1995-01-19,4.72,0.08,58.99999999999999
1995-01-20,4.66,0.08,58.25
1995-01-23,4.59,0.08,57.375
1995-01-24,4.66,0.08,58.25
1995-01-25,4.59,0.08,57.375
1995-01-26,4.63,0.08,57.875
1995-01-27,4.59,0.08,57.375
1995-01-30,4.61,0.08,57.625
1995-01-31,4.56,0.08,56.99999999999999
1995-02-01,4.63,0.08,57.875
1995-02-02,4.64,0.08,57.99999999999999
1995-02-03,4.64,0.08,57.99999999999999
1995-02-06,4.64,0.08,57.99999999999999
1995-02-07,4.64,0.08,57.99999999999999
1995-02-08,4.72,0.08,58.99999999999999
1995-02-09,4.78,0.08,59.75
1995-02-10,4.81,0.08,60.12499999999999
1995-02-13,4.81,0.08,60.12499999999999
1995-02-14,4.69,0.08,58.62500000000001
1995-02-15,4.66,0.08,58.25
1995-02-16,4.63,0.08,57.875
1995-02-17,4.53,0.08,56.625
1995-02-21,4.41,0.08,55.125
1995-02-22,4.56,0.08,56.99999999999999
1995-02-23,4.56,0.08,56.99999999999999
1995-02-24,4.66,0.08,58.25
1995-02-27,4.59,0.08,57.375
1995-02-28,4.63,0.08,57.875
1995-03-01,4.63,0.08,57.875
1995-03-02,4.56,0.08,56.99999999999999
1995-03-03,4.72,0.08,58.99999999999999
1995-03-06,4.67,0.08,58.375
1995-03-07,4.61,0.08,57.625
1995-03-08,4.66,0.08,58.25
1995-03-09,4.53,0.08,56.625
1995-03-10,4.56,0.08,56.99999999999999
1995-03-13,4.53,0.08,56.625
1995-03-14,4.38,0.08,54.75
1995-03-15,4.33,0.08,54.125
1995-03-16,4.5,0.08,56.25
1995-03-17,4.5,0.08,56.25
1995-03-20,4.53,0.08,56.625
1995-03-21,4.36,0.08,54.5
1995-03-22,4.47,0.08,55.87499999999999
1995-03-23,4.72,0.08,58.99999999999999
1995-03-24,5.03,0.08,62.875
1995-03-27,5.31,0.08,66.375
1995-03-28,5.36,0.08,67.0
1995-03-29,5.16,0.08,64.5
1995-03-30,5.23,0.08,65.375
1995-03-31,5.25,0.08,65.625
1995-04-03,5.19,0.08,64.875
1995-04-04,5.13,0.06,85.5
1995-04-05,5.16,0.06,86.0
1995-04-06,5.39,0.06,89.83333333333333
1995-04-07,5.52,0.06,92.0
1995-04-10,5.45,0.06,90.83333333333334
1995-04-11,5.47,0.06,91.16666666666667
1995-04-12,5.56,0.06,92.66666666666666
1995-04-13,5.52,0.06,92.0
1995-04-17,5.45,0.06,90.83333333333334
1995-04-18,5.47,0.06,91.16666666666667
1995-04-19,5.34,0.06,89.0
1995-04-20,5.41,0.06,90.16666666666667
1995-04-21,5.39,0.06,89.83333333333333
1995-04-24,5.44,0.06,90.66666666666667
1995-04-25,5.46,0.06,91.0
1995-04-26,5.41,0.06,90.16666666666667
1995-04-27,5.42,0.06,90.33333333333333
1995-04-28,5.38,0.06,89.66666666666667
1995-05-01,5.47,0.06,91.16666666666667
1995-05-02,5.47,0.06,91.16666666666667
1995-05-03,5.5,0.06,91.66666666666667
1995-05-04,5.55,0.06,92.5
1995-05-05,5.5,0.06,91.66666666666667
1995-05-08,5.55,0.06,92.5
1995-05-09,5.47,0.06,91.16666666666667
1995-05-10,5.44,0.06,90.66666666666667
1995-05-11,5.38,0.06,89.66666666666667
1995-05-12,5.41,0.06,90.16666666666667
1995-05-15,5.38,0.06,89.66666666666667
1995-05-16,5.38,0.06,89.66666666666667
1995-05-17,5.27,0.06,87.83333333333333
1995-05-18,5.09,0.06,84.83333333333333
1995-05-19,5.0,0.06,83.33333333333334
1995-05-22,5.02,0.06,83.66666666666666
1995-05-23,5.25,0.06,87.5
1995-05-24,5.27,0.06,87.83333333333333
1995-05-25,5.28,0.06,88.00000000000001
1995-05-26,5.3,0.06,88.33333333333333
1995-05-30,5.33,0.06,88.83333333333334
1995-05-31,5.41,0.06,90.16666666666667
1995-06-01,5.38,0.06,89.66666666666667
1995-06-02,5.39,0.06,89.83333333333333
1995-06-05,5.38,0.06,89.66666666666667
1995-06-06,5.41,0.06,90.16666666666667
1995-06-07,5.39,0.06,89.83333333333333
1995-06-08,5.47,0.06,91.16666666666667
1995-06-09,5.41,0.06,90.16666666666667
1995-06-12,5.52,0.06,92.0
1995-06-13,5.56,0.06,92.66666666666666
1995-06-14,5.59,0.06,93.16666666666667
1995-06-15,5.66,0.06,94.33333333333334
1995-06-16,5.56,0.06,92.66666666666666
1995-06-19,5.61,0.06,93.50000000000001
1995-06-20,5.52,0.06,92.0
1995-06-21,5.41,0.06,90.16666666666667
1995-06-22,5.42,0.06,90.33333333333333
1995-06-23,5.34,0.06,89.0
1995-06-26,5.28,0.06,88.00000000000001
1995-06-27,5.41,0.06,90.16666666666667
1995-06-28,5.34,0.06,89.0
1995-06-29,5.49,0.06,91.5
1995-06-30,5.59,0.06,93.16666666666667
1995-07-03,5.56,0.06,92.66666666666666
1995-07-05,5.53,0.06,92.16666666666667
1995-07-06,5.86,0.06,97.66666666666667
1995-07-07,5.75,0.06,95.83333333333334
1995-07-10,5.48,0.07,78.28571428571428
1995-07-11,5.38,0.07,76.85714285714285
1995-07-12,5.44,0.07,77.71428571428571
1995-07-13,5.41,0.07,77.28571428571428
1995-07-14,5.28,0.07,75.42857142857143
1995-07-17,5.16,0.07,73.71428571428571
1995-07-18,5.22,0.07,74.57142857142856
1995-07-19,5.16,0.07,73.71428571428571
1995-07-20,5.28,0.07,75.42857142857143
1995-07-21,5.31,0.07,75.85714285714285
1995-07-24,5.31,0.07,75.85714285714285
1995-07-25,5.41,0.07,77.28571428571428
1995-07-26,5.47,0.07,78.14285714285714
1995-07-27,5.41,0.07,77.28571428571428
1995-07-28,5.36,0.07,76.57142857142857
1995-07-31,5.47,0.07,78.14285714285714
1995-08-01,5.5,0.07,78.57142857142857
1995-08-02,5.47,0.07,78.14285714285714
1995-08-03,5.44,0.07,77.71428571428571
1995-08-04,5.45,0.07,77.85714285714285
1995-08-07,5.44,0.07,77.71428571428571
1995-08-08,5.41,0.07,77.28571428571428
1995-08-09,5.44,0.07,77.71428571428571
1995-08-10,5.41,0.07,77.28571428571428
1995-08-11,5.44,0.07,77.71428571428571
1995-08-14,5.47,0.07,78.14285714285714
1995-08-15,5.47,0.07,78.14285714285714
1995-08-16,5.39,0.07,76.99999999999999
1995-08-17,5.38,0.07,76.85714285714285
1995-08-18,5.34,0.07,76.28571428571428
1995-08-21,5.38,0.07,76.85714285714285
1995-08-22,5.53,0.07,79.0
1995-08-23,5.66,0.07,80.85714285714285
1995-08-24,5.66,0.07,80.85714285714285
1995-08-25,5.64,0.07,80.57142857142856
1995-08-28,5.59,0.07,79.85714285714285
1995-08-29,5.91,0.07,84.42857142857142
1995-08-30,5.84,0.07,83.42857142857142
1995-08-31,5.91,0.07,84.42857142857142
1995-09-01,6.0,0.07,85.71428571428571
1995-09-05,6.09,0.07,86.99999999999999
1995-09-06,6.16,0.07,88.0
1995-09-07,6.13,0.07,87.57142857142856
1995-09-08,6.22,0.07,88.85714285714285
1995-09-11,6.32,0.07,90.28571428571428
1995-09-12,6.41,0.07,91.57142857142857
1995-09-13,6.41,0.07,91.57142857142857
1995-09-14,6.52,0.07,93.14285714285712
1995-09-15,6.47,0.07,92.42857142857142
1995-09-18,6.41,0.07,91.57142857142857
1995-09-19,6.47,0.07,92.42857142857142
1995-09-20,6.44,0.07,92.0
1995-09-21,6.25,0.07,89.28571428571428
1995-09-22,6.13,0.07,87.57142857142856
1995-09-25,6.09,0.07,86.99999999999999
1995-09-26,6.16,0.07,88.0
1995-09-27,6.19,0.07,88.42857142857143
1995-09-28,6.16,0.07,88.0
1995-09-29,6.08,0.07,86.85714285714285
1995-10-02,6.09,0.07,86.99999999999999
1995-10-03,6.09,0.07,86.99999999999999
1995-10-04,6.0,0.07,85.71428571428571
1995-10-05,6.02,0.07,85.99999999999999
1995-10-06,6.03,0.07,86.14285714285714
1995-10-09,5.97,0.07,85.28571428571428
1995-10-10,6.06,0.07,86.57142857142856
1995-10-11,6.09,0.07,86.99999999999999
1995-10-12,6.06,0.07,86.57142857142856
1995-10-13,6.13,0.07,87.57142857142856
1995-10-16,6.16,0.07,88.0
1995-10-17,6.16,0.07,88.0
1995-10-18,6.16,0.07,88.0
1995-10-19,6.13,0.07,87.57142857142856
1995-10-20,5.94,0.07,84.85714285714286
1995-10-23,5.72,0.07,81.71428571428571
1995-10-24,5.88,0.07,83.99999999999999
1995-10-25,5.91,0.07,84.42857142857142
1995-10-26,5.81,0.07,82.99999999999999
1995-10-27,5.91,0.07,84.42857142857142
1995-10-30,5.97,0.07,85.28571428571428
1995-10-31,6.0,0.07,85.71428571428571
1995-11-01,6.09,0.07,86.99999999999999
1995-11-02,6.16,0.07,88.0
1995-11-03,6.11,0.07,87.28571428571428
1995-11-06,6.23,0.07,89.0
1995-11-07,6.13,0.07,87.57142857142856
1995-11-08,6.16,0.07,88.0
1995-11-09,6.23,0.07,89.0
1995-11-10,3.88,0.07,55.42857142857142
1995-11-13,4.0,0.07,57.14285714285714
1995-11-14,4.11,0.07,58.714285714285715
1995-11-15,4.22,0.07,60.28571428571428
1995-11-16,4.25,0.07,60.71428571428571
1995-11-17,4.28,0.07,61.14285714285714
1995-11-20,4.09,0.07,58.42857142857142
1995-11-21,4.19,0.07,59.857142857142854
1995-11-22,4.22,0.07,60.28571428571428
1995-11-24,4.18,0.07,59.7142857142857
1995-11-27,4.09,0.07,58.42857142857142
1995-11-28,4.16,0.07,59.42857142857142
1995-11-29,4.19,0.07,59.857142857142854
1995-11-30,4.19,0.07,59.857142857142854
1995-12-01,4.11,0.07,58.714285714285715
1995-12-04,4.06,0.07,57.999999999999986
1995-12-05,4.06,0.07,57.999999999999986
1995-12-06,3.97,0.07,56.71428571428571
1995-12-07,3.86,0.07,55.14285714285714
1995-12-08,3.84,0.07,54.85714285714285
1995-12-11,3.78,0.07,53.99999999999999
1995-12-12,3.75,0.07,53.57142857142857
1995-12-13,3.84,0.07,54.85714285714285
1995-12-14,4.06,0.07,57.999999999999986
1995-12-15,4.03,0.07,57.57142857142857
1995-12-18,4.03,0.07,57.57142857142857
1995-12-19,4.09,0.07,58.42857142857142
1995-12-20,4.09,0.07,58.42857142857142
1995-12-21,4.0,0.07,57.14285714285714
1995-12-22,4.0,0.07,57.14285714285714
1995-12-26,3.91,0.07,55.857142857142854
1995-12-27,4.0,0.07,57.14285714285714
1995-12-28,4.13,0.07,58.99999999999999
1995-12-29,4.08,0.07,58.285714285714285
1996-01-02,4.19,0.07,59.857142857142854
1996-01-03,4.23,0.07,60.42857142857143
1996-01-04,4.2,0.07,60.0
1996-01-05,4.22,0.07,60.28571428571428
1996-01-08,4.16,0.07,59.42857142857142
1996-01-09,4.02,0.07,57.428571428571416
1996-01-10,3.97,0.07,56.71428571428571
1996-01-11,4.11,0.07,58.714285714285715
1996-01-12,4.09,0.07,58.42857142857142
1996-01-15,4.08,0.07,58.285714285714285
1996-01-16,4.13,0.07,58.99999999999999
1996-01-17,4.38,0.07,62.57142857142856
1996-01-18,4.38,0.07,62.57142857142856
1996-01-19,4.27,0.07,60.999999999999986
1996-01-22,4.47,0.07,63.85714285714285
1996-01-23,4.52,0.07,64.57142857142856
1996-01-24,4.45,0.07,63.57142857142857
1996-01-25,4.47,0.07,63.85714285714285
1996-01-26,4.44,0.07,63.42857142857143
1996-01-29,4.5,0.07,64.28571428571428
1996-01-30,4.66,0.07,66.57142857142857
1996-01-31,4.66,0.07,66.57142857142857
1996-02-01,4.59,0.07,65.57142857142857
1996-02-02,4.53,0.07,64.71428571428571
1996-02-05,4.5,0.07,64.28571428571428
1996-02-06,4.53,0.07,64.71428571428571
1996-02-07,4.69,0.07,67.0
1996-02-08,4.63,0.07,66.14285714285714
1996-02-09,4.63,0.07,66.14285714285714
1996-02-12,4.56,0.07,65.14285714285712
1996-02-13,4.47,0.07,63.85714285714285
1996-02-14,4.44,0.07,63.42857142857143
1996-02-15,4.41,0.07,62.99999999999999
1996-02-16,4.41,0.07,62.99999999999999
1996-02-20,4.31,0.07,61.57142857142856
1996-02-21,4.41,0.07,62.99999999999999
1996-02-22,4.55,0.07,64.99999999999999
1996-02-23,4.56,0.07,65.14285714285712
1996-02-26,4.5,0.07,64.28571428571428
1996-02-27,4.56,0.07,65.14285714285712
1996-02-28,4.84,0.07,69.14285714285714
1996-02-29,4.75,0.07,67.85714285714285
1996-03-01,4.66,0.07,66.57142857142857
1996-03-04,4.78,0.07,68.28571428571428
1996-03-05,4.88,0.07,69.71428571428571
1996-03-06,4.78,0.07,68.28571428571428
1996-03-07,4.66,0.07,66.57142857142857
1996-03-08,4.66,0.07,66.57142857142857
1996-03-11,4.72,0.07,67.42857142857142
1996-03-12,4.63,0.07,66.14285714285714
1996-03-13,4.66,0.07,66.57142857142857
1996-03-14,4.66,0.07,66.57142857142857
1996-03-15,4.75,0.07,67.85714285714285
1996-03-18,4.78,0.07,68.28571428571428
1996-03-19,4.72,0.07,67.42857142857142
1996-03-20,4.72,0.07,67.42857142857142
1996-03-21,4.7,0.07,67.14285714285714
1996-03-22,4.56,0.07,65.14285714285712
1996-03-25,4.51,0.07,64.42857142857142
1996-03-26,4.63,0.07,66.14285714285714
1996-03-27,4.67,0.07,66.71428571428571
1996-03-28,4.94,0.07,70.57142857142857
1996-03-29,4.84,0.07,69.14285714285714
1996-04-01,4.58,0.07,65.42857142857142
1996-04-02,4.69,0.07,67.0
1996-04-03,4.69,0.07,67.0
1996-04-04,4.66,0.07,66.57142857142857
1996-04-08,4.56,0.07,65.14285714285712
1996-04-09,4.61,0.07,65.85714285714286
1996-04-10,4.56,0.07,65.14285714285712
1996-04-11,4.53,0.07,64.71428571428571
1996-04-12,4.5,0.07,64.28571428571428
1996-04-15,4.5,0.07,64.28571428571428
1996-04-16,4.44,0.07,63.42857142857143
1996-04-17,4.42,0.07,63.14285714285714
1996-04-18,4.38,0.07,62.57142857142856
1996-04-19,4.38,0.07,62.57142857142856
1996-04-22,4.48,0.07,64.0
1996-04-23,4.5,0.07,64.28571428571428
1996-04-24,4.5,0.07,64.28571428571428
1996-04-25,4.5,0.07,64.28571428571428
1996-04-26,4.56,0.07,65.14285714285712
1996-04-29,3.72,0.07,53.14285714285714
1996-04-30,3.8,0.07,54.28571428571428
1996-05-01,3.75,0.07,53.57142857142857
1996-05-02,3.72,0.07,53.14285714285714
1996-05-03,3.78,0.07,53.99999999999999
1996-05-06,3.78,0.07,53.99999999999999
1996-05-07,3.69,0.07,52.71428571428571
1996-05-08,3.63,0.07,51.857142857142854
1996-05-09,3.63,0.07,51.857142857142854
1996-05-10,3.59,0.07,51.28571428571428
1996-05-13,3.5,0.07,49.99999999999999
1996-05-14,3.52,0.07,50.285714285714285
1996-05-15,3.53,0.07,50.42857142857142
1996-05-16,3.55,0.07,50.71428571428571
1996-05-17,3.53,0.07,50.42857142857142
1996-05-20,3.59,0.07,51.28571428571428
1996-05-21,3.69,0.07,52.71428571428571
1996-05-22,3.73,0.07,53.28571428571428
1996-05-23,3.75,0.07,53.57142857142857
1996-05-24,3.75,0.07,53.57142857142857
1996-05-28,3.88,0.07,55.42857142857142
1996-05-29,3.94,0.07,56.28571428571428
1996-05-30,3.84,0.07,54.85714285714285
1996-05-31,3.78,0.07,53.99999999999999
1996-06-03,3.84,0.07,54.85714285714285
1996-06-04,3.88,0.07,55.42857142857142
1996-06-05,3.91,0.07,55.857142857142854
1996-06-06,3.91,0.07,55.857142857142854
1996-06-07,3.88,0.07,55.42857142857142
1996-06-10,3.88,0.07,55.42857142857142
1996-06-11,3.88,0.07,55.42857142857142
1996-06-12,3.97,0.07,56.71428571428571
1996-06-13,4.03,0.07,57.57142857142857
1996-06-14,3.94,0.07,56.28571428571428
1996-06-17,3.94,0.07,56.28571428571428
1996-06-18,3.94,0.07,56.28571428571428
1996-06-19,3.94,0.07,56.28571428571428
1996-06-20,3.92,0.07,55.99999999999999
1996-06-21,3.91,0.07,55.857142857142854
1996-06-24,3.94,0.07,56.28571428571428
1996-06-25,3.91,0.07,55.857142857142854
1996-06-26,3.91,0.07,55.857142857142854
1996-06-27,3.81,0.07,54.42857142857142
1996-06-28,3.75,0.07,53.57142857142857
1996-07-01,3.69,0.07,52.71428571428571
1996-07-02,3.75,0.07,53.57142857142857
1996-07-03,3.78,0.07,53.99999999999999
1996-07-05,3.72,0.07,53.14285714285714
1996-07-08,3.69,0.07,52.71428571428571
1996-07-09,3.78,0.07,53.99999999999999
1996-07-10,3.75,0.07,53.57142857142857
1996-07-11,3.64,0.07,52.0
1996-07-12,3.56,0.05,71.2
1996-07-15,3.5,0.05,70.0
1996-07-16,3.38,0.05,67.6
1996-07-17,3.41,0.05,68.2
1996-07-18,3.44,0.05,68.8
1996-07-19,3.34,0.05,66.8
1996-07-22,3.34,0.05,66.8
1996-07-23,3.38,0.05,67.6
1996-07-24,3.19,0.05,63.8
1996-07-25,3.25,0.05,65.0
1996-07-26,3.28,0.05,65.6
1996-07-29,3.28,0.05,65.6
1996-07-30,3.28,0.05,65.6
1996-07-31,3.28,0.05,65.6
1996-08-01,3.31,0.05,66.2
1996-08-02,3.44,0.05,68.8
1996-08-05,3.5,0.05,70.0
1996-08-06,3.5,0.05,70.0
1996-08-07,3.44,0.05,68.8
1996-08-08,3.44,0.05,68.8
1996-08-09,3.38,0.05,67.6
1996-08-12,3.44,0.05,68.8
1996-08-13,3.44,0.05,68.8
1996-08-14,3.41,0.05,68.2
1996-08-15,3.44,0.05,68.8
1996-08-16,3.44,0.05,68.8
1996-08-19,3.44,0.05,68.8
1996-08-20,3.44,0.05,68.8
1996-08-21,3.44,0.05,68.8
1996-08-22,3.31,0.05,66.2
1996-08-23,3.19,0.05,63.8
1996-08-26,3.03,0.05,60.599999999999994
1996-08-27,3.13,0.05,62.599999999999994
1996-08-28,3.06,0.05,61.199999999999996
1996-08-29,2.98,0.05,59.599999999999994
1996-08-30,2.88,0.05,57.599999999999994
1996-09-03,2.92,0.05,58.4
1996-09-04,2.86,0.05,57.199999999999996
1996-09-05,2.75,0.05,55.0
1996-09-06,2.13,0.05,42.599999999999994
1996-09-09,2.13,0.05,42.599999999999994
1996-09-10,2.13,0.05,42.599999999999994
1996-09-11,2.17,0.05,43.4
1996-09-12,2.22,0.05,44.4
1996-09-13,2.28,0.05,45.599999999999994
1996-09-16,2.33,0.05,46.6
1996-09-17,2.28,0.05,45.599999999999994
1996-09-18,2.28,0.05,45.599999999999994
1996-09-19,2.36,0.05,47.199999999999996
1996-09-20,2.39,0.05,47.8
1996-09-23,2.38,0.05,47.599999999999994
1996-09-24,2.41,0.05,48.2
1996-09-25,2.44,0.05,48.8
1996-09-26,2.41,0.05,48.2
1996-09-27,2.55,0.05,50.99999999999999
1996-09-30,2.59,0.05,51.8
1996-10-01,2.56,0.05,51.199999999999996
1996-10-02,2.58,0.05,51.6
1996-10-03,2.59,0.05,51.8
1996-10-04,2.59,0.05,51.8
1996-10-07,2.63,0.05,52.599999999999994
1996-10-08,2.56,0.05,51.199999999999996
1996-10-09,2.63,0.05,52.599999999999994
1996-10-10,2.59,0.05,51.8
1996-10-11,2.59,0.03,86.33333333333333
1996-10-14,2.59,0.03,86.33333333333333
1996-10-15,2.63,0.03,87.66666666666667
1996-10-16,2.55,0.03,85.0
1996-10-17,2.55,0.03,85.0
1996-10-18,2.63,0.03,87.66666666666667
1996-10-21,2.75,0.03,91.66666666666667
1996-10-22,2.72,0.03,90.66666666666667
1996-10-23,2.67,0.03,89.0
1996-10-24,2.77,0.03,92.33333333333334
1996-10-25,2.75,0.03,91.66666666666667
1996-10-28,2.77,0.03,92.33333333333334
1996-10-29,2.84,0.03,94.66666666666667
1996-10-30,2.81,0.03,93.66666666666667
1996-10-31,2.81,0.03,93.66666666666667
1996-11-01,2.94,0.03,98.0
1996-11-04,2.94,0.03,98.0
1996-11-05,2.94,0.03,98.0
1996-11-06,3.0,0.03,100.0
1996-11-07,3.06,0.03,102.0
1996-11-08,3.13,0.03,104.33333333333333
1996-11-11,3.06,0.03,102.0
1996-11-12,3.27,0.03,109.0
1996-11-13,3.34,0.03,111.33333333333333
1996-11-14,3.41,0.03,113.66666666666667
1996-11-15,3.41,0.03,113.66666666666667
1996-11-18,3.31,0.03,110.33333333333334
1996-11-19,3.28,0.03,109.33333333333333
1996-11-20,3.34,0.03,111.33333333333333
1996-11-21,3.3,0.03,110.0
1996-11-22,3.23,0.03,107.66666666666667
1996-11-25,3.23,0.03,107.66666666666667
1996-11-26,3.25,0.03,108.33333333333334
1996-11-27,3.25,0.03,108.33333333333334
1996-11-29,3.38,0.03,112.66666666666667
1996-12-02,3.38,0.03,112.66666666666667
1996-12-03,3.34,0.03,111.33333333333333
1996-12-04,3.38,0.03,112.66666666666667
1996-12-05,3.38,0.03,112.66666666666667
1996-12-06,3.3,0.03,110.0
1996-12-09,3.44,0.03,114.66666666666667
1996-12-10,3.44,0.03,114.66666666666667
1996-12-11,3.34,0.03,111.33333333333333
1996-12-12,3.34,0.03,111.33333333333333
1996-12-13,3.28,0.03,109.33333333333333
1996-12-16,3.3,0.03,110.0
1996-12-17,3.25,0.03,108.33333333333334
1996-12-18,3.38,0.03,112.66666666666667
1996-12-19,3.34,0.03,111.33333333333333
1996-12-20,3.33,0.03,111.0
1996-12-23,3.25,0.03,108.33333333333334
1996-12-24,3.25,0.03,108.33333333333334
1996-12-26,3.27,0.03,109.0
1996-12-27,3.41,0.03,113.66666666666667
1996-12-30,3.5,0.03,116.66666666666667
1996-12-31,3.56,0.03,118.66666666666667
1997-01-02,3.52,0.03,117.33333333333334
1997-01-03,3.66,0.03,122.00000000000001
1997-01-06,3.66,0.03,122.00000000000001
1997-01-07,3.63,0.03,121.0
1997-01-08,3.53,0.03,117.66666666666667
1997-01-09,3.53,0.03,117.66666666666667
1997-01-10,3.7,0.03,123.33333333333334
1997-01-13,3.7,0.03,123.33333333333334
1997-01-14,3.67,0.05,73.39999999999999
1997-01-15,3.59,0.05,71.8
1997-01-16,3.59,0.05,71.8
1997-01-17,3.56,0.05,71.2
1997-01-20,3.52,0.05,70.39999999999999
1997-01-21,3.48,0.05,69.6
1997-01-22,3.5,0.05,70.0
1997-01-23,3.56,0.05,71.2
1997-01-24,3.5,0.05,70.0
1997-01-27,3.52,0.05,70.39999999999999
1997-01-28,3.53,0.05,70.6
1997-01-29,3.5,0.05,70.0
1997-01-30,3.53,0.05,70.6
1997-01-31,3.52,0.05,70.39999999999999
1997-02-03,3.53,0.05,70.6
1997-02-04,3.48,0.05,69.6
1997-02-05,3.5,0.05,70.0
1997-02-06,3.5,0.05,70.0
1997-02-07,3.45,0.05,69.0
1997-02-10,3.56,0.05,71.2
1997-02-11,3.67,0.05,73.39999999999999
1997-02-12,3.75,0.05,75.0
1997-02-13,3.77,0.05,75.39999999999999
1997-02-14,3.72,0.05,74.4
1997-02-18,3.78,0.05,75.6
1997-02-19,3.78,0.05,75.6
1997-02-20,3.75,0.05,75.0
1997-02-21,3.77,0.05,75.39999999999999
1997-02-24,3.75,0.05,75.0
1997-02-25,3.86,0.05,77.19999999999999
1997-02-26,3.88,0.05,77.6
1997-02-27,3.89,0.05,77.8
1997-02-28,3.84,0.05,76.8
1997-03-03,3.77,0.05,75.39999999999999
1997-03-04,3.63,0.05,72.6
1997-03-05,3.77,0.05,75.39999999999999
1997-03-06,3.69,0.05,73.8
1997-03-07,3.56,0.05,71.2
1997-03-10,3.56,0.05,71.2
1997-03-11,3.59,0.05,71.8
1997-03-12,3.59,0.05,71.8
1997-03-13,3.59,0.05,71.8
1997-03-14,3.59,0.05,71.8
1997-03-17,3.63,0.05,72.6
1997-03-18,3.65,0.05,73.0
1997-03-19,3.65,0.05,73.0
1997-03-20,3.59,0.05,71.8
1997-03-21,3.47,0.05,69.4
1997-03-24,3.38,0.05,67.6
1997-03-25,3.25,0.05,65.0
1997-03-26,3.31,0.05,66.2
1997-03-27,3.28,0.05,65.6
1997-03-31,3.28,0.05,65.6
1997-04-01,3.38,0.05,67.6
1997-04-02,3.44,0.05,68.8
1997-04-03,3.34,0.05,66.8
1997-04-04,3.38,0.05,67.6
1997-04-07,3.42,0.05,68.39999999999999
1997-04-08,3.44,0.05,68.8
1997-04-09,3.44,0.05,68.8
1997-04-10,3.34,0.05,66.8
1997-04-11,3.28,0.05,65.6
1997-04-14,3.22,0.05,64.4
1997-04-15,3.19,0.05,63.8
1997-04-16,3.22,0.05,64.4
1997-04-17,3.22,0.05,64.4
1997-04-18,3.25,0.05,65.0
1997-04-21,3.16,0.05,63.2
1997-04-22,3.0,0.05,60.0
1997-04-23,3.05,0.05,60.99999999999999
1997-04-24,3.05,0.05,60.99999999999999
1997-04-25,3.08,0.05,61.6
1997-04-28,3.19,0.05,63.8
1997-04-29,3.25,0.05,65.0
1997-04-30,3.2,0.05,64.0
1997-05-01,3.2,0.05,64.0
1997-05-02,3.22,0.05,64.4
1997-05-05,3.19,0.05,63.8
1997-05-06,3.28,0.05,65.6
1997-05-07,3.27,0.05,65.39999999999999
1997-05-08,3.34,0.05,66.8
1997-05-09,3.48,0.05,69.6
1997-05-12,3.5,0.05,70.0
1997-05-13,3.72,0.05,74.4
1997-05-14,3.7,0.05,74.0
1997-05-15,3.89,0.05,77.8
1997-05-16,3.86,0.05,77.19999999999999
1997-05-19,3.95,0.05,79.0
1997-05-20,3.94,0.05,78.8
1997-05-21,3.91,0.05,78.2
1997-05-22,3.91,0.05,78.2
1997-05-23,3.91,0.05,78.2
1997-05-27,3.88,0.05,77.6
1997-05-28,3.91,0.05,78.2
1997-05-29,3.95,0.05,79.0
1997-05-30,3.86,0.05,77.19999999999999
1997-06-02,3.86,0.05,77.19999999999999
1997-06-03,3.88,0.05,77.6
1997-06-04,3.88,0.05,77.6
1997-06-05,3.86,0.05,77.19999999999999
1997-06-06,3.78,0.05,75.6
1997-06-09,3.8,0.05,75.99999999999999
1997-06-10,3.73,0.05,74.6
1997-06-11,3.72,0.05,74.4
1997-06-12,3.81,0.05,76.2
1997-06-13,3.88,0.05,77.6
1997-06-16,3.95,0.05,79.0
1997-06-17,4.02,0.05,80.39999999999999
1997-06-18,4.03,0.05,80.6
1997-06-19,4.25,0.05,85.0
1997-06-20,4.36,0.05,87.2
1997-06-23,4.38,0.05,87.6
1997-06-24,4.46,0.05,89.19999999999999
1997-06-25,4.13,0.05,82.6
1997-06-26,4.14,0.05,82.79999999999998
1997-06-27,4.33,0.05,86.6
1997-06-30,4.25,0.05,85.0
1997-07-01,4.27,0.05,85.39999999999999
1997-07-02,4.28,0.05,85.6
1997-07-03,4.23,0.05,84.60000000000001
1997-07-07,4.42,0.05,88.39999999999999
1997-07-08,4.59,0.05,91.8
1997-07-09,4.56,0.05,91.19999999999999
1997-07-10,4.67,0.05,93.39999999999999
1997-07-11,4.69,0.05,93.8
1997-07-14,4.69,0.05,93.8
1997-07-15,4.69,0.07,67.0
1997-07-16,4.92,0.07,70.28571428571428
1997-07-17,4.84,0.07,69.14285714285714
1997-07-18,4.86,0.07,69.42857142857143
1997-07-21,4.86,0.07,69.42857142857143
1997-07-22,4.95,0.07,70.71428571428571
1997-07-23,4.86,0.07,69.42857142857143
1997-07-24,4.84,0.07,69.14285714285714
1997-07-25,4.88,0.07,69.71428571428571
1997-07-28,4.97,0.07,70.99999999999999
1997-07-29,5.23,0.07,74.71428571428571
1997-07-30,5.25,0.07,74.99999999999999
1997-07-31,5.32,0.07,76.0
1997-08-01,5.11,0.07,73.0
1997-08-04,5.13,0.07,73.28571428571428
