date,ALL,ALL_EPS,PE Ratio
2004-09-02,46.67,0.0,inf
2004-09-03,47.02,0.0,inf
2004-09-07,47.91,0.0,inf
2004-09-08,47.54,0.0,inf
2004-09-09,46.5,0.0,inf
2004-09-10,46.92,0.0,inf
2004-09-13,47.63,0.0,inf
2004-09-14,47.73,0.0,inf
2004-09-15,47.71,0.0,inf
2004-09-16,48.08,0.0,inf
2004-09-17,48.84,0.0,inf
2004-09-20,48.39,0.0,inf
2004-09-21,49.08,0.0,inf
2004-09-22,48.51,0.0,inf
2004-09-23,48.4,0.0,inf
2004-09-24,48.25,0.0,inf
2004-09-27,47.41,0.0,inf
2004-09-28,47.8,0.0,inf
2004-09-29,47.92,0.0,inf
2004-09-30,47.99,0.0,inf
2004-10-01,48.47,0.0,inf
2004-10-04,48.61,0.0,inf
2004-10-05,48.3,0.0,inf
2004-10-06,48.5,0.0,inf
2004-10-07,48.11,0.0,inf
2004-10-08,47.9,0.0,inf
2004-10-11,47.85,0.0,inf
2004-10-12,47.85,0.0,inf
2004-10-13,47.64,0.0,inf
2004-10-14,47.39,0.0,inf
2004-10-15,47.39,0.0,inf
2004-10-18,48.06,0.0,inf
2004-10-19,46.48,0.0,inf
2004-10-20,46.34,0.0,inf
2004-10-21,47.09,0.0,inf
2004-10-22,46.83,0.0,inf
2004-10-25,46.7,0.0,inf
2004-10-26,47.61,0.0,inf
2004-10-27,47.83,0.0,inf
2004-10-28,47.7,0.0,inf
2004-10-29,48.09,0.0,inf
2004-11-01,48.0,0.0,inf
2004-11-02,48.12,0.0,inf
2004-11-03,48.11,0.0,inf
2004-11-04,48.56,0.0,inf
2004-11-05,48.34,0.0,inf
2004-11-08,48.25,0.0,inf
2004-11-09,48.25,0.0,inf
2004-11-10,49.58,0.0,inf
2004-11-11,50.52,0.0,inf
2004-11-12,50.74,0.0,inf
2004-11-15,50.41,0.0,inf
2004-11-16,50.34,0.0,inf
2004-11-17,50.48,0.0,inf
2004-11-18,50.65,0.0,inf
2004-11-19,50.28,0.0,inf
2004-11-22,51.11,0.0,inf
2004-11-23,50.9,0.0,inf
2004-11-24,50.94,0.0,inf
2004-11-26,51.0,0.0,inf
2004-11-29,50.46,0.0,inf
2004-11-30,50.5,0.0,inf
2004-12-01,51.43,0.0,inf
2004-12-02,51.2,0.0,inf
2004-12-03,51.35,0.0,inf
2004-12-06,50.97,0.0,inf
2004-12-07,50.8,0.0,inf
2004-12-08,51.24,0.0,inf
2004-12-09,50.87,0.0,inf
2004-12-10,50.76,0.0,inf
2004-12-13,50.67,0.0,inf
2004-12-14,50.53,0.0,inf
2004-12-15,51.35,0.0,inf
2004-12-16,50.55,0.0,inf
2004-12-17,50.05,0.0,inf
2004-12-20,50.24,0.0,inf
2004-12-21,50.55,0.0,inf
2004-12-22,51.25,0.0,inf
2004-12-23,51.03,0.0,inf
2004-12-27,50.85,0.0,inf
2004-12-28,51.32,0.0,inf
2004-12-29,51.46,0.0,inf
2004-12-30,51.76,0.0,inf
2004-12-31,51.72,0.0,inf
2005-01-03,51.22,0.0,inf
2005-01-04,51.05,0.0,inf
2005-01-05,50.65,0.0,inf
2005-01-06,51.09,0.0,inf
2005-01-07,51.03,0.0,inf
2005-01-10,51.34,0.0,inf
2005-01-11,51.1,0.0,inf
2005-01-12,51.3,0.0,inf
2005-01-13,51.52,0.0,inf
2005-01-14,51.49,0.0,inf
2005-01-18,51.58,0.0,inf
2005-01-19,50.67,0.0,inf
2005-01-20,50.16,0.0,inf
2005-01-21,50.22,0.0,inf
2005-01-24,50.18,0.0,inf
2005-01-25,49.95,0.0,inf
2005-01-26,50.69,0.0,inf
2005-01-27,50.26,0.0,inf
2005-01-28,49.67,0.0,inf
2005-01-31,50.44,0.0,inf
2005-02-01,50.93,0.0,inf
2005-02-02,51.1,0.0,inf
2005-02-03,50.93,0.0,inf
2005-02-04,52.35,0.0,inf
2005-02-07,52.2,0.0,inf
2005-02-08,52.44,0.0,inf
2005-02-09,52.15,0.0,inf
2005-02-10,52.27,0.0,inf
2005-02-11,52.93,0.0,inf
2005-02-14,53.13,0.0,inf
2005-02-15,53.19,0.0,inf
2005-02-16,53.55,0.0,inf
2005-02-17,53.49,0.0,inf
2005-02-18,53.1,0.0,inf
2005-02-22,52.14,0.0,inf
2005-02-23,52.32,0.0,inf
2005-02-24,53.37,0.0,inf
2005-02-25,53.7,0.0,inf
2005-02-28,53.68,0.0,inf
2005-03-01,53.83,0.0,inf
2005-03-02,53.88,0.0,inf
2005-03-03,53.52,0.0,inf
2005-03-04,53.94,0.0,inf
2005-03-07,54.39,0.0,inf
2005-03-08,54.53,0.0,inf
2005-03-09,54.0,0.0,inf
2005-03-10,54.54,0.0,inf
2005-03-11,54.41,0.0,inf
2005-03-14,54.6,0.0,inf
2005-03-15,54.75,0.0,inf
2005-03-16,54.2,0.0,inf
2005-03-17,53.75,0.0,inf
2005-03-18,53.02,0.0,inf
2005-03-21,53.12,0.0,inf
2005-03-22,52.8,0.0,inf
2005-03-23,52.95,0.0,inf
2005-03-24,52.76,0.0,inf
2005-03-28,53.12,0.0,inf
2005-03-29,53.39,0.0,inf
2005-03-30,53.81,0.0,inf
2005-03-31,54.06,0.0,inf
2005-04-01,53.4,0.0,inf
2005-04-04,54.67,0.0,inf
2005-04-05,54.63,0.0,inf
2005-04-06,54.72,0.0,inf
2005-04-07,54.77,0.0,inf
2005-04-08,54.2,0.0,inf
2005-04-11,54.02,0.0,inf
2005-04-12,54.8,0.0,inf
2005-04-13,54.5,0.0,inf
2005-04-14,54.11,0.0,inf
2005-04-15,53.31,0.0,inf
2005-04-18,52.72,0.0,inf
2005-04-19,53.19,0.0,inf
2005-04-20,53.55,0.0,inf
2005-04-21,53.79,0.0,inf
2005-04-22,54.57,0.0,inf
2005-04-25,54.69,0.0,inf
2005-04-26,54.63,0.0,inf
2005-04-27,54.94,0.0,inf
2005-04-28,54.75,0.0,inf
2005-04-29,56.16,0.0,inf
2005-05-02,55.88,0.0,inf
2005-05-03,56.18,1.66,33.8433734939759
2005-05-04,57.32,1.66,34.53012048192771
2005-05-05,57.47,1.66,34.62048192771084
2005-05-06,57.5,1.66,34.63855421686747
2005-05-09,57.36,1.66,34.55421686746988
2005-05-10,56.63,1.66,34.1144578313253
2005-05-11,56.54,1.66,34.06024096385542
2005-05-12,56.79,1.66,34.21084337349398
2005-05-13,56.32,1.66,33.9277108433735
2005-05-16,56.57,1.66,34.07831325301205
2005-05-17,57.34,1.66,34.5421686746988
2005-05-18,57.39,1.66,34.57228915662651
2005-05-19,57.15,1.66,34.4277108433735
2005-05-20,57.1,1.66,34.397590361445786
2005-05-23,57.75,1.66,34.78915662650603
2005-05-24,58.26,1.66,35.096385542168676
2005-05-25,58.03,1.66,34.95783132530121
2005-05-26,58.43,1.66,35.19879518072289
2005-05-27,58.28,1.66,35.10843373493976
2005-05-31,58.2,1.66,35.06024096385543
2005-06-01,58.49,1.66,35.234939759036145
2005-06-02,59.02,1.66,35.55421686746988
2005-06-03,58.61,1.66,35.307228915662655
2005-06-06,59.24,1.66,35.68674698795181
2005-06-07,58.95,1.66,35.51204819277109
2005-06-08,59.0,1.66,35.5421686746988
2005-06-09,59.43,1.66,35.80120481927711
2005-06-10,59.19,1.66,35.6566265060241
2005-06-13,58.55,1.66,35.2710843373494
2005-06-14,59.32,1.66,35.734939759036145
2005-06-15,59.53,1.66,35.86144578313253
2005-06-16,59.86,1.66,36.06024096385542
2005-06-17,60.19,1.66,36.25903614457831
2005-06-20,60.18,1.66,36.25301204819277
2005-06-21,60.36,1.66,36.36144578313253
2005-06-22,60.34,1.66,36.34939759036145
2005-06-23,59.53,1.66,35.86144578313253
2005-06-24,59.81,1.66,36.03012048192772
2005-06-27,60.25,1.66,36.295180722891565
2005-06-28,59.73,1.66,35.98192771084337
2005-06-29,60.19,1.66,36.25903614457831
2005-06-30,59.75,1.66,35.99397590361446
2005-07-01,59.85,1.66,36.05421686746988
2005-07-05,61.05,1.66,36.77710843373494
2005-07-06,60.38,1.66,36.37349397590362
2005-07-07,60.4,1.66,36.3855421686747
2005-07-08,60.17,1.66,36.246987951807235
2005-07-11,60.63,1.66,36.52409638554217
2005-07-12,61.36,1.66,36.96385542168675
2005-07-13,61.02,1.66,36.75903614457832
2005-07-14,61.65,1.66,37.13855421686747
2005-07-15,62.26,1.66,37.506024096385545
2005-07-18,61.94,1.66,37.31325301204819
2005-07-19,62.33,1.66,37.54819277108434
2005-07-20,62.0,1.66,37.34939759036145
2005-07-21,61.2,1.66,36.867469879518076
2005-07-22,61.07,1.66,36.78915662650603
2005-07-25,61.26,1.66,36.903614457831324
2005-07-26,61.93,1.66,37.307228915662655
2005-07-27,61.9,1.66,37.28915662650603
2005-07-28,61.86,1.66,37.265060240963855
2005-07-29,61.26,1.66,36.903614457831324
2005-08-01,60.8,1.66,36.626506024096386
2005-08-02,61.35,1.66,36.95783132530121
2005-08-03,60.81,3.38,17.99112426035503
2005-08-04,60.25,3.38,17.825443786982248
2005-08-05,59.08,3.38,17.4792899408284
2005-08-08,58.94,3.38,17.437869822485208
2005-08-09,58.78,3.38,17.3905325443787
2005-08-10,58.04,3.38,17.171597633136095
2005-08-11,58.22,3.38,17.224852071005916
2005-08-12,58.08,3.38,17.183431952662723
2005-08-15,58.61,3.38,17.340236686390533
2005-08-16,57.78,3.38,17.09467455621302
2005-08-17,58.34,3.38,17.2603550295858
2005-08-18,58.37,3.38,17.26923076923077
2005-08-19,58.48,3.38,17.301775147928993
2005-08-22,58.86,3.38,17.414201183431953
2005-08-23,58.91,3.38,17.428994082840237
2005-08-24,58.14,3.38,17.201183431952664
2005-08-25,58.71,3.38,17.369822485207102
2005-08-26,58.27,3.38,17.239644970414204
2005-08-29,57.18,3.38,16.91715976331361
2005-08-30,56.64,3.38,16.757396449704142
2005-08-31,56.21,3.38,16.6301775147929
2005-09-01,55.79,3.38,16.505917159763314
2005-09-02,55.53,3.38,16.428994082840237
2005-09-06,55.9,3.38,16.53846153846154
2005-09-07,56.19,3.38,16.624260355029584
2005-09-08,54.58,3.38,16.14792899408284
2005-09-09,54.26,3.38,16.05325443786982
2005-09-12,54.08,3.38,16.0
2005-09-13,53.42,3.38,15.804733727810651
2005-09-14,53.53,3.38,15.837278106508876
2005-09-15,54.24,3.38,16.04733727810651
2005-09-16,55.13,3.38,16.310650887573967
2005-09-19,53.42,3.38,15.804733727810651
2005-09-20,53.11,3.38,15.71301775147929
2005-09-21,51.83,3.38,15.334319526627219
2005-09-22,51.94,3.38,15.366863905325443
2005-09-23,54.53,3.38,16.13313609467456
2005-09-26,54.07,3.38,15.997041420118343
2005-09-27,54.55,3.38,16.13905325443787
2005-09-28,55.1,3.38,16.301775147928996
2005-09-29,55.76,3.38,16.497041420118343
2005-09-30,55.29,3.38,16.357988165680474
2005-10-03,54.88,3.38,16.236686390532547
2005-10-04,54.63,3.38,16.162721893491124
2005-10-05,53.9,3.38,15.946745562130177
2005-10-06,53.83,3.38,15.92603550295858
2005-10-07,54.1,3.38,16.005917159763314
2005-10-10,53.85,3.38,15.931952662721894
2005-10-11,53.78,3.38,15.911242603550297
2005-10-12,53.5,3.38,15.828402366863905
2005-10-13,53.82,3.38,15.923076923076923
2005-10-14,54.14,3.38,16.01775147928994
2005-10-17,54.11,3.38,16.00887573964497
2005-10-18,53.38,3.38,15.792899408284025
2005-10-19,54.4,3.38,16.09467455621302
2005-10-20,53.02,3.38,15.68639053254438
2005-10-21,53.2,3.38,15.739644970414203
2005-10-24,52.75,3.38,15.606508875739646
2005-10-25,51.91,3.38,15.357988165680473
2005-10-26,52.25,3.38,15.458579881656805
2005-10-27,52.07,3.38,15.405325443786984
2005-10-28,52.69,3.38,15.588757396449704
2005-10-31,52.79,3.38,15.618343195266272
2005-11-01,53.64,1.09,49.211009174311926
2005-11-02,55.14,1.09,50.58715596330275
2005-11-03,55.14,1.09,50.58715596330275
2005-11-04,55.15,1.09,50.596330275229356
2005-11-07,55.72,1.09,51.11926605504587
2005-11-08,55.6,1.09,51.0091743119266
2005-11-09,55.84,1.09,51.22935779816514
2005-11-10,57.0,1.09,52.293577981651374
2005-11-11,56.87,1.09,52.1743119266055
2005-11-14,57.36,1.09,52.62385321100917
2005-11-15,56.36,1.09,51.70642201834862
2005-11-16,56.46,1.09,51.798165137614674
2005-11-17,56.76,1.09,52.07339449541284
2005-11-18,57.35,1.09,52.61467889908257
2005-11-21,56.81,1.09,52.11926605504587
2005-11-22,57.12,1.09,52.40366972477064
2005-11-23,57.41,1.09,52.6697247706422
2005-11-25,57.48,1.09,52.73394495412843
2005-11-28,56.79,1.09,52.100917431192656
2005-11-29,57.06,1.09,52.34862385321101
2005-11-30,56.1,1.09,51.46788990825688
2005-12-01,56.27,1.09,51.62385321100918
2005-12-02,55.84,1.09,51.22935779816514
2005-12-05,55.19,1.09,50.63302752293578
2005-12-06,55.17,1.09,50.61467889908257
2005-12-07,55.13,1.09,50.57798165137615
2005-12-08,55.22,1.09,50.66055045871559
2005-12-09,55.28,1.09,50.715596330275226
2005-12-12,54.79,1.09,50.26605504587155
2005-12-13,55.01,1.09,50.46788990825687
2005-12-14,55.31,1.09,50.74311926605505
2005-12-15,54.76,1.09,50.23853211009174
2005-12-16,54.29,1.09,49.80733944954128
2005-12-19,54.16,1.09,49.688073394495405
2005-12-20,54.45,1.09,49.95412844036697
2005-12-21,54.64,1.09,50.12844036697248
2005-12-22,54.93,1.09,50.39449541284403
2005-12-23,54.76,1.09,50.23853211009174
2005-12-27,54.55,1.09,50.04587155963302
2005-12-28,54.49,1.09,49.99082568807339
2005-12-29,54.3,1.09,49.81651376146788
2005-12-30,54.07,1.09,49.60550458715596
2006-01-03,54.73,1.09,50.21100917431192
2006-01-04,54.67,1.09,50.15596330275229
2006-01-05,54.82,1.09,50.293577981651374
2006-01-06,54.84,1.09,50.31192660550459
2006-01-09,54.65,1.09,50.13761467889908
2006-01-10,55.74,1.09,51.137614678899084
2006-01-11,55.55,1.09,50.96330275229357
2006-01-12,54.8,1.09,50.27522935779816
2006-01-13,54.68,1.09,50.1651376146789
2006-01-17,54.38,1.09,49.88990825688073
2006-01-18,53.48,1.09,49.064220183486235
2006-01-19,52.86,1.09,48.49541284403669
2006-01-20,52.21,1.09,47.89908256880734
2006-01-23,52.35,1.09,48.027522935779814
2006-01-24,51.28,1.09,47.04587155963303
2006-01-25,50.56,1.09,46.38532110091743
2006-01-26,52.5,1.09,48.1651376146789
2006-01-27,52.03,1.09,47.73394495412844
2006-01-30,52.19,1.09,47.88073394495412
2006-01-31,52.05,1.09,47.752293577981646
2006-02-01,52.1,1.09,47.798165137614674
2006-02-02,52.1,1.09,47.798165137614674
2006-02-03,52.01,1.09,47.715596330275226
2006-02-06,52.64,1.09,48.293577981651374
2006-02-07,52.07,1.09,47.77064220183486
2006-02-08,52.14,1.09,47.834862385321095
2006-02-09,52.59,1.09,48.24770642201835
2006-02-10,52.92,1.09,48.55045871559633
2006-02-13,52.64,1.09,48.293577981651374
2006-02-14,53.65,1.09,49.220183486238525
2006-02-15,53.91,1.09,49.458715596330265
2006-02-16,54.16,1.09,49.688073394495405
2006-02-17,54.3,1.09,49.81651376146788
2006-02-21,53.81,1.09,49.366972477064216
2006-02-22,54.7,1.09,50.18348623853211
2006-02-23,54.49,0.0,inf
2006-02-24,54.9,0.0,inf
2006-02-27,54.95,0.0,inf
2006-02-28,54.78,0.0,inf
2006-03-01,54.75,0.0,inf
2006-03-02,54.65,0.0,inf
2006-03-03,54.54,0.0,inf
2006-03-06,54.25,0.0,inf
2006-03-07,54.25,0.0,inf
2006-03-08,54.35,0.0,inf
2006-03-09,54.39,0.0,inf
2006-03-10,54.56,0.0,inf
2006-03-13,54.55,0.0,inf
2006-03-14,54.78,0.0,inf
2006-03-15,54.85,0.0,inf
2006-03-16,54.46,0.0,inf
2006-03-17,54.82,0.0,inf
2006-03-20,54.55,0.0,inf
2006-03-21,53.6,0.0,inf
2006-03-22,53.58,0.0,inf
2006-03-23,53.41,0.0,inf
2006-03-24,53.23,0.0,inf
2006-03-27,52.53,0.0,inf
2006-03-28,52.05,0.0,inf
2006-03-29,52.4,0.0,inf
2006-03-30,52.14,0.0,inf
2006-03-31,52.11,0.0,inf
2006-04-03,52.37,0.0,inf
2006-04-04,52.27,0.0,inf
2006-04-05,51.99,0.0,inf
2006-04-06,51.8,0.0,inf
2006-04-07,51.22,0.0,inf
2006-04-10,51.09,0.0,inf
2006-04-11,50.5,0.0,inf
2006-04-12,50.56,0.0,inf
2006-04-13,50.6,0.0,inf
2006-04-17,50.42,0.0,inf
2006-04-18,51.95,0.0,inf
2006-04-19,54.82,0.0,inf
2006-04-20,55.43,0.0,inf
2006-04-21,55.65,0.0,inf
2006-04-24,55.65,0.0,inf
2006-04-25,55.63,0.0,inf
2006-04-26,55.82,0.0,inf
2006-04-27,55.95,0.0,inf
2006-04-28,56.49,0.0,inf
2006-05-01,56.43,0.0,inf
2006-05-02,56.79,0.0,inf
2006-05-03,56.72,2.2,25.781818181818178
2006-05-04,56.88,2.2,25.854545454545455
2006-05-05,56.87,2.2,25.849999999999998
2006-05-08,57.61,2.2,26.186363636363634
2006-05-09,57.34,2.2,26.063636363636363
2006-05-10,57.33,2.2,26.059090909090905
2006-05-11,57.31,2.2,26.049999999999997
2006-05-12,56.38,2.2,25.627272727272725
2006-05-15,57.1,2.2,25.954545454545453
2006-05-16,57.34,2.2,26.063636363636363
2006-05-17,56.18,2.2,25.536363636363635
2006-05-18,56.61,2.2,25.73181818181818
2006-05-19,56.39,2.2,25.63181818181818
2006-05-22,56.18,2.2,25.536363636363635
2006-05-23,55.52,2.2,25.236363636363635
2006-05-24,55.36,2.2,25.16363636363636
2006-05-25,55.63,2.2,25.286363636363635
2006-05-26,55.01,2.2,25.00454545454545
2006-05-30,54.64,2.2,24.836363636363636
2006-05-31,55.01,2.2,25.00454545454545
2006-06-01,55.25,2.2,25.113636363636363
2006-06-02,55.11,2.2,25.049999999999997
2006-06-05,54.24,2.2,24.654545454545453
2006-06-06,54.21,2.2,24.64090909090909
2006-06-07,54.36,2.2,24.709090909090907
2006-06-08,54.65,2.2,24.84090909090909
2006-06-09,54.36,2.2,24.709090909090907
2006-06-12,53.6,2.2,24.363636363636363
2006-06-13,52.83,2.2,24.013636363636362
2006-06-14,53.35,2.2,24.25
2006-06-15,53.9,2.2,24.499999999999996
2006-06-16,53.51,2.2,24.32272727272727
2006-06-19,53.3,2.2,24.227272727272723
2006-06-20,53.14,2.2,24.154545454545453
2006-06-21,53.37,2.2,24.259090909090904
2006-06-22,53.04,2.2,24.109090909090906
2006-06-23,52.91,2.2,24.049999999999997
2006-06-26,53.61,2.2,24.368181818181817
2006-06-27,53.7,2.2,24.40909090909091
2006-06-28,53.95,2.2,24.522727272727273
2006-06-29,54.67,2.2,24.849999999999998
2006-06-30,54.73,2.2,24.877272727272725
2006-07-03,55.03,2.2,25.013636363636362
2006-07-05,54.8,2.2,24.909090909090907
2006-07-06,54.82,2.2,24.918181818181818
2006-07-07,55.03,2.2,25.013636363636362
2006-07-10,55.49,2.2,25.222727272727273
2006-07-11,55.58,2.2,25.263636363636362
2006-07-12,55.17,2.2,25.077272727272724
2006-07-13,54.89,2.2,24.95
2006-07-14,54.73,2.2,24.877272727272725
2006-07-17,55.07,2.2,25.03181818181818
2006-07-18,55.43,2.2,25.19545454545454
2006-07-19,56.15,2.2,25.52272727272727
2006-07-20,57.17,2.2,25.986363636363635
2006-07-21,56.65,2.2,25.749999999999996
2006-07-24,57.2,2.2,26.0
2006-07-25,57.49,2.2,26.13181818181818
2006-07-26,57.36,2.2,26.07272727272727
2006-07-27,56.9,2.2,25.86363636363636
2006-07-28,57.02,2.2,25.918181818181818
2006-07-31,56.82,2.2,25.827272727272724
2006-08-01,55.75,2.2,25.34090909090909
2006-08-02,55.38,2.2,25.172727272727272
2006-08-03,55.64,2.2,25.29090909090909
2006-08-04,55.63,2.2,25.286363636363635
2006-08-07,55.88,2.2,25.4
2006-08-08,55.85,4.11,13.588807785888077
2006-08-09,55.22,4.11,13.43552311435523
2006-08-10,55.65,4.11,13.540145985401459
2006-08-11,55.66,4.11,13.542579075425788
2006-08-14,56.42,4.11,13.727493917274938
2006-08-15,57.36,4.11,13.956204379562042
2006-08-16,57.33,4.11,13.948905109489049
2006-08-17,57.72,4.11,14.043795620437955
2006-08-18,57.92,4.11,14.092457420924573
2006-08-21,58.26,4.11,14.175182481751824
2006-08-22,57.74,4.11,14.048661800486617
2006-08-23,57.54,4.11,13.999999999999998
2006-08-24,57.41,4.11,13.968369829683697
2006-08-25,57.0,4.11,13.86861313868613
2006-08-28,57.43,4.11,13.973236009732359
2006-08-29,57.47,4.11,13.982968369829683
2006-08-30,57.64,4.11,14.024330900243308
2006-08-31,57.94,4.11,14.097323600973235
2006-09-01,58.37,4.11,14.201946472019463
2006-09-05,58.32,4.11,14.18978102189781
2006-09-06,58.01,4.11,14.11435523114355
2006-09-07,57.85,4.11,14.075425790754258
2006-09-08,59.06,4.11,14.369829683698295
2006-09-11,59.35,4.11,14.440389294403893
2006-09-12,59.66,4.11,14.515815085158149
2006-09-13,59.86,4.11,14.564476885644767
2006-09-14,59.99,4.11,14.59610705596107
2006-09-15,60.12,4.11,14.62773722627737
2006-09-18,60.63,4.11,14.751824817518248
2006-09-19,60.01,4.11,14.60097323600973
2006-09-20,60.82,4.11,14.798053527980533
2006-09-21,60.65,4.11,14.756690997566908
2006-09-22,60.67,4.11,14.761557177615572
2006-09-25,61.81,4.11,15.038929440389294
2006-09-26,62.47,4.11,15.199513381995132
2006-09-27,62.05,4.11,15.097323600973235
2006-09-28,62.84,4.11,15.289537712895378
2006-09-29,62.73,4.11,15.262773722627735
2006-10-02,62.67,4.11,15.24817518248175
2006-10-03,63.88,4.11,15.54257907542579
2006-10-04,64.14,4.11,15.605839416058393
2006-10-05,63.98,4.11,15.566909975669098
2006-10-06,63.15,4.11,15.364963503649633
2006-10-09,63.06,4.11,15.343065693430656
2006-10-10,62.43,4.11,15.18978102189781
2006-10-11,62.32,4.11,15.163017031630169
2006-10-12,62.7,4.11,15.255474452554743
2006-10-13,62.93,4.11,15.311435523114355
2006-10-16,63.26,4.11,15.391727493917273
2006-10-17,63.49,4.11,15.447688564476884
2006-10-18,63.3,4.11,15.401459854014597
2006-10-19,61.64,4.11,14.997566909975667
2006-10-20,61.23,4.11,14.8978102189781
2006-10-23,61.35,4.11,14.927007299270072
2006-10-24,61.74,4.11,15.021897810218977
2006-10-25,61.71,4.11,15.014598540145984
2006-10-26,61.96,4.11,15.075425790754258
2006-10-27,61.74,4.11,15.021897810218977
2006-10-30,61.6,4.11,14.987834549878345
2006-10-31,61.36,4.11,14.929440389294403
2006-11-01,61.04,5.95,10.258823529411764
2006-11-02,61.15,5.95,10.277310924369747
2006-11-03,61.48,5.95,10.332773109243696
2006-11-06,62.26,5.95,10.463865546218488
2006-11-07,62.61,5.95,10.522689075630252
2006-11-08,62.59,5.95,10.519327731092437
2006-11-09,62.49,5.95,10.502521008403361
2006-11-10,63.06,5.95,10.598319327731092
2006-11-13,63.02,5.95,10.591596638655462
2006-11-14,63.41,5.95,10.657142857142857
2006-11-15,63.89,5.95,10.73781512605042
2006-11-16,64.28,5.95,10.803361344537816
2006-11-17,64.48,5.95,10.836974789915967
2006-11-20,64.71,5.95,10.875630252100839
2006-11-21,64.75,5.95,10.882352941176471
2006-11-22,64.77,5.95,10.885714285714284
2006-11-24,64.91,5.95,10.90924369747899
2006-11-27,64.54,5.95,10.847058823529412
2006-11-28,63.67,5.95,10.700840336134453
2006-11-29,63.27,5.95,10.63361344537815
2006-11-30,63.48,5.95,10.66890756302521
2006-12-01,63.29,5.95,10.636974789915966
2006-12-04,63.63,5.95,10.694117647058823
2006-12-05,64.0,5.95,10.756302521008402
2006-12-06,64.21,5.95,10.791596638655461
2006-12-07,63.66,5.95,10.699159663865546
2006-12-08,63.82,5.95,10.726050420168066
2006-12-11,64.2,5.95,10.789915966386555
2006-12-12,64.95,5.95,10.915966386554622
2006-12-13,64.53,5.95,10.845378151260505
2006-12-14,64.88,5.95,10.904201680672267
2006-12-15,65.21,5.95,10.959663865546217
2006-12-18,65.52,5.95,11.011764705882351
2006-12-19,65.76,5.95,11.052100840336134
2006-12-20,65.86,5.95,11.06890756302521
2006-12-21,65.3,5.95,10.974789915966385
2006-12-22,65.37,5.95,10.98655462184874
2006-12-26,65.69,5.95,11.040336134453781
2006-12-27,65.92,5.95,11.078991596638655
2006-12-28,65.92,5.95,11.078991596638655
2006-12-29,65.11,5.95,10.942857142857143
2007-01-03,65.28,5.95,10.971428571428572
2007-01-04,65.36,5.95,10.984873949579832
2007-01-05,65.18,5.95,10.954621848739496
2007-01-08,65.27,5.95,10.969747899159662
2007-01-09,64.93,5.95,10.912605042016807
2007-01-10,64.76,5.95,10.884033613445379
2007-01-11,64.11,5.95,10.774789915966386
2007-01-12,64.6,5.95,10.857142857142856
2007-01-16,64.45,5.95,10.831932773109244
2007-01-17,64.5,5.95,10.84033613445378
2007-01-18,64.27,5.95,10.801680672268906
2007-01-19,63.73,5.95,10.710924369747898
2007-01-22,63.06,5.95,10.598319327731092
2007-01-23,63.36,5.95,10.648739495798319
2007-01-24,63.71,5.95,10.707563025210083
2007-01-25,63.12,5.95,10.608403361344537
2007-01-26,63.47,5.95,10.667226890756302
2007-01-29,63.53,5.95,10.677310924369747
2007-01-30,64.0,5.95,10.756302521008402
2007-01-31,60.16,5.95,10.110924369747899
2007-02-01,61.0,5.95,10.252100840336134
2007-02-02,61.19,5.95,10.284033613445377
2007-02-05,61.18,5.95,10.28235294117647
2007-02-06,61.67,5.95,10.364705882352942
2007-02-07,61.54,5.95,10.342857142857142
2007-02-08,61.53,5.95,10.341176470588236
2007-02-09,61.08,5.95,10.265546218487394
2007-02-12,60.9,5.95,10.235294117647058
2007-02-13,61.2,5.95,10.285714285714286
2007-02-14,61.88,5.95,10.4
2007-02-15,62.27,5.95,10.465546218487395
2007-02-16,62.18,5.95,10.450420168067227
