date,FANG,FANG_EPS,PE Ratio
2020-03-17,20.23,-2.97,-6.811447811447811
2020-03-18,15.56,-2.97,-5.239057239057239
2020-03-19,18.69,-2.97,-6.292929292929293
2020-03-20,18.59,-2.97,-6.259259259259259
2020-03-23,20.37,-2.97,-6.858585858585858
2020-03-24,24.12,-2.97,-8.121212121212121
2020-03-25,24.17,-2.97,-8.138047138047138
2020-03-26,25.95,-2.97,-8.737373737373737
2020-03-27,23.87,-2.97,-8.037037037037036
2020-03-30,23.59,-2.97,-7.942760942760942
2020-03-31,26.2,-2.97,-8.82154882154882
2020-04-01,25.07,-2.97,-8.441077441077441
2020-04-02,29.05,-2.97,-9.78114478114478
2020-04-03,31.59,-2.97,-10.636363636363635
2020-04-06,32.1,-2.97,-10.808080808080808
2020-04-07,33.01,-2.97,-11.114478114478112
2020-04-08,37.48,-2.97,-12.619528619528618
2020-04-09,34.86,-2.97,-11.737373737373737
2020-04-13,33.08,-2.97,-11.138047138047137
2020-04-14,31.65,-2.97,-10.656565656565656
2020-04-15,30.23,-2.97,-10.178451178451178
2020-04-16,28.03,-2.97,-9.437710437710438
2020-04-17,31.52,-2.97,-10.612794612794612
2020-04-20,30.86,-2.97,-10.39057239057239
2020-04-21,31.4,-2.97,-10.572390572390571
2020-04-22,34.24,-2.97,-11.528619528619528
2020-04-23,37.1,-2.97,-12.491582491582491
2020-04-24,35.78,-2.97,-12.047138047138047
2020-04-27,36.22,-2.97,-12.195286195286194
2020-04-28,38.0,-2.97,-12.794612794612794
2020-04-29,44.19,-2.97,-14.878787878787877
2020-04-30,43.54,-2.97,-14.65993265993266
2020-05-01,40.28,-2.97,-13.562289562289562
2020-05-04,42.52,-2.97,-14.316498316498317
2020-05-05,40.33,-2.97,-13.579124579124578
2020-05-06,38.92,-2.97,-13.104377104377104
2020-05-07,40.37,-2.97,-13.592592592592592
2020-05-08,42.08,-1.72,-24.46511627906977
2020-05-11,41.02,-1.72,-23.848837209302328
2020-05-12,40.87,-1.72,-23.76162790697674
2020-05-13,37.79,-1.72,-21.97093023255814
2020-05-14,38.18,-1.72,-22.197674418604652
2020-05-15,38.78,-1.72,-22.546511627906977
2020-05-18,43.44,-1.72,-25.25581395348837
2020-05-19,41.84,-1.72,-24.32558139534884
2020-05-20,43.66,-1.72,-25.383720930232556
2020-05-21,42.89,-1.72,-24.936046511627907
2020-05-22,42.94,-1.72,-24.96511627906977
2020-05-26,44.9,-1.72,-26.1046511627907
2020-05-27,44.3,-1.72,-25.75581395348837
2020-05-28,43.02,-1.72,-25.011627906976745
2020-05-29,42.58,-1.72,-24.75581395348837
2020-06-01,43.73,-1.72,-25.424418604651162
2020-06-02,45.61,-1.72,-26.517441860465116
2020-06-03,47.58,-1.72,-27.662790697674417
2020-06-04,47.68,-1.72,-27.72093023255814
2020-06-05,52.21,-1.72,-30.3546511627907
2020-06-08,59.82,-1.72,-34.77906976744186
2020-06-09,53.92,-1.72,-31.348837209302328
2020-06-10,50.17,-1.72,-29.16860465116279
2020-06-11,44.36,-1.72,-25.790697674418606
2020-06-12,46.96,-1.72,-27.30232558139535
2020-06-15,48.12,-1.72,-27.97674418604651
2020-06-16,49.970001,-1.72,-29.0523261627907
2020-06-17,46.549999,-1.72,-27.063952906976745
2020-06-18,46.59,-1.72,-27.087209302325583
2020-06-19,46.73,-1.72,-27.168604651162788
2020-06-22,46.09,-1.72,-26.79651162790698
2020-06-23,46.310001,-1.72,-26.924419186046514
2020-06-24,41.900002,-1.72,-24.36046627906977
2020-06-25,43.619999,-1.72,-25.36046453488372
2020-06-26,41.130001,-1.72,-23.91279127906977
2020-06-29,41.43,-1.72,-24.087209302325583
2020-06-30,41.82,-1.72,-24.313953488372093
2020-07-01,39.599998,-1.72,-23.02325465116279
2020-07-02,41.560001,-1.72,-24.16279127906977
2020-07-06,42.880001,-1.72,-24.930233139534884
2020-07-07,40.119999,-1.72,-23.32558081395349
2020-07-08,40.23,-1.72,-23.38953488372093
2020-07-09,37.5,-1.72,-21.802325581395348
2020-07-10,38.93,-1.72,-22.63372093023256
2020-07-13,37.099998,-1.72,-21.569766279069768
2020-07-14,39.279999,-1.72,-22.83720872093023
2020-07-15,39.900002,-1.72,-23.197675581395348
2020-07-16,39.509998,-1.72,-22.970929069767443
2020-07-17,39.02,-1.72,-22.68604651162791
2020-07-20,38.580002,-1.72,-22.430233720930232
2020-07-21,42.110001,-1.72,-24.482558720930232
2020-07-22,41.700001,-1.72,-24.244186627906977
2020-07-23,41.07,-1.72,-23.877906976744185
2020-07-24,40.73,-1.72,-23.680232558139533
2020-07-27,40.049999,-1.72,-23.284883139534884
2020-07-28,38.880001,-1.72,-22.604651744186047
2020-07-29,40.759998,-1.72,-23.697673255813957
2020-07-30,39.509998,-1.72,-22.970929069767443
2020-07-31,39.860001,-1.72,-23.17441918604651
2020-08-03,40.009998,-1.72,-23.26162674418605
2020-08-04,41.07,-1.72,-23.877906976744185
2020-08-05,41.630001,-1.72,-24.20348895348837
2020-08-06,40.73,-1.72,-23.680232558139533
