date,ABBV,ABBV_EPS,PE Ratio
2020-03-19,71.06,1.43589,49.488470565293994
2020-03-20,68.82,1.43589,47.92846248668073
2020-03-23,64.5,1.43589,44.91987547792658
2020-03-24,67.49,1.43589,47.0022076900041
2020-03-25,67.91,1.43589,47.29470920474409
2020-03-26,73.83,1.43589,51.417587698222
2020-03-27,72.67,1.43589,50.60972637179728
2020-03-30,75.24,1.43589,52.399557069134815
2020-03-31,76.19,1.43589,53.06116763818955
2020-04-01,73.42,1.43589,51.13205050526154
2020-04-02,75.13,1.43589,52.322949529560056
2020-04-03,73.37,1.43589,51.09722889636393
2020-04-06,75.73,1.43589,52.740808836331475
2020-04-07,75.39,1.43589,52.50402189582767
2020-04-08,78.56,1.43589,54.711711899936624
2020-04-09,79.75,1.43589,55.54046619169992
2020-04-13,80.3,1.43589,55.92350388957371
2020-04-14,82.13,1.43589,57.197974775226506
2020-04-15,81.82,1.43589,56.982080800061276
2020-04-16,81.86,1.43589,57.00993808717938
2020-04-17,83.45,1.43589,58.117265250123616
2020-04-20,83.99,1.43589,58.49333862621788
2020-04-21,80.36,1.43589,55.96528982025085
2020-04-22,81.47,1.43589,56.73832953777796
2020-04-23,82.04,1.43589,57.1352958792108
2020-04-24,83.59,1.43589,58.21476575503694
2020-04-27,84.69,1.43589,58.98084115078453
2020-04-28,82.76,1.43589,57.63672704733649
2020-04-29,83.76,1.43589,58.333159225288846
2020-04-30,82.2,1.43589,57.246725027683176
2020-05-01,82.84,1.43589,57.692441621572684
2020-05-04,81.86,1.43589,57.00993808717938
2020-05-05,85.37,1.43589,59.45441503179213
2020-05-06,85.42,1.43589,59.48923664068974
2020-05-07,84.22,1.43589,58.65351802714692
2020-05-08,83.96,1.87653,44.7421570665004
2020-05-11,87.9,1.87653,46.84177710987834
2020-05-12,90.46,1.87653,48.20599723958583
2020-05-13,88.87,1.87653,47.35868864340032
2020-05-14,89.94,1.87653,47.928890025738994
2020-05-15,90.71,1.87653,48.33922186162757
2020-05-18,91.47,1.87653,48.74422471263449
2020-05-19,91.2,1.87653,48.6003421208294
2020-05-20,91.19,1.87653,48.59501313594773
2020-05-21,93.02,1.87653,49.57021736929332
2020-05-22,92.1,1.87653,49.07995076017969
2020-05-26,90.71,1.87653,48.33922186162757
2020-05-27,89.98,1.87653,47.95020596526568
2020-05-28,90.03,1.87653,47.976850889674026
2020-05-29,92.67,1.87653,49.383702898434876
2020-06-01,90.7,1.87653,48.33389287674591
2020-06-02,91.04,1.87653,48.51507836272269
2020-06-03,90.89,1.87653,48.435143589497635
2020-06-04,93.04,1.87653,49.58087533905667
2020-06-05,93.85,1.87653,50.01252311447192
2020-06-08,94.59,1.87653,50.406867995715494
2020-06-09,96.17,1.87653,51.248847607019336
2020-06-10,96.9,1.87653,51.63786350338124
2020-06-11,92.26,1.87653,49.16521451828641
2020-06-12,92.46,1.87653,49.271794215919805
2020-06-15,93.08,1.87653,49.60219127858334
2020-06-16,96.059998,1.87653,51.19022770752399
2020-06-17,95.739998,1.87653,51.019700191310555
2020-06-18,96.230003,1.87653,51.28082311500482
2020-06-19,96.709999,1.87653,51.53661225773102
2020-06-22,97.269997,1.87653,51.83503434530756
2020-06-23,97.309998,1.87653,51.856350817732725
2020-06-24,95.139999,1.87653,50.69996163130885
2020-06-25,96.989998,1.87653,51.68582330151929
2020-06-26,96.129997,1.87653,51.22753006879719
2020-06-29,96.440002,1.87653,51.3927312646214
2020-06-30,98.18,1.87653,52.31997356823499
2020-07-01,99.139999,1.87653,52.83155558397681
2020-07-02,98.879997,1.87653,52.69300091125641
2020-07-06,99.010002,1.87653,52.762280379210566
2020-07-07,99.349998,1.87653,52.94346373359339
2020-07-08,99.279999,1.87653,52.906161372320184
2020-07-09,97.940002,1.87653,52.19207899687189
2020-07-10,96.830002,1.87653,51.600561675006524
2020-07-13,97.860001,1.87653,52.149446584920035
2020-07-14,98.870003,1.87653,52.68767512376567
2020-07-15,100.480003,1.87653,53.54564168971452
2020-07-16,99.919998,1.87653,53.247215871848574
2020-07-17,100.830002,1.87653,53.73215562767448
2020-07-20,99.540001,1.87653,53.04471604504058
2020-07-21,97.400002,1.87653,51.90431381326171
2020-07-22,97.699997,1.87653,52.06418069521936
2020-07-23,98.029999,1.87653,52.240038262111455
2020-07-24,97.110001,1.87653,51.749772718794794
2020-07-27,97.160004,1.87653,51.77641924189861
2020-07-28,96.709999,1.87653,51.53661225773102
2020-07-29,97.010002,1.87653,51.69648340287659
2020-07-30,96.040001,1.87653,51.17957133645612
2020-07-31,94.910004,1.87653,50.577397643522886
2020-08-03,95.940002,1.87653,51.12628202053791
2020-08-04,94.290001,0.06442,1463.675892579944
2020-08-05,93.25,0.06442,1447.531822415399
2020-08-06,92.57,0.06442,1436.9760943806268
2020-08-07,92.919998,0.06442,1442.409158646383
2020-08-10,92.379997,0.06442,1434.0266532132878
2020-08-11,92.669998,0.06442,1438.5283762806582
2020-08-12,95.510002,0.06442,1482.6141260478112
2020-08-13,94.68,0.06442,1469.7298975473454
2020-08-14,95.07,0.06442,1475.7839180378762
2020-08-17,96.349998,0.06442,1495.6534927041291
2020-08-18,95.650002,0.06442,1484.7873641726171
2020-08-19,96.099998,0.06442,1491.772710338404
2020-08-20,95.199997,0.06442,1477.8018782986649
2020-08-21,94.860001,0.06442,1472.5240763737968
