date,BAC,BAC_EPS,PE Ratio
2013-09-23,14.14,0.33,42.84848484848485
2013-09-24,14.09,0.33,42.696969696969695
2013-09-25,14.14,0.33,42.84848484848485
2013-09-26,14.08,0.33,42.666666666666664
2013-09-27,13.9,0.33,42.12121212121212
2013-09-30,13.8,0.33,41.81818181818182
2013-10-01,13.9,0.33,42.12121212121212
2013-10-02,14.06,0.33,42.60606060606061
2013-10-03,14.0,0.33,42.42424242424242
2013-10-04,14.05,0.33,42.57575757575758
2013-10-07,13.81,0.33,41.84848484848485
2013-10-08,13.69,0.33,41.484848484848484
2013-10-09,13.84,0.33,41.93939393939394
2013-10-10,14.23,0.33,43.12121212121212
2013-10-11,14.19,0.33,43.0
2013-10-14,14.35,0.33,43.484848484848484
2013-10-15,14.24,0.33,43.15151515151515
2013-10-16,14.56,0.33,44.12121212121212
2013-10-17,14.66,0.33,44.42424242424242
2013-10-18,14.63,0.33,44.333333333333336
2013-10-21,14.52,0.33,44.0
2013-10-22,14.52,0.33,44.0
2013-10-23,14.21,0.33,43.06060606060606
2013-10-24,14.17,0.33,42.93939393939394
2013-10-25,14.26,0.33,43.21212121212121
2013-10-28,14.23,0.33,43.12121212121212
2013-10-29,14.15,0.33,42.878787878787875
2013-10-30,14.17,0.21,67.47619047619048
2013-10-31,13.97,0.21,66.52380952380953
2013-11-01,14.02,0.21,66.76190476190476
2013-11-04,14.04,0.21,66.85714285714286
2013-11-05,13.93,0.21,66.33333333333333
2013-11-06,13.96,0.21,66.47619047619048
2013-11-07,13.8,0.21,65.71428571428572
2013-11-08,14.32,0.21,68.19047619047619
2013-11-11,14.4,0.21,68.57142857142857
2013-11-12,14.32,0.21,68.19047619047619
2013-11-13,14.64,0.21,69.71428571428572
2013-11-14,14.8,0.21,70.47619047619048
2013-11-15,14.92,0.21,71.04761904761905
2013-11-18,14.92,0.21,71.04761904761905
2013-11-19,15.2,0.21,72.38095238095238
2013-11-20,15.14,0.21,72.0952380952381
2013-11-21,15.59,0.21,74.23809523809524
2013-11-22,15.64,0.21,74.47619047619048
2013-11-25,15.81,0.21,75.28571428571429
2013-11-26,15.88,0.21,75.61904761904762
2013-11-27,15.83,0.21,75.38095238095238
2013-11-29,15.82,0.21,75.33333333333334
2013-12-02,15.73,0.21,74.90476190476191
2013-12-03,15.54,0.21,74.0
2013-12-04,15.63,0.21,74.42857142857143
2013-12-05,15.43,0.21,73.47619047619048
2013-12-06,15.56,0.21,74.0952380952381
2013-12-09,15.58,0.21,74.19047619047619
2013-12-10,15.56,0.21,74.0952380952381
2013-12-11,15.25,0.21,72.61904761904762
2013-12-12,15.25,0.21,72.61904761904762
2013-12-13,15.18,0.21,72.28571428571429
2013-12-16,15.24,0.21,72.57142857142857
2013-12-17,15.18,0.21,72.28571428571429
2013-12-18,15.69,0.21,74.71428571428571
2013-12-19,15.75,0.21,75.0
2013-12-20,15.6,0.21,74.28571428571429
2013-12-23,15.69,0.21,74.71428571428571
2013-12-24,15.7,0.21,74.76190476190476
2013-12-26,15.65,0.21,74.52380952380953
2013-12-27,15.67,0.21,74.61904761904762
2013-12-30,15.54,0.21,74.0
2013-12-31,15.57,0.21,74.14285714285715
2014-01-02,16.1,0.21,76.66666666666667
2014-01-03,16.41,0.21,78.14285714285715
2014-01-06,16.66,0.21,79.33333333333334
2014-01-07,16.5,0.21,78.57142857142857
2014-01-08,16.58,0.21,78.95238095238095
2014-01-09,16.83,0.21,80.14285714285714
2014-01-10,16.77,0.21,79.85714285714286
2014-01-13,16.43,0.21,78.23809523809524
2014-01-14,16.77,0.21,79.85714285714286
2014-01-15,17.15,0.21,81.66666666666666
2014-01-16,17.08,0.21,81.33333333333333
2014-01-17,17.01,0.21,81.00000000000001
2014-01-21,17.01,0.21,81.00000000000001
2014-01-22,17.15,0.21,81.66666666666666
2014-01-23,16.86,0.21,80.28571428571429
2014-01-24,16.45,0.21,78.33333333333333
2014-01-27,16.31,0.21,77.66666666666666
2014-01-28,16.73,0.21,79.66666666666667
2014-01-29,16.68,0.21,79.42857142857143
2014-01-30,16.93,0.21,80.61904761904762
2014-01-31,16.75,0.21,79.76190476190476
2014-02-03,16.35,0.21,77.85714285714286
2014-02-04,16.35,0.21,77.85714285714286
2014-02-05,16.4,0.21,78.09523809523809
2014-02-06,16.69,0.21,79.47619047619048
2014-02-07,16.82,0.21,80.0952380952381
2014-02-10,16.72,0.21,79.61904761904762
2014-02-11,16.88,0.21,80.38095238095238
2014-02-12,16.75,0.21,79.76190476190476
2014-02-13,16.75,0.21,79.76190476190476
2014-02-14,16.7,0.21,79.52380952380952
2014-02-18,16.47,0.21,78.42857142857143
2014-02-19,16.2,0.21,77.14285714285714
2014-02-20,16.3,0.21,77.61904761904762
2014-02-21,16.29,0.21,77.57142857142857
2014-02-24,16.53,0.21,78.71428571428572
2014-02-25,16.34,0.3,54.46666666666667
2014-02-26,16.33,0.3,54.43333333333333
2014-02-27,16.49,0.3,54.96666666666666
2014-02-28,16.53,0.3,55.10000000000001
2014-03-03,16.3,0.3,54.333333333333336
2014-03-04,16.73,0.3,55.76666666666667
2014-03-05,17.25,0.3,57.5
2014-03-06,17.35,0.3,57.83333333333334
2014-03-07,17.33,0.3,57.766666666666666
2014-03-10,17.47,0.3,58.233333333333334
2014-03-11,17.27,0.3,57.56666666666667
2014-03-12,17.28,0.3,57.60000000000001
2014-03-13,17.16,0.3,57.2
2014-03-14,16.8,0.3,56.00000000000001
2014-03-17,17.11,0.3,57.03333333333333
2014-03-18,17.19,0.3,57.300000000000004
2014-03-19,17.44,0.3,58.13333333333334
2014-03-20,17.92,0.3,59.73333333333334
2014-03-21,17.56,0.3,58.53333333333333
2014-03-24,17.37,0.3,57.900000000000006
2014-03-25,17.21,0.3,57.366666666666674
2014-03-26,17.18,0.3,57.266666666666666
2014-03-27,17.01,0.3,56.70000000000001
2014-03-28,16.98,0.3,56.6
2014-03-31,17.2,0.3,57.333333333333336
2014-04-01,17.34,0.3,57.800000000000004
2014-04-02,17.23,0.3,57.43333333333334
2014-04-03,17.15,0.3,57.166666666666664
2014-04-04,16.72,0.3,55.733333333333334
2014-04-07,16.38,0.3,54.6
2014-04-08,16.44,0.3,54.800000000000004
2014-04-09,16.62,0.3,55.400000000000006
2014-04-10,16.12,0.3,53.73333333333334
2014-04-11,15.77,0.3,52.56666666666667
2014-04-14,16.0,0.3,53.333333333333336
2014-04-15,16.39,0.3,54.63333333333334
2014-04-16,16.13,0.3,53.766666666666666
2014-04-17,16.15,0.3,53.83333333333333
2014-04-21,16.09,0.3,53.63333333333333
2014-04-22,16.29,0.3,54.3
2014-04-23,16.37,0.3,54.56666666666667
2014-04-24,16.34,0.3,54.46666666666667
2014-04-25,15.95,0.3,53.166666666666664
2014-04-28,14.95,0.3,49.833333333333336
2014-04-29,15.24,0.3,50.800000000000004
2014-04-30,15.14,0.3,50.46666666666667
2014-05-01,15.09,-0.05,-301.79999999999995
2014-05-02,15.25,-0.05,-305.0
2014-05-05,15.08,-0.05,-301.59999999999997
2014-05-06,14.73,-0.05,-294.59999999999997
2014-05-07,14.8,-0.05,-296.0
2014-05-08,14.93,-0.05,-298.59999999999997
2014-05-09,14.74,-0.05,-294.8
2014-05-12,15.07,-0.05,-301.4
2014-05-13,15.03,-0.05,-300.59999999999997
2014-05-14,14.84,-0.05,-296.79999999999995
2014-05-15,14.55,-0.05,-291.0
2014-05-16,14.51,-0.05,-290.2
2014-05-19,14.67,-0.05,-293.4
2014-05-20,14.53,-0.05,-290.59999999999997
2014-05-21,14.61,-0.05,-292.2
2014-05-22,14.71,-0.05,-294.2
2014-05-23,14.72,-0.05,-294.4
2014-05-27,15.22,-0.05,-304.4
2014-05-28,15.14,-0.05,-302.8
2014-05-29,15.15,-0.05,-303.0
2014-05-30,15.14,-0.05,-302.8
2014-06-02,15.26,-0.05,-305.2
2014-06-03,15.21,-0.05,-304.2
2014-06-04,15.21,-0.05,-304.2
2014-06-05,15.43,-0.05,-308.59999999999997
2014-06-06,15.59,-0.05,-311.79999999999995
2014-06-09,15.84,-0.05,-316.79999999999995
2014-06-10,15.92,-0.05,-318.4
2014-06-11,15.59,-0.05,-311.79999999999995
2014-06-12,15.42,-0.05,-308.4
2014-06-13,15.44,-0.05,-308.79999999999995
2014-06-16,15.28,-0.05,-305.59999999999997
2014-06-17,15.59,-0.05,-311.79999999999995
2014-06-18,15.65,-0.05,-313.0
2014-06-19,15.55,-0.05,-311.0
2014-06-20,15.45,-0.05,-308.99999999999994
2014-06-23,15.64,-0.05,-312.8
2014-06-24,15.49,-0.05,-309.8
2014-06-25,15.47,-0.05,-309.4
2014-06-26,15.41,-0.05,-308.2
2014-06-27,15.33,-0.05,-306.59999999999997
2014-06-30,15.37,-0.05,-307.4
2014-07-01,15.6,-0.05,-312.0
2014-07-02,15.85,-0.05,-317.0
2014-07-03,16.03,-0.05,-320.6
2014-07-07,15.94,-0.05,-318.79999999999995
2014-07-08,15.58,-0.05,-311.59999999999997
2014-07-09,15.6,-0.05,-312.0
2014-07-10,15.44,-0.05,-308.79999999999995
2014-07-11,15.38,-0.05,-307.6
2014-07-14,15.57,-0.05,-311.4
2014-07-15,15.81,-0.05,-316.2
2014-07-16,15.51,-0.05,-310.2
2014-07-17,15.2,-0.05,-303.99999999999994
2014-07-18,15.49,-0.05,-309.8
2014-07-21,15.52,-0.05,-310.4
2014-07-22,15.52,-0.05,-310.4
2014-07-23,15.52,-0.05,-310.4
2014-07-24,15.62,-0.05,-312.4
2014-07-25,15.59,-0.05,-311.79999999999995
2014-07-28,15.5,-0.05,-310.0
2014-07-29,15.34,0.19,80.73684210526315
2014-07-30,15.58,0.19,82.0
2014-07-31,15.25,0.19,80.26315789473684
2014-08-01,14.98,0.19,78.84210526315789
2014-08-04,15.05,0.19,79.21052631578948
2014-08-05,15.0,0.19,78.94736842105263
2014-08-06,15.2,0.19,80.0
2014-08-07,15.12,0.19,79.57894736842104
2014-08-08,15.2,0.19,80.0
2014-08-11,15.22,0.19,80.10526315789474
2014-08-12,15.21,0.19,80.05263157894737
2014-08-13,15.25,0.19,80.26315789473684
2014-08-14,15.32,0.19,80.63157894736842
2014-08-15,15.22,0.19,80.10526315789474
2014-08-18,15.45,0.19,81.3157894736842
2014-08-19,15.45,0.19,81.3157894736842
2014-08-20,15.52,0.19,81.68421052631578
2014-08-21,16.16,0.19,85.05263157894737
2014-08-22,16.13,0.19,84.89473684210526
2014-08-25,16.29,0.19,85.73684210526315
2014-08-26,16.33,0.19,85.94736842105262
2014-08-27,16.2,0.19,85.26315789473684
2014-08-28,16.01,0.19,84.26315789473685
2014-08-29,16.09,0.19,84.6842105263158
2014-09-02,16.27,0.19,85.63157894736842
2014-09-03,16.1,0.19,84.73684210526316
2014-09-04,16.11,0.19,84.78947368421052
2014-09-05,16.02,0.19,84.3157894736842
2014-09-08,16.35,0.19,86.05263157894737
2014-09-09,16.14,0.19,84.94736842105263
2014-09-10,16.36,0.19,86.10526315789474
2014-09-11,16.57,0.19,87.21052631578948
2014-09-12,16.79,0.19,88.36842105263158
2014-09-15,16.74,0.19,88.10526315789473
2014-09-16,16.71,0.19,87.94736842105263
2014-09-17,16.77,0.19,88.26315789473684
2014-09-18,17.04,0.19,89.68421052631578
2014-09-19,16.95,0.19,89.21052631578947
2014-09-22,17.03,0.19,89.63157894736842
2014-09-23,17.05,0.19,89.73684210526316
2014-09-24,17.18,0.19,90.42105263157895
2014-09-25,16.85,0.19,88.6842105263158
2014-09-26,17.03,0.19,89.63157894736842
2014-09-29,17.01,0.19,89.52631578947368
2014-09-30,17.05,0.19,89.73684210526316
2014-10-01,16.82,0.19,88.52631578947368
2014-10-02,16.88,0.19,88.84210526315789
2014-10-03,17.29,0.19,91.0
2014-10-06,17.29,0.19,91.0
2014-10-07,16.88,0.19,88.84210526315789
2014-10-08,17.12,0.19,90.10526315789474
2014-10-09,16.59,0.19,87.3157894736842
2014-10-10,16.48,0.19,86.73684210526316
2014-10-13,16.4,0.19,86.3157894736842
2014-10-14,16.52,0.19,86.94736842105263
2014-10-15,15.76,0.19,82.94736842105263
2014-10-16,16.08,0.19,84.63157894736841
2014-10-17,16.21,0.19,85.31578947368422
2014-10-20,16.26,0.19,85.57894736842105
2014-10-21,16.6,0.19,87.36842105263159
2014-10-22,16.4,0.19,86.3157894736842
2014-10-23,16.6,0.19,87.36842105263159
2014-10-24,16.72,0.19,88.0
2014-10-27,16.59,0.19,87.3157894736842
2014-10-28,16.8,0.19,88.42105263157895
2014-10-29,16.99,0.19,89.42105263157895
2014-10-30,17.03,0.19,89.63157894736842
2014-10-31,17.16,0.19,90.3157894736842
2014-11-03,17.27,0.19,90.89473684210526
2014-11-04,17.21,0.19,90.57894736842105
2014-11-05,17.34,0.19,91.26315789473684
2014-11-06,17.36,-0.04,-434.0
2014-11-07,17.36,-0.04,-434.0
2014-11-10,17.37,-0.04,-434.25
2014-11-11,17.32,-0.04,-433.0
2014-11-12,17.29,-0.04,-432.24999999999994
2014-11-13,17.22,-0.04,-430.49999999999994
2014-11-14,17.14,-0.04,-428.5
2014-11-17,17.09,-0.04,-427.25
2014-11-18,17.14,-0.04,-428.5
2014-11-19,17.06,-0.04,-426.49999999999994
2014-11-20,17.0,-0.04,-425.0
2014-11-21,17.12,-0.04,-428.0
2014-11-24,17.18,-0.04,-429.5
2014-11-25,17.1,-0.04,-427.5
2014-11-26,17.11,-0.04,-427.75
2014-11-28,17.04,-0.04,-425.99999999999994
2014-12-01,16.79,-0.04,-419.74999999999994
2014-12-02,17.15,-0.04,-428.74999999999994
2014-12-03,17.29,-0.04,-432.24999999999994
2014-12-04,17.21,-0.04,-430.25
2014-12-05,17.68,-0.04,-442.0
2014-12-08,17.66,-0.04,-441.5
2014-12-09,17.56,-0.04,-438.99999999999994
2014-12-10,17.38,-0.04,-434.49999999999994
2014-12-11,17.47,-0.04,-436.74999999999994
2014-12-12,17.13,-0.04,-428.24999999999994
2014-12-15,16.85,-0.04,-421.25
2014-12-16,16.72,-0.04,-417.99999999999994
2014-12-17,17.26,-0.04,-431.50000000000006
2014-12-18,17.53,-0.04,-438.25
2014-12-19,17.62,-0.04,-440.5
2014-12-22,17.71,-0.04,-442.75
2014-12-23,17.93,-0.04,-448.25
2014-12-24,17.98,-0.04,-449.5
2014-12-26,17.98,-0.04,-449.5
2014-12-29,18.11,-0.04,-452.75
2014-12-30,18.13,-0.04,-453.24999999999994
2014-12-31,17.89,-0.04,-447.25
2015-01-02,17.9,-0.04,-447.49999999999994
2015-01-05,17.38,-0.04,-434.49999999999994
2015-01-06,16.86,-0.04,-421.5
2015-01-07,16.94,-0.04,-423.5
2015-01-08,17.29,-0.04,-432.24999999999994
2015-01-09,16.98,-0.04,-424.5
2015-01-12,16.68,-0.04,-417.0
2015-01-13,16.45,-0.04,-411.25
2015-01-14,16.04,-0.04,-400.99999999999994
2015-01-15,15.2,-0.04,-380.0
2015-01-16,15.38,-0.04,-384.5
2015-01-20,15.26,-0.04,-381.5
2015-01-21,15.41,-0.04,-385.25
2015-01-22,16.09,-0.04,-402.25
2015-01-23,15.73,-0.04,-393.25
2015-01-26,15.85,-0.04,-396.25
2015-01-27,15.63,-0.04,-390.75
2015-01-28,15.2,-0.04,-380.0
2015-01-29,15.43,-0.04,-385.75
2015-01-30,15.15,-0.04,-378.75
2015-02-02,15.46,-0.04,-386.5
2015-02-03,15.89,-0.04,-397.25
2015-02-04,15.79,-0.04,-394.74999999999994
2015-02-05,15.97,-0.04,-399.25
2015-02-06,16.49,-0.04,-412.24999999999994
2015-02-09,16.35,-0.04,-408.75
2015-02-10,16.42,-0.04,-410.50000000000006
2015-02-11,16.36,-0.04,-409.0
2015-02-12,16.67,-0.04,-416.75000000000006
2015-02-13,16.61,-0.04,-415.25
2015-02-17,16.63,-0.04,-415.74999999999994
2015-02-18,16.3,-0.04,-407.5
2015-02-19,16.21,-0.04,-405.25
2015-02-20,16.38,-0.04,-409.49999999999994
2015-02-23,16.2,-0.04,-405.0
2015-02-24,16.38,-0.04,-409.49999999999994
2015-02-25,16.49,0.26,63.42307692307691
2015-02-26,16.04,0.26,61.692307692307686
2015-02-27,15.81,0.26,60.80769230769231
2015-03-02,16.01,0.26,61.57692307692308
2015-03-03,16.04,0.26,61.692307692307686
2015-03-04,15.84,0.26,60.92307692307692
2015-03-05,16.0,0.26,61.53846153846153
2015-03-06,16.22,0.26,62.38461538461538
2015-03-09,16.17,0.26,62.19230769230769
2015-03-10,15.79,0.26,60.730769230769226
2015-03-11,16.11,0.26,61.96153846153846
2015-03-12,16.09,0.26,61.88461538461538
2015-03-13,16.09,0.26,61.88461538461538
2015-03-16,16.13,0.26,62.03846153846153
2015-03-17,16.09,0.26,61.88461538461538
2015-03-18,15.98,0.26,61.46153846153846
2015-03-19,15.61,0.26,60.03846153846153
2015-03-20,15.84,0.26,60.92307692307692
2015-03-23,15.72,0.26,60.46153846153846
2015-03-24,15.61,0.26,60.03846153846153
2015-03-25,15.41,0.26,59.26923076923077
2015-03-26,15.42,0.26,59.30769230769231
2015-03-27,15.31,0.26,58.88461538461539
2015-03-30,15.52,0.26,59.692307692307686
2015-03-31,15.39,0.26,59.19230769230769
2015-04-01,15.41,0.26,59.26923076923077
2015-04-02,15.54,0.26,59.76923076923077
2015-04-06,15.51,0.26,59.65384615384615
2015-04-07,15.46,0.26,59.46153846153846
2015-04-08,15.61,0.26,60.03846153846153
2015-04-09,15.71,0.26,60.42307692307693
2015-04-10,15.72,0.26,60.46153846153846
2015-04-13,15.8,0.26,60.76923076923077
2015-04-14,15.82,0.26,60.84615384615385
2015-04-15,15.64,0.26,60.15384615384615
2015-04-16,15.79,0.26,60.730769230769226
2015-04-17,15.56,0.26,59.84615384615385
2015-04-20,15.57,0.26,59.88461538461539
2015-04-21,15.5,0.26,59.61538461538461
2015-04-22,15.74,0.26,60.53846153846154
2015-04-23,15.69,0.26,60.34615384615384
2015-04-24,15.64,0.26,60.15384615384615
2015-04-27,15.56,0.26,59.84615384615385
2015-04-28,15.65,0.26,60.19230769230769
2015-04-29,15.98,0.28,57.07142857142857
2015-04-30,15.93,0.28,56.89285714285714
2015-05-01,16.11,0.28,57.53571428571428
2015-05-04,16.44,0.28,58.714285714285715
2015-05-05,16.35,0.28,58.392857142857146
2015-05-06,16.29,0.28,58.17857142857142
2015-05-07,16.24,0.28,57.999999999999986
2015-05-08,16.45,0.28,58.74999999999999
2015-05-11,16.49,0.28,58.89285714285713
2015-05-12,16.43,0.28,58.67857142857142
2015-05-13,16.47,0.28,58.82142857142856
2015-05-14,16.52,0.28,58.99999999999999
2015-05-15,16.35,0.28,58.392857142857146
2015-05-18,16.51,0.28,58.964285714285715
2015-05-19,16.77,0.28,59.89285714285714
2015-05-20,16.74,0.28,59.78571428571428
2015-05-21,16.73,0.28,59.74999999999999
2015-05-22,16.75,0.28,59.82142857142856
2015-05-26,16.5,0.28,58.92857142857142
2015-05-27,16.74,0.28,59.78571428571428
2015-05-28,16.67,0.28,59.535714285714285
2015-05-29,16.5,0.28,58.92857142857142
2015-06-01,16.55,0.28,59.107142857142854
2015-06-02,16.72,0.28,59.7142857142857
2015-06-03,16.93,0.28,60.46428571428571
2015-06-04,16.78,0.28,59.92857142857142
2015-06-05,17.19,0.28,61.39285714285714
2015-06-08,17.08,0.28,60.999999999999986
2015-06-09,17.31,0.28,61.82142857142856
2015-06-10,17.59,0.28,62.82142857142856
2015-06-11,17.49,0.28,62.4642857142857
2015-06-12,17.49,0.28,62.4642857142857
2015-06-15,17.47,0.28,62.39285714285713
2015-06-16,17.55,0.28,62.67857142857142
2015-06-17,17.37,0.28,62.035714285714285
2015-06-18,17.38,0.28,62.07142857142856
2015-06-19,17.17,0.28,61.32142857142857
2015-06-22,17.47,0.28,62.39285714285713
2015-06-23,17.67,0.28,63.107142857142854
2015-06-24,17.49,0.28,62.4642857142857
2015-06-25,17.37,0.28,62.035714285714285
2015-06-26,17.41,0.28,62.17857142857142
2015-06-29,16.89,0.28,60.32142857142857
2015-06-30,17.02,0.28,60.78571428571428
2015-07-01,17.22,0.28,61.49999999999999
2015-07-02,17.03,0.28,60.82142857142857
2015-07-06,16.94,0.28,60.5
2015-07-07,16.69,0.28,59.607142857142854
2015-07-08,16.25,0.28,58.03571428571428
2015-07-09,16.48,0.28,58.857142857142854
2015-07-10,16.7,0.28,59.64285714285713
2015-07-13,17.02,0.28,60.78571428571428
2015-07-14,17.13,0.28,61.178571428571416
2015-07-15,17.68,0.28,63.14285714285714
2015-07-16,17.95,0.28,64.10714285714285
2015-07-17,18.1,0.28,64.64285714285714
2015-07-20,18.12,0.28,64.71428571428571
2015-07-21,18.08,0.28,64.57142857142856
2015-07-22,18.45,0.28,65.89285714285714
2015-07-23,18.18,0.28,64.92857142857142
2015-07-24,17.9,0.28,63.928571428571416
2015-07-27,17.67,0.28,63.107142857142854
2015-07-28,17.88,0.28,63.85714285714285
2015-07-29,18.16,0.48,37.833333333333336
2015-07-30,18.13,0.48,37.770833333333336
2015-07-31,17.88,0.48,37.25
2015-08-03,17.77,0.48,37.020833333333336
2015-08-04,17.8,0.48,37.083333333333336
2015-08-05,17.87,0.48,37.22916666666667
2015-08-06,17.81,0.48,37.104166666666664
2015-08-07,17.75,0.48,36.97916666666667
2015-08-10,18.04,0.48,37.583333333333336
2015-08-11,17.79,0.48,37.0625
2015-08-12,17.52,0.48,36.5
2015-08-13,17.62,0.48,36.708333333333336
2015-08-14,17.7,0.48,36.875
2015-08-17,17.77,0.48,37.020833333333336
2015-08-18,17.69,0.48,36.85416666666667
2015-08-19,17.46,0.48,36.375
2015-08-20,16.72,0.48,34.833333333333336
2015-08-21,16.1,0.48,33.54166666666667
2015-08-24,15.29,0.48,31.854166666666664
2015-08-25,15.26,0.48,31.791666666666668
2015-08-26,16.06,0.48,33.45833333333333
2015-08-27,16.44,0.48,34.25000000000001
2015-08-28,16.36,0.48,34.083333333333336
2015-08-31,16.34,0.48,34.041666666666664
2015-09-01,15.58,0.48,32.458333333333336
2015-09-02,15.85,0.48,33.020833333333336
2015-09-03,15.94,0.48,33.208333333333336
2015-09-04,15.65,0.48,32.60416666666667
2015-09-08,16.16,0.48,33.66666666666667
2015-09-09,15.9,0.48,33.125
2015-09-10,16.04,0.48,33.416666666666664
2015-09-11,16.04,0.48,33.416666666666664
2015-09-14,15.96,0.48,33.25
2015-09-15,16.31,0.48,33.979166666666664
2015-09-16,16.33,0.48,34.02083333333333
2015-09-17,15.86,0.48,33.041666666666664
2015-09-18,15.56,0.48,32.41666666666667
2015-09-21,15.7,0.48,32.708333333333336
2015-09-22,15.57,0.48,32.4375
2015-09-23,15.72,0.48,32.75
2015-09-24,15.55,0.48,32.395833333333336
2015-09-25,15.89,0.48,33.10416666666667
2015-09-28,15.47,0.48,32.22916666666667
2015-09-29,15.35,0.48,31.979166666666668
2015-09-30,15.58,0.48,32.458333333333336
2015-10-01,15.55,0.48,32.395833333333336
2015-10-02,15.38,0.48,32.04166666666667
2015-10-05,15.69,0.48,32.6875
2015-10-06,15.69,0.48,32.6875
2015-10-07,15.75,0.48,32.8125
2015-10-08,15.75,0.48,32.8125
2015-10-09,15.58,0.48,32.458333333333336
2015-10-12,15.52,0.48,32.333333333333336
2015-10-13,15.52,0.48,32.333333333333336
2015-10-14,15.64,0.48,32.583333333333336
2015-10-15,16.19,0.48,33.72916666666667
2015-10-16,16.12,0.48,33.583333333333336
2015-10-19,16.14,0.48,33.625
2015-10-20,16.2,0.48,33.75
2015-10-21,15.9,0.48,33.125
2015-10-22,16.16,0.48,33.66666666666667
2015-10-23,16.52,0.48,34.416666666666664
2015-10-26,16.51,0.48,34.395833333333336
2015-10-27,16.4,0.48,34.166666666666664
2015-10-28,17.28,0.48,36.00000000000001
2015-10-29,17.09,0.48,35.604166666666664
2015-10-30,16.78,0.39,43.02564102564103
2015-11-02,17.06,0.39,43.74358974358974
2015-11-03,17.18,0.39,44.05128205128205
2015-11-04,17.01,0.39,43.61538461538462
2015-11-05,17.31,0.39,44.38461538461538
2015-11-06,17.95,0.39,46.02564102564102
2015-11-09,17.68,0.39,45.33333333333333
2015-11-10,17.85,0.39,45.769230769230774
2015-11-11,17.75,0.39,45.51282051282051
2015-11-12,17.37,0.39,44.53846153846154
2015-11-13,17.2,0.39,44.1025641025641
2015-11-16,17.43,0.39,44.69230769230769
2015-11-17,17.42,0.39,44.66666666666667
2015-11-18,17.84,0.39,45.743589743589745
2015-11-19,17.69,0.39,45.35897435897436
2015-11-20,17.65,0.39,45.25641025641025
2015-11-23,17.47,0.39,44.79487179487179
2015-11-24,17.47,0.39,44.79487179487179
2015-11-25,17.44,0.39,44.71794871794872
2015-11-27,17.48,0.39,44.82051282051282
2015-11-30,17.43,0.39,44.69230769230769
2015-12-01,17.81,0.39,45.666666666666664
2015-12-02,17.62,0.39,45.17948717948718
2015-12-03,17.3,0.39,44.35897435897436
2015-12-04,17.8,0.39,45.64102564102564
2015-12-07,17.54,0.39,44.97435897435897
2015-12-08,17.19,0.39,44.07692307692308
2015-12-09,17.1,0.39,43.84615384615385
2015-12-10,17.2,0.39,44.1025641025641
2015-12-11,16.73,0.39,42.8974358974359
2015-12-14,16.8,0.39,43.07692307692308
2015-12-15,17.42,0.39,44.66666666666667
2015-12-16,17.75,0.39,45.51282051282051
2015-12-17,17.3,0.39,44.35897435897436
2015-12-18,16.76,0.39,42.97435897435898
2015-12-21,16.97,0.39,43.51282051282051
2015-12-22,17.08,0.39,43.79487179487179
2015-12-23,17.34,0.39,44.46153846153846
2015-12-24,17.27,0.39,44.28205128205128
2015-12-28,17.13,0.39,43.92307692307692
2015-12-29,17.28,0.39,44.30769230769231
2015-12-30,17.05,0.39,43.717948717948715
2015-12-31,16.83,0.39,43.153846153846146
2016-01-04,16.43,0.39,42.128205128205124
2016-01-05,16.43,0.39,42.128205128205124
2016-01-06,16.08,0.39,41.230769230769226
2016-01-07,15.5,0.39,39.743589743589745
2016-01-08,15.2,0.39,38.97435897435897
2016-01-11,15.31,0.39,39.256410256410255
2016-01-12,15.31,0.39,39.256410256410255
2016-01-13,14.9,0.39,38.205128205128204
2016-01-14,14.99,0.39,38.43589743589744
2016-01-15,14.46,0.39,37.07692307692308
2016-01-19,14.24,0.39,36.51282051282051
2016-01-20,13.69,0.39,35.1025641025641
2016-01-21,13.36,0.39,34.256410256410255
2016-01-22,13.56,0.39,34.76923076923077
2016-01-25,12.96,0.39,33.23076923076923
2016-01-26,13.31,0.39,34.12820512820513
2016-01-27,13.36,0.39,34.256410256410255
2016-01-28,13.53,0.39,34.692307692307686
2016-01-29,14.14,0.39,36.256410256410255
2016-02-01,13.96,0.39,35.794871794871796
2016-02-02,13.23,0.39,33.92307692307692
2016-02-03,13.03,0.39,33.41025641025641
2016-02-04,13.25,0.39,33.97435897435897
2016-02-05,12.95,0.39,33.205128205128204
2016-02-08,12.27,0.39,31.46153846153846
2016-02-09,12.2,0.39,31.282051282051277
2016-02-10,11.98,0.39,30.71794871794872
2016-02-11,11.16,0.39,28.615384615384613
2016-02-12,11.95,0.39,30.64102564102564
2016-02-16,12.25,0.39,31.41025641025641
2016-02-17,12.56,0.39,32.205128205128204
2016-02-18,12.24,0.39,31.384615384615383
2016-02-19,12.13,0.39,31.102564102564102
2016-02-22,12.54,0.39,32.15384615384615
2016-02-23,12.16,0.39,31.17948717948718
2016-02-24,12.13,0.23,52.73913043478261
2016-02-25,12.32,0.23,53.565217391304344
2016-02-26,12.7,0.23,55.21739130434782
2016-02-29,12.52,0.23,54.43478260869565
2016-03-01,13.19,0.23,57.347826086956516
2016-03-02,13.41,0.23,58.30434782608695
2016-03-03,13.5,0.23,58.69565217391304
2016-03-04,13.54,0.23,58.8695652173913
