date,COO,COO_EPS,PE Ratio
2015-09-30,148.86,0.93,160.06451612903226
2015-10-01,146.68,0.93,157.72043010752688
2015-10-02,148.87,0.93,160.0752688172043
2015-10-05,148.18,0.93,159.33333333333334
2015-10-06,144.71,0.93,155.6021505376344
2015-10-07,142.68,0.93,153.41935483870967
2015-10-08,141.99,0.93,152.67741935483872
2015-10-09,137.62,0.93,147.9784946236559
2015-10-12,139.19,0.93,149.66666666666666
2015-10-13,139.44,0.93,149.93548387096774
2015-10-14,140.19,0.93,150.74193548387095
2015-10-15,145.23,0.93,156.1612903225806
2015-10-16,144.34,0.93,155.2043010752688
2015-10-19,143.71,0.93,154.5268817204301
2015-10-20,144.96,0.93,155.8709677419355
2015-10-21,146.12,0.93,157.11827956989248
2015-10-22,143.47,0.93,154.26881720430106
2015-10-23,146.31,0.93,157.32258064516128
2015-10-26,146.54,0.93,157.56989247311827
2015-10-27,146.5,0.93,157.5268817204301
2015-10-28,149.0,0.93,160.21505376344086
2015-10-29,150.38,0.93,161.69892473118279
2015-10-30,152.36,0.93,163.82795698924733
2015-11-02,154.77,0.93,166.41935483870967
2015-11-03,152.14,0.93,163.59139784946234
2015-11-04,153.48,0.93,165.0322580645161
2015-11-05,153.51,0.93,165.06451612903223
2015-11-06,153.31,0.93,164.8494623655914
2015-11-09,152.02,0.93,163.46236559139786
2015-11-10,151.95,0.93,163.38709677419354
2015-11-11,148.7,0.93,159.89247311827955
2015-11-12,146.82,0.93,157.87096774193546
2015-11-13,147.46,0.93,158.55913978494624
2015-11-16,150.12,0.93,161.41935483870967
2015-11-17,144.52,0.93,155.3978494623656
2015-11-18,145.7,0.93,156.66666666666666
2015-11-19,144.44,0.93,155.31182795698925
2015-11-20,144.27,0.93,155.1290322580645
2015-11-23,143.16,0.93,153.93548387096774
2015-11-24,144.35,0.93,155.21505376344084
2015-11-25,145.31,0.93,156.247311827957
2015-11-27,146.96,0.93,158.0215053763441
2015-11-30,146.25,0.93,157.25806451612902
2015-12-01,147.99,0.93,159.1290322580645
2015-12-02,149.38,0.93,160.62365591397847
2015-12-03,142.05,0.93,152.74193548387098
2015-12-04,130.34,0.93,140.1505376344086
2015-12-07,132.33,0.93,142.29032258064518
2015-12-08,134.88,0.93,145.03225806451613
2015-12-09,131.6,0.93,141.50537634408602
2015-12-10,134.94,0.93,145.09677419354838
2015-12-11,135.2,0.93,145.37634408602148
2015-12-14,134.82,0.93,144.96774193548384
2015-12-15,136.51,0.93,146.78494623655914
2015-12-16,138.26,0.93,148.66666666666666
2015-12-17,136.44,0.93,146.70967741935482
2015-12-18,135.69,0.75,180.92
2015-12-21,133.7,0.75,178.26666666666665
2015-12-22,134.35,0.75,179.13333333333333
2015-12-23,136.25,0.75,181.66666666666666
2015-12-24,136.34,0.75,181.78666666666666
2015-12-28,136.07,0.75,181.42666666666665
2015-12-29,136.36,0.75,181.81333333333336
2015-12-30,135.48,0.75,180.64
2015-12-31,134.2,0.75,178.9333333333333
2016-01-04,131.86,0.75,175.81333333333336
2016-01-05,131.58,0.75,175.44000000000003
2016-01-06,131.59,0.75,175.45333333333335
2016-01-07,127.96,0.75,170.61333333333332
2016-01-08,128.71,0.75,171.61333333333334
2016-01-11,127.66,0.75,170.21333333333334
2016-01-12,127.6,0.75,170.13333333333333
2016-01-13,125.45,0.75,167.26666666666668
2016-01-14,124.04,0.75,165.38666666666668
2016-01-15,121.86,0.75,162.48
2016-01-19,121.01,0.75,161.34666666666666
2016-01-20,124.14,0.75,165.52
2016-01-21,123.85,0.75,165.13333333333333
2016-01-22,127.85,0.75,170.46666666666667
2016-01-25,125.51,0.75,167.34666666666666
2016-01-26,128.91,0.75,171.88
2016-01-27,128.6,0.75,171.46666666666667
2016-01-28,126.83,0.75,169.10666666666665
2016-01-29,131.15,0.75,174.86666666666667
2016-02-01,132.05,0.75,176.0666666666667
2016-02-02,131.99,0.75,175.98666666666668
2016-02-03,133.47,0.75,177.96
2016-02-04,131.87,0.75,175.82666666666668
2016-02-05,127.11,0.75,169.48
2016-02-08,125.42,0.75,167.22666666666666
2016-02-09,128.0,0.75,170.66666666666666
2016-02-10,132.29,0.75,176.38666666666666
2016-02-11,134.27,0.75,179.02666666666667
2016-02-12,133.58,0.75,178.10666666666668
2016-02-16,137.89,0.75,183.85333333333332
2016-02-17,139.33,0.75,185.77333333333334
2016-02-18,139.56,0.75,186.08
2016-02-19,140.84,0.75,187.78666666666666
2016-02-22,142.51,0.75,190.01333333333332
2016-02-23,141.06,0.75,188.08
2016-02-24,141.44,0.75,188.58666666666667
2016-02-25,144.96,0.75,193.28
2016-02-26,144.81,0.75,193.08
2016-02-29,142.96,0.75,190.61333333333334
2016-03-01,145.46,0.75,193.9466666666667
2016-03-02,143.41,0.75,191.21333333333334
2016-03-03,145.01,0.75,193.34666666666666
2016-03-04,152.64,1.06,143.99999999999997
2016-03-07,152.15,1.06,143.5377358490566
2016-03-08,148.92,1.06,140.49056603773582
2016-03-09,147.93,1.06,139.5566037735849
2016-03-10,149.02,1.06,140.58490566037736
2016-03-11,150.47,1.06,141.95283018867923
2016-03-14,148.87,1.06,140.4433962264151
2016-03-15,145.96,1.06,137.69811320754718
2016-03-16,145.89,1.06,137.6320754716981
2016-03-17,144.51,1.06,136.33018867924525
2016-03-18,150.0,1.06,141.50943396226415
2016-03-21,150.56,1.06,142.0377358490566
2016-03-22,149.86,1.06,141.37735849056605
2016-03-23,148.61,1.06,140.19811320754718
2016-03-24,148.8,1.06,140.37735849056605
2016-03-28,149.44,1.06,140.9811320754717
2016-03-29,154.65,1.06,145.89622641509433
2016-03-30,156.05,1.06,147.2169811320755
2016-03-31,153.97,1.06,145.25471698113208
2016-04-01,157.6,1.06,148.67924528301884
2016-04-04,156.67,1.06,147.80188679245282
2016-04-05,155.42,1.06,146.62264150943395
2016-04-06,159.51,1.06,150.4811320754717
2016-04-07,156.26,1.06,147.4150943396226
2016-04-08,155.21,1.06,146.4245283018868
2016-04-11,154.95,1.06,146.17924528301884
2016-04-12,155.45,1.06,146.6509433962264
2016-04-13,154.8,1.06,146.03773584905662
2016-04-14,153.77,1.06,145.06603773584905
2016-04-15,156.23,1.06,147.38679245283018
2016-04-18,157.19,1.06,148.29245283018867
2016-04-19,157.45,1.06,148.5377358490566
2016-04-20,158.74,1.06,149.75471698113208
2016-04-21,158.63,1.06,149.6509433962264
2016-04-22,157.86,1.06,148.9245283018868
2016-04-25,157.36,1.06,148.45283018867926
2016-04-26,159.08,1.06,150.0754716981132
2016-04-27,158.04,1.06,149.09433962264148
2016-04-28,155.8,1.06,146.9811320754717
2016-04-29,153.08,1.06,144.41509433962264
2016-05-02,154.61,1.06,145.85849056603774
2016-05-03,154.31,1.06,145.5754716981132
2016-05-04,153.26,1.06,144.58490566037733
2016-05-05,153.69,1.06,144.99056603773585
2016-05-06,153.31,1.06,144.6320754716981
2016-05-09,155.13,1.06,146.34905660377356
2016-05-10,156.06,1.06,147.22641509433961
2016-05-11,155.02,1.06,146.24528301886792
2016-05-12,155.41,1.06,146.6132075471698
2016-05-13,155.97,1.06,147.14150943396226
2016-05-16,160.33,1.06,151.25471698113208
2016-05-17,158.2,1.06,149.2452830188679
2016-05-18,158.28,1.06,149.32075471698113
2016-05-19,159.29,1.06,150.27358490566036
2016-05-20,160.35,1.06,151.27358490566036
2016-05-23,161.1,1.06,151.9811320754717
2016-05-24,163.01,1.06,153.7830188679245
2016-05-25,164.62,1.06,155.30188679245282
2016-05-26,161.93,1.06,152.76415094339623
2016-05-27,162.5,1.06,153.30188679245282
2016-05-31,162.81,1.06,153.5943396226415
2016-06-01,165.63,1.06,156.25471698113208
2016-06-02,167.42,1.06,157.94339622641508
2016-06-03,165.4,1.53,108.10457516339869
2016-06-06,163.07,1.53,106.58169934640522
2016-06-07,165.02,1.53,107.8562091503268
2016-06-08,164.92,1.53,107.7908496732026
2016-06-09,165.2,1.53,107.97385620915031
2016-06-10,163.24,1.53,106.69281045751634
2016-06-13,162.32,1.53,106.09150326797385
2016-06-14,162.99,1.53,106.52941176470588
2016-06-15,162.54,1.53,106.23529411764706
2016-06-16,162.93,1.53,106.49019607843138
2016-06-17,161.89,1.53,105.81045751633985
2016-06-20,164.28,1.53,107.37254901960785
2016-06-21,165.56,1.53,108.20915032679738
2016-06-22,164.55,1.53,107.54901960784315
2016-06-23,166.59,1.53,108.88235294117646
2016-06-24,166.8,1.53,109.01960784313727
2016-06-27,162.99,1.53,106.52941176470588
2016-06-28,168.5,1.53,110.13071895424837
2016-06-29,169.85,1.53,111.01307189542483
2016-06-30,171.57,1.53,112.13725490196077
2016-07-01,177.34,1.53,115.90849673202614
2016-07-05,177.42,1.53,115.96078431372548
2016-07-06,177.67,1.53,116.12418300653594
2016-07-07,178.5,1.53,116.66666666666667
2016-07-08,181.83,1.53,118.84313725490196
2016-07-11,182.1,1.53,119.01960784313725
2016-07-12,178.54,1.53,116.69281045751633
2016-07-13,178.83,1.53,116.88235294117648
2016-07-14,178.96,1.53,116.9673202614379
2016-07-15,178.42,1.53,116.61437908496731
2016-07-18,177.58,1.53,116.06535947712419
2016-07-19,177.14,1.53,115.77777777777777
2016-07-20,178.28,1.53,116.52287581699346
2016-07-21,176.39,1.53,115.28758169934639
2016-07-22,177.56,1.53,116.05228758169935
2016-07-25,176.02,1.53,115.04575163398694
2016-07-26,179.13,1.53,117.07843137254902
2016-07-27,179.35,1.53,117.22222222222221
2016-07-28,180.94,1.53,118.26143790849673
2016-07-29,182.47,1.53,119.26143790849673
2016-08-01,182.61,1.53,119.3529411764706
2016-08-02,181.97,1.53,118.93464052287581
2016-08-03,181.3,1.53,118.4967320261438
2016-08-04,181.77,1.53,118.80392156862746
2016-08-05,182.87,1.53,119.52287581699346
2016-08-08,181.29,1.53,118.49019607843137
2016-08-09,182.15,1.53,119.05228758169935
2016-08-10,181.22,1.53,118.44444444444444
2016-08-11,182.24,1.53,119.11111111111111
2016-08-12,180.81,1.53,118.17647058823529
2016-08-15,181.98,1.53,118.94117647058823
2016-08-16,181.32,1.53,118.50980392156862
2016-08-17,179.82,1.53,117.52941176470587
2016-08-18,181.37,1.53,118.54248366013071
2016-08-19,183.86,1.53,120.16993464052288
2016-08-22,184.19,1.53,120.38562091503267
2016-08-23,185.79,1.53,121.4313725490196
2016-08-24,185.02,1.53,120.9281045751634
2016-08-25,183.81,1.53,120.13725490196079
2016-08-26,183.92,1.53,120.20915032679737
2016-08-29,186.56,1.53,121.93464052287581
2016-08-30,186.38,1.53,121.81699346405229
2016-08-31,185.92,1.53,121.51633986928104
2016-09-01,185.37,1.53,121.15686274509804
2016-09-02,185.92,1.82,102.15384615384615
2016-09-06,188.3,1.82,103.46153846153847
2016-09-07,188.56,1.82,103.6043956043956
2016-09-08,186.74,1.82,102.6043956043956
2016-09-09,184.83,1.82,101.55494505494507
2016-09-12,186.74,1.82,102.6043956043956
2016-09-13,185.81,1.82,102.09340659340658
2016-09-14,185.53,1.82,101.93956043956044
2016-09-15,189.9,1.82,104.34065934065934
2016-09-16,188.51,1.82,103.57692307692307
2016-09-19,188.47,1.82,103.55494505494505
2016-09-20,186.41,1.82,102.42307692307692
2016-09-21,186.18,1.82,102.2967032967033
2016-09-22,184.5,1.82,101.37362637362637
2016-09-23,180.97,1.82,99.43406593406593
2016-09-26,178.19,1.82,97.9065934065934
2016-09-27,178.3,1.82,97.96703296703296
2016-09-28,178.88,1.82,98.28571428571428
2016-09-29,176.04,1.82,96.72527472527472
2016-09-30,179.26,1.82,98.49450549450549
2016-10-03,177.75,1.82,97.66483516483517
2016-10-04,176.88,1.82,97.18681318681318
2016-10-05,177.17,1.82,97.34615384615384
2016-10-06,178.69,1.82,98.18131868131867
2016-10-07,180.88,1.82,99.38461538461537
2016-10-10,181.98,1.82,99.98901098901098
2016-10-11,179.62,1.82,98.6923076923077
2016-10-12,179.28,1.82,98.5054945054945
2016-10-13,178.59,1.82,98.12637362637362
2016-10-14,177.59,1.82,97.57692307692308
2016-10-17,178.34,1.82,97.98901098901099
2016-10-18,180.68,1.82,99.27472527472527
2016-10-19,178.98,1.82,98.34065934065933
2016-10-20,179.5,1.82,98.62637362637362
2016-10-21,178.78,1.82,98.23076923076923
2016-10-24,180.3,1.82,99.06593406593407
2016-10-25,181.61,1.82,99.78571428571429
2016-10-26,176.2,1.82,96.8131868131868
2016-10-27,175.28,1.82,96.3076923076923
2016-10-28,175.36,1.82,96.35164835164835
2016-10-31,176.04,1.82,96.72527472527472
2016-11-01,173.77,1.82,95.47802197802199
2016-11-02,173.84,1.82,95.51648351648352
2016-11-03,173.64,1.82,95.4065934065934
2016-11-04,175.82,1.82,96.60439560439559
2016-11-07,180.22,1.82,99.02197802197801
2016-11-08,182.9,1.82,100.49450549450549
2016-11-09,181.76,1.82,99.86813186813185
2016-11-10,180.27,1.82,99.04945054945055
2016-11-11,177.27,1.82,97.4010989010989
2016-11-14,170.13,1.82,93.47802197802197
2016-11-15,171.95,1.82,94.47802197802197
2016-11-16,172.0,1.82,94.5054945054945
2016-11-17,174.4,1.82,95.82417582417582
2016-11-18,172.0,1.82,94.5054945054945
2016-11-21,173.3,1.82,95.21978021978022
2016-11-22,170.0,1.82,93.4065934065934
2016-11-23,168.67,1.82,92.67582417582416
2016-11-25,170.7,1.82,93.79120879120879
2016-11-28,168.33,1.82,92.48901098901099
2016-11-29,170.15,1.82,93.48901098901099
2016-11-30,164.49,1.82,90.37912087912088
2016-12-01,159.5,1.82,87.63736263736263
2016-12-02,162.12,1.82,89.07692307692308
2016-12-05,163.96,1.82,90.08791208791209
2016-12-06,165.71,1.82,91.04945054945055
2016-12-07,168.39,1.82,92.52197802197801
2016-12-08,167.8,1.82,92.1978021978022
2016-12-09,170.62,1.82,93.74725274725274
2016-12-12,174.2,1.82,95.71428571428571
2016-12-13,175.31,1.82,96.32417582417582
2016-12-14,175.19,1.82,96.25824175824175
2016-12-15,176.06,1.82,96.73626373626374
2016-12-16,175.21,1.82,96.26923076923077
2016-12-19,175.07,1.82,96.19230769230768
2016-12-20,175.39,1.82,96.36813186813185
2016-12-21,174.62,1.82,95.94505494505495
2016-12-22,173.1,1.24,139.59677419354838
2016-12-23,175.43,1.24,141.4758064516129
2016-12-27,177.44,1.24,143.09677419354838
2016-12-28,175.34,1.24,141.40322580645162
2016-12-29,175.49,1.24,141.5241935483871
2016-12-30,174.93,1.24,141.0725806451613
2017-01-03,175.15,1.24,141.25
2017-01-04,178.14,1.24,143.66129032258064
2017-01-05,176.37,1.24,142.23387096774195
2017-01-06,177.21,1.24,142.91129032258064
2017-01-09,178.08,1.24,143.61290322580646
2017-01-10,181.8,1.24,146.61290322580646
2017-01-11,177.76,1.24,143.3548387096774
2017-01-12,177.4,1.24,143.06451612903226
2017-01-13,179.54,1.24,144.79032258064515
2017-01-17,182.08,1.24,146.83870967741936
2017-01-18,183.01,1.24,147.58870967741936
2017-01-19,181.91,1.24,146.7016129032258
2017-01-20,181.53,1.24,146.3951612903226
2017-01-23,180.67,1.24,145.7016129032258
2017-01-24,180.14,1.24,145.27419354838707
2017-01-25,180.5,1.24,145.56451612903226
2017-01-26,181.12,1.24,146.06451612903226
2017-01-27,183.44,1.24,147.93548387096774
2017-01-30,181.76,1.24,146.5806451612903
2017-01-31,184.61,1.24,148.87903225806454
2017-02-01,185.71,1.24,149.76612903225808
2017-02-02,187.01,1.24,150.81451612903226
2017-02-03,188.1,1.24,151.69354838709677
2017-02-06,187.51,1.24,151.21774193548387
2017-02-07,188.12,1.24,151.70967741935485
2017-02-08,188.95,1.24,152.3790322580645
2017-02-09,190.5,1.24,153.6290322580645
2017-02-10,191.0,1.24,154.03225806451613
2017-02-13,191.24,1.24,154.22580645161293
2017-02-14,191.65,1.24,154.55645161290323
2017-02-15,191.31,1.24,154.28225806451613
2017-02-16,190.51,1.24,153.63709677419354
2017-02-17,195.91,1.24,157.99193548387098
2017-02-21,195.46,1.24,157.6290322580645
2017-02-22,194.97,1.24,157.23387096774192
2017-02-23,196.92,1.24,158.8064516129032
2017-02-24,199.72,1.24,161.06451612903226
2017-02-27,198.94,1.24,160.43548387096774
2017-02-28,199.14,1.24,160.59677419354838
2017-03-01,200.76,1.24,161.90322580645162
2017-03-02,201.14,1.24,162.20967741935482
2017-03-03,194.46,1.55,125.45806451612903
2017-03-06,194.53,1.55,125.50322580645161
2017-03-07,193.46,1.55,124.81290322580645
2017-03-08,194.05,1.55,125.19354838709678
2017-03-09,194.61,1.55,125.55483870967743
2017-03-10,194.32,1.55,125.36774193548386
2017-03-13,194.45,1.55,125.4516129032258
2017-03-14,193.5,1.55,124.83870967741935
2017-03-15,194.69,1.55,125.60645161290321
2017-03-16,193.73,1.55,124.98709677419353
2017-03-17,195.14,1.55,125.89677419354838
2017-03-20,196.24,1.55,126.60645161290323
2017-03-21,195.34,1.55,126.02580645161291
2017-03-22,199.79,1.55,128.89677419354837
2017-03-23,199.7,1.55,128.83870967741933
2017-03-24,199.8,1.55,128.90322580645162
2017-03-27,199.82,1.55,128.91612903225806
2017-03-28,199.06,1.55,128.4258064516129
2017-03-29,199.33,1.55,128.6
2017-03-30,198.14,1.55,127.83225806451611
2017-03-31,199.89,1.55,128.96129032258062
2017-04-03,199.63,1.55,128.79354838709676
2017-04-04,199.8,1.55,128.90322580645162
2017-04-05,197.34,1.55,127.31612903225806
2017-04-06,197.04,1.55,127.12258064516128
2017-04-07,197.0,1.55,127.09677419354838
2017-04-10,197.04,1.55,127.12258064516128
2017-04-11,197.4,1.55,127.35483870967742
2017-04-12,197.06,1.55,127.13548387096775
2017-04-13,196.29,1.55,126.63870967741934
2017-04-17,196.62,1.55,126.8516129032258
2017-04-18,196.89,1.55,127.0258064516129
2017-04-19,198.23,1.55,127.89032258064515
2017-04-20,200.5,1.55,129.3548387096774
2017-04-21,199.14,1.55,128.4774193548387
2017-04-24,201.54,1.55,130.0258064516129
2017-04-25,201.32,1.55,129.88387096774193
2017-04-26,199.99,1.55,129.0258064516129
2017-04-27,199.37,1.55,128.6258064516129
2017-04-28,200.33,1.55,129.24516129032259
2017-05-01,201.05,1.55,129.70967741935485
2017-05-02,202.12,1.55,130.4
2017-05-03,202.22,1.55,130.46451612903226
2017-05-04,204.89,1.55,132.18709677419355
2017-05-05,205.71,1.55,132.71612903225807
2017-05-08,206.4,1.55,133.16129032258064
2017-05-09,207.65,1.55,133.96774193548387
2017-05-10,207.34,1.55,133.76774193548388
2017-05-11,207.4,1.55,133.80645161290323
2017-05-12,207.59,1.55,133.92903225806452
2017-05-15,209.87,1.55,135.4
2017-05-16,210.46,1.55,135.78064516129032
2017-05-17,209.41,1.55,135.1032258064516
2017-05-18,210.39,1.55,135.73548387096773
2017-05-19,212.62,1.55,137.1741935483871
2017-05-22,217.34,1.55,140.21935483870968
2017-05-23,217.08,1.55,140.05161290322582
2017-05-24,217.67,1.55,140.4322580645161
2017-05-25,218.32,1.55,140.8516129032258
2017-05-26,217.46,1.55,140.2967741935484
2017-05-30,218.2,1.55,140.77419354838707
2017-05-31,218.75,1.55,141.1290322580645
2017-06-01,219.79,1.55,141.79999999999998
2017-06-02,238.32,2.15,110.84651162790698
2017-06-05,240.89,2.15,112.04186046511627
2017-06-06,241.62,2.15,112.38139534883722
2017-06-07,243.1,2.15,113.06976744186046
2017-06-08,241.76,2.15,112.44651162790697
2017-06-09,237.43,2.15,110.43255813953489
2017-06-12,236.75,2.15,110.11627906976744
2017-06-13,240.88,2.15,112.03720930232558
2017-06-14,238.99,2.15,111.15813953488373
2017-06-15,239.84,2.15,111.55348837209303
2017-06-16,238.95,2.15,111.13953488372093
2017-06-19,242.11,2.15,112.60930232558141
2017-06-20,242.79,2.15,112.92558139534884
2017-06-21,243.86,2.15,113.4232558139535
2017-06-22,245.06,2.15,113.98139534883721
2017-06-23,246.19,2.15,114.50697674418605
2017-06-26,246.76,2.15,114.77209302325582
2017-06-27,243.25,2.15,113.13953488372094
2017-06-28,242.35,2.15,112.72093023255815
2017-06-29,237.12,2.15,110.28837209302326
2017-06-30,239.42,2.15,111.35813953488372
2017-07-03,236.38,2.15,109.94418604651163
2017-07-05,238.03,2.15,110.71162790697674
2017-07-06,236.19,2.15,109.85581395348838
2017-07-07,242.73,2.15,112.89767441860465
2017-07-10,244.14,2.15,113.55348837209303
2017-07-11,244.53,2.15,113.73488372093024
2017-07-12,247.91,2.15,115.30697674418604
2017-07-13,246.45,2.15,114.62790697674419
2017-07-14,250.36,2.15,116.44651162790699
2017-07-17,251.98,2.15,117.2
2017-07-18,253.2,2.15,117.76744186046511
2017-07-19,254.9,2.15,118.55813953488372
2017-07-20,254.0,2.15,118.13953488372094
2017-07-21,248.41,2.15,115.53953488372093
2017-07-24,250.62,2.15,116.56744186046512
2017-07-25,250.83,2.15,116.66511627906978
2017-07-26,247.01,2.15,114.88837209302325
2017-07-27,246.64,2.15,114.71627906976744
2017-07-28,246.6,2.15,114.69767441860465
2017-07-31,243.87,2.15,113.4279069767442
2017-08-01,245.29,2.15,114.08837209302325
2017-08-02,244.27,2.15,113.6139534883721
2017-08-03,244.78,2.15,113.85116279069769
2017-08-04,243.72,2.15,113.35813953488372
2017-08-07,244.63,2.15,113.78139534883721
2017-08-08,243.59,2.15,113.29767441860466
2017-08-09,242.71,2.15,112.88837209302326
2017-08-10,239.99,2.15,111.62325581395349
2017-08-11,240.92,2.15,112.05581395348837
2017-08-14,243.28,2.15,113.15348837209302
2017-08-15,242.92,2.15,112.9860465116279
2017-08-16,244.57,2.15,113.75348837209303
2017-08-17,245.18,2.15,114.03720930232559
2017-08-18,245.05,2.15,113.97674418604652
2017-08-21,247.7,2.15,115.20930232558139
2017-08-22,249.12,2.15,115.86976744186047
2017-08-23,246.36,2.15,114.58604651162791
2017-08-24,245.66,2.15,114.26046511627908
2017-08-25,246.33,2.15,114.57209302325582
2017-08-28,247.63,2.15,115.17674418604652
2017-08-29,246.15,2.15,114.48837209302326
2017-08-30,246.11,2.15,114.46976744186047
2017-08-31,250.83,2.15,116.66511627906978
2017-09-01,236.18,2.11,111.93364928909953
2017-09-05,239.91,2.11,113.70142180094787
2017-09-06,241.14,2.11,114.28436018957346
2017-09-07,244.81,2.11,116.02369668246446
2017-09-08,251.48,2.11,119.18483412322276
2017-09-11,253.39,2.11,120.09004739336493
2017-09-12,250.03,2.11,118.49763033175356
2017-09-13,246.6,2.11,116.87203791469194
2017-09-14,247.04,2.11,117.08056872037915
2017-09-15,245.21,2.11,116.21327014218011
2017-09-18,249.11,2.11,118.06161137440759
2017-09-19,235.99,2.11,111.84360189573461
2017-09-20,236.11,2.11,111.90047393364931
2017-09-21,232.41,2.11,110.14691943127963
2017-09-22,239.77,2.11,113.6350710900474
2017-09-25,239.85,2.11,113.67298578199052
2017-09-26,235.85,2.11,111.77725118483413
2017-09-27,235.42,2.11,111.57345971563981
2017-09-28,231.6,2.11,109.76303317535546
2017-09-29,237.11,2.11,112.3744075829384
2017-10-02,240.56,2.11,114.0094786729858
2017-10-03,240.12,2.11,113.80094786729859
2017-10-04,241.03,2.11,114.23222748815166
2017-10-05,241.67,2.11,114.53554502369668
2017-10-06,241.33,2.11,114.3744075829384
2017-10-09,236.62,2.11,112.14218009478674
2017-10-10,233.97,2.11,110.88625592417063
2017-10-11,237.52,2.11,112.56872037914692
2017-10-12,237.67,2.11,112.63981042654028
2017-10-13,236.0,2.11,111.8483412322275
2017-10-16,236.95,2.11,112.29857819905213
2017-10-17,235.98,2.11,111.8388625592417
2017-10-18,235.78,2.11,111.74407582938389
2017-10-19,236.08,2.11,111.88625592417063
2017-10-20,235.35,2.11,111.54028436018957
2017-10-23,237.31,2.11,112.46919431279622
2017-10-24,239.55,2.11,113.53080568720381
2017-10-25,237.9,2.11,112.74881516587679
2017-10-26,240.41,2.11,113.93838862559242
2017-10-27,244.43,2.11,115.84360189573461
2017-10-30,242.75,2.11,115.04739336492892
2017-10-31,240.26,2.11,113.86729857819905
2017-11-01,233.97,2.11,110.88625592417063
2017-11-02,226.9,2.11,107.53554502369668
2017-11-03,229.27,2.11,108.65876777251187
2017-11-06,227.64,2.11,107.88625592417061
2017-11-07,229.33,2.11,108.6872037914692
2017-11-08,230.48,2.11,109.23222748815166
2017-11-09,231.95,2.11,109.92890995260663
2017-11-10,229.06,2.11,108.55924170616115
2017-11-13,237.07,2.11,112.35545023696683
2017-11-14,236.78,2.11,112.218009478673
2017-11-15,234.66,2.11,111.2132701421801
2017-11-16,239.45,2.11,113.48341232227489
2017-11-17,238.65,2.11,113.10426540284361
2017-11-20,239.94,2.11,113.71563981042655
2017-11-21,240.11,2.11,113.7962085308057
2017-11-22,238.9,2.11,113.22274881516589
2017-11-24,242.29,2.11,114.82938388625593
2017-11-27,243.29,2.11,115.30331753554502
2017-11-28,243.25,2.11,115.28436018957346
2017-11-29,242.59,2.11,114.97156398104266
2017-11-30,241.18,2.11,114.30331753554503
2017-12-01,238.1,2.11,112.84360189573461
2017-12-04,229.74,2.11,108.88151658767774
2017-12-05,231.89,2.11,109.9004739336493
2017-12-06,234.07,2.11,110.93364928909953
2017-12-07,238.8,2.11,113.17535545023698
2017-12-08,226.56,2.11,107.3744075829384
2017-12-11,228.45,2.11,108.2701421800948
2017-12-12,229.66,2.11,108.84360189573461
2017-12-13,224.19,2.11,106.25118483412322
2017-12-14,224.86,2.11,106.56872037914694
2017-12-15,229.3,2.11,108.67298578199053
2017-12-18,224.06,2.11,106.18957345971565
2017-12-19,223.88,2.11,106.10426540284361
2017-12-20,224.61,2.11,106.45023696682466
2017-12-21,221.77,2.11,105.10426540284361
2017-12-22,219.8,1.82,120.76923076923077
2017-12-26,220.44,1.82,121.12087912087911
2017-12-27,221.19,1.82,121.53296703296702
2017-12-28,220.18,1.82,120.97802197802197
2017-12-29,217.88,1.82,119.71428571428571
2018-01-02,220.62,1.82,121.21978021978022
2018-01-03,226.74,1.82,124.58241758241758
2018-01-04,223.55,1.82,122.82967032967034
2018-01-05,230.5,1.82,126.64835164835165
2018-01-08,231.65,1.82,127.28021978021978
2018-01-09,234.25,1.82,128.7087912087912
2018-01-10,230.99,1.82,126.91758241758242
2018-01-11,228.64,1.82,125.62637362637362
2018-01-12,230.84,1.82,126.83516483516483
2018-01-16,230.96,1.82,126.9010989010989
2018-01-17,235.19,1.82,129.22527472527472
2018-01-18,235.52,1.82,129.4065934065934
2018-01-19,240.65,1.82,132.22527472527472
2018-01-22,241.31,1.82,132.5879120879121
2018-01-23,238.7,1.82,131.15384615384613
2018-01-24,239.33,1.82,131.5
2018-01-25,243.79,1.82,133.95054945054943
2018-01-26,245.58,1.82,134.93406593406593
2018-01-29,243.6,1.82,133.84615384615384
2018-01-30,242.86,1.82,133.43956043956044
2018-01-31,244.67,1.82,134.43406593406593
2018-02-01,243.61,1.82,133.85164835164835
2018-02-02,241.32,1.82,132.5934065934066
2018-02-05,230.99,1.82,126.91758241758242
2018-02-06,229.28,1.82,125.97802197802197
2018-02-07,230.47,1.82,126.63186813186813
2018-02-08,223.17,1.82,122.62087912087911
2018-02-09,226.76,1.82,124.59340659340658
2018-02-12,226.76,1.82,124.59340659340658
2018-02-13,225.82,1.82,124.07692307692307
2018-02-14,229.79,1.82,126.25824175824175
2018-02-15,232.53,1.82,127.76373626373626
2018-02-16,232.47,1.82,127.73076923076923
2018-02-20,230.37,1.82,126.57692307692308
2018-02-21,229.14,1.82,125.90109890109889
2018-02-22,227.97,1.82,125.25824175824175
2018-02-23,230.54,1.82,126.67032967032966
2018-02-26,232.84,1.82,127.93406593406593
2018-02-27,232.18,1.82,127.57142857142857
2018-02-28,230.52,1.82,126.65934065934066
2018-03-01,226.87,1.82,124.65384615384615
2018-03-02,234.38,1.82,128.78021978021977
