date,MSI,MSI_EPS,PE Ratio
2014-12-15,61.91,0.62,99.85483870967741
2014-12-16,61.73,0.62,99.56451612903226
2014-12-17,63.99,0.62,103.20967741935485
2014-12-18,65.11,0.62,105.01612903225806
2014-12-19,65.5,0.62,105.64516129032258
2014-12-22,66.53,0.62,107.30645161290323
2014-12-23,66.93,0.62,107.95161290322582
2014-12-24,67.34,0.62,108.61290322580646
2014-12-26,67.49,0.62,108.85483870967741
2014-12-29,67.87,0.62,109.46774193548389
2014-12-30,67.53,0.62,108.91935483870968
2014-12-31,67.08,0.62,108.19354838709677
2015-01-02,66.51,0.62,107.2741935483871
2015-01-05,65.06,0.62,104.93548387096774
2015-01-06,64.51,0.62,104.0483870967742
2015-01-07,64.43,0.62,103.9193548387097
2015-01-08,65.43,0.62,105.53225806451614
2015-01-09,65.11,0.62,105.01612903225806
2015-01-12,64.35,0.62,103.79032258064515
2015-01-13,64.11,0.62,103.40322580645162
2015-01-14,63.76,0.62,102.83870967741936
2015-01-15,63.41,0.62,102.27419354838709
2015-01-16,64.05,0.62,103.30645161290322
2015-01-20,64.02,0.62,103.25806451612902
2015-01-21,64.31,0.62,103.72580645161291
2015-01-22,65.36,0.62,105.41935483870968
2015-01-23,65.48,0.62,105.61290322580646
2015-01-26,65.71,0.62,105.98387096774192
2015-01-27,64.94,0.62,104.74193548387096
2015-01-28,63.84,0.62,102.96774193548387
2015-01-29,63.83,0.62,102.95161290322581
2015-01-30,62.41,0.62,100.66129032258064
2015-02-02,62.81,0.62,101.30645161290323
2015-02-03,64.01,0.62,103.24193548387098
2015-02-04,63.94,0.62,103.12903225806451
2015-02-05,64.0,0.62,103.22580645161291
2015-02-06,64.66,0.62,104.29032258064515
2015-02-09,67.78,0.62,109.3225806451613
2015-02-10,68.22,0.62,110.03225806451613
2015-02-11,68.57,0.62,110.59677419354837
2015-02-12,70.0,0.62,112.90322580645162
2015-02-13,69.91,0.92,75.9891304347826
2015-02-17,69.79,0.92,75.85869565217392
2015-02-18,69.12,0.92,75.1304347826087
2015-02-19,69.03,0.92,75.03260869565217
2015-02-20,69.83,0.92,75.90217391304347
2015-02-23,68.63,0.92,74.59782608695652
2015-02-24,68.53,0.92,74.48913043478261
2015-02-25,68.02,0.92,73.93478260869564
2015-02-26,68.47,0.92,74.42391304347825
2015-02-27,67.94,0.92,73.84782608695652
2015-03-02,68.89,0.92,74.88043478260869
2015-03-03,68.14,0.92,74.06521739130434
2015-03-04,67.64,0.92,73.52173913043478
2015-03-05,67.93,0.92,73.83695652173914
2015-03-06,66.82,0.92,72.63043478260869
2015-03-09,66.57,0.92,72.3586956521739
2015-03-10,65.33,0.92,71.01086956521739
2015-03-11,65.31,0.92,70.98913043478261
2015-03-12,64.96,0.92,70.6086956521739
2015-03-13,64.8,0.92,70.43478260869564
2015-03-16,65.86,0.92,71.58695652173913
2015-03-17,65.32,0.92,70.99999999999999
2015-03-18,66.65,0.92,72.44565217391305
2015-03-19,66.34,0.92,72.1086956521739
2015-03-20,66.83,0.92,72.64130434782608
2015-03-23,66.52,0.92,72.30434782608695
2015-03-24,66.23,0.92,71.98913043478261
2015-03-25,65.35,0.92,71.03260869565216
2015-03-26,65.42,0.92,71.1086956521739
2015-03-27,65.38,0.92,71.06521739130434
2015-03-30,66.39,0.92,72.16304347826086
2015-03-31,66.67,0.92,72.46739130434783
2015-04-01,66.67,0.92,72.46739130434783
2015-04-02,62.51,0.92,67.94565217391303
2015-04-06,61.48,0.92,66.82608695652173
2015-04-07,61.99,0.92,67.38043478260869
2015-04-08,62.42,0.92,67.84782608695652
2015-04-09,62.32,0.92,67.73913043478261
2015-04-10,62.53,0.92,67.96739130434783
2015-04-13,61.97,0.92,67.3586956521739
2015-04-14,61.91,0.92,67.29347826086956
2015-04-15,61.82,0.92,67.19565217391305
2015-04-16,61.86,0.92,67.23913043478261
2015-04-17,60.68,0.92,65.95652173913044
2015-04-20,61.16,0.92,66.4782608695652
2015-04-21,61.43,0.92,66.77173913043478
2015-04-22,61.59,0.92,66.94565217391305
2015-04-23,60.84,0.92,66.1304347826087
2015-04-24,60.57,0.92,65.83695652173913
2015-04-27,60.98,0.92,66.28260869565217
2015-04-28,60.69,0.92,65.96739130434781
2015-04-29,59.74,0.92,64.93478260869566
2015-04-30,59.75,0.92,64.94565217391305
2015-05-01,60.28,0.92,65.52173913043478
2015-05-04,60.68,0.92,65.95652173913044
2015-05-05,58.59,0.92,63.684782608695656
2015-05-06,58.75,0.34,172.7941176470588
2015-05-07,60.01,0.34,176.49999999999997
2015-05-08,60.59,0.34,178.20588235294116
2015-05-11,59.8,0.34,175.88235294117644
2015-05-12,59.42,0.34,174.76470588235293
2015-05-13,59.25,0.34,174.26470588235293
2015-05-14,59.79,0.34,175.85294117647058
2015-05-15,59.3,0.34,174.41176470588232
2015-05-18,60.12,0.34,176.8235294117647
2015-05-19,59.8,0.34,175.88235294117644
2015-05-20,59.8,0.34,175.88235294117644
2015-05-21,59.79,0.34,175.85294117647058
2015-05-22,59.66,0.34,175.4705882352941
2015-05-26,59.11,0.34,173.85294117647058
2015-05-27,59.06,0.34,173.70588235294116
2015-05-28,59.63,0.34,175.38235294117646
2015-05-29,59.0,0.34,173.52941176470588
2015-06-01,59.65,0.34,175.44117647058823
2015-06-02,59.19,0.34,174.08823529411762
2015-06-03,59.48,0.34,174.9411764705882
2015-06-04,58.8,0.34,172.9411764705882
2015-06-05,58.61,0.34,172.38235294117646
2015-06-08,58.08,0.34,170.8235294117647
2015-06-09,57.9,0.34,170.2941176470588
2015-06-10,58.49,0.34,172.02941176470588
2015-06-11,58.55,0.34,172.20588235294116
2015-06-12,57.65,0.34,169.55882352941174
2015-06-15,57.95,0.34,170.44117647058823
2015-06-16,58.18,0.34,171.1176470588235
2015-06-17,57.97,0.34,170.49999999999997
2015-06-18,58.39,0.34,171.73529411764704
2015-06-19,58.05,0.34,170.73529411764704
2015-06-22,59.22,0.34,174.17647058823528
2015-06-23,59.12,0.34,173.88235294117646
2015-06-24,58.29,0.34,171.44117647058823
2015-06-25,58.35,0.34,171.6176470588235
2015-06-26,58.38,0.34,171.70588235294116
2015-06-29,57.14,0.34,168.05882352941177
2015-06-30,57.34,0.34,168.64705882352942
2015-07-01,57.6,0.34,169.41176470588235
2015-07-02,57.51,0.34,169.1470588235294
2015-07-06,57.22,0.34,168.2941176470588
2015-07-07,57.49,0.34,169.08823529411765
2015-07-08,56.79,0.34,167.02941176470586
2015-07-09,56.94,0.34,167.4705882352941
2015-07-10,57.48,0.34,169.05882352941174
2015-07-13,58.43,0.34,171.85294117647058
2015-07-14,58.6,0.34,172.35294117647058
2015-07-15,58.89,0.34,173.20588235294116
2015-07-16,59.29,0.34,174.38235294117646
2015-07-17,58.85,0.34,173.08823529411765
2015-07-20,59.4,0.34,174.70588235294116
2015-07-21,59.57,0.34,175.20588235294116
2015-07-22,59.35,0.34,174.55882352941177
2015-07-23,58.85,0.34,173.08823529411765
2015-07-24,59.5,0.34,175.0
2015-07-27,58.71,0.34,172.67647058823528
2015-07-28,59.11,0.34,173.85294117647058
2015-07-29,59.58,0.34,175.23529411764704
2015-07-30,59.86,0.34,176.05882352941174
2015-07-31,60.16,0.34,176.9411764705882
2015-08-03,59.76,0.34,175.76470588235293
2015-08-04,60.22,0.34,177.1176470588235
2015-08-05,64.04,0.69,92.81159420289856
2015-08-06,63.8,0.69,92.46376811594203
2015-08-07,64.19,0.69,93.02898550724638
2015-08-10,63.99,0.69,92.73913043478262
2015-08-11,63.35,0.69,91.81159420289856
2015-08-12,64.6,0.69,93.6231884057971
2015-08-13,64.34,0.69,93.24637681159422
2015-08-14,64.98,0.69,94.17391304347828
2015-08-17,65.27,0.69,94.59420289855072
2015-08-18,65.77,0.69,95.31884057971014
2015-08-19,65.35,0.69,94.71014492753623
2015-08-20,63.89,0.69,92.59420289855073
2015-08-21,62.45,0.69,90.50724637681161
2015-08-24,60.79,0.69,88.10144927536233
2015-08-25,60.44,0.69,87.59420289855073
2015-08-26,63.14,0.69,91.50724637681161
2015-08-27,64.29,0.69,93.17391304347828
2015-08-28,64.55,0.69,93.55072463768116
2015-08-31,64.82,0.69,93.94202898550725
2015-09-01,63.85,0.69,92.53623188405798
2015-09-02,64.72,0.69,93.79710144927537
2015-09-03,65.11,0.69,94.36231884057972
2015-09-04,66.31,0.69,96.10144927536233
2015-09-08,69.61,0.69,100.8840579710145
2015-09-09,68.3,0.69,98.98550724637681
2015-09-10,69.09,0.69,100.1304347826087
2015-09-11,67.08,0.69,97.21739130434783
2015-09-14,66.84,0.69,96.86956521739131
2015-09-15,67.15,0.69,97.31884057971016
2015-09-16,67.47,0.69,97.78260869565219
2015-09-17,67.03,0.69,97.14492753623189
2015-09-18,67.09,0.69,97.23188405797103
2015-09-21,67.05,0.69,97.17391304347827
2015-09-22,66.58,0.69,96.4927536231884
2015-09-23,67.8,0.69,98.26086956521739
2015-09-24,67.91,0.69,98.42028985507247
2015-09-25,69.2,0.69,100.28985507246378
2015-09-28,67.93,0.69,98.44927536231886
2015-09-29,67.45,0.69,97.75362318840581
2015-09-30,68.38,0.69,99.10144927536231
2015-10-01,67.76,0.69,98.20289855072465
2015-10-02,68.4,0.69,99.13043478260872
2015-10-05,69.75,0.69,101.08695652173914
2015-10-06,69.19,0.69,100.27536231884058
2015-10-07,69.79,0.69,101.1449275362319
2015-10-08,69.5,0.69,100.72463768115942
2015-10-09,68.78,0.69,99.68115942028986
2015-10-12,69.43,0.69,100.62318840579712
2015-10-13,69.04,0.69,100.05797101449276
2015-10-14,68.7,0.69,99.56521739130436
2015-10-15,69.27,0.69,100.3913043478261
2015-10-16,69.26,0.69,100.37681159420292
2015-10-19,69.03,0.69,100.04347826086958
2015-10-20,69.48,0.69,100.69565217391306
2015-10-21,69.47,0.69,100.68115942028986
2015-10-22,70.48,0.69,102.1449275362319
2015-10-23,70.48,0.69,102.1449275362319
2015-10-26,70.05,0.69,101.52173913043478
2015-10-27,69.96,0.69,101.39130434782608
2015-10-28,70.37,0.69,101.98550724637683
2015-10-29,70.13,0.69,101.6376811594203
2015-10-30,69.97,0.69,101.40579710144928
2015-11-02,70.73,0.69,102.50724637681161
2015-11-03,71.36,0.69,103.42028985507247
2015-11-04,65.24,0.57,114.45614035087719
2015-11-05,67.4,0.57,118.24561403508774
2015-11-06,68.01,0.57,119.31578947368423
2015-11-09,68.2,0.57,119.64912280701756
2015-11-10,68.34,0.57,119.89473684210527
2015-11-11,70.02,0.57,122.8421052631579
2015-11-12,69.44,0.57,121.82456140350878
2015-11-13,69.03,0.57,121.10526315789475
2015-11-16,70.02,0.57,122.8421052631579
2015-11-17,71.05,0.57,124.64912280701755
2015-11-18,71.98,0.57,126.28070175438599
2015-11-19,72.45,0.57,127.10526315789475
2015-11-20,72.19,0.57,126.64912280701755
2015-11-23,72.24,0.57,126.73684210526316
2015-11-24,71.96,0.57,126.24561403508771
2015-11-25,71.83,0.57,126.01754385964914
2015-11-27,72.02,0.57,126.35087719298247
2015-11-30,71.78,0.57,125.92982456140352
2015-12-01,72.05,0.57,126.40350877192984
2015-12-02,71.89,0.57,126.12280701754388
2015-12-03,71.08,0.57,124.70175438596492
2015-12-04,72.11,0.57,126.50877192982458
2015-12-07,70.38,0.57,123.47368421052632
2015-12-08,69.75,0.57,122.36842105263159
2015-12-09,69.31,0.57,121.59649122807019
2015-12-10,69.37,0.57,121.70175438596493
2015-12-11,68.61,0.57,120.36842105263159
2015-12-14,68.14,0.57,119.54385964912282
2015-12-15,69.13,0.57,121.28070175438597
2015-12-16,69.52,0.57,121.96491228070175
2015-12-17,68.56,0.57,120.28070175438597
2015-12-18,67.58,0.57,118.56140350877193
2015-12-21,68.03,0.57,119.35087719298247
2015-12-22,68.87,0.57,120.8245614035088
2015-12-23,69.21,0.57,121.42105263157895
2015-12-24,69.06,0.57,121.15789473684212
2015-12-28,69.18,0.57,121.3684210526316
2015-12-29,69.64,0.57,122.17543859649123
2015-12-30,69.3,0.57,121.57894736842105
2015-12-31,68.45,0.57,120.08771929824563
2016-01-04,67.13,0.57,117.77192982456141
2016-01-05,66.39,0.57,116.47368421052633
2016-01-06,65.43,0.57,114.78947368421055
2016-01-07,64.11,0.57,112.47368421052633
2016-01-08,64.25,0.57,112.71929824561404
2016-01-11,64.37,0.57,112.92982456140352
2016-01-12,64.91,0.57,113.87719298245615
2016-01-13,63.37,0.57,111.17543859649123
2016-01-14,63.11,0.57,110.71929824561404
2016-01-15,61.59,0.57,108.05263157894738
2016-01-19,61.13,0.57,107.24561403508773
2016-01-20,60.36,0.57,105.89473684210527
2016-01-21,60.82,0.57,106.70175438596492
2016-01-22,62.04,0.57,108.8421052631579
2016-01-25,62.42,0.57,109.50877192982458
2016-01-26,63.16,0.57,110.80701754385966
2016-01-27,64.8,0.57,113.6842105263158
2016-01-28,64.74,0.57,113.57894736842105
2016-01-29,66.77,0.57,117.14035087719299
2016-02-01,66.85,0.57,117.28070175438596
2016-02-02,64.32,0.57,112.84210526315789
2016-02-03,64.88,0.57,113.82456140350877
2016-02-04,64.25,0.57,112.71929824561404
2016-02-05,62.82,0.57,110.21052631578948
2016-02-08,62.09,0.57,108.92982456140352
2016-02-09,62.24,0.57,109.19298245614037
2016-02-10,60.97,0.57,106.96491228070177
2016-02-11,60.52,0.57,106.17543859649125
2016-02-12,61.78,0.57,108.38596491228071
2016-02-16,63.42,0.57,111.26315789473685
2016-02-17,65.05,0.57,114.12280701754386
2016-02-18,64.78,0.57,113.64912280701756
2016-02-19,66.0,0.57,115.78947368421053
2016-02-22,66.75,0.57,117.10526315789474
2016-02-23,70.78,1.46,48.47945205479452
2016-02-24,72.84,1.46,49.89041095890411
2016-02-25,74.06,1.46,50.726027397260275
2016-02-26,74.86,1.46,51.273972602739725
2016-02-29,73.49,1.46,50.33561643835616
2016-03-01,71.19,1.46,48.76027397260274
2016-03-02,71.28,1.46,48.82191780821918
2016-03-03,71.25,1.46,48.8013698630137
2016-03-04,70.95,1.46,48.59589041095891
2016-03-07,71.01,1.46,48.636986301369866
2016-03-08,71.1,1.46,48.698630136986296
2016-03-09,71.48,1.46,48.95890410958904
2016-03-10,71.22,1.46,48.78082191780822
2016-03-11,71.2,1.46,48.76712328767124
2016-03-14,71.83,1.46,49.1986301369863
2016-03-15,71.97,1.46,49.294520547945204
2016-03-16,72.24,1.46,49.47945205479452
2016-03-17,72.83,1.46,49.88356164383562
2016-03-18,72.59,1.46,49.71917808219178
2016-03-21,73.12,1.46,50.08219178082192
2016-03-22,73.71,1.46,50.486301369863014
2016-03-23,73.15,1.46,50.1027397260274
2016-03-24,72.59,1.46,49.71917808219178
2016-03-28,73.37,1.46,50.253424657534254
2016-03-29,74.09,1.46,50.74657534246575
2016-03-30,74.89,1.46,51.294520547945204
2016-03-31,75.7,1.46,51.849315068493155
2016-04-01,76.11,1.46,52.13013698630137
2016-04-04,76.32,1.46,52.273972602739725
2016-04-05,75.71,1.46,51.85616438356164
2016-04-06,76.09,1.46,52.11643835616439
2016-04-07,74.99,1.46,51.363013698630134
2016-04-08,75.24,1.46,51.534246575342465
2016-04-11,74.88,1.46,51.28767123287671
2016-04-12,75.04,1.46,51.397260273972606
2016-04-13,75.37,1.46,51.62328767123288
2016-04-14,75.31,1.46,51.58219178082192
2016-04-15,75.64,1.46,51.80821917808219
2016-04-18,75.69,1.46,51.842465753424655
2016-04-19,75.97,1.46,52.034246575342465
2016-04-20,75.55,1.46,51.74657534246575
2016-04-21,74.99,1.46,51.363013698630134
2016-04-22,75.56,1.46,51.75342465753425
2016-04-25,75.51,1.46,51.71917808219179
2016-04-26,75.9,1.46,51.98630136986302
2016-04-27,76.04,1.46,52.08219178082192
2016-04-28,75.34,1.46,51.6027397260274
2016-04-29,75.19,1.46,51.5
2016-05-02,76.0,1.46,52.054794520547944
2016-05-03,74.96,1.46,51.342465753424655
2016-05-04,74.22,1.46,50.83561643835616
2016-05-05,74.25,1.46,50.85616438356165
2016-05-06,70.54,0.1,705.4
2016-05-09,70.82,0.1,708.1999999999999
2016-05-10,71.05,0.1,710.4999999999999
2016-05-11,70.07,0.1,700.6999999999999
2016-05-12,71.11,0.1,711.0999999999999
2016-05-13,70.62,0.1,706.2
2016-05-16,70.83,0.1,708.3
2016-05-17,69.89,0.1,698.9
2016-05-18,69.46,0.1,694.5999999999999
2016-05-19,68.72,0.1,687.1999999999999
2016-05-20,68.75,0.1,687.5
2016-05-23,68.78,0.1,687.8
2016-05-24,69.68,0.1,696.8000000000001
2016-05-25,69.35,0.1,693.4999999999999
2016-05-26,69.4,0.1,694.0
2016-05-27,69.5,0.1,695.0
2016-05-31,69.27,0.1,692.6999999999999
2016-06-01,69.06,0.1,690.6
2016-06-02,68.8,0.1,687.9999999999999
2016-06-03,68.47,0.1,684.6999999999999
2016-06-06,68.77,0.1,687.6999999999999
2016-06-07,68.16,0.1,681.5999999999999
2016-06-08,69.05,0.1,690.4999999999999
2016-06-09,68.56,0.1,685.6
2016-06-10,67.44,0.1,674.4
2016-06-13,66.82,0.1,668.1999999999999
2016-06-14,67.24,0.1,672.3999999999999
2016-06-15,67.54,0.1,675.4
2016-06-16,67.8,0.1,677.9999999999999
2016-06-17,67.33,0.1,673.3
2016-06-20,68.35,0.1,683.4999999999999
2016-06-21,67.81,0.1,678.1
2016-06-22,67.43,0.1,674.3000000000001
2016-06-23,68.01,0.1,680.1
2016-06-24,64.73,0.1,647.3
2016-06-27,63.08,0.1,630.8
2016-06-28,63.69,0.1,636.9
2016-06-29,64.55,0.1,645.4999999999999
2016-06-30,65.97,0.1,659.6999999999999
2016-07-01,66.01,0.1,660.1
2016-07-05,64.77,0.1,647.6999999999999
2016-07-06,65.3,0.1,652.9999999999999
2016-07-07,65.05,0.1,650.4999999999999
2016-07-08,66.38,0.1,663.8
2016-07-11,66.62,0.1,666.2
2016-07-12,67.4,0.1,674.0
2016-07-13,67.46,0.1,674.5999999999999
2016-07-14,67.58,0.1,675.8
2016-07-15,67.4,0.1,674.0
2016-07-18,67.55,0.1,675.4999999999999
2016-07-19,67.5,0.1,675.0
2016-07-20,67.93,0.1,679.3000000000001
2016-07-21,67.55,0.1,675.4999999999999
2016-07-22,68.25,0.1,682.5
2016-07-25,68.09,0.1,680.9
2016-07-26,68.42,0.1,684.1999999999999
2016-07-27,69.26,0.1,692.6
2016-07-28,69.58,0.1,695.8
2016-07-29,69.38,0.1,693.8
2016-08-01,69.63,0.1,696.3
2016-08-02,68.84,0.1,688.4
2016-08-03,69.29,0.1,692.9
2016-08-04,70.24,0.1,702.3999999999999
2016-08-05,73.5,0.62,118.54838709677419
2016-08-08,73.93,0.62,119.24193548387098
2016-08-09,74.28,0.62,119.80645161290323
2016-08-10,74.28,0.62,119.80645161290323
2016-08-11,75.52,0.62,121.80645161290322
2016-08-12,74.54,0.62,120.22580645161291
2016-08-15,75.44,0.62,121.6774193548387
2016-08-16,75.58,0.62,121.90322580645162
2016-08-17,75.68,0.62,122.06451612903227
2016-08-18,75.99,0.62,122.56451612903226
2016-08-19,76.34,0.62,123.12903225806453
2016-08-22,76.49,0.62,123.37096774193547
2016-08-23,76.99,0.62,124.1774193548387
2016-08-24,77.12,0.62,124.38709677419355
2016-08-25,77.18,0.62,124.48387096774195
2016-08-26,77.2,0.62,124.51612903225806
2016-08-29,77.29,0.62,124.66129032258065
2016-08-30,77.51,0.62,125.01612903225808
2016-08-31,76.99,0.62,124.1774193548387
2016-09-01,76.8,0.62,123.87096774193547
2016-09-02,77.95,0.62,125.72580645161291
2016-09-06,78.32,0.62,126.32258064516128
2016-09-07,78.08,0.62,125.93548387096774
2016-09-08,77.37,0.62,124.79032258064517
2016-09-09,76.65,0.62,123.62903225806453
2016-09-12,77.23,0.62,124.56451612903227
2016-09-13,76.09,0.62,122.72580645161291
2016-09-14,75.47,0.62,121.7258064516129
2016-09-15,76.04,0.62,122.64516129032259
2016-09-16,75.63,0.62,121.98387096774194
2016-09-19,75.76,0.62,122.19354838709678
2016-09-20,75.21,0.62,121.30645161290322
2016-09-21,75.73,0.62,122.14516129032259
2016-09-22,76.19,0.62,122.88709677419355
2016-09-23,76.11,0.62,122.75806451612904
2016-09-26,75.95,0.62,122.5
2016-09-27,76.32,0.62,123.09677419354837
2016-09-28,76.79,0.62,123.85483870967742
2016-09-29,77.21,0.62,124.53225806451611
2016-09-30,76.28,0.62,123.03225806451613
2016-10-03,75.25,0.62,121.37096774193549
2016-10-04,74.42,0.62,120.03225806451613
2016-10-05,74.35,0.62,119.91935483870967
2016-10-06,74.64,0.62,120.38709677419355
2016-10-07,74.48,0.62,120.12903225806453
2016-10-10,74.67,0.62,120.43548387096774
2016-10-11,73.5,0.62,118.54838709677419
2016-10-12,73.76,0.62,118.96774193548389
2016-10-13,73.06,0.62,117.83870967741936
2016-10-14,73.58,0.62,118.6774193548387
2016-10-17,73.13,0.62,117.9516129032258
2016-10-18,73.8,0.62,119.03225806451613
2016-10-19,73.8,0.62,119.03225806451613
2016-10-20,73.57,0.62,118.66129032258064
2016-10-21,73.62,0.62,118.74193548387098
2016-10-24,74.49,0.62,120.14516129032258
2016-10-25,74.16,0.62,119.61290322580645
2016-10-26,73.58,0.62,118.6774193548387
2016-10-27,73.48,0.62,118.51612903225808
2016-10-28,72.83,0.62,117.46774193548387
2016-10-31,72.58,0.62,117.06451612903226
2016-11-01,72.32,0.62,116.64516129032258
2016-11-02,71.57,0.62,115.43548387096773
2016-11-03,71.29,0.62,114.98387096774195
2016-11-04,75.9,1.13,67.16814159292036
2016-11-07,77.71,1.13,68.76991150442478
2016-11-08,78.56,1.13,69.52212389380531
2016-11-09,78.96,1.13,69.87610619469027
2016-11-10,79.19,1.13,70.07964601769912
2016-11-11,80.38,1.13,71.13274336283186
2016-11-14,80.6,1.13,71.32743362831859
2016-11-15,81.8,1.13,72.38938053097345
2016-11-16,80.51,1.13,71.24778761061948
2016-11-17,80.35,1.13,71.10619469026548
2016-11-18,79.98,1.13,70.77876106194691
2016-11-21,79.83,1.13,70.64601769911505
2016-11-22,80.31,1.13,71.070796460177
2016-11-23,80.26,1.13,71.02654867256638
2016-11-25,80.98,1.13,71.6637168141593
2016-11-28,80.86,1.13,71.55752212389382
2016-11-29,81.11,1.13,71.77876106194691
2016-11-30,80.25,1.13,71.01769911504425
2016-12-01,79.19,1.13,70.07964601769912
2016-12-02,79.5,1.13,70.35398230088497
2016-12-05,80.92,1.13,71.61061946902656
2016-12-06,82.22,1.13,72.76106194690266
2016-12-07,83.27,1.13,73.69026548672566
2016-12-08,83.3,1.13,73.71681415929204
2016-12-09,82.79,1.13,73.26548672566373
2016-12-12,82.6,1.13,73.09734513274337
2016-12-13,83.24,1.13,73.6637168141593
2016-12-14,82.9,1.13,73.36283185840709
2016-12-15,83.46,1.13,73.85840707964601
2016-12-16,83.4,1.13,73.80530973451329
2016-12-19,83.93,1.13,74.27433628318586
2016-12-20,83.76,1.13,74.12389380530975
2016-12-21,84.0,1.13,74.33628318584071
2016-12-22,83.72,1.13,74.08849557522124
2016-12-23,83.41,1.13,73.8141592920354
2016-12-27,83.52,1.13,73.91150442477877
2016-12-28,82.86,1.13,73.32743362831859
2016-12-29,82.87,1.13,73.33628318584071
2016-12-30,82.89,1.13,73.35398230088497
2017-01-03,83.6,1.13,73.98230088495575
2017-01-04,83.49,1.13,73.88495575221239
2017-01-05,82.64,1.13,73.13274336283186
2017-01-06,82.89,1.13,73.35398230088497
2017-01-09,83.02,1.13,73.46902654867257
2017-01-10,82.63,1.13,73.12389380530973
2017-01-11,82.88,1.13,73.34513274336284
2017-01-12,82.18,1.13,72.72566371681417
2017-01-13,82.27,1.13,72.80530973451327
2017-01-17,80.73,1.13,71.44247787610621
2017-01-18,81.65,1.13,72.25663716814161
2017-01-19,81.86,1.13,72.4424778761062
2017-01-20,82.36,1.13,72.88495575221239
2017-01-23,82.44,1.13,72.95575221238938
2017-01-24,84.35,1.13,74.64601769911505
2017-01-25,85.29,1.13,75.4778761061947
2017-01-26,83.36,1.13,73.76991150442478
2017-01-27,82.98,1.13,73.43362831858408
2017-01-30,81.7,1.13,72.30088495575222
2017-01-31,80.71,1.13,71.42477876106194
2017-02-01,80.03,1.13,70.82300884955752
2017-02-02,81.0,1.13,71.68141592920355
2017-02-03,81.6,1.13,72.21238938053098
2017-02-06,81.73,1.13,72.32743362831859
2017-02-07,77.34,1.13,68.44247787610621
2017-02-08,78.25,1.13,69.24778761061947
2017-02-09,77.81,1.13,68.85840707964603
2017-02-10,78.37,1.13,69.35398230088497
2017-02-13,78.48,1.13,69.45132743362832
2017-02-14,78.68,1.13,69.62831858407081
2017-02-15,79.4,1.13,70.26548672566373
2017-02-16,78.66,1.13,69.61061946902655
2017-02-17,79.31,1.13,70.18584070796462
2017-02-21,80.15,1.45,55.27586206896552
2017-02-22,79.65,1.45,54.931034482758626
2017-02-23,79.36,1.45,54.73103448275862
2017-02-24,80.27,1.45,55.35862068965517
2017-02-27,79.28,1.45,54.67586206896552
2017-02-28,78.97,1.45,54.46206896551724
2017-03-01,79.98,1.45,55.15862068965518
2017-03-02,80.02,1.45,55.186206896551724
2017-03-03,80.55,1.45,55.55172413793103
2017-03-06,79.97,1.45,55.15172413793103
2017-03-07,79.66,1.45,54.93793103448276
2017-03-08,80.2,1.45,55.31034482758621
2017-03-09,81.37,1.45,56.11724137931035
2017-03-10,82.1,1.45,56.62068965517241
2017-03-13,81.65,1.45,56.31034482758621
2017-03-14,83.36,1.45,57.4896551724138
2017-03-15,85.24,1.45,58.786206896551725
2017-03-16,85.15,1.45,58.72413793103449
2017-03-17,84.72,1.45,58.42758620689655
2017-03-20,84.3,1.45,58.13793103448276
2017-03-21,83.76,1.45,57.765517241379314
2017-03-22,83.59,1.45,57.64827586206897
2017-03-23,83.74,1.45,57.751724137931035
2017-03-24,83.67,1.45,57.70344827586207
2017-03-27,84.0,1.45,57.93103448275862
2017-03-28,84.0,1.45,57.93103448275862
2017-03-29,84.13,1.45,58.02068965517241
2017-03-30,84.87,1.45,58.53103448275863
2017-03-31,86.22,1.45,59.46206896551724
2017-04-03,84.83,1.45,58.50344827586207
2017-04-04,84.52,1.45,58.289655172413795
2017-04-05,83.83,1.45,57.813793103448276
2017-04-06,84.2,1.45,58.06896551724138
2017-04-07,84.25,1.45,58.10344827586207
2017-04-10,83.71,1.45,57.731034482758616
2017-04-11,83.45,1.45,57.55172413793104
2017-04-12,82.84,1.45,57.13103448275862
2017-04-13,82.34,1.45,56.786206896551725
2017-04-17,83.08,1.45,57.296551724137935
2017-04-18,82.64,1.45,56.99310344827587
2017-04-19,83.37,1.45,57.49655172413794
2017-04-20,84.1,1.45,58.0
2017-04-21,83.72,1.45,57.73793103448276
2017-04-24,84.72,1.45,58.42758620689655
2017-04-25,85.39,1.45,58.889655172413796
2017-04-26,85.38,1.45,58.88275862068966
2017-04-27,86.07,1.45,59.35862068965517
2017-04-28,85.97,1.45,59.289655172413795
2017-05-01,86.16,1.45,59.42068965517241
2017-05-02,85.92,1.45,59.255172413793105
2017-05-03,86.37,1.45,59.56551724137932
2017-05-04,86.1,1.45,59.37931034482759
2017-05-05,84.44,0.47,179.6595744680851
2017-05-08,83.59,0.47,177.85106382978725
2017-05-09,84.77,0.47,180.36170212765958
2017-05-10,85.77,0.47,182.48936170212767
2017-05-11,85.36,0.47,181.61702127659575
2017-05-12,84.21,0.47,179.17021276595744
2017-05-15,84.48,0.47,179.74468085106386
2017-05-16,83.7,0.47,178.08510638297875
2017-05-17,81.85,0.47,174.14893617021275
2017-05-18,80.83,0.47,171.97872340425533
2017-05-19,80.83,0.47,171.97872340425533
2017-05-22,82.93,0.47,176.44680851063833
2017-05-23,82.11,0.47,174.70212765957447
