date,C,C_EPS,PE Ratio
2014-07-01,47.46,1.24,38.274193548387096
2014-07-02,48.01,1.24,38.71774193548387
2014-07-03,48.24,1.24,38.903225806451616
2014-07-07,47.98,1.24,38.69354838709677
2014-07-08,47.42,1.24,38.24193548387097
2014-07-09,47.38,1.24,38.20967741935484
2014-07-10,46.9,1.24,37.82258064516129
2014-07-11,47.0,1.24,37.903225806451616
2014-07-14,48.42,1.24,39.04838709677419
2014-07-15,49.29,1.24,39.75
2014-07-16,49.82,1.24,40.17741935483871
2014-07-17,49.18,1.24,39.66129032258065
2014-07-18,49.56,1.24,39.96774193548387
2014-07-21,49.35,1.24,39.79838709677419
2014-07-22,49.6,1.24,40.0
2014-07-23,50.18,1.24,40.46774193548387
2014-07-24,50.09,1.24,40.395161290322584
2014-07-25,50.03,1.24,40.34677419354839
2014-07-28,49.7,1.24,40.08064516129033
2014-07-29,49.42,1.24,39.85483870967742
2014-07-30,50.0,1.24,40.32258064516129
2014-07-31,48.91,1.24,39.44354838709677
2014-08-01,48.1,0.02,2405.0
2014-08-04,48.34,0.02,2417.0
2014-08-05,47.89,0.02,2394.5
2014-08-06,48.14,0.02,2407.0
2014-08-07,48.06,0.02,2403.0
2014-08-08,48.45,0.02,2422.5
2014-08-11,48.39,0.02,2419.5
2014-08-12,48.44,0.02,2422.0
2014-08-13,48.75,0.02,2437.5
2014-08-14,49.13,0.02,2456.5
2014-08-15,48.72,0.02,2436.0
2014-08-18,49.51,0.02,2475.5
2014-08-19,49.7,0.02,2485.0
2014-08-20,49.8,0.02,2490.0
2014-08-21,51.07,0.02,2553.5
2014-08-22,50.93,0.02,2546.5
2014-08-25,51.63,0.02,2581.5
2014-08-26,52.13,0.02,2606.5
2014-08-27,51.86,0.02,2593.0
2014-08-28,51.39,0.02,2569.5
2014-08-29,51.65,0.02,2582.5
2014-09-02,51.96,0.02,2598.0
2014-09-03,52.23,0.02,2611.5
2014-09-04,52.47,0.02,2623.5
2014-09-05,52.3,0.02,2615.0
2014-09-08,52.05,0.02,2602.5
2014-09-09,51.26,0.02,2563.0
2014-09-10,51.83,0.02,2591.5
2014-09-11,52.23,0.02,2611.5
2014-09-12,52.38,0.02,2619.0
2014-09-15,52.31,0.02,2615.5
2014-09-16,52.36,0.02,2618.0
2014-09-17,52.39,0.02,2619.5
2014-09-18,53.66,0.02,2683.0
2014-09-19,53.48,0.02,2674.0
2014-09-22,53.04,0.02,2652.0
2014-09-23,52.84,0.02,2642.0
2014-09-24,53.26,0.02,2663.0
2014-09-25,51.96,0.02,2598.0
2014-09-26,52.49,0.02,2624.5
2014-09-29,52.05,0.02,2602.5
2014-09-30,51.82,0.02,2591.0
2014-10-01,51.1,0.02,2555.0
2014-10-02,51.25,0.02,2562.5
2014-10-03,52.32,0.02,2616.0
2014-10-06,52.28,0.02,2614.0
2014-10-07,51.27,0.02,2563.5
2014-10-08,52.54,0.02,2627.0
2014-10-09,51.14,0.02,2557.0
2014-10-10,50.11,0.02,2505.5
2014-10-13,49.9,0.02,2495.0
2014-10-14,51.47,0.02,2573.5
2014-10-15,49.68,0.02,2484.0
2014-10-16,49.75,0.02,2487.5
2014-10-17,50.07,0.02,2503.5
2014-10-20,50.53,0.02,2526.5
2014-10-21,51.27,0.02,2563.5
2014-10-22,50.7,0.02,2535.0
2014-10-23,51.41,0.02,2570.5
2014-10-24,51.8,0.02,2590.0
2014-10-27,51.59,0.02,2579.5
2014-10-28,52.44,0.02,2622.0
2014-10-29,52.65,0.02,2632.5
2014-10-30,53.15,0.88,60.39772727272727
2014-10-31,53.53,0.88,60.82954545454545
2014-11-03,53.47,0.88,60.76136363636363
2014-11-04,53.19,0.88,60.44318181818181
2014-11-05,54.02,0.88,61.38636363636364
2014-11-06,53.99,0.88,61.35227272727273
2014-11-07,53.75,0.88,61.07954545454545
2014-11-10,53.89,0.88,61.23863636363637
2014-11-11,53.81,0.88,61.14772727272727
2014-11-12,53.42,0.88,60.70454545454545
2014-11-13,53.44,0.88,60.72727272727273
2014-11-14,53.38,0.88,60.659090909090914
2014-11-17,53.57,0.88,60.875
2014-11-18,53.81,0.88,61.14772727272727
2014-11-19,53.66,0.88,60.97727272727273
2014-11-20,53.52,0.88,60.81818181818182
2014-11-21,53.66,0.88,60.97727272727273
2014-11-24,54.4,0.88,61.81818181818181
2014-11-25,54.33,0.88,61.73863636363636
2014-11-26,54.13,0.88,61.51136363636364
2014-11-28,53.97,0.88,61.32954545454545
2014-12-01,53.35,0.88,60.625
2014-12-02,54.36,0.88,61.77272727272727
2014-12-03,55.21,0.88,62.73863636363637
2014-12-04,55.18,0.88,62.70454545454545
2014-12-05,56.08,0.88,63.72727272727273
2014-12-08,56.37,0.88,64.05681818181817
2014-12-09,55.85,0.88,63.46590909090909
2014-12-10,54.47,0.88,61.89772727272727
2014-12-11,54.51,0.88,61.94318181818181
2014-12-12,53.4,0.88,60.68181818181818
2014-12-15,52.79,0.88,59.98863636363636
2014-12-16,51.17,0.88,58.14772727272727
2014-12-17,52.45,0.88,59.602272727272734
2014-12-18,54.1,0.88,61.47727272727273
2014-12-19,54.01,0.88,61.375
2014-12-22,53.96,0.88,61.31818181818182
2014-12-23,54.42,0.88,61.84090909090909
2014-12-24,54.54,0.88,61.97727272727273
2014-12-26,54.43,0.88,61.85227272727273
2014-12-29,54.73,0.88,62.19318181818181
2014-12-30,54.84,0.88,62.31818181818182
2014-12-31,54.11,0.88,61.48863636363636
2015-01-02,54.26,0.88,61.65909090909091
2015-01-05,52.55,0.88,59.715909090909086
2015-01-06,50.7,0.88,57.61363636363637
2015-01-07,51.17,0.88,58.14772727272727
2015-01-08,51.94,0.88,59.02272727272727
2015-01-09,50.78,0.88,57.70454545454545
2015-01-12,50.38,0.88,57.25
2015-01-13,50.02,0.88,56.84090909090909
2015-01-14,49.05,0.88,55.73863636363636
2015-01-15,47.23,0.88,53.67045454545454
2015-01-16,47.61,0.88,54.10227272727273
2015-01-20,47.26,0.88,53.70454545454545
2015-01-21,47.74,0.88,54.25
2015-01-22,49.57,0.88,56.32954545454545
2015-01-23,48.62,0.88,55.25
2015-01-26,48.89,0.88,55.55681818181818
2015-01-27,48.31,0.88,54.89772727272727
2015-01-28,47.11,0.88,53.53409090909091
2015-01-29,47.62,0.88,54.11363636363636
2015-01-30,46.95,0.88,53.352272727272734
2015-02-02,47.72,0.88,54.22727272727273
2015-02-03,48.88,0.88,55.54545454545455
2015-02-04,48.4,0.88,55.0
2015-02-05,48.54,0.88,55.15909090909091
2015-02-06,49.14,0.88,55.84090909090909
2015-02-09,49.21,0.88,55.92045454545455
2015-02-10,49.39,0.88,56.125
2015-02-11,49.68,0.88,56.45454545454545
2015-02-12,50.89,0.88,57.82954545454545
2015-02-13,51.2,0.88,58.18181818181819
2015-02-17,51.69,0.88,58.73863636363636
2015-02-18,51.42,0.88,58.43181818181819
2015-02-19,51.12,0.88,58.090909090909086
2015-02-20,51.78,0.88,58.84090909090909
2015-02-23,51.32,0.88,58.31818181818182
2015-02-24,51.9,0.88,58.97727272727273
2015-02-25,52.09,0.07,744.1428571428571
2015-02-26,52.41,0.07,748.7142857142856
2015-02-27,52.42,0.07,748.8571428571428
2015-03-02,53.49,0.07,764.1428571428571
2015-03-03,53.73,0.07,767.5714285714284
2015-03-04,53.67,0.07,766.7142857142857
2015-03-05,53.56,0.07,765.1428571428571
2015-03-06,53.06,0.07,758.0
2015-03-09,52.95,0.07,756.4285714285714
2015-03-10,51.23,0.07,731.8571428571428
2015-03-11,52.33,0.07,747.5714285714284
2015-03-12,54.08,0.07,772.5714285714284
2015-03-13,53.54,0.07,764.8571428571428
2015-03-16,53.69,0.07,766.9999999999999
2015-03-17,53.84,0.07,769.1428571428571
2015-03-18,53.72,0.07,767.4285714285713
2015-03-19,52.38,0.07,748.2857142857142
2015-03-20,52.98,0.07,756.8571428571428
2015-03-23,52.48,0.07,749.7142857142856
2015-03-24,51.94,0.07,741.9999999999999
2015-03-25,51.38,0.07,734.0
2015-03-26,51.19,0.07,731.2857142857142
2015-03-27,51.0,0.07,728.5714285714286
2015-03-30,51.64,0.07,737.7142857142857
2015-03-31,51.52,0.07,736.0
2015-04-01,51.62,0.07,737.4285714285713
2015-04-02,51.86,0.07,740.8571428571428
2015-04-06,51.62,0.07,737.4285714285713
2015-04-07,51.52,0.07,736.0
2015-04-08,51.89,0.07,741.2857142857142
2015-04-09,52.13,0.07,744.7142857142857
2015-04-10,52.43,0.07,748.9999999999999
2015-04-13,52.66,0.07,752.2857142857142
2015-04-14,52.73,0.07,753.2857142857142
2015-04-15,53.21,0.07,760.1428571428571
2015-04-16,54.02,0.07,771.7142857142857
2015-04-17,53.07,0.07,758.1428571428571
2015-04-20,53.2,0.07,760.0
2015-04-21,52.48,0.07,749.7142857142856
2015-04-22,53.1,0.07,758.5714285714286
2015-04-23,53.22,0.07,760.2857142857142
2015-04-24,52.9,0.07,755.7142857142857
2015-04-27,52.8,0.07,754.2857142857142
2015-04-28,53.02,0.07,757.4285714285714
2015-04-29,53.76,0.07,767.9999999999999
2015-04-30,53.32,0.07,761.7142857142857
2015-05-01,53.76,0.07,767.9999999999999
2015-05-04,54.17,0.07,773.8571428571428
2015-05-05,53.35,0.07,762.1428571428571
2015-05-06,52.82,0.07,754.5714285714286
2015-05-07,53.31,0.07,761.5714285714286
2015-05-08,54.02,0.07,771.7142857142857
2015-05-11,53.97,1.51,35.741721854304636
2015-05-12,53.74,1.51,35.58940397350994
2015-05-13,54.2,1.51,35.89403973509934
2015-05-14,54.6,1.51,36.158940397350996
2015-05-15,54.24,1.51,35.920529801324506
2015-05-18,54.67,1.51,36.205298013245034
2015-05-19,55.33,1.51,36.64238410596026
2015-05-20,54.89,1.51,36.35099337748344
2015-05-21,54.84,1.51,36.31788079470199
2015-05-22,54.97,1.51,36.40397350993377
2015-05-26,54.24,1.51,35.920529801324506
2015-05-27,54.87,1.51,36.33774834437086
2015-05-28,54.55,1.51,36.12582781456953
2015-05-29,54.08,1.51,35.81456953642384
2015-06-01,54.45,1.51,36.05960264900662
2015-06-02,54.72,1.51,36.23841059602649
2015-06-03,55.63,1.51,36.84105960264901
2015-06-04,55.33,1.51,36.64238410596026
2015-06-05,56.24,1.51,37.24503311258278
2015-06-08,55.65,1.51,36.854304635761586
2015-06-09,56.0,1.51,37.086092715231786
2015-06-10,57.02,1.51,37.76158940397351
2015-06-11,57.21,1.51,37.88741721854305
2015-06-12,57.11,1.51,37.82119205298013
2015-06-15,56.65,1.51,37.51655629139073
2015-06-16,57.07,1.51,37.794701986754966
2015-06-17,56.54,1.51,37.443708609271525
2015-06-18,56.76,1.51,37.58940397350993
2015-06-19,56.23,1.51,37.23841059602649
2015-06-22,56.95,1.51,37.71523178807947
2015-06-23,57.39,1.51,38.00662251655629
2015-06-24,56.66,1.51,37.52317880794702
2015-06-25,56.19,1.51,37.211920529801326
2015-06-26,56.34,1.51,37.3112582781457
2015-06-29,54.88,1.51,36.34437086092716
2015-06-30,55.24,1.51,36.58278145695364
2015-07-01,55.68,1.51,36.87417218543046
2015-07-02,55.37,1.51,36.668874172185426
2015-07-06,55.08,1.51,36.47682119205298
2015-07-07,54.5,1.51,36.09271523178808
2015-07-08,52.8,1.51,34.966887417218544
2015-07-09,53.71,1.51,35.56953642384106
2015-07-10,54.56,1.51,36.13245033112583
2015-07-13,55.54,1.51,36.78145695364238
2015-07-14,55.91,1.51,37.026490066225165
2015-07-15,56.46,1.51,37.390728476821195
2015-07-16,58.59,1.51,38.80132450331126
2015-07-17,58.75,1.51,38.90728476821192
2015-07-20,58.85,1.51,38.973509933774835
2015-07-21,59.1,1.51,39.13907284768212
2015-07-22,60.34,1.51,39.96026490066225
2015-07-23,59.87,1.51,39.64900662251655
2015-07-24,58.7,1.51,38.87417218543047
2015-07-27,57.96,1.51,38.384105960264904
2015-07-28,58.37,1.51,38.65562913907284
2015-07-29,58.92,1.51,39.019867549668874
2015-07-30,58.88,1.51,38.99337748344371
2015-07-31,58.46,1.51,38.71523178807947
2015-08-03,58.44,1.52,38.44736842105263
2015-08-04,58.47,1.52,38.46710526315789
2015-08-05,58.74,1.52,38.64473684210527
2015-08-06,58.1,1.52,38.223684210526315
2015-08-07,57.91,1.52,38.098684210526315
2015-08-10,58.74,1.52,38.64473684210527
2015-08-11,57.64,1.52,37.921052631578945
2015-08-12,56.91,1.52,37.440789473684205
2015-08-13,57.33,1.52,37.71710526315789
2015-08-14,57.59,1.52,37.88815789473684
2015-08-17,57.77,1.52,38.006578947368425
2015-08-18,57.55,1.52,37.86184210526316
2015-08-19,57.0,1.52,37.5
2015-08-20,55.33,1.52,36.401315789473685
2015-08-21,53.6,1.52,35.26315789473684
2015-08-24,50.34,1.52,33.11842105263158
2015-08-25,49.88,1.52,32.81578947368421
2015-08-26,52.28,1.52,34.39473684210526
2015-08-27,53.44,1.52,35.1578947368421
2015-08-28,53.28,1.52,35.05263157894737
2015-08-31,53.48,1.52,35.18421052631579
2015-09-01,50.94,1.52,33.51315789473684
2015-09-02,51.75,1.52,34.046052631578945
2015-09-03,51.79,1.52,34.07236842105263
2015-09-04,50.59,1.52,33.28289473684211
2015-09-08,51.65,1.52,33.98026315789473
2015-09-09,50.88,1.52,33.473684210526315
2015-09-10,51.07,1.52,33.598684210526315
2015-09-11,51.1,1.52,33.61842105263158
2015-09-14,50.98,1.52,33.53947368421052
2015-09-15,52.0,1.52,34.21052631578947
2015-09-16,52.59,1.52,34.598684210526315
2015-09-17,51.65,1.52,33.98026315789473
2015-09-18,50.29,1.52,33.08552631578947
2015-09-21,50.71,1.52,33.36184210526316
2015-09-22,50.38,1.52,33.14473684210527
2015-09-23,50.12,1.52,32.973684210526315
2015-09-24,49.13,1.52,32.32236842105263
2015-09-25,50.55,1.52,33.25657894736842
2015-09-28,49.03,1.52,32.256578947368425
2015-09-29,49.0,1.52,32.23684210526316
2015-09-30,49.61,1.52,32.63815789473684
2015-10-01,49.89,1.52,32.82236842105263
2015-10-02,49.88,1.52,32.81578947368421
2015-10-05,51.16,1.52,33.6578947368421
2015-10-06,51.06,1.52,33.5921052631579
2015-10-07,51.32,1.52,33.76315789473684
2015-10-08,51.65,1.52,33.98026315789473
2015-10-09,51.38,1.52,33.80263157894737
2015-10-12,51.28,1.52,33.73684210526316
2015-10-13,51.21,1.52,33.69078947368421
2015-10-14,50.72,1.52,33.368421052631575
2015-10-15,52.97,1.52,34.848684210526315
2015-10-16,52.69,1.52,34.66447368421053
2015-10-19,52.86,1.52,34.776315789473685
2015-10-20,52.84,1.52,34.76315789473684
2015-10-21,51.81,1.52,34.08552631578947
2015-10-22,52.51,1.52,34.546052631578945
2015-10-23,53.64,1.52,35.28947368421053
2015-10-26,53.11,1.52,34.94078947368421
2015-10-27,52.61,1.52,34.61184210526316
2015-10-28,54.73,1.52,36.00657894736842
2015-10-29,53.66,1.52,35.30263157894736
2015-10-30,53.17,1.35,39.385185185185186
2015-11-02,53.83,1.35,39.87407407407407
2015-11-03,54.16,1.35,40.11851851851851
2015-11-04,53.83,1.35,39.87407407407407
2015-11-05,54.15,1.35,40.11111111111111
2015-11-06,55.87,1.35,41.38518518518518
2015-11-09,55.71,1.35,41.266666666666666
2015-11-10,55.8,1.35,41.33333333333333
2015-11-11,54.9,1.35,40.666666666666664
2015-11-12,53.46,1.35,39.6
2015-11-13,53.17,1.35,39.385185185185186
2015-11-16,53.69,1.35,39.770370370370365
2015-11-17,53.49,1.35,39.62222222222222
2015-11-18,54.98,1.35,40.72592592592592
2015-11-19,55.06,1.35,40.785185185185185
2015-11-20,54.75,1.35,40.55555555555555
2015-11-23,54.28,1.35,40.20740740740741
2015-11-24,54.18,1.35,40.13333333333333
2015-11-25,54.08,1.35,40.05925925925926
2015-11-27,54.21,1.35,40.15555555555555
2015-11-30,54.09,1.35,40.06666666666667
2015-12-01,54.88,1.35,40.65185185185185
2015-12-02,54.14,1.35,40.1037037037037
2015-12-03,53.51,1.35,39.63703703703703
2015-12-04,55.09,1.35,40.80740740740741
2015-12-07,54.4,1.35,40.29629629629629
2015-12-08,53.39,1.35,39.548148148148144
2015-12-09,52.81,1.35,39.11851851851852
2015-12-10,52.65,1.35,38.99999999999999
2015-12-11,51.11,1.35,37.859259259259254
2015-12-14,51.1,1.35,37.85185185185185
2015-12-15,52.52,1.35,38.903703703703705
2015-12-16,53.9,1.35,39.925925925925924
2015-12-17,52.84,1.35,39.14074074074074
2015-12-18,51.21,1.35,37.93333333333333
2015-12-21,51.79,1.35,38.36296296296296
2015-12-22,52.01,1.35,38.525925925925925
2015-12-23,52.63,1.35,38.98518518518519
2015-12-24,52.71,1.35,39.044444444444444
2015-12-28,52.38,1.35,38.8
2015-12-29,52.98,1.35,39.24444444444444
2015-12-30,52.3,1.35,38.74074074074073
2015-12-31,51.75,1.35,38.33333333333333
2016-01-04,51.13,1.35,37.87407407407407
2016-01-05,50.86,1.35,37.67407407407407
2016-01-06,50.12,1.35,37.12592592592592
2016-01-07,47.56,1.35,35.22962962962963
2016-01-08,46.13,1.35,34.17037037037037
2016-01-11,46.85,1.35,34.7037037037037
2016-01-12,46.88,1.35,34.72592592592593
2016-01-13,45.19,1.35,33.47407407407407
2016-01-14,45.38,1.35,33.614814814814814
2016-01-15,42.47,1.35,31.459259259259255
2016-01-19,41.94,1.35,31.066666666666663
2016-01-20,40.49,1.35,29.992592592592594
2016-01-21,40.15,1.35,29.740740740740737
2016-01-22,41.06,1.35,30.414814814814815
2016-01-25,39.55,1.35,29.29629629629629
2016-01-26,40.5,1.35,29.999999999999996
2016-01-27,40.56,1.35,30.044444444444444
2016-01-28,40.39,1.35,29.918518518518518
2016-01-29,42.58,1.35,31.540740740740738
2016-02-01,42.48,1.35,31.46666666666666
2016-02-02,40.42,1.35,29.94074074074074
2016-02-03,40.36,1.35,29.896296296296295
2016-02-04,40.79,1.35,30.21481481481481
2016-02-05,39.86,1.35,29.525925925925925
2016-02-08,37.81,1.35,28.007407407407406
2016-02-09,37.51,1.35,27.78518518518518
2016-02-10,37.41,1.35,27.711111111111105
2016-02-11,34.98,1.35,25.911111111111108
2016-02-12,37.54,1.35,27.807407407407403
2016-02-16,38.89,1.35,28.807407407407407
2016-02-17,39.78,1.35,29.466666666666665
2016-02-18,38.92,1.35,28.82962962962963
2016-02-19,38.99,1.35,28.88148148148148
2016-02-22,39.52,1.35,29.274074074074075
2016-02-23,38.22,1.35,28.31111111111111
2016-02-24,38.09,1.35,28.214814814814815
2016-02-25,38.62,1.35,28.607407407407404
2016-02-26,39.5,1.03,38.349514563106794
2016-02-29,38.85,1.03,37.71844660194175
2016-03-01,41.27,1.03,40.067961165048544
2016-03-02,42.22,1.03,40.99029126213592
2016-03-03,42.83,1.03,41.582524271844655
2016-03-04,42.83,1.03,41.582524271844655
2016-03-07,42.61,1.03,41.36893203883495
2016-03-08,41.05,1.03,39.85436893203883
2016-03-09,41.15,1.03,39.95145631067961
2016-03-10,41.37,1.03,40.165048543689316
2016-03-11,42.99,1.03,41.737864077669904
2016-03-14,42.67,1.03,41.42718446601942
2016-03-15,42.59,1.03,41.3495145631068
2016-03-16,42.23,1.03,40.99999999999999
2016-03-17,42.85,1.03,41.601941747572816
2016-03-18,43.54,1.03,42.27184466019417
2016-03-21,43.6,1.03,42.33009708737864
2016-03-22,43.38,1.03,42.116504854368934
2016-03-23,42.37,1.03,41.13592233009708
2016-03-24,41.94,1.03,40.71844660194174
2016-03-28,41.92,1.03,40.699029126213595
2016-03-29,41.72,1.03,40.50485436893204
2016-03-30,41.88,1.03,40.66019417475728
2016-03-31,41.75,1.03,40.53398058252427
2016-04-01,42.47,1.03,41.23300970873786
2016-04-04,42.06,1.03,40.834951456310684
2016-04-05,41.51,1.03,40.300970873786405
2016-04-06,41.86,1.03,40.640776699029125
2016-04-07,40.27,1.03,39.09708737864078
2016-04-08,40.47,1.03,39.29126213592233
2016-04-11,41.12,1.03,39.922330097087375
2016-04-12,41.9,1.03,40.679611650485434
2016-04-13,44.25,1.03,42.96116504854369
2016-04-14,44.98,1.03,43.66990291262135
2016-04-15,44.92,1.03,43.6116504854369
2016-04-18,45.11,1.03,43.79611650485437
2016-04-19,45.63,1.03,44.30097087378641
2016-04-20,46.74,1.03,45.37864077669903
2016-04-21,46.6,1.03,45.24271844660194
2016-04-22,46.97,1.03,45.601941747572816
2016-04-25,46.69,1.03,45.33009708737864
2016-04-26,47.1,1.03,45.728155339805824
2016-04-27,47.33,1.03,45.95145631067961
2016-04-28,46.73,1.03,45.36893203883495
2016-04-29,46.28,1.03,44.932038834951456
2016-05-02,46.68,1.1,42.43636363636363
2016-05-03,45.57,1.1,41.42727272727272
2016-05-04,44.66,1.1,40.599999999999994
2016-05-05,44.23,1.1,40.209090909090904
2016-05-06,44.41,1.1,40.37272727272727
2016-05-09,43.89,1.1,39.9
2016-05-10,44.84,1.1,40.763636363636365
2016-05-11,44.47,1.1,40.42727272727272
2016-05-12,44.0,1.1,40.0
2016-05-13,43.11,1.1,39.19090909090909
2016-05-16,43.15,1.1,39.22727272727272
2016-05-17,43.7,1.1,39.72727272727273
2016-05-18,45.87,1.1,41.699999999999996
2016-05-19,45.06,1.1,40.96363636363636
2016-05-20,44.9,1.1,40.81818181818181
2016-05-23,45.11,1.1,41.00909090909091
2016-05-24,45.86,1.1,41.69090909090909
2016-05-25,46.94,1.1,42.672727272727265
2016-05-26,46.11,1.1,41.918181818181814
2016-05-27,46.58,1.1,42.345454545454544
2016-05-31,46.57,1.1,42.336363636363636
2016-06-01,46.94,1.1,42.672727272727265
2016-06-02,46.97,1.1,42.699999999999996
2016-06-03,45.39,1.1,41.26363636363636
2016-06-06,45.74,1.1,41.58181818181818
2016-06-07,45.54,1.1,41.4
2016-06-08,45.56,1.1,41.418181818181814
2016-06-09,45.01,1.1,40.918181818181814
2016-06-10,43.9,1.1,39.90909090909091
2016-06-13,43.16,1.1,39.23636363636363
2016-06-14,41.96,1.1,38.14545454545454
2016-06-15,42.01,1.1,38.19090909090909
2016-06-16,42.12,1.1,38.29090909090908
2016-06-17,42.48,1.1,38.61818181818181
2016-06-20,42.8,1.1,38.90909090909091
2016-06-21,42.92,1.1,39.018181818181816
2016-06-22,42.68,1.1,38.8
2016-06-23,44.46,1.1,40.418181818181814
2016-06-24,40.3,1.1,36.63636363636363
2016-06-27,38.48,1.1,34.98181818181818
2016-06-28,40.44,1.1,36.76363636363636
2016-06-29,42.12,1.1,38.29090909090908
2016-06-30,42.39,1.1,38.53636363636363
2016-07-01,42.17,1.1,38.336363636363636
2016-07-05,40.78,1.1,37.07272727272727
2016-07-06,41.06,1.1,37.32727272727273
2016-07-07,41.29,1.1,37.53636363636363
2016-07-08,41.98,1.1,38.16363636363636
2016-07-11,42.29,1.1,38.44545454545454
2016-07-12,43.44,1.1,39.490909090909085
2016-07-13,43.33,1.1,39.39090909090908
2016-07-14,44.45,1.1,40.40909090909091
2016-07-15,44.33,1.1,40.3
2016-07-18,44.57,1.1,40.518181818181816
2016-07-19,44.35,1.1,40.31818181818181
2016-07-20,44.47,1.1,40.42727272727272
2016-07-21,44.13,1.1,40.11818181818182
2016-07-22,44.3,1.1,40.272727272727266
2016-07-25,44.04,1.1,40.03636363636363
2016-07-26,44.15,1.1,40.13636363636363
2016-07-27,44.29,1.1,40.26363636363636
2016-07-28,44.08,1.1,40.07272727272727
2016-07-29,43.81,1.1,39.82727272727273
2016-08-01,43.42,1.25,34.736000000000004
2016-08-02,42.99,1.25,34.392
2016-08-03,43.89,1.25,35.112
2016-08-04,43.84,1.25,35.072
2016-08-05,45.72,1.25,36.576
2016-08-08,45.96,1.25,36.768
2016-08-09,45.9,1.25,36.72
2016-08-10,45.45,1.25,36.36
2016-08-11,45.73,1.25,36.583999999999996
2016-08-12,45.58,1.25,36.464
2016-08-15,46.39,1.25,37.112
2016-08-16,46.62,1.25,37.296
2016-08-17,46.63,1.25,37.304
2016-08-18,46.5,1.25,37.2
2016-08-19,46.53,1.25,37.224000000000004
2016-08-22,46.66,1.25,37.327999999999996
2016-08-23,46.59,1.25,37.272000000000006
2016-08-24,46.66,1.25,37.327999999999996
2016-08-25,46.72,1.25,37.376
2016-08-26,47.11,1.25,37.688
2016-08-29,47.26,1.25,37.808
2016-08-30,47.9,1.25,38.32
2016-08-31,47.74,1.25,38.192
2016-09-01,47.36,1.25,37.888
2016-09-02,47.51,1.25,38.007999999999996
2016-09-06,47.29,1.25,37.832
2016-09-07,47.48,1.25,37.983999999999995
2016-09-08,47.79,1.25,38.232
2016-09-09,47.17,1.25,37.736000000000004
2016-09-12,47.79,1.25,38.232
2016-09-13,46.92,1.25,37.536
2016-09-14,46.75,1.25,37.4
2016-09-15,47.08,1.25,37.664
2016-09-16,46.41,1.25,37.128
2016-09-19,46.59,1.25,37.272000000000006
2016-09-20,46.54,1.25,37.232
2016-09-21,46.9,1.25,37.519999999999996
2016-09-22,47.11,1.25,37.688
2016-09-23,47.15,1.25,37.72
2016-09-26,45.89,1.25,36.712
2016-09-27,46.37,1.25,37.096
2016-09-28,46.87,1.25,37.495999999999995
2016-09-29,45.8,1.25,36.64
2016-09-30,47.23,1.25,37.784
2016-10-03,47.03,1.25,37.624
2016-10-04,47.75,1.25,38.2
2016-10-05,48.65,1.25,38.92
2016-10-06,49.07,1.25,39.256
2016-10-07,49.28,1.25,39.424
2016-10-10,49.55,1.25,39.64
2016-10-11,48.99,1.25,39.192
2016-10-12,48.7,1.25,38.96
2016-10-13,48.47,1.25,38.775999999999996
2016-10-14,48.61,1.25,38.888
2016-10-17,48.6,1.25,38.88
2016-10-18,48.99,1.25,39.192
2016-10-19,49.48,1.25,39.583999999999996
2016-10-20,49.58,1.25,39.664
2016-10-21,49.57,1.25,39.656
2016-10-24,49.58,1.25,39.664
2016-10-25,49.59,1.25,39.672000000000004
2016-10-26,50.01,1.25,40.007999999999996
2016-10-27,49.93,1.25,39.944
2016-10-28,49.56,1.25,39.648
2016-10-31,49.15,1.23,39.959349593495936
2016-11-01,48.94,1.23,39.78861788617886
2016-11-02,48.54,1.23,39.46341463414634
2016-11-03,48.19,1.23,39.17886178861789
2016-11-04,48.17,1.23,39.16260162601626
2016-11-07,49.82,1.23,40.50406504065041
2016-11-08,49.91,1.23,40.577235772357724
2016-11-09,51.59,1.23,41.94308943089431
2016-11-10,53.61,1.23,43.58536585365854
2016-11-11,52.83,1.23,42.951219512195124
2016-11-14,54.68,1.23,44.45528455284553
2016-11-15,55.45,1.23,45.081300813008134
2016-11-16,54.63,1.23,44.41463414634146
2016-11-17,55.45,1.23,45.081300813008134
2016-11-18,55.46,1.23,45.08943089430895
2016-11-21,55.54,1.23,45.15447154471545
2016-11-22,56.1,1.23,45.609756097560975
2016-11-23,56.69,1.23,46.08943089430894
2016-11-25,56.78,1.23,46.16260162601626
2016-11-28,55.47,1.23,45.09756097560975
2016-11-29,55.52,1.23,45.13821138211382
2016-11-30,56.39,1.23,45.84552845528455
2016-12-01,57.27,1.23,46.5609756097561
2016-12-02,56.02,1.23,45.54471544715447
2016-12-05,57.28,1.23,46.56910569105691
2016-12-06,57.92,1.23,47.08943089430895
2016-12-07,59.06,1.23,48.016260162601625
2016-12-08,60.15,1.23,48.90243902439024
2016-12-09,60.04,1.23,48.8130081300813
2016-12-12,59.55,1.23,48.41463414634146
2016-12-13,59.79,1.23,48.609756097560975
2016-12-14,59.45,1.23,48.333333333333336
2016-12-15,60.23,1.23,48.96747967479675
2016-12-16,59.75,1.23,48.577235772357724
2016-12-19,59.66,1.23,48.5040650406504
2016-12-20,60.8,1.23,49.43089430894309
2016-12-21,60.75,1.23,49.390243902439025
2016-12-22,60.49,1.23,49.17886178861789
2016-12-23,60.99,1.23,49.58536585365854
