date,AES,AES_EPS,PE Ratio
2005-04-11,16.96,0.57,29.754385964912284
2005-04-12,17.36,0.57,30.456140350877195
2005-04-13,17.36,0.57,30.456140350877195
2005-04-14,17.0,0.57,29.824561403508774
2005-04-15,16.51,0.57,28.96491228070176
2005-04-18,16.53,0.57,29.000000000000004
2005-04-19,16.96,0.57,29.754385964912284
2005-04-20,16.68,0.57,29.263157894736842
2005-04-21,16.7,0.57,29.29824561403509
2005-04-22,16.59,0.57,29.10526315789474
2005-04-25,16.71,0.57,29.315789473684216
2005-04-26,16.63,0.57,29.17543859649123
2005-04-27,16.53,0.57,29.000000000000004
2005-04-28,16.03,0.57,28.122807017543863
2005-04-29,16.08,0.57,28.210526315789473
2005-05-02,16.09,0.57,28.2280701754386
2005-05-03,16.1,0.57,28.245614035087723
2005-05-04,16.08,0.57,28.210526315789473
2005-05-05,15.78,0.2,78.89999999999999
2005-05-06,15.93,0.2,79.64999999999999
2005-05-09,16.2,0.2,80.99999999999999
2005-05-10,15.9,0.2,79.5
2005-05-11,15.3,0.2,76.5
2005-05-12,14.39,0.2,71.95
2005-05-13,14.16,0.2,70.8
2005-05-16,14.04,0.2,70.19999999999999
2005-05-17,14.09,0.2,70.44999999999999
2005-05-18,14.05,0.2,70.25
2005-05-19,14.05,0.2,70.25
2005-05-20,13.99,0.2,69.95
2005-05-23,13.72,0.2,68.6
2005-05-24,14.38,0.2,71.9
2005-05-25,14.55,0.2,72.75
2005-05-26,14.68,0.2,73.39999999999999
2005-05-27,14.63,0.2,73.15
2005-05-31,14.89,0.2,74.45
2005-06-01,14.79,0.2,73.94999999999999
2005-06-02,14.57,0.2,72.85
2005-06-03,14.4,0.2,72.0
2005-06-06,15.0,0.2,75.0
2005-06-07,14.94,0.2,74.69999999999999
2005-06-08,14.84,0.2,74.19999999999999
2005-06-09,14.72,0.2,73.6
2005-06-10,14.84,0.2,74.19999999999999
2005-06-13,15.03,0.2,75.14999999999999
2005-06-14,15.32,0.2,76.6
2005-06-15,15.42,0.2,77.1
2005-06-16,15.55,0.2,77.75
2005-06-17,15.84,0.2,79.19999999999999
2005-06-20,16.0,0.2,80.0
2005-06-21,15.79,0.2,78.94999999999999
2005-06-22,15.74,0.2,78.7
2005-06-23,15.85,0.2,79.25
2005-06-24,15.34,0.2,76.69999999999999
2005-06-27,15.95,0.2,79.74999999999999
2005-06-28,16.31,0.2,81.54999999999998
2005-06-29,16.4,0.2,81.99999999999999
2005-06-30,16.38,0.2,81.89999999999999
2005-07-01,16.59,0.2,82.94999999999999
2005-07-05,16.5,0.2,82.5
2005-07-06,15.95,0.2,79.74999999999999
2005-07-07,15.85,0.2,79.25
2005-07-08,16.09,0.2,80.44999999999999
2005-07-11,16.21,0.2,81.05
2005-07-12,16.18,0.2,80.89999999999999
2005-07-13,16.37,0.2,81.85
2005-07-14,16.3,0.2,81.5
2005-07-15,16.67,0.2,83.35000000000001
2005-07-18,16.59,0.2,82.94999999999999
2005-07-19,16.52,0.2,82.6
2005-07-20,16.56,0.2,82.79999999999998
2005-07-21,16.26,0.2,81.3
2005-07-22,16.23,0.2,81.14999999999999
2005-07-25,16.03,0.2,80.15
2005-07-26,15.93,0.2,79.64999999999999
2005-07-27,15.9,0.2,79.5
2005-07-28,16.11,0.2,80.55
2005-07-29,16.05,0.2,80.25
2005-08-01,16.05,0.2,80.25
2005-08-02,16.3,0.2,81.5
2005-08-03,16.13,0.2,80.64999999999999
2005-08-04,16.11,0.2,80.55
2005-08-05,15.7,0.2,78.49999999999999
2005-08-08,15.22,0.2,76.1
2005-08-09,15.15,0.2,75.75
2005-08-10,15.47,0.2,77.35
2005-08-11,15.68,0.2,78.39999999999999
2005-08-12,15.42,0.2,77.1
2005-08-15,15.38,0.2,76.9
2005-08-16,15.22,0.2,76.1
2005-08-17,15.25,0.2,76.25
2005-08-18,15.31,0.2,76.55
2005-08-19,15.32,0.2,76.6
2005-08-22,15.61,0.2,78.05
2005-08-23,15.66,0.2,78.3
2005-08-24,15.34,0.2,76.69999999999999
2005-08-25,15.57,0.2,77.85
2005-08-26,15.56,0.2,77.8
2005-08-29,15.49,0.2,77.45
2005-08-30,15.63,0.2,78.15
2005-08-31,15.74,0.2,78.7
2005-09-01,15.55,0.2,77.75
2005-09-02,15.42,0.2,77.1
2005-09-06,15.31,0.2,76.55
2005-09-07,15.68,0.2,78.39999999999999
2005-09-08,14.99,0.2,74.95
2005-09-09,15.41,0.2,77.05
2005-09-12,15.4,0.2,77.0
2005-09-13,15.28,0.2,76.39999999999999
2005-09-14,15.25,0.2,76.25
2005-09-15,15.41,0.2,77.05
2005-09-16,15.2,0.2,75.99999999999999
2005-09-19,15.05,0.2,75.25
2005-09-20,14.67,0.2,73.35
2005-09-21,14.89,0.2,74.45
2005-09-22,14.94,0.2,74.69999999999999
2005-09-23,14.83,0.2,74.14999999999999
2005-09-26,15.27,0.2,76.35
2005-09-27,15.52,0.2,77.6
2005-09-28,15.93,0.2,79.64999999999999
2005-09-29,16.1,0.2,80.5
2005-09-30,16.43,0.2,82.14999999999999
2005-10-03,16.84,0.2,84.19999999999999
2005-10-04,17.1,0.2,85.5
2005-10-05,16.65,0.2,83.24999999999999
2005-10-06,16.37,0.2,81.85
2005-10-07,16.68,0.2,83.39999999999999
2005-10-10,16.29,0.2,81.44999999999999
2005-10-11,16.34,0.2,81.69999999999999
2005-10-12,16.25,0.2,81.25
2005-10-13,15.67,0.2,78.35
2005-10-14,15.9,0.2,79.5
2005-10-17,15.79,0.2,78.94999999999999
2005-10-18,15.31,0.2,76.55
2005-10-19,16.08,0.2,80.39999999999999
2005-10-20,15.45,0.2,77.24999999999999
2005-10-21,15.46,0.2,77.3
2005-10-24,15.8,0.2,79.0
2005-10-25,15.86,0.2,79.3
2005-10-26,15.6,0.2,78.0
2005-10-27,15.29,0.2,76.44999999999999
2005-10-28,15.51,0.2,77.55
2005-10-31,15.89,0.2,79.45
2005-11-01,15.71,0.2,78.55
2005-11-02,15.45,0.2,77.24999999999999
2005-11-03,15.37,0.2,76.85
2005-11-04,15.5,0.2,77.5
2005-11-07,15.21,0.2,76.05
2005-11-08,14.94,0.2,74.69999999999999
2005-11-09,15.23,0.2,76.14999999999999
2005-11-10,15.5,0.2,77.5
2005-11-11,15.57,0.2,77.85
2005-11-14,15.29,0.2,76.44999999999999
2005-11-15,15.32,0.2,76.6
2005-11-16,15.33,0.2,76.64999999999999
2005-11-17,15.88,0.2,79.4
2005-11-18,16.0,0.2,80.0
2005-11-21,15.9,0.2,79.5
2005-11-22,15.72,0.2,78.6
2005-11-23,15.78,0.2,78.89999999999999
2005-11-25,15.73,0.2,78.64999999999999
2005-11-28,15.65,0.2,78.25
2005-11-29,15.8,0.2,79.0
2005-11-30,15.77,0.2,78.85
2005-12-01,15.89,0.2,79.45
2005-12-02,15.46,0.2,77.3
2005-12-05,15.74,0.2,78.7
2005-12-06,15.75,0.2,78.75
2005-12-07,15.78,0.2,78.89999999999999
2005-12-08,15.81,0.2,79.05
2005-12-09,16.07,0.2,80.35
2005-12-12,16.13,0.2,80.64999999999999
2005-12-13,16.3,0.2,81.5
2005-12-14,16.25,0.2,81.25
2005-12-15,16.0,0.2,80.0
2005-12-16,16.23,0.2,81.14999999999999
2005-12-19,15.91,0.2,79.55
2005-12-20,15.82,0.2,79.1
2005-12-21,15.67,0.2,78.35
2005-12-22,15.81,0.2,79.05
2005-12-23,15.98,0.2,79.89999999999999
2005-12-27,15.99,0.2,79.95
2005-12-28,15.86,0.2,79.3
2005-12-29,15.88,0.2,79.4
2005-12-30,15.83,0.2,79.14999999999999
2006-01-03,16.2,0.2,80.99999999999999
2006-01-04,16.89,0.2,84.45
2006-01-05,16.73,0.2,83.64999999999999
2006-01-06,17.0,0.2,85.0
2006-01-09,16.71,0.2,83.55
2006-01-10,16.6,0.2,83.0
2006-01-11,16.55,0.2,82.75
2006-01-12,16.33,0.2,81.64999999999999
2006-01-13,16.53,0.2,82.65
2006-01-17,16.41,0.2,82.05
2006-01-18,16.76,0.2,83.8
2006-01-19,17.68,0.69,25.6231884057971
2006-01-20,17.64,0.69,25.56521739130435
2006-01-23,17.62,0.69,25.536231884057976
2006-01-24,17.57,0.69,25.46376811594203
2006-01-25,17.02,0.69,24.666666666666668
2006-01-26,16.87,0.69,24.449275362318843
2006-01-27,16.94,0.69,24.550724637681164
2006-01-30,17.0,0.69,24.637681159420293
2006-01-31,17.04,0.69,24.695652173913043
2006-02-01,17.15,0.69,24.855072463768117
2006-02-02,17.1,0.69,24.78260869565218
2006-02-03,17.32,0.69,25.10144927536232
2006-02-06,17.24,0.69,24.985507246376812
2006-02-07,17.18,0.69,24.898550724637683
2006-02-08,17.25,0.69,25.000000000000004
2006-02-09,17.17,0.69,24.884057971014496
2006-02-10,17.17,0.69,24.884057971014496
2006-02-13,16.95,0.69,24.565217391304348
2006-02-14,16.91,0.69,24.507246376811597
2006-02-15,17.11,0.69,24.797101449275363
2006-02-16,17.47,0.69,25.318840579710145
2006-02-17,17.71,0.69,25.66666666666667
2006-02-21,17.49,0.69,25.34782608695652
2006-02-22,17.42,0.69,25.246376811594207
2006-02-23,17.4,0.69,25.217391304347824
2006-02-24,17.58,0.69,25.47826086956522
2006-02-27,17.66,0.69,25.594202898550726
2006-02-28,17.3,0.69,25.072463768115945
2006-03-01,17.5,0.69,25.36231884057971
2006-03-02,17.14,0.69,24.84057971014493
2006-03-03,17.31,0.69,25.08695652173913
2006-03-06,17.01,0.69,24.652173913043484
2006-03-07,17.13,0.69,24.82608695652174
2006-03-08,17.1,0.69,24.78260869565218
2006-03-09,17.29,0.69,25.057971014492754
2006-03-10,17.22,0.69,24.956521739130434
2006-03-13,17.08,0.69,24.753623188405797
2006-03-14,16.99,0.69,24.6231884057971
2006-03-15,17.26,0.69,25.01449275362319
2006-03-16,17.58,0.69,25.47826086956522
2006-03-17,17.57,0.69,25.46376811594203
2006-03-20,17.14,0.69,24.84057971014493
2006-03-21,16.94,0.69,24.550724637681164
2006-03-22,17.05,0.69,24.710144927536234
2006-03-23,17.02,0.69,24.666666666666668
2006-03-24,16.86,0.69,24.434782608695652
2006-03-27,16.93,0.69,24.536231884057973
2006-03-28,16.82,0.69,24.376811594202902
2006-03-29,16.96,0.69,24.57971014492754
2006-03-30,16.92,0.69,24.52173913043479
2006-03-31,17.06,0.69,24.72463768115942
2006-04-03,16.68,0.69,24.17391304347826
2006-04-04,17.13,0.96,17.84375
2006-04-05,17.0,0.96,17.708333333333336
2006-04-06,16.84,0.96,17.541666666666668
2006-04-07,16.43,0.96,17.114583333333332
2006-04-10,16.83,0.96,17.53125
2006-04-11,16.66,0.96,17.354166666666668
2006-04-12,16.4,0.96,17.083333333333332
2006-04-13,16.63,0.96,17.322916666666668
2006-04-17,16.77,0.96,17.46875
2006-04-18,16.89,0.96,17.59375
2006-04-19,16.6,0.96,17.291666666666668
2006-04-20,16.72,0.96,17.416666666666668
2006-04-21,16.6,0.96,17.291666666666668
2006-04-24,16.7,0.96,17.395833333333332
2006-04-25,16.59,0.96,17.28125
2006-04-26,16.41,0.96,17.09375
2006-04-27,16.63,0.96,17.322916666666668
2006-04-28,16.97,0.96,17.677083333333332
2006-05-01,16.81,0.96,17.510416666666664
2006-05-02,16.69,0.96,17.385416666666668
2006-05-03,16.59,0.96,17.28125
2006-05-04,16.59,0.96,17.28125
2006-05-05,17.33,0.96,18.052083333333332
2006-05-08,17.75,0.53,33.490566037735846
2006-05-09,17.78,0.53,33.54716981132076
2006-05-10,17.76,0.53,33.509433962264154
2006-05-11,17.63,0.53,33.264150943396224
2006-05-12,18.18,0.53,34.30188679245283
2006-05-15,18.25,0.53,34.43396226415094
2006-05-16,18.17,0.53,34.28301886792453
2006-05-17,17.95,0.53,33.867924528301884
2006-05-18,18.06,0.53,34.075471698113205
2006-05-19,17.85,0.53,33.67924528301887
2006-05-22,18.03,0.53,34.0188679245283
2006-05-23,17.81,0.53,33.60377358490565
2006-05-24,17.64,0.53,33.283018867924525
2006-05-25,17.8,0.53,33.58490566037736
2006-05-26,18.0,0.53,33.9622641509434
2006-05-30,17.95,0.53,33.867924528301884
2006-05-31,18.4,0.53,34.71698113207547
2006-06-01,18.6,0.53,35.09433962264151
2006-06-02,18.76,0.53,35.39622641509434
2006-06-05,18.59,0.53,35.075471698113205
2006-06-06,18.69,0.53,35.264150943396224
2006-06-07,18.64,0.53,35.16981132075472
2006-06-08,18.3,0.53,34.528301886792455
2006-06-09,18.3,0.53,34.528301886792455
2006-06-12,18.32,0.53,34.56603773584906
2006-06-13,18.01,0.53,33.9811320754717
2006-06-14,17.87,0.53,33.716981132075475
2006-06-15,17.57,0.53,33.15094339622642
2006-06-16,17.5,0.53,33.0188679245283
2006-06-19,16.91,0.53,31.90566037735849
2006-06-20,17.22,0.53,32.490566037735846
2006-06-21,17.54,0.53,33.094339622641506
2006-06-22,17.51,0.53,33.0377358490566
2006-06-23,17.25,0.53,32.54716981132076
2006-06-26,17.49,0.53,32.99999999999999
2006-06-27,17.97,0.53,33.90566037735849
2006-06-28,18.06,0.53,34.075471698113205
2006-06-29,18.53,0.53,34.9622641509434
2006-06-30,18.45,0.53,34.81132075471698
2006-07-03,18.6,0.53,35.09433962264151
2006-07-05,18.86,0.53,35.58490566037736
2006-07-06,18.99,0.53,35.830188679245275
2006-07-07,19.27,0.53,36.35849056603773
2006-07-10,19.46,0.53,36.716981132075475
2006-07-11,19.62,0.53,37.0188679245283
2006-07-12,19.26,0.53,36.339622641509436
2006-07-13,19.17,0.53,36.16981132075472
2006-07-14,19.48,0.53,36.75471698113208
2006-07-17,19.75,0.53,37.264150943396224
2006-07-18,19.49,0.53,36.77358490566037
2006-07-19,19.83,0.53,37.415094339622634
2006-07-20,19.82,0.53,37.39622641509434
2006-07-21,20.17,0.53,38.056603773584904
2006-07-24,20.45,0.53,38.58490566037735
2006-07-25,20.49,0.53,38.660377358490564
2006-07-26,20.07,0.53,37.867924528301884
2006-07-27,19.84,0.53,37.43396226415094
2006-07-28,19.88,0.53,37.50943396226415
2006-07-31,19.86,0.53,37.471698113207545
2006-08-01,19.86,0.53,37.471698113207545
2006-08-02,19.75,0.53,37.264150943396224
2006-08-03,19.78,0.53,37.320754716981135
2006-08-04,18.25,0.53,34.43396226415094
2006-08-07,20.07,0.86,23.337209302325583
2006-08-08,20.3,0.86,23.6046511627907
2006-08-09,20.61,0.86,23.96511627906977
2006-08-10,20.47,0.86,23.802325581395348
2006-08-11,20.22,0.86,23.51162790697674
2006-08-14,20.17,0.86,23.453488372093027
2006-08-15,20.4,0.86,23.72093023255814
2006-08-16,20.44,0.86,23.76744186046512
2006-08-17,20.18,0.86,23.46511627906977
2006-08-18,20.49,0.86,23.825581395348834
2006-08-21,20.65,0.86,24.01162790697674
2006-08-22,20.84,0.86,24.232558139534884
2006-08-23,20.77,0.86,24.151162790697676
2006-08-24,20.58,0.86,23.930232558139533
2006-08-25,20.7,0.86,24.069767441860463
2006-08-28,20.91,0.86,24.313953488372093
2006-08-29,20.8,0.86,24.186046511627907
2006-08-30,21.01,0.86,24.430232558139537
2006-08-31,21.24,0.86,24.69767441860465
2006-09-01,21.18,0.86,24.627906976744185
2006-09-05,21.16,0.86,24.6046511627907
2006-09-06,20.76,0.86,24.139534883720934
2006-09-07,20.56,0.86,23.906976744186046
2006-09-08,20.45,0.86,23.77906976744186
2006-09-11,20.28,0.86,23.581395348837212
2006-09-12,20.13,0.86,23.406976744186046
2006-09-13,20.47,0.86,23.802325581395348
2006-09-14,20.51,0.86,23.848837209302328
2006-09-15,20.28,0.86,23.581395348837212
2006-09-18,20.41,0.86,23.732558139534884
2006-09-19,20.53,0.86,23.872093023255815
2006-09-20,20.5,0.86,23.837209302325583
2006-09-21,20.37,0.86,23.686046511627907
2006-09-22,20.14,0.86,23.41860465116279
2006-09-25,20.63,0.86,23.988372093023255
2006-09-26,20.7,0.86,24.069767441860463
2006-09-27,20.7,0.86,24.069767441860463
2006-09-28,20.59,0.86,23.941860465116278
2006-09-29,20.39,0.86,23.709302325581397
2006-10-02,20.21,0.86,23.5
2006-10-03,20.63,0.86,23.988372093023255
2006-10-04,20.66,0.86,24.02325581395349
2006-10-05,20.57,0.86,23.91860465116279
2006-10-06,20.35,0.86,23.66279069767442
2006-10-09,20.54,0.86,23.883720930232556
2006-10-10,20.89,0.86,24.290697674418606
2006-10-11,21.06,0.86,24.488372093023255
2006-10-12,20.88,0.86,24.27906976744186
2006-10-13,20.77,0.86,24.151162790697676
2006-10-16,21.02,0.86,24.441860465116278
2006-10-17,21.1,0.86,24.534883720930235
2006-10-18,21.31,0.86,24.77906976744186
2006-10-19,21.48,0.86,24.976744186046513
2006-10-20,21.74,0.86,25.279069767441857
2006-10-23,21.91,0.86,25.476744186046513
2006-10-24,21.77,0.86,25.313953488372093
2006-10-25,21.79,0.86,25.33720930232558
2006-10-26,21.66,0.86,25.186046511627907
2006-10-27,21.73,0.86,25.267441860465116
2006-10-30,21.68,0.86,25.209302325581394
2006-10-31,21.99,0.86,25.569767441860463
2006-11-01,22.06,0.86,25.651162790697672
2006-11-02,21.93,0.86,25.5
2006-11-03,21.91,0.86,25.476744186046513
2006-11-06,22.64,0.86,26.325581395348838
2006-11-07,22.02,0.32,68.8125
2006-11-08,22.41,0.32,70.03125
2006-11-09,22.45,0.32,70.15625
2006-11-10,22.35,0.32,69.84375
2006-11-13,22.7,0.32,70.9375
2006-11-14,22.69,0.32,70.90625
2006-11-15,22.19,0.32,69.34375
2006-11-16,22.35,0.32,69.84375
2006-11-17,22.38,0.32,69.9375
2006-11-20,22.44,0.32,70.125
2006-11-21,23.09,0.32,72.15625
2006-11-22,23.31,0.32,72.84375
2006-11-24,23.35,0.32,72.96875
2006-11-27,22.92,0.32,71.625
2006-11-28,22.89,0.32,71.53125
2006-11-29,23.19,0.32,72.46875
2006-11-30,23.37,0.32,73.03125
2006-12-01,23.37,0.32,73.03125
2006-12-04,23.72,0.32,74.125
2006-12-05,23.72,0.32,74.125
2006-12-06,23.23,0.32,72.59375
2006-12-07,23.15,0.32,72.34375
2006-12-08,23.17,0.32,72.40625
2006-12-11,22.92,0.32,71.625
2006-12-12,22.88,0.32,71.5
2006-12-13,22.9,0.32,71.5625
2006-12-14,22.89,0.32,71.53125
2006-12-15,22.84,0.32,71.375
2006-12-18,22.43,0.32,70.09375
2006-12-19,22.38,0.32,69.9375
2006-12-20,22.27,0.32,69.59375
2006-12-21,22.37,0.32,69.90625
2006-12-22,22.16,0.32,69.25
2006-12-26,22.29,0.32,69.65625
2006-12-27,22.25,0.32,69.53125
2006-12-28,22.06,0.32,68.9375
2006-12-29,22.04,0.32,68.875
2007-01-03,21.94,0.32,68.5625
2007-01-04,21.95,0.32,68.59375
2007-01-05,21.32,0.32,66.625
2007-01-08,21.02,0.32,65.6875
2007-01-09,20.16,0.32,63.0
2007-01-10,20.74,0.32,64.8125
2007-01-11,20.4,0.32,63.74999999999999
2007-01-12,20.94,0.32,65.4375
2007-01-16,21.1,0.32,65.9375
2007-01-17,21.0,0.32,65.625
2007-01-18,20.83,0.32,65.09375
2007-01-19,21.02,0.32,65.6875
2007-01-22,20.81,0.32,65.03125
2007-01-23,20.76,0.32,64.875
2007-01-24,20.81,0.32,65.03125
2007-01-25,20.61,0.32,64.40625
2007-01-26,20.77,0.32,64.90625
2007-01-29,20.99,0.32,65.59375
2007-01-30,20.89,0.32,65.28125
2007-01-31,20.79,0.32,64.96875
2007-02-01,20.65,0.32,64.53125
2007-02-02,20.82,0.32,65.0625
2007-02-05,21.11,0.32,65.96875
2007-02-06,21.74,0.32,67.9375
2007-02-07,21.94,0.32,68.5625
2007-02-08,22.36,0.32,69.875
2007-02-09,22.61,0.32,70.65625
2007-02-12,22.25,0.32,69.53125
2007-02-13,22.46,0.32,70.1875
2007-02-14,22.38,0.32,69.9375
2007-02-15,22.24,0.32,69.5
2007-02-16,22.3,0.32,69.6875
2007-02-20,22.53,0.32,70.40625
2007-02-21,22.55,0.32,70.46875
2007-02-22,22.4,0.32,70.0
2007-02-23,22.28,0.32,69.625
2007-02-26,22.52,0.32,70.375
2007-02-27,21.55,0.32,67.34375
2007-02-28,21.32,0.32,66.625
2007-03-01,21.06,0.32,65.8125
2007-03-02,20.61,0.32,64.40625
2007-03-05,19.78,0.32,61.8125
2007-03-06,20.56,0.32,64.25
2007-03-07,20.93,0.32,65.40625
2007-03-08,20.66,0.32,64.5625
2007-03-09,20.5,0.32,64.0625
2007-03-12,20.95,0.32,65.46875
2007-03-13,20.53,0.32,64.15625
2007-03-14,20.56,0.32,64.25
2007-03-15,20.74,0.32,64.8125
2007-03-16,20.47,0.32,63.96874999999999
2007-03-19,21.01,0.32,65.65625
2007-03-20,21.24,0.32,66.375
2007-03-21,21.45,0.32,67.03125
2007-03-22,21.3,0.32,66.5625
2007-03-23,21.38,0.32,66.8125
2007-03-26,21.53,0.32,67.28125
2007-03-27,21.73,0.32,67.90625
2007-03-28,21.46,0.32,67.0625
2007-03-29,21.76,0.32,68.0
2007-03-30,21.52,0.32,67.25
2007-04-02,22.01,0.32,68.78125
2007-04-03,21.54,0.32,67.3125
2007-04-04,21.67,0.32,67.71875
2007-04-05,21.69,0.32,67.78125
2007-04-09,22.28,0.32,69.625
2007-04-10,22.42,0.32,70.0625
2007-04-11,22.23,0.32,69.46875
2007-04-12,21.97,0.32,68.65625
2007-04-13,21.81,0.32,68.15625
2007-04-16,21.97,0.32,68.65625
2007-04-17,22.51,0.32,70.34375
2007-04-18,22.78,0.32,71.1875
2007-04-19,22.74,0.32,71.0625
2007-04-20,22.78,0.32,71.1875
2007-04-23,22.79,0.32,71.21875
2007-04-24,22.84,0.32,71.375
2007-04-25,23.02,0.32,71.9375
2007-04-26,22.9,0.32,71.5625
2007-04-27,22.51,0.32,70.34375
2007-04-30,21.99,0.32,68.71875
2007-05-01,22.25,0.32,69.53125
2007-05-02,22.42,0.32,70.0625
2007-05-03,22.32,0.32,69.75
2007-05-04,22.42,0.32,70.0625
2007-05-07,22.43,0.32,70.09375
2007-05-08,22.3,0.32,69.6875
2007-05-09,22.6,0.32,70.625
2007-05-10,22.3,0.32,69.6875
2007-05-11,22.71,0.32,70.96875
2007-05-14,22.55,0.32,70.46875
2007-05-15,22.9,0.32,71.5625
2007-05-16,23.41,0.32,73.15625
2007-05-17,23.47,0.32,73.34375
2007-05-18,23.35,0.32,72.96875
2007-05-21,23.61,0.32,73.78125
2007-05-22,23.37,0.32,73.03125
2007-05-23,23.9,0.44,54.31818181818181
2007-05-24,23.14,0.44,52.59090909090909
2007-05-25,23.17,0.44,52.659090909090914
2007-05-29,22.97,0.44,52.20454545454545
2007-05-30,23.7,0.44,53.86363636363636
2007-05-31,23.73,0.44,53.93181818181818
2007-06-01,23.52,0.44,53.45454545454545
2007-06-04,23.15,0.44,52.61363636363636
2007-06-05,22.73,0.44,51.65909090909091
2007-06-06,21.95,0.44,49.88636363636363
2007-06-07,21.31,0.44,48.43181818181818
2007-06-08,21.62,0.44,49.13636363636364
2007-06-11,21.71,0.44,49.34090909090909
2007-06-12,21.05,0.44,47.84090909090909
2007-06-13,21.22,0.44,48.22727272727273
2007-06-14,21.6,0.44,49.09090909090909
2007-06-15,22.08,0.44,50.18181818181818
2007-06-18,21.78,0.44,49.5
2007-06-19,21.74,0.44,49.40909090909091
2007-06-20,21.16,0.44,48.09090909090909
2007-06-21,20.87,0.18,115.94444444444446
2007-06-22,21.52,0.18,119.55555555555556
2007-06-25,21.8,0.18,121.11111111111111
2007-06-26,21.86,0.18,121.44444444444444
2007-06-27,22.0,0.18,122.22222222222223
2007-06-28,21.64,0.18,120.22222222222223
2007-06-29,21.88,0.18,121.55555555555556
2007-07-02,22.55,0.18,125.27777777777779
2007-07-03,22.5,0.18,125.0
2007-07-05,22.28,0.18,123.77777777777779
2007-07-06,22.46,0.18,124.77777777777779
2007-07-09,22.52,0.18,125.11111111111111
2007-07-10,21.97,0.18,122.05555555555556
2007-07-11,22.11,0.18,122.83333333333333
2007-07-12,21.95,0.18,121.94444444444444
2007-07-13,22.39,0.18,124.3888888888889
2007-07-16,22.26,0.18,123.66666666666669
2007-07-17,22.23,0.18,123.5
2007-07-18,22.45,0.18,124.72222222222223
2007-07-19,23.25,0.18,129.16666666666669
2007-07-20,22.92,0.18,127.33333333333334
2007-07-23,22.62,0.18,125.66666666666667
2007-07-24,21.41,0.18,118.94444444444444
2007-07-25,21.49,0.18,119.38888888888889
2007-07-26,20.59,0.18,114.38888888888889
2007-07-27,20.1,0.18,111.66666666666669
2007-07-30,20.07,0.18,111.5
2007-07-31,19.65,0.18,109.16666666666666
2007-08-01,19.92,0.18,110.66666666666669
2007-08-02,19.93,0.18,110.72222222222223
2007-08-03,18.72,0.18,104.0
2007-08-06,18.37,0.18,102.05555555555557
2007-08-07,18.33,0.18,101.83333333333333
2007-08-08,19.19,0.18,106.61111111111113
2007-08-09,18.36,0.79,23.240506329113924
2007-08-10,18.66,0.79,23.62025316455696
2007-08-13,19.36,0.79,24.50632911392405
2007-08-14,18.43,0.79,23.32911392405063
2007-08-15,18.17,0.79,23.0
2007-08-16,17.95,0.79,22.72151898734177
2007-08-17,18.4,0.79,23.291139240506325
2007-08-20,18.4,0.79,23.291139240506325
2007-08-21,18.17,0.79,23.0
2007-08-22,19.01,0.79,24.06329113924051
2007-08-23,18.79,0.79,23.784810126582276
2007-08-24,19.13,0.79,24.21518987341772
2007-08-27,18.39,0.79,23.278481012658226
2007-08-28,17.76,0.79,22.48101265822785
2007-08-29,18.09,0.79,22.89873417721519
2007-08-30,17.91,0.79,22.670886075949365
2007-08-31,18.11,0.79,22.924050632911392
2007-09-04,18.51,0.79,23.430379746835445
2007-09-05,18.44,0.79,23.341772151898734
2007-09-06,18.9,0.79,23.92405063291139
2007-09-07,18.29,0.79,23.151898734177212
2007-09-10,18.07,0.79,22.873417721518987
2007-09-11,18.03,0.79,22.82278481012658
2007-09-12,18.05,0.79,22.848101265822784
2007-09-13,18.09,0.79,22.89873417721519
2007-09-14,18.15,0.79,22.974683544303794
2007-09-17,18.17,0.79,23.0
2007-09-18,19.01,0.79,24.06329113924051
2007-09-19,19.25,0.79,24.367088607594937
2007-09-20,19.33,0.79,24.468354430379744
2007-09-21,19.58,0.79,24.784810126582276
2007-09-24,20.27,0.79,25.658227848101266
2007-09-25,20.28,0.79,25.67088607594937
2007-09-26,20.41,0.79,25.83544303797468
2007-09-27,20.49,0.79,25.93670886075949
2007-09-28,20.04,0.79,25.367088607594933
2007-10-01,20.72,0.79,26.22784810126582
2007-10-02,20.59,0.79,26.063291139240505
2007-10-03,20.29,0.79,25.683544303797465
2007-10-04,20.53,0.79,25.9873417721519
2007-10-05,20.8,0.79,26.32911392405063
2007-10-08,20.67,0.79,26.16455696202532
2007-10-09,21.24,0.79,26.886075949367086
2007-10-10,21.34,0.79,27.0126582278481
2007-10-11,21.4,0.79,27.088607594936708
2007-10-12,21.44,0.79,27.139240506329113
2007-10-15,20.9,0.79,26.45569620253164
2007-10-16,21.12,0.79,26.734177215189874
2007-10-17,20.88,0.79,26.430379746835442
2007-10-18,21.0,0.79,26.582278481012658
2007-10-19,20.23,0.79,25.60759493670886
2007-10-22,20.52,0.79,25.974683544303797
2007-10-23,20.21,0.79,25.582278481012658
2007-10-24,20.39,0.79,25.810126582278482
2007-10-25,20.65,0.79,26.13924050632911
2007-10-26,20.9,0.79,26.45569620253164
2007-10-29,21.24,0.79,26.886075949367086
2007-10-30,21.23,0.79,26.873417721518987
2007-10-31,21.41,0.79,27.10126582278481
2007-11-01,21.16,0.79,26.78481012658228
2007-11-02,21.67,0.79,27.430379746835445
2007-11-05,21.92,0.79,27.746835443037977
