date,IRM,IRM_EPS,PE Ratio
2008-05-14,27.66,0.16,172.875
2008-05-15,27.65,0.16,172.8125
2008-05-16,27.5,0.16,171.875
2008-05-19,27.74,0.16,173.375
2008-05-20,27.31,0.16,170.6875
2008-05-21,27.37,0.16,171.0625
2008-05-22,27.5,0.16,171.875
2008-05-23,26.9,0.16,168.125
2008-05-27,26.84,0.16,167.75
2008-05-28,27.26,0.16,170.375
2008-05-29,27.42,0.16,171.375
2008-05-30,27.75,0.16,173.4375
2008-06-02,27.38,0.16,171.125
2008-06-03,27.77,0.16,173.5625
2008-06-04,28.18,0.16,176.125
2008-06-05,28.71,0.16,179.4375
2008-06-06,27.94,0.16,174.625
2008-06-09,28.16,0.16,176.0
2008-06-10,27.91,0.16,174.4375
2008-06-11,27.18,0.16,169.875
2008-06-12,26.98,0.16,168.625
2008-06-13,27.35,0.16,170.9375
2008-06-16,27.73,0.16,173.3125
2008-06-17,27.87,0.16,174.1875
2008-06-18,28.07,0.16,175.4375
2008-06-19,28.18,0.16,176.125
2008-06-20,27.92,0.16,174.5
2008-06-23,27.92,0.16,174.5
2008-06-24,26.98,0.16,168.625
2008-06-25,26.84,0.16,167.75
2008-06-26,26.16,0.16,163.5
2008-06-27,26.03,0.16,162.6875
2008-06-30,24.54,0.16,153.375
2008-07-01,24.41,0.16,152.5625
2008-07-02,23.66,0.16,147.875
2008-07-03,24.04,0.16,150.25
2008-07-07,23.8,0.16,148.75
2008-07-08,23.36,0.16,146.0
2008-07-09,23.33,0.16,145.8125
2008-07-10,23.86,0.16,149.125
2008-07-11,23.34,0.16,145.875
2008-07-14,22.94,0.16,143.375
2008-07-15,22.65,0.16,141.5625
2008-07-16,23.78,0.16,148.625
2008-07-17,24.42,0.16,152.625
2008-07-18,24.57,0.16,153.5625
2008-07-21,24.6,0.16,153.75
2008-07-22,24.85,0.16,155.3125
2008-07-23,24.89,0.16,155.5625
2008-07-24,24.32,0.16,152.0
2008-07-25,24.52,0.16,153.25
2008-07-28,24.68,0.16,154.25
2008-07-29,24.94,0.16,155.875
2008-07-30,25.74,0.16,160.875
2008-07-31,26.8,0.16,167.5
2008-08-01,26.38,0.16,164.875
2008-08-04,25.91,0.16,161.9375
2008-08-05,26.52,0.16,165.75
2008-08-06,26.51,0.16,165.6875
2008-08-07,26.16,0.16,163.5
2008-08-08,26.74,0.16,167.125
2008-08-11,26.85,0.16,167.8125
2008-08-12,26.68,0.16,166.75
2008-08-13,26.89,0.16,168.0625
2008-08-14,27.4,0.16,171.25
2008-08-15,27.79,0.16,173.6875
2008-08-18,27.08,0.16,169.25
2008-08-19,26.48,0.16,165.5
2008-08-20,26.51,0.16,165.6875
2008-08-21,26.31,0.16,164.4375
2008-08-22,26.64,0.16,166.5
2008-08-25,26.07,0.16,162.9375
2008-08-26,26.0,0.16,162.5
2008-08-27,26.4,0.16,165.0
2008-08-28,27.09,0.16,169.3125
2008-08-29,26.72,0.16,167.0
2008-09-02,26.36,0.16,164.75
2008-09-03,25.79,0.16,161.1875
2008-09-04,25.23,0.16,157.6875
2008-09-05,24.92,0.16,155.75
2008-09-08,26.29,0.16,164.3125
2008-09-09,25.57,0.16,159.8125
2008-09-10,24.9,0.16,155.625
2008-09-11,24.86,0.16,155.375
2008-09-12,24.5,0.16,153.125
2008-09-15,23.04,0.16,144.0
2008-09-16,23.77,0.16,148.5625
2008-09-17,23.57,0.16,147.3125
2008-09-18,24.25,0.16,151.5625
2008-09-19,25.38,0.16,158.625
2008-09-22,23.99,0.16,149.9375
2008-09-23,23.44,0.16,146.5
2008-09-24,23.71,0.16,148.1875
2008-09-25,24.04,0.16,150.25
2008-09-26,23.72,0.16,148.25
2008-09-29,22.08,0.16,138.0
2008-09-30,22.56,0.16,141.0
2008-10-01,22.81,0.16,142.5625
2008-10-02,23.38,0.16,146.125
2008-10-03,23.83,0.16,148.9375
2008-10-06,22.38,0.16,139.875
2008-10-07,22.68,0.16,141.75
2008-10-08,25.26,0.16,157.875
2008-10-09,23.43,0.16,146.4375
2008-10-10,21.75,0.16,135.9375
2008-10-13,22.78,0.16,142.375
2008-10-14,20.79,0.16,129.9375
2008-10-15,18.12,0.16,113.25
2008-10-16,18.23,0.16,113.9375
2008-10-17,20.74,0.16,129.625
2008-10-20,21.35,0.16,133.4375
2008-10-21,20.94,0.16,130.875
2008-10-22,19.38,0.16,121.12499999999999
2008-10-23,19.53,0.16,122.0625
2008-10-24,18.61,0.16,116.3125
2008-10-27,18.15,0.16,113.43749999999999
2008-10-28,20.02,0.16,125.125
2008-10-29,20.38,0.16,127.37499999999999
2008-10-30,21.35,0.16,133.4375
2008-10-31,22.44,0.16,140.25
2008-11-03,23.01,0.16,143.8125
2008-11-04,23.28,0.16,145.5
2008-11-05,22.09,0.16,138.0625
2008-11-06,21.23,0.06,353.83333333333337
2008-11-07,22.07,0.06,367.83333333333337
2008-11-10,22.17,0.06,369.50000000000006
2008-11-11,20.52,0.06,342.0
2008-11-12,19.33,0.06,322.16666666666663
2008-11-13,19.89,0.06,331.5
2008-11-14,19.18,0.06,319.6666666666667
2008-11-17,18.39,0.06,306.5
2008-11-18,18.96,0.06,316.0
2008-11-19,17.65,0.06,294.16666666666663
2008-11-20,16.3,0.06,271.6666666666667
2008-11-21,17.08,0.06,284.66666666666663
2008-11-24,17.99,0.06,299.8333333333333
2008-11-25,18.53,0.06,308.83333333333337
2008-11-26,19.25,0.06,320.83333333333337
2008-11-28,20.08,0.06,334.66666666666663
2008-12-01,17.43,0.06,290.5
2008-12-02,17.82,0.06,297.0
2008-12-03,17.77,0.06,296.1666666666667
2008-12-04,17.99,0.06,299.8333333333333
2008-12-05,18.09,0.06,301.5
2008-12-08,17.99,0.06,299.8333333333333
2008-12-09,17.24,0.06,287.3333333333333
2008-12-10,17.5,0.06,291.6666666666667
2008-12-11,17.39,0.06,289.83333333333337
2008-12-12,17.81,0.06,296.8333333333333
2008-12-15,17.55,0.06,292.5
2008-12-16,17.99,0.06,299.8333333333333
2008-12-17,18.34,0.06,305.6666666666667
2008-12-18,18.74,0.06,312.3333333333333
2008-12-19,18.87,0.06,314.5
2008-12-22,18.69,0.06,311.50000000000006
2008-12-23,18.4,0.06,306.66666666666663
2008-12-24,18.3,0.06,305.0
2008-12-26,18.46,0.06,307.6666666666667
2008-12-29,18.33,0.06,305.5
2008-12-30,20.79,0.06,346.5
2008-12-31,22.86,0.06,381.0
2009-01-02,22.91,0.06,381.83333333333337
2009-01-05,22.92,0.06,382.00000000000006
2009-01-06,21.9,0.06,365.0
2009-01-07,21.71,0.06,361.83333333333337
2009-01-08,21.76,0.06,362.6666666666667
2009-01-09,21.21,0.06,353.5
2009-01-12,21.2,0.06,353.3333333333333
2009-01-13,21.74,0.06,362.3333333333333
2009-01-14,21.0,0.06,350.0
2009-01-15,21.12,0.06,352.00000000000006
2009-01-16,21.02,0.06,350.3333333333333
2009-01-20,20.64,0.06,344.0
2009-01-21,21.08,0.06,351.3333333333333
2009-01-22,20.7,0.06,345.0
2009-01-23,20.04,0.06,334.0
2009-01-26,20.04,0.06,334.0
2009-01-27,20.18,0.06,336.3333333333333
2009-01-28,20.28,0.06,338.00000000000006
2009-01-29,19.59,0.06,326.5
2009-01-30,18.91,0.06,315.1666666666667
2009-02-02,18.89,0.06,314.83333333333337
2009-02-03,18.69,0.06,311.50000000000006
2009-02-04,18.8,0.06,313.33333333333337
2009-02-05,19.28,0.06,321.33333333333337
2009-02-06,19.79,0.06,329.8333333333333
2009-02-09,19.7,0.06,328.3333333333333
2009-02-10,19.24,0.06,320.66666666666663
2009-02-11,19.08,0.06,318.0
2009-02-12,19.0,0.06,316.6666666666667
2009-02-13,18.86,0.06,314.3333333333333
2009-02-17,18.19,0.06,303.1666666666667
2009-02-18,18.32,0.06,305.33333333333337
2009-02-19,18.32,0.06,305.33333333333337
2009-02-20,18.38,0.06,306.3333333333333
2009-02-23,18.42,0.06,307.00000000000006
2009-02-24,19.42,0.06,323.6666666666667
2009-02-25,19.03,0.06,317.1666666666667
2009-02-26,17.03,0.06,283.83333333333337
2009-02-27,17.17,0.06,286.1666666666667
2009-03-02,16.01,0.01,1601.0000000000002
2009-03-03,15.78,0.01,1578.0
2009-03-04,16.92,0.01,1692.0000000000002
2009-03-05,16.43,0.01,1643.0
2009-03-06,16.45,0.01,1645.0
2009-03-09,16.3,0.01,1630.0
2009-03-10,17.38,0.01,1737.9999999999998
2009-03-11,17.74,0.01,1773.9999999999998
2009-03-12,18.4,0.01,1839.9999999999998
2009-03-13,18.65,0.01,1864.9999999999998
2009-03-16,18.79,0.01,1878.9999999999998
2009-03-17,18.91,0.01,1891.0
2009-03-18,19.79,0.01,1978.9999999999998
2009-03-19,20.05,0.01,2005.0
2009-03-20,19.56,0.01,1955.9999999999998
2009-03-23,20.95,0.01,2095.0
2009-03-24,20.66,0.01,2066.0
2009-03-25,20.7,0.01,2070.0
2009-03-26,21.48,0.01,2148.0
2009-03-27,20.55,0.01,2055.0
2009-03-30,20.02,0.01,2002.0
2009-03-31,20.49,0.01,2049.0
2009-04-01,20.47,0.01,2046.9999999999998
2009-04-02,22.37,0.01,2237.0
2009-04-03,23.06,0.01,2306.0
2009-04-06,22.73,0.01,2273.0
2009-04-07,22.23,0.01,2223.0
2009-04-08,22.95,0.01,2295.0
2009-04-09,23.87,0.01,2387.0
2009-04-13,23.35,0.01,2335.0
2009-04-14,22.73,0.01,2273.0
2009-04-15,22.94,0.01,2294.0
2009-04-16,24.36,0.01,2436.0
2009-04-17,24.35,0.01,2435.0
2009-04-20,22.9,0.01,2290.0
2009-04-21,23.32,0.01,2332.0
2009-04-22,23.35,0.01,2335.0
2009-04-23,23.97,0.01,2397.0
2009-04-24,23.98,0.01,2398.0
2009-04-27,23.87,0.01,2387.0
2009-04-28,23.54,0.01,2354.0
2009-04-29,25.02,0.01,2502.0
2009-04-30,26.33,0.01,2633.0
2009-05-01,26.58,0.01,2658.0
2009-05-04,27.26,0.01,2726.0
2009-05-05,27.67,0.01,2767.0
2009-05-06,27.34,0.01,2734.0
2009-05-07,25.91,0.01,2591.0
2009-05-08,26.63,0.13,204.84615384615384
2009-05-11,25.94,0.13,199.53846153846155
2009-05-12,25.59,0.13,196.84615384615384
2009-05-13,24.55,0.13,188.84615384615384
2009-05-14,24.98,0.13,192.15384615384616
2009-05-15,24.91,0.13,191.6153846153846
2009-05-18,25.95,0.13,199.6153846153846
2009-05-19,25.96,0.13,199.69230769230768
2009-05-20,25.81,0.13,198.53846153846152
2009-05-21,25.06,0.13,192.76923076923075
2009-05-22,24.95,0.13,191.9230769230769
2009-05-26,25.75,0.13,198.07692307692307
2009-05-27,25.23,0.13,194.07692307692307
2009-05-28,24.65,0.13,189.61538461538458
2009-05-29,25.18,0.13,193.69230769230768
2009-06-01,26.32,0.13,202.46153846153845
2009-06-02,26.9,0.13,206.9230769230769
2009-06-03,26.31,0.13,202.38461538461536
2009-06-04,26.26,0.13,202.0
2009-06-05,26.27,0.13,202.07692307692307
2009-06-08,26.22,0.13,201.69230769230768
2009-06-09,26.65,0.13,204.99999999999997
2009-06-10,26.14,0.13,201.07692307692307
2009-06-11,26.06,0.13,200.46153846153845
2009-06-12,25.83,0.13,198.69230769230768
2009-06-15,25.3,0.13,194.6153846153846
2009-06-16,25.2,0.13,193.84615384615384
2009-06-17,25.64,0.13,197.23076923076923
2009-06-18,26.05,0.13,200.3846153846154
2009-06-19,26.61,0.13,204.69230769230768
2009-06-22,25.92,0.13,199.3846153846154
2009-06-23,25.73,0.13,197.9230769230769
2009-06-24,26.04,0.13,200.3076923076923
2009-06-25,27.01,0.13,207.76923076923077
2009-06-26,26.61,0.13,204.69230769230768
2009-06-29,26.8,0.13,206.15384615384616
2009-06-30,26.57,0.13,204.3846153846154
2009-07-01,27.01,0.13,207.76923076923077
2009-07-02,26.19,0.13,201.46153846153845
2009-07-06,26.26,0.13,202.0
2009-07-07,25.5,0.13,196.15384615384616
2009-07-08,25.39,0.13,195.3076923076923
2009-07-09,25.76,0.13,198.15384615384616
2009-07-10,25.76,0.13,198.15384615384616
2009-07-13,26.03,0.13,200.23076923076923
2009-07-14,26.68,0.13,205.23076923076923
2009-07-15,27.53,0.13,211.76923076923077
2009-07-16,27.93,0.13,214.84615384615384
2009-07-17,27.52,0.13,211.69230769230768
2009-07-20,27.6,0.13,212.30769230769232
2009-07-21,27.76,0.13,213.53846153846155
2009-07-22,27.74,0.13,213.38461538461536
2009-07-23,28.11,0.13,216.23076923076923
2009-07-24,28.31,0.13,217.76923076923075
2009-07-27,28.46,0.13,218.92307692307693
2009-07-28,29.01,0.13,223.15384615384616
2009-07-29,29.53,0.13,227.15384615384616
2009-07-30,26.96,0.13,207.3846153846154
2009-07-31,27.0,0.4,67.5
2009-08-03,27.81,0.4,69.52499999999999
2009-08-04,27.9,0.4,69.74999999999999
2009-08-05,26.98,0.4,67.45
2009-08-06,26.99,0.4,67.475
2009-08-07,27.26,0.4,68.15
2009-08-10,26.66,0.4,66.64999999999999
2009-08-11,26.15,0.4,65.37499999999999
2009-08-12,26.64,0.4,66.6
2009-08-13,26.7,0.4,66.75
2009-08-14,26.3,0.4,65.75
2009-08-17,25.63,0.4,64.07499999999999
2009-08-18,25.7,0.4,64.25
2009-08-19,25.84,0.4,64.6
2009-08-20,26.18,0.4,65.44999999999999
2009-08-21,27.31,0.4,68.27499999999999
2009-08-24,27.16,0.4,67.89999999999999
2009-08-25,27.27,0.4,68.175
2009-08-26,27.74,0.4,69.35
2009-08-27,28.11,0.4,70.27499999999999
2009-08-28,27.61,0.4,69.02499999999999
2009-08-31,27.07,0.4,67.675
2009-09-01,26.4,0.4,65.99999999999999
2009-09-02,26.0,0.4,65.0
2009-09-03,26.03,0.4,65.075
2009-09-04,26.42,0.4,66.05
2009-09-08,26.19,0.4,65.475
2009-09-09,25.97,0.4,64.925
2009-09-10,26.05,0.4,65.125
2009-09-11,26.28,0.4,65.7
2009-09-14,26.67,0.4,66.675
2009-09-15,26.82,0.4,67.05
2009-09-16,26.93,0.4,67.32499999999999
2009-09-17,26.41,0.4,66.02499999999999
2009-09-18,26.13,0.4,65.32499999999999
2009-09-21,25.55,0.4,63.875
2009-09-22,25.58,0.4,63.949999999999996
2009-09-23,25.06,0.4,62.64999999999999
2009-09-24,24.74,0.4,61.849999999999994
2009-09-25,24.76,0.4,61.9
2009-09-28,25.16,0.4,62.9
2009-09-29,25.11,0.4,62.775
2009-09-30,24.64,0.4,61.6
2009-10-01,23.93,0.4,59.824999999999996
2009-10-02,23.46,0.4,58.65
2009-10-05,24.16,0.4,60.4
2009-10-06,24.5,0.4,61.25
2009-10-07,24.52,0.4,61.3
2009-10-08,25.17,0.4,62.925000000000004
2009-10-09,25.42,0.4,63.550000000000004
2009-10-12,25.15,0.4,62.87499999999999
2009-10-13,24.74,0.4,61.849999999999994
2009-10-14,24.84,0.4,62.099999999999994
2009-10-15,24.88,0.4,62.199999999999996
2009-10-16,24.71,0.4,61.775
2009-10-19,24.82,0.4,62.05
2009-10-20,24.57,0.4,61.425
2009-10-21,24.02,0.4,60.05
2009-10-22,24.37,0.4,60.925
2009-10-23,24.01,0.4,60.025
2009-10-26,24.49,0.4,61.224999999999994
2009-10-27,24.38,0.4,60.949999999999996
2009-10-28,24.39,0.4,60.975
2009-10-29,23.45,0.4,58.62499999999999
2009-10-30,22.58,0.2,112.89999999999999
2009-11-02,22.62,0.2,113.1
2009-11-03,22.75,0.2,113.75
2009-11-04,22.76,0.2,113.8
2009-11-05,23.13,0.2,115.64999999999999
2009-11-06,23.24,0.2,116.19999999999999
2009-11-09,23.73,0.2,118.64999999999999
2009-11-10,23.52,0.2,117.6
2009-11-11,23.63,0.2,118.14999999999999
2009-11-12,23.11,0.2,115.55
2009-11-13,23.14,0.2,115.7
2009-11-16,23.48,0.2,117.39999999999999
2009-11-17,23.32,0.2,116.6
2009-11-18,22.63,0.2,113.14999999999999
2009-11-19,22.6,0.2,113.0
2009-11-20,22.49,0.2,112.44999999999999
2009-11-23,22.86,0.2,114.3
2009-11-24,22.75,0.2,113.75
2009-11-25,22.93,0.2,114.64999999999999
2009-11-27,22.66,0.2,113.3
2009-11-30,22.18,0.2,110.89999999999999
2009-12-01,22.18,0.2,110.89999999999999
2009-12-02,22.23,0.2,111.14999999999999
2009-12-03,21.97,0.2,109.85
2009-12-04,22.18,0.2,110.89999999999999
2009-12-07,22.03,0.2,110.15
2009-12-08,21.58,0.2,107.89999999999999
2009-12-09,21.64,0.2,108.2
2009-12-10,21.83,0.2,109.14999999999999
2009-12-11,22.01,0.2,110.05
2009-12-14,22.08,0.2,110.39999999999999
2009-12-15,21.87,0.2,109.35
2009-12-16,21.75,0.2,108.75
2009-12-17,21.42,0.2,107.10000000000001
2009-12-18,21.41,0.2,107.05
2009-12-21,21.63,0.2,108.14999999999999
2009-12-22,21.75,0.2,108.75
2009-12-23,21.62,0.2,108.1
2009-12-24,21.64,0.2,108.2
2009-12-28,21.47,0.2,107.35
2009-12-29,21.47,0.2,107.35
2009-12-30,21.26,0.2,106.3
2009-12-31,21.04,0.2,105.19999999999999
2010-01-04,21.16,0.2,105.8
2010-01-05,21.22,0.2,106.1
2010-01-06,21.9,0.2,109.49999999999999
2010-01-07,22.26,0.2,111.3
2010-01-08,22.32,0.2,111.6
2010-01-11,22.49,0.2,112.44999999999999
2010-01-12,22.22,0.2,111.1
2010-01-13,22.79,0.2,113.94999999999999
2010-01-14,22.95,0.2,114.74999999999999
2010-01-15,22.53,0.2,112.65
2010-01-19,22.86,0.2,114.3
2010-01-20,22.46,0.2,112.3
2010-01-21,22.25,0.2,111.25
2010-01-22,21.94,0.2,109.7
2010-01-25,21.78,0.2,108.9
2010-01-26,21.44,0.2,107.2
2010-01-27,21.45,0.2,107.24999999999999
2010-01-28,21.16,0.2,105.8
2010-01-29,21.13,0.2,105.64999999999999
2010-02-01,21.24,0.2,106.19999999999999
2010-02-02,21.47,0.2,107.35
2010-02-03,21.36,0.2,106.8
2010-02-04,20.88,0.2,104.39999999999999
2010-02-05,20.43,0.2,102.14999999999999
2010-02-08,20.15,0.2,100.74999999999999
2010-02-09,20.28,0.2,101.4
2010-02-10,19.98,0.2,99.89999999999999
2010-02-11,20.08,0.2,100.39999999999999
2010-02-12,20.06,0.2,100.29999999999998
2010-02-16,20.7,0.2,103.49999999999999
2010-02-17,21.77,0.2,108.85
2010-02-18,22.03,0.2,110.15
2010-02-19,22.32,0.2,111.6
2010-02-22,22.06,0.2,110.29999999999998
2010-02-23,22.06,0.2,110.29999999999998
2010-02-24,22.46,0.2,112.3
2010-02-25,24.05,0.2,120.25
2010-02-26,23.92,0.28,85.42857142857143
2010-03-01,24.02,0.28,85.78571428571428
2010-03-02,23.87,0.28,85.25
2010-03-03,23.68,0.28,84.57142857142857
2010-03-04,23.7,0.28,84.64285714285714
2010-03-05,23.87,0.28,85.25
2010-03-08,23.88,0.28,85.28571428571428
2010-03-09,23.71,0.28,84.67857142857143
2010-03-10,23.7,0.28,84.64285714285714
2010-03-11,23.82,0.28,85.07142857142857
2010-03-12,23.95,0.28,85.53571428571428
2010-03-15,24.08,0.28,85.99999999999999
2010-03-16,24.12,0.28,86.14285714285714
2010-03-17,24.39,0.28,87.10714285714285
2010-03-18,24.36,0.28,86.99999999999999
2010-03-19,24.03,0.28,85.82142857142857
2010-03-22,24.33,0.28,86.89285714285712
2010-03-23,25.21,0.28,90.03571428571428
2010-03-24,24.97,0.28,89.17857142857142
2010-03-25,25.05,0.28,89.46428571428571
2010-03-26,24.98,0.28,89.21428571428571
2010-03-29,25.64,0.28,91.57142857142857
2010-03-30,25.34,0.28,90.49999999999999
2010-03-31,25.32,0.28,90.42857142857142
2010-04-01,25.37,0.28,90.60714285714285
2010-04-05,25.23,0.28,90.10714285714285
2010-04-06,24.96,0.28,89.14285714285714
2010-04-07,24.7,0.28,88.21428571428571
2010-04-08,24.51,0.28,87.53571428571428
2010-04-09,24.5,0.28,87.49999999999999
2010-04-12,24.49,0.28,87.4642857142857
2010-04-13,24.49,0.28,87.4642857142857
2010-04-14,24.84,0.28,88.71428571428571
2010-04-15,25.34,0.28,90.49999999999999
2010-04-16,25.16,0.28,89.85714285714285
2010-04-19,25.3,0.28,90.35714285714285
2010-04-20,25.64,0.28,91.57142857142857
2010-04-21,25.77,0.28,92.03571428571428
2010-04-22,26.16,0.28,93.42857142857142
2010-04-23,26.24,0.28,93.7142857142857
2010-04-26,26.12,0.28,93.28571428571428
2010-04-27,25.26,0.28,90.21428571428571
2010-04-28,25.88,0.28,92.42857142857142
2010-04-29,23.84,0.28,85.14285714285714
2010-04-30,23.24,0.28,82.99999999999999
2010-05-03,23.35,0.28,83.39285714285714
2010-05-04,23.17,0.28,82.75
2010-05-05,23.1,0.28,82.5
2010-05-06,22.08,0.28,78.85714285714285
2010-05-07,22.08,0.28,78.85714285714285
2010-05-10,23.21,0.15,154.73333333333335
2010-05-11,23.13,0.15,154.2
2010-05-12,23.57,0.15,157.13333333333335
2010-05-13,23.1,0.15,154.00000000000003
2010-05-14,22.62,0.15,150.8
2010-05-17,23.44,0.15,156.26666666666668
2010-05-18,23.72,0.15,158.13333333333333
2010-05-19,23.25,0.15,155.0
2010-05-20,22.13,0.15,147.53333333333333
2010-05-21,22.74,0.15,151.6
2010-05-24,22.39,0.15,149.26666666666668
2010-05-25,22.38,0.15,149.2
2010-05-26,22.41,0.15,149.4
2010-05-27,22.99,0.15,153.26666666666665
2010-05-28,22.66,0.15,151.06666666666666
2010-06-01,22.06,0.15,147.06666666666666
2010-06-02,22.49,0.15,149.93333333333334
2010-06-03,22.64,0.15,150.93333333333334
2010-06-04,21.62,0.15,144.13333333333335
2010-06-07,21.23,0.15,141.53333333333333
2010-06-08,21.44,0.15,142.93333333333334
2010-06-09,21.51,0.15,143.4
2010-06-10,22.01,0.15,146.73333333333335
2010-06-11,22.23,0.15,148.20000000000002
2010-06-14,22.51,0.15,150.0666666666667
2010-06-15,23.11,0.15,154.06666666666666
2010-06-16,23.06,0.15,153.73333333333332
2010-06-17,22.62,0.15,150.8
2010-06-18,22.5,0.15,150.0
2010-06-21,22.2,0.15,148.0
2010-06-22,21.93,0.15,146.20000000000002
2010-06-23,21.68,0.15,144.53333333333333
2010-06-24,21.72,0.15,144.8
2010-06-25,21.65,0.15,144.33333333333334
2010-06-28,21.51,0.15,143.4
2010-06-29,20.97,0.15,139.8
2010-06-30,20.76,0.15,138.4
2010-07-01,20.55,0.15,137.0
2010-07-02,20.34,0.15,135.6
2010-07-06,20.48,0.15,136.53333333333333
2010-07-07,21.31,0.15,142.06666666666666
2010-07-08,21.56,0.15,143.73333333333332
2010-07-09,21.74,0.15,144.93333333333334
2010-07-12,21.64,0.15,144.26666666666668
2010-07-13,22.2,0.15,148.0
2010-07-14,22.38,0.15,149.2
2010-07-15,22.38,0.15,149.2
2010-07-16,21.7,0.15,144.66666666666666
2010-07-19,21.72,0.15,144.8
2010-07-20,22.24,0.15,148.26666666666665
2010-07-21,22.28,0.15,148.53333333333336
2010-07-22,22.79,0.15,151.93333333333334
2010-07-23,23.2,0.15,154.66666666666666
2010-07-26,23.64,0.15,157.60000000000002
2010-07-27,23.57,0.15,157.13333333333335
2010-07-28,23.52,0.15,156.8
2010-07-29,22.24,0.15,148.26666666666665
2010-07-30,21.88,0.15,145.86666666666667
2010-08-02,22.52,0.15,150.13333333333333
2010-08-03,21.89,0.15,145.93333333333334
2010-08-04,21.82,0.15,145.46666666666667
2010-08-05,21.74,0.22,98.81818181818181
2010-08-06,21.47,0.22,97.59090909090908
2010-08-09,21.58,0.22,98.09090909090908
2010-08-10,21.36,0.22,97.0909090909091
2010-08-11,20.59,0.22,93.5909090909091
2010-08-12,20.5,0.22,93.18181818181819
2010-08-13,20.3,0.22,92.27272727272728
2010-08-16,20.33,0.22,92.4090909090909
2010-08-17,20.34,0.22,92.45454545454545
2010-08-18,20.25,0.22,92.04545454545455
2010-08-19,19.8,0.22,90.0
2010-08-20,19.94,0.22,90.63636363636364
2010-08-23,19.7,0.22,89.54545454545455
2010-08-24,19.4,0.22,88.18181818181817
2010-08-25,19.36,0.22,88.0
2010-08-26,18.88,0.22,85.81818181818181
2010-08-27,19.19,0.22,87.22727272727273
2010-08-30,18.78,0.22,85.36363636363637
2010-08-31,18.74,0.22,85.18181818181817
2010-09-01,18.96,0.22,86.18181818181819
2010-09-02,19.44,0.22,88.36363636363637
2010-09-03,19.41,0.22,88.22727272727273
2010-09-07,18.96,0.22,86.18181818181819
2010-09-08,18.89,0.22,85.86363636363636
2010-09-09,19.28,0.22,87.63636363636364
2010-09-10,19.54,0.22,88.81818181818181
2010-09-13,19.47,0.22,88.5
2010-09-14,19.23,0.22,87.4090909090909
2010-09-15,18.83,0.22,85.59090909090908
2010-09-16,18.72,0.22,85.09090909090908
2010-09-17,18.86,0.22,85.72727272727272
2010-09-20,19.13,0.22,86.95454545454545
2010-09-21,19.31,0.22,87.77272727272727
2010-09-22,19.28,0.22,87.63636363636364
2010-09-23,19.43,0.22,88.31818181818181
2010-09-24,20.19,0.22,91.77272727272728
2010-09-27,20.2,0.22,91.81818181818181
2010-09-28,20.63,0.22,93.77272727272727
2010-09-29,20.52,0.22,93.27272727272727
2010-09-30,20.65,0.22,93.86363636363636
2010-10-01,20.63,0.22,93.77272727272727
2010-10-04,20.67,0.22,93.95454545454547
2010-10-05,18.9,0.22,85.9090909090909
2010-10-06,18.88,0.22,85.81818181818181
2010-10-07,18.79,0.22,85.4090909090909
2010-10-08,18.93,0.22,86.04545454545455
2010-10-11,19.32,0.22,87.81818181818181
2010-10-12,19.37,0.22,88.04545454545455
2010-10-13,19.64,0.22,89.27272727272728
2010-10-14,19.75,0.22,89.77272727272727
2010-10-15,19.9,0.22,90.45454545454545
2010-10-18,20.25,0.22,92.04545454545455
2010-10-19,20.23,0.22,91.95454545454545
2010-10-20,20.43,0.22,92.86363636363636
2010-10-21,20.74,0.22,94.27272727272727
2010-10-22,20.9,0.22,95.0
2010-10-25,21.16,0.22,96.18181818181819
2010-10-26,21.1,0.22,95.90909090909092
2010-10-27,20.85,0.22,94.77272727272728
2010-10-28,19.58,0.22,88.99999999999999
2010-10-29,20.14,0.22,91.54545454545455
2010-11-01,20.02,0.22,91.0
2010-11-02,20.52,0.22,93.27272727272727
2010-11-03,20.7,0.22,94.0909090909091
2010-11-04,21.08,0.22,95.81818181818181
2010-11-05,21.16,0.22,96.18181818181819
2010-11-08,21.09,0.25,84.36
2010-11-09,21.2,0.25,84.8
2010-11-10,21.22,0.25,84.88
2010-11-11,21.45,0.25,85.8
2010-11-12,21.19,0.25,84.76
2010-11-15,21.07,0.25,84.28
2010-11-16,20.33,0.25,81.32
2010-11-17,20.28,0.25,81.12
2010-11-18,20.54,0.25,82.16
2010-11-19,20.67,0.25,82.68
2010-11-22,20.58,0.25,82.32
2010-11-23,20.46,0.25,81.84
2010-11-24,21.06,0.25,84.24
2010-11-26,20.89,0.25,83.56
2010-11-29,20.88,0.25,83.52
2010-11-30,20.53,0.25,82.12
2010-12-01,21.11,0.25,84.44
2010-12-02,21.68,0.25,86.72
2010-12-03,21.6,0.25,86.4
2010-12-06,21.39,0.25,85.56
2010-12-07,21.52,0.25,86.08
2010-12-08,21.52,0.25,86.08
2010-12-09,21.54,0.25,86.16
2010-12-10,21.64,0.25,86.56
2010-12-13,22.43,0.25,89.72
2010-12-14,22.87,0.25,91.48
2010-12-15,22.72,0.25,90.88
2010-12-16,23.34,0.25,93.36
2010-12-17,23.4,0.25,93.6
2010-12-20,23.36,0.25,93.44
2010-12-21,23.22,0.25,92.88
2010-12-22,23.13,0.25,92.52
2010-12-23,23.08,0.25,92.32
