date,NWS,NWS_EPS,PE Ratio
2018-07-25,15.4,-1.93,-7.9792746113989645
2018-07-26,15.25,-1.93,-7.901554404145078
2018-07-27,15.1,-1.93,-7.823834196891192
2018-07-30,15.15,-1.93,-7.849740932642487
2018-07-31,15.3,-1.93,-7.927461139896374
2018-08-01,15.25,-1.93,-7.901554404145078
2018-08-02,15.2,-1.93,-7.875647668393782
2018-08-03,15.3,-1.93,-7.927461139896374
2018-08-06,15.35,-1.93,-7.953367875647668
2018-08-07,15.3,-1.93,-7.927461139896374
2018-08-08,15.3,-1.93,-7.927461139896374
2018-08-09,15.4,-1.93,-7.9792746113989645
2018-08-10,13.45,-1.93,-6.9689119170984455
2018-08-13,13.95,-1.93,-7.227979274611399
2018-08-14,14.15,-1.93,-7.331606217616581
2018-08-15,14.1,-0.64,-22.03125
2018-08-16,14.3,-0.64,-22.34375
2018-08-17,14.45,-0.64,-22.578125
2018-08-20,14.05,-0.64,-21.953125
2018-08-21,14.05,-0.64,-21.953125
2018-08-22,14.2,-0.64,-22.1875
2018-08-23,13.85,-0.64,-21.640625
2018-08-24,13.85,-0.64,-21.640625
2018-08-27,13.8,-0.64,-21.5625
2018-08-28,13.75,-0.64,-21.484375
2018-08-29,13.85,-0.64,-21.640625
2018-08-30,13.7,-0.64,-21.40625
2018-08-31,13.6,-0.64,-21.25
2018-09-04,13.4,-0.64,-20.9375
2018-09-05,13.4,-0.64,-20.9375
2018-09-06,13.15,-0.64,-20.546875
2018-09-07,13.1,-0.64,-20.46875
2018-09-10,13.05,-0.64,-20.390625
2018-09-11,13.0,-0.64,-20.3125
2018-09-12,12.9,-0.64,-20.15625
2018-09-13,13.05,-0.64,-20.390625
2018-09-14,12.85,-0.64,-20.078125
2018-09-17,12.75,-0.64,-19.921875
2018-09-18,12.9,-0.64,-20.15625
2018-09-19,12.95,-0.64,-20.234375
2018-09-20,13.1,-0.64,-20.46875
2018-09-21,13.2,-0.64,-20.625
2018-09-24,13.25,-0.64,-20.703125
2018-09-25,13.35,-0.64,-20.859375
2018-09-26,13.4,-0.64,-20.9375
2018-09-27,13.35,-0.64,-20.859375
2018-09-28,13.6,-0.64,-21.25
2018-10-01,13.53,-0.64,-21.140625
2018-10-02,13.39,-0.64,-20.921875
2018-10-03,13.73,-0.64,-21.453125
2018-10-04,13.66,-0.64,-21.34375
2018-10-05,13.64,-0.64,-21.3125
2018-10-08,13.63,-0.64,-21.296875
2018-10-09,13.73,-0.64,-21.453125
2018-10-10,13.16,-0.64,-20.5625
2018-10-11,13.02,-0.64,-20.34375
2018-10-12,13.2,-0.64,-20.625
2018-10-15,13.29,-0.64,-20.765625
2018-10-16,13.45,-0.64,-21.015625
2018-10-17,13.51,-0.64,-21.109375
2018-10-18,13.42,-0.64,-20.96875
2018-10-19,13.38,-0.64,-20.90625
2018-10-22,13.4,-0.64,-20.9375
2018-10-23,13.23,-0.64,-20.671875
2018-10-24,13.02,-0.64,-20.34375
2018-10-25,13.03,-0.64,-20.359375
2018-10-26,12.84,-0.64,-20.0625
2018-10-29,12.69,-0.64,-19.828125
2018-10-30,13.03,-0.64,-20.359375
2018-10-31,13.34,-0.64,-20.84375
2018-11-01,13.31,-0.64,-20.796875
2018-11-02,13.36,-0.64,-20.875
2018-11-05,13.36,-0.64,-20.875
2018-11-06,13.47,-0.64,-21.046875
2018-11-07,13.6,-0.64,-21.25
2018-11-08,14.31,0.17,84.17647058823529
2018-11-09,14.4,0.17,84.70588235294117
2018-11-12,13.89,0.17,81.70588235294117
2018-11-13,13.91,0.17,81.8235294117647
2018-11-14,14.06,0.17,82.70588235294117
2018-11-15,13.85,0.17,81.47058823529412
2018-11-16,13.88,0.17,81.6470588235294
2018-11-19,13.65,0.17,80.29411764705883
2018-11-20,12.95,0.17,76.17647058823529
2018-11-21,12.99,0.17,76.41176470588235
2018-11-23,12.96,0.17,76.23529411764706
2018-11-26,13.42,0.17,78.94117647058823
2018-11-27,13.27,0.17,78.05882352941175
2018-11-28,13.52,0.17,79.52941176470587
2018-11-29,13.6,0.17,79.99999999999999
2018-11-30,13.4,0.17,78.8235294117647
2018-12-03,13.69,0.17,80.52941176470587
2018-12-04,13.27,0.17,78.05882352941175
2018-12-06,12.86,0.17,75.6470588235294
2018-12-07,12.71,0.17,74.76470588235294
2018-12-10,12.79,0.17,75.23529411764704
2018-12-11,12.66,0.17,74.47058823529412
2018-12-12,12.97,0.17,76.29411764705883
2018-12-13,12.81,0.17,75.35294117647058
2018-12-14,12.46,0.17,73.29411764705883
2018-12-17,12.27,0.17,72.17647058823529
2018-12-18,12.16,0.17,71.52941176470588
2018-12-19,12.01,0.17,70.6470588235294
2018-12-20,11.57,0.17,68.05882352941177
2018-12-21,11.25,0.17,66.17647058823529
2018-12-24,11.06,0.17,65.05882352941177
2018-12-26,11.36,0.17,66.8235294117647
2018-12-27,11.38,0.17,66.94117647058823
2018-12-28,11.46,0.17,67.41176470588235
2018-12-31,11.55,0.17,67.94117647058823
2019-01-02,11.61,0.17,68.29411764705881
2019-01-03,11.46,0.17,67.41176470588235
2019-01-04,11.96,0.17,70.3529411764706
2019-01-07,12.2,0.17,71.76470588235293
2019-01-08,12.32,0.17,72.47058823529412
2019-01-09,12.37,0.17,72.76470588235293
2019-01-10,12.37,0.17,72.76470588235293
2019-01-11,12.48,0.17,73.41176470588235
2019-01-14,12.45,0.17,73.23529411764704
2019-01-15,12.51,0.17,73.58823529411764
2019-01-16,12.54,0.17,73.76470588235293
2019-01-17,12.6,0.17,74.11764705882352
2019-01-18,12.68,0.17,74.58823529411764
2019-01-22,12.5,0.17,73.52941176470588
2019-01-23,12.36,0.17,72.70588235294117
2019-01-24,12.56,0.17,73.88235294117646
2019-01-25,12.8,0.17,75.29411764705883
2019-01-28,12.78,0.17,75.17647058823529
2019-01-29,12.86,0.17,75.6470588235294
2019-01-30,12.83,0.17,75.47058823529412
2019-01-31,12.93,0.17,76.05882352941175
2019-02-01,12.86,0.17,75.6470588235294
2019-02-04,12.99,0.17,76.41176470588235
2019-02-05,13.12,0.17,77.17647058823529
2019-02-06,13.07,0.17,76.88235294117646
2019-02-07,12.82,0.17,75.41176470588235
2019-02-08,12.67,0.17,74.52941176470587
2019-02-11,12.41,0.17,73.0
2019-02-12,12.63,0.17,74.29411764705883
2019-02-13,12.66,0.17,74.47058823529412
2019-02-14,12.69,0.17,74.6470588235294
2019-02-15,12.93,0.17,76.05882352941175
2019-02-19,13.02,0.17,76.58823529411764
2019-02-20,13.15,0.17,77.35294117647058
2019-02-21,13.05,0.17,76.76470588235294
2019-02-22,13.21,0.17,77.70588235294117
2019-02-25,13.27,0.17,78.05882352941175
2019-02-26,13.32,0.17,78.35294117647058
2019-02-27,13.32,0.17,78.35294117647058
2019-02-28,13.31,0.17,78.29411764705883
2019-03-01,13.56,0.17,79.76470588235294
2019-03-04,13.56,0.17,79.76470588235294
2019-03-05,13.42,0.17,78.94117647058823
2019-03-06,13.36,0.17,78.58823529411764
2019-03-07,13.15,0.17,77.35294117647058
2019-03-08,13.05,0.17,76.76470588235294
2019-03-11,13.29,0.17,78.17647058823529
2019-03-12,13.06,0.17,76.82352941176471
2019-03-13,12.96,0.17,76.23529411764706
2019-03-14,12.78,0.17,75.17647058823529
2019-03-15,12.74,0.17,74.94117647058823
2019-03-18,12.73,0.17,74.88235294117646
2019-03-19,12.62,0.17,74.23529411764704
2019-03-20,12.61,0.17,74.17647058823529
2019-03-21,12.85,0.17,75.58823529411764
2019-03-22,12.64,0.17,74.35294117647058
2019-03-25,12.59,0.17,74.05882352941175
2019-03-26,12.5,0.17,73.52941176470588
2019-03-27,12.39,0.17,72.88235294117646
2019-03-28,12.45,0.17,73.23529411764704
2019-03-29,12.49,0.17,73.47058823529412
2019-04-01,12.61,0.17,74.17647058823529
2019-04-02,12.48,0.17,73.41176470588235
2019-04-03,12.55,0.17,73.82352941176471
2019-04-04,12.58,0.17,74.0
2019-04-05,12.64,0.17,74.35294117647058
2019-04-08,12.63,0.17,74.29411764705883
2019-04-09,12.63,0.17,74.29411764705883
2019-04-10,12.76,0.17,75.05882352941175
2019-04-11,12.64,0.17,74.35294117647058
2019-04-12,12.75,0.17,75.0
2019-04-15,12.65,0.17,74.41176470588235
2019-04-16,12.75,0.17,75.0
2019-04-17,12.71,0.17,74.76470588235294
2019-04-18,12.63,0.17,74.29411764705883
2019-04-22,12.52,0.17,73.6470588235294
2019-04-23,12.6,0.17,74.11764705882352
2019-04-24,12.62,0.17,74.23529411764704
2019-04-25,12.46,0.17,73.29411764705883
2019-04-26,12.57,0.17,73.94117647058823
2019-04-29,12.52,0.17,73.6470588235294
2019-04-30,12.49,0.17,73.47058823529412
2019-05-01,12.44,0.17,73.17647058823529
2019-05-02,12.37,0.17,72.76470588235293
2019-05-03,12.43,0.17,73.11764705882352
2019-05-06,12.17,0.17,71.58823529411764
2019-05-07,11.74,0.17,69.05882352941177
2019-05-08,11.61,0.17,68.29411764705881
2019-05-09,11.66,0.17,68.58823529411764
2019-05-10,12.03,0.01,1203.0
2019-05-13,11.58,0.01,1158.0
2019-05-14,11.65,0.01,1165.0
2019-05-15,11.73,0.01,1173.0
2019-05-16,11.68,0.01,1168.0
2019-05-17,11.56,0.01,1156.0
2019-05-20,11.81,0.01,1181.0
2019-05-21,12.01,0.01,1201.0
2019-05-22,11.99,0.01,1199.0
2019-05-23,12.0,0.01,1200.0
2019-05-24,12.06,0.01,1206.0
2019-05-28,11.99,0.01,1199.0
2019-05-29,11.87,0.01,1187.0
2019-05-30,11.77,0.01,1177.0
2019-05-31,11.65,0.01,1165.0
2019-06-03,11.72,0.01,1172.0
2019-06-04,11.89,0.01,1189.0
2019-06-05,11.97,0.01,1197.0
2019-06-06,11.93,0.01,1193.0
2019-06-07,12.07,0.01,1207.0
2019-06-10,12.12,0.01,1212.0
2019-06-11,12.13,0.01,1213.0
2019-06-12,12.07,0.01,1207.0
2019-06-13,12.16,0.01,1216.0
2019-06-14,12.21,0.01,1221.0
2019-06-17,12.61,0.01,1261.0
2019-06-18,13.2,0.01,1320.0
2019-06-19,13.72,0.01,1372.0
2019-06-20,13.95,0.01,1395.0
2019-06-21,13.92,0.01,1392.0
2019-06-24,13.73,0.01,1373.0
2019-06-25,13.66,0.01,1366.0
2019-06-26,13.7,0.01,1370.0
2019-06-27,13.86,0.01,1386.0
2019-06-28,13.96,0.01,1396.0
2019-07-01,13.99,0.01,1399.0
2019-07-02,13.91,0.01,1391.0
2019-07-03,13.9,0.01,1390.0
2019-07-05,13.91,0.01,1391.0
2019-07-08,13.71,0.01,1371.0
2019-07-09,13.7,0.01,1370.0
2019-07-10,13.69,0.01,1369.0
2019-07-11,13.64,0.01,1364.0
2019-07-12,13.73,0.01,1373.0
2019-07-15,13.75,0.01,1375.0
2019-07-16,13.88,0.01,1388.0
2019-07-17,13.53,0.01,1353.0
2019-07-18,13.66,0.01,1366.0
2019-07-19,13.51,0.01,1351.0
2019-07-22,13.59,0.01,1359.0
2019-07-23,13.66,0.01,1366.0
2019-07-24,13.83,0.01,1383.0
2019-07-25,13.66,0.01,1366.0
2019-07-26,13.7,0.01,1370.0
2019-07-29,13.65,0.01,1365.0
2019-07-30,13.68,0.01,1368.0
2019-07-31,13.46,0.01,1346.0
2019-08-01,13.34,0.01,1334.0
2019-08-02,13.3,0.01,1330.0
2019-08-05,13.09,0.01,1309.0
2019-08-06,13.2,0.01,1320.0
2019-08-07,13.12,0.01,1312.0
2019-08-08,13.36,0.01,1336.0
2019-08-09,14.07,0.01,1407.0
2019-08-12,14.4,0.01,1440.0
2019-08-13,14.46,-0.08,-180.75
2019-08-14,13.75,-0.08,-171.875
2019-08-15,13.99,-0.08,-174.875
2019-08-16,14.14,-0.08,-176.75
2019-08-19,14.36,-0.08,-179.5
2019-08-20,14.29,-0.08,-178.62499999999997
2019-08-21,14.46,-0.08,-180.75
2019-08-22,14.47,-0.08,-180.875
2019-08-23,13.95,-0.08,-174.375
2019-08-26,14.04,-0.08,-175.49999999999997
2019-08-27,13.92,-0.08,-174.0
2019-08-28,14.13,-0.08,-176.625
2019-08-29,14.19,-0.08,-177.375
2019-08-30,14.16,-0.08,-177.0
2019-09-03,13.93,-0.08,-174.125
2019-09-04,14.2,-0.08,-177.5
2019-09-05,14.34,-0.08,-179.25
2019-09-06,14.51,-0.08,-181.375
2019-09-09,14.75,-0.08,-184.375
2019-09-10,14.84,-0.08,-185.5
2019-09-11,14.87,-0.08,-185.875
2019-09-12,14.82,-0.08,-185.25
2019-09-13,14.9,-0.08,-186.25
2019-09-16,14.48,-0.08,-181.0
2019-09-17,14.62,-0.08,-182.75
2019-09-18,14.6,-0.08,-182.5
2019-09-19,14.35,-0.08,-179.375
2019-09-20,14.32,-0.08,-179.0
2019-09-23,14.39,-0.08,-179.875
2019-09-24,14.26,-0.08,-178.25
2019-09-25,14.37,-0.08,-179.625
2019-09-26,14.23,-0.08,-177.875
2019-09-27,14.17,-0.08,-177.125
2019-09-30,14.3,-0.08,-178.75
2019-10-01,14.25,-0.08,-178.125
2019-10-02,14.06,-0.08,-175.75
2019-10-03,13.97,-0.08,-174.625
2019-10-04,14.12,-0.08,-176.5
2019-10-07,13.94,-0.08,-174.25
2019-10-08,13.2,-0.08,-165.0
2019-10-09,13.36,-0.08,-167.0
2019-10-10,13.47,-0.08,-168.375
2019-10-11,13.76,-0.08,-172.0
2019-10-14,13.8,-0.08,-172.5
2019-10-15,13.64,-0.08,-170.5
2019-10-16,13.87,-0.08,-173.375
2019-10-17,13.91,-0.08,-173.875
2019-10-18,13.79,-0.08,-172.37499999999997
2019-10-21,14.0,-0.08,-175.0
2019-10-22,14.19,-0.08,-177.375
2019-10-23,14.25,-0.08,-178.125
2019-10-24,14.23,-0.08,-177.875
2019-10-25,14.21,-0.08,-177.625
2019-10-28,14.3,-0.08,-178.75
2019-10-29,14.33,-0.08,-179.125
2019-10-30,14.02,-0.08,-175.25
2019-10-31,14.12,-0.08,-176.5
2019-11-01,14.18,-0.08,-177.25
2019-11-04,14.23,-0.08,-177.875
2019-11-05,14.19,-0.08,-177.375
2019-11-06,13.98,-0.08,-174.75
2019-11-07,13.79,-0.08,-172.37499999999997
2019-11-08,13.23,-0.39,-33.92307692307692
2019-11-11,13.36,-0.39,-34.256410256410255
2019-11-12,13.31,-0.39,-34.12820512820513
2019-11-13,13.31,-0.39,-34.12820512820513
2019-11-14,13.2,-0.39,-33.84615384615385
2019-11-15,13.32,-0.39,-34.15384615384615
2019-11-18,13.26,-0.39,-34.0
2019-11-19,13.27,-0.39,-34.02564102564102
2019-11-20,13.14,-0.39,-33.69230769230769
2019-11-21,12.9,-0.39,-33.07692307692308
2019-11-22,12.98,-0.39,-33.282051282051285
2019-11-25,13.17,-0.39,-33.76923076923077
2019-11-26,13.32,-0.39,-34.15384615384615
2019-11-27,13.38,-0.39,-34.30769230769231
2019-11-29,13.17,-0.39,-33.76923076923077
2019-12-02,13.17,-0.39,-33.76923076923077
2019-12-03,12.91,-0.39,-33.1025641025641
2019-12-04,13.07,-0.39,-33.51282051282051
2019-12-05,13.28,-0.39,-34.05128205128205
2019-12-06,13.48,-0.39,-34.56410256410256
2019-12-09,13.49,-0.39,-34.58974358974359
2019-12-10,13.45,-0.39,-34.48717948717948
2019-12-11,13.54,-0.39,-34.717948717948715
2019-12-12,14.03,-0.39,-35.97435897435897
2019-12-13,13.91,-0.39,-35.666666666666664
2019-12-16,14.09,-0.39,-36.128205128205124
2019-12-17,14.16,-0.39,-36.30769230769231
2019-12-18,14.38,-0.39,-36.871794871794876
2019-12-19,14.31,-0.39,-36.69230769230769
2019-12-20,14.31,-0.39,-36.69230769230769
2019-12-23,14.31,-0.39,-36.69230769230769
2019-12-24,14.29,-0.39,-36.641025641025635
2019-12-26,14.53,-0.39,-37.256410256410255
2019-12-27,14.47,-0.39,-37.1025641025641
2019-12-30,14.46,-0.39,-37.07692307692308
2019-12-31,14.51,-0.39,-37.205128205128204
2020-01-02,14.81,-0.39,-37.97435897435897
2020-01-03,14.82,-0.39,-38.0
2020-01-06,14.77,-0.39,-37.87179487179487
2020-01-07,14.93,-0.39,-38.28205128205128
2020-01-08,14.97,-0.39,-38.38461538461539
2020-01-09,14.81,-0.39,-37.97435897435897
2020-01-10,14.72,-0.39,-37.743589743589745
2020-01-13,14.9,-0.39,-38.205128205128204
2020-01-14,15.05,-0.39,-38.58974358974359
2020-01-15,15.14,-0.39,-38.82051282051282
2020-01-16,15.25,-0.39,-39.1025641025641
2020-01-17,15.23,-0.39,-39.05128205128205
2020-01-21,14.84,-0.39,-38.05128205128205
2020-01-22,14.79,-0.39,-37.92307692307692
2020-01-23,14.71,-0.39,-37.717948717948715
2020-01-24,14.35,-0.39,-36.794871794871796
2020-01-27,14.1,-0.39,-36.15384615384615
2020-01-28,13.92,-0.39,-35.69230769230769
2020-01-29,13.79,-0.39,-35.35897435897436
2020-01-30,14.01,-0.39,-35.92307692307692
2020-01-31,13.97,-0.39,-35.82051282051282
2020-02-03,14.02,-0.39,-35.94871794871795
2020-02-04,14.15,-0.39,-36.282051282051285
2020-02-05,14.4,-0.39,-36.92307692307692
2020-02-06,14.74,-0.39,-37.794871794871796
2020-02-07,14.44,0.15,96.26666666666667
2020-02-10,14.08,0.15,93.86666666666667
2020-02-11,14.48,0.15,96.53333333333335
2020-02-12,14.8,0.15,98.66666666666667
2020-02-13,14.81,0.15,98.73333333333333
2020-02-14,14.98,0.15,99.86666666666667
2020-02-18,14.92,0.15,99.46666666666667
2020-02-19,15.05,0.15,100.33333333333334
2020-02-20,14.98,0.15,99.86666666666667
2020-02-21,14.79,0.15,98.6
2020-02-24,14.03,0.15,93.53333333333333
2020-02-25,13.24,0.15,88.26666666666667
2020-02-26,12.73,0.15,84.86666666666667
2020-02-27,12.28,0.15,81.86666666666666
2020-02-28,12.44,0.15,82.93333333333334
2020-03-02,12.66,0.15,84.4
2020-03-03,12.09,0.15,80.60000000000001
2020-03-04,12.1,0.15,80.66666666666667
2020-03-05,11.33,0.15,75.53333333333333
2020-03-06,11.26,0.15,75.06666666666666
2020-03-09,10.49,0.15,69.93333333333334
2020-03-10,11.06,0.15,73.73333333333333
2020-03-11,10.35,0.15,69.0
2020-03-12,9.42,0.15,62.800000000000004
2020-03-13,10.61,0.15,70.73333333333333
2020-03-16,10.28,0.15,68.53333333333333
2020-03-17,10.72,0.15,71.46666666666667
2020-03-18,9.16,0.15,61.06666666666667
2020-03-19,9.32,0.15,62.13333333333334
2020-03-20,8.71,0.15,58.06666666666668
2020-03-23,8.14,0.15,54.26666666666667
2020-03-24,8.65,0.15,57.66666666666667
2020-03-25,8.61,0.15,57.4
2020-03-26,9.16,0.15,61.06666666666667
2020-03-27,8.42,0.15,56.13333333333333
2020-03-30,8.86,0.15,59.06666666666666
2020-03-31,8.99,0.15,59.93333333333334
2020-04-01,8.59,0.15,57.266666666666666
2020-04-02,8.17,0.15,54.46666666666667
2020-04-03,8.24,0.15,54.93333333333334
2020-04-06,8.98,0.15,59.866666666666674
2020-04-07,9.0,0.15,60.0
2020-04-08,9.14,0.15,60.93333333333334
2020-04-09,9.69,0.15,64.6
2020-04-13,9.58,0.15,63.86666666666667
2020-04-14,9.67,0.15,64.46666666666667
2020-04-15,9.12,0.15,60.8
2020-04-16,8.7,0.15,58.0
2020-04-17,9.17,0.15,61.13333333333333
2020-04-20,9.02,0.15,60.13333333333333
2020-04-21,8.62,0.15,57.46666666666666
2020-04-22,8.65,0.15,57.66666666666667
2020-04-23,8.82,0.15,58.800000000000004
2020-04-24,8.99,0.15,59.93333333333334
2020-04-27,9.6,0.15,64.0
2020-04-28,9.91,0.15,66.06666666666668
2020-04-29,10.81,0.15,72.06666666666668
2020-04-30,10.22,0.15,68.13333333333334
2020-05-01,9.7,0.15,64.66666666666667
2020-05-04,9.91,0.15,66.06666666666668
2020-05-05,9.81,0.15,65.4
2020-05-06,9.99,0.15,66.60000000000001
2020-05-07,9.93,0.15,66.2
2020-05-08,11.25,-1.48,-7.601351351351352
2020-05-11,10.98,-1.48,-7.418918918918919
2020-05-12,10.8,-1.48,-7.297297297297298
2020-05-13,10.93,-1.48,-7.385135135135135
2020-05-14,11.0,-1.48,-7.4324324324324325
2020-05-15,11.01,-1.48,-7.4391891891891895
2020-05-18,11.28,-1.48,-7.621621621621621
2020-05-19,11.28,-1.48,-7.621621621621621
2020-05-20,11.65,-1.48,-7.871621621621622
2020-05-21,11.55,-1.48,-7.804054054054054
2020-05-22,11.63,-1.48,-7.858108108108109
2020-05-26,12.0,-1.48,-8.108108108108109
2020-05-27,12.3,-1.48,-8.31081081081081
2020-05-28,12.02,-1.48,-8.121621621621621
2020-05-29,12.26,-1.48,-8.283783783783784
2020-06-01,12.24,-1.48,-8.27027027027027
2020-06-02,12.32,-1.48,-8.324324324324325
2020-06-03,12.97,-1.48,-8.763513513513514
2020-06-04,12.84,-1.48,-8.675675675675675
2020-06-05,13.04,-1.48,-8.81081081081081
2020-06-08,13.42,-1.48,-9.067567567567568
2020-06-09,12.92,-1.48,-8.72972972972973
2020-06-10,12.44,-1.48,-8.405405405405405
2020-06-11,11.44,-1.48,-7.72972972972973
2020-06-12,11.75,-1.48,-7.9391891891891895
2020-06-15,11.84,-1.48,-8.0
2020-06-16,12.12,-1.48,-8.18918918918919
2020-06-17,12.38,-1.48,-8.364864864864865
2020-06-18,11.98,-1.48,-8.094594594594595
2020-06-19,11.88,-1.48,-8.027027027027028
2020-06-22,11.99,-1.48,-8.10135135135135
2020-06-23,12.07,-1.48,-8.155405405405405
2020-06-24,11.69,-1.48,-7.898648648648648
2020-06-25,11.77,-1.48,-7.952702702702703
2020-06-26,11.54,-1.48,-7.7972972972972965
2020-06-29,11.73,-1.48,-7.925675675675676
2020-06-30,11.95,-1.48,-8.074324324324325
2020-07-01,12.12,-1.48,-8.18918918918919
2020-07-02,12.1,-1.48,-8.175675675675675
2020-07-06,12.21,-1.48,-8.25
2020-07-07,12.03,-1.48,-8.128378378378377
2020-07-08,11.88,-1.48,-8.027027027027028
2020-07-09,11.73,-1.48,-7.925675675675676
2020-07-10,11.98,-1.48,-8.094594594594595
2020-07-13,11.96,-1.48,-8.081081081081082
2020-07-14,12.38,-1.48,-8.364864864864865
2020-07-15,12.72,-1.48,-8.594594594594595
2020-07-16,12.79,-1.48,-8.641891891891891
2020-07-17,12.8,-1.48,-8.64864864864865
2020-07-20,12.73,-1.48,-8.60135135135135
2020-07-21,12.76,-1.48,-8.621621621621621
2020-07-22,12.85,-1.48,-8.682432432432432
2020-07-23,12.73,-1.48,-8.60135135135135
2020-07-24,12.71,-1.48,-8.587837837837839
2020-07-27,12.91,-1.48,-8.722972972972974
2020-07-28,12.73,-1.48,-8.60135135135135
2020-07-29,12.86,-1.48,-8.68918918918919
2020-07-30,12.92,-1.48,-8.72972972972973
2020-07-31,12.76,-1.48,-8.621621621621621
2020-08-03,12.98,-1.48,-8.77027027027027
2020-08-04,13.38,-1.48,-9.04054054054054
2020-08-05,13.31,-1.48,-8.993243243243244
2020-08-06,13.5,-1.48,-9.121621621621621
2020-08-07,14.32,-1.48,-9.675675675675675
2020-08-10,14.95,-1.48,-10.10135135135135
2020-08-11,14.94,-1.48,-10.094594594594595
2020-08-12,15.26,-1.48,-10.31081081081081
2020-08-13,15.43,-1.48,-10.425675675675675
2020-08-14,15.43,-1.48,-10.425675675675675
2020-08-17,15.19,-1.48,-10.263513513513514
2020-08-18,15.29,-1.48,-10.33108108108108
2020-08-19,15.25,-1.48,-10.304054054054054
2020-08-20,15.19,-1.48,-10.263513513513514
2020-08-21,14.63,-1.48,-9.885135135135135
