date,FTNT,FTNT_EPS,PE Ratio
2017-09-06,37.4,0.13,287.6923076923077
2017-09-07,37.35,0.13,287.3076923076923
2017-09-08,37.56,0.13,288.9230769230769
2017-09-11,38.24,0.13,294.15384615384613
2017-09-12,38.48,0.13,295.99999999999994
2017-09-13,37.94,0.13,291.8461538461538
2017-09-14,38.05,0.13,292.6923076923077
2017-09-15,38.66,0.13,297.38461538461536
2017-09-18,38.59,0.13,296.84615384615387
2017-09-19,38.54,0.13,296.46153846153845
2017-09-20,38.24,0.13,294.15384615384613
2017-09-21,38.32,0.13,294.7692307692308
2017-09-22,38.34,0.13,294.92307692307696
2017-09-25,37.55,0.13,288.8461538461538
2017-09-26,37.46,0.13,288.15384615384613
2017-09-27,37.7,0.13,290.0
2017-09-28,35.91,0.13,276.23076923076917
2017-09-29,35.84,0.13,275.69230769230774
2017-10-02,36.35,0.13,279.61538461538464
2017-10-03,36.73,0.13,282.5384615384615
2017-10-04,36.87,0.13,283.6153846153846
2017-10-05,38.29,0.13,294.53846153846155
2017-10-06,39.03,0.13,300.2307692307692
2017-10-09,38.77,0.13,298.2307692307692
2017-10-10,38.45,0.13,295.7692307692308
2017-10-11,38.68,0.13,297.53846153846155
2017-10-12,38.51,0.13,296.2307692307692
2017-10-13,39.08,0.13,300.6153846153846
2017-10-16,38.94,0.13,299.5384615384615
2017-10-17,39.26,0.13,302.0
2017-10-18,40.29,0.13,309.9230769230769
2017-10-19,40.22,0.13,309.38461538461536
2017-10-20,40.32,0.13,310.15384615384613
2017-10-23,40.17,0.13,309.0
2017-10-24,40.0,0.13,307.6923076923077
2017-10-25,39.7,0.13,305.3846153846154
2017-10-26,40.1,0.13,308.46153846153845
2017-10-27,38.74,0.13,298.0
2017-10-30,39.5,0.13,303.8461538461538
2017-10-31,39.41,0.13,303.15384615384613
2017-11-01,38.77,0.13,298.2307692307692
2017-11-02,38.61,0.15,257.40000000000003
2017-11-03,39.01,0.15,260.06666666666666
2017-11-06,39.25,0.15,261.6666666666667
2017-11-07,39.09,0.15,260.6
2017-11-08,39.91,0.15,266.06666666666666
2017-11-09,39.49,0.15,263.2666666666667
2017-11-10,39.94,0.15,266.26666666666665
2017-11-13,40.35,0.15,269.0
2017-11-14,40.02,0.15,266.8
2017-11-15,39.9,0.15,266.0
2017-11-16,40.26,0.15,268.4
2017-11-17,40.31,0.15,268.73333333333335
2017-11-20,40.77,0.15,271.8
2017-11-21,41.32,0.15,275.4666666666667
2017-11-22,41.77,0.15,278.4666666666667
2017-11-24,41.91,0.15,279.4
2017-11-27,41.83,0.15,278.8666666666667
2017-11-28,42.16,0.15,281.06666666666666
2017-11-29,41.44,0.15,276.26666666666665
2017-11-30,42.06,0.15,280.40000000000003
2017-12-01,42.19,0.15,281.26666666666665
2017-12-04,41.54,0.15,276.93333333333334
2017-12-05,41.1,0.15,274.0
2017-12-06,41.29,0.15,275.26666666666665
2017-12-07,41.42,0.15,276.1333333333334
2017-12-08,41.95,0.15,279.6666666666667
2017-12-11,42.22,0.15,281.4666666666667
2017-12-12,42.18,0.15,281.2
2017-12-13,42.65,0.15,284.3333333333333
2017-12-14,42.71,0.15,284.73333333333335
2017-12-15,43.64,0.15,290.93333333333334
2017-12-18,44.27,0.15,295.1333333333334
2017-12-19,45.09,0.15,300.6
2017-12-20,44.87,0.15,299.1333333333333
2017-12-21,43.99,0.15,293.2666666666667
2017-12-22,43.92,0.15,292.8
2017-12-26,44.16,0.15,294.4
2017-12-27,44.06,0.15,293.73333333333335
2017-12-28,44.01,0.15,293.4
2017-12-29,43.69,0.15,291.26666666666665
2018-01-02,44.35,0.15,295.6666666666667
2018-01-03,45.03,0.15,300.20000000000005
2018-01-04,44.0,0.15,293.33333333333337
2018-01-05,44.1,0.15,294.0
2018-01-08,45.0,0.15,300.0
2018-01-09,44.32,0.15,295.4666666666667
2018-01-10,44.1,0.15,294.0
2018-01-11,44.26,0.15,295.06666666666666
2018-01-12,44.94,0.15,299.6
2018-01-16,44.34,0.15,295.6
2018-01-17,45.09,0.15,300.6
2018-01-18,45.71,0.15,304.73333333333335
2018-01-19,46.01,0.15,306.73333333333335
2018-01-22,45.85,0.15,305.6666666666667
2018-01-23,45.75,0.15,305.0
2018-01-24,45.25,0.15,301.6666666666667
2018-01-25,45.41,0.15,302.73333333333335
2018-01-26,45.86,0.15,305.73333333333335
2018-01-29,45.96,0.15,306.40000000000003
2018-01-30,45.74,0.15,304.93333333333334
2018-01-31,46.04,0.15,306.93333333333334
2018-02-01,45.87,0.15,305.8
2018-02-02,44.94,0.15,299.6
2018-02-05,43.83,0.15,292.2
2018-02-06,46.54,0.15,310.26666666666665
2018-02-07,45.51,0.15,303.4
2018-02-08,44.5,0.15,296.6666666666667
2018-02-09,46.54,0.15,310.26666666666665
2018-02-12,46.48,0.15,309.8666666666667
2018-02-13,48.12,0.15,320.8
2018-02-14,48.38,0.15,322.53333333333336
2018-02-15,49.28,0.15,328.53333333333336
2018-02-16,48.95,0.15,326.33333333333337
2018-02-20,49.06,0.15,327.0666666666667
2018-02-21,49.11,0.15,327.40000000000003
2018-02-22,49.2,0.15,328.00000000000006
2018-02-23,49.87,0.15,332.46666666666664
2018-02-26,50.32,0.2,251.6
2018-02-27,49.95,0.2,249.75
2018-02-28,50.47,0.2,252.35
2018-03-01,49.51,0.2,247.54999999999998
2018-03-02,50.46,0.2,252.29999999999998
2018-03-05,50.65,0.2,253.24999999999997
2018-03-06,51.85,0.2,259.25
2018-03-07,52.47,0.2,262.34999999999997
2018-03-08,54.09,0.2,270.45
2018-03-09,54.44,0.2,272.2
2018-03-12,54.68,0.2,273.4
2018-03-13,54.25,0.2,271.25
2018-03-14,54.54,0.2,272.7
2018-03-15,54.18,0.2,270.9
2018-03-16,54.0,0.2,270.0
2018-03-19,53.35,0.2,266.75
2018-03-20,53.78,0.2,268.9
2018-03-21,54.57,0.2,272.84999999999997
2018-03-22,53.61,0.2,268.04999999999995
2018-03-23,52.95,0.2,264.75
2018-03-26,54.58,0.2,272.9
2018-03-27,53.33,0.2,266.65
2018-03-28,52.28,0.2,261.4
2018-03-29,53.58,0.2,267.9
2018-04-02,52.43,0.2,262.15
2018-04-03,53.43,0.2,267.15
2018-04-04,54.31,0.2,271.55
2018-04-05,54.59,0.2,272.95
2018-04-06,54.33,0.2,271.65
2018-04-09,54.47,0.2,272.34999999999997
2018-04-10,56.23,0.2,281.15
2018-04-11,54.83,0.2,274.15
2018-04-12,56.09,0.2,280.45
2018-04-13,55.84,0.2,279.2
2018-04-16,56.76,0.2,283.79999999999995
2018-04-17,57.67,0.2,288.34999999999997
2018-04-18,57.49,0.2,287.45
2018-04-19,57.41,0.2,287.04999999999995
2018-04-20,57.15,0.2,285.75
2018-04-23,56.74,0.2,283.7
2018-04-24,56.07,0.2,280.34999999999997
2018-04-25,54.8,0.2,273.99999999999994
2018-04-26,55.42,0.2,277.09999999999997
2018-04-27,54.93,0.2,274.65
2018-04-30,55.36,0.2,276.79999999999995
2018-05-01,55.74,0.2,278.7
2018-05-02,55.94,0.2,279.7
2018-05-03,56.11,0.2,280.54999999999995
2018-05-04,54.74,0.2,273.7
2018-05-07,55.69,0.2,278.45
2018-05-08,56.94,0.24,237.25
2018-05-09,59.02,0.24,245.91666666666669
2018-05-10,60.16,0.24,250.66666666666666
2018-05-11,60.38,0.24,251.58333333333334
2018-05-14,59.55,0.24,248.125
2018-05-15,59.29,0.24,247.04166666666669
2018-05-16,58.61,0.24,244.20833333333334
2018-05-17,58.29,0.24,242.875
2018-05-18,58.52,0.24,243.83333333333334
2018-05-21,59.32,0.24,247.16666666666669
2018-05-22,58.77,0.24,244.87500000000003
2018-05-23,59.17,0.24,246.54166666666669
2018-05-24,60.64,0.24,252.66666666666669
2018-05-25,60.37,0.24,251.54166666666666
2018-05-29,59.93,0.24,249.70833333333334
2018-05-30,61.18,0.24,254.91666666666669
2018-05-31,61.18,0.24,254.91666666666669
2018-06-01,62.0,0.24,258.33333333333337
2018-06-04,62.47,0.24,260.2916666666667
2018-06-05,63.2,0.24,263.33333333333337
2018-06-06,63.29,0.24,263.7083333333333
2018-06-07,61.5,0.24,256.25
2018-06-08,62.53,0.24,260.5416666666667
2018-06-11,63.25,0.24,263.5416666666667
2018-06-12,64.11,0.24,267.125
2018-06-13,64.69,0.24,269.5416666666667
2018-06-14,65.74,0.24,273.91666666666663
2018-06-15,65.28,0.24,272.0
2018-06-18,66.17,0.24,275.70833333333337
2018-06-19,64.32,0.24,268.0
2018-06-20,65.08,0.24,271.1666666666667
2018-06-21,64.74,0.24,269.75
2018-06-22,63.93,0.24,266.375
2018-06-25,62.12,0.24,258.8333333333333
2018-06-26,62.87,0.24,261.9583333333333
2018-06-27,61.8,0.24,257.5
2018-06-28,62.45,0.24,260.20833333333337
2018-06-29,62.43,0.24,260.125
2018-07-02,63.93,0.24,266.375
2018-07-03,63.59,0.24,264.95833333333337
2018-07-05,64.33,0.24,268.0416666666667
2018-07-06,64.97,0.24,270.7083333333333
2018-07-09,64.77,0.24,269.875
2018-07-10,65.41,0.24,272.5416666666667
2018-07-11,65.66,0.24,273.5833333333333
2018-07-12,67.23,0.24,280.125
2018-07-13,66.56,0.24,277.33333333333337
2018-07-16,66.23,0.24,275.95833333333337
2018-07-17,66.94,0.24,278.9166666666667
2018-07-18,66.81,0.24,278.375
2018-07-19,67.45,0.24,281.0416666666667
2018-07-20,67.98,0.24,283.25
2018-07-23,68.22,0.24,284.25
2018-07-24,66.75,0.24,278.125
2018-07-25,68.43,0.24,285.12500000000006
2018-07-26,68.57,0.24,285.7083333333333
2018-07-27,65.81,0.24,274.20833333333337
2018-07-30,62.78,0.24,261.58333333333337
2018-07-31,62.91,0.24,262.125
2018-08-01,64.6,0.24,269.16666666666663
2018-08-02,73.76,0.24,307.33333333333337
2018-08-03,73.63,0.24,306.7916666666667
2018-08-06,73.63,0.24,306.7916666666667
2018-08-07,73.06,0.28,260.9285714285714
2018-08-08,73.05,0.28,260.8928571428571
2018-08-09,74.55,0.28,266.24999999999994
2018-08-10,75.29,0.28,268.89285714285717
2018-08-13,74.78,0.28,267.07142857142856
2018-08-14,76.35,0.28,272.6785714285714
2018-08-15,76.22,0.28,272.21428571428567
2018-08-16,76.59,0.28,273.5357142857143
2018-08-17,76.5,0.28,273.21428571428567
2018-08-20,76.68,0.28,273.85714285714283
2018-08-21,76.61,0.28,273.60714285714283
2018-08-22,77.72,0.28,277.57142857142856
2018-08-23,78.75,0.28,281.25
2018-08-24,80.39,0.28,287.10714285714283
2018-08-27,80.31,0.28,286.82142857142856
2018-08-28,80.92,0.28,289.0
2018-08-29,82.51,0.28,294.67857142857144
2018-08-30,83.05,0.28,296.60714285714283
2018-08-31,83.76,0.28,299.1428571428571
2018-09-04,86.08,0.28,307.4285714285714
2018-09-05,83.52,0.28,298.2857142857142
2018-09-06,85.0,0.28,303.57142857142856
2018-09-07,85.52,0.28,305.4285714285714
2018-09-10,87.85,0.28,313.74999999999994
2018-09-11,87.23,0.28,311.5357142857143
2018-09-12,88.73,0.28,316.8928571428571
2018-09-13,89.93,0.28,321.17857142857144
2018-09-14,90.35,0.28,322.6785714285714
2018-09-17,88.17,0.28,314.8928571428571
2018-09-18,88.43,0.28,315.82142857142856
2018-09-19,85.83,0.28,306.5357142857143
2018-09-20,85.71,0.28,306.10714285714283
2018-09-21,85.48,0.28,305.2857142857143
2018-09-24,87.25,0.28,311.60714285714283
2018-09-25,89.51,0.28,319.67857142857144
2018-09-26,89.55,0.28,319.82142857142856
2018-09-27,91.76,0.28,327.7142857142857
2018-09-28,92.27,0.28,329.5357142857142
2018-10-01,92.29,0.28,329.60714285714283
2018-10-02,91.18,0.28,325.6428571428571
2018-10-03,91.5,0.28,326.7857142857143
2018-10-04,89.29,0.28,318.8928571428571
2018-10-05,86.1,0.28,307.49999999999994
2018-10-08,83.7,0.28,298.9285714285714
2018-10-09,82.56,0.28,294.85714285714283
2018-10-10,79.57,0.28,284.1785714285714
2018-10-11,77.12,0.28,275.42857142857144
2018-10-12,79.95,0.28,285.5357142857143
2018-10-15,80.15,0.28,286.25
2018-10-16,82.71,0.28,295.3928571428571
2018-10-17,81.66,0.28,291.6428571428571
2018-10-18,81.71,0.28,291.8214285714285
2018-10-19,81.2,0.28,290.0
2018-10-22,82.94,0.28,296.21428571428567
2018-10-23,83.4,0.28,297.85714285714283
2018-10-24,79.1,0.28,282.49999999999994
2018-10-25,81.1,0.28,289.6428571428571
2018-10-26,78.19,0.28,279.24999999999994
2018-10-29,77.54,0.28,276.92857142857144
2018-10-30,78.95,0.28,281.9642857142857
2018-10-31,82.18,0.28,293.5
2018-11-01,83.69,0.28,298.8928571428571
2018-11-02,72.56,0.28,259.1428571428571
2018-11-05,74.87,0.28,267.3928571428571
2018-11-06,74.75,0.28,266.96428571428567
2018-11-07,77.86,0.33,235.93939393939394
2018-11-08,77.91,0.33,236.09090909090907
2018-11-09,74.73,0.33,226.45454545454547
2018-11-12,73.74,0.33,223.45454545454544
2018-11-13,73.48,0.33,222.66666666666666
2018-11-14,73.34,0.33,222.24242424242425
2018-11-15,72.75,0.33,220.45454545454544
2018-11-16,73.45,0.33,222.57575757575756
2018-11-19,67.78,0.33,205.39393939393938
2018-11-20,67.04,0.33,203.15151515151516
2018-11-21,68.54,0.33,207.69696969696972
2018-11-23,67.96,0.33,205.9393939393939
2018-11-26,70.84,0.33,214.66666666666666
2018-11-27,70.7,0.33,214.24242424242425
2018-11-28,73.52,0.33,222.78787878787875
2018-11-29,73.9,0.33,223.93939393939394
2018-11-30,73.84,0.33,223.75757575757575
2018-12-03,75.11,0.33,227.6060606060606
2018-12-04,73.38,0.33,222.36363636363635
2018-12-06,75.44,0.33,228.6060606060606
2018-12-07,71.61,0.33,217.0
2018-12-10,74.7,0.33,226.36363636363637
2018-12-11,74.44,0.33,225.57575757575756
2018-12-12,75.19,0.33,227.84848484848484
2018-12-13,74.51,0.33,225.78787878787878
2018-12-14,72.91,0.33,220.9393939393939
2018-12-17,68.24,0.33,206.78787878787875
2018-12-18,70.07,0.33,212.33333333333331
2018-12-19,70.02,0.33,212.18181818181816
2018-12-20,69.87,0.33,211.72727272727272
2018-12-21,65.84,0.33,199.51515151515153
2018-12-24,65.51,0.33,198.51515151515153
2018-12-26,68.57,0.33,207.78787878787875
2018-12-27,70.39,0.33,213.30303030303028
2018-12-28,70.34,0.33,213.15151515151516
2018-12-31,70.43,0.33,213.42424242424244
2019-01-02,69.68,0.33,211.15151515151516
2019-01-03,67.57,0.33,204.75757575757572
2019-01-04,66.91,0.33,202.75757575757575
2019-01-07,70.09,0.33,212.3939393939394
2019-01-08,71.55,0.33,216.8181818181818
2019-01-09,73.08,0.33,221.45454545454544
2019-01-10,73.21,0.33,221.84848484848482
2019-01-11,73.27,0.33,222.030303030303
2019-01-14,72.26,0.33,218.96969696969697
2019-01-15,74.63,0.33,226.15151515151513
2019-01-16,72.34,0.33,219.21212121212122
2019-01-17,72.65,0.33,220.15151515151516
2019-01-18,70.5,0.33,213.63636363636363
2019-01-22,69.85,0.33,211.66666666666663
2019-01-23,71.48,0.33,216.6060606060606
2019-01-24,72.52,0.33,219.75757575757572
2019-01-25,73.59,0.33,223.0
2019-01-28,73.72,0.33,223.39393939393938
2019-01-29,73.21,0.33,221.84848484848482
2019-01-30,75.16,0.33,227.75757575757575
2019-01-31,76.57,0.33,232.030303030303
2019-02-01,78.9,0.33,239.0909090909091
2019-02-04,80.14,0.33,242.84848484848484
2019-02-05,81.97,0.33,248.39393939393938
2019-02-06,81.22,0.33,246.1212121212121
2019-02-07,79.36,0.33,240.48484848484847
2019-02-08,81.02,0.33,245.5151515151515
2019-02-11,81.69,0.33,247.54545454545453
2019-02-12,83.13,0.33,251.90909090909088
2019-02-13,82.42,0.33,249.75757575757575
2019-02-14,83.19,0.33,252.09090909090907
2019-02-15,83.11,0.33,251.84848484848484
2019-02-19,83.93,0.33,254.33333333333334
2019-02-20,83.87,0.33,254.15151515151516
2019-02-21,84.49,0.33,256.030303030303
2019-02-22,86.79,0.33,263.0
2019-02-25,87.06,0.33,263.8181818181818
2019-02-26,86.98,0.33,263.57575757575756
2019-02-27,87.9,1.22482,71.76564719713917
2019-02-28,86.79,1.22482,70.8593915840695
2019-03-01,86.93,1.22482,70.97369409382604
2019-03-04,83.82,1.22482,68.4345454842344
2019-03-05,83.62,1.22482,68.27125618458223
2019-03-06,82.9,1.22482,67.68341470583432
2019-03-07,82.48,1.22482,67.34050717656473
2019-03-08,80.67,1.22482,65.86273901471236
2019-03-11,82.56,1.22482,67.4058228964256
2019-03-12,82.4,1.22482,67.27519145670385
2019-03-13,83.66,1.22482,68.30391404451267
2019-03-14,84.38,1.22482,68.89175552326056
2019-03-15,83.26,1.22482,67.97733544520828
2019-03-18,84.51,1.22482,68.99789356803448
2019-03-19,85.32,1.22482,69.65921523162586
2019-03-20,85.6,1.22482,69.88782025113893
2019-03-21,88.3,1.22482,72.09222579644356
2019-03-22,85.19,1.22482,69.55307718685194
2019-03-25,85.02,1.22482,69.41428128214757
2019-03-26,84.84,1.22482,69.2673209124606
2019-03-27,81.83,1.22482,66.80981695269509
2019-03-28,82.35,1.22482,67.23436913179079
2019-03-29,83.97,1.22482,68.55701245897356
2019-04-01,85.22,1.22482,69.57757058179978
2019-04-02,85.63,1.22482,69.91231364608677
2019-04-03,87.49,1.22482,71.43090413285216
2019-04-04,83.5,1.22482,68.17328260479091
2019-04-05,84.11,1.22482,68.6713149687301
2019-04-08,86.08,1.22482,70.27971457030421
2019-04-09,87.31,1.22482,71.2839437631652
2019-04-10,89.62,1.22482,73.16993517414804
2019-04-11,89.68,1.22482,73.2189219640437
2019-04-12,92.71,1.22482,75.69275485377443
2019-04-15,95.22,1.22482,77.74203556440946
2019-04-16,94.05,1.22482,76.78679316144412
2019-04-17,92.37,1.22482,75.4151630443657
2019-04-18,91.08,1.22482,74.36194706160904
2019-04-22,91.57,1.22482,74.76200584575692
2019-04-23,91.99,1.22482,75.10491337502653
2019-04-24,92.26,1.22482,75.325353929557
2019-04-25,92.9,1.22482,75.84787968844402
2019-04-26,93.02,1.22482,75.94585326823533
2019-04-29,93.03,1.22482,75.95401773321794
2019-04-30,93.42,1.22482,76.27243186753972
2019-05-01,91.89,1.22482,75.02326872520044
2019-05-02,91.51,1.22482,74.71301905586127
2019-05-03,85.96,1.22482,70.18174099051288
2019-05-06,85.01,1.22482,69.40611681716497
2019-05-07,81.78,1.22482,66.76899462778204
2019-05-08,81.65,0.33638,242.7314346869612
2019-05-09,81.81,0.33638,243.20708722278374
2019-05-10,82.9,0.33638,246.4474701230751
2019-05-13,79.49,0.33638,236.3101254533563
2019-05-14,81.2,0.33638,241.39366192996016
2019-05-15,81.05,0.33638,240.94773767762646
2019-05-16,83.24,0.33638,247.45823176169804
2019-05-17,82.62,0.33638,245.61507818538558
2019-05-20,81.35,0.33638,241.8395861822938
2019-05-21,82.56,0.33638,245.4367084844521
2019-05-22,81.96,0.33638,243.6530114751174
2019-05-23,77.49,0.33638,230.36446875557402
2019-05-24,77.74,0.33638,231.10767584279682
2019-05-28,77.24,0.33638,229.62126166835125
2019-05-29,75.82,0.33638,225.39984541292583
2019-05-30,76.05,0.33638,226.0835959331708
2019-05-31,72.48,0.33638,215.47059872762946
2019-06-03,69.65,0.33638,207.05749450026755
2019-06-04,72.47,0.33638,215.44087044414056
2019-06-05,73.15,0.33638,217.46239372138655
2019-06-06,73.59,0.33638,218.77043819489862
2019-06-07,73.82,0.33638,219.45418871514357
2019-06-10,74.68,0.33638,222.01082109518998
2019-06-11,75.98,0.33638,225.87549794874843
2019-06-12,76.99,0.33638,228.87805458112845
2019-06-13,76.61,0.33638,227.74837980854986
2019-06-14,75.71,0.33638,225.07283429454782
2019-06-17,74.53,0.33638,221.56489684285629
2019-06-18,74.95,0.33638,222.81348474939057
2019-06-19,76.96,0.33638,228.78886973066173
2019-06-20,76.94,0.33638,228.72941316368392
2019-06-21,76.13,0.33638,226.3214222010821
2019-06-24,75.84,0.33638,225.45930197990367
2019-06-25,74.87,0.33638,222.57565848147928
2019-06-26,75.25,0.33638,223.7053332540579
2019-06-27,76.75,0.33638,228.16457577739462
2019-06-28,76.83,0.33638,228.40240204530588
2019-07-01,77.19,0.33638,229.4726202509067
2019-07-02,78.11,0.33638,232.20762233188654
2019-07-03,78.84,0.33638,234.3777870265771
2019-07-05,78.89,0.33638,234.52642844402163
2019-07-08,78.55,0.33638,233.51566680539864
2019-07-09,80.55,0.33638,239.46132350318092
2019-07-10,81.05,0.33638,240.94773767762646
2019-07-11,84.06,0.33638,249.8959510077888
2019-07-12,84.71,0.33638,251.828289434568
2019-07-15,85.02,0.33638,252.74986622272428
2019-07-16,84.77,0.33638,252.0066591355015
2019-07-17,86.55,0.33638,257.29829359652774
2019-07-18,86.45,0.33638,257.0010107616386
2019-07-19,87.36,0.33638,259.70628455912953
2019-07-22,87.55,0.33638,260.2711219454188
2019-07-23,87.61,0.33638,260.4494916463523
2019-07-24,86.58,0.33638,257.38747844699446
2019-07-25,85.34,0.33638,253.70117129436946
2019-07-26,85.36,0.33638,253.76062786134727
2019-07-29,82.96,0.33638,246.62583982400852
2019-07-30,82.44,0.33638,245.07996908258517
2019-07-31,80.31,0.33638,238.74784469944706
2019-08-01,79.02,0.41519,190.3225029504564
2019-08-02,86.05,0.41519,207.2545099833811
2019-08-05,80.86,0.41519,194.7542089163997
2019-08-06,82.06,0.41519,197.6444519376671
2019-08-07,81.46,0.41519,196.1993304270334
2019-08-08,84.37,0.41519,203.2081697536068
2019-08-09,83.53,0.41519,201.18499963871963
2019-08-12,82.19,0.41519,197.95756159830438
2019-08-13,83.91,0.41519,202.10024326212096
2019-08-14,80.71,0.41519,194.39292853874127
2019-08-15,80.1,0.41519,192.92372166959703
2019-08-16,80.66,0.41519,194.27250174618848
2019-08-19,81.16,0.41519,195.47676967171657
2019-08-20,79.67,0.41519,191.8880512536429
2019-08-21,81.97,0.41519,197.42768371107204
2019-08-22,81.75,0.41519,196.8978058238397
2019-08-23,80.35,0.41519,193.52585563236107
2019-08-26,81.13,0.41519,195.40451359618487
2019-08-27,80.86,0.41519,194.7542089163997
2019-08-28,77.85,0.41519,187.50451600472073
2019-08-29,77.97,0.41519,187.79354030684746
2019-08-30,79.18,0.41519,190.7078686866254
2019-09-03,78.03,0.41519,187.93805245791083
2019-09-04,78.22,0.41519,188.3956742696115
2019-09-05,80.39,0.41519,193.62219706640334
2019-09-06,80.1,0.41519,192.92372166959703
2019-09-09,79.01,0.41519,190.29841759194588
2019-09-10,79.21,0.41519,190.78012476215707
2019-09-11,79.85,0.41519,192.32158770683301
2019-09-12,78.37,0.41519,188.75695464726994
2019-09-13,78.11,0.41519,188.13073532599532
2019-09-16,79.67,0.41519,191.8880512536429
2019-09-17,79.45,0.41519,191.35817336641057
2019-09-18,78.87,0.41519,189.961222572798
2019-09-19,78.42,0.41519,188.87738143982273
2019-09-20,78.23,0.41519,188.41975962812208
2019-09-23,79.26,0.41519,190.9005515547099
2019-09-24,79.28,0.41519,190.94872227173101
2019-09-25,79.29,0.41519,190.9728076302416
2019-09-26,78.86,0.41519,189.93713721428742
2019-09-27,76.22,0.41519,183.57860256749922
2019-09-30,76.76,0.41519,184.87921192706955
2019-10-01,77.05,0.41519,185.5776873238758
2019-10-02,75.65,0.41519,182.20573713239722
2019-10-03,77.37,0.41519,186.3484187962138
2019-10-04,77.49,0.41519,186.6374430983405
2019-10-07,77.81,0.41519,187.40817457067848
2019-10-08,76.33,0.41519,183.84354151111538
2019-10-09,77.89,0.41519,187.60085743876297
2019-10-10,77.6,0.41519,186.90238204195668
2019-10-11,79.16,0.41519,190.65969796960428
2019-10-14,79.31,0.41519,191.0209783472627
2019-10-15,78.68,0.41519,189.50360076109735
2019-10-16,77.77,0.41519,187.31183313663624
2019-10-17,78.91,0.41519,190.05756400684024
2019-10-18,76.56,0.41519,184.3975047568583
2019-10-21,76.28,0.41519,183.72311471856258
2019-10-22,77.04,0.41519,185.55360196536526
2019-10-23,78.06,0.41519,188.01030853344253
2019-10-24,80.96,0.41519,194.99506250150532
2019-10-25,80.48,0.41519,193.83896529299838
2019-10-28,80.31,0.41519,193.42951419831886
2019-10-29,80.75,0.41519,194.48926997278355
2019-10-30,82.62,0.41519,198.99323201425855
2019-10-31,81.56,0.47298,172.43858091251215
2019-11-01,90.13,0.47298,190.55774028500147
2019-11-04,91.89,0.47298,194.27882785741468
2019-11-05,91.64,0.47298,193.75026428178782
2019-11-06,93.11,0.47298,196.85821810647383
2019-11-07,94.17,0.47298,199.0993276671318
2019-11-08,96.23,0.47298,203.45469153029725
2019-11-11,95.95,0.47298,202.86270032559517
2019-11-12,99.99,0.47298,211.40428770772547
2019-11-13,99.67,0.47298,210.72772633092308
2019-11-14,100.12,0.47298,211.67914076705148
2019-11-15,101.54,0.47298,214.68138187661214
2019-11-18,103.84,0.47298,219.54416677237938
2019-11-19,105.07,0.47298,222.1446995644636
2019-11-20,102.45,0.47298,216.60535329189395
2019-11-21,103.02,0.47298,217.8104782443232
2019-11-22,103.81,0.47298,219.48073914330416
2019-11-25,105.14,0.47298,222.29269736563913
2019-11-26,104.37,0.47298,220.66472155270836
2019-11-27,105.23,0.47298,222.48298025286482
2019-11-29,105.11,0.47298,222.2292697365639
2019-12-02,103.92,0.47298,219.71330711657998
2019-12-03,103.8,0.47298,219.45959660027907
2019-12-04,103.57,0.47298,218.97331811070234
2019-12-05,104.91,0.47298,221.8064188760624
2019-12-06,103.59,0.47298,219.0156031967525
2019-12-09,103.85,0.47298,219.56530931540445
2019-12-10,103.55,0.47298,218.93103302465218
2019-12-11,104.14,0.47298,220.17844306313162
2019-12-12,104.4,0.47298,220.72814918178358
2019-12-13,105.64,0.47298,223.34982451689288
2019-12-16,107.24,0.47298,226.7326314009049
2019-12-17,106.35,0.47298,224.8509450716732
2019-12-18,108.0,0.47298,228.3394646708106
2019-12-19,109.53,0.47298,231.57427375364708
2019-12-20,106.92,0.47298,226.0560700241025
2019-12-23,107.82,0.47298,227.95889889635924
2019-12-24,107.78,0.47298,227.87432872425896
2019-12-26,108.24,0.47298,228.8468857034124
2019-12-27,107.45,0.47298,227.17662480443147
2019-12-30,106.95,0.47298,226.11949765317772
2019-12-31,106.76,0.47298,225.7177893357013
2020-01-02,109.68,0.47298,231.8914118990232
2020-01-03,111.21,0.47298,235.1262209818597
2020-01-06,112.0,0.47298,236.79648188084062
2020-01-07,111.89,0.47298,236.5639139075648
2020-01-08,113.67,0.47298,240.32728656602816
2020-01-09,114.48,0.47298,242.03983255105925
2020-01-10,114.32,0.47298,241.70155186265802
2020-01-13,116.69,0.47298,246.7123345596008
2020-01-14,116.72,0.47298,246.77576218867605
2020-01-15,117.05,0.47298,247.47346610850352
2020-01-16,119.09,0.47298,251.78654488561884
2020-01-17,117.49,0.47298,248.40373800160683
2020-01-21,117.64,0.47298,248.72087614698296
2020-01-22,117.79,0.47298,249.0380142923591
2020-01-23,119.07,0.47298,251.74425979956868
2020-01-24,117.99,0.47298,249.46086515286058
2020-01-27,114.43,0.47298,241.93411983593387
2020-01-28,117.54,0.47298,248.5094507167322
2020-01-29,117.27,0.47298,247.93860205505516
2020-01-30,118.33,0.47298,250.17971161571313
2020-01-31,115.36,0.47298,243.90037633726584
2020-02-03,116.49,0.47298,246.28948369909932
2020-02-04,120.08,0.47298,253.87965664510125
2020-02-05,119.78,0.47298,253.245380354349
2020-02-06,121.33,0.47298,256.52247452323564
2020-02-07,117.11,0.47298,247.600321366654
2020-02-10,118.73,0.47298,251.02541333671616
2020-02-11,117.32,0.47298,248.04431477018053
2020-02-12,117.4,0.47298,248.21345511438116
