date,BK,BK_EPS,PE Ratio
1993-12-16,7.5,,
1993-12-17,7.65,,
1993-12-20,7.72,,
1993-12-21,7.65,,
1993-12-22,7.59,,
1993-12-23,7.6,,
1993-12-27,7.54,,
1993-12-28,7.59,,
1993-12-29,7.59,,
1993-12-30,7.55,,
1993-12-31,7.55,,
1994-01-03,7.57,,
1994-01-04,7.59,,
1994-01-05,7.68,,
1994-01-06,7.59,,
1994-01-07,7.72,,
1994-01-10,7.87,,
1994-01-11,7.77,,
1994-01-12,7.78,,
1994-01-13,7.78,,
1994-01-14,7.6,,
1994-01-17,7.54,,
1994-01-18,7.49,,
1994-01-19,7.35,,
1994-01-20,7.39,,
1994-01-21,7.34,,
1994-01-24,7.2,,
1994-01-25,7.19,,
1994-01-26,7.17,,
1994-01-27,7.34,,
1994-01-28,7.45,,
1994-01-31,7.47,,
1994-02-01,7.44,,
1994-02-02,7.5,,
1994-02-03,7.42,,
1994-02-04,7.17,,
1994-02-07,7.11,,
1994-02-08,7.09,,
1994-02-09,7.14,,
1994-02-10,7.04,,
1994-02-11,6.99,,
1994-02-14,7.06,,
1994-02-15,7.02,,
1994-02-16,6.97,,
1994-02-17,7.01,,
1994-02-18,6.97,,
1994-02-22,7.12,,
1994-02-23,7.15,,
1994-02-24,7.11,,
1994-02-25,7.2,,
1994-02-28,7.2,,
1994-03-01,7.22,,
1994-03-02,7.11,,
1994-03-03,6.96,,
1994-03-04,6.91,,
1994-03-07,6.86,,
1994-03-08,6.89,,
1994-03-09,6.86,,
1994-03-10,6.89,,
1994-03-11,6.94,,
1994-03-14,6.96,,
1994-03-15,7.01,,
1994-03-16,7.14,,
1994-03-17,7.09,,
1994-03-18,7.06,,
1994-03-21,7.04,,
1994-03-22,7.11,,
1994-03-23,7.12,,
1994-03-24,7.02,,
1994-03-25,6.94,,
1994-03-28,6.92,,
1994-03-29,6.84,,
1994-03-30,6.76,,
1994-03-31,6.76,,
1994-04-04,6.64,,
1994-04-05,6.76,,
1994-04-06,6.76,,
1994-04-07,6.91,,
1994-04-08,6.89,,
1994-04-11,7.12,,
1994-04-12,7.39,,
1994-04-13,7.4,,
1994-04-14,7.45,,
1994-04-15,7.39,,
1994-04-18,7.3,,
1994-04-19,7.29,,
1994-04-20,7.3,,
1994-04-21,7.27,,
1994-04-22,7.14,,
1994-04-25,7.24,,
1994-04-26,7.25,,
1994-04-28,7.2,,
1994-04-29,7.34,,
1994-05-02,7.4,,
1994-05-03,7.39,,
1994-05-04,7.39,,
1994-05-05,7.39,,
1994-05-06,7.35,,
1994-05-09,7.3,,
1994-05-10,7.37,,
1994-05-11,7.35,,
1994-05-12,7.39,,
1994-05-13,7.37,,
1994-05-16,7.35,,
1994-05-17,7.52,,
1994-05-18,7.82,,
1994-05-19,7.75,,
1994-05-20,7.75,,
1994-05-23,7.95,,
1994-05-24,8.02,,
1994-05-25,7.88,,
1994-05-26,7.85,,
1994-05-27,7.88,,
1994-05-31,7.82,,
1994-06-01,8.08,,
1994-06-02,8.02,,
1994-06-03,8.15,,
1994-06-06,8.15,,
1994-06-07,8.25,,
1994-06-08,8.21,,
1994-06-09,8.25,,
1994-06-10,8.25,,
1994-06-13,8.48,,
1994-06-14,8.45,,
1994-06-15,8.31,,
1994-06-16,8.21,,
1994-06-17,7.98,,
1994-06-20,7.88,,
1994-06-21,7.62,,
1994-06-22,7.68,,
1994-06-23,7.52,,
1994-06-24,7.42,,
1994-06-27,7.78,,
1994-06-28,7.65,,
1994-06-29,7.75,,
1994-06-30,7.65,,
1994-07-01,7.59,,
1994-07-05,7.68,,
1994-07-06,7.72,,
1994-07-07,7.78,,
1994-07-08,7.75,,
1994-07-11,7.65,,
1994-07-12,7.78,,
1994-07-13,7.88,,
1994-07-14,8.02,,
1994-07-15,8.02,,
1994-07-18,7.98,,
1994-07-19,7.95,,
1994-07-20,7.88,,
1994-07-21,7.98,,
1994-07-22,7.88,,
1994-07-25,8.05,,
1994-07-26,8.02,,
1994-07-27,8.05,,
1994-07-28,8.28,,
1994-07-29,8.38,,
1994-08-01,8.45,,
1994-08-02,8.38,,
1994-08-03,8.41,,
1994-08-04,8.48,,
1994-08-05,8.45,,
1994-08-08,8.45,,
1994-08-09,8.45,,
1994-08-10,8.45,,
1994-08-11,8.45,,
1994-08-12,8.41,,
1994-08-15,8.35,,
1994-08-16,8.45,,
1994-08-17,8.55,,
1994-08-18,8.45,,
1994-08-19,8.48,,
1994-08-22,8.55,,
1994-08-23,8.58,,
1994-08-24,8.55,,
1994-08-25,8.51,,
1994-08-26,8.61,,
1994-08-29,8.61,,
1994-08-30,8.61,,
1994-08-31,8.58,,
1994-09-01,8.65,,
1994-09-02,8.55,,
1994-09-06,8.48,,
1994-09-07,8.51,,
1994-09-08,8.58,,
1994-09-09,8.41,,
1994-09-12,8.35,,
1994-09-13,8.45,,
1994-09-14,8.55,,
1994-09-15,8.55,,
1994-09-16,8.55,,
1994-09-19,8.41,,
1994-09-20,8.05,,
1994-09-21,8.28,,
1994-09-22,8.21,,
1994-09-23,8.15,,
1994-09-26,8.15,,
1994-09-27,7.98,,
1994-09-28,8.02,,
1994-09-29,8.02,,
1994-09-30,7.85,,
1994-10-03,7.85,,
1994-10-04,7.78,,
1994-10-05,7.88,,
1994-10-06,7.92,,
1994-10-07,7.88,,
1994-10-10,7.72,,
1994-10-11,7.82,,
1994-10-12,7.95,,
1994-10-13,8.15,,
1994-10-14,8.21,,
1994-10-17,8.12,,
1994-10-18,8.15,,
1994-10-19,8.12,,
1994-10-20,8.08,,
1994-10-21,8.02,,
1994-10-24,7.88,,
1994-10-25,7.95,,
1994-10-26,8.21,,
1994-10-27,8.31,,
1994-10-28,8.41,,
1994-10-31,8.45,,
1994-11-01,8.38,,
1994-11-02,8.41,,
1994-11-03,8.41,,
1994-11-04,8.38,,
1994-11-07,8.31,,
1994-11-08,8.21,,
1994-11-09,8.21,,
1994-11-10,8.18,,
1994-11-11,7.98,,
1994-11-14,8.18,,
1994-11-15,8.12,,
1994-11-16,8.05,,
1994-11-17,7.78,,
1994-11-18,7.78,,
1994-11-21,7.55,,
1994-11-22,7.25,,
1994-11-23,7.59,,
1994-11-25,7.62,,
1994-11-28,7.55,,
1994-11-29,7.45,,
1994-11-30,7.39,,
1994-12-01,7.22,,
1994-12-02,7.22,,
1994-12-05,7.39,,
1994-12-06,7.35,,
1994-12-07,7.39,,
1994-12-08,7.09,,
1994-12-09,7.25,,
1994-12-12,7.22,,
1994-12-13,7.42,,
1994-12-14,7.49,,
1994-12-15,7.55,,
1994-12-16,7.62,,
1994-12-19,7.78,,
1994-12-20,8.08,,
1994-12-21,7.98,,
1994-12-22,7.98,,
1994-12-23,8.05,,
1994-12-27,7.92,,
1994-12-28,7.88,,
1994-12-29,7.95,,
1994-12-30,7.89,,
1995-01-03,7.82,,
1995-01-04,7.88,,
1995-01-05,7.88,,
1995-01-06,7.92,,
1995-01-09,7.92,,
1995-01-10,7.88,,
1995-01-11,7.88,,
1995-01-12,7.78,,
1995-01-13,8.08,,
1995-01-16,8.31,,
1995-01-17,8.12,,
1995-01-18,7.82,,
1995-01-19,7.75,,
1995-01-20,7.68,,
1995-01-23,7.75,,
1995-01-24,7.78,,
1995-01-25,7.88,,
1995-01-26,8.05,,
1995-01-27,8.18,,
1995-01-30,8.02,,
1995-01-31,7.95,,
1995-02-01,7.98,,
1995-02-02,8.15,,
1995-02-03,8.38,,
1995-02-06,8.55,,
1995-02-07,8.48,,
1995-02-08,8.38,,
1995-02-09,8.45,,
1995-02-10,8.55,,
1995-02-13,8.55,,
1995-02-14,8.58,,
1995-02-15,8.71,,
1995-02-16,8.61,,
1995-02-17,8.55,,
1995-02-21,8.48,,
1995-02-22,8.48,,
1995-02-23,8.71,,
1995-02-24,8.74,,
1995-02-27,8.71,,
1995-02-28,8.88,,
1995-03-01,8.74,,
1995-03-02,8.81,,
1995-03-03,8.68,,
1995-03-06,8.41,,
1995-03-07,8.35,,
1995-03-08,8.15,,
1995-03-09,8.12,,
1995-03-10,8.28,,
1995-03-13,8.18,,
1995-03-14,8.35,,
1995-03-15,8.41,,
1995-03-16,8.48,,
1995-03-17,8.28,,
1995-03-20,8.21,,
1995-03-21,8.08,,
1995-03-22,8.08,,
1995-03-23,8.02,,
1995-03-24,8.48,,
1995-03-27,8.55,,
1995-03-28,8.55,,
1995-03-29,8.45,,
1995-03-30,8.88,,
1995-03-31,8.74,,
1995-04-03,8.71,,
1995-04-04,8.81,,
1995-04-05,8.88,,
1995-04-06,8.88,,
1995-04-07,8.88,,
1995-04-10,8.88,,
1995-04-11,8.71,,
1995-04-12,8.74,,
1995-04-13,8.65,,
1995-04-17,8.61,,
1995-04-18,8.68,,
1995-04-19,8.61,,
1995-04-20,8.48,,
1995-04-21,8.45,,
1995-04-24,8.58,,
1995-04-25,8.55,,
1995-04-26,8.81,,
1995-04-27,8.71,,
1995-04-28,8.71,,
1995-05-01,8.68,,
1995-05-02,8.68,,
1995-05-03,8.88,,
1995-05-04,9.04,,
1995-05-05,9.27,,
1995-05-08,9.37,,
1995-05-09,9.37,,
1995-05-10,9.61,,
1995-05-11,9.57,,
1995-05-12,9.54,,
1995-05-15,9.9,,
1995-05-16,9.9,,
1995-05-17,9.8,,
1995-05-18,9.71,,
1995-05-19,9.64,,
1995-05-22,9.87,,
1995-05-23,10.4,,
1995-05-24,10.86,,
1995-05-25,10.83,,
1995-05-26,10.6,,
1995-05-30,10.67,,
1995-05-31,10.8,,
1995-06-01,10.7,,
1995-06-02,11.06,,
1995-06-05,11.33,,
1995-06-06,11.49,,
1995-06-07,11.39,,
1995-06-08,11.13,,
1995-06-09,11.0,,
1995-06-12,11.0,,
1995-06-13,11.23,,
1995-06-14,11.26,,
1995-06-15,11.23,,
1995-06-16,11.39,,
1995-06-19,11.43,,
1995-06-20,11.49,,
1995-06-21,11.46,,
1995-06-22,11.39,,
1995-06-23,11.26,,
1995-06-26,10.83,,
1995-06-27,10.6,,
1995-06-28,10.93,,
1995-06-29,10.83,,
1995-06-30,10.7,,
1995-07-03,10.8,,
1995-07-05,10.67,,
1995-07-06,10.8,,
1995-07-07,10.8,,
1995-07-10,11.16,,
1995-07-11,10.96,,
1995-07-12,11.06,,
1995-07-13,10.96,,
1995-07-14,10.9,,
1995-07-17,10.77,,
1995-07-18,10.6,,
1995-07-19,10.27,,
1995-07-20,10.4,,
1995-07-21,10.33,,
1995-07-24,10.37,,
1995-07-25,10.43,,
1995-07-26,10.57,,
1995-07-27,10.7,,
1995-07-28,10.67,,
1995-07-31,10.63,,
1995-08-01,10.57,,
1995-08-02,10.33,,
1995-08-03,10.4,,
1995-08-04,10.3,,
1995-08-07,10.2,,
1995-08-08,10.3,,
1995-08-09,10.07,,
1995-08-10,10.4,,
1995-08-11,10.33,,
1995-08-14,10.43,,
1995-08-15,10.4,,
1995-08-16,10.6,,
1995-08-17,10.47,,
1995-08-18,10.47,,
1995-08-21,10.5,,
1995-08-22,10.47,,
1995-08-23,10.4,,
1995-08-24,10.57,,
1995-08-25,10.9,,
1995-08-28,11.59,,
1995-08-29,11.53,,
1995-08-30,11.76,,
1995-08-31,11.53,,
1995-09-01,11.69,,
1995-09-05,11.63,,
1995-09-06,11.73,,
1995-09-07,11.83,,
1995-09-08,12.09,,
1995-09-11,12.06,,
1995-09-12,12.02,,
1995-09-13,11.96,,
1995-09-14,11.92,,
1995-09-15,11.86,,
1995-09-18,11.86,,
1995-09-19,12.06,,
1995-09-20,12.19,,
1995-09-21,12.06,,
1995-09-22,12.09,,
1995-09-25,11.99,,
1995-09-26,11.79,,
1995-09-27,12.06,,
1995-09-28,12.06,,
1995-09-29,12.32,,
1995-10-02,12.19,,
1995-10-03,12.26,,
1995-10-04,12.36,,
1995-10-05,12.26,,
1995-10-06,12.52,,
1995-10-09,12.49,,
1995-10-10,12.55,,
1995-10-11,12.72,,
1995-10-12,12.92,,
1995-10-13,12.82,,
1995-10-16,12.65,,
1995-10-17,12.49,,
1995-10-18,12.32,,
1995-10-19,12.06,,
1995-10-20,11.89,,
1995-10-23,11.66,,
1995-10-24,11.53,,
1995-10-25,11.33,,
1995-10-26,11.36,,
1995-10-27,11.49,,
1995-10-30,11.36,,
1995-10-31,11.13,,
1995-11-01,11.46,,
1995-11-02,11.66,,
1995-11-03,11.53,,
1995-11-06,11.3,,
1995-11-07,11.1,,
1995-11-08,11.33,,
1995-11-09,11.46,,
1995-11-10,11.49,,
1995-11-13,11.49,,
1995-11-14,11.36,,
1995-11-15,11.26,,
1995-11-16,11.76,,
1995-11-17,11.92,,
1995-11-20,12.06,,
1995-11-21,12.29,,
1995-11-22,12.39,,
1995-11-24,12.36,,
1995-11-27,12.16,,
1995-11-28,12.19,,
1995-11-29,12.39,,
1995-11-30,12.49,,
1995-12-01,12.52,,
1995-12-04,12.82,,
1995-12-05,12.65,,
1995-12-06,12.69,,
1995-12-07,12.32,,
1995-12-08,12.36,,
1995-12-11,12.26,,
1995-12-12,12.09,,
1995-12-13,12.09,,
1995-12-14,12.26,,
1995-12-15,12.72,,
1995-12-18,12.52,,
1995-12-19,12.65,,
1995-12-20,12.59,,
1995-12-21,12.52,,
1995-12-22,12.72,,
1995-12-26,12.75,,
1995-12-27,12.79,,
1995-12-28,12.92,,
1995-12-29,12.92,,
1996-01-02,12.85,,
1996-01-03,12.82,,
1996-01-04,12.62,,
1996-01-05,12.16,,
1996-01-08,12.29,,
1996-01-09,11.96,,
1996-01-10,11.66,,
1996-01-11,11.86,,
1996-01-12,12.12,,
1996-01-15,11.96,,
1996-01-16,12.45,,
1996-01-17,12.49,,
1996-01-18,12.32,,
1996-01-19,12.65,,
1996-01-22,12.72,,
1996-01-23,12.65,,
1996-01-24,13.05,,
1996-01-25,12.95,,
1996-01-26,13.08,,
1996-01-29,13.32,,
1996-01-30,13.48,,
1996-01-31,13.58,,
1996-02-01,13.42,,
1996-02-02,13.22,,
1996-02-05,13.42,,
1996-02-06,13.55,,
1996-02-07,13.91,,
1996-02-08,14.38,,
1996-02-09,14.24,,
1996-02-12,14.48,,
1996-02-13,14.41,,
1996-02-14,14.11,,
1996-02-15,14.11,,
1996-02-16,13.95,,
1996-02-20,13.58,,
1996-02-21,13.75,,
1996-02-22,14.04,,
1996-02-23,14.11,,
1996-02-26,13.95,,
1996-02-27,13.75,,
1996-02-28,13.75,,
1996-02-29,13.75,,
1996-03-01,13.95,,
1996-03-04,13.88,,
1996-03-05,13.91,,
1996-03-06,13.98,,
1996-03-07,13.88,,
1996-03-08,13.28,,
1996-03-11,13.22,,
1996-03-12,13.08,,
1996-03-13,13.12,,
1996-03-14,13.42,,
1996-03-15,13.38,,
1996-03-18,13.78,,
1996-03-19,13.71,,
1996-03-20,13.95,,
1996-03-21,13.75,,
1996-03-22,13.85,,
1996-03-25,13.91,,
1996-03-26,13.91,,
1996-03-27,13.88,,
1996-03-28,13.81,,
1996-03-29,13.65,,
1996-04-01,13.85,,
1996-04-02,13.91,,
1996-04-03,13.85,,
1996-04-04,13.88,,
1996-04-08,13.32,,
1996-04-09,13.32,,
1996-04-10,12.95,,
1996-04-11,12.72,,
1996-04-12,12.79,,
1996-04-15,12.52,,
1996-04-16,12.45,,
1996-04-17,12.36,,
1996-04-18,12.62,,
1996-04-19,12.59,,
1996-04-22,12.52,,
1996-04-23,12.59,,
1996-04-24,12.45,,
1996-04-25,12.69,,
1996-04-26,12.65,,
1996-04-29,12.65,,
1996-04-30,12.89,,
1996-05-01,12.85,,
1996-05-02,12.59,,
1996-05-03,12.52,,
1996-05-06,12.42,,
1996-05-07,12.42,,
1996-05-08,12.65,,
1996-05-09,12.75,,
1996-05-10,13.12,,
1996-05-13,13.25,,
1996-05-14,13.55,,
1996-05-15,13.55,,
1996-05-16,13.45,,
1996-05-17,13.65,,
1996-05-20,13.81,,
1996-05-21,13.85,,
1996-05-22,13.98,,
1996-05-23,13.88,,
1996-05-24,14.01,,
1996-05-28,13.81,,
1996-05-29,13.71,,
1996-05-30,13.75,,
1996-05-31,13.75,,
1996-06-03,13.65,,
1996-06-04,13.85,,
1996-06-05,14.28,,
1996-06-06,14.28,,
1996-06-07,14.11,,
1996-06-10,14.14,,
1996-06-11,14.18,,
1996-06-12,14.11,,
1996-06-13,14.11,,
1996-06-14,14.01,,
1996-06-17,14.08,,
1996-06-18,14.28,,
1996-06-19,13.91,,
1996-06-20,13.58,,
1996-06-21,13.58,,
1996-06-24,13.75,,
1996-06-25,13.88,,
1996-06-26,13.51,,
1996-06-27,13.68,,
1996-06-28,13.58,,
1996-07-01,13.71,,
1996-07-02,13.65,,
1996-07-03,13.68,,
1996-07-05,13.15,,
1996-07-08,13.02,,
1996-07-09,13.35,,
1996-07-10,13.32,,
1996-07-11,13.32,,
1996-07-12,13.28,,
1996-07-15,13.02,,
1996-07-16,13.12,,
1996-07-17,13.22,,
1996-07-18,13.18,,
1996-07-19,13.12,,
1996-07-22,13.22,,
1996-07-23,13.15,,
1996-07-24,13.12,,
1996-07-25,13.35,,
1996-07-26,13.38,,
1996-07-29,13.32,,
1996-07-30,13.48,,
1996-07-31,13.65,,
1996-08-01,13.88,,
1996-08-02,14.34,,
1996-08-05,14.28,,
1996-08-06,14.34,,
1996-08-07,14.41,,
1996-08-08,14.48,,
1996-08-09,14.51,,
1996-08-12,14.71,,
1996-08-13,14.64,,
1996-08-14,14.71,,
1996-08-15,14.57,,
1996-08-16,14.91,,
1996-08-19,14.97,,
1996-08-20,15.04,,
1996-08-21,15.1,,
1996-08-22,15.57,,
1996-08-23,15.37,,
1996-08-26,15.04,,
1996-08-27,15.04,,
1996-08-28,15.17,,
1996-08-29,14.77,,
1996-08-30,14.77,,
1996-09-03,14.84,,
1996-09-04,15.1,,
1996-09-05,14.97,,
1996-09-06,15.24,,
1996-09-09,15.83,,
1996-09-10,15.77,,
1996-09-11,15.83,,
1996-09-12,15.77,,
1996-09-13,15.9,,
1996-09-16,15.97,,
1996-09-17,15.7,,
1996-09-18,15.7,,
1996-09-19,15.7,,
1996-09-20,15.7,,
1996-09-23,15.83,,
1996-09-24,15.63,,
1996-09-25,15.7,,
1996-09-26,15.7,,
1996-09-27,15.57,,
1996-09-30,15.57,,
1996-10-01,15.44,,
1996-10-02,15.44,,
1996-10-03,15.37,,
1996-10-04,15.77,,
1996-10-07,15.77,,
1996-10-08,15.44,,
1996-10-09,15.5,,
1996-10-10,15.44,,
1996-10-11,15.63,,
1996-10-14,15.7,,
1996-10-15,15.83,,
1996-10-16,15.44,,
1996-10-17,15.57,,
1996-10-18,15.7,,
1996-10-21,16.16,,
1996-10-22,16.03,,
1996-10-23,16.36,,
1996-10-24,16.56,,
1996-10-25,16.69,,
1996-10-28,16.83,,
1996-10-29,17.49,,
1996-10-30,17.56,,
1996-10-31,17.56,,
1996-11-01,17.22,,
1996-11-04,17.29,,
1996-11-05,17.95,,
1996-11-06,17.95,,
1996-11-07,17.95,,
1996-11-08,17.89,,
1996-11-11,17.69,,
1996-11-12,17.42,,
1996-11-13,17.09,,
1996-11-14,17.36,,
1996-11-15,17.42,,
1996-11-18,17.49,,
1996-11-19,17.82,,
1996-11-20,17.75,,
1996-11-21,17.75,,
1996-11-22,17.95,,
1996-11-25,18.22,,
1996-11-26,18.75,,
1996-11-27,18.62,,
1996-11-29,19.01,,
1996-12-02,18.42,,
1996-12-03,18.48,,
1996-12-04,18.48,,
1996-12-05,18.22,,
1996-12-06,18.09,,
1996-12-09,18.28,,
1996-12-10,18.15,,
1996-12-11,17.89,,
1996-12-12,17.36,,
1996-12-13,17.62,,
1996-12-16,17.29,,
1996-12-17,17.82,,
1996-12-18,17.62,,
1996-12-19,18.42,,
1996-12-20,18.68,,
1996-12-23,18.48,,
1996-12-24,18.55,,
1996-12-26,18.68,,
1996-12-27,18.62,,
1996-12-30,18.75,,
1996-12-31,17.89,,
1997-01-02,17.62,,
1997-01-03,18.09,,
1997-01-06,17.75,,
1997-01-07,17.89,,
1997-01-08,17.82,,
1997-01-09,17.82,,
1997-01-10,17.56,,
1997-01-13,17.69,,
1997-01-14,18.28,,
1997-01-15,18.55,,
1997-01-16,18.42,,
1997-01-17,18.62,,
1997-01-20,19.01,,
1997-01-21,19.28,,
1997-01-22,19.54,,
1997-01-23,18.95,,
1997-01-24,18.68,,
1997-01-27,18.55,,
1997-01-28,18.68,,
1997-01-29,19.01,,
1997-01-30,19.34,,
1997-01-31,19.28,,
1997-02-03,19.74,,
1997-02-04,20.07,,
1997-02-05,19.54,,
1997-02-06,20.01,,
1997-02-07,20.74,,
1997-02-10,20.67,,
1997-02-11,21.0,,
1997-02-12,21.33,,
1997-02-13,21.8,,
1997-02-14,21.66,,
1997-02-18,21.8,,
1997-02-19,21.07,,
1997-02-20,20.87,,
1997-02-21,20.87,,
1997-02-24,21.4,,
1997-02-25,21.53,,
1997-02-26,20.93,,
1997-02-27,20.6,,
1997-02-28,20.47,,
1997-03-03,20.8,,
1997-03-04,20.6,,
1997-03-05,21.13,,
1997-03-06,21.53,,
1997-03-07,22.13,,
1997-03-10,22.26,,
1997-03-11,21.99,,
1997-03-12,21.53,,
1997-03-13,20.4,,
1997-03-14,20.67,,
1997-03-17,20.67,,
1997-03-18,20.27,,
1997-03-19,20.54,,
1997-03-20,20.47,,
1997-03-21,20.47,,
1997-03-24,21.33,,
1997-03-25,21.07,,
1997-03-26,20.6,,
1997-03-27,20.14,,
1997-03-31,19.48,,
1997-04-01,19.61,,
1997-04-02,18.81,,
1997-04-03,19.15,,
1997-04-04,19.01,,
1997-04-07,19.01,,
1997-04-08,19.48,,
1997-04-09,19.01,,
1997-04-10,18.95,,
1997-04-11,17.95,,
1997-04-14,18.28,,
1997-04-15,18.81,,
1997-04-16,18.68,,
1997-04-17,19.01,,
1997-04-18,18.88,,
1997-04-21,18.95,,
1997-04-22,19.41,,
1997-04-23,19.28,,
1997-04-24,19.01,,
1997-04-25,18.95,,
1997-04-28,19.68,,
1997-04-29,21.13,,
1997-04-30,20.93,,
1997-05-01,21.0,,
1997-05-02,21.8,,
1997-05-05,21.86,,
1997-05-06,21.66,,
1997-05-07,21.13,,
1997-05-08,21.2,,
1997-05-09,21.8,,
1997-05-12,22.13,,
1997-05-13,21.86,,
1997-05-14,22.52,,
1997-05-15,22.46,,
1997-05-16,21.53,,
1997-05-19,21.66,,
1997-05-20,22.46,,
1997-05-21,21.73,,
1997-05-22,21.93,,
1997-05-23,22.19,,
1997-05-27,21.93,,
1997-05-28,21.66,,
1997-05-29,21.8,,
1997-05-30,22.59,,
1997-06-02,22.39,,
1997-06-03,22.66,,
1997-06-04,22.26,,
1997-06-05,22.79,,
1997-06-06,23.32,,
1997-06-09,23.05,,
1997-06-10,23.65,,
1997-06-11,23.58,,
1997-06-12,24.38,,
1997-06-13,24.58,,
1997-06-16,25.04,,
1997-06-17,25.24,,
1997-06-18,25.31,,
1997-06-19,25.37,,
1997-06-20,25.37,,
1997-06-23,24.45,,
1997-06-24,24.71,,
1997-06-25,24.05,,
1997-06-26,23.68,,
1997-06-27,23.68,,
1997-06-30,23.12,,
1997-07-01,23.68,,
1997-07-02,24.78,,
1997-07-03,25.04,,
1997-07-07,24.45,,
1997-07-08,24.51,,
1997-07-09,24.05,,
1997-07-10,24.41,,
1997-07-11,24.31,,
1997-07-14,24.45,,
1997-07-15,24.15,,
1997-07-16,24.11,,
1997-07-17,23.92,,
1997-07-18,23.52,,
1997-07-21,23.49,,
1997-07-22,24.35,,
1997-07-23,24.51,,
1997-07-24,24.81,,
1997-07-25,24.58,,
1997-07-28,24.68,,
1997-07-29,25.14,,
1997-07-30,25.57,,
1997-07-31,25.77,,
1997-08-01,25.01,,
1997-08-04,25.44,,
1997-08-05,25.27,,
1997-08-06,25.21,,
1997-08-07,25.04,,
1997-08-08,24.31,,
1997-08-11,24.81,,
1997-08-12,24.05,,
1997-08-13,24.31,,
1997-08-14,24.91,,
1997-08-15,24.51,,
1997-08-18,25.27,,
1997-08-19,25.51,,
1997-08-20,25.77,,
1997-08-21,24.81,,
1997-08-22,24.21,,
1997-08-25,24.28,,
1997-08-26,24.08,,
1997-08-27,24.38,,
1997-08-28,23.85,,
1997-08-29,23.65,,
1997-09-02,24.61,,
1997-09-03,24.35,,
1997-09-04,24.51,,
1997-09-05,24.28,,
1997-09-08,24.81,,
1997-09-09,25.17,,
1997-09-10,24.58,,
1997-09-11,24.48,,
1997-09-12,24.41,,
1997-09-15,24.48,,
1997-09-16,25.34,,
1997-09-17,25.51,,
1997-09-18,25.74,,
1997-09-19,25.41,,
1997-09-22,25.97,,
1997-09-23,25.74,,
1997-09-24,25.24,,
1997-09-25,25.24,,
1997-09-26,25.84,,
1997-09-29,26.04,,
1997-09-30,25.44,,
1997-10-01,25.9,,
1997-10-02,26.07,,
1997-10-03,26.5,,
1997-10-06,27.2,,
1997-10-07,27.49,,
1997-10-08,27.2,,
1997-10-09,26.76,,
1997-10-10,26.37,,
1997-10-13,26.67,,
1997-10-14,26.73,,
1997-10-15,26.3,,
1997-10-16,26.5,,
1997-10-17,26.14,,
1997-10-20,25.97,,
1997-10-21,27.16,,
1997-10-22,26.63,,
1997-10-23,26.1,,
1997-10-24,26.1,,
1997-10-27,24.38,,
1997-10-28,25.41,,
1997-10-29,25.27,,
1997-10-30,25.11,,
1997-10-31,24.94,,
1997-11-03,25.61,,
1997-11-04,25.77,,
1997-11-05,25.94,,
1997-11-06,26.0,,
1997-11-07,25.47,,
1997-11-10,25.08,,
1997-11-11,25.31,,
1997-11-12,24.51,,
1997-11-13,24.98,,
1997-11-14,25.08,,
1997-11-17,25.9,,
1997-11-18,25.97,,
1997-11-19,26.37,,
1997-11-20,27.03,,
1997-11-21,27.59,,
1997-11-24,26.76,,
1997-11-25,27.56,,
1997-11-26,28.16,,
1997-11-28,28.49,,
1997-12-01,29.51,,
1997-12-02,29.45,,
1997-12-03,29.38,,
1997-12-04,29.51,,
1997-12-05,30.01,,
1997-12-08,30.18,,
1997-12-09,29.81,,
1997-12-10,29.81,,
1997-12-11,29.15,,
1997-12-12,29.41,,
1997-12-15,29.91,,
1997-12-16,29.48,,
1997-12-17,30.57,,
1997-12-18,31.0,,
1997-12-19,29.41,,
1997-12-22,30.08,,
1997-12-23,29.71,,
1997-12-24,28.95,,
1997-12-26,29.15,,
1997-12-29,30.01,,
1997-12-30,30.41,,
1997-12-31,30.64,,
1998-01-02,30.31,,
1998-01-05,31.04,,
1998-01-06,30.57,,
1998-01-07,30.11,,
1998-01-08,29.22,,
1998-01-09,28.42,,
1998-01-12,28.29,,
1998-01-13,29.12,,
1998-01-14,29.51,,
1998-01-15,29.08,,
1998-01-16,30.01,,
1998-01-20,30.47,,
1998-01-21,29.81,,
1998-01-22,29.28,,
1998-01-23,28.55,,
1998-01-26,29.28,,
1998-01-27,29.08,,
1998-01-28,29.12,,
1998-01-29,29.45,,
1998-01-30,28.72,,
1998-02-02,29.41,,
1998-02-03,29.94,,
1998-02-04,29.61,,
1998-02-05,29.68,,
1998-02-06,30.18,,
1998-02-09,30.24,,
1998-02-10,30.57,,
1998-02-11,30.44,,
1998-02-12,30.28,,
1998-02-13,30.21,,
1998-02-17,30.21,,
1998-02-18,30.31,,
1998-02-19,30.08,,
1998-02-20,30.01,,
1998-02-23,30.08,,
1998-02-24,30.11,,
1998-02-25,30.31,,
1998-02-26,30.57,,
1998-02-27,31.04,,
1998-03-02,31.2,,
1998-03-03,31.3,,
1998-03-04,31.0,,
1998-03-05,30.74,,
1998-03-06,31.27,,
1998-03-09,31.0,,
1998-03-10,31.37,,
1998-03-11,31.7,,
1998-03-12,32.2,,
1998-03-13,32.16,,
1998-03-16,33.26,,
1998-03-17,33.72,,
1998-03-18,33.56,,
1998-03-19,33.99,,
