date,LYV,LYV_EPS,PE Ratio
2005-12-21,10.85,,
2005-12-22,10.6,,
2005-12-23,11.95,,
2005-12-27,12.5,,
2005-12-28,13.3,,
2005-12-29,13.21,,
2005-12-30,13.1,,
2006-01-03,13.5,,
2006-01-04,13.0,,
2006-01-05,13.0,,
2006-01-06,12.93,,
2006-01-09,13.75,,
2006-01-10,13.65,,
2006-01-11,14.32,,
2006-01-12,14.4,,
2006-01-13,14.77,,
2006-01-17,14.87,,
2006-01-18,14.49,,
2006-01-19,15.22,,
2006-01-20,16.56,,
2006-01-23,17.59,,
2006-01-24,17.59,,
2006-01-25,16.73,,
2006-01-26,16.57,,
2006-01-27,17.05,,
2006-01-30,17.24,,
2006-01-31,17.75,,
2006-02-01,17.51,,
2006-02-02,17.4,,
2006-02-03,17.65,,
2006-02-06,17.64,,
2006-02-07,17.76,,
2006-02-08,17.87,,
2006-02-09,18.95,,
2006-02-10,19.07,,
2006-02-13,19.4,,
2006-02-14,19.02,,
2006-02-15,19.07,,
2006-02-16,18.5,,
2006-02-17,17.94,,
2006-02-21,18.93,,
2006-02-22,18.94,,
2006-02-23,18.71,,
2006-02-24,18.49,,
2006-02-27,17.91,,
2006-02-28,17.85,,
2006-03-01,17.79,,
2006-03-02,17.72,,
2006-03-03,17.55,,
2006-03-06,18.22,,
2006-03-07,17.95,,
2006-03-08,17.95,,
2006-03-09,18.11,,
2006-03-10,18.08,,
2006-03-13,17.98,,
2006-03-14,18.21,,
2006-03-15,18.0,,
2006-03-16,18.5,,
2006-03-17,18.51,,
2006-03-20,18.61,,
2006-03-21,18.85,,
2006-03-22,19.0,,
2006-03-23,18.85,,
2006-03-24,18.85,,
2006-03-27,18.72,,
2006-03-28,18.93,,
2006-03-29,18.99,,
2006-03-30,19.02,,
2006-03-31,19.84,,
2006-04-03,19.17,,
2006-04-04,19.02,,
2006-04-05,19.0,,
2006-04-06,19.19,,
2006-04-07,19.2,,
2006-04-10,19.06,,
2006-04-11,19.0,,
2006-04-12,19.17,,
2006-04-13,19.2,,
2006-04-17,19.39,,
2006-04-18,19.3,,
2006-04-19,19.24,,
2006-04-20,19.23,,
2006-04-21,19.16,,
2006-04-24,19.25,,
2006-04-25,19.21,,
2006-04-26,19.36,,
2006-04-27,19.15,,
2006-04-28,19.0,,
2006-05-01,19.41,,
2006-05-02,19.36,,
2006-05-03,19.39,,
2006-05-04,19.5,,
2006-05-05,20.24,,
2006-05-08,20.14,,
2006-05-09,21.0,,
2006-05-10,21.25,0.02,1062.5
2006-05-11,20.95,0.02,1047.5
2006-05-12,21.06,0.02,1053.0
2006-05-15,21.69,0.02,1084.5
2006-05-16,21.61,0.02,1080.5
2006-05-17,20.81,0.02,1040.5
2006-05-18,21.66,0.02,1083.0
2006-05-19,21.8,0.02,1090.0
2006-05-22,21.31,0.02,1065.5
2006-05-23,21.41,0.02,1070.5
2006-05-24,21.23,0.02,1061.5
2006-05-25,22.05,0.02,1102.5
2006-05-26,23.34,0.02,1167.0
2006-05-30,22.65,0.02,1132.5
2006-05-31,22.8,0.02,1140.0
2006-06-01,23.46,0.02,1173.0
2006-06-02,23.68,0.02,1184.0
2006-06-05,23.9,0.02,1195.0
2006-06-06,24.27,0.02,1213.5
2006-06-07,24.58,0.02,1229.0
2006-06-08,24.13,0.02,1206.5
2006-06-09,23.75,0.02,1187.5
2006-06-12,23.03,0.02,1151.5
2006-06-13,22.04,0.02,1102.0
2006-06-14,20.93,0.02,1046.5
2006-06-15,20.81,0.02,1040.5
2006-06-16,21.19,0.02,1059.5
2006-06-19,21.5,0.02,1075.0
2006-06-20,21.75,0.02,1087.5
2006-06-21,21.69,0.02,1084.5
2006-06-22,21.96,0.02,1098.0
2006-06-23,21.43,0.02,1071.5
2006-06-26,21.79,0.02,1089.5
2006-06-27,20.93,0.02,1046.5
2006-06-28,21.08,0.02,1054.0
2006-06-29,22.0,0.02,1100.0
2006-06-30,20.36,0.02,1018.0
2006-07-03,20.97,0.02,1048.5
2006-07-05,20.87,0.02,1043.5
2006-07-06,20.76,0.02,1038.0
2006-07-07,20.98,0.02,1049.0
2006-07-10,21.45,0.02,1072.5
2006-07-11,21.8,0.02,1090.0
2006-07-12,21.5,0.02,1075.0
2006-07-13,21.61,0.02,1080.5
2006-07-14,21.83,0.02,1091.5
2006-07-17,22.16,0.02,1108.0
2006-07-18,21.78,0.02,1089.0
2006-07-19,22.21,0.02,1110.5
2006-07-20,21.9,0.02,1095.0
2006-07-21,21.19,0.02,1059.5
2006-07-24,20.93,0.02,1046.5
2006-07-25,21.03,0.02,1051.5
2006-07-26,21.76,0.02,1088.0
2006-07-27,21.4,0.02,1070.0
2006-07-28,21.48,0.02,1074.0
2006-07-31,20.96,0.02,1048.0
2006-08-01,20.34,0.02,1017.0
2006-08-02,20.91,0.02,1045.5
2006-08-03,20.35,0.02,1017.5
2006-08-04,19.46,0.02,973.0
2006-08-07,19.16,0.02,958.0
2006-08-08,18.79,0.02,939.4999999999999
2006-08-09,18.78,0.02,939.0
2006-08-10,18.82,0.02,941.0
2006-08-11,19.02,0.17,111.88235294117646
2006-08-14,19.03,0.17,111.94117647058823
2006-08-15,19.58,0.17,115.17647058823528
2006-08-16,19.93,0.17,117.23529411764704
2006-08-17,20.3,0.17,119.41176470588235
2006-08-18,20.08,0.17,118.11764705882351
2006-08-21,19.7,0.17,115.88235294117646
2006-08-22,19.97,0.17,117.4705882352941
2006-08-23,20.22,0.17,118.94117647058822
2006-08-24,19.32,0.17,113.6470588235294
2006-08-25,19.27,0.17,113.35294117647058
2006-08-28,19.92,0.17,117.17647058823529
2006-08-29,21.16,0.17,124.47058823529412
2006-08-30,21.15,0.17,124.41176470588233
2006-08-31,20.98,0.17,123.41176470588235
2006-09-01,21.01,0.17,123.58823529411765
2006-09-05,21.11,0.17,124.17647058823528
2006-09-06,20.28,0.17,119.29411764705883
2006-09-07,20.3,0.17,119.41176470588235
2006-09-08,19.88,0.17,116.94117647058822
2006-09-11,20.57,0.17,121.0
2006-09-12,21.38,0.17,125.76470588235293
2006-09-13,22.51,0.17,132.41176470588235
2006-09-14,22.45,0.17,132.05882352941174
2006-09-15,22.01,0.17,129.47058823529412
2006-09-18,21.96,0.17,129.17647058823528
2006-09-19,20.91,0.17,122.99999999999999
2006-09-20,21.99,0.17,129.35294117647058
2006-09-21,21.9,0.17,128.8235294117647
2006-09-22,21.43,0.17,126.05882352941175
2006-09-25,21.92,0.17,128.94117647058823
2006-09-26,21.93,0.17,129.0
2006-09-27,21.5,0.17,126.4705882352941
2006-09-28,20.99,0.17,123.4705882352941
2006-09-29,20.42,0.17,120.11764705882354
2006-10-02,20.0,0.17,117.6470588235294
2006-10-03,20.02,0.17,117.76470588235293
2006-10-04,20.4,0.17,119.99999999999999
2006-10-05,20.75,0.17,122.05882352941175
2006-10-06,20.85,0.17,122.6470588235294
2006-10-09,20.5,0.17,120.58823529411764
2006-10-10,20.13,0.17,118.41176470588233
2006-10-11,20.11,0.17,118.29411764705881
2006-10-12,20.18,0.17,118.70588235294116
2006-10-13,20.0,0.17,117.6470588235294
2006-10-16,20.0,0.17,117.6470588235294
2006-10-17,20.01,0.17,117.70588235294117
2006-10-18,19.88,0.17,116.94117647058822
2006-10-19,20.2,0.17,118.8235294117647
2006-10-20,19.99,0.17,117.58823529411762
2006-10-23,19.98,0.17,117.52941176470587
2006-10-24,19.83,0.17,116.64705882352939
2006-10-25,19.89,0.17,117.0
2006-10-26,19.98,0.17,117.52941176470587
2006-10-27,19.95,0.17,117.35294117647058
2006-10-30,20.5,0.17,120.58823529411764
2006-10-31,21.26,0.17,125.05882352941177
2006-11-01,21.37,0.17,125.70588235294117
2006-11-02,21.79,0.17,128.17647058823528
2006-11-03,21.41,0.17,125.94117647058823
2006-11-06,21.82,0.17,128.35294117647058
2006-11-07,22.63,0.17,133.1176470588235
2006-11-08,22.05,0.17,129.70588235294116
2006-11-09,21.47,0.17,126.29411764705881
2006-11-10,21.72,0.17,127.76470588235293
2006-11-13,21.59,0.17,126.99999999999999
2006-11-14,22.08,0.03,736.0
2006-11-15,21.9,0.03,730.0
2006-11-16,22.08,0.03,736.0
2006-11-17,21.9,0.03,730.0
2006-11-20,21.96,0.03,732.0
2006-11-21,21.9,0.03,730.0
2006-11-22,21.67,0.03,722.3333333333334
2006-11-24,21.62,0.03,720.6666666666667
2006-11-27,20.86,0.03,695.3333333333334
2006-11-28,20.68,0.03,689.3333333333334
2006-11-29,20.67,0.03,689.0000000000001
2006-11-30,21.44,0.03,714.6666666666667
2006-12-01,23.05,0.03,768.3333333333334
2006-12-04,23.74,0.03,791.3333333333333
2006-12-05,23.64,0.03,788.0
2006-12-06,23.91,0.03,797.0
2006-12-07,22.87,0.03,762.3333333333334
2006-12-08,22.69,0.03,756.3333333333334
2006-12-11,22.43,0.03,747.6666666666666
2006-12-12,22.38,0.03,746.0
2006-12-13,22.62,0.03,754.0000000000001
2006-12-14,22.18,0.03,739.3333333333334
2006-12-15,21.8,0.03,726.6666666666667
2006-12-18,21.79,0.03,726.3333333333334
2006-12-19,22.04,0.03,734.6666666666666
2006-12-20,21.36,0.03,712.0
2006-12-21,22.04,0.03,734.6666666666666
2006-12-22,21.96,0.03,732.0
2006-12-26,21.86,0.03,728.6666666666666
2006-12-27,22.23,0.03,741.0
2006-12-28,22.4,0.03,746.6666666666666
2006-12-29,22.4,0.03,746.6666666666666
2007-01-03,23.17,0.03,772.3333333333334
2007-01-04,23.7,0.03,790.0
2007-01-05,23.26,0.03,775.3333333333334
2007-01-08,23.52,0.03,784.0
2007-01-09,23.42,0.03,780.6666666666667
2007-01-10,23.6,0.03,786.6666666666667
2007-01-11,23.96,0.03,798.6666666666667
2007-01-12,23.6,0.03,786.6666666666667
2007-01-16,23.56,0.03,785.3333333333334
2007-01-17,23.73,0.03,791.0
2007-01-18,24.11,0.03,803.6666666666666
2007-01-19,24.77,0.03,825.6666666666666
2007-01-22,24.56,0.03,818.6666666666666
2007-01-23,24.37,0.03,812.3333333333334
2007-01-24,24.74,0.03,824.6666666666666
2007-01-25,24.21,0.03,807.0000000000001
2007-01-26,24.45,0.03,815.0
2007-01-29,24.41,0.03,813.6666666666667
2007-01-30,24.34,0.03,811.3333333333334
2007-01-31,24.68,0.03,822.6666666666667
2007-02-01,24.48,0.03,816.0
2007-02-02,24.46,0.03,815.3333333333334
2007-02-05,24.5,0.03,816.6666666666667
2007-02-06,24.77,0.03,825.6666666666666
2007-02-07,25.0,0.03,833.3333333333334
2007-02-08,25.05,0.03,835.0
2007-02-09,24.66,0.03,822.0
2007-02-12,24.3,0.03,810.0
2007-02-13,24.86,0.03,828.6666666666666
2007-02-14,24.75,0.03,825.0
2007-02-15,24.77,0.03,825.6666666666666
2007-02-16,24.95,0.03,831.6666666666666
2007-02-20,24.64,0.03,821.3333333333334
2007-02-21,24.65,0.03,821.6666666666666
2007-02-22,24.41,0.03,813.6666666666667
2007-02-23,24.12,0.03,804.0000000000001
2007-02-26,24.16,0.03,805.3333333333334
2007-02-27,23.3,0.03,776.6666666666667
2007-02-28,23.14,0.03,771.3333333333334
2007-03-01,23.04,-0.48,-48.0
2007-03-02,22.22,-0.48,-46.291666666666664
2007-03-05,21.11,-0.48,-43.979166666666664
2007-03-06,21.75,-0.48,-45.3125
2007-03-07,21.21,-0.48,-44.1875
2007-03-08,22.11,-0.48,-46.0625
2007-03-09,22.26,-0.48,-46.37500000000001
2007-03-12,22.32,-0.48,-46.5
2007-03-13,21.49,-0.48,-44.77083333333333
2007-03-14,21.76,-0.48,-45.333333333333336
2007-03-15,22.21,-0.48,-46.270833333333336
2007-03-16,22.04,-0.48,-45.916666666666664
2007-03-19,22.02,-0.48,-45.875
2007-03-20,22.59,-0.48,-47.0625
2007-03-21,22.91,-0.48,-47.72916666666667
2007-03-22,22.92,-0.48,-47.75000000000001
2007-03-23,23.12,-0.48,-48.16666666666667
2007-03-26,22.84,-0.48,-47.583333333333336
2007-03-27,22.59,-0.48,-47.0625
2007-03-28,22.77,-0.48,-47.4375
2007-03-29,22.63,-0.48,-47.145833333333336
2007-03-30,22.06,-0.48,-45.958333333333336
2007-04-02,21.55,-0.48,-44.895833333333336
2007-04-03,21.79,-0.48,-45.395833333333336
2007-04-04,21.62,-0.48,-45.04166666666667
2007-04-05,21.5,-0.48,-44.79166666666667
2007-04-09,21.41,-0.48,-44.60416666666667
2007-04-10,21.6,-0.48,-45.00000000000001
2007-04-11,21.57,-0.48,-44.9375
2007-04-12,21.29,-0.48,-44.354166666666664
2007-04-13,21.24,-0.48,-44.25
2007-04-16,21.71,-0.48,-45.22916666666667
2007-04-17,21.73,-0.48,-45.270833333333336
2007-04-18,21.49,-0.48,-44.77083333333333
2007-04-19,21.35,-0.48,-44.47916666666667
2007-04-20,22.32,-0.48,-46.5
2007-04-23,21.35,-0.48,-44.47916666666667
2007-04-24,21.3,-0.48,-44.375
2007-04-25,21.38,-0.48,-44.541666666666664
2007-04-26,21.12,-0.48,-44.00000000000001
2007-04-27,20.7,-0.48,-43.125
2007-04-30,20.29,-0.48,-42.270833333333336
2007-05-01,20.22,-0.48,-42.125
2007-05-02,20.5,-0.48,-42.708333333333336
2007-05-03,20.71,-0.48,-43.145833333333336
2007-05-04,20.94,-0.48,-43.62500000000001
2007-05-07,21.02,-0.48,-43.791666666666664
2007-05-08,20.96,-0.48,-43.66666666666667
2007-05-09,21.38,-0.48,-44.541666666666664
2007-05-10,21.59,-0.69,-31.28985507246377
2007-05-11,21.04,-0.69,-30.492753623188406
2007-05-14,21.03,-0.69,-30.478260869565222
2007-05-15,20.51,-0.69,-29.724637681159425
2007-05-16,20.3,-0.69,-29.42028985507247
2007-05-17,20.16,-0.69,-29.217391304347828
2007-05-18,20.46,-0.69,-29.65217391304348
2007-05-21,20.11,-0.69,-29.144927536231886
2007-05-22,20.1,-0.69,-29.1304347826087
2007-05-23,19.36,-0.69,-28.057971014492754
2007-05-24,19.27,-0.69,-27.92753623188406
2007-05-25,19.9,-0.69,-28.840579710144926
2007-05-29,20.05,-0.69,-29.057971014492757
2007-05-30,20.47,-0.69,-29.666666666666668
2007-05-31,22.4,-0.69,-32.46376811594203
2007-06-01,22.61,-0.69,-32.768115942028984
2007-06-04,22.96,-0.69,-33.275362318840585
2007-06-05,23.02,-0.69,-33.36231884057971
2007-06-06,22.93,-0.69,-33.231884057971016
2007-06-07,22.67,-0.69,-32.855072463768124
2007-06-08,22.92,-0.69,-33.21739130434783
2007-06-11,23.17,-0.69,-33.57971014492754
2007-06-12,22.77,-0.69,-33.0
2007-06-13,22.52,-0.69,-32.63768115942029
2007-06-14,22.99,-0.69,-33.31884057971015
2007-06-15,23.61,-0.69,-34.21739130434783
2007-06-18,24.05,-0.69,-34.85507246376812
2007-06-19,23.9,-0.69,-34.63768115942029
2007-06-20,23.25,-0.69,-33.69565217391305
2007-06-21,22.98,-0.69,-33.30434782608696
2007-06-22,22.96,-0.69,-33.275362318840585
2007-06-25,22.35,-0.69,-32.39130434782609
2007-06-26,22.43,-0.69,-32.507246376811594
2007-06-27,22.92,-0.69,-33.21739130434783
2007-06-28,22.58,-0.69,-32.72463768115942
2007-06-29,22.38,-0.69,-32.434782608695656
2007-07-02,22.55,-0.69,-32.68115942028986
2007-07-03,22.59,-0.69,-32.73913043478261
2007-07-05,22.61,-0.69,-32.768115942028984
2007-07-06,22.87,-0.69,-33.14492753623189
2007-07-09,23.01,-0.69,-33.34782608695652
2007-07-10,21.29,-0.69,-30.855072463768117
2007-07-11,21.5,-0.69,-31.159420289855074
2007-07-12,22.13,-0.69,-32.072463768115945
2007-07-13,22.84,-0.69,-33.10144927536232
2007-07-16,22.91,-0.69,-33.20289855072464
2007-07-17,23.06,-0.69,-33.42028985507246
2007-07-18,22.75,-0.69,-32.971014492753625
2007-07-19,22.99,-0.69,-33.31884057971015
2007-07-20,22.63,-0.69,-32.79710144927537
2007-07-23,22.34,-0.69,-32.3768115942029
2007-07-24,21.65,-0.69,-31.3768115942029
2007-07-25,21.52,-0.69,-31.188405797101453
2007-07-26,20.85,-0.69,-30.21739130434783
2007-07-27,20.14,-0.69,-29.188405797101453
2007-07-30,19.79,-0.69,-28.681159420289855
2007-07-31,19.86,-0.69,-28.782608695652176
2007-08-01,20.0,-0.69,-28.985507246376812
2007-08-02,19.96,-0.69,-28.927536231884062
2007-08-03,18.71,-0.69,-27.11594202898551
2007-08-06,17.57,-0.69,-25.46376811594203
2007-08-07,17.4,-0.69,-25.217391304347824
2007-08-08,19.46,-0.69,-28.20289855072464
2007-08-09,19.42,-0.54,-35.96296296296296
2007-08-10,22.68,-0.54,-42.0
2007-08-13,20.88,-0.54,-38.666666666666664
2007-08-14,20.37,-0.54,-37.72222222222222
2007-08-15,19.81,-0.54,-36.68518518518518
2007-08-16,20.01,-0.54,-37.05555555555556
2007-08-17,20.89,-0.54,-38.68518518518518
2007-08-20,20.92,-0.54,-38.74074074074074
2007-08-21,20.41,-0.54,-37.7962962962963
2007-08-22,20.24,-0.54,-37.481481481481474
2007-08-23,21.16,-0.54,-39.18518518518518
2007-08-24,21.26,-0.54,-39.370370370370374
2007-08-27,21.04,-0.54,-38.96296296296296
2007-08-28,20.61,-0.54,-38.166666666666664
2007-08-29,21.05,-0.54,-38.98148148148148
2007-08-30,20.61,-0.54,-38.166666666666664
2007-08-31,20.7,-0.54,-38.33333333333333
2007-09-04,21.09,-0.54,-39.05555555555555
2007-09-05,20.72,-0.54,-38.37037037037037
2007-09-06,21.11,-0.54,-39.09259259259259
2007-09-07,20.3,-0.54,-37.59259259259259
2007-09-10,20.08,-0.54,-37.185185185185176
2007-09-11,20.67,-0.54,-38.27777777777778
2007-09-12,20.15,-0.54,-37.31481481481481
2007-09-13,20.55,-0.54,-38.05555555555556
2007-09-14,20.73,-0.54,-38.388888888888886
2007-09-17,19.86,-0.54,-36.77777777777777
2007-09-18,20.92,-0.54,-38.74074074074074
2007-09-19,20.73,-0.54,-38.388888888888886
2007-09-20,21.25,-0.54,-39.35185185185185
2007-09-21,20.76,-0.54,-38.44444444444444
2007-09-24,20.83,-0.54,-38.57407407407407
2007-09-25,20.84,-0.54,-38.59259259259259
2007-09-26,20.63,-0.54,-38.2037037037037
2007-09-27,20.69,-0.54,-38.31481481481482
2007-09-28,21.25,-0.54,-39.35185185185185
2007-10-01,22.47,-0.54,-41.61111111111111
2007-10-02,22.94,-0.54,-42.48148148148148
2007-10-03,22.5,-0.54,-41.666666666666664
2007-10-04,22.13,-0.54,-40.981481481481474
2007-10-05,23.08,-0.54,-42.74074074074073
2007-10-08,22.96,-0.54,-42.51851851851852
2007-10-09,23.68,-0.54,-43.85185185185185
2007-10-10,23.36,-0.54,-43.25925925925925
2007-10-11,22.49,-0.54,-41.648148148148145
2007-10-12,22.17,-0.54,-41.05555555555556
2007-10-15,21.42,-0.54,-39.666666666666664
2007-10-16,21.45,-0.54,-39.72222222222222
2007-10-17,20.84,-0.54,-38.59259259259259
2007-10-18,20.16,-0.54,-37.33333333333333
2007-10-19,19.53,-0.54,-36.166666666666664
2007-10-22,20.23,-0.54,-37.46296296296296
2007-10-23,20.07,-0.54,-37.166666666666664
2007-10-24,20.04,-0.54,-37.11111111111111
2007-10-25,19.93,-0.54,-36.907407407407405
2007-10-26,20.4,-0.54,-37.77777777777777
2007-10-29,20.46,-0.54,-37.888888888888886
2007-10-30,20.25,-0.54,-37.5
2007-10-31,20.44,-0.54,-37.851851851851855
2007-11-01,19.0,-0.54,-35.18518518518518
2007-11-02,19.34,-0.54,-35.81481481481481
2007-11-05,19.49,-0.54,-36.09259259259259
2007-11-06,19.16,-0.54,-35.48148148148148
2007-11-07,17.97,-0.54,-33.27777777777777
2007-11-08,18.34,0.1,183.39999999999998
2007-11-09,15.79,0.1,157.89999999999998
2007-11-12,16.37,0.1,163.7
2007-11-13,16.38,0.1,163.79999999999998
2007-11-14,15.98,0.1,159.79999999999998
2007-11-15,16.33,0.1,163.29999999999998
2007-11-16,16.23,0.1,162.29999999999998
2007-11-19,15.61,0.1,156.1
2007-11-20,14.3,0.1,143.0
2007-11-21,14.56,0.1,145.6
2007-11-23,14.59,0.1,145.89999999999998
2007-11-26,13.68,0.1,136.79999999999998
2007-11-27,13.16,0.1,131.6
2007-11-28,13.6,0.1,136.0
2007-11-29,13.56,0.1,135.6
2007-11-30,13.42,0.1,134.2
2007-12-03,13.12,0.1,131.2
2007-12-04,12.91,0.1,129.1
2007-12-05,12.56,0.1,125.6
2007-12-06,13.66,0.1,136.6
2007-12-07,13.57,0.1,135.7
2007-12-10,14.36,0.1,143.6
2007-12-11,14.21,0.1,142.1
2007-12-12,14.83,0.1,148.29999999999998
2007-12-13,14.76,0.1,147.6
2007-12-14,14.02,0.1,140.2
2007-12-17,13.58,0.1,135.79999999999998
2007-12-18,13.3,0.1,133.0
2007-12-19,14.02,0.1,140.2
2007-12-20,14.12,0.1,141.2
2007-12-21,15.45,0.1,154.49999999999997
2007-12-24,14.83,0.1,148.29999999999998
2007-12-26,15.4,0.1,154.0
2007-12-27,14.54,0.1,145.39999999999998
2007-12-28,14.67,0.1,146.7
2007-12-31,14.52,0.1,145.2
2008-01-02,14.13,0.1,141.3
2008-01-03,14.36,0.1,143.6
2008-01-04,13.72,0.1,137.2
2008-01-07,14.18,0.1,141.79999999999998
2008-01-08,14.03,0.1,140.29999999999998
2008-01-09,13.42,0.1,134.2
2008-01-10,13.36,0.1,133.6
2008-01-11,13.42,0.1,134.2
2008-01-14,12.76,0.1,127.6
2008-01-15,12.59,0.1,125.89999999999999
2008-01-16,12.85,0.1,128.5
2008-01-17,11.88,0.1,118.8
2008-01-18,10.87,0.1,108.69999999999999
2008-01-22,9.82,0.1,98.2
2008-01-23,9.62,0.1,96.19999999999999
2008-01-24,10.25,0.1,102.5
2008-01-25,10.02,0.1,100.19999999999999
2008-01-28,10.25,0.1,102.5
2008-01-29,10.3,0.1,103.0
2008-01-30,10.49,0.1,104.89999999999999
2008-01-31,10.9,0.1,109.0
2008-02-01,11.52,0.1,115.19999999999999
2008-02-04,11.75,0.1,117.5
2008-02-05,10.94,0.1,109.39999999999999
2008-02-06,10.65,0.1,106.5
2008-02-07,10.66,0.1,106.6
2008-02-08,10.5,0.1,105.0
2008-02-11,10.46,0.1,104.60000000000001
2008-02-12,11.25,0.1,112.5
2008-02-13,11.74,0.1,117.39999999999999
2008-02-14,11.25,0.1,112.5
2008-02-15,11.28,0.1,112.79999999999998
2008-02-19,11.17,0.1,111.69999999999999
2008-02-20,11.62,0.1,116.19999999999999
2008-02-21,11.13,0.1,111.3
2008-02-22,11.2,0.1,111.99999999999999
2008-02-25,11.51,0.1,115.1
2008-02-26,12.0,0.1,120.0
2008-02-27,12.07,0.1,120.7
2008-02-28,12.2,0.1,121.99999999999999
2008-02-29,11.87,-0.17,-69.8235294117647
2008-03-03,11.54,-0.17,-67.88235294117646
2008-03-04,11.56,-0.17,-68.0
2008-03-05,11.96,-0.17,-70.3529411764706
2008-03-06,11.47,-0.17,-67.47058823529412
2008-03-07,11.51,-0.17,-67.70588235294117
2008-03-10,10.97,-0.17,-64.52941176470588
2008-03-11,11.01,-0.17,-64.76470588235294
2008-03-12,10.63,-0.17,-62.529411764705884
2008-03-13,11.17,-0.17,-65.70588235294117
2008-03-14,10.48,-0.17,-61.64705882352941
2008-03-17,9.83,-0.17,-57.8235294117647
2008-03-18,10.77,-0.17,-63.35294117647058
2008-03-19,10.62,-0.17,-62.47058823529411
2008-03-20,11.0,-0.17,-64.70588235294117
2008-03-24,11.81,-0.17,-69.47058823529412
2008-03-25,12.14,-0.17,-71.41176470588235
2008-03-26,11.98,-0.17,-70.47058823529412
2008-03-27,11.93,-0.17,-70.17647058823529
2008-03-28,11.83,-0.17,-69.58823529411764
2008-03-31,12.13,-0.17,-71.3529411764706
2008-04-01,12.81,-0.17,-75.35294117647058
2008-04-02,12.7,-0.17,-74.70588235294117
2008-04-03,13.04,-0.17,-76.70588235294116
2008-04-04,13.11,-0.17,-77.11764705882352
2008-04-07,13.44,-0.17,-79.05882352941175
2008-04-08,13.17,-0.17,-77.47058823529412
2008-04-09,12.5,-0.17,-73.52941176470588
2008-04-10,13.29,-0.17,-78.17647058823529
2008-04-11,12.77,-0.17,-75.11764705882352
2008-04-14,12.47,-0.17,-73.35294117647058
2008-04-15,12.33,-0.17,-72.52941176470588
2008-04-16,13.16,-0.17,-77.41176470588235
2008-04-17,13.06,-0.17,-76.82352941176471
2008-04-18,13.5,-0.17,-79.41176470588235
2008-04-21,13.51,-0.17,-79.47058823529412
2008-04-22,13.52,-0.17,-79.52941176470587
2008-04-23,13.65,-0.17,-80.29411764705883
2008-04-24,13.91,-0.17,-81.8235294117647
2008-04-25,13.9,-0.17,-81.76470588235294
2008-04-28,13.76,-0.17,-80.94117647058823
2008-04-29,13.73,-0.17,-80.76470588235294
2008-04-30,13.79,-0.17,-81.11764705882352
2008-05-01,14.4,-0.17,-84.70588235294117
2008-05-02,14.39,-0.17,-84.6470588235294
2008-05-05,13.94,-0.17,-81.99999999999999
2008-05-06,14.17,-0.17,-83.35294117647058
2008-05-07,14.0,-0.17,-82.35294117647058
2008-05-08,14.11,-0.75,-18.813333333333333
2008-05-09,13.5,-0.75,-18.0
2008-05-12,14.21,-0.75,-18.94666666666667
2008-05-13,15.12,-0.75,-20.16
2008-05-14,15.2,-0.75,-20.266666666666666
2008-05-15,15.84,-0.75,-21.12
2008-05-16,15.52,-0.75,-20.69333333333333
2008-05-19,15.28,-0.75,-20.37333333333333
2008-05-20,15.11,-0.75,-20.146666666666665
2008-05-21,14.89,-0.75,-19.853333333333335
2008-05-22,14.68,-0.75,-19.573333333333334
2008-05-23,14.5,-0.75,-19.333333333333332
2008-05-27,14.58,-0.75,-19.44
2008-05-28,15.01,-0.75,-20.013333333333332
2008-05-29,15.6,-0.75,-20.8
2008-05-30,15.15,-0.75,-20.2
2008-06-02,14.62,-0.75,-19.493333333333332
2008-06-03,14.48,-0.75,-19.30666666666667
2008-06-04,14.38,-0.75,-19.173333333333336
2008-06-05,14.71,-0.75,-19.613333333333333
2008-06-06,14.09,-0.75,-18.786666666666665
2008-06-09,13.34,-0.75,-17.786666666666665
2008-06-10,13.53,-0.75,-18.04
2008-06-11,12.98,-0.75,-17.30666666666667
2008-06-12,12.87,-0.75,-17.16
2008-06-13,13.1,-0.75,-17.466666666666665
2008-06-16,13.43,-0.75,-17.906666666666666
2008-06-17,13.35,-0.75,-17.8
2008-06-18,12.66,-0.75,-16.88
2008-06-19,13.0,-0.75,-17.333333333333332
2008-06-20,11.73,-0.75,-15.64
2008-06-23,11.27,-0.75,-15.026666666666666
2008-06-24,11.19,-0.75,-14.92
2008-06-25,11.0,-0.75,-14.666666666666666
2008-06-26,10.61,-0.75,-14.146666666666667
2008-06-27,10.49,-0.75,-13.986666666666666
2008-06-30,10.58,-0.75,-14.106666666666667
2008-07-01,10.37,-0.75,-13.826666666666666
2008-07-02,10.01,-0.75,-13.346666666666666
2008-07-03,9.93,-0.75,-13.24
2008-07-07,9.89,-0.75,-13.186666666666667
2008-07-08,10.69,-0.75,-14.253333333333332
2008-07-09,10.16,-0.75,-13.546666666666667
2008-07-10,10.04,-0.75,-13.386666666666665
2008-07-11,10.52,-0.75,-14.026666666666666
2008-07-14,10.39,-0.75,-13.853333333333333
2008-07-15,10.3,-0.75,-13.733333333333334
2008-07-16,10.92,-0.75,-14.56
2008-07-17,11.46,-0.75,-15.280000000000001
2008-07-18,11.24,-0.75,-14.986666666666666
2008-07-21,11.38,-0.75,-15.173333333333334
2008-07-22,12.05,-0.75,-16.066666666666666
2008-07-23,12.71,-0.75,-16.94666666666667
2008-07-24,12.42,-0.75,-16.56
