date,NEM,NEM_EPS,PE Ratio
2014-02-06,21.01,0.82,25.621951219512198
2014-02-07,21.52,0.82,26.243902439024392
2014-02-10,22.2,0.82,27.073170731707318
2014-02-11,22.9,0.82,27.926829268292682
2014-02-12,22.51,0.82,27.451219512195127
2014-02-13,23.53,0.82,28.695121951219516
2014-02-14,23.83,0.82,29.0609756097561
2014-02-18,24.21,0.82,29.52439024390244
2014-02-19,23.77,0.82,28.98780487804878
2014-02-20,24.46,0.82,29.82926829268293
2014-02-21,23.38,-2.33,-10.034334763948497
2014-02-24,23.67,-2.33,-10.158798283261802
2014-02-25,23.75,-2.33,-10.193133047210301
2014-02-26,23.56,-2.33,-10.111587982832617
2014-02-27,23.59,-2.33,-10.124463519313304
2014-02-28,23.26,-2.33,-9.982832618025752
2014-03-03,23.63,-2.33,-10.141630901287552
2014-03-04,24.14,-2.33,-10.360515021459227
2014-03-05,24.58,-2.33,-10.549356223175964
2014-03-06,24.93,-2.33,-10.699570815450643
2014-03-07,24.6,-2.33,-10.557939914163091
2014-03-10,24.31,-2.33,-10.433476394849784
2014-03-11,24.35,-2.33,-10.450643776824034
2014-03-12,25.01,-2.33,-10.733905579399142
2014-03-13,25.48,-2.33,-10.935622317596566
2014-03-14,26.18,-2.33,-11.236051502145923
2014-03-17,25.77,-2.33,-11.06008583690987
2014-03-18,25.27,-2.33,-10.84549356223176
2014-03-19,24.5,-2.33,-10.515021459227468
2014-03-20,24.58,-2.33,-10.549356223175964
2014-03-21,24.55,-2.33,-10.53648068669528
2014-03-24,23.89,-2.33,-10.253218884120171
2014-03-25,23.92,-2.33,-10.266094420600858
2014-03-26,23.07,-2.33,-9.901287553648068
2014-03-27,22.94,-2.33,-9.84549356223176
2014-03-28,23.92,-2.33,-10.266094420600858
2014-03-31,23.44,-2.33,-10.060085836909872
2014-04-01,23.45,-2.33,-10.064377682403434
2014-04-02,24.24,-2.33,-10.403433476394849
2014-04-03,24.1,-2.33,-10.343347639484978
2014-04-04,24.11,-2.33,-10.34763948497854
2014-04-07,24.44,-2.33,-10.489270386266094
2014-04-08,24.95,-2.33,-10.708154506437767
2014-04-09,24.99,-2.33,-10.725321888412017
2014-04-10,24.79,-2.33,-10.639484978540771
2014-04-11,24.23,-2.33,-10.399141630901287
2014-04-14,24.41,-2.33,-10.476394849785407
2014-04-15,23.84,-2.33,-10.23175965665236
2014-04-16,23.75,-2.33,-10.193133047210301
2014-04-17,23.54,-2.33,-10.103004291845492
2014-04-21,25.05,-2.33,-10.75107296137339
2014-04-22,25.04,-2.33,-10.746781115879827
2014-04-23,25.92,-2.33,-11.124463519313306
2014-04-24,25.49,-2.33,-10.939914163090128
2014-04-25,26.45,0.2,132.25
2014-04-28,24.67,0.2,123.35000000000001
2014-04-29,25.02,0.2,125.1
2014-04-30,24.83,0.2,124.14999999999999
2014-05-01,24.53,0.2,122.65
2014-05-02,24.72,0.2,123.6
2014-05-05,24.85,0.2,124.25
2014-05-06,24.6,0.2,123.0
2014-05-07,24.01,0.2,120.05
2014-05-08,24.0,0.2,120.0
2014-05-09,24.02,0.2,120.1
2014-05-12,24.51,0.2,122.55
2014-05-13,24.68,0.2,123.39999999999999
2014-05-14,24.63,0.2,123.14999999999999
2014-05-15,24.29,0.2,121.44999999999999
2014-05-16,23.99,0.2,119.94999999999999
2014-05-19,23.34,0.2,116.69999999999999
2014-05-20,23.62,0.2,118.1
2014-05-21,23.59,0.2,117.94999999999999
2014-05-22,23.36,0.2,116.8
2014-05-23,23.4,0.2,116.99999999999999
2014-05-27,22.68,0.2,113.39999999999999
2014-05-28,22.48,0.2,112.39999999999999
2014-05-29,22.76,0.2,113.8
2014-05-30,22.89,0.2,114.45
2014-06-02,22.58,0.2,112.89999999999999
2014-06-03,22.82,0.2,114.1
2014-06-04,22.89,0.2,114.45
2014-06-05,23.02,0.2,115.1
2014-06-06,23.11,0.2,115.55
2014-06-09,22.67,0.2,113.35000000000001
2014-06-10,22.78,0.2,113.9
2014-06-11,23.09,0.2,115.44999999999999
2014-06-12,23.3,0.2,116.5
2014-06-13,23.4,0.2,116.99999999999999
2014-06-16,23.16,0.2,115.8
2014-06-17,23.31,0.2,116.54999999999998
2014-06-18,23.74,0.2,118.69999999999999
2014-06-19,24.54,0.2,122.69999999999999
2014-06-20,24.86,0.2,124.3
2014-06-23,25.19,0.2,125.95
2014-06-24,24.69,0.2,123.45
2014-06-25,24.88,0.2,124.39999999999999
2014-06-26,25.07,0.2,125.35
2014-06-27,25.19,0.2,125.95
2014-06-30,25.44,0.2,127.2
2014-07-01,25.08,0.2,125.39999999999999
2014-07-02,25.36,0.2,126.8
2014-07-03,25.19,0.2,125.95
2014-07-07,24.73,0.2,123.64999999999999
2014-07-08,24.8,0.2,124.0
2014-07-09,25.53,0.2,127.65
2014-07-10,25.44,0.2,127.2
2014-07-11,25.93,0.2,129.64999999999998
2014-07-14,25.32,0.2,126.6
2014-07-15,24.69,0.2,123.45
2014-07-16,25.22,0.2,126.1
2014-07-17,25.45,0.2,127.24999999999999
2014-07-18,25.42,0.2,127.10000000000001
2014-07-21,25.36,0.2,126.8
2014-07-22,25.41,0.2,127.05
2014-07-23,25.19,0.2,125.95
2014-07-24,24.78,0.2,123.9
2014-07-25,25.15,0.2,125.74999999999999
2014-07-28,25.64,0.2,128.2
2014-07-29,25.54,0.2,127.69999999999999
2014-07-30,25.59,0.36,71.08333333333333
2014-07-31,24.91,0.36,69.19444444444444
2014-08-01,25.2,0.36,70.0
2014-08-04,25.63,0.36,71.19444444444444
2014-08-05,25.78,0.36,71.61111111111111
2014-08-06,26.08,0.36,72.44444444444444
2014-08-07,26.18,0.36,72.72222222222223
2014-08-08,26.39,0.36,73.30555555555556
2014-08-11,26.53,0.36,73.69444444444446
2014-08-12,27.06,0.36,75.16666666666667
2014-08-13,27.07,0.36,75.19444444444444
2014-08-14,27.05,0.36,75.1388888888889
2014-08-15,26.89,0.36,74.69444444444444
2014-08-18,26.82,0.36,74.5
2014-08-19,26.83,0.36,74.52777777777777
2014-08-20,26.73,0.36,74.25
2014-08-21,26.61,0.36,73.91666666666667
2014-08-22,26.39,0.36,73.30555555555556
2014-08-25,25.98,0.36,72.16666666666667
2014-08-26,26.5,0.36,73.61111111111111
2014-08-27,26.52,0.36,73.66666666666667
2014-08-28,26.86,0.36,74.61111111111111
2014-08-29,27.09,0.36,75.25
2014-09-02,26.41,0.36,73.36111111111111
2014-09-03,26.31,0.36,73.08333333333333
2014-09-04,25.6,0.36,71.11111111111111
2014-09-05,25.97,0.36,72.13888888888889
2014-09-08,25.29,0.36,70.25
2014-09-09,25.54,0.36,70.94444444444444
2014-09-10,25.37,0.36,70.47222222222223
2014-09-11,25.59,0.36,71.08333333333333
2014-09-12,25.17,0.36,69.91666666666667
2014-09-15,25.02,0.36,69.5
2014-09-16,25.04,0.36,69.55555555555556
2014-09-17,24.67,0.36,68.52777777777779
2014-09-18,24.49,0.36,68.02777777777777
2014-09-19,24.21,0.36,67.25
2014-09-22,23.66,0.36,65.72222222222223
2014-09-23,23.99,0.36,66.63888888888889
2014-09-24,23.84,0.36,66.22222222222223
2014-09-25,23.91,0.36,66.41666666666667
2014-09-26,23.81,0.36,66.13888888888889
2014-09-29,23.48,0.36,65.22222222222223
2014-09-30,23.05,0.36,64.02777777777779
2014-10-01,23.01,0.36,63.91666666666667
2014-10-02,23.28,0.36,64.66666666666667
2014-10-03,22.7,0.36,63.05555555555556
2014-10-06,23.15,0.36,64.30555555555556
2014-10-07,22.55,0.36,62.63888888888889
2014-10-08,23.64,0.36,65.66666666666667
2014-10-09,22.45,0.36,62.361111111111114
2014-10-10,22.21,0.36,61.69444444444445
2014-10-13,22.52,0.36,62.55555555555556
2014-10-14,22.79,0.36,63.30555555555556
2014-10-15,22.7,0.36,63.05555555555556
2014-10-16,22.72,0.36,63.11111111111111
2014-10-17,22.4,0.36,62.22222222222222
2014-10-20,22.85,0.36,63.47222222222223
2014-10-21,22.9,0.36,63.61111111111111
2014-10-22,22.59,0.36,62.75
2014-10-23,22.0,0.36,61.111111111111114
2014-10-24,21.95,0.36,60.97222222222222
2014-10-27,21.63,0.36,60.083333333333336
2014-10-28,21.85,0.36,60.69444444444445
2014-10-29,20.81,0.36,57.80555555555556
2014-10-30,20.33,0.43,47.279069767441854
2014-10-31,18.76,0.43,43.62790697674419
2014-11-03,19.12,0.43,44.46511627906977
2014-11-04,18.66,0.43,43.395348837209305
2014-11-05,17.83,0.43,41.46511627906976
2014-11-06,18.2,0.43,42.325581395348834
2014-11-07,19.19,0.43,44.62790697674419
2014-11-10,18.06,0.43,42.0
2014-11-11,18.7,0.43,43.48837209302325
2014-11-12,18.46,0.43,42.93023255813954
2014-11-13,18.24,0.43,42.41860465116279
2014-11-14,19.15,0.43,44.53488372093023
2014-11-17,19.24,0.43,44.74418604651162
2014-11-18,19.9,0.43,46.27906976744186
2014-11-19,19.11,0.43,44.44186046511628
2014-11-20,19.58,0.43,45.53488372093023
2014-11-21,19.69,0.43,45.79069767441861
2014-11-24,19.17,0.43,44.58139534883721
2014-11-25,19.71,0.43,45.83720930232558
2014-11-26,19.53,0.43,45.418604651162795
2014-11-28,18.4,0.43,42.7906976744186
2014-12-01,19.66,0.43,45.72093023255814
2014-12-02,19.18,0.43,44.604651162790695
2014-12-03,19.63,0.43,45.651162790697676
2014-12-04,19.27,0.43,44.81395348837209
2014-12-05,19.03,0.43,44.25581395348838
2014-12-08,19.08,0.43,44.37209302325581
2014-12-09,20.01,0.43,46.53488372093024
2014-12-10,19.45,0.43,45.23255813953488
2014-12-11,19.57,0.43,45.51162790697675
2014-12-12,19.05,0.43,44.30232558139535
2014-12-15,17.92,0.43,41.674418604651166
2014-12-16,17.78,0.43,41.34883720930233
2014-12-17,18.5,0.43,43.02325581395349
2014-12-18,19.39,0.43,45.093023255813954
2014-12-19,19.12,0.43,44.46511627906977
2014-12-22,18.16,0.43,42.23255813953489
2014-12-23,18.04,0.43,41.95348837209302
2014-12-24,18.57,0.43,43.18604651162791
2014-12-26,18.85,0.43,43.83720930232558
2014-12-29,18.59,0.43,43.23255813953488
2014-12-30,19.26,0.43,44.79069767441861
2014-12-31,18.9,0.43,43.95348837209302
2015-01-02,19.34,0.43,44.97674418604651
2015-01-05,19.46,0.43,45.25581395348838
2015-01-06,20.27,0.43,47.13953488372093
2015-01-07,20.09,0.43,46.72093023255814
2015-01-08,19.98,0.43,46.46511627906977
2015-01-09,20.72,0.43,48.18604651162791
2015-01-12,21.19,0.43,49.27906976744186
2015-01-13,20.36,0.43,47.348837209302324
2015-01-14,19.76,0.43,45.95348837209303
2015-01-15,21.51,0.43,50.02325581395349
2015-01-16,22.29,0.43,51.83720930232558
2015-01-20,23.57,0.43,54.81395348837209
2015-01-21,24.32,0.43,56.55813953488372
2015-01-22,24.29,0.43,56.48837209302325
2015-01-23,24.15,0.43,56.16279069767442
2015-01-26,24.49,0.43,56.95348837209302
2015-01-27,25.14,0.43,58.46511627906977
2015-01-28,24.26,0.43,56.418604651162795
2015-01-29,24.17,0.43,56.2093023255814
2015-01-30,25.15,0.43,58.48837209302325
2015-02-02,25.11,0.43,58.395348837209305
2015-02-03,24.62,0.43,57.25581395348838
2015-02-04,24.82,0.43,57.72093023255814
2015-02-05,24.82,0.43,57.72093023255814
2015-02-06,24.05,0.43,55.93023255813954
2015-02-09,24.61,0.43,57.23255813953488
2015-02-10,24.41,0.43,56.76744186046512
2015-02-11,24.14,0.43,56.139534883720934
2015-02-12,24.51,0.43,57.00000000000001
2015-02-13,24.78,0.43,57.62790697674419
2015-02-17,24.19,0.43,56.25581395348838
2015-02-18,24.74,0.43,57.53488372093023
2015-02-19,24.46,0.43,56.88372093023256
2015-02-20,25.58,0.03,852.6666666666666
2015-02-23,25.96,0.03,865.3333333333334
2015-02-24,25.81,0.03,860.3333333333334
2015-02-25,26.05,0.03,868.3333333333334
2015-02-26,26.31,0.03,877.0
2015-02-27,26.33,0.03,877.6666666666666
2015-03-02,25.89,0.03,863.0
2015-03-03,25.62,0.03,854.0000000000001
2015-03-04,25.19,0.03,839.6666666666667
2015-03-05,25.3,0.03,843.3333333333334
2015-03-06,23.3,0.03,776.6666666666667
2015-03-09,22.42,0.03,747.3333333333334
2015-03-10,21.77,0.03,725.6666666666666
2015-03-11,22.24,0.03,741.3333333333333
2015-03-12,22.29,0.03,743.0
2015-03-13,22.3,0.03,743.3333333333334
2015-03-16,22.3,0.03,743.3333333333334
2015-03-17,22.12,0.03,737.3333333333334
2015-03-18,22.87,0.03,762.3333333333334
2015-03-19,22.82,0.03,760.6666666666667
2015-03-20,22.95,0.03,765.0
2015-03-23,23.14,0.03,771.3333333333334
2015-03-24,22.86,0.03,762.0
2015-03-25,22.48,0.03,749.3333333333334
2015-03-26,22.16,0.03,738.6666666666667
2015-03-27,22.23,0.03,741.0
2015-03-30,22.02,0.03,734.0
2015-03-31,21.71,0.03,723.6666666666667
2015-04-01,22.72,0.03,757.3333333333334
2015-04-02,22.34,0.03,744.6666666666667
2015-04-06,22.58,0.03,752.6666666666666
2015-04-07,22.17,0.03,739.0000000000001
2015-04-08,22.08,0.03,736.0
2015-04-09,22.23,0.03,741.0
2015-04-10,22.33,0.03,744.3333333333333
2015-04-13,22.57,0.03,752.3333333333334
2015-04-14,22.82,0.03,760.6666666666667
2015-04-15,23.55,0.03,785.0
2015-04-16,23.62,0.03,787.3333333333334
2015-04-17,23.57,0.03,785.6666666666667
2015-04-20,23.52,0.03,784.0
2015-04-21,23.51,0.03,783.6666666666667
2015-04-22,22.77,0.03,759.0
2015-04-23,23.45,0.03,781.6666666666666
2015-04-24,24.98,0.37,67.51351351351352
2015-04-27,25.59,0.37,69.16216216216216
2015-04-28,26.35,0.37,71.21621621621622
2015-04-29,26.48,0.37,71.56756756756756
2015-04-30,26.49,0.37,71.5945945945946
2015-05-01,26.49,0.37,71.5945945945946
2015-05-04,26.05,0.37,70.4054054054054
2015-05-05,25.95,0.37,70.13513513513513
2015-05-06,25.65,0.37,69.32432432432432
2015-05-07,25.82,0.37,69.78378378378379
2015-05-08,26.04,0.37,70.37837837837837
2015-05-11,26.36,0.37,71.24324324324324
2015-05-12,26.65,0.37,72.02702702702702
2015-05-13,27.31,0.37,73.8108108108108
2015-05-14,27.2,0.37,73.51351351351352
2015-05-15,27.69,0.37,74.83783783783784
2015-05-18,27.55,0.37,74.45945945945947
2015-05-19,27.05,0.37,73.10810810810811
2015-05-20,27.66,0.37,74.75675675675676
2015-05-21,27.0,0.37,72.97297297297297
2015-05-22,27.01,0.37,73.0
2015-05-26,26.55,0.37,71.75675675675676
2015-05-27,27.03,0.37,73.05405405405406
2015-05-28,27.47,0.37,74.24324324324324
2015-05-29,27.24,0.37,73.62162162162161
2015-06-01,27.17,0.37,73.43243243243244
2015-06-02,26.95,0.37,72.83783783783784
2015-06-03,26.38,0.37,71.29729729729729
2015-06-04,26.8,0.37,72.43243243243244
2015-06-05,25.91,0.37,70.02702702702703
2015-06-08,25.84,0.37,69.83783783783784
2015-06-09,24.41,0.37,65.97297297297297
2015-06-10,23.7,0.37,64.05405405405405
2015-06-11,23.66,0.37,63.945945945945944
2015-06-12,23.55,0.37,63.64864864864865
2015-06-15,24.03,0.37,64.94594594594595
2015-06-16,23.94,0.37,64.70270270270271
2015-06-17,24.53,0.37,66.2972972972973
2015-06-18,25.0,0.37,67.56756756756756
2015-06-19,24.65,0.37,66.62162162162161
2015-06-22,23.95,0.37,64.72972972972973
2015-06-23,24.13,0.37,65.21621621621621
2015-06-24,24.12,0.37,65.1891891891892
2015-06-25,23.94,0.37,64.70270270270271
2015-06-26,23.83,0.37,64.4054054054054
2015-06-29,23.53,0.37,63.5945945945946
2015-06-30,23.36,0.37,63.13513513513514
2015-07-01,23.13,0.37,62.51351351351351
2015-07-02,23.67,0.37,63.972972972972975
2015-07-06,23.86,0.37,64.48648648648648
2015-07-07,22.41,0.37,60.56756756756757
2015-07-08,22.52,0.37,60.86486486486486
2015-07-09,22.59,0.37,61.054054054054056
2015-07-10,22.52,0.37,60.86486486486486
2015-07-13,22.5,0.37,60.810810810810814
2015-07-14,22.15,0.37,59.86486486486486
2015-07-15,21.8,0.37,58.91891891891892
2015-07-16,21.38,0.37,57.78378378378378
2015-07-17,20.69,0.37,55.918918918918926
2015-07-20,18.16,0.37,49.08108108108108
2015-07-21,18.74,0.37,50.648648648648646
2015-07-22,18.52,0.37,50.054054054054056
2015-07-23,17.6,0.14,125.71428571428571
2015-07-24,17.8,0.14,127.14285714285714
2015-07-27,17.22,0.14,122.99999999999999
2015-07-28,17.64,0.14,125.99999999999999
2015-07-29,17.67,0.14,126.21428571428571
2015-07-30,17.29,0.14,123.49999999999999
2015-07-31,17.17,0.14,122.64285714285714
2015-08-03,16.42,0.14,117.28571428571429
2015-08-04,16.4,0.14,117.14285714285712
2015-08-05,16.35,0.14,116.78571428571429
2015-08-06,16.36,0.14,116.85714285714285
2015-08-07,16.14,0.14,115.28571428571428
2015-08-10,16.95,0.14,121.07142857142856
2015-08-11,17.03,0.14,121.64285714285714
2015-08-12,18.14,0.14,129.57142857142856
2015-08-13,17.49,0.14,124.9285714285714
2015-08-14,17.35,0.14,123.92857142857143
2015-08-17,17.85,0.14,127.5
2015-08-18,17.54,0.14,125.28571428571426
2015-08-19,17.93,0.14,128.07142857142856
2015-08-20,18.55,0.14,132.5
2015-08-21,18.14,0.14,129.57142857142856
2015-08-24,16.89,0.14,120.64285714285714
2015-08-25,16.17,0.14,115.5
2015-08-26,15.81,0.14,112.92857142857142
2015-08-27,16.7,0.14,119.28571428571426
2015-08-28,17.17,0.14,122.64285714285714
2015-08-31,17.07,0.14,121.92857142857142
2015-09-01,16.73,0.14,119.49999999999999
2015-09-02,16.21,0.14,115.78571428571428
2015-09-03,16.19,0.14,115.64285714285714
2015-09-04,15.7,0.14,112.14285714285712
2015-09-08,15.96,0.14,114.0
2015-09-09,15.62,0.14,111.57142857142856
2015-09-10,15.56,0.14,111.14285714285714
2015-09-11,16.24,0.14,115.99999999999997
2015-09-14,15.89,0.14,113.5
2015-09-15,15.97,0.14,114.07142857142857
2015-09-16,16.94,0.14,121.0
2015-09-17,17.24,0.14,123.14285714285712
2015-09-18,16.98,0.14,121.28571428571428
2015-09-21,16.63,0.14,118.78571428571426
2015-09-22,15.59,0.14,111.35714285714285
2015-09-23,15.55,0.14,111.07142857142857
2015-09-24,16.78,0.14,119.85714285714285
2015-09-25,16.59,0.14,118.49999999999999
2015-09-28,16.02,0.14,114.42857142857142
2015-09-29,15.82,0.14,112.99999999999999
2015-09-30,16.07,0.14,114.78571428571428
2015-10-01,15.84,0.14,113.14285714285712
2015-10-02,17.07,0.14,121.92857142857142
2015-10-05,17.95,0.14,128.2142857142857
2015-10-06,18.35,0.14,131.07142857142856
2015-10-07,18.94,0.14,135.28571428571428
2015-10-08,18.66,0.14,133.28571428571428
2015-10-09,18.93,0.14,135.2142857142857
2015-10-12,18.45,0.14,131.78571428571428
2015-10-13,18.37,0.14,131.21428571428572
2015-10-14,19.47,0.14,139.07142857142856
2015-10-15,19.3,0.14,137.85714285714286
2015-10-16,18.99,0.14,135.6428571428571
2015-10-19,18.55,0.14,132.5
2015-10-20,18.84,0.14,134.57142857142856
2015-10-21,18.42,0.14,131.57142857142858
2015-10-22,19.03,0.14,135.92857142857142
2015-10-23,19.55,0.14,139.64285714285714
2015-10-26,18.8,0.14,134.28571428571428
2015-10-27,18.77,0.14,134.07142857142856
2015-10-28,19.15,0.14,136.78571428571425
2015-10-29,19.89,0.42,47.35714285714286
2015-10-30,19.46,0.42,46.333333333333336
2015-11-02,19.63,0.42,46.73809523809524
2015-11-03,19.22,0.42,45.76190476190476
2015-11-04,19.01,0.42,45.261904761904766
2015-11-05,17.5,0.42,41.66666666666667
2015-11-06,17.54,0.42,41.76190476190476
2015-11-09,17.86,0.42,42.523809523809526
2015-11-10,17.46,0.42,41.57142857142858
2015-11-11,17.79,0.42,42.357142857142854
2015-11-12,17.33,0.42,41.26190476190476
2015-11-13,17.5,0.42,41.66666666666667
2015-11-16,17.63,0.42,41.976190476190474
2015-11-17,16.88,0.42,40.19047619047619
2015-11-18,17.63,0.42,41.976190476190474
2015-11-19,18.05,0.42,42.97619047619048
2015-11-20,17.68,0.42,42.095238095238095
2015-11-23,17.56,0.42,41.80952380952381
2015-11-24,18.0,0.42,42.85714285714286
2015-11-25,17.91,0.42,42.642857142857146
2015-11-27,17.39,0.42,41.404761904761905
2015-11-30,18.41,0.42,43.833333333333336
2015-12-01,18.39,0.42,43.78571428571429
2015-12-02,17.85,0.42,42.50000000000001
2015-12-03,18.73,0.42,44.595238095238095
2015-12-04,20.46,0.42,48.714285714285715
2015-12-07,19.75,0.42,47.023809523809526
2015-12-08,19.38,0.42,46.14285714285714
2015-12-09,19.6,0.42,46.66666666666667
2015-12-10,19.43,0.42,46.261904761904766
2015-12-11,19.13,0.42,45.547619047619044
2015-12-14,18.35,0.42,43.6904761904762
2015-12-15,18.4,0.42,43.80952380952381
2015-12-16,19.08,0.42,45.42857142857142
2015-12-17,17.61,0.42,41.92857142857143
2015-12-18,17.71,0.42,42.16666666666667
2015-12-21,17.65,0.42,42.023809523809526
2015-12-22,17.8,0.42,42.38095238095239
2015-12-23,18.14,0.42,43.1904761904762
2015-12-24,18.54,0.42,44.142857142857146
2015-12-28,17.91,0.42,42.642857142857146
2015-12-29,18.03,0.42,42.92857142857143
2015-12-30,17.77,0.42,42.30952380952381
2015-12-31,17.99,0.42,42.83333333333333
2016-01-04,18.44,0.42,43.90476190476191
2016-01-05,18.42,0.42,43.85714285714286
2016-01-06,18.56,0.42,44.19047619047619
2016-01-07,18.86,0.42,44.904761904761905
2016-01-08,18.01,0.42,42.88095238095239
2016-01-11,17.01,0.42,40.50000000000001
2016-01-12,17.01,0.42,40.50000000000001
2016-01-13,17.48,0.42,41.61904761904762
2016-01-14,17.27,0.42,41.11904761904762
2016-01-15,17.7,0.42,42.142857142857146
2016-01-19,16.31,0.42,38.83333333333333
2016-01-20,16.56,0.42,39.42857142857142
2016-01-21,16.69,0.42,39.73809523809524
2016-01-22,16.68,0.42,39.714285714285715
2016-01-25,17.67,0.42,42.07142857142858
2016-01-26,18.5,0.42,44.04761904761905
2016-01-27,19.44,0.42,46.28571428571429
2016-01-28,19.53,0.42,46.50000000000001
2016-01-29,19.96,0.42,47.523809523809526
2016-02-01,20.55,0.42,48.92857142857143
2016-02-02,20.07,0.42,47.785714285714285
2016-02-03,22.34,0.42,53.19047619047619
2016-02-04,23.38,0.42,55.666666666666664
2016-02-05,24.41,0.42,58.11904761904762
2016-02-08,25.19,0.42,59.97619047619048
2016-02-09,24.3,0.42,57.85714285714286
2016-02-10,24.31,0.42,57.88095238095238
2016-02-11,25.04,0.42,59.61904761904762
2016-02-12,25.78,0.42,61.38095238095239
2016-02-16,24.56,0.42,58.476190476190474
2016-02-17,24.84,-0.5,-49.68
2016-02-18,25.07,-0.5,-50.14
2016-02-19,24.84,-0.5,-49.68
2016-02-22,25.12,-0.5,-50.24
2016-02-23,25.39,-0.5,-50.78
2016-02-24,25.58,-0.5,-51.16
2016-02-25,25.85,-0.5,-51.7
2016-02-26,25.35,-0.5,-50.7
2016-02-29,25.83,-0.5,-51.66
2016-03-01,25.39,-0.5,-50.78
2016-03-02,26.24,-0.5,-52.48
2016-03-03,26.82,-0.5,-53.64
2016-03-04,26.11,-0.5,-52.22
2016-03-07,26.53,-0.5,-53.06
2016-03-08,25.89,-0.5,-51.78
2016-03-09,26.14,-0.5,-52.28
2016-03-10,27.35,-0.5,-54.7
2016-03-11,26.68,-0.5,-53.36
2016-03-14,26.13,-0.5,-52.26
2016-03-15,26.37,-0.5,-52.74
2016-03-16,27.55,-0.5,-55.1
2016-03-17,27.46,-0.5,-54.92
2016-03-18,27.79,-0.5,-55.58
2016-03-21,27.79,-0.5,-55.58
2016-03-22,27.39,-0.5,-54.78
2016-03-23,24.98,-0.5,-49.96
2016-03-24,25.4,-0.5,-50.8
2016-03-28,25.7,-0.5,-51.4
2016-03-29,26.95,-0.5,-53.9
2016-03-30,26.75,-0.5,-53.5
2016-03-31,26.58,-0.5,-53.16
2016-04-01,26.62,-0.5,-53.24
2016-04-04,26.3,-0.5,-52.6
2016-04-05,27.3,-0.5,-54.6
2016-04-06,27.74,-0.5,-55.48
2016-04-07,27.96,-0.5,-55.92
2016-04-08,29.1,-0.5,-58.2
2016-04-11,31.11,-0.5,-62.22
2016-04-12,30.63,-0.5,-61.26
2016-04-13,29.48,-0.5,-58.96
2016-04-14,28.68,-0.5,-57.36
2016-04-15,29.37,-0.5,-58.74
2016-04-18,29.46,-0.5,-58.92
2016-04-19,30.91,-0.5,-61.82
2016-04-20,30.45,0.1,304.5
2016-04-21,32.19,0.1,321.9
2016-04-22,31.23,0.1,312.3
2016-04-25,31.11,0.1,311.09999999999997
2016-04-26,31.97,0.1,319.7
2016-04-27,32.1,0.1,321.0
2016-04-28,32.99,0.1,329.9
2016-04-29,34.97,0.1,349.7
2016-05-02,34.34,0.1,343.40000000000003
2016-05-03,33.83,0.1,338.29999999999995
2016-05-04,32.35,0.1,323.5
2016-05-05,32.86,0.1,328.59999999999997
2016-05-06,34.13,0.1,341.3
2016-05-09,31.83,0.1,318.29999999999995
2016-05-10,33.03,0.1,330.3
2016-05-11,33.88,0.1,338.8
2016-05-12,33.21,0.1,332.09999999999997
2016-05-13,34.07,0.1,340.7
2016-05-16,35.42,0.1,354.2
2016-05-17,35.55,0.1,355.49999999999994
2016-05-18,33.52,0.1,335.2
2016-05-19,34.14,0.1,341.4
2016-05-20,33.73,0.1,337.29999999999995
2016-05-23,33.83,0.1,338.29999999999995
2016-05-24,31.74,0.1,317.4
2016-05-25,32.38,0.1,323.8
2016-05-26,32.45,0.1,324.5
2016-05-27,31.96,0.1,319.59999999999997
2016-05-31,32.41,0.1,324.09999999999997
2016-06-01,32.66,0.1,326.59999999999997
2016-06-02,32.35,0.1,323.5
2016-06-03,35.4,0.1,353.99999999999994
2016-06-06,35.43,0.1,354.29999999999995
2016-06-07,34.95,0.1,349.5
2016-06-08,35.38,0.1,353.8
2016-06-09,35.9,0.1,358.99999999999994
2016-06-10,35.79,0.1,357.9
2016-06-13,35.89,0.1,358.9
2016-06-14,35.15,0.1,351.49999999999994
2016-06-15,36.24,0.1,362.4
2016-06-16,35.61,0.1,356.09999999999997
2016-06-17,35.65,0.1,356.49999999999994
2016-06-20,35.33,0.1,353.29999999999995
2016-06-21,34.83,0.1,348.29999999999995
2016-06-22,35.72,0.1,357.2
2016-06-23,35.39,0.1,353.9
2016-06-24,37.19,0.1,371.9
2016-06-27,37.69,0.1,376.9
2016-06-28,37.17,0.1,371.7
2016-06-29,37.69,0.1,376.9
2016-06-30,39.12,0.1,391.19999999999993
2016-07-01,40.34,0.1,403.40000000000003
2016-07-05,40.38,0.1,403.8
2016-07-06,41.42,0.1,414.2
2016-07-07,40.96,0.1,409.59999999999997
2016-07-08,41.14,0.1,411.4
2016-07-11,41.06,0.1,410.6
2016-07-12,39.96,0.1,399.59999999999997
2016-07-13,40.88,0.1,408.8
2016-07-14,41.62,0.1,416.19999999999993
2016-07-15,41.33,0.1,413.29999999999995
2016-07-18,41.63,0.1,416.3
2016-07-19,41.39,0.1,413.9
2016-07-20,39.29,0.04,982.25
2016-07-21,40.52,0.04,1013.0000000000001
2016-07-22,41.27,0.04,1031.75
2016-07-25,40.13,0.04,1003.25
2016-07-26,41.13,0.04,1028.25
2016-07-27,42.32,0.04,1058.0
2016-07-28,42.67,0.04,1066.75
2016-07-29,44.0,0.04,1100.0
2016-08-01,44.16,0.04,1104.0
2016-08-02,45.86,0.04,1146.5
