date,INTU,INTU_EPS,PE Ratio
2014-02-11,72.72,-0.2,-363.59999999999997
2014-02-12,69.72,-0.2,-348.59999999999997
2014-02-13,70.72,-0.2,-353.59999999999997
2014-02-14,71.69,-0.2,-358.45
2014-02-18,73.05,-0.2,-365.24999999999994
2014-02-19,73.42,-0.2,-367.09999999999997
2014-02-20,73.85,-0.2,-369.24999999999994
2014-02-21,77.24,-0.13,-594.1538461538461
2014-02-24,77.41,-0.13,-595.4615384615385
2014-02-25,77.33,-0.13,-594.8461538461538
2014-02-26,77.7,-0.13,-597.6923076923077
2014-02-27,78.1,-0.13,-600.7692307692307
2014-02-28,78.15,-0.13,-601.1538461538462
2014-03-03,77.87,-0.13,-599.0
2014-03-04,80.91,-0.13,-622.3846153846154
2014-03-05,80.63,-0.13,-620.2307692307692
2014-03-06,80.73,-0.13,-621.0
2014-03-07,82.2,-0.13,-632.3076923076923
2014-03-10,81.82,-0.13,-629.3846153846154
2014-03-11,81.27,-0.13,-625.1538461538461
2014-03-12,80.93,-0.13,-622.5384615384615
2014-03-13,80.15,-0.13,-616.5384615384615
2014-03-14,79.91,-0.13,-614.6923076923076
2014-03-17,80.55,-0.13,-619.6153846153845
2014-03-18,80.66,-0.13,-620.4615384615385
2014-03-19,80.21,-0.13,-616.9999999999999
2014-03-20,80.69,-0.13,-620.6923076923076
2014-03-21,79.44,-0.13,-611.0769230769231
2014-03-24,78.81,-0.13,-606.2307692307693
2014-03-25,78.67,-0.13,-605.1538461538462
2014-03-26,77.72,-0.13,-597.8461538461538
2014-03-27,77.58,-0.13,-596.7692307692307
2014-03-28,77.77,-0.13,-598.2307692307692
2014-03-31,77.73,-0.13,-597.9230769230769
2014-04-01,78.89,-0.13,-606.8461538461538
2014-04-02,78.97,-0.13,-607.4615384615385
2014-04-03,78.58,-0.13,-604.4615384615385
2014-04-04,77.19,-0.13,-593.7692307692307
2014-04-07,74.79,-0.13,-575.3076923076924
2014-04-08,74.54,-0.13,-573.3846153846154
2014-04-09,75.11,-0.13,-577.7692307692307
2014-04-10,73.59,-0.13,-566.0769230769231
2014-04-11,72.52,-0.13,-557.8461538461538
2014-04-14,73.38,-0.13,-564.4615384615385
2014-04-15,73.74,-0.13,-567.2307692307692
2014-04-16,74.27,-0.13,-571.3076923076923
2014-04-17,74.03,-0.13,-569.4615384615385
2014-04-21,74.0,-0.13,-569.2307692307692
2014-04-22,74.84,-0.13,-575.6923076923077
2014-04-23,74.39,-0.13,-572.2307692307692
2014-04-24,74.16,-0.13,-570.4615384615385
2014-04-25,75.34,-0.13,-579.5384615384615
2014-04-28,74.69,-0.13,-574.5384615384615
2014-04-29,75.4,-0.13,-580.0
2014-04-30,75.75,-0.13,-582.6923076923076
2014-05-01,75.93,-0.13,-584.0769230769231
2014-05-02,75.29,-0.13,-579.1538461538462
2014-05-05,75.57,-0.13,-581.3076923076923
2014-05-06,74.67,-0.13,-574.3846153846154
2014-05-07,74.32,-0.13,-571.6923076923076
2014-05-08,74.62,-0.13,-574.0
2014-05-09,74.92,-0.13,-576.3076923076923
2014-05-12,76.11,-0.13,-585.4615384615385
2014-05-13,75.69,-0.13,-582.2307692307692
2014-05-14,74.99,-0.13,-576.8461538461538
2014-05-15,74.08,-0.13,-569.8461538461538
2014-05-16,75.51,-0.13,-580.8461538461538
2014-05-19,77.07,-0.13,-592.8461538461538
2014-05-20,76.84,-0.13,-591.0769230769231
2014-05-21,77.47,3.39,22.852507374631266
2014-05-22,78.32,3.39,23.10324483775811
2014-05-23,79.59,3.39,23.47787610619469
2014-05-27,80.14,3.39,23.640117994100294
2014-05-28,79.08,3.39,23.327433628318584
2014-05-29,79.11,3.39,23.336283185840706
2014-05-30,79.29,3.39,23.38938053097345
2014-06-02,79.43,3.39,23.430678466076696
2014-06-03,79.39,3.39,23.418879056047196
2014-06-04,79.3,3.39,23.392330383480825
2014-06-05,79.36,3.39,23.410029498525073
2014-06-06,80.03,3.39,23.607669616519175
2014-06-09,79.84,3.39,23.551622418879056
2014-06-10,79.16,3.39,23.35103244837758
2014-06-11,79.17,3.39,23.353982300884955
2014-06-12,78.91,3.39,23.277286135693213
2014-06-13,78.99,3.39,23.30088495575221
2014-06-16,78.91,3.39,23.277286135693213
2014-06-17,78.84,3.39,23.256637168141594
2014-06-18,79.33,3.39,23.401179941002948
2014-06-19,79.29,3.39,23.38938053097345
2014-06-20,79.5,3.39,23.451327433628318
2014-06-23,79.67,3.39,23.501474926253685
2014-06-24,80.55,3.39,23.761061946902654
2014-06-25,81.12,3.39,23.92920353982301
2014-06-26,80.96,3.39,23.88200589970501
2014-06-27,81.32,3.39,23.9882005899705
2014-06-30,80.53,3.39,23.755162241887906
2014-07-01,81.28,3.39,23.976401179941004
2014-07-02,81.3,3.39,23.98230088495575
2014-07-03,82.23,3.39,24.256637168141594
2014-07-07,81.22,3.39,23.958702064896755
2014-07-08,81.15,3.39,23.938053097345133
2014-07-09,81.06,3.39,23.911504424778762
2014-07-10,80.42,3.39,23.722713864306783
2014-07-11,80.45,3.39,23.73156342182891
2014-07-14,81.33,3.39,23.991150442477874
2014-07-15,81.17,3.39,23.94395280235988
2014-07-16,81.53,3.39,24.050147492625367
2014-07-17,80.78,3.39,23.82890855457227
2014-07-18,81.92,3.39,24.16519174041298
2014-07-21,81.43,3.39,24.020648967551622
2014-07-22,82.13,3.39,24.227138643067846
2014-07-23,82.03,3.39,24.1976401179941
2014-07-24,82.59,3.39,24.36283185840708
2014-07-25,82.64,3.39,24.37758112094395
2014-07-28,82.85,3.39,24.439528023598818
2014-07-29,82.68,3.39,24.38938053097345
2014-07-30,83.29,3.39,24.569321533923304
2014-07-31,81.97,3.39,24.17994100294985
2014-08-01,80.56,3.39,23.764011799410028
2014-08-04,81.02,3.39,23.899705014749262
2014-08-05,80.45,3.39,23.73156342182891
2014-08-06,80.96,3.39,23.88200589970501
2014-08-07,80.84,3.39,23.84660766961652
2014-08-08,81.38,3.39,24.00589970501475
2014-08-11,81.8,3.39,24.129793510324482
2014-08-12,82.03,3.39,24.1976401179941
2014-08-13,83.38,3.39,24.595870206489675
2014-08-14,83.81,3.39,24.722713864306783
2014-08-15,83.72,3.39,24.696165191740413
2014-08-18,84.43,3.39,24.905604719764014
2014-08-19,85.39,3.39,25.188790560471976
2014-08-20,85.27,3.39,25.15339233038348
2014-08-21,85.81,3.39,25.31268436578171
2014-08-22,83.57,3.39,24.65191740412979
2014-08-25,82.9,3.39,24.454277286135692
2014-08-26,82.64,3.39,24.37758112094395
2014-08-27,82.66,3.39,24.3834808259587
2014-08-28,83.36,3.39,24.589970501474927
2014-08-29,83.18,3.39,24.536873156342185
2014-09-02,82.88,3.39,24.44837758112094
2014-09-03,82.12,3.39,24.224188790560472
2014-09-04,82.26,3.39,24.265486725663717
2014-09-05,83.98,3.39,24.772861356932154
2014-09-08,84.16,3.39,24.825958702064895
2014-09-09,83.45,3.39,24.616519174041297
2014-09-10,84.58,3.39,24.94985250737463
2014-09-11,85.16,3.39,25.120943952802357
2014-09-12,83.99,-0.13,-646.076923076923
2014-09-15,83.62,-0.13,-643.2307692307693
2014-09-16,83.78,-0.13,-644.4615384615385
2014-09-17,84.31,-0.13,-648.5384615384615
2014-09-18,85.66,-0.13,-658.9230769230769
2014-09-19,86.72,-0.13,-667.0769230769231
2014-09-22,85.52,-0.13,-657.8461538461538
2014-09-23,85.42,-0.13,-657.0769230769231
2014-09-24,86.69,-0.13,-666.8461538461538
2014-09-25,84.85,-0.13,-652.6923076923076
2014-09-26,86.05,-0.13,-661.9230769230769
2014-09-29,87.78,-0.13,-675.2307692307692
2014-09-30,87.65,-0.13,-674.2307692307693
2014-10-01,85.72,-0.13,-659.3846153846154
2014-10-02,84.52,-0.13,-650.1538461538461
2014-10-03,85.26,-0.13,-655.8461538461538
2014-10-06,84.66,-0.13,-651.2307692307692
2014-10-07,82.47,-0.13,-634.3846153846154
2014-10-08,83.8,-0.13,-644.6153846153845
2014-10-09,81.81,-0.13,-629.3076923076923
2014-10-10,80.17,-0.13,-616.6923076923077
2014-10-13,79.68,-0.13,-612.9230769230769
2014-10-14,79.39,-0.13,-610.6923076923076
2014-10-15,79.5,-0.13,-611.5384615384615
2014-10-16,78.64,-0.13,-604.9230769230769
2014-10-17,81.03,-0.13,-623.3076923076923
2014-10-20,81.04,-0.13,-623.3846153846154
2014-10-21,83.37,-0.13,-641.3076923076923
2014-10-22,81.96,-0.13,-630.4615384615383
2014-10-23,83.53,-0.13,-642.5384615384615
2014-10-24,84.96,-0.13,-653.5384615384614
2014-10-27,85.01,-0.13,-653.9230769230769
2014-10-28,86.33,-0.13,-664.0769230769231
2014-10-29,85.88,-0.13,-660.6153846153845
2014-10-30,86.83,-0.13,-667.9230769230769
2014-10-31,88.01,-0.13,-677.0
2014-11-03,88.34,-0.13,-679.5384615384615
2014-11-04,88.45,-0.13,-680.3846153846154
2014-11-05,88.73,-0.13,-682.5384615384615
2014-11-06,89.13,-0.13,-685.6153846153845
2014-11-07,88.81,-0.13,-683.1538461538462
2014-11-10,89.88,-0.13,-691.3846153846154
2014-11-11,90.71,-0.13,-697.7692307692307
2014-11-12,89.62,-0.13,-689.3846153846154
2014-11-13,90.44,-0.13,-695.6923076923076
2014-11-14,90.69,-0.13,-697.6153846153845
2014-11-17,90.93,-0.13,-699.4615384615385
2014-11-18,91.34,-0.13,-702.6153846153846
2014-11-19,91.42,-0.13,-703.2307692307692
2014-11-20,90.73,-0.13,-697.9230769230769
2014-11-21,91.72,-0.28,-327.57142857142856
2014-11-24,92.67,-0.28,-330.96428571428567
2014-11-25,92.66,-0.28,-330.9285714285714
2014-11-26,92.24,-0.28,-329.4285714285714
2014-11-28,93.87,-0.28,-335.25
2014-12-01,94.12,-0.28,-336.1428571428571
2014-12-02,93.33,-0.28,-333.32142857142856
2014-12-03,93.7,-0.28,-334.6428571428571
2014-12-04,93.87,-0.28,-335.25
2014-12-05,93.68,-0.28,-334.57142857142856
2014-12-08,93.36,-0.28,-333.4285714285714
2014-12-09,92.72,-0.28,-331.1428571428571
2014-12-10,92.56,-0.28,-330.57142857142856
2014-12-11,93.37,-0.28,-333.4642857142857
2014-12-12,92.17,-0.28,-329.1785714285714
2014-12-15,92.67,-0.28,-330.96428571428567
2014-12-16,92.11,-0.28,-328.96428571428567
2014-12-17,92.88,-0.28,-331.71428571428567
2014-12-18,94.48,-0.28,-337.4285714285714
2014-12-19,93.92,-0.28,-335.4285714285714
2014-12-22,94.69,-0.28,-338.1785714285714
2014-12-23,95.15,-0.28,-339.82142857142856
2014-12-24,94.59,-0.28,-337.82142857142856
2014-12-26,94.19,-0.28,-336.3928571428571
2014-12-29,93.76,-0.28,-334.85714285714283
2014-12-30,93.11,-0.28,-332.5357142857143
2014-12-31,92.19,-0.28,-329.24999999999994
2015-01-02,91.21,-0.28,-325.74999999999994
2015-01-05,90.85,-0.28,-324.46428571428567
2015-01-06,88.06,-0.28,-314.5
2015-01-07,88.67,-0.28,-316.6785714285714
2015-01-08,89.86,-0.28,-320.9285714285714
2015-01-09,87.97,-0.28,-314.1785714285714
2015-01-12,86.72,-0.28,-309.71428571428567
2015-01-13,86.31,-0.28,-308.25
2015-01-14,86.23,-0.28,-307.9642857142857
2015-01-15,85.08,-0.28,-303.85714285714283
2015-01-16,86.42,-0.28,-308.6428571428571
2015-01-20,87.42,-0.28,-312.21428571428567
2015-01-21,86.4,-0.28,-308.57142857142856
2015-01-22,88.79,-0.28,-317.10714285714283
2015-01-23,89.42,-0.28,-319.35714285714283
2015-01-26,89.36,-0.28,-319.1428571428571
2015-01-27,88.45,-0.28,-315.8928571428571
2015-01-28,87.5,-0.28,-312.49999999999994
2015-01-29,88.45,-0.28,-315.8928571428571
2015-01-30,86.82,-0.28,-310.0714285714285
2015-02-02,88.28,-0.28,-315.2857142857143
2015-02-03,90.5,-0.28,-323.21428571428567
2015-02-04,90.54,-0.28,-323.35714285714283
2015-02-05,91.71,-0.28,-327.5357142857142
2015-02-06,87.83,-0.28,-313.6785714285714
2015-02-09,87.84,-0.28,-313.7142857142857
2015-02-10,89.14,-0.28,-318.35714285714283
2015-02-11,88.79,-0.28,-317.10714285714283
2015-02-12,89.39,-0.28,-319.25
2015-02-13,90.25,-0.28,-322.32142857142856
2015-02-17,90.09,-0.28,-321.75
2015-02-18,89.76,-0.28,-320.57142857142856
2015-02-19,91.11,-0.21,-433.8571428571429
2015-02-20,96.72,-0.21,-460.57142857142856
2015-02-23,96.34,-0.21,-458.7619047619048
2015-02-24,97.38,-0.21,-463.7142857142857
2015-02-25,97.64,-0.21,-464.95238095238096
2015-02-26,97.68,-0.21,-465.14285714285717
2015-02-27,97.63,-0.21,-464.9047619047619
2015-03-02,98.68,-0.21,-469.9047619047619
2015-03-03,98.0,-0.21,-466.6666666666667
2015-03-04,97.45,-0.21,-464.0476190476191
2015-03-05,98.12,-0.21,-467.2380952380953
2015-03-06,97.41,-0.21,-463.85714285714283
2015-03-09,97.65,-0.21,-465.00000000000006
2015-03-10,95.39,-0.21,-454.23809523809524
2015-03-11,95.18,-0.21,-453.2380952380953
2015-03-12,96.68,-0.21,-460.3809523809524
2015-03-13,97.77,-0.21,-465.57142857142856
2015-03-16,99.38,-0.21,-473.23809523809524
2015-03-17,98.98,-0.21,-471.33333333333337
2015-03-18,99.93,-0.21,-475.8571428571429
2015-03-19,99.78,-0.21,-475.14285714285717
2015-03-20,100.43,-0.21,-478.2380952380953
2015-03-23,100.13,-0.21,-476.8095238095238
2015-03-24,99.7,-0.21,-474.7619047619048
2015-03-25,97.32,-0.21,-463.4285714285714
2015-03-26,96.95,-0.21,-461.6666666666667
2015-03-27,97.06,-0.21,-462.1904761904762
2015-03-30,98.23,-0.21,-467.7619047619048
2015-03-31,96.96,-0.21,-461.7142857142857
2015-04-01,97.68,-0.21,-465.14285714285717
2015-04-02,98.5,-0.21,-469.04761904761904
2015-04-06,97.85,-0.21,-465.95238095238096
2015-04-07,97.35,-0.21,-463.57142857142856
2015-04-08,97.92,-0.21,-466.28571428571433
2015-04-09,97.93,-0.21,-466.33333333333337
2015-04-10,98.89,-0.21,-470.9047619047619
2015-04-13,97.89,-0.21,-466.14285714285717
2015-04-14,97.88,-0.21,-466.0952380952381
2015-04-15,97.96,-0.21,-466.4761904761905
2015-04-16,97.39,-0.21,-463.76190476190476
2015-04-17,95.58,-0.21,-455.14285714285717
2015-04-20,96.65,-0.21,-460.2380952380953
2015-04-21,97.24,-0.21,-463.04761904761904
2015-04-22,100.16,-0.21,-476.95238095238096
2015-04-23,101.45,-0.21,-483.09523809523813
2015-04-24,101.23,-0.21,-482.0476190476191
2015-04-27,101.6,-0.21,-483.8095238095238
2015-04-28,101.65,-0.21,-484.0476190476191
2015-04-29,101.18,-0.21,-481.80952380952385
2015-04-30,100.33,-0.21,-477.76190476190476
2015-05-01,100.59,-0.21,-479.00000000000006
2015-05-04,101.29,-0.21,-482.33333333333337
2015-05-05,100.01,-0.21,-476.2380952380953
2015-05-06,99.54,-0.21,-474.00000000000006
2015-05-07,100.07,-0.21,-476.5238095238095
2015-05-08,102.75,-0.21,-489.2857142857143
2015-05-11,102.33,-0.21,-487.2857142857143
2015-05-12,102.26,-0.21,-486.952380952381
2015-05-13,102.24,-0.21,-486.85714285714283
2015-05-14,103.82,-0.21,-494.38095238095235
2015-05-15,102.33,-0.21,-487.2857142857143
2015-05-18,102.34,-0.21,-487.33333333333337
2015-05-19,103.27,-0.21,-491.76190476190476
2015-05-20,103.38,-0.21,-492.2857142857143
2015-05-21,104.16,-0.21,-496.0
2015-05-22,106.76,2.58,41.37984496124031
2015-05-26,104.67,2.58,40.56976744186046
2015-05-27,105.19,2.58,40.77131782945736
2015-05-28,105.09,2.58,40.73255813953488
2015-05-29,104.15,2.58,40.36821705426357
2015-06-01,106.42,2.58,41.248062015503876
2015-06-02,106.22,2.58,41.17054263565891
2015-06-03,106.84,2.58,41.41085271317829
2015-06-04,105.46,2.58,40.87596899224806
2015-06-05,105.6,2.58,40.93023255813953
2015-06-08,104.5,2.58,40.50387596899225
2015-06-09,104.64,2.58,40.55813953488372
2015-06-10,107.48,2.58,41.65891472868217
2015-06-11,105.83,2.58,41.019379844961236
2015-06-12,104.73,2.58,40.593023255813954
2015-06-15,103.05,2.58,39.94186046511628
2015-06-16,103.73,2.58,40.20542635658915
2015-06-17,103.84,2.58,40.248062015503876
2015-06-18,104.39,2.58,40.46124031007752
2015-06-19,104.32,2.58,40.43410852713178
2015-06-22,105.5,2.58,40.89147286821705
2015-06-23,104.76,2.58,40.604651162790695
2015-06-24,103.05,2.58,39.94186046511628
2015-06-25,103.6,2.58,40.155038759689916
2015-06-26,103.24,2.58,40.01550387596899
2015-06-29,101.02,2.58,39.15503875968992
2015-06-30,100.77,2.58,39.058139534883715
2015-07-01,101.62,2.58,39.3875968992248
2015-07-02,101.41,2.58,39.30620155038759
2015-07-06,101.92,2.58,39.50387596899225
2015-07-07,103.58,2.58,40.14728682170542
2015-07-08,103.43,2.58,40.08914728682171
2015-07-09,103.58,2.58,40.14728682170542
2015-07-10,104.36,2.58,40.44961240310077
2015-07-13,105.43,2.58,40.86434108527132
2015-07-14,105.83,2.58,41.019379844961236
2015-07-15,106.33,2.58,41.213178294573645
2015-07-16,108.1,2.58,41.899224806201545
2015-07-17,106.77,2.58,41.383720930232556
2015-07-20,106.63,2.58,41.32945736434108
2015-07-21,106.15,2.58,41.14341085271318
2015-07-22,106.72,2.58,41.36434108527131
2015-07-23,107.25,2.58,41.56976744186046
2015-07-24,106.69,2.58,41.35271317829457
2015-07-27,105.0,2.58,40.69767441860465
2015-07-28,105.64,2.58,40.945736434108525
2015-07-29,105.52,2.58,40.899224806201545
2015-07-30,105.74,2.58,40.984496124031004
2015-07-31,105.77,2.58,40.99612403100775
2015-08-03,105.05,2.58,40.71705426356589
2015-08-04,105.59,2.58,40.92635658914729
2015-08-05,106.78,2.58,41.3875968992248
2015-08-06,104.17,2.58,40.37596899224806
2015-08-07,105.44,2.58,40.86821705426357
2015-08-10,104.99,2.58,40.6937984496124
2015-08-11,104.62,2.58,40.55038759689923
2015-08-12,104.72,2.58,40.58914728682171
2015-08-13,104.9,2.58,40.65891472868217
2015-08-14,105.62,2.58,40.93798449612403
2015-08-17,105.56,2.58,40.91472868217054
2015-08-18,105.72,2.58,40.97674418604651
2015-08-19,106.27,2.58,41.189922480620154
2015-08-20,102.93,2.58,39.895348837209305
2015-08-21,89.28,2.58,34.604651162790695
2015-08-24,84.25,2.58,32.65503875968992
2015-08-25,79.87,2.58,30.957364341085274
2015-08-26,83.29,2.58,32.28294573643411
2015-08-27,86.6,2.58,33.565891472868216
2015-08-28,86.21,2.58,33.41472868217054
2015-08-31,85.75,2.58,33.23643410852713
2015-09-01,84.1,-0.04,-2102.5
2015-09-02,85.83,-0.04,-2145.75
2015-09-03,86.04,-0.04,-2151.0
2015-09-04,85.13,-0.04,-2128.25
2015-09-08,87.74,-0.04,-2193.5
2015-09-09,86.64,-0.04,-2166.0
2015-09-10,88.3,-0.04,-2207.5
2015-09-11,89.31,-0.04,-2232.75
2015-09-14,88.82,-0.04,-2220.5
2015-09-15,88.99,-0.04,-2224.75
2015-09-16,89.47,-0.04,-2236.75
2015-09-17,85.77,-0.04,-2144.25
2015-09-18,85.49,-0.04,-2137.25
2015-09-21,86.81,-0.04,-2170.25
2015-09-22,86.85,-0.04,-2171.25
2015-09-23,87.59,-0.04,-2189.75
2015-09-24,87.86,-0.04,-2196.5
2015-09-25,87.88,-0.04,-2197.0
2015-09-28,86.22,-0.04,-2155.5
2015-09-29,86.83,-0.04,-2170.75
2015-09-30,88.75,-0.04,-2218.75
2015-10-01,88.86,-0.04,-2221.5
2015-10-02,89.5,-0.04,-2237.5
2015-10-05,91.31,-0.04,-2282.75
2015-10-06,90.81,-0.04,-2270.25
2015-10-07,90.96,-0.04,-2274.0
2015-10-08,92.29,-0.04,-2307.25
2015-10-09,92.7,-0.04,-2317.5
2015-10-12,93.21,-0.04,-2330.25
2015-10-13,91.36,-0.04,-2284.0
2015-10-14,90.41,-0.04,-2260.25
2015-10-15,92.43,-0.04,-2310.75
2015-10-16,93.62,-0.04,-2340.5
2015-10-19,94.08,-0.04,-2352.0
2015-10-20,94.3,-0.04,-2357.5
2015-10-21,93.87,-0.04,-2346.75
2015-10-22,96.86,-0.04,-2421.5
2015-10-23,97.94,-0.04,-2448.5
2015-10-26,97.71,-0.04,-2442.75
2015-10-27,98.03,-0.04,-2450.75
2015-10-28,97.99,-0.04,-2449.75
2015-10-29,97.75,-0.04,-2443.75
2015-10-30,97.43,-0.04,-2435.75
2015-11-02,97.51,-0.04,-2437.75
2015-11-03,97.71,-0.04,-2442.75
2015-11-04,98.85,-0.04,-2471.25
2015-11-05,97.78,-0.04,-2444.5
2015-11-06,98.28,-0.04,-2457.0
2015-11-09,97.51,-0.04,-2437.75
2015-11-10,98.88,-0.04,-2472.0
2015-11-11,99.39,-0.04,-2484.75
2015-11-12,98.05,-0.04,-2451.25
2015-11-13,96.53,-0.04,-2413.25
2015-11-16,96.9,-0.04,-2422.5
2015-11-17,96.43,-0.04,-2410.75
2015-11-18,96.62,-0.04,-2415.5
2015-11-19,97.42,-0.04,-2435.5
2015-11-20,103.2,-0.11,-938.1818181818182
2015-11-23,101.03,-0.11,-918.4545454545455
2015-11-24,99.76,-0.11,-906.909090909091
2015-11-25,99.85,-0.11,-907.7272727272726
2015-11-27,100.18,-0.11,-910.7272727272727
2015-11-30,100.2,-0.11,-910.9090909090909
2015-12-01,101.79,-0.11,-925.3636363636364
2015-12-02,99.5,-0.11,-904.5454545454545
2015-12-03,96.38,-0.11,-876.1818181818181
2015-12-04,98.63,-0.11,-896.6363636363636
2015-12-07,98.83,-0.11,-898.4545454545454
2015-12-08,98.32,-0.11,-893.8181818181818
2015-12-09,97.72,-0.11,-888.3636363636364
2015-12-10,96.99,-0.11,-881.7272727272726
2015-12-11,96.12,-0.11,-873.8181818181819
2015-12-14,96.3,-0.11,-875.4545454545454
2015-12-15,97.98,-0.11,-890.7272727272727
2015-12-16,99.05,-0.11,-900.4545454545454
2015-12-17,97.87,-0.11,-889.7272727272727
2015-12-18,95.57,-0.11,-868.8181818181818
2015-12-21,95.68,-0.11,-869.8181818181819
2015-12-22,97.21,-0.11,-883.7272727272726
2015-12-23,98.0,-0.11,-890.9090909090909
2015-12-24,97.59,-0.11,-887.1818181818182
2015-12-28,98.22,-0.11,-892.9090909090909
2015-12-29,99.34,-0.11,-903.0909090909091
2015-12-30,98.28,-0.11,-893.4545454545455
2015-12-31,96.5,-0.11,-877.2727272727273
2016-01-04,94.38,-0.11,-858.0
2016-01-05,95.95,-0.11,-872.2727272727273
2016-01-06,96.29,-0.11,-875.3636363636364
2016-01-07,94.44,-0.11,-858.5454545454545
2016-01-08,93.14,-0.11,-846.7272727272727
2016-01-11,94.0,-0.11,-854.5454545454545
2016-01-12,94.85,-0.11,-862.2727272727273
2016-01-13,91.7,-0.11,-833.6363636363636
2016-01-14,94.32,-0.11,-857.4545454545454
2016-01-15,91.49,-0.11,-831.7272727272726
2016-01-19,90.88,-0.11,-826.1818181818181
2016-01-20,91.99,-0.11,-836.2727272727273
2016-01-21,91.95,-0.11,-835.9090909090909
2016-01-22,93.61,-0.11,-851.0
2016-01-25,91.73,-0.11,-833.909090909091
2016-01-26,92.64,-0.11,-842.1818181818181
2016-01-27,90.77,-0.11,-825.1818181818181
2016-01-28,92.03,-0.11,-836.6363636363636
2016-01-29,95.51,-0.11,-868.2727272727274
2016-02-01,96.37,-0.11,-876.0909090909091
2016-02-02,94.15,-0.11,-855.909090909091
2016-02-03,95.89,-0.11,-871.7272727272727
2016-02-04,96.75,-0.11,-879.5454545454545
2016-02-05,91.79,-0.11,-834.4545454545455
2016-02-08,90.92,-0.11,-826.5454545454545
2016-02-09,90.13,-0.11,-819.3636363636364
2016-02-10,90.26,-0.11,-820.5454545454546
2016-02-11,91.41,-0.11,-831.0
2016-02-12,94.56,-0.11,-859.6363636363636
2016-02-16,95.36,-0.11,-866.9090909090909
2016-02-17,98.36,-0.11,-894.1818181818181
2016-02-18,96.47,-0.11,-877.0
2016-02-19,97.19,-0.11,-883.5454545454545
2016-02-22,98.25,-0.11,-893.1818181818181
2016-02-23,97.36,-0.11,-885.0909090909091
2016-02-24,98.83,-0.11,-898.4545454545454
2016-02-25,100.07,0.11,909.7272727272726
2016-02-26,95.75,0.11,870.4545454545455
2016-02-29,96.64,0.11,878.5454545454545
2016-03-01,98.86,0.11,898.7272727272727
2016-03-02,98.63,0.11,896.6363636363636
2016-03-03,97.71,0.11,888.2727272727273
2016-03-04,99.18,0.11,901.6363636363637
2016-03-07,99.38,0.11,903.4545454545454
2016-03-08,99.27,0.11,902.4545454545454
2016-03-09,99.47,0.11,904.2727272727273
2016-03-10,98.02,0.11,891.090909090909
2016-03-11,99.96,0.11,908.7272727272726
2016-03-14,99.43,0.11,903.909090909091
2016-03-15,99.33,0.11,903.0
2016-03-16,100.29,0.11,911.7272727272727
2016-03-17,100.83,0.11,916.6363636363636
2016-03-18,102.01,0.11,927.3636363636364
2016-03-21,102.01,0.11,927.3636363636364
2016-03-22,102.15,0.11,928.6363636363637
2016-03-23,101.7,0.11,924.5454545454546
2016-03-24,101.89,0.11,926.2727272727273
2016-03-28,102.05,0.11,927.7272727272727
2016-03-29,102.57,0.11,932.4545454545454
2016-03-30,103.18,0.11,938.0000000000001
2016-03-31,104.01,0.11,945.5454545454546
2016-04-01,104.69,0.11,951.7272727272727
2016-04-04,104.96,0.11,954.1818181818181
2016-04-05,103.9,0.11,944.5454545454546
2016-04-06,105.13,0.11,955.7272727272726
2016-04-07,103.17,0.11,937.9090909090909
2016-04-08,103.38,0.11,939.8181818181818
2016-04-11,102.62,0.11,932.909090909091
2016-04-12,102.71,0.11,933.7272727272726
2016-04-13,103.31,0.11,939.1818181818182
2016-04-14,102.93,0.11,935.7272727272727
2016-04-15,102.83,0.11,934.8181818181818
2016-04-18,103.79,0.11,943.5454545454546
2016-04-19,103.92,0.11,944.7272727272727
2016-04-20,103.74,0.11,943.090909090909
2016-04-21,102.3,0.11,930.0
2016-04-22,102.33,0.11,930.2727272727273
2016-04-25,102.36,0.11,930.5454545454545
2016-04-26,103.92,0.11,944.7272727272727
2016-04-27,103.51,0.11,941.0
2016-04-28,101.37,0.11,921.5454545454546
2016-04-29,100.89,0.11,917.1818181818181
2016-05-02,102.21,0.11,929.1818181818181
2016-05-03,101.4,0.11,921.8181818181819
2016-05-04,99.89,0.11,908.0909090909091
2016-05-05,100.4,0.11,912.7272727272727
2016-05-06,101.04,0.11,918.5454545454546
2016-05-09,101.67,0.11,924.2727272727273
2016-05-10,102.8,0.11,934.5454545454545
2016-05-11,102.32,0.11,930.1818181818181
2016-05-12,102.21,0.11,929.1818181818181
2016-05-13,102.03,0.11,927.5454545454545
2016-05-16,103.73,0.11,943.0
2016-05-17,102.15,0.11,928.6363636363637
2016-05-18,102.7,0.11,933.6363636363636
2016-05-19,101.42,0.11,922.0
2016-05-20,103.03,0.11,936.6363636363636
2016-05-23,104.62,0.11,951.0909090909091
2016-05-24,107.31,3.26,32.91717791411043
2016-05-25,105.02,3.26,32.214723926380366
2016-05-26,106.83,3.26,32.76993865030675
2016-05-27,107.89,3.26,33.09509202453988
2016-05-31,106.66,3.26,32.717791411042946
2016-06-01,107.2,3.26,32.88343558282209
2016-06-02,108.12,3.26,33.16564417177914
2016-06-03,107.45,3.26,32.9601226993865
2016-06-06,108.13,3.26,33.168711656441715
2016-06-07,108.45,3.26,33.266871165644176
2016-06-08,107.43,3.26,32.95398773006136
2016-06-09,107.52,3.26,32.98159509202454
