date,AIG,AIG_EPS,PE Ratio
2015-10-20,60.27,1.36,44.31617647058823
2015-10-21,60.23,1.36,44.28676470588235
2015-10-22,60.75,1.36,44.66911764705882
2015-10-23,61.28,1.36,45.05882352941176
2015-10-26,61.16,1.36,44.97058823529411
2015-10-27,60.92,1.36,44.79411764705882
2015-10-28,63.89,1.36,46.97794117647059
2015-10-29,63.49,1.36,46.68382352941176
2015-10-30,63.06,1.36,46.36764705882353
2015-11-02,63.74,-0.12,-531.1666666666667
2015-11-03,60.96,-0.12,-508.0
2015-11-04,60.8,-0.12,-506.6666666666667
2015-11-05,62.0,-0.12,-516.6666666666667
2015-11-06,61.93,-0.12,-516.0833333333334
2015-11-09,61.21,-0.12,-510.08333333333337
2015-11-10,61.35,-0.12,-511.25000000000006
2015-11-11,60.67,-0.12,-505.58333333333337
2015-11-12,59.38,-0.12,-494.83333333333337
2015-11-13,59.31,-0.12,-494.25000000000006
2015-11-16,60.66,-0.12,-505.5
2015-11-17,61.0,-0.12,-508.33333333333337
2015-11-18,61.96,-0.12,-516.3333333333334
2015-11-19,61.98,-0.12,-516.5
2015-11-20,62.21,-0.12,-518.4166666666667
2015-11-23,62.76,-0.12,-523.0
2015-11-24,63.12,-0.12,-526.0
2015-11-25,63.15,-0.12,-526.25
2015-11-27,63.68,-0.12,-530.6666666666666
2015-11-30,63.58,-0.12,-529.8333333333334
2015-12-01,64.12,-0.12,-534.3333333333334
2015-12-02,63.5,-0.12,-529.1666666666667
2015-12-03,62.36,-0.12,-519.6666666666666
2015-12-04,63.99,-0.12,-533.25
2015-12-07,62.8,-0.12,-523.3333333333334
2015-12-08,62.75,-0.12,-522.9166666666667
2015-12-09,62.18,-0.12,-518.1666666666666
2015-12-10,60.98,-0.12,-508.1666666666667
2015-12-11,59.46,-0.12,-495.5
2015-12-14,58.42,-0.12,-486.83333333333337
2015-12-15,59.94,-0.12,-499.5
2015-12-16,60.93,-0.12,-507.75
2015-12-17,60.13,-0.12,-501.08333333333337
2015-12-18,59.6,-0.12,-496.6666666666667
2015-12-21,59.97,-0.12,-499.75
2015-12-22,60.73,-0.12,-506.0833333333333
2015-12-23,61.41,-0.12,-511.75
2015-12-24,61.7,-0.12,-514.1666666666667
2015-12-28,61.6,-0.12,-513.3333333333334
2015-12-29,62.54,-0.12,-521.1666666666666
2015-12-30,62.51,-0.12,-520.9166666666666
2015-12-31,61.97,-0.12,-516.4166666666666
2016-01-04,60.43,-0.12,-503.58333333333337
2016-01-05,60.64,-0.12,-505.33333333333337
2016-01-06,59.75,-0.12,-497.9166666666667
2016-01-07,58.32,-0.12,-486.0
2016-01-08,57.45,-0.12,-478.75000000000006
2016-01-11,57.69,-0.12,-480.75
2016-01-12,57.96,-0.12,-483.0
2016-01-13,56.67,-0.12,-472.25000000000006
2016-01-14,57.3,-0.12,-477.5
2016-01-15,56.09,-0.12,-467.4166666666667
2016-01-19,56.16,-0.12,-468.0
2016-01-20,55.05,-0.12,-458.75
2016-01-21,55.31,-0.12,-460.9166666666667
2016-01-22,56.35,-0.12,-469.58333333333337
2016-01-25,55.36,-0.12,-461.33333333333337
2016-01-26,55.91,-0.12,-465.91666666666663
2016-01-27,54.54,-0.12,-454.5
2016-01-28,54.71,-0.12,-455.9166666666667
2016-01-29,56.48,-0.12,-470.6666666666667
2016-02-01,56.29,-0.12,-469.08333333333337
2016-02-02,55.33,-0.12,-461.0833333333333
2016-02-03,54.31,-0.12,-452.58333333333337
2016-02-04,54.02,-0.12,-450.1666666666667
2016-02-05,53.37,-0.12,-444.75
2016-02-08,52.3,-0.12,-435.8333333333333
2016-02-09,52.25,-0.12,-435.4166666666667
2016-02-10,52.45,-0.12,-437.08333333333337
2016-02-11,50.52,-0.12,-421.00000000000006
2016-02-12,53.0,-0.12,-441.6666666666667
2016-02-16,52.06,-0.12,-433.83333333333337
2016-02-17,52.67,-0.12,-438.9166666666667
2016-02-18,51.92,-0.12,-432.6666666666667
2016-02-19,51.53,-1.36,-37.88970588235294
2016-02-22,52.1,-1.36,-38.30882352941176
2016-02-23,51.06,-1.36,-37.544117647058826
2016-02-24,50.92,-1.36,-37.44117647058823
2016-02-25,51.37,-1.36,-37.772058823529406
2016-02-26,51.09,-1.36,-37.56617647058823
2016-02-29,50.2,-1.36,-36.911764705882355
2016-03-01,51.88,-1.36,-38.14705882352941
2016-03-02,51.83,-1.36,-38.11029411764706
2016-03-03,52.27,-1.36,-38.43382352941176
2016-03-04,52.3,-1.36,-38.455882352941174
2016-03-07,52.66,-1.36,-38.72058823529411
2016-03-08,51.93,-1.36,-38.18382352941176
2016-03-09,51.59,-1.36,-37.93382352941176
2016-03-10,51.54,-1.36,-37.897058823529406
2016-03-11,52.89,-1.36,-38.88970588235294
2016-03-14,52.87,-1.36,-38.87499999999999
2016-03-15,53.02,-1.36,-38.98529411764706
2016-03-16,52.91,-1.36,-38.90441176470588
2016-03-17,53.18,-1.36,-39.10294117647059
2016-03-18,53.71,-1.36,-39.49264705882353
2016-03-21,53.57,-1.36,-39.38970588235294
2016-03-22,53.72,-1.36,-39.49999999999999
2016-03-23,53.44,-1.36,-39.29411764705882
2016-03-24,52.98,-1.36,-38.955882352941174
2016-03-28,53.41,-1.36,-39.272058823529406
2016-03-29,53.39,-1.36,-39.25735294117647
2016-03-30,54.52,-1.36,-40.088235294117645
2016-03-31,54.05,-1.36,-39.74264705882352
2016-04-01,54.89,-1.36,-40.36029411764706
2016-04-04,54.4,-1.36,-39.99999999999999
2016-04-05,53.68,-1.36,-39.470588235294116
2016-04-06,54.11,-1.36,-39.78676470588235
2016-04-07,53.11,-1.36,-39.05147058823529
2016-04-08,53.16,-1.36,-39.088235294117645
2016-04-11,53.41,-1.36,-39.272058823529406
2016-04-12,53.79,-1.36,-39.55147058823529
2016-04-13,55.14,-1.36,-40.54411764705882
2016-04-14,55.26,-1.36,-40.632352941176464
2016-04-15,54.95,-1.36,-40.404411764705884
2016-04-18,55.28,-1.36,-40.64705882352941
2016-04-19,55.72,-1.36,-40.970588235294116
2016-04-20,56.12,-1.36,-41.264705882352935
2016-04-21,55.52,-1.36,-40.8235294117647
2016-04-22,56.19,-1.36,-41.31617647058823
2016-04-25,55.95,-1.36,-41.13970588235294
2016-04-26,56.55,-1.36,-41.580882352941174
2016-04-27,56.63,-1.36,-41.63970588235294
2016-04-28,55.83,-1.36,-41.05147058823529
2016-04-29,55.82,-1.36,-41.04411764705882
2016-05-02,56.59,-0.16,-353.6875
2016-05-03,55.94,-0.16,-349.625
2016-05-04,54.85,-0.16,-342.8125
2016-05-05,54.81,-0.16,-342.5625
2016-05-06,55.04,-0.16,-344.0
2016-05-09,55.25,-0.16,-345.3125
2016-05-10,56.35,-0.16,-352.1875
2016-05-11,55.96,-0.16,-349.75
2016-05-12,56.29,-0.16,-351.8125
2016-05-13,55.66,-0.16,-347.87499999999994
2016-05-16,55.28,-0.16,-345.5
2016-05-17,55.4,-0.16,-346.25
2016-05-18,56.71,-0.16,-354.4375
2016-05-19,56.36,-0.16,-352.25
2016-05-20,56.97,-0.16,-356.0625
2016-05-23,56.9,-0.16,-355.625
2016-05-24,57.7,-0.16,-360.625
2016-05-25,58.05,-0.16,-362.8125
2016-05-26,57.75,-0.16,-360.9375
2016-05-27,58.32,-0.16,-364.5
2016-05-31,57.88,-0.16,-361.75
2016-06-01,57.74,-0.16,-360.875
2016-06-02,57.84,-0.16,-361.5
2016-06-03,57.26,-0.16,-357.875
2016-06-06,57.29,-0.16,-358.0625
2016-06-07,57.06,-0.16,-356.625
2016-06-08,56.92,-0.16,-355.75
2016-06-09,56.1,-0.16,-350.625
2016-06-10,54.99,-0.16,-343.6875
2016-06-13,54.4,-0.16,-340.0
2016-06-14,53.99,-0.16,-337.4375
2016-06-15,53.57,-0.16,-334.8125
2016-06-16,53.63,-0.16,-335.1875
2016-06-17,53.42,-0.16,-333.875
2016-06-20,53.73,-0.16,-335.8125
2016-06-21,53.79,-0.16,-336.1875
2016-06-22,53.68,-0.16,-335.5
2016-06-23,54.71,-0.16,-341.9375
2016-06-24,50.72,-0.16,-317.0
2016-06-27,48.79,-0.16,-304.9375
2016-06-28,49.82,-0.16,-311.375
2016-06-29,51.46,-0.16,-321.625
2016-06-30,52.89,-0.16,-330.5625
2016-07-01,52.87,-0.16,-330.4375
2016-07-05,51.21,-0.16,-320.0625
2016-07-06,51.26,-0.16,-320.375
2016-07-07,51.82,-0.16,-323.875
2016-07-08,53.01,-0.16,-331.3125
2016-07-11,53.29,-0.16,-333.0625
2016-07-12,53.86,-0.16,-336.625
2016-07-13,53.81,-0.16,-336.3125
2016-07-14,54.4,-0.16,-340.0
2016-07-15,54.44,-0.16,-340.25
2016-07-18,54.56,-0.16,-341.0
2016-07-19,54.46,-0.16,-340.375
2016-07-20,54.57,-0.16,-341.0625
2016-07-21,54.29,-0.16,-339.3125
2016-07-22,54.62,-0.16,-341.375
2016-07-25,54.66,-0.16,-341.62499999999994
2016-07-26,54.69,-0.16,-341.8125
2016-07-27,54.62,-0.16,-341.375
2016-07-28,54.79,-0.16,-342.4375
2016-07-29,54.44,-0.16,-340.25
2016-08-01,54.21,-0.16,-338.8125
2016-08-02,54.14,1.68,32.226190476190474
2016-08-03,58.1,1.68,34.583333333333336
2016-08-04,57.61,1.68,34.291666666666664
2016-08-05,59.1,1.68,35.17857142857143
2016-08-08,59.39,1.68,35.351190476190474
2016-08-09,59.27,1.68,35.279761904761905
2016-08-10,59.0,1.68,35.11904761904762
2016-08-11,59.18,1.68,35.226190476190474
2016-08-12,58.85,1.68,35.029761904761905
2016-08-15,59.22,1.68,35.25
2016-08-16,59.31,1.68,35.30357142857143
2016-08-17,59.03,1.68,35.136904761904766
2016-08-18,58.98,1.68,35.107142857142854
2016-08-19,58.86,1.68,35.035714285714285
2016-08-22,58.99,1.68,35.11309523809524
2016-08-23,59.02,1.68,35.13095238095239
2016-08-24,58.91,1.68,35.06547619047619
2016-08-25,58.94,1.68,35.083333333333336
2016-08-26,59.02,1.68,35.13095238095239
2016-08-29,59.43,1.68,35.375
2016-08-30,59.64,1.68,35.5
2016-08-31,59.83,1.68,35.61309523809524
2016-09-01,59.41,1.68,35.36309523809524
2016-09-02,59.86,1.68,35.63095238095238
2016-09-06,59.45,1.68,35.386904761904766
2016-09-07,59.37,1.68,35.339285714285715
2016-09-08,59.04,1.68,35.142857142857146
2016-09-09,58.67,1.68,34.92261904761905
2016-09-12,58.99,1.68,35.11309523809524
2016-09-13,58.23,1.68,34.660714285714285
2016-09-14,58.08,1.68,34.57142857142857
2016-09-15,58.59,1.68,34.875
2016-09-16,57.9,1.68,34.464285714285715
2016-09-19,57.84,1.68,34.42857142857143
2016-09-20,57.84,1.68,34.42857142857143
2016-09-21,58.09,1.68,34.577380952380956
2016-09-22,58.99,1.68,35.11309523809524
2016-09-23,58.73,1.68,34.958333333333336
2016-09-26,58.25,1.68,34.67261904761905
2016-09-27,58.51,1.68,34.82738095238095
2016-09-28,59.5,1.68,35.41666666666667
2016-09-29,58.4,1.68,34.76190476190476
2016-09-30,59.34,1.68,35.32142857142858
2016-10-03,58.92,1.68,35.07142857142858
2016-10-04,59.08,1.68,35.166666666666664
2016-10-05,59.9,1.68,35.654761904761905
2016-10-06,59.95,1.68,35.68452380952381
2016-10-07,60.06,1.68,35.75
2016-10-10,60.44,1.68,35.976190476190474
2016-10-11,59.86,1.68,35.63095238095238
2016-10-12,60.44,1.68,35.976190476190474
2016-10-13,59.59,1.68,35.4702380952381
2016-10-14,59.86,1.68,35.63095238095238
2016-10-17,60.29,1.68,35.88690476190476
2016-10-18,60.49,1.68,36.00595238095239
2016-10-19,60.71,1.68,36.136904761904766
2016-10-20,60.07,1.68,35.75595238095238
2016-10-21,60.0,1.68,35.714285714285715
2016-10-24,60.32,1.68,35.904761904761905
2016-10-25,60.55,1.68,36.041666666666664
2016-10-26,61.11,1.68,36.375
2016-10-27,61.42,1.68,36.55952380952381
2016-10-28,61.28,1.68,36.47619047619048
2016-10-31,61.7,1.68,36.72619047619048
2016-11-01,60.68,1.68,36.11904761904762
2016-11-02,60.55,1.68,36.041666666666664
2016-11-03,58.15,0.45,129.22222222222223
2016-11-04,57.38,0.45,127.51111111111112
2016-11-07,59.28,0.45,131.73333333333332
2016-11-08,59.5,0.45,132.22222222222223
2016-11-09,60.93,0.45,135.4
2016-11-10,63.21,0.45,140.46666666666667
2016-11-11,63.32,0.45,140.7111111111111
2016-11-14,64.45,0.45,143.22222222222223
2016-11-15,64.6,0.45,143.55555555555554
2016-11-16,64.1,0.45,142.44444444444443
2016-11-17,64.23,0.45,142.73333333333335
2016-11-18,63.91,0.45,142.0222222222222
2016-11-21,63.92,0.45,142.04444444444445
2016-11-22,64.0,0.45,142.22222222222223
2016-11-23,64.33,0.45,142.95555555555555
2016-11-25,64.44,0.45,143.2
2016-11-28,63.31,0.45,140.6888888888889
2016-11-29,63.28,0.45,140.62222222222223
2016-11-30,63.33,0.45,140.73333333333332
2016-12-01,64.11,0.45,142.46666666666667
2016-12-02,63.75,0.45,141.66666666666666
2016-12-05,64.22,0.45,142.7111111111111
2016-12-06,64.2,0.45,142.66666666666666
2016-12-07,64.92,0.45,144.26666666666668
2016-12-08,65.82,0.45,146.26666666666665
2016-12-09,65.83,0.45,146.2888888888889
2016-12-12,65.62,0.45,145.82222222222222
2016-12-13,66.31,0.45,147.35555555555555
2016-12-14,66.01,0.45,146.6888888888889
2016-12-15,66.19,0.45,147.08888888888887
2016-12-16,66.3,0.45,147.33333333333331
2016-12-19,66.54,0.45,147.86666666666667
2016-12-20,66.6,0.45,147.99999999999997
2016-12-21,66.66,0.45,148.13333333333333
2016-12-22,66.23,0.45,147.17777777777778
2016-12-23,66.41,0.45,147.57777777777775
2016-12-27,66.7,0.45,148.22222222222223
2016-12-28,65.88,0.45,146.39999999999998
2016-12-29,65.5,0.45,145.55555555555554
2016-12-30,65.31,0.45,145.13333333333333
2017-01-03,65.12,0.45,144.7111111111111
2017-01-04,65.97,0.45,146.6
2017-01-05,65.6,0.45,145.77777777777777
2017-01-06,66.81,0.45,148.46666666666667
2017-01-09,66.38,0.45,147.5111111111111
2017-01-10,67.2,0.45,149.33333333333334
2017-01-11,66.95,0.45,148.77777777777777
2017-01-12,66.25,0.45,147.22222222222223
2017-01-13,66.35,0.45,147.44444444444443
2017-01-17,66.06,0.45,146.8
2017-01-18,66.24,0.45,147.2
2017-01-19,66.29,0.45,147.31111111111113
2017-01-20,66.54,0.45,147.86666666666667
2017-01-23,65.49,0.45,145.53333333333333
2017-01-24,65.5,0.45,145.55555555555554
2017-01-25,65.72,0.45,146.04444444444445
2017-01-26,66.02,0.45,146.7111111111111
2017-01-27,65.21,0.45,144.9111111111111
2017-01-30,64.89,0.45,144.2
2017-01-31,64.26,0.45,142.8
2017-02-01,64.27,0.45,142.82222222222222
2017-02-02,64.12,0.45,142.4888888888889
2017-02-03,64.94,0.45,144.3111111111111
2017-02-06,64.9,0.45,144.22222222222223
2017-02-07,64.88,0.45,144.17777777777778
2017-02-08,64.91,0.45,144.24444444444444
2017-02-09,65.32,0.45,145.15555555555554
2017-02-10,65.61,0.45,145.79999999999998
2017-02-13,66.14,0.45,146.9777777777778
2017-02-14,66.89,0.45,148.64444444444445
2017-02-15,60.85,0.45,135.22222222222223
2017-02-16,62.27,0.45,138.3777777777778
2017-02-17,62.5,0.45,138.88888888888889
2017-02-21,63.41,0.45,140.9111111111111
2017-02-22,63.83,0.45,141.84444444444443
2017-02-23,64.02,-2.75,-23.279999999999998
2017-02-24,63.63,-2.75,-23.13818181818182
2017-02-27,64.0,-2.75,-23.272727272727273
2017-02-28,63.92,-2.75,-23.243636363636366
2017-03-01,64.63,-2.75,-23.50181818181818
2017-03-02,63.9,-2.75,-23.236363636363635
2017-03-03,64.22,-2.75,-23.35272727272727
2017-03-06,63.78,-2.75,-23.19272727272727
2017-03-07,63.45,-2.75,-23.072727272727274
2017-03-08,63.44,-2.75,-23.069090909090907
2017-03-09,63.21,-2.75,-22.985454545454544
2017-03-10,63.08,-2.75,-22.938181818181818
2017-03-13,63.18,-2.75,-22.974545454545453
2017-03-14,62.88,-2.75,-22.865454545454547
2017-03-15,63.23,-2.75,-22.992727272727272
2017-03-16,62.91,-2.75,-22.876363636363635
2017-03-17,62.42,-2.75,-22.69818181818182
2017-03-20,62.37,-2.75,-22.68
2017-03-21,61.76,-2.75,-22.458181818181817
2017-03-22,61.24,-2.75,-22.26909090909091
2017-03-23,61.34,-2.75,-22.30545454545455
2017-03-24,60.88,-2.75,-22.13818181818182
2017-03-27,60.93,-2.75,-22.156363636363636
2017-03-28,61.86,-2.75,-22.494545454545456
2017-03-29,61.77,-2.75,-22.461818181818185
2017-03-30,62.57,-2.75,-22.752727272727274
2017-03-31,62.43,-2.75,-22.701818181818183
2017-04-03,61.79,-2.75,-22.46909090909091
2017-04-04,62.18,-2.75,-22.61090909090909
2017-04-05,61.62,-2.75,-22.407272727272726
2017-04-06,61.84,-2.75,-22.487272727272728
2017-04-07,61.34,-2.75,-22.30545454545455
2017-04-10,61.48,-2.75,-22.356363636363636
2017-04-11,60.79,-2.75,-22.105454545454545
2017-04-12,60.17,-2.75,-21.88
2017-04-13,59.55,-2.75,-21.654545454545453
2017-04-17,59.93,-2.75,-21.792727272727273
2017-04-18,59.5,-2.75,-21.636363636363637
2017-04-19,58.98,-2.75,-21.447272727272725
2017-04-20,59.67,-2.75,-21.69818181818182
2017-04-21,59.13,-2.75,-21.501818181818184
2017-04-24,59.69,-2.75,-21.705454545454543
2017-04-25,60.07,-2.75,-21.843636363636364
2017-04-26,60.16,-2.75,-21.876363636363635
2017-04-27,61.15,-2.75,-22.236363636363635
2017-04-28,60.91,-2.75,-22.14909090909091
2017-05-01,61.61,-2.75,-22.403636363636362
2017-05-02,61.53,-2.75,-22.374545454545455
2017-05-03,61.54,-2.75,-22.37818181818182
2017-05-04,62.67,1.21,51.79338842975207
2017-05-05,62.71,1.21,51.82644628099174
2017-05-08,61.92,1.21,51.17355371900827
2017-05-09,61.82,1.21,51.09090909090909
2017-05-10,61.37,1.21,50.71900826446281
2017-05-11,61.79,1.21,51.06611570247934
2017-05-12,60.99,1.21,50.404958677685954
2017-05-15,61.82,1.21,51.09090909090909
2017-05-16,62.08,1.21,51.30578512396694
2017-05-17,61.56,1.21,50.876033057851245
2017-05-18,61.39,1.21,50.735537190082646
2017-05-19,61.2,1.21,50.578512396694215
2017-05-22,61.38,1.21,50.727272727272734
2017-05-23,62.17,1.21,51.380165289256205
2017-05-24,62.6,1.21,51.735537190082646
2017-05-25,63.12,1.21,52.16528925619835
2017-05-26,63.55,1.21,52.52066115702479
2017-05-30,64.1,1.21,52.97520661157024
2017-05-31,63.63,1.21,52.586776859504134
2017-06-01,63.9,1.21,52.8099173553719
2017-06-02,64.24,1.21,53.090909090909086
2017-06-05,63.83,1.21,52.752066115702476
2017-06-06,63.31,1.21,52.32231404958678
2017-06-07,63.16,1.21,52.19834710743802
2017-06-08,63.66,1.21,52.611570247933884
2017-06-09,64.18,1.21,53.041322314049594
2017-06-12,63.82,1.21,52.743801652892564
2017-06-13,64.23,1.21,53.08264462809918
2017-06-14,64.25,1.21,53.09917355371901
2017-06-15,63.81,1.21,52.735537190082646
2017-06-16,63.79,1.21,52.71900826446281
2017-06-19,63.95,1.21,52.85123966942149
2017-06-20,63.39,1.21,52.388429752066116
2017-06-21,63.22,1.21,52.247933884297524
2017-06-22,63.05,1.21,52.107438016528924
2017-06-23,63.02,1.21,52.082644628099175
2017-06-26,63.18,1.21,52.214876033057855
2017-06-27,63.41,1.21,52.40495867768595
2017-06-28,63.84,1.21,52.7603305785124
2017-06-29,63.5,1.21,52.47933884297521
2017-06-30,62.52,1.21,51.66942148760331
2017-07-03,63.29,1.21,52.30578512396694
2017-07-05,62.78,1.21,51.88429752066116
2017-07-06,63.08,1.21,52.13223140495868
2017-07-07,63.35,1.21,52.35537190082645
2017-07-10,63.07,1.21,52.12396694214876
2017-07-11,62.91,1.21,51.99173553719008
2017-07-12,63.19,1.21,52.22314049586777
2017-07-13,64.13,1.21,53.0
2017-07-14,64.11,1.21,52.98347107438017
2017-07-17,64.05,1.21,52.93388429752066
2017-07-18,63.87,1.21,52.78512396694215
2017-07-19,64.19,1.21,53.049586776859506
2017-07-20,64.23,1.21,53.08264462809918
2017-07-21,64.2,1.21,53.057851239669425
2017-07-24,64.53,1.21,53.3305785123967
2017-07-25,65.29,1.21,53.95867768595042
2017-07-26,65.19,1.21,53.87603305785124
2017-07-27,65.17,1.21,53.85950413223141
2017-07-28,65.27,1.21,53.942148760330575
2017-07-31,65.45,1.21,54.09090909090909
2017-08-01,65.48,1.21,54.11570247933885
2017-08-02,65.9,1.21,54.46280991735538
2017-08-03,66.06,1.22,54.14754098360656
2017-08-04,65.08,1.22,53.34426229508197
2017-08-07,64.98,1.22,53.26229508196722
2017-08-08,64.57,1.22,52.92622950819672
2017-08-09,64.01,1.22,52.4672131147541
2017-08-10,63.0,1.22,51.63934426229508
2017-08-11,62.65,1.22,51.35245901639344
2017-08-14,62.88,1.22,51.54098360655738
2017-08-15,63.03,1.22,51.66393442622951
2017-08-16,62.97,1.22,51.614754098360656
2017-08-17,61.67,1.22,50.549180327868854
2017-08-18,61.34,1.22,50.278688524590166
2017-08-21,61.29,1.22,50.23770491803279
2017-08-22,61.22,1.22,50.18032786885246
2017-08-23,60.77,1.22,49.81147540983607
2017-08-24,60.23,1.22,49.368852459016395
2017-08-25,60.78,1.22,49.81967213114754
2017-08-28,60.66,1.22,49.721311475409834
2017-08-29,60.21,1.22,49.352459016393446
2017-08-30,60.2,1.22,49.34426229508197
2017-08-31,60.48,1.22,49.57377049180328
2017-09-01,60.7,1.22,49.75409836065574
2017-09-05,59.65,1.22,48.89344262295082
2017-09-06,59.47,1.22,48.74590163934426
2017-09-07,58.27,1.22,47.76229508196722
2017-09-08,59.78,1.22,49.0
2017-09-11,60.77,1.22,49.81147540983607
2017-09-12,61.2,1.22,50.16393442622951
2017-09-13,60.74,1.22,49.786885245901644
2017-09-14,59.81,1.22,49.02459016393443
2017-09-15,59.62,1.22,48.868852459016395
2017-09-18,59.39,1.22,48.68032786885246
2017-09-19,59.49,1.22,48.76229508196722
2017-09-20,60.12,1.22,49.278688524590166
2017-09-21,60.5,1.22,49.59016393442623
2017-09-22,60.71,1.22,49.76229508196722
2017-09-25,61.01,1.22,50.00819672131148
2017-09-26,60.47,1.22,49.5655737704918
2017-09-27,61.25,1.22,50.204918032786885
2017-09-28,60.97,1.22,49.97540983606557
2017-09-29,61.39,1.22,50.31967213114754
2017-10-02,61.86,1.22,50.704918032786885
2017-10-03,61.63,1.22,50.516393442622956
2017-10-04,61.58,1.22,50.47540983606557
2017-10-05,61.98,1.22,50.803278688524586
2017-10-06,62.26,1.22,51.0327868852459
2017-10-09,61.78,1.22,50.63934426229508
2017-10-10,61.78,1.22,50.63934426229508
2017-10-11,61.84,1.22,50.68852459016394
2017-10-12,62.55,1.22,51.27049180327869
2017-10-13,63.16,1.22,51.77049180327869
2017-10-16,63.98,1.22,52.44262295081967
2017-10-17,63.63,1.22,52.15573770491804
2017-10-18,63.44,1.22,52.0
2017-10-19,65.07,1.22,53.33606557377049
2017-10-20,64.87,1.22,53.17213114754099
2017-10-23,64.96,1.22,53.24590163934426
2017-10-24,65.13,1.22,53.385245901639344
2017-10-25,65.1,1.22,53.36065573770492
2017-10-26,64.85,1.22,53.15573770491803
2017-10-27,64.55,1.22,52.90983606557377
2017-10-30,64.78,1.22,53.09836065573771
2017-10-31,64.61,1.22,52.959016393442624
2017-11-01,64.66,1.22,53.0
2017-11-02,64.98,1.22,53.26229508196722
2017-11-03,62.0,-1.82,-34.065934065934066
2017-11-06,62.49,-1.82,-34.33516483516483
2017-11-07,62.13,-1.82,-34.137362637362635
2017-11-08,61.67,-1.82,-33.88461538461539
2017-11-09,62.24,-1.82,-34.1978021978022
2017-11-10,62.06,-1.82,-34.0989010989011
2017-11-13,62.0,-1.82,-34.065934065934066
2017-11-14,61.46,-1.82,-33.76923076923077
2017-11-15,61.14,-1.82,-33.59340659340659
2017-11-16,60.06,-1.82,-33.0
2017-11-17,60.06,-1.82,-33.0
2017-11-20,59.69,-1.82,-32.79670329670329
2017-11-21,59.63,-1.82,-32.76373626373626
2017-11-22,59.23,-1.82,-32.543956043956044
2017-11-24,59.03,-1.82,-32.434065934065934
2017-11-27,58.76,-1.82,-32.285714285714285
2017-11-28,59.82,-1.82,-32.86813186813187
2017-11-29,60.3,-1.82,-33.13186813186813
2017-11-30,59.96,-1.82,-32.94505494505494
2017-12-01,59.88,-1.82,-32.9010989010989
2017-12-04,59.26,-1.82,-32.560439560439555
2017-12-05,59.53,-1.82,-32.70879120879121
2017-12-06,60.03,-1.82,-32.98351648351648
2017-12-07,59.55,-1.82,-32.71978021978022
2017-12-08,59.51,-1.82,-32.6978021978022
2017-12-11,59.79,-1.82,-32.85164835164835
2017-12-12,59.93,-1.82,-32.92857142857143
2017-12-13,58.97,-1.82,-32.4010989010989
2017-12-14,58.11,-1.82,-31.928571428571427
2017-12-15,59.39,-1.82,-32.63186813186813
2017-12-18,59.58,-1.82,-32.73626373626374
2017-12-19,59.78,-1.82,-32.84615384615385
2017-12-20,60.0,-1.82,-32.967032967032964
2017-12-21,60.08,-1.82,-33.01098901098901
2017-12-22,59.31,-1.82,-32.58791208791209
2017-12-26,59.43,-1.82,-32.65384615384615
2017-12-27,59.54,-1.82,-32.714285714285715
2017-12-28,60.0,-1.82,-32.967032967032964
2017-12-29,59.58,-1.82,-32.73626373626374
2018-01-02,59.5,-1.82,-32.69230769230769
2018-01-03,60.16,-1.82,-33.05494505494505
2018-01-04,60.4,-1.82,-33.18681318681318
2018-01-05,60.65,-1.82,-33.324175824175825
2018-01-08,60.25,-1.82,-33.104395604395606
2018-01-09,60.63,-1.82,-33.31318681318681
2018-01-10,61.0,-1.82,-33.51648351648352
2018-01-11,61.15,-1.82,-33.598901098901095
2018-01-12,60.97,-1.82,-33.5
2018-01-16,61.06,-1.82,-33.54945054945055
2018-01-17,61.42,-1.82,-33.747252747252745
2018-01-18,61.53,-1.82,-33.80769230769231
2018-01-19,61.55,-1.82,-33.818681318681314
2018-01-22,61.0,-1.82,-33.51648351648352
2018-01-23,62.34,-1.82,-34.252747252747255
2018-01-24,64.32,-1.82,-35.340659340659336
2018-01-25,64.8,-1.82,-35.6043956043956
2018-01-26,64.68,-1.82,-35.53846153846154
2018-01-29,64.26,-1.82,-35.30769230769231
2018-01-30,63.35,-1.82,-34.80769230769231
2018-01-31,63.92,-1.82,-35.120879120879124
2018-02-01,64.17,-1.82,-35.25824175824176
2018-02-02,63.04,-1.82,-34.637362637362635
2018-02-05,60.63,-1.82,-33.31318681318681
2018-02-06,60.26,-1.82,-33.10989010989011
2018-02-07,60.47,-1.82,-33.22527472527472
2018-02-08,58.28,-1.82,-32.02197802197802
2018-02-09,60.22,-1.82,-33.08791208791209
2018-02-12,59.61,-1.82,-32.75274725274725
2018-02-13,59.43,-1.82,-32.65384615384615
2018-02-14,59.41,-1.82,-32.64285714285714
2018-02-15,59.23,-1.82,-32.543956043956044
2018-02-16,59.47,-7.15,-8.317482517482517
2018-02-20,60.04,-7.15,-8.397202797202796
2018-02-21,60.18,-7.15,-8.416783216783216
2018-02-22,59.96,-7.15,-8.386013986013985
2018-02-23,60.07,-7.15,-8.4013986013986
2018-02-26,59.01,-7.15,-8.253146853146852
2018-02-27,58.23,-7.15,-8.144055944055943
2018-02-28,57.34,-7.15,-8.01958041958042
2018-03-01,56.47,-7.15,-7.897902097902097
2018-03-02,56.51,-7.15,-7.903496503496503
