date,WST,WST_EPS,PE Ratio
2016-07-05,75.89,0.31,244.80645161290323
2016-07-06,75.97,0.31,245.06451612903226
2016-07-07,76.3,0.31,246.1290322580645
2016-07-08,77.28,0.31,249.29032258064515
2016-07-11,77.73,0.31,250.74193548387098
2016-07-12,78.57,0.31,253.4516129032258
2016-07-13,77.92,0.31,251.35483870967744
2016-07-14,78.29,0.31,252.5483870967742
2016-07-15,77.79,0.31,250.93548387096777
2016-07-18,77.45,0.31,249.83870967741936
2016-07-19,77.44,0.31,249.80645161290323
2016-07-20,78.48,0.31,253.16129032258067
2016-07-21,77.41,0.31,249.70967741935482
2016-07-22,78.02,0.31,251.6774193548387
2016-07-25,77.5,0.31,250.0
2016-07-26,78.06,0.31,251.80645161290323
2016-07-27,78.43,0.31,253.00000000000003
2016-07-28,80.0,0.31,258.06451612903226
2016-07-29,80.28,0.31,258.9677419354839
2016-08-01,80.95,0.61,132.7049180327869
2016-08-02,80.81,0.61,132.47540983606558
2016-08-03,80.96,0.61,132.72131147540983
2016-08-04,81.5,0.61,133.60655737704917
2016-08-05,81.73,0.61,133.98360655737707
2016-08-08,80.64,0.61,132.19672131147541
2016-08-09,81.33,0.61,133.327868852459
2016-08-10,81.6,0.61,133.77049180327867
2016-08-11,81.39,0.61,133.4262295081967
2016-08-12,81.0,0.61,132.78688524590163
2016-08-15,81.18,0.61,133.08196721311478
2016-08-16,80.21,0.61,131.4918032786885
2016-08-17,80.12,0.61,131.344262295082
2016-08-18,81.13,0.61,133.0
2016-08-19,81.76,0.61,134.0327868852459
2016-08-22,81.56,0.61,133.70491803278688
2016-08-23,81.34,0.61,133.344262295082
2016-08-24,81.06,0.61,132.88524590163934
2016-08-25,81.05,0.61,132.86885245901638
2016-08-26,81.56,0.61,133.70491803278688
2016-08-29,82.61,0.61,135.4262295081967
2016-08-30,82.45,0.61,135.1639344262295
2016-08-31,81.83,0.61,134.14754098360655
2016-09-01,81.73,0.61,133.98360655737707
2016-09-02,84.03,0.61,137.75409836065575
2016-09-06,83.5,0.61,136.88524590163934
2016-09-07,83.45,0.61,136.80327868852459
2016-09-08,82.51,0.61,135.26229508196724
2016-09-09,80.19,0.61,131.45901639344262
2016-09-12,82.34,0.61,134.98360655737704
2016-09-13,80.15,0.61,131.39344262295083
2016-09-14,80.76,0.61,132.39344262295083
2016-09-15,82.5,0.61,135.24590163934425
2016-09-16,81.39,0.61,133.4262295081967
2016-09-19,81.32,0.61,133.31147540983605
2016-09-20,81.32,0.61,133.31147540983605
2016-09-21,74.97,0.61,122.90163934426229
2016-09-22,74.62,0.61,122.32786885245902
2016-09-23,72.55,0.61,118.93442622950819
2016-09-26,71.79,0.61,117.68852459016395
2016-09-27,73.51,0.61,120.50819672131149
2016-09-28,74.76,0.61,122.55737704918035
2016-09-29,73.74,0.61,120.88524590163934
2016-09-30,74.5,0.61,122.1311475409836
2016-10-03,74.48,0.61,122.09836065573771
2016-10-04,73.25,0.61,120.08196721311475
2016-10-05,73.97,0.61,121.26229508196721
2016-10-06,74.91,0.61,122.80327868852459
2016-10-07,75.44,0.61,123.67213114754098
2016-10-10,75.6,0.61,123.93442622950819
2016-10-11,74.17,0.61,121.59016393442623
2016-10-12,73.95,0.61,121.22950819672131
2016-10-13,73.07,0.61,119.78688524590163
2016-10-14,72.84,0.61,119.40983606557378
2016-10-17,72.61,0.61,119.0327868852459
2016-10-18,72.97,0.61,119.62295081967213
2016-10-19,72.73,0.61,119.22950819672133
2016-10-20,72.49,0.61,118.83606557377048
2016-10-21,71.68,0.61,117.50819672131149
2016-10-24,72.17,0.61,118.31147540983608
2016-10-25,71.13,0.61,116.60655737704917
2016-10-26,70.57,0.61,115.68852459016392
2016-10-27,72.42,0.61,118.72131147540985
2016-10-28,73.3,0.61,120.1639344262295
2016-10-31,76.03,0.51,149.078431372549
2016-11-01,74.26,0.51,145.60784313725492
2016-11-02,74.43,0.51,145.94117647058823
2016-11-03,74.65,0.51,146.37254901960785
2016-11-04,75.39,0.51,147.8235294117647
2016-11-07,77.41,0.51,151.7843137254902
2016-11-08,77.57,0.51,152.09803921568627
2016-11-09,77.56,0.51,152.07843137254903
2016-11-10,77.5,0.51,151.9607843137255
2016-11-11,77.55,0.51,152.05882352941177
2016-11-14,77.22,0.51,151.41176470588235
2016-11-15,79.31,0.51,155.50980392156862
2016-11-16,79.53,0.51,155.94117647058823
2016-11-17,80.19,0.51,157.23529411764704
2016-11-18,80.14,0.51,157.13725490196077
2016-11-21,80.31,0.51,157.47058823529412
2016-11-22,80.53,0.51,157.90196078431373
2016-11-23,81.5,0.51,159.80392156862746
2016-11-25,82.04,0.51,160.86274509803923
2016-11-28,81.68,0.51,160.15686274509804
2016-11-29,82.34,0.51,161.45098039215688
2016-11-30,81.15,0.51,159.11764705882354
2016-12-01,79.72,0.51,156.31372549019608
2016-12-02,80.57,0.51,157.98039215686273
2016-12-05,81.46,0.51,159.72549019607843
2016-12-06,83.39,0.51,163.50980392156862
2016-12-07,83.48,0.51,163.68627450980392
2016-12-08,84.23,0.51,165.15686274509804
2016-12-09,84.21,0.51,165.1176470588235
2016-12-12,84.45,0.51,165.58823529411765
2016-12-13,84.48,0.51,165.64705882352942
2016-12-14,84.66,0.51,166.0
2016-12-15,85.3,0.51,167.2549019607843
2016-12-16,84.63,0.51,165.94117647058823
2016-12-19,85.01,0.51,166.68627450980392
2016-12-20,84.25,0.51,165.19607843137254
2016-12-21,84.62,0.51,165.921568627451
2016-12-22,83.92,0.51,164.54901960784315
2016-12-23,84.05,0.51,164.80392156862743
2016-12-27,84.8,0.51,166.27450980392155
2016-12-28,84.75,0.51,166.1764705882353
2016-12-29,85.23,0.51,167.11764705882354
2016-12-30,84.83,0.51,166.33333333333331
2017-01-03,84.07,0.51,164.84313725490193
2017-01-04,85.3,0.51,167.2549019607843
2017-01-05,85.03,0.51,166.72549019607843
2017-01-06,86.63,0.51,169.8627450980392
2017-01-09,86.84,0.51,170.27450980392157
2017-01-10,87.7,0.51,171.9607843137255
2017-01-11,85.97,0.51,168.5686274509804
2017-01-12,86.01,0.51,168.64705882352942
2017-01-13,85.87,0.51,168.37254901960785
2017-01-17,84.26,0.51,165.2156862745098
2017-01-18,84.35,0.51,165.39215686274508
2017-01-19,83.72,0.51,164.15686274509804
2017-01-20,83.54,0.51,163.80392156862746
2017-01-23,82.4,0.51,161.5686274509804
2017-01-24,84.3,0.51,165.2941176470588
2017-01-25,84.55,0.51,165.7843137254902
2017-01-26,83.79,0.51,164.29411764705884
2017-01-27,83.7,0.51,164.11764705882354
2017-01-30,83.43,0.51,163.58823529411765
2017-01-31,84.63,0.51,165.94117647058823
2017-02-01,84.5,0.51,165.68627450980392
2017-02-02,84.54,0.51,165.76470588235296
2017-02-03,86.43,0.51,169.47058823529412
2017-02-06,85.62,0.51,167.88235294117646
2017-02-07,85.66,0.51,167.96078431372547
2017-02-08,86.0,0.51,168.62745098039215
2017-02-09,86.0,0.51,168.62745098039215
2017-02-10,85.91,0.51,168.45098039215685
2017-02-13,86.42,0.51,169.45098039215685
2017-02-14,86.93,0.51,170.45098039215688
2017-02-15,86.96,0.51,170.50980392156862
2017-02-16,82.06,0.51,160.90196078431373
2017-02-17,83.13,0.51,163.0
2017-02-21,83.47,0.51,163.66666666666666
2017-02-22,83.24,0.51,163.21568627450978
2017-02-23,83.77,0.51,164.2549019607843
2017-02-24,84.13,0.51,164.96078431372547
2017-02-27,83.75,0.51,164.2156862745098
2017-02-28,82.47,0.53,155.60377358490564
2017-03-01,84.44,0.53,159.32075471698113
2017-03-02,82.94,0.53,156.49056603773585
2017-03-03,81.71,0.53,154.1698113207547
2017-03-06,81.39,0.53,153.56603773584905
2017-03-07,81.19,0.53,153.188679245283
2017-03-08,80.49,0.53,151.86792452830187
2017-03-09,81.29,0.53,153.37735849056605
2017-03-10,81.38,0.53,153.54716981132074
2017-03-13,81.96,0.53,154.64150943396226
2017-03-14,81.67,0.53,154.0943396226415
2017-03-15,82.94,0.53,156.49056603773585
2017-03-16,82.22,0.53,155.1320754716981
2017-03-17,82.71,0.53,156.0566037735849
2017-03-20,82.65,0.53,155.9433962264151
2017-03-21,80.13,0.53,151.188679245283
2017-03-22,79.81,0.53,150.58490566037736
2017-03-23,79.58,0.53,150.1509433962264
2017-03-24,81.03,0.53,152.88679245283018
2017-03-27,81.1,0.53,153.01886792452828
2017-03-28,81.48,0.53,153.73584905660377
2017-03-29,81.69,0.53,154.1320754716981
2017-03-30,81.95,0.53,154.62264150943395
2017-03-31,81.61,0.53,153.9811320754717
2017-04-03,81.99,0.53,154.69811320754715
2017-04-04,80.82,0.53,152.49056603773582
2017-04-05,80.15,0.53,151.22641509433961
2017-04-06,80.17,0.53,151.26415094339623
2017-04-07,79.55,0.53,150.09433962264148
2017-04-10,79.02,0.53,149.09433962264148
2017-04-11,79.32,0.53,149.66037735849054
2017-04-12,79.17,0.53,149.37735849056602
2017-04-13,78.61,0.53,148.32075471698113
2017-04-17,79.28,0.53,149.58490566037736
2017-04-18,79.85,0.53,150.66037735849054
2017-04-19,80.6,0.53,152.07547169811318
2017-04-20,81.87,0.53,154.47169811320754
2017-04-21,81.9,0.53,154.52830188679246
2017-04-24,82.44,0.53,155.54716981132074
2017-04-25,82.87,0.53,156.35849056603774
2017-04-26,84.0,0.53,158.49056603773585
2017-04-27,92.69,0.53,174.88679245283018
2017-04-28,92.03,0.53,173.64150943396226
2017-05-01,93.2,0.53,175.8490566037736
2017-05-02,94.27,0.53,177.86792452830187
2017-05-03,94.38,0.53,178.07547169811318
2017-05-04,95.81,0.53,180.77358490566039
2017-05-05,96.55,0.83,116.32530120481928
2017-05-08,96.24,0.83,115.95180722891567
2017-05-09,95.54,0.83,115.10843373493977
2017-05-10,94.89,0.83,114.32530120481928
2017-05-11,94.88,0.83,114.3132530120482
2017-05-12,94.42,0.83,113.75903614457832
2017-05-15,95.56,0.83,115.13253012048193
2017-05-16,96.25,0.83,115.96385542168676
2017-05-17,96.03,0.83,115.6987951807229
2017-05-18,95.08,0.83,114.55421686746989
2017-05-19,95.31,0.83,114.83132530120483
2017-05-22,95.58,0.83,115.1566265060241
2017-05-23,95.3,0.83,114.81927710843374
2017-05-24,95.62,0.83,115.20481927710844
2017-05-25,96.47,0.83,116.2289156626506
2017-05-26,97.04,0.83,116.91566265060243
2017-05-30,97.36,0.83,117.30120481927712
2017-05-31,97.02,0.83,116.89156626506025
2017-06-01,98.89,0.83,119.14457831325302
2017-06-02,98.93,0.83,119.19277108433737
2017-06-05,99.21,0.83,119.53012048192771
2017-06-06,99.25,0.83,119.57831325301206
2017-06-07,99.44,0.83,119.80722891566265
2017-06-08,98.81,0.83,119.04819277108435
2017-06-09,97.94,0.83,118.0
2017-06-12,96.09,0.83,115.77108433734941
2017-06-13,97.63,0.83,117.62650602409639
2017-06-14,96.95,0.83,116.80722891566266
2017-06-15,96.24,0.83,115.95180722891567
2017-06-16,95.97,0.83,115.62650602409639
2017-06-19,96.98,0.83,116.84337349397592
2017-06-20,96.07,0.83,115.74698795180723
2017-06-21,96.56,0.83,116.33734939759037
2017-06-22,96.46,0.83,116.21686746987952
2017-06-23,96.42,0.83,116.16867469879519
2017-06-26,96.68,0.83,116.4819277108434
2017-06-27,95.79,0.83,115.40963855421688
2017-06-28,96.23,0.83,115.9397590361446
2017-06-29,94.42,0.83,113.75903614457832
2017-06-30,94.52,0.83,113.87951807228916
2017-07-03,93.43,0.83,112.56626506024098
2017-07-05,94.29,0.83,113.60240963855424
2017-07-06,93.73,0.83,112.9277108433735
2017-07-07,95.73,0.83,115.33734939759037
2017-07-10,93.38,0.83,112.50602409638554
2017-07-11,93.64,0.83,112.81927710843374
2017-07-12,94.08,0.83,113.34939759036145
2017-07-13,93.65,0.83,112.83132530120483
2017-07-14,93.62,0.83,112.79518072289157
2017-07-17,93.68,0.83,112.86746987951808
2017-07-18,93.86,0.83,113.0843373493976
2017-07-19,94.04,0.83,113.30120481927712
2017-07-20,93.48,0.83,112.6265060240964
2017-07-21,93.0,0.83,112.04819277108435
2017-07-24,93.93,0.83,113.1686746987952
2017-07-25,94.46,0.83,113.80722891566265
2017-07-26,92.67,0.83,111.65060240963857
2017-07-27,92.26,0.83,111.15662650602411
2017-07-28,89.55,0.83,107.89156626506025
2017-07-31,88.7,0.83,106.86746987951808
2017-08-01,87.8,0.52,168.84615384615384
2017-08-02,87.37,0.52,168.01923076923077
2017-08-03,87.51,0.52,168.28846153846155
2017-08-04,86.4,0.52,166.15384615384616
2017-08-07,87.06,0.52,167.42307692307693
2017-08-08,86.71,0.52,166.74999999999997
2017-08-09,86.36,0.52,166.07692307692307
2017-08-10,84.69,0.52,162.8653846153846
2017-08-11,84.93,0.52,163.3269230769231
2017-08-14,85.1,0.52,163.65384615384613
2017-08-15,85.42,0.52,164.26923076923077
2017-08-16,85.99,0.52,165.3653846153846
2017-08-17,85.31,0.52,164.0576923076923
2017-08-18,85.15,0.52,163.75
2017-08-21,85.28,0.52,164.0
2017-08-22,85.87,0.52,165.1346153846154
2017-08-23,84.54,0.52,162.5769230769231
2017-08-24,85.61,0.52,164.6346153846154
2017-08-25,85.43,0.52,164.28846153846155
2017-08-28,84.7,0.52,162.8846153846154
2017-08-29,85.08,0.52,163.6153846153846
2017-08-30,85.93,0.52,165.25
2017-08-31,87.04,0.52,167.3846153846154
2017-09-01,87.49,0.52,168.24999999999997
2017-09-05,87.53,0.52,168.32692307692307
2017-09-06,88.91,0.52,170.98076923076923
2017-09-07,89.27,0.52,171.6730769230769
2017-09-08,91.43,0.52,175.8269230769231
2017-09-11,91.34,0.52,175.65384615384616
2017-09-12,91.31,0.52,175.59615384615384
2017-09-13,90.99,0.52,174.98076923076923
2017-09-14,91.68,0.52,176.30769230769232
2017-09-15,95.91,0.52,184.44230769230768
2017-09-18,96.75,0.52,186.0576923076923
2017-09-19,94.56,0.52,181.84615384615384
2017-09-20,94.68,0.52,182.0769230769231
2017-09-21,94.13,0.52,181.01923076923075
2017-09-22,95.21,0.52,183.09615384615384
2017-09-25,95.26,0.52,183.1923076923077
2017-09-26,95.2,0.52,183.07692307692307
2017-09-27,95.73,0.52,184.09615384615384
2017-09-28,96.31,0.52,185.21153846153845
2017-09-29,96.26,0.52,185.1153846153846
2017-10-02,96.57,0.52,185.71153846153845
2017-10-03,94.62,0.52,181.96153846153845
2017-10-04,94.99,0.52,182.6730769230769
2017-10-05,94.84,0.52,182.3846153846154
2017-10-06,95.45,0.52,183.55769230769232
2017-10-09,94.07,0.52,180.90384615384613
2017-10-10,94.51,0.52,181.75
2017-10-11,93.95,0.52,180.67307692307693
2017-10-12,95.06,0.52,182.8076923076923
2017-10-13,95.17,0.52,183.01923076923077
2017-10-16,95.67,0.52,183.98076923076923
2017-10-17,93.0,0.52,178.84615384615384
2017-10-18,92.41,0.52,177.71153846153845
2017-10-19,92.28,0.52,177.46153846153845
2017-10-20,93.84,0.52,180.46153846153845
2017-10-23,92.51,0.52,177.90384615384616
2017-10-24,92.41,0.52,177.71153846153845
2017-10-25,91.65,0.52,176.25
2017-10-26,100.93,0.52,194.09615384615384
2017-10-27,101.16,0.52,194.53846153846152
2017-10-30,101.35,0.52,194.90384615384613
2017-10-31,101.4,0.69,146.95652173913047
2017-11-01,100.89,0.69,146.21739130434784
2017-11-02,100.0,0.69,144.92753623188406
2017-11-03,100.95,0.69,146.30434782608697
2017-11-06,100.6,0.69,145.79710144927537
2017-11-07,101.04,0.69,146.43478260869568
2017-11-08,101.24,0.69,146.72463768115944
2017-11-09,101.43,0.69,147.00000000000003
2017-11-10,101.65,0.69,147.31884057971016
2017-11-13,101.63,0.69,147.28985507246378
2017-11-14,100.85,0.69,146.15942028985506
2017-11-15,98.37,0.69,142.56521739130437
2017-11-16,98.7,0.69,143.0434782608696
2017-11-17,98.96,0.69,143.42028985507247
2017-11-20,99.22,0.69,143.79710144927537
2017-11-21,99.79,0.69,144.62318840579712
2017-11-22,98.58,0.69,142.8695652173913
2017-11-24,97.46,0.69,141.24637681159422
2017-11-27,97.21,0.69,140.8840579710145
2017-11-28,96.35,0.69,139.63768115942028
2017-11-29,99.88,0.69,144.7536231884058
2017-11-30,99.93,0.69,144.82608695652175
2017-12-01,99.11,0.69,143.6376811594203
2017-12-04,99.39,0.69,144.0434782608696
2017-12-05,99.49,0.69,144.18840579710147
2017-12-06,99.19,0.69,143.7536231884058
2017-12-07,99.61,0.69,144.36231884057972
2017-12-08,99.63,0.69,144.3913043478261
2017-12-11,99.08,0.69,143.59420289855072
2017-12-12,99.0,0.69,143.47826086956522
2017-12-13,98.74,0.69,143.1014492753623
2017-12-14,98.24,0.69,142.3768115942029
2017-12-15,98.73,0.69,143.08695652173915
2017-12-18,98.61,0.69,142.91304347826087
2017-12-19,99.65,0.69,144.4202898550725
2017-12-20,100.3,0.69,145.36231884057972
2017-12-21,99.75,0.69,144.56521739130437
2017-12-22,99.54,0.69,144.2608695652174
2017-12-26,99.19,0.69,143.7536231884058
2017-12-27,99.39,0.69,144.0434782608696
2017-12-28,99.02,0.69,143.5072463768116
2017-12-29,98.67,0.69,143.0
2018-01-02,99.5,0.69,144.20289855072465
2018-01-03,99.62,0.69,144.3768115942029
2018-01-04,99.59,0.69,144.33333333333334
2018-01-05,100.84,0.69,146.1449275362319
2018-01-08,101.41,0.69,146.97101449275362
2018-01-09,102.31,0.69,148.2753623188406
2018-01-10,100.21,0.69,145.23188405797103
2018-01-11,99.09,0.69,143.60869565217394
2018-01-12,97.74,0.69,141.65217391304347
2018-01-16,97.83,0.69,141.7826086956522
2018-01-17,99.36,0.69,144.0
2018-01-18,98.59,0.69,142.8840579710145
2018-01-19,100.61,0.69,145.81159420289856
2018-01-22,100.28,0.69,145.33333333333334
2018-01-23,100.38,0.69,145.47826086956522
2018-01-24,100.3,0.69,145.36231884057972
2018-01-25,101.02,0.69,146.40579710144928
2018-01-26,101.52,0.69,147.1304347826087
2018-01-29,102.4,0.69,148.4057971014493
2018-01-30,100.78,0.69,146.05797101449278
2018-01-31,100.2,0.69,145.21739130434784
2018-02-01,100.14,0.69,145.13043478260872
2018-02-02,98.81,0.69,143.20289855072465
2018-02-05,95.27,0.69,138.07246376811594
2018-02-06,94.27,0.69,136.6231884057971
2018-02-07,94.21,0.69,136.53623188405797
2018-02-08,90.42,0.69,131.0434782608696
2018-02-09,91.25,0.69,132.24637681159422
2018-02-12,91.96,0.69,133.2753623188406
2018-02-13,93.0,0.69,134.7826086956522
2018-02-14,95.04,0.69,137.73913043478262
2018-02-15,88.34,0.69,128.0289855072464
2018-02-16,87.45,0.69,126.73913043478262
2018-02-20,89.64,0.69,129.91304347826087
2018-02-21,87.1,0.69,126.23188405797102
2018-02-22,86.76,0.69,125.73913043478262
2018-02-23,86.58,0.69,125.47826086956522
2018-02-26,86.24,2.04,42.27450980392157
2018-02-27,87.27,2.04,42.77941176470588
2018-02-28,87.22,2.04,42.75490196078431
2018-03-01,85.56,2.04,41.94117647058824
2018-03-02,85.74,2.04,42.02941176470588
2018-03-05,87.2,2.04,42.745098039215684
2018-03-06,89.68,2.04,43.96078431372549
2018-03-07,88.93,2.04,43.59313725490196
2018-03-08,89.66,2.04,43.95098039215686
2018-03-09,92.04,2.04,45.11764705882353
2018-03-12,92.01,2.04,45.10294117647059
2018-03-13,92.07,2.04,45.132352941176464
2018-03-14,92.17,2.04,45.181372549019606
2018-03-15,91.31,2.04,44.759803921568626
2018-03-16,90.98,2.04,44.59803921568628
2018-03-19,90.04,2.04,44.13725490196079
2018-03-20,90.91,2.04,44.56372549019608
2018-03-21,90.0,2.04,44.11764705882353
2018-03-22,88.88,2.04,43.56862745098039
2018-03-23,86.13,2.04,42.220588235294116
2018-03-26,87.4,2.04,42.84313725490196
2018-03-27,86.27,2.04,42.28921568627451
2018-03-28,86.5,2.04,42.40196078431372
2018-03-29,88.29,2.04,43.279411764705884
2018-04-02,85.1,2.04,41.7156862745098
2018-04-03,84.07,2.04,41.21078431372548
2018-04-04,85.9,2.04,42.1078431372549
2018-04-05,85.02,2.04,41.67647058823529
2018-04-06,83.32,2.04,40.843137254901954
2018-04-09,84.64,2.04,41.490196078431374
2018-04-10,87.16,2.04,42.72549019607843
2018-04-11,87.33,2.04,42.80882352941176
2018-04-12,88.14,2.04,43.205882352941174
2018-04-13,88.86,2.04,43.55882352941176
2018-04-16,89.5,2.04,43.872549019607845
2018-04-17,91.16,2.04,44.686274509803916
2018-04-18,91.96,2.04,45.07843137254901
2018-04-19,91.76,2.04,44.98039215686275
2018-04-20,91.02,2.04,44.61764705882353
2018-04-23,91.99,2.04,45.093137254901954
2018-04-24,92.0,2.04,45.09803921568627
2018-04-25,88.02,2.04,43.147058823529406
2018-04-26,90.15,2.04,44.19117647058824
2018-04-27,88.94,2.04,43.59803921568627
2018-04-30,88.21,2.04,43.24019607843137
2018-05-01,87.76,2.04,43.01960784313726
2018-05-02,85.62,2.04,41.970588235294116
2018-05-03,86.11,2.04,42.21078431372549
2018-05-04,88.0,2.04,43.13725490196078
2018-05-07,87.61,2.04,42.94607843137255
2018-05-08,87.62,0.59,148.5084745762712
2018-05-09,87.9,0.59,148.98305084745763
2018-05-10,89.17,0.59,151.135593220339
2018-05-11,90.08,0.59,152.67796610169492
2018-05-14,90.07,0.59,152.66101694915253
2018-05-15,89.2,0.59,151.18644067796612
2018-05-16,88.85,0.59,150.59322033898306
2018-05-17,88.42,0.59,149.86440677966104
2018-05-18,89.22,0.59,151.22033898305085
2018-05-21,90.14,0.59,152.77966101694915
2018-05-22,90.11,0.59,152.72881355932205
2018-05-23,90.88,0.59,154.03389830508473
2018-05-24,91.22,0.59,154.61016949152543
2018-05-25,91.53,0.59,155.135593220339
2018-05-29,92.21,0.59,156.28813559322035
2018-05-30,94.12,0.59,159.52542372881356
2018-05-31,93.0,0.59,157.6271186440678
2018-06-01,93.0,0.59,157.6271186440678
2018-06-04,95.31,0.59,161.54237288135593
2018-06-05,95.03,0.59,161.0677966101695
2018-06-06,96.33,0.59,163.27118644067798
2018-06-07,95.3,0.59,161.52542372881356
2018-06-08,96.75,0.59,163.98305084745763
2018-06-11,97.27,0.59,164.864406779661
2018-06-12,98.37,0.59,166.72881355932205
2018-06-13,98.73,0.59,167.33898305084747
2018-06-14,100.02,0.59,169.52542372881356
2018-06-15,101.03,0.59,171.23728813559322
2018-06-18,101.5,0.59,172.03389830508476
2018-06-19,101.7,0.59,172.3728813559322
2018-06-20,101.88,0.59,172.67796610169492
2018-06-21,100.92,0.59,171.05084745762713
2018-06-22,100.99,0.59,171.16949152542372
2018-06-25,98.64,0.59,167.18644067796612
2018-06-26,99.32,0.59,168.33898305084745
2018-06-27,98.05,0.59,166.18644067796612
2018-06-28,98.68,0.59,167.2542372881356
2018-06-29,99.29,0.59,168.28813559322035
2018-07-02,98.69,0.59,167.27118644067798
2018-07-03,98.92,0.59,167.66101694915255
2018-07-05,99.41,0.59,168.4915254237288
2018-07-06,100.56,0.59,170.4406779661017
2018-07-09,101.03,0.59,171.23728813559322
2018-07-10,100.8,0.59,170.84745762711864
2018-07-11,100.0,0.59,169.49152542372883
2018-07-12,100.58,0.59,170.47457627118644
2018-07-13,100.03,0.59,169.54237288135593
2018-07-16,98.45,0.59,166.86440677966104
2018-07-17,98.87,0.59,167.5762711864407
2018-07-18,98.01,0.59,166.11864406779662
2018-07-19,99.47,0.59,168.59322033898306
2018-07-20,99.61,0.59,168.83050847457628
2018-07-23,100.08,0.59,169.6271186440678
2018-07-24,98.99,0.59,167.77966101694915
2018-07-25,99.67,0.59,168.93220338983053
2018-07-26,110.85,0.59,187.88135593220338
2018-07-27,109.64,0.59,185.83050847457628
2018-07-30,109.01,0.59,184.7627118644068
2018-07-31,109.65,0.76,144.2763157894737
2018-08-01,111.11,0.76,146.19736842105263
2018-08-02,113.89,0.76,149.85526315789474
2018-08-03,114.75,0.76,150.98684210526315
2018-08-06,116.03,0.76,152.67105263157896
2018-08-07,116.13,0.76,152.80263157894737
2018-08-08,115.59,0.76,152.0921052631579
2018-08-09,115.32,0.76,151.73684210526315
2018-08-10,114.82,0.76,151.07894736842104
2018-08-13,115.13,0.76,151.48684210526315
2018-08-14,117.25,0.76,154.27631578947367
2018-08-15,114.89,0.76,151.17105263157896
2018-08-16,114.74,0.76,150.9736842105263
2018-08-17,116.02,0.76,152.6578947368421
2018-08-20,115.4,0.76,151.8421052631579
2018-08-21,115.96,0.76,152.57894736842104
2018-08-22,115.96,0.76,152.57894736842104
2018-08-23,116.1,0.76,152.76315789473682
2018-08-24,116.82,0.76,153.71052631578945
2018-08-27,117.39,0.76,154.46052631578948
2018-08-28,117.16,0.76,154.1578947368421
2018-08-29,117.35,0.76,154.4078947368421
2018-08-30,117.09,0.76,154.06578947368422
2018-08-31,117.05,0.76,154.01315789473685
2018-09-04,116.18,0.76,152.8684210526316
2018-09-05,116.38,0.76,153.1315789473684
2018-09-06,116.58,0.76,153.39473684210526
2018-09-07,116.27,0.76,152.98684210526315
2018-09-10,117.03,0.76,153.98684210526315
2018-09-11,116.51,0.76,153.30263157894737
2018-09-12,117.72,0.76,154.89473684210526
2018-09-13,118.86,0.76,156.39473684210526
2018-09-14,120.58,0.76,158.6578947368421
2018-09-17,118.99,0.76,156.5657894736842
2018-09-18,119.73,0.76,157.53947368421052
2018-09-19,120.31,0.76,158.30263157894737
2018-09-20,120.1,0.76,158.02631578947367
2018-09-21,121.59,0.76,159.98684210526315
2018-09-24,122.77,0.76,161.53947368421052
2018-09-25,122.59,0.76,161.30263157894737
2018-09-26,122.35,0.76,160.98684210526315
2018-09-27,122.71,0.76,161.46052631578945
2018-09-28,123.47,0.76,162.46052631578948
2018-10-01,123.0,0.76,161.8421052631579
2018-10-02,121.75,0.76,160.19736842105263
2018-10-03,123.98,0.76,163.1315789473684
2018-10-04,119.59,0.76,157.35526315789474
2018-10-05,120.39,0.76,158.4078947368421
2018-10-08,119.6,0.76,157.36842105263156
2018-10-09,118.78,0.76,156.28947368421052
2018-10-10,115.13,0.76,151.48684210526315
2018-10-11,114.1,0.76,150.1315789473684
2018-10-12,115.94,0.76,152.55263157894737
2018-10-15,115.55,0.76,152.03947368421052
2018-10-16,119.32,0.76,157.0
2018-10-17,118.93,0.76,156.48684210526318
2018-10-18,116.53,0.76,153.32894736842104
2018-10-19,113.77,0.76,149.69736842105263
2018-10-22,113.98,0.76,149.97368421052633
2018-10-23,113.91,0.76,149.8815789473684
2018-10-24,111.88,0.76,147.21052631578948
2018-10-25,104.35,0.76,137.30263157894737
2018-10-26,101.13,0.76,133.0657894736842
2018-10-29,101.32,0.76,133.3157894736842
2018-10-30,104.69,0.75,139.58666666666667
2018-10-31,105.92,0.75,141.22666666666666
2018-11-01,104.93,0.75,139.90666666666667
2018-11-02,106.16,0.75,141.54666666666665
2018-11-05,107.65,0.75,143.53333333333333
2018-11-06,108.31,0.75,144.41333333333333
2018-11-07,111.16,0.75,148.21333333333334
2018-11-08,111.76,0.75,149.01333333333335
2018-11-09,110.98,0.75,147.97333333333333
2018-11-12,106.9,0.75,142.53333333333333
2018-11-13,106.91,0.75,142.54666666666665
2018-11-14,106.46,0.75,141.94666666666666
2018-11-15,108.6,0.75,144.79999999999998
2018-11-16,110.14,0.75,146.85333333333332
2018-11-19,105.39,0.75,140.52
2018-11-20,105.17,0.75,140.22666666666666
2018-11-21,105.23,0.75,140.30666666666667
2018-11-23,105.71,0.75,140.94666666666666
2018-11-26,106.19,0.75,141.58666666666667
2018-11-27,105.03,0.75,140.04
2018-11-28,108.07,0.75,144.09333333333333
2018-11-29,108.77,0.75,145.02666666666667
2018-11-30,109.56,0.75,146.08
2018-12-03,110.85,0.75,147.79999999999998
2018-12-04,109.25,0.75,145.66666666666666
