date,LDOS,LDOS_EPS,PE Ratio
2014-03-05,44.8,1.03,43.495145631067956
2014-03-06,44.43,1.03,43.13592233009709
2014-03-07,44.39,1.03,43.09708737864078
2014-03-10,44.12,1.03,42.83495145631068
2014-03-11,43.2,1.03,41.94174757281554
2014-03-12,42.8,1.03,41.55339805825243
2014-03-13,42.4,1.03,41.165048543689316
2014-03-14,42.23,1.03,40.99999999999999
2014-03-17,42.49,1.03,41.25242718446602
2014-03-18,42.89,1.03,41.640776699029125
2014-03-19,42.63,1.03,41.38834951456311
2014-03-20,42.1,1.03,40.87378640776699
2014-03-21,42.31,1.03,41.077669902912625
2014-03-24,42.35,1.03,41.116504854368934
2014-03-25,42.98,1.03,41.728155339805824
2014-03-26,43.14,1.03,41.883495145631066
2014-03-27,35.2,0.55,64.0
2014-03-28,34.64,0.55,62.98181818181818
2014-03-31,35.37,0.55,64.3090909090909
2014-04-01,37.05,0.55,67.36363636363636
2014-04-02,36.71,0.55,66.74545454545454
2014-04-03,36.85,0.55,67.0
2014-04-04,36.97,0.55,67.2181818181818
2014-04-07,36.95,0.55,67.18181818181819
2014-04-08,37.21,0.55,67.65454545454546
2014-04-09,37.06,0.55,67.38181818181818
2014-04-10,37.09,0.55,67.43636363636364
2014-04-11,36.83,0.55,66.96363636363635
2014-04-14,36.91,0.55,67.1090909090909
2014-04-15,37.32,0.55,67.85454545454544
2014-04-16,37.37,0.55,67.94545454545454
2014-04-17,37.36,0.55,67.92727272727272
2014-04-21,37.25,0.55,67.72727272727272
2014-04-22,37.6,0.55,68.36363636363636
2014-04-23,37.57,0.55,68.3090909090909
2014-04-24,37.12,0.55,67.49090909090908
2014-04-25,36.85,0.55,67.0
2014-04-28,37.11,0.55,67.47272727272727
2014-04-29,37.25,0.55,67.72727272727272
2014-04-30,37.24,0.55,67.7090909090909
2014-05-01,37.29,0.55,67.8
2014-05-02,36.98,0.55,67.23636363636362
2014-05-05,37.04,0.55,67.34545454545454
2014-05-06,36.99,0.55,67.25454545454545
2014-05-07,37.48,0.55,68.14545454545454
2014-05-08,37.45,0.55,68.0909090909091
2014-05-09,37.88,0.55,68.87272727272727
2014-05-12,38.32,0.55,69.67272727272727
2014-05-13,38.26,0.55,69.56363636363635
2014-05-14,37.86,0.55,68.83636363636363
2014-05-15,36.95,0.55,67.18181818181819
2014-05-16,37.07,0.55,67.39999999999999
2014-05-19,37.5,0.55,68.18181818181817
2014-05-20,36.84,0.55,66.98181818181818
2014-05-21,36.9,0.55,67.09090909090908
2014-05-22,37.13,0.55,67.50909090909092
2014-05-23,37.74,0.55,68.61818181818181
2014-05-27,37.74,0.55,68.61818181818181
2014-05-28,38.03,0.55,69.14545454545454
2014-05-29,38.27,0.55,69.58181818181818
2014-05-30,38.15,0.55,69.36363636363636
2014-06-02,38.49,0.55,69.98181818181818
2014-06-03,37.94,0.55,68.98181818181817
2014-06-04,40.04,0.48,83.41666666666667
2014-06-05,40.38,0.48,84.12500000000001
2014-06-06,40.72,0.48,84.83333333333333
2014-06-09,40.04,0.48,83.41666666666667
2014-06-10,39.7,0.48,82.70833333333334
2014-06-11,39.35,0.48,81.97916666666667
2014-06-12,39.03,0.48,81.3125
2014-06-13,39.41,0.48,82.10416666666666
2014-06-16,38.94,0.48,81.125
2014-06-17,38.98,0.48,81.20833333333333
2014-06-18,38.8,0.48,80.83333333333333
2014-06-19,38.56,0.48,80.33333333333334
2014-06-20,38.47,0.48,80.14583333333333
2014-06-23,38.55,0.48,80.3125
2014-06-24,37.92,0.48,79.0
2014-06-25,38.1,0.48,79.375
2014-06-26,37.85,0.48,78.85416666666667
2014-06-27,38.0,0.48,79.16666666666667
2014-06-30,38.34,0.48,79.87500000000001
2014-07-01,38.68,0.48,80.58333333333334
2014-07-02,38.38,0.48,79.95833333333334
2014-07-03,38.55,0.48,80.3125
2014-07-07,38.28,0.48,79.75
2014-07-08,37.79,0.48,78.72916666666667
2014-07-09,37.76,0.48,78.66666666666667
2014-07-10,37.22,0.48,77.54166666666667
2014-07-11,36.99,0.48,77.0625
2014-07-14,37.3,0.48,77.70833333333333
2014-07-15,37.28,0.48,77.66666666666667
2014-07-16,37.46,0.48,78.04166666666667
2014-07-17,37.35,0.48,77.8125
2014-07-18,37.62,0.48,78.375
2014-07-21,37.59,0.48,78.31250000000001
2014-07-22,37.62,0.48,78.375
2014-07-23,37.74,0.48,78.625
2014-07-24,37.88,0.48,78.91666666666667
2014-07-25,37.51,0.48,78.14583333333333
2014-07-28,37.27,0.48,77.64583333333334
2014-07-29,37.05,0.48,77.1875
2014-07-30,37.49,0.48,78.10416666666667
2014-07-31,36.94,0.48,76.95833333333333
2014-08-01,36.66,0.48,76.375
2014-08-04,36.94,0.48,76.95833333333333
2014-08-05,37.0,0.48,77.08333333333334
2014-08-06,36.85,0.48,76.77083333333334
2014-08-07,36.58,0.48,76.20833333333333
2014-08-08,36.6,0.48,76.25
2014-08-11,36.72,0.48,76.5
2014-08-12,36.61,0.48,76.27083333333333
2014-08-13,36.9,0.48,76.875
2014-08-14,37.09,0.48,77.27083333333334
2014-08-15,36.81,0.48,76.68750000000001
2014-08-18,37.15,0.48,77.39583333333333
2014-08-19,37.5,0.48,78.125
2014-08-20,37.51,0.48,78.14583333333333
2014-08-21,37.87,0.48,78.89583333333333
2014-08-22,38.18,0.48,79.54166666666667
2014-08-25,37.79,0.48,78.72916666666667
2014-08-26,37.99,0.48,79.14583333333334
2014-08-27,37.95,0.48,79.06250000000001
2014-08-28,37.75,0.48,78.64583333333334
2014-08-29,37.65,0.48,78.4375
2014-09-02,37.77,0.48,78.68750000000001
2014-09-03,37.93,0.48,79.02083333333333
2014-09-04,38.01,0.48,79.1875
2014-09-05,38.2,0.48,79.58333333333334
2014-09-08,37.86,0.48,78.875
2014-09-09,33.21,-5.83,-5.696397941680961
2014-09-10,35.25,-5.83,-6.04631217838765
2014-09-11,35.12,-5.83,-6.024013722126929
2014-09-12,35.28,-5.83,-6.051457975986278
2014-09-15,35.26,-5.83,-6.048027444253859
2014-09-16,35.78,-5.83,-6.137221269296741
2014-09-17,35.93,-5.83,-6.1629502572898796
2014-09-18,36.07,-5.83,-6.186963979416809
2014-09-19,35.83,-5.83,-6.145797598627787
2014-09-22,35.46,-5.83,-6.082332761578044
2014-09-23,34.55,-5.83,-5.926243567753001
2014-09-24,34.55,-5.83,-5.926243567753001
2014-09-25,34.34,-5.83,-5.890222984562608
2014-09-26,34.33,-5.83,-5.888507718696397
2014-09-29,34.41,-5.83,-5.902229845626072
2014-09-30,34.33,-5.83,-5.888507718696397
2014-10-01,34.37,-5.83,-5.895368782161235
2014-10-02,34.38,-5.83,-5.897084048027445
2014-10-03,34.8,-5.83,-5.9691252144082325
2014-10-06,34.9,-5.83,-5.986277873070326
2014-10-07,35.04,-5.83,-6.0102915951972555
2014-10-08,36.11,-5.83,-6.193825042881646
2014-10-09,34.94,-5.83,-5.993138936535162
2014-10-10,34.49,-5.83,-5.915951972555747
2014-10-13,34.22,-5.83,-5.869639794168096
2014-10-14,34.7,-5.83,-5.951972555746141
2014-10-15,34.64,-5.83,-5.941680960548885
2014-10-16,34.57,-5.83,-5.92967409948542
2014-10-17,34.76,-5.83,-5.962264150943396
2014-10-20,34.5,-5.83,-5.917667238421956
2014-10-21,34.63,-5.83,-5.939965694682676
2014-10-22,34.48,-5.83,-5.914236706689536
2014-10-23,35.19,-5.83,-6.036020583190394
2014-10-24,35.38,-5.83,-6.068610634648371
2014-10-27,35.28,-5.83,-6.051457975986278
2014-10-28,35.5,-5.83,-6.089193825042882
2014-10-29,35.77,-5.83,-6.135506003430532
2014-10-30,36.13,-5.83,-6.197255574614066
2014-10-31,36.57,-5.83,-6.2727272727272725
2014-11-03,36.64,-5.83,-6.284734133790738
2014-11-04,38.26,-5.83,-6.562607204116637
2014-11-05,38.22,-5.83,-6.5557461406518005
2014-11-06,38.29,-5.83,-6.567753001715266
2014-11-07,38.96,-5.83,-6.682675814751287
2014-11-10,39.61,-5.83,-6.7941680960548885
2014-11-11,39.66,-5.83,-6.802744425385934
2014-11-12,39.89,-5.83,-6.842195540308748
2014-11-13,40.34,-5.83,-6.919382504288166
2014-11-14,40.31,-5.83,-6.914236706689537
2014-11-17,40.63,-5.83,-6.969125214408233
2014-11-18,40.02,-5.83,-6.864493996569469
2014-11-19,39.62,-5.83,-6.795883361921097
2014-11-20,39.71,-5.83,-6.811320754716982
2014-11-21,40.05,-5.83,-6.869639794168095
2014-11-24,40.26,-5.83,-6.90566037735849
2014-11-25,40.16,-5.83,-6.888507718696397
2014-11-26,40.12,-5.83,-6.8816466552315605
2014-11-28,40.41,-5.83,-6.931389365351629
2014-12-01,39.88,-5.83,-6.840480274442539
2014-12-02,40.18,-5.83,-6.891938250428816
2014-12-03,42.83,0.46,93.1086956521739
2014-12-04,43.08,0.46,93.65217391304347
2014-12-05,43.47,0.46,94.5
2014-12-08,43.55,0.46,94.67391304347825
2014-12-09,43.39,0.46,94.32608695652173
2014-12-10,42.72,0.46,92.8695652173913
2014-12-11,42.98,0.46,93.43478260869564
2014-12-12,42.62,0.46,92.65217391304347
2014-12-15,42.74,0.46,92.91304347826087
2014-12-16,42.54,0.46,92.4782608695652
2014-12-17,43.03,0.46,93.54347826086956
2014-12-18,43.52,0.46,94.60869565217392
2014-12-19,43.37,0.46,94.28260869565216
2014-12-22,43.66,0.46,94.91304347826086
2014-12-23,44.31,0.46,96.32608695652173
2014-12-24,44.41,0.46,96.54347826086955
2014-12-26,44.32,0.46,96.34782608695652
2014-12-29,43.97,0.46,95.58695652173913
2014-12-30,44.07,0.46,95.80434782608695
2014-12-31,43.52,0.46,94.60869565217392
2015-01-02,43.14,0.46,93.78260869565217
2015-01-05,42.46,0.46,92.30434782608695
2015-01-06,42.38,0.46,92.1304347826087
2015-01-07,43.07,0.46,93.63043478260869
2015-01-08,43.19,0.46,93.89130434782608
2015-01-09,42.37,0.46,92.1086956521739
2015-01-12,41.98,0.46,91.26086956521738
2015-01-13,42.33,0.46,92.02173913043478
2015-01-14,41.77,0.46,90.80434782608695
2015-01-15,41.6,0.46,90.43478260869566
2015-01-16,42.4,0.46,92.17391304347825
2015-01-20,42.01,0.46,91.32608695652173
2015-01-21,41.9,0.46,91.08695652173913
2015-01-22,42.93,0.46,93.32608695652173
2015-01-23,42.7,0.46,92.82608695652173
2015-01-26,42.95,0.46,93.36956521739131
2015-01-27,42.44,0.46,92.26086956521738
2015-01-28,42.63,0.46,92.67391304347827
2015-01-29,42.75,0.46,92.93478260869564
2015-01-30,41.4,0.46,90.0
2015-02-02,41.83,0.46,90.93478260869564
2015-02-03,42.75,0.46,92.93478260869564
2015-02-04,42.07,0.46,91.45652173913044
2015-02-05,41.8,0.46,90.8695652173913
2015-02-06,41.92,0.46,91.1304347826087
2015-02-09,41.94,0.46,91.17391304347825
2015-02-10,42.12,0.46,91.56521739130434
2015-02-11,42.66,0.46,92.7391304347826
2015-02-12,43.81,0.46,95.23913043478261
2015-02-13,44.47,0.46,96.67391304347825
2015-02-17,44.25,0.46,96.19565217391303
2015-02-18,44.8,0.46,97.39130434782608
2015-02-19,45.52,0.46,98.95652173913044
2015-02-20,45.94,0.46,99.8695652173913
2015-02-23,45.51,0.46,98.93478260869564
2015-02-24,45.41,0.46,98.71739130434781
2015-02-25,45.02,0.46,97.86956521739131
2015-02-26,45.12,0.46,98.08695652173913
2015-02-27,45.02,0.46,97.86956521739131
2015-03-02,45.8,0.46,99.56521739130434
2015-03-03,45.32,0.46,98.52173913043478
2015-03-04,45.1,0.46,98.04347826086956
2015-03-05,44.9,0.46,97.6086956521739
2015-03-06,44.13,0.46,95.93478260869566
2015-03-09,44.49,0.46,96.71739130434783
2015-03-10,43.79,0.46,95.19565217391303
2015-03-11,44.16,0.46,95.99999999999999
2015-03-12,44.62,0.46,96.99999999999999
2015-03-13,43.85,0.46,95.32608695652173
2015-03-16,44.15,0.46,95.9782608695652
2015-03-17,43.83,0.46,95.28260869565217
2015-03-18,43.92,0.46,95.47826086956522
2015-03-19,45.08,0.46,97.99999999999999
2015-03-20,46.26,0.46,100.56521739130434
2015-03-23,46.76,0.46,101.65217391304347
2015-03-24,45.73,0.46,99.41304347826086
2015-03-25,41.3,0.53,77.92452830188678
2015-03-26,41.57,0.53,78.43396226415094
2015-03-27,41.99,0.53,79.22641509433963
2015-03-30,42.24,0.53,79.69811320754717
2015-03-31,41.96,0.53,79.16981132075472
2015-04-01,41.98,0.53,79.2075471698113
2015-04-02,42.16,0.53,79.54716981132074
2015-04-06,42.33,0.53,79.86792452830188
2015-04-07,42.43,0.53,80.0566037735849
2015-04-08,42.45,0.53,80.09433962264151
2015-04-09,42.69,0.53,80.54716981132074
2015-04-10,42.61,0.53,80.39622641509433
2015-04-13,41.95,0.53,79.15094339622641
2015-04-14,41.92,0.53,79.09433962264151
2015-04-15,41.85,0.53,78.9622641509434
2015-04-16,42.01,0.53,79.26415094339622
2015-04-17,40.93,0.53,77.22641509433961
2015-04-20,41.65,0.53,78.58490566037734
2015-04-21,41.75,0.53,78.77358490566037
2015-04-22,41.84,0.53,78.9433962264151
2015-04-23,42.06,0.53,79.35849056603773
2015-04-24,42.15,0.53,79.52830188679245
2015-04-27,42.1,0.53,79.43396226415094
2015-04-28,42.6,0.53,80.37735849056604
2015-04-29,42.02,0.53,79.28301886792453
2015-04-30,41.64,0.53,78.56603773584905
2015-05-01,41.89,0.53,79.0377358490566
2015-05-04,42.2,0.53,79.62264150943396
2015-05-05,41.46,0.53,78.22641509433961
2015-05-06,41.31,0.53,77.94339622641509
2015-05-07,42.19,0.53,79.60377358490565
2015-05-08,42.71,0.53,80.58490566037736
2015-05-11,42.88,0.53,80.90566037735849
2015-05-12,39.63,0.56,70.76785714285714
2015-05-13,40.49,0.56,72.30357142857143
2015-05-14,40.99,0.56,73.19642857142857
2015-05-15,41.38,0.56,73.89285714285714
2015-05-18,42.31,0.56,75.55357142857143
2015-05-19,42.43,0.56,75.76785714285714
2015-05-20,42.77,0.56,76.375
2015-05-21,42.38,0.56,75.67857142857143
2015-05-22,42.23,0.56,75.41071428571428
2015-05-26,41.62,0.56,74.32142857142856
2015-05-27,42.53,0.56,75.94642857142857
2015-05-28,42.22,0.56,75.39285714285714
2015-05-29,42.5,0.56,75.89285714285714
2015-06-01,42.77,0.56,76.375
2015-06-02,42.67,0.56,76.19642857142857
2015-06-03,43.2,0.56,77.14285714285714
2015-06-04,42.71,0.56,76.26785714285714
2015-06-05,42.59,0.56,76.05357142857143
2015-06-08,42.26,0.56,75.46428571428571
2015-06-09,41.98,0.56,74.96428571428571
2015-06-10,42.54,0.56,75.96428571428571
2015-06-11,42.79,0.56,76.41071428571428
2015-06-12,42.33,0.56,75.58928571428571
2015-06-15,41.81,0.56,74.66071428571428
2015-06-16,42.18,0.56,75.32142857142857
2015-06-17,42.11,0.56,75.19642857142857
2015-06-18,42.49,0.56,75.875
2015-06-19,42.2,0.56,75.35714285714286
2015-06-22,42.45,0.56,75.80357142857143
2015-06-23,42.14,0.56,75.25
2015-06-24,41.68,0.56,74.42857142857142
2015-06-25,41.65,0.56,74.37499999999999
2015-06-26,41.5,0.56,74.10714285714285
2015-06-29,40.43,0.56,72.19642857142857
2015-06-30,40.37,0.56,72.08928571428571
2015-07-01,40.82,0.56,72.89285714285714
2015-07-02,40.41,0.56,72.16071428571428
2015-07-06,40.32,0.56,72.0
2015-07-07,40.39,0.56,72.125
2015-07-08,39.59,0.56,70.69642857142857
2015-07-09,39.56,0.56,70.64285714285714
2015-07-10,40.15,0.56,71.69642857142856
2015-07-13,40.15,0.56,71.69642857142856
2015-07-14,40.29,0.56,71.94642857142857
2015-07-15,40.33,0.56,72.01785714285714
2015-07-16,40.47,0.56,72.26785714285714
2015-07-17,40.25,0.56,71.875
2015-07-20,40.18,0.56,71.74999999999999
2015-07-21,40.26,0.56,71.89285714285714
2015-07-22,40.03,0.56,71.48214285714285
2015-07-23,39.92,0.56,71.28571428571428
2015-07-24,38.68,0.56,69.07142857142857
2015-07-27,38.05,0.56,67.94642857142856
2015-07-28,38.49,0.56,68.73214285714286
2015-07-29,40.4,0.56,72.14285714285714
2015-07-30,40.49,0.56,72.30357142857143
2015-07-31,40.8,0.56,72.85714285714285
2015-08-03,41.0,0.56,73.21428571428571
2015-08-04,40.45,0.56,72.23214285714286
2015-08-05,44.01,0.51,86.29411764705881
2015-08-06,43.23,0.51,84.76470588235293
2015-08-07,44.45,0.51,87.15686274509804
2015-08-10,44.78,0.51,87.80392156862746
2015-08-11,44.64,0.51,87.52941176470588
2015-08-12,44.52,0.51,87.29411764705883
2015-08-13,44.34,0.51,86.94117647058825
2015-08-14,44.72,0.51,87.68627450980392
2015-08-17,45.03,0.51,88.29411764705883
2015-08-18,45.0,0.51,88.23529411764706
2015-08-19,44.87,0.51,87.98039215686273
2015-08-20,43.99,0.51,86.25490196078431
2015-08-21,42.97,0.51,84.25490196078431
2015-08-24,40.81,0.51,80.01960784313725
2015-08-25,39.93,0.51,78.29411764705883
2015-08-26,41.36,0.51,81.09803921568627
2015-08-27,42.06,0.51,82.47058823529412
2015-08-28,42.44,0.51,83.21568627450979
2015-08-31,42.08,0.51,82.50980392156862
2015-09-01,40.36,0.51,79.13725490196079
2015-09-02,41.31,0.51,81.0
2015-09-03,41.37,0.51,81.11764705882352
2015-09-04,40.73,0.51,79.86274509803921
2015-09-08,42.43,0.51,83.19607843137254
2015-09-09,41.99,0.51,82.33333333333334
2015-09-10,42.3,0.51,82.94117647058823
2015-09-11,42.61,0.51,83.54901960784314
2015-09-14,42.03,0.51,82.41176470588235
2015-09-15,42.41,0.51,83.15686274509802
2015-09-16,43.22,0.51,84.74509803921568
2015-09-17,43.36,0.51,85.01960784313725
2015-09-18,43.55,0.51,85.3921568627451
2015-09-21,43.78,0.51,85.84313725490196
2015-09-22,42.74,0.51,83.80392156862746
2015-09-23,42.72,0.51,83.76470588235294
2015-09-24,41.78,0.51,81.92156862745098
2015-09-25,42.19,0.51,82.72549019607843
2015-09-28,41.17,0.51,80.72549019607844
2015-09-29,41.18,0.51,80.74509803921569
2015-09-30,41.31,0.51,81.0
2015-10-01,41.42,0.51,81.2156862745098
2015-10-02,42.13,0.51,82.6078431372549
2015-10-05,43.42,0.51,85.13725490196079
2015-10-06,43.75,0.51,85.7843137254902
2015-10-07,44.8,0.51,87.84313725490195
2015-10-08,45.44,0.51,89.09803921568627
2015-10-09,45.74,0.51,89.68627450980392
2015-10-12,45.61,0.51,89.4313725490196
2015-10-13,44.93,0.51,88.09803921568627
2015-10-14,44.36,0.51,86.98039215686275
2015-10-15,44.59,0.51,87.43137254901961
2015-10-16,44.76,0.51,87.76470588235294
2015-10-19,44.69,0.51,87.62745098039215
2015-10-20,45.17,0.51,88.5686274509804
2015-10-21,44.81,0.51,87.86274509803921
2015-10-22,45.35,0.51,88.92156862745098
2015-10-23,46.42,0.51,91.01960784313725
2015-10-26,46.67,0.51,91.50980392156863
2015-10-27,46.98,0.51,92.11764705882352
2015-10-28,48.59,0.51,95.27450980392157
2015-10-29,52.22,0.51,102.3921568627451
2015-10-30,52.57,0.67,78.46268656716417
2015-11-02,54.44,0.67,81.25373134328358
2015-11-03,55.11,0.67,82.25373134328358
2015-11-04,55.6,0.67,82.98507462686567
2015-11-05,54.97,0.67,82.04477611940298
2015-11-06,55.13,0.67,82.28358208955224
2015-11-09,55.03,0.67,82.13432835820895
2015-11-10,55.71,0.67,83.14925373134328
2015-11-11,55.53,0.67,82.88059701492537
2015-11-12,53.96,0.67,80.53731343283582
2015-11-13,53.01,0.67,79.11940298507461
2015-11-16,54.5,0.67,81.34328358208954
2015-11-17,55.13,0.67,82.28358208955224
2015-11-18,55.74,0.67,83.19402985074626
2015-11-19,55.68,0.67,83.1044776119403
2015-11-20,56.65,0.67,84.55223880597015
2015-11-23,56.93,0.67,84.97014925373134
2015-11-24,57.58,0.67,85.94029850746269
2015-11-25,57.59,0.67,85.95522388059702
2015-11-27,57.43,0.67,85.71641791044776
2015-11-30,57.93,0.67,86.46268656716417
2015-12-01,59.01,0.67,88.07462686567163
2015-12-02,58.42,0.67,87.19402985074626
2015-12-03,57.37,0.67,85.62686567164178
2015-12-04,59.05,0.67,88.13432835820895
2015-12-07,58.12,0.67,86.74626865671641
2015-12-08,57.86,0.67,86.35820895522387
2015-12-09,56.47,0.67,84.28358208955223
2015-12-10,57.1,0.67,85.22388059701493
2015-12-11,55.68,0.67,83.1044776119403
2015-12-14,55.6,0.67,82.98507462686567
2015-12-15,57.05,0.67,85.14925373134328
2015-12-16,57.61,0.67,85.98507462686567
2015-12-17,57.18,0.67,85.34328358208954
2015-12-18,55.96,0.67,83.52238805970148
2015-12-21,55.41,0.67,82.70149253731343
2015-12-22,55.92,0.67,83.46268656716418
2015-12-23,57.11,0.67,85.23880597014924
2015-12-24,57.12,0.67,85.25373134328358
2015-12-28,57.27,0.67,85.4776119402985
2015-12-29,57.76,0.67,86.2089552238806
2015-12-30,57.24,0.67,85.43283582089552
2015-12-31,56.26,0.67,83.97014925373134
2016-01-04,54.13,0.67,80.7910447761194
2016-01-05,55.23,0.67,82.43283582089552
2016-01-06,54.28,0.67,81.01492537313433
2016-01-07,52.94,0.67,79.01492537313432
2016-01-08,52.57,0.67,78.46268656716417
2016-01-11,52.78,0.67,78.77611940298507
2016-01-12,55.39,0.67,82.67164179104478
2016-01-13,53.75,0.67,80.22388059701493
2016-01-14,55.82,0.67,83.31343283582089
2016-01-15,54.98,0.67,82.0597014925373
2016-01-19,56.19,0.67,83.86567164179104
2016-01-20,54.68,0.67,81.61194029850746
2016-01-21,53.7,0.67,80.14925373134328
2016-01-22,54.96,0.67,82.02985074626865
2016-01-25,53.66,0.67,80.08955223880596
2016-01-26,48.83,0.67,72.88059701492537
2016-01-27,46.18,0.67,68.92537313432835
2016-01-28,45.59,0.67,68.04477611940298
2016-01-29,46.12,0.67,68.83582089552237
2016-02-01,45.67,0.67,68.16417910447761
2016-02-02,44.35,0.67,66.19402985074626
2016-02-03,44.1,0.67,65.82089552238806
2016-02-04,44.52,0.67,66.44776119402985
2016-02-05,42.49,0.67,63.417910447761194
2016-02-08,41.63,0.67,62.134328358208954
2016-02-09,41.6,0.67,62.08955223880597
2016-02-10,41.48,0.67,61.91044776119402
2016-02-11,40.79,0.67,60.88059701492537
2016-02-12,41.93,0.67,62.5820895522388
2016-02-16,43.22,0.67,64.50746268656715
2016-02-17,44.26,0.67,66.0597014925373
2016-02-18,42.22,0.67,63.014925373134325
2016-02-19,41.89,0.67,62.52238805970149
2016-02-22,42.82,0.67,63.91044776119403
2016-02-23,42.52,0.67,63.46268656716418
2016-02-24,42.54,0.67,63.492537313432834
2016-02-25,43.29,0.67,64.61194029850746
2016-02-26,42.9,1.58,27.151898734177212
2016-02-29,43.22,1.58,27.354430379746834
2016-03-01,44.38,1.58,28.088607594936708
2016-03-02,45.36,1.58,28.708860759493668
2016-03-03,45.76,1.58,28.962025316455694
2016-03-04,46.5,1.58,29.430379746835442
2016-03-07,46.85,1.58,29.651898734177216
2016-03-08,45.76,1.58,28.962025316455694
2016-03-09,45.54,1.58,28.82278481012658
2016-03-10,46.52,1.58,29.443037974683545
2016-03-11,47.59,1.58,30.120253164556964
2016-03-14,46.93,1.58,29.702531645569618
2016-03-15,46.73,1.58,29.575949367088604
2016-03-16,47.69,1.58,30.183544303797465
2016-03-17,48.37,1.58,30.613924050632907
2016-03-18,48.95,1.58,30.981012658227847
2016-03-21,49.25,1.58,31.170886075949365
2016-03-22,49.01,1.58,31.01898734177215
2016-03-23,48.96,1.58,30.987341772151897
2016-03-24,48.93,1.58,30.968354430379744
2016-03-28,49.29,1.58,31.196202531645568
2016-03-29,50.63,1.58,32.04430379746835
2016-03-30,49.94,1.58,31.607594936708857
2016-03-31,50.32,1.58,31.848101265822784
2016-04-01,51.39,1.58,32.5253164556962
2016-04-04,51.75,1.58,32.75316455696203
2016-04-05,51.12,1.58,32.35443037974683
2016-04-06,51.32,1.58,32.48101265822785
2016-04-07,50.77,1.58,32.13291139240506
2016-04-08,50.96,1.58,32.25316455696203
2016-04-11,50.7,1.58,32.08860759493671
2016-04-12,50.69,1.58,32.08227848101266
2016-04-13,52.05,1.58,32.94303797468354
2016-04-14,51.14,1.58,32.36708860759494
2016-04-15,51.92,1.58,32.860759493670884
2016-04-18,52.32,1.58,33.11392405063291
2016-04-19,51.63,1.58,32.677215189873415
2016-04-20,51.63,1.58,32.677215189873415
2016-04-21,51.08,1.58,32.32911392405063
2016-04-22,51.62,1.58,32.67088607594936
2016-04-25,51.32,1.58,32.48101265822785
2016-04-26,51.84,1.58,32.81012658227848
2016-04-27,50.64,1.58,32.050632911392405
2016-04-28,49.86,0.68,73.3235294117647
2016-04-29,49.61,0.68,72.95588235294117
2016-05-02,49.69,0.68,73.0735294117647
2016-05-03,49.21,0.68,72.36764705882352
2016-05-04,48.73,0.68,71.66176470588235
2016-05-05,48.88,0.68,71.88235294117646
2016-05-06,49.21,0.68,72.36764705882352
2016-05-09,49.09,0.68,72.19117647058823
2016-05-10,49.78,0.68,73.20588235294117
2016-05-11,48.84,0.68,71.82352941176471
2016-05-12,49.43,0.68,72.69117647058823
2016-05-13,48.93,0.68,71.95588235294117
2016-05-16,49.6,0.68,72.94117647058823
2016-05-17,48.51,0.68,71.33823529411764
2016-05-18,48.79,0.68,71.75
2016-05-19,48.53,0.68,71.36764705882352
2016-05-20,49.44,0.68,72.70588235294117
2016-05-23,48.89,0.68,71.8970588235294
2016-05-24,49.83,0.68,73.27941176470587
2016-05-25,49.49,0.68,72.77941176470588
2016-05-26,49.76,0.68,73.17647058823529
2016-05-27,49.96,0.68,73.47058823529412
2016-05-31,49.4,0.68,72.6470588235294
2016-06-01,49.75,0.68,73.16176470588235
2016-06-02,50.08,0.68,73.6470588235294
2016-06-03,49.4,0.68,72.6470588235294
2016-06-06,49.61,0.68,72.95588235294117
2016-06-07,49.3,0.68,72.49999999999999
2016-06-08,49.66,0.68,73.02941176470587
2016-06-09,49.37,0.68,72.60294117647058
2016-06-10,48.46,0.68,71.26470588235294
2016-06-13,48.0,0.68,70.58823529411764
2016-06-14,48.03,0.68,70.63235294117646
2016-06-15,47.35,0.68,69.63235294117646
2016-06-16,47.24,0.68,69.47058823529412
2016-06-17,46.85,0.68,68.8970588235294
2016-06-20,47.69,0.68,70.13235294117646
2016-06-21,47.9,0.68,70.44117647058823
2016-06-22,47.4,0.68,69.70588235294117
2016-06-23,47.68,0.68,70.11764705882352
2016-06-24,45.82,0.68,67.38235294117646
2016-06-27,45.71,0.68,67.22058823529412
2016-06-28,46.13,0.68,67.83823529411765
2016-06-29,46.8,0.68,68.8235294117647
2016-06-30,47.87,0.68,70.3970588235294
2016-07-01,48.69,0.68,71.60294117647058
2016-07-05,48.46,0.68,71.26470588235294
2016-07-06,48.99,0.68,72.04411764705883
2016-07-07,49.08,0.68,72.17647058823529
2016-07-08,50.59,0.68,74.3970588235294
2016-07-11,47.42,0.68,69.73529411764706
2016-07-12,48.5,0.68,71.3235294117647
2016-07-13,49.55,0.68,72.86764705882352
2016-07-14,50.0,0.68,73.52941176470588
2016-07-15,49.79,0.68,73.22058823529412
2016-07-18,48.98,0.68,72.02941176470587
2016-07-19,48.59,0.68,71.45588235294117
2016-07-20,49.0,0.68,72.05882352941175
2016-07-21,48.91,0.68,71.92647058823529
2016-07-22,50.4,0.68,74.11764705882352
2016-07-25,50.66,0.68,74.49999999999999
2016-07-26,51.94,0.68,76.38235294117646
2016-07-27,52.33,0.68,76.95588235294117
2016-07-28,50.65,0.68,74.48529411764706
2016-07-29,50.01,0.63,79.38095238095238
2016-08-01,50.54,0.63,80.22222222222221
