date,VRSN,VRSN_EPS,PE Ratio
2015-08-06,70.62,0.7,100.8857142857143
2015-08-07,70.9,0.7,101.2857142857143
2015-08-10,71.37,0.7,101.95714285714287
2015-08-11,70.86,0.7,101.22857142857143
2015-08-12,70.72,0.7,101.02857142857144
2015-08-13,70.62,0.7,100.8857142857143
2015-08-14,71.09,0.7,101.55714285714286
2015-08-17,71.19,0.7,101.7
2015-08-18,70.93,0.7,101.32857142857145
2015-08-19,70.58,0.7,100.82857142857144
2015-08-20,69.15,0.7,98.7857142857143
2015-08-21,67.81,0.7,96.87142857142858
2015-08-24,65.94,0.7,94.2
2015-08-25,65.92,0.7,94.17142857142858
2015-08-26,68.08,0.7,97.25714285714287
2015-08-27,69.85,0.7,99.78571428571428
2015-08-28,69.55,0.7,99.35714285714286
2015-08-31,68.94,0.7,98.4857142857143
2015-09-01,66.56,0.7,95.08571428571429
2015-09-02,68.04,0.7,97.20000000000002
2015-09-03,68.23,0.7,97.47142857142859
2015-09-04,67.13,0.7,95.9
2015-09-08,68.23,0.7,97.47142857142859
2015-09-09,68.1,0.7,97.28571428571428
2015-09-10,68.79,0.7,98.27142857142859
2015-09-11,69.16,0.7,98.8
2015-09-14,69.22,0.7,98.88571428571429
2015-09-15,70.16,0.7,100.22857142857143
2015-09-16,70.61,0.7,100.87142857142858
2015-09-17,70.49,0.7,100.7
2015-09-18,69.95,0.7,99.92857142857144
2015-09-21,71.1,0.7,101.57142857142857
2015-09-22,69.89,0.7,99.84285714285716
2015-09-23,70.25,0.7,100.35714285714286
2015-09-24,69.6,0.7,99.42857142857143
2015-09-25,69.31,0.7,99.01428571428572
2015-09-28,67.64,0.7,96.62857142857143
2015-09-29,68.19,0.7,97.41428571428571
2015-09-30,70.56,0.7,100.80000000000001
2015-10-01,71.42,0.7,102.02857142857144
2015-10-02,73.31,0.7,104.72857142857144
2015-10-05,74.88,0.7,106.97142857142858
2015-10-06,73.27,0.7,104.67142857142858
2015-10-07,74.54,0.7,106.4857142857143
2015-10-08,74.71,0.7,106.72857142857143
2015-10-09,75.07,0.7,107.24285714285713
2015-10-12,75.3,0.7,107.57142857142857
2015-10-13,74.57,0.7,106.52857142857142
2015-10-14,74.33,0.7,106.18571428571428
2015-10-15,74.66,0.7,106.65714285714286
2015-10-16,74.67,0.7,106.67142857142858
2015-10-19,75.5,0.7,107.85714285714286
2015-10-20,75.79,0.7,108.27142857142859
2015-10-21,74.46,0.7,106.37142857142857
2015-10-22,75.41,0.7,107.72857142857143
2015-10-23,80.18,0.7,114.54285714285716
2015-10-26,80.47,0.7,114.95714285714287
2015-10-27,79.83,0.7,114.04285714285714
2015-10-28,80.9,0.7,115.57142857142858
2015-10-29,80.74,0.7,115.34285714285714
2015-10-30,80.6,0.7,115.14285714285714
2015-11-02,81.72,0.7,116.74285714285715
2015-11-03,80.93,0.7,115.61428571428573
2015-11-04,81.28,0.7,116.11428571428573
2015-11-05,81.3,0.7,116.14285714285715
2015-11-06,82.51,0.7,117.87142857142858
2015-11-09,81.24,0.7,116.05714285714286
2015-11-10,81.72,0.7,116.74285714285715
2015-11-11,82.53,0.7,117.9
2015-11-12,82.25,0.7,117.50000000000001
2015-11-13,81.56,0.7,116.51428571428572
2015-11-16,83.37,0.7,119.10000000000001
2015-11-17,83.92,0.7,119.8857142857143
2015-11-18,86.27,0.7,123.24285714285715
2015-11-19,86.6,0.7,123.71428571428571
2015-11-20,90.3,0.7,129.0
2015-11-23,90.18,0.7,128.82857142857145
2015-11-24,88.54,0.7,126.48571428571431
2015-11-25,89.39,0.7,127.7
2015-11-27,89.3,0.7,127.57142857142857
2015-11-30,89.44,0.7,127.77142857142857
2015-12-01,90.9,0.7,129.85714285714286
2015-12-02,89.51,0.7,127.87142857142858
2015-12-03,92.04,0.7,131.4857142857143
2015-12-04,93.12,0.7,133.02857142857144
2015-12-07,92.49,0.7,132.12857142857143
2015-12-08,92.57,0.7,132.24285714285713
2015-12-09,91.28,0.7,130.4
2015-12-10,90.87,0.7,129.81428571428572
2015-12-11,89.04,0.7,127.20000000000002
2015-12-14,88.86,0.7,126.94285714285715
2015-12-15,89.97,0.7,128.52857142857144
2015-12-16,90.01,0.7,128.5857142857143
2015-12-17,87.85,0.7,125.5
2015-12-18,86.44,0.7,123.4857142857143
2015-12-21,86.81,0.7,124.01428571428572
2015-12-22,87.57,0.7,125.1
2015-12-23,87.8,0.7,125.42857142857143
2015-12-24,87.78,0.7,125.4
2015-12-28,87.89,0.7,125.55714285714286
2015-12-29,88.74,0.7,126.77142857142857
2015-12-30,88.14,0.7,125.91428571428573
2015-12-31,87.36,0.7,124.80000000000001
2016-01-04,83.95,0.7,119.92857142857144
2016-01-05,81.41,0.7,116.3
2016-01-06,81.02,0.7,115.74285714285715
2016-01-07,80.55,0.7,115.07142857142857
2016-01-08,78.15,0.7,111.64285714285715
2016-01-11,78.07,0.7,111.52857142857142
2016-01-12,79.29,0.7,113.27142857142859
2016-01-13,76.09,0.7,108.70000000000002
2016-01-14,75.65,0.7,108.07142857142858
2016-01-15,74.25,0.7,106.07142857142858
2016-01-19,74.6,0.7,106.57142857142857
2016-01-20,74.14,0.7,105.91428571428573
2016-01-21,73.85,0.7,105.5
2016-01-22,75.21,0.7,107.44285714285714
2016-01-25,74.62,0.7,106.60000000000001
2016-01-26,75.15,0.7,107.35714285714288
2016-01-27,74.74,0.7,106.77142857142857
2016-01-28,77.08,0.7,110.11428571428571
2016-01-29,75.6,0.7,108.0
2016-02-01,75.65,0.7,108.07142857142858
2016-02-02,74.24,0.7,106.05714285714285
2016-02-03,76.2,0.7,108.85714285714286
2016-02-04,77.01,0.7,110.01428571428573
2016-02-05,75.67,0.7,108.10000000000001
2016-02-08,71.77,0.7,102.52857142857142
2016-02-09,72.62,0.7,103.74285714285716
2016-02-10,73.79,0.7,105.41428571428573
2016-02-11,74.16,0.7,105.94285714285715
2016-02-12,76.97,0.7,109.95714285714286
2016-02-16,79.68,0.7,113.82857142857145
2016-02-17,81.45,0.7,116.35714285714288
2016-02-18,80.62,0.7,115.17142857142859
2016-02-19,80.67,0.76,106.14473684210526
2016-02-22,83.99,0.76,110.51315789473684
2016-02-23,82.49,0.76,108.53947368421052
2016-02-24,83.2,0.76,109.47368421052632
2016-02-25,84.33,0.76,110.96052631578947
2016-02-26,85.88,0.76,112.99999999999999
2016-02-29,84.49,0.76,111.17105263157895
2016-03-01,87.38,0.76,114.97368421052632
2016-03-02,87.54,0.76,115.1842105263158
2016-03-03,88.64,0.76,116.63157894736842
2016-03-04,89.14,0.76,117.28947368421052
2016-03-07,87.99,0.76,115.77631578947367
2016-03-08,87.11,0.76,114.61842105263158
2016-03-09,86.96,0.76,114.42105263157893
2016-03-10,87.18,0.76,114.71052631578948
2016-03-11,88.26,0.76,116.13157894736842
2016-03-14,87.73,0.76,115.4342105263158
2016-03-15,88.49,0.76,116.43421052631578
2016-03-16,89.52,0.76,117.78947368421052
2016-03-17,89.92,0.76,118.3157894736842
2016-03-18,88.56,0.76,116.52631578947368
2016-03-21,88.58,0.76,116.55263157894737
2016-03-22,89.35,0.76,117.5657894736842
2016-03-23,88.89,0.76,116.96052631578948
2016-03-24,89.25,0.76,117.4342105263158
2016-03-28,88.46,0.76,116.39473684210526
2016-03-29,89.11,0.76,117.25
2016-03-30,89.59,0.76,117.88157894736842
2016-03-31,88.54,0.76,116.5
2016-04-01,89.64,0.76,117.94736842105263
2016-04-04,89.55,0.76,117.82894736842104
2016-04-05,88.71,0.76,116.7236842105263
2016-04-06,89.84,0.76,118.21052631578948
2016-04-07,89.59,0.76,117.88157894736842
2016-04-08,89.76,0.76,118.10526315789474
2016-04-11,89.08,0.76,117.21052631578947
2016-04-12,88.61,0.76,116.59210526315789
2016-04-13,89.52,0.76,117.78947368421052
2016-04-14,89.11,0.76,117.25
2016-04-15,88.7,0.76,116.71052631578948
2016-04-18,89.66,0.76,117.97368421052632
2016-04-19,88.79,0.76,116.82894736842105
2016-04-20,89.29,0.76,117.48684210526316
2016-04-21,88.53,0.76,116.48684210526316
2016-04-22,88.64,0.76,116.63157894736842
2016-04-25,89.28,0.76,117.47368421052632
2016-04-26,89.16,0.76,117.3157894736842
2016-04-27,89.41,0.76,117.64473684210526
2016-04-28,89.42,0.82,109.04878048780489
2016-04-29,86.4,0.82,105.3658536585366
2016-05-02,88.13,0.82,107.47560975609755
2016-05-03,87.16,0.82,106.29268292682927
2016-05-04,84.93,0.82,103.57317073170734
2016-05-05,84.41,0.82,102.9390243902439
2016-05-06,85.19,0.82,103.89024390243902
2016-05-09,84.5,0.82,103.04878048780489
2016-05-10,85.61,0.82,104.40243902439025
2016-05-11,84.78,0.82,103.39024390243904
2016-05-12,84.96,0.82,103.60975609756098
2016-05-13,84.72,0.82,103.31707317073172
2016-05-16,85.15,0.82,103.84146341463416
2016-05-17,83.52,0.82,101.85365853658537
2016-05-18,83.7,0.82,102.07317073170732
2016-05-19,82.9,0.82,101.09756097560977
2016-05-20,83.16,0.82,101.41463414634147
2016-05-23,83.25,0.82,101.52439024390245
2016-05-24,84.56,0.82,103.1219512195122
2016-05-25,84.31,0.82,102.81707317073172
2016-05-26,84.76,0.82,103.3658536585366
2016-05-27,84.95,0.82,103.59756097560977
2016-05-31,85.46,0.82,104.21951219512195
2016-06-01,85.38,0.82,104.1219512195122
2016-06-02,85.32,0.82,104.04878048780488
2016-06-03,84.61,0.82,103.1829268292683
2016-06-06,84.82,0.82,103.4390243902439
2016-06-07,84.88,0.82,103.51219512195122
2016-06-08,84.91,0.82,103.54878048780488
2016-06-09,85.1,0.82,103.78048780487805
2016-06-10,84.66,0.82,103.2439024390244
2016-06-13,83.44,0.82,101.75609756097562
2016-06-14,84.99,0.82,103.64634146341463
2016-06-15,84.87,0.82,103.50000000000001
2016-06-16,85.14,0.82,103.82926829268294
2016-06-17,84.35,0.82,102.86585365853658
2016-06-20,85.68,0.82,104.48780487804879
2016-06-21,86.44,0.82,105.41463414634147
2016-06-22,85.99,0.82,104.86585365853658
2016-06-23,87.28,0.82,106.43902439024392
2016-06-24,84.18,0.82,102.65853658536587
2016-06-27,80.84,0.82,98.58536585365854
2016-06-28,82.91,0.82,101.10975609756098
2016-06-29,84.49,0.82,103.03658536585365
2016-06-30,86.46,0.82,105.4390243902439
2016-07-01,85.34,0.82,104.07317073170732
2016-07-05,84.19,0.82,102.67073170731707
2016-07-06,82.98,0.82,101.19512195121952
2016-07-07,83.4,0.82,101.70731707317074
2016-07-08,85.6,0.82,104.39024390243902
2016-07-11,85.23,0.82,103.93902439024392
2016-07-12,84.99,0.82,103.64634146341463
2016-07-13,84.41,0.82,102.9390243902439
2016-07-14,84.69,0.82,103.28048780487805
2016-07-15,84.04,0.82,102.48780487804879
2016-07-18,83.41,0.82,101.71951219512195
2016-07-19,83.12,0.82,101.3658536585366
2016-07-20,84.33,0.82,102.84146341463415
2016-07-21,82.82,0.82,101.0
2016-07-22,83.47,0.82,101.79268292682927
2016-07-25,84.19,0.82,102.67073170731707
2016-07-26,83.95,0.82,102.37804878048782
2016-07-27,83.99,0.82,102.42682926829268
2016-07-28,84.25,0.87,96.83908045977012
2016-07-29,86.61,0.87,99.55172413793103
2016-08-01,85.62,0.87,98.41379310344828
2016-08-02,84.23,0.87,96.816091954023
2016-08-03,84.86,0.87,97.54022988505747
2016-08-04,84.1,0.87,96.66666666666666
2016-08-05,84.72,0.87,97.37931034482759
2016-08-08,84.41,0.87,97.02298850574712
2016-08-09,84.88,0.87,97.5632183908046
2016-08-10,84.59,0.87,97.22988505747126
2016-08-11,84.67,0.87,97.32183908045977
2016-08-12,83.25,0.87,95.6896551724138
2016-08-15,81.81,0.87,94.0344827586207
2016-08-16,75.97,0.87,87.32183908045977
2016-08-17,75.22,0.87,86.45977011494253
2016-08-18,74.2,0.87,85.28735632183908
2016-08-19,75.05,0.87,86.26436781609195
2016-08-22,75.17,0.87,86.40229885057471
2016-08-23,75.38,0.87,86.64367816091954
2016-08-24,74.43,0.87,85.55172413793105
2016-08-25,75.02,0.87,86.22988505747126
2016-08-26,75.01,0.87,86.2183908045977
2016-08-29,74.54,0.87,85.67816091954023
2016-08-30,74.32,0.87,85.42528735632183
2016-08-31,74.45,0.87,85.57471264367817
2016-09-01,74.81,0.87,85.98850574712644
2016-09-02,79.02,0.87,90.82758620689654
2016-09-06,76.2,0.87,87.58620689655173
2016-09-07,77.08,0.87,88.59770114942529
2016-09-08,76.45,0.87,87.87356321839081
2016-09-09,74.86,0.87,86.04597701149426
2016-09-12,76.21,0.87,87.59770114942528
2016-09-13,75.38,0.87,86.64367816091954
2016-09-14,75.77,0.87,87.0919540229885
2016-09-15,77.21,0.87,88.7471264367816
2016-09-16,76.88,0.87,88.36781609195401
2016-09-19,77.2,0.87,88.73563218390805
2016-09-20,77.67,0.87,89.27586206896552
2016-09-21,78.92,0.87,90.71264367816092
2016-09-22,78.48,0.87,90.20689655172414
2016-09-23,78.53,0.87,90.26436781609196
2016-09-26,78.23,0.87,89.91954022988506
2016-09-27,78.64,0.87,90.39080459770115
2016-09-28,79.42,0.87,91.28735632183908
2016-09-29,78.21,0.87,89.89655172413792
2016-09-30,78.24,0.87,89.93103448275862
2016-10-03,78.83,0.87,90.60919540229885
2016-10-04,78.04,0.87,89.70114942528737
2016-10-05,77.85,0.87,89.48275862068965
2016-10-06,77.28,0.87,88.82758620689656
2016-10-07,76.36,0.87,87.77011494252874
2016-10-10,76.57,0.87,88.01149425287356
2016-10-11,75.47,0.87,86.74712643678161
2016-10-12,76.25,0.87,87.64367816091954
2016-10-13,75.21,0.87,86.44827586206895
2016-10-14,75.71,0.87,87.02298850574712
2016-10-17,75.2,0.87,86.4367816091954
2016-10-18,75.69,0.87,87.0
2016-10-19,75.9,0.87,87.24137931034484
2016-10-20,76.56,0.87,88.0
2016-10-21,81.56,0.87,93.74712643678161
2016-10-24,81.37,0.87,93.52873563218391
2016-10-25,79.64,0.87,91.54022988505747
2016-10-26,79.22,0.87,91.05747126436782
2016-10-27,80.76,0.9,89.73333333333333
2016-10-28,84.63,0.9,94.03333333333333
2016-10-31,84.02,0.9,93.35555555555555
2016-11-01,83.09,0.9,92.32222222222222
2016-11-02,80.83,0.9,89.8111111111111
2016-11-03,80.39,0.9,89.32222222222222
2016-11-04,79.77,0.9,88.63333333333333
2016-11-07,81.88,0.9,90.97777777777777
2016-11-08,81.48,0.9,90.53333333333333
2016-11-09,82.05,0.9,91.16666666666666
2016-11-10,81.05,0.9,90.05555555555556
2016-11-11,81.36,0.9,90.39999999999999
2016-11-14,78.81,0.9,87.56666666666666
2016-11-15,78.75,0.9,87.5
2016-11-16,79.69,0.9,88.54444444444444
2016-11-17,80.97,0.9,89.96666666666667
2016-11-18,80.04,0.9,88.93333333333334
2016-11-21,80.67,0.9,89.63333333333334
2016-11-22,79.9,0.9,88.77777777777779
2016-11-23,79.79,0.9,88.65555555555557
2016-11-25,81.22,0.9,90.24444444444444
2016-11-28,80.13,0.9,89.03333333333333
2016-11-29,79.12,0.9,87.91111111111111
2016-11-30,78.85,0.9,87.6111111111111
2016-12-01,77.57,0.9,86.18888888888888
2016-12-02,78.35,0.9,87.05555555555554
2016-12-05,79.46,0.9,88.28888888888888
2016-12-06,79.81,0.9,88.67777777777778
2016-12-07,80.16,0.9,89.06666666666666
2016-12-08,81.61,0.9,90.67777777777778
2016-12-09,82.13,0.9,91.25555555555555
2016-12-12,79.53,0.9,88.36666666666666
2016-12-13,79.92,0.9,88.8
2016-12-14,79.12,0.9,87.91111111111111
2016-12-15,78.96,0.9,87.73333333333332
2016-12-16,77.9,0.9,86.55555555555556
2016-12-19,78.09,0.9,86.76666666666667
2016-12-20,79.36,0.9,88.17777777777778
2016-12-21,77.9,0.9,86.55555555555556
2016-12-22,76.56,0.9,85.06666666666666
2016-12-23,76.47,0.9,84.96666666666667
2016-12-27,76.75,0.9,85.27777777777777
2016-12-28,76.99,0.9,85.54444444444444
2016-12-29,75.98,0.9,84.42222222222223
2016-12-30,76.07,0.9,84.52222222222221
2017-01-03,77.31,0.9,85.9
2017-01-04,78.96,0.9,87.73333333333332
2017-01-05,79.8,0.9,88.66666666666666
2017-01-06,80.85,0.9,89.83333333333333
2017-01-09,81.82,0.9,90.9111111111111
2017-01-10,79.25,0.9,88.05555555555556
2017-01-11,80.9,0.9,89.8888888888889
2017-01-12,81.0,0.9,90.0
2017-01-13,80.8,0.9,89.77777777777777
2017-01-17,80.31,0.9,89.23333333333333
2017-01-18,80.62,0.9,89.57777777777778
2017-01-19,80.38,0.9,89.3111111111111
2017-01-20,80.42,0.9,89.35555555555555
2017-01-23,80.18,0.9,89.08888888888889
2017-01-24,80.55,0.9,89.5
2017-01-25,81.31,0.9,90.34444444444445
2017-01-26,81.55,0.9,90.6111111111111
2017-01-27,81.22,0.9,90.24444444444444
2017-01-30,80.84,0.9,89.82222222222222
2017-01-31,80.21,0.9,89.12222222222222
2017-02-01,80.23,0.9,89.14444444444445
2017-02-02,81.7,0.9,90.77777777777779
2017-02-03,82.11,0.9,91.23333333333333
2017-02-06,82.18,0.9,91.31111111111112
2017-02-07,82.26,0.9,91.4
2017-02-08,82.57,0.9,91.74444444444444
2017-02-09,82.52,0.9,91.68888888888888
2017-02-10,83.14,0.9,92.37777777777778
2017-02-13,82.9,0.9,92.11111111111111
2017-02-14,82.68,0.9,91.86666666666667
2017-02-15,82.85,0.9,92.05555555555554
2017-02-16,81.92,0.9,91.02222222222223
2017-02-17,82.3,0.84,97.97619047619048
2017-02-21,82.98,0.84,98.78571428571429
2017-02-22,82.19,0.84,97.8452380952381
2017-02-23,82.4,0.84,98.0952380952381
2017-02-24,83.31,0.84,99.17857142857143
2017-02-27,82.54,0.84,98.26190476190477
2017-02-28,82.47,0.84,98.17857142857143
2017-03-01,84.12,0.84,100.14285714285715
2017-03-02,83.62,0.84,99.54761904761905
2017-03-03,84.04,0.84,100.04761904761907
2017-03-06,84.15,0.84,100.17857142857144
2017-03-07,83.66,0.84,99.59523809523809
2017-03-08,84.89,0.84,101.05952380952381
2017-03-09,84.85,0.84,101.01190476190476
2017-03-10,85.48,0.84,101.76190476190477
2017-03-13,86.34,0.84,102.78571428571429
2017-03-14,86.13,0.84,102.53571428571428
2017-03-15,86.95,0.84,103.51190476190477
2017-03-16,87.44,0.84,104.0952380952381
2017-03-17,86.25,0.84,102.67857142857143
2017-03-20,86.57,0.84,103.05952380952381
2017-03-21,86.44,0.84,102.90476190476191
2017-03-22,86.94,0.84,103.5
2017-03-23,87.39,0.84,104.03571428571429
2017-03-24,87.19,0.84,103.79761904761905
2017-03-27,86.97,0.84,103.53571428571429
2017-03-28,86.87,0.84,103.41666666666667
2017-03-29,87.18,0.84,103.78571428571429
2017-03-30,87.19,0.84,103.79761904761905
2017-03-31,87.11,0.84,103.70238095238095
2017-04-03,87.63,0.84,104.32142857142857
2017-04-04,87.3,0.84,103.92857142857143
2017-04-05,87.67,0.84,104.36904761904762
2017-04-06,87.26,0.84,103.8809523809524
2017-04-07,87.26,0.84,103.8809523809524
2017-04-10,87.11,0.84,103.70238095238095
2017-04-11,87.91,0.84,104.6547619047619
2017-04-12,87.94,0.84,104.69047619047619
2017-04-13,87.68,0.84,104.3809523809524
2017-04-17,88.84,0.84,105.76190476190477
2017-04-18,88.42,0.84,105.26190476190477
2017-04-19,88.82,0.84,105.73809523809524
2017-04-20,88.71,0.84,105.60714285714285
2017-04-21,88.45,0.84,105.29761904761905
2017-04-24,88.5,0.84,105.35714285714286
2017-04-25,89.28,0.84,106.28571428571429
2017-04-26,88.84,0.84,105.76190476190477
2017-04-27,88.53,0.94,94.18085106382979
2017-04-28,88.92,0.94,94.59574468085107
2017-05-01,89.74,0.94,95.46808510638297
2017-05-02,90.84,0.94,96.63829787234043
2017-05-03,90.5,0.94,96.27659574468086
2017-05-04,90.56,0.94,96.3404255319149
2017-05-05,89.6,0.94,95.31914893617021
2017-05-08,89.22,0.94,94.91489361702128
2017-05-09,89.0,0.94,94.68085106382979
2017-05-10,90.55,0.94,96.32978723404256
2017-05-11,89.42,0.94,95.1276595744681
2017-05-12,89.11,0.94,94.79787234042554
2017-05-15,90.11,0.94,95.86170212765958
2017-05-16,89.93,0.94,95.67021276595746
2017-05-17,88.07,0.94,93.69148936170212
2017-05-18,88.55,0.94,94.20212765957447
2017-05-19,89.19,0.94,94.88297872340426
2017-05-22,89.93,0.94,95.67021276595746
2017-05-23,89.05,0.94,94.73404255319149
2017-05-24,90.1,0.94,95.85106382978724
2017-05-25,90.67,0.94,96.45744680851064
2017-05-26,90.14,0.94,95.8936170212766
2017-05-30,90.64,0.94,96.42553191489363
2017-05-31,90.16,0.94,95.91489361702128
2017-06-01,92.28,0.94,98.17021276595746
2017-06-02,92.55,0.94,98.45744680851064
2017-06-05,92.52,0.94,98.42553191489363
2017-06-06,92.07,0.94,97.94680851063829
2017-06-07,92.26,0.94,98.14893617021278
2017-06-08,92.95,0.94,98.88297872340426
2017-06-09,92.33,0.94,98.22340425531915
2017-06-12,91.11,0.94,96.92553191489363
2017-06-13,91.6,0.94,97.44680851063829
2017-06-14,91.66,0.94,97.51063829787235
2017-06-15,92.19,0.94,98.07446808510639
2017-06-16,92.46,0.94,98.36170212765957
2017-06-19,93.65,0.94,99.6276595744681
2017-06-20,92.65,0.94,98.56382978723406
2017-06-21,93.23,0.94,99.18085106382979
2017-06-22,93.52,0.94,99.48936170212767
2017-06-23,93.96,0.94,99.95744680851064
2017-06-26,93.56,0.94,99.53191489361703
2017-06-27,92.8,0.94,98.72340425531915
2017-06-28,93.77,0.94,99.75531914893617
2017-06-29,93.51,0.94,99.47872340425533
2017-06-30,92.96,0.94,98.8936170212766
2017-07-03,93.9,0.94,99.89361702127661
2017-07-05,94.44,0.94,100.46808510638299
2017-07-06,93.25,0.94,99.20212765957447
2017-07-07,94.42,0.94,100.4468085106383
2017-07-10,95.29,0.94,101.37234042553193
2017-07-11,95.61,0.94,101.71276595744682
2017-07-12,96.87,0.94,103.05319148936171
2017-07-13,97.18,0.94,103.38297872340426
2017-07-14,96.92,0.94,103.10638297872342
2017-07-17,98.0,0.94,104.25531914893618
2017-07-18,98.43,0.94,104.71276595744682
2017-07-19,98.61,0.94,104.90425531914894
2017-07-20,98.84,0.94,105.14893617021278
2017-07-21,98.95,0.94,105.26595744680851
2017-07-24,99.96,0.94,106.34042553191489
2017-07-25,100.98,0.94,107.42553191489363
2017-07-26,101.82,0.94,108.31914893617021
2017-07-27,101.95,0.93,109.6236559139785
2017-07-28,102.5,0.93,110.21505376344085
2017-07-31,101.17,0.93,108.78494623655914
2017-08-01,99.37,0.93,106.84946236559139
2017-08-02,99.41,0.93,106.89247311827955
2017-08-03,100.05,0.93,107.58064516129032
2017-08-04,99.31,0.93,106.78494623655914
2017-08-07,99.32,0.93,106.79569892473117
2017-08-08,98.73,0.93,106.16129032258064
2017-08-09,99.77,0.93,107.2795698924731
2017-08-10,97.74,0.93,105.09677419354837
2017-08-11,97.95,0.93,105.32258064516128
2017-08-14,98.85,0.93,106.29032258064515
2017-08-15,98.57,0.93,105.98924731182794
2017-08-16,99.23,0.93,106.6989247311828
2017-08-17,97.93,0.93,105.3010752688172
2017-08-18,98.2,0.93,105.59139784946237
2017-08-21,98.96,0.93,106.40860215053762
2017-08-22,100.24,0.93,107.78494623655912
2017-08-23,101.02,0.93,108.62365591397848
2017-08-24,101.5,0.93,109.13978494623656
2017-08-25,101.44,0.93,109.07526881720429
2017-08-28,102.21,0.93,109.9032258064516
2017-08-29,101.62,0.93,109.26881720430107
2017-08-30,102.52,0.93,110.23655913978493
2017-08-31,103.75,0.93,111.55913978494623
2017-09-01,103.94,0.93,111.76344086021504
2017-09-05,102.54,0.93,110.25806451612904
2017-09-06,102.79,0.93,110.52688172043011
2017-09-07,103.48,0.93,111.26881720430107
2017-09-08,103.31,0.93,111.08602150537634
2017-09-11,104.65,0.93,112.52688172043011
2017-09-12,103.73,0.93,111.53763440860214
2017-09-13,103.32,0.93,111.09677419354837
2017-09-14,103.39,0.93,111.17204301075269
2017-09-15,104.39,0.93,112.24731182795698
2017-09-18,105.08,0.93,112.98924731182795
2017-09-19,105.41,0.93,113.34408602150536
2017-09-20,105.89,0.93,113.86021505376344
2017-09-21,105.77,0.93,113.73118279569891
2017-09-22,104.58,0.93,112.4516129032258
2017-09-25,103.35,0.93,111.1290322580645
2017-09-26,104.22,0.93,112.06451612903226
2017-09-27,104.72,0.93,112.6021505376344
2017-09-28,105.62,0.93,113.56989247311827
2017-09-29,106.39,0.93,114.39784946236558
2017-10-02,106.49,0.93,114.50537634408602
2017-10-03,107.99,0.93,116.11827956989247
2017-10-04,108.57,0.93,116.74193548387096
2017-10-05,108.92,0.93,117.11827956989247
2017-10-06,109.92,0.93,118.19354838709677
2017-10-09,109.77,0.93,118.03225806451611
2017-10-10,108.12,0.93,116.25806451612902
2017-10-11,108.29,0.93,116.44086021505376
2017-10-12,108.0,0.93,116.12903225806451
2017-10-13,108.22,0.93,116.36559139784946
2017-10-16,108.46,0.93,116.62365591397848
2017-10-17,108.55,0.93,116.72043010752687
2017-10-18,109.26,0.93,117.48387096774194
2017-10-19,108.19,0.93,116.33333333333333
2017-10-20,108.94,0.93,117.13978494623655
2017-10-23,107.96,0.93,116.08602150537634
2017-10-24,108.89,0.93,117.08602150537634
2017-10-25,107.75,0.93,115.86021505376344
2017-10-26,109.2,0.93,117.41935483870968
2017-10-27,109.07,0.93,117.2795698924731
2017-10-30,107.58,0.93,115.6774193548387
2017-10-31,107.52,0.93,115.61290322580643
2017-11-01,108.86,0.93,117.05376344086021
2017-11-02,109.38,0.93,117.61290322580643
2017-11-03,108.49,0.93,116.65591397849461
2017-11-06,109.85,0.93,118.11827956989247
2017-11-07,109.1,0.93,117.31182795698923
2017-11-08,109.97,0.93,118.24731182795698
2017-11-09,109.42,0.93,117.65591397849462
2017-11-10,109.75,0.93,118.01075268817203
2017-11-13,111.18,0.93,119.54838709677419
2017-11-14,111.17,0.93,119.53763440860214
2017-11-15,110.42,0.93,118.73118279569891
2017-11-16,112.97,0.93,121.47311827956989
2017-11-17,113.75,0.93,122.31182795698925
2017-11-20,115.18,0.93,123.84946236559139
2017-11-21,116.06,0.93,124.79569892473118
2017-11-22,115.77,0.93,124.48387096774192
2017-11-24,117.24,0.93,126.06451612903224
2017-11-27,117.09,0.93,125.90322580645162
2017-11-28,117.01,0.93,125.81720430107526
2017-11-29,114.74,0.93,123.37634408602149
2017-11-30,115.1,0.93,123.76344086021504
2017-12-01,114.96,0.93,123.61290322580643
2017-12-04,112.56,0.93,121.03225806451613
2017-12-05,112.44,0.93,120.9032258064516
2017-12-06,112.4,0.93,120.86021505376344
2017-12-07,112.82,0.93,121.31182795698923
2017-12-08,112.98,0.93,121.48387096774194
2017-12-11,114.32,0.93,122.92473118279568
2017-12-12,114.37,0.93,122.97849462365592
2017-12-13,113.78,0.93,122.34408602150538
2017-12-14,114.14,0.93,122.73118279569891
2017-12-15,115.03,0.93,123.68817204301075
2017-12-18,116.1,0.93,124.83870967741935
2017-12-19,115.55,0.93,124.24731182795698
2017-12-20,116.01,0.93,124.74193548387096
2017-12-21,114.19,0.93,122.78494623655914
2017-12-22,113.99,0.93,122.56989247311827
2017-12-26,113.91,0.93,122.48387096774192
2017-12-27,114.38,0.93,122.98924731182795
2017-12-28,115.5,0.93,124.19354838709677
2017-12-29,114.44,0.93,123.05376344086021
2018-01-02,109.47,0.93,117.70967741935483
2018-01-03,110.9,0.93,119.24731182795699
2018-01-04,111.47,0.93,119.86021505376344
2018-01-05,113.0,0.93,121.50537634408602
2018-01-08,114.31,0.93,122.91397849462365
2018-01-09,112.97,0.93,121.47311827956989
