date,DLTR,DLTR_EPS,PE Ratio
2015-11-23,69.55,-0.48,-144.89583333333334
2015-11-24,74.16,0.38,195.15789473684208
2015-11-25,74.93,0.38,197.1842105263158
2015-11-27,75.08,0.38,197.57894736842104
2015-11-30,75.46,0.38,198.57894736842104
2015-12-01,75.97,0.38,199.92105263157893
2015-12-02,76.04,0.38,200.10526315789474
2015-12-03,74.09,0.38,194.97368421052633
2015-12-04,77.24,0.38,203.26315789473682
2015-12-07,78.45,0.38,206.44736842105263
2015-12-08,79.48,0.38,209.1578947368421
2015-12-09,78.45,0.38,206.44736842105263
2015-12-10,77.81,0.38,204.76315789473685
2015-12-11,76.45,0.38,201.18421052631578
2015-12-14,77.71,0.38,204.49999999999997
2015-12-15,77.34,0.38,203.5263157894737
2015-12-16,78.86,0.38,207.52631578947367
2015-12-17,76.58,0.38,201.52631578947367
2015-12-18,76.09,0.38,200.23684210526315
2015-12-21,76.9,0.38,202.3684210526316
2015-12-22,77.86,0.38,204.89473684210526
2015-12-23,77.04,0.38,202.73684210526318
2015-12-24,76.68,0.38,201.78947368421055
2015-12-28,77.24,0.38,203.26315789473682
2015-12-29,78.02,0.38,205.3157894736842
2015-12-30,77.62,0.38,204.26315789473685
2015-12-31,77.22,0.38,203.21052631578948
2016-01-04,78.81,0.38,207.39473684210526
2016-01-05,79.98,0.38,210.47368421052633
2016-01-06,80.52,0.38,211.89473684210526
2016-01-07,78.45,0.38,206.44736842105263
2016-01-08,77.79,0.38,204.71052631578948
2016-01-11,77.36,0.38,203.57894736842104
2016-01-12,78.7,0.38,207.10526315789474
2016-01-13,75.48,0.38,198.63157894736844
2016-01-14,75.7,0.38,199.21052631578948
2016-01-15,75.3,0.38,198.15789473684208
2016-01-19,76.89,0.38,202.3421052631579
2016-01-20,76.03,0.38,200.07894736842104
2016-01-21,77.03,0.38,202.71052631578948
2016-01-22,77.26,0.38,203.31578947368422
2016-01-25,76.6,0.38,201.57894736842104
2016-01-26,77.69,0.38,204.44736842105263
2016-01-27,77.97,0.38,205.18421052631578
2016-01-28,78.91,0.38,207.65789473684208
2016-01-29,81.32,0.38,213.99999999999997
2016-02-01,81.98,0.38,215.73684210526318
2016-02-02,81.69,0.38,214.9736842105263
2016-02-03,79.59,0.38,209.44736842105263
2016-02-04,76.67,0.38,201.76315789473685
2016-02-05,76.56,0.38,201.47368421052633
2016-02-08,75.33,0.38,198.23684210526315
2016-02-09,75.24,0.38,197.99999999999997
2016-02-10,75.15,0.38,197.76315789473685
2016-02-11,73.43,0.38,193.23684210526318
2016-02-12,75.23,0.38,197.97368421052633
2016-02-16,78.55,0.38,206.71052631578945
2016-02-17,80.88,0.38,212.8421052631579
2016-02-18,79.29,0.38,208.6578947368421
2016-02-19,79.44,0.38,209.05263157894737
2016-02-22,81.67,0.38,214.92105263157896
2016-02-23,81.69,0.38,214.9736842105263
2016-02-24,81.65,0.38,214.8684210526316
2016-02-25,82.3,0.38,216.57894736842104
2016-02-26,81.63,0.38,214.8157894736842
2016-02-29,80.25,0.38,211.18421052631578
2016-03-01,82.03,0.38,215.8684210526316
2016-03-02,78.77,0.38,207.28947368421052
2016-03-03,77.45,0.38,203.81578947368422
2016-03-04,78.39,0.38,206.28947368421052
2016-03-07,76.82,0.38,202.15789473684208
2016-03-08,75.96,0.38,199.89473684210523
2016-03-09,76.73,0.38,201.92105263157896
2016-03-10,79.82,0.38,210.05263157894734
2016-03-11,80.02,0.38,210.57894736842104
2016-03-14,80.96,0.38,213.05263157894734
2016-03-15,81.18,0.38,213.63157894736844
2016-03-16,81.43,0.38,214.28947368421055
2016-03-17,80.42,0.38,211.6315789473684
2016-03-18,80.02,0.38,210.57894736842104
2016-03-21,80.46,0.38,211.73684210526315
2016-03-22,79.01,0.38,207.92105263157896
2016-03-23,78.96,0.38,207.78947368421052
2016-03-24,78.52,0.38,206.6315789473684
2016-03-28,80.84,1.03,78.48543689320388
2016-03-29,81.35,1.03,78.98058252427184
2016-03-30,83.2,1.03,80.77669902912622
2016-03-31,82.46,1.03,80.05825242718446
2016-04-01,83.31,1.03,80.88349514563107
2016-04-04,82.54,1.03,80.13592233009709
2016-04-05,80.4,1.03,78.05825242718447
2016-04-06,80.96,1.03,78.60194174757281
2016-04-07,80.64,1.03,78.29126213592232
2016-04-08,79.66,1.03,77.3398058252427
2016-04-11,78.91,1.03,76.61165048543688
2016-04-12,80.16,1.03,77.8252427184466
2016-04-13,80.43,1.03,78.0873786407767
2016-04-14,80.25,1.03,77.9126213592233
2016-04-15,81.75,1.03,79.36893203883496
2016-04-18,82.56,1.03,80.15533980582525
2016-04-19,82.72,1.03,80.31067961165049
2016-04-20,81.82,1.03,79.43689320388349
2016-04-21,81.9,1.03,79.51456310679612
2016-04-22,80.95,1.03,78.59223300970874
2016-04-25,80.92,1.03,78.5631067961165
2016-04-26,82.05,1.03,79.66019417475728
2016-04-27,82.07,1.03,79.67961165048543
2016-04-28,80.07,1.03,77.7378640776699
2016-04-29,79.71,1.03,77.3883495145631
2016-05-02,80.88,1.03,78.52427184466019
2016-05-03,80.61,1.03,78.26213592233009
2016-05-04,80.61,1.03,78.26213592233009
2016-05-05,80.62,1.03,78.27184466019418
2016-05-06,81.19,1.03,78.8252427184466
2016-05-09,82.11,1.03,79.71844660194175
2016-05-10,81.69,1.03,79.31067961165049
2016-05-11,79.03,1.03,76.72815533980582
2016-05-12,80.29,1.03,77.95145631067962
2016-05-13,77.63,1.03,75.36893203883494
2016-05-16,80.03,1.03,77.69902912621359
2016-05-17,77.51,1.03,75.25242718446603
2016-05-18,75.33,1.03,73.13592233009709
2016-05-19,76.91,1.03,74.66990291262135
2016-05-20,76.89,1.03,74.6504854368932
2016-05-23,75.56,1.03,73.35922330097087
2016-05-24,77.53,1.03,75.27184466019418
2016-05-25,78.36,1.03,76.07766990291262
2016-05-26,88.37,1.03,85.79611650485437
2016-05-27,88.94,1.03,86.3495145631068
2016-05-31,90.54,1.03,87.90291262135922
2016-06-01,90.81,1.03,88.16504854368932
2016-06-02,91.05,1.03,88.39805825242718
2016-06-03,91.08,1.03,88.42718446601941
2016-06-06,90.62,1.03,87.98058252427185
2016-06-07,91.25,1.03,88.59223300970874
2016-06-08,91.57,1.03,88.90291262135922
2016-06-09,91.97,0.99,92.8989898989899
2016-06-10,91.34,0.99,92.26262626262627
2016-06-13,90.17,0.99,91.08080808080808
2016-06-14,90.05,0.99,90.95959595959596
2016-06-15,91.05,0.99,91.96969696969697
2016-06-16,91.84,0.99,92.76767676767678
2016-06-17,91.58,0.99,92.5050505050505
2016-06-20,92.48,0.99,93.41414141414143
2016-06-21,92.63,0.99,93.56565656565657
2016-06-22,91.92,0.99,92.84848484848484
2016-06-23,92.38,0.99,93.31313131313131
2016-06-24,91.89,0.99,92.81818181818181
2016-06-27,92.56,0.99,93.4949494949495
2016-06-28,92.31,0.99,93.24242424242425
2016-06-29,94.42,0.99,95.37373737373737
2016-06-30,94.24,0.99,95.19191919191918
2016-07-01,93.78,0.99,94.72727272727273
2016-07-05,94.98,0.99,95.93939393939394
2016-07-06,94.86,0.99,95.81818181818181
2016-07-07,94.63,0.99,95.58585858585859
2016-07-08,95.08,0.99,96.04040404040404
2016-07-11,94.87,0.99,95.82828282828284
2016-07-12,94.44,0.99,95.39393939393939
2016-07-13,94.36,0.99,95.31313131313131
2016-07-14,95.0,0.99,95.95959595959596
2016-07-15,94.34,0.99,95.2929292929293
2016-07-18,95.73,0.99,96.6969696969697
2016-07-19,95.36,0.99,96.32323232323232
2016-07-20,95.45,0.99,96.41414141414141
2016-07-21,94.66,0.99,95.61616161616162
2016-07-22,96.13,0.99,97.1010101010101
2016-07-25,96.39,0.99,97.36363636363636
2016-07-26,96.65,0.99,97.62626262626263
2016-07-27,95.72,0.99,96.68686868686869
2016-07-28,96.12,0.99,97.0909090909091
2016-07-29,96.29,0.99,97.26262626262627
2016-08-01,97.1,0.99,98.08080808080807
2016-08-02,96.23,0.99,97.20202020202021
2016-08-03,96.77,0.99,97.74747474747474
2016-08-04,96.07,0.99,97.04040404040403
2016-08-05,97.02,0.99,98.0
2016-08-08,95.9,0.99,96.86868686868688
2016-08-09,95.95,0.99,96.91919191919192
2016-08-10,98.12,0.99,99.11111111111111
2016-08-11,97.37,0.99,98.35353535353536
2016-08-12,96.28,0.99,97.25252525252526
2016-08-15,96.26,0.99,97.23232323232324
2016-08-16,95.51,0.99,96.47474747474747
2016-08-17,95.49,0.99,96.45454545454545
2016-08-18,95.86,0.99,96.82828282828282
2016-08-19,95.57,0.99,96.53535353535354
2016-08-22,95.76,0.99,96.72727272727273
2016-08-23,95.51,0.99,96.47474747474747
2016-08-24,94.93,0.99,95.8888888888889
2016-08-25,85.5,0.99,86.36363636363636
2016-08-26,85.5,0.99,86.36363636363636
2016-08-29,85.53,0.99,86.39393939393939
2016-08-30,84.11,0.99,84.95959595959596
2016-08-31,82.7,0.99,83.53535353535354
2016-09-01,83.18,0.99,84.02020202020202
2016-09-02,83.11,0.72,115.43055555555556
2016-09-06,83.28,0.72,115.66666666666667
2016-09-07,82.5,0.72,114.58333333333334
2016-09-08,81.84,0.72,113.66666666666667
2016-09-09,81.63,0.72,113.375
2016-09-12,82.38,0.72,114.41666666666667
2016-09-13,80.18,0.72,111.36111111111113
2016-09-14,81.45,0.72,113.12500000000001
2016-09-15,81.99,0.72,113.875
2016-09-16,81.1,0.72,112.63888888888889
2016-09-19,80.22,0.72,111.41666666666667
2016-09-20,79.7,0.72,110.69444444444446
2016-09-21,79.89,0.72,110.95833333333334
2016-09-22,80.07,0.72,111.20833333333333
2016-09-23,80.09,0.72,111.23611111111111
2016-09-26,80.0,0.72,111.11111111111111
2016-09-27,80.46,0.72,111.75
2016-09-28,79.4,0.72,110.27777777777779
2016-09-29,77.36,0.72,107.44444444444444
2016-09-30,78.93,0.72,109.62500000000001
2016-10-03,79.53,0.72,110.45833333333334
2016-10-04,76.43,0.72,106.15277777777779
2016-10-05,75.12,0.72,104.33333333333334
2016-10-06,78.09,0.72,108.45833333333334
2016-10-07,77.97,0.72,108.29166666666667
2016-10-10,77.92,0.72,108.22222222222223
2016-10-11,77.24,0.72,107.27777777777777
2016-10-12,77.47,0.72,107.59722222222223
2016-10-13,78.23,0.72,108.65277777777779
2016-10-14,77.09,0.72,107.06944444444446
2016-10-17,76.44,0.72,106.16666666666667
2016-10-18,76.25,0.72,105.90277777777779
2016-10-19,76.76,0.72,106.61111111111113
2016-10-20,75.87,0.72,105.37500000000001
2016-10-21,75.71,0.72,105.15277777777777
2016-10-24,75.97,0.72,105.51388888888889
2016-10-25,75.82,0.72,105.30555555555554
2016-10-26,76.8,0.72,106.66666666666667
2016-10-27,74.45,0.72,103.40277777777779
2016-10-28,75.21,0.72,104.45833333333333
2016-10-31,75.55,0.72,104.93055555555556
2016-11-01,74.88,0.72,104.0
2016-11-02,75.36,0.72,104.66666666666667
2016-11-03,74.07,0.72,102.875
2016-11-04,73.62,0.72,102.25000000000001
2016-11-07,75.54,0.72,104.91666666666669
2016-11-08,75.81,0.72,105.29166666666667
2016-11-09,76.04,0.72,105.61111111111113
2016-11-10,77.2,0.72,107.22222222222223
2016-11-11,77.81,0.72,108.06944444444446
2016-11-14,78.34,0.72,108.80555555555557
2016-11-15,79.17,0.72,109.95833333333334
2016-11-16,80.54,0.72,111.86111111111113
2016-11-17,81.65,0.72,113.40277777777779
2016-11-18,81.91,0.72,113.76388888888889
2016-11-21,81.99,0.72,113.875
2016-11-22,88.68,0.72,123.16666666666669
2016-11-23,88.86,0.72,123.41666666666667
2016-11-25,89.18,0.72,123.86111111111113
2016-11-28,89.58,0.72,124.41666666666667
2016-11-29,89.67,0.72,124.54166666666667
2016-11-30,88.16,0.72,122.44444444444444
2016-12-01,86.57,0.72,120.2361111111111
2016-12-02,87.76,0.72,121.8888888888889
2016-12-05,88.2,0.72,122.50000000000001
2016-12-06,87.93,0.73,120.45205479452056
2016-12-07,87.84,0.73,120.32876712328768
2016-12-08,87.12,0.73,119.34246575342466
2016-12-09,87.76,0.73,120.21917808219179
2016-12-12,86.09,0.73,117.93150684931507
2016-12-13,86.16,0.73,118.02739726027397
2016-12-14,84.72,0.73,116.05479452054794
2016-12-15,85.7,0.73,117.3972602739726
2016-12-16,84.2,0.73,115.34246575342466
2016-12-19,84.27,0.73,115.43835616438356
2016-12-20,85.09,0.73,116.56164383561645
2016-12-21,84.06,0.73,115.15068493150686
2016-12-22,79.31,0.73,108.64383561643837
2016-12-23,78.7,0.73,107.8082191780822
2016-12-27,78.12,0.73,107.013698630137
2016-12-28,77.67,0.73,106.3972602739726
2016-12-29,77.34,0.73,105.94520547945206
2016-12-30,77.18,0.73,105.72602739726028
2017-01-03,77.45,0.73,106.09589041095892
2017-01-04,79.45,0.73,108.83561643835617
2017-01-05,78.06,0.73,106.93150684931507
2017-01-06,77.09,0.73,105.60273972602741
2017-01-09,77.14,0.73,105.67123287671234
2017-01-10,77.96,0.73,106.7945205479452
2017-01-11,77.81,0.73,106.58904109589042
2017-01-12,77.53,0.73,106.2054794520548
2017-01-13,77.13,0.73,105.65753424657534
2017-01-17,79.51,0.73,108.9178082191781
2017-01-18,77.31,0.73,105.9041095890411
2017-01-19,76.26,0.73,104.46575342465755
2017-01-20,76.56,0.73,104.87671232876713
2017-01-23,75.55,0.73,103.4931506849315
2017-01-24,76.88,0.73,105.31506849315068
2017-01-25,76.89,0.73,105.32876712328768
2017-01-26,76.17,0.73,104.34246575342466
2017-01-27,74.05,0.73,101.43835616438356
2017-01-30,75.25,0.73,103.08219178082192
2017-01-31,77.19,0.73,105.73972602739725
2017-02-01,76.39,0.73,104.64383561643837
2017-02-02,77.2,0.73,105.75342465753425
2017-02-03,76.69,0.73,105.05479452054794
2017-02-06,75.12,0.73,102.9041095890411
2017-02-07,75.21,0.73,103.02739726027397
2017-02-08,76.66,0.73,105.01369863013699
2017-02-09,79.39,0.73,108.75342465753425
2017-02-10,78.02,0.73,106.87671232876713
2017-02-13,77.7,0.73,106.43835616438356
2017-02-14,79.8,0.73,109.31506849315069
2017-02-15,78.74,0.73,107.86301369863013
2017-02-16,78.0,0.73,106.84931506849315
2017-02-17,80.0,0.73,109.58904109589041
2017-02-21,79.76,0.73,109.26027397260275
2017-02-22,78.54,0.73,107.58904109589042
2017-02-23,77.57,0.73,106.26027397260273
2017-02-24,79.41,0.73,108.78082191780821
2017-02-27,79.56,0.73,108.98630136986301
2017-02-28,76.68,0.73,105.04109589041097
2017-03-01,76.84,0.73,105.26027397260275
2017-03-02,77.74,0.73,106.4931506849315
2017-03-03,77.13,0.73,105.65753424657534
2017-03-06,75.93,0.73,104.013698630137
2017-03-07,75.22,0.73,103.04109589041096
2017-03-08,75.6,0.73,103.56164383561644
2017-03-09,75.53,0.73,103.46575342465754
2017-03-10,75.06,0.73,102.82191780821918
2017-03-13,74.58,0.73,102.16438356164383
2017-03-14,74.19,0.73,101.63013698630137
2017-03-15,74.56,0.73,102.13698630136987
2017-03-16,75.53,0.73,103.46575342465754
2017-03-17,75.7,0.73,103.69863013698631
2017-03-20,74.3,0.73,101.78082191780821
2017-03-21,73.44,0.73,100.6027397260274
2017-03-22,73.98,0.73,101.34246575342466
2017-03-23,74.38,0.73,101.89041095890411
2017-03-24,74.92,0.73,102.63013698630138
2017-03-27,76.13,0.73,104.2876712328767
2017-03-28,76.55,1.36,56.28676470588235
2017-03-29,78.51,1.36,57.72794117647059
2017-03-30,79.44,1.36,58.41176470588235
2017-03-31,78.46,1.36,57.691176470588225
2017-04-03,77.72,1.36,57.147058823529406
2017-04-04,77.67,1.36,57.11029411764706
2017-04-05,77.05,1.36,56.65441176470588
2017-04-06,78.05,1.36,57.389705882352935
2017-04-07,77.61,1.36,57.06617647058823
2017-04-10,77.74,1.36,57.16176470588235
2017-04-11,77.08,1.36,56.67647058823529
2017-04-12,77.14,1.36,56.720588235294116
2017-04-13,76.46,1.36,56.22058823529411
2017-04-17,76.83,1.36,56.49264705882352
2017-04-18,77.43,1.36,56.93382352941177
2017-04-19,78.02,1.36,57.36764705882352
2017-04-20,79.57,1.36,58.507352941176464
2017-04-21,78.81,1.36,57.9485294117647
2017-04-24,79.79,1.36,58.669117647058826
2017-04-25,80.69,1.36,59.330882352941174
2017-04-26,81.73,1.36,60.095588235294116
2017-04-27,83.13,1.36,61.12499999999999
2017-04-28,82.77,1.36,60.86029411764705
2017-05-01,80.75,1.36,59.37499999999999
2017-05-02,81.7,1.36,60.0735294117647
2017-05-03,81.92,1.36,60.23529411764706
2017-05-04,81.96,1.36,60.264705882352935
2017-05-05,82.0,1.36,60.29411764705882
2017-05-08,82.29,1.36,60.50735294117647
2017-05-09,82.78,1.36,60.86764705882353
2017-05-10,83.02,1.36,61.04411764705882
2017-05-11,81.49,1.36,59.91911764705882
2017-05-12,81.29,1.36,59.77205882352941
2017-05-15,80.94,1.36,59.514705882352935
2017-05-16,79.1,1.36,58.16176470588235
2017-05-17,78.08,1.36,57.41176470588235
2017-05-18,79.0,1.36,58.088235294117645
2017-05-19,79.68,1.36,58.588235294117645
2017-05-22,80.92,1.36,59.5
2017-05-23,78.85,1.36,57.97794117647058
2017-05-24,78.08,1.36,57.41176470588235
2017-05-25,78.8,0.85,92.70588235294117
2017-05-26,78.28,0.85,92.09411764705882
2017-05-30,78.17,0.85,91.96470588235294
2017-05-31,77.7,0.85,91.41176470588236
2017-06-01,80.56,0.85,94.7764705882353
2017-06-02,80.43,0.85,94.62352941176472
2017-06-05,79.28,0.85,93.27058823529413
2017-06-06,76.88,0.85,90.4470588235294
2017-06-07,75.41,0.85,88.71764705882353
2017-06-08,74.84,0.85,88.04705882352941
2017-06-09,75.38,0.85,88.68235294117646
2017-06-12,75.35,0.85,88.6470588235294
2017-06-13,75.5,0.85,88.82352941176471
2017-06-14,75.27,0.85,88.55294117647058
2017-06-15,72.73,0.85,85.56470588235295
2017-06-16,70.07,0.85,82.43529411764705
2017-06-19,70.55,0.85,83.0
2017-06-20,68.94,0.85,81.10588235294118
2017-06-21,68.05,0.85,80.05882352941177
2017-06-22,67.68,0.85,79.62352941176472
2017-06-23,66.6,0.85,78.35294117647058
2017-06-26,68.49,0.85,80.5764705882353
2017-06-27,69.22,0.85,81.43529411764706
2017-06-28,69.97,0.85,82.31764705882352
2017-06-29,69.73,0.85,82.03529411764707
2017-06-30,69.92,0.85,82.25882352941177
2017-07-03,69.89,0.85,82.22352941176472
2017-07-05,68.21,0.85,80.2470588235294
2017-07-06,67.93,0.85,79.91764705882353
2017-07-07,67.98,0.85,79.9764705882353
2017-07-10,66.39,0.85,78.10588235294118
2017-07-11,66.87,0.85,78.67058823529412
2017-07-12,67.4,0.85,79.29411764705883
2017-07-13,68.57,0.85,80.67058823529412
2017-07-14,69.11,0.85,81.30588235294118
2017-07-17,69.87,0.85,82.2
2017-07-18,69.28,0.85,81.50588235294119
2017-07-19,70.35,0.85,82.76470588235294
2017-07-20,70.77,0.85,83.25882352941176
2017-07-21,70.89,0.85,83.4
2017-07-24,69.28,0.85,81.50588235294119
2017-07-25,70.59,0.85,83.04705882352941
2017-07-26,70.92,0.85,83.43529411764706
2017-07-27,72.24,0.85,84.98823529411764
2017-07-28,71.8,0.85,84.47058823529412
2017-07-31,72.08,0.85,84.8
2017-08-01,73.01,0.85,85.89411764705883
2017-08-02,72.97,0.85,85.84705882352941
2017-08-03,73.53,0.85,86.50588235294119
2017-08-04,74.11,0.85,87.18823529411765
2017-08-07,75.53,0.85,88.85882352941177
2017-08-08,75.75,0.85,89.11764705882354
2017-08-09,74.92,0.85,88.14117647058823
2017-08-10,73.08,0.85,85.9764705882353
2017-08-11,73.5,0.85,86.47058823529412
2017-08-14,74.62,0.85,87.78823529411765
2017-08-15,73.44,0.85,86.4
2017-08-16,74.44,0.85,87.5764705882353
2017-08-17,74.34,0.85,87.45882352941177
2017-08-18,74.25,0.85,87.3529411764706
2017-08-21,74.25,0.85,87.3529411764706
2017-08-22,74.95,0.85,88.1764705882353
2017-08-23,74.32,0.85,87.43529411764705
2017-08-24,78.5,0.99,79.29292929292929
2017-08-25,80.39,0.99,81.20202020202021
2017-08-28,80.38,0.99,81.19191919191918
2017-08-29,79.7,0.99,80.5050505050505
2017-08-30,79.72,0.99,80.52525252525253
2017-08-31,79.64,0.99,80.44444444444444
2017-09-01,81.06,0.99,81.87878787878788
2017-09-05,82.49,0.99,83.32323232323232
2017-09-06,82.73,0.99,83.56565656565657
2017-09-07,83.23,0.99,84.07070707070707
2017-09-08,82.83,0.99,83.66666666666667
2017-09-11,83.4,0.99,84.24242424242425
2017-09-12,83.98,0.99,84.82828282828284
2017-09-13,84.41,0.99,85.26262626262626
2017-09-14,83.46,0.99,84.3030303030303
2017-09-15,83.48,0.99,84.32323232323233
2017-09-18,83.19,0.99,84.03030303030303
2017-09-19,83.43,0.99,84.27272727272728
2017-09-20,83.42,0.99,84.26262626262627
2017-09-21,83.14,0.99,83.97979797979798
2017-09-22,84.62,0.99,85.47474747474747
2017-09-25,84.99,0.99,85.84848484848484
2017-09-26,84.89,0.99,85.74747474747475
2017-09-27,85.67,0.99,86.53535353535354
2017-09-28,85.68,0.99,86.54545454545455
2017-09-29,86.82,0.99,87.69696969696969
2017-10-02,86.47,0.99,87.34343434343434
2017-10-03,86.82,0.99,87.69696969696969
2017-10-04,89.05,0.99,89.94949494949495
2017-10-05,89.15,0.99,90.05050505050505
2017-10-06,89.42,0.99,90.32323232323233
2017-10-09,88.37,0.99,89.26262626262627
2017-10-10,89.3,0.99,90.2020202020202
2017-10-11,91.23,0.99,92.15151515151516
2017-10-12,91.37,0.99,92.2929292929293
2017-10-13,91.5,0.99,92.42424242424242
2017-10-16,91.95,0.99,92.87878787878789
2017-10-17,91.53,0.99,92.45454545454545
2017-10-18,91.47,0.99,92.39393939393939
2017-10-19,91.41,0.99,92.33333333333333
2017-10-20,92.37,0.99,93.30303030303031
2017-10-23,91.72,0.99,92.64646464646465
2017-10-24,91.78,0.99,92.70707070707071
2017-10-25,91.61,0.99,92.53535353535354
2017-10-26,93.23,0.99,94.17171717171718
2017-10-27,93.21,0.99,94.15151515151514
2017-10-30,91.44,0.99,92.36363636363636
2017-10-31,91.25,0.99,92.17171717171718
2017-11-01,91.12,0.99,92.04040404040404
2017-11-02,92.55,0.99,93.48484848484848
2017-11-03,93.75,0.99,94.6969696969697
2017-11-06,93.39,0.99,94.33333333333333
2017-11-07,93.62,0.99,94.56565656565657
2017-11-08,93.9,0.99,94.84848484848486
2017-11-09,94.38,0.99,95.33333333333333
2017-11-10,95.06,0.99,96.02020202020202
2017-11-13,93.69,0.99,94.63636363636364
2017-11-14,93.45,0.99,94.39393939393939
2017-11-15,93.09,0.99,94.03030303030303
2017-11-16,94.63,0.99,95.58585858585859
2017-11-17,94.61,0.99,95.56565656565657
2017-11-20,97.11,0.99,98.0909090909091
2017-11-21,99.46,1.01,98.47524752475246
2017-11-22,99.77,1.01,98.78217821782178
2017-11-24,98.38,1.01,97.4059405940594
2017-11-27,98.2,1.01,97.22772277227723
2017-11-28,100.94,1.01,99.94059405940594
2017-11-29,104.14,1.01,103.10891089108911
2017-11-30,102.76,1.01,101.74257425742574
2017-12-01,103.01,1.01,101.99009900990099
2017-12-04,106.37,1.01,105.31683168316832
2017-12-05,105.89,1.01,104.84158415841584
2017-12-06,105.52,1.01,104.47524752475248
2017-12-07,107.31,1.01,106.24752475247524
2017-12-08,108.67,1.01,107.5940594059406
2017-12-11,107.07,1.01,106.009900990099
2017-12-12,106.22,1.01,105.16831683168317
2017-12-13,105.59,1.01,104.54455445544555
2017-12-14,104.65,1.01,103.61386138613862
2017-12-15,106.29,1.01,105.23762376237624
2017-12-18,109.1,1.01,108.01980198019801
2017-12-19,109.17,1.01,108.08910891089108
2017-12-20,108.92,1.01,107.84158415841584
2017-12-21,108.47,1.01,107.39603960396039
2017-12-22,109.46,1.01,108.37623762376236
2017-12-26,108.5,1.01,107.42574257425743
2017-12-27,107.49,1.01,106.42574257425741
2017-12-28,108.07,1.01,106.99999999999999
2017-12-29,107.31,1.01,106.24752475247524
2018-01-02,108.69,1.01,107.61386138613861
2018-01-03,108.02,1.01,106.95049504950495
2018-01-04,108.86,1.01,107.78217821782178
2018-01-05,111.14,1.01,110.03960396039604
2018-01-08,109.1,1.01,108.01980198019801
2018-01-09,109.69,1.01,108.6039603960396
2018-01-10,109.63,1.01,108.54455445544554
2018-01-11,111.35,1.01,110.24752475247524
2018-01-12,114.84,1.01,113.70297029702971
2018-01-16,112.88,1.01,111.76237623762376
2018-01-17,112.8,1.01,111.68316831683168
2018-01-18,112.9,1.01,111.78217821782178
2018-01-19,114.73,1.01,113.5940594059406
2018-01-22,115.02,1.01,113.88118811881188
2018-01-23,114.7,1.01,113.56435643564356
2018-01-24,114.34,1.01,113.20792079207921
2018-01-25,115.07,1.01,113.93069306930693
2018-01-26,115.43,1.01,114.2871287128713
2018-01-29,116.35,1.01,115.1980198019802
2018-01-30,114.6,1.01,113.46534653465346
2018-01-31,115.0,1.01,113.86138613861387
2018-02-01,113.87,1.01,112.74257425742574
2018-02-02,108.83,1.01,107.75247524752476
2018-02-05,105.24,1.01,104.1980198019802
2018-02-06,107.85,1.01,106.78217821782178
2018-02-07,106.08,1.01,105.02970297029702
2018-02-08,101.58,1.01,100.57425742574257
2018-02-09,107.62,1.01,106.55445544554456
2018-02-12,104.74,1.01,103.7029702970297
2018-02-13,104.84,1.01,103.8019801980198
2018-02-14,105.87,1.01,104.82178217821783
2018-02-15,108.57,1.01,107.49504950495049
2018-02-16,107.96,1.01,106.89108910891089
2018-02-20,106.81,1.01,105.75247524752476
2018-02-21,105.69,1.01,104.64356435643565
2018-02-22,107.0,1.01,105.94059405940594
2018-02-23,106.61,1.01,105.55445544554455
2018-02-26,106.22,1.01,105.16831683168317
2018-02-27,103.93,1.01,102.9009900990099
2018-02-28,102.64,1.01,101.62376237623762
2018-03-01,104.09,1.01,103.05940594059406
2018-03-02,104.41,1.01,103.37623762376238
2018-03-05,102.64,1.01,101.62376237623762
2018-03-06,104.36,1.01,103.32673267326733
2018-03-07,89.25,1.01,88.36633663366337
2018-03-08,91.32,1.01,90.41584158415841
2018-03-09,92.7,1.01,91.78217821782178
2018-03-12,94.29,1.01,93.35643564356437
2018-03-13,94.42,1.01,93.48514851485149
2018-03-14,92.81,1.01,91.89108910891089
2018-03-15,94.16,1.01,93.22772277227722
2018-03-16,95.75,4.39,21.81093394077449
2018-03-19,94.57,4.39,21.54214123006834
2018-03-20,94.94,4.39,21.626423690205012
2018-03-21,94.72,4.39,21.57630979498861
2018-03-22,93.54,4.39,21.307517084282463
2018-03-23,91.95,4.39,20.945330296127565
2018-03-26,95.21,4.39,21.687927107061505
2018-03-27,93.63,4.39,21.328018223234626
2018-03-28,93.91,4.39,21.391799544419136
2018-03-29,94.9,4.39,21.61731207289294
2018-04-02,94.4,4.39,21.50341685649203
2018-04-03,94.88,4.39,21.612756264236904
2018-04-04,97.56,4.39,22.22323462414579
2018-04-05,99.0,4.39,22.55125284738041
2018-04-06,98.72,4.39,22.4874715261959
2018-04-09,98.74,4.39,22.492027334851937
2018-04-10,99.07,4.39,22.567198177676538
2018-04-11,98.25,4.39,22.380410022779046
2018-04-12,98.1,4.39,22.34624145785877
2018-04-13,97.13,4.39,22.125284738041003
2018-04-16,97.55,4.39,22.220956719817767
2018-04-17,98.87,4.39,22.521640091116176
2018-04-18,100.52,4.39,22.89749430523918
2018-04-19,98.9,4.39,22.52847380410023
2018-04-20,97.56,4.39,22.22323462414579
2018-04-23,97.51,4.39,22.2118451025057
2018-04-24,96.52,4.39,21.98633257403189
2018-04-25,96.91,4.39,22.0751708428246
2018-04-26,96.93,4.39,22.07972665148064
