date,PEG,PEG_EPS,PE Ratio
2013-12-27,31.92,0.77,41.45454545454545
2013-12-30,32.02,0.77,41.58441558441559
2013-12-31,32.04,0.77,41.61038961038961
2014-01-02,31.33,0.77,40.688311688311686
2014-01-03,31.43,0.77,40.81818181818182
2014-01-06,31.62,0.77,41.064935064935064
2014-01-07,31.65,0.77,41.1038961038961
2014-01-08,31.48,0.77,40.883116883116884
2014-01-09,31.72,0.77,41.19480519480519
2014-01-10,31.88,0.77,41.4025974025974
2014-01-13,31.57,0.77,41.0
2014-01-14,31.41,0.77,40.79220779220779
2014-01-15,31.53,0.77,40.94805194805195
2014-01-16,31.72,0.77,41.19480519480519
2014-01-17,31.78,0.77,41.27272727272727
2014-01-21,32.09,0.77,41.67532467532468
2014-01-22,32.41,0.77,42.090909090909086
2014-01-23,32.74,0.77,42.519480519480524
2014-01-24,33.02,0.77,42.883116883116884
2014-01-27,33.22,0.77,43.14285714285714
2014-01-28,32.93,0.77,42.76623376623377
2014-01-29,32.89,0.77,42.714285714285715
2014-01-30,33.37,0.77,43.33766233766233
2014-01-31,33.34,0.77,43.2987012987013
2014-02-03,33.23,0.77,43.15584415584415
2014-02-04,33.12,0.77,43.01298701298701
2014-02-05,33.01,0.77,42.870129870129865
2014-02-06,33.57,0.77,43.5974025974026
2014-02-07,33.95,0.77,44.09090909090909
2014-02-10,33.91,0.77,44.038961038961034
2014-02-11,34.37,0.77,44.63636363636363
2014-02-12,34.4,0.77,44.675324675324674
2014-02-13,34.5,0.77,44.8051948051948
2014-02-14,34.7,0.77,45.06493506493507
2014-02-18,35.11,0.77,45.5974025974026
2014-02-19,34.97,0.77,45.41558441558441
2014-02-20,36.53,0.77,47.44155844155844
2014-02-21,36.58,0.77,47.506493506493506
2014-02-24,36.73,0.77,47.7012987012987
2014-02-25,36.78,0.77,47.76623376623377
2014-02-26,36.66,0.4,91.64999999999999
2014-02-27,36.45,0.4,91.125
2014-02-28,36.66,0.4,91.64999999999999
2014-03-03,36.14,0.4,90.35
2014-03-04,36.24,0.4,90.6
2014-03-05,35.81,0.4,89.525
2014-03-06,35.51,0.4,88.77499999999999
2014-03-07,35.44,0.4,88.6
2014-03-10,35.5,0.4,88.75
2014-03-11,35.17,0.4,87.925
2014-03-12,35.79,0.4,89.475
2014-03-13,36.2,0.4,90.5
2014-03-14,36.65,0.4,91.62499999999999
2014-03-17,36.79,0.4,91.975
2014-03-18,36.89,0.4,92.225
2014-03-19,36.39,0.4,90.975
2014-03-20,36.28,0.4,90.7
2014-03-21,36.9,0.4,92.24999999999999
2014-03-24,36.95,0.4,92.375
2014-03-25,36.99,0.4,92.475
2014-03-26,37.2,0.4,93.0
2014-03-27,37.28,0.4,93.2
2014-03-28,37.37,0.4,93.42499999999998
2014-03-31,38.14,0.4,95.35
2014-04-01,37.6,0.4,94.0
2014-04-02,37.6,0.4,94.0
2014-04-03,38.1,0.4,95.25
2014-04-04,38.47,0.4,96.175
2014-04-07,38.25,0.4,95.625
2014-04-08,38.36,0.4,95.89999999999999
2014-04-09,38.7,0.4,96.75
2014-04-10,38.52,0.4,96.3
2014-04-11,38.81,0.4,97.025
2014-04-14,39.3,0.4,98.24999999999999
2014-04-15,39.59,0.4,98.97500000000001
2014-04-16,39.62,0.4,99.04999999999998
2014-04-17,39.43,0.4,98.57499999999999
2014-04-21,39.43,0.4,98.57499999999999
2014-04-22,39.23,0.4,98.07499999999999
2014-04-23,39.39,0.4,98.475
2014-04-24,39.77,0.4,99.425
2014-04-25,40.24,0.4,100.6
2014-04-28,40.63,0.4,101.575
2014-04-29,40.44,0.4,101.1
2014-04-30,40.97,0.4,102.425
2014-05-01,40.46,0.4,101.14999999999999
2014-05-02,38.89,0.76,51.171052631578945
2014-05-05,39.62,0.76,52.13157894736842
2014-05-06,39.28,0.76,51.68421052631579
2014-05-07,39.88,0.76,52.473684210526315
2014-05-08,39.17,0.76,51.53947368421053
2014-05-09,38.37,0.76,50.48684210526315
2014-05-12,38.06,0.76,50.078947368421055
2014-05-13,38.22,0.76,50.28947368421053
2014-05-14,38.24,0.76,50.31578947368421
2014-05-15,37.98,0.76,49.97368421052631
2014-05-16,37.8,0.76,49.73684210526315
2014-05-19,37.17,0.76,48.90789473684211
2014-05-20,37.17,0.76,48.90789473684211
2014-05-21,37.26,0.76,49.02631578947368
2014-05-22,37.62,0.76,49.49999999999999
2014-05-23,37.4,0.76,49.21052631578947
2014-05-27,37.35,0.76,49.14473684210527
2014-05-28,38.19,0.76,50.24999999999999
2014-05-29,38.5,0.76,50.6578947368421
2014-05-30,38.96,0.76,51.26315789473684
2014-06-02,39.11,0.76,51.46052631578947
2014-06-03,39.17,0.76,51.53947368421053
2014-06-04,38.57,0.76,50.75
2014-06-05,39.07,0.76,51.4078947368421
2014-06-06,38.74,0.76,50.973684210526315
2014-06-09,38.29,0.76,50.38157894736842
2014-06-10,38.08,0.76,50.10526315789473
2014-06-11,37.69,0.76,49.59210526315789
2014-06-12,37.63,0.76,49.51315789473684
2014-06-13,37.84,0.76,49.78947368421053
2014-06-16,37.99,0.76,49.98684210526316
2014-06-17,38.28,0.76,50.36842105263158
2014-06-18,39.25,0.76,51.64473684210526
2014-06-19,39.85,0.76,52.43421052631579
2014-06-20,39.69,0.76,52.223684210526315
2014-06-23,39.14,0.76,51.5
2014-06-24,39.45,0.76,51.90789473684211
2014-06-25,39.59,0.76,52.0921052631579
2014-06-26,39.91,0.76,52.513157894736835
2014-06-27,40.27,0.76,52.986842105263165
2014-06-30,40.79,0.76,53.671052631578945
2014-07-01,40.3,0.76,53.02631578947368
2014-07-02,39.15,0.76,51.51315789473684
2014-07-03,38.16,0.76,50.210526315789465
2014-07-07,38.56,0.76,50.73684210526316
2014-07-08,38.68,0.76,50.89473684210526
2014-07-09,38.61,0.76,50.80263157894737
2014-07-10,38.98,0.76,51.28947368421052
2014-07-11,38.49,0.76,50.64473684210527
2014-07-14,37.4,0.76,49.21052631578947
2014-07-15,37.32,0.76,49.10526315789474
2014-07-16,37.64,0.76,49.526315789473685
2014-07-17,37.08,0.76,48.78947368421052
2014-07-18,37.19,0.76,48.93421052631579
2014-07-21,37.17,0.76,48.90789473684211
2014-07-22,37.18,0.76,48.921052631578945
2014-07-23,37.02,0.76,48.71052631578948
2014-07-24,37.3,0.76,49.07894736842105
2014-07-25,36.94,0.76,48.60526315789473
2014-07-28,37.79,0.76,49.723684210526315
2014-07-29,37.06,0.76,48.76315789473684
2014-07-30,36.09,0.76,47.486842105263165
2014-07-31,35.17,0.76,46.276315789473685
2014-08-01,35.49,0.42,84.50000000000001
2014-08-04,35.3,0.42,84.04761904761905
2014-08-05,34.7,0.42,82.61904761904763
2014-08-06,34.15,0.42,81.30952380952381
2014-08-07,34.71,0.42,82.64285714285715
2014-08-08,35.54,0.42,84.61904761904762
2014-08-11,35.53,0.42,84.5952380952381
2014-08-12,35.52,0.42,84.57142857142858
2014-08-13,35.27,0.42,83.97619047619048
2014-08-14,35.5,0.42,84.52380952380953
2014-08-15,35.53,0.42,84.5952380952381
2014-08-18,35.44,0.42,84.38095238095238
2014-08-19,35.99,0.42,85.6904761904762
2014-08-20,36.19,0.42,86.16666666666667
2014-08-21,36.45,0.42,86.78571428571429
2014-08-22,36.38,0.42,86.61904761904763
2014-08-25,36.76,0.42,87.52380952380952
2014-08-26,36.33,0.42,86.5
2014-08-27,36.84,0.42,87.71428571428572
2014-08-28,37.02,0.42,88.14285714285715
2014-08-29,37.39,0.42,89.02380952380953
2014-09-02,36.58,0.42,87.09523809523809
2014-09-03,36.56,0.42,87.04761904761905
2014-09-04,36.63,0.42,87.21428571428572
2014-09-05,37.19,0.42,88.54761904761905
2014-09-08,37.05,0.42,88.21428571428571
2014-09-09,36.62,0.42,87.19047619047619
2014-09-10,36.51,0.42,86.92857142857143
2014-09-11,37.22,0.42,88.61904761904762
2014-09-12,36.71,0.42,87.40476190476191
2014-09-15,36.93,0.42,87.92857142857143
2014-09-16,37.96,0.42,90.38095238095238
2014-09-17,37.89,0.42,90.21428571428572
2014-09-18,37.76,0.42,89.9047619047619
2014-09-19,38.3,0.42,91.19047619047619
2014-09-22,38.01,0.42,90.5
2014-09-23,37.7,0.42,89.76190476190477
2014-09-24,37.69,0.42,89.73809523809524
2014-09-25,37.6,0.42,89.52380952380953
2014-09-26,37.59,0.42,89.50000000000001
2014-09-29,37.65,0.42,89.64285714285714
2014-09-30,37.24,0.42,88.66666666666667
2014-10-01,37.29,0.42,88.78571428571429
2014-10-02,37.26,0.42,88.71428571428571
2014-10-03,37.26,0.42,88.71428571428571
2014-10-06,37.41,0.42,89.07142857142857
2014-10-07,37.33,0.42,88.88095238095238
2014-10-08,38.33,0.42,91.26190476190476
2014-10-09,37.64,0.42,89.61904761904762
2014-10-10,37.97,0.42,90.40476190476191
2014-10-13,38.05,0.42,90.59523809523809
2014-10-14,38.69,0.42,92.11904761904762
2014-10-15,37.42,0.42,89.0952380952381
2014-10-16,37.22,0.42,88.61904761904762
2014-10-17,37.5,0.42,89.28571428571429
2014-10-20,38.16,0.42,90.85714285714285
2014-10-21,38.76,0.42,92.28571428571428
2014-10-22,38.86,0.42,92.52380952380953
2014-10-23,38.87,0.42,92.54761904761905
2014-10-24,39.57,0.42,94.21428571428572
2014-10-27,39.46,0.42,93.95238095238096
2014-10-28,39.57,0.42,94.21428571428572
2014-10-29,39.47,0.42,93.97619047619048
2014-10-30,40.73,0.88,46.28409090909091
2014-10-31,41.31,0.88,46.94318181818182
2014-11-03,41.62,0.88,47.29545454545454
2014-11-04,41.17,0.88,46.784090909090914
2014-11-05,41.97,0.88,47.69318181818182
2014-11-06,40.72,0.88,46.27272727272727
2014-11-07,41.1,0.88,46.70454545454545
2014-11-10,41.46,0.88,47.11363636363637
2014-11-11,40.95,0.88,46.534090909090914
2014-11-12,39.72,0.88,45.13636363636363
2014-11-13,39.28,0.88,44.63636363636364
2014-11-14,39.48,0.88,44.86363636363636
2014-11-17,40.46,0.88,45.97727272727273
2014-11-18,40.58,0.88,46.11363636363636
2014-11-19,40.55,0.88,46.07954545454545
2014-11-20,40.63,0.88,46.17045454545455
2014-11-21,41.0,0.88,46.59090909090909
2014-11-24,40.71,0.88,46.26136363636364
2014-11-25,40.88,0.88,46.45454545454546
2014-11-26,41.21,0.88,46.82954545454545
2014-11-28,41.78,0.88,47.47727272727273
2014-12-01,41.63,0.88,47.30681818181819
2014-12-02,41.44,0.88,47.090909090909086
2014-12-03,41.14,0.88,46.75
2014-12-04,41.03,0.88,46.625
2014-12-05,40.93,0.88,46.51136363636363
2014-12-08,41.18,0.88,46.79545454545455
2014-12-09,41.44,0.88,47.090909090909086
2014-12-10,40.94,0.88,46.52272727272727
2014-12-11,41.56,0.88,47.22727272727273
2014-12-12,40.74,0.88,46.29545454545455
2014-12-15,40.55,0.88,46.07954545454545
2014-12-16,40.46,0.88,45.97727272727273
2014-12-17,41.67,0.88,47.35227272727273
2014-12-18,42.27,0.88,48.034090909090914
2014-12-19,42.07,0.88,47.80681818181818
2014-12-22,41.94,0.88,47.65909090909091
2014-12-23,41.99,0.88,47.71590909090909
2014-12-24,42.71,0.88,48.53409090909091
2014-12-26,43.16,0.88,49.04545454545454
2014-12-29,43.53,0.88,49.46590909090909
2014-12-30,42.53,0.88,48.32954545454545
2014-12-31,41.41,0.88,47.05681818181818
2015-01-02,41.9,0.88,47.61363636363636
2015-01-05,40.88,0.88,46.45454545454546
2015-01-06,40.93,0.88,46.51136363636363
2015-01-07,41.56,0.88,47.22727272727273
2015-01-08,41.92,0.88,47.63636363636364
2015-01-09,41.33,0.88,46.965909090909086
2015-01-12,41.39,0.88,47.03409090909091
2015-01-13,41.91,0.88,47.62499999999999
2015-01-14,42.29,0.88,48.05681818181818
2015-01-15,42.66,0.88,48.47727272727273
2015-01-16,43.55,0.88,49.48863636363636
2015-01-20,43.47,0.88,49.39772727272727
2015-01-21,44.3,0.88,50.340909090909086
2015-01-22,43.82,0.88,49.79545454545455
2015-01-23,44.0,0.88,50.0
2015-01-26,43.81,0.88,49.784090909090914
2015-01-27,43.77,0.88,49.73863636363637
2015-01-28,43.22,0.88,49.11363636363636
2015-01-29,43.86,0.88,49.84090909090909
2015-01-30,42.68,0.88,48.5
2015-02-02,42.61,0.88,48.42045454545455
2015-02-03,43.2,0.88,49.09090909090909
2015-02-04,42.18,0.88,47.93181818181818
2015-02-05,42.86,0.88,48.70454545454545
2015-02-06,40.59,0.88,46.12500000000001
2015-02-09,40.27,0.88,45.76136363636364
2015-02-10,40.95,0.88,46.534090909090914
2015-02-11,40.09,0.88,45.55681818181819
2015-02-12,39.78,0.88,45.20454545454545
2015-02-13,39.36,0.88,44.72727272727273
2015-02-17,39.65,0.88,45.05681818181818
2015-02-18,40.54,0.88,46.06818181818182
2015-02-19,40.28,0.88,45.77272727272727
2015-02-20,41.63,0.88,47.30681818181819
2015-02-23,42.6,0.88,48.409090909090914
2015-02-24,43.16,0.88,49.04545454545454
2015-02-25,42.23,0.88,47.98863636363636
2015-02-26,42.21,0.94,44.90425531914894
2015-02-27,42.06,0.94,44.74468085106383
2015-03-02,40.94,0.94,43.5531914893617
2015-03-03,41.93,0.94,44.60638297872341
2015-03-04,41.33,0.94,43.96808510638298
2015-03-05,41.45,0.94,44.09574468085107
2015-03-06,39.63,0.94,42.15957446808511
2015-03-09,39.82,0.94,42.361702127659576
2015-03-10,40.06,0.94,42.61702127659575
2015-03-11,40.22,0.94,42.787234042553195
2015-03-12,40.85,0.94,43.45744680851064
2015-03-13,40.55,0.94,43.138297872340424
2015-03-16,41.23,0.94,43.861702127659576
2015-03-17,41.24,0.94,43.87234042553192
2015-03-18,42.22,0.94,44.91489361702128
2015-03-19,41.87,0.94,44.54255319148936
2015-03-20,42.11,0.94,44.797872340425535
2015-03-23,42.45,0.94,45.15957446808511
2015-03-24,41.82,0.94,44.48936170212766
2015-03-25,41.5,0.94,44.14893617021277
2015-03-26,41.18,0.94,43.808510638297875
2015-03-27,41.33,0.94,43.96808510638298
2015-03-30,41.97,0.94,44.648936170212764
2015-03-31,41.92,0.94,44.59574468085107
2015-04-01,41.26,0.94,43.8936170212766
2015-04-02,41.34,0.94,43.97872340425533
2015-04-06,42.4,0.94,45.1063829787234
2015-04-07,41.84,0.94,44.51063829787235
2015-04-08,41.7,0.94,44.36170212765958
2015-04-09,41.27,0.94,43.904255319148945
2015-04-10,41.67,0.94,44.329787234042556
2015-04-13,40.98,0.94,43.59574468085106
2015-04-14,41.25,0.94,43.88297872340426
2015-04-15,41.26,0.94,43.8936170212766
2015-04-16,41.32,0.94,43.95744680851064
2015-04-17,40.98,0.94,43.59574468085106
2015-04-20,41.82,0.94,44.48936170212766
2015-04-21,41.21,0.94,43.840425531914896
2015-04-22,41.85,0.94,44.52127659574469
2015-04-23,41.96,0.94,44.63829787234043
2015-04-24,42.29,0.94,44.98936170212766
2015-04-27,41.6,0.94,44.255319148936174
2015-04-28,42.04,0.94,44.72340425531915
2015-04-29,41.82,0.94,44.48936170212766
2015-04-30,41.54,0.94,44.19148936170213
2015-05-01,41.96,0.94,44.63829787234043
2015-05-04,42.69,1.16,36.80172413793103
2015-05-05,41.56,1.16,35.827586206896555
2015-05-06,41.74,1.16,35.98275862068966
2015-05-07,41.96,1.16,36.17241379310345
2015-05-08,42.06,1.16,36.258620689655174
2015-05-11,42.05,1.16,36.25
2015-05-12,41.89,1.16,36.112068965517246
2015-05-13,41.68,1.16,35.931034482758626
2015-05-14,42.28,1.16,36.44827586206897
2015-05-15,42.54,1.16,36.67241379310345
2015-05-18,42.63,1.16,36.75000000000001
2015-05-19,43.03,1.16,37.0948275862069
2015-05-20,43.33,1.16,37.35344827586207
2015-05-21,43.76,1.16,37.724137931034484
2015-05-22,43.86,1.16,37.810344827586206
2015-05-26,43.12,1.16,37.17241379310345
2015-05-27,43.25,1.16,37.28448275862069
2015-05-28,43.05,1.16,37.11206896551724
2015-05-29,42.63,1.16,36.75000000000001
2015-06-01,42.91,1.16,36.991379310344826
2015-06-02,42.29,1.16,36.45689655172414
2015-06-03,41.34,1.16,35.63793103448276
2015-06-04,40.91,1.16,35.26724137931034
2015-06-05,40.41,1.16,34.83620689655172
2015-06-08,40.14,1.16,34.60344827586207
2015-06-09,40.14,1.16,34.60344827586207
2015-06-10,40.24,1.16,34.6896551724138
2015-06-11,40.4,1.16,34.827586206896555
2015-06-12,39.7,1.16,34.22413793103449
2015-06-15,40.01,1.16,34.491379310344826
2015-06-16,40.19,1.16,34.64655172413793
2015-06-17,40.49,1.16,34.90517241379311
2015-06-18,41.18,1.16,35.5
2015-06-19,40.99,1.16,35.33620689655173
2015-06-22,40.72,1.16,35.10344827586207
2015-06-23,40.17,1.16,34.62931034482759
2015-06-24,39.61,1.16,34.146551724137936
2015-06-25,39.14,1.16,33.74137931034483
2015-06-26,39.59,1.16,34.129310344827594
2015-06-29,39.22,1.16,33.810344827586206
2015-06-30,39.28,1.16,33.862068965517246
2015-07-01,39.45,1.16,34.008620689655174
2015-07-02,39.94,1.16,34.43103448275862
2015-07-06,40.33,1.16,34.76724137931035
2015-07-07,41.64,1.16,35.896551724137936
2015-07-08,41.38,1.16,35.67241379310345
2015-07-09,41.2,1.16,35.51724137931035
2015-07-10,41.26,1.16,35.56896551724138
2015-07-13,40.98,1.16,35.32758620689655
2015-07-14,40.88,1.16,35.24137931034483
2015-07-15,41.05,1.16,35.38793103448276
2015-07-16,41.89,1.16,36.112068965517246
2015-07-17,41.41,1.16,35.69827586206897
2015-07-20,41.34,1.16,35.63793103448276
2015-07-21,40.49,1.16,34.90517241379311
2015-07-22,40.76,1.16,35.13793103448276
2015-07-23,39.76,1.16,34.275862068965516
2015-07-24,39.78,1.16,34.293103448275865
2015-07-27,40.19,1.16,34.64655172413793
2015-07-28,40.3,1.16,34.741379310344826
2015-07-29,40.68,1.16,35.06896551724138
2015-07-30,41.26,1.16,35.56896551724138
2015-07-31,41.67,0.68,61.27941176470588
2015-08-03,41.63,0.68,61.220588235294116
2015-08-04,40.64,0.68,59.764705882352935
2015-08-05,41.19,0.68,60.573529411764696
2015-08-06,41.6,0.68,61.17647058823529
2015-08-07,42.44,0.68,62.41176470588235
2015-08-10,41.92,0.68,61.64705882352941
2015-08-11,42.47,0.68,62.45588235294117
2015-08-12,42.5,0.68,62.49999999999999
2015-08-13,42.31,0.68,62.220588235294116
2015-08-14,42.91,0.68,63.10294117647058
2015-08-17,43.15,0.68,63.45588235294117
2015-08-18,43.03,0.68,63.27941176470588
2015-08-19,43.48,0.68,63.941176470588225
2015-08-20,43.2,0.68,63.529411764705884
2015-08-21,42.04,0.68,61.8235294117647
2015-08-24,40.65,0.68,59.77941176470588
2015-08-25,39.89,0.68,58.66176470588235
2015-08-26,40.27,0.68,59.220588235294116
2015-08-27,40.94,0.68,60.20588235294117
2015-08-28,40.52,0.68,59.588235294117645
2015-08-31,40.25,0.68,59.19117647058823
2015-09-01,38.98,0.68,57.323529411764696
2015-09-02,38.95,0.68,57.279411764705884
2015-09-03,39.36,0.68,57.882352941176464
2015-09-04,38.36,0.68,56.41176470588235
2015-09-08,39.1,0.68,57.5
2015-09-09,38.64,0.68,56.8235294117647
2015-09-10,38.88,0.68,57.1764705882353
2015-09-11,39.32,0.68,57.8235294117647
2015-09-14,39.3,0.68,57.79411764705881
2015-09-15,39.59,0.68,58.220588235294116
2015-09-16,40.15,0.68,59.04411764705882
2015-09-17,40.6,0.68,59.705882352941174
2015-09-18,40.34,0.68,59.32352941176471
2015-09-21,40.61,0.68,59.720588235294116
2015-09-22,39.67,0.68,58.338235294117645
2015-09-23,39.94,0.68,58.73529411764705
2015-09-24,40.15,0.68,59.04411764705882
2015-09-25,40.89,0.68,60.132352941176464
2015-09-28,40.59,0.68,59.69117647058824
2015-09-29,40.91,0.68,60.16176470588234
2015-09-30,42.16,0.68,61.99999999999999
2015-10-01,41.34,0.68,60.794117647058826
2015-10-02,42.35,0.68,62.27941176470588
2015-10-05,42.73,0.68,62.83823529411764
2015-10-06,42.88,0.68,63.05882352941176
2015-10-07,42.33,0.68,62.24999999999999
2015-10-08,42.9,0.68,63.08823529411764
2015-10-09,42.3,0.68,62.20588235294117
2015-10-12,42.7,0.68,62.794117647058826
2015-10-13,42.53,0.68,62.54411764705882
2015-10-14,42.67,0.68,62.75
2015-10-15,43.34,0.68,63.73529411764706
2015-10-16,43.47,0.68,63.92647058823529
2015-10-19,43.89,0.68,64.54411764705883
2015-10-20,43.56,0.68,64.05882352941177
2015-10-21,43.18,0.68,63.49999999999999
2015-10-22,43.62,0.68,64.1470588235294
2015-10-23,42.66,0.68,62.73529411764705
2015-10-26,41.84,0.68,61.529411764705884
2015-10-27,41.78,0.68,61.44117647058823
2015-10-28,41.39,0.68,60.86764705882353
2015-10-29,41.44,0.68,60.941176470588225
2015-10-30,41.29,0.87,47.45977011494253
2015-11-02,40.62,0.87,46.689655172413794
2015-11-03,41.02,0.87,47.14942528735632
2015-11-04,41.09,0.87,47.22988505747127
2015-11-05,40.69,0.87,46.770114942528735
2015-11-06,38.66,0.87,44.4367816091954
2015-11-09,38.77,0.87,44.5632183908046
2015-11-10,38.91,0.87,44.72413793103448
2015-11-11,39.15,0.87,45.0
2015-11-12,38.98,0.87,44.80459770114942
2015-11-13,39.06,0.87,44.896551724137936
2015-11-16,39.88,0.87,45.839080459770116
2015-11-17,39.01,0.87,44.839080459770116
2015-11-18,38.98,0.87,44.80459770114942
2015-11-19,39.52,0.87,45.425287356321846
2015-11-20,39.67,0.87,45.59770114942529
2015-11-23,39.5,0.87,45.40229885057471
2015-11-24,39.19,0.87,45.04597701149425
2015-11-25,38.98,0.87,44.80459770114942
2015-11-27,39.12,0.87,44.96551724137931
2015-11-30,39.1,0.87,44.94252873563219
2015-12-01,39.62,0.87,45.54022988505747
2015-12-02,38.46,0.87,44.20689655172414
2015-12-03,38.16,0.87,43.86206896551724
2015-12-04,38.63,0.87,44.40229885057472
2015-12-07,38.07,0.87,43.758620689655174
2015-12-08,37.98,0.87,43.6551724137931
2015-12-09,38.2,0.87,43.9080459770115
2015-12-10,37.43,0.87,43.02298850574713
2015-12-11,37.02,0.87,42.55172413793104
2015-12-14,37.46,0.87,43.05747126436782
2015-12-15,37.11,0.87,42.6551724137931
2015-12-16,38.3,0.87,44.02298850574712
2015-12-17,38.11,0.87,43.804597701149426
2015-12-18,37.48,0.87,43.08045977011494
2015-12-21,37.73,0.87,43.36781609195402
2015-12-22,37.94,0.87,43.60919540229885
2015-12-23,38.66,0.87,44.4367816091954
2015-12-24,38.6,0.87,44.367816091954026
2015-12-28,38.71,0.87,44.49425287356322
2015-12-29,39.05,0.87,44.88505747126437
2015-12-30,38.99,0.87,44.816091954022994
2015-12-31,38.69,0.87,44.47126436781609
2016-01-04,38.7,0.87,44.48275862068966
2016-01-05,38.93,0.87,44.747126436781606
2016-01-06,38.61,0.87,44.37931034482759
2016-01-07,38.81,0.87,44.60919540229885
2016-01-08,38.42,0.87,44.160919540229884
2016-01-11,38.6,0.87,44.367816091954026
2016-01-12,38.6,0.87,44.367816091954026
2016-01-13,38.78,0.87,44.57471264367816
2016-01-14,39.74,0.87,45.67816091954023
2016-01-15,39.6,0.87,45.51724137931035
2016-01-19,39.83,0.87,45.7816091954023
2016-01-20,38.97,0.87,44.79310344827586
2016-01-21,39.09,0.87,44.931034482758626
2016-01-22,39.87,0.87,45.82758620689655
2016-01-25,38.98,0.87,44.80459770114942
2016-01-26,39.38,0.87,45.264367816091955
2016-01-27,39.6,0.87,45.51724137931035
2016-01-28,40.37,0.87,46.40229885057471
2016-01-29,41.3,0.87,47.47126436781609
2016-02-01,41.38,0.87,47.5632183908046
2016-02-02,41.45,0.87,47.64367816091954
2016-02-03,42.15,0.87,48.44827586206896
2016-02-04,42.42,0.87,48.758620689655174
2016-02-05,42.91,0.87,49.32183908045977
2016-02-08,41.99,0.87,48.264367816091955
2016-02-09,42.38,0.87,48.71264367816092
2016-02-10,42.64,0.87,49.01149425287356
2016-02-11,41.89,0.87,48.14942528735632
2016-02-12,41.89,0.87,48.14942528735632
2016-02-16,42.07,0.87,48.35632183908046
2016-02-17,41.88,0.87,48.13793103448276
2016-02-18,42.84,0.87,49.24137931034483
2016-02-19,42.97,0.87,49.39080459770115
2016-02-22,43.84,0.87,50.390804597701155
2016-02-23,43.59,0.87,50.10344827586207
2016-02-24,43.4,0.87,49.88505747126437
2016-02-25,43.74,0.87,50.27586206896552
2016-02-26,42.55,0.61,69.75409836065573
2016-02-29,42.66,0.61,69.93442622950819
2016-03-01,42.62,0.61,69.8688524590164
2016-03-02,43.08,0.61,70.62295081967213
2016-03-03,43.86,0.61,71.90163934426229
2016-03-04,44.6,0.61,73.11475409836066
2016-03-07,44.62,0.61,73.14754098360656
2016-03-08,44.84,0.61,73.50819672131148
2016-03-09,44.95,0.61,73.68852459016394
2016-03-10,45.02,0.61,73.8032786885246
2016-03-11,44.33,0.61,72.67213114754098
2016-03-14,44.61,0.61,73.1311475409836
2016-03-15,44.74,0.61,73.34426229508198
2016-03-16,45.15,0.61,74.01639344262296
2016-03-17,46.05,0.61,75.49180327868852
2016-03-18,45.65,0.61,74.8360655737705
2016-03-21,45.71,0.61,74.9344262295082
2016-03-22,45.83,0.61,75.1311475409836
2016-03-23,46.21,0.61,75.75409836065575
2016-03-24,46.04,0.61,75.47540983606558
2016-03-28,46.08,0.61,75.54098360655738
2016-03-29,46.58,0.61,76.36065573770492
2016-03-30,46.54,0.61,76.29508196721312
2016-03-31,47.14,0.61,77.27868852459017
2016-04-01,47.32,0.61,77.57377049180329
2016-04-04,46.94,0.61,76.95081967213115
2016-04-05,46.2,0.61,75.73770491803279
2016-04-06,46.11,0.61,75.59016393442623
2016-04-07,45.9,0.61,75.24590163934427
2016-04-08,45.98,0.61,75.37704918032786
2016-04-11,45.63,0.61,74.8032786885246
2016-04-12,46.26,0.61,75.83606557377048
2016-04-13,45.77,0.61,75.03278688524591
2016-04-14,45.86,0.61,75.18032786885246
2016-04-15,46.4,0.61,76.06557377049181
2016-04-18,46.74,0.61,76.62295081967214
2016-04-19,47.12,0.61,77.24590163934425
2016-04-20,46.0,0.61,75.40983606557377
2016-04-21,44.89,0.61,73.59016393442623
2016-04-22,45.21,0.61,74.11475409836066
2016-04-25,45.24,0.61,74.16393442622952
2016-04-26,45.46,0.61,74.52459016393443
2016-04-27,46.06,0.61,75.50819672131148
2016-04-28,46.28,0.61,75.8688524590164
2016-04-29,46.13,0.61,75.62295081967214
2016-05-02,46.17,0.93,49.64516129032258
2016-05-03,46.09,0.93,49.55913978494624
2016-05-04,46.64,0.93,50.1505376344086
2016-05-05,46.45,0.93,49.946236559139784
2016-05-06,45.71,0.93,49.1505376344086
2016-05-09,46.2,0.93,49.67741935483871
2016-05-10,46.25,0.93,49.73118279569892
2016-05-11,46.37,0.93,49.86021505376343
2016-05-12,46.36,0.93,49.84946236559139
2016-05-13,45.87,0.93,49.32258064516129
2016-05-16,45.94,0.93,49.397849462365585
2016-05-17,45.17,0.93,48.56989247311828
2016-05-18,44.33,0.93,47.666666666666664
2016-05-19,44.79,0.93,48.16129032258064
2016-05-20,44.97,0.93,48.354838709677416
2016-05-23,44.52,0.93,47.87096774193549
2016-05-24,45.0,0.93,48.387096774193544
2016-05-25,43.79,0.93,47.086021505376344
2016-05-26,44.26,0.93,47.59139784946236
2016-05-27,44.54,0.93,47.89247311827957
2016-05-31,44.75,0.93,48.11827956989247
2016-06-01,45.04,0.93,48.43010752688172
2016-06-02,44.85,0.93,48.225806451612904
2016-06-03,45.36,0.93,48.774193548387096
2016-06-06,45.3,0.93,48.70967741935483
2016-06-07,44.18,0.93,47.50537634408602
