date,CMI,CMI_EPS,PE Ratio
1977-05-18,6.97,,
1977-05-19,6.98,,
1977-05-20,6.97,,
1977-05-23,6.83,,
1977-05-24,6.7,,
1977-05-25,6.58,,
1977-05-26,6.55,,
1977-05-27,6.5,,
1977-05-31,6.59,,
1977-06-01,6.63,,
1977-06-02,6.59,,
1977-06-03,6.63,,
1977-06-06,6.55,,
1977-06-07,6.69,,
1977-06-08,6.91,,
1977-06-09,6.89,,
1977-06-10,6.8,,
1977-06-13,6.83,,
1977-06-14,6.88,,
1977-06-15,6.86,,
1977-06-16,6.8,,
1977-06-17,6.95,,
1977-06-20,6.95,,
1977-06-21,7.05,,
1977-06-22,7.06,,
1977-06-23,7.11,,
1977-06-24,7.3,,
1977-06-27,7.25,,
1977-06-28,7.2,,
1977-06-29,7.19,,
1977-06-30,7.27,,
1977-07-01,7.25,,
1977-07-05,7.28,,
1977-07-06,7.13,,
1977-07-07,7.06,,
1977-07-08,6.94,,
1977-07-11,6.91,,
1977-07-12,6.83,,
1977-07-13,6.8,,
1977-07-15,6.81,,
1977-07-18,6.72,,
1977-07-19,6.66,,
1977-07-20,6.53,,
1977-07-21,6.25,,
1977-07-22,6.31,,
1977-07-25,6.25,,
1977-07-26,6.0,,
1977-07-27,6.05,,
1977-07-28,6.08,,
1977-07-29,6.11,,
1977-08-01,6.03,,
1977-08-02,5.97,,
1977-08-03,6.02,,
1977-08-04,6.14,,
1977-08-05,6.28,,
1977-08-08,6.2,,
1977-08-09,6.08,,
1977-08-10,6.16,,
1977-08-11,6.22,,
1977-08-12,6.17,,
1977-08-15,6.09,,
1977-08-16,6.05,,
1977-08-17,6.03,,
1977-08-18,6.09,,
1977-08-19,6.13,,
1977-08-22,6.09,,
1977-08-23,6.11,,
1977-08-24,6.06,,
1977-08-25,5.67,,
1977-08-26,5.58,,
1977-08-29,5.59,,
1977-08-30,5.5,,
1977-08-31,5.52,,
1977-09-01,5.42,,
1977-09-02,5.45,,
1977-09-06,5.67,,
1977-09-07,5.67,,
1977-09-08,5.59,,
1977-09-09,5.52,,
1977-09-12,5.5,,
1977-09-13,5.47,,
1977-09-14,5.66,,
1977-09-15,5.69,,
1977-09-16,5.58,,
1977-09-19,5.44,,
1977-09-20,5.39,,
1977-09-21,5.38,,
1977-09-22,5.44,,
1977-09-23,5.38,,
1977-09-26,5.25,,
1977-09-27,5.22,,
1977-09-28,5.31,,
1977-09-29,5.31,,
1977-09-30,5.34,,
1977-10-03,5.38,,
1977-10-04,5.34,,
1977-10-05,5.38,,
1977-10-06,5.38,,
1977-10-07,5.38,,
1977-10-10,5.34,,
1977-10-11,5.23,,
1977-10-12,4.98,,
1977-10-13,4.94,,
1977-10-14,5.02,,
1977-10-17,4.94,,
1977-10-18,4.92,,
1977-10-19,4.83,,
1977-10-20,4.8,,
1977-10-21,4.58,,
1977-10-24,4.53,,
1977-10-25,4.47,,
1977-10-26,4.72,,
1977-10-27,4.78,,
1977-10-28,4.81,,
1977-10-31,4.83,,
1977-11-01,4.84,,
1977-11-02,4.73,,
1977-11-03,4.73,,
1977-11-04,4.78,,
1977-11-07,4.98,,
1977-11-08,5.13,,
1977-11-09,5.11,,
1977-11-10,5.23,,
1977-11-11,5.38,,
1977-11-14,5.2,,
1977-11-15,5.23,,
1977-11-16,5.19,,
1977-11-17,5.11,,
1977-11-18,5.09,,
1977-11-21,5.11,,
1977-11-22,5.14,,
1977-11-23,5.03,,
1977-11-25,4.98,,
1977-11-28,4.97,,
1977-11-29,4.81,,
1977-11-30,4.8,,
1977-12-01,4.69,,
1977-12-02,4.67,,
1977-12-05,4.69,,
1977-12-06,4.63,,
1977-12-07,4.73,,
1977-12-08,4.8,,
1977-12-09,4.89,,
1977-12-12,4.89,,
1977-12-13,4.91,,
1977-12-14,4.83,,
1977-12-15,4.83,,
1977-12-16,4.8,,
1977-12-19,4.84,,
1977-12-20,4.75,,
1977-12-21,4.83,,
1977-12-22,4.78,,
1977-12-23,4.86,,
1977-12-27,4.86,,
1977-12-28,4.77,,
1977-12-29,4.78,,
1977-12-30,4.77,,
1978-01-03,4.75,,
1978-01-04,4.67,,
1978-01-05,4.66,,
1978-01-06,4.69,,
1978-01-09,4.55,,
1978-01-10,4.45,,
1978-01-11,4.42,,
1978-01-12,4.42,,
1978-01-13,4.44,,
1978-01-16,4.25,,
1978-01-17,4.2,,
1978-01-18,4.23,,
1978-01-19,4.34,,
1978-01-20,4.3,,
1978-01-23,4.23,,
1978-01-24,4.23,,
1978-01-25,4.28,,
1978-01-26,4.28,,
1978-01-27,4.28,,
1978-01-30,4.28,,
1978-01-31,4.28,,
1978-02-01,4.31,,
1978-02-02,4.38,,
1978-02-03,4.36,,
1978-02-06,4.38,,
1978-02-07,4.38,,
1978-02-08,4.33,,
1978-02-09,4.33,,
1978-02-10,4.25,,
1978-02-13,4.22,,
1978-02-14,4.17,,
1978-02-15,4.19,,
1978-02-16,3.95,,
1978-02-17,4.0,,
1978-02-21,4.11,,
1978-02-22,4.13,,
1978-02-23,4.13,,
1978-02-24,4.16,,
1978-02-27,4.33,,
1978-02-28,4.23,,
1978-03-01,4.23,,
1978-03-02,4.25,,
1978-03-03,4.25,,
1978-03-06,4.25,,
1978-03-07,4.22,,
1978-03-08,4.23,,
1978-03-09,4.25,,
1978-03-10,4.25,,
1978-03-13,4.47,,
1978-03-14,4.75,,
1978-03-15,4.59,,
1978-03-16,4.63,,
1978-03-17,4.59,,
1978-03-20,4.58,,
1978-03-21,4.53,,
1978-03-22,4.5,,
1978-03-23,4.38,,
1978-03-27,4.41,,
1978-03-28,4.48,,
1978-03-29,4.5,,
1978-03-30,4.41,,
1978-03-31,4.42,,
1978-04-03,4.44,,
1978-04-04,4.39,,
1978-04-05,4.47,,
1978-04-06,4.53,,
1978-04-07,4.53,,
1978-04-10,4.53,,
1978-04-11,4.45,,
1978-04-12,4.42,,
1978-04-13,4.48,,
1978-04-14,4.58,,
1978-04-17,4.78,,
1978-04-18,4.72,,
1978-04-19,4.78,,
1978-04-20,4.81,,
1978-04-21,4.86,,
1978-04-24,4.88,,
1978-04-25,4.89,,
1978-04-26,4.83,,
1978-04-27,4.73,,
1978-04-28,4.88,,
1978-05-01,4.97,,
1978-05-02,5.0,,
1978-05-03,4.94,,
1978-05-04,4.95,,
1978-05-05,4.94,,
1978-05-08,4.94,,
1978-05-09,4.92,,
1978-05-10,4.98,,
1978-05-11,5.03,,
1978-05-12,5.08,,
1978-05-15,5.13,,
1978-05-16,5.17,,
1978-05-17,5.16,,
1978-05-18,5.06,,
1978-05-19,5.09,,
1978-05-22,5.06,,
1978-05-23,5.03,,
1978-05-24,4.92,,
1978-05-25,4.91,,
1978-05-26,4.94,,
1978-05-30,5.03,,
1978-05-31,5.0,,
1978-06-01,4.97,,
1978-06-02,4.97,,
1978-06-05,5.06,,
1978-06-06,5.19,,
1978-06-07,5.28,,
1978-06-08,5.23,,
1978-06-09,5.19,,
1978-06-12,5.17,,
1978-06-13,5.13,,
1978-06-14,5.13,,
1978-06-15,5.05,,
1978-06-16,5.05,,
1978-06-19,5.05,,
1978-06-20,5.0,,
1978-06-21,4.88,,
1978-06-22,4.86,,
1978-06-23,4.92,,
1978-06-26,4.75,,
1978-06-27,4.8,,
1978-06-28,4.75,,
1978-06-29,4.63,,
1978-06-30,4.61,,
1978-07-03,4.7,,
1978-07-05,4.58,,
1978-07-06,4.66,,
1978-07-07,4.72,,
1978-07-10,4.72,,
1978-07-11,4.63,,
1978-07-12,4.67,,
1978-07-13,4.69,,
1978-07-14,4.72,,
1978-07-17,4.7,,
1978-07-18,4.58,,
1978-07-19,4.52,,
1978-07-20,4.56,,
1978-07-21,4.66,,
1978-07-24,4.73,,
1978-07-25,4.66,,
1978-07-26,4.64,,
1978-07-27,4.63,,
1978-07-28,4.63,,
1978-07-31,4.63,,
1978-08-01,4.67,,
1978-08-02,4.91,,
1978-08-03,4.88,,
1978-08-04,4.91,,
1978-08-07,4.88,,
1978-08-08,4.83,,
1978-08-09,4.75,,
1978-08-10,4.8,,
1978-08-11,4.83,,
1978-08-14,4.75,,
1978-08-15,4.73,,
1978-08-16,4.8,,
1978-08-17,4.81,,
1978-08-18,4.94,,
1978-08-21,5.14,,
1978-08-22,5.2,,
1978-08-23,5.25,,
1978-08-24,5.23,,
1978-08-25,5.27,,
1978-08-28,5.11,,
1978-08-29,5.05,,
1978-08-30,4.97,,
1978-08-31,4.75,,
1978-09-01,4.92,,
1978-09-05,4.91,,
1978-09-06,4.86,,
1978-09-07,4.94,,
1978-09-08,5.02,,
1978-09-11,5.16,,
1978-09-12,5.11,,
1978-09-13,4.92,,
1978-09-14,4.88,,
1978-09-15,4.88,,
1978-09-18,4.78,,
1978-09-19,4.78,,
1978-09-20,4.75,,
1978-09-21,4.78,,
1978-09-22,4.77,,
1978-09-25,4.77,,
1978-09-26,4.86,,
1978-09-27,4.78,,
1978-09-28,4.8,,
1978-09-29,4.72,,
1978-10-02,4.75,,
1978-10-03,4.72,,
1978-10-04,4.67,,
1978-10-05,4.64,,
1978-10-06,4.63,,
1978-10-09,4.63,,
1978-10-10,4.66,,
1978-10-11,4.56,,
1978-10-12,4.56,,
1978-10-13,4.48,,
1978-10-16,4.47,,
1978-10-17,4.44,,
1978-10-18,4.36,,
1978-10-19,4.28,,
1978-10-20,4.13,,
1978-10-23,4.16,,
1978-10-24,4.16,,
1978-10-25,4.13,,
1978-10-26,4.03,,
1978-10-27,3.88,,
1978-10-30,3.83,,
1978-10-31,3.69,,
1978-11-01,3.88,,
1978-11-02,3.88,,
1978-11-03,3.84,,
1978-11-06,3.86,,
1978-11-07,3.83,,
1978-11-08,3.88,,
1978-11-09,3.95,,
1978-11-10,3.94,,
1978-11-13,3.91,,
1978-11-14,3.94,,
1978-11-15,4.03,,
1978-11-16,4.06,,
1978-11-17,4.13,,
1978-11-20,4.16,,
1978-11-21,4.23,,
1978-11-22,4.38,,
1978-11-24,4.47,,
1978-11-27,4.34,,
1978-11-28,4.22,,
1978-11-29,4.08,,
1978-11-30,4.09,,
1978-12-01,4.09,,
1978-12-04,4.11,,
1978-12-05,4.08,,
1978-12-06,4.2,,
1978-12-07,4.14,,
1978-12-08,4.16,,
1978-12-11,4.09,,
1978-12-12,4.16,,
1978-12-13,4.11,,
1978-12-14,4.13,,
1978-12-15,4.16,,
1978-12-18,4.08,,
1978-12-19,4.06,,
1978-12-20,4.06,,
1978-12-21,4.09,,
1978-12-22,4.19,,
1978-12-26,4.3,,
1978-12-27,4.2,,
1978-12-28,4.19,,
1978-12-29,4.16,,
1979-01-02,4.25,,
1979-01-03,4.27,,
1979-01-04,4.3,,
1979-01-05,4.23,,
1979-01-08,4.25,,
1979-01-09,4.34,,
1979-01-10,4.36,,
1979-01-11,4.41,,
1979-01-12,4.44,,
1979-01-15,4.42,,
1979-01-16,4.47,,
1979-01-17,4.52,,
1979-01-18,4.47,,
1979-01-19,4.5,,
1979-01-22,4.5,,
1979-01-23,4.55,,
1979-01-24,4.48,,
1979-01-25,4.45,,
1979-01-26,4.5,,
1979-01-29,4.5,,
1979-01-30,4.52,,
1979-01-31,4.55,,
1979-02-01,4.56,,
1979-02-02,4.58,,
1979-02-05,4.59,,
1979-02-06,4.59,,
1979-02-07,4.56,,
1979-02-08,4.56,,
1979-02-09,4.58,,
1979-02-12,4.55,,
1979-02-13,4.53,,
1979-02-14,4.53,,
1979-02-15,4.47,,
1979-02-16,4.44,,
1979-02-20,4.41,,
1979-02-21,4.41,,
1979-02-22,4.38,,
1979-02-23,4.28,,
1979-02-26,4.31,,
1979-02-27,4.19,,
1979-02-28,4.13,,
1979-03-01,4.2,,
1979-03-02,4.33,,
1979-03-05,4.28,,
1979-03-06,4.27,,
1979-03-07,4.27,,
1979-03-08,4.25,,
1979-03-09,4.28,,
1979-03-12,4.31,,
1979-03-13,4.48,,
1979-03-14,4.45,,
1979-03-15,4.47,,
1979-03-16,4.48,,
1979-03-19,4.59,,
1979-03-20,4.63,,
1979-03-21,4.63,,
1979-03-22,4.63,,
1979-03-23,4.72,,
1979-03-26,4.67,,
1979-03-27,4.72,,
1979-03-28,4.64,,
1979-03-29,4.67,,
1979-03-30,4.63,,
1979-04-02,4.61,,
1979-04-03,4.73,,
1979-04-04,4.63,,
1979-04-05,4.58,,
1979-04-06,4.56,,
1979-04-09,4.58,,
1979-04-10,4.56,,
1979-04-11,4.67,,
1979-04-12,4.66,,
1979-04-16,4.55,,
1979-04-17,4.58,,
1979-04-18,4.66,,
1979-04-19,4.66,,
1979-04-20,4.63,,
1979-04-23,4.56,,
1979-04-24,4.53,,
1979-04-25,4.61,,
1979-04-26,4.66,,
1979-04-27,4.64,,
1979-04-30,4.59,,
1979-05-01,4.59,,
1979-05-02,4.56,,
1979-05-03,4.56,,
1979-05-04,4.58,,
1979-05-07,4.53,,
1979-05-08,4.48,,
1979-05-09,4.44,,
1979-05-10,4.45,,
1979-05-11,4.5,,
1979-05-14,4.48,,
1979-05-15,4.48,,
1979-05-16,4.63,,
1979-05-17,4.78,,
1979-05-18,4.72,,
1979-05-21,4.72,,
1979-05-22,4.72,,
1979-05-23,4.8,,
1979-05-24,4.75,,
1979-05-25,4.72,,
1979-05-29,4.75,,
1979-05-30,4.69,,
1979-05-31,4.69,,
1979-06-01,4.64,,
1979-06-04,4.67,,
1979-06-05,4.66,,
1979-06-06,4.66,,
1979-06-07,4.63,,
1979-06-08,4.72,,
1979-06-11,4.69,,
1979-06-12,4.73,,
1979-06-13,4.7,,
1979-06-14,4.63,,
1979-06-15,4.56,,
1979-06-18,4.39,,
1979-06-19,4.27,,
1979-06-20,4.25,,
1979-06-21,4.22,,
1979-06-22,4.25,,
1979-06-25,4.23,,
1979-06-26,4.16,,
1979-06-27,4.19,,
1979-06-28,4.22,,
1979-06-29,4.22,,
1979-07-02,4.22,,
1979-07-03,4.19,,
1979-07-05,4.23,,
1979-07-06,4.3,,
1979-07-09,4.41,,
1979-07-10,4.47,,
1979-07-11,4.47,,
1979-07-12,4.5,,
1979-07-13,4.48,,
1979-07-16,4.45,,
1979-07-17,4.44,,
1979-07-18,4.28,,
1979-07-19,4.3,,
1979-07-20,4.31,,
1979-07-23,4.31,,
1979-07-24,4.2,,
1979-07-25,4.17,,
1979-07-26,4.16,,
1979-07-27,4.14,,
1979-07-30,4.09,,
1979-07-31,4.2,,
1979-08-01,4.22,,
1979-08-02,4.2,,
1979-08-03,4.28,,
1979-08-06,4.23,,
1979-08-07,4.31,,
1979-08-08,4.42,,
1979-08-09,4.44,,
1979-08-10,4.42,,
1979-08-13,4.38,,
1979-08-14,4.41,,
1979-08-15,4.38,,
1979-08-16,4.47,,
1979-08-17,4.5,,
1979-08-20,4.5,,
1979-08-21,4.55,,
1979-08-22,4.66,,
1979-08-23,4.67,,
1979-08-24,4.61,,
1979-08-27,4.52,,
1979-08-28,4.56,,
1979-08-29,4.5,,
1979-08-30,4.45,,
1979-08-31,4.42,,
1979-09-04,4.27,,
1979-09-05,4.22,,
1979-09-06,4.25,,
1979-09-07,4.25,,
1979-09-10,4.22,,
1979-09-11,4.08,,
1979-09-12,4.09,,
1979-09-13,4.16,,
1979-09-14,4.14,,
1979-09-17,4.14,,
1979-09-18,4.17,,
1979-09-19,4.22,,
1979-09-20,4.25,,
1979-09-21,4.25,,
1979-09-24,4.3,,
1979-09-25,4.27,,
1979-09-26,4.25,,
1979-09-27,4.27,,
1979-09-28,4.3,,
1979-10-01,4.22,,
1979-10-02,4.19,,
1979-10-03,4.27,,
1979-10-04,4.31,,
1979-10-05,4.41,,
1979-10-08,4.36,,
1979-10-09,4.3,,
1979-10-10,4.0,,
1979-10-11,3.92,,
1979-10-12,3.94,,
1979-10-15,3.91,,
1979-10-16,3.92,,
1979-10-17,3.92,,
1979-10-18,3.84,,
1979-10-19,3.77,,
1979-10-22,3.75,,
1979-10-23,3.75,,
1979-10-24,3.75,,
1979-10-25,3.63,,
1979-10-26,3.61,,
1979-10-29,3.59,,
1979-10-30,3.63,,
1979-10-31,3.66,,
1979-11-01,3.64,,
1979-11-02,3.63,,
1979-11-05,3.63,,
1979-11-06,3.63,,
1979-11-07,3.52,,
1979-11-08,3.58,,
1979-11-09,3.56,,
1979-11-12,3.59,,
1979-11-13,3.63,,
1979-11-14,3.63,,
1979-11-15,3.63,,
1979-11-16,3.63,,
1979-11-19,3.7,,
1979-11-20,3.61,,
1979-11-21,3.64,,
1979-11-23,3.59,,
1979-11-26,3.64,,
1979-11-27,3.67,,
1979-11-28,3.63,,
1979-11-29,3.67,,
1979-11-30,3.66,,
1979-12-03,3.67,,
1979-12-04,3.7,,
1979-12-05,3.84,,
1979-12-06,3.91,,
1979-12-07,3.98,,
1979-12-10,4.06,,
1979-12-11,4.03,,
1979-12-12,3.97,,
1979-12-13,3.92,,
1979-12-14,3.78,,
1979-12-17,3.83,,
1979-12-18,3.89,,
1979-12-19,3.94,,
1979-12-20,3.92,,
1979-12-21,3.89,,
1979-12-24,3.88,,
1979-12-26,3.91,,
1979-12-27,3.88,,
1979-12-28,3.86,,
1979-12-31,3.88,,
1980-01-02,3.89,,
1980-01-03,3.88,,
1980-01-04,3.95,,
1980-01-07,3.98,,
1980-01-08,3.94,,
1980-01-09,3.97,,
1980-01-10,3.98,,
1980-01-11,3.98,,
1980-01-14,4.0,,
1980-01-15,4.0,,
1980-01-16,4.03,,
1980-01-17,4.05,,
1980-01-18,4.03,,
1980-01-21,4.0,,
1980-01-22,3.98,,
1980-01-23,4.0,,
1980-01-24,4.06,,
1980-01-25,4.02,,
1980-01-28,4.05,,
1980-01-29,4.0,,
1980-01-30,4.05,,
1980-01-31,4.05,,
1980-02-01,4.13,,
1980-02-04,4.09,,
1980-02-05,4.09,,
1980-02-06,4.06,,
1980-02-07,4.0,,
1980-02-08,4.02,,
1980-02-11,3.94,,
1980-02-12,3.88,,
1980-02-13,4.03,,
1980-02-14,4.02,,
1980-02-15,4.13,,
1980-02-19,4.02,,
1980-02-20,3.98,,
1980-02-21,4.0,,
1980-02-22,4.0,,
1980-02-25,3.91,,
1980-02-26,4.03,,
1980-02-27,3.97,,
1980-02-28,4.02,,
1980-02-29,3.97,,
1980-03-03,3.95,,
1980-03-04,3.88,,
1980-03-05,3.78,,
1980-03-06,3.8,,
1980-03-07,3.8,,
1980-03-10,3.77,,
1980-03-11,3.72,,
1980-03-12,3.73,,
1980-03-13,3.75,,
1980-03-14,3.77,,
1980-03-17,3.72,,
1980-03-18,3.77,,
1980-03-19,3.77,,
1980-03-20,3.81,,
1980-03-21,3.77,,
1980-03-24,3.77,,
1980-03-25,3.8,,
1980-03-26,3.84,,
1980-03-27,3.72,,
1980-03-28,3.77,,
1980-03-31,3.75,,
1980-04-01,3.69,,
1980-04-02,3.69,,
1980-04-03,3.63,,
1980-04-07,3.53,,
1980-04-08,3.53,,
1980-04-09,3.56,,
1980-04-10,3.53,,
1980-04-11,3.5,,
1980-04-14,3.48,,
1980-04-15,3.41,,
1980-04-16,3.47,,
1980-04-17,3.47,,
1980-04-18,3.56,,
1980-04-21,3.56,,
1980-04-22,3.44,,
1980-04-23,3.5,,
1980-04-24,3.59,,
1980-04-25,3.59,,
1980-04-28,3.69,,
1980-04-29,3.64,,
1980-04-30,3.7,,
1980-05-01,3.69,,
1980-05-02,3.66,,
1980-05-05,3.66,,
1980-05-06,3.63,,
1980-05-07,3.64,,
1980-05-08,3.63,,
1980-05-09,3.59,,
1980-05-12,3.53,,
1980-05-13,3.56,,
1980-05-14,3.56,,
1980-05-15,3.63,,
1980-05-16,3.69,,
1980-05-19,3.69,,
1980-05-20,3.66,,
1980-05-21,3.64,,
1980-05-22,3.66,,
1980-05-23,3.75,,
1980-05-27,3.78,,
1980-05-28,3.72,,
1980-05-29,3.77,,
1980-05-30,3.78,,
1980-06-02,3.73,,
1980-06-03,3.75,,
1980-06-04,3.72,,
1980-06-05,3.75,,
1980-06-06,3.8,,
1980-06-09,3.88,,
1980-06-10,3.92,,
1980-06-11,4.03,,
1980-06-12,3.98,,
1980-06-13,4.0,,
1980-06-16,4.05,,
1980-06-17,4.03,,
1980-06-18,4.0,,
1980-06-19,3.98,,
1980-06-20,3.88,,
1980-06-23,3.89,,
1980-06-24,3.89,,
1980-06-25,3.86,,
1980-06-26,3.86,,
1980-06-27,3.84,,
1980-06-30,3.81,,
1980-07-01,3.78,,
1980-07-02,3.78,,
1980-07-03,3.8,,
1980-07-07,3.92,,
1980-07-08,3.95,,
1980-07-09,4.0,,
1980-07-10,3.97,,
1980-07-11,4.0,,
1980-07-14,4.0,,
1980-07-15,4.0,,
1980-07-16,3.94,,
1980-07-17,4.06,,
1980-07-18,4.19,,
1980-07-21,4.22,,
1980-07-22,4.28,,
1980-07-23,4.09,,
1980-07-24,4.13,,
1980-07-25,4.08,,
1980-07-28,4.06,,
1980-07-29,4.16,,
1980-07-30,4.36,,
1980-07-31,4.44,,
1980-08-01,4.58,,
1980-08-04,4.42,,
1980-08-05,4.42,,
1980-08-06,4.41,,
1980-08-07,4.36,,
1980-08-08,4.31,,
1980-08-11,4.25,,
1980-08-12,4.28,,
1980-08-13,4.28,,
1980-08-14,4.31,,
1980-08-15,4.31,,
1980-08-18,4.25,,
1980-08-19,4.19,,
1980-08-20,4.23,,
1980-08-21,4.33,,
1980-08-22,4.33,,
1980-08-25,4.22,,
1980-08-26,4.25,,
1980-08-27,4.2,,
1980-08-28,4.22,,
1980-08-29,4.08,,
1980-09-02,4.13,,
1980-09-03,4.19,,
1980-09-04,4.2,,
1980-09-05,4.19,,
1980-09-08,4.14,,
1980-09-09,4.16,,
1980-09-10,4.13,,
1980-09-11,4.17,,
1980-09-12,4.19,,
1980-09-15,4.16,,
1980-09-16,4.17,,
1980-09-17,4.19,,
1980-09-18,4.16,,
1980-09-19,4.2,,
1980-09-22,4.19,,
1980-09-23,4.17,,
1980-09-24,4.2,,
1980-09-25,4.13,,
1980-09-26,4.11,,
1980-09-29,3.98,,
1980-09-30,3.84,,
1980-10-01,3.81,,
1980-10-02,3.84,,
1980-10-03,3.89,,
1980-10-06,3.92,,
1980-10-07,3.89,,
1980-10-08,3.97,,
1980-10-09,3.91,,
1980-10-10,3.88,,
1980-10-13,3.88,,
1980-10-14,3.92,,
1980-10-15,4.05,,
1980-10-16,3.94,,
1980-10-17,3.91,,
1980-10-20,3.89,,
1980-10-21,3.75,,
1980-10-22,3.75,,
1980-10-23,3.75,,
1980-10-24,3.75,,
1980-10-27,3.67,,
1980-10-28,3.69,,
1980-10-29,3.64,,
1980-10-30,3.56,,
1980-10-31,3.66,,
1980-11-03,3.64,,
1980-11-05,3.78,,
1980-11-06,3.75,,
1980-11-07,3.7,,
1980-11-10,3.64,,
1980-11-11,3.66,,
1980-11-12,3.78,,
1980-11-13,3.77,,
1980-11-14,3.72,,
1980-11-17,3.72,,
1980-11-18,3.63,,
1980-11-19,3.63,,
1980-11-20,3.56,,
1980-11-21,3.61,,
1980-11-24,3.56,,
1980-11-25,3.69,,
1980-11-26,3.72,,
1980-11-28,3.72,,
1980-12-01,3.69,,
1980-12-02,3.61,,
1980-12-03,3.55,,
1980-12-04,3.44,,
1980-12-05,3.38,,
1980-12-08,3.39,,
1980-12-09,3.28,,
1980-12-10,3.28,,
1980-12-11,3.28,,
1980-12-12,3.25,,
1980-12-15,3.31,,
1980-12-16,3.27,,
1980-12-17,3.28,,
1980-12-18,3.28,,
1980-12-19,3.34,,
1980-12-22,3.44,,
1980-12-23,3.44,,
1980-12-24,3.41,,
1980-12-26,3.53,,
1980-12-29,3.81,,
1980-12-30,3.78,,
1980-12-31,3.78,,
1981-01-02,3.94,,
1981-01-05,4.08,,
1981-01-06,4.06,,
1981-01-07,3.94,,
1981-01-08,3.95,,
1981-01-09,3.94,,
1981-01-12,4.03,,
1981-01-13,4.0,,
1981-01-14,3.94,,
1981-01-15,3.88,,
1981-01-16,3.88,,
1981-01-19,3.89,,
1981-01-20,3.94,,
1981-01-21,3.88,,
1981-01-22,3.91,,
1981-01-23,3.91,,
1981-01-26,3.84,,
1981-01-27,3.81,,
1981-01-28,3.91,,
1981-01-29,3.91,,
1981-01-30,4.25,,
1981-02-02,4.06,,
1981-02-03,4.14,,
1981-02-04,4.17,,
1981-02-05,4.16,,
1981-02-06,4.13,,
1981-02-09,4.08,,
1981-02-10,4.06,,
1981-02-11,4.13,,
1981-02-12,4.16,,
1981-02-13,4.25,,
1981-02-17,4.33,,
1981-02-18,4.36,,
1981-02-19,4.39,,
1981-02-20,4.36,,
1981-02-23,4.38,,
1981-02-24,4.36,,
1981-02-25,4.38,,
1981-02-26,4.41,,
1981-02-27,4.39,,
1981-03-02,4.42,,
1981-03-03,4.39,,
1981-03-04,4.36,,
1981-03-05,4.38,,
1981-03-06,4.3,,
1981-03-09,4.33,,
1981-03-10,4.3,,
1981-03-11,4.28,,
1981-03-12,4.39,,
1981-03-13,4.36,,
1981-03-16,4.63,,
1981-03-17,4.63,,
1981-03-18,4.7,,
1981-03-19,4.98,,
1981-03-20,5.0,,
1981-03-23,4.97,,
1981-03-24,4.95,,
1981-03-25,5.02,,
1981-03-26,5.08,,
1981-03-27,5.44,,
1981-03-30,5.58,,
1981-03-31,6.03,,
1981-04-01,5.89,,
1981-04-02,5.72,,
1981-04-03,5.78,,
1981-04-06,5.67,,
1981-04-07,5.8,,
1981-04-08,5.97,,
1981-04-09,6.05,,
1981-04-10,5.89,,
1981-04-13,5.86,,
1981-04-14,5.78,,
1981-04-15,5.89,,
1981-04-16,6.03,,
1981-04-20,6.03,,
1981-04-21,5.98,,
1981-04-22,5.95,,
1981-04-23,5.95,,
1981-04-24,5.89,,
1981-04-27,5.86,,
1981-04-28,5.78,,
1981-04-29,5.95,,
1981-04-30,5.89,,
1981-05-01,5.92,,
1981-05-04,5.89,,
1981-05-05,5.8,,
1981-05-06,5.75,,
1981-05-07,5.81,,
1981-05-08,5.83,,
1981-05-11,5.84,,
1981-05-12,5.89,,
1981-05-13,5.94,,
1981-05-14,6.34,,
1981-05-15,6.36,,
1981-05-18,6.42,,
1981-05-19,6.28,,
1981-05-20,6.22,,
1981-05-21,6.17,,
1981-05-22,6.28,,
1981-05-26,6.34,,
1981-05-27,6.52,,
1981-05-28,6.5,,
1981-05-29,6.7,,
1981-06-01,6.86,,
1981-06-02,6.7,,
1981-06-03,6.78,,
1981-06-04,6.91,,
1981-06-05,6.94,,
1981-06-08,6.91,,
1981-06-09,6.88,,
1981-06-10,7.0,,
1981-06-11,7.17,,
1981-06-12,7.16,,
1981-06-15,7.17,,
1981-06-16,7.13,,
1981-06-17,7.2,,
1981-06-18,7.2,,
1981-06-19,7.14,,
1981-06-22,6.97,,
1981-06-23,6.72,,
1981-06-24,6.67,,
1981-06-25,6.69,,
1981-06-26,6.69,,
1981-06-29,6.69,,
1981-06-30,6.53,,
1981-07-01,6.33,,
1981-07-02,6.44,,
1981-07-06,6.34,,
1981-07-07,6.17,,
1981-07-08,6.06,,
1981-07-09,6.08,,
1981-07-10,6.06,,
1981-07-13,5.98,,
1981-07-14,5.98,,
1981-07-15,6.02,,
1981-07-16,6.05,,
1981-07-17,5.97,,
1981-07-20,5.81,,
1981-07-21,5.84,,
1981-07-22,5.75,,
1981-07-23,5.75,,
1981-07-24,5.95,,
1981-07-27,5.97,,
1981-07-28,5.98,,
1981-07-29,5.95,,
1981-07-30,5.83,,
1981-07-31,5.89,,
1981-08-03,5.78,,
1981-08-04,5.58,,
1981-08-05,5.72,,
1981-08-06,5.77,,
1981-08-07,5.7,,
1981-08-10,5.72,,
1981-08-11,5.66,,
1981-08-12,5.73,,
1981-08-13,5.73,,
1981-08-14,5.69,,
1981-08-17,5.64,,
1981-08-18,5.64,,
1981-08-19,5.52,,
