date,ANSS,ANSS_EPS,PE Ratio
2014-11-12,79.9,0.7,114.14285714285715
2014-11-13,79.29,0.7,113.27142857142859
2014-11-14,79.79,0.7,113.98571428571431
2014-11-17,79.73,0.7,113.90000000000002
2014-11-18,79.93,0.7,114.1857142857143
2014-11-19,79.76,0.7,113.94285714285716
2014-11-20,79.79,0.7,113.98571428571431
2014-11-21,81.85,0.7,116.92857142857143
2014-11-24,81.88,0.7,116.97142857142858
2014-11-25,82.2,0.7,117.42857142857144
2014-11-26,83.05,0.7,118.64285714285715
2014-11-28,83.52,0.7,119.31428571428572
2014-12-01,83.06,0.7,118.65714285714287
2014-12-02,83.27,0.7,118.95714285714286
2014-12-03,83.13,0.7,118.75714285714285
2014-12-04,83.11,0.7,118.72857142857144
2014-12-05,83.65,0.7,119.50000000000001
2014-12-08,83.28,0.7,118.97142857142858
2014-12-09,83.21,0.7,118.87142857142857
2014-12-10,81.97,0.7,117.10000000000001
2014-12-11,81.65,0.7,116.64285714285715
2014-12-12,80.32,0.7,114.74285714285715
2014-12-15,80.11,0.7,114.44285714285715
2014-12-16,80.4,0.7,114.85714285714288
2014-12-17,81.66,0.7,116.65714285714286
2014-12-18,83.34,0.7,119.05714285714286
2014-12-19,83.24,0.7,118.91428571428571
2014-12-22,83.16,0.7,118.8
2014-12-23,83.95,0.7,119.92857142857144
2014-12-24,84.31,0.7,120.44285714285715
2014-12-26,84.27,0.7,120.38571428571429
2014-12-29,83.73,0.7,119.61428571428573
2014-12-30,82.79,0.7,118.27142857142859
2014-12-31,82.0,0.7,117.14285714285715
2015-01-02,81.64,0.7,116.62857142857143
2015-01-05,80.86,0.7,115.51428571428572
2015-01-06,79.26,0.7,113.22857142857144
2015-01-07,79.71,0.7,113.87142857142857
2015-01-08,81.66,0.7,116.65714285714286
2015-01-09,80.76,0.7,115.37142857142858
2015-01-12,79.92,0.7,114.17142857142858
2015-01-13,80.63,0.7,115.18571428571428
2015-01-14,80.72,0.7,115.31428571428572
2015-01-15,80.83,0.7,115.47142857142858
2015-01-16,82.69,0.7,118.12857142857143
2015-01-20,82.5,0.7,117.85714285714286
2015-01-21,82.95,0.7,118.50000000000001
2015-01-22,84.64,0.7,120.91428571428573
2015-01-23,84.71,0.7,121.01428571428572
2015-01-26,85.11,0.7,121.58571428571429
2015-01-27,83.3,0.7,119.0
2015-01-28,81.6,0.7,116.57142857142857
2015-01-29,82.17,0.7,117.3857142857143
2015-01-30,80.67,0.7,115.24285714285715
2015-02-02,81.26,0.7,116.0857142857143
2015-02-03,83.28,0.7,118.97142857142858
2015-02-04,82.53,0.7,117.9
2015-02-05,83.74,0.7,119.62857142857143
2015-02-06,84.03,0.7,120.04285714285716
2015-02-09,83.79,0.7,119.70000000000002
2015-02-10,85.64,0.7,122.34285714285716
2015-02-11,85.24,0.7,121.77142857142857
2015-02-12,85.9,0.7,122.71428571428574
2015-02-13,86.26,0.7,123.22857142857144
2015-02-17,86.54,0.7,123.62857142857145
2015-02-18,85.91,0.7,122.72857142857143
2015-02-19,86.63,0.7,123.75714285714285
2015-02-20,87.25,0.7,124.64285714285715
2015-02-23,86.2,0.7,123.14285714285715
2015-02-24,85.62,0.7,122.31428571428573
2015-02-25,86.32,0.7,123.31428571428572
2015-02-26,85.59,0.74,115.66216216216216
2015-02-27,85.97,0.74,116.17567567567568
2015-03-02,86.44,0.74,116.8108108108108
2015-03-03,86.23,0.74,116.52702702702703
2015-03-04,86.08,0.74,116.32432432432432
2015-03-05,86.38,0.74,116.72972972972973
2015-03-06,85.36,0.74,115.35135135135135
2015-03-09,85.95,0.74,116.14864864864866
2015-03-10,84.59,0.74,114.31081081081082
2015-03-11,84.81,0.74,114.60810810810811
2015-03-12,84.9,0.74,114.72972972972974
2015-03-13,84.99,0.74,114.85135135135134
2015-03-16,86.44,0.74,116.8108108108108
2015-03-17,86.84,0.74,117.35135135135135
2015-03-18,87.71,0.74,118.52702702702702
2015-03-19,87.85,0.74,118.71621621621621
2015-03-20,88.57,0.74,119.68918918918918
2015-03-23,87.78,0.74,118.62162162162163
2015-03-24,87.84,0.74,118.70270270270271
2015-03-25,86.42,0.74,116.78378378378379
2015-03-26,86.73,0.74,117.20270270270271
2015-03-27,86.79,0.74,117.28378378378379
2015-03-30,88.12,0.74,119.0810810810811
2015-03-31,88.19,0.74,119.17567567567568
2015-04-01,88.13,0.74,119.0945945945946
2015-04-02,86.99,0.74,117.55405405405405
2015-04-06,89.3,0.74,120.67567567567568
2015-04-07,88.88,0.74,120.1081081081081
2015-04-08,88.66,0.74,119.8108108108108
2015-04-09,88.28,0.74,119.2972972972973
2015-04-10,88.56,0.74,119.67567567567568
2015-04-13,87.53,0.74,118.28378378378379
2015-04-14,86.95,0.74,117.5
2015-04-15,87.4,0.74,118.10810810810811
2015-04-16,87.78,0.74,118.62162162162163
2015-04-17,86.33,0.74,116.66216216216216
2015-04-20,86.51,0.74,116.90540540540542
2015-04-21,86.68,0.74,117.13513513513514
2015-04-22,87.02,0.74,117.5945945945946
2015-04-23,88.07,0.74,119.0135135135135
2015-04-24,87.46,0.74,118.18918918918918
2015-04-27,86.91,0.74,117.44594594594594
2015-04-28,86.69,0.74,117.14864864864865
2015-04-29,86.85,0.74,117.36486486486486
2015-04-30,85.84,0.74,116.0
2015-05-01,86.49,0.74,116.87837837837837
2015-05-04,87.49,0.74,118.22972972972973
2015-05-05,87.24,0.74,117.89189189189189
2015-05-06,84.32,0.61,138.2295081967213
2015-05-07,86.22,0.61,141.34426229508196
2015-05-08,86.69,0.61,142.11475409836066
2015-05-11,86.38,0.61,141.60655737704917
2015-05-12,86.91,0.61,142.47540983606558
2015-05-13,88.2,0.61,144.59016393442624
2015-05-14,90.48,0.61,148.32786885245903
2015-05-15,89.7,0.61,147.04918032786887
2015-05-18,90.32,0.61,148.0655737704918
2015-05-19,90.11,0.61,147.72131147540983
2015-05-20,90.51,0.61,148.37704918032787
2015-05-21,90.22,0.61,147.9016393442623
2015-05-22,90.03,0.61,147.59016393442624
2015-05-26,89.12,0.61,146.0983606557377
2015-05-27,89.83,0.61,147.2622950819672
2015-05-28,89.71,0.61,147.0655737704918
2015-05-29,89.0,0.61,145.9016393442623
2015-06-01,89.41,0.61,146.5737704918033
2015-06-02,89.53,0.61,146.7704918032787
2015-06-03,91.02,0.61,149.21311475409837
2015-06-04,89.64,0.61,146.95081967213116
2015-06-05,90.12,0.61,147.7377049180328
2015-06-08,88.82,0.61,145.60655737704917
2015-06-09,88.8,0.61,145.5737704918033
2015-06-10,90.51,0.61,148.37704918032787
2015-06-11,91.8,0.61,150.49180327868854
2015-06-12,90.88,0.61,148.98360655737704
2015-06-15,88.77,0.61,145.52459016393442
2015-06-16,89.87,0.61,147.32786885245903
2015-06-17,89.87,0.61,147.32786885245903
2015-06-18,90.72,0.61,148.72131147540983
2015-06-19,90.92,0.61,149.04918032786887
2015-06-22,91.8,0.61,150.49180327868854
2015-06-23,91.95,0.61,150.7377049180328
2015-06-24,91.09,0.61,149.32786885245903
2015-06-25,91.87,0.61,150.6065573770492
2015-06-26,92.19,0.61,151.13114754098362
2015-06-29,91.0,0.61,149.18032786885246
2015-06-30,91.24,0.61,149.5737704918033
2015-07-01,91.51,0.61,150.01639344262296
2015-07-02,91.41,0.61,149.85245901639345
2015-07-06,90.87,0.61,148.96721311475412
2015-07-07,91.51,0.61,150.01639344262296
2015-07-08,90.72,0.61,148.72131147540983
2015-07-09,91.4,0.61,149.8360655737705
2015-07-10,92.43,0.61,151.52459016393445
2015-07-13,93.05,0.61,152.54098360655738
2015-07-14,92.81,0.61,152.14754098360658
2015-07-15,92.71,0.61,151.98360655737704
2015-07-16,93.72,0.61,153.63934426229508
2015-07-17,92.96,0.61,152.3934426229508
2015-07-20,93.01,0.61,152.47540983606558
2015-07-21,91.53,0.61,150.04918032786887
2015-07-22,93.36,0.61,153.04918032786887
2015-07-23,93.49,0.61,153.2622950819672
2015-07-24,92.94,0.61,152.36065573770492
2015-07-27,91.31,0.61,149.68852459016395
2015-07-28,92.0,0.61,150.81967213114754
2015-07-29,92.99,0.61,152.44262295081967
2015-07-30,93.71,0.61,153.62295081967213
2015-07-31,94.15,0.61,154.344262295082
2015-08-03,94.54,0.61,154.98360655737707
2015-08-04,95.23,0.61,156.11475409836066
2015-08-05,94.02,0.68,138.26470588235293
2015-08-06,92.96,0.68,136.70588235294116
2015-08-07,93.76,0.68,137.88235294117646
2015-08-10,95.31,0.68,140.16176470588235
2015-08-11,94.27,0.68,138.63235294117646
2015-08-12,94.39,0.68,138.80882352941177
2015-08-13,94.33,0.68,138.72058823529412
2015-08-14,94.26,0.68,138.61764705882354
2015-08-17,96.51,0.68,141.9264705882353
2015-08-18,97.06,0.68,142.73529411764704
2015-08-19,96.15,0.68,141.39705882352942
2015-08-20,93.24,0.68,137.1176470588235
2015-08-21,90.92,0.68,133.70588235294116
2015-08-24,85.63,0.68,125.92647058823528
2015-08-25,85.75,0.68,126.10294117647058
2015-08-26,87.75,0.68,129.0441176470588
2015-08-27,89.79,0.68,132.0441176470588
2015-08-28,89.74,0.68,131.9705882352941
2015-08-31,88.6,0.68,130.2941176470588
2015-09-01,86.57,0.68,127.30882352941174
2015-09-02,88.87,0.68,130.69117647058823
2015-09-03,90.09,0.68,132.48529411764704
2015-09-04,89.72,0.68,131.94117647058823
2015-09-08,92.47,0.68,135.98529411764704
2015-09-09,90.88,0.68,133.6470588235294
2015-09-10,91.65,0.68,134.77941176470588
2015-09-11,92.23,0.68,135.63235294117646
2015-09-14,91.39,0.68,134.3970588235294
2015-09-15,92.37,0.68,135.83823529411765
2015-09-16,92.79,0.68,136.4558823529412
2015-09-17,92.36,0.68,135.8235294117647
2015-09-18,90.95,0.68,133.75
2015-09-21,92.23,0.68,135.63235294117646
2015-09-22,90.87,0.68,133.63235294117646
2015-09-23,90.86,0.68,133.6176470588235
2015-09-24,90.68,0.68,133.35294117647058
2015-09-25,89.94,0.68,132.26470588235293
2015-09-28,88.29,0.68,129.83823529411765
2015-09-29,86.92,0.68,127.8235294117647
2015-09-30,88.14,0.68,129.6176470588235
2015-10-01,87.34,0.68,128.44117647058823
2015-10-02,88.24,0.68,129.76470588235293
2015-10-05,89.74,0.68,131.9705882352941
2015-10-06,88.89,0.68,130.72058823529412
2015-10-07,89.66,0.68,131.85294117647058
2015-10-08,90.25,0.68,132.72058823529412
2015-10-09,91.81,0.68,135.01470588235293
2015-10-12,91.87,0.68,135.10294117647058
2015-10-13,91.37,0.68,134.36764705882354
2015-10-14,90.26,0.68,132.73529411764704
2015-10-15,90.82,0.68,133.55882352941174
2015-10-16,92.15,0.68,135.51470588235293
2015-10-19,93.29,0.68,137.19117647058823
2015-10-20,92.07,0.68,135.3970588235294
2015-10-21,91.57,0.68,134.66176470588232
2015-10-22,93.08,0.68,136.88235294117646
2015-10-23,93.58,0.68,137.6176470588235
2015-10-26,94.35,0.68,138.74999999999997
2015-10-27,94.0,0.68,138.23529411764704
2015-10-28,97.07,0.68,142.74999999999997
2015-10-29,95.52,0.68,140.4705882352941
2015-10-30,95.31,0.68,140.16176470588235
2015-11-02,97.43,0.68,143.27941176470588
2015-11-03,97.21,0.68,142.95588235294116
2015-11-04,97.77,0.68,143.77941176470586
2015-11-05,93.39,0.72,129.70833333333334
2015-11-06,93.52,0.72,129.88888888888889
2015-11-09,92.2,0.72,128.05555555555557
2015-11-10,92.16,0.72,128.0
2015-11-11,91.45,0.72,127.0138888888889
2015-11-12,90.59,0.72,125.81944444444446
2015-11-13,89.58,0.72,124.41666666666667
2015-11-16,90.17,0.72,125.23611111111111
2015-11-17,90.26,0.72,125.36111111111113
2015-11-18,90.73,0.72,126.0138888888889
2015-11-19,91.5,0.72,127.08333333333334
2015-11-20,91.63,0.72,127.26388888888889
2015-11-23,92.33,0.72,128.23611111111111
2015-11-24,92.53,0.72,128.51388888888889
2015-11-25,92.86,0.72,128.97222222222223
2015-11-27,93.66,0.72,130.08333333333334
2015-11-30,93.21,0.72,129.45833333333334
2015-12-01,94.18,0.72,130.80555555555557
2015-12-02,93.43,0.72,129.7638888888889
2015-12-03,92.36,0.72,128.27777777777777
2015-12-04,93.65,0.72,130.06944444444446
2015-12-07,92.83,0.72,128.93055555555557
2015-12-08,92.9,0.72,129.0277777777778
2015-12-09,90.58,0.72,125.80555555555556
2015-12-10,91.03,0.72,126.43055555555556
2015-12-11,89.76,0.72,124.66666666666667
2015-12-14,90.11,0.72,125.15277777777779
2015-12-15,90.97,0.72,126.34722222222223
2015-12-16,91.73,0.72,127.40277777777779
2015-12-17,91.36,0.72,126.88888888888889
2015-12-18,90.6,0.72,125.83333333333333
2015-12-21,91.09,0.72,126.5138888888889
2015-12-22,91.85,0.72,127.56944444444444
2015-12-23,93.3,0.72,129.58333333333334
2015-12-24,93.35,0.72,129.65277777777777
2015-12-28,93.83,0.72,130.31944444444446
2015-12-29,94.36,0.72,131.05555555555557
2015-12-30,93.72,0.72,130.16666666666666
2015-12-31,92.5,0.72,128.47222222222223
2016-01-04,90.1,0.72,125.13888888888889
2016-01-05,89.42,0.72,124.19444444444446
2016-01-06,88.29,0.72,122.62500000000001
2016-01-07,87.23,0.72,121.15277777777779
2016-01-08,85.4,0.72,118.61111111111113
2016-01-11,85.27,0.72,118.43055555555556
2016-01-12,86.41,0.72,120.01388888888889
2016-01-13,84.45,0.72,117.29166666666667
2016-01-14,84.9,0.72,117.91666666666669
2016-01-15,84.97,0.72,118.01388888888889
2016-01-19,84.99,0.72,118.04166666666666
2016-01-20,84.71,0.72,117.65277777777777
2016-01-21,85.07,0.72,118.15277777777777
2016-01-22,86.8,0.72,120.55555555555556
2016-01-25,84.8,0.72,117.77777777777777
2016-01-26,86.57,0.72,120.2361111111111
2016-01-27,84.6,0.72,117.5
2016-01-28,85.1,0.72,118.19444444444444
2016-01-29,88.19,0.72,122.48611111111111
2016-02-01,88.24,0.72,122.55555555555556
2016-02-02,86.82,0.72,120.58333333333333
2016-02-03,87.39,0.72,121.375
2016-02-04,88.18,0.72,122.47222222222224
2016-02-05,84.7,0.72,117.6388888888889
2016-02-08,81.92,0.72,113.77777777777779
2016-02-09,83.1,0.72,115.41666666666666
2016-02-10,83.94,0.72,116.58333333333333
2016-02-11,83.5,0.72,115.97222222222223
2016-02-12,84.06,0.72,116.75000000000001
2016-02-16,84.05,0.72,116.73611111111111
2016-02-17,86.18,0.72,119.69444444444446
2016-02-18,85.57,0.72,118.84722222222221
2016-02-19,87.59,0.72,121.65277777777779
2016-02-22,88.52,0.72,122.94444444444444
2016-02-23,86.49,0.72,120.125
2016-02-24,86.54,0.72,120.19444444444446
2016-02-25,84.22,0.75,112.29333333333334
2016-02-26,84.06,0.75,112.08
2016-02-29,83.02,0.75,110.69333333333333
2016-03-01,86.05,0.75,114.73333333333333
2016-03-02,86.07,0.75,114.75999999999999
2016-03-03,86.26,0.75,115.01333333333334
2016-03-04,87.07,0.75,116.09333333333332
2016-03-07,87.69,0.75,116.92
2016-03-08,86.18,0.75,114.90666666666668
2016-03-09,86.84,0.75,115.78666666666668
2016-03-10,86.08,0.75,114.77333333333333
2016-03-11,86.53,0.75,115.37333333333333
2016-03-14,85.91,0.75,114.54666666666667
2016-03-15,86.23,0.75,114.97333333333334
2016-03-16,87.08,0.75,116.10666666666667
2016-03-17,87.98,0.75,117.30666666666667
2016-03-18,87.67,0.75,116.89333333333333
2016-03-21,87.52,0.75,116.69333333333333
2016-03-22,87.48,0.75,116.64
2016-03-23,87.11,0.75,116.14666666666666
2016-03-24,87.3,0.75,116.39999999999999
2016-03-28,87.16,0.75,116.21333333333332
2016-03-29,88.74,0.75,118.32
2016-03-30,88.57,0.75,118.09333333333332
2016-03-31,89.46,0.75,119.27999999999999
2016-04-01,90.1,0.75,120.13333333333333
2016-04-04,89.23,0.75,118.97333333333334
2016-04-05,88.01,0.75,117.34666666666668
2016-04-06,89.12,0.75,118.82666666666667
2016-04-07,87.26,0.75,116.34666666666668
2016-04-08,87.67,0.75,116.89333333333333
2016-04-11,87.49,0.75,116.65333333333332
2016-04-12,86.57,0.75,115.42666666666666
2016-04-13,89.17,0.75,118.89333333333333
2016-04-14,88.52,0.75,118.02666666666666
2016-04-15,89.81,0.75,119.74666666666667
2016-04-18,90.15,0.75,120.2
2016-04-19,90.94,0.75,121.25333333333333
2016-04-20,90.87,0.75,121.16000000000001
2016-04-21,90.65,0.75,120.86666666666667
2016-04-22,91.0,0.75,121.33333333333333
2016-04-25,91.49,0.75,121.98666666666666
2016-04-26,91.37,0.75,121.82666666666667
2016-04-27,91.62,0.75,122.16000000000001
2016-04-28,90.56,0.75,120.74666666666667
2016-04-29,90.77,0.75,121.02666666666666
2016-05-02,92.24,0.75,122.98666666666666
2016-05-03,91.3,0.75,121.73333333333333
2016-05-04,89.96,0.75,119.94666666666666
2016-05-05,83.76,0.63,132.95238095238096
2016-05-06,84.61,0.63,134.3015873015873
2016-05-09,85.7,0.63,136.03174603174602
2016-05-10,86.49,0.63,137.28571428571428
2016-05-11,86.15,0.63,136.74603174603175
2016-05-12,86.5,0.63,137.3015873015873
2016-05-13,85.83,0.63,136.23809523809524
2016-05-16,86.49,0.63,137.28571428571428
2016-05-17,85.19,0.63,135.22222222222223
2016-05-18,85.22,0.63,135.26984126984127
2016-05-19,85.01,0.63,134.93650793650795
2016-05-20,86.25,0.63,136.9047619047619
2016-05-23,86.78,0.63,137.74603174603175
2016-05-24,88.63,0.63,140.68253968253967
2016-05-25,87.98,0.63,139.65079365079364
2016-05-26,88.28,0.63,140.12698412698413
2016-05-27,89.06,0.63,141.36507936507937
2016-05-31,89.1,0.63,141.42857142857142
2016-06-01,88.37,0.63,140.26984126984127
2016-06-02,88.95,0.63,141.1904761904762
2016-06-03,88.2,0.63,140.0
2016-06-06,88.44,0.63,140.38095238095238
2016-06-07,88.49,0.63,140.46031746031744
2016-06-08,88.82,0.63,140.98412698412696
2016-06-09,88.99,0.63,141.25396825396825
2016-06-10,87.47,0.63,138.84126984126985
2016-06-13,87.0,0.63,138.0952380952381
2016-06-14,87.19,0.63,138.3968253968254
2016-06-15,87.59,0.63,139.03174603174602
2016-06-16,87.97,0.63,139.63492063492063
2016-06-17,87.96,0.63,139.61904761904762
2016-06-20,88.98,0.63,141.23809523809524
2016-06-21,89.63,0.63,142.26984126984127
2016-06-22,89.44,0.63,141.96825396825398
2016-06-23,92.41,0.63,146.68253968253967
2016-06-24,87.67,0.63,139.15873015873015
2016-06-27,85.09,0.63,135.06349206349208
2016-06-28,86.58,0.63,137.42857142857142
2016-06-29,88.12,0.63,139.87301587301587
2016-06-30,90.75,0.63,144.04761904761904
2016-07-01,90.65,0.63,143.88888888888889
2016-07-05,89.09,0.63,141.4126984126984
2016-07-06,89.26,0.63,141.6825396825397
2016-07-07,89.68,0.63,142.34920634920636
2016-07-08,91.42,0.63,145.11111111111111
2016-07-11,91.27,0.63,144.87301587301587
2016-07-12,91.85,0.63,145.79365079365078
2016-07-13,90.91,0.63,144.3015873015873
2016-07-14,91.08,0.63,144.57142857142856
2016-07-15,91.14,0.63,144.66666666666666
2016-07-18,91.04,0.63,144.5079365079365
2016-07-19,90.5,0.63,143.65079365079364
2016-07-20,90.46,0.63,143.58730158730157
2016-07-21,89.39,0.63,141.88888888888889
2016-07-22,90.0,0.63,142.85714285714286
2016-07-25,89.99,0.63,142.84126984126982
2016-07-26,90.34,0.63,143.3968253968254
2016-07-27,89.72,0.63,142.4126984126984
2016-07-28,90.07,0.63,142.96825396825395
2016-07-29,89.36,0.63,141.84126984126985
2016-08-01,90.38,0.63,143.46031746031744
2016-08-02,89.3,0.63,141.74603174603175
2016-08-03,90.32,0.63,143.36507936507937
2016-08-04,92.8,0.78,118.97435897435896
2016-08-05,94.84,0.78,121.58974358974359
2016-08-08,94.81,0.78,121.55128205128204
2016-08-09,95.14,0.78,121.97435897435898
2016-08-10,95.93,0.78,122.98717948717949
2016-08-11,96.71,0.78,123.98717948717947
2016-08-12,96.69,0.78,123.96153846153845
2016-08-15,97.47,0.78,124.96153846153845
2016-08-16,96.72,0.78,124.0
2016-08-17,97.49,0.78,124.98717948717947
2016-08-18,97.43,0.78,124.91025641025641
2016-08-19,97.69,0.78,125.24358974358974
2016-08-22,97.55,0.78,125.06410256410255
2016-08-23,98.29,0.78,126.01282051282051
2016-08-24,98.13,0.78,125.80769230769229
2016-08-25,98.39,0.78,126.14102564102564
2016-08-26,98.51,0.78,126.2948717948718
2016-08-29,98.5,0.78,126.28205128205128
2016-08-30,95.35,0.78,122.24358974358974
2016-08-31,95.09,0.78,121.91025641025641
2016-09-01,94.58,0.78,121.25641025641025
2016-09-02,95.66,0.78,122.64102564102564
2016-09-06,95.3,0.78,122.17948717948717
2016-09-07,95.21,0.78,122.06410256410255
2016-09-08,94.62,0.78,121.3076923076923
2016-09-09,92.61,0.78,118.73076923076923
2016-09-12,93.53,0.78,119.91025641025641
2016-09-13,92.34,0.78,118.38461538461539
2016-09-14,92.4,0.78,118.46153846153847
2016-09-15,93.58,0.78,119.97435897435896
2016-09-16,91.92,0.78,117.84615384615384
2016-09-19,92.12,0.78,118.1025641025641
2016-09-20,92.06,0.78,118.02564102564102
2016-09-21,93.22,0.78,119.51282051282051
2016-09-22,93.21,0.78,119.49999999999999
2016-09-23,92.3,0.78,118.33333333333333
2016-09-26,91.42,0.78,117.2051282051282
2016-09-27,91.84,0.78,117.74358974358974
2016-09-28,91.94,0.78,117.87179487179486
2016-09-29,91.0,0.78,116.66666666666666
2016-09-30,92.61,0.78,118.73076923076923
2016-10-03,91.87,0.78,117.78205128205128
2016-10-04,91.74,0.78,117.6153846153846
2016-10-05,92.38,0.78,118.43589743589743
2016-10-06,92.11,0.78,118.08974358974359
2016-10-07,91.4,0.78,117.17948717948718
2016-10-10,91.57,0.78,117.39743589743588
2016-10-11,91.15,0.78,116.85897435897436
2016-10-12,91.86,0.78,117.76923076923076
2016-10-13,91.75,0.78,117.62820512820512
2016-10-14,91.15,0.78,116.85897435897436
2016-10-17,90.97,0.78,116.62820512820512
2016-10-18,91.39,0.78,117.16666666666666
2016-10-19,91.5,0.78,117.3076923076923
2016-10-20,91.19,0.78,116.91025641025641
2016-10-21,91.11,0.78,116.8076923076923
2016-10-24,92.38,0.78,118.43589743589743
2016-10-25,91.12,0.78,116.82051282051282
2016-10-26,91.1,0.78,116.79487179487178
2016-10-27,90.79,0.78,116.3974358974359
2016-10-28,91.4,0.78,117.17948717948718
2016-10-31,91.35,0.78,117.1153846153846
2016-11-01,89.96,0.78,115.33333333333331
2016-11-02,89.52,0.78,114.76923076923076
2016-11-03,83.49,0.78,107.03846153846153
2016-11-04,83.62,0.78,107.2051282051282
2016-11-07,85.77,0.78,109.96153846153845
2016-11-08,86.94,0.78,111.46153846153845
2016-11-09,88.33,0.78,113.24358974358974
2016-11-10,87.54,0.78,112.23076923076924
2016-11-11,88.9,0.78,113.97435897435898
2016-11-14,90.61,0.78,116.16666666666666
2016-11-15,91.26,0.78,117.0
2016-11-16,92.88,0.78,119.07692307692307
2016-11-17,93.53,0.78,119.91025641025641
2016-11-18,93.36,0.78,119.6923076923077
2016-11-21,93.77,0.78,120.21794871794872
2016-11-22,93.88,0.78,120.35897435897435
2016-11-23,94.01,0.78,120.52564102564102
2016-11-25,94.48,0.78,121.12820512820512
2016-11-28,93.75,0.78,120.1923076923077
2016-11-29,94.53,0.78,121.1923076923077
2016-11-30,94.03,0.78,120.55128205128204
2016-12-01,93.61,0.78,120.01282051282051
2016-12-02,93.27,0.78,119.57692307692307
2016-12-05,93.84,0.78,120.3076923076923
2016-12-06,94.09,0.78,120.62820512820512
2016-12-07,95.31,0.78,122.1923076923077
2016-12-08,95.69,0.78,122.67948717948717
2016-12-09,95.36,0.78,122.25641025641025
2016-12-12,94.71,0.78,121.4230769230769
2016-12-13,94.92,0.78,121.6923076923077
2016-12-14,94.46,0.78,121.10256410256409
2016-12-15,94.55,0.78,121.21794871794872
2016-12-16,95.11,0.78,121.93589743589743
2016-12-19,95.31,0.78,122.1923076923077
2016-12-20,95.9,0.78,122.94871794871796
2016-12-21,94.65,0.78,121.34615384615385
2016-12-22,92.47,0.78,118.55128205128204
2016-12-23,92.8,0.78,118.97435897435896
2016-12-27,93.14,0.78,119.41025641025641
2016-12-28,92.57,0.78,118.67948717948717
2016-12-29,92.66,0.78,118.79487179487178
2016-12-30,92.49,0.78,118.57692307692307
2017-01-03,93.35,0.78,119.67948717948717
2017-01-04,94.44,0.78,121.07692307692307
2017-01-05,94.71,0.78,121.4230769230769
2017-01-06,93.95,0.78,120.44871794871794
2017-01-09,94.29,0.78,120.88461538461539
2017-01-10,94.19,0.78,120.75641025641025
2017-01-11,93.7,0.78,120.12820512820512
2017-01-12,93.89,0.78,120.37179487179486
2017-01-13,94.03,0.78,120.55128205128204
2017-01-17,93.5,0.78,119.87179487179486
2017-01-18,93.57,0.78,119.96153846153845
2017-01-19,93.49,0.78,119.85897435897435
2017-01-20,93.3,0.78,119.61538461538461
2017-01-23,93.51,0.78,119.88461538461539
2017-01-24,94.48,0.78,121.12820512820512
2017-01-25,94.95,0.78,121.73076923076923
2017-01-26,94.85,0.78,121.60256410256409
2017-01-27,93.95,0.78,120.44871794871794
2017-01-30,93.48,0.78,119.84615384615385
2017-01-31,93.26,0.78,119.56410256410257
2017-02-01,93.24,0.78,119.53846153846153
2017-02-02,93.85,0.78,120.3205128205128
2017-02-03,95.17,0.78,122.01282051282051
2017-02-06,95.05,0.78,121.85897435897435
2017-02-07,95.26,0.78,122.12820512820512
2017-02-08,95.23,0.78,122.08974358974359
2017-02-09,96.32,0.78,123.48717948717947
2017-02-10,96.86,0.78,124.17948717948717
2017-02-13,97.17,0.78,124.57692307692308
2017-02-14,98.36,0.78,126.1025641025641
2017-02-15,99.46,0.78,127.5128205128205
2017-02-16,100.43,0.78,128.75641025641025
2017-02-17,100.27,0.78,128.55128205128204
2017-02-21,101.62,0.78,130.28205128205127
2017-02-22,101.08,0.78,129.5897435897436
2017-02-23,104.15,0.82,127.01219512195124
2017-02-24,104.5,0.82,127.43902439024392
2017-02-27,107.25,0.82,130.7926829268293
2017-02-28,106.76,0.82,130.19512195121953
2017-03-01,108.36,0.82,132.14634146341464
2017-03-02,106.06,0.82,129.34146341463415
2017-03-03,106.3,0.82,129.6341463414634
2017-03-06,105.54,0.82,128.70731707317074
2017-03-07,105.77,0.82,128.9878048780488
2017-03-08,105.99,0.82,129.2560975609756
2017-03-09,105.93,0.82,129.1829268292683
2017-03-10,106.47,0.82,129.84146341463415
2017-03-13,106.83,0.82,130.28048780487805
2017-03-14,106.28,0.82,129.609756097561
2017-03-15,107.06,0.82,130.5609756097561
2017-03-16,107.22,0.82,130.7560975609756
2017-03-17,107.29,0.82,130.84146341463415
2017-03-20,107.53,0.82,131.13414634146343
2017-03-21,106.42,0.82,129.78048780487805
2017-03-22,106.64,0.82,130.0487804878049
2017-03-23,106.59,0.82,129.9878048780488
2017-03-24,105.7,0.82,128.90243902439025
2017-03-27,105.65,0.82,128.84146341463415
2017-03-28,106.19,0.82,129.5
2017-03-29,106.55,0.82,129.9390243902439
2017-03-30,106.77,0.82,130.20731707317074
2017-03-31,106.87,0.82,130.32926829268294
2017-04-03,106.79,0.82,130.2317073170732
2017-04-04,105.57,0.82,128.7439024390244
2017-04-05,105.17,0.82,128.25609756097563
2017-04-06,106.14,0.82,129.4390243902439
2017-04-07,105.59,0.82,128.76829268292684
2017-04-10,105.86,0.82,129.09756097560975
2017-04-11,105.94,0.82,129.1951219512195
2017-04-12,105.56,0.82,128.7317073170732
2017-04-13,105.37,0.82,128.5
2017-04-17,106.4,0.82,129.75609756097563
2017-04-18,107.17,0.82,130.69512195121953
