date,JNPR,JNPR_EPS,PE Ratio
2015-10-15,30.0,0.39,76.92307692307692
2015-10-16,29.83,0.39,76.48717948717947
2015-10-19,29.94,0.39,76.76923076923077
2015-10-20,30.24,0.39,77.53846153846153
2015-10-21,29.8,0.39,76.41025641025641
2015-10-22,29.76,0.39,76.3076923076923
2015-10-23,31.49,0.39,80.74358974358974
2015-10-26,30.88,0.39,79.17948717948717
2015-10-27,31.54,0.39,80.87179487179486
2015-10-28,31.69,0.39,81.25641025641026
2015-10-29,31.19,0.39,79.97435897435898
2015-10-30,31.39,0.39,80.48717948717949
2015-11-02,31.74,0.39,81.38461538461537
2015-11-03,32.23,0.39,82.64102564102564
2015-11-04,31.62,0.39,81.07692307692308
2015-11-05,31.4,0.51,61.56862745098039
2015-11-06,31.71,0.51,62.1764705882353
2015-11-09,29.24,0.51,57.33333333333333
2015-11-10,29.61,0.51,58.05882352941176
2015-11-11,29.56,0.51,57.96078431372548
2015-11-12,29.65,0.51,58.13725490196078
2015-11-13,28.71,0.51,56.294117647058826
2015-11-16,29.21,0.51,57.27450980392157
2015-11-17,29.52,0.51,57.88235294117647
2015-11-18,29.96,0.51,58.745098039215684
2015-11-19,30.2,0.51,59.2156862745098
2015-11-20,30.46,0.51,59.72549019607843
2015-11-23,30.64,0.51,60.07843137254902
2015-11-24,30.43,0.51,59.666666666666664
2015-11-25,30.41,0.51,59.627450980392155
2015-11-27,30.27,0.51,59.35294117647059
2015-11-30,30.13,0.51,59.07843137254902
2015-12-01,30.43,0.51,59.666666666666664
2015-12-02,30.29,0.51,59.3921568627451
2015-12-03,29.31,0.51,57.470588235294116
2015-12-04,29.8,0.51,58.431372549019606
2015-12-07,29.83,0.51,58.49019607843137
2015-12-08,29.77,0.51,58.37254901960784
2015-12-09,29.03,0.51,56.92156862745098
2015-12-10,28.86,0.51,56.588235294117645
2015-12-11,28.62,0.51,56.11764705882353
2015-12-14,28.77,0.51,56.41176470588235
2015-12-15,29.18,0.51,57.2156862745098
2015-12-16,29.4,0.51,57.647058823529406
2015-12-17,29.11,0.51,57.07843137254902
2015-12-18,28.68,0.51,56.23529411764706
2015-12-21,27.25,0.51,53.431372549019606
2015-12-22,27.51,0.51,53.94117647058824
2015-12-23,27.65,0.51,54.2156862745098
2015-12-24,27.62,0.51,54.15686274509804
2015-12-28,27.71,0.51,54.333333333333336
2015-12-29,28.04,0.51,54.98039215686274
2015-12-30,27.71,0.51,54.333333333333336
2015-12-31,27.6,0.51,54.11764705882353
2016-01-04,27.41,0.51,53.745098039215684
2016-01-05,27.55,0.51,54.01960784313726
2016-01-06,26.78,0.51,52.509803921568626
2016-01-07,26.09,0.51,51.15686274509804
2016-01-08,25.72,0.51,50.431372549019606
2016-01-11,26.01,0.51,51.0
2016-01-12,26.25,0.51,51.470588235294116
2016-01-13,25.66,0.51,50.31372549019608
2016-01-14,26.16,0.51,51.294117647058826
2016-01-15,25.74,0.51,50.470588235294116
2016-01-19,25.74,0.51,50.470588235294116
2016-01-20,25.59,0.51,50.17647058823529
2016-01-21,25.64,0.51,50.27450980392157
2016-01-22,26.12,0.51,51.21568627450981
2016-01-25,26.19,0.51,51.35294117647059
2016-01-26,26.65,0.51,52.25490196078431
2016-01-27,26.54,0.51,52.03921568627451
2016-01-28,22.46,0.51,44.03921568627451
2016-01-29,23.6,0.51,46.27450980392157
2016-02-01,24.33,0.51,47.705882352941174
2016-02-02,24.0,0.51,47.05882352941176
2016-02-03,23.92,0.51,46.90196078431373
2016-02-04,23.73,0.51,46.529411764705884
2016-02-05,22.9,0.51,44.90196078431372
2016-02-08,21.97,0.51,43.07843137254902
2016-02-09,21.99,0.51,43.11764705882353
2016-02-10,21.62,0.51,42.3921568627451
2016-02-11,21.7,0.51,42.549019607843135
2016-02-12,21.84,0.51,42.8235294117647
2016-02-16,23.21,0.51,45.509803921568626
2016-02-17,23.57,0.51,46.21568627450981
2016-02-18,24.0,0.51,47.05882352941176
2016-02-19,24.57,0.5,49.14
2016-02-22,24.78,0.5,49.56
2016-02-23,24.56,0.5,49.12
2016-02-24,24.84,0.5,49.68
2016-02-25,24.96,0.5,49.92
2016-02-26,24.6,0.5,49.2
2016-02-29,24.7,0.5,49.4
2016-03-01,24.93,0.5,49.86
2016-03-02,24.94,0.5,49.88
2016-03-03,24.9,0.5,49.8
2016-03-04,25.25,0.5,50.5
2016-03-07,25.19,0.5,50.38
2016-03-08,25.03,0.5,50.06
2016-03-09,25.23,0.5,50.46
2016-03-10,25.31,0.5,50.62
2016-03-11,26.21,0.5,52.42
2016-03-14,25.9,0.5,51.8
2016-03-15,25.71,0.5,51.42
2016-03-16,25.7,0.5,51.4
2016-03-17,26.33,0.5,52.66
2016-03-18,26.39,0.5,52.78
2016-03-21,25.8,0.5,51.6
2016-03-22,25.93,0.5,51.86
2016-03-23,25.64,0.5,51.28
2016-03-24,25.36,0.5,50.72
2016-03-28,25.45,0.5,50.9
2016-03-29,25.66,0.5,51.32
2016-03-30,25.51,0.5,51.02
2016-03-31,25.51,0.5,51.02
2016-04-01,25.56,0.5,51.12
2016-04-04,25.19,0.5,50.38
2016-04-05,25.23,0.5,50.46
2016-04-06,25.49,0.5,50.98
2016-04-07,24.94,0.5,49.88
2016-04-08,24.93,0.5,49.86
2016-04-11,24.89,0.5,49.78
2016-04-12,23.06,0.5,46.12
2016-04-13,23.82,0.5,47.64
2016-04-14,23.57,0.5,47.14
2016-04-15,23.64,0.5,47.28
2016-04-18,23.6,0.5,47.2
2016-04-19,23.47,0.5,46.94
2016-04-20,23.26,0.5,46.52
2016-04-21,23.38,0.5,46.76
2016-04-22,23.75,0.5,47.5
2016-04-25,23.54,0.5,47.08
2016-04-26,23.55,0.5,47.1
2016-04-27,23.81,0.5,47.62
2016-04-28,23.41,0.5,46.82
2016-04-29,23.4,0.5,46.8
2016-05-02,23.35,0.5,46.7
2016-05-03,22.71,0.5,45.42
2016-05-04,22.52,0.5,45.04
2016-05-05,22.34,0.5,44.68
2016-05-06,22.67,0.5,45.34
2016-05-09,22.71,0.23,98.73913043478261
2016-05-10,23.15,0.23,100.65217391304347
2016-05-11,22.85,0.23,99.34782608695653
2016-05-12,22.75,0.23,98.91304347826086
2016-05-13,22.75,0.23,98.91304347826086
2016-05-16,23.01,0.23,100.04347826086956
2016-05-17,22.6,0.23,98.26086956521739
2016-05-18,22.49,0.23,97.78260869565216
2016-05-19,22.37,0.23,97.26086956521739
2016-05-20,22.73,0.23,98.82608695652173
2016-05-23,22.49,0.23,97.78260869565216
2016-05-24,22.9,0.23,99.56521739130434
2016-05-25,23.06,0.23,100.26086956521738
2016-05-26,22.99,0.23,99.95652173913042
2016-05-27,23.03,0.23,100.1304347826087
2016-05-31,23.41,0.23,101.78260869565217
2016-06-01,23.23,0.23,101.0
2016-06-02,23.46,0.23,102.0
2016-06-03,23.34,0.23,101.47826086956522
2016-06-06,23.32,0.23,101.39130434782608
2016-06-07,23.47,0.23,102.04347826086956
2016-06-08,23.57,0.23,102.47826086956522
2016-06-09,23.45,0.23,101.95652173913042
2016-06-10,22.95,0.23,99.78260869565217
2016-06-13,23.02,0.23,100.08695652173913
2016-06-14,22.94,0.23,99.73913043478261
2016-06-15,22.94,0.23,99.73913043478261
2016-06-16,22.97,0.23,99.8695652173913
2016-06-17,23.19,0.23,100.82608695652173
2016-06-20,23.22,0.23,100.95652173913042
2016-06-21,23.22,0.23,100.95652173913042
2016-06-22,23.01,0.23,100.04347826086956
2016-06-23,24.04,0.23,104.52173913043478
2016-06-24,22.45,0.23,97.6086956521739
2016-06-27,21.24,0.23,92.34782608695652
2016-06-28,21.51,0.23,93.52173913043478
2016-06-29,22.07,0.23,95.95652173913044
2016-06-30,22.49,0.23,97.78260869565216
2016-07-01,22.35,0.23,97.17391304347827
2016-07-05,22.07,0.23,95.95652173913044
2016-07-06,21.92,0.23,95.30434782608695
2016-07-07,21.95,0.23,95.43478260869564
2016-07-08,22.66,0.23,98.52173913043478
2016-07-11,22.86,0.23,99.39130434782608
2016-07-12,23.1,0.23,100.43478260869566
2016-07-13,23.05,0.23,100.21739130434783
2016-07-14,23.09,0.23,100.39130434782608
2016-07-15,23.08,0.23,100.34782608695652
2016-07-18,23.15,0.23,100.65217391304347
2016-07-19,23.4,0.23,101.7391304347826
2016-07-20,23.51,0.23,102.21739130434783
2016-07-21,23.4,0.23,101.7391304347826
2016-07-22,23.77,0.23,103.34782608695652
2016-07-25,24.06,0.23,104.6086956521739
2016-07-26,24.22,0.23,105.30434782608695
2016-07-27,22.57,0.23,98.13043478260869
2016-07-28,22.62,0.23,98.34782608695652
2016-07-29,22.69,0.23,98.65217391304348
2016-08-01,22.6,0.23,98.26086956521739
2016-08-02,22.23,0.23,96.65217391304347
2016-08-03,22.6,0.23,98.26086956521739
2016-08-04,22.55,0.37,60.94594594594595
2016-08-05,23.05,0.37,62.2972972972973
2016-08-08,23.19,0.37,62.67567567567568
2016-08-09,23.08,0.37,62.37837837837837
2016-08-10,23.01,0.37,62.18918918918919
2016-08-11,23.3,0.37,62.972972972972975
2016-08-12,23.27,0.37,62.891891891891895
2016-08-15,23.97,0.37,64.78378378378378
2016-08-16,23.36,0.37,63.13513513513514
2016-08-17,23.11,0.37,62.45945945945946
2016-08-18,23.11,0.37,62.45945945945946
2016-08-19,23.37,0.37,63.16216216216217
2016-08-22,23.27,0.37,62.891891891891895
2016-08-23,23.45,0.37,63.37837837837838
2016-08-24,23.37,0.37,63.16216216216217
2016-08-25,23.4,0.37,63.24324324324324
2016-08-26,23.28,0.37,62.91891891891892
2016-08-29,23.18,0.37,62.648648648648646
2016-08-30,23.23,0.37,62.78378378378378
2016-08-31,23.08,0.37,62.37837837837837
2016-09-01,23.31,0.37,63.0
2016-09-02,23.41,0.37,63.270270270270274
2016-09-06,23.44,0.37,63.351351351351354
2016-09-07,23.41,0.37,63.270270270270274
2016-09-08,23.48,0.37,63.45945945945946
2016-09-09,23.16,0.37,62.5945945945946
2016-09-12,23.39,0.37,63.21621621621622
2016-09-13,22.61,0.37,61.108108108108105
2016-09-14,22.66,0.37,61.24324324324324
2016-09-15,23.01,0.37,62.18918918918919
2016-09-16,22.47,0.37,60.729729729729726
2016-09-19,22.75,0.37,61.486486486486484
2016-09-20,22.45,0.37,60.67567567567568
2016-09-21,23.63,0.37,63.86486486486486
2016-09-22,23.86,0.37,64.48648648648648
2016-09-23,23.79,0.37,64.29729729729729
2016-09-26,23.66,0.37,63.945945945945944
2016-09-27,24.04,0.37,64.97297297297297
2016-09-28,23.93,0.37,64.67567567567568
2016-09-29,23.71,0.37,64.08108108108108
2016-09-30,24.06,0.37,65.02702702702702
2016-10-03,24.07,0.37,65.05405405405405
2016-10-04,24.25,0.37,65.54054054054055
2016-10-05,24.84,0.37,67.13513513513513
2016-10-06,24.52,0.37,66.27027027027027
2016-10-07,24.81,0.37,67.05405405405405
2016-10-10,24.57,0.37,66.4054054054054
2016-10-11,23.94,0.37,64.70270270270271
2016-10-12,23.48,0.37,63.45945945945946
2016-10-13,23.21,0.37,62.72972972972973
2016-10-14,22.75,0.37,61.486486486486484
2016-10-17,22.43,0.37,60.62162162162162
2016-10-18,22.85,0.37,61.75675675675676
2016-10-19,22.95,0.37,62.027027027027025
2016-10-20,22.75,0.37,61.486486486486484
2016-10-21,23.13,0.37,62.51351351351351
2016-10-24,23.66,0.37,63.945945945945944
2016-10-25,23.72,0.37,64.10810810810811
2016-10-26,26.15,0.37,70.67567567567568
2016-10-27,26.19,0.37,70.78378378378379
2016-10-28,26.2,0.37,70.8108108108108
2016-10-31,26.34,0.37,71.1891891891892
2016-11-01,25.85,0.37,69.86486486486487
2016-11-02,25.15,0.37,67.97297297297297
2016-11-03,24.91,0.37,67.32432432432432
2016-11-04,24.9,0.37,67.29729729729729
2016-11-07,25.49,0.37,68.89189189189189
2016-11-08,25.49,0.45,56.64444444444444
2016-11-09,25.28,0.45,56.17777777777778
2016-11-10,25.19,0.45,55.97777777777778
2016-11-11,25.41,0.45,56.46666666666667
2016-11-14,25.96,0.45,57.68888888888889
2016-11-15,26.1,0.45,58.0
2016-11-16,26.24,0.45,58.3111111111111
2016-11-17,26.24,0.45,58.3111111111111
2016-11-18,26.35,0.45,58.55555555555556
2016-11-21,26.36,0.45,58.577777777777776
2016-11-22,26.34,0.45,58.53333333333333
2016-11-23,26.39,0.45,58.644444444444446
2016-11-25,26.51,0.45,58.91111111111111
2016-11-28,26.48,0.45,58.84444444444444
2016-11-29,26.78,0.45,59.51111111111111
2016-11-30,27.54,0.45,61.199999999999996
2016-12-01,26.98,0.45,59.955555555555556
2016-12-02,26.83,0.45,59.62222222222222
2016-12-05,26.93,0.45,59.84444444444444
2016-12-06,26.93,0.45,59.84444444444444
2016-12-07,27.75,0.45,61.666666666666664
2016-12-08,28.66,0.45,63.68888888888889
2016-12-09,28.46,0.45,63.24444444444445
2016-12-12,28.01,0.45,62.24444444444445
2016-12-13,28.61,0.45,63.577777777777776
2016-12-14,28.36,0.45,63.02222222222222
2016-12-15,28.57,0.45,63.48888888888889
2016-12-16,28.33,0.45,62.95555555555555
2016-12-19,28.54,0.45,63.42222222222222
2016-12-20,28.5,0.45,63.33333333333333
2016-12-21,28.46,0.45,63.24444444444445
2016-12-22,28.26,0.45,62.800000000000004
2016-12-23,28.46,0.45,63.24444444444445
2016-12-27,28.68,0.45,63.733333333333334
2016-12-28,28.43,0.45,63.17777777777778
2016-12-29,28.37,0.45,63.044444444444444
2016-12-30,28.26,0.45,62.800000000000004
2017-01-03,28.6,0.45,63.55555555555556
2017-01-04,28.9,0.45,64.22222222222221
2017-01-05,28.84,0.45,64.08888888888889
2017-01-06,28.86,0.45,64.13333333333333
2017-01-09,28.39,0.45,63.08888888888889
2017-01-10,28.4,0.45,63.11111111111111
2017-01-11,27.85,0.45,61.88888888888889
2017-01-12,27.8,0.45,61.77777777777778
2017-01-13,27.87,0.45,61.93333333333334
2017-01-17,27.41,0.45,60.91111111111111
2017-01-18,27.34,0.45,60.75555555555555
2017-01-19,27.42,0.45,60.93333333333334
2017-01-20,27.43,0.45,60.955555555555556
2017-01-23,27.5,0.45,61.11111111111111
2017-01-24,27.84,0.45,61.86666666666667
2017-01-25,28.14,0.45,62.53333333333333
2017-01-26,27.72,0.45,61.599999999999994
2017-01-27,26.67,0.45,59.266666666666666
2017-01-30,26.45,0.45,58.77777777777777
2017-01-31,26.78,0.45,59.51111111111111
2017-02-01,26.81,0.45,59.577777777777776
2017-02-02,27.24,0.45,60.53333333333333
2017-02-03,27.35,0.45,60.77777777777778
2017-02-06,27.28,0.45,60.62222222222222
2017-02-07,27.2,0.45,60.44444444444444
2017-02-08,27.24,0.45,60.53333333333333
2017-02-09,27.4,0.45,60.888888888888886
2017-02-10,27.64,0.45,61.422222222222224
2017-02-13,27.93,0.45,62.06666666666666
2017-02-14,27.88,0.45,61.95555555555555
2017-02-15,27.96,0.45,62.13333333333333
2017-02-16,28.09,0.45,62.42222222222222
2017-02-17,28.39,0.45,63.08888888888889
2017-02-21,28.69,0.45,63.75555555555556
2017-02-22,28.53,0.45,63.4
2017-02-23,28.43,0.45,63.17777777777778
2017-02-24,28.42,0.49,58.00000000000001
2017-02-27,28.33,0.49,57.816326530612244
2017-02-28,28.0,0.49,57.142857142857146
2017-03-01,28.25,0.49,57.6530612244898
2017-03-02,28.26,0.49,57.673469387755105
2017-03-03,28.29,0.49,57.73469387755102
2017-03-06,28.16,0.49,57.46938775510204
2017-03-07,28.15,0.49,57.44897959183673
2017-03-08,27.7,0.49,56.53061224489796
2017-03-09,27.81,0.49,56.755102040816325
2017-03-10,28.01,0.49,57.163265306122454
2017-03-13,27.97,0.49,57.08163265306122
2017-03-14,28.14,0.49,57.42857142857143
2017-03-15,28.3,0.49,57.75510204081633
2017-03-16,28.52,0.49,58.204081632653065
2017-03-17,28.68,0.49,58.53061224489796
2017-03-20,28.18,0.49,57.51020408163265
2017-03-21,27.81,0.49,56.755102040816325
2017-03-22,28.01,0.49,57.163265306122454
2017-03-23,27.84,0.49,56.816326530612244
2017-03-24,27.82,0.49,56.775510204081634
2017-03-27,27.75,0.49,56.63265306122449
2017-03-28,27.79,0.49,56.714285714285715
2017-03-29,27.65,0.49,56.42857142857142
2017-03-30,27.7,0.49,56.53061224489796
2017-03-31,27.83,0.49,56.795918367346935
2017-04-03,27.72,0.49,56.57142857142857
2017-04-04,27.96,0.49,57.06122448979592
2017-04-05,27.82,0.49,56.775510204081634
2017-04-06,27.81,0.49,56.755102040816325
2017-04-07,27.87,0.49,56.87755102040817
2017-04-10,27.88,0.49,56.89795918367347
2017-04-11,27.79,0.49,56.714285714285715
2017-04-12,27.63,0.49,56.38775510204081
2017-04-13,27.56,0.49,56.244897959183675
2017-04-17,27.71,0.49,56.55102040816327
2017-04-18,27.7,0.49,56.53061224489796
2017-04-19,27.73,0.49,56.59183673469388
2017-04-20,27.8,0.49,56.734693877551024
2017-04-21,27.78,0.49,56.693877551020414
2017-04-24,28.27,0.49,57.69387755102041
2017-04-25,27.78,0.49,56.693877551020414
2017-04-26,29.46,0.49,60.12244897959184
2017-04-27,29.99,0.49,61.20408163265306
2017-04-28,30.07,0.49,61.36734693877551
2017-05-01,30.6,0.49,62.44897959183674
2017-05-02,30.89,0.49,63.04081632653062
2017-05-03,30.3,0.49,61.83673469387755
2017-05-04,30.5,0.49,62.244897959183675
2017-05-05,30.55,0.49,62.3469387755102
2017-05-08,30.49,0.32,95.28125
2017-05-09,30.68,0.32,95.875
2017-05-10,30.85,0.32,96.40625
2017-05-11,30.56,0.32,95.5
2017-05-12,30.59,0.32,95.59375
2017-05-15,30.61,0.32,95.65625
2017-05-16,30.59,0.32,95.59375
2017-05-17,29.76,0.32,93.0
2017-05-18,29.59,0.32,92.46875
2017-05-19,29.53,0.32,92.28125
2017-05-22,29.63,0.32,92.59375
2017-05-23,29.45,0.32,92.03125
2017-05-24,29.34,0.32,91.6875
2017-05-25,29.44,0.32,92.0
2017-05-26,29.32,0.32,91.625
2017-05-30,29.3,0.32,91.5625
2017-05-31,29.33,0.32,91.65624999999999
2017-06-01,30.08,0.32,93.99999999999999
2017-06-02,30.03,0.32,93.84375
2017-06-05,30.16,0.32,94.25
2017-06-06,30.06,0.32,93.9375
2017-06-07,29.19,0.32,91.21875
2017-06-08,29.49,0.32,92.15625
2017-06-09,28.61,0.32,89.40625
2017-06-12,28.86,0.32,90.1875
2017-06-13,29.2,0.32,91.25
2017-06-14,28.71,0.32,89.71875
2017-06-15,28.86,0.32,90.1875
2017-06-16,28.67,0.32,89.59375
2017-06-19,29.19,0.32,91.21875
2017-06-20,28.77,0.32,89.90625
2017-06-21,28.86,0.32,90.1875
2017-06-22,28.36,0.32,88.625
2017-06-23,28.29,0.32,88.40625
2017-06-26,28.11,0.32,87.84375
2017-06-27,27.94,0.32,87.3125
2017-06-28,28.17,0.32,88.03125
2017-06-29,27.82,0.32,86.9375
2017-06-30,27.88,0.32,87.125
2017-07-03,27.74,0.32,86.6875
2017-07-05,28.18,0.32,88.0625
2017-07-06,27.79,0.32,86.84375
2017-07-07,28.45,0.32,88.90625
2017-07-10,29.2,0.32,91.25
2017-07-11,29.11,0.32,90.96875
2017-07-12,29.17,0.32,91.15625
2017-07-13,29.09,0.32,90.90625
2017-07-14,29.01,0.32,90.65625
2017-07-17,29.13,0.32,91.03125
2017-07-18,28.86,0.32,90.1875
2017-07-19,29.37,0.32,91.78125
2017-07-20,29.22,0.32,91.3125
2017-07-21,29.43,0.32,91.96875
2017-07-24,29.46,0.32,92.0625
2017-07-25,29.96,0.32,93.625
2017-07-26,28.06,0.32,87.6875
2017-07-27,27.81,0.32,86.90625
2017-07-28,27.77,0.32,86.78125
2017-07-31,27.95,0.32,87.34375
2017-08-01,28.27,0.32,88.34375
2017-08-02,28.22,0.32,88.1875
2017-08-03,28.34,0.32,88.5625
2017-08-04,28.14,0.32,87.9375
2017-08-07,28.29,0.32,88.40625
2017-08-08,28.25,0.48,58.85416666666667
2017-08-09,28.33,0.48,59.02083333333333
2017-08-10,27.44,0.48,57.16666666666667
2017-08-11,27.41,0.48,57.10416666666667
2017-08-14,27.92,0.48,58.16666666666667
2017-08-15,27.53,0.48,57.35416666666667
2017-08-16,27.75,0.48,57.8125
2017-08-17,27.16,0.48,56.583333333333336
2017-08-18,27.16,0.48,56.583333333333336
2017-08-21,27.14,0.48,56.54166666666667
2017-08-22,27.57,0.48,57.4375
2017-08-23,27.33,0.48,56.9375
2017-08-24,27.44,0.48,57.16666666666667
2017-08-25,27.54,0.48,57.375
2017-08-28,27.53,0.48,57.35416666666667
2017-08-29,27.43,0.48,57.145833333333336
2017-08-30,27.64,0.48,57.583333333333336
2017-08-31,27.73,0.48,57.770833333333336
2017-09-01,27.68,0.48,57.66666666666667
2017-09-05,27.17,0.48,56.60416666666667
2017-09-06,27.5,0.48,57.29166666666667
2017-09-07,27.02,0.48,56.29166666666667
2017-09-08,26.62,0.48,55.458333333333336
2017-09-11,26.98,0.48,56.208333333333336
2017-09-12,27.53,0.48,57.35416666666667
2017-09-13,27.6,0.48,57.50000000000001
2017-09-14,27.56,0.48,57.416666666666664
2017-09-15,27.8,0.48,57.91666666666667
2017-09-18,27.71,0.48,57.72916666666667
2017-09-19,27.62,0.48,57.54166666666667
2017-09-20,27.69,0.48,57.68750000000001
2017-09-21,27.71,0.48,57.72916666666667
2017-09-22,27.99,0.48,58.3125
2017-09-25,27.86,0.48,58.041666666666664
2017-09-26,27.84,0.48,58.0
2017-09-27,28.11,0.48,58.5625
2017-09-28,27.71,0.48,57.72916666666667
2017-09-29,27.83,0.48,57.979166666666664
2017-10-02,28.38,0.48,59.125
2017-10-03,28.54,0.48,59.458333333333336
2017-10-04,28.69,0.48,59.770833333333336
2017-10-05,28.45,0.48,59.270833333333336
2017-10-06,28.43,0.48,59.22916666666667
2017-10-09,27.32,0.48,56.91666666666667
2017-10-10,27.31,0.48,56.895833333333336
2017-10-11,26.86,0.48,55.958333333333336
2017-10-12,25.47,0.48,53.0625
2017-10-13,25.82,0.48,53.79166666666667
2017-10-16,26.04,0.48,54.25
2017-10-17,26.11,0.48,54.395833333333336
2017-10-18,26.08,0.48,54.33333333333333
2017-10-19,25.82,0.48,53.79166666666667
2017-10-20,26.03,0.48,54.22916666666667
2017-10-23,25.76,0.48,53.66666666666667
2017-10-24,26.16,0.48,54.5
2017-10-25,24.56,0.48,51.166666666666664
2017-10-26,24.86,0.48,51.791666666666664
2017-10-27,25.2,0.48,52.5
2017-10-30,24.92,0.48,51.91666666666667
2017-10-31,24.83,0.48,51.729166666666664
2017-11-01,24.86,0.48,51.791666666666664
2017-11-02,24.4,0.48,50.833333333333336
2017-11-03,24.55,0.48,51.145833333333336
2017-11-06,24.74,0.48,51.541666666666664
2017-11-07,24.5,0.44,55.68181818181818
2017-11-08,24.79,0.44,56.340909090909086
2017-11-09,25.35,0.44,57.61363636363637
2017-11-10,25.0,0.44,56.81818181818182
2017-11-13,25.36,0.44,57.63636363636363
2017-11-14,26.43,0.44,60.06818181818182
2017-11-15,25.95,0.44,58.97727272727273
2017-11-16,26.19,0.44,59.52272727272727
2017-11-17,26.3,0.44,59.77272727272727
2017-11-20,26.97,0.44,61.29545454545454
2017-11-21,26.98,0.44,61.31818181818182
2017-11-22,27.01,0.44,61.38636363636364
2017-11-24,27.34,0.44,62.13636363636363
2017-11-27,27.38,0.44,62.22727272727273
2017-11-28,28.19,0.44,64.06818181818183
2017-11-29,29.61,0.44,67.29545454545455
2017-11-30,27.76,0.44,63.09090909090909
2017-12-01,28.38,0.44,64.5
2017-12-04,27.96,0.44,63.54545454545455
2017-12-05,27.61,0.44,62.75
2017-12-06,27.96,0.44,63.54545454545455
2017-12-07,28.42,0.44,64.5909090909091
2017-12-08,28.38,0.44,64.5
2017-12-11,28.39,0.44,64.52272727272728
2017-12-12,28.92,0.44,65.72727272727273
2017-12-13,29.11,0.44,66.1590909090909
2017-12-14,28.8,0.44,65.45454545454545
2017-12-15,28.4,0.44,64.54545454545455
2017-12-18,28.6,0.44,65.0
2017-12-19,28.44,0.44,64.63636363636364
2017-12-20,28.5,0.44,64.77272727272727
2017-12-21,28.68,0.44,65.18181818181819
2017-12-22,28.86,0.44,65.5909090909091
2017-12-26,28.86,0.44,65.5909090909091
2017-12-27,28.88,0.44,65.63636363636364
2017-12-28,28.87,0.44,65.61363636363636
2017-12-29,28.5,0.44,64.77272727272727
2018-01-02,28.7,0.44,65.22727272727272
2018-01-03,28.81,0.44,65.47727272727272
2018-01-04,28.79,0.44,65.43181818181817
2018-01-05,28.51,0.44,64.79545454545455
2018-01-08,28.78,0.44,65.4090909090909
2018-01-09,28.63,0.44,65.06818181818181
2018-01-10,28.4,0.44,64.54545454545455
2018-01-11,28.76,0.44,65.36363636363636
2018-01-12,28.89,0.44,65.6590909090909
2018-01-16,28.61,0.44,65.02272727272727
2018-01-17,28.67,0.44,65.1590909090909
2018-01-18,27.66,0.44,62.86363636363637
2018-01-19,27.85,0.44,63.29545454545455
2018-01-22,28.36,0.44,64.45454545454545
2018-01-23,28.13,0.44,63.93181818181818
2018-01-24,27.97,0.44,63.56818181818181
2018-01-25,27.67,0.44,62.88636363636364
2018-01-26,28.19,0.44,64.06818181818183
2018-01-29,28.48,0.44,64.72727272727273
2018-01-30,28.32,0.44,64.36363636363636
2018-01-31,26.15,0.44,59.43181818181818
2018-02-01,26.55,0.44,60.34090909090909
2018-02-02,26.26,0.44,59.68181818181819
2018-02-05,25.2,0.44,57.27272727272727
2018-02-06,25.54,0.44,58.04545454545455
2018-02-07,25.39,0.44,57.70454545454545
2018-02-08,24.66,0.44,56.04545454545455
2018-02-09,25.44,0.44,57.81818181818182
2018-02-12,25.8,0.44,58.63636363636364
2018-02-13,26.19,0.44,59.52272727272727
2018-02-14,26.17,0.44,59.477272727272734
2018-02-15,26.91,0.44,61.15909090909091
2018-02-16,26.35,0.44,59.88636363636364
2018-02-20,26.23,0.44,59.61363636363637
2018-02-21,25.89,0.44,58.84090909090909
2018-02-22,26.03,0.44,59.159090909090914
2018-02-23,26.12,0.45,58.044444444444444
2018-02-26,26.19,0.45,58.2
2018-02-27,26.1,0.45,58.0
2018-02-28,25.66,0.45,57.02222222222222
2018-03-01,25.17,0.45,55.93333333333334
2018-03-02,25.6,0.45,56.88888888888889
2018-03-05,25.84,0.45,57.42222222222222
2018-03-06,25.94,0.45,57.644444444444446
2018-03-07,25.87,0.45,57.48888888888889
2018-03-08,26.04,0.45,57.86666666666666
2018-03-09,26.43,0.45,58.733333333333334
2018-03-12,26.34,0.45,58.53333333333333
2018-03-13,26.41,0.45,58.68888888888889
2018-03-14,26.2,0.45,58.22222222222222
2018-03-15,26.23,0.45,58.28888888888889
2018-03-16,26.29,0.45,58.42222222222222
2018-03-19,25.26,0.45,56.13333333333333
2018-03-20,25.42,0.45,56.488888888888894
2018-03-21,25.3,0.45,56.22222222222222
2018-03-22,24.79,0.45,55.08888888888889
2018-03-23,24.12,0.45,53.6
2018-03-26,24.6,0.45,54.66666666666667
2018-03-27,24.25,0.45,53.888888888888886
2018-03-28,24.05,0.45,53.44444444444444
2018-03-29,24.33,0.45,54.06666666666666
2018-04-02,24.07,0.45,53.48888888888889
2018-04-03,24.1,0.45,53.55555555555556
2018-04-04,24.15,0.45,53.666666666666664
2018-04-05,24.35,0.45,54.111111111111114
2018-04-06,24.09,0.45,53.53333333333333
2018-04-09,24.1,0.45,53.55555555555556
2018-04-10,24.66,0.45,54.8
2018-04-11,24.69,0.45,54.86666666666667
2018-04-12,24.85,0.45,55.22222222222222
2018-04-13,24.85,0.45,55.22222222222222
2018-04-16,24.99,0.45,55.53333333333333
2018-04-17,25.41,0.45,56.46666666666667
