date,EOG,EOG_EPS,PE Ratio
2015-11-16,84.79,-7.47,-11.350736278447123
2015-11-17,82.98,-7.47,-11.10843373493976
2015-11-18,85.15,-7.47,-11.39892904953146
2015-11-19,82.65,-7.47,-11.06425702811245
2015-11-20,82.63,-7.47,-11.061579651941097
2015-11-23,82.57,-7.47,-11.05354752342704
2015-11-24,85.14,-7.47,-11.397590361445783
2015-11-25,83.53,-7.47,-11.182061579651942
2015-11-27,82.02,-7.47,-10.97991967871486
2015-11-30,83.43,-7.47,-11.168674698795183
2015-12-01,84.05,-7.47,-11.251673360107095
2015-12-02,80.86,-7.47,-10.824631860776439
2015-12-03,80.99,-7.47,-10.842034805890227
2015-12-04,80.49,-7.47,-10.775100401606425
2015-12-07,76.19,-7.47,-10.19946452476573
2015-12-08,77.11,-7.47,-10.322623828647925
2015-12-09,78.38,-7.47,-10.49263721552878
2015-12-10,78.18,-7.47,-10.465863453815262
2015-12-11,74.89,-7.47,-10.025435073627845
2015-12-14,76.86,-7.47,-10.289156626506024
2015-12-15,77.3,-7.47,-10.34805890227577
2015-12-16,75.8,-7.47,-10.147255689424364
2015-12-17,73.3,-7.47,-9.812583668005354
2015-12-18,71.43,-7.47,-9.562248995983937
2015-12-21,70.25,-7.47,-9.404283801874163
2015-12-22,69.81,-7.47,-9.345381526104418
2015-12-23,73.69,-7.47,-9.86479250334672
2015-12-24,73.42,-7.47,-9.828647925033469
2015-12-28,70.49,-7.47,-9.436412315930388
2015-12-29,71.09,-7.47,-9.516733601070952
2015-12-30,70.61,-7.47,-9.452476572958501
2015-12-31,70.79,-7.47,-9.47657295850067
2016-01-04,69.68,-7.47,-9.32797858099063
2016-01-05,70.13,-7.47,-9.38821954484605
2016-01-06,67.32,-7.47,-9.012048192771084
2016-01-07,65.46,-7.47,-8.76305220883534
2016-01-08,65.52,-7.47,-8.771084337349397
2016-01-11,63.67,-7.47,-8.523427041499332
2016-01-12,62.92,-7.47,-8.423025435073628
2016-01-13,64.17,-7.47,-8.590361445783133
2016-01-14,65.26,-7.47,-8.736278447121821
2016-01-15,62.97,-7.47,-8.429718875502008
2016-01-19,60.98,-7.47,-8.163319946452477
2016-01-20,60.24,-7.47,-8.06425702811245
2016-01-21,63.75,-7.47,-8.534136546184738
2016-01-22,66.02,-7.47,-8.8380187416332
2016-01-25,61.59,-7.47,-8.244979919678716
2016-01-26,66.03,-7.47,-8.839357429718875
2016-01-27,66.07,-7.47,-8.84471218206158
2016-01-28,68.63,-7.47,-9.187416331994646
2016-01-29,71.02,-7.47,-9.507362784471217
2016-02-01,69.09,-7.47,-9.248995983935744
2016-02-02,67.16,-7.47,-8.990629183400268
2016-02-03,70.19,-7.47,-9.396251673360107
2016-02-04,68.44,-7.47,-9.1619812583668
2016-02-05,67.06,-7.47,-8.977242302543507
2016-02-08,68.43,-7.47,-9.160642570281126
2016-02-09,65.59,-7.47,-8.78045515394913
2016-02-10,65.79,-7.47,-8.807228915662652
2016-02-11,65.56,-7.47,-8.776439089692103
2016-02-12,67.7,-7.47,-9.062918340026775
2016-02-16,67.89,-7.47,-9.08835341365462
2016-02-17,70.82,-7.47,-9.480589022757696
2016-02-18,69.46,-7.47,-9.298527443105757
2016-02-19,69.71,-7.47,-9.331994645247656
2016-02-22,72.21,-7.47,-9.666666666666666
2016-02-23,68.02,-7.47,-9.105756358768406
2016-02-24,69.52,-7.47,-9.306559571619813
2016-02-25,68.5,-0.52,-131.73076923076923
2016-02-26,67.5,-0.52,-129.8076923076923
2016-02-29,64.74,-0.52,-124.49999999999999
2016-03-01,65.02,-0.52,-125.03846153846153
2016-03-02,67.0,-0.52,-128.84615384615384
2016-03-03,69.25,-0.52,-133.1730769230769
2016-03-04,71.41,-0.52,-137.32692307692307
2016-03-07,75.47,-0.52,-145.1346153846154
2016-03-08,70.56,-0.52,-135.69230769230768
2016-03-09,72.26,-0.52,-138.96153846153845
2016-03-10,72.27,-0.52,-138.98076923076923
2016-03-11,75.18,-0.52,-144.5769230769231
2016-03-14,74.78,-0.52,-143.8076923076923
2016-03-15,73.61,-0.52,-141.5576923076923
2016-03-16,75.04,-0.52,-144.30769230769232
2016-03-17,76.5,-0.52,-147.1153846153846
2016-03-18,75.63,-0.52,-145.44230769230768
2016-03-21,75.96,-0.52,-146.07692307692307
2016-03-22,75.9,-0.52,-145.96153846153848
2016-03-23,74.34,-0.52,-142.96153846153845
2016-03-24,74.3,-0.52,-142.8846153846154
2016-03-28,74.53,-0.52,-143.32692307692307
2016-03-29,75.45,-0.52,-145.09615384615384
2016-03-30,73.66,-0.52,-141.65384615384613
2016-03-31,72.58,-0.52,-139.57692307692307
2016-04-01,72.04,-0.52,-138.53846153846155
2016-04-04,70.31,-0.52,-135.21153846153845
2016-04-05,70.54,-0.52,-135.65384615384616
2016-04-06,71.22,-0.52,-136.96153846153845
2016-04-07,71.45,-0.52,-137.40384615384616
2016-04-08,73.47,-0.52,-141.28846153846152
2016-04-11,74.01,-0.52,-142.3269230769231
2016-04-12,77.51,-0.52,-149.05769230769232
2016-04-13,77.78,-0.52,-149.57692307692307
2016-04-14,77.81,-0.52,-149.6346153846154
2016-04-15,75.71,-0.52,-145.59615384615384
2016-04-18,77.44,-0.52,-148.9230769230769
2016-04-19,79.13,-0.52,-152.1730769230769
2016-04-20,79.37,-0.52,-152.6346153846154
2016-04-21,79.16,-0.52,-152.23076923076923
2016-04-22,80.92,-0.52,-155.6153846153846
2016-04-25,79.76,-0.52,-153.3846153846154
2016-04-26,82.78,-0.52,-159.19230769230768
2016-04-27,84.51,-0.52,-162.51923076923077
2016-04-28,81.89,-0.52,-157.48076923076923
2016-04-29,82.62,-0.52,-158.8846153846154
2016-05-02,82.78,-0.52,-159.19230769230768
2016-05-03,80.63,-0.52,-155.0576923076923
2016-05-04,79.34,-0.52,-152.57692307692307
2016-05-05,81.26,-0.86,-94.48837209302326
2016-05-06,78.68,-0.86,-91.48837209302326
2016-05-09,78.64,-0.86,-91.44186046511628
2016-05-10,79.73,-0.86,-92.7093023255814
2016-05-11,80.32,-0.86,-93.3953488372093
2016-05-12,80.5,-0.86,-93.6046511627907
2016-05-13,78.65,-0.86,-91.45348837209303
2016-05-16,80.69,-0.86,-93.82558139534883
2016-05-17,81.57,-0.86,-94.84883720930232
2016-05-18,80.41,-0.86,-93.5
2016-05-19,80.08,-0.86,-93.11627906976744
2016-05-20,80.92,-0.86,-94.09302325581396
2016-05-23,81.27,-0.86,-94.5
2016-05-24,82.49,-0.86,-95.91860465116278
2016-05-25,83.08,-0.86,-96.6046511627907
2016-05-26,82.3,-0.86,-95.69767441860465
2016-05-27,81.57,-0.86,-94.84883720930232
2016-05-31,81.36,-0.86,-94.6046511627907
2016-06-01,80.75,-0.86,-93.8953488372093
2016-06-02,80.49,-0.86,-93.59302325581395
2016-06-03,79.71,-0.86,-92.68604651162791
2016-06-06,81.27,-0.86,-94.5
2016-06-07,85.42,-0.86,-99.32558139534883
2016-06-08,85.36,-0.86,-99.25581395348837
2016-06-09,84.58,-0.86,-98.34883720930233
2016-06-10,81.56,-0.86,-94.83720930232559
2016-06-13,81.39,-0.86,-94.63953488372093
2016-06-14,82.98,-0.86,-96.48837209302326
2016-06-15,82.44,-0.86,-95.86046511627907
2016-06-16,80.18,-0.86,-93.23255813953489
2016-06-17,80.89,-0.86,-94.05813953488372
2016-06-20,83.19,-0.86,-96.73255813953489
2016-06-21,84.91,-0.86,-98.73255813953489
2016-06-22,83.6,-0.86,-97.20930232558139
2016-06-23,84.5,-0.86,-98.25581395348837
2016-06-24,81.06,-0.86,-94.25581395348837
2016-06-27,78.59,-0.86,-91.38372093023257
2016-06-28,81.75,-0.86,-95.05813953488372
2016-06-29,83.44,-0.86,-97.02325581395348
2016-06-30,83.42,-0.86,-97.0
2016-07-01,84.78,-0.86,-98.58139534883722
2016-07-05,82.76,-0.86,-96.23255813953489
2016-07-06,82.76,-0.86,-96.23255813953489
2016-07-07,81.61,-0.86,-94.8953488372093
2016-07-08,82.54,-0.86,-95.97674418604652
2016-07-11,82.9,-0.86,-96.39534883720931
2016-07-12,85.14,-0.86,-99.0
2016-07-13,83.84,-0.86,-97.48837209302326
2016-07-14,84.63,-0.86,-98.40697674418604
2016-07-15,84.1,-0.86,-97.7906976744186
2016-07-18,83.25,-0.86,-96.80232558139535
2016-07-19,82.04,-0.86,-95.39534883720931
2016-07-20,82.11,-0.86,-95.47674418604652
2016-07-21,81.49,-0.86,-94.75581395348837
2016-07-22,80.98,-0.86,-94.16279069767442
2016-07-25,78.75,-0.86,-91.56976744186046
2016-07-26,80.45,-0.86,-93.54651162790698
2016-07-27,79.78,-0.86,-92.76744186046511
2016-07-28,79.9,-0.86,-92.90697674418605
2016-07-29,81.7,-0.86,-95.0
2016-08-01,78.7,-0.86,-91.51162790697676
2016-08-02,79.89,-0.86,-92.8953488372093
2016-08-03,82.37,-0.86,-95.77906976744187
2016-08-04,84.24,-0.54,-155.99999999999997
2016-08-05,90.16,-0.54,-166.96296296296293
2016-08-08,90.66,-0.54,-167.88888888888889
2016-08-09,90.38,-0.54,-167.37037037037035
2016-08-10,89.42,-0.54,-165.59259259259258
2016-08-11,90.28,-0.54,-167.1851851851852
2016-08-12,91.2,-0.54,-168.88888888888889
2016-08-15,90.55,-0.54,-167.68518518518516
2016-08-16,90.26,-0.54,-167.14814814814815
2016-08-17,90.22,-0.54,-167.07407407407405
2016-08-18,91.73,-0.54,-169.87037037037035
2016-08-19,91.76,-0.54,-169.92592592592592
2016-08-22,91.17,-0.54,-168.83333333333331
2016-08-23,91.21,-0.54,-168.9074074074074
2016-08-24,90.73,-0.54,-168.0185185185185
2016-08-25,90.25,-0.54,-167.12962962962962
2016-08-26,90.18,-0.54,-167.0
2016-08-29,91.14,-0.54,-168.77777777777777
2016-08-30,90.07,-0.54,-166.79629629629628
2016-08-31,88.49,-0.54,-163.87037037037035
2016-09-01,88.55,-0.54,-163.98148148148147
2016-09-02,88.91,-0.54,-164.64814814814812
2016-09-06,94.83,-0.54,-175.6111111111111
2016-09-07,94.32,-0.54,-174.66666666666663
2016-09-08,95.43,-0.54,-176.72222222222223
2016-09-09,92.65,-0.54,-171.57407407407408
2016-09-12,92.98,-0.54,-172.1851851851852
2016-09-13,90.4,-0.54,-167.40740740740742
2016-09-14,88.45,-0.54,-163.7962962962963
2016-09-15,90.95,-0.54,-168.42592592592592
2016-09-16,90.97,-0.54,-168.46296296296296
2016-09-19,90.05,-0.54,-166.75925925925924
2016-09-20,90.4,-0.54,-167.40740740740742
2016-09-21,93.52,-0.54,-173.18518518518516
2016-09-22,92.61,-0.54,-171.5
2016-09-23,89.75,-0.54,-166.2037037037037
2016-09-26,89.26,-0.54,-165.2962962962963
2016-09-27,88.56,-0.54,-164.0
2016-09-28,93.96,-0.54,-173.99999999999997
2016-09-29,95.05,-0.54,-176.0185185185185
2016-09-30,96.71,-0.54,-179.09259259259258
2016-10-03,96.11,-0.54,-177.98148148148147
2016-10-04,95.14,-0.54,-176.18518518518516
2016-10-05,97.38,-0.54,-180.33333333333331
2016-10-06,97.14,-0.54,-179.88888888888889
2016-10-07,96.44,-0.54,-178.59259259259258
2016-10-10,97.29,-0.54,-180.16666666666666
2016-10-11,96.05,-0.54,-177.87037037037035
2016-10-12,96.3,-0.54,-178.33333333333331
2016-10-13,95.5,-0.54,-176.85185185185185
2016-10-14,94.48,-0.54,-174.96296296296296
2016-10-17,93.78,-0.54,-173.66666666666666
2016-10-18,93.13,-0.54,-172.46296296296293
2016-10-19,95.06,-0.54,-176.03703703703704
2016-10-20,94.91,-0.54,-175.75925925925924
2016-10-21,93.88,-0.54,-173.85185185185182
2016-10-24,93.62,-0.54,-173.37037037037038
2016-10-25,92.67,-0.54,-171.61111111111111
2016-10-26,92.14,-0.54,-170.62962962962962
2016-10-27,91.74,-0.54,-169.88888888888886
2016-10-28,90.8,-0.54,-168.14814814814812
2016-10-31,90.42,-0.54,-167.44444444444443
2016-11-01,91.16,-0.54,-168.8148148148148
2016-11-02,90.94,-0.54,-168.4074074074074
2016-11-03,92.08,-0.34,-270.8235294117647
2016-11-04,91.8,-0.34,-270.0
2016-11-07,93.43,-0.34,-274.79411764705884
2016-11-08,93.36,-0.34,-274.5882352941176
2016-11-09,93.43,-0.34,-274.79411764705884
2016-11-10,92.63,-0.34,-272.4411764705882
2016-11-11,91.41,-0.34,-268.85294117647055
2016-11-14,92.68,-0.34,-272.5882352941176
2016-11-15,94.57,-0.34,-278.1470588235294
2016-11-16,95.22,-0.34,-280.05882352941177
2016-11-17,92.34,-0.34,-271.5882352941176
2016-11-18,93.15,-0.34,-273.9705882352941
2016-11-21,95.67,-0.34,-281.38235294117646
2016-11-22,95.27,-0.34,-280.20588235294116
2016-11-23,97.0,-0.34,-285.2941176470588
2016-11-25,95.98,-0.34,-282.29411764705884
2016-11-28,93.47,-0.34,-274.9117647058823
2016-11-29,92.44,-0.34,-271.88235294117646
2016-11-30,102.52,-0.34,-301.52941176470586
2016-12-01,104.75,-0.34,-308.0882352941176
2016-12-02,103.74,-0.34,-305.1176470588235
2016-12-05,104.46,-0.34,-307.235294117647
2016-12-06,103.97,-0.34,-305.7941176470588
2016-12-07,103.53,-0.34,-304.5
2016-12-08,104.93,-0.34,-308.61764705882354
2016-12-09,106.45,-0.34,-313.0882352941176
2016-12-12,105.83,-0.34,-311.2647058823529
2016-12-13,108.01,-0.34,-317.6764705882353
2016-12-14,104.21,-0.34,-306.49999999999994
2016-12-15,103.92,-0.34,-305.6470588235294
2016-12-16,104.0,-0.34,-305.88235294117646
2016-12-19,103.48,-0.34,-304.35294117647055
2016-12-20,103.16,-0.34,-303.4117647058823
2016-12-21,102.55,-0.34,-301.6176470588235
2016-12-22,103.13,-0.34,-303.3235294117647
2016-12-23,102.03,-0.34,-300.0882352941176
2016-12-27,102.54,-0.34,-301.5882352941176
2016-12-28,101.65,-0.34,-298.9705882352941
2016-12-29,101.28,-0.34,-297.88235294117646
2016-12-30,101.1,-0.34,-297.35294117647055
2017-01-03,103.54,-0.34,-304.52941176470586
2017-01-04,103.62,-0.34,-304.7647058823529
2017-01-05,104.18,-0.34,-306.4117647058824
2017-01-06,105.21,-0.34,-309.4411764705882
2017-01-09,103.02,-0.34,-302.99999999999994
2017-01-10,103.4,-0.34,-304.11764705882354
2017-01-11,104.92,-0.34,-308.5882352941176
2017-01-12,105.37,-0.34,-309.9117647058823
2017-01-13,105.39,-0.34,-309.9705882352941
2017-01-17,105.48,-0.34,-310.2352941176471
2017-01-18,105.4,-0.34,-310.0
2017-01-19,105.19,-0.34,-309.38235294117646
2017-01-20,105.47,-0.34,-310.20588235294116
2017-01-23,103.46,-0.34,-304.2941176470588
2017-01-24,103.68,-0.34,-304.94117647058823
2017-01-25,103.9,-0.34,-305.5882352941176
2017-01-26,104.39,-0.34,-307.02941176470586
2017-01-27,102.9,-0.34,-302.6470588235294
2017-01-30,101.2,-0.34,-297.6470588235294
2017-01-31,101.58,-0.34,-298.7647058823529
2017-02-01,101.0,-0.34,-297.05882352941177
2017-02-02,99.71,-0.34,-293.2647058823529
2017-02-03,100.94,-0.34,-296.88235294117646
2017-02-06,99.7,-0.34,-293.2352941176471
2017-02-07,97.19,-0.34,-285.85294117647055
2017-02-08,98.14,-0.34,-288.6470588235294
2017-02-09,99.81,-0.34,-293.55882352941177
2017-02-10,101.44,-0.34,-298.35294117647055
2017-02-13,100.35,-0.34,-295.1470588235294
2017-02-14,101.23,-0.34,-297.7352941176471
2017-02-15,100.75,-0.34,-296.3235294117647
2017-02-16,100.17,-0.34,-294.61764705882354
2017-02-17,99.03,-0.34,-291.2647058823529
2017-02-21,99.47,-0.34,-292.55882352941177
2017-02-22,97.53,-0.34,-286.85294117647055
2017-02-23,97.57,-0.34,-286.9705882352941
2017-02-24,96.3,-0.34,-283.235294117647
2017-02-27,97.91,-0.24,-407.9583333333333
2017-02-28,96.99,-0.24,-404.125
2017-03-01,100.05,-0.24,-416.875
2017-03-02,98.47,-0.24,-410.2916666666667
2017-03-03,98.57,-0.24,-410.7083333333333
2017-03-06,100.07,-0.24,-416.9583333333333
2017-03-07,99.53,-0.24,-414.70833333333337
2017-03-08,94.83,-0.24,-395.125
2017-03-09,95.7,-0.24,-398.75
2017-03-10,94.79,-0.24,-394.95833333333337
2017-03-13,94.95,-0.24,-395.625
2017-03-14,94.59,-0.24,-394.12500000000006
2017-03-15,97.06,-0.24,-404.4166666666667
2017-03-16,95.83,-0.24,-399.2916666666667
2017-03-17,96.43,-0.24,-401.7916666666667
2017-03-20,96.22,-0.24,-400.9166666666667
2017-03-21,94.53,-0.24,-393.875
2017-03-22,94.65,-0.24,-394.37500000000006
2017-03-23,94.81,-0.24,-395.0416666666667
2017-03-24,94.86,-0.24,-395.25
2017-03-27,93.38,-0.24,-389.0833333333333
2017-03-28,95.29,-0.24,-397.0416666666667
2017-03-29,97.0,-0.24,-404.1666666666667
2017-03-30,97.17,-0.24,-404.875
2017-03-31,97.55,-0.24,-406.4583333333333
2017-04-03,96.96,-0.24,-404.0
2017-04-04,98.25,-0.24,-409.375
2017-04-05,97.58,-0.24,-406.5833333333333
2017-04-06,98.05,-0.24,-408.5416666666667
2017-04-07,97.36,-0.24,-405.6666666666667
2017-04-10,98.57,-0.24,-410.7083333333333
2017-04-11,97.88,-0.24,-407.8333333333333
2017-04-12,97.49,-0.24,-406.2083333333333
2017-04-13,95.64,-0.24,-398.5
2017-04-17,95.74,-0.24,-398.9166666666667
2017-04-18,94.83,-0.24,-395.125
2017-04-19,93.29,-0.24,-388.70833333333337
2017-04-20,93.3,-0.24,-388.75
2017-04-21,93.58,-0.24,-389.9166666666667
2017-04-24,93.74,-0.24,-390.5833333333333
2017-04-25,95.27,-0.24,-396.9583333333333
2017-04-26,94.31,-0.24,-392.95833333333337
2017-04-27,93.0,-0.24,-387.5
2017-04-28,92.5,-0.24,-385.4166666666667
2017-05-01,92.03,-0.24,-383.45833333333337
2017-05-02,91.87,-0.24,-382.7916666666667
2017-05-03,91.76,-0.24,-382.33333333333337
2017-05-04,88.6,-0.24,-369.16666666666663
2017-05-05,90.88,-0.24,-378.6666666666667
2017-05-08,91.69,0.0,inf
2017-05-09,91.64,0.0,inf
2017-05-10,94.54,0.0,inf
2017-05-11,94.28,0.0,inf
2017-05-12,94.7,0.0,inf
2017-05-15,94.73,0.0,inf
2017-05-16,93.83,0.0,inf
2017-05-17,92.95,0.0,inf
2017-05-18,91.69,0.0,inf
2017-05-19,93.81,0.0,inf
2017-05-22,93.11,0.0,inf
2017-05-23,92.53,0.0,inf
2017-05-24,92.67,0.0,inf
2017-05-25,91.02,0.0,inf
2017-05-26,91.22,0.0,inf
2017-05-30,89.62,0.0,inf
2017-05-31,90.31,0.0,inf
2017-06-01,90.4,0.0,inf
2017-06-02,89.68,0.0,inf
2017-06-05,89.2,0.0,inf
2017-06-06,90.83,0.0,inf
2017-06-07,88.15,0.0,inf
2017-06-08,88.11,0.0,inf
2017-06-09,90.08,0.0,inf
2017-06-12,89.88,0.0,inf
2017-06-13,90.56,0.0,inf
2017-06-14,88.93,0.0,inf
2017-06-15,87.04,0.0,inf
2017-06-16,88.52,0.0,inf
2017-06-19,88.07,0.0,inf
2017-06-20,87.85,0.0,inf
2017-06-21,87.12,0.0,inf
2017-06-22,87.69,0.0,inf
2017-06-23,87.79,0.0,inf
2017-06-26,87.39,0.0,inf
2017-06-27,88.0,0.0,inf
2017-06-28,89.02,0.0,inf
2017-06-29,90.0,0.0,inf
2017-06-30,90.52,0.0,inf
2017-07-03,92.37,0.0,inf
2017-07-05,90.3,0.0,inf
2017-07-06,88.63,0.0,inf
2017-07-07,88.44,0.0,inf
2017-07-10,89.62,0.0,inf
2017-07-11,90.63,0.0,inf
2017-07-12,90.57,0.0,inf
2017-07-13,91.81,0.0,inf
2017-07-14,91.87,0.0,inf
2017-07-17,91.9,0.0,inf
2017-07-18,91.7,0.0,inf
2017-07-19,94.31,0.0,inf
2017-07-20,93.66,0.0,inf
2017-07-21,92.91,0.0,inf
2017-07-24,93.31,0.0,inf
2017-07-25,94.87,0.0,inf
2017-07-26,94.75,0.0,inf
2017-07-27,95.98,0.0,inf
2017-07-28,95.42,0.0,inf
2017-07-31,95.14,0.0,inf
2017-08-01,94.46,0.09,1049.5555555555554
2017-08-02,92.32,0.09,1025.7777777777778
2017-08-03,88.9,0.09,987.7777777777778
2017-08-04,90.45,0.09,1005.0000000000001
2017-08-07,89.67,0.09,996.3333333333334
2017-08-08,91.15,0.09,1012.7777777777778
2017-08-09,90.35,0.09,1003.8888888888889
2017-08-10,89.12,0.09,990.2222222222223
2017-08-11,88.53,0.09,983.6666666666667
2017-08-14,87.99,0.09,977.6666666666666
2017-08-15,87.02,0.09,966.8888888888889
2017-08-16,84.98,0.09,944.2222222222223
2017-08-17,83.38,0.09,926.4444444444445
2017-08-18,84.09,0.09,934.3333333333334
2017-08-21,83.69,0.09,929.8888888888889
2017-08-22,84.24,0.09,936.0
2017-08-23,85.11,0.09,945.6666666666667
2017-08-24,84.62,0.09,940.2222222222223
2017-08-25,84.51,0.09,939.0000000000001
2017-08-28,83.4,0.09,926.6666666666667
2017-08-29,83.15,0.09,923.888888888889
2017-08-30,83.67,0.09,929.6666666666667
2017-08-31,84.99,0.09,944.3333333333333
2017-09-01,85.65,0.09,951.6666666666667
2017-09-05,85.87,0.09,954.1111111111112
2017-09-06,87.85,0.09,976.1111111111111
2017-09-07,88.6,0.09,984.4444444444445
2017-09-08,86.78,0.09,964.2222222222223
2017-09-11,87.93,0.09,977.0000000000001
2017-09-12,88.47,0.09,983.0
2017-09-13,91.1,0.09,1012.2222222222222
2017-09-14,91.78,0.09,1019.7777777777778
2017-09-15,93.22,0.09,1035.7777777777778
2017-09-18,93.05,0.09,1033.888888888889
2017-09-19,93.13,0.09,1034.7777777777778
2017-09-20,94.18,0.09,1046.4444444444446
2017-09-21,93.89,0.09,1043.2222222222222
2017-09-22,94.55,0.09,1050.5555555555557
2017-09-25,96.29,0.09,1069.888888888889
2017-09-26,96.87,0.09,1076.3333333333335
2017-09-27,97.32,0.09,1081.3333333333333
2017-09-28,96.82,0.09,1075.7777777777778
2017-09-29,96.74,0.09,1074.888888888889
2017-10-02,97.18,0.09,1079.7777777777778
2017-10-03,96.5,0.09,1072.2222222222222
2017-10-04,96.33,0.09,1070.3333333333333
2017-10-05,96.55,0.09,1072.7777777777778
2017-10-06,96.19,0.09,1068.7777777777778
2017-10-09,96.5,0.09,1072.2222222222222
2017-10-10,96.78,0.09,1075.3333333333335
2017-10-11,96.93,0.09,1077.0000000000002
2017-10-12,96.65,0.09,1073.888888888889
2017-10-13,96.62,0.09,1073.5555555555557
2017-10-16,97.21,0.09,1080.111111111111
2017-10-17,97.45,0.09,1082.7777777777778
2017-10-18,96.66,0.09,1074.0
2017-10-19,95.76,0.09,1064.0
2017-10-20,96.84,0.09,1076.0
2017-10-23,96.97,0.09,1077.4444444444446
2017-10-24,96.48,0.09,1072.0
2017-10-25,96.15,0.09,1068.3333333333335
2017-10-26,96.92,0.09,1076.888888888889
2017-10-27,98.47,0.09,1094.111111111111
2017-10-30,99.53,0.09,1105.888888888889
2017-10-31,99.87,0.09,1109.6666666666667
2017-11-01,102.29,0.09,1136.5555555555557
2017-11-02,102.95,0.17,605.5882352941176
2017-11-03,104.5,0.17,614.7058823529411
2017-11-06,106.96,0.17,629.1764705882352
2017-11-07,106.09,0.17,624.0588235294117
2017-11-08,104.33,0.17,613.7058823529411
2017-11-09,104.78,0.17,616.3529411764705
2017-11-10,104.58,0.17,615.1764705882352
2017-11-13,104.46,0.17,614.470588235294
2017-11-14,102.47,0.17,602.7647058823529
2017-11-15,101.36,0.17,596.235294117647
2017-11-16,101.43,0.17,596.6470588235294
2017-11-17,101.64,0.17,597.8823529411765
2017-11-20,101.44,0.17,596.7058823529411
2017-11-21,101.66,0.17,597.9999999999999
2017-11-22,101.59,0.17,597.5882352941177
2017-11-24,101.66,0.17,597.9999999999999
2017-11-27,99.82,0.17,587.1764705882352
2017-11-28,99.84,0.17,587.2941176470588
2017-11-29,100.5,0.17,591.1764705882352
2017-11-30,102.32,0.17,601.8823529411764
2017-12-01,102.91,0.17,605.3529411764705
2017-12-04,101.05,0.17,594.4117647058823
2017-12-05,100.9,0.17,593.5294117647059
2017-12-06,98.86,0.17,581.5294117647059
2017-12-07,99.72,0.17,586.5882352941176
2017-12-08,100.39,0.17,590.5294117647059
2017-12-11,101.21,0.17,595.3529411764705
2017-12-12,100.28,0.17,589.8823529411765
2017-12-13,99.94,0.17,587.8823529411765
2017-12-14,99.64,0.17,586.1176470588235
2017-12-15,98.55,0.17,579.7058823529411
2017-12-18,99.91,0.17,587.7058823529411
2017-12-19,101.43,0.17,596.6470588235294
2017-12-20,103.54,0.17,609.0588235294117
2017-12-21,106.35,0.17,625.5882352941176
2017-12-22,107.11,0.17,630.0588235294117
2017-12-26,109.41,0.17,643.5882352941176
2017-12-27,108.36,0.17,637.4117647058823
2017-12-28,108.45,0.17,637.9411764705882
2017-12-29,107.91,0.17,634.7647058823529
2018-01-02,109.3,0.17,642.9411764705882
2018-01-03,110.93,0.17,652.5294117647059
2018-01-04,110.95,0.17,652.6470588235294
2018-01-05,112.17,0.17,659.8235294117646
2018-01-08,112.71,0.17,662.9999999999999
2018-01-09,111.71,0.17,657.1176470588234
2018-01-10,112.01,0.17,658.8823529411765
2018-01-11,115.14,0.17,677.2941176470588
2018-01-12,115.7,0.17,680.5882352941176
2018-01-16,113.39,0.17,667.0
2018-01-17,113.53,0.17,667.8235294117646
2018-01-18,114.24,0.17,671.9999999999999
2018-01-19,114.37,0.17,672.7647058823529
2018-01-22,116.82,0.17,687.1764705882352
2018-01-23,117.84,0.17,693.1764705882352
2018-01-24,118.47,0.17,696.8823529411765
2018-01-25,117.45,0.17,690.8823529411765
2018-01-26,117.76,0.17,692.7058823529411
2018-01-29,116.58,0.17,685.7647058823529
2018-01-30,115.17,0.17,677.470588235294
2018-01-31,115.0,0.17,676.470588235294
2018-02-01,116.52,0.17,685.4117647058823
2018-02-02,112.83,0.17,663.7058823529411
2018-02-05,109.56,0.17,644.470588235294
2018-02-06,108.27,0.17,636.8823529411764
2018-02-07,105.78,0.17,622.2352941176471
2018-02-08,101.04,0.17,594.3529411764706
2018-02-09,100.07,0.17,588.6470588235293
2018-02-12,103.14,0.17,606.7058823529411
2018-02-13,102.47,0.17,602.7647058823529
2018-02-14,106.76,0.17,628.0
2018-02-15,107.69,0.17,633.470588235294
2018-02-16,107.64,0.17,633.1764705882352
2018-02-20,107.96,0.17,635.0588235294117
2018-02-21,105.81,0.17,622.4117647058823
2018-02-22,107.09,0.17,629.9411764705882
2018-02-23,108.83,0.17,640.1764705882352
2018-02-26,109.49,0.17,644.0588235294117
2018-02-27,106.94,4.23,25.281323877068555
2018-02-28,101.42,4.23,23.976359338061464
2018-03-01,101.18,4.23,23.919621749408982
2018-03-02,101.45,4.23,23.983451536643024
2018-03-05,101.81,4.23,24.068557919621746
2018-03-06,101.01,4.23,23.879432624113473
2018-03-07,100.87,4.23,23.846335697399525
2018-03-08,100.59,4.23,23.78014184397163
2018-03-09,102.8,4.23,24.302600472813236
2018-03-12,100.65,4.23,23.79432624113475
2018-03-13,100.05,4.23,23.652482269503544
2018-03-14,99.89,4.23,23.614657210401887
2018-03-15,98.65,4.23,23.321513002364064
2018-03-16,100.45,4.23,23.747044917257682
2018-03-19,98.47,4.23,23.278959810874703
2018-03-20,101.33,4.23,23.955082742316783
2018-03-21,104.78,4.23,24.770685579196215
2018-03-22,104.29,4.23,24.6548463356974
2018-03-23,105.86,4.23,25.026004728132385
2018-03-26,107.57,4.23,25.43026004728132
