date,CRM,CRM_EPS,PE Ratio
2010-02-26,16.99,0.04,424.74999999999994
2010-03-01,17.73,0.04,443.25
2010-03-02,17.96,0.04,449.0
2010-03-03,17.64,0.04,441.0
2010-03-04,17.72,0.04,442.99999999999994
2010-03-05,18.07,0.04,451.75
2010-03-08,18.24,0.04,455.99999999999994
2010-03-09,18.42,0.04,460.50000000000006
2010-03-10,18.8,0.04,470.0
2010-03-11,18.86,0.03,628.6666666666666
2010-03-12,18.93,0.03,631.0
2010-03-15,18.9,0.03,630.0
2010-03-16,19.17,0.03,639.0000000000001
2010-03-17,19.18,0.03,639.3333333333334
2010-03-18,19.23,0.03,641.0
2010-03-19,19.0,0.03,633.3333333333334
2010-03-22,19.38,0.03,646.0
2010-03-23,19.28,0.03,642.6666666666667
2010-03-24,19.04,0.03,634.6666666666666
2010-03-25,18.99,0.03,633.0
2010-03-26,18.74,0.03,624.6666666666666
2010-03-29,18.69,0.03,623.0000000000001
2010-03-30,18.85,0.03,628.3333333333334
2010-03-31,18.61,0.03,620.3333333333334
2010-04-01,18.89,0.03,629.6666666666667
2010-04-05,19.21,0.03,640.3333333333334
2010-04-06,19.71,0.03,657.0
2010-04-07,19.3,0.03,643.3333333333334
2010-04-08,19.49,0.03,649.6666666666666
2010-04-09,19.94,0.03,664.6666666666667
2010-04-12,20.13,0.03,671.0
2010-04-13,20.11,0.03,670.3333333333334
2010-04-14,20.97,0.03,699.0
2010-04-15,20.93,0.03,697.6666666666666
2010-04-16,20.87,0.03,695.6666666666667
2010-04-19,20.66,0.03,688.6666666666667
2010-04-20,21.12,0.03,704.0000000000001
2010-04-21,21.27,0.03,709.0
2010-04-22,22.17,0.03,739.0000000000001
2010-04-23,22.04,0.03,734.6666666666666
2010-04-26,22.12,0.03,737.3333333333334
2010-04-27,21.45,0.03,715.0
2010-04-28,21.54,0.03,718.0
2010-04-29,22.04,0.03,734.6666666666666
2010-04-30,21.4,0.03,713.3333333333333
2010-05-03,21.93,0.03,731.0
2010-05-04,21.65,0.03,721.6666666666666
2010-05-05,21.31,0.03,710.3333333333334
2010-05-06,20.23,0.03,674.3333333333334
2010-05-07,19.38,0.03,646.0
2010-05-10,21.37,0.03,712.3333333333334
2010-05-11,21.55,0.03,718.3333333333334
2010-05-12,22.1,0.03,736.6666666666667
2010-05-13,21.67,0.03,722.3333333333334
2010-05-14,21.18,0.03,706.0
2010-05-17,21.31,0.03,710.3333333333334
2010-05-18,21.04,0.03,701.3333333333334
2010-05-19,20.4,0.03,680.0
2010-05-20,19.76,0.03,658.6666666666667
2010-05-21,20.81,0.03,693.6666666666666
2010-05-24,20.55,0.03,685.0
2010-05-25,20.53,0.03,684.3333333333334
2010-05-26,20.94,0.03,698.0000000000001
2010-05-27,21.75,0.03,725.0
2010-05-28,21.63,0.03,721.0
2010-06-01,21.22,0.03,707.3333333333334
2010-06-02,22.11,0.03,737.0
2010-06-03,23.8,0.03,793.3333333333334
2010-06-04,22.41,0.03,747.0
2010-06-07,21.98,0.03,732.6666666666667
2010-06-08,22.0,0.03,733.3333333333334
2010-06-09,22.25,0.03,741.6666666666667
2010-06-10,23.11,0.03,770.3333333333334
2010-06-11,24.16,0.03,805.3333333333334
2010-06-14,23.38,0.03,779.3333333333334
2010-06-15,23.75,0.03,791.6666666666667
2010-06-16,23.58,0.03,786.0
2010-06-17,24.28,0.03,809.3333333333334
2010-06-18,23.93,0.03,797.6666666666667
2010-06-21,23.85,0.03,795.0000000000001
2010-06-22,22.98,0.03,766.0
2010-06-23,23.24,0.03,774.6666666666666
2010-06-24,22.76,0.03,758.6666666666667
2010-06-25,22.91,0.03,763.6666666666667
2010-06-28,22.82,0.03,760.6666666666667
2010-06-29,21.35,0.03,711.6666666666667
2010-06-30,21.46,0.03,715.3333333333334
2010-07-01,21.77,0.03,725.6666666666666
2010-07-02,21.78,0.03,726.0000000000001
2010-07-06,22.03,0.03,734.3333333333334
2010-07-07,22.84,0.03,761.3333333333334
2010-07-08,22.89,0.03,763.0
2010-07-09,22.95,0.03,765.0
2010-07-12,22.96,0.03,765.3333333333334
2010-07-13,23.41,0.03,780.3333333333334
2010-07-14,23.93,0.03,797.6666666666667
2010-07-15,24.0,0.03,800.0
2010-07-16,23.01,0.03,767.0000000000001
2010-07-19,23.16,0.03,772.0
2010-07-20,23.28,0.03,776.0000000000001
2010-07-21,23.04,0.03,768.0
2010-07-22,23.98,0.03,799.3333333333334
2010-07-23,24.94,0.03,831.3333333333334
2010-07-26,25.02,0.03,834.0
2010-07-27,24.7,0.03,823.3333333333334
2010-07-28,24.53,0.03,817.6666666666667
2010-07-29,24.45,0.03,815.0
2010-07-30,24.74,0.03,824.6666666666666
2010-08-02,25.48,0.03,849.3333333333334
2010-08-03,25.25,0.03,841.6666666666667
2010-08-04,25.89,0.03,863.0
2010-08-05,25.67,0.03,855.6666666666667
2010-08-06,25.58,0.03,852.6666666666666
2010-08-09,26.01,0.03,867.0000000000001
2010-08-10,25.41,0.03,847.0
2010-08-11,24.48,0.03,816.0
2010-08-12,24.24,0.03,808.0
2010-08-13,24.31,0.03,810.3333333333334
2010-08-16,24.16,0.03,805.3333333333334
2010-08-17,24.83,0.03,827.6666666666666
2010-08-18,24.83,0.03,827.6666666666666
2010-08-19,24.1,0.03,803.3333333333334
2010-08-20,28.19,0.03,939.6666666666667
2010-08-23,28.07,0.03,935.6666666666667
2010-08-24,28.32,0.03,944.0
2010-08-25,28.05,0.03,935.0000000000001
2010-08-26,27.46,0.03,915.3333333333334
2010-08-27,27.87,0.03,929.0000000000001
2010-08-30,27.29,0.03,909.6666666666666
2010-08-31,27.47,0.03,915.6666666666666
2010-09-01,29.1,0.03,970.0000000000001
2010-09-02,29.78,0.03,992.6666666666667
2010-09-03,29.91,0.03,997.0
2010-09-07,29.91,0.03,997.0
2010-09-08,29.95,0.03,998.3333333333334
2010-09-09,29.41,0.03,980.3333333333334
2010-09-10,29.36,0.03,978.6666666666666
2010-09-13,29.65,0.03,988.3333333333334
2010-09-14,29.45,0.03,981.6666666666666
2010-09-15,29.2,0.03,973.3333333333334
2010-09-16,29.23,0.03,974.3333333333334
2010-09-17,29.18,0.03,972.6666666666667
2010-09-20,30.79,0.03,1026.3333333333333
2010-09-21,30.35,0.03,1011.6666666666667
2010-09-22,29.67,0.03,989.0000000000001
2010-09-23,29.37,0.03,979.0000000000001
2010-09-24,29.83,0.03,994.3333333333333
2010-09-27,29.26,0.03,975.3333333333334
2010-09-28,28.69,0.03,956.3333333333334
2010-09-29,28.4,0.03,946.6666666666666
2010-09-30,27.95,0.03,931.6666666666666
2010-10-01,28.0,0.03,933.3333333333334
2010-10-04,28.02,0.03,934.0
2010-10-05,28.48,0.03,949.3333333333334
2010-10-06,26.24,0.03,874.6666666666666
2010-10-07,26.23,0.03,874.3333333333334
2010-10-08,26.47,0.03,882.3333333333334
2010-10-11,24.98,0.03,832.6666666666667
2010-10-12,26.37,0.03,879.0000000000001
2010-10-13,26.83,0.03,894.3333333333333
2010-10-14,26.84,0.03,894.6666666666667
2010-10-15,27.09,0.03,903.0
2010-10-18,26.41,0.03,880.3333333333334
2010-10-19,25.91,0.03,863.6666666666667
2010-10-20,26.11,0.03,870.3333333333334
2010-10-21,26.33,0.03,877.6666666666666
2010-10-22,26.99,0.03,899.6666666666666
2010-10-25,28.14,0.03,938.0
2010-10-26,27.97,0.03,932.3333333333334
2010-10-27,28.76,0.03,958.6666666666667
2010-10-28,28.75,0.03,958.3333333333334
2010-10-29,29.02,0.03,967.3333333333334
2010-11-01,28.44,0.03,948.0000000000001
2010-11-02,28.86,0.03,962.0
2010-11-03,29.11,0.03,970.3333333333334
2010-11-04,28.51,0.03,950.3333333333334
2010-11-05,28.29,0.03,943.0
2010-11-08,28.63,0.03,954.3333333333334
2010-11-09,28.69,0.03,956.3333333333334
2010-11-10,29.47,0.03,982.3333333333334
2010-11-11,29.18,0.03,972.6666666666667
2010-11-12,28.75,0.03,958.3333333333334
2010-11-15,28.41,0.03,947.0
2010-11-16,27.75,0.03,925.0
2010-11-17,27.54,0.03,918.0
2010-11-18,28.94,0.03,964.6666666666667
2010-11-19,34.19,0.03,1139.6666666666667
2010-11-22,34.96,0.03,1165.3333333333335
2010-11-23,35.63,0.03,1187.6666666666667
2010-11-24,36.29,0.04,907.25
2010-11-26,36.46,0.04,911.5
2010-11-29,35.95,0.04,898.75
2010-11-30,34.81,0.04,870.25
2010-12-01,36.01,0.04,900.2499999999999
2010-12-02,35.76,0.04,893.9999999999999
2010-12-03,35.7,0.04,892.5
2010-12-06,36.31,0.04,907.75
2010-12-07,36.31,0.04,907.75
2010-12-08,37.65,0.04,941.25
2010-12-09,37.12,0.04,927.9999999999999
2010-12-10,37.15,0.04,928.75
2010-12-13,35.97,0.04,899.25
2010-12-14,34.08,0.04,851.9999999999999
2010-12-15,33.93,0.04,848.25
2010-12-16,34.38,0.04,859.5
2010-12-17,34.13,0.04,853.25
2010-12-20,33.55,0.04,838.7499999999999
2010-12-21,34.76,0.04,868.9999999999999
2010-12-22,33.88,0.04,847.0
2010-12-23,33.86,0.04,846.5
2010-12-27,33.5,0.04,837.5
2010-12-28,33.33,0.04,833.2499999999999
2010-12-29,33.24,0.04,831.0
2010-12-30,33.06,0.04,826.5
2010-12-31,33.0,0.04,825.0
2011-01-03,34.15,0.04,853.75
2011-01-04,33.92,0.04,848.0
2011-01-05,35.55,0.04,888.7499999999999
2011-01-06,35.83,0.04,895.7499999999999
2011-01-07,35.56,0.04,889.0
2011-01-10,35.66,0.04,891.4999999999999
2011-01-11,35.28,0.04,882.0
2011-01-12,35.41,0.04,885.2499999999999
2011-01-13,35.96,0.04,899.0
2011-01-14,36.62,0.04,915.4999999999999
2011-01-18,36.08,0.04,901.9999999999999
2011-01-19,35.21,0.04,880.25
2011-01-20,32.95,0.04,823.75
2011-01-21,33.06,0.04,826.5
2011-01-24,31.96,0.04,799.0
2011-01-25,30.99,0.04,774.75
2011-01-26,32.07,0.04,801.75
2011-01-27,32.06,0.04,801.5
2011-01-28,32.9,0.04,822.5
2011-01-31,32.29,0.04,807.25
2011-02-01,32.91,0.04,822.7499999999999
2011-02-02,33.77,0.04,844.2500000000001
2011-02-03,33.54,0.04,838.5
2011-02-04,34.49,0.04,862.25
2011-02-07,34.22,0.04,855.5
2011-02-08,34.08,0.04,851.9999999999999
2011-02-09,33.61,0.04,840.25
2011-02-10,34.49,0.04,862.25
2011-02-11,35.38,0.04,884.5
2011-02-14,35.56,0.04,889.0
2011-02-15,35.62,0.04,890.4999999999999
2011-02-16,35.69,0.04,892.2499999999999
2011-02-17,35.24,0.04,881.0
2011-02-18,35.77,0.04,894.2500000000001
2011-02-22,34.19,0.04,854.7499999999999
2011-02-23,33.34,0.04,833.5000000000001
2011-02-24,33.58,0.04,839.4999999999999
2011-02-25,34.71,0.04,867.75
2011-02-28,33.07,0.04,826.75
2011-03-01,32.01,0.04,800.2499999999999
2011-03-02,32.0,0.04,800.0
2011-03-03,32.52,0.04,813.0000000000001
2011-03-04,32.49,0.04,812.25
2011-03-07,32.01,0.04,800.2499999999999
2011-03-08,31.83,0.04,795.7499999999999
2011-03-09,31.93,0.04,798.25
2011-03-10,31.8,0.04,795.0
2011-03-11,31.97,0.04,799.25
2011-03-14,31.24,0.04,781.0
2011-03-15,31.39,0.04,784.75
2011-03-16,31.04,0.04,776.0
2011-03-17,30.58,0.04,764.4999999999999
2011-03-18,30.0,0.04,750.0
2011-03-21,31.11,0.04,777.75
2011-03-22,30.37,0.04,759.25
2011-03-23,30.53,0.02,1526.5
2011-03-24,32.31,0.02,1615.5
2011-03-25,31.86,0.02,1593.0
2011-03-28,32.0,0.02,1600.0
2011-03-29,31.85,0.02,1592.5
2011-03-30,33.62,0.02,1680.9999999999998
2011-03-31,33.4,0.02,1670.0
2011-04-01,33.53,0.02,1676.5
2011-04-04,33.53,0.02,1676.5
2011-04-05,33.4,0.02,1670.0
2011-04-06,32.86,0.02,1643.0
2011-04-07,33.49,0.02,1674.5
2011-04-08,33.66,0.02,1682.9999999999998
2011-04-11,33.65,0.02,1682.5
2011-04-12,33.21,0.02,1660.5
2011-04-13,33.6,0.02,1680.0
2011-04-14,33.26,0.02,1662.9999999999998
2011-04-15,33.43,0.02,1671.5
2011-04-18,33.05,0.02,1652.4999999999998
2011-04-19,32.63,0.02,1631.5
2011-04-20,35.52,0.02,1776.0000000000002
2011-04-21,34.97,0.02,1748.5
2011-04-25,34.7,0.02,1735.0
2011-04-26,34.4,0.02,1720.0
2011-04-27,34.76,0.02,1737.9999999999998
2011-04-28,34.46,0.02,1723.0
2011-04-29,34.65,0.02,1732.5
2011-05-02,34.05,0.02,1702.4999999999998
2011-05-03,33.42,0.02,1671.0
2011-05-04,32.92,0.02,1646.0
2011-05-05,32.74,0.02,1637.0
2011-05-06,33.08,0.02,1653.9999999999998
2011-05-09,33.18,0.02,1659.0
2011-05-10,33.84,0.02,1692.0000000000002
2011-05-11,33.6,0.02,1680.0
2011-05-12,33.87,0.02,1693.4999999999998
2011-05-13,33.73,0.02,1686.4999999999998
2011-05-16,32.24,0.02,1612.0
2011-05-17,32.52,0.02,1626.0000000000002
2011-05-18,33.56,0.02,1678.0
2011-05-19,33.95,0.02,1697.5
2011-05-20,36.65,0.02,1832.5
2011-05-23,36.33,0.02,1816.4999999999998
2011-05-24,37.65,0.02,1882.5
2011-05-25,37.73,0.02,1886.4999999999998
2011-05-26,38.39,0.0,inf
2011-05-27,37.83,0.0,inf
2011-05-31,38.06,0.0,inf
2011-06-01,36.45,0.0,inf
2011-06-02,37.06,0.0,inf
2011-06-03,36.25,0.0,inf
2011-06-06,35.71,0.0,inf
2011-06-07,35.51,0.0,inf
2011-06-08,35.07,0.0,inf
2011-06-09,35.46,0.0,inf
2011-06-10,35.08,0.0,inf
2011-06-13,34.28,0.0,inf
2011-06-14,35.15,0.0,inf
2011-06-15,34.87,0.0,inf
2011-06-16,34.32,0.0,inf
2011-06-17,34.88,0.0,inf
2011-06-20,34.86,0.0,inf
2011-06-21,35.98,0.0,inf
2011-06-22,35.54,0.0,inf
2011-06-23,36.12,0.0,inf
2011-06-24,35.76,0.0,inf
2011-06-27,36.27,0.0,inf
2011-06-28,36.84,0.0,inf
2011-06-29,36.56,0.0,inf
2011-06-30,37.24,0.0,inf
2011-07-01,37.35,0.0,inf
2011-07-05,38.49,0.0,inf
2011-07-06,39.07,0.0,inf
2011-07-07,39.53,0.0,inf
2011-07-08,39.17,0.0,inf
2011-07-11,38.11,0.0,inf
2011-07-12,37.72,0.0,inf
2011-07-13,38.22,0.0,inf
2011-07-14,37.62,0.0,inf
2011-07-15,38.6,0.0,inf
2011-07-18,38.16,0.0,inf
2011-07-19,39.83,0.0,inf
2011-07-20,38.71,0.0,inf
2011-07-21,36.77,0.0,inf
2011-07-22,37.6,0.0,inf
2011-07-25,37.41,0.0,inf
2011-07-26,37.94,0.0,inf
2011-07-27,36.35,0.0,inf
2011-07-28,36.53,0.0,inf
2011-07-29,36.18,0.0,inf
2011-08-01,36.42,0.0,inf
2011-08-02,35.81,0.0,inf
2011-08-03,35.99,0.0,inf
2011-08-04,33.86,0.0,inf
2011-08-05,33.92,0.0,inf
2011-08-08,31.23,0.0,inf
2011-08-09,33.13,0.0,inf
2011-08-10,32.06,0.0,inf
2011-08-11,33.64,0.0,inf
2011-08-12,33.52,0.0,inf
2011-08-15,34.34,0.0,inf
2011-08-16,33.29,0.0,inf
2011-08-17,31.58,0.0,inf
2011-08-18,28.51,0.0,inf
2011-08-19,27.75,0.0,inf
2011-08-22,27.72,0.0,inf
2011-08-23,29.67,0.0,inf
2011-08-24,29.11,0.0,inf
2011-08-25,28.12,0.0,inf
2011-08-26,29.38,0.0,inf
2011-08-29,31.65,0.0,inf
2011-08-30,30.87,0.0,inf
2011-08-31,32.19,0.0,inf
2011-09-01,31.75,0.0,inf
2011-09-02,30.9,0.0,inf
2011-09-06,30.23,-0.01,-3023.0
2011-09-07,31.37,-0.01,-3137.0
2011-09-08,31.22,-0.01,-3122.0
2011-09-09,30.81,-0.01,-3081.0
2011-09-12,30.93,-0.01,-3093.0
2011-09-13,31.65,-0.01,-3165.0
2011-09-14,32.59,-0.01,-3259.0000000000005
2011-09-15,33.06,-0.01,-3306.0
2011-09-16,34.14,-0.01,-3414.0
2011-09-19,34.02,-0.01,-3402.0000000000005
2011-09-20,32.1,-0.01,-3210.0
2011-09-21,31.67,-0.01,-3167.0
2011-09-22,29.33,-0.01,-2932.9999999999995
2011-09-23,30.08,-0.01,-3007.9999999999995
2011-09-26,30.3,-0.01,-3030.0
2011-09-27,31.19,-0.01,-3119.0
2011-09-28,30.2,-0.01,-3020.0
2011-09-29,29.89,-0.01,-2989.0
2011-09-30,28.57,-0.01,-2857.0
2011-10-03,27.98,-0.01,-2798.0
2011-10-04,29.4,-0.01,-2940.0
2011-10-05,29.31,-0.01,-2931.0
2011-10-06,30.5,-0.01,-3050.0
2011-10-07,30.24,-0.01,-3024.0
2011-10-10,31.43,-0.01,-3143.0
2011-10-11,31.9,-0.01,-3190.0
2011-10-12,31.82,-0.01,-3182.0
2011-10-13,32.39,-0.01,-3239.0
2011-10-14,32.95,-0.01,-3295.0
2011-10-17,31.68,-0.01,-3168.0
2011-10-18,32.38,-0.01,-3238.0
2011-10-19,31.84,-0.01,-3184.0
2011-10-20,31.92,-0.01,-3192.0
2011-10-21,32.32,-0.01,-3232.0
2011-10-24,33.13,-0.01,-3313.0
2011-10-25,32.39,-0.01,-3239.0
2011-10-26,30.89,-0.01,-3089.0
2011-10-27,33.34,-0.01,-3334.0000000000005
2011-10-28,34.79,-0.01,-3479.0
2011-10-31,33.29,-0.01,-3329.0
2011-11-01,32.59,-0.01,-3259.0000000000005
2011-11-02,32.46,-0.01,-3246.0
2011-11-03,33.26,-0.01,-3325.9999999999995
2011-11-04,32.83,-0.01,-3282.9999999999995
2011-11-07,33.33,-0.01,-3332.9999999999995
2011-11-08,33.53,-0.01,-3353.0
2011-11-09,32.19,-0.01,-3218.9999999999995
2011-11-10,31.95,-0.01,-3195.0
2011-11-11,32.47,-0.01,-3247.0
2011-11-14,33.38,-0.01,-3338.0
2011-11-15,34.15,-0.01,-3415.0
2011-11-16,32.94,-0.01,-3293.9999999999995
2011-11-17,31.52,-0.01,-3152.0
2011-11-18,28.36,-0.01,-2836.0
2011-11-21,28.0,-0.01,-2800.0
2011-11-22,27.06,-0.01,-2706.0
2011-11-23,26.45,-0.01,-2645.0
2011-11-25,26.23,-0.01,-2623.0
2011-11-28,27.8,-0.01,-2780.0
2011-11-29,27.65,-0.01,-2765.0
2011-11-30,29.61,-0.01,-2961.0
2011-12-01,29.59,-0.01,-2959.0
2011-12-02,29.91,-0.01,-2991.0
2011-12-05,31.25,-0.01,-3125.0
2011-12-06,30.83,-0.01,-3082.9999999999995
2011-12-07,30.65,-0.01,-3065.0
2011-12-08,30.16,-0.01,-3016.0
2011-12-09,30.97,-0.01,-3097.0
2011-12-12,29.02,-0.01,-2902.0
2011-12-13,28.33,-0.01,-2832.9999999999995
2011-12-14,27.09,-0.01,-2709.0
2011-12-15,26.68,-0.01,-2668.0
2011-12-16,26.76,-0.01,-2676.0
2011-12-19,25.87,-0.01,-2587.0
2011-12-20,26.08,-0.01,-2608.0
2011-12-21,24.76,-0.01,-2476.0
2011-12-22,25.08,-0.01,-2508.0
2011-12-23,24.5,-0.01,-2450.0
2011-12-27,25.07,-0.01,-2507.0
2011-12-28,25.03,-0.01,-2503.0
2011-12-29,25.55,-0.01,-2555.0
2011-12-30,25.37,-0.01,-2537.0
2012-01-03,25.3,-0.01,-2530.0
2012-01-04,24.37,-0.01,-2437.0
2012-01-05,24.69,-0.01,-2469.0
2012-01-06,25.26,-0.01,-2526.0
2012-01-09,25.19,-0.01,-2519.0
2012-01-10,26.2,-0.01,-2620.0
2012-01-11,26.46,-0.01,-2646.0
2012-01-12,26.42,-0.01,-2642.0
2012-01-13,25.98,-0.01,-2598.0
2012-01-17,25.86,-0.01,-2586.0
2012-01-18,26.92,-0.01,-2692.0
2012-01-19,28.63,-0.01,-2863.0
2012-01-20,28.55,-0.01,-2855.0
2012-01-23,28.69,-0.01,-2869.0
2012-01-24,29.38,-0.01,-2938.0
2012-01-25,29.54,-0.01,-2954.0
2012-01-26,29.06,-0.01,-2906.0
2012-01-27,29.15,-0.01,-2915.0
2012-01-30,28.89,-0.01,-2889.0
2012-01-31,29.2,-0.01,-2920.0
2012-02-01,29.83,-0.01,-2982.9999999999995
2012-02-02,29.57,-0.01,-2957.0
2012-02-03,31.03,-0.01,-3103.0
2012-02-06,30.81,-0.01,-3081.0
2012-02-07,30.7,-0.01,-3070.0
2012-02-08,30.95,-0.01,-3095.0
2012-02-09,31.4,-0.01,-3140.0
2012-02-10,32.11,-0.01,-3211.0
2012-02-13,33.06,-0.01,-3306.0
2012-02-14,32.9,-0.01,-3290.0
2012-02-15,32.65,-0.01,-3265.0
2012-02-16,32.94,-0.01,-3293.9999999999995
2012-02-17,32.29,-0.01,-3229.0
2012-02-21,31.9,-0.01,-3190.0
2012-02-22,32.02,-0.01,-3202.0000000000005
2012-02-23,32.94,-0.01,-3293.9999999999995
2012-02-24,35.91,-0.01,-3590.9999999999995
2012-02-27,35.84,-0.01,-3584.0000000000005
2012-02-28,35.87,-0.01,-3586.9999999999995
2012-02-29,35.79,-0.01,-3579.0
2012-03-01,36.24,-0.01,-3624.0
2012-03-02,35.95,-0.01,-3595.0
2012-03-05,35.52,-0.01,-3552.0000000000005
2012-03-06,35.17,-0.01,-3517.0
2012-03-07,35.87,-0.01,-3586.9999999999995
2012-03-08,36.52,-0.01,-3652.0000000000005
2012-03-09,36.86,-0.01,-3686.0
2012-03-12,36.79,-0.01,-3679.0
2012-03-13,38.06,-0.01,-3806.0
2012-03-14,37.9,-0.01,-3790.0
2012-03-15,38.11,-0.01,-3811.0
2012-03-16,37.85,-0.01,-3785.0
2012-03-19,37.49,-0.01,-3749.0
2012-03-20,37.75,-0.01,-3775.0
2012-03-21,38.59,-0.01,-3859.0000000000005
2012-03-22,38.21,-0.01,-3821.0
2012-03-23,38.47,-0.01,-3847.0
2012-03-26,39.33,-0.01,-3932.9999999999995
2012-03-27,38.38,-0.01,-3838.0
2012-03-28,38.51,-0.01,-3850.9999999999995
2012-03-29,39.1,-0.01,-3910.0
2012-03-30,38.63,-0.01,-3863.0
2012-04-02,39.29,-0.01,-3929.0
2012-04-03,39.58,-0.01,-3957.9999999999995
2012-04-04,38.92,-0.01,-3892.0
2012-04-05,39.26,-0.01,-3925.9999999999995
2012-04-09,39.38,-0.01,-3938.0
2012-04-10,38.43,-0.01,-3843.0
2012-04-11,39.52,-0.01,-3952.0000000000005
2012-04-12,39.58,-0.01,-3957.9999999999995
2012-04-13,39.84,-0.01,-3984.0000000000005
2012-04-16,38.73,-0.01,-3872.9999999999995
2012-04-17,39.04,-0.01,-3904.0
2012-04-18,39.66,-0.01,-3965.9999999999995
2012-04-19,39.89,-0.01,-3989.0
2012-04-20,39.22,-0.01,-3922.0
2012-04-23,38.75,-0.01,-3875.0
2012-04-24,37.49,-0.01,-3749.0
2012-04-25,37.67,-0.01,-3767.0
2012-04-26,39.05,-0.01,-3904.9999999999995
2012-04-27,39.17,-0.01,-3917.0
2012-04-30,38.93,-0.01,-3893.0
2012-05-01,39.22,-0.01,-3922.0
2012-05-02,39.74,-0.01,-3974.0
2012-05-03,39.38,-0.01,-3938.0
2012-05-04,38.15,-0.01,-3815.0
2012-05-07,37.96,-0.01,-3796.0
2012-05-08,36.51,-0.01,-3650.9999999999995
2012-05-09,37.24,-0.01,-3724.0
2012-05-10,33.86,-0.01,-3386.0
2012-05-11,34.45,-0.01,-3445.0
2012-05-14,34.14,-0.01,-3414.0
2012-05-15,34.53,-0.01,-3453.0
2012-05-16,34.15,-0.01,-3415.0
2012-05-17,33.45,-0.01,-3345.0
2012-05-18,36.4,-0.01,-3640.0
2012-05-21,37.26,-0.01,-3725.9999999999995
2012-05-22,37.36,-0.01,-3736.0
2012-05-23,37.65,-0.01,-3765.0
2012-05-24,36.55,-0.01,-3654.9999999999995
2012-05-25,36.75,-0.04,-918.75
2012-05-29,36.42,-0.04,-910.5
2012-05-30,35.24,-0.04,-881.0
2012-05-31,34.65,-0.04,-866.25
2012-06-01,32.75,-0.04,-818.75
2012-06-04,32.81,-0.04,-820.25
2012-06-05,33.44,-0.04,-835.9999999999999
2012-06-06,34.24,-0.04,-856.0
2012-06-07,33.89,-0.04,-847.25
2012-06-08,34.12,-0.04,-852.9999999999999
2012-06-11,32.62,-0.04,-815.4999999999999
2012-06-12,32.65,-0.04,-816.25
2012-06-13,31.83,-0.04,-795.7499999999999
2012-06-14,32.34,-0.04,-808.5000000000001
2012-06-15,33.64,-0.04,-841.0
2012-06-18,34.2,-0.04,-855.0
2012-06-19,34.5,-0.04,-862.5
2012-06-20,34.44,-0.04,-860.9999999999999
2012-06-21,33.19,-0.04,-829.7499999999999
2012-06-22,34.28,-0.04,-857.0
2012-06-25,33.54,-0.04,-838.5
2012-06-26,33.83,-0.04,-845.7499999999999
2012-06-27,33.93,-0.04,-848.25
2012-06-28,32.95,-0.04,-823.75
2012-06-29,34.56,-0.04,-864.0
2012-07-02,34.77,-0.04,-869.2500000000001
2012-07-03,35.34,-0.04,-883.5000000000001
2012-07-05,35.61,-0.04,-890.25
2012-07-06,33.94,-0.04,-848.4999999999999
2012-07-09,32.83,-0.04,-820.7499999999999
2012-07-10,32.22,-0.04,-805.5
2012-07-11,31.73,-0.04,-793.25
2012-07-12,31.89,-0.04,-797.25
2012-07-13,32.64,-0.04,-816.0
2012-07-16,32.0,-0.04,-800.0
2012-07-17,31.7,-0.04,-792.5
2012-07-18,33.72,-0.04,-843.0
2012-07-19,34.78,-0.04,-869.5
2012-07-20,33.79,-0.04,-844.75
2012-07-23,32.75,-0.04,-818.75
2012-07-24,31.68,-0.04,-792.0
2012-07-25,31.33,-0.04,-783.2499999999999
2012-07-26,31.15,-0.04,-778.75
2012-07-27,32.87,-0.04,-821.7499999999999
2012-07-30,31.47,-0.04,-786.75
2012-07-31,31.09,-0.04,-777.25
2012-08-01,31.14,-0.04,-778.5
2012-08-02,30.34,-0.04,-758.5
2012-08-03,32.07,-0.04,-801.75
2012-08-06,33.18,-0.04,-829.5
2012-08-07,34.17,-0.04,-854.25
2012-08-08,33.89,-0.04,-847.25
2012-08-09,34.44,-0.04,-860.9999999999999
2012-08-10,34.96,-0.04,-874.0
2012-08-13,36.29,-0.04,-907.25
2012-08-14,35.64,-0.04,-891.0
2012-08-15,36.03,-0.04,-900.75
2012-08-16,36.74,-0.04,-918.5
2012-08-17,36.81,-0.04,-920.25
2012-08-20,36.89,-0.04,-922.25
2012-08-21,36.91,-0.04,-922.7499999999999
2012-08-22,37.15,-0.04,-928.75
2012-08-23,36.69,-0.04,-917.2499999999999
2012-08-24,37.13,-0.04,-928.25
2012-08-27,37.26,-0.04,-931.4999999999999
2012-08-28,36.28,-0.04,-907.0
2012-08-29,36.4,-0.04,-910.0
2012-08-30,35.67,-0.04,-891.75
2012-08-31,36.29,-0.02,-1814.5
2012-09-04,36.21,-0.02,-1810.5
2012-09-05,36.18,-0.02,-1809.0
2012-09-06,37.22,-0.02,-1861.0
2012-09-07,37.39,-0.02,-1869.5
2012-09-10,37.33,-0.02,-1866.4999999999998
2012-09-11,37.7,-0.02,-1885.0
2012-09-12,38.18,-0.02,-1909.0
2012-09-13,39.25,-0.02,-1962.5
2012-09-14,39.86,-0.02,-1993.0
2012-09-17,39.54,-0.02,-1977.0
2012-09-18,39.07,-0.02,-1953.5
2012-09-19,39.49,-0.02,-1974.5
