date,XYL,XYL_EPS,PE Ratio
2019-04-25,82.18,1.25,65.744
2019-04-26,83.11,1.25,66.488
2019-04-29,83.82,1.25,67.056
2019-04-30,83.4,1.25,66.72
2019-05-01,83.29,1.25,66.632
2019-05-02,79.54,0.44,180.77272727272728
2019-05-03,82.29,0.44,187.02272727272728
2019-05-06,80.08,0.44,182.0
2019-05-07,79.17,0.44,179.9318181818182
2019-05-08,79.13,0.44,179.8409090909091
2019-05-09,79.08,0.44,179.72727272727272
2019-05-10,78.18,0.44,177.6818181818182
2019-05-13,76.8,0.44,174.54545454545453
2019-05-14,75.51,0.44,171.61363636363637
2019-05-15,76.45,0.44,173.75
2019-05-16,76.26,0.44,173.31818181818184
2019-05-17,75.22,0.44,170.95454545454544
2019-05-20,74.5,0.44,169.3181818181818
2019-05-21,75.77,0.44,172.20454545454544
2019-05-22,75.43,0.44,171.4318181818182
2019-05-23,74.07,0.44,168.34090909090907
2019-05-24,73.93,0.44,168.02272727272728
2019-05-28,74.24,0.44,168.72727272727272
2019-05-29,73.97,0.44,168.11363636363637
2019-05-30,74.13,0.44,168.47727272727272
2019-05-31,74.22,0.44,168.6818181818182
2019-06-03,75.72,0.44,172.0909090909091
2019-06-04,77.4,0.44,175.90909090909093
2019-06-05,78.88,0.44,179.27272727272725
2019-06-06,79.15,0.44,179.88636363636365
2019-06-07,79.56,0.44,180.8181818181818
2019-06-10,80.38,0.44,182.68181818181816
2019-06-11,80.0,0.44,181.8181818181818
2019-06-12,80.21,0.44,182.29545454545453
2019-06-13,81.09,0.44,184.29545454545456
2019-06-14,81.08,0.44,184.27272727272728
2019-06-17,80.54,0.44,183.04545454545456
2019-06-18,81.19,0.44,184.52272727272728
2019-06-19,81.53,0.44,185.29545454545456
2019-06-20,83.3,0.44,189.3181818181818
2019-06-21,81.76,0.44,185.81818181818184
2019-06-24,82.1,0.44,186.59090909090907
2019-06-25,81.56,0.44,185.36363636363637
2019-06-26,81.32,0.44,184.8181818181818
2019-06-27,81.86,0.44,186.04545454545453
2019-06-28,83.64,0.44,190.0909090909091
2019-07-01,84.41,0.44,191.8409090909091
2019-07-02,83.17,0.44,189.02272727272728
2019-07-03,83.33,0.44,189.38636363636363
2019-07-05,82.84,0.44,188.27272727272728
2019-07-08,81.7,0.44,185.6818181818182
2019-07-09,80.98,0.44,184.04545454545456
2019-07-10,80.39,0.44,182.70454545454547
2019-07-11,81.15,0.44,184.4318181818182
2019-07-12,82.5,0.44,187.5
2019-07-15,81.91,0.44,186.1590909090909
2019-07-16,82.62,0.44,187.77272727272728
2019-07-17,81.3,0.44,184.77272727272725
2019-07-18,80.46,0.44,182.86363636363635
2019-07-19,80.87,0.44,183.79545454545456
2019-07-22,80.33,0.44,182.5681818181818
2019-07-23,81.78,0.44,185.86363636363637
2019-07-24,82.34,0.44,187.13636363636365
2019-07-25,81.67,0.44,185.61363636363637
2019-07-26,81.48,0.44,185.1818181818182
2019-07-29,80.89,0.44,183.8409090909091
2019-07-30,81.12,0.44,184.36363636363637
2019-07-31,80.29,0.44,182.47727272727275
2019-08-01,78.81,0.77,102.35064935064935
2019-08-02,77.53,0.77,100.68831168831169
2019-08-05,74.6,0.77,96.88311688311687
2019-08-06,75.82,0.77,98.46753246753245
2019-08-07,76.02,0.77,98.72727272727272
2019-08-08,77.21,0.77,100.27272727272727
2019-08-09,76.82,0.77,99.76623376623375
2019-08-12,75.76,0.77,98.3896103896104
2019-08-13,77.04,0.77,100.05194805194806
2019-08-14,74.88,0.77,97.24675324675324
2019-08-15,75.15,0.77,97.5974025974026
2019-08-16,76.57,0.77,99.44155844155843
2019-08-19,76.9,0.77,99.87012987012987
2019-08-20,76.04,0.77,98.75324675324676
2019-08-21,75.97,0.77,98.66233766233766
2019-08-22,75.57,0.77,98.14285714285714
2019-08-23,73.74,0.77,95.76623376623375
2019-08-26,74.06,0.77,96.18181818181819
2019-08-27,74.28,0.77,96.46753246753246
2019-08-28,74.99,0.77,97.38961038961038
2019-08-29,76.39,0.77,99.20779220779221
2019-08-30,76.61,0.77,99.49350649350649
2019-09-03,74.64,0.77,96.93506493506493
2019-09-04,75.31,0.77,97.8051948051948
2019-09-05,77.75,0.77,100.97402597402598
2019-09-06,78.39,0.77,101.8051948051948
2019-09-09,77.5,0.77,100.64935064935065
2019-09-10,78.35,0.77,101.75324675324674
2019-09-11,79.29,0.77,102.97402597402598
2019-09-12,78.07,0.77,101.38961038961038
2019-09-13,78.67,0.77,102.16883116883118
2019-09-16,78.06,0.77,101.37662337662337
2019-09-17,78.33,0.77,101.72727272727272
2019-09-18,78.39,0.77,101.8051948051948
2019-09-19,77.95,0.77,101.23376623376623
2019-09-20,77.48,0.77,100.62337662337663
2019-09-23,77.54,0.77,100.70129870129871
2019-09-24,76.86,0.77,99.81818181818181
2019-09-25,78.56,0.77,102.02597402597402
2019-09-26,79.33,0.77,103.02597402597402
2019-09-27,80.13,0.77,104.06493506493506
2019-09-30,79.62,0.77,103.40259740259741
2019-10-01,76.83,0.77,99.77922077922078
2019-10-02,74.61,0.77,96.8961038961039
2019-10-03,75.12,0.77,97.55844155844156
2019-10-04,75.97,0.77,98.66233766233766
2019-10-07,75.57,0.77,98.14285714285714
2019-10-08,73.43,0.77,95.36363636363637
2019-10-09,74.57,0.77,96.84415584415584
2019-10-10,75.43,0.77,97.96103896103897
2019-10-11,77.63,0.77,100.81818181818181
2019-10-14,77.01,0.77,100.01298701298701
2019-10-15,78.02,0.77,101.32467532467531
2019-10-16,78.18,0.77,101.53246753246754
2019-10-17,78.81,0.77,102.35064935064935
2019-10-18,79.78,0.77,103.6103896103896
2019-10-21,81.01,0.77,105.20779220779221
2019-10-22,81.27,0.77,105.54545454545453
2019-10-23,81.6,0.77,105.97402597402596
2019-10-24,81.98,0.77,106.46753246753246
2019-10-25,83.3,0.77,108.18181818181817
2019-10-28,84.03,0.77,109.12987012987013
2019-10-29,84.77,0.77,110.09090909090908
2019-10-30,84.06,0.77,109.16883116883118
2019-10-31,76.69,0.36,213.02777777777777
2019-11-01,79.12,0.36,219.7777777777778
2019-11-04,78.65,0.36,218.47222222222226
2019-11-05,79.67,0.36,221.30555555555557
2019-11-06,78.2,0.36,217.22222222222223
2019-11-07,77.32,0.36,214.77777777777777
2019-11-08,77.33,0.36,214.80555555555557
2019-11-11,75.81,0.36,210.58333333333334
2019-11-12,76.64,0.36,212.88888888888889
2019-11-13,75.77,0.36,210.47222222222223
2019-11-14,76.51,0.36,212.5277777777778
2019-11-15,77.55,0.36,215.41666666666666
2019-11-18,77.31,0.36,214.75000000000003
2019-11-19,78.0,0.36,216.66666666666669
2019-11-20,77.47,0.36,215.19444444444446
2019-11-21,77.43,0.36,215.08333333333337
2019-11-22,76.89,0.36,213.58333333333334
2019-11-25,76.59,0.36,212.75000000000003
2019-11-26,77.15,0.36,214.30555555555557
2019-11-27,77.61,0.36,215.58333333333334
2019-11-29,77.51,0.36,215.30555555555557
2019-12-02,76.55,0.36,212.63888888888889
2019-12-03,75.54,0.36,209.83333333333337
2019-12-04,75.38,0.36,209.38888888888889
2019-12-05,74.91,0.36,208.08333333333334
2019-12-06,75.32,0.36,209.2222222222222
2019-12-09,75.4,0.36,209.44444444444446
2019-12-10,75.81,0.36,210.58333333333334
2019-12-11,76.83,0.36,213.41666666666666
2019-12-12,77.66,0.36,215.72222222222223
2019-12-13,77.72,0.36,215.88888888888889
2019-12-16,77.28,0.36,214.66666666666669
2019-12-17,77.98,0.36,216.61111111111114
2019-12-18,77.91,0.36,216.41666666666666
2019-12-19,77.59,0.36,215.5277777777778
2019-12-20,78.61,0.36,218.36111111111111
2019-12-23,78.95,0.36,219.30555555555557
2019-12-24,78.64,0.36,218.44444444444446
2019-12-26,78.6,0.36,218.33333333333331
2019-12-27,78.84,0.36,219.00000000000003
2019-12-30,78.74,0.36,218.72222222222223
2019-12-31,78.79,0.36,218.86111111111114
2020-01-02,79.85,0.36,221.80555555555554
2020-01-03,80.32,0.36,223.11111111111111
2020-01-06,79.8,0.36,221.66666666666666
2020-01-07,79.5,0.36,220.83333333333334
2020-01-08,79.77,0.36,221.58333333333334
2020-01-09,80.13,0.36,222.58333333333334
2020-01-10,79.94,0.36,222.05555555555557
2020-01-13,81.28,0.36,225.7777777777778
2020-01-14,81.37,0.36,226.0277777777778
2020-01-15,82.45,0.36,229.0277777777778
2020-01-16,83.16,0.36,231.0
2020-01-17,83.46,0.36,231.83333333333331
2020-01-21,82.4,0.36,228.8888888888889
2020-01-22,82.21,0.36,228.36111111111111
2020-01-23,82.36,0.36,228.77777777777777
2020-01-24,81.48,0.36,226.33333333333334
2020-01-27,80.22,0.36,222.83333333333334
2020-01-28,81.27,0.36,225.75
2020-01-29,83.17,0.36,231.0277777777778
2020-01-30,83.66,0.36,232.38888888888889
2020-01-31,81.66,0.36,226.83333333333334
2020-02-03,83.34,0.36,231.50000000000003
2020-02-04,86.51,0.36,240.30555555555557
2020-02-05,87.61,0.36,243.36111111111111
2020-02-06,83.12,0.36,230.8888888888889
2020-02-07,84.2,0.36,233.8888888888889
2020-02-10,85.72,0.36,238.11111111111111
2020-02-11,87.24,0.36,242.33333333333331
2020-02-12,89.13,0.36,247.58333333333334
2020-02-13,87.05,0.36,241.80555555555554
2020-02-14,88.14,0.36,244.83333333333334
2020-02-18,88.05,0.36,244.58333333333334
2020-02-19,87.96,0.36,244.33333333333331
2020-02-20,88.66,0.36,246.27777777777777
2020-02-21,88.52,0.36,245.88888888888889
2020-02-24,86.43,0.36,240.08333333333337
2020-02-25,84.33,0.36,234.25
2020-02-26,83.93,0.36,233.1388888888889
2020-02-27,80.66,0.36,224.05555555555554
2020-02-28,77.34,0.66,117.18181818181819
2020-03-02,82.29,0.66,124.68181818181819
2020-03-03,79.88,0.66,121.03030303030302
2020-03-04,85.32,0.66,129.27272727272725
2020-03-05,82.46,0.66,124.93939393939392
2020-03-06,81.22,0.66,123.06060606060605
2020-03-09,75.94,0.66,115.06060606060605
2020-03-10,76.79,0.66,116.34848484848486
2020-03-11,73.24,0.66,110.96969696969695
2020-03-12,64.82,0.66,98.2121212121212
2020-03-13,72.12,0.66,109.27272727272728
2020-03-16,65.05,0.66,98.56060606060605
2020-03-17,71.82,0.66,108.8181818181818
2020-03-18,65.49,0.66,99.22727272727272
2020-03-19,64.46,0.66,97.66666666666666
2020-03-20,59.89,0.66,90.74242424242424
2020-03-23,56.64,0.66,85.81818181818181
2020-03-24,62.0,0.66,93.93939393939394
2020-03-25,63.86,0.66,96.75757575757575
2020-03-26,68.01,0.66,103.04545454545455
2020-03-27,65.5,0.66,99.24242424242424
2020-03-30,66.24,0.66,100.36363636363635
2020-03-31,65.13,0.66,98.68181818181817
2020-04-01,59.77,0.66,90.56060606060606
2020-04-02,63.4,0.66,96.06060606060605
2020-04-03,60.5,0.66,91.66666666666666
2020-04-06,65.19,0.66,98.77272727272727
2020-04-07,66.19,0.66,100.28787878787878
2020-04-08,69.09,0.66,104.68181818181819
2020-04-09,69.34,0.66,105.06060606060606
2020-04-13,68.19,0.66,103.31818181818181
2020-04-14,70.4,0.66,106.66666666666667
2020-04-15,67.12,0.66,101.6969696969697
2020-04-16,66.58,0.66,100.87878787878788
2020-04-17,69.59,0.66,105.43939393939394
2020-04-20,69.26,0.66,104.93939393939394
2020-04-21,68.08,0.66,103.15151515151514
2020-04-22,69.18,0.66,104.81818181818183
2020-04-23,68.0,0.66,103.03030303030303
2020-04-24,68.52,0.66,103.81818181818181
2020-04-27,70.77,0.66,107.22727272727272
2020-04-28,73.46,0.66,111.30303030303028
2020-04-29,73.79,0.66,111.80303030303031
2020-04-30,71.9,0.66,108.93939393939394
2020-05-01,69.29,0.66,104.98484848484848
2020-05-04,68.55,0.66,103.86363636363636
2020-05-05,65.05,0.21,309.76190476190476
2020-05-06,63.06,0.21,300.28571428571433
2020-05-07,63.55,0.21,302.6190476190476
2020-05-08,63.0,0.21,300.0
2020-05-11,62.53,0.21,297.76190476190476
2020-05-12,59.07,0.21,281.2857142857143
2020-05-13,58.21,0.21,277.1904761904762
2020-05-14,58.95,0.21,280.7142857142857
2020-05-15,58.19,0.21,277.0952380952381
2020-05-18,62.02,0.21,295.33333333333337
2020-05-19,60.57,0.21,288.42857142857144
2020-05-20,62.08,0.21,295.61904761904765
2020-05-21,61.97,0.21,295.0952380952381
2020-05-22,62.22,0.21,296.2857142857143
2020-05-26,65.25,0.21,310.7142857142857
2020-05-27,68.86,0.21,327.9047619047619
2020-05-28,68.16,0.21,324.57142857142856
2020-05-29,66.34,0.21,315.9047619047619
2020-06-01,66.0,0.21,314.2857142857143
2020-06-02,67.9,0.21,323.33333333333337
2020-06-03,70.08,0.21,333.7142857142857
2020-06-04,70.38,0.21,335.1428571428571
2020-06-05,72.75,0.21,346.42857142857144
2020-06-08,72.3,0.21,344.2857142857143
2020-06-09,70.27,0.21,334.6190476190476
2020-06-10,68.51,0.21,326.2380952380953
2020-06-11,63.8,0.21,303.8095238095238
2020-06-12,64.16,0.21,305.5238095238095
2020-06-15,64.519997,0.21,307.238080952381
2020-06-16,66.900002,0.21,318.57143809523814
2020-06-17,67.07,0.21,319.38095238095235
2020-06-18,66.410004,0.21,316.2381142857143
2020-06-19,65.290001,0.21,310.9047666666667
2020-06-22,65.330002,0.21,311.0952476190476
2020-06-23,64.25,0.21,305.95238095238096
2020-06-24,62.450001,0.21,297.38095714285714
2020-06-25,62.16,0.21,296.0
2020-06-26,63.16,0.21,300.76190476190476
2020-06-29,64.260002,0.21,306.0000095238095
2020-06-30,64.959999,0.21,309.3333285714286
2020-07-01,63.650002,0.21,303.09524761904765
2020-07-02,65.419998,0.21,311.52380000000005
2020-07-06,67.150002,0.21,319.7619142857143
2020-07-07,66.089996,0.21,314.7142666666667
2020-07-08,65.739998,0.21,313.0476095238095
2020-07-09,66.519997,0.21,316.7618904761905
2020-07-10,66.510002,0.21,316.71429523809525
2020-07-13,67.339996,0.21,320.66664761904764
2020-07-14,73.330002,0.21,349.19048571428567
2020-07-15,74.980003,0.21,357.04763333333335
2020-07-16,74.75,0.21,355.95238095238096
2020-07-17,74.25,0.21,353.5714285714286
2020-07-20,74.169998,0.21,353.19046666666674
2020-07-21,74.43,0.21,354.4285714285715
2020-07-22,74.419998,0.21,354.3809428571429
2020-07-23,74.610001,0.21,355.28571904761907
2020-07-24,74.25,0.21,353.5714285714286
2020-07-27,75.260002,0.21,358.38096190476193
2020-07-28,74.339996,0.21,353.99998095238095
2020-07-29,77.169998,0.21,367.476180952381
2020-07-30,74.669998,0.17,439.23528235294117
2020-07-31,72.980003,0.17,429.2941352941176
2020-08-03,73.620003,0.17,433.05884117647054
2020-08-04,73.790001,0.17,434.0588294117647
2020-08-05,76.029999,0.17,447.2352882352941
2020-08-06,75.790001,0.17,445.8235352941176
