date,ILMN,ILMN_EPS,PE Ratio
2016-01-27,162.42,0.81,200.51851851851848
2016-01-28,154.25,0.81,190.43209876543207
2016-01-29,157.95,0.81,194.99999999999997
2016-02-01,158.94,0.81,196.2222222222222
2016-02-02,154.66,0.81,190.93827160493825
2016-02-03,149.46,0.81,184.5185185185185
2016-02-04,143.38,0.81,177.01234567901233
2016-02-05,136.05,0.81,167.96296296296296
2016-02-08,135.37,0.81,167.12345679012344
2016-02-09,139.49,0.81,172.20987654320987
2016-02-10,138.7,0.81,171.23456790123456
2016-02-11,138.46,0.81,170.93827160493828
2016-02-12,142.72,0.81,176.19753086419752
2016-02-16,149.11,0.81,184.08641975308643
2016-02-17,155.63,0.81,192.1358024691358
2016-02-18,150.16,0.81,185.3827160493827
2016-02-19,151.31,0.81,186.80246913580245
2016-02-22,152.93,0.81,188.80246913580245
2016-02-23,149.94,0.81,185.1111111111111
2016-02-24,149.42,0.81,184.4691358024691
2016-02-25,152.4,0.81,188.14814814814815
2016-02-26,155.31,0.81,191.74074074074073
2016-02-29,150.24,0.81,185.48148148148147
2016-03-01,159.51,0.81,196.9259259259259
2016-03-02,157.2,0.72,218.33333333333331
2016-03-03,157.45,0.72,218.68055555555554
2016-03-04,156.14,0.72,216.86111111111111
2016-03-07,161.62,0.72,224.47222222222223
2016-03-08,150.43,0.72,208.93055555555557
2016-03-09,153.0,0.72,212.5
2016-03-10,155.06,0.72,215.36111111111111
2016-03-11,158.59,0.72,220.2638888888889
2016-03-14,154.77,0.72,214.95833333333334
2016-03-15,149.98,0.72,208.30555555555554
2016-03-16,149.2,0.72,207.2222222222222
2016-03-17,147.22,0.72,204.47222222222223
2016-03-18,150.24,0.72,208.66666666666669
2016-03-21,155.13,0.72,215.45833333333334
2016-03-22,156.36,0.72,217.16666666666669
2016-03-23,152.54,0.72,211.86111111111111
2016-03-24,155.34,0.72,215.75
2016-03-28,152.13,0.72,211.29166666666666
2016-03-29,157.13,0.72,218.23611111111111
2016-03-30,157.43,0.72,218.6527777777778
2016-03-31,162.11,0.72,225.1527777777778
2016-04-01,166.86,0.72,231.75000000000003
2016-04-04,167.6,0.72,232.77777777777777
2016-04-05,163.73,0.72,227.40277777777777
2016-04-06,174.16,0.72,241.88888888888889
2016-04-07,168.21,0.72,233.62500000000003
2016-04-08,168.36,0.72,233.83333333333337
2016-04-11,169.9,0.72,235.97222222222223
2016-04-12,171.44,0.72,238.11111111111111
2016-04-13,174.01,0.72,241.68055555555554
2016-04-14,172.64,0.72,239.77777777777777
2016-04-15,173.64,0.72,241.16666666666666
2016-04-18,178.13,0.72,247.40277777777777
2016-04-19,136.88,0.72,190.11111111111111
2016-04-20,139.48,0.72,193.72222222222223
2016-04-21,144.95,0.72,201.31944444444443
2016-04-22,143.59,0.72,199.43055555555557
2016-04-25,143.07,0.72,198.70833333333334
2016-04-26,139.21,0.72,193.34722222222223
2016-04-27,138.59,0.72,192.48611111111111
2016-04-28,135.75,0.72,188.54166666666669
2016-04-29,134.99,0.72,187.48611111111114
2016-05-02,135.92,0.72,188.77777777777777
2016-05-03,133.65,0.72,185.62500000000003
2016-05-04,134.97,0.72,187.45833333333334
2016-05-05,138.9,0.72,192.91666666666669
2016-05-06,140.71,0.72,195.43055555555557
2016-05-09,141.76,0.61,232.3934426229508
2016-05-10,142.84,0.61,234.16393442622953
2016-05-11,138.86,0.61,227.6393442622951
2016-05-12,136.94,0.61,224.49180327868854
2016-05-13,136.92,0.61,224.4590163934426
2016-05-16,140.4,0.61,230.16393442622953
2016-05-17,138.77,0.61,227.49180327868854
2016-05-18,140.23,0.61,229.88524590163934
2016-05-19,138.03,0.61,226.27868852459017
2016-05-20,140.51,0.61,230.34426229508196
2016-05-23,139.83,0.61,229.22950819672133
2016-05-24,143.48,0.61,235.21311475409834
2016-05-25,143.55,0.61,235.32786885245903
2016-05-26,143.12,0.61,234.62295081967216
2016-05-27,143.85,0.61,235.81967213114754
2016-05-31,144.83,0.61,237.42622950819674
2016-06-01,145.78,0.61,238.98360655737704
2016-06-02,147.1,0.61,241.14754098360655
2016-06-03,145.54,0.61,238.59016393442622
2016-06-06,147.6,0.61,241.9672131147541
2016-06-07,144.95,0.61,237.62295081967213
2016-06-08,145.26,0.61,238.1311475409836
2016-06-09,143.42,0.61,235.11475409836063
2016-06-10,141.62,0.61,232.16393442622953
2016-06-13,139.71,0.61,229.0327868852459
2016-06-14,137.77,0.61,225.85245901639345
2016-06-15,136.73,0.61,224.14754098360655
2016-06-16,136.34,0.61,223.5081967213115
2016-06-17,137.05,0.61,224.672131147541
2016-06-20,140.1,0.61,229.67213114754097
2016-06-21,139.05,0.61,227.95081967213116
2016-06-22,140.89,0.61,230.9672131147541
2016-06-23,146.59,0.61,240.31147540983608
2016-06-24,138.91,0.61,227.72131147540983
2016-06-27,135.48,0.61,222.09836065573768
2016-06-28,135.01,0.61,221.327868852459
2016-06-29,137.58,0.61,225.5409836065574
2016-06-30,140.38,0.61,230.1311475409836
2016-07-01,140.73,0.61,230.70491803278688
2016-07-05,138.67,0.61,227.327868852459
2016-07-06,140.79,0.61,230.80327868852459
2016-07-07,140.06,0.61,229.6065573770492
2016-07-08,141.25,0.61,231.55737704918033
2016-07-11,139.64,0.61,228.91803278688522
2016-07-12,148.99,0.61,244.24590163934428
2016-07-13,145.86,0.61,239.1147540983607
2016-07-14,147.23,0.61,241.36065573770492
2016-07-15,148.71,0.61,243.78688524590166
2016-07-18,149.57,0.61,245.19672131147541
2016-07-19,148.68,0.61,243.7377049180328
2016-07-20,152.59,0.61,250.14754098360658
2016-07-21,151.31,0.61,248.04918032786887
2016-07-22,150.76,0.61,247.14754098360655
2016-07-25,150.64,0.61,246.95081967213113
2016-07-26,150.1,0.61,246.0655737704918
2016-07-27,162.25,0.61,265.9836065573771
2016-07-28,166.42,0.61,272.8196721311475
2016-07-29,166.35,0.61,272.7049180327869
2016-08-01,170.65,0.61,279.75409836065575
2016-08-02,166.92,0.83,201.10843373493975
2016-08-03,165.05,0.83,198.855421686747
2016-08-04,165.66,0.83,199.59036144578315
2016-08-05,166.53,0.83,200.63855421686748
2016-08-08,166.46,0.83,200.5542168674699
2016-08-09,165.59,0.83,199.50602409638554
2016-08-10,165.98,0.83,199.97590361445782
2016-08-11,168.02,0.83,202.43373493975906
2016-08-12,166.99,0.83,201.19277108433738
2016-08-15,173.36,0.83,208.8674698795181
2016-08-16,169.65,0.83,204.3975903614458
2016-08-17,169.15,0.83,203.7951807228916
2016-08-18,172.37,0.83,207.67469879518075
2016-08-19,171.67,0.83,206.83132530120483
2016-08-22,173.75,0.83,209.33734939759037
2016-08-23,172.79,0.83,208.18072289156626
2016-08-24,169.54,0.83,204.26506024096386
2016-08-25,169.48,0.83,204.19277108433735
2016-08-26,172.21,0.83,207.4819277108434
2016-08-29,170.42,0.83,205.32530120481928
2016-08-30,168.99,0.83,203.60240963855424
2016-08-31,168.34,0.83,202.81927710843374
2016-09-01,168.56,0.83,203.0843373493976
2016-09-02,167.9,0.83,202.28915662650604
2016-09-06,170.18,0.83,205.03614457831327
2016-09-07,169.58,0.83,204.31325301204822
2016-09-08,170.07,0.83,204.90361445783134
2016-09-09,164.85,0.83,198.6144578313253
2016-09-12,170.71,0.83,205.67469879518075
2016-09-13,170.15,0.83,205.00000000000003
2016-09-14,171.78,0.83,206.96385542168676
2016-09-15,174.94,0.83,210.7710843373494
2016-09-16,172.97,0.83,208.3975903614458
2016-09-19,173.15,0.83,208.61445783132532
2016-09-20,175.8,0.83,211.80722891566268
2016-09-21,178.45,0.83,215.0
2016-09-22,179.34,0.83,216.0722891566265
2016-09-23,179.33,0.83,216.06024096385545
2016-09-26,178.47,0.83,215.02409638554218
2016-09-27,180.35,0.83,217.28915662650604
2016-09-28,180.98,0.83,218.04819277108433
2016-09-29,176.56,0.83,212.72289156626508
2016-09-30,181.66,0.83,218.86746987951807
2016-10-03,182.23,0.83,219.55421686746988
2016-10-04,181.22,0.83,218.33734939759037
2016-10-05,186.17,0.83,224.3012048192771
2016-10-06,184.93,0.83,222.80722891566268
2016-10-07,184.49,0.83,222.27710843373495
2016-10-10,184.85,0.83,222.710843373494
2016-10-11,138.99,0.83,167.4578313253012
2016-10-12,136.18,0.83,164.0722891566265
2016-10-13,137.17,0.83,165.26506024096386
2016-10-14,138.0,0.83,166.26506024096386
2016-10-17,141.23,0.83,170.15662650602408
2016-10-18,145.22,0.83,174.96385542168676
2016-10-19,146.72,0.83,176.7710843373494
2016-10-20,142.83,0.83,172.0843373493976
2016-10-21,141.8,0.83,170.84337349397592
2016-10-24,142.27,0.83,171.40963855421688
2016-10-25,138.18,0.83,166.4819277108434
2016-10-26,139.95,0.83,168.6144578313253
2016-10-27,139.29,0.83,167.81927710843374
2016-10-28,138.63,0.83,167.02409638554218
2016-10-31,136.14,0.83,164.02409638554215
2016-11-01,139.5,0.83,168.0722891566265
2016-11-02,135.66,0.83,163.44578313253012
2016-11-03,134.39,0.83,161.9156626506024
2016-11-04,134.63,0.83,162.20481927710844
2016-11-07,137.08,0.83,165.1566265060241
2016-11-08,137.7,0.85,162.0
2016-11-09,133.13,0.85,156.6235294117647
2016-11-10,138.37,0.85,162.78823529411767
2016-11-11,137.71,0.85,162.01176470588237
2016-11-14,136.38,0.85,160.4470588235294
2016-11-15,136.8,0.85,160.94117647058826
2016-11-16,134.87,0.85,158.67058823529413
2016-11-17,134.09,0.85,157.75294117647059
2016-11-18,131.87,0.85,155.14117647058825
2016-11-21,137.55,0.85,161.82352941176472
2016-11-22,134.75,0.85,158.52941176470588
2016-11-23,134.43,0.85,158.1529411764706
2016-11-25,135.19,0.85,159.04705882352943
2016-11-28,136.18,0.85,160.21176470588236
2016-11-29,136.53,0.85,160.6235294117647
2016-11-30,133.14,0.85,156.63529411764705
2016-12-01,127.72,0.85,150.25882352941176
2016-12-02,127.9,0.85,150.47058823529412
2016-12-05,127.92,0.85,150.49411764705883
2016-12-06,126.4,0.85,148.7058823529412
2016-12-07,122.02,0.85,143.5529411764706
2016-12-08,123.48,0.85,145.27058823529413
2016-12-09,123.2,0.85,144.94117647058823
2016-12-12,124.0,0.85,145.88235294117646
2016-12-13,126.7,0.85,149.05882352941177
2016-12-14,125.45,0.85,147.58823529411765
2016-12-15,132.0,0.85,155.29411764705884
2016-12-16,131.01,0.85,154.12941176470588
2016-12-19,129.65,0.85,152.52941176470588
2016-12-20,128.05,0.85,150.64705882352942
2016-12-21,127.82,0.85,150.3764705882353
2016-12-22,126.77,0.85,149.14117647058822
2016-12-23,128.75,0.85,151.47058823529412
2016-12-27,128.94,0.85,151.69411764705882
2016-12-28,127.93,0.85,150.5058823529412
2016-12-29,128.72,0.85,151.43529411764706
2016-12-30,128.04,0.85,150.63529411764705
2017-01-03,131.13,0.85,154.27058823529413
2017-01-04,135.18,0.85,159.03529411764708
2017-01-05,134.56,0.85,158.30588235294118
2017-01-06,141.49,0.85,166.45882352941177
2017-01-09,141.54,0.85,166.5176470588235
2017-01-10,165.04,0.85,194.16470588235293
2017-01-11,162.35,0.85,191.0
2017-01-12,162.84,0.85,191.5764705882353
2017-01-13,162.57,0.85,191.25882352941176
2017-01-17,160.47,0.85,188.78823529411764
2017-01-18,161.23,0.85,189.68235294117648
2017-01-19,160.58,0.85,188.91764705882355
2017-01-20,159.74,0.85,187.9294117647059
2017-01-23,160.89,0.85,189.28235294117647
2017-01-24,160.48,0.85,188.79999999999998
2017-01-25,161.07,0.85,189.49411764705883
2017-01-26,160.13,0.85,188.38823529411764
2017-01-27,160.99,0.85,189.4
2017-01-30,159.28,0.85,187.38823529411766
2017-01-31,160.1,0.85,188.35294117647058
2017-02-01,161.58,0.85,190.09411764705885
2017-02-02,162.89,0.85,191.63529411764705
2017-02-03,162.15,0.85,190.76470588235296
2017-02-06,162.52,0.85,191.20000000000002
2017-02-07,162.85,0.85,191.58823529411765
2017-02-08,162.96,0.85,191.71764705882353
2017-02-09,163.14,0.85,191.92941176470586
2017-02-10,163.04,0.85,191.81176470588235
2017-02-13,163.84,0.85,192.75294117647059
2017-02-14,164.46,0.8,205.575
2017-02-15,163.29,0.8,204.11249999999998
2017-02-16,161.3,0.8,201.625
2017-02-17,163.37,0.8,204.2125
2017-02-21,162.15,0.8,202.6875
2017-02-22,162.3,0.8,202.875
2017-02-23,161.01,0.8,201.2625
2017-02-24,160.0,0.8,200.0
2017-02-27,166.82,0.8,208.52499999999998
2017-02-28,167.4,0.8,209.25
2017-03-01,168.8,0.8,211.0
2017-03-02,167.72,0.8,209.64999999999998
2017-03-03,168.5,0.8,210.625
2017-03-06,166.69,0.8,208.36249999999998
2017-03-07,165.58,0.8,206.975
2017-03-08,164.4,0.8,205.5
2017-03-09,164.48,0.8,205.59999999999997
2017-03-10,167.22,0.8,209.02499999999998
2017-03-13,166.91,0.8,208.6375
2017-03-14,164.83,0.8,206.0375
2017-03-15,165.95,0.8,207.43749999999997
2017-03-16,159.46,0.8,199.325
2017-03-17,160.42,0.8,200.52499999999998
2017-03-20,163.49,0.8,204.3625
2017-03-21,163.5,0.8,204.375
2017-03-22,167.79,0.8,209.73749999999998
2017-03-23,167.69,0.8,209.61249999999998
2017-03-24,170.58,0.8,213.225
2017-03-27,172.29,0.8,215.36249999999998
2017-03-28,170.81,0.8,213.5125
2017-03-29,172.66,0.8,215.825
2017-03-30,173.16,0.8,216.45
2017-03-31,170.64,0.8,213.29999999999998
2017-04-03,170.75,0.8,213.4375
2017-04-04,169.92,0.8,212.39999999999998
2017-04-05,167.48,0.8,209.34999999999997
2017-04-06,170.44,0.8,213.04999999999998
2017-04-07,172.39,0.8,215.48749999999998
2017-04-10,171.52,0.8,214.4
2017-04-11,175.01,0.8,218.7625
2017-04-12,172.95,0.8,216.18749999999997
2017-04-13,173.68,0.8,217.1
2017-04-17,174.42,0.8,218.02499999999998
2017-04-18,175.29,0.8,219.11249999999998
2017-04-19,178.03,0.8,222.5375
2017-04-20,177.16,0.8,221.45
2017-04-21,175.29,0.8,219.11249999999998
2017-04-24,180.2,0.8,225.24999999999997
2017-04-25,181.5,0.8,226.875
2017-04-26,184.58,0.8,230.725
2017-04-27,183.74,0.8,229.675
2017-04-28,184.86,0.8,231.07500000000002
2017-05-01,186.81,0.8,233.5125
2017-05-02,186.71,0.8,233.3875
2017-05-03,187.72,0.8,234.64999999999998
2017-05-04,188.85,0.8,236.06249999999997
2017-05-05,187.14,2.5,74.856
2017-05-08,184.65,2.5,73.86
2017-05-09,183.59,2.5,73.436
2017-05-10,182.11,2.5,72.84400000000001
2017-05-11,181.74,2.5,72.696
2017-05-12,182.38,2.5,72.952
2017-05-15,180.05,2.5,72.02000000000001
2017-05-16,178.24,2.5,71.296
2017-05-17,175.56,2.5,70.224
2017-05-18,175.89,2.5,70.356
2017-05-19,177.01,2.5,70.804
2017-05-22,174.92,2.5,69.96799999999999
2017-05-23,174.72,2.5,69.888
2017-05-24,174.48,2.5,69.792
2017-05-25,173.76,2.5,69.50399999999999
2017-05-26,175.91,2.5,70.364
2017-05-30,173.58,2.5,69.432
2017-05-31,177.36,2.5,70.944
2017-06-01,180.65,2.5,72.26
2017-06-02,183.79,2.5,73.51599999999999
2017-06-05,181.51,2.5,72.604
2017-06-06,179.45,2.5,71.78
2017-06-07,179.15,2.5,71.66
2017-06-08,177.69,2.5,71.076
2017-06-09,174.08,2.5,69.632
2017-06-12,171.46,2.5,68.584
2017-06-13,173.46,2.5,69.384
2017-06-14,172.59,2.5,69.036
2017-06-15,172.04,2.5,68.816
2017-06-16,171.86,2.5,68.744
2017-06-19,176.6,2.5,70.64
2017-06-20,175.3,2.5,70.12
2017-06-21,177.38,2.5,70.952
2017-06-22,182.99,2.5,73.196
2017-06-23,185.28,2.5,74.112
2017-06-26,180.89,2.5,72.356
2017-06-27,176.36,2.5,70.54400000000001
2017-06-28,181.0,2.5,72.4
2017-06-29,176.75,2.5,70.7
2017-06-30,173.52,2.5,69.408
2017-07-03,174.13,2.5,69.652
2017-07-05,174.35,2.5,69.74
2017-07-06,172.32,2.5,68.928
2017-07-07,172.11,2.5,68.84400000000001
2017-07-10,169.0,2.5,67.6
2017-07-11,173.15,2.5,69.26
2017-07-12,173.23,2.5,69.292
2017-07-13,173.0,2.5,69.2
2017-07-14,172.33,2.5,68.932
2017-07-17,171.74,2.5,68.696
2017-07-18,173.66,2.5,69.464
2017-07-19,173.88,2.5,69.55199999999999
2017-07-20,171.97,2.5,68.788
2017-07-21,172.75,2.5,69.1
2017-07-24,173.99,2.5,69.596
2017-07-25,173.85,2.5,69.53999999999999
2017-07-26,176.3,2.5,70.52000000000001
2017-07-27,174.33,2.5,69.732
2017-07-28,174.92,2.5,69.96799999999999
2017-07-31,173.85,2.5,69.53999999999999
2017-08-01,172.3,2.5,68.92
2017-08-02,197.85,2.5,79.14
2017-08-03,198.46,0.88,225.52272727272728
2017-08-04,194.47,0.88,220.98863636363637
2017-08-07,199.58,0.88,226.79545454545456
2017-08-08,197.61,0.88,224.5568181818182
2017-08-09,199.23,0.88,226.39772727272725
2017-08-10,194.65,0.88,221.1931818181818
2017-08-11,194.25,0.88,220.73863636363637
2017-08-14,194.8,0.88,221.36363636363637
2017-08-15,193.92,0.88,220.36363636363635
2017-08-16,194.15,0.88,220.625
2017-08-17,191.2,0.88,217.27272727272725
2017-08-18,189.32,0.88,215.13636363636363
2017-08-21,190.68,0.88,216.6818181818182
2017-08-22,194.76,0.88,221.3181818181818
2017-08-23,193.62,0.88,220.02272727272728
2017-08-24,193.96,0.88,220.4090909090909
2017-08-25,192.19,0.88,218.39772727272728
2017-08-28,197.05,0.88,223.92045454545456
2017-08-29,195.94,0.88,222.6590909090909
2017-08-30,199.74,0.88,226.97727272727275
2017-08-31,204.46,0.88,232.3409090909091
2017-09-01,207.15,0.88,235.39772727272728
2017-09-05,207.22,0.88,235.47727272727272
2017-09-06,207.42,0.88,235.70454545454544
2017-09-07,210.2,0.88,238.86363636363635
2017-09-08,209.68,0.88,238.27272727272728
2017-09-11,212.24,0.88,241.1818181818182
2017-09-12,213.93,0.88,243.10227272727275
2017-09-13,213.43,0.88,242.5340909090909
2017-09-14,211.04,0.88,239.8181818181818
2017-09-15,210.72,0.88,239.45454545454544
2017-09-18,209.4,0.88,237.95454545454547
2017-09-19,204.95,0.88,232.89772727272725
2017-09-20,203.09,0.88,230.7840909090909
2017-09-21,200.24,0.88,227.54545454545456
2017-09-22,201.41,0.88,228.875
2017-09-25,201.38,0.88,228.8409090909091
2017-09-26,198.44,0.88,225.5
2017-09-27,197.76,0.88,224.72727272727272
2017-09-28,199.0,0.88,226.13636363636363
2017-09-29,199.2,0.88,226.36363636363635
2017-10-02,202.23,0.88,229.80681818181816
2017-10-03,202.46,0.88,230.0681818181818
2017-10-04,205.77,0.88,233.82954545454547
2017-10-05,205.78,0.88,233.8409090909091
2017-10-06,204.18,0.88,232.02272727272728
2017-10-09,203.27,0.88,230.98863636363637
2017-10-10,204.15,0.88,231.98863636363637
2017-10-11,206.69,0.88,234.875
2017-10-12,208.24,0.88,236.63636363636365
2017-10-13,206.92,0.88,235.13636363636363
2017-10-16,206.23,0.88,234.35227272727272
2017-10-17,206.48,0.88,234.63636363636363
2017-10-18,205.62,0.88,233.6590909090909
2017-10-19,205.18,0.88,233.1590909090909
2017-10-20,209.88,0.88,238.5
2017-10-23,211.55,0.88,240.39772727272728
2017-10-24,210.82,0.88,239.5681818181818
2017-10-25,204.85,1.11,184.54954954954954
2017-10-26,208.31,1.11,187.66666666666666
2017-10-27,210.04,1.11,189.2252252252252
2017-10-30,203.81,1.11,183.6126126126126
2017-10-31,205.19,1.11,184.85585585585585
2017-11-01,207.74,1.11,187.15315315315314
2017-11-02,208.82,1.11,188.1261261261261
2017-11-03,213.99,1.11,192.78378378378378
2017-11-06,209.19,1.11,188.45945945945945
2017-11-07,211.74,1.11,190.75675675675674
2017-11-08,211.2,1.11,190.27027027027023
2017-11-09,209.61,1.11,188.83783783783784
2017-11-10,208.94,1.11,188.2342342342342
2017-11-13,209.14,1.11,188.41441441441438
2017-11-14,206.05,1.11,185.63063063063063
2017-11-15,205.42,1.11,185.06306306306303
2017-11-16,208.51,1.11,187.84684684684683
2017-11-17,209.02,1.11,188.3063063063063
2017-11-20,210.67,1.11,189.79279279279277
2017-11-21,212.05,1.11,191.03603603603602
2017-11-22,215.35,1.11,194.009009009009
2017-11-24,214.86,1.11,193.56756756756755
2017-11-27,223.84,1.11,201.65765765765764
2017-11-28,226.28,1.11,203.85585585585585
2017-11-29,227.48,1.11,204.93693693693692
2017-11-30,230.03,1.11,207.2342342342342
2017-12-01,225.24,1.11,202.9189189189189
2017-12-04,213.45,1.11,192.29729729729726
2017-12-05,211.06,1.11,190.14414414414412
2017-12-06,213.98,1.11,192.77477477477476
2017-12-07,214.67,1.11,193.39639639639637
2017-12-08,217.65,1.11,196.08108108108107
2017-12-11,214.11,1.11,192.89189189189187
2017-12-12,212.64,1.11,191.56756756756755
2017-12-13,214.55,1.11,193.28828828828827
2017-12-14,210.85,1.11,189.95495495495493
2017-12-15,216.55,1.11,195.0900900900901
2017-12-18,217.29,1.11,195.75675675675674
2017-12-19,214.74,1.11,193.45945945945945
2017-12-20,216.44,1.11,194.99099099099098
2017-12-21,214.57,1.11,193.30630630630628
2017-12-22,215.72,1.11,194.34234234234233
2017-12-26,214.21,1.11,192.98198198198196
2017-12-27,215.46,1.11,194.1081081081081
2017-12-28,217.52,1.11,195.96396396396395
2017-12-29,218.49,1.11,196.83783783783784
2018-01-02,224.03,1.11,201.82882882882882
2018-01-03,230.32,1.11,207.49549549549548
2018-01-04,232.99,1.11,209.9009009009009
2018-01-05,228.17,1.11,205.55855855855853
2018-01-08,227.06,1.11,204.55855855855853
2018-01-09,242.8,1.11,218.73873873873873
2018-01-10,242.59,1.11,218.54954954954954
2018-01-11,240.04,1.11,216.25225225225222
2018-01-12,244.72,1.11,220.46846846846844
2018-01-16,241.42,1.11,217.49549549549548
2018-01-17,242.05,1.11,218.06306306306305
2018-01-18,241.31,1.11,217.39639639639637
2018-01-19,243.55,1.11,219.4144144144144
2018-01-22,245.19,1.11,220.89189189189187
2018-01-23,242.94,1.11,218.86486486486484
2018-01-24,242.49,1.11,218.45945945945945
2018-01-25,243.39,1.11,219.27027027027023
2018-01-26,244.83,1.11,220.56756756756755
2018-01-29,241.78,1.11,217.8198198198198
2018-01-30,241.18,1.11,217.27927927927928
2018-01-31,232.64,1.11,209.58558558558556
2018-02-01,230.29,1.11,207.46846846846844
2018-02-02,220.18,1.11,198.36036036036035
2018-02-05,213.0,1.11,191.89189189189187
2018-02-06,220.8,1.11,198.9189189189189
2018-02-07,221.2,1.11,199.27927927927925
2018-02-08,209.54,1.11,188.77477477477476
2018-02-09,217.19,1.11,195.66666666666666
2018-02-12,221.03,1.11,199.1261261261261
2018-02-13,220.44,0.47,469.0212765957447
2018-02-14,223.11,0.47,474.7021276595745
2018-02-15,229.13,0.47,487.51063829787233
2018-02-16,229.2,0.47,487.6595744680851
2018-02-20,226.57,0.47,482.06382978723406
2018-02-21,227.91,0.47,484.9148936170213
2018-02-22,226.74,0.47,482.42553191489367
2018-02-23,233.84,0.47,497.53191489361706
2018-02-26,233.43,0.47,496.65957446808517
2018-02-27,229.73,0.47,488.7872340425532
2018-02-28,228.02,0.47,485.14893617021283
2018-03-01,224.54,0.47,477.74468085106383
2018-03-02,229.19,0.47,487.63829787234044
2018-03-05,230.88,0.47,491.2340425531915
2018-03-06,235.76,0.47,501.6170212765958
2018-03-07,241.2,0.47,513.1914893617021
2018-03-08,243.52,0.47,518.1276595744681
2018-03-09,250.12,0.47,532.1702127659574
2018-03-12,253.17,0.47,538.6595744680851
2018-03-13,253.54,0.47,539.4468085106383
2018-03-14,251.79,0.47,535.7234042553191
2018-03-15,251.61,0.47,535.340425531915
2018-03-16,253.91,0.47,540.2340425531916
2018-03-19,248.73,0.47,529.2127659574468
2018-03-20,252.65,0.47,537.5531914893618
2018-03-21,246.84,0.47,525.1914893617021
2018-03-22,241.12,0.47,513.0212765957447
2018-03-23,235.36,0.47,500.76595744680856
2018-03-26,242.28,0.47,515.4893617021277
2018-03-27,237.37,0.47,505.0425531914894
2018-03-28,234.99,0.47,499.9787234042554
2018-03-29,236.42,0.47,503.02127659574467
2018-04-02,229.93,0.47,489.21276595744683
2018-04-03,229.94,0.47,489.2340425531915
2018-04-04,237.77,0.47,505.89361702127667
2018-04-05,236.37,0.47,502.91489361702133
2018-04-06,228.17,0.47,485.468085106383
2018-04-09,230.18,0.47,489.7446808510639
2018-04-10,238.92,0.47,508.3404255319149
2018-04-11,237.67,0.47,505.6808510638298
2018-04-12,242.09,0.47,515.0851063829788
2018-04-13,241.44,0.47,513.7021276595744
2018-04-16,245.19,0.47,521.6808510638298
2018-04-17,248.48,0.47,528.6808510638298
2018-04-18,250.0,0.47,531.9148936170213
2018-04-19,245.84,0.47,523.0638297872341
2018-04-20,244.6,0.47,520.4255319148937
2018-04-23,245.85,0.47,523.0851063829788
2018-04-24,238.5,0.47,507.44680851063833
2018-04-25,231.19,1.42,162.8098591549296
2018-04-26,242.63,1.42,170.8661971830986
2018-04-27,244.45,1.42,172.14788732394365
2018-04-30,240.93,1.42,169.66901408450707
2018-05-01,242.99,1.42,171.11971830985917
2018-05-02,240.5,1.42,169.3661971830986
2018-05-03,239.93,1.42,168.96478873239437
2018-05-04,244.82,1.42,172.40845070422534
2018-05-07,256.89,1.42,180.90845070422534
2018-05-08,256.1,1.42,180.35211267605635
2018-05-09,262.52,1.42,184.8732394366197
2018-05-10,264.98,1.42,186.60563380281693
2018-05-11,266.99,1.42,188.0211267605634
2018-05-14,269.44,1.42,189.74647887323945
2018-05-15,263.75,1.42,185.73943661971833
2018-05-16,268.84,1.42,189.3239436619718
2018-05-17,268.45,1.42,189.0492957746479
2018-05-18,269.67,1.42,189.90845070422537
2018-05-21,268.29,1.42,188.93661971830988
2018-05-22,270.8,1.42,190.7042253521127
2018-05-23,271.73,1.42,191.3591549295775
2018-05-24,270.83,1.42,190.72535211267606
2018-05-25,266.22,1.42,187.47887323943664
2018-05-29,266.32,1.42,187.5492957746479
2018-05-30,272.39,1.42,191.82394366197184
2018-05-31,272.44,1.42,191.85915492957747
2018-06-01,276.33,1.42,194.59859154929578
2018-06-04,280.26,1.42,197.3661971830986
2018-06-05,279.1,1.42,196.5492957746479
2018-06-06,285.25,1.42,200.88028169014086
2018-06-07,280.71,1.42,197.68309859154928
2018-06-08,282.03,1.42,198.61267605633802
2018-06-11,284.13,1.42,200.09154929577466
2018-06-12,292.07,1.42,205.6830985915493
2018-06-13,287.24,1.42,202.2816901408451
2018-06-14,290.16,1.42,204.3380281690141
2018-06-15,288.75,1.42,203.34507042253523
2018-06-18,288.85,1.42,203.4154929577465
2018-06-19,285.74,1.42,201.22535211267606
2018-06-20,287.65,1.42,202.57042253521126
2018-06-21,286.05,1.42,201.443661971831
2018-06-22,282.65,1.42,199.04929577464787
2018-06-25,274.46,1.42,193.28169014084506
2018-06-26,275.51,1.42,194.0211267605634
2018-06-27,270.58,1.42,190.54929577464787
2018-06-28,275.54,1.42,194.04225352112678
2018-06-29,279.29,1.42,196.6830985915493
2018-07-02,279.04,1.42,196.50704225352115
2018-07-03,280.77,1.42,197.72535211267606
2018-07-05,280.49,1.42,197.5281690140845
2018-07-06,286.13,1.42,201.5
2018-07-09,288.76,1.42,203.35211267605635
2018-07-10,291.44,1.42,205.2394366197183
2018-07-11,294.56,1.42,207.43661971830988
2018-07-12,304.69,1.42,214.57042253521126
2018-07-13,306.99,1.42,216.19014084507043
2018-07-16,301.99,1.42,212.66901408450707
2018-07-17,305.49,1.42,215.13380281690144
