date,NCLH,NCLH_EPS,PE Ratio
2015-08-12,58.45,0.71,82.32394366197184
2015-08-13,59.39,0.71,83.64788732394366
2015-08-14,59.4,0.71,83.66197183098592
2015-08-17,60.12,0.71,84.67605633802818
2015-08-18,60.03,0.71,84.54929577464789
2015-08-19,59.72,0.71,84.11267605633803
2015-08-20,57.0,0.71,80.28169014084507
2015-08-21,56.1,0.71,79.01408450704226
2015-08-24,54.93,0.71,77.36619718309859
2015-08-25,54.79,0.71,77.16901408450704
2015-08-26,56.86,0.71,80.08450704225352
2015-08-27,57.76,0.71,81.35211267605634
2015-08-28,57.74,0.71,81.32394366197184
2015-08-31,57.6,0.71,81.12676056338029
2015-09-01,55.95,0.71,78.80281690140846
2015-09-02,57.4,0.71,80.84507042253522
2015-09-03,57.6,0.71,81.12676056338029
2015-09-04,57.19,0.71,80.54929577464789
2015-09-08,58.84,0.71,82.87323943661973
2015-09-09,59.75,0.71,84.1549295774648
2015-09-10,59.77,0.71,84.18309859154931
2015-09-11,60.93,0.71,85.8169014084507
2015-09-14,61.4,0.71,86.47887323943662
2015-09-15,61.81,0.71,87.05633802816902
2015-09-16,62.3,0.71,87.74647887323944
2015-09-17,62.1,0.71,87.46478873239437
2015-09-18,61.36,0.71,86.42253521126761
2015-09-21,62.32,0.71,87.77464788732395
2015-09-22,60.21,0.71,84.80281690140846
2015-09-23,62.2,0.71,87.60563380281691
2015-09-24,61.46,0.71,86.56338028169014
2015-09-25,60.68,0.71,85.46478873239437
2015-09-28,57.49,0.71,80.9718309859155
2015-09-29,56.08,0.71,78.98591549295774
2015-09-30,57.3,0.71,80.70422535211267
2015-10-01,57.34,0.71,80.7605633802817
2015-10-02,58.46,0.71,82.3380281690141
2015-10-05,58.98,0.71,83.07042253521126
2015-10-06,56.85,0.71,80.07042253521128
2015-10-07,57.1,0.71,80.42253521126761
2015-10-08,57.11,0.71,80.43661971830986
2015-10-09,57.95,0.71,81.61971830985917
2015-10-12,59.79,0.71,84.21126760563381
2015-10-13,59.35,0.71,83.59154929577466
2015-10-14,56.82,0.71,80.02816901408451
2015-10-15,60.45,0.71,85.14084507042254
2015-10-16,60.0,0.71,84.50704225352113
2015-10-19,61.0,0.71,85.91549295774648
2015-10-20,60.84,0.71,85.69014084507043
2015-10-21,60.2,0.71,84.7887323943662
2015-10-22,60.9,0.71,85.77464788732395
2015-10-23,62.24,0.71,87.66197183098592
2015-10-26,63.23,0.71,89.05633802816901
2015-10-27,63.63,0.71,89.61971830985917
2015-10-28,62.47,0.71,87.98591549295774
2015-10-29,63.37,0.71,89.25352112676056
2015-10-30,63.62,0.71,89.6056338028169
2015-11-02,63.76,0.71,89.80281690140845
2015-11-03,60.55,0.71,85.28169014084507
2015-11-04,58.94,1.11,53.09909909909909
2015-11-05,59.71,1.11,53.79279279279279
2015-11-06,60.56,1.11,54.55855855855856
2015-11-09,58.75,1.11,52.927927927927925
2015-11-10,58.49,1.11,52.69369369369369
2015-11-11,58.25,1.11,52.47747747747747
2015-11-12,57.09,1.11,51.43243243243243
2015-11-13,55.2,1.11,49.729729729729726
2015-11-16,54.33,1.11,48.94594594594594
2015-11-17,54.86,1.11,49.423423423423415
2015-11-18,55.73,1.11,50.2072072072072
2015-11-19,56.86,1.11,51.22522522522522
2015-11-20,57.13,1.11,51.468468468468465
2015-11-23,58.3,1.11,52.522522522522515
2015-11-24,57.23,1.11,51.55855855855855
2015-11-25,57.53,1.11,51.828828828828826
2015-11-27,57.82,1.11,52.09009009009009
2015-11-30,57.44,1.11,51.74774774774774
2015-12-01,58.7,1.11,52.88288288288288
2015-12-02,57.93,1.11,52.189189189189186
2015-12-03,57.29,1.11,51.61261261261261
2015-12-04,58.27,1.11,52.4954954954955
2015-12-07,58.76,1.11,52.93693693693693
2015-12-08,58.61,1.11,52.801801801801794
2015-12-09,57.03,1.11,51.37837837837837
2015-12-10,58.53,1.11,52.729729729729726
2015-12-11,58.47,1.11,52.67567567567567
2015-12-14,59.46,1.11,53.567567567567565
2015-12-15,58.5,1.11,52.702702702702695
2015-12-16,59.79,1.11,53.864864864864856
2015-12-17,57.11,1.11,51.45045045045045
2015-12-18,56.86,1.11,51.22522522522522
2015-12-21,59.04,1.11,53.189189189189186
2015-12-22,58.84,1.11,53.009009009009006
2015-12-23,58.47,1.11,52.67567567567567
2015-12-24,58.61,1.11,52.801801801801794
2015-12-28,58.02,1.11,52.27027027027027
2015-12-29,59.53,1.11,53.63063063063063
2015-12-30,59.51,1.11,53.61261261261261
2015-12-31,58.6,1.11,52.79279279279279
2016-01-04,57.99,1.11,52.24324324324324
2016-01-05,57.71,1.11,51.99099099099099
2016-01-06,56.97,1.11,51.324324324324316
2016-01-07,55.72,1.11,50.19819819819819
2016-01-08,55.07,1.11,49.61261261261261
2016-01-11,56.0,1.11,50.45045045045045
2016-01-12,55.85,1.11,50.31531531531531
2016-01-13,52.31,1.11,47.126126126126124
2016-01-14,50.8,1.11,45.76576576576576
2016-01-15,47.82,1.11,43.08108108108108
2016-01-19,47.2,1.11,42.52252252252252
2016-01-20,47.28,1.11,42.59459459459459
2016-01-21,47.9,1.11,43.15315315315315
2016-01-22,47.98,1.11,43.225225225225216
2016-01-25,47.32,1.11,42.63063063063063
2016-01-26,48.61,1.11,43.79279279279279
2016-01-27,45.23,1.11,40.74774774774774
2016-01-28,42.46,1.11,38.25225225225225
2016-01-29,45.37,1.11,40.87387387387387
2016-02-01,47.06,1.11,42.3963963963964
2016-02-02,43.02,1.11,38.75675675675676
2016-02-03,41.96,1.11,37.8018018018018
2016-02-04,42.5,1.11,38.288288288288285
2016-02-05,39.46,1.11,35.549549549549546
2016-02-08,38.2,1.11,34.414414414414416
2016-02-09,39.18,1.11,35.29729729729729
2016-02-10,38.74,1.11,34.9009009009009
2016-02-11,39.0,1.11,35.13513513513513
2016-02-12,39.33,1.11,35.43243243243243
2016-02-16,40.56,1.11,36.54054054054054
2016-02-17,42.83,1.11,38.585585585585584
2016-02-18,41.85,1.11,37.7027027027027
2016-02-19,42.49,1.11,38.27927927927928
2016-02-22,44.08,1.11,39.71171171171171
2016-02-23,46.85,1.11,42.207207207207205
2016-02-24,47.9,1.11,43.15315315315315
2016-02-25,48.66,1.11,43.83783783783783
2016-02-26,49.64,1.11,44.72072072072072
2016-02-29,49.13,-0.08,-614.125
2016-03-01,50.31,-0.08,-628.875
2016-03-02,50.53,-0.08,-631.625
2016-03-03,50.0,-0.08,-625.0
2016-03-04,49.56,-0.08,-619.5
2016-03-07,49.68,-0.08,-621.0
2016-03-08,47.31,-0.08,-591.375
2016-03-09,47.59,-0.08,-594.875
2016-03-10,47.26,-0.08,-590.75
2016-03-11,48.87,-0.08,-610.875
2016-03-14,49.69,-0.08,-621.125
2016-03-15,48.41,-0.08,-605.125
2016-03-16,49.71,-0.08,-621.375
2016-03-17,51.42,-0.08,-642.75
2016-03-18,52.45,-0.08,-655.625
2016-03-21,52.71,-0.08,-658.875
2016-03-22,51.64,-0.08,-645.5
2016-03-23,49.77,-0.08,-622.125
2016-03-24,51.08,-0.08,-638.5
2016-03-28,51.35,-0.08,-641.875
2016-03-29,51.26,-0.08,-640.75
2016-03-30,54.18,-0.08,-677.25
2016-03-31,55.29,-0.08,-691.125
2016-04-01,54.52,-0.08,-681.5
2016-04-04,54.64,-0.08,-683.0
2016-04-05,53.96,-0.08,-674.5
2016-04-06,54.99,-0.08,-687.375
2016-04-07,53.79,-0.08,-672.375
2016-04-08,53.64,-0.08,-670.5
2016-04-11,53.53,-0.08,-669.125
2016-04-12,53.93,-0.08,-674.125
2016-04-13,55.16,-0.08,-689.4999999999999
2016-04-14,54.52,-0.08,-681.5
2016-04-15,53.08,-0.08,-663.5
2016-04-18,52.14,-0.08,-651.75
2016-04-19,51.5,-0.08,-643.75
2016-04-20,50.9,-0.08,-636.25
2016-04-21,49.97,-0.08,-624.625
2016-04-22,48.66,-0.08,-608.25
2016-04-25,49.31,-0.08,-616.375
2016-04-26,48.85,-0.08,-610.625
2016-04-27,49.8,-0.08,-622.5
2016-04-28,48.73,-0.08,-609.125
2016-04-29,48.89,-0.08,-611.125
2016-05-02,49.83,-0.08,-622.875
2016-05-03,50.14,-0.08,-626.75
2016-05-04,49.16,-0.08,-614.5
2016-05-05,48.88,-0.08,-611.0
2016-05-06,48.89,-0.08,-611.125
2016-05-09,49.25,-0.08,-615.625
2016-05-10,46.89,0.32,146.53125
2016-05-11,46.68,0.32,145.875
2016-05-12,47.19,0.32,147.46875
2016-05-13,46.38,0.32,144.9375
2016-05-16,47.35,0.32,147.96875
2016-05-17,47.23,0.32,147.59375
2016-05-18,47.58,0.32,148.6875
2016-05-19,46.39,0.32,144.96875
2016-05-20,47.21,0.32,147.53125
2016-05-23,46.74,0.32,146.0625
2016-05-24,47.81,0.32,149.40625
2016-05-25,46.57,0.32,145.53125
2016-05-26,45.78,0.32,143.0625
2016-05-27,47.09,0.32,147.15625
2016-05-31,46.41,0.32,145.03125
2016-06-01,46.59,0.32,145.59375
2016-06-02,46.55,0.32,145.46875
2016-06-03,45.73,0.32,142.90625
2016-06-06,45.4,0.32,141.875
2016-06-07,45.91,0.32,143.46875
2016-06-08,45.46,0.32,142.0625
2016-06-09,45.61,0.32,142.53125
2016-06-10,44.53,0.32,139.15625
2016-06-13,43.83,0.32,136.96875
2016-06-14,43.22,0.32,135.0625
2016-06-15,43.36,0.32,135.5
2016-06-16,43.3,0.32,135.3125
2016-06-17,43.38,0.32,135.5625
2016-06-20,44.22,0.32,138.1875
2016-06-21,44.46,0.32,138.9375
2016-06-22,44.24,0.32,138.25
2016-06-23,44.23,0.32,138.21875
2016-06-24,40.38,0.32,126.1875
2016-06-27,38.21,0.32,119.40625
2016-06-28,38.44,0.32,120.12499999999999
2016-06-29,39.28,0.32,122.75
2016-06-30,39.84,0.32,124.50000000000001
2016-07-01,41.06,0.32,128.3125
2016-07-05,40.51,0.32,126.59374999999999
2016-07-06,40.3,0.32,125.93749999999999
2016-07-07,40.59,0.32,126.84375000000001
2016-07-08,42.06,0.32,131.4375
2016-07-11,43.16,0.32,134.875
2016-07-12,44.55,0.32,139.21875
2016-07-13,43.98,0.32,137.4375
2016-07-14,42.77,0.32,133.65625
2016-07-15,41.19,0.32,128.71875
2016-07-18,41.16,0.32,128.625
2016-07-19,40.14,0.32,125.4375
2016-07-20,41.19,0.32,128.71875
2016-07-21,41.12,0.32,128.5
2016-07-22,41.11,0.32,128.46875
2016-07-25,41.69,0.32,130.28125
2016-07-26,41.87,0.32,130.84375
2016-07-27,42.13,0.32,131.65625
2016-07-28,42.96,0.32,134.25
2016-07-29,42.6,0.32,133.125
2016-08-01,42.46,0.32,132.6875
2016-08-02,39.76,0.32,124.24999999999999
2016-08-03,40.45,0.32,126.40625
2016-08-04,41.66,0.32,130.1875
2016-08-05,43.1,0.32,134.6875
2016-08-08,42.96,0.32,134.25
2016-08-09,37.91,0.64,59.23437499999999
2016-08-10,37.3,0.64,58.28124999999999
2016-08-11,38.78,0.64,60.59375
2016-08-12,38.44,0.64,60.06249999999999
2016-08-15,38.37,0.64,59.95312499999999
2016-08-16,37.63,0.64,58.796875
2016-08-17,38.66,0.64,60.40624999999999
2016-08-18,38.7,0.64,60.46875
2016-08-19,38.21,0.64,59.703125
2016-08-22,37.68,0.64,58.875
2016-08-23,37.68,0.64,58.875
2016-08-24,36.86,0.64,57.59375
2016-08-25,36.18,0.64,56.53125
2016-08-26,35.8,0.64,55.93749999999999
2016-08-29,35.52,0.64,55.50000000000001
2016-08-30,35.85,0.64,56.015625
2016-08-31,35.89,0.64,56.078125
2016-09-01,37.05,0.64,57.89062499999999
2016-09-02,35.61,0.64,55.640625
2016-09-06,35.31,0.64,55.171875
2016-09-07,34.97,0.64,54.640625
2016-09-08,34.4,0.64,53.75
2016-09-09,34.5,0.64,53.90625
2016-09-12,35.25,0.64,55.078125
2016-09-13,35.29,0.64,55.140625
2016-09-14,35.96,0.64,56.1875
2016-09-15,36.24,0.64,56.625
2016-09-16,35.75,0.64,55.859375
2016-09-19,35.34,0.64,55.21875000000001
2016-09-20,36.31,0.64,56.734375
2016-09-21,36.3,0.64,56.71874999999999
2016-09-22,37.17,0.64,58.078125
2016-09-23,37.42,0.64,58.46875
2016-09-26,36.72,0.64,57.375
2016-09-27,37.69,0.64,58.89062499999999
2016-09-28,37.44,0.64,58.49999999999999
2016-09-29,37.16,0.64,58.06249999999999
2016-09-30,37.7,0.64,58.90625
2016-10-03,37.78,0.64,59.03125
2016-10-04,38.05,0.64,59.45312499999999
2016-10-05,38.26,0.64,59.78124999999999
2016-10-06,38.64,0.64,60.375
2016-10-07,38.46,0.64,60.09375
2016-10-10,38.48,0.64,60.12499999999999
2016-10-11,37.95,0.64,59.296875
2016-10-12,38.08,0.64,59.49999999999999
2016-10-13,37.79,0.64,59.046875
2016-10-14,37.33,0.64,58.32812499999999
2016-10-17,37.47,0.64,58.546875
2016-10-18,38.25,0.64,59.765625
2016-10-19,38.11,0.64,59.546875
2016-10-20,38.74,0.64,60.53125
2016-10-21,37.99,0.64,59.359375
2016-10-24,38.06,0.64,59.46875
2016-10-25,37.73,0.64,58.95312499999999
2016-10-26,37.97,0.64,59.328125
2016-10-27,35.71,0.64,55.796875
2016-10-28,38.24,0.64,59.75
2016-10-31,38.87,0.64,60.73437499999999
2016-11-01,37.7,0.64,58.90625
2016-11-02,37.49,0.64,58.578125
2016-11-03,37.21,0.64,58.140625
2016-11-04,37.0,0.64,57.8125
2016-11-07,37.83,0.64,59.10937499999999
2016-11-08,39.13,0.64,61.140625
2016-11-09,35.53,1.51,23.52980132450331
2016-11-10,37.97,1.51,25.14569536423841
2016-11-11,38.42,1.51,25.443708609271525
2016-11-14,41.34,1.51,27.377483443708613
2016-11-15,40.17,1.51,26.602649006622517
2016-11-16,39.57,1.51,26.205298013245034
2016-11-17,39.83,1.51,26.37748344370861
2016-11-18,39.68,1.51,26.278145695364238
2016-11-21,39.59,1.51,26.218543046357617
2016-11-22,40.25,1.51,26.655629139072847
2016-11-23,39.98,1.51,26.476821192052977
2016-11-25,40.58,1.51,26.874172185430464
2016-11-28,40.1,1.51,26.55629139072848
2016-11-29,40.71,1.51,26.960264900662253
2016-11-30,39.81,1.51,26.364238410596027
2016-12-01,38.85,1.51,25.728476821192054
2016-12-02,39.28,1.51,26.013245033112582
2016-12-05,40.64,1.51,26.91390728476821
2016-12-06,41.25,1.51,27.317880794701985
2016-12-07,42.66,1.51,28.25165562913907
2016-12-08,44.02,1.51,29.152317880794705
2016-12-09,44.5,1.51,29.47019867549669
2016-12-12,43.99,1.51,29.132450331125828
2016-12-13,43.9,1.51,29.072847682119203
2016-12-14,44.03,1.51,29.158940397350992
2016-12-15,45.14,1.51,29.894039735099337
2016-12-16,44.13,1.51,29.225165562913908
2016-12-19,43.06,1.51,28.51655629139073
2016-12-20,44.92,1.51,29.748344370860927
2016-12-21,44.93,1.51,29.75496688741722
2016-12-22,43.38,1.51,28.728476821192054
2016-12-23,43.51,1.51,28.81456953642384
2016-12-27,43.69,1.51,28.933774834437084
2016-12-28,42.93,1.51,28.43046357615894
2016-12-29,42.66,1.51,28.25165562913907
2016-12-30,42.53,1.51,28.165562913907284
2017-01-03,42.79,1.51,28.33774834437086
2017-01-04,44.77,1.51,29.64900662251656
2017-01-05,44.55,1.51,29.503311258278142
2017-01-06,44.25,1.51,29.304635761589402
2017-01-09,44.39,1.51,29.397350993377483
2017-01-10,45.22,1.51,29.947019867549667
2017-01-11,45.75,1.51,30.29801324503311
2017-01-12,45.35,1.51,30.033112582781456
2017-01-13,44.95,1.51,29.768211920529804
2017-01-17,44.74,1.51,29.629139072847682
2017-01-18,45.67,1.51,30.24503311258278
2017-01-19,45.62,1.51,30.211920529801322
2017-01-20,45.63,1.51,30.218543046357617
2017-01-23,46.0,1.51,30.4635761589404
2017-01-24,46.84,1.51,31.019867549668877
2017-01-25,48.09,1.51,31.8476821192053
2017-01-26,49.33,1.51,32.668874172185426
2017-01-27,49.02,1.51,32.4635761589404
2017-01-30,48.03,1.51,31.80794701986755
2017-01-31,47.0,1.51,31.125827814569536
2017-02-01,48.08,1.51,31.841059602649004
2017-02-02,47.66,1.51,31.562913907284766
2017-02-03,47.74,1.51,31.6158940397351
2017-02-06,47.52,1.51,31.47019867549669
2017-02-07,47.7,1.51,31.589403973509935
2017-02-08,47.86,1.51,31.695364238410594
2017-02-09,48.06,1.51,31.827814569536425
2017-02-10,47.8,1.51,31.655629139072847
2017-02-13,47.87,1.51,31.701986754966885
2017-02-14,47.77,1.51,31.635761589403977
2017-02-15,47.92,1.51,31.735099337748345
2017-02-16,47.63,1.51,31.543046357615896
2017-02-17,47.69,1.51,31.58278145695364
2017-02-21,48.2,1.51,31.920529801324506
2017-02-22,51.64,1.51,34.19867549668874
2017-02-23,50.68,1.51,33.562913907284766
2017-02-24,50.02,1.51,33.12582781456954
2017-02-27,50.77,-0.58,-87.5344827586207
2017-02-28,50.7,-0.58,-87.41379310344828
2017-03-01,51.05,-0.58,-88.01724137931035
2017-03-02,50.98,-0.58,-87.89655172413794
2017-03-03,50.11,-0.58,-86.39655172413794
2017-03-06,49.76,-0.58,-85.79310344827586
2017-03-07,49.42,-0.58,-85.20689655172414
2017-03-08,49.52,-0.58,-85.3793103448276
2017-03-09,49.92,-0.58,-86.0689655172414
2017-03-10,51.1,-0.58,-88.10344827586208
2017-03-13,51.32,-0.58,-88.48275862068967
2017-03-14,50.96,-0.58,-87.86206896551725
2017-03-15,51.41,-0.58,-88.63793103448276
2017-03-16,51.43,-0.58,-88.67241379310346
2017-03-17,51.31,-0.58,-88.46551724137932
2017-03-20,51.1,-0.58,-88.10344827586208
2017-03-21,50.0,-0.58,-86.20689655172414
2017-03-22,50.97,-0.58,-87.87931034482759
2017-03-23,51.11,-0.58,-88.12068965517241
2017-03-24,50.48,-0.58,-87.03448275862068
2017-03-27,51.02,-0.58,-87.96551724137932
2017-03-28,51.3,-0.58,-88.44827586206897
2017-03-29,50.86,-0.58,-87.6896551724138
2017-03-30,51.24,-0.58,-88.3448275862069
2017-03-31,50.73,-0.58,-87.46551724137932
2017-04-03,50.19,-0.58,-86.5344827586207
2017-04-04,49.76,-0.58,-85.79310344827586
2017-04-05,49.78,-0.58,-85.82758620689656
2017-04-06,49.91,-0.58,-86.05172413793103
2017-04-07,48.31,-0.58,-83.29310344827587
2017-04-10,48.54,-0.58,-83.6896551724138
2017-04-11,47.47,-0.58,-81.8448275862069
2017-04-12,47.85,-0.58,-82.50000000000001
2017-04-13,48.03,-0.58,-82.81034482758622
2017-04-17,48.96,-0.58,-84.41379310344828
2017-04-18,48.82,-0.58,-84.17241379310346
2017-04-19,49.21,-0.58,-84.8448275862069
2017-04-20,50.14,-0.58,-86.44827586206897
2017-04-21,50.13,-0.58,-86.43103448275863
2017-04-24,50.35,-0.58,-86.81034482758622
2017-04-25,51.08,-0.58,-88.06896551724138
2017-04-26,52.76,-0.58,-90.96551724137932
2017-04-27,52.68,-0.58,-90.82758620689656
2017-04-28,53.93,-0.58,-92.98275862068967
2017-05-01,54.9,-0.58,-94.65517241379311
2017-05-02,55.06,-0.58,-94.93103448275863
2017-05-03,54.9,-0.58,-94.65517241379311
2017-05-04,54.84,-0.58,-94.55172413793105
2017-05-05,55.49,-0.58,-95.67241379310346
2017-05-08,55.1,-0.58,-95.00000000000001
2017-05-09,55.78,-0.58,-96.17241379310346
2017-05-10,54.07,0.27,200.25925925925924
2017-05-11,52.95,0.27,196.11111111111111
2017-05-12,51.5,0.27,190.74074074074073
2017-05-15,51.5,0.27,190.74074074074073
2017-05-16,50.31,0.27,186.33333333333334
2017-05-17,48.07,0.27,178.03703703703704
2017-05-18,49.12,0.27,181.9259259259259
2017-05-19,49.34,0.27,182.74074074074073
2017-05-22,50.51,0.27,187.07407407407405
2017-05-23,49.58,0.27,183.62962962962962
2017-05-24,49.64,0.27,183.85185185185185
2017-05-25,50.68,0.27,187.7037037037037
2017-05-26,50.84,0.27,188.2962962962963
2017-05-30,50.07,0.27,185.44444444444443
2017-05-31,49.97,0.27,185.07407407407405
2017-06-01,50.93,0.27,188.62962962962962
2017-06-02,51.16,0.27,189.48148148148147
2017-06-05,50.31,0.27,186.33333333333334
2017-06-06,49.72,0.27,184.14814814814812
2017-06-07,50.79,0.27,188.1111111111111
2017-06-08,51.79,0.27,191.8148148148148
2017-06-09,51.13,0.27,189.37037037037038
2017-06-12,50.42,0.27,186.74074074074073
2017-06-13,51.84,0.27,192.0
2017-06-14,52.17,0.27,193.22222222222223
2017-06-15,52.91,0.27,195.96296296296293
2017-06-16,52.9,0.27,195.9259259259259
2017-06-19,53.63,0.27,198.62962962962962
2017-06-20,53.1,0.27,196.66666666666666
2017-06-21,54.9,0.27,203.33333333333331
2017-06-22,55.46,0.27,205.4074074074074
2017-06-23,54.81,0.27,203.0
2017-06-26,55.31,0.27,204.85185185185185
2017-06-27,53.86,0.27,199.48148148148147
2017-06-28,55.28,0.27,204.74074074074073
2017-06-29,54.42,0.27,201.55555555555554
2017-06-30,54.29,0.27,201.07407407407405
2017-07-03,54.55,0.27,202.037037037037
2017-07-05,55.41,0.27,205.2222222222222
2017-07-06,54.06,0.27,200.22222222222223
2017-07-07,54.68,0.27,202.5185185185185
2017-07-10,54.03,0.27,200.11111111111111
2017-07-11,53.96,0.27,199.85185185185185
2017-07-12,54.09,0.27,200.33333333333334
2017-07-13,54.24,0.27,200.88888888888889
2017-07-14,53.47,0.27,198.037037037037
2017-07-17,54.13,0.27,200.48148148148147
2017-07-18,54.18,0.27,200.66666666666666
2017-07-19,54.38,0.27,201.4074074074074
2017-07-20,55.05,0.27,203.88888888888886
2017-07-21,55.07,0.27,203.96296296296296
2017-07-24,55.73,0.27,206.4074074074074
2017-07-25,55.75,0.27,206.48148148148147
2017-07-26,55.65,0.27,206.1111111111111
2017-07-27,55.11,0.27,204.1111111111111
2017-07-28,55.21,0.27,204.48148148148147
2017-07-31,55.07,0.27,203.96296296296296
2017-08-01,56.91,0.27,210.77777777777774
2017-08-02,55.84,0.27,206.8148148148148
2017-08-03,56.25,0.27,208.33333333333331
2017-08-04,56.9,0.27,210.74074074074073
2017-08-07,56.65,0.27,209.8148148148148
2017-08-08,59.42,0.27,220.07407407407408
2017-08-09,58.36,0.87,67.08045977011494
2017-08-10,57.07,0.87,65.59770114942529
2017-08-11,56.77,0.87,65.2528735632184
2017-08-14,57.46,0.87,66.04597701149426
2017-08-15,57.45,0.87,66.0344827586207
2017-08-16,57.9,0.87,66.55172413793103
2017-08-17,56.18,0.87,64.57471264367815
2017-08-18,55.78,0.87,64.11494252873564
2017-08-21,55.86,0.87,64.20689655172414
2017-08-22,56.9,0.87,65.40229885057471
2017-08-23,57.15,0.87,65.6896551724138
2017-08-24,57.73,0.87,66.35632183908045
2017-08-25,57.72,0.87,66.34482758620689
2017-08-28,57.88,0.87,66.52873563218391
2017-08-29,57.64,0.87,66.25287356321839
2017-08-30,58.22,0.87,66.91954022988506
2017-08-31,59.46,0.87,68.3448275862069
2017-09-01,58.54,0.87,67.28735632183908
2017-09-05,56.69,0.87,65.16091954022988
2017-09-06,57.12,0.87,65.6551724137931
2017-09-07,55.86,0.87,64.20689655172414
2017-09-08,55.12,0.87,63.35632183908046
2017-09-11,56.65,0.87,65.11494252873563
2017-09-12,57.2,0.87,65.74712643678161
2017-09-13,57.79,0.87,66.42528735632183
2017-09-14,57.72,0.87,66.34482758620689
2017-09-15,56.74,0.87,65.2183908045977
2017-09-18,56.35,0.87,64.77011494252874
2017-09-19,55.46,0.87,63.74712643678161
2017-09-20,54.36,0.87,62.48275862068966
2017-09-21,54.4,0.87,62.52873563218391
2017-09-22,54.02,0.87,62.09195402298851
2017-09-25,53.6,0.87,61.60919540229885
2017-09-26,54.89,0.87,63.09195402298851
2017-09-27,52.83,0.87,60.724137931034484
2017-09-28,53.65,0.87,61.666666666666664
2017-09-29,54.05,0.87,62.12643678160919
2017-10-02,54.42,0.87,62.55172413793104
2017-10-03,54.73,0.87,62.90804597701149
2017-10-04,55.98,0.87,64.34482758620689
2017-10-05,58.41,0.87,67.13793103448276
2017-10-06,58.84,0.87,67.63218390804599
2017-10-09,58.89,0.87,67.6896551724138
2017-10-10,59.16,0.87,68.0
2017-10-11,58.8,0.87,67.58620689655172
2017-10-12,58.86,0.87,67.6551724137931
2017-10-13,58.74,0.87,67.51724137931035
2017-10-16,58.92,0.87,67.72413793103449
2017-10-17,58.61,0.87,67.36781609195403
2017-10-18,57.47,0.87,66.05747126436782
2017-10-19,54.17,0.87,62.264367816091955
2017-10-20,53.73,0.87,61.75862068965517
2017-10-23,53.72,0.87,61.747126436781606
2017-10-24,54.66,0.87,62.82758620689655
2017-10-25,54.79,0.87,62.97701149425287
2017-10-26,54.92,0.87,63.1264367816092
2017-10-27,55.64,0.87,63.95402298850575
2017-10-30,54.8,0.87,62.98850574712643
2017-10-31,55.75,0.87,64.08045977011494
2017-11-01,54.2,0.87,62.298850574712645
2017-11-02,54.91,0.87,63.114942528735625
2017-11-03,55.03,0.87,63.252873563218394
2017-11-06,55.26,0.87,63.51724137931034
2017-11-07,55.36,0.87,63.632183908045974
2017-11-08,55.56,0.87,63.862068965517246
2017-11-09,56.89,1.76,32.32386363636363
2017-11-10,55.23,1.76,31.380681818181817
2017-11-13,55.27,1.76,31.403409090909093
2017-11-14,55.1,1.76,31.306818181818183
2017-11-15,55.07,1.76,31.289772727272727
2017-11-16,53.97,1.76,30.664772727272727
2017-11-17,54.84,1.76,31.15909090909091
2017-11-20,54.69,1.76,31.073863636363637
2017-11-21,55.48,1.76,31.52272727272727
2017-11-22,55.31,1.76,31.426136363636363
2017-11-24,55.5,1.76,31.53409090909091
2017-11-27,55.61,1.76,31.59659090909091
2017-11-28,55.31,1.76,31.426136363636363
2017-11-29,55.29,1.76,31.414772727272727
2017-11-30,54.16,1.76,30.77272727272727
2017-12-01,54.81,1.76,31.142045454545457
2017-12-04,55.41,1.76,31.482954545454543
2017-12-05,54.33,1.76,30.86931818181818
2017-12-06,54.31,1.76,30.857954545454547
2017-12-07,54.34,1.76,30.875000000000004
2017-12-08,55.03,1.76,31.267045454545457
2017-12-11,54.72,1.76,31.09090909090909
