date,BKNG,BKNG_EPS,PE Ratio
2010-06-22,188.95,1.06,178.25471698113205
2010-06-23,188.25,1.06,177.5943396226415
2010-06-24,185.11,1.06,174.63207547169813
2010-06-25,191.99,1.06,181.12264150943398
2010-06-28,187.93,1.06,177.29245283018867
2010-06-29,180.29,1.06,170.08490566037733
2010-06-30,176.54,1.06,166.54716981132074
2010-07-01,182.03,1.06,171.72641509433961
2010-07-02,176.41,1.06,166.42452830188677
2010-07-06,181.5,1.06,171.22641509433961
2010-07-07,190.73,1.06,179.93396226415092
2010-07-08,199.28,1.06,188.0
2010-07-09,204.09,1.06,192.5377358490566
2010-07-12,204.0,1.06,192.45283018867923
2010-07-13,216.32,1.06,204.0754716981132
2010-07-14,215.35,1.06,203.16037735849056
2010-07-15,222.61,1.06,210.00943396226415
2010-07-16,218.21,1.06,205.85849056603774
2010-07-19,220.05,1.06,207.5943396226415
2010-07-20,221.64,1.06,209.09433962264148
2010-07-21,218.43,1.06,206.06603773584905
2010-07-22,227.92,1.06,215.01886792452828
2010-07-23,228.64,1.06,215.69811320754715
2010-07-26,231.55,1.06,218.4433962264151
2010-07-27,224.03,1.06,211.34905660377356
2010-07-28,224.07,1.06,211.38679245283018
2010-07-29,224.19,1.06,211.5
2010-07-30,224.4,1.06,211.69811320754715
2010-08-02,227.38,1.06,214.50943396226413
2010-08-03,230.67,1.06,217.6132075471698
2010-08-04,281.3,2.26,124.46902654867259
2010-08-05,292.67,2.26,129.50000000000003
2010-08-06,295.25,2.26,130.641592920354
2010-08-09,292.73,2.26,129.5265486725664
2010-08-10,294.01,2.26,130.09292035398232
2010-08-11,289.1,2.26,127.92035398230091
2010-08-12,299.6,2.26,132.56637168141594
2010-08-13,297.19,2.26,131.5
2010-08-16,294.52,2.26,130.31858407079648
2010-08-17,303.57,2.26,134.32300884955754
2010-08-18,297.63,2.26,131.69469026548674
2010-08-19,299.47,2.26,132.50884955752215
2010-08-20,302.36,2.26,133.78761061946904
2010-08-23,299.82,2.26,132.6637168141593
2010-08-24,291.8,2.26,129.11504424778764
2010-08-25,294.9,2.26,130.4867256637168
2010-08-26,285.79,2.26,126.4557522123894
2010-08-27,297.68,2.26,131.71681415929206
2010-08-30,289.68,2.26,128.1769911504425
2010-08-31,291.48,2.26,128.97345132743365
2010-09-01,306.84,2.26,135.76991150442478
2010-09-02,311.28,2.26,137.73451327433628
2010-09-03,313.85,2.26,138.87168141592923
2010-09-07,311.55,2.26,137.85398230088498
2010-09-08,328.77,2.26,145.47345132743362
2010-09-09,323.8,2.26,143.27433628318585
2010-09-10,323.15,2.26,142.9867256637168
2010-09-13,330.3,2.26,146.1504424778761
2010-09-14,334.77,2.26,148.1283185840708
2010-09-15,332.06,2.26,146.92920353982302
2010-09-16,332.38,2.26,147.070796460177
2010-09-17,334.95,2.26,148.20796460176993
2010-09-20,347.46,2.26,153.7433628318584
2010-09-21,341.02,2.26,150.89380530973452
2010-09-22,338.15,2.26,149.62389380530973
2010-09-23,337.2,2.26,149.20353982300887
2010-09-24,344.27,2.26,152.33185840707966
2010-09-27,345.16,2.26,152.72566371681418
2010-09-28,349.93,2.26,154.83628318584073
2010-09-29,348.13,2.26,154.03982300884957
2010-09-30,348.34,2.26,154.13274336283186
2010-10-01,337.82,2.26,149.4778761061947
2010-10-04,331.64,2.26,146.7433628318584
2010-10-05,344.94,2.26,152.6283185840708
2010-10-06,332.69,2.26,147.20796460176993
2010-10-07,330.86,2.26,146.3982300884956
2010-10-08,340.9,2.26,150.84070796460176
2010-10-11,332.35,2.26,147.05752212389382
2010-10-12,336.18,2.26,148.75221238938056
2010-10-13,341.04,2.26,150.90265486725667
2010-10-14,349.06,2.26,154.45132743362834
2010-10-15,354.6,2.26,156.90265486725667
2010-10-18,353.76,2.26,156.53097345132744
2010-10-19,345.51,2.26,152.88053097345133
2010-10-20,347.57,2.26,153.7920353982301
2010-10-21,343.7,2.26,152.07964601769913
2010-10-22,363.5,2.26,160.8407079646018
2010-10-25,371.93,2.26,164.570796460177
2010-10-26,374.44,2.26,165.68141592920355
2010-10-27,372.5,2.26,164.82300884955754
2010-10-28,367.58,2.26,162.64601769911505
2010-10-29,376.81,2.26,166.73008849557525
2010-11-01,374.04,2.26,165.5044247787611
2010-11-02,381.19,2.26,168.66814159292036
2010-11-03,379.99,2.26,168.13716814159295
2010-11-04,380.12,2.26,168.19469026548674
2010-11-05,388.87,2.26,172.06637168141594
2010-11-08,388.58,2.26,171.93805309734515
2010-11-09,420.65,4.46,94.31614349775785
2010-11-10,419.07,4.46,93.96188340807174
2010-11-11,419.57,4.46,94.07399103139014
2010-11-12,414.93,4.46,93.03363228699551
2010-11-15,407.43,4.46,91.35201793721973
2010-11-16,399.0,4.46,89.46188340807176
2010-11-17,404.68,4.46,90.73542600896862
2010-11-18,410.65,4.46,92.07399103139014
2010-11-19,409.59,4.46,91.83632286995515
2010-11-22,420.42,4.46,94.2645739910314
2010-11-23,407.85,4.46,91.44618834080718
2010-11-24,411.24,4.46,92.20627802690584
2010-11-26,410.87,4.46,92.12331838565022
2010-11-29,404.66,4.46,90.73094170403589
2010-11-30,394.05,4.46,88.35201793721973
2010-12-01,403.1,4.46,90.38116591928252
2010-12-02,402.99,4.46,90.35650224215247
2010-12-03,414.11,4.46,92.84977578475336
2010-12-06,417.16,4.46,93.53363228699553
2010-12-07,412.93,4.46,92.58520179372198
2010-12-08,416.03,4.46,93.28026905829596
2010-12-09,415.15,4.46,93.0829596412556
2010-12-10,419.97,4.46,94.16367713004485
2010-12-13,412.0,4.46,92.37668161434978
2010-12-14,400.24,4.46,89.73991031390135
2010-12-15,398.88,4.46,89.43497757847534
2010-12-16,400.28,4.46,89.74887892376681
2010-12-17,400.64,4.46,89.82959641255606
2010-12-20,405.33,4.46,90.88116591928251
2010-12-21,407.0,4.46,91.25560538116592
2010-12-22,416.17,4.46,93.31165919282512
2010-12-23,413.19,4.46,92.64349775784753
2010-12-27,408.24,4.46,91.53363228699551
2010-12-28,404.8,4.46,90.76233183856503
2010-12-29,405.7,4.46,90.96412556053812
2010-12-30,404.27,4.46,90.64349775784753
2010-12-31,399.55,4.46,89.58520179372198
2011-01-03,415.99,4.46,93.2713004484305
2011-01-04,409.38,4.46,91.78923766816143
2011-01-05,433.6,4.46,97.21973094170404
2011-01-06,437.32,4.46,98.05381165919282
2011-01-07,440.59,4.46,98.78699551569507
2011-01-10,440.56,4.46,98.78026905829597
2011-01-11,431.21,4.46,96.68385650224215
2011-01-12,434.24,4.46,97.36322869955157
2011-01-13,439.51,4.46,98.54484304932735
2011-01-14,437.99,4.46,98.20403587443947
2011-01-18,440.91,4.46,98.85874439461884
2011-01-19,432.03,4.46,96.8677130044843
2011-01-20,424.22,4.46,95.11659192825113
2011-01-21,425.6,4.46,95.42600896860988
2011-01-24,423.8,4.46,95.02242152466368
2011-01-25,428.86,4.46,96.15695067264575
2011-01-26,422.7,4.46,94.77578475336323
2011-01-27,437.14,4.46,98.01345291479821
2011-01-28,425.31,4.46,95.3609865470852
2011-01-31,428.52,4.46,96.08071748878923
2011-02-01,437.93,4.46,98.19058295964126
2011-02-02,437.19,4.46,98.02466367713005
2011-02-03,435.99,4.46,97.75560538116592
2011-02-04,433.43,4.46,97.18161434977578
2011-02-07,437.2,4.46,98.02690582959642
2011-02-08,442.75,4.46,99.2713004484305
2011-02-09,451.11,4.46,101.1457399103139
2011-02-10,455.43,4.46,102.11434977578476
2011-02-11,455.39,4.46,102.10538116591928
2011-02-14,457.01,4.46,102.46860986547085
2011-02-15,457.2,4.46,102.51121076233184
2011-02-16,458.04,4.46,102.69955156950674
2011-02-17,455.27,4.46,102.07847533632287
2011-02-18,448.93,4.46,100.65695067264575
2011-02-22,433.78,4.46,97.26008968609865
2011-02-23,425.99,4.46,95.51345291479821
2011-02-24,462.34,4.46,103.66367713004483
2011-02-25,460.03,2.66,172.94360902255636
2011-02-28,453.88,2.66,170.6315789473684
2011-03-01,445.23,2.66,167.3796992481203
2011-03-02,449.18,2.66,168.86466165413532
2011-03-03,464.79,2.66,174.7330827067669
2011-03-04,469.13,2.66,176.36466165413532
2011-03-07,466.69,2.66,175.44736842105263
2011-03-08,469.08,2.66,176.34586466165413
2011-03-09,468.52,2.66,176.13533834586465
2011-03-10,464.41,2.66,174.59022556390977
2011-03-11,463.19,2.66,174.1315789473684
2011-03-14,463.61,2.66,174.28947368421052
2011-03-15,461.34,2.66,173.4360902255639
2011-03-16,455.96,2.66,171.41353383458645
2011-03-17,452.19,2.66,169.99624060150376
2011-03-18,449.54,2.66,169.0
2011-03-21,456.93,2.66,171.7781954887218
2011-03-22,455.7,2.66,171.3157894736842
2011-03-23,466.26,2.66,175.28571428571428
2011-03-24,476.01,2.66,178.95112781954887
2011-03-25,487.0,2.66,183.08270676691728
2011-03-28,483.99,2.66,181.95112781954887
2011-03-29,491.69,2.66,184.84586466165413
2011-03-30,504.0,2.66,189.4736842105263
2011-03-31,506.44,2.66,190.39097744360902
2011-04-01,513.85,2.66,193.1766917293233
2011-04-04,518.59,2.66,194.95864661654136
2011-04-05,516.94,2.66,194.33834586466168
2011-04-06,506.27,2.66,190.32706766917292
2011-04-07,508.86,2.66,191.30075187969925
2011-04-08,506.82,2.66,190.53383458646616
2011-04-11,512.45,2.66,192.65037593984962
2011-04-12,512.14,2.66,192.53383458646616
2011-04-13,514.81,2.66,193.53759398496237
2011-04-14,512.65,2.66,192.72556390977442
2011-04-15,520.07,2.66,195.51503759398497
2011-04-18,516.78,2.66,194.2781954887218
2011-04-19,525.53,2.66,197.5676691729323
2011-04-20,531.35,2.66,199.75563909774436
2011-04-21,543.95,2.66,204.49248120300751
2011-04-25,544.31,2.66,204.62781954887214
2011-04-26,537.69,2.66,202.13909774436092
2011-04-27,539.45,2.66,202.80075187969925
2011-04-28,550.03,2.66,206.7781954887218
2011-04-29,547.01,2.66,205.64285714285714
2011-05-02,555.65,2.66,208.890977443609
2011-05-03,540.11,2.66,203.04887218045113
2011-05-04,537.56,2.66,202.09022556390974
2011-05-05,533.97,2.66,200.7406015037594
2011-05-06,519.03,2.05,253.18536585365854
2011-05-09,529.2,2.05,258.1463414634147
2011-05-10,528.5,2.05,257.8048780487805
2011-05-11,520.99,2.05,254.14146341463416
2011-05-12,523.96,2.05,255.59024390243906
2011-05-13,520.61,2.05,253.95609756097565
2011-05-16,503.38,2.05,245.55121951219513
2011-05-17,504.4,2.05,246.0487804878049
2011-05-18,518.38,2.05,252.86829268292684
2011-05-19,522.1,2.05,254.68292682926833
2011-05-20,520.08,2.05,253.6975609756098
2011-05-23,501.66,2.05,244.71219512195125
2011-05-24,490.92,2.05,239.47317073170734
2011-05-25,498.81,2.05,243.32195121951221
2011-05-26,505.11,2.05,246.39512195121955
2011-05-27,501.44,2.05,244.6048780487805
2011-05-31,515.19,2.05,251.31219512195128
2011-06-01,507.06,2.05,247.34634146341466
2011-06-02,512.78,2.05,250.13658536585368
2011-06-03,507.8,2.05,247.70731707317077
2011-06-06,502.87,2.05,245.30243902439028
2011-06-07,506.12,2.05,246.8878048780488
2011-06-08,500.68,2.05,244.23414634146343
2011-06-09,503.17,2.05,245.4487804878049
2011-06-10,493.18,2.05,240.57560975609758
2011-06-13,482.13,2.05,235.18536585365857
2011-06-14,480.72,2.05,234.4975609756098
2011-06-15,471.17,2.05,229.83902439024394
2011-06-16,461.71,2.05,225.22439024390246
2011-06-17,462.35,2.05,225.53658536585368
2011-06-20,458.78,2.05,223.79512195121953
2011-06-21,487.61,2.05,237.85853658536587
2011-06-22,480.66,2.05,234.46829268292686
2011-06-23,490.0,2.05,239.02439024390247
2011-06-24,482.97,2.05,235.59512195121954
2011-06-27,487.1,2.05,237.60975609756102
2011-06-28,495.4,2.05,241.65853658536585
2011-06-29,503.88,2.05,245.79512195121953
2011-06-30,511.93,2.05,249.72195121951222
2011-07-01,524.8,2.05,256.0
2011-07-05,535.37,2.05,261.15609756097564
2011-07-06,536.13,2.05,261.5268292682927
2011-07-07,547.34,2.05,266.9951219512196
2011-07-08,552.15,2.05,269.3414634146342
2011-07-11,536.55,2.05,261.7317073170732
2011-07-12,528.57,2.05,257.83902439024394
2011-07-13,532.27,2.05,259.64390243902443
2011-07-14,519.72,2.05,253.52195121951223
2011-07-15,522.5,2.05,254.87804878048783
2011-07-18,516.66,2.05,252.02926829268293
2011-07-19,537.5,2.05,262.19512195121956
2011-07-20,529.95,2.05,258.51219512195127
2011-07-21,526.01,2.05,256.59024390243906
2011-07-22,530.37,2.05,258.71707317073174
2011-07-25,529.75,2.05,258.4146341463415
2011-07-26,533.67,2.05,260.32682926829267
2011-07-27,517.21,2.05,252.2975609756098
2011-07-28,522.29,2.05,254.77560975609757
2011-07-29,537.65,2.05,262.2682926829268
2011-08-01,538.86,2.05,262.85853658536587
2011-08-02,518.32,2.05,252.83902439024394
2011-08-03,521.97,2.05,254.61951219512198
2011-08-04,483.34,2.05,235.77560975609757
2011-08-05,527.81,5.02,105.14143426294821
2011-08-08,505.0,5.02,100.597609561753
2011-08-09,517.42,5.02,103.07171314741036
2011-08-10,498.8,5.02,99.36254980079683
2011-08-11,500.16,5.02,99.63346613545818
2011-08-12,503.11,5.02,100.22111553784862
2011-08-15,514.35,5.02,102.46015936254982
2011-08-16,497.32,5.02,99.06772908366534
2011-08-17,491.85,5.02,97.9780876494024
2011-08-18,458.8,5.02,91.39442231075698
2011-08-19,448.95,5.02,89.43227091633467
2011-08-22,446.32,5.02,88.90836653386455
2011-08-23,476.61,5.02,94.94223107569722
2011-08-24,485.5,5.02,96.71314741035857
2011-08-25,483.56,5.02,96.32669322709164
2011-08-26,503.47,5.02,100.29282868525898
2011-08-29,521.01,5.02,103.78685258964144
2011-08-30,535.22,5.02,106.6175298804781
2011-08-31,537.26,5.02,107.02390438247012
2011-09-01,529.84,5.02,105.54581673306774
2011-09-02,528.19,5.02,105.21713147410361
2011-09-06,533.7,5.02,106.31474103585658
2011-09-07,542.14,5.02,107.99601593625499
2011-09-08,538.39,5.02,107.24900398406375
2011-09-09,520.75,5.02,103.73505976095619
2011-09-12,528.87,5.02,105.35258964143428
2011-09-13,523.03,5.02,104.18924302788845
2011-09-14,529.56,5.02,105.49003984063745
2011-09-15,524.0,5.02,104.38247011952193
2011-09-16,525.47,5.02,104.6752988047809
2011-09-19,531.45,5.02,105.86653386454185
2011-09-20,537.24,5.02,107.01992031872511
2011-09-21,531.27,5.02,105.83067729083666
2011-09-22,505.57,5.02,100.71115537848607
2011-09-23,514.61,5.02,102.51195219123507
2011-09-26,513.59,5.02,102.30876494023906
2011-09-27,511.12,5.02,101.81673306772909
2011-09-28,498.09,5.02,99.2211155378486
2011-09-29,478.02,5.02,95.22310756972112
2011-09-30,449.46,5.02,89.53386454183267
2011-10-03,445.75,5.02,88.79482071713149
2011-10-04,444.0,5.02,88.44621513944224
2011-10-05,445.67,5.02,88.77888446215141
2011-10-06,469.56,5.02,93.5378486055777
2011-10-07,467.73,5.02,93.17330677290838
2011-10-10,483.85,5.02,96.38446215139443
2011-10-11,493.26,5.02,98.2589641434263
2011-10-12,485.54,5.02,96.72111553784862
2011-10-13,493.77,5.02,98.36055776892431
2011-10-14,499.13,5.02,99.42828685258965
2011-10-17,492.85,5.02,98.1772908366534
2011-10-18,493.21,5.02,98.24900398406375
2011-10-19,479.0,5.02,95.4183266932271
2011-10-20,473.82,5.02,94.38645418326693
2011-10-21,495.46,5.02,98.6972111553785
2011-10-24,519.82,5.02,103.54980079681276
2011-10-25,505.06,5.02,100.60956175298806
2011-10-26,495.63,5.02,98.73107569721117
2011-10-27,520.55,5.02,103.69521912350598
2011-10-28,523.68,5.02,104.3187250996016
2011-10-31,507.72,5.02,101.1394422310757
2011-11-01,489.02,5.02,97.41434262948208
2011-11-02,493.64,5.02,98.33466135458168
2011-11-03,511.71,5.02,101.93426294820718
2011-11-04,513.37,5.02,102.26494023904384
2011-11-07,509.0,9.17,55.50708833151581
2011-11-08,552.85,9.17,60.28898582333697
2011-11-09,536.55,9.17,58.51145038167938
2011-11-10,528.36,9.17,57.61832061068702
2011-11-11,533.31,9.17,58.15812431842966
2011-11-14,534.4,9.17,58.27699018538713
2011-11-15,546.82,9.17,59.63140676117776
2011-11-16,538.33,9.17,58.705561613958565
2011-11-17,513.4,9.17,55.986913849509264
2011-11-18,496.92,9.17,54.1897491821156
2011-11-21,477.65,9.17,52.08833151581243
2011-11-22,481.07,9.17,52.461286804798256
2011-11-23,464.53,9.17,50.657579062159215
2011-11-25,459.18,9.17,50.07415485278081
2011-11-28,472.5,9.17,51.52671755725191
2011-11-29,463.0,9.17,50.4907306434024
2011-11-30,485.89,9.17,52.98691384950927
2011-12-01,488.43,9.17,53.263904034896406
2011-12-02,486.48,9.17,53.05125408942203
2011-12-05,484.02,9.17,52.782988004362046
2011-12-06,479.1,9.17,52.2464558342421
2011-12-07,484.29,9.17,52.8124318429662
2011-12-08,479.46,9.17,52.285714285714285
2011-12-09,479.74,9.17,52.31624863685933
2011-12-12,475.39,9.17,51.841875681570336
2011-12-13,462.69,9.17,50.45692475463468
2011-12-14,445.19,9.17,48.54852780806979
2011-12-15,445.39,9.17,48.57033805888768
2011-12-16,457.08,9.17,49.84514721919302
2011-12-19,459.73,9.17,50.13413304252999
2011-12-20,480.09,9.17,52.35441657579062
2011-12-21,472.33,9.17,51.50817884405671
2011-12-22,479.69,9.17,52.31079607415485
2011-12-23,481.73,9.17,52.533260632497274
2011-12-27,484.21,9.17,52.80370774263904
2011-12-28,475.4,9.17,51.84296619411123
2011-12-29,476.0,9.17,51.908396946564885
2011-12-30,467.71,9.17,51.00436205016357
2012-01-03,485.15,9.17,52.906215921483096
2012-01-04,480.91,9.17,52.44383860414395
2012-01-05,486.21,9.17,53.021810250817886
2012-01-06,480.31,9.17,52.3784078516903
2012-01-09,476.08,9.17,51.917121046892035
2012-01-10,484.28,9.17,52.8113413304253
2012-01-11,477.7,9.17,52.093784078516904
2012-01-12,476.18,9.17,51.92802617230098
2012-01-13,482.43,9.17,52.60959651035987
2012-01-17,498.21,9.17,54.33042529989095
2012-01-18,518.83,9.17,56.579062159214836
2012-01-19,526.07,9.17,57.36859323882225
2012-01-20,518.58,9.17,56.55179934569248
2012-01-23,518.02,9.17,56.4907306434024
2012-01-24,523.73,9.17,57.113413304253
2012-01-25,528.35,9.17,57.61723009814613
2012-01-26,524.66,9.17,57.21483097055616
2012-01-27,525.86,9.17,57.34569247546347
2012-01-30,522.41,9.17,56.96946564885496
2012-01-31,529.49,9.17,57.74154852780807
2012-02-01,535.9,9.17,58.44056706652126
2012-02-02,533.83,9.17,58.214830970556164
2012-02-03,546.98,9.17,59.648854961832065
2012-02-06,536.73,9.17,58.531079607415485
2012-02-07,529.19,9.17,57.70883315158125
2012-02-08,538.37,9.17,58.70992366412214
2012-02-09,540.13,9.17,58.90185387131952
2012-02-10,545.04,9.17,59.43729552889858
2012-02-13,571.15,9.17,62.28462377317339
2012-02-14,576.94,9.17,62.91603053435115
2012-02-15,570.3,9.17,62.19193020719738
2012-02-16,571.32,9.17,62.3031624863686
2012-02-17,582.52,9.17,63.52453653217012
2012-02-21,584.75,9.17,63.76772082878953
2012-02-22,587.72,9.17,64.09160305343512
2012-02-23,587.4,9.17,64.0567066521265
2012-02-24,590.41,9.17,64.38495092693566
2012-02-27,591.54,4.41,134.1360544217687
2012-02-28,632.76,4.41,143.48299319727892
2012-02-29,627.02,4.41,142.1814058956916
2012-03-01,637.32,4.41,144.51700680272108
2012-03-02,645.86,4.41,146.45351473922904
2012-03-05,642.69,4.41,145.73469387755102
2012-03-06,629.74,4.41,142.79818594104307
2012-03-07,641.6,4.41,145.4875283446712
2012-03-08,653.82,4.41,148.25850340136054
2012-03-09,647.45,4.41,146.8140589569161
2012-03-12,650.95,4.41,147.6077097505669
2012-03-13,653.79,4.41,148.2517006802721
2012-03-14,650.75,4.41,147.56235827664398
2012-03-15,657.25,4.41,149.0362811791383
2012-03-16,675.5,4.41,153.17460317460316
2012-03-19,696.93,4.41,158.03401360544217
2012-03-20,696.47,4.41,157.9297052154195
2012-03-21,703.65,4.41,159.5578231292517
2012-03-22,711.99,4.41,161.44897959183672
2012-03-23,714.99,4.41,162.12925170068027
2012-03-26,735.4,4.41,166.75736961451247
2012-03-27,728.85,4.41,165.2721088435374
2012-03-28,718.2,4.41,162.85714285714286
2012-03-29,720.04,4.41,163.27437641723355
2012-03-30,717.5,4.41,162.69841269841268
2012-04-02,719.97,4.41,163.25850340136054
2012-04-03,743.62,4.41,168.62131519274377
2012-04-04,745.9,4.41,169.13832199546485
2012-04-05,756.8,4.41,171.609977324263
2012-04-09,764.75,4.41,173.4126984126984
2012-04-10,741.26,4.41,168.0861678004535
2012-04-11,729.57,4.41,165.43537414965988
2012-04-12,742.15,4.41,168.28798185941042
2012-04-13,735.18,4.41,166.70748299319726
2012-04-16,702.0,4.41,159.18367346938774
2012-04-17,715.37,4.41,162.2154195011338
2012-04-18,732.22,4.41,166.0362811791383
2012-04-19,717.18,4.41,162.62585034013603
2012-04-20,710.17,4.41,161.0362811791383
2012-04-23,699.0,4.41,158.50340136054422
2012-04-24,685.01,4.41,155.33106575963717
2012-04-25,724.55,4.41,164.297052154195
2012-04-26,733.27,4.41,166.27437641723355
2012-04-27,762.13,4.41,172.81859410430837
2012-04-30,760.82,4.41,172.52154195011337
2012-05-01,755.17,4.41,171.24036281179136
2012-05-02,761.06,4.41,172.57596371882084
2012-05-03,749.73,4.41,170.00680272108843
2012-05-04,736.07,4.41,166.9092970521542
2012-05-07,737.65,4.41,167.26757369614512
2012-05-08,716.2,4.41,162.40362811791383
2012-05-09,718.95,3.54,203.09322033898306
2012-05-10,681.11,3.54,192.40395480225988
2012-05-11,675.39,3.54,190.78813559322035
2012-05-14,663.18,3.54,187.33898305084745
2012-05-15,662.33,3.54,187.0988700564972
2012-05-16,662.24,3.54,187.07344632768363
2012-05-17,645.41,3.54,182.319209039548
2012-05-18,632.0,3.54,178.5310734463277
2012-05-21,657.68,3.54,185.78531073446325
2012-05-22,660.08,3.54,186.4632768361582
2012-05-23,673.12,3.54,190.14689265536722
2012-05-24,668.97,3.54,188.97457627118644
2012-05-25,652.88,3.54,184.42937853107344
2012-05-29,658.04,3.54,185.8870056497175
2012-05-30,637.76,3.54,180.1581920903955
2012-05-31,625.49,3.54,176.69209039548022
2012-06-01,610.5,3.54,172.45762711864407
2012-06-04,616.54,3.54,174.1638418079096
2012-06-05,619.83,3.54,175.09322033898306
2012-06-06,642.51,3.54,181.5
2012-06-07,636.15,3.54,179.70338983050846
2012-06-08,644.36,3.54,182.0225988700565
2012-06-11,641.71,3.54,181.27401129943505
2012-06-12,646.98,3.54,182.76271186440678
2012-06-13,646.5,3.54,182.6271186440678
2012-06-14,640.32,3.54,180.8813559322034
2012-06-15,659.41,3.54,186.27401129943502
2012-06-18,673.5,3.54,190.25423728813558
2012-06-19,680.11,3.54,192.12146892655366
2012-06-20,670.82,3.54,189.49717514124296
2012-06-21,657.58,3.54,185.75706214689268
2012-06-22,666.98,3.54,188.41242937853107
2012-06-25,651.65,3.54,184.0819209039548
2012-06-26,656.36,3.54,185.41242937853107
2012-06-27,653.84,3.54,184.70056497175142
2012-06-28,643.48,3.54,181.77401129943505
2012-06-29,664.52,3.54,187.71751412429379
2012-07-02,680.86,3.54,192.33333333333334
2012-07-03,690.55,3.54,195.07062146892653
2012-07-05,681.65,3.54,192.55649717514123
2012-07-06,671.66,3.54,189.73446327683615
2012-07-09,664.87,3.54,187.81638418079095
2012-07-10,648.65,3.54,183.23446327683615
2012-07-11,646.66,3.54,182.6723163841808
2012-07-12,639.08,3.54,180.5310734463277
2012-07-13,642.95,3.54,181.62429378531075
2012-07-16,637.73,3.54,180.1497175141243
2012-07-17,647.37,3.54,182.8728813559322
2012-07-18,655.68,3.54,185.22033898305082
2012-07-19,672.67,3.54,190.01977401129943
2012-07-20,673.2,3.54,190.16949152542375
2012-07-23,669.11,3.54,189.0141242937853
2012-07-24,665.58,3.54,188.0169491525424
2012-07-25,631.04,3.54,178.25988700564972
2012-07-26,628.32,3.54,177.49152542372883
2012-07-27,683.99,3.54,193.21751412429379
2012-07-30,682.54,3.54,192.80790960451975
2012-07-31,661.74,3.54,186.9322033898305
2012-08-01,642.98,3.54,181.63276836158192
2012-08-02,649.01,3.54,183.33615819209038
2012-08-03,663.99,3.54,187.5677966101695
2012-08-06,665.12,3.54,187.8870056497175
2012-08-07,679.8,6.88,98.80813953488372
2012-08-08,562.32,6.88,81.73255813953489
2012-08-09,562.26,6.88,81.72383720930233
2012-08-10,563.16,6.88,81.85465116279069
2012-08-13,562.0,6.88,81.68604651162791
2012-08-14,564.66,6.88,82.07267441860465
2012-08-15,575.31,6.88,83.62063953488371
2012-08-16,586.79,6.88,85.2892441860465
2012-08-17,588.78,6.88,85.57848837209302
2012-08-20,586.61,6.88,85.26308139534883
2012-08-21,585.76,6.88,85.13953488372093
2012-08-22,591.04,6.88,85.90697674418604
2012-08-23,593.53,6.88,86.2688953488372
2012-08-24,593.18,6.88,86.21802325581395
2012-08-27,588.4,6.88,85.52325581395348
2012-08-28,590.12,6.88,85.7732558139535
2012-08-29,603.21,6.88,87.67587209302326
2012-08-30,603.6,6.88,87.73255813953489
2012-08-31,604.57,6.88,87.87354651162792
2012-09-04,596.89,6.88,86.75726744186046
2012-09-05,595.18,6.88,86.50872093023256
2012-09-06,604.0,6.88,87.79069767441861
2012-09-07,621.55,6.88,90.34156976744185
2012-09-10,608.32,6.88,88.4186046511628
2012-09-11,617.76,6.88,89.79069767441861
2012-09-12,619.95,6.88,90.10901162790698
2012-09-13,626.93,6.88,91.12354651162791
2012-09-14,637.48,6.88,92.65697674418605
2012-09-17,643.35,6.88,93.51017441860465
2012-09-18,640.73,6.88,93.12936046511628
2012-09-19,639.03,6.88,92.88226744186046
2012-09-20,633.77,6.88,92.11773255813954
2012-09-21,636.15,6.88,92.46366279069767
2012-09-24,631.18,6.88,91.74127906976743
2012-09-25,631.75,6.88,91.82412790697674
2012-09-26,622.09,6.88,90.42005813953489
2012-09-27,630.52,6.88,91.6453488372093
2012-09-28,619.07,6.88,89.9811046511628
2012-10-01,624.86,6.88,90.82267441860465
2012-10-02,616.28,6.88,89.57558139534883
2012-10-03,622.82,6.88,90.52616279069768
2012-10-04,635.04,6.88,92.30232558139535
2012-10-05,631.89,6.88,91.84447674418604
2012-10-08,630.96,6.88,91.7093023255814
2012-10-09,617.89,6.88,89.80959302325581
2012-10-10,602.41,6.88,87.55959302325581
2012-10-11,598.14,6.88,86.93895348837209
2012-10-12,593.15,6.88,86.21366279069767
2012-10-15,601.02,6.88,87.35755813953489
2012-10-16,597.77,6.88,86.88517441860465
2012-10-17,598.24,6.88,86.95348837209302
2012-10-18,582.38,6.88,84.64825581395348
2012-10-19,560.5,6.88,81.46802325581396
2012-10-22,567.2,6.88,82.44186046511629
2012-10-23,569.04,6.88,82.70930232558139
2012-10-24,563.67,6.88,81.92877906976744
2012-10-25,557.87,6.88,81.0857558139535
2012-10-26,579.46,6.88,84.22383720930233
2012-10-31,573.77,6.88,83.39680232558139
2012-11-01,586.1,11.66,50.265866209262434
2012-11-02,634.74,11.66,54.43739279588336
2012-11-05,634.79,11.66,54.44168096054888
2012-11-06,644.9,11.66,55.308747855917666
2012-11-07,634.61,11.66,54.426243567753005
2012-11-08,627.87,11.66,53.84819897084048
2012-11-09,625.87,11.66,53.67667238421955
2012-11-12,633.43,11.66,54.32504288164665
2012-11-13,630.31,11.66,54.057461406518
2012-11-14,616.4,11.66,52.864493996569465
2012-11-15,617.52,11.66,52.96054888507719
2012-11-16,614.78,11.66,52.72555746140652
2012-11-19,625.5,11.66,53.64493996569468
