date,TIF,TIF_EPS,PE Ratio
1992-07-30,3.41,0.04,85.25
1992-07-31,3.36,0.04,84.0
1992-08-03,3.3,0.04,82.5
1992-08-04,3.38,0.04,84.5
1992-08-05,3.36,0.04,84.0
1992-08-06,3.31,0.04,82.75
1992-08-07,3.36,0.04,84.0
1992-08-10,3.3,0.04,82.5
1992-08-11,3.19,0.04,79.75
1992-08-12,3.13,0.04,78.25
1992-08-13,3.13,0.04,78.25
1992-08-14,3.11,0.04,77.75
1992-08-17,3.13,0.04,78.25
1992-08-18,3.03,0.04,75.75
1992-08-19,3.05,0.04,76.25
1992-08-20,3.11,0.04,77.75
1992-08-21,3.19,0.04,79.75
1992-08-24,3.13,0.04,78.25
1992-08-25,3.06,0.04,76.5
1992-08-26,3.09,0.04,77.25
1992-08-27,3.23,0.04,80.75
1992-08-28,3.31,0.04,82.75
1992-08-31,3.27,0.04,81.75
1992-09-01,3.34,0.04,83.5
1992-09-02,3.44,0.04,86.0
1992-09-03,3.48,0.04,87.0
1992-09-04,3.45,0.04,86.25
1992-09-08,3.34,0.04,83.5
1992-09-09,3.39,0.04,84.75
1992-09-10,3.47,0.04,86.75
1992-09-11,3.53,0.04,88.25
1992-09-14,3.61,0.04,90.25
1992-09-15,3.48,0.04,87.0
1992-09-16,3.41,0.04,85.25
1992-09-17,3.45,0.04,86.25
1992-09-18,3.39,0.04,84.75
1992-09-21,3.08,0.04,77.0
1992-09-22,3.0,0.04,75.0
1992-09-23,3.02,0.04,75.5
1992-09-24,3.11,0.04,77.75
1992-09-25,3.06,0.04,76.5
1992-09-28,3.09,0.04,77.25
1992-09-29,3.03,0.04,75.75
1992-09-30,3.03,0.04,75.75
1992-10-01,3.0,0.04,75.0
1992-10-02,3.02,0.04,75.5
1992-10-05,2.97,0.04,74.25
1992-10-06,3.02,0.04,75.5
1992-10-07,3.0,0.04,75.0
1992-10-08,3.03,0.04,75.75
1992-10-09,3.0,0.04,75.0
1992-10-12,2.95,0.04,73.75
1992-10-13,2.95,0.04,73.75
1992-10-14,2.94,0.04,73.5
1992-10-15,2.92,0.04,73.0
1992-10-16,2.97,0.04,74.25
1992-10-19,3.33,0.04,83.25
1992-10-20,3.16,0.04,79.0
1992-10-21,3.16,0.04,79.0
1992-10-22,3.16,0.04,79.0
1992-10-23,3.14,0.04,78.5
1992-10-26,3.16,0.04,79.0
1992-10-27,3.16,0.04,79.0
1992-10-28,3.19,0.04,79.75
1992-10-29,3.13,0.04,78.25
1992-10-30,3.13,0.04,78.25
1992-11-02,3.3,0.04,82.5
1992-11-03,3.33,0.04,83.25
1992-11-04,3.39,0.04,84.75
1992-11-05,3.44,0.04,86.0
1992-11-06,3.59,0.04,89.75
1992-11-09,3.58,0.04,89.5
1992-11-10,3.5,0.04,87.5
1992-11-11,3.53,0.04,88.25
1992-11-12,3.5,0.04,87.5
1992-11-13,3.48,0.04,87.0
1992-11-16,3.38,0.04,84.5
1992-11-17,3.47,0.04,86.75
1992-11-18,3.59,0.04,89.75
1992-11-19,3.7,0.04,92.5
1992-11-20,3.72,0.04,93.0
1992-11-23,3.64,0.04,91.0
1992-11-24,3.72,0.04,93.0
1992-11-25,3.67,0.04,91.75
1992-11-27,3.63,0.04,90.75
1992-11-30,3.75,0.04,93.75
1992-12-01,3.69,0.04,92.25
1992-12-02,3.72,0.04,93.0
1992-12-03,3.67,0.04,91.75
1992-12-04,3.63,0.04,90.75
1992-12-07,3.61,0.04,90.25
1992-12-08,3.64,0.04,91.0
1992-12-09,3.55,0.04,88.75
1992-12-10,3.59,0.04,89.75
1992-12-11,3.52,0.04,88.0
1992-12-14,3.47,0.04,86.75
1992-12-15,3.41,0.04,85.25
1992-12-16,3.41,0.04,85.25
1992-12-17,3.44,0.04,86.0
1992-12-18,3.44,0.04,86.0
1992-12-21,3.64,0.04,91.0
1992-12-22,3.55,0.04,88.75
1992-12-23,3.55,0.04,88.75
1992-12-24,3.55,0.04,88.75
1992-12-28,3.69,0.04,92.25
1992-12-29,4.14,0.04,103.49999999999999
1992-12-30,4.31,0.04,107.74999999999999
1992-12-31,4.33,0.04,108.25
1993-01-04,4.27,0.04,106.74999999999999
1993-01-05,4.22,0.04,105.49999999999999
1993-01-06,4.23,0.04,105.75000000000001
1993-01-07,4.23,0.04,105.75000000000001
1993-01-08,4.23,0.04,105.75000000000001
1993-01-11,4.23,0.04,105.75000000000001
1993-01-12,4.2,0.04,105.0
1993-01-13,4.22,0.04,105.49999999999999
1993-01-14,4.23,0.04,105.75000000000001
1993-01-15,4.23,0.04,105.75000000000001
1993-01-18,4.28,0.04,107.0
1993-01-19,4.3,0.04,107.5
1993-01-20,4.31,0.04,107.74999999999999
1993-01-21,4.22,0.04,105.49999999999999
1993-01-22,4.3,0.04,107.5
1993-01-25,4.25,0.04,106.25
1993-01-26,4.14,0.04,103.49999999999999
1993-01-27,4.05,0.04,101.25
1993-01-28,4.03,0.04,100.75
1993-01-29,4.05,0.04,101.25
1993-02-01,4.0,0.04,100.0
1993-02-02,3.94,0.04,98.5
1993-02-03,3.92,0.04,98.0
1993-02-04,4.0,0.04,100.0
1993-02-05,3.98,0.04,99.5
1993-02-08,3.91,0.04,97.75
1993-02-09,3.73,0.04,93.25
1993-02-10,3.77,0.04,94.25
1993-02-11,3.8,0.04,95.0
1993-02-12,3.81,0.04,95.25
1993-02-16,3.56,0.04,89.0
1993-02-17,3.53,0.04,88.25
1993-02-18,3.53,0.04,88.25
1993-02-19,3.53,0.04,88.25
1993-02-22,3.39,0.04,84.75
1993-02-23,3.3,0.04,82.5
1993-02-24,3.41,0.04,85.25
1993-02-25,3.39,0.04,84.75
1993-02-26,3.39,0.04,84.75
1993-03-01,3.41,0.04,85.25
1993-03-02,3.41,0.04,85.25
1993-03-03,3.53,0.04,88.25
1993-03-04,3.39,0.04,84.75
1993-03-05,3.45,0.04,86.25
1993-03-08,3.48,0.04,87.0
1993-03-09,3.45,0.04,86.25
1993-03-10,3.45,0.04,86.25
1993-03-11,3.45,0.04,86.25
1993-03-12,3.47,0.04,86.75
1993-03-15,3.52,0.04,88.0
1993-03-16,3.55,0.04,88.75
1993-03-17,3.53,0.04,88.25
1993-03-18,3.63,0.04,90.75
1993-03-19,3.58,0.04,89.5
1993-03-22,3.63,0.04,90.75
1993-03-23,3.59,0.04,89.75
1993-03-24,3.52,0.04,88.0
1993-03-25,3.48,0.04,87.0
1993-03-26,3.41,0.04,85.25
1993-03-29,3.39,0.04,84.75
1993-03-30,3.41,0.04,85.25
1993-03-31,3.39,0.04,84.75
1993-04-01,3.44,0.04,86.0
1993-04-02,3.34,0.04,83.5
1993-04-05,3.33,0.04,83.25
1993-04-06,3.33,0.04,83.25
1993-04-07,3.23,0.04,80.75
1993-04-08,3.25,0.04,81.25
1993-04-12,3.22,0.04,80.5
1993-04-13,3.3,0.04,82.5
1993-04-14,3.14,0.04,78.5
1993-04-15,3.09,0.04,77.25
1993-04-16,3.14,0.04,78.5
1993-04-19,3.11,0.04,77.75
1993-04-20,3.08,0.04,77.0
1993-04-21,3.11,0.04,77.75
1993-04-22,3.14,0.04,78.5
1993-04-23,3.13,0.04,78.25
1993-04-26,3.13,0.04,78.25
1993-04-27,3.09,0.04,77.25
1993-04-28,3.09,0.04,77.25
1993-04-29,3.17,0.04,79.25
1993-04-30,3.3,0.04,82.5
1993-05-03,3.36,0.04,84.0
1993-05-04,3.38,0.04,84.5
1993-05-05,3.42,0.04,85.5
1993-05-06,3.39,0.04,84.75
1993-05-07,3.36,0.04,84.0
1993-05-10,3.42,0.04,85.5
1993-05-11,3.42,0.04,85.5
1993-05-12,3.45,0.04,86.25
1993-05-13,3.44,0.04,86.0
1993-05-14,3.5,0.04,87.5
1993-05-17,3.53,0.04,88.25
1993-05-18,3.55,0.04,88.75
1993-05-19,3.72,0.04,93.0
1993-05-20,3.69,0.04,92.25
1993-05-21,3.67,0.04,91.75
1993-05-24,3.64,0.04,91.0
1993-05-25,3.67,0.04,91.75
1993-05-26,3.67,0.04,91.75
1993-05-27,3.66,0.04,91.5
1993-05-28,3.7,0.04,92.5
1993-06-01,3.73,0.04,93.25
1993-06-02,3.72,0.04,93.0
1993-06-03,3.75,0.04,93.75
1993-06-04,3.75,0.04,93.75
1993-06-07,3.67,0.04,91.75
1993-06-08,3.63,0.04,90.75
1993-06-09,3.58,0.04,89.5
1993-06-10,3.58,0.04,89.5
1993-06-11,3.56,0.04,89.0
1993-06-14,3.56,0.04,89.0
1993-06-15,3.92,0.04,98.0
1993-06-16,3.95,0.04,98.75
1993-06-17,3.92,0.04,98.0
1993-06-18,3.91,0.04,97.75
1993-06-21,3.91,0.04,97.75
1993-06-22,3.92,0.04,98.0
1993-06-23,3.89,0.04,97.25
1993-06-24,3.91,0.04,97.75
1993-06-25,3.94,0.04,98.5
1993-06-28,3.94,0.04,98.5
1993-06-29,4.03,0.04,100.75
1993-06-30,4.03,0.04,100.75
1993-07-01,4.09,0.04,102.25
1993-07-02,4.08,0.04,102.0
1993-07-06,4.0,0.04,100.0
1993-07-07,3.95,0.04,98.75
1993-07-08,3.95,0.04,98.75
1993-07-09,3.94,0.04,98.5
1993-07-12,3.92,0.04,98.0
1993-07-13,3.98,0.04,99.5
1993-07-14,4.0,0.04,100.0
1993-07-15,3.97,0.04,99.25
1993-07-16,3.95,0.04,98.75
1993-07-19,3.95,0.04,98.75
1993-07-20,3.91,0.04,97.75
1993-07-21,3.89,0.04,97.25
1993-07-22,3.89,0.04,97.25
1993-07-23,3.88,0.04,97.0
1993-07-26,3.88,0.04,97.0
1993-07-27,3.88,0.04,97.0
1993-07-28,3.88,0.04,97.0
1993-07-29,3.86,0.04,96.5
1993-07-30,3.81,0.04,95.25
1993-08-02,3.88,0.04,97.0
1993-08-03,3.83,0.04,95.75
1993-08-04,3.63,0.04,90.75
1993-08-05,3.61,0.04,90.25
1993-08-06,3.59,0.04,89.75
1993-08-09,3.53,0.04,88.25
1993-08-10,3.44,0.04,86.0
1993-08-11,3.45,0.04,86.25
1993-08-12,3.34,0.04,83.5
1993-08-13,3.41,0.04,85.25
1993-08-16,3.5,0.04,87.5
1993-08-17,3.59,0.04,89.75
1993-08-18,3.78,0.04,94.5
1993-08-19,3.73,0.04,93.25
1993-08-20,3.73,0.04,93.25
1993-08-23,3.67,0.04,91.75
1993-08-24,3.66,0.04,91.5
1993-08-25,3.66,0.04,91.5
1993-08-26,3.69,0.04,92.25
1993-08-27,3.73,0.04,93.25
1993-08-30,3.73,0.04,93.25
1993-08-31,3.84,0.04,96.0
1993-09-01,3.86,0.04,96.5
1993-09-02,3.78,0.04,94.5
1993-09-03,3.73,0.04,93.25
1993-09-07,3.72,0.04,93.0
1993-09-08,3.69,0.04,92.25
1993-09-09,3.69,0.04,92.25
1993-09-10,3.67,0.04,91.75
1993-09-13,3.63,0.04,90.75
1993-09-14,3.61,0.04,90.25
1993-09-15,3.61,0.04,90.25
1993-09-16,3.58,0.04,89.5
1993-09-17,3.53,0.04,88.25
1993-09-20,3.56,0.04,89.0
1993-09-21,3.55,0.04,88.75
1993-09-22,3.55,0.04,88.75
1993-09-23,3.59,0.04,89.75
1993-09-24,3.59,0.04,89.75
1993-09-27,3.64,0.04,91.0
1993-09-28,3.72,0.04,93.0
1993-09-29,3.78,0.04,94.5
1993-09-30,3.69,0.04,92.25
1993-10-01,3.63,0.04,90.75
1993-10-04,3.55,0.04,88.75
1993-10-05,3.66,0.04,91.5
1993-10-06,3.73,0.04,93.25
1993-10-07,3.78,0.04,94.5
1993-10-08,3.83,0.04,95.75
1993-10-11,3.78,0.04,94.5
1993-10-12,3.81,0.04,95.25
1993-10-13,3.88,0.04,97.0
1993-10-14,3.98,0.04,99.5
1993-10-15,4.03,0.04,100.75
1993-10-18,4.05,0.04,101.25
1993-10-19,4.08,0.04,102.0
1993-10-20,4.08,0.04,102.0
1993-10-21,4.13,0.04,103.25
1993-10-22,4.06,0.04,101.49999999999999
1993-10-25,4.09,0.04,102.25
1993-10-26,4.14,0.04,103.49999999999999
1993-10-27,4.16,0.04,104.0
1993-10-28,4.09,0.04,102.25
1993-10-29,4.08,0.04,102.0
1993-11-01,4.06,0.04,101.49999999999999
1993-11-02,4.08,0.04,102.0
1993-11-03,4.05,0.04,101.25
1993-11-04,3.91,0.04,97.75
1993-11-05,3.91,0.04,97.75
1993-11-08,3.94,0.04,98.5
1993-11-09,3.91,0.04,97.75
1993-11-10,3.89,0.04,97.25
1993-11-11,3.89,0.04,97.25
1993-11-12,3.83,0.04,95.75
1993-11-15,3.97,0.04,99.25
1993-11-16,4.05,0.04,101.25
1993-11-17,4.0,0.04,100.0
1993-11-18,3.97,0.04,99.25
1993-11-19,3.97,0.04,99.25
1993-11-22,3.94,0.04,98.5
1993-11-23,3.91,0.04,97.75
1993-11-24,3.95,0.04,98.75
1993-11-26,3.95,0.04,98.75
1993-11-29,3.97,0.04,99.25
1993-11-30,3.91,0.04,97.75
1993-12-01,4.0,0.04,100.0
1993-12-02,3.95,0.04,98.75
1993-12-03,4.05,0.04,101.25
1993-12-06,4.03,0.04,100.75
1993-12-07,4.11,0.04,102.75
1993-12-08,4.27,0.04,106.74999999999999
1993-12-09,4.23,0.04,105.75000000000001
1993-12-10,4.19,0.04,104.75000000000001
1993-12-13,4.23,0.04,105.75000000000001
1993-12-14,4.25,0.04,106.25
1993-12-15,4.28,0.04,107.0
1993-12-16,4.42,0.04,110.5
1993-12-17,4.48,0.04,112.00000000000001
1993-12-20,4.73,0.04,118.25000000000001
1993-12-21,4.53,0.04,113.25
1993-12-22,4.45,0.04,111.25
1993-12-23,4.52,0.04,112.99999999999999
1993-12-27,4.52,0.04,112.99999999999999
1993-12-28,3.98,0.04,99.5
1993-12-29,3.98,0.04,99.5
1993-12-30,4.03,0.04,100.75
1993-12-31,3.98,0.04,99.5
1994-01-03,3.91,0.04,97.75
1994-01-04,3.92,0.04,98.0
1994-01-05,3.94,0.04,98.5
1994-01-06,3.91,0.04,97.75
1994-01-07,3.81,0.04,95.25
1994-01-10,3.88,0.04,97.0
1994-01-11,3.81,0.04,95.25
1994-01-12,3.81,0.04,95.25
1994-01-13,3.8,0.04,95.0
1994-01-14,3.78,0.04,94.5
1994-01-17,3.88,0.04,97.0
1994-01-18,3.78,0.04,94.5
1994-01-19,3.81,0.04,95.25
1994-01-20,3.83,0.04,95.75
1994-01-21,3.78,0.04,94.5
1994-01-24,3.69,0.04,92.25
1994-01-25,3.72,0.04,93.0
1994-01-26,3.7,0.04,92.5
1994-01-27,3.72,0.04,93.0
1994-01-28,3.67,0.04,91.75
1994-01-31,3.66,0.04,91.5
1994-02-01,3.63,0.04,90.75
1994-02-02,3.66,0.04,91.5
1994-02-03,3.77,0.04,94.25
1994-02-04,3.7,0.04,92.5
1994-02-07,3.72,0.04,93.0
1994-02-08,3.72,0.04,93.0
1994-02-09,3.75,0.04,93.75
1994-02-10,3.75,0.04,93.75
1994-02-11,3.7,0.04,92.5
1994-02-14,3.77,0.04,94.25
1994-02-15,3.78,0.04,94.5
1994-02-16,3.81,0.04,95.25
1994-02-17,3.81,0.04,95.25
1994-02-18,3.83,0.04,95.75
1994-02-22,3.92,0.04,98.0
1994-02-23,3.92,0.04,98.0
1994-02-24,3.78,0.04,94.5
1994-02-25,3.78,0.04,94.5
1994-02-28,3.86,0.04,96.5
1994-03-01,3.81,0.04,95.25
1994-03-02,3.75,0.04,93.75
1994-03-03,3.77,0.04,94.25
1994-03-04,3.81,0.04,95.25
1994-03-07,3.88,0.04,97.0
1994-03-08,4.0,0.04,100.0
1994-03-09,4.11,0.04,102.75
1994-03-10,4.05,0.04,101.25
1994-03-11,3.97,0.04,99.25
1994-03-14,3.97,0.04,99.25
1994-03-15,3.97,0.04,99.25
1994-03-16,3.95,0.04,98.75
1994-03-17,4.17,0.04,104.25
1994-03-18,4.14,0.04,103.49999999999999
1994-03-21,4.16,0.04,104.0
1994-03-22,4.25,0.04,106.25
1994-03-23,4.2,0.04,105.0
1994-03-24,4.19,0.04,104.75000000000001
1994-03-25,4.13,0.04,103.25
1994-03-28,4.11,0.04,102.75
1994-03-29,4.02,0.04,100.49999999999999
1994-03-30,3.95,0.04,98.75
1994-03-31,3.81,0.04,95.25
1994-04-04,3.8,0.04,95.0
1994-04-05,3.86,0.04,96.5
1994-04-06,3.84,0.04,96.0
1994-04-07,3.95,0.04,98.75
1994-04-08,3.94,0.04,98.5
1994-04-11,3.94,0.04,98.5
1994-04-12,3.88,0.04,97.0
1994-04-13,3.73,0.04,93.25
1994-04-14,3.69,0.04,92.25
1994-04-15,3.69,0.04,92.25
1994-04-18,3.66,0.04,91.5
1994-04-19,3.58,0.04,89.5
1994-04-20,3.58,0.04,89.5
1994-04-21,3.63,0.04,90.75
1994-04-22,3.66,0.04,91.5
1994-04-25,3.75,0.04,93.75
1994-04-26,3.78,0.04,94.5
1994-04-28,3.77,0.04,94.25
1994-04-29,3.8,0.04,95.0
1994-05-02,3.77,0.04,94.25
1994-05-03,3.77,0.04,94.25
1994-05-04,3.77,0.04,94.25
1994-05-05,3.81,0.04,95.25
1994-05-06,3.77,0.04,94.25
1994-05-09,3.64,0.04,91.0
1994-05-10,3.63,0.04,90.75
1994-05-11,3.63,0.04,90.75
1994-05-12,3.66,0.04,91.5
1994-05-13,3.64,0.04,91.0
1994-05-16,3.98,0.04,99.5
1994-05-17,4.05,0.04,101.25
1994-05-18,4.09,0.04,102.25
1994-05-19,4.16,0.04,104.0
1994-05-20,4.14,0.04,103.49999999999999
1994-05-23,4.22,0.04,105.49999999999999
1994-05-24,4.2,0.04,105.0
1994-05-25,4.14,0.04,103.49999999999999
1994-05-26,4.16,0.04,104.0
1994-05-27,4.19,0.04,104.75000000000001
1994-05-31,4.34,0.04,108.5
1994-06-01,4.34,0.04,108.5
1994-06-02,4.36,0.01,436.0
1994-06-03,4.33,0.01,433.0
1994-06-06,4.33,0.01,433.0
1994-06-07,4.34,0.01,434.0
1994-06-08,4.41,0.01,441.0
1994-06-09,4.45,0.01,445.0
1994-06-10,4.41,0.01,441.0
1994-06-13,4.44,0.01,444.00000000000006
1994-06-14,4.44,0.01,444.00000000000006
1994-06-15,4.41,0.01,441.0
1994-06-16,4.42,0.01,442.0
1994-06-17,4.34,0.01,434.0
1994-06-20,4.28,0.01,428.0
1994-06-21,4.23,0.01,423.00000000000006
1994-06-22,4.27,0.01,426.99999999999994
1994-06-23,4.34,0.01,434.0
1994-06-24,4.2,0.01,420.0
1994-06-27,4.17,0.01,417.0
1994-06-28,4.14,0.01,413.99999999999994
1994-06-29,4.2,0.01,420.0
1994-06-30,4.33,0.01,433.0
1994-07-01,4.41,0.01,441.0
1994-07-05,4.42,0.01,442.0
1994-07-06,4.39,0.01,438.99999999999994
1994-07-07,4.39,0.01,438.99999999999994
1994-07-08,4.5,0.01,450.0
1994-07-11,4.63,0.01,463.0
1994-07-12,4.63,0.01,463.0
1994-07-13,4.58,0.01,458.0
1994-07-14,4.63,0.01,463.0
1994-07-15,4.59,0.01,459.0
1994-07-18,4.58,0.01,458.0
1994-07-19,4.64,0.01,463.99999999999994
1994-07-20,4.69,0.01,469.00000000000006
1994-07-21,4.69,0.01,469.00000000000006
1994-07-22,4.59,0.01,459.0
1994-07-25,4.58,0.01,458.0
1994-07-26,4.47,0.01,446.99999999999994
1994-07-27,4.53,0.01,453.0
1994-07-28,4.61,0.01,461.0
1994-07-29,4.58,0.01,458.0
1994-08-01,4.63,0.01,463.0
1994-08-02,4.56,0.01,455.99999999999994
1994-08-03,4.44,0.01,444.00000000000006
1994-08-04,4.56,0.01,455.99999999999994
1994-08-05,4.52,0.01,451.99999999999994
1994-08-08,4.55,0.01,455.0
1994-08-09,4.55,0.01,455.0
1994-08-10,4.53,0.01,453.0
1994-08-11,4.5,0.01,450.0
1994-08-12,4.44,0.01,444.00000000000006
1994-08-15,4.59,0.01,459.0
1994-08-16,4.55,0.01,455.0
1994-08-17,4.55,0.01,455.0
1994-08-18,4.56,0.01,455.99999999999994
1994-08-19,4.64,0.01,463.99999999999994
1994-08-22,4.61,0.01,461.0
1994-08-23,4.7,0.01,470.0
1994-08-24,4.72,0.01,471.99999999999994
1994-08-25,4.67,0.01,467.0
1994-08-26,4.75,0.01,475.0
1994-08-29,4.72,0.01,471.99999999999994
1994-08-30,4.7,0.01,470.0
1994-08-31,4.7,0.01,470.0
1994-09-01,4.72,0.01,471.99999999999994
1994-09-02,4.69,0.01,469.00000000000006
1994-09-06,4.63,0.01,463.0
1994-09-07,4.64,0.01,463.99999999999994
1994-09-08,4.69,0.01,469.00000000000006
1994-09-09,4.73,0.01,473.00000000000006
1994-09-12,4.69,0.01,469.00000000000006
1994-09-13,4.66,0.03,155.33333333333334
1994-09-14,4.67,0.03,155.66666666666666
1994-09-15,4.67,0.03,155.66666666666666
1994-09-16,4.59,0.03,153.0
1994-09-19,4.56,0.03,152.0
1994-09-20,4.58,0.03,152.66666666666669
1994-09-21,4.5,0.03,150.0
1994-09-22,4.28,0.03,142.66666666666669
1994-09-23,4.39,0.03,146.33333333333331
1994-09-26,4.44,0.03,148.00000000000003
1994-09-27,4.47,0.03,149.0
1994-09-28,4.56,0.03,152.0
1994-09-29,4.61,0.03,153.66666666666669
1994-09-30,4.63,0.03,154.33333333333334
1994-10-03,4.56,0.03,152.0
1994-10-04,4.56,0.03,152.0
1994-10-05,4.47,0.03,149.0
1994-10-06,4.47,0.03,149.0
1994-10-07,4.47,0.03,149.0
1994-10-10,4.47,0.03,149.0
1994-10-11,4.47,0.03,149.0
1994-10-12,4.44,0.03,148.00000000000003
1994-10-13,4.45,0.03,148.33333333333334
1994-10-14,4.45,0.03,148.33333333333334
1994-10-17,4.44,0.03,148.00000000000003
1994-10-18,4.31,0.03,143.66666666666666
1994-10-19,4.3,0.03,143.33333333333334
1994-10-20,4.25,0.03,141.66666666666669
1994-10-21,4.27,0.03,142.33333333333331
1994-10-24,4.27,0.03,142.33333333333331
1994-10-25,4.31,0.03,143.66666666666666
1994-10-26,4.31,0.03,143.66666666666666
1994-10-27,4.69,0.03,156.33333333333334
1994-10-28,4.91,0.03,163.66666666666669
1994-10-31,4.88,0.03,162.66666666666666
1994-11-01,4.86,0.03,162.00000000000003
1994-11-02,4.86,0.03,162.00000000000003
1994-11-03,4.89,0.03,163.0
1994-11-04,4.92,0.03,164.0
1994-11-07,5.06,0.03,168.66666666666666
1994-11-08,5.16,0.03,172.0
1994-11-09,5.25,0.03,175.0
1994-11-10,5.19,0.03,173.00000000000003
1994-11-11,5.25,0.03,175.0
1994-11-14,5.31,0.03,177.0
1994-11-15,5.42,0.03,180.66666666666666
1994-11-16,5.44,0.03,181.33333333333334
1994-11-17,5.28,0.03,176.00000000000003
1994-11-18,5.19,0.03,173.00000000000003
1994-11-21,5.11,0.03,170.33333333333334
1994-11-22,5.03,0.03,167.66666666666669
1994-11-23,5.02,0.03,167.33333333333331
1994-11-25,5.02,0.03,167.33333333333331
1994-11-28,5.16,0.03,172.0
1994-11-29,5.13,0.03,171.0
1994-11-30,5.17,0.03,172.33333333333334
1994-12-01,5.06,0.03,168.66666666666666
1994-12-02,5.0,0.03,166.66666666666669
1994-12-05,4.95,0.03,165.0
1994-12-06,4.94,0.03,164.66666666666669
1994-12-07,4.97,0.03,165.66666666666666
1994-12-08,4.92,0.03,164.0
1994-12-09,4.77,0.04,119.24999999999999
1994-12-12,4.83,0.04,120.75
1994-12-13,5.06,0.04,126.49999999999999
1994-12-14,5.03,0.04,125.75
1994-12-15,5.11,0.04,127.75
1994-12-16,5.11,0.04,127.75
1994-12-19,5.02,0.04,125.49999999999999
1994-12-20,4.95,0.04,123.75
1994-12-21,4.98,0.04,124.50000000000001
1994-12-22,4.97,0.04,124.24999999999999
1994-12-23,4.94,0.04,123.50000000000001
1994-12-27,4.92,0.04,123.0
1994-12-28,4.91,0.04,122.75
1994-12-29,4.88,0.04,122.0
1994-12-30,4.88,0.04,122.0
1995-01-03,4.91,0.04,122.75
1995-01-04,5.0,0.04,125.0
1995-01-05,4.27,0.04,106.74999999999999
1995-01-06,4.23,0.04,105.75000000000001
1995-01-09,4.17,0.04,104.25
1995-01-10,3.8,0.04,95.0
1995-01-11,3.83,0.04,95.75
1995-01-12,3.83,0.04,95.75
1995-01-13,3.8,0.04,95.0
1995-01-16,3.8,0.04,95.0
1995-01-17,3.75,0.04,93.75
1995-01-18,3.78,0.04,94.5
1995-01-19,3.81,0.04,95.25
1995-01-20,3.81,0.04,95.25
1995-01-23,3.75,0.04,93.75
1995-01-24,3.67,0.04,91.75
1995-01-25,3.69,0.04,92.25
1995-01-26,3.77,0.04,94.25
1995-01-27,3.72,0.04,93.0
1995-01-30,3.69,0.04,92.25
1995-01-31,3.64,0.04,91.0
1995-02-01,3.64,0.04,91.0
1995-02-02,3.64,0.04,91.0
1995-02-03,3.74,0.04,93.5
1995-02-06,3.78,0.04,94.5
1995-02-07,3.8,0.04,95.0
1995-02-08,3.8,0.04,95.0
1995-02-09,3.88,0.04,97.0
1995-02-10,3.86,0.04,96.5
1995-02-13,3.89,0.04,97.25
1995-02-14,3.92,0.04,98.0
1995-02-15,3.94,0.04,98.5
1995-02-16,3.95,0.04,98.75
1995-02-17,3.92,0.04,98.0
1995-02-21,3.84,0.04,96.0
1995-02-22,3.84,0.04,96.0
1995-02-23,3.84,0.04,96.0
1995-02-24,3.86,0.04,96.5
1995-02-27,3.84,0.04,96.0
1995-02-28,3.94,0.04,98.5
1995-03-01,3.86,0.04,96.5
1995-03-02,3.89,0.04,97.25
1995-03-03,3.88,0.04,97.0
1995-03-06,3.91,0.04,97.75
1995-03-07,3.86,0.04,96.5
1995-03-08,3.83,0.04,95.75
1995-03-09,3.83,0.04,95.75
1995-03-10,3.86,0.04,96.5
1995-03-13,3.88,0.04,97.0
1995-03-14,3.86,0.04,96.5
1995-03-15,3.86,0.04,96.5
1995-03-16,3.88,0.04,97.0
1995-03-17,3.86,0.04,96.5
1995-03-20,3.83,0.04,95.75
1995-03-21,3.75,0.04,93.75
1995-03-22,3.75,0.04,93.75
1995-03-23,3.7,0.04,92.5
1995-03-24,3.73,0.04,93.25
1995-03-27,3.75,0.04,93.75
1995-03-28,3.84,0.04,96.0
1995-03-29,3.78,0.04,94.5
1995-03-30,3.92,0.04,98.0
1995-03-31,3.88,0.04,97.0
1995-04-03,3.86,0.04,96.5
1995-04-04,3.91,0.04,97.75
1995-04-05,3.94,0.04,98.5
1995-04-06,3.94,0.04,98.5
1995-04-07,3.94,0.04,98.5
1995-04-10,3.97,0.04,99.25
1995-04-11,3.98,0.04,99.5
1995-04-12,4.25,0.04,106.25
1995-04-13,4.14,0.04,103.49999999999999
1995-04-17,4.11,0.04,102.75
1995-04-18,3.98,0.04,99.5
1995-04-19,3.88,0.04,97.0
1995-04-20,3.88,0.04,97.0
1995-04-21,3.86,0.04,96.5
1995-04-24,3.91,0.04,97.75
1995-04-25,3.97,0.04,99.25
1995-04-26,3.95,0.04,98.75
1995-04-27,4.0,0.04,100.0
1995-04-28,4.02,0.04,100.49999999999999
1995-05-01,4.13,0.04,103.25
1995-05-02,4.06,0.04,101.49999999999999
1995-05-03,4.09,0.04,102.25
1995-05-04,4.06,0.04,101.49999999999999
1995-05-05,4.03,0.04,100.75
1995-05-08,4.03,0.04,100.75
1995-05-09,4.02,0.04,100.49999999999999
1995-05-10,4.02,0.04,100.49999999999999
1995-05-11,4.16,0.04,104.0
1995-05-12,4.16,0.04,104.0
1995-05-15,4.3,0.04,107.5
1995-05-16,4.17,0.04,104.25
1995-05-17,4.09,0.04,102.25
1995-05-18,4.11,0.04,102.75
1995-05-19,4.06,0.04,101.49999999999999
1995-05-22,4.0,0.04,100.0
