date,SNPS,SNPS_EPS,PE Ratio
1994-11-25,10.5,0.01,1050.0
1994-11-28,10.59,0.01,1059.0
1994-11-29,10.69,0.01,1069.0
1994-11-30,10.3,0.01,1030.0
1994-12-01,10.31,0.01,1031.0
1994-12-02,10.22,0.01,1022.0
1994-12-05,10.28,0.01,1028.0
1994-12-06,10.31,0.01,1031.0
1994-12-07,10.06,0.01,1006.0
1994-12-08,10.0,0.01,1000.0
1994-12-09,10.75,0.01,1075.0
1994-12-12,11.31,0.01,1131.0
1994-12-13,11.09,0.01,1109.0
1994-12-14,11.38,0.01,1138.0
1994-12-15,11.38,0.01,1138.0
1994-12-16,11.31,0.01,1131.0
1994-12-19,11.03,0.01,1103.0
1994-12-20,10.69,0.01,1069.0
1994-12-21,10.69,0.01,1069.0
1994-12-22,10.66,0.01,1066.0
1994-12-23,10.69,0.01,1069.0
1994-12-27,10.5,0.01,1050.0
1994-12-28,10.69,0.01,1069.0
1994-12-29,10.73,0.01,1073.0
1994-12-30,10.94,0.01,1094.0
1995-01-03,11.22,0.01,1122.0
1995-01-04,10.88,0.01,1088.0
1995-01-05,10.94,0.01,1094.0
1995-01-06,11.06,0.01,1106.0
1995-01-09,11.44,0.01,1144.0
1995-01-10,11.88,0.01,1188.0
1995-01-11,11.63,0.01,1163.0
1995-01-12,11.56,0.01,1156.0
1995-01-13,11.61,0.01,1161.0
1995-01-16,12.03,0.01,1203.0
1995-01-17,12.38,0.01,1238.0
1995-01-18,12.5,0.01,1250.0
1995-01-19,12.28,0.01,1228.0
1995-01-20,11.91,0.01,1191.0
1995-01-23,11.75,0.01,1175.0
1995-01-24,11.94,0.01,1194.0
1995-01-25,11.75,0.01,1175.0
1995-01-26,11.5,0.01,1150.0
1995-01-27,11.5,0.01,1150.0
1995-01-30,11.34,0.01,1134.0
1995-01-31,11.31,0.01,1131.0
1995-02-01,11.34,0.01,1134.0
1995-02-02,11.31,0.01,1131.0
1995-02-03,11.53,0.01,1153.0
1995-02-06,11.47,0.01,1147.0
1995-02-07,11.81,0.01,1181.0
1995-02-08,11.5,0.01,1150.0
1995-02-09,11.69,0.01,1169.0
1995-02-10,12.22,0.01,1222.0
1995-02-13,11.94,0.01,1194.0
1995-02-14,12.06,0.01,1206.0
1995-02-15,12.22,0.01,1222.0
1995-02-16,12.5,0.01,1250.0
1995-02-17,12.19,0.01,1219.0
1995-02-21,11.44,0.01,1144.0
1995-02-22,11.81,0.01,1181.0
1995-02-23,12.0,0.01,1200.0
1995-02-24,11.94,0.01,1194.0
1995-02-27,11.72,0.01,1172.0
1995-02-28,11.81,0.01,1181.0
1995-03-01,12.22,0.01,1222.0
1995-03-02,12.75,0.01,1275.0
1995-03-03,12.69,0.01,1269.0
1995-03-06,12.56,0.01,1256.0
1995-03-07,12.56,0.01,1256.0
1995-03-08,12.97,0.01,1297.0
1995-03-09,12.81,0.01,1281.0
1995-03-10,12.75,0.01,1275.0
1995-03-13,12.63,0.01,1263.0
1995-03-14,13.31,0.01,1331.0
1995-03-15,13.06,0.01,1306.0
1995-03-16,12.88,0.01,1288.0
1995-03-17,12.59,0.01,1259.0
1995-03-20,12.91,0.01,1291.0
1995-03-21,12.69,0.01,1269.0
1995-03-22,12.56,0.01,1256.0
1995-03-23,12.5,0.01,1250.0
1995-03-24,12.75,0.01,1275.0
1995-03-27,13.13,0.01,1313.0
1995-03-28,12.94,0.01,1294.0
1995-03-29,12.47,0.01,1247.0
1995-03-30,11.94,0.01,1194.0
1995-03-31,11.94,0.01,1194.0
1995-04-03,12.39,0.01,1239.0
1995-04-04,12.25,0.01,1225.0
1995-04-05,12.06,0.01,1206.0
1995-04-06,12.13,0.01,1213.0
1995-04-07,11.88,0.01,1188.0
1995-04-10,11.84,0.01,1184.0
1995-04-11,11.84,0.01,1184.0
1995-04-12,12.63,0.01,1263.0
1995-04-13,12.75,0.01,1275.0
1995-04-17,12.48,0.01,1248.0
1995-04-18,12.5,0.01,1250.0
1995-04-19,12.13,0.01,1213.0
1995-04-20,12.25,0.01,1225.0
1995-04-21,12.81,0.01,1281.0
1995-04-24,13.38,0.01,1338.0
1995-04-25,13.38,0.01,1338.0
1995-04-26,13.14,0.01,1314.0
1995-04-27,13.59,0.01,1359.0
1995-04-28,13.56,0.01,1356.0
1995-05-01,13.03,0.01,1303.0
1995-05-02,13.38,0.01,1338.0
1995-05-03,14.03,0.01,1403.0
1995-05-04,13.53,0.01,1353.0
1995-05-05,13.44,0.01,1344.0
1995-05-08,13.66,0.01,1366.0
1995-05-09,13.38,0.01,1338.0
1995-05-10,13.72,0.01,1372.0
1995-05-11,13.88,0.01,1388.0
1995-05-12,14.31,0.01,1431.0
1995-05-15,14.38,0.01,1438.0
1995-05-16,14.13,0.01,1413.0
1995-05-17,14.22,0.01,1422.0
1995-05-18,14.31,0.01,1431.0
1995-05-19,14.59,0.01,1459.0
1995-05-22,14.41,0.01,1441.0
1995-05-23,14.31,0.01,1431.0
1995-05-24,13.69,0.01,1369.0
1995-05-25,14.38,0.01,1438.0
1995-05-26,14.13,0.01,1413.0
1995-05-30,13.75,0.01,1375.0
1995-05-31,13.56,0.01,1356.0
1995-06-01,14.13,0.01,1413.0
1995-06-02,14.38,0.01,1438.0
1995-06-05,14.31,0.01,1431.0
1995-06-06,14.31,0.01,1431.0
1995-06-07,14.0,0.01,1400.0
1995-06-08,14.53,0.01,1453.0
1995-06-09,14.63,0.01,1463.0
1995-06-12,14.75,0.01,1475.0
1995-06-13,14.78,0.01,1478.0
1995-06-14,14.66,0.01,1466.0
1995-06-15,14.94,0.01,1494.0
1995-06-16,15.06,0.01,1506.0
1995-06-19,14.88,0.01,1488.0
1995-06-20,14.95,0.01,1495.0
1995-06-21,14.91,0.01,1491.0
1995-06-22,15.0,0.01,1500.0
1995-06-23,15.28,0.01,1528.0
1995-06-26,15.22,0.01,1522.0
1995-06-27,15.02,0.01,1502.0
1995-06-28,15.06,0.01,1506.0
1995-06-29,14.94,0.01,1494.0
1995-06-30,15.66,0.01,1566.0
1995-07-03,15.5,0.01,1550.0
1995-07-05,15.19,0.01,1519.0
1995-07-06,15.81,0.01,1581.0
1995-07-07,15.56,0.01,1556.0
1995-07-10,15.44,0.01,1544.0
1995-07-11,15.13,0.01,1513.0
1995-07-12,16.0,0.01,1600.0
1995-07-13,16.25,0.01,1625.0
1995-07-14,16.0,0.01,1600.0
1995-07-17,16.75,0.01,1675.0
1995-07-18,16.38,0.01,1637.9999999999998
1995-07-19,15.38,0.01,1538.0
1995-07-20,15.13,0.01,1513.0
1995-07-21,14.56,0.01,1456.0
1995-07-24,14.53,0.01,1453.0
1995-07-25,14.69,0.01,1469.0
1995-07-26,15.81,0.01,1581.0
1995-07-27,16.34,0.01,1634.0
1995-07-28,16.38,0.01,1637.9999999999998
1995-07-31,16.13,0.01,1612.9999999999998
1995-08-01,16.38,0.01,1637.9999999999998
1995-08-02,15.13,0.01,1513.0
1995-08-03,14.88,0.01,1488.0
1995-08-04,15.0,0.01,1500.0
1995-08-07,15.31,0.01,1531.0
1995-08-08,15.5,0.01,1550.0
1995-08-09,15.69,0.01,1569.0
1995-08-10,14.69,0.01,1469.0
1995-08-11,14.64,0.01,1464.0
1995-08-14,14.88,0.01,1488.0
1995-08-15,15.5,0.01,1550.0
1995-08-16,15.47,0.01,1547.0
1995-08-17,15.31,0.01,1531.0
1995-08-18,16.16,0.01,1616.0
1995-08-21,15.19,0.01,1519.0
1995-08-22,15.44,0.01,1544.0
1995-08-23,15.47,0.01,1547.0
1995-08-24,15.13,0.01,1513.0
1995-08-25,15.19,0.01,1519.0
1995-08-28,14.63,0.01,1463.0
1995-08-29,14.56,0.01,1456.0
1995-08-30,14.63,0.01,1463.0
1995-08-31,14.5,0.01,1450.0
1995-09-01,14.31,0.01,1431.0
1995-09-05,14.38,0.01,1438.0
1995-09-06,15.38,0.01,1538.0
1995-09-07,15.63,0.01,1563.0
1995-09-08,16.0,0.01,1600.0
1995-09-11,16.38,0.01,1637.9999999999998
1995-09-12,16.25,0.01,1625.0
1995-09-13,16.13,0.01,1612.9999999999998
1995-09-14,16.0,0.01,1600.0
1995-09-15,15.38,0.01,1538.0
1995-09-18,15.31,0.01,1531.0
1995-09-19,15.09,0.01,1509.0
1995-09-20,15.0,0.01,1500.0
1995-09-21,16.38,0.01,1637.9999999999998
1995-09-22,15.69,0.01,1569.0
1995-09-25,16.25,0.01,1625.0
1995-09-26,15.19,0.01,1519.0
1995-09-27,15.75,0.01,1575.0
1995-09-28,16.25,0.01,1625.0
1995-09-29,15.38,0.01,1538.0
1995-10-02,14.81,0.01,1481.0
1995-10-03,15.25,0.01,1525.0
1995-10-04,14.63,0.01,1463.0
1995-10-05,15.38,0.01,1538.0
1995-10-06,14.63,0.01,1463.0
1995-10-09,12.88,0.01,1288.0
1995-10-10,14.25,0.01,1425.0
1995-10-11,14.63,0.01,1463.0
1995-10-12,14.56,0.01,1456.0
1995-10-13,14.13,0.01,1413.0
1995-10-16,14.69,0.01,1469.0
1995-10-17,15.63,0.01,1563.0
1995-10-18,16.25,0.01,1625.0
1995-10-19,15.63,0.01,1563.0
1995-10-20,16.13,0.01,1612.9999999999998
1995-10-23,16.75,0.01,1675.0
1995-10-24,18.34,0.01,1834.0
1995-10-25,17.5,0.01,1750.0
1995-10-26,17.0,0.01,1700.0
1995-10-27,17.31,0.01,1730.9999999999998
1995-10-30,17.88,0.01,1787.9999999999998
1995-10-31,18.75,0.01,1875.0
1995-11-01,17.75,0.01,1775.0
1995-11-02,17.94,0.01,1794.0
1995-11-03,17.63,0.01,1762.9999999999998
1995-11-06,17.13,0.01,1712.9999999999998
1995-11-07,16.81,0.01,1680.9999999999998
1995-11-08,16.63,0.01,1662.9999999999998
1995-11-09,18.0,0.01,1800.0
1995-11-10,18.5,0.01,1850.0
1995-11-13,17.75,0.01,1775.0
1995-11-14,17.25,0.01,1725.0
1995-11-15,17.0,0.01,1700.0
1995-11-16,18.13,0.01,1812.9999999999998
1995-11-17,18.5,0.01,1850.0
1995-11-20,17.38,0.01,1737.9999999999998
1995-11-21,17.44,0.01,1744.0
1995-11-22,16.88,0.01,1687.9999999999998
1995-11-24,16.88,0.01,1687.9999999999998
1995-11-27,17.75,0.01,1775.0
1995-11-28,17.88,0.01,1787.9999999999998
1995-11-29,17.88,0.01,1787.9999999999998
1995-11-30,17.25,0.01,1725.0
1995-12-01,17.69,0.01,1769.0
1995-12-04,19.06,0.01,1905.9999999999998
1995-12-05,18.0,0.01,1800.0
1995-12-06,18.0,0.01,1800.0
1995-12-07,17.88,0.01,1787.9999999999998
1995-12-08,17.88,0.01,1787.9999999999998
1995-12-11,17.75,0.01,1775.0
1995-12-12,17.63,0.01,1762.9999999999998
1995-12-13,17.13,0.01,1712.9999999999998
1995-12-14,16.96,0.01,1696.0
1995-12-15,16.81,0.01,1680.9999999999998
1995-12-18,16.38,0.01,1637.9999999999998
1995-12-19,16.5,0.01,1650.0
1995-12-20,17.0,0.01,1700.0
1995-12-21,17.13,0.01,1712.9999999999998
1995-12-22,17.38,0.01,1737.9999999999998
1995-12-26,17.44,0.01,1744.0
1995-12-27,17.94,0.01,1794.0
1995-12-28,18.0,0.01,1800.0
1995-12-29,19.0,0.01,1900.0
1996-01-02,18.69,0.01,1869.0
1996-01-03,17.56,0.01,1755.9999999999998
1996-01-04,16.94,0.01,1694.0
1996-01-05,17.38,0.01,1737.9999999999998
1996-01-08,18.0,0.01,1800.0
1996-01-09,16.63,0.01,1662.9999999999998
1996-01-10,16.0,0.01,1600.0
1996-01-11,16.43,0.01,1643.0
1996-01-12,17.0,0.01,1700.0
1996-01-15,16.5,0.01,1650.0
1996-01-16,16.72,0.01,1671.9999999999998
1996-01-17,14.88,0.01,1488.0
1996-01-18,15.0,0.01,1500.0
1996-01-19,16.63,0.01,1662.9999999999998
1996-01-22,16.88,0.01,1687.9999999999998
1996-01-23,16.88,0.01,1687.9999999999998
1996-01-24,16.75,0.01,1675.0
1996-01-25,16.0,0.01,1600.0
1996-01-26,15.56,0.01,1556.0
1996-01-29,14.88,0.01,1488.0
1996-01-30,15.19,0.01,1519.0
1996-01-31,14.63,0.01,1463.0
1996-02-01,15.31,0.01,1531.0
1996-02-02,14.81,0.01,1481.0
1996-02-05,15.19,0.01,1519.0
1996-02-06,16.0,0.01,1600.0
1996-02-07,17.06,0.01,1705.9999999999998
1996-02-08,17.38,0.01,1737.9999999999998
1996-02-09,17.0,0.01,1700.0
1996-02-12,17.5,0.01,1750.0
1996-02-13,16.53,0.01,1653.0
1996-02-14,16.5,0.01,1650.0
1996-02-15,16.88,0.01,1687.9999999999998
1996-02-16,16.94,0.01,1694.0
1996-02-20,16.88,0.01,1687.9999999999998
1996-02-21,16.69,0.01,1669.0
1996-02-22,17.0,0.01,1700.0
1996-02-23,17.13,0.01,1712.9999999999998
1996-02-26,16.75,0.01,1675.0
1996-02-27,16.38,0.01,1637.9999999999998
1996-02-28,16.44,0.01,1644.0
1996-02-29,16.38,0.01,1637.9999999999998
1996-03-01,16.88,0.01,1687.9999999999998
1996-03-04,16.28,0.01,1628.0
1996-03-05,16.81,0.01,1680.9999999999998
1996-03-06,16.44,0.01,1644.0
1996-03-07,16.5,0.01,1650.0
1996-03-08,16.0,0.01,1600.0
1996-03-11,16.19,0.01,1619.0
1996-03-12,15.88,0.01,1588.0
1996-03-13,16.25,0.01,1625.0
1996-03-14,16.13,0.01,1612.9999999999998
1996-03-15,15.63,0.01,1563.0
1996-03-18,15.5,0.01,1550.0
1996-03-19,15.5,0.01,1550.0
1996-03-20,15.44,0.01,1544.0
1996-03-21,15.0,0.01,1500.0
1996-03-22,15.19,0.01,1519.0
1996-03-25,14.75,0.01,1475.0
1996-03-26,14.75,0.01,1475.0
1996-03-27,15.0,0.01,1500.0
1996-03-28,15.75,0.01,1575.0
1996-03-29,16.0,0.01,1600.0
1996-04-01,16.19,0.01,1619.0
1996-04-02,16.25,0.01,1625.0
1996-04-03,15.56,0.01,1556.0
1996-04-04,15.38,0.01,1538.0
1996-04-08,15.56,0.01,1556.0
1996-04-09,16.0,0.01,1600.0
1996-04-10,16.38,0.01,1637.9999999999998
1996-04-11,15.94,0.01,1594.0
1996-04-12,15.5,0.01,1550.0
1996-04-15,15.19,0.01,1519.0
1996-04-16,16.06,0.01,1605.9999999999998
1996-04-17,16.56,0.01,1655.9999999999998
1996-04-18,18.25,0.01,1825.0
1996-04-19,18.25,0.01,1825.0
1996-04-22,18.88,0.01,1887.9999999999998
1996-04-23,20.0,0.01,2000.0
1996-04-24,19.25,0.01,1925.0
1996-04-25,19.38,0.01,1937.9999999999998
1996-04-26,19.25,0.01,1925.0
1996-04-29,20.0,0.01,2000.0
1996-04-30,20.63,0.01,2063.0
1996-05-01,20.75,0.01,2075.0
1996-05-02,20.38,0.01,2037.9999999999998
1996-05-03,20.13,0.01,2012.9999999999998
1996-05-06,19.81,0.01,1980.9999999999998
1996-05-07,19.38,0.01,1937.9999999999998
1996-05-08,21.0,0.01,2100.0
1996-05-09,20.94,0.01,2094.0
1996-05-10,22.25,0.01,2225.0
1996-05-13,22.81,0.01,2281.0
1996-05-14,22.13,0.28,79.03571428571428
1996-05-15,22.63,0.28,80.82142857142856
1996-05-16,22.63,0.28,80.82142857142856
1996-05-17,22.19,0.28,79.25
1996-05-20,21.44,0.28,76.57142857142857
1996-05-21,21.81,0.28,77.89285714285712
1996-05-22,21.94,0.28,78.35714285714286
1996-05-23,22.75,0.28,81.24999999999999
1996-05-24,23.0,0.28,82.14285714285714
1996-05-28,22.19,0.28,79.25
1996-05-29,20.38,0.28,72.78571428571428
1996-05-30,21.5,0.28,76.78571428571428
1996-05-31,22.38,0.28,79.92857142857142
1996-06-03,22.75,0.28,81.24999999999999
1996-06-04,21.81,0.28,77.89285714285712
1996-06-05,22.72,0.28,81.14285714285712
1996-06-06,21.75,0.28,77.67857142857142
1996-06-07,22.25,0.28,79.46428571428571
1996-06-10,21.88,0.28,78.14285714285714
1996-06-11,22.25,0.28,79.46428571428571
1996-06-12,21.69,0.28,77.46428571428571
1996-06-13,20.63,0.28,73.67857142857142
1996-06-14,20.5,0.28,73.21428571428571
1996-06-17,20.63,0.28,73.67857142857142
1996-06-18,19.13,0.28,68.32142857142856
1996-06-19,18.5,0.28,66.07142857142857
1996-06-20,20.0,0.28,71.42857142857142
1996-06-21,20.06,0.28,71.64285714285712
1996-06-24,20.5,0.28,73.21428571428571
1996-06-25,20.38,0.28,72.78571428571428
1996-06-26,19.5,0.28,69.64285714285714
1996-06-27,19.63,0.28,70.10714285714285
1996-06-28,19.88,0.28,70.99999999999999
1996-07-01,20.0,0.28,71.42857142857142
1996-07-02,20.0,0.28,71.42857142857142
1996-07-03,19.25,0.28,68.75
1996-07-05,18.81,0.28,67.17857142857142
1996-07-08,18.13,0.28,64.74999999999999
1996-07-09,18.19,0.28,64.96428571428571
1996-07-10,18.75,0.28,66.96428571428571
1996-07-11,18.38,0.28,65.64285714285714
1996-07-12,18.75,0.28,66.96428571428571
1996-07-15,17.31,0.28,61.82142857142856
1996-07-16,16.88,0.28,60.28571428571428
1996-07-17,17.38,0.28,62.07142857142856
1996-07-18,17.31,0.28,61.82142857142856
1996-07-19,17.5,0.28,62.49999999999999
1996-07-22,17.75,0.28,63.39285714285714
1996-07-23,17.38,0.28,62.07142857142856
1996-07-24,16.63,0.28,59.39285714285713
1996-07-25,16.5,0.28,58.92857142857142
1996-07-26,18.13,0.28,64.74999999999999
1996-07-29,18.0,0.28,64.28571428571428
1996-07-30,18.38,0.28,65.64285714285714
1996-07-31,18.63,0.28,66.53571428571428
1996-08-01,19.5,0.28,69.64285714285714
1996-08-02,20.0,0.28,71.42857142857142
1996-08-05,20.0,0.28,71.42857142857142
1996-08-06,20.13,0.28,71.89285714285714
1996-08-07,20.75,0.14,148.2142857142857
1996-08-08,20.63,0.14,147.35714285714283
1996-08-09,20.0,0.14,142.85714285714283
1996-08-12,18.63,0.14,133.07142857142856
1996-08-13,18.75,0.14,133.92857142857142
1996-08-14,18.88,0.14,134.85714285714283
1996-08-15,18.75,0.14,133.92857142857142
1996-08-16,18.97,0.14,135.49999999999997
1996-08-19,18.8,0.14,134.28571428571428
1996-08-20,18.75,0.14,133.92857142857142
1996-08-21,18.81,0.14,134.35714285714283
1996-08-22,19.13,0.14,136.6428571428571
1996-08-23,20.0,0.14,142.85714285714283
1996-08-26,20.44,0.14,146.0
1996-08-27,19.13,0.14,136.6428571428571
1996-08-28,18.78,0.14,134.14285714285714
1996-08-29,18.77,0.14,134.07142857142856
1996-08-30,19.0,0.14,135.7142857142857
1996-09-03,19.0,0.14,135.7142857142857
1996-09-04,18.88,0.14,134.85714285714283
1996-09-05,19.0,0.14,135.7142857142857
1996-09-06,19.0,0.14,135.7142857142857
1996-09-09,20.5,0.14,146.42857142857142
1996-09-10,20.25,0.14,144.64285714285714
1996-09-11,22.19,0.14,158.5
1996-09-12,22.88,0.14,163.42857142857142
1996-09-13,23.75,0.14,169.64285714285714
1996-09-16,23.63,0.14,168.78571428571425
1996-09-17,23.75,0.14,169.64285714285714
1996-09-18,23.64,0.14,168.85714285714283
1996-09-19,23.5,0.14,167.85714285714283
1996-09-20,23.13,0.14,165.2142857142857
1996-09-23,22.5,0.14,160.7142857142857
1996-09-24,22.5,0.14,160.7142857142857
1996-09-25,23.5,0.14,167.85714285714283
1996-09-26,23.0,0.14,164.28571428571428
1996-09-27,23.0,0.14,164.28571428571428
1996-09-30,23.06,0.14,164.7142857142857
1996-10-01,23.44,0.14,167.42857142857142
1996-10-02,23.38,0.14,166.99999999999997
1996-10-03,22.56,0.14,161.1428571428571
1996-10-04,23.63,0.14,168.78571428571425
1996-10-07,24.13,0.14,172.35714285714283
1996-10-08,23.0,0.14,164.28571428571428
1996-10-09,22.63,0.14,161.6428571428571
1996-10-10,22.75,0.14,162.49999999999997
1996-10-11,23.25,0.14,166.07142857142856
1996-10-14,23.0,0.14,164.28571428571428
1996-10-15,23.25,0.14,166.07142857142856
1996-10-16,22.88,0.14,163.42857142857142
1996-10-17,21.5,0.14,153.57142857142856
1996-10-18,22.38,0.14,159.85714285714283
1996-10-21,22.0,0.14,157.14285714285714
1996-10-22,21.13,0.14,150.92857142857142
1996-10-23,22.25,0.14,158.92857142857142
1996-10-24,21.31,0.14,152.2142857142857
1996-10-25,21.81,0.14,155.78571428571425
1996-10-28,21.63,0.14,154.49999999999997
1996-10-29,21.5,0.14,153.57142857142856
1996-10-30,22.31,0.14,159.35714285714283
1996-10-31,22.5,0.14,160.7142857142857
1996-11-01,22.66,0.14,161.85714285714283
1996-11-04,22.38,0.14,159.85714285714283
1996-11-05,22.69,0.14,162.07142857142856
1996-11-06,23.38,0.14,166.99999999999997
1996-11-07,23.25,0.14,166.07142857142856
1996-11-08,23.0,0.14,164.28571428571428
1996-11-11,23.63,0.14,168.78571428571425
1996-11-12,22.81,0.14,162.92857142857142
1996-11-13,22.84,0.14,163.14285714285714
1996-11-14,23.38,0.14,166.99999999999997
1996-11-15,23.63,0.14,168.78571428571425
1996-11-18,23.13,0.14,165.2142857142857
1996-11-19,24.25,0.14,173.2142857142857
1996-11-20,23.38,0.14,166.99999999999997
1996-11-21,22.75,0.14,162.49999999999997
1996-11-22,23.13,0.14,165.2142857142857
1996-11-25,22.69,0.14,162.07142857142856
1996-11-26,22.38,0.14,159.85714285714283
1996-11-27,22.28,0.14,159.14285714285714
1996-11-29,22.13,0.14,158.07142857142856
1996-12-02,23.06,0.14,164.7142857142857
1996-12-03,22.69,0.14,162.07142857142856
1996-12-04,22.31,0.14,159.35714285714283
1996-12-05,22.13,0.14,158.07142857142856
1996-12-06,22.75,0.14,162.49999999999997
1996-12-09,22.94,0.14,163.85714285714286
1996-12-10,22.0,0.14,157.14285714285714
1996-12-11,22.38,0.14,159.85714285714283
1996-12-12,22.56,0.14,161.1428571428571
1996-12-13,22.75,0.14,162.49999999999997
1996-12-16,21.13,0.14,150.92857142857142
1996-12-17,20.75,0.14,148.2142857142857
1996-12-18,22.88,0.14,163.42857142857142
1996-12-19,21.75,0.14,155.35714285714283
1996-12-20,22.75,0.14,162.49999999999997
1996-12-23,22.5,0.14,160.7142857142857
1996-12-24,22.5,0.14,160.7142857142857
1996-12-26,22.0,0.14,157.14285714285714
1996-12-27,22.0,0.14,157.14285714285714
1996-12-30,22.38,0.14,159.85714285714283
1996-12-31,23.13,0.14,165.2142857142857
1997-01-02,22.88,0.14,163.42857142857142
1997-01-03,22.56,0.14,161.1428571428571
1997-01-06,22.69,0.14,162.07142857142856
1997-01-07,22.31,0.14,159.35714285714283
1997-01-08,20.31,0.14,145.07142857142856
1997-01-09,21.63,0.14,154.49999999999997
1997-01-10,21.47,0.14,153.35714285714283
1997-01-13,21.0,0.14,149.99999999999997
1997-01-14,19.56,0.14,139.7142857142857
1997-01-15,20.88,0.14,149.1428571428571
1997-01-16,20.88,0.14,149.1428571428571
1997-01-17,20.69,0.14,147.78571428571428
1997-01-20,21.69,0.14,154.92857142857142
1997-01-21,22.94,0.14,163.85714285714286
1997-01-22,22.13,0.14,158.07142857142856
1997-01-23,21.75,0.14,155.35714285714283
1997-01-24,21.75,0.14,155.35714285714283
1997-01-27,21.63,0.14,154.49999999999997
1997-01-28,22.13,0.14,158.07142857142856
1997-01-29,22.25,0.14,158.92857142857142
1997-01-30,22.38,0.14,159.85714285714283
1997-01-31,22.08,0.14,157.7142857142857
1997-02-03,20.88,0.14,149.1428571428571
1997-02-04,21.0,0.14,149.99999999999997
1997-02-05,20.25,0.14,144.64285714285714
1997-02-06,20.0,0.14,142.85714285714283
1997-02-07,21.19,0.14,151.35714285714286
1997-02-10,19.25,0.14,137.5
1997-02-11,19.06,0.14,136.1428571428571
1997-02-12,20.5,0.14,146.42857142857142
1997-02-13,19.63,0.14,140.2142857142857
1997-02-14,19.63,0.14,140.2142857142857
1997-02-18,19.0,0.14,135.7142857142857
1997-02-19,19.14,0.14,136.7142857142857
1997-02-20,17.0,0.14,121.42857142857142
1997-02-21,18.63,0.14,133.07142857142856
1997-02-24,18.06,0.14,128.99999999999997
1997-02-25,17.81,0.14,127.2142857142857
1997-02-26,17.63,0.14,125.92857142857142
1997-02-27,17.25,0.14,123.21428571428571
1997-02-28,17.84,0.14,127.42857142857142
1997-03-03,17.5,0.14,124.99999999999999
1997-03-04,17.38,0.14,124.14285714285712
1997-03-05,16.03,0.14,114.5
1997-03-06,15.63,0.14,111.64285714285714
1997-03-07,15.63,0.14,111.64285714285714
1997-03-10,14.0,0.14,99.99999999999999
1997-03-11,15.38,0.14,109.85714285714285
1997-03-12,14.88,0.14,106.28571428571428
1997-03-13,14.63,0.14,104.5
1997-03-14,15.0,0.14,107.14285714285714
1997-03-17,15.09,0.14,107.78571428571428
1997-03-18,14.81,0.14,105.78571428571428
1997-03-19,14.69,0.14,104.92857142857142
1997-03-20,15.56,0.14,111.14285714285714
1997-03-21,15.38,0.14,109.85714285714285
1997-03-24,15.13,0.14,108.07142857142857
1997-03-25,14.84,0.14,105.99999999999999
1997-03-26,13.06,0.14,93.28571428571428
1997-03-27,13.19,0.14,94.21428571428571
1997-03-31,12.5,0.14,89.28571428571428
1997-04-01,12.44,0.14,88.85714285714285
1997-04-02,12.56,0.14,89.71428571428571
1997-04-03,13.19,0.14,94.21428571428571
1997-04-04,13.94,0.14,99.57142857142856
1997-04-07,14.0,0.14,99.99999999999999
1997-04-08,14.0,0.14,99.99999999999999
1997-04-09,13.84,0.14,98.85714285714285
1997-04-10,12.19,0.14,87.07142857142856
1997-04-11,12.5,0.14,89.28571428571428
1997-04-14,12.63,0.14,90.21428571428571
1997-04-15,12.69,0.14,90.64285714285712
1997-04-16,12.5,0.14,89.28571428571428
1997-04-17,12.25,0.14,87.49999999999999
1997-04-18,14.63,0.14,104.5
1997-04-21,14.09,0.14,100.64285714285714
1997-04-22,13.81,0.14,98.64285714285714
1997-04-23,13.94,0.14,99.57142857142856
1997-04-24,14.25,0.14,101.78571428571428
1997-04-25,14.06,0.14,100.42857142857142
1997-04-28,14.09,0.14,100.64285714285714
1997-04-29,14.13,0.14,100.92857142857143
1997-04-30,15.94,0.14,113.85714285714285
1997-05-01,16.75,0.14,119.64285714285712
1997-05-02,17.16,0.14,122.57142857142856
1997-05-05,18.16,0.14,129.7142857142857
1997-05-06,17.91,0.14,127.92857142857142
1997-05-07,17.91,0.14,127.92857142857142
1997-05-08,17.69,0.14,126.35714285714286
1997-05-09,17.5,0.14,124.99999999999999
1997-05-12,17.63,0.14,125.92857142857142
1997-05-13,17.5,0.14,124.99999999999999
1997-05-14,17.13,0.14,122.35714285714283
1997-05-15,16.81,0.14,120.07142857142856
1997-05-16,16.56,0.14,118.28571428571426
1997-05-19,15.81,0.14,112.92857142857142
1997-05-20,16.63,0.14,118.78571428571426
1997-05-21,17.94,0.14,128.14285714285714
1997-05-22,17.5,0.14,124.99999999999999
1997-05-23,18.06,0.14,128.99999999999997
1997-05-27,17.63,0.14,125.92857142857142
1997-05-28,17.72,0.14,126.57142857142856
1997-05-29,18.22,0.14,130.1428571428571
1997-05-30,18.69,0.14,133.5
1997-06-02,17.28,0.14,123.42857142857143
1997-06-03,17.25,0.14,123.21428571428571
1997-06-04,16.44,0.14,117.42857142857143
1997-06-05,17.06,0.14,121.85714285714283
1997-06-06,18.31,0.14,130.78571428571428
1997-06-09,18.25,0.14,130.35714285714283
1997-06-10,18.0,0.14,128.57142857142856
1997-06-11,17.53,0.14,125.21428571428571
1997-06-12,17.47,0.14,124.78571428571426
1997-06-13,17.5,0.14,124.99999999999999
1997-06-16,17.75,0.14,126.78571428571428
1997-06-17,17.88,0.14,127.7142857142857
1997-06-18,17.63,0.14,125.92857142857142
