date,MKTX,MKTX_EPS,PE Ratio
2010-01-25,14.39,0.12,119.91666666666667
2010-01-26,13.6,0.12,113.33333333333333
2010-01-27,13.84,0.12,115.33333333333334
2010-01-28,13.63,0.12,113.58333333333334
2010-01-29,13.63,0.12,113.58333333333334
2010-02-01,13.8,0.12,115.00000000000001
2010-02-02,13.83,0.12,115.25
2010-02-03,14.16,0.12,118.0
2010-02-04,13.25,0.12,110.41666666666667
2010-02-05,13.64,0.12,113.66666666666667
2010-02-08,13.36,0.12,111.33333333333333
2010-02-09,13.52,0.12,112.66666666666667
2010-02-10,13.82,0.12,115.16666666666667
2010-02-11,14.52,0.12,121.0
2010-02-12,14.71,0.12,122.58333333333334
2010-02-16,14.89,0.12,124.08333333333334
2010-02-17,15.0,0.12,125.0
2010-02-18,15.27,0.12,127.25
2010-02-19,15.36,0.12,128.0
2010-02-22,15.53,0.12,129.41666666666666
2010-02-23,15.34,0.12,127.83333333333334
2010-02-24,15.39,0.12,128.25
2010-02-25,15.02,0.12,125.16666666666667
2010-02-26,14.94,0.14,106.7142857142857
2010-03-01,14.97,0.14,106.92857142857142
2010-03-02,14.99,0.14,107.07142857142857
2010-03-03,15.01,0.14,107.21428571428571
2010-03-04,15.18,0.14,108.42857142857142
2010-03-05,15.47,0.14,110.5
2010-03-08,15.07,0.14,107.64285714285714
2010-03-09,15.1,0.14,107.85714285714285
2010-03-10,14.97,0.14,106.92857142857142
2010-03-11,14.92,0.14,106.57142857142856
2010-03-12,14.91,0.14,106.49999999999999
2010-03-15,14.92,0.14,106.57142857142856
2010-03-16,15.27,0.14,109.07142857142856
2010-03-17,15.68,0.14,111.99999999999999
2010-03-18,15.68,0.14,111.99999999999999
2010-03-19,15.87,0.14,113.35714285714285
2010-03-22,15.98,0.14,114.14285714285714
2010-03-23,16.14,0.14,115.28571428571428
2010-03-24,16.05,0.14,114.64285714285714
2010-03-25,16.01,0.14,114.35714285714286
2010-03-26,16.2,0.14,115.7142857142857
2010-03-29,15.99,0.14,114.21428571428571
2010-03-30,15.91,0.14,113.64285714285714
2010-03-31,15.73,0.14,112.35714285714285
2010-04-01,15.57,0.14,111.21428571428571
2010-04-05,16.0,0.14,114.28571428571428
2010-04-06,15.91,0.14,113.64285714285714
2010-04-07,15.92,0.14,113.71428571428571
2010-04-08,16.01,0.14,114.35714285714286
2010-04-09,16.21,0.14,115.78571428571428
2010-04-12,16.48,0.14,117.71428571428571
2010-04-13,16.79,0.14,119.92857142857142
2010-04-14,17.26,0.14,123.28571428571429
2010-04-15,17.4,0.14,124.28571428571426
2010-04-16,17.13,0.14,122.35714285714283
2010-04-19,16.76,0.14,119.71428571428571
2010-04-20,17.13,0.14,122.35714285714283
2010-04-21,17.03,0.14,121.64285714285714
2010-04-22,17.3,0.14,123.57142857142857
2010-04-23,17.0,0.14,121.42857142857142
2010-04-26,16.88,0.14,120.57142857142856
2010-04-27,16.16,0.14,115.42857142857142
2010-04-28,16.02,0.14,114.42857142857142
2010-04-29,16.23,0.14,115.92857142857142
2010-04-30,15.77,0.17,92.76470588235293
2010-05-03,16.4,0.17,96.4705882352941
2010-05-04,16.01,0.17,94.17647058823529
2010-05-05,16.0,0.17,94.11764705882352
2010-05-06,15.74,0.17,92.58823529411764
2010-05-07,15.14,0.17,89.05882352941177
2010-05-10,15.87,0.17,93.35294117647058
2010-05-11,16.03,0.17,94.29411764705883
2010-05-12,17.16,0.17,100.94117647058823
2010-05-13,16.91,0.17,99.47058823529412
2010-05-14,16.61,0.17,97.70588235294116
2010-05-17,16.68,0.17,98.11764705882352
2010-05-18,15.77,0.17,92.76470588235293
2010-05-19,15.54,0.17,91.41176470588235
2010-05-20,14.23,0.17,83.70588235294117
2010-05-21,14.58,0.17,85.76470588235294
2010-05-24,14.17,0.17,83.35294117647058
2010-05-25,14.14,0.17,83.17647058823529
2010-05-26,14.16,0.17,83.29411764705881
2010-05-27,15.08,0.17,88.70588235294117
2010-05-28,14.76,0.17,86.8235294117647
2010-06-01,14.09,0.17,82.88235294117646
2010-06-02,14.09,0.17,82.88235294117646
2010-06-03,14.37,0.17,84.52941176470587
2010-06-04,13.94,0.17,81.99999999999999
2010-06-07,13.53,0.17,79.58823529411764
2010-06-08,13.45,0.17,79.11764705882352
2010-06-09,13.46,0.17,79.17647058823529
2010-06-10,13.97,0.17,82.17647058823529
2010-06-11,13.9,0.17,81.76470588235294
2010-06-14,14.05,0.17,82.6470588235294
2010-06-15,14.44,0.17,84.94117647058823
2010-06-16,14.36,0.17,84.4705882352941
2010-06-17,14.58,0.17,85.76470588235294
2010-06-18,14.64,0.17,86.11764705882352
2010-06-21,14.28,0.17,83.99999999999999
2010-06-22,14.0,0.17,82.35294117647058
2010-06-23,13.95,0.17,82.05882352941175
2010-06-24,13.91,0.17,81.8235294117647
2010-06-25,14.3,0.17,84.11764705882352
2010-06-28,14.22,0.17,83.6470588235294
2010-06-29,13.94,0.17,81.99999999999999
2010-06-30,13.79,0.17,81.11764705882352
2010-07-01,13.87,0.17,81.58823529411764
2010-07-02,13.74,0.17,80.8235294117647
2010-07-06,13.76,0.17,80.94117647058823
2010-07-07,14.34,0.17,84.35294117647058
2010-07-08,14.86,0.17,87.41176470588235
2010-07-09,15.0,0.17,88.23529411764706
2010-07-12,14.9,0.17,87.6470588235294
2010-07-13,13.56,0.17,79.76470588235294
2010-07-14,13.18,0.17,77.52941176470587
2010-07-15,13.05,0.17,76.76470588235294
2010-07-16,12.43,0.17,73.11764705882352
2010-07-19,12.92,0.17,76.0
2010-07-20,12.92,0.17,76.0
2010-07-21,12.65,0.17,74.41176470588235
2010-07-22,12.73,0.17,74.88235294117646
2010-07-23,12.92,0.17,76.0
2010-07-26,12.78,0.17,75.17647058823529
2010-07-27,12.39,0.17,72.88235294117646
2010-07-28,13.22,0.17,77.76470588235294
2010-07-29,13.84,0.17,81.41176470588235
2010-07-30,14.22,0.18,79.0
2010-08-02,14.63,0.18,81.27777777777779
2010-08-03,14.82,0.18,82.33333333333334
2010-08-04,14.99,0.18,83.27777777777779
2010-08-05,14.95,0.18,83.05555555555556
2010-08-06,15.16,0.18,84.22222222222223
2010-08-09,15.34,0.18,85.22222222222223
2010-08-10,14.98,0.18,83.22222222222223
2010-08-11,14.47,0.18,80.3888888888889
2010-08-12,14.7,0.18,81.66666666666667
2010-08-13,14.53,0.18,80.72222222222223
2010-08-16,15.03,0.18,83.5
2010-08-17,15.07,0.18,83.72222222222223
2010-08-18,14.96,0.18,83.11111111111111
2010-08-19,14.7,0.18,81.66666666666667
2010-08-20,14.96,0.18,83.11111111111111
2010-08-23,14.69,0.18,81.61111111111111
2010-08-24,14.88,0.18,82.66666666666667
2010-08-25,15.13,0.18,84.05555555555556
2010-08-26,14.98,0.18,83.22222222222223
2010-08-27,15.28,0.18,84.88888888888889
2010-08-30,14.92,0.18,82.88888888888889
2010-08-31,15.29,0.18,84.94444444444444
2010-09-01,15.82,0.18,87.8888888888889
2010-09-02,15.74,0.18,87.44444444444444
2010-09-03,15.74,0.18,87.44444444444444
2010-09-07,15.38,0.18,85.44444444444446
2010-09-08,15.93,0.18,88.5
2010-09-09,15.94,0.18,88.55555555555556
2010-09-10,16.02,0.18,89.0
2010-09-13,16.39,0.18,91.05555555555556
2010-09-14,16.37,0.18,90.94444444444446
2010-09-15,16.74,0.18,93.0
2010-09-16,16.65,0.18,92.5
2010-09-17,16.56,0.18,92.0
2010-09-20,16.95,0.18,94.16666666666667
2010-09-21,16.88,0.18,93.77777777777777
2010-09-22,16.98,0.18,94.33333333333334
2010-09-23,16.2,0.18,90.0
2010-09-24,17.27,0.18,95.94444444444444
2010-09-27,17.3,0.18,96.11111111111111
2010-09-28,17.23,0.18,95.72222222222223
2010-09-29,17.0,0.18,94.44444444444444
2010-09-30,16.98,0.18,94.33333333333334
2010-10-01,16.93,0.18,94.05555555555556
2010-10-04,17.05,0.18,94.72222222222223
2010-10-05,17.38,0.18,96.55555555555556
2010-10-06,17.26,0.18,95.8888888888889
2010-10-07,17.4,0.18,96.66666666666666
2010-10-08,17.67,0.18,98.16666666666669
2010-10-11,17.5,0.18,97.22222222222223
2010-10-12,17.45,0.18,96.94444444444444
2010-10-13,17.42,0.18,96.77777777777779
2010-10-14,17.29,0.18,96.05555555555556
2010-10-15,17.42,0.18,96.77777777777779
2010-10-18,17.77,0.18,98.72222222222223
2010-10-19,17.35,0.18,96.3888888888889
2010-10-20,17.75,0.18,98.61111111111111
2010-10-21,17.99,0.18,99.94444444444444
2010-10-22,18.08,0.18,100.44444444444444
2010-10-25,18.38,0.18,102.11111111111111
2010-10-26,18.31,0.18,101.72222222222221
2010-10-27,18.5,0.18,102.77777777777779
2010-10-28,18.28,0.22,83.0909090909091
2010-10-29,18.17,0.22,82.5909090909091
2010-11-01,18.21,0.22,82.77272727272728
2010-11-02,18.5,0.22,84.0909090909091
2010-11-03,18.45,0.22,83.86363636363636
2010-11-04,18.79,0.22,85.4090909090909
2010-11-05,18.48,0.22,84.0
2010-11-08,18.55,0.22,84.31818181818183
2010-11-09,18.46,0.22,83.9090909090909
2010-11-10,18.67,0.22,84.86363636363637
2010-11-11,18.52,0.22,84.18181818181817
2010-11-12,18.46,0.22,83.9090909090909
2010-11-15,18.5,0.22,84.0909090909091
2010-11-16,18.28,0.22,83.0909090909091
2010-11-17,18.38,0.22,83.54545454545455
2010-11-18,18.57,0.22,84.4090909090909
2010-11-19,18.96,0.22,86.18181818181819
2010-11-22,18.87,0.22,85.77272727272728
2010-11-23,18.28,0.22,83.0909090909091
2010-11-24,18.77,0.22,85.31818181818181
2010-11-26,18.74,0.22,85.18181818181817
2010-11-29,18.98,0.22,86.27272727272728
2010-11-30,18.19,0.22,82.68181818181819
2010-12-01,18.38,0.22,83.54545454545455
2010-12-02,18.86,0.22,85.72727272727272
2010-12-03,18.76,0.22,85.27272727272728
2010-12-06,18.7,0.22,85.0
2010-12-07,19.06,0.22,86.63636363636363
2010-12-08,18.8,0.22,85.45454545454545
2010-12-09,18.74,0.22,85.18181818181817
2010-12-10,18.83,0.22,85.59090909090908
2010-12-13,18.7,0.22,85.0
2010-12-14,19.02,0.22,86.45454545454545
2010-12-15,19.0,0.22,86.36363636363636
2010-12-16,19.37,0.22,88.04545454545455
2010-12-17,19.6,0.22,89.0909090909091
2010-12-20,19.85,0.22,90.22727272727273
2010-12-21,20.63,0.22,93.77272727272727
2010-12-22,20.51,0.22,93.22727272727273
2010-12-23,20.39,0.22,92.68181818181819
2010-12-27,20.63,0.22,93.77272727272727
2010-12-28,20.86,0.22,94.81818181818181
2010-12-29,20.93,0.22,95.13636363636364
2010-12-30,20.77,0.22,94.4090909090909
2010-12-31,20.81,0.22,94.59090909090908
2011-01-03,20.48,0.22,93.0909090909091
2011-01-04,19.78,0.22,89.90909090909092
2011-01-05,19.84,0.22,90.18181818181819
2011-01-06,20.37,0.22,92.5909090909091
2011-01-07,20.24,0.22,91.99999999999999
2011-01-10,20.69,0.22,94.04545454545455
2011-01-11,20.68,0.22,94.0
2011-01-12,21.11,0.22,95.95454545454545
2011-01-13,21.17,0.22,96.22727272727273
2011-01-14,21.59,0.22,98.13636363636364
2011-01-18,21.84,0.22,99.27272727272727
2011-01-19,21.56,0.22,98.0
2011-01-20,20.34,0.22,92.45454545454545
2011-01-21,20.11,0.22,91.4090909090909
2011-01-24,20.25,0.22,92.04545454545455
2011-01-25,20.55,0.22,93.4090909090909
2011-01-26,21.1,0.22,95.90909090909092
2011-01-27,20.93,0.22,95.13636363636364
2011-01-28,20.35,0.22,92.5
2011-01-31,20.13,0.22,91.5
2011-02-01,20.52,0.22,93.27272727272727
2011-02-02,21.09,0.22,95.86363636363636
2011-02-03,20.93,0.22,95.13636363636364
2011-02-04,20.72,0.22,94.18181818181817
2011-02-07,21.0,0.22,95.45454545454545
2011-02-08,20.87,0.22,94.86363636363637
2011-02-09,21.05,0.22,95.68181818181819
2011-02-10,21.2,0.22,96.36363636363636
2011-02-11,21.51,0.22,97.77272727272728
2011-02-14,21.66,0.22,98.45454545454545
2011-02-15,20.98,0.22,95.36363636363636
2011-02-16,21.22,0.22,96.45454545454545
2011-02-17,21.4,0.22,97.27272727272727
2011-02-18,21.44,0.22,97.45454545454545
2011-02-22,21.0,0.22,95.45454545454545
2011-02-23,20.99,0.22,95.4090909090909
2011-02-24,21.09,0.23,91.69565217391303
2011-02-25,21.4,0.23,93.04347826086955
2011-02-28,21.39,0.23,93.0
2011-03-01,21.35,0.23,92.82608695652173
2011-03-02,21.28,0.23,92.52173913043478
2011-03-03,22.09,0.23,96.04347826086956
2011-03-04,22.04,0.23,95.82608695652173
2011-03-07,22.01,0.23,95.69565217391305
2011-03-08,22.25,0.23,96.73913043478261
2011-03-09,21.98,0.23,95.56521739130434
2011-03-10,21.39,0.23,93.0
2011-03-11,21.04,0.23,91.4782608695652
2011-03-14,21.03,0.23,91.43478260869566
2011-03-15,21.32,0.23,92.69565217391305
2011-03-16,20.97,0.23,91.17391304347825
2011-03-17,21.04,0.23,91.4782608695652
2011-03-18,22.01,0.23,95.69565217391305
2011-03-21,22.48,0.23,97.73913043478261
2011-03-22,22.17,0.23,96.3913043478261
2011-03-23,22.4,0.23,97.39130434782608
2011-03-24,22.81,0.23,99.17391304347825
2011-03-25,23.04,0.23,100.17391304347825
2011-03-28,23.15,0.23,100.65217391304347
2011-03-29,23.11,0.23,100.4782608695652
2011-03-30,23.63,0.23,102.7391304347826
2011-03-31,24.19,0.23,105.17391304347827
2011-04-01,24.82,0.23,107.91304347826086
2011-04-04,24.96,0.23,108.52173913043478
2011-04-05,24.97,0.23,108.56521739130434
2011-04-06,25.17,0.23,109.43478260869566
2011-04-07,25.22,0.23,109.65217391304347
2011-04-08,24.99,0.23,108.65217391304347
2011-04-11,24.88,0.23,108.17391304347825
2011-04-12,24.22,0.23,105.30434782608695
2011-04-13,24.06,0.23,104.6086956521739
2011-04-14,24.22,0.23,105.30434782608695
2011-04-15,24.85,0.23,108.04347826086956
2011-04-18,24.64,0.23,107.13043478260869
2011-04-19,24.33,0.23,105.78260869565216
2011-04-20,24.14,0.23,104.95652173913044
2011-04-21,24.27,0.23,105.52173913043478
2011-04-25,24.15,0.23,104.99999999999999
2011-04-26,24.42,0.23,106.17391304347827
2011-04-27,23.88,0.23,103.82608695652173
2011-04-28,24.36,0.27,90.22222222222221
2011-04-29,24.35,0.27,90.18518518518519
2011-05-02,22.67,0.27,83.96296296296296
2011-05-03,22.47,0.27,83.22222222222221
2011-05-04,22.51,0.27,83.37037037037037
2011-05-05,22.1,0.27,81.85185185185185
2011-05-06,22.11,0.27,81.88888888888889
2011-05-09,22.01,0.27,81.51851851851852
2011-05-10,22.15,0.27,82.03703703703702
2011-05-11,21.45,0.27,79.44444444444444
2011-05-12,22.09,0.27,81.81481481481481
2011-05-13,21.85,0.27,80.92592592592592
2011-05-16,21.77,0.27,80.62962962962962
2011-05-17,21.0,0.27,77.77777777777777
2011-05-18,21.01,0.27,77.81481481481481
2011-05-19,21.22,0.27,78.59259259259258
2011-05-20,21.47,0.27,79.5185185185185
2011-05-23,22.07,0.27,81.74074074074073
2011-05-24,22.09,0.27,81.81481481481481
2011-05-25,22.55,0.27,83.51851851851852
2011-05-26,22.79,0.27,84.4074074074074
2011-05-27,22.84,0.27,84.59259259259258
2011-05-31,23.96,0.27,88.74074074074073
2011-06-01,23.1,0.27,85.55555555555556
2011-06-02,22.82,0.27,84.51851851851852
2011-06-03,22.65,0.27,83.88888888888887
2011-06-06,22.36,0.27,82.81481481481481
2011-06-07,22.16,0.27,82.07407407407408
2011-06-08,21.56,0.27,79.85185185185185
2011-06-09,22.53,0.27,83.44444444444444
2011-06-10,22.15,0.27,82.03703703703702
2011-06-13,22.11,0.27,81.88888888888889
2011-06-14,22.26,0.27,82.44444444444444
2011-06-15,22.4,0.27,82.96296296296295
2011-06-16,22.74,0.27,84.22222222222221
2011-06-17,22.54,0.27,83.48148148148147
2011-06-20,22.9,0.27,84.81481481481481
2011-06-21,23.63,0.27,87.5185185185185
2011-06-22,23.94,0.27,88.66666666666667
2011-06-23,24.06,0.27,89.1111111111111
2011-06-24,24.04,0.27,89.03703703703702
2011-06-27,24.59,0.27,91.07407407407406
2011-06-28,25.04,0.27,92.74074074074073
2011-06-29,24.99,0.27,92.55555555555554
2011-06-30,25.06,0.27,92.81481481481481
2011-07-01,25.24,0.27,93.48148148148147
2011-07-05,25.61,0.27,94.85185185185185
2011-07-06,25.7,0.27,95.18518518518518
2011-07-07,26.15,0.27,96.85185185185183
2011-07-08,26.03,0.27,96.4074074074074
2011-07-11,25.24,0.27,93.48148148148147
2011-07-12,25.28,0.27,93.62962962962963
2011-07-13,25.63,0.27,94.92592592592591
2011-07-14,25.46,0.27,94.29629629629629
2011-07-15,25.63,0.27,94.92592592592591
2011-07-18,24.91,0.27,92.25925925925925
2011-07-19,25.8,0.27,95.55555555555556
2011-07-20,25.57,0.27,94.7037037037037
2011-07-21,25.86,0.27,95.77777777777777
2011-07-22,25.65,0.27,94.99999999999999
2011-07-25,25.51,0.27,94.48148148148148
2011-07-26,24.91,0.27,92.25925925925925
2011-07-27,24.95,0.3,83.16666666666667
2011-07-28,25.77,0.3,85.9
2011-07-29,26.13,0.3,87.1
2011-08-01,26.13,0.3,87.1
2011-08-02,26.25,0.3,87.5
2011-08-03,27.08,0.3,90.26666666666667
2011-08-04,26.52,0.3,88.4
2011-08-05,25.72,0.3,85.73333333333333
2011-08-08,23.41,0.3,78.03333333333333
2011-08-09,24.86,0.3,82.86666666666667
2011-08-10,23.48,0.3,78.26666666666667
2011-08-11,24.66,0.3,82.2
2011-08-12,24.16,0.3,80.53333333333333
2011-08-15,24.69,0.3,82.30000000000001
2011-08-16,24.05,0.3,80.16666666666667
2011-08-17,27.45,0.3,91.5
2011-08-18,27.35,0.3,91.16666666666667
2011-08-19,26.85,0.3,89.50000000000001
2011-08-22,26.55,0.3,88.5
2011-08-23,29.43,0.3,98.10000000000001
2011-08-24,29.53,0.3,98.43333333333334
2011-08-25,28.51,0.3,95.03333333333335
2011-08-26,29.68,0.3,98.93333333333334
2011-08-29,30.75,0.3,102.5
2011-08-30,29.98,0.3,99.93333333333334
2011-08-31,29.48,0.3,98.26666666666667
2011-09-01,29.35,0.3,97.83333333333334
2011-09-02,28.92,0.3,96.4
2011-09-06,28.59,0.3,95.3
2011-09-07,30.24,0.3,100.8
2011-09-08,30.01,0.3,100.03333333333335
2011-09-09,29.4,0.3,98.0
2011-09-12,29.44,0.3,98.13333333333334
2011-09-13,29.38,0.3,97.93333333333334
2011-09-14,29.73,0.3,99.10000000000001
2011-09-15,29.53,0.3,98.43333333333334
2011-09-16,27.65,0.3,92.16666666666667
2011-09-19,27.68,0.3,92.26666666666667
2011-09-20,27.17,0.3,90.56666666666668
2011-09-21,25.81,0.3,86.03333333333333
2011-09-22,26.93,0.3,89.76666666666667
2011-09-23,27.11,0.3,90.36666666666667
2011-09-26,27.76,0.3,92.53333333333335
2011-09-27,27.55,0.3,91.83333333333334
2011-09-28,26.36,0.3,87.86666666666667
2011-09-29,26.55,0.3,88.5
2011-09-30,26.02,0.3,86.73333333333333
2011-10-03,24.57,0.3,81.9
2011-10-04,25.99,0.3,86.63333333333333
2011-10-05,25.49,0.3,84.96666666666667
2011-10-06,26.97,0.3,89.9
2011-10-07,26.42,0.3,88.06666666666668
2011-10-10,27.2,0.3,90.66666666666667
2011-10-11,27.26,0.3,90.86666666666667
2011-10-12,27.32,0.3,91.06666666666668
2011-10-13,27.49,0.3,91.63333333333333
2011-10-14,27.85,0.3,92.83333333333334
2011-10-17,26.3,0.3,87.66666666666667
2011-10-18,27.0,0.3,90.0
2011-10-19,26.11,0.3,87.03333333333333
2011-10-20,26.22,0.3,87.4
2011-10-21,26.63,0.3,88.76666666666667
2011-10-24,27.36,0.3,91.2
2011-10-25,26.6,0.3,88.66666666666667
2011-10-26,27.61,0.34,81.20588235294117
2011-10-27,30.14,0.34,88.6470588235294
2011-10-28,29.84,0.34,87.76470588235293
2011-10-31,29.23,0.34,85.97058823529412
2011-11-01,28.89,0.34,84.97058823529412
2011-11-02,28.95,0.34,85.1470588235294
2011-11-03,31.01,0.34,91.20588235294117
2011-11-04,28.4,0.34,83.52941176470587
2011-11-07,28.85,0.34,84.85294117647058
2011-11-08,29.71,0.34,87.38235294117646
2011-11-09,27.84,0.34,81.88235294117646
2011-11-10,27.64,0.34,81.29411764705883
2011-11-11,28.44,0.34,83.6470588235294
2011-11-14,28.09,0.34,82.61764705882352
2011-11-15,28.81,0.34,84.73529411764704
2011-11-16,27.77,0.34,81.67647058823529
2011-11-17,27.02,0.34,79.47058823529412
2011-11-18,27.52,0.34,80.94117647058823
2011-11-21,26.91,0.34,79.1470588235294
2011-11-22,26.65,0.34,78.38235294117646
2011-11-23,27.09,0.34,79.67647058823529
2011-11-25,26.37,0.34,77.55882352941177
2011-11-28,27.88,0.34,81.99999999999999
2011-11-29,27.85,0.34,81.91176470588235
2011-11-30,28.94,0.34,85.11764705882352
2011-12-01,28.7,0.34,84.41176470588235
2011-12-02,28.87,0.34,84.91176470588235
2011-12-05,28.01,0.34,82.38235294117646
2011-12-06,29.25,0.34,86.02941176470587
2011-12-07,28.79,0.34,84.67647058823529
2011-12-08,28.0,0.34,82.35294117647058
2011-12-09,28.45,0.34,83.67647058823529
2011-12-12,28.6,0.34,84.11764705882352
2011-12-13,27.63,0.34,81.26470588235293
2011-12-14,26.95,0.34,79.26470588235293
2011-12-15,28.26,0.34,83.11764705882352
2011-12-16,28.68,0.34,84.35294117647058
2011-12-19,28.95,0.34,85.1470588235294
2011-12-20,31.16,0.34,91.6470588235294
2011-12-21,29.25,0.34,86.02941176470587
2011-12-22,29.51,0.34,86.79411764705883
2011-12-23,29.47,0.34,86.67647058823529
2011-12-27,29.45,0.34,86.61764705882352
2011-12-28,29.93,0.34,88.02941176470587
2011-12-29,30.21,0.34,88.85294117647058
2011-12-30,30.11,0.34,88.55882352941175
2012-01-03,29.26,0.34,86.05882352941177
2012-01-04,30.01,0.34,88.26470588235294
2012-01-05,31.1,0.34,91.47058823529412
2012-01-06,30.88,0.34,90.8235294117647
2012-01-09,31.71,0.34,93.26470588235294
2012-01-10,32.16,0.34,94.58823529411762
2012-01-11,30.77,0.34,90.49999999999999
2012-01-12,30.87,0.34,90.79411764705883
2012-01-13,30.64,0.34,90.11764705882352
2012-01-17,30.56,0.34,89.88235294117646
2012-01-18,31.45,0.34,92.49999999999999
2012-01-19,31.71,0.34,93.26470588235294
2012-01-20,31.73,0.34,93.3235294117647
2012-01-23,31.15,0.34,91.61764705882352
2012-01-24,30.97,0.34,91.08823529411764
2012-01-25,31.41,0.34,92.38235294117646
2012-01-26,31.0,0.34,91.17647058823529
2012-01-27,31.14,0.34,91.58823529411764
2012-01-30,30.9,0.34,90.88235294117646
2012-01-31,31.06,0.34,91.35294117647058
2012-02-01,33.36,0.34,98.11764705882352
2012-02-02,33.98,0.34,99.94117647058822
2012-02-03,34.35,0.34,101.02941176470588
2012-02-06,32.91,0.34,96.79411764705881
2012-02-07,32.85,0.34,96.61764705882352
2012-02-08,32.4,0.34,95.29411764705881
2012-02-09,32.04,0.34,94.23529411764704
2012-02-10,32.23,0.34,94.79411764705881
2012-02-13,33.25,0.34,97.79411764705881
2012-02-14,32.27,0.34,94.91176470588236
2012-02-15,31.86,0.34,93.70588235294117
2012-02-16,32.65,0.34,96.02941176470587
2012-02-17,32.32,0.29,111.44827586206897
2012-02-21,32.05,0.29,110.51724137931035
2012-02-22,30.53,0.29,105.27586206896552
2012-02-23,33.46,0.29,115.3793103448276
2012-02-24,33.07,0.29,114.0344827586207
2012-02-27,33.45,0.29,115.34482758620692
2012-02-28,33.4,0.29,115.17241379310344
2012-02-29,33.12,0.29,114.20689655172414
2012-03-01,33.83,0.29,116.65517241379311
2012-03-02,34.3,0.29,118.27586206896551
2012-03-05,34.59,0.29,119.27586206896554
2012-03-06,34.8,0.29,120.0
2012-03-07,34.97,0.29,120.58620689655173
2012-03-08,35.72,0.29,123.17241379310346
2012-03-09,35.86,0.29,123.65517241379311
2012-03-12,35.9,0.29,123.79310344827587
2012-03-13,36.95,0.29,127.4137931034483
2012-03-14,35.65,0.29,122.93103448275862
2012-03-15,35.2,0.29,121.3793103448276
2012-03-16,35.94,0.29,123.93103448275862
2012-03-19,36.5,0.29,125.86206896551725
2012-03-20,36.41,0.29,125.55172413793103
2012-03-21,34.92,0.29,120.41379310344828
2012-03-22,36.32,0.29,125.24137931034484
2012-03-23,37.06,0.29,127.79310344827587
2012-03-26,37.53,0.29,129.41379310344828
2012-03-27,37.43,0.29,129.0689655172414
2012-03-28,37.79,0.29,130.31034482758622
2012-03-29,37.5,0.29,129.31034482758622
2012-03-30,37.29,0.29,128.58620689655174
2012-04-02,37.65,0.29,129.82758620689657
2012-04-03,37.55,0.29,129.48275862068965
2012-04-04,36.98,0.29,127.51724137931035
2012-04-05,37.45,0.29,129.1379310344828
2012-04-09,36.62,0.29,126.27586206896552
2012-04-10,36.21,0.29,124.86206896551725
2012-04-11,36.39,0.29,125.48275862068967
2012-04-12,35.93,0.29,123.89655172413794
2012-04-13,35.71,0.29,123.13793103448278
2012-04-16,36.77,0.29,126.79310344827589
2012-04-17,36.45,0.29,125.68965517241381
2012-04-18,36.12,0.29,124.55172413793103
2012-04-19,36.47,0.29,125.75862068965517
2012-04-20,36.41,0.29,125.55172413793103
2012-04-23,35.75,0.29,123.27586206896552
2012-04-24,36.05,0.29,124.3103448275862
2012-04-25,35.39,0.29,122.0344827586207
2012-04-26,35.02,0.35,100.05714285714288
2012-04-27,34.75,0.35,99.28571428571429
2012-04-30,34.31,0.35,98.02857142857144
2012-05-01,34.44,0.35,98.4
2012-05-02,33.69,0.35,96.25714285714285
2012-05-03,33.57,0.35,95.91428571428573
2012-05-04,33.12,0.35,94.62857142857143
2012-05-07,32.8,0.35,93.71428571428571
2012-05-08,32.43,0.35,92.65714285714286
2012-05-09,32.15,0.35,91.85714285714286
2012-05-10,32.09,0.35,91.6857142857143
2012-05-11,32.08,0.35,91.65714285714286
2012-05-14,31.49,0.35,89.97142857142858
2012-05-15,32.39,0.35,92.54285714285714
2012-05-16,32.25,0.35,92.14285714285715
2012-05-17,32.0,0.35,91.42857142857143
2012-05-18,31.99,0.35,91.4
2012-05-21,32.11,0.35,91.74285714285715
2012-05-22,31.87,0.35,91.05714285714286
2012-05-23,32.36,0.35,92.45714285714286
2012-05-24,31.83,0.35,90.94285714285715
2012-05-25,32.27,0.35,92.20000000000002
2012-05-29,32.44,0.35,92.68571428571428
2012-05-30,32.33,0.35,92.37142857142857
2012-05-31,32.29,0.35,92.25714285714287
2012-06-01,30.64,0.35,87.54285714285714
2012-06-04,30.32,0.35,86.62857142857143
2012-06-05,30.36,0.35,86.74285714285715
2012-06-06,31.0,0.35,88.57142857142858
2012-06-07,30.76,0.35,87.8857142857143
2012-06-08,30.93,0.35,88.37142857142858
2012-06-11,30.12,0.35,86.05714285714286
2012-06-12,30.2,0.35,86.28571428571429
2012-06-13,30.63,0.35,87.51428571428572
2012-06-14,29.0,0.35,82.85714285714286
2012-06-15,28.91,0.35,82.60000000000001
2012-06-18,28.41,0.35,81.17142857142858
2012-06-19,28.37,0.35,81.05714285714286
2012-06-20,28.12,0.35,80.34285714285716
2012-06-21,27.14,0.35,77.54285714285714
2012-06-22,27.33,0.35,78.08571428571429
2012-06-25,26.83,0.35,76.65714285714286
2012-06-26,26.92,0.35,76.91428571428573
2012-06-27,26.83,0.35,76.65714285714286
2012-06-28,26.22,0.35,74.91428571428571
2012-06-29,26.64,0.35,76.11428571428571
2012-07-02,26.88,0.35,76.8
