date,JBHT,JBHT_EPS,PE Ratio
1998-05-22,7.31,0.06,121.83333333333333
1998-05-26,7.19,0.06,119.83333333333334
1998-05-27,7.22,0.06,120.33333333333333
1998-05-28,7.47,0.06,124.5
1998-05-29,7.48,0.06,124.66666666666667
1998-06-01,7.56,0.06,126.0
1998-06-02,7.5,0.06,125.0
1998-06-03,7.53,0.06,125.50000000000001
1998-06-04,7.63,0.06,127.16666666666667
1998-06-05,7.63,0.06,127.16666666666667
1998-06-08,7.53,0.06,125.50000000000001
1998-06-09,7.48,0.06,124.66666666666667
1998-06-10,7.47,0.06,124.5
1998-06-11,7.38,0.06,123.0
1998-06-12,7.19,0.06,119.83333333333334
1998-06-15,7.22,0.06,120.33333333333333
1998-06-16,7.34,0.06,122.33333333333333
1998-06-17,7.34,0.06,122.33333333333333
1998-06-18,7.28,0.06,121.33333333333334
1998-06-19,7.03,0.06,117.16666666666667
1998-06-22,7.47,0.06,124.5
1998-06-23,7.84,0.06,130.66666666666666
1998-06-24,7.84,0.06,130.66666666666666
1998-06-25,8.17,0.06,136.16666666666666
1998-06-26,8.86,0.06,147.66666666666666
1998-06-29,8.97,0.06,149.50000000000003
1998-06-30,8.91,0.06,148.5
1998-07-01,9.38,0.06,156.33333333333334
1998-07-02,9.25,0.06,154.16666666666669
1998-07-06,9.34,0.06,155.66666666666666
1998-07-07,9.34,0.06,155.66666666666666
1998-07-08,9.53,0.06,158.83333333333331
1998-07-09,9.48,0.06,158.0
1998-07-10,9.16,0.06,152.66666666666669
1998-07-13,8.91,0.06,148.5
1998-07-14,8.88,0.06,148.00000000000003
1998-07-15,8.75,0.06,145.83333333333334
1998-07-16,8.71,0.06,145.16666666666669
1998-07-17,8.64,0.06,144.00000000000003
1998-07-20,8.63,0.06,143.83333333333334
1998-07-21,8.28,0.06,138.0
1998-07-22,8.06,0.06,134.33333333333334
1998-07-23,7.59,0.06,126.5
1998-07-24,7.45,0.06,124.16666666666667
1998-07-27,7.42,0.06,123.66666666666667
1998-07-28,7.17,0.06,119.5
1998-07-29,7.2,0.06,120.00000000000001
1998-07-30,7.44,0.06,124.00000000000001
1998-07-31,7.41,0.06,123.5
1998-08-03,7.33,0.06,122.16666666666667
1998-08-04,6.97,0.06,116.16666666666667
1998-08-05,6.5,0.06,108.33333333333334
1998-08-06,6.59,0.06,109.83333333333333
1998-08-07,6.63,0.11,60.27272727272727
1998-08-10,6.53,0.11,59.36363636363637
1998-08-11,6.36,0.11,57.81818181818182
1998-08-12,6.69,0.11,60.81818181818182
1998-08-13,6.58,0.11,59.81818181818182
1998-08-14,6.53,0.11,59.36363636363637
1998-08-17,6.5,0.11,59.09090909090909
1998-08-18,6.52,0.11,59.272727272727266
1998-08-19,5.69,0.11,51.727272727272734
1998-08-20,5.55,0.11,50.45454545454545
1998-08-21,5.48,0.11,49.81818181818182
1998-08-24,5.41,0.11,49.18181818181818
1998-08-25,5.5,0.11,50.0
1998-08-26,5.13,0.11,46.63636363636363
1998-08-27,4.77,0.11,43.36363636363636
1998-08-28,3.92,0.11,35.63636363636363
1998-08-31,4.23,0.11,38.45454545454546
1998-09-01,4.38,0.11,39.81818181818182
1998-09-02,4.69,0.11,42.63636363636364
1998-09-03,4.66,0.11,42.36363636363637
1998-09-04,4.59,0.11,41.72727272727273
1998-09-08,5.28,0.11,48.0
1998-09-09,5.05,0.11,45.90909090909091
1998-09-10,5.19,0.11,47.18181818181819
1998-09-11,5.75,0.11,52.27272727272727
1998-09-14,5.81,0.11,52.81818181818181
1998-09-15,5.56,0.11,50.54545454545454
1998-09-16,5.59,0.11,50.81818181818182
1998-09-17,4.13,0.11,37.54545454545455
1998-09-18,4.02,0.11,36.54545454545454
1998-09-21,4.22,0.11,38.36363636363636
1998-09-22,4.23,0.11,38.45454545454546
1998-09-23,4.0,0.11,36.36363636363637
1998-09-24,3.94,0.11,35.81818181818182
1998-09-25,3.81,0.11,34.63636363636363
1998-09-28,3.66,0.11,33.27272727272727
1998-09-29,3.53,0.11,32.090909090909086
1998-09-30,3.63,0.11,33.0
1998-10-01,3.33,0.11,30.272727272727273
1998-10-02,3.27,0.11,29.727272727272727
1998-10-05,3.28,0.11,29.818181818181817
1998-10-06,3.19,0.11,29.0
1998-10-07,3.22,0.11,29.272727272727273
1998-10-08,3.13,0.11,28.454545454545453
1998-10-09,3.17,0.11,28.818181818181817
1998-10-12,3.27,0.11,29.727272727272727
1998-10-13,3.28,0.11,29.818181818181817
1998-10-14,3.44,0.11,31.272727272727273
1998-10-15,3.61,0.11,32.81818181818182
1998-10-16,3.64,0.11,33.09090909090909
1998-10-19,3.66,0.11,33.27272727272727
1998-10-20,3.88,0.11,35.27272727272727
1998-10-21,3.92,0.11,35.63636363636363
1998-10-22,4.02,0.11,36.54545454545454
1998-10-23,4.11,0.11,37.36363636363637
1998-10-26,4.28,0.11,38.909090909090914
1998-10-27,4.31,0.11,39.18181818181818
1998-10-28,4.19,0.11,38.09090909090909
1998-10-29,4.31,0.11,39.18181818181818
1998-10-30,4.19,0.11,38.09090909090909
1998-11-02,4.33,0.11,39.36363636363637
1998-11-03,4.31,0.11,39.18181818181818
1998-11-04,4.41,0.11,40.09090909090909
1998-11-05,4.66,0.11,42.36363636363637
1998-11-06,4.94,0.11,44.909090909090914
1998-11-09,4.72,0.11,42.90909090909091
1998-11-10,4.55,0.11,41.36363636363636
1998-11-11,4.48,0.11,40.727272727272734
1998-11-12,4.52,0.07,64.57142857142856
1998-11-13,4.56,0.07,65.14285714285712
1998-11-16,4.56,0.07,65.14285714285712
1998-11-17,4.42,0.07,63.14285714285714
1998-11-18,4.36,0.07,62.285714285714285
1998-11-19,4.33,0.07,61.857142857142854
1998-11-20,4.41,0.07,62.99999999999999
1998-11-23,4.52,0.07,64.57142857142856
1998-11-24,4.72,0.07,67.42857142857142
1998-11-25,4.63,0.07,66.14285714285714
1998-11-27,4.71,0.07,67.28571428571428
1998-11-30,4.75,0.07,67.85714285714285
1998-12-01,4.69,0.07,67.0
1998-12-02,4.88,0.07,69.71428571428571
1998-12-03,4.81,0.07,68.71428571428571
1998-12-04,4.89,0.07,69.85714285714285
1998-12-07,5.11,0.07,73.0
1998-12-08,5.13,0.07,73.28571428571428
1998-12-09,5.22,0.07,74.57142857142856
1998-12-10,5.05,0.07,72.14285714285714
1998-12-11,5.09,0.07,72.71428571428571
1998-12-14,5.06,0.07,72.28571428571428
1998-12-15,5.06,0.07,72.28571428571428
1998-12-16,5.13,0.07,73.28571428571428
1998-12-17,5.02,0.07,71.71428571428571
1998-12-18,4.94,0.07,70.57142857142857
1998-12-21,4.97,0.07,70.99999999999999
1998-12-22,5.03,0.07,71.85714285714285
1998-12-23,5.09,0.07,72.71428571428571
1998-12-24,5.03,0.07,71.85714285714285
1998-12-28,5.06,0.07,72.28571428571428
1998-12-29,5.14,0.07,73.42857142857142
1998-12-30,5.19,0.07,74.14285714285714
1998-12-31,5.75,0.07,82.14285714285714
1999-01-04,5.42,0.07,77.42857142857142
1999-01-05,5.23,0.07,74.71428571428571
1999-01-06,5.38,0.07,76.85714285714285
1999-01-07,5.38,0.07,76.85714285714285
1999-01-08,5.39,0.07,76.99999999999999
1999-01-11,5.5,0.07,78.57142857142857
1999-01-12,5.45,0.07,77.85714285714285
1999-01-13,5.5,0.07,78.57142857142857
1999-01-14,5.44,0.07,77.71428571428571
1999-01-15,5.34,0.07,76.28571428571428
1999-01-19,5.27,0.07,75.28571428571428
1999-01-20,5.33,0.07,76.14285714285714
1999-01-21,5.28,0.07,75.42857142857143
1999-01-22,5.41,0.07,77.28571428571428
1999-01-25,5.5,0.07,78.57142857142857
1999-01-26,5.66,0.07,80.85714285714285
1999-01-27,6.13,0.07,87.57142857142856
1999-01-28,6.16,0.07,88.0
1999-01-29,6.41,0.07,91.57142857142857
1999-02-01,6.31,0.07,90.14285714285712
1999-02-02,6.5,0.07,92.85714285714285
1999-02-03,6.52,0.07,93.14285714285712
1999-02-04,6.39,0.07,91.28571428571428
1999-02-05,6.34,0.07,90.57142857142856
1999-02-08,6.38,0.07,91.14285714285714
1999-02-09,6.2,0.07,88.57142857142857
1999-02-10,5.94,0.07,84.85714285714286
1999-02-11,5.97,0.07,85.28571428571428
1999-02-12,6.03,0.07,86.14285714285714
1999-02-16,6.0,0.07,85.71428571428571
1999-02-17,5.84,0.07,83.42857142857142
1999-02-18,5.58,0.07,79.71428571428571
1999-02-19,5.81,0.07,82.99999999999999
1999-02-22,5.87,0.07,83.85714285714285
1999-02-23,6.05,0.07,86.42857142857142
1999-02-24,5.7,0.07,81.42857142857142
1999-02-25,5.72,0.07,81.71428571428571
1999-02-26,5.88,0.07,83.99999999999999
1999-03-01,5.83,0.07,83.28571428571428
1999-03-02,5.95,0.07,85.0
1999-03-03,6.0,0.07,85.71428571428571
1999-03-04,6.09,0.07,86.99999999999999
1999-03-05,6.16,0.07,88.0
1999-03-08,6.25,0.07,89.28571428571428
1999-03-09,6.09,0.07,86.99999999999999
1999-03-10,5.84,0.07,83.42857142857142
1999-03-11,5.87,0.07,83.85714285714285
1999-03-12,5.91,0.07,84.42857142857142
1999-03-15,5.89,0.07,84.14285714285712
1999-03-16,5.97,0.07,85.28571428571428
1999-03-17,5.94,0.07,84.85714285714286
1999-03-18,5.92,0.07,84.57142857142857
1999-03-19,5.5,0.07,78.57142857142857
1999-03-22,5.0,0.07,71.42857142857142
1999-03-23,4.59,0.07,65.57142857142857
1999-03-24,4.64,0.07,66.28571428571428
1999-03-25,5.0,0.07,71.42857142857142
1999-03-26,5.19,0.07,74.14285714285714
1999-03-29,5.25,0.07,74.99999999999999
1999-03-30,5.33,0.07,76.14285714285714
1999-03-31,5.25,0.07,74.99999999999999
1999-04-01,5.13,0.07,73.28571428571428
1999-04-05,5.23,0.07,74.71428571428571
1999-04-06,4.98,0.07,71.14285714285714
1999-04-07,4.69,0.07,67.0
1999-04-08,4.38,0.07,62.57142857142856
1999-04-09,4.47,0.07,63.85714285714285
1999-04-12,4.27,0.07,60.999999999999986
1999-04-13,4.02,0.07,57.428571428571416
1999-04-14,4.13,0.07,58.99999999999999
1999-04-15,4.59,0.07,65.57142857142857
1999-04-16,4.91,0.07,70.14285714285714
1999-04-19,4.9,0.07,70.0
1999-04-20,4.56,0.07,65.14285714285712
1999-04-21,4.58,0.07,65.42857142857142
1999-04-22,4.59,0.07,65.57142857142857
1999-04-23,4.59,0.07,65.57142857142857
1999-04-26,4.56,0.07,65.14285714285712
1999-04-27,4.5,0.07,64.28571428571428
1999-04-28,4.81,0.07,68.71428571428571
1999-04-29,5.44,0.07,77.71428571428571
1999-04-30,5.2,0.07,74.28571428571428
1999-05-03,5.25,0.07,74.99999999999999
1999-05-04,5.31,0.07,75.85714285714285
1999-05-05,5.31,0.07,75.85714285714285
1999-05-06,5.47,0.07,78.14285714285714
1999-05-07,5.5,0.07,78.57142857142857
1999-05-10,5.44,0.07,77.71428571428571
1999-05-11,5.55,0.07,79.28571428571428
1999-05-12,5.73,0.07,81.85714285714286
1999-05-13,4.79,0.07,68.42857142857142
1999-05-14,4.72,0.07,67.42857142857142
1999-05-17,4.75,0.07,67.85714285714285
1999-05-18,4.67,0.07,66.71428571428571
1999-05-19,4.63,0.07,66.14285714285714
1999-05-20,4.59,0.07,65.57142857142857
1999-05-21,4.59,0.07,65.57142857142857
1999-05-24,4.48,0.07,64.0
1999-05-25,4.38,0.07,62.57142857142856
1999-05-26,4.41,0.07,62.99999999999999
1999-05-27,4.44,0.07,63.42857142857143
1999-05-28,4.22,0.07,60.28571428571428
1999-06-01,4.22,0.07,60.28571428571428
1999-06-02,4.19,0.07,59.857142857142854
1999-06-03,4.03,0.07,57.57142857142857
1999-06-04,3.92,0.07,55.99999999999999
1999-06-07,3.58,0.07,51.14285714285714
1999-06-08,3.77,0.07,53.857142857142854
1999-06-09,3.89,0.07,55.57142857142857
1999-06-10,3.81,0.07,54.42857142857142
1999-06-11,3.81,0.07,54.42857142857142
1999-06-14,3.7,0.07,52.857142857142854
1999-06-15,3.75,0.07,53.57142857142857
1999-06-16,3.78,0.07,53.99999999999999
1999-06-17,3.76,0.07,53.71428571428571
1999-06-18,3.75,0.07,53.57142857142857
1999-06-21,3.78,0.07,53.99999999999999
1999-06-22,3.77,0.07,53.857142857142854
1999-06-23,3.72,0.07,53.14285714285714
1999-06-24,3.75,0.07,53.57142857142857
1999-06-25,3.75,0.07,53.57142857142857
1999-06-28,3.78,0.07,53.99999999999999
1999-06-29,4.03,0.07,57.57142857142857
1999-06-30,4.06,0.07,57.999999999999986
1999-07-01,4.03,0.07,57.57142857142857
1999-07-02,4.08,0.07,58.285714285714285
1999-07-06,4.05,0.07,57.85714285714285
1999-07-07,4.05,0.07,57.85714285714285
1999-07-08,4.0,0.07,57.14285714285714
1999-07-09,3.9,0.07,55.71428571428571
1999-07-12,3.98,0.07,56.857142857142854
1999-07-13,3.77,0.07,53.857142857142854
1999-07-14,3.84,0.07,54.85714285714285
1999-07-15,3.83,0.07,54.71428571428571
1999-07-16,3.86,0.07,55.14285714285714
1999-07-19,4.05,0.07,57.85714285714285
1999-07-20,3.98,0.07,56.857142857142854
1999-07-21,3.97,0.07,56.71428571428571
1999-07-22,3.95,0.07,56.42857142857142
1999-07-23,3.94,0.07,56.28571428571428
1999-07-26,3.98,0.07,56.857142857142854
1999-07-27,3.97,0.07,56.71428571428571
1999-07-28,3.95,0.07,56.42857142857142
1999-07-29,3.68,0.07,52.57142857142857
1999-07-30,3.77,0.07,53.857142857142854
1999-08-02,3.73,0.07,53.28571428571428
1999-08-03,3.64,0.07,52.0
1999-08-04,3.59,0.07,51.28571428571428
1999-08-05,3.63,0.07,51.857142857142854
1999-08-06,3.53,0.07,50.42857142857142
1999-08-09,3.52,0.08,44.0
1999-08-10,3.58,0.08,44.75
1999-08-11,3.55,0.08,44.375
1999-08-12,3.53,0.08,44.125
1999-08-13,3.58,0.08,44.75
1999-08-16,3.56,0.08,44.5
1999-08-17,3.78,0.08,47.25
1999-08-18,3.71,0.08,46.375
1999-08-19,3.91,0.08,48.875
1999-08-20,3.84,0.08,48.0
1999-08-23,3.92,0.08,49.0
1999-08-24,4.03,0.08,50.375
1999-08-25,4.02,0.08,50.24999999999999
1999-08-26,3.95,0.08,49.375
1999-08-27,3.67,0.08,45.875
1999-08-30,3.69,0.08,46.125
1999-08-31,3.7,0.08,46.25
1999-09-01,3.81,0.08,47.625
1999-09-02,3.94,0.08,49.25
1999-09-03,4.17,0.08,52.125
1999-09-07,4.06,0.08,50.74999999999999
1999-09-08,4.02,0.08,50.24999999999999
1999-09-09,3.88,0.08,48.5
1999-09-10,3.82,0.08,47.75
1999-09-13,3.7,0.08,46.25
1999-09-14,3.69,0.08,46.125
1999-09-15,3.67,0.08,45.875
1999-09-16,3.56,0.08,44.5
1999-09-17,3.5,0.08,43.75
1999-09-20,3.23,0.08,40.375
1999-09-21,3.41,0.08,42.625
1999-09-22,3.23,0.08,40.375
1999-09-23,3.23,0.08,40.375
1999-09-24,3.23,0.08,40.375
1999-09-27,3.25,0.08,40.625
1999-09-28,3.3,0.08,41.25
1999-09-29,3.45,0.08,43.125
1999-09-30,3.47,0.08,43.375
1999-10-01,3.39,0.08,42.375
1999-10-04,3.39,0.08,42.375
1999-10-05,3.35,0.08,41.875
1999-10-06,3.48,0.08,43.5
1999-10-07,3.46,0.08,43.25
1999-10-08,3.56,0.08,44.5
1999-10-11,3.5,0.08,43.75
1999-10-12,3.44,0.08,43.0
1999-10-13,3.39,0.08,42.375
1999-10-14,3.44,0.08,43.0
1999-10-15,3.41,0.08,42.625
1999-10-18,3.39,0.08,42.375
1999-10-19,3.38,0.08,42.25
1999-10-20,3.47,0.08,43.375
1999-10-21,3.42,0.08,42.75
1999-10-22,3.34,0.08,41.75
1999-10-25,3.29,0.08,41.125
1999-10-26,3.27,0.08,40.875
1999-10-27,3.23,0.08,40.375
1999-10-28,3.27,0.08,40.875
1999-10-29,3.22,0.08,40.25
1999-11-01,3.25,0.08,40.625
1999-11-02,3.23,0.08,40.375
1999-11-03,3.34,0.08,41.75
1999-11-04,3.41,0.08,42.625
1999-11-05,3.38,0.08,42.25
1999-11-08,3.53,0.08,44.125
1999-11-09,3.63,0.08,45.375
1999-11-10,3.67,0.08,45.875
1999-11-11,3.62,0.08,45.25
1999-11-12,3.66,0.03,122.00000000000001
1999-11-15,3.66,0.03,122.00000000000001
1999-11-16,3.69,0.03,123.0
1999-11-17,3.67,0.03,122.33333333333333
1999-11-18,3.65,0.03,121.66666666666667
1999-11-19,3.67,0.03,122.33333333333333
1999-11-22,3.72,0.03,124.00000000000001
1999-11-23,3.55,0.03,118.33333333333333
1999-11-24,3.33,0.03,111.0
1999-11-26,3.28,0.03,109.33333333333333
1999-11-29,3.31,0.03,110.33333333333334
1999-11-30,3.34,0.03,111.33333333333333
1999-12-01,3.23,0.03,107.66666666666667
1999-12-02,3.38,0.03,112.66666666666667
1999-12-03,3.34,0.03,111.33333333333333
1999-12-06,3.36,0.03,112.0
1999-12-07,3.25,0.03,108.33333333333334
1999-12-08,3.13,0.03,104.33333333333333
1999-12-09,3.25,0.03,108.33333333333334
1999-12-10,3.31,0.03,110.33333333333334
1999-12-13,3.38,0.03,112.66666666666667
1999-12-14,3.27,0.03,109.0
1999-12-15,3.31,0.03,110.33333333333334
1999-12-16,3.28,0.03,109.33333333333333
1999-12-17,3.27,0.03,109.0
1999-12-20,3.17,0.03,105.66666666666667
1999-12-21,3.13,0.03,104.33333333333333
1999-12-22,3.27,0.03,109.0
1999-12-23,3.23,0.03,107.66666666666667
1999-12-27,3.25,0.03,108.33333333333334
1999-12-28,3.29,0.03,109.66666666666667
1999-12-29,3.28,0.03,109.33333333333333
1999-12-30,3.34,0.03,111.33333333333333
1999-12-31,3.46,0.03,115.33333333333334
2000-01-03,3.36,0.03,112.0
2000-01-04,3.19,0.03,106.33333333333333
2000-01-05,3.22,0.03,107.33333333333334
2000-01-06,3.31,0.03,110.33333333333334
2000-01-07,3.31,0.03,110.33333333333334
2000-01-10,3.22,0.03,107.33333333333334
2000-01-11,3.27,0.03,109.0
2000-01-12,3.23,0.03,107.66666666666667
2000-01-13,3.25,0.03,108.33333333333334
2000-01-14,3.25,0.03,108.33333333333334
2000-01-18,3.22,0.03,107.33333333333334
2000-01-19,3.11,0.03,103.66666666666667
2000-01-20,3.22,0.03,107.33333333333334
2000-01-21,3.08,0.03,102.66666666666667
2000-01-24,3.03,0.03,101.0
2000-01-25,3.0,0.03,100.0
2000-01-26,3.22,0.03,107.33333333333334
2000-01-27,3.1,0.03,103.33333333333334
2000-01-28,3.17,0.03,105.66666666666667
2000-01-31,3.16,0.03,105.33333333333334
2000-02-01,3.11,0.03,103.66666666666667
2000-02-02,3.17,0.03,105.66666666666667
2000-02-03,3.14,0.03,104.66666666666667
2000-02-04,3.13,0.03,104.33333333333333
2000-02-07,3.08,0.03,102.66666666666667
2000-02-08,3.08,0.03,102.66666666666667
2000-02-09,3.06,0.03,102.0
2000-02-10,3.02,0.03,100.66666666666667
2000-02-11,3.05,0.03,101.66666666666667
2000-02-14,3.08,0.03,102.66666666666667
2000-02-15,2.91,0.03,97.00000000000001
2000-02-16,2.87,0.03,95.66666666666667
2000-02-17,2.72,0.03,90.66666666666667
2000-02-18,2.72,0.03,90.66666666666667
2000-02-22,2.73,0.03,91.0
2000-02-23,2.8,0.03,93.33333333333333
2000-02-24,2.77,0.03,92.33333333333334
2000-02-25,2.82,0.03,94.0
2000-02-28,2.72,0.03,90.66666666666667
2000-02-29,2.88,0.03,96.0
2000-03-01,2.94,0.03,98.0
2000-03-02,2.83,0.03,94.33333333333334
2000-03-03,2.88,0.03,96.0
2000-03-06,2.86,0.03,95.33333333333333
2000-03-07,2.83,0.03,94.33333333333334
2000-03-08,2.88,0.03,96.0
2000-03-09,3.06,0.03,102.0
2000-03-10,3.22,0.03,107.33333333333334
2000-03-13,3.4,0.03,113.33333333333333
2000-03-14,3.59,0.03,119.66666666666667
2000-03-15,3.75,0.03,125.0
2000-03-16,3.88,0.03,129.33333333333334
2000-03-17,3.81,0.03,127.0
2000-03-20,3.83,0.03,127.66666666666667
2000-03-21,3.88,0.03,129.33333333333334
2000-03-22,3.88,0.03,129.33333333333334
2000-03-23,3.97,0.03,132.33333333333334
2000-03-24,3.81,0.03,127.0
2000-03-27,3.81,0.03,127.0
2000-03-28,3.58,0.03,119.33333333333334
2000-03-29,3.86,0.03,128.66666666666666
2000-03-30,3.84,0.03,128.0
2000-03-31,3.42,0.03,114.0
2000-04-03,3.63,0.03,121.0
2000-04-04,3.47,0.03,115.66666666666667
2000-04-05,3.66,0.03,122.00000000000001
2000-04-06,3.59,0.03,119.66666666666667
2000-04-07,3.55,0.03,118.33333333333333
2000-04-10,3.38,0.03,112.66666666666667
2000-04-11,3.53,0.03,117.66666666666667
2000-04-12,3.52,0.03,117.33333333333334
2000-04-13,3.56,0.03,118.66666666666667
2000-04-14,3.55,0.03,118.33333333333333
2000-04-17,3.81,0.03,127.0
2000-04-18,3.97,0.03,132.33333333333334
2000-04-19,4.03,0.03,134.33333333333334
2000-04-20,4.16,0.03,138.66666666666669
2000-04-24,4.0,0.03,133.33333333333334
2000-04-25,4.23,0.03,141.00000000000003
2000-04-26,4.25,0.03,141.66666666666669
2000-04-27,4.03,0.03,134.33333333333334
2000-04-28,4.13,0.03,137.66666666666666
2000-05-01,4.14,0.03,138.0
2000-05-02,4.06,0.03,135.33333333333331
2000-05-03,4.06,0.03,135.33333333333331
2000-05-04,4.27,0.03,142.33333333333331
2000-05-05,4.16,0.03,138.66666666666669
2000-05-08,4.06,0.03,135.33333333333331
2000-05-09,4.22,0.03,140.66666666666666
2000-05-10,4.17,0.03,139.0
2000-05-11,4.02,0.03,134.0
2000-05-12,4.03,0.04,100.75
2000-05-15,3.95,0.04,98.75
2000-05-16,4.06,0.04,101.49999999999999
2000-05-17,4.06,0.04,101.49999999999999
2000-05-18,4.03,0.04,100.75
2000-05-19,3.92,0.04,98.0
2000-05-22,3.84,0.04,96.0
2000-05-23,3.83,0.04,95.75
2000-05-24,3.81,0.04,95.25
2000-05-25,3.92,0.04,98.0
2000-05-26,4.05,0.04,101.25
2000-05-30,4.02,0.04,100.49999999999999
2000-05-31,4.0,0.04,100.0
2000-06-01,4.09,0.04,102.25
2000-06-02,4.0,0.04,100.0
2000-06-05,4.06,0.04,101.49999999999999
2000-06-06,4.0,0.04,100.0
2000-06-07,4.0,0.04,100.0
2000-06-08,3.95,0.04,98.75
2000-06-09,3.97,0.04,99.25
2000-06-12,4.0,0.04,100.0
2000-06-13,4.0,0.04,100.0
2000-06-14,4.02,0.04,100.49999999999999
2000-06-15,4.02,0.04,100.49999999999999
2000-06-16,3.86,0.04,96.5
2000-06-19,3.92,0.04,98.0
2000-06-20,3.98,0.04,99.5
2000-06-21,3.97,0.04,99.25
2000-06-22,3.81,0.04,95.25
2000-06-23,3.72,0.04,93.0
2000-06-26,3.75,0.04,93.75
2000-06-27,3.63,0.04,90.75
2000-06-28,3.56,0.04,89.0
2000-06-29,3.48,0.04,87.0
2000-06-30,3.86,0.04,96.5
2000-07-03,3.58,0.04,89.5
2000-07-05,3.83,0.04,95.75
2000-07-06,3.88,0.04,97.0
2000-07-07,3.75,0.04,93.75
2000-07-10,3.8,0.04,95.0
2000-07-11,3.81,0.04,95.25
2000-07-12,3.84,0.04,96.0
2000-07-13,3.91,0.04,97.75
2000-07-14,3.86,0.04,96.5
2000-07-17,3.84,0.04,96.0
2000-07-18,3.97,0.04,99.25
2000-07-19,3.77,0.04,94.25
2000-07-20,3.91,0.04,97.75
2000-07-21,3.81,0.04,95.25
2000-07-24,3.75,0.04,93.75
2000-07-25,3.66,0.04,91.5
2000-07-26,3.86,0.04,96.5
2000-07-27,3.63,0.04,90.75
2000-07-28,3.69,0.04,92.25
2000-07-31,3.7,0.04,92.5
2000-08-01,3.75,0.04,93.75
2000-08-02,3.83,0.04,95.75
2000-08-03,3.81,0.04,95.25
2000-08-04,3.84,0.04,96.0
2000-08-07,3.59,0.04,89.75
2000-08-08,3.7,0.04,92.5
2000-08-09,3.69,0.04,92.25
2000-08-10,3.67,0.04,91.75
2000-08-11,3.7,0.08,46.25
2000-08-14,3.66,0.08,45.75
2000-08-15,3.59,0.08,44.875
2000-08-16,3.64,0.08,45.5
2000-08-17,3.67,0.08,45.875
2000-08-18,3.67,0.08,45.875
2000-08-21,3.59,0.08,44.875
2000-08-22,3.53,0.08,44.125
2000-08-23,3.58,0.08,44.75
2000-08-24,3.5,0.08,43.75
2000-08-25,3.56,0.08,44.5
2000-08-28,3.45,0.08,43.125
2000-08-29,3.53,0.08,44.125
2000-08-30,3.41,0.08,42.625
2000-08-31,3.38,0.08,42.25
2000-09-01,3.38,0.08,42.25
2000-09-05,3.25,0.08,40.625
2000-09-06,3.2,0.08,40.0
2000-09-07,3.25,0.08,40.625
2000-09-08,3.27,0.08,40.875
2000-09-11,3.28,0.08,41.0
2000-09-12,3.25,0.08,40.625
2000-09-13,3.24,0.08,40.5
2000-09-14,3.25,0.08,40.625
2000-09-15,3.16,0.08,39.5
2000-09-18,3.14,0.08,39.25
2000-09-19,3.13,0.08,39.125
2000-09-20,3.2,0.08,40.0
2000-09-21,3.2,0.08,40.0
2000-09-22,3.2,0.08,40.0
2000-09-25,3.08,0.08,38.5
2000-09-26,3.03,0.08,37.875
2000-09-27,2.91,0.08,36.375
2000-09-28,3.22,0.08,40.25
2000-09-29,3.19,0.08,39.875
2000-10-02,3.06,0.08,38.25
2000-10-03,3.11,0.08,38.875
2000-10-04,3.22,0.08,40.25
2000-10-05,3.17,0.08,39.625
2000-10-06,3.05,0.08,38.125
2000-10-09,2.88,0.08,36.0
2000-10-10,2.86,0.08,35.75
2000-10-11,2.72,0.08,34.0
2000-10-12,2.66,0.08,33.25
2000-10-13,3.0,0.08,37.5
2000-10-16,3.03,0.08,37.875
2000-10-17,3.09,0.08,38.625
2000-10-18,3.33,0.08,41.625
2000-10-19,3.42,0.08,42.75
2000-10-20,3.31,0.08,41.375
2000-10-23,3.25,0.08,40.625
2000-10-24,3.2,0.08,40.0
2000-10-25,3.17,0.08,39.625
2000-10-26,3.31,0.08,41.375
2000-10-27,3.25,0.08,40.625
2000-10-30,3.3,0.08,41.25
2000-10-31,3.27,0.08,40.875
2000-11-01,3.33,0.08,41.625
2000-11-02,3.31,0.08,41.375
2000-11-03,3.23,0.08,40.375
2000-11-06,3.17,0.08,39.625
2000-11-07,3.19,0.08,39.875
2000-11-08,3.22,0.08,40.25
2000-11-09,3.16,0.08,39.5
2000-11-10,3.03,0.08,37.875
2000-11-13,3.22,0.08,40.25
2000-11-14,3.25,0.06,54.16666666666667
2000-11-15,3.27,0.06,54.5
2000-11-16,3.2,0.06,53.333333333333336
2000-11-17,3.22,0.06,53.66666666666667
2000-11-20,3.17,0.06,52.833333333333336
2000-11-21,3.3,0.06,55.0
2000-11-22,3.34,0.06,55.666666666666664
2000-11-24,3.34,0.06,55.666666666666664
2000-11-27,3.34,0.06,55.666666666666664
2000-11-28,3.31,0.06,55.16666666666667
2000-11-29,3.28,0.06,54.666666666666664
2000-11-30,3.28,0.06,54.666666666666664
2000-12-01,3.34,0.06,55.666666666666664
2000-12-04,3.27,0.06,54.5
2000-12-05,3.31,0.06,55.16666666666667
2000-12-06,3.42,0.06,57.0
2000-12-07,3.61,0.06,60.166666666666664
2000-12-08,4.02,0.06,67.0
2000-12-11,4.3,0.06,71.66666666666667
2000-12-12,3.98,0.06,66.33333333333333
2000-12-13,3.97,0.06,66.16666666666667
2000-12-14,3.94,0.06,65.66666666666667
2000-12-15,3.63,0.06,60.5
2000-12-18,3.78,0.06,63.0
