date,TTWO,TTWO_EPS,PE Ratio
2015-07-13,28.85,-3.02,-9.552980132450331
2015-07-14,29.33,-3.02,-9.711920529801324
2015-07-15,29.36,-3.02,-9.72185430463576
2015-07-16,29.95,-3.02,-9.917218543046358
2015-07-17,31.14,-3.02,-10.311258278145695
2015-07-20,31.35,-3.02,-10.380794701986755
2015-07-21,31.26,-3.02,-10.350993377483444
2015-07-22,31.49,-3.02,-10.427152317880795
2015-07-23,31.16,-3.02,-10.317880794701987
2015-07-24,31.41,-3.02,-10.400662251655628
2015-07-27,30.73,-3.02,-10.175496688741722
2015-07-28,31.52,-3.02,-10.437086092715232
2015-07-29,31.43,-3.02,-10.40728476821192
2015-07-30,31.81,-3.02,-10.533112582781456
2015-07-31,31.58,-3.02,-10.456953642384105
2015-08-03,31.39,-3.02,-10.394039735099337
2015-08-04,31.43,-3.02,-10.40728476821192
2015-08-05,31.85,-3.02,-10.54635761589404
2015-08-06,31.54,-3.02,-10.443708609271523
2015-08-07,31.46,-3.02,-10.417218543046358
2015-08-10,30.94,-0.81,-38.19753086419753
2015-08-11,30.59,-0.81,-37.76543209876543
2015-08-12,30.26,-0.81,-37.358024691358025
2015-08-13,30.14,-0.81,-37.20987654320987
2015-08-14,30.72,-0.81,-37.925925925925924
2015-08-17,31.59,-0.81,-39.0
2015-08-18,31.11,-0.81,-38.407407407407405
2015-08-19,30.35,-0.81,-37.46913580246913
2015-08-20,29.38,-0.81,-36.2716049382716
2015-08-21,28.88,-0.81,-35.654320987654316
2015-08-24,27.83,-0.81,-34.35802469135802
2015-08-25,27.63,-0.81,-34.11111111111111
2015-08-26,28.3,-0.81,-34.93827160493827
2015-08-27,28.92,-0.81,-35.7037037037037
2015-08-28,29.78,-0.81,-36.76543209876543
2015-08-31,29.13,-0.81,-35.96296296296296
2015-09-01,28.35,-0.81,-35.0
2015-09-02,28.71,-0.81,-35.44444444444444
2015-09-03,28.7,-0.81,-35.432098765432094
2015-09-04,28.45,-0.81,-35.123456790123456
2015-09-08,29.58,-0.81,-36.51851851851851
2015-09-09,29.12,-0.81,-35.95061728395061
2015-09-10,29.15,-0.81,-35.98765432098765
2015-09-11,29.18,-0.81,-36.02469135802469
2015-09-14,29.04,-0.81,-35.85185185185185
2015-09-15,29.49,-0.81,-36.407407407407405
2015-09-16,29.48,-0.81,-36.395061728395056
2015-09-17,29.54,-0.81,-36.46913580246913
2015-09-18,29.53,-0.81,-36.45679012345679
2015-09-21,29.93,-0.81,-36.95061728395061
2015-09-22,29.68,-0.81,-36.641975308641975
2015-09-23,29.86,-0.81,-36.864197530864196
2015-09-24,29.81,-0.81,-36.80246913580247
2015-09-25,30.06,-0.81,-37.11111111111111
2015-09-28,28.47,-0.81,-35.148148148148145
2015-09-29,27.97,-0.81,-34.53086419753086
2015-09-30,28.73,-0.81,-35.46913580246913
2015-10-01,28.54,-0.81,-35.23456790123456
2015-10-02,29.39,-0.81,-36.28395061728395
2015-10-05,30.5,-0.81,-37.654320987654316
2015-10-06,29.66,-0.81,-36.617283950617285
2015-10-07,29.78,-0.81,-36.76543209876543
2015-10-08,29.74,-0.81,-36.716049382716044
2015-10-09,29.93,-0.81,-36.95061728395061
2015-10-12,30.63,-0.81,-37.81481481481481
2015-10-13,30.72,-0.81,-37.925925925925924
2015-10-14,30.78,-0.81,-38.0
2015-10-15,31.89,-0.81,-39.37037037037037
2015-10-16,31.59,-0.81,-39.0
2015-10-19,31.38,-0.81,-38.74074074074074
2015-10-20,31.75,-0.81,-39.19753086419753
2015-10-21,31.76,-0.81,-39.20987654320987
2015-10-22,32.76,-0.81,-40.44444444444444
2015-10-23,33.46,-0.81,-41.30864197530864
2015-10-26,33.33,-0.81,-41.148148148148145
2015-10-27,33.14,-0.81,-40.913580246913575
2015-10-28,33.49,-0.81,-41.34567901234568
2015-10-29,33.16,-0.81,-40.938271604938265
2015-10-30,33.2,-0.81,-40.98765432098765
2015-11-02,33.65,-0.81,-41.54320987654321
2015-11-03,33.92,-0.81,-41.876543209876544
2015-11-04,34.03,-0.81,-42.01234567901234
2015-11-05,33.05,-0.81,-40.80246913580246
2015-11-06,34.2,0.66,51.81818181818182
2015-11-09,32.97,0.66,49.95454545454545
2015-11-10,32.92,0.66,49.87878787878788
2015-11-11,32.92,0.66,49.87878787878788
2015-11-12,33.03,0.66,50.04545454545455
2015-11-13,33.12,0.66,50.18181818181817
2015-11-16,33.44,0.66,50.666666666666664
2015-11-17,34.35,0.66,52.04545454545455
2015-11-18,34.64,0.66,52.484848484848484
2015-11-19,34.63,0.66,52.46969696969697
2015-11-20,35.6,0.66,53.93939393939394
2015-11-23,34.91,0.66,52.893939393939384
2015-11-24,34.71,0.66,52.590909090909086
2015-11-25,35.62,0.66,53.96969696969696
2015-11-27,35.69,0.66,54.07575757575757
2015-11-30,35.37,0.66,53.590909090909086
2015-12-01,35.99,0.66,54.53030303030303
2015-12-02,35.88,0.66,54.36363636363637
2015-12-03,35.78,0.66,54.21212121212121
2015-12-04,36.49,0.66,55.28787878787879
2015-12-07,36.11,0.66,54.71212121212121
2015-12-08,36.25,0.66,54.92424242424242
2015-12-09,35.59,0.66,53.92424242424243
2015-12-10,35.42,0.66,53.666666666666664
2015-12-11,35.01,0.66,53.04545454545454
2015-12-14,35.19,0.66,53.31818181818181
2015-12-15,36.0,0.66,54.54545454545454
2015-12-16,36.23,0.66,54.893939393939384
2015-12-17,35.85,0.66,54.31818181818182
2015-12-18,34.76,0.66,52.666666666666664
2015-12-21,35.0,0.66,53.03030303030303
2015-12-22,35.27,0.66,53.439393939393945
2015-12-23,35.55,0.66,53.86363636363636
2015-12-24,35.74,0.66,54.15151515151515
2015-12-28,35.76,0.66,54.18181818181817
2015-12-29,35.83,0.66,54.28787878787878
2015-12-30,35.51,0.66,53.8030303030303
2015-12-31,34.84,0.66,52.78787878787879
2016-01-04,34.17,0.66,51.77272727272727
2016-01-05,34.75,0.66,52.65151515151515
2016-01-06,34.01,0.66,51.530303030303024
2016-01-07,32.42,0.66,49.121212121212125
2016-01-08,32.34,0.66,49.0
2016-01-11,32.77,0.66,49.651515151515156
2016-01-12,33.62,0.66,50.93939393939393
2016-01-13,32.5,0.66,49.24242424242424
2016-01-14,32.69,0.66,49.530303030303024
2016-01-15,32.58,0.66,49.36363636363636
2016-01-19,32.5,0.66,49.24242424242424
2016-01-20,32.62,0.66,49.424242424242415
2016-01-21,32.97,0.66,49.95454545454545
2016-01-22,33.63,0.66,50.95454545454545
2016-01-25,33.61,0.66,50.92424242424242
2016-01-26,34.27,0.66,51.92424242424243
2016-01-27,33.74,0.66,51.121212121212125
2016-01-28,33.61,0.66,50.92424242424242
2016-01-29,34.7,0.66,52.57575757575758
2016-02-01,34.62,0.66,52.454545454545446
2016-02-02,33.44,0.66,50.666666666666664
2016-02-03,32.83,0.66,49.742424242424235
2016-02-04,35.08,-0.51,-68.7843137254902
2016-02-05,33.38,-0.51,-65.45098039215686
2016-02-08,33.63,-0.51,-65.94117647058825
2016-02-09,34.52,-0.51,-67.68627450980392
2016-02-10,34.46,-0.51,-67.56862745098039
2016-02-11,35.07,-0.51,-68.76470588235294
2016-02-12,34.13,-0.51,-66.92156862745098
2016-02-16,34.63,-0.51,-67.90196078431373
2016-02-17,34.35,-0.51,-67.3529411764706
2016-02-18,34.0,-0.51,-66.66666666666667
2016-02-19,34.67,-0.51,-67.98039215686275
2016-02-22,35.3,-0.51,-69.21568627450979
2016-02-23,34.89,-0.51,-68.41176470588235
2016-02-24,35.35,-0.51,-69.31372549019608
2016-02-25,35.7,-0.51,-70.0
2016-02-26,35.81,-0.51,-70.2156862745098
2016-02-29,35.99,-0.51,-70.5686274509804
2016-03-01,37.5,-0.51,-73.52941176470588
2016-03-02,37.32,-0.51,-73.17647058823529
2016-03-03,36.57,-0.51,-71.70588235294117
2016-03-04,36.0,-0.51,-70.58823529411765
2016-03-07,34.65,-0.51,-67.94117647058823
2016-03-08,34.51,-0.51,-67.66666666666666
2016-03-09,34.85,-0.51,-68.33333333333333
2016-03-10,35.52,-0.51,-69.64705882352942
2016-03-11,35.83,-0.51,-70.25490196078431
2016-03-14,35.33,-0.51,-69.27450980392156
2016-03-15,35.27,-0.51,-69.15686274509804
2016-03-16,35.6,-0.51,-69.80392156862746
2016-03-17,35.1,-0.51,-68.82352941176471
2016-03-18,34.87,-0.51,-68.37254901960783
2016-03-21,34.84,-0.51,-68.31372549019608
2016-03-22,35.44,-0.51,-69.49019607843137
2016-03-23,35.22,-0.51,-69.05882352941177
2016-03-24,35.19,-0.51,-69.0
2016-03-28,35.4,-0.51,-69.41176470588235
2016-03-29,37.0,-0.51,-72.54901960784314
2016-03-30,37.24,-0.51,-73.01960784313725
2016-03-31,37.67,-0.51,-73.86274509803921
2016-04-01,37.99,-0.51,-74.49019607843138
2016-04-04,37.66,-0.51,-73.84313725490195
2016-04-05,36.93,-0.51,-72.41176470588235
2016-04-06,37.09,-0.51,-72.72549019607844
2016-04-07,36.59,-0.51,-71.74509803921569
2016-04-08,36.45,-0.51,-71.47058823529412
2016-04-11,35.67,-0.51,-69.94117647058823
2016-04-12,35.48,-0.51,-69.56862745098039
2016-04-13,36.07,-0.51,-70.72549019607843
2016-04-14,35.54,-0.51,-69.68627450980392
2016-04-15,35.76,-0.51,-70.11764705882352
2016-04-18,36.76,-0.51,-72.07843137254902
2016-04-19,37.04,-0.51,-72.62745098039215
2016-04-20,36.76,-0.51,-72.07843137254902
2016-04-21,36.6,-0.51,-71.76470588235294
2016-04-22,36.56,-0.51,-71.68627450980392
2016-04-25,36.04,-0.51,-70.66666666666666
2016-04-26,35.28,-0.51,-69.17647058823529
2016-04-27,35.0,-0.51,-68.62745098039215
2016-04-28,34.34,-0.51,-67.33333333333334
2016-04-29,34.18,-0.51,-67.01960784313725
2016-05-02,35.43,-0.51,-69.47058823529412
2016-05-03,34.3,-0.51,-67.25490196078431
2016-05-04,33.92,-0.51,-66.50980392156863
2016-05-05,34.02,-0.51,-66.70588235294119
2016-05-06,34.92,-0.51,-68.47058823529412
2016-05-09,34.69,-0.51,-68.01960784313725
2016-05-10,34.77,-0.51,-68.1764705882353
2016-05-11,35.7,-0.51,-70.0
2016-05-12,36.29,-0.51,-71.15686274509804
2016-05-13,36.96,-0.51,-72.47058823529412
2016-05-16,36.89,-0.51,-72.33333333333333
2016-05-17,36.0,-0.51,-70.58823529411765
2016-05-18,35.68,-0.51,-69.96078431372548
2016-05-19,37.29,0.56,66.58928571428571
2016-05-20,36.37,0.56,64.94642857142856
2016-05-23,36.43,0.56,65.05357142857142
2016-05-24,38.33,0.56,68.44642857142856
2016-05-25,38.19,0.56,68.19642857142856
2016-05-26,38.65,0.56,69.01785714285714
2016-05-27,38.8,0.56,69.28571428571428
2016-05-31,38.91,0.56,69.48214285714285
2016-06-01,38.5,0.56,68.75
2016-06-02,38.9,0.56,69.46428571428571
2016-06-03,38.79,0.56,69.26785714285714
2016-06-06,39.09,0.56,69.80357142857143
2016-06-07,39.87,0.56,71.19642857142856
2016-06-08,39.66,0.56,70.82142857142856
2016-06-09,39.58,0.56,70.67857142857142
2016-06-10,39.04,0.56,69.71428571428571
2016-06-13,38.23,0.56,68.26785714285712
2016-06-14,38.36,0.56,68.49999999999999
2016-06-15,37.51,0.56,66.98214285714285
2016-06-16,37.77,0.56,67.44642857142857
2016-06-17,37.09,0.56,66.23214285714286
2016-06-20,37.78,0.56,67.46428571428571
2016-06-21,37.31,0.56,66.625
2016-06-22,37.18,0.56,66.39285714285714
2016-06-23,37.97,0.56,67.80357142857142
2016-06-24,35.99,0.56,64.26785714285714
2016-06-27,35.5,0.56,63.39285714285714
2016-06-28,36.15,0.56,64.55357142857142
2016-06-29,36.62,0.56,65.39285714285714
2016-06-30,37.92,0.56,67.71428571428571
2016-07-01,37.92,0.56,67.71428571428571
2016-07-05,38.03,0.56,67.91071428571428
2016-07-06,38.6,0.56,68.92857142857143
2016-07-07,39.23,0.56,70.05357142857142
2016-07-08,39.84,0.56,71.14285714285714
2016-07-11,40.69,0.56,72.66071428571428
2016-07-12,41.34,0.56,73.82142857142857
2016-07-13,39.91,0.56,71.26785714285712
2016-07-14,39.96,0.56,71.35714285714285
2016-07-15,40.45,0.56,72.23214285714286
2016-07-18,40.66,0.56,72.60714285714285
2016-07-19,39.93,0.56,71.30357142857142
2016-07-20,40.52,0.56,72.35714285714286
2016-07-21,40.1,0.56,71.60714285714285
2016-07-22,40.57,0.56,72.44642857142857
2016-07-25,40.68,0.56,72.64285714285714
2016-07-26,40.18,0.56,71.74999999999999
2016-07-27,40.45,0.56,72.23214285714286
2016-07-28,40.32,0.56,72.0
2016-07-29,40.18,0.56,71.74999999999999
2016-08-01,40.29,0.56,71.94642857142857
2016-08-02,40.17,0.56,71.73214285714285
2016-08-03,40.79,0.56,72.83928571428571
2016-08-04,40.57,0.56,72.44642857142857
2016-08-05,41.37,-0.46,-89.93478260869564
2016-08-08,40.98,-0.46,-89.08695652173913
2016-08-09,41.39,-0.46,-89.97826086956522
2016-08-10,41.34,-0.46,-89.86956521739131
2016-08-11,41.44,-0.46,-90.08695652173913
2016-08-12,41.34,-0.46,-89.86956521739131
2016-08-15,42.34,-0.46,-92.04347826086956
2016-08-16,41.22,-0.46,-89.6086956521739
2016-08-17,41.06,-0.46,-89.26086956521739
2016-08-18,41.09,-0.46,-89.32608695652175
2016-08-19,40.98,-0.46,-89.08695652173913
2016-08-22,41.29,-0.46,-89.76086956521739
2016-08-23,42.25,-0.46,-91.84782608695652
2016-08-24,42.22,-0.46,-91.78260869565217
2016-08-25,42.31,-0.46,-91.97826086956522
2016-08-26,42.24,-0.46,-91.82608695652173
2016-08-29,44.17,-0.46,-96.02173913043478
2016-08-30,43.81,-0.46,-95.23913043478261
2016-08-31,43.47,-0.46,-94.5
2016-09-01,43.76,-0.46,-95.13043478260869
2016-09-02,44.7,-0.46,-97.17391304347827
2016-09-06,44.65,-0.46,-97.06521739130434
2016-09-07,43.56,-0.46,-94.69565217391305
2016-09-08,43.28,-0.46,-94.08695652173913
2016-09-09,42.74,-0.46,-92.91304347826087
2016-09-12,43.54,-0.46,-94.65217391304347
2016-09-13,43.78,-0.46,-95.17391304347827
2016-09-14,44.11,-0.46,-95.89130434782608
2016-09-15,45.23,-0.46,-98.32608695652173
2016-09-16,44.73,-0.46,-97.2391304347826
2016-09-19,44.71,-0.46,-97.19565217391305
2016-09-20,45.24,-0.46,-98.34782608695652
2016-09-21,46.34,-0.46,-100.73913043478261
2016-09-22,45.87,-0.46,-99.71739130434781
2016-09-23,46.32,-0.46,-100.69565217391305
2016-09-26,45.9,-0.46,-99.78260869565217
2016-09-27,46.11,-0.46,-100.23913043478261
2016-09-28,45.36,-0.46,-98.6086956521739
2016-09-29,45.17,-0.46,-98.19565217391305
2016-09-30,45.08,-0.46,-97.99999999999999
2016-10-03,45.16,-0.46,-98.17391304347825
2016-10-04,45.5,-0.46,-98.91304347826086
2016-10-05,45.61,-0.46,-99.15217391304347
2016-10-06,45.49,-0.46,-98.8913043478261
2016-10-07,44.69,-0.46,-97.15217391304347
2016-10-10,43.77,-0.46,-95.15217391304348
2016-10-11,42.22,-0.46,-91.78260869565217
2016-10-12,42.5,-0.46,-92.39130434782608
2016-10-13,42.35,-0.46,-92.06521739130434
2016-10-14,42.69,-0.46,-92.80434782608695
2016-10-17,44.85,-0.46,-97.5
2016-10-18,45.09,-0.46,-98.02173913043478
2016-10-19,44.22,-0.46,-96.13043478260869
2016-10-20,44.98,-0.46,-97.78260869565216
2016-10-21,44.99,-0.46,-97.80434782608695
2016-10-24,45.91,-0.46,-99.80434782608694
2016-10-25,45.88,-0.46,-99.73913043478261
2016-10-26,45.31,-0.46,-98.5
2016-10-27,45.1,-0.46,-98.04347826086956
2016-10-28,44.71,-0.46,-97.19565217391305
2016-10-31,44.39,-0.46,-96.5
2016-11-01,43.93,-0.46,-95.5
2016-11-02,44.8,-0.46,-97.39130434782608
2016-11-03,48.29,0.43,112.30232558139535
2016-11-04,48.3,0.43,112.32558139534883
2016-11-07,49.57,0.43,115.27906976744187
2016-11-08,49.22,0.43,114.46511627906976
2016-11-09,49.0,0.43,113.95348837209302
2016-11-10,46.94,0.43,109.16279069767441
2016-11-11,47.95,0.43,111.51162790697676
2016-11-14,46.49,0.43,108.11627906976744
2016-11-15,46.51,0.43,108.16279069767441
2016-11-16,46.47,0.43,108.06976744186046
2016-11-17,48.63,0.43,113.09302325581396
2016-11-18,47.64,0.43,110.79069767441861
2016-11-21,48.03,0.43,111.69767441860465
2016-11-22,47.28,0.43,109.95348837209303
2016-11-23,48.48,0.43,112.74418604651163
2016-11-25,48.81,0.43,113.51162790697676
2016-11-28,48.48,0.43,112.74418604651163
2016-11-29,50.09,0.43,116.48837209302326
2016-11-30,49.23,0.43,114.48837209302324
2016-12-01,47.23,0.43,109.83720930232558
2016-12-02,47.46,0.43,110.37209302325581
2016-12-05,48.41,0.43,112.5813953488372
2016-12-06,48.0,0.43,111.62790697674419
2016-12-07,49.02,0.43,114.00000000000001
2016-12-08,49.66,0.43,115.48837209302324
2016-12-09,49.78,0.43,115.76744186046513
2016-12-12,50.03,0.43,116.34883720930233
2016-12-13,50.85,0.43,118.25581395348837
2016-12-14,49.91,0.43,116.06976744186046
2016-12-15,50.46,0.43,117.34883720930233
2016-12-16,49.25,0.43,114.53488372093024
2016-12-19,49.09,0.43,114.16279069767442
2016-12-20,49.92,0.43,116.09302325581396
2016-12-21,49.75,0.43,115.69767441860465
2016-12-22,49.25,0.43,114.53488372093024
2016-12-23,49.88,0.43,116.00000000000001
2016-12-27,49.73,0.43,115.65116279069767
2016-12-28,49.25,0.43,114.53488372093024
2016-12-29,49.58,0.43,115.30232558139535
2016-12-30,49.29,0.43,114.62790697674419
2017-01-03,49.22,0.43,114.46511627906976
2017-01-04,50.14,0.43,116.6046511627907
2017-01-05,49.36,0.43,114.79069767441861
2017-01-06,49.95,0.43,116.16279069767442
2017-01-09,50.46,0.43,117.34883720930233
2017-01-10,50.81,0.43,118.16279069767442
2017-01-11,51.11,0.43,118.86046511627907
2017-01-12,50.87,0.43,118.30232558139535
2017-01-13,51.61,0.43,120.02325581395348
2017-01-17,51.4,0.43,119.53488372093022
2017-01-18,51.79,0.43,120.44186046511628
2017-01-19,51.79,0.43,120.44186046511628
2017-01-20,52.35,0.43,121.74418604651163
2017-01-23,52.16,0.43,121.30232558139534
2017-01-24,53.18,0.43,123.67441860465117
2017-01-25,53.88,0.43,125.30232558139535
2017-01-26,53.75,0.43,125.0
2017-01-27,53.69,0.43,124.86046511627907
2017-01-30,53.49,0.43,124.39534883720931
2017-01-31,53.65,0.43,124.76744186046511
2017-02-01,54.36,0.43,126.4186046511628
2017-02-02,54.8,0.43,127.44186046511628
2017-02-03,53.93,0.43,125.4186046511628
2017-02-06,54.2,0.43,126.04651162790698
2017-02-07,53.7,0.43,124.88372093023257
2017-02-08,53.71,-0.34,-157.97058823529412
2017-02-09,56.02,-0.34,-164.76470588235293
2017-02-10,57.88,-0.34,-170.23529411764704
2017-02-13,58.42,-0.34,-171.8235294117647
2017-02-14,58.26,-0.34,-171.35294117647058
2017-02-15,59.44,-0.34,-174.8235294117647
2017-02-16,59.97,-0.34,-176.38235294117646
2017-02-17,59.69,-0.34,-175.55882352941174
2017-02-21,58.98,-0.34,-173.4705882352941
2017-02-22,58.44,-0.34,-171.88235294117646
2017-02-23,57.85,-0.34,-170.1470588235294
2017-02-24,57.56,-0.34,-169.2941176470588
2017-02-27,57.47,-0.34,-169.02941176470586
2017-02-28,56.98,-0.34,-167.58823529411762
2017-03-01,58.8,-0.34,-172.9411764705882
2017-03-02,57.88,-0.34,-170.23529411764704
2017-03-03,58.12,-0.34,-170.9411764705882
2017-03-06,58.73,-0.34,-172.73529411764704
2017-03-07,59.19,-0.34,-174.08823529411762
2017-03-08,59.31,-0.34,-174.44117647058823
2017-03-09,59.16,-0.34,-173.99999999999997
2017-03-10,59.0,-0.34,-173.52941176470588
2017-03-13,59.51,-0.34,-175.02941176470586
2017-03-14,59.25,-0.34,-174.26470588235293
2017-03-15,59.02,-0.34,-173.58823529411765
2017-03-16,58.51,-0.34,-172.08823529411762
2017-03-17,58.01,-0.34,-170.6176470588235
2017-03-20,57.89,-0.34,-170.26470588235293
2017-03-21,56.6,-0.34,-166.47058823529412
2017-03-22,57.58,-0.34,-169.35294117647058
2017-03-23,57.72,-0.34,-169.76470588235293
2017-03-24,58.12,-0.34,-170.9411764705882
2017-03-27,58.57,-0.34,-172.26470588235293
2017-03-28,58.81,-0.34,-172.97058823529412
2017-03-29,58.79,-0.34,-172.91176470588235
2017-03-30,58.9,-0.34,-173.23529411764704
2017-03-31,59.27,-0.34,-174.3235294117647
2017-04-03,58.74,-0.34,-172.76470588235293
2017-04-04,57.85,-0.34,-170.1470588235294
2017-04-05,57.86,-0.34,-170.17647058823528
2017-04-06,58.05,-0.34,-170.73529411764704
2017-04-07,58.47,-0.34,-171.97058823529412
2017-04-10,58.43,-0.34,-171.85294117647058
2017-04-11,58.42,-0.34,-171.8235294117647
2017-04-12,57.87,-0.34,-170.20588235294116
2017-04-13,57.53,-0.34,-169.20588235294116
2017-04-17,58.55,-0.34,-172.20588235294116
2017-04-18,59.39,-0.34,-174.67647058823528
2017-04-19,60.45,-0.34,-177.7941176470588
2017-04-20,62.03,-0.34,-182.44117647058823
2017-04-21,62.29,-0.34,-183.20588235294116
2017-04-24,62.55,-0.34,-183.9705882352941
2017-04-25,62.63,-0.34,-184.20588235294116
2017-04-26,62.78,-0.34,-184.6470588235294
2017-04-27,63.15,-0.34,-185.73529411764704
2017-04-28,62.85,-0.34,-184.85294117647058
2017-05-01,63.98,-0.34,-188.17647058823528
2017-05-02,64.09,-0.34,-188.5
2017-05-03,63.99,-0.34,-188.20588235294116
2017-05-04,63.66,-0.34,-187.23529411764704
2017-05-05,65.42,-0.34,-192.41176470588235
2017-05-08,65.06,-0.34,-191.35294117647058
2017-05-09,65.11,-0.34,-191.49999999999997
2017-05-10,68.68,-0.34,-202.0
2017-05-11,68.59,-0.34,-201.73529411764704
2017-05-12,67.98,-0.34,-199.94117647058823
2017-05-15,69.27,-0.34,-203.73529411764704
2017-05-16,70.37,-0.34,-206.97058823529412
2017-05-17,66.52,-0.34,-195.6470588235294
2017-05-18,68.6,-0.34,-201.7647058823529
2017-05-19,67.58,-0.34,-198.76470588235293
2017-05-22,69.04,-0.34,-203.05882352941177
2017-05-23,72.83,-0.34,-214.20588235294116
2017-05-24,77.73,1.1,70.66363636363636
2017-05-25,78.53,1.1,71.39090909090909
2017-05-26,77.07,1.1,70.06363636363635
2017-05-30,76.07,1.1,69.15454545454544
2017-05-31,76.74,1.1,69.76363636363635
2017-06-01,78.12,1.1,71.01818181818182
2017-06-02,77.65,1.1,70.5909090909091
2017-06-05,77.32,1.1,70.29090909090908
2017-06-06,77.66,1.1,70.6
2017-06-07,79.77,1.1,72.5181818181818
2017-06-08,79.32,1.1,72.1090909090909
2017-06-09,75.3,1.1,68.45454545454545
2017-06-12,73.83,1.1,67.11818181818181
2017-06-13,74.62,1.1,67.83636363636363
2017-06-14,74.38,1.1,67.61818181818181
2017-06-15,74.01,1.1,67.28181818181818
2017-06-16,74.16,1.1,67.41818181818181
2017-06-19,74.1,1.1,67.36363636363636
2017-06-20,73.1,1.1,66.45454545454544
2017-06-21,73.05,1.1,66.4090909090909
2017-06-22,73.05,1.1,66.4090909090909
2017-06-23,72.88,1.1,66.25454545454545
2017-06-26,73.57,1.1,66.88181818181818
2017-06-27,71.17,1.1,64.7
2017-06-28,73.27,1.1,66.6090909090909
2017-06-29,72.52,1.1,65.92727272727272
2017-06-30,73.38,1.1,66.7090909090909
2017-07-03,72.07,1.1,65.5181818181818
2017-07-05,73.28,1.1,66.61818181818181
2017-07-06,73.2,1.1,66.54545454545455
2017-07-07,74.59,1.1,67.80909090909091
2017-07-10,74.48,1.1,67.7090909090909
2017-07-11,75.9,1.1,69.0
2017-07-12,77.31,1.1,70.28181818181818
2017-07-13,76.33,1.1,69.39090909090909
2017-07-14,76.21,1.1,69.28181818181817
2017-07-17,76.1,1.1,69.18181818181817
2017-07-18,77.47,1.1,70.42727272727272
2017-07-19,78.43,1.1,71.3
2017-07-20,78.03,1.1,70.93636363636364
2017-07-21,79.25,1.1,72.04545454545453
2017-07-24,79.67,1.1,72.42727272727272
2017-07-25,80.85,1.1,73.49999999999999
2017-07-26,81.46,1.1,74.05454545454545
2017-07-27,79.71,1.1,72.46363636363635
2017-07-28,80.1,1.1,72.81818181818181
2017-07-31,79.48,1.1,72.25454545454545
2017-08-01,79.93,1.1,72.66363636363636
2017-08-02,79.39,1.1,72.17272727272727
2017-08-03,89.09,0.57,156.2982456140351
2017-08-04,87.71,0.57,153.87719298245614
2017-08-07,90.52,0.57,158.80701754385964
2017-08-08,91.52,0.57,160.56140350877195
2017-08-09,90.97,0.57,159.5964912280702
2017-08-10,88.32,0.57,154.94736842105263
2017-08-11,89.3,0.57,156.66666666666669
2017-08-14,90.71,0.57,159.140350877193
2017-08-15,90.66,0.57,159.05263157894737
2017-08-16,92.02,0.57,161.43859649122808
2017-08-17,90.94,0.57,159.54385964912282
2017-08-18,92.07,0.57,161.5263157894737
2017-08-21,91.98,0.57,161.3684210526316
2017-08-22,94.95,0.57,166.57894736842107
2017-08-23,94.4,0.57,165.61403508771932
2017-08-24,95.25,0.57,167.10526315789474
2017-08-25,94.64,0.57,166.03508771929828
2017-08-28,95.81,0.57,168.08771929824564
2017-08-29,95.79,0.57,168.0526315789474
2017-08-30,97.65,0.57,171.31578947368425
2017-08-31,97.79,0.57,171.56140350877195
2017-09-01,95.88,0.57,168.21052631578948
2017-09-05,97.09,0.57,170.33333333333334
2017-09-06,95.82,0.57,168.10526315789474
2017-09-07,99.5,0.57,174.56140350877195
2017-09-08,99.62,0.57,174.77192982456143
2017-09-11,100.11,0.57,175.63157894736844
2017-09-12,99.95,0.57,175.35087719298247
2017-09-13,98.78,0.57,173.2982456140351
2017-09-14,99.39,0.57,174.3684210526316
2017-09-15,100.39,0.57,176.12280701754386
2017-09-18,100.82,0.57,176.87719298245614
2017-09-19,102.38,0.57,179.61403508771932
2017-09-20,102.96,0.57,180.63157894736844
2017-09-21,101.72,0.57,178.4561403508772
2017-09-22,102.84,0.57,180.42105263157896
2017-09-25,97.62,0.57,171.26315789473688
2017-09-26,97.48,0.57,171.01754385964915
2017-09-27,100.13,0.57,175.66666666666669
2017-09-28,100.89,0.57,177.00000000000003
2017-09-29,102.23,0.57,179.35087719298247
2017-10-02,100.43,0.57,176.19298245614038
2017-10-03,101.07,0.57,177.31578947368422
2017-10-04,102.98,0.57,180.66666666666669
2017-10-05,104.47,0.57,183.28070175438597
2017-10-06,107.23,0.57,188.1228070175439
2017-10-09,104.11,0.57,182.64912280701756
2017-10-10,102.67,0.57,180.1228070175439
2017-10-11,103.6,0.57,181.75438596491227
2017-10-12,103.44,0.57,181.47368421052633
2017-10-13,104.58,0.57,183.47368421052633
2017-10-16,104.78,0.57,183.8245614035088
2017-10-17,103.9,0.57,182.280701754386
2017-10-18,104.61,0.57,183.5263157894737
2017-10-19,104.56,0.57,183.43859649122808
2017-10-20,104.93,0.57,184.08771929824564
2017-10-23,105.01,0.57,184.22807017543863
2017-10-24,105.22,0.57,184.5964912280702
2017-10-25,104.87,0.57,183.9824561403509
2017-10-26,105.43,0.57,184.96491228070178
2017-10-27,107.84,0.57,189.19298245614038
2017-10-30,109.71,0.57,192.47368421052633
2017-10-31,110.65,0.57,194.1228070175439
2017-11-01,110.56,0.57,193.96491228070178
2017-11-02,108.5,0.57,190.35087719298247
2017-11-03,108.93,0.57,191.10526315789477
