date,LEN,LEN_EPS,PE Ratio
1999-08-04,9.22,,
1999-08-05,9.37,,
1999-08-06,9.34,,
1999-08-09,9.16,,
1999-08-10,8.79,,
1999-08-11,8.79,,
1999-08-12,8.85,,
1999-08-13,9.06,,
1999-08-16,9.03,,
1999-08-17,9.22,,
1999-08-18,8.82,,
1999-08-19,8.85,,
1999-08-20,8.94,,
1999-08-23,8.97,,
1999-08-24,8.94,,
1999-08-25,9.46,,
1999-08-26,9.59,,
1999-08-27,9.4,,
1999-08-30,9.43,,
1999-08-31,9.34,,
1999-09-01,9.25,,
1999-09-02,9.16,,
1999-09-03,9.4,,
1999-09-07,9.37,,
1999-09-08,8.82,,
1999-09-09,8.57,,
1999-09-10,8.67,,
1999-09-13,8.67,,
1999-09-14,9.13,,
1999-09-15,8.97,,
1999-09-16,8.85,,
1999-09-17,8.76,,
1999-09-20,8.85,,
1999-09-21,8.85,,
1999-09-22,8.11,,
1999-09-23,8.08,,
1999-09-24,7.9,,
1999-09-27,7.68,,
1999-09-28,7.62,,
1999-09-29,7.53,,
1999-09-30,7.84,,
1999-10-01,7.68,,
1999-10-04,7.37,,
1999-10-05,7.44,,
1999-10-06,7.37,,
1999-10-07,7.41,,
1999-10-08,7.37,,
1999-10-11,7.37,,
1999-10-12,7.25,,
1999-10-13,7.13,,
1999-10-14,7.1,,
1999-10-15,7.13,,
1999-10-18,6.94,,
1999-10-19,6.88,,
1999-10-20,6.64,,
1999-10-21,6.54,,
1999-10-22,6.7,,
1999-10-25,6.73,,
1999-10-26,6.94,,
1999-10-27,7.25,,
1999-10-28,7.56,,
1999-10-29,8.08,,
1999-11-01,8.2,,
1999-11-02,8.39,,
1999-11-03,8.27,,
1999-11-04,8.45,,
1999-11-05,8.67,,
1999-11-08,8.67,,
1999-11-09,8.57,,
1999-11-10,8.67,,
1999-11-11,8.48,,
1999-11-12,8.36,,
1999-11-15,8.7,,
1999-11-16,9.1,,
1999-11-17,8.67,,
1999-11-18,8.6,,
1999-11-19,8.48,,
1999-11-22,8.39,,
1999-11-23,8.42,,
1999-11-24,8.08,,
1999-11-26,8.33,,
1999-11-29,8.11,,
1999-11-30,8.02,,
1999-12-01,7.96,,
1999-12-02,8.08,,
1999-12-03,8.33,,
1999-12-06,8.3,,
1999-12-07,8.14,,
1999-12-08,7.71,,
1999-12-09,7.65,,
1999-12-10,7.65,,
1999-12-13,8.11,,
1999-12-14,7.74,,
1999-12-15,7.65,,
1999-12-16,7.65,,
1999-12-17,7.62,,
1999-12-20,7.74,,
1999-12-21,7.87,,
1999-12-22,7.77,,
1999-12-23,7.87,,
1999-12-27,7.77,,
1999-12-28,7.8,,
1999-12-29,8.05,,
1999-12-30,8.08,,
1999-12-31,7.99,,
2000-01-03,7.84,,
2000-01-04,7.77,,
2000-01-05,7.8,,
2000-01-06,7.8,,
2000-01-07,7.96,,
2000-01-10,8.02,,
2000-01-11,7.87,,
2000-01-12,7.93,,
2000-01-13,8.11,,
2000-01-14,8.14,,
2000-01-18,8.08,,
2000-01-19,8.02,,
2000-01-20,8.08,,
2000-01-21,8.02,,
2000-01-24,8.02,,
2000-01-25,7.96,,
2000-01-26,7.93,,
2000-01-27,7.96,,
2000-01-28,7.74,,
2000-01-31,7.84,,
2000-02-01,7.87,,
2000-02-02,7.87,,
2000-02-03,8.05,,
2000-02-04,8.17,,
2000-02-07,8.02,,
2000-02-08,7.93,,
2000-02-09,8.14,,
2000-02-10,7.96,,
2000-02-11,7.77,,
2000-02-14,7.8,,
2000-02-15,8.17,,
2000-02-16,7.87,,
2000-02-17,8.33,,
2000-02-18,8.17,,
2000-02-22,8.02,,
2000-02-23,7.84,,
2000-02-24,7.74,,
2000-02-25,7.68,,
2000-02-28,7.84,,
2000-02-29,8.11,,
2000-03-01,8.3,,
2000-03-02,8.3,,
2000-03-03,8.39,,
2000-03-06,8.33,,
2000-03-07,7.99,,
2000-03-08,8.14,,
2000-03-09,8.3,,
2000-03-10,8.3,,
2000-03-13,8.27,,
2000-03-14,8.3,,
2000-03-15,8.85,,
2000-03-16,9.4,,
2000-03-17,10.2,,
2000-03-20,10.45,,
2000-03-21,10.26,,
2000-03-22,10.08,,
2000-03-23,10.39,,
2000-03-24,10.36,,
2000-03-27,10.26,,
2000-03-28,10.14,,
2000-03-29,10.11,,
2000-03-30,10.29,,
2000-03-31,10.66,,
2000-04-03,10.14,,
2000-04-04,9.65,,
2000-04-05,10.08,,
2000-04-06,10.05,,
2000-04-07,10.08,,
2000-04-10,9.96,,
2000-04-11,9.8,,
2000-04-12,10.08,,
2000-04-13,10.11,,
2000-04-14,9.37,,
2000-04-17,9.16,,
2000-04-18,9.65,,
2000-04-19,9.56,,
2000-04-20,9.65,,
2000-04-24,9.34,,
2000-04-25,9.49,,
2000-04-26,9.25,,
2000-04-27,9.31,,
2000-04-28,9.16,,
2000-05-01,9.28,,
2000-05-02,9.0,,
2000-05-03,9.03,,
2000-05-04,9.1,,
2000-05-05,9.25,,
2000-05-08,8.85,,
2000-05-09,8.91,,
2000-05-10,8.6,,
2000-05-11,9.1,,
2000-05-12,9.22,,
2000-05-15,9.31,,
2000-05-16,9.46,,
2000-05-17,9.34,,
2000-05-18,9.16,,
2000-05-19,8.85,,
2000-05-22,8.85,,
2000-05-23,8.73,,
2000-05-24,9.19,,
2000-05-25,9.16,,
2000-05-26,9.0,,
2000-05-30,9.34,,
2000-05-31,9.28,,
2000-06-01,8.85,,
2000-06-02,9.68,,
2000-06-05,9.49,,
2000-06-06,9.59,,
2000-06-07,9.34,,
2000-06-08,9.37,,
2000-06-09,9.59,,
2000-06-12,9.13,,
2000-06-13,9.59,,
2000-06-14,9.62,,
2000-06-15,9.68,,
2000-06-16,9.34,,
2000-06-19,9.65,,
2000-06-20,9.22,,
2000-06-21,9.13,,
2000-06-22,9.06,,
2000-06-23,9.0,,
2000-06-26,9.06,,
2000-06-27,9.46,,
2000-06-28,9.37,,
2000-06-29,10.02,,
2000-06-30,9.96,,
2000-07-03,9.99,,
2000-07-05,10.66,,
2000-07-06,10.69,,
2000-07-07,11.0,,
2000-07-10,10.72,,
2000-07-11,10.79,,
2000-07-12,11.37,,
2000-07-13,11.25,,
2000-07-14,11.31,,
2000-07-17,11.34,,
2000-07-18,11.06,,
2000-07-19,11.06,,
2000-07-20,11.22,,
2000-07-21,11.55,,
2000-07-24,11.4,,
2000-07-25,11.58,,
2000-07-26,11.46,,
2000-07-27,11.62,,
2000-07-28,11.43,,
2000-07-31,11.8,,
2000-08-01,12.08,,
2000-08-02,11.77,,
2000-08-03,12.05,,
2000-08-04,12.48,,
2000-08-07,13.43,,
2000-08-08,13.8,,
2000-08-09,13.49,,
2000-08-10,13.43,,
2000-08-11,13.8,,
2000-08-14,14.13,,
2000-08-15,13.77,,
2000-08-16,13.21,,
2000-08-17,13.06,,
2000-08-18,12.97,,
2000-08-21,13.03,,
2000-08-22,12.78,,
2000-08-23,12.29,,
2000-08-24,12.66,,
2000-08-25,12.91,,
2000-08-28,12.72,,
2000-08-29,12.84,,
2000-08-30,13.46,,
2000-08-31,13.58,,
2000-09-01,13.67,,
2000-09-05,13.4,,
2000-09-06,13.37,,
2000-09-07,13.37,,
2000-09-08,13.27,,
2000-09-11,13.92,,
2000-09-12,13.4,,
2000-09-13,13.4,,
2000-09-14,13.77,,
2000-09-15,13.18,,
2000-09-18,12.72,,
2000-09-19,12.91,,
2000-09-20,13.38,,
2000-09-21,13.57,,
2000-09-22,13.7,,
2000-09-25,13.89,,
2000-09-26,13.7,,
2000-09-27,13.95,,
2000-09-28,14.32,,
2000-09-29,14.63,,
2000-10-02,14.84,,
2000-10-03,15.36,,
2000-10-04,15.43,,
2000-10-05,14.01,,
2000-10-06,14.29,,
2000-10-09,15.46,,
2000-10-10,15.18,,
2000-10-11,15.03,,
2000-10-12,14.63,,
2000-10-13,14.04,,
2000-10-16,14.41,,
2000-10-17,14.38,,
2000-10-18,14.2,,
2000-10-19,14.63,,
2000-10-20,14.5,,
2000-10-23,14.35,,
2000-10-24,14.69,,
2000-10-25,14.07,,
2000-10-26,14.53,,
2000-10-27,14.47,,
2000-10-30,15.46,,
2000-10-31,15.79,,
2000-11-01,15.73,,
2000-11-02,16.16,,
2000-11-03,16.38,,
2000-11-06,16.72,,
2000-11-07,16.81,,
2000-11-08,17.05,,
2000-11-09,16.87,,
2000-11-10,15.73,,
2000-11-13,16.29,,
2000-11-14,16.07,,
2000-11-15,16.1,,
2000-11-16,15.76,,
2000-11-17,16.01,,
2000-11-20,15.89,,
2000-11-21,16.38,,
2000-11-22,16.1,,
2000-11-24,16.19,,
2000-11-27,16.62,,
2000-11-28,16.78,,
2000-11-29,16.38,,
2000-11-30,15.58,,
2000-12-01,16.41,,
2000-12-04,16.13,,
2000-12-05,17.94,,
2000-12-06,17.15,,
2000-12-07,17.88,,
2000-12-08,18.65,,
2000-12-11,19.33,,
2000-12-12,17.82,,
2000-12-13,18.22,,
2000-12-14,17.91,,
2000-12-15,17.51,,
2000-12-18,17.48,,
2000-12-19,17.21,,
2000-12-20,15.92,,
2000-12-21,16.16,,
2000-12-22,16.62,,
2000-12-26,17.58,,
2000-12-27,17.45,,
2000-12-28,18.5,,
2000-12-29,17.82,,
2001-01-02,17.27,,
2001-01-03,18.84,,
2001-01-04,19.3,,
2001-01-05,18.71,,
2001-01-08,18.53,,
2001-01-09,19.02,,
2001-01-10,19.6,,
2001-01-11,19.42,,
2001-01-12,19.2,,
2001-01-16,19.05,,
2001-01-17,19.67,,
2001-01-18,19.94,,
2001-01-19,18.68,,
2001-01-22,17.18,,
2001-01-23,18.22,,
2001-01-24,18.81,,
2001-01-25,18.56,,
2001-01-26,18.31,,
2001-01-29,17.88,,
2001-01-30,18.19,,
2001-01-31,18.09,,
2001-02-01,17.75,,
2001-02-02,17.55,,
2001-02-05,17.76,,
2001-02-06,18.14,,
2001-02-07,18.07,,
2001-02-08,17.62,,
2001-02-09,17.45,,
2001-02-12,17.87,,
2001-02-13,18.11,,
2001-02-14,18.07,,
2001-02-15,18.44,,
2001-02-16,18.09,,
2001-02-20,17.53,,
2001-02-21,17.31,,
2001-02-22,16.79,,
2001-02-23,16.67,,
2001-02-26,17.52,,
2001-02-27,17.31,,
2001-02-28,17.45,,
2001-03-01,17.13,,
2001-03-02,17.55,,
2001-03-05,17.8,,
2001-03-06,18.03,,
2001-03-07,18.51,,
2001-03-08,18.19,,
2001-03-09,17.72,,
2001-03-12,17.08,,
2001-03-13,17.29,,
2001-03-14,16.91,,
2001-03-15,17.29,,
2001-03-16,16.87,,
2001-03-19,17.87,,
2001-03-20,18.56,,
2001-03-21,19.19,,
2001-03-22,18.68,,
2001-03-23,19.06,,
2001-03-26,19.6,,
2001-03-27,21.0,,
2001-03-28,21.29,,
2001-03-29,21.2,,
2001-03-30,19.6,,
2001-04-02,19.33,,
2001-04-03,18.64,,
2001-04-04,18.91,,
2001-04-05,19.38,,
2001-04-06,18.53,,
2001-04-09,19.49,,
2001-04-10,20.35,,
2001-04-11,20.16,,
2001-04-12,19.99,,
2001-04-16,20.02,,
2001-04-17,19.52,,
2001-04-18,20.4,,
2001-04-19,21.63,,
2001-04-20,21.25,,
2001-04-23,20.68,,
2001-04-24,21.06,,
2001-04-25,22.0,,
2001-04-26,21.71,,
2001-04-27,22.07,,
2001-04-30,21.52,,
2001-05-01,21.3,,
2001-05-02,21.14,,
2001-05-03,21.14,,
2001-05-04,21.98,,
2001-05-07,21.73,,
2001-05-08,21.68,,
2001-05-09,21.3,,
2001-05-10,22.03,,
2001-05-11,21.29,,
2001-05-14,21.29,,
2001-05-15,21.01,,
2001-05-16,21.09,,
2001-05-17,21.12,,
2001-05-18,21.19,,
2001-05-21,19.76,,
2001-05-22,19.72,,
2001-05-23,18.85,,
2001-05-24,18.48,,
2001-05-25,17.95,,
2001-05-29,17.64,,
2001-05-30,17.99,,
2001-05-31,18.19,,
2001-06-01,18.95,,
2001-06-04,18.53,,
2001-06-05,19.11,,
2001-06-06,19.12,,
2001-06-07,18.88,,
2001-06-08,18.97,,
2001-06-11,18.53,,
2001-06-12,17.9,,
2001-06-13,17.79,,
2001-06-14,17.35,,
2001-06-15,17.44,,
2001-06-18,17.5,,
2001-06-19,17.78,,
2001-06-20,20.05,,
2001-06-21,20.78,,
2001-06-22,20.11,,
2001-06-25,20.23,,
2001-06-26,20.29,,
2001-06-27,20.73,,
2001-06-28,21.61,,
2001-06-29,20.5,,
2001-07-02,20.85,,
2001-07-03,21.53,,
2001-07-05,21.83,,
2001-07-06,21.19,,
2001-07-09,21.72,,
2001-07-10,21.98,,
2001-07-11,22.1,,
2001-07-12,23.04,,
2001-07-13,22.84,,
2001-07-16,23.6,,
2001-07-17,23.02,,
2001-07-18,23.8,,
2001-07-19,24.37,,
2001-07-20,23.84,,
2001-07-23,22.98,,
2001-07-24,22.47,,
2001-07-25,22.17,,
2001-07-26,22.19,,
2001-07-27,21.83,,
2001-07-30,21.88,,
2001-07-31,22.56,,
2001-08-01,22.6,,
2001-08-02,22.22,,
2001-08-03,21.78,,
2001-08-06,20.65,,
2001-08-07,20.12,,
2001-08-08,20.09,,
2001-08-09,20.16,,
2001-08-10,19.97,,
2001-08-13,19.73,,
2001-08-14,19.25,,
2001-08-15,18.93,,
2001-08-16,19.99,,
2001-08-17,19.46,,
2001-08-20,19.54,,
2001-08-21,19.32,,
2001-08-22,19.19,,
2001-08-23,19.86,,
2001-08-24,20.94,,
2001-08-27,20.46,,
2001-08-28,20.46,,
2001-08-29,20.89,,
2001-08-30,21.31,,
2001-08-31,21.9,,
2001-09-04,22.17,,
2001-09-05,21.65,,
2001-09-06,20.86,,
2001-09-07,19.62,,
2001-09-10,19.23,,
2001-09-17,17.85,,
2001-09-18,17.78,,
2001-09-19,17.85,,
2001-09-20,16.3,,
2001-09-21,16.21,,
2001-09-24,17.39,,
2001-09-25,17.28,,
2001-09-26,17.02,,
2001-09-27,17.58,,
2001-09-28,17.72,,
2001-10-01,17.23,,
2001-10-02,17.2,,
2001-10-03,18.43,,
2001-10-04,18.16,,
2001-10-05,17.55,,
2001-10-08,17.19,,
2001-10-09,17.51,,
2001-10-10,18.33,,
2001-10-11,19.2,,
2001-10-12,18.89,,
2001-10-15,18.36,,
2001-10-16,17.9,,
2001-10-17,17.48,,
2001-10-18,16.83,,
2001-10-19,17.06,,
2001-10-22,16.67,,
2001-10-23,16.81,,
2001-10-24,16.72,,
2001-10-25,16.96,,
2001-10-26,18.09,,
2001-10-29,17.04,,
2001-10-30,16.47,,
2001-10-31,17.83,,
2001-11-01,18.69,,
2001-11-02,17.94,,
2001-11-05,18.31,,
2001-11-06,18.71,,
2001-11-07,19.56,,
2001-11-08,18.91,,
2001-11-09,18.63,,
2001-11-12,19.41,,
2001-11-13,19.9,,
2001-11-14,19.95,,
2001-11-15,18.67,,
2001-11-16,18.87,,
2001-11-19,18.78,,
2001-11-20,17.99,,
2001-11-21,18.22,,
2001-11-23,18.53,,
2001-11-26,17.99,,
2001-11-27,17.53,,
2001-11-28,17.5,,
2001-11-29,17.7,,
2001-11-30,18.29,,
2001-12-03,18.48,,
2001-12-04,18.95,,
2001-12-05,19.99,,
2001-12-06,19.89,,
2001-12-07,19.31,,
2001-12-10,18.91,,
2001-12-11,19.0,,
2001-12-12,20.19,,
2001-12-13,20.45,,
2001-12-14,20.27,,
2001-12-17,20.28,,
2001-12-18,21.63,,
2001-12-19,23.02,,
2001-12-20,22.69,,
2001-12-21,22.98,,
2001-12-24,23.48,,
2001-12-26,23.6,,
2001-12-27,23.33,,
2001-12-28,23.57,,
2001-12-31,23.02,,
2002-01-02,22.79,,
2002-01-03,22.35,,
2002-01-04,22.62,,
2002-01-07,23.06,,
2002-01-08,23.12,,
2002-01-09,23.97,,
2002-01-10,23.16,,
2002-01-11,22.87,,
2002-01-14,23.18,,
2002-01-15,23.6,,
2002-01-16,23.57,,
2002-01-17,24.43,,
2002-01-18,24.34,,
2002-01-22,24.56,,
2002-01-23,25.07,,
2002-01-24,25.9,,
2002-01-25,25.79,,
2002-01-28,26.79,,
2002-01-29,26.79,,
2002-01-30,27.66,,
2002-01-31,27.26,,
2002-02-01,26.94,,
2002-02-04,26.82,,
2002-02-05,26.43,,
2002-02-06,25.79,,
2002-02-07,25.81,,
2002-02-08,25.66,,
2002-02-11,26.25,,
2002-02-12,26.4,,
2002-02-13,26.3,,
2002-02-14,26.5,,
2002-02-15,25.96,,
2002-02-19,25.97,,
2002-02-20,25.81,,
2002-02-21,26.18,,
2002-02-22,26.03,,
2002-02-25,26.99,,
2002-02-26,27.62,,
2002-02-27,26.98,,
2002-02-28,27.14,,
2002-03-01,28.22,,
2002-03-04,29.32,,
2002-03-05,27.91,,
2002-03-06,28.93,,
2002-03-07,28.07,,
2002-03-08,28.02,,
2002-03-11,28.02,,
2002-03-12,28.2,,
2002-03-13,27.9,,
2002-03-14,27.31,,
2002-03-15,26.82,,
2002-03-18,26.06,,
2002-03-19,26.94,,
2002-03-20,25.87,,
2002-03-21,25.13,,
2002-03-22,26.79,,
2002-03-25,26.31,,
2002-03-26,27.36,,
2002-03-27,26.28,,
2002-03-28,25.94,,
2002-04-01,25.43,,
2002-04-02,25.22,,
2002-04-03,25.75,,
2002-04-04,25.31,,
2002-04-05,25.53,,
2002-04-08,26.5,,
2002-04-09,27.3,,
2002-04-10,26.89,,
2002-04-11,26.25,,
2002-04-12,26.85,,
2002-04-15,26.86,,
2002-04-16,26.39,,
2002-04-17,26.5,,
2002-04-18,26.07,,
2002-04-19,26.2,,
2002-04-22,26.91,,
2002-04-23,27.95,,
2002-04-24,27.85,,
2002-04-25,27.74,,
2002-04-26,26.89,,
2002-04-29,27.35,,
2002-04-30,27.31,,
2002-05-01,27.85,,
2002-05-02,28.22,,
2002-05-03,28.32,,
2002-05-06,27.29,,
2002-05-07,27.6,,
2002-05-08,27.5,,
2002-05-09,27.5,,
2002-05-10,26.84,,
2002-05-13,26.82,,
2002-05-14,27.79,,
2002-05-15,27.24,,
2002-05-16,26.32,,
2002-05-17,27.03,,
2002-05-20,26.76,,
2002-05-21,26.16,,
2002-05-22,26.06,,
2002-05-23,26.49,,
2002-05-24,27.22,,
2002-05-28,26.75,,
2002-05-29,26.57,,
2002-05-30,26.41,,
2002-05-31,26.9,,
2002-06-03,25.9,,
2002-06-04,24.88,,
2002-06-05,25.62,,
2002-06-06,26.23,,
2002-06-07,26.55,,
2002-06-10,26.33,,
2002-06-11,26.29,,
2002-06-12,26.59,,
2002-06-13,25.91,,
2002-06-14,26.25,,
2002-06-17,27.29,,
2002-06-18,28.17,,
2002-06-19,29.1,,
2002-06-20,30.26,,
2002-06-21,30.2,,
2002-06-24,29.5,,
2002-06-25,28.78,,
2002-06-26,29.69,,
2002-06-27,29.38,,
2002-06-28,30.09,,
2002-07-01,31.12,,
2002-07-02,30.3,,
2002-07-03,30.26,,
2002-07-05,30.73,,
2002-07-08,30.67,,
2002-07-09,29.97,,
2002-07-10,29.44,,
2002-07-11,27.94,,
2002-07-12,27.41,,
2002-07-15,28.02,,
2002-07-16,26.63,,
2002-07-17,26.28,,
2002-07-18,26.02,,
2002-07-19,24.14,,
2002-07-22,22.7,,
2002-07-23,23.7,,
2002-07-24,25.02,,
2002-07-25,23.97,,
2002-07-26,23.95,,
2002-07-29,25.79,,
2002-07-30,25.82,,
2002-07-31,24.95,,
2002-08-01,23.98,,
2002-08-02,21.74,,
2002-08-05,22.12,,
2002-08-06,23.01,,
2002-08-07,22.46,,
2002-08-08,23.55,,
2002-08-09,23.67,,
2002-08-12,23.45,,
2002-08-13,23.11,,
2002-08-14,23.65,,
2002-08-15,25.28,,
2002-08-16,25.49,,
2002-08-19,26.3,,
2002-08-20,25.94,,
2002-08-21,25.64,,
2002-08-22,26.74,,
2002-08-23,26.67,,
2002-08-26,27.63,,
2002-08-27,26.57,,
2002-08-28,26.16,,
2002-08-29,25.85,,
2002-08-30,25.96,,
2002-09-03,25.05,,
2002-09-04,26.34,,
2002-09-05,27.2,,
2002-09-06,27.42,,
2002-09-09,28.65,,
2002-09-10,28.53,,
2002-09-11,28.53,,
2002-09-12,27.66,,
2002-09-13,28.58,,
2002-09-16,28.54,,
2002-09-17,28.41,,
2002-09-18,27.85,,
2002-09-19,26.25,,
2002-09-20,27.46,,
2002-09-23,27.33,,
2002-09-24,26.54,,
2002-09-25,27.07,,
2002-09-26,28.0,,
2002-09-27,27.53,,
2002-09-30,27.42,,
2002-10-01,28.29,,
2002-10-02,27.98,,
2002-10-03,27.61,,
2002-10-04,26.39,,
2002-10-07,25.52,,
2002-10-08,25.97,,
2002-10-09,24.61,,
2002-10-10,25.59,,
2002-10-11,26.72,,
2002-10-14,26.92,,
2002-10-15,28.09,,
2002-10-16,27.4,,
2002-10-17,28.91,,
2002-10-18,28.19,,
2002-10-21,29.41,,
2002-10-22,28.52,,
2002-10-23,28.98,,
2002-10-24,27.98,,
2002-10-25,28.09,,
2002-10-28,27.19,,
2002-10-29,27.19,,
2002-10-30,26.52,,
2002-10-31,27.12,,
2002-11-01,27.14,,
2002-11-04,27.11,,
2002-11-05,27.07,,
2002-11-06,27.72,,
2002-11-07,26.21,,
2002-11-08,25.34,,
2002-11-11,25.29,,
2002-11-12,24.93,,
2002-11-13,24.61,,
2002-11-14,25.38,,
2002-11-15,25.87,,
2002-11-18,25.13,,
2002-11-19,25.13,,
2002-11-20,25.79,,
2002-11-21,26.08,,
2002-11-22,26.01,,
2002-11-25,25.95,,
2002-11-26,25.21,,
2002-11-27,26.3,,
2002-11-29,26.07,,
2002-12-02,26.1,,
2002-12-03,24.66,,
2002-12-04,24.71,,
2002-12-05,24.5,,
2002-12-06,24.31,,
2002-12-09,24.63,,
2002-12-10,24.16,,
2002-12-11,24.53,,
2002-12-12,25.28,,
2002-12-13,24.67,,
2002-12-16,26.0,,
2002-12-17,25.74,,
2002-12-18,25.82,,
2002-12-19,25.89,,
2002-12-20,26.48,,
2002-12-23,26.32,,
2002-12-24,26.24,,
2002-12-26,26.33,,
2002-12-27,25.76,,
2002-12-30,25.44,,
2002-12-31,25.37,,
2003-01-02,26.49,,
2003-01-03,26.18,,
2003-01-06,26.51,,
2003-01-07,27.04,,
2003-01-08,27.28,,
2003-01-09,27.71,,
2003-01-10,27.87,,
2003-01-13,27.38,,
2003-01-14,26.99,,
2003-01-15,27.32,,
2003-01-16,28.05,,
2003-01-17,28.02,,
2003-01-21,27.65,,
2003-01-22,27.26,,
2003-01-23,27.75,,
2003-01-24,27.34,,
2003-01-27,26.73,,
2003-01-28,26.89,,
2003-01-29,27.06,,
2003-01-30,26.32,,
2003-01-31,26.48,,
2003-02-03,26.58,,
2003-02-04,26.38,,
2003-02-05,26.82,,
2003-02-06,26.04,,
2003-02-07,25.77,,
2003-02-10,26.01,,
2003-02-11,26.3,,
2003-02-12,25.84,,
2003-02-13,25.04,,
2003-02-14,25.54,,
2003-02-18,26.52,,
2003-02-19,26.3,,
2003-02-20,26.25,,
2003-02-21,26.73,,
2003-02-24,26.2,,
2003-02-25,26.9,,
2003-02-26,26.61,,
2003-02-27,26.59,,
2003-02-28,26.54,,
2003-03-03,26.77,,
2003-03-04,24.85,,
2003-03-05,24.29,,
2003-03-06,24.02,,
2003-03-07,24.56,,
2003-03-10,24.0,,
2003-03-11,23.97,,
2003-03-12,24.22,,
2003-03-13,25.32,,
2003-03-14,25.04,,
2003-03-17,25.59,,
2003-03-18,25.59,,
2003-03-19,26.31,,
2003-03-20,26.68,,
2003-03-21,27.49,,
2003-03-24,26.79,,
2003-03-25,26.89,,
2003-03-26,26.42,,
2003-03-27,26.51,,
2003-03-28,26.51,,
2003-03-31,26.33,,
2003-04-01,26.92,,
2003-04-02,27.88,,
2003-04-03,28.14,,
2003-04-04,27.7,,
2003-04-07,27.68,,
2003-04-08,27.54,,
2003-04-09,27.75,,
2003-04-10,28.04,,
2003-04-11,27.87,,
2003-04-14,28.34,1.51,18.7682119205298
2003-04-15,28.67,1.51,18.986754966887418
2003-04-16,28.69,1.51,19.0
2003-04-17,28.78,1.51,19.059602649006624
2003-04-21,28.62,1.51,18.95364238410596
2003-04-22,26.81,1.51,17.75496688741722
2003-04-23,26.93,1.51,17.834437086092716
2003-04-24,26.53,1.51,17.56953642384106
2003-04-25,26.09,1.51,17.278145695364238
2003-04-28,26.3,1.51,17.417218543046356
2003-04-29,26.32,1.51,17.43046357615894
2003-04-30,26.67,1.51,17.66225165562914
2003-05-01,26.05,1.51,17.251655629139073
2003-05-02,26.44,1.51,17.509933774834437
2003-05-05,26.69,1.51,17.675496688741724
2003-05-06,26.38,1.51,17.47019867549669
2003-05-07,27.43,1.51,18.165562913907284
2003-05-08,27.73,1.51,18.364238410596027
2003-05-09,28.66,1.51,18.980132450331126
2003-05-12,29.58,1.51,19.58940397350993
2003-05-13,29.49,1.51,19.52980132450331
2003-05-14,29.46,1.51,19.509933774834437
2003-05-15,29.99,1.51,19.86092715231788
2003-05-16,29.5,1.51,19.5364238410596
2003-05-19,29.07,1.51,19.251655629139073
2003-05-20,29.05,1.51,19.23841059602649
2003-05-21,29.25,1.51,19.370860927152318
2003-05-22,30.64,1.51,20.29139072847682
2003-05-23,31.08,1.51,20.58278145695364
2003-05-27,31.1,1.51,20.596026490066226
2003-05-28,32.34,1.51,21.41721854304636
2003-05-29,32.06,1.51,21.2317880794702
2003-05-30,32.96,1.51,21.827814569536425
2003-06-02,32.77,1.51,21.70198675496689
2003-06-03,32.94,1.51,21.81456953642384
2003-06-04,34.04,1.51,22.543046357615893
2003-06-05,34.96,1.51,23.1523178807947
2003-06-06,34.02,1.51,22.529801324503314
2003-06-09,33.07,1.51,21.90066225165563
2003-06-10,34.29,1.51,22.708609271523176
2003-06-11,37.09,1.51,24.56291390728477
2003-06-12,36.99,1.51,24.496688741721854
2003-06-13,37.02,1.51,24.51655629139073
2003-06-16,38.24,1.51,25.32450331125828
2003-06-17,38.13,1.51,25.251655629139073
2003-06-18,37.51,1.51,24.841059602649004
2003-06-19,37.38,1.51,24.75496688741722
2003-06-20,36.21,1.51,23.980132450331126
2003-06-23,36.63,1.51,24.258278145695368
2003-06-24,36.85,1.51,24.403973509933774
2003-06-25,35.85,1.51,23.741721854304636
2003-06-26,36.79,1.51,24.364238410596027
2003-06-27,36.28,1.51,24.026490066225165
2003-06-30,35.15,1.51,23.278145695364238
2003-07-01,35.85,1.51,23.741721854304636
2003-07-02,36.41,1.51,24.11258278145695
2003-07-03,36.23,1.51,23.993377483443705
2003-07-07,36.92,1.51,24.450331125827816
2003-07-08,37.61,1.51,24.90728476821192
2003-07-09,36.93,1.51,24.456953642384107
2003-07-10,35.95,1.51,23.80794701986755
2003-07-11,35.8,1.51,23.708609271523176
2003-07-14,36.65,1.51,24.271523178807946
2003-07-15,34.97,3.77,9.275862068965516
2003-07-16,35.29,3.77,9.360742705570292
2003-07-17,34.04,3.77,9.02917771883289
2003-07-18,33.6,3.77,8.912466843501326
2003-07-21,32.67,3.77,8.6657824933687
2003-07-22,33.68,3.77,8.933687002652519
2003-07-23,33.47,3.77,8.877984084880636
2003-07-24,33.31,3.77,8.83554376657825
2003-07-25,33.33,3.77,8.840848806366047
2003-07-28,32.73,3.77,8.681697612732094
2003-07-29,32.83,3.77,8.708222811671087
2003-07-30,33.16,3.77,8.795755968169761
2003-07-31,32.05,3.77,8.501326259946948
2003-08-01,31.07,3.77,8.241379310344827
2003-08-04,31.61,3.77,8.384615384615385
2003-08-05,30.92,3.77,8.20159151193634
2003-08-06,32.54,3.77,8.63129973474801
2003-08-07,32.69,3.77,8.671087533156498
2003-08-08,33.22,3.77,8.811671087533156
2003-08-11,32.94,3.77,8.737400530503978
2003-08-12,33.16,3.77,8.795755968169761
