date,ABC,ABC_EPS,PE Ratio
2005-07-12,17.6,0.24,73.33333333333334
2005-07-13,17.5,0.24,72.91666666666667
2005-07-14,17.65,0.24,73.54166666666666
2005-07-15,17.71,0.24,73.79166666666667
2005-07-18,17.67,0.24,73.62500000000001
2005-07-19,17.51,0.24,72.95833333333334
2005-07-20,17.67,0.24,73.62500000000001
2005-07-21,17.73,0.24,73.875
2005-07-22,17.33,0.24,72.20833333333333
2005-07-25,17.3,0.24,72.08333333333334
2005-07-26,17.56,0.24,73.16666666666666
2005-07-27,17.65,0.24,73.54166666666666
2005-07-28,17.99,0.24,74.95833333333333
2005-07-29,17.95,0.24,74.79166666666667
2005-08-01,17.89,0.24,74.54166666666667
2005-08-02,18.01,0.24,75.04166666666667
2005-08-03,18.01,0.24,75.04166666666667
2005-08-04,17.97,0.24,74.875
2005-08-05,18.01,0.24,75.04166666666667
2005-08-08,18.14,0.24,75.58333333333334
2005-08-09,18.26,0.24,76.08333333333334
2005-08-10,18.09,0.24,75.375
2005-08-11,18.36,0.24,76.5
2005-08-12,18.25,0.24,76.04166666666667
2005-08-15,18.21,0.24,75.875
2005-08-16,18.1,0.24,75.41666666666667
2005-08-17,18.18,0.24,75.75
2005-08-18,18.17,0.24,75.70833333333334
2005-08-19,17.97,0.24,74.875
2005-08-22,18.17,0.24,75.70833333333334
2005-08-23,17.68,0.24,73.66666666666667
2005-08-24,17.58,0.24,73.25
2005-08-25,18.18,0.24,75.75
2005-08-26,18.17,0.24,75.70833333333334
2005-08-29,18.55,0.24,77.29166666666667
2005-08-30,18.71,0.24,77.95833333333334
2005-08-31,18.67,0.24,77.79166666666667
2005-09-01,18.64,0.24,77.66666666666667
2005-09-02,18.46,0.24,76.91666666666667
2005-09-06,18.53,0.24,77.20833333333334
2005-09-07,18.75,0.24,78.125
2005-09-08,18.63,0.24,77.625
2005-09-09,18.74,0.24,78.08333333333333
2005-09-12,18.81,0.24,78.375
2005-09-13,18.85,0.24,78.54166666666667
2005-09-14,18.97,0.24,79.04166666666667
2005-09-15,19.61,0.24,81.70833333333333
2005-09-16,19.56,0.24,81.5
2005-09-19,19.4,0.24,80.83333333333333
2005-09-20,19.5,0.24,81.25
2005-09-21,19.51,0.24,81.29166666666667
2005-09-22,19.4,0.24,80.83333333333333
2005-09-23,19.28,0.24,80.33333333333334
2005-09-26,19.29,0.24,80.375
2005-09-27,19.28,0.24,80.33333333333334
2005-09-28,19.4,0.24,80.83333333333333
2005-09-29,19.31,0.24,80.45833333333333
2005-09-30,19.33,0.24,80.54166666666666
2005-10-03,19.39,0.24,80.79166666666667
2005-10-04,19.47,0.24,81.125
2005-10-05,18.98,0.24,79.08333333333334
2005-10-06,18.98,0.24,79.08333333333334
2005-10-07,19.0,0.24,79.16666666666667
2005-10-10,18.76,0.24,78.16666666666667
2005-10-11,18.61,0.24,77.54166666666667
2005-10-12,18.69,0.24,77.87500000000001
2005-10-13,18.72,0.24,78.0
2005-10-14,18.7,0.24,77.91666666666667
2005-10-17,18.88,0.24,78.66666666666667
2005-10-18,19.04,0.24,79.33333333333333
2005-10-19,19.04,0.24,79.33333333333333
2005-10-20,18.84,0.24,78.5
2005-10-21,18.76,0.24,78.16666666666667
2005-10-24,18.95,0.24,78.95833333333333
2005-10-25,18.61,0.24,77.54166666666667
2005-10-26,18.35,0.24,76.45833333333334
2005-10-27,18.36,0.24,76.5
2005-10-28,18.83,0.24,78.45833333333333
2005-10-31,19.07,0.24,79.45833333333334
2005-11-01,18.95,0.24,78.95833333333333
2005-11-02,19.06,0.24,79.41666666666666
2005-11-03,19.23,0.24,80.125
2005-11-04,19.13,0.24,79.70833333333333
2005-11-07,19.15,0.24,79.79166666666666
2005-11-08,19.24,0.24,80.16666666666666
2005-11-09,19.22,0.24,80.08333333333333
2005-11-10,19.24,0.24,80.16666666666666
2005-11-11,19.25,0.24,80.20833333333334
2005-11-14,19.18,0.24,79.91666666666667
2005-11-15,19.28,0.24,80.33333333333334
2005-11-16,19.33,0.24,80.54166666666666
2005-11-17,19.5,0.24,81.25
2005-11-18,19.5,0.24,81.25
2005-11-21,19.74,0.24,82.25
2005-11-22,19.81,0.24,82.54166666666667
2005-11-23,19.82,0.24,82.58333333333334
2005-11-25,19.85,0.24,82.70833333333334
2005-11-28,19.83,0.24,82.625
2005-11-29,20.13,0.24,83.875
2005-11-30,20.09,0.24,83.70833333333334
2005-12-01,19.85,0.24,82.70833333333334
2005-12-02,19.87,0.24,82.79166666666667
2005-12-05,20.25,0.24,84.375
2005-12-06,20.13,0.24,83.875
2005-12-07,20.1,0.24,83.75000000000001
2005-12-08,20.43,0.24,85.125
2005-12-09,20.36,0.23,88.52173913043478
2005-12-12,20.36,0.23,88.52173913043478
2005-12-13,20.38,0.23,88.6086956521739
2005-12-14,20.36,0.23,88.52173913043478
2005-12-15,20.31,0.23,88.30434782608695
2005-12-16,20.48,0.23,89.04347826086956
2005-12-19,20.23,0.23,87.95652173913044
2005-12-20,20.35,0.23,88.47826086956522
2005-12-21,20.32,0.23,88.34782608695652
2005-12-22,20.44,0.23,88.86956521739131
2005-12-23,20.45,0.23,88.91304347826086
2005-12-27,20.42,0.23,88.78260869565217
2005-12-28,20.94,0.23,91.04347826086956
2005-12-29,20.74,0.23,90.17391304347825
2005-12-30,20.7,0.23,90.0
2006-01-03,21.13,0.23,91.8695652173913
2006-01-04,20.99,0.23,91.26086956521738
2006-01-05,20.73,0.23,90.13043478260869
2006-01-06,20.5,0.23,89.13043478260869
2006-01-09,20.5,0.23,89.13043478260869
2006-01-10,20.5,0.23,89.13043478260869
2006-01-11,20.5,0.23,89.13043478260869
2006-01-12,20.66,0.23,89.82608695652173
2006-01-13,20.71,0.23,90.04347826086956
2006-01-17,20.46,0.23,88.95652173913044
2006-01-18,20.54,0.23,89.30434782608695
2006-01-19,20.48,0.23,89.04347826086956
2006-01-20,20.51,0.23,89.17391304347827
2006-01-23,20.49,0.23,89.08695652173913
2006-01-24,20.88,0.23,90.78260869565217
2006-01-25,21.44,0.23,93.21739130434783
2006-01-26,21.53,0.23,93.6086956521739
2006-01-27,22.04,0.23,95.82608695652173
2006-01-30,21.89,0.23,95.17391304347827
2006-01-31,21.82,0.23,94.8695652173913
2006-02-01,21.95,0.23,95.43478260869564
2006-02-02,21.87,0.23,95.08695652173913
2006-02-03,21.8,0.23,94.78260869565217
2006-02-06,21.75,0.23,94.56521739130434
2006-02-07,21.67,0.23,94.21739130434783
2006-02-08,21.73,0.23,94.47826086956522
2006-02-09,21.63,0.25,86.52
2006-02-10,21.83,0.25,87.32
2006-02-13,21.83,0.25,87.32
2006-02-14,21.78,0.25,87.12
2006-02-15,21.96,0.25,87.84
2006-02-16,22.21,0.25,88.84
2006-02-17,21.99,0.25,87.96
2006-02-21,22.22,0.25,88.88
2006-02-22,22.9,0.25,91.6
2006-02-23,23.03,0.25,92.12
2006-02-24,22.94,0.25,91.76
2006-02-27,23.37,0.25,93.48
2006-02-28,23.0,0.25,92.0
2006-03-01,23.0,0.25,92.0
2006-03-02,22.98,0.25,91.92
2006-03-03,22.75,0.25,91.0
2006-03-06,22.58,0.25,90.32
2006-03-07,22.79,0.25,91.16
2006-03-08,22.9,0.25,91.6
2006-03-09,23.0,0.25,92.0
2006-03-10,22.88,0.25,91.52
2006-03-13,23.08,0.25,92.32
2006-03-14,23.17,0.25,92.68
2006-03-15,23.5,0.25,94.0
2006-03-16,23.67,0.25,94.68
2006-03-17,23.86,0.25,95.44
2006-03-20,23.67,0.25,94.68
2006-03-21,23.66,0.25,94.64
2006-03-22,23.89,0.25,95.56
2006-03-23,23.55,0.25,94.2
2006-03-24,23.65,0.25,94.6
2006-03-27,23.48,0.25,93.92
2006-03-28,23.87,0.25,95.48
2006-03-29,23.98,0.25,95.92
2006-03-30,23.88,0.25,95.52
2006-03-31,24.14,0.25,96.56
2006-04-03,24.3,0.25,97.2
2006-04-04,23.98,0.25,95.92
2006-04-05,24.21,0.25,96.84
2006-04-06,23.66,0.25,94.64
2006-04-07,23.05,0.25,92.2
2006-04-10,23.33,0.25,93.32
2006-04-11,22.88,0.25,91.52
2006-04-12,23.32,0.25,93.28
2006-04-13,23.06,0.25,92.24
2006-04-17,23.4,0.25,93.6
2006-04-18,23.75,0.25,95.0
2006-04-19,23.75,0.25,95.0
2006-04-20,23.79,0.25,95.16
2006-04-21,23.45,0.25,93.8
2006-04-24,23.71,0.25,94.84
2006-04-25,23.25,0.25,93.0
2006-04-26,21.63,0.25,86.52
2006-04-27,21.64,0.25,86.56
2006-04-28,21.58,0.25,86.32
2006-05-01,21.74,0.25,86.96
2006-05-02,21.89,0.25,87.56
2006-05-03,21.96,0.25,87.84
2006-05-04,21.8,0.25,87.2
2006-05-05,21.96,0.25,87.84
2006-05-08,22.06,0.31,71.16129032258064
2006-05-09,22.09,0.31,71.25806451612904
2006-05-10,22.02,0.31,71.03225806451613
2006-05-11,22.08,0.31,71.2258064516129
2006-05-12,21.99,0.31,70.93548387096774
2006-05-15,22.12,0.31,71.35483870967742
2006-05-16,22.27,0.31,71.83870967741936
2006-05-17,21.92,0.31,70.70967741935485
2006-05-18,21.83,0.31,70.41935483870967
2006-05-19,21.73,0.31,70.09677419354838
2006-05-22,21.81,0.31,70.35483870967741
2006-05-23,21.88,0.31,70.58064516129032
2006-05-24,21.83,0.31,70.41935483870967
2006-05-25,22.35,0.31,72.0967741935484
2006-05-26,22.13,0.31,71.38709677419355
2006-05-30,21.62,0.31,69.74193548387098
2006-05-31,21.8,0.31,70.3225806451613
2006-06-01,21.92,0.31,70.70967741935485
2006-06-02,21.87,0.31,70.54838709677419
2006-06-05,21.49,0.31,69.32258064516128
2006-06-06,21.7,0.31,70.0
2006-06-07,21.62,0.31,69.74193548387098
2006-06-08,21.32,0.31,68.7741935483871
2006-06-09,20.9,0.31,67.41935483870968
2006-06-12,20.59,0.31,66.41935483870968
2006-06-13,20.38,0.31,65.74193548387096
2006-06-14,20.49,0.31,66.09677419354838
2006-06-15,20.82,0.31,67.16129032258064
2006-06-16,20.65,0.31,66.61290322580645
2006-06-19,20.54,0.31,66.25806451612902
2006-06-20,20.38,0.31,65.74193548387096
2006-06-21,20.59,0.31,66.41935483870968
2006-06-22,20.37,0.31,65.70967741935485
2006-06-23,20.49,0.31,66.09677419354838
2006-06-26,20.65,0.31,66.61290322580645
2006-06-27,20.43,0.31,65.90322580645162
2006-06-28,20.4,0.31,65.80645161290322
2006-06-29,20.66,0.31,66.64516129032258
2006-06-30,20.96,0.31,67.61290322580645
2006-07-03,20.9,0.31,67.41935483870968
2006-07-05,20.59,0.31,66.41935483870968
2006-07-06,20.98,0.31,67.6774193548387
2006-07-07,21.13,0.31,68.16129032258064
2006-07-10,20.95,0.31,67.58064516129032
2006-07-11,20.9,0.31,67.41935483870968
2006-07-12,20.86,0.31,67.29032258064515
2006-07-13,20.78,0.31,67.03225806451613
2006-07-14,20.84,0.31,67.2258064516129
2006-07-17,20.74,0.31,66.9032258064516
2006-07-18,20.59,0.31,66.41935483870968
2006-07-19,21.31,0.31,68.74193548387096
2006-07-20,20.95,0.31,67.58064516129032
2006-07-21,20.99,0.31,67.70967741935483
2006-07-24,21.75,0.31,70.16129032258064
2006-07-25,21.88,0.31,70.58064516129032
2006-07-26,21.52,0.31,69.41935483870968
2006-07-27,21.5,0.31,69.35483870967742
2006-07-28,21.5,0.31,69.35483870967742
2006-07-31,21.5,0.31,69.35483870967742
2006-08-01,21.5,0.31,69.35483870967742
2006-08-02,21.6,0.31,69.67741935483872
2006-08-03,21.67,0.31,69.90322580645162
2006-08-04,21.36,0.31,68.90322580645162
2006-08-07,21.59,0.31,69.64516129032258
2006-08-08,21.22,0.29,73.17241379310344
2006-08-09,21.46,0.29,74.00000000000001
2006-08-10,21.63,0.29,74.58620689655173
2006-08-11,21.66,0.29,74.6896551724138
2006-08-14,21.7,0.29,74.82758620689656
2006-08-15,21.75,0.29,75.0
2006-08-16,21.87,0.29,75.41379310344828
2006-08-17,21.79,0.29,75.13793103448276
2006-08-18,21.83,0.29,75.27586206896552
2006-08-21,21.84,0.29,75.3103448275862
2006-08-22,22.18,0.29,76.48275862068967
2006-08-23,22.04,0.29,76.0
2006-08-24,21.92,0.29,75.58620689655173
2006-08-25,21.86,0.29,75.37931034482759
2006-08-28,22.41,0.29,77.27586206896552
2006-08-29,22.31,0.29,76.93103448275862
2006-08-30,22.12,0.29,76.27586206896552
2006-08-31,22.08,0.29,76.13793103448276
2006-09-01,22.72,0.29,78.3448275862069
2006-09-05,22.58,0.29,77.86206896551724
2006-09-06,22.4,0.29,77.24137931034483
2006-09-07,22.36,0.29,77.10344827586208
2006-09-08,22.48,0.29,77.51724137931035
2006-09-11,22.59,0.29,77.89655172413794
2006-09-12,22.81,0.29,78.65517241379311
2006-09-13,23.08,0.29,79.58620689655173
2006-09-14,22.73,0.29,78.37931034482759
2006-09-15,23.21,0.29,80.0344827586207
2006-09-18,23.13,0.29,79.75862068965517
2006-09-19,23.09,0.29,79.62068965517241
2006-09-20,23.11,0.29,79.6896551724138
2006-09-21,22.12,0.29,76.27586206896552
2006-09-22,22.22,0.29,76.62068965517241
2006-09-25,22.43,0.29,77.3448275862069
2006-09-26,22.23,0.29,76.65517241379311
2006-09-27,22.3,0.29,76.89655172413794
2006-09-28,22.5,0.29,77.58620689655173
2006-09-29,22.6,0.29,77.93103448275863
2006-10-02,22.61,0.29,77.96551724137932
2006-10-03,22.63,0.29,78.0344827586207
2006-10-04,23.01,0.29,79.3448275862069
2006-10-05,23.37,0.29,80.58620689655173
2006-10-06,22.98,0.29,79.24137931034484
2006-10-09,23.0,0.29,79.3103448275862
2006-10-10,22.93,0.29,79.06896551724138
2006-10-11,23.0,0.29,79.3103448275862
2006-10-12,23.08,0.29,79.58620689655173
2006-10-13,23.08,0.29,79.58620689655173
2006-10-16,23.01,0.29,79.3448275862069
2006-10-17,23.11,0.29,79.6896551724138
2006-10-18,23.18,0.29,79.93103448275862
2006-10-19,23.25,0.29,80.17241379310346
2006-10-20,23.34,0.29,80.48275862068967
2006-10-23,23.7,0.29,81.72413793103449
2006-10-24,23.7,0.29,81.72413793103449
2006-10-25,23.25,0.29,80.17241379310346
2006-10-26,23.25,0.29,80.17241379310346
2006-10-27,23.37,0.29,80.58620689655173
2006-10-30,23.41,0.29,80.72413793103449
2006-10-31,23.6,0.29,81.3793103448276
2006-11-01,23.57,0.29,81.27586206896552
2006-11-02,23.14,0.29,79.79310344827587
2006-11-03,22.71,0.29,78.31034482758622
2006-11-06,22.9,0.29,78.96551724137932
2006-11-07,22.93,0.29,79.06896551724138
2006-11-08,22.83,0.29,78.72413793103448
2006-11-09,22.45,0.29,77.41379310344828
2006-11-10,22.57,0.29,77.82758620689656
2006-11-13,22.49,0.29,77.55172413793103
2006-11-14,23.17,0.29,79.89655172413794
2006-11-15,23.49,0.29,81.0
2006-11-16,23.68,0.29,81.65517241379311
2006-11-17,23.49,0.29,81.0
2006-11-20,23.13,0.29,79.75862068965517
2006-11-21,22.9,0.29,78.96551724137932
2006-11-22,22.92,0.29,79.0344827586207
2006-11-24,22.61,0.29,77.96551724137932
2006-11-27,22.47,0.29,77.48275862068965
2006-11-28,22.61,0.29,77.96551724137932
2006-11-29,22.71,0.29,78.31034482758622
2006-11-30,23.0,0.29,79.3103448275862
2006-12-01,22.87,0.29,78.86206896551725
2006-12-04,23.36,0.29,80.55172413793103
2006-12-05,23.27,0.29,80.24137931034483
2006-12-06,23.21,0.29,80.0344827586207
2006-12-07,23.18,0.29,79.93103448275862
2006-12-08,23.0,0.31,74.19354838709677
2006-12-11,23.04,0.31,74.32258064516128
2006-12-12,23.29,0.31,75.12903225806451
2006-12-13,23.65,0.31,76.29032258064515
2006-12-14,23.07,0.31,74.41935483870968
2006-12-15,23.22,0.31,74.90322580645162
2006-12-18,22.84,0.31,73.6774193548387
2006-12-19,22.69,0.31,73.19354838709678
2006-12-20,22.7,0.31,73.2258064516129
2006-12-21,22.57,0.31,72.80645161290323
2006-12-22,22.33,0.31,72.03225806451613
2006-12-26,22.24,0.31,71.74193548387096
2006-12-27,22.52,0.31,72.64516129032258
2006-12-28,22.52,0.31,72.64516129032258
2006-12-29,22.48,0.31,72.51612903225806
2007-01-03,23.06,0.31,74.38709677419355
2007-01-04,23.15,0.31,74.6774193548387
2007-01-05,22.87,0.31,73.7741935483871
2007-01-08,23.23,0.31,74.93548387096774
2007-01-09,23.15,0.31,74.6774193548387
2007-01-10,23.26,0.31,75.03225806451613
2007-01-11,23.63,0.31,76.2258064516129
2007-01-12,23.68,0.31,76.38709677419355
2007-01-16,23.83,0.31,76.87096774193547
2007-01-17,24.18,0.31,78.0
2007-01-18,24.05,0.31,77.58064516129032
2007-01-19,24.0,0.31,77.41935483870968
2007-01-22,23.76,0.31,76.64516129032259
2007-01-23,24.04,0.31,77.54838709677419
2007-01-24,25.98,0.31,83.80645161290323
2007-01-25,26.51,0.31,85.51612903225806
2007-01-26,26.42,0.31,85.22580645161291
2007-01-29,25.91,0.31,83.58064516129032
2007-01-30,26.17,0.31,84.41935483870968
2007-01-31,26.19,0.31,84.48387096774194
2007-02-01,26.18,0.31,84.45161290322581
2007-02-02,26.17,0.31,84.41935483870968
2007-02-05,26.25,0.31,84.6774193548387
2007-02-06,26.21,0.31,84.54838709677419
2007-02-07,26.25,0.32,82.03125
2007-02-08,26.33,0.32,82.28125
2007-02-09,26.75,0.32,83.59375
2007-02-12,26.76,0.32,83.625
2007-02-13,27.05,0.32,84.53125
2007-02-14,27.0,0.32,84.375
2007-02-15,27.66,0.32,86.4375
2007-02-16,27.45,0.32,85.78125
2007-02-20,27.53,0.32,86.03125
2007-02-21,27.42,0.32,85.6875
2007-02-22,27.42,0.32,85.6875
2007-02-23,27.5,0.32,85.9375
2007-02-26,27.01,0.32,84.40625
2007-02-27,26.15,0.32,81.71875
2007-02-28,26.3,0.32,82.1875
2007-03-01,26.22,0.32,81.9375
2007-03-02,25.84,0.32,80.75
2007-03-05,25.51,0.32,79.71875
2007-03-06,26.23,0.32,81.96875
2007-03-07,25.85,0.32,80.78125
2007-03-08,26.33,0.32,82.28125
2007-03-09,26.55,0.32,82.96875
2007-03-12,26.22,0.32,81.9375
2007-03-13,25.56,0.32,79.875
2007-03-14,25.94,0.32,81.0625
2007-03-15,26.13,0.32,81.65625
2007-03-16,25.93,0.32,81.03125
2007-03-19,26.65,0.32,83.28125
2007-03-20,26.41,0.32,82.53125
2007-03-21,26.47,0.32,82.71875
2007-03-22,26.64,0.32,83.25
2007-03-23,26.95,0.32,84.21875
2007-03-26,26.91,0.32,84.09375
2007-03-27,26.65,0.32,83.28125
2007-03-28,26.73,0.32,83.53125
2007-03-29,26.74,0.32,83.5625
2007-03-30,26.38,0.32,82.4375
2007-04-02,26.64,0.32,83.25
2007-04-03,26.99,0.32,84.34375
2007-04-04,26.87,0.32,83.96875
2007-04-05,27.0,0.32,84.375
2007-04-09,26.88,0.32,84.0
2007-04-10,26.95,0.32,84.21875
2007-04-11,26.81,0.32,83.78125
2007-04-12,26.88,0.32,84.0
2007-04-13,27.17,0.32,84.90625
2007-04-16,27.34,0.32,85.4375
2007-04-17,27.41,0.32,85.65625
2007-04-18,27.42,0.32,85.6875
2007-04-19,27.23,0.32,85.09375
2007-04-20,27.38,0.32,85.5625
2007-04-23,27.51,0.32,85.96875
2007-04-24,28.18,0.32,88.0625
2007-04-25,26.16,0.32,81.75
2007-04-26,25.4,0.32,79.375
2007-04-27,25.17,0.32,78.65625
2007-04-30,25.0,0.32,78.125
2007-05-01,25.16,0.32,78.625
2007-05-02,25.58,0.32,79.9375
2007-05-03,25.76,0.32,80.5
2007-05-04,25.66,0.32,80.1875
2007-05-07,25.68,0.32,80.25
2007-05-08,25.75,0.31,83.06451612903226
2007-05-09,25.96,0.31,83.74193548387098
2007-05-10,25.68,0.31,82.83870967741936
2007-05-11,25.0,0.31,80.64516129032258
2007-05-14,25.62,0.31,82.64516129032259
2007-05-15,24.84,0.31,80.12903225806451
2007-05-16,25.52,0.31,82.3225806451613
2007-05-17,25.4,0.31,81.93548387096774
2007-05-18,25.66,0.31,82.7741935483871
2007-05-21,25.84,0.31,83.35483870967742
2007-05-22,25.65,0.31,82.74193548387096
2007-05-23,25.58,0.31,82.51612903225806
2007-05-24,25.33,0.31,81.70967741935483
2007-05-25,26.1,0.31,84.19354838709678
2007-05-29,26.17,0.31,84.41935483870968
2007-05-30,26.07,0.31,84.09677419354838
2007-05-31,25.61,0.31,82.61290322580645
2007-06-01,25.67,0.31,82.80645161290323
2007-06-04,25.67,0.31,82.80645161290323
2007-06-05,25.62,0.31,82.64516129032259
2007-06-06,25.51,0.31,82.29032258064517
2007-06-07,25.5,0.31,82.25806451612904
2007-06-08,25.6,0.31,82.58064516129033
2007-06-11,25.47,0.31,82.16129032258064
2007-06-12,25.49,0.31,82.2258064516129
2007-06-13,25.67,0.31,82.80645161290323
2007-06-14,25.55,0.31,82.41935483870968
2007-06-15,25.25,0.31,81.45161290322581
2007-06-18,25.21,0.31,81.3225806451613
2007-06-19,25.14,0.31,81.09677419354838
2007-06-20,24.92,0.31,80.38709677419355
2007-06-21,24.98,0.31,80.58064516129032
2007-06-22,24.7,0.31,79.6774193548387
2007-06-25,24.8,0.31,80.0
2007-06-26,24.73,0.31,79.7741935483871
2007-06-27,25.0,0.31,80.64516129032258
2007-06-28,24.83,0.31,80.09677419354838
2007-06-29,24.74,0.31,79.80645161290322
2007-07-02,24.92,0.31,80.38709677419355
2007-07-03,25.04,0.31,80.77419354838709
2007-07-05,24.91,0.31,80.35483870967742
2007-07-06,24.97,0.31,80.54838709677419
2007-07-09,24.75,0.31,79.83870967741936
2007-07-10,24.35,0.31,78.54838709677419
2007-07-11,24.48,0.31,78.96774193548387
2007-07-12,25.04,0.31,80.77419354838709
2007-07-13,25.08,0.31,80.9032258064516
2007-07-16,24.9,0.31,80.32258064516128
2007-07-17,25.12,0.31,81.03225806451613
2007-07-18,24.6,0.31,79.35483870967742
2007-07-19,24.57,0.31,79.25806451612904
2007-07-20,24.17,0.31,77.96774193548387
2007-07-23,24.53,0.31,79.12903225806453
2007-07-24,24.59,0.31,79.3225806451613
2007-07-25,24.8,0.31,80.0
2007-07-26,23.87,0.31,77.0
2007-07-27,23.17,0.31,74.74193548387098
2007-07-30,23.56,0.31,76.0
2007-07-31,23.56,0.31,76.0
2007-08-01,23.08,0.31,74.45161290322581
2007-08-02,22.96,0.31,74.06451612903226
2007-08-03,23.05,0.31,74.35483870967742
2007-08-06,23.83,0.31,76.87096774193547
2007-08-07,22.87,0.31,73.7741935483871
2007-08-08,22.56,0.34,66.35294117647058
2007-08-09,21.78,0.34,64.05882352941177
2007-08-10,22.78,0.34,67.0
2007-08-13,23.35,0.34,68.67647058823529
2007-08-14,22.83,0.34,67.1470588235294
2007-08-15,22.32,0.34,65.6470588235294
2007-08-16,22.2,0.34,65.29411764705881
2007-08-17,23.08,0.34,67.88235294117646
2007-08-20,23.04,0.34,67.76470588235293
2007-08-21,23.0,0.34,67.6470588235294
2007-08-22,23.48,0.34,69.05882352941177
2007-08-23,24.24,0.34,71.29411764705881
2007-08-24,23.87,0.34,70.20588235294117
2007-08-27,24.27,0.34,71.38235294117646
2007-08-28,23.58,0.34,69.35294117647058
2007-08-29,23.64,0.34,69.52941176470588
2007-08-30,23.58,0.34,69.35294117647058
2007-08-31,23.92,0.34,70.3529411764706
2007-09-04,23.81,0.34,70.02941176470587
2007-09-05,23.52,0.34,69.17647058823529
2007-09-06,23.54,0.34,69.23529411764706
2007-09-07,23.55,0.34,69.26470588235294
2007-09-10,23.23,0.34,68.3235294117647
2007-09-11,23.49,0.34,69.08823529411764
2007-09-12,23.0,0.34,67.6470588235294
2007-09-13,22.93,0.34,67.44117647058823
2007-09-14,22.33,0.34,65.67647058823529
2007-09-17,22.56,0.34,66.35294117647058
2007-09-18,23.0,0.34,67.6470588235294
2007-09-19,22.94,0.34,67.47058823529412
2007-09-20,22.8,0.34,67.05882352941177
2007-09-21,22.66,0.34,66.6470588235294
2007-09-24,22.31,0.34,65.61764705882352
2007-09-25,22.38,0.34,65.8235294117647
2007-09-26,22.62,0.34,66.52941176470588
2007-09-27,22.34,0.34,65.70588235294117
2007-09-28,22.67,0.34,66.67647058823529
2007-10-01,22.46,0.34,66.05882352941177
2007-10-02,22.7,0.34,66.76470588235293
2007-10-03,22.48,0.34,66.11764705882352
2007-10-04,22.29,0.34,65.55882352941175
2007-10-05,22.92,0.34,67.41176470588235
2007-10-08,22.71,0.34,66.79411764705883
2007-10-09,22.58,0.34,66.41176470588235
2007-10-10,23.05,0.34,67.79411764705883
2007-10-11,22.74,0.34,66.88235294117646
2007-10-12,22.73,0.34,66.85294117647058
2007-10-15,22.45,0.34,66.02941176470587
2007-10-16,22.33,0.34,65.67647058823529
2007-10-17,22.34,0.34,65.70588235294117
2007-10-18,22.32,0.34,65.6470588235294
2007-10-19,22.14,0.34,65.11764705882352
2007-10-22,21.96,0.34,64.58823529411764
2007-10-23,22.34,0.34,65.70588235294117
2007-10-24,22.21,0.34,65.32352941176471
2007-10-25,22.32,0.34,65.6470588235294
2007-10-26,22.27,0.34,65.5
2007-10-29,22.32,0.34,65.6470588235294
2007-10-30,22.31,0.34,65.61764705882352
2007-10-31,23.56,0.34,69.29411764705881
