date,close price,BAC_SHE,BAC_TA,BAC_TL,market cap,PB Ratio
2004-11-29,46.34,98011000000.0,1088996000000.0,990985000000.0,190272040000.0,1.9413335237881462
2004-11-30,46.27,98011000000.0,1088996000000.0,990985000000.0,189984620000.0,1.938400995806593
2004-12-01,46.59,98011000000.0,1088996000000.0,990985000000.0,191298540000.0,1.9518068380079787
2004-12-02,46.42,98011000000.0,1088996000000.0,990985000000.0,190600520000.0,1.9446849843384926
2004-12-03,46.32,98011000000.0,1088996000000.0,990985000000.0,190189920000.0,1.9404956586505597
2004-12-06,46.5,98011000000.0,1088996000000.0,990985000000.0,190929000000.0,1.948036444888839
2004-12-07,45.85,98011000000.0,1088996000000.0,990985000000.0,188260100000.0,1.9208058279172746
2004-12-08,46.11,98011000000.0,1088996000000.0,990985000000.0,189327660000.0,1.9316980747059003
2004-12-09,46.2,98011000000.0,1088996000000.0,990985000000.0,189697200000.0,1.93546846782504
2004-12-10,45.88,98011000000.0,1088996000000.0,990985000000.0,188383280000.0,1.9220626256236546
2004-12-13,45.96,98011000000.0,1088996000000.0,990985000000.0,188711760000.0,1.9254140861740008
2004-12-14,45.83,98011000000.0,1088996000000.0,990985000000.0,188177980000.0,1.919967962779688
2004-12-15,45.93,98011000000.0,1088996000000.0,990985000000.0,188588580000.0,1.924157288467621
2004-12-16,46.09,98011000000.0,1088996000000.0,990985000000.0,189245540000.0,1.9308602095683138
2004-12-17,45.2,98011000000.0,1088996000000.0,990985000000.0,185591200000.0,1.8935752109457102
2004-12-20,45.52,98011000000.0,1088996000000.0,990985000000.0,186905120000.0,1.9069810531470957
2004-12-21,46.31,98011000000.0,1088996000000.0,990985000000.0,190148860000.0,1.9400767260817664
2004-12-22,46.8,98011000000.0,1088996000000.0,990985000000.0,192160800000.0,1.960604421952638
2004-12-23,46.7,98011000000.0,1088996000000.0,990985000000.0,191750200000.0,1.956415096264705
2004-12-27,46.66,98011000000.0,1088996000000.0,990985000000.0,191585960000.0,1.9547393659895318
2004-12-28,46.97,98011000000.0,1088996000000.0,990985000000.0,192858820000.0,1.967726275622124
2004-12-29,46.86,98011000000.0,1088996000000.0,990985000000.0,192407160000.0,1.9631180173653977
2004-12-30,46.96,98011000000.0,1088996000000.0,990985000000.0,192817760000.0,1.9673073430533308
2004-12-31,46.99,98011000000.0,1088996000000.0,990985000000.0,192940940000.0,1.9685641407597105
2005-01-03,46.46,98011000000.0,1088996000000.0,990985000000.0,190764760000.0,1.9463607146136659
2005-01-04,45.82,98011000000.0,1088996000000.0,990985000000.0,188136920000.0,1.9195490302108946
2005-01-05,45.29,98011000000.0,1088996000000.0,990985000000.0,185960740000.0,1.8973456040648498
2005-01-06,45.22,98011000000.0,1088996000000.0,990985000000.0,185673320000.0,1.8944130760832967
2005-01-07,44.73,98011000000.0,1088996000000.0,990985000000.0,183661380000.0,1.8738853802124251
2005-01-10,45.29,98011000000.0,1088996000000.0,990985000000.0,185960740000.0,1.8973456040648498
2005-01-11,45.18,98011000000.0,1088996000000.0,990985000000.0,185509080000.0,1.8927373458081236
2005-01-12,45.06,98011000000.0,1088996000000.0,990985000000.0,185016360000.0,1.887710154982604
2005-01-13,44.5,98011000000.0,1088996000000.0,990985000000.0,182717000000.0,1.8642499311301792
2005-01-14,44.89,98011000000.0,1088996000000.0,990985000000.0,184318340000.0,1.880588301313118
2005-01-18,45.73,98011000000.0,1088996000000.0,990985000000.0,187767380000.0,1.915778637091755
2005-01-19,44.97,98011000000.0,1088996000000.0,990985000000.0,184646820000.0,1.8839397618634643
2005-01-20,45.31,98011000000.0,1088996000000.0,990985000000.0,186042860000.0,1.8981834692024364
2005-01-21,45.09,98011000000.0,1088996000000.0,990985000000.0,185139540000.0,1.8889669526889838
2005-01-24,45.22,98011000000.0,1088996000000.0,990985000000.0,185673320000.0,1.8944130760832967
2005-01-25,45.59,98011000000.0,1088996000000.0,990985000000.0,187192540000.0,1.9099135811286487
2005-01-26,45.77,98011000000.0,1088996000000.0,990985000000.0,187931620000.0,1.9174543673669282
2005-01-27,45.53,98011000000.0,1088996000000.0,990985000000.0,186946180000.0,1.907399985715889
2005-01-28,45.7,98011000000.0,1088996000000.0,990985000000.0,187644200000.0,1.9145218393853751
2005-01-31,46.37,98011000000.0,1088996000000.0,990985000000.0,190395220000.0,1.9425903214945262
2005-02-01,46.68,98011000000.0,1088996000000.0,990985000000.0,191668080000.0,1.9555772311271185
2005-02-02,46.73,98011000000.0,1088996000000.0,990985000000.0,191873380000.0,1.9576718939710849
2005-02-03,46.4,98011000000.0,1088996000000.0,990985000000.0,190518400000.0,1.943847119200906
2005-02-04,46.89,98011000000.0,1088996000000.0,990985000000.0,192530340000.0,1.9643748150717777
2005-02-07,46.64,98011000000.0,1088996000000.0,990985000000.0,191503840000.0,1.9539015008519451
2005-02-08,46.89,98011000000.0,1088996000000.0,990985000000.0,192530340000.0,1.9643748150717777
2005-02-09,46.44,98011000000.0,1088996000000.0,990985000000.0,190682640000.0,1.9455228494760792
2005-02-10,46.93,98011000000.0,1088996000000.0,990985000000.0,192694580000.0,1.9660505453469508
2005-02-11,46.82,98011000000.0,1088996000000.0,990985000000.0,192242920000.0,1.9614422870902246
2005-02-14,46.93,98011000000.0,1088996000000.0,990985000000.0,192366070000.0,1.9626987787085124
2005-02-15,47.06,98011000000.0,1088996000000.0,990985000000.0,192898940000.0,1.9681356174306965
2005-02-16,46.77,98011000000.0,1088996000000.0,990985000000.0,191710230000.0,1.9560072848965933
2005-02-17,46.36,98011000000.0,1088996000000.0,990985000000.0,190029640000.0,1.9388603320035507
2005-02-18,45.74,98011000000.0,1088996000000.0,990985000000.0,187488260000.0,1.9129307934823643
2005-02-22,45.2,98011000000.0,1088996000000.0,990985000000.0,185274800000.0,1.8903470018671373
2005-02-23,45.73,98011000000.0,1088996000000.0,990985000000.0,187447270000.0,1.9125125751191192
2005-02-24,46.2,98011000000.0,1088996000000.0,990985000000.0,189373800000.0,1.9321688381916315
2005-02-25,46.79,98011000000.0,1088996000000.0,990985000000.0,191792210000.0,1.9568437216230832
2005-02-28,46.65,98011000000.0,1088996000000.0,990985000000.0,191218350000.0,1.950988664537654
2005-03-01,47.08,1044660000000.0,905302000000.0,756954000000.0,192980920000.0,0.18473084065629009
2005-03-02,46.57,1044660000000.0,905302000000.0,756954000000.0,190890430000.0,0.18272972067466928
2005-03-03,46.33,1044660000000.0,905302000000.0,756954000000.0,189906670000.0,0.18178801715390652
2005-03-04,46.78,1044660000000.0,905302000000.0,756954000000.0,191751220000.0,0.18355371125533668
2005-03-07,46.47,1044660000000.0,905302000000.0,756954000000.0,190480530000.0,0.1823373442076848
2005-03-08,46.26,1044660000000.0,905302000000.0,756954000000.0,189619740000.0,0.1815133536270174
2005-03-09,45.7,1044660000000.0,905302000000.0,756954000000.0,187324300000.0,0.17931604541190435
2005-03-10,45.86,1044660000000.0,905302000000.0,756954000000.0,187980140000.0,0.1799438477590795
2005-03-11,45.77,1044660000000.0,905302000000.0,756954000000.0,187611230000.0,0.17959070893879348
2005-03-14,45.8,1044660000000.0,905302000000.0,756954000000.0,187734200000.0,0.17970842187888883
2005-03-15,45.54,1044660000000.0,905302000000.0,756954000000.0,186668460000.0,0.1786882430647292
2005-03-16,44.8,1044660000000.0,905302000000.0,756954000000.0,183635200000.0,0.1757846572090441
2005-03-17,44.78,1044660000000.0,905302000000.0,756954000000.0,183553220000.0,0.17570618191564719
2005-03-18,44.94,1044660000000.0,905302000000.0,756954000000.0,184209060000.0,0.17633398426282235
2005-03-21,44.3,1044660000000.0,905302000000.0,756954000000.0,181585700000.0,0.17382277487412173
2005-03-22,43.66,1044660000000.0,905302000000.0,756954000000.0,178962340000.0,0.1713115654854211
2005-03-23,43.98,1044660000000.0,905302000000.0,756954000000.0,180274020000.0,0.1725671701797714
2005-03-24,43.75,1044660000000.0,905302000000.0,756954000000.0,179331250000.0,0.17166470430570713
2005-03-28,44.29,1044660000000.0,905302000000.0,756954000000.0,181544710000.0,0.1737835372274233
2005-03-29,43.89,1044660000000.0,905302000000.0,756954000000.0,179905110000.0,0.17221403135948538
2005-03-30,44.02,1044660000000.0,905302000000.0,756954000000.0,180437980000.0,0.1727241207665652
2005-03-31,44.1,1044660000000.0,905302000000.0,756954000000.0,180765900000.0,0.17303802194015278
2005-04-01,44.01,1044660000000.0,905302000000.0,756954000000.0,180396990000.0,0.17268488311986674
2005-04-04,44.16,1044660000000.0,905302000000.0,756954000000.0,181011840000.0,0.17327344782034346
2005-04-05,44.31,1044660000000.0,905302000000.0,756954000000.0,181626690000.0,0.17386201252082017
2005-04-06,44.6,1044660000000.0,905302000000.0,756954000000.0,182815400000.0,0.17499990427507514
2005-04-07,44.83,1044660000000.0,905302000000.0,756954000000.0,183758170000.0,0.17590237014913943
2005-04-08,44.68,1044660000000.0,905302000000.0,756954000000.0,183143320000.0,0.17531380544866274
2005-04-11,44.98,1044660000000.0,905302000000.0,756954000000.0,184373020000.0,0.17649093484961614
2005-04-12,45.52,1044660000000.0,905302000000.0,756954000000.0,186586480000.0,0.1786097677713323
2005-04-13,45.11,1044660000000.0,905302000000.0,756954000000.0,184905890000.0,0.17700102425669595
2005-04-14,44.68,1044660000000.0,905302000000.0,756954000000.0,183143320000.0,0.17531380544866274
2005-04-15,44.28,1044660000000.0,905302000000.0,756954000000.0,181503720000.0,0.17374429958072482
2005-04-18,44.73,1044660000000.0,905302000000.0,756954000000.0,183348270000.0,0.17550999368215495
2005-04-19,44.93,1044660000000.0,905302000000.0,756954000000.0,184168070000.0,0.1762947466161239
2005-04-20,44.23,1044660000000.0,905302000000.0,756954000000.0,181298770000.0,0.17354811134723258
2005-04-21,44.39,1044660000000.0,905302000000.0,756954000000.0,181954610000.0,0.17417591369440774
2005-04-22,44.37,1044660000000.0,905302000000.0,756954000000.0,181872630000.0,0.17409743840101086
2005-04-25,44.83,1044660000000.0,905302000000.0,756954000000.0,183758170000.0,0.17590237014913943
2005-04-26,44.61,1044660000000.0,905302000000.0,756954000000.0,182856390000.0,0.17503914192177358
2005-04-27,44.87,1044660000000.0,905302000000.0,756954000000.0,183922130000.0,0.17605932073593322
2005-04-28,44.69,1044660000000.0,905302000000.0,756954000000.0,183184310000.0,0.17535304309536118
2005-04-29,45.04,1044660000000.0,905302000000.0,756954000000.0,184618960000.0,0.17672636072980683
2005-05-02,45.34,1044660000000.0,905302000000.0,756954000000.0,185848660000.0,0.17790349013076026
2005-05-03,45.36,1044660000000.0,905302000000.0,756954000000.0,185930640000.0,0.17798196542415715
2005-05-04,45.97,1044660000000.0,905302000000.0,756954000000.0,188431030000.0,0.18037546187276243
2005-05-05,45.85,1044660000000.0,905302000000.0,756954000000.0,187939150000.0,0.17990461011238107
2005-05-06,45.49,98519000000.0,1212239000000.0,1113720000000.0,186463510000.0,1.8926654756950436
2005-05-09,45.73,98519000000.0,1212239000000.0,1113720000000.0,187447270000.0,1.9026509607283875
2005-05-10,45.38,98519000000.0,1212239000000.0,1113720000000.0,186012620000.0,1.888088795054761
2005-05-11,45.66,98519000000.0,1212239000000.0,1113720000000.0,187160340000.0,1.8997385275936622
2005-05-12,45.34,98519000000.0,1212239000000.0,1113720000000.0,185848660000.0,1.8864245475492036
2005-05-13,45.13,98519000000.0,1212239000000.0,1113720000000.0,184987870000.0,1.877687248145028
2005-05-16,45.85,98519000000.0,1212239000000.0,1113720000000.0,186380250000.0,1.8918203595245586
2005-05-17,46.14,98519000000.0,1212239000000.0,1113720000000.0,187559100000.0,1.903786071722206
2005-05-18,46.65,98519000000.0,1212239000000.0,1113720000000.0,189632250000.0,1.9248292207594475
2005-05-19,46.45,98519000000.0,1212239000000.0,1113720000000.0,188819250000.0,1.9165770054507252
2005-05-20,46.57,98519000000.0,1212239000000.0,1113720000000.0,189307050000.0,1.9215283346359586
2005-05-23,46.55,98519000000.0,1212239000000.0,1113720000000.0,189225750000.0,1.9207031131050862
2005-05-24,46.61,98519000000.0,1212239000000.0,1113720000000.0,189469650000.0,1.923178777697703
2005-05-25,46.54,98519000000.0,1212239000000.0,1113720000000.0,189185100000.0,1.9202905023396502
2005-05-26,46.71,98519000000.0,1212239000000.0,1113720000000.0,189876150000.0,1.927304885352064
2005-05-27,46.65,98519000000.0,1212239000000.0,1113720000000.0,189632250000.0,1.9248292207594475
2005-05-31,46.32,98519000000.0,1212239000000.0,1113720000000.0,188290800000.0,1.9112130655000559
2005-06-01,46.29,98519000000.0,1212239000000.0,1113720000000.0,188168850000.0,1.9099752332037474
2005-06-02,46.18,98519000000.0,1212239000000.0,1113720000000.0,187721700000.0,1.9054365147839503
2005-06-03,45.78,98519000000.0,1212239000000.0,1113720000000.0,186095700000.0,1.888932084166506
2005-06-06,45.9,98519000000.0,1212239000000.0,1113720000000.0,186583500000.0,1.8938834133517393
2005-06-07,45.86,98519000000.0,1212239000000.0,1113720000000.0,186420900000.0,1.892232970289995
2005-06-08,45.91,98519000000.0,1212239000000.0,1113720000000.0,186624150000.0,1.8942960241171753
2005-06-09,46.09,98519000000.0,1212239000000.0,1113720000000.0,187355850000.0,1.9017230178950253
2005-06-10,46.0,98519000000.0,1212239000000.0,1113720000000.0,186990000000.0,1.8980095210061003
2005-06-13,45.92,98519000000.0,1212239000000.0,1113720000000.0,186664800000.0,1.8947086348826114
2005-06-14,45.97,98519000000.0,1212239000000.0,1113720000000.0,186868050000.0,1.896771688709792
2005-06-15,46.6,98519000000.0,1212239000000.0,1113720000000.0,189429000000.0,1.9227661669322669
2005-06-16,46.43,98519000000.0,1212239000000.0,1113720000000.0,188737950000.0,1.915751783919853
2005-06-17,46.64,98519000000.0,1212239000000.0,1113720000000.0,189591600000.0,1.9244166099940112
2005-06-20,46.71,98519000000.0,1212239000000.0,1113720000000.0,189876150000.0,1.927304885352064
2005-06-21,47.08,98519000000.0,1212239000000.0,1113720000000.0,191380200000.0,1.9425714836732
2005-06-22,47.07,98519000000.0,1212239000000.0,1113720000000.0,191339550000.0,1.942158872907764
2005-06-23,46.6,98519000000.0,1212239000000.0,1113720000000.0,189429000000.0,1.9227661669322669
2005-06-24,46.75,98519000000.0,1212239000000.0,1113720000000.0,190038750000.0,1.9289553284138086
2005-06-27,46.4,98519000000.0,1212239000000.0,1113720000000.0,188616000000.0,1.9145139516235448
2005-06-28,46.67,98519000000.0,1212239000000.0,1113720000000.0,189713550000.0,1.9256544422903197
2005-06-29,46.91,98519000000.0,1212239000000.0,1113720000000.0,190689150000.0,1.9355571006607863
2005-06-30,45.61,98519000000.0,1212239000000.0,1113720000000.0,185404650000.0,1.8819177011540922
2005-07-01,44.98,98519000000.0,1212239000000.0,1113720000000.0,182843700000.0,1.8559232229316172
2005-07-05,45.11,98519000000.0,1212239000000.0,1113720000000.0,183372150000.0,1.8612871628822867
2005-07-06,44.7,98519000000.0,1212239000000.0,1113720000000.0,181705500000.0,1.8443701214994062
2005-07-07,44.68,98519000000.0,1212239000000.0,1113720000000.0,181624200000.0,1.843544899968534
2005-07-08,45.15,98519000000.0,1212239000000.0,1113720000000.0,183534750000.0,1.862937605944031
2005-07-11,45.17,98519000000.0,1212239000000.0,1113720000000.0,183616050000.0,1.8637628274749034
2005-07-12,45.31,98519000000.0,1212239000000.0,1113720000000.0,184185150000.0,1.8695393781910088
2005-07-13,45.75,98519000000.0,1212239000000.0,1113720000000.0,185973750000.0,1.8876942518701976
2005-07-14,45.81,98519000000.0,1212239000000.0,1113720000000.0,186217650000.0,1.8901699164628143
2005-07-15,45.98,98519000000.0,1212239000000.0,1113720000000.0,186908700000.0,1.8971842994752282
2005-07-18,45.08,98519000000.0,1212239000000.0,1113720000000.0,183250200000.0,1.8600493305859784
2005-07-19,44.82,98519000000.0,1212239000000.0,1113720000000.0,182193300000.0,1.8493214506846396
2005-07-20,44.86,98519000000.0,1212239000000.0,1113720000000.0,182355900000.0,1.850971893746384
2005-07-21,44.6,98519000000.0,1212239000000.0,1113720000000.0,181299000000.0,1.840244013845045
2005-07-22,44.85,98519000000.0,1212239000000.0,1113720000000.0,182315250000.0,1.8505592829809479
2005-07-25,44.66,98519000000.0,1212239000000.0,1113720000000.0,181542900000.0,1.8427196784376618
2005-07-26,44.53,98519000000.0,1212239000000.0,1113720000000.0,181014450000.0,1.8373557384869923
2005-07-27,44.15,98519000000.0,1212239000000.0,1113720000000.0,179469750000.0,1.8216765294004202
2005-07-28,44.01,98519000000.0,1212239000000.0,1113720000000.0,178900650000.0,1.8158999786843146
2005-07-29,43.6,98519000000.0,1212239000000.0,1113720000000.0,177234000000.0,1.7989829373014343
2005-08-01,43.66,98519000000.0,1212239000000.0,1113720000000.0,177477900000.0,1.8014586018940508
2005-08-02,43.94,98519000000.0,1212239000000.0,1113720000000.0,178616100000.0,1.813011703326262
2005-08-03,43.78,98519000000.0,1212239000000.0,1113720000000.0,177965700000.0,1.8064099310792843
2005-08-04,43.71,98519000000.0,1212239000000.0,1113720000000.0,177681150000.0,1.8035216557212315
2005-08-05,43.25,98519000000.0,1212239000000.0,1113720000000.0,175811250000.0,1.7845415605111705
2005-08-08,42.94,100540000000.0,1246330000000.0,1145790000000.0,174551100000.0,1.736135866321862
2005-08-09,42.9,100540000000.0,1246330000000.0,1145790000000.0,174388500000.0,1.7345185995623633
2005-08-10,42.75,100540000000.0,1246330000000.0,1145790000000.0,173778750000.0,1.7284538492142432
2005-08-11,42.79,100540000000.0,1246330000000.0,1145790000000.0,173941350000.0,1.7300711159737419
2005-08-12,42.69,100540000000.0,1246330000000.0,1145790000000.0,173534850000.0,1.726027949074995
2005-08-15,43.18,100540000000.0,1246330000000.0,1145790000000.0,175094900000.0,1.7415446588422518
2005-08-16,43.72,100540000000.0,1246330000000.0,1145790000000.0,177284600000.0,1.7633240501293017
2005-08-17,43.73,100540000000.0,1246330000000.0,1145790000000.0,177325150000.0,1.7637273721901732
2005-08-18,43.8,100540000000.0,1246330000000.0,1145790000000.0,177609000000.0,1.766550626616272
2005-08-19,43.62,100540000000.0,1246330000000.0,1145790000000.0,176879100000.0,1.759290829520589
2005-08-22,43.74,100540000000.0,1246330000000.0,1145790000000.0,177365700000.0,1.7641306942510444
2005-08-23,43.34,100540000000.0,1246330000000.0,1145790000000.0,175743700000.0,1.7479978118161925
2005-08-24,42.91,100540000000.0,1246330000000.0,1145790000000.0,174000050000.0,1.730654963198727
2005-08-25,43.07,100540000000.0,1246330000000.0,1145790000000.0,174648850000.0,1.7371081161726676
2005-08-26,42.84,100540000000.0,1246330000000.0,1145790000000.0,173716200000.0,1.7278317087726278
2005-08-29,43.36,100540000000.0,1246330000000.0,1145790000000.0,175824800000.0,1.7488044559379352
2005-08-30,43.1,100540000000.0,1246330000000.0,1145790000000.0,174770500000.0,1.7383180823552815
2005-08-31,43.03,100540000000.0,1246330000000.0,1145790000000.0,174486650000.0,1.7354948279291824
2005-09-01,43.1,100540000000.0,1246330000000.0,1145790000000.0,174770500000.0,1.7383180823552815
2005-09-02,42.91,100540000000.0,1246330000000.0,1145790000000.0,174000050000.0,1.730654963198727
2005-09-06,43.35,100540000000.0,1246330000000.0,1145790000000.0,175784250000.0,1.7484011338770638
2005-09-07,43.31,100540000000.0,1246330000000.0,1145790000000.0,175622050000.0,1.7467878456335786
2005-09-08,43.03,100540000000.0,1246330000000.0,1145790000000.0,174486650000.0,1.7354948279291824
2005-09-09,42.95,100540000000.0,1246330000000.0,1145790000000.0,174162250000.0,1.732268251442212
2005-09-12,42.7,100540000000.0,1246330000000.0,1145790000000.0,173148500000.0,1.7221851999204296
2005-09-13,42.66,100540000000.0,1246330000000.0,1145790000000.0,172986300000.0,1.7205719116769445
2005-09-14,42.64,100540000000.0,1246330000000.0,1145790000000.0,172905200000.0,1.719765267555202
2005-09-15,42.73,100540000000.0,1246330000000.0,1145790000000.0,173270150000.0,1.7233951661030436
2005-09-16,43.68,100540000000.0,1246330000000.0,1145790000000.0,177122400000.0,1.7617107618858165
2005-09-19,43.39,100540000000.0,1246330000000.0,1145790000000.0,175946450000.0,1.7500144221205491
2005-09-20,43.0,100540000000.0,1246330000000.0,1145790000000.0,174365000000.0,1.7342848617465685
2005-09-21,42.26,100540000000.0,1246330000000.0,1145790000000.0,171364300000.0,1.7044390292420928
2005-09-22,42.19,100540000000.0,1246330000000.0,1145790000000.0,171080450000.0,1.7016157748159937
2005-09-23,42.23,100540000000.0,1246330000000.0,1145790000000.0,171242650000.0,1.7032290630594789
2005-09-26,42.0,100540000000.0,1246330000000.0,1145790000000.0,170310000000.0,1.693952655659439
2005-09-27,41.92,100540000000.0,1246330000000.0,1145790000000.0,169985600000.0,1.6907260791724688
2005-09-28,41.6,100540000000.0,1246330000000.0,1145790000000.0,168688000000.0,1.6778197732245872
2005-09-29,42.1,100540000000.0,1246330000000.0,1145790000000.0,170715500000.0,1.697985876268152
2005-09-30,42.1,100540000000.0,1246330000000.0,1145790000000.0,170715500000.0,1.697985876268152
2005-10-03,42.05,100540000000.0,1246330000000.0,1145790000000.0,170512750000.0,1.6959692659637955
2005-10-04,41.91,100540000000.0,1246330000000.0,1145790000000.0,169945050000.0,1.6903227571115973
2005-10-05,41.96,100540000000.0,1246330000000.0,1145790000000.0,170147800000.0,1.692339367415954
2005-10-06,42.23,100540000000.0,1246330000000.0,1145790000000.0,171242650000.0,1.7032290630594789
2005-10-07,42.27,100540000000.0,1246330000000.0,1145790000000.0,171404850000.0,1.704842351302964
2005-10-10,42.09,100540000000.0,1246330000000.0,1145790000000.0,170674950000.0,1.6975825542072807
2005-10-11,41.88,100540000000.0,1246330000000.0,1145790000000.0,169823400000.0,1.6891127909289836
2005-10-12,41.89,100540000000.0,1246330000000.0,1145790000000.0,169863950000.0,1.6895161129898548
2005-10-13,42.0,100540000000.0,1246330000000.0,1145790000000.0,170310000000.0,1.693952655659439
2005-10-14,42.05,100540000000.0,1246330000000.0,1145790000000.0,170512750000.0,1.6959692659637955
2005-10-17,42.05,100540000000.0,1246330000000.0,1145790000000.0,170512750000.0,1.6959692659637955
2005-10-18,41.57,100540000000.0,1246330000000.0,1145790000000.0,168566350000.0,1.6766098070419733
2005-10-19,42.44,100540000000.0,1246330000000.0,1145790000000.0,172094200000.0,1.711698826337776
2005-10-20,42.2,100540000000.0,1246330000000.0,1145790000000.0,171121000000.0,1.702019096876865
2005-10-21,42.26,100540000000.0,1246330000000.0,1145790000000.0,171364300000.0,1.7044390292420928
2005-10-24,43.38,100540000000.0,1246330000000.0,1145790000000.0,175905900000.0,1.7496111000596777
2005-10-25,43.18,100540000000.0,1246330000000.0,1145790000000.0,175094900000.0,1.7415446588422518
2005-10-26,43.2,100540000000.0,1246330000000.0,1145790000000.0,175176000000.0,1.7423513029639943
2005-10-27,43.18,100540000000.0,1246330000000.0,1145790000000.0,175094900000.0,1.7415446588422518
2005-10-28,43.98,100540000000.0,1246330000000.0,1145790000000.0,178338900000.0,1.7738104237119554
2005-10-31,43.74,100540000000.0,1246330000000.0,1145790000000.0,177365700000.0,1.7641306942510444
2005-11-01,43.62,100540000000.0,1246330000000.0,1145790000000.0,176879100000.0,1.759290829520589
2005-11-02,44.08,100540000000.0,1246330000000.0,1145790000000.0,178744400000.0,1.7778436443206684
2005-11-03,44.01,100540000000.0,1246330000000.0,1145790000000.0,178460550000.0,1.7750203898945693
2005-11-04,44.23,100540000000.0,1246330000000.0,1145790000000.0,179352650000.0,1.7838934752337379
2005-11-07,44.46,100540000000.0,1246330000000.0,1145790000000.0,180285300000.0,1.7931698826337776
2005-11-08,44.39,100540000000.0,1246330000000.0,1145790000000.0,180001450000.0,1.7903466282076785
2005-11-09,44.54,101258000000.0,1252259000000.0,1151001000000.0,180609700000.0,1.7836585751249283
2005-11-10,45.3,101258000000.0,1252259000000.0,1151001000000.0,183691500000.0,1.8140937012384206
2005-11-11,45.46,101258000000.0,1252259000000.0,1151001000000.0,184340300000.0,1.8205010962096821
2005-11-14,45.62,101258000000.0,1252259000000.0,1151001000000.0,184989100000.0,1.8269084911809437
2005-11-15,45.25,101258000000.0,1252259000000.0,1151001000000.0,183398250000.0,1.8111976337672084
2005-11-16,44.97,101258000000.0,1252259000000.0,1151001000000.0,182263410000.0,1.7999902229947264
2005-11-17,45.34,101258000000.0,1252259000000.0,1151001000000.0,183763020000.0,1.8148000158012207
2005-11-18,45.56,101258000000.0,1252259000000.0,1151001000000.0,184654680000.0,1.823605838551028
2005-11-21,45.84,101258000000.0,1252259000000.0,1151001000000.0,185789520000.0,1.8348132493235103
2005-11-22,46.1,101258000000.0,1252259000000.0,1151001000000.0,186843300000.0,1.8452201307551008
2005-11-23,46.71,101258000000.0,1252259000000.0,1151001000000.0,189315630000.0,1.8696362756522942
2005-11-25,46.99,101258000000.0,1252259000000.0,1151001000000.0,190450470000.0,1.8808436864247764
2005-11-28,46.56,101258000000.0,1252259000000.0,1151001000000.0,188707680000.0,1.8636323055956072
2005-11-29,46.78,101258000000.0,1252259000000.0,1151001000000.0,189599340000.0,1.8724381283454148
2005-11-30,45.89,101258000000.0,1252259000000.0,1151001000000.0,185992170000.0,1.8368145726757392
2005-12-01,45.88,101258000000.0,1252259000000.0,1151001000000.0,185951640000.0,1.8364143080052935
2005-12-02,46.13,101258000000.0,1252259000000.0,1151001000000.0,186964890000.0,1.8464209247664383
2005-12-05,46.43,101258000000.0,1252259000000.0,1151001000000.0,188180790000.0,1.858428864879812
2005-12-06,46.31,101258000000.0,1252259000000.0,1151001000000.0,187694430000.0,1.8536256888344624
2005-12-07,45.86,101258000000.0,1252259000000.0,1151001000000.0,185870580000.0,1.8356137786644018
2005-12-08,45.78,101258000000.0,1252259000000.0,1151001000000.0,185546340000.0,1.8324116613008354
2005-12-09,45.9,101258000000.0,1252259000000.0,1151001000000.0,186032700000.0,1.837214837346185
2005-12-12,45.74,101258000000.0,1252259000000.0,1151001000000.0,185384220000.0,1.8308106026190523
2005-12-13,46.5,101258000000.0,1252259000000.0,1151001000000.0,188464500000.0,1.8612307175729326
2005-12-14,46.78,101258000000.0,1252259000000.0,1151001000000.0,189599340000.0,1.8724381283454148
2005-12-15,46.68,101258000000.0,1252259000000.0,1151001000000.0,189194040000.0,1.8684354816409567
2005-12-16,46.97,101258000000.0,1252259000000.0,1151001000000.0,190369410000.0,1.8800431570838847
2005-12-19,46.53,101258000000.0,1252259000000.0,1151001000000.0,188586090000.0,1.8624315115842698
2005-12-20,46.69,101258000000.0,1252259000000.0,1151001000000.0,189234570000.0,1.8688357463114025
2005-12-21,46.64,101258000000.0,1252259000000.0,1151001000000.0,189031920000.0,1.8668344229591736
2005-12-22,46.92,101258000000.0,1252259000000.0,1151001000000.0,190166760000.0,1.8780418337316558
2005-12-23,46.94,101258000000.0,1252259000000.0,1151001000000.0,190247820000.0,1.8788423630725473
2005-12-27,46.56,101258000000.0,1252259000000.0,1151001000000.0,188707680000.0,1.8636323055956072
2005-12-28,46.27,101258000000.0,1252259000000.0,1151001000000.0,187532310000.0,1.8520246301526793
2005-12-29,46.19,101258000000.0,1252259000000.0,1151001000000.0,187208070000.0,1.848822512789113
2005-12-30,46.15,101258000000.0,1252259000000.0,1151001000000.0,187045950000.0,1.8472214541073297
2006-01-03,47.08,101258000000.0,1252259000000.0,1151001000000.0,190815240000.0,1.8844460684587885
2006-01-04,46.58,101258000000.0,1252259000000.0,1151001000000.0,188788740000.0,1.864432834936499
2006-01-05,46.64,101258000000.0,1252259000000.0,1151001000000.0,189031920000.0,1.8668344229591736
2006-01-06,46.57,101258000000.0,1252259000000.0,1151001000000.0,188748210000.0,1.864032570266053
2006-01-09,46.6,101258000000.0,1252259000000.0,1151001000000.0,188869800000.0,1.8652333642773904
2006-01-10,46.21,101258000000.0,1252259000000.0,1151001000000.0,187289130000.0,1.8496230421300046
