date,close price,GLW_SHE,GLW_TA,GLW_TL,market cap,PB Ratio
2009-12-16,18.73,14967000000.0,20747000000.0,5729000000.0,29518480000,1.9722375893632658
2009-12-17,18.46,14967000000.0,20747000000.0,5729000000.0,29092960000,1.9438070421594174
2009-12-18,18.47,14967000000.0,20747000000.0,5729000000.0,29108720000,1.9448600253891895
2009-12-21,18.98,14967000000.0,20747000000.0,5729000000.0,29912480000,1.99856217010757
2009-12-22,19.24,14967000000.0,20747000000.0,5729000000.0,30322240000,2.0259397340816463
2009-12-23,19.26,14967000000.0,20747000000.0,5729000000.0,30353760000,2.0280457005411905
2009-12-24,19.29,14967000000.0,20747000000.0,5729000000.0,30401040000,2.031204650230507
2009-12-28,19.24,14967000000.0,20747000000.0,5729000000.0,30322240000,2.0259397340816463
2009-12-29,19.21,14967000000.0,20747000000.0,5729000000.0,30274960000,2.02278078439233
2009-12-30,19.34,14967000000.0,20747000000.0,5729000000.0,30479840000,2.036469566379368
2009-12-31,19.31,14967000000.0,20747000000.0,5729000000.0,30432560000,2.0333106166900516
2010-01-04,19.56,14967000000.0,20747000000.0,5729000000.0,30826560000,2.0596351974343556
2010-01-05,19.63,14967000000.0,20747000000.0,5729000000.0,30936880000,2.0670060800427605
2010-01-06,19.38,14967000000.0,20747000000.0,5729000000.0,30542880000,2.0406814992984565
2010-01-07,19.57,14967000000.0,20747000000.0,5729000000.0,30842320000,2.060688180664128
2010-01-08,19.89,14967000000.0,20747000000.0,5729000000.0,31346640000,2.094383644016837
2010-01-11,20.49,14967000000.0,20747000000.0,5729000000.0,32292240000,2.157562637803167
2010-01-12,20.17,14967000000.0,20747000000.0,5729000000.0,31787920000,2.123867174450458
2010-01-13,20.31,14967000000.0,20747000000.0,5729000000.0,32008560000,2.138608939667268
2010-01-14,20.2,14967000000.0,20747000000.0,5729000000.0,31835200000,2.1270261241397743
2010-01-15,19.66,14967000000.0,20747000000.0,5729000000.0,30984160000,2.070165029732077
2010-01-19,19.79,14967000000.0,20747000000.0,5729000000.0,31189040000,2.0838538117191154
2010-01-20,19.77,14967000000.0,20747000000.0,5729000000.0,31157520000,2.0817478452595712
2010-01-21,19.61,14967000000.0,20747000000.0,5729000000.0,30905360000,2.0649001135832163
2010-01-22,18.56,14967000000.0,20747000000.0,5729000000.0,29250560000,1.954336874457139
2010-01-25,18.72,14967000000.0,20747000000.0,5729000000.0,29502720000,1.9711846061334937
2010-01-26,18.65,14967000000.0,20747000000.0,5729000000.0,29392400000,1.9638137235250885
2010-01-27,19.14,14967000000.0,20747000000.0,5729000000.0,30164640000,2.0154099017839244
2010-01-28,18.61,14967000000.0,20747000000.0,5729000000.0,29329360000,1.959601790606
2010-01-29,18.08,14967000000.0,20747000000.0,5729000000.0,28494080000,1.9037936794280752
2010-02-01,18.16,14967000000.0,20747000000.0,5729000000.0,28620160000,1.9122175452662524
2010-02-02,18.71,14967000000.0,20747000000.0,5729000000.0,29486960000,1.9701316229037216
2010-02-03,18.95,14967000000.0,20747000000.0,5729000000.0,29865200000,1.9954032204182535
2010-02-04,18.25,14967000000.0,20747000000.0,5729000000.0,28762000000,1.921694394334202
2010-02-05,18.05,14967000000.0,20747000000.0,5729000000.0,28446800000,1.9006347297387587
2010-02-08,17.84,14967000000.0,20747000000.0,5729000000.0,28115840000,1.878522081913543
2010-02-09,17.76,14967000000.0,20747000000.0,5729000000.0,27989760000,1.8700982160753659
2010-02-10,17.52,15543000000.0,6374666000000.0,717007000000.0,27611520000,1.7764601428295697
2010-02-11,17.95,15543000000.0,6374666000000.0,717007000000.0,28289200000,1.8200604773853182
2010-02-12,17.89,15543000000.0,6374666000000.0,717007000000.0,28194640000,1.813976709772888
2010-02-16,18.15,15543000000.0,6374666000000.0,717007000000.0,28658850000,1.8438428874734607
2010-02-17,18.01,15543000000.0,6374666000000.0,717007000000.0,28437790000,1.8296204079006626
2010-02-18,17.99,15543000000.0,6374666000000.0,717007000000.0,28406210000,1.8275886251045488
2010-02-19,18.29,15543000000.0,6374666000000.0,717007000000.0,28879910000,1.8580653670462588
2010-02-22,17.76,15543000000.0,6374666000000.0,717007000000.0,28043040000,1.8042231229492376
2010-02-23,17.21,15543000000.0,6374666000000.0,717007000000.0,27174590000,1.7483490960561023
2010-02-24,17.5,15543000000.0,6374666000000.0,717007000000.0,27632500000,1.7778099465997554
2010-02-25,17.5,15543000000.0,6374666000000.0,717007000000.0,27632500000,1.7778099465997554
2010-02-26,17.63,15543000000.0,6374666000000.0,717007000000.0,27837770000,1.7910165347744966
2010-03-01,17.77,15543000000.0,6374666000000.0,717007000000.0,28058830000,1.8052390143472945
2010-03-02,17.61,15543000000.0,6374666000000.0,717007000000.0,27806190000,1.7889847519783826
2010-03-03,17.61,15543000000.0,6374666000000.0,717007000000.0,27806190000,1.7889847519783826
2010-03-04,17.51,15543000000.0,6374666000000.0,717007000000.0,27648290000,1.7788258379978126
2010-03-05,18.1,15543000000.0,6374666000000.0,717007000000.0,28579900000,1.8387634304831757
2010-03-08,18.35,15543000000.0,6374666000000.0,717007000000.0,28974650000,1.8641607154346007
2010-03-09,18.4,15543000000.0,6374666000000.0,717007000000.0,29053600000,1.8692401724248857
2010-03-10,18.48,15543000000.0,6374666000000.0,717007000000.0,29179920000,1.877367303609342
2010-03-11,18.35,15543000000.0,6374666000000.0,717007000000.0,28974650000,1.8641607154346007
2010-03-12,18.04,15543000000.0,6374666000000.0,717007000000.0,28485160000,1.8326680820948338
2010-03-15,18.08,15543000000.0,6374666000000.0,717007000000.0,28548320000,1.8367316476870617
2010-03-16,18.48,15543000000.0,6374666000000.0,717007000000.0,29179920000,1.877367303609342
2010-03-17,18.88,15543000000.0,6374666000000.0,717007000000.0,29811520000,1.918002959531622
2010-03-18,19.24,15543000000.0,6374666000000.0,717007000000.0,30379960000,1.954575049861674
2010-03-19,19.39,15543000000.0,6374666000000.0,717007000000.0,30616810000,1.969813420832529
2010-03-22,19.42,15543000000.0,6374666000000.0,717007000000.0,30664180000,1.9728610950267
2010-03-23,19.68,15543000000.0,6374666000000.0,717007000000.0,31074720000,1.9992742713761822
2010-03-24,19.46,15543000000.0,6374666000000.0,717007000000.0,30727340000,1.9769246606189281
2010-03-25,19.69,15543000000.0,6374666000000.0,717007000000.0,31090510000,2.000290162774239
2010-03-26,19.79,15543000000.0,6374666000000.0,717007000000.0,31248410000,2.010449076754809
2010-03-29,20.1,15543000000.0,6374666000000.0,717007000000.0,31737900000,2.0419417100945765
2010-03-30,20.17,15543000000.0,6374666000000.0,717007000000.0,31848430000,2.0490529498809753
2010-03-31,20.21,15543000000.0,6374666000000.0,717007000000.0,31911590000,2.0531165154732034
2010-04-01,20.38,15543000000.0,6374666000000.0,717007000000.0,32180020000,2.0703866692401722
2010-04-05,20.66,15543000000.0,6374666000000.0,717007000000.0,32622140000,2.0988316283857684
2010-04-06,20.45,15543000000.0,6374666000000.0,717007000000.0,32290550000,2.0774979090265715
2010-04-07,20.07,15543000000.0,6374666000000.0,717007000000.0,31690530000,2.0388940359004053
2010-04-08,19.82,15543000000.0,6374666000000.0,717007000000.0,31295780000,2.0134967509489803
2010-04-09,19.67,15543000000.0,6374666000000.0,717007000000.0,31058930000,1.9982583799781253
2010-04-12,19.98,15543000000.0,6374666000000.0,717007000000.0,31548420000,2.029751013317892
2010-04-13,20.03,15543000000.0,6374666000000.0,717007000000.0,31627370000,2.034830470308177
2010-04-14,20.31,15543000000.0,6374666000000.0,717007000000.0,32069490000,2.0632754294537734
2010-04-15,20.22,15543000000.0,6374666000000.0,717007000000.0,31927380000,2.0541324068712603
2010-04-16,19.9,15543000000.0,6374666000000.0,717007000000.0,31422100000,2.0216238821334365
2010-04-19,19.98,15543000000.0,6374666000000.0,717007000000.0,31548420000,2.029751013317892
2010-04-20,20.1,15543000000.0,6374666000000.0,717007000000.0,31737900000,2.0419417100945765
2010-04-21,20.4,15543000000.0,6374666000000.0,717007000000.0,32211600000,2.0724184520362865
2010-04-22,20.69,15543000000.0,6374666000000.0,717007000000.0,32669510000,2.1018793025799396
2010-04-23,20.84,15543000000.0,6374666000000.0,717007000000.0,32906360000,2.1171176735507946
2010-04-26,20.92,15543000000.0,6374666000000.0,717007000000.0,33032680000,2.125244804735251
2010-04-27,20.12,15543000000.0,6374666000000.0,717007000000.0,31769480000,2.0439734928906903
2010-04-28,20.07,15543000000.0,6374666000000.0,717007000000.0,31690530000,2.0388940359004053
2010-04-29,19.94,15543000000.0,6374666000000.0,717007000000.0,31485260000,2.025687447725664
2010-04-30,19.25,16302000000.0,21727000000.0,5374000000.0,30395750000,1.8645411605937923
2010-05-03,19.81,16302000000.0,21727000000.0,5374000000.0,31279990000,1.9187823579928842
2010-05-04,18.94,16302000000.0,21727000000.0,5374000000.0,29906260000,1.8345147834621518
2010-05-05,18.67,16302000000.0,21727000000.0,5374000000.0,29479930000,1.808362777573304
2010-05-06,17.5,16302000000.0,21727000000.0,5374000000.0,27632500000,1.6950374187216293
2010-05-07,17.54,16302000000.0,21727000000.0,5374000000.0,27695660000,1.6989117899644215
2010-05-10,18.41,16302000000.0,21727000000.0,5374000000.0,29069390000,1.783179364495154
2010-05-11,18.22,16302000000.0,21727000000.0,5374000000.0,28769380000,1.7647761010918905
2010-05-12,18.53,16302000000.0,21727000000.0,5374000000.0,29258870000,1.7948024782235308
2010-05-13,18.52,16302000000.0,21727000000.0,5374000000.0,29243080000,1.7938338854128328
2010-05-14,17.96,16302000000.0,21727000000.0,5374000000.0,28358840000,1.7395926880137407
2010-05-17,18.32,16302000000.0,21727000000.0,5374000000.0,28963920000,1.7767096061832903
2010-05-18,18.04,16302000000.0,21727000000.0,5374000000.0,28521240000,1.7495546558704453
2010-05-19,17.54,16302000000.0,21727000000.0,5374000000.0,27730740000,1.7010636731689364
2010-05-20,16.81,16302000000.0,21727000000.0,5374000000.0,26576610000,1.6302668384247332
2010-05-21,16.98,16302000000.0,21727000000.0,5374000000.0,26845380000,1.6467537725432462
2010-05-24,16.86,16302000000.0,21727000000.0,5374000000.0,26655660000,1.635115936694884
2010-05-25,16.95,16302000000.0,21727000000.0,5374000000.0,26797950000,1.6438443135811558
2010-05-26,16.84,16302000000.0,21727000000.0,5374000000.0,26624040000,1.6331762973868238
2010-05-27,17.52,16302000000.0,21727000000.0,5374000000.0,27699120000,1.699124033860876
2010-05-28,17.43,16302000000.0,21727000000.0,5374000000.0,27556830000,1.6903956569746044
2010-06-01,16.4,16302000000.0,21727000000.0,5374000000.0,25928400000,1.5905042326094958
2010-06-02,16.83,16302000000.0,21727000000.0,5374000000.0,26608230000,1.6322064777327936
2010-06-03,16.81,16302000000.0,21727000000.0,5374000000.0,26576610000,1.6302668384247332
2010-06-04,16.23,16302000000.0,21727000000.0,5374000000.0,25659630000,1.5740172984909826
2010-06-07,16.0,16302000000.0,21727000000.0,5374000000.0,25296000000,1.5517114464482886
2010-06-08,17.05,16302000000.0,21727000000.0,5374000000.0,26956050000,1.6535425101214576
2010-06-09,17.29,16302000000.0,21727000000.0,5374000000.0,27335490000,1.6768181818181818
2010-06-10,17.81,16302000000.0,21727000000.0,5374000000.0,28157610000,1.7272488038277511
2010-06-11,18.14,16302000000.0,21727000000.0,5374000000.0,28679340000,1.7592528524107471
2010-06-14,18.37,16302000000.0,21727000000.0,5374000000.0,29042970000,1.7815587044534413
2010-06-15,18.74,16302000000.0,21727000000.0,5374000000.0,29627940000,1.817442031652558
2010-06-16,18.26,16302000000.0,21727000000.0,5374000000.0,28869060000,1.7708906882591093
2010-06-17,18.31,16302000000.0,21727000000.0,5374000000.0,28948110000,1.7757397865292601
2010-06-18,18.23,16302000000.0,21727000000.0,5374000000.0,28821630000,1.7679812292970187
2010-06-21,18.42,16302000000.0,21727000000.0,5374000000.0,29122020000,1.7864078027235921
2010-06-22,18.13,16302000000.0,21727000000.0,5374000000.0,28663530000,1.758283032756717
2010-06-23,18.14,16302000000.0,21727000000.0,5374000000.0,28679340000,1.7592528524107471
2010-06-24,17.69,16302000000.0,21727000000.0,5374000000.0,27967890000,1.715610967979389
2010-06-25,17.33,16302000000.0,21727000000.0,5374000000.0,27398730000,1.6806974604343026
2010-06-28,17.25,16302000000.0,21727000000.0,5374000000.0,27272250000,1.6729389032020612
2010-06-29,16.46,16302000000.0,21727000000.0,5374000000.0,26023260000,1.5963231505336768
2010-06-30,16.15,16302000000.0,21727000000.0,5374000000.0,25533150000,1.5662587412587412
2010-07-01,16.15,16302000000.0,21727000000.0,5374000000.0,25533150000,1.5662587412587412
2010-07-02,16.33,16302000000.0,21727000000.0,5374000000.0,25817730000,1.5837154950312846
2010-07-06,16.38,16302000000.0,21727000000.0,5374000000.0,25896780000,1.5885645933014354
2010-07-07,17.08,16302000000.0,21727000000.0,5374000000.0,27003480000,1.656451969083548
2010-07-08,17.4,16302000000.0,21727000000.0,5374000000.0,27509400000,1.6874861980125138
2010-07-09,17.51,16302000000.0,21727000000.0,5374000000.0,27683310000,1.6981542142068458
2010-07-12,17.31,16302000000.0,21727000000.0,5374000000.0,27367110000,1.6787578211262422
2010-07-13,17.73,16302000000.0,21727000000.0,5374000000.0,28031130000,1.7194902465955098
2010-07-14,17.7,16302000000.0,21727000000.0,5374000000.0,27983700000,1.7165807876334191
2010-07-15,17.62,16302000000.0,21727000000.0,5374000000.0,27857220000,1.7088222304011778
2010-07-16,16.96,16302000000.0,21727000000.0,5374000000.0,26813760000,1.6448141332351858
2010-07-19,16.98,16302000000.0,21727000000.0,5374000000.0,26845380000,1.6467537725432462
2010-07-20,16.66,16302000000.0,21727000000.0,5374000000.0,26339460000,1.6157195436142804
2010-07-21,16.8,16302000000.0,21727000000.0,5374000000.0,26560800000,1.629297018770703
2010-07-22,18.1,16302000000.0,21727000000.0,5374000000.0,28616100000,1.7553735737946263
2010-07-23,18.01,16302000000.0,21727000000.0,5374000000.0,28473810000,1.7466451969083547
2010-07-26,17.9,16302000000.0,21727000000.0,5374000000.0,28299900000,1.7359771807140227
2010-07-27,18.0,16302000000.0,21727000000.0,5374000000.0,28458000000,1.7456753772543245
2010-07-28,17.66,16302000000.0,21727000000.0,5374000000.0,27920460000,1.7127015090172986
2010-07-29,18.16,16302000000.0,21727000000.0,5374000000.0,28710960000,1.7611924917188075
2010-07-30,18.12,-500000000.0,22541000000.0,500000000.0,28647720000,-57.29544
2010-08-02,19.15,-500000000.0,22541000000.0,500000000.0,30276150000,-60.5523
2010-08-03,19.04,-500000000.0,22541000000.0,500000000.0,30102240000,-60.20448
2010-08-04,19.24,-500000000.0,22541000000.0,500000000.0,30418440000,-60.83688
2010-08-05,19.22,-500000000.0,22541000000.0,500000000.0,30386820000,-60.77364
2010-08-06,18.8,-500000000.0,22541000000.0,500000000.0,29722800000,-59.4456
2010-08-09,18.94,-500000000.0,22541000000.0,500000000.0,29944140000,-59.88828
2010-08-10,18.55,-500000000.0,22541000000.0,500000000.0,29327550000,-58.6551
2010-08-11,18.05,-500000000.0,22541000000.0,500000000.0,28537050000,-57.0741
2010-08-12,17.5,-500000000.0,22541000000.0,500000000.0,27667500000,-55.335
2010-08-13,16.87,-500000000.0,22541000000.0,500000000.0,26671470000,-53.34294
2010-08-16,16.55,-500000000.0,22541000000.0,500000000.0,26149000000,-52.298
2010-08-17,16.57,-500000000.0,22541000000.0,500000000.0,26180600000,-52.3612
2010-08-18,16.72,-500000000.0,22541000000.0,500000000.0,26417600000,-52.8352
2010-08-19,16.03,-500000000.0,22541000000.0,500000000.0,25327400000,-50.6548
2010-08-20,16.1,-500000000.0,22541000000.0,500000000.0,25438000000,-50.876
2010-08-23,15.94,-500000000.0,22541000000.0,500000000.0,25185200000,-50.3704
2010-08-24,15.72,-500000000.0,22541000000.0,500000000.0,24837600000,-49.6752
2010-08-25,16.18,-500000000.0,22541000000.0,500000000.0,25564400000,-51.1288
2010-08-26,15.81,-500000000.0,22541000000.0,500000000.0,24979800000,-49.9596
2010-08-27,15.98,-500000000.0,22541000000.0,500000000.0,25248400000,-50.4968
2010-08-30,15.95,-500000000.0,22541000000.0,500000000.0,25201000000,-50.402
2010-08-31,15.68,-500000000.0,22541000000.0,500000000.0,24774400000,-49.5488
2010-09-01,16.32,-500000000.0,22541000000.0,500000000.0,25785600000,-51.5712
2010-09-02,16.45,-500000000.0,22541000000.0,500000000.0,25991000000,-51.982
2010-09-03,16.81,-500000000.0,22541000000.0,500000000.0,26559800000,-53.1196
2010-09-07,16.85,-500000000.0,22541000000.0,500000000.0,26623000000,-53.246
2010-09-08,16.7,-500000000.0,22541000000.0,500000000.0,26386000000,-52.772
2010-09-09,16.3,-500000000.0,22541000000.0,500000000.0,25754000000,-51.508
2010-09-10,16.08,-500000000.0,22541000000.0,500000000.0,25406400000,-50.8128
2010-09-13,16.81,-500000000.0,22541000000.0,500000000.0,26559800000,-53.1196
2010-09-14,17.61,-500000000.0,22541000000.0,500000000.0,27823800000,-55.6476
2010-09-15,17.14,-500000000.0,22541000000.0,500000000.0,27081200000,-54.1624
2010-09-16,17.03,-500000000.0,22541000000.0,500000000.0,26907400000,-53.8148
2010-09-17,17.0,-500000000.0,22541000000.0,500000000.0,26860000000,-53.72
2010-09-20,17.61,-500000000.0,22541000000.0,500000000.0,27823800000,-55.6476
2010-09-21,17.61,-500000000.0,22541000000.0,500000000.0,27823800000,-55.6476
2010-09-22,17.16,-500000000.0,22541000000.0,500000000.0,27112800000,-54.2256
2010-09-23,17.4,-500000000.0,22541000000.0,500000000.0,27492000000,-54.984
2010-09-24,17.75,-500000000.0,22541000000.0,500000000.0,28045000000,-56.09
2010-09-27,17.76,-500000000.0,22541000000.0,500000000.0,28060800000,-56.1216
2010-09-28,18.27,-500000000.0,22541000000.0,500000000.0,28866600000,-57.7332
2010-09-29,18.38,-500000000.0,22541000000.0,500000000.0,29040400000,-58.0808
2010-09-30,18.28,-500000000.0,22541000000.0,500000000.0,28882400000,-57.7648
2010-10-01,18.23,-500000000.0,22541000000.0,500000000.0,28803400000,-57.6068
2010-10-04,17.92,-500000000.0,22541000000.0,500000000.0,28313600000,-56.6272
2010-10-05,18.51,-500000000.0,22541000000.0,500000000.0,29245800000,-58.4916
2010-10-06,18.36,-500000000.0,22541000000.0,500000000.0,29008800000,-58.0176
2010-10-07,18.22,-500000000.0,22541000000.0,500000000.0,28787600000,-57.5752
2010-10-08,18.37,-500000000.0,22541000000.0,500000000.0,29024600000,-58.0492
2010-10-11,18.31,-500000000.0,22541000000.0,500000000.0,28929800000,-57.8596
2010-10-12,18.45,-500000000.0,22541000000.0,500000000.0,29151000000,-58.302
2010-10-13,18.7,-500000000.0,22541000000.0,500000000.0,29546000000,-59.092
2010-10-14,18.39,-500000000.0,22541000000.0,500000000.0,29056200000,-58.1124
2010-10-15,18.78,-500000000.0,22541000000.0,500000000.0,29672400000,-59.3448
2010-10-18,18.86,-500000000.0,22541000000.0,500000000.0,29798800000,-59.5976
2010-10-19,18.29,-500000000.0,22541000000.0,500000000.0,28898200000,-57.7964
2010-10-20,18.54,-500000000.0,22541000000.0,500000000.0,29293200000,-58.5864
2010-10-21,18.53,-500000000.0,22541000000.0,500000000.0,29277400000,-58.5548
2010-10-22,18.6,-500000000.0,22541000000.0,500000000.0,29388000000,-58.776
2010-10-25,18.71,-500000000.0,22541000000.0,500000000.0,29561800000,-59.1236
2010-10-26,18.46,-500000000.0,22541000000.0,500000000.0,29166800000,-58.3336
2010-10-27,18.43,-500000000.0,22541000000.0,500000000.0,29119400000,-58.2388
2010-10-28,18.49,-500000000.0,22541000000.0,500000000.0,29214200000,-58.4284
2010-10-29,18.28,-500000000.0,22541000000.0,500000000.0,28882400000,-57.7648
2010-11-01,18.5,-500000000.0,24670000000.0,500000000.0,29230000000,-58.46
2010-11-02,18.33,-500000000.0,24670000000.0,500000000.0,28961400000,-57.9228
2010-11-03,18.59,-500000000.0,24670000000.0,500000000.0,29372200000,-58.7444
2010-11-04,18.92,-500000000.0,24670000000.0,500000000.0,29893600000,-59.7872
2010-11-05,18.88,-500000000.0,24670000000.0,500000000.0,29830400000,-59.6608
2010-11-08,18.98,-500000000.0,24670000000.0,500000000.0,29988400000,-59.9768
2010-11-09,18.97,-500000000.0,24670000000.0,500000000.0,29972600000,-59.9452
2010-11-10,18.79,-500000000.0,24670000000.0,500000000.0,29688200000,-59.3764
2010-11-11,18.61,-500000000.0,24670000000.0,500000000.0,29403800000,-58.8076
2010-11-12,18.37,-500000000.0,24670000000.0,500000000.0,29024600000,-58.0492
2010-11-15,18.15,-500000000.0,24670000000.0,500000000.0,28749600000,-57.4992
2010-11-16,17.45,-500000000.0,24670000000.0,500000000.0,27640800000,-55.2816
2010-11-17,17.44,-500000000.0,24670000000.0,500000000.0,27624960000,-55.24992
2010-11-18,17.73,-500000000.0,24670000000.0,500000000.0,28084320000,-56.16864
2010-11-19,17.83,-500000000.0,24670000000.0,500000000.0,28242720000,-56.48544
2010-11-22,18.0,-500000000.0,24670000000.0,500000000.0,28512000000,-57.024
2010-11-23,17.74,-500000000.0,24670000000.0,500000000.0,28100160000,-56.20032
2010-11-24,18.15,-500000000.0,24670000000.0,500000000.0,28749600000,-57.4992
2010-11-26,18.11,-500000000.0,24670000000.0,500000000.0,28686240000,-57.37248
2010-11-29,17.83,-500000000.0,24670000000.0,500000000.0,28242720000,-56.48544
2010-11-30,17.66,-500000000.0,24670000000.0,500000000.0,27973440000,-55.94688
2010-12-01,18.04,-500000000.0,24670000000.0,500000000.0,28575360000,-57.15072
2010-12-02,18.72,-500000000.0,24670000000.0,500000000.0,29652480000,-59.30496
2010-12-03,18.74,-500000000.0,24670000000.0,500000000.0,29684160000,-59.36832
2010-12-06,18.69,-500000000.0,24670000000.0,500000000.0,29604960000,-59.20992
2010-12-07,18.64,-500000000.0,24670000000.0,500000000.0,29525760000,-59.05152
2010-12-08,18.86,-500000000.0,24670000000.0,500000000.0,29874240000,-59.74848
2010-12-09,19.0,-500000000.0,24670000000.0,500000000.0,30096000000,-60.192
2010-12-10,18.83,-500000000.0,24670000000.0,500000000.0,29826720000,-59.65344
2010-12-13,19.3,-500000000.0,24670000000.0,500000000.0,30571200000,-61.1424
2010-12-14,18.87,-500000000.0,24670000000.0,500000000.0,29890080000,-59.78016
2010-12-15,18.64,-500000000.0,24670000000.0,500000000.0,29525760000,-59.05152
2010-12-16,18.75,-500000000.0,24670000000.0,500000000.0,29700000000,-59.4
2010-12-17,18.99,-500000000.0,24670000000.0,500000000.0,30080160000,-60.16032
2010-12-20,18.92,-500000000.0,24670000000.0,500000000.0,29969280000,-59.93856
2010-12-21,19.24,-500000000.0,24670000000.0,500000000.0,30476160000,-60.95232
2010-12-22,19.43,-500000000.0,24670000000.0,500000000.0,30777120000,-61.55424
2010-12-23,19.39,-500000000.0,24670000000.0,500000000.0,30713760000,-61.42752
2010-12-27,19.41,-500000000.0,24670000000.0,500000000.0,30745440000,-61.49088
2010-12-28,19.34,-500000000.0,24670000000.0,500000000.0,30634560000,-61.26912
2010-12-29,19.27,-500000000.0,24670000000.0,500000000.0,30523680000,-61.04736
2010-12-30,19.35,-500000000.0,24670000000.0,500000000.0,30650400000,-61.3008
2010-12-31,19.32,-500000000.0,24670000000.0,500000000.0,30602880000,-61.20576
2011-01-03,19.19,-500000000.0,24670000000.0,500000000.0,30396960000,-60.79392
2011-01-04,19.07,-500000000.0,24670000000.0,500000000.0,30206880000,-60.41376
2011-01-05,18.98,-500000000.0,24670000000.0,500000000.0,30064320000,-60.12864
2011-01-06,19.51,-500000000.0,24670000000.0,500000000.0,30903840000,-61.80768
2011-01-07,19.46,-500000000.0,24670000000.0,500000000.0,30824640000,-61.64928
2011-01-10,19.5,-500000000.0,24670000000.0,500000000.0,30888000000,-61.776
2011-01-11,19.48,-500000000.0,24670000000.0,500000000.0,30856320000,-61.71264
2011-01-12,19.93,-500000000.0,24670000000.0,500000000.0,31569120000,-63.13824
2011-01-13,19.85,-500000000.0,24670000000.0,500000000.0,31442400000,-62.8848
2011-01-14,19.81,-500000000.0,24670000000.0,500000000.0,31379040000,-62.75808
2011-01-18,19.84,-500000000.0,24670000000.0,500000000.0,31426560000,-62.85312
2011-01-19,19.66,-500000000.0,24670000000.0,500000000.0,31141440000,-62.28288
2011-01-20,19.38,-500000000.0,24670000000.0,500000000.0,30697920000,-61.39584
2011-01-21,19.33,-500000000.0,24670000000.0,500000000.0,30618720000,-61.23744
2011-01-24,19.64,-500000000.0,24670000000.0,500000000.0,31109760000,-62.21952
2011-01-25,21.21,-500000000.0,24670000000.0,500000000.0,33596640000,-67.19328
2011-01-26,21.78,-500000000.0,24670000000.0,500000000.0,34499520000,-68.99904
2011-01-27,22.16,-500000000.0,24670000000.0,500000000.0,35101440000,-70.20288
2011-01-28,21.8,-500000000.0,24670000000.0,500000000.0,34531200000,-69.0624
2011-01-31,22.21,-500000000.0,24670000000.0,500000000.0,35180640000,-70.36128
2011-02-01,22.69,-500000000.0,24670000000.0,500000000.0,35940960000,-71.88192
2011-02-02,22.79,-500000000.0,24670000000.0,500000000.0,36099360000,-72.19872
2011-02-03,22.57,-500000000.0,24670000000.0,500000000.0,35750880000,-71.50176
2011-02-04,23.37,-500000000.0,24670000000.0,500000000.0,37018080000,-74.03616
2011-02-07,22.69,-500000000.0,24670000000.0,500000000.0,35940960000,-71.88192
2011-02-08,22.61,-500000000.0,24670000000.0,500000000.0,35814240000,-71.62848
2011-02-09,22.8,-500000000.0,24670000000.0,500000000.0,36115200000,-72.2304
2011-02-10,22.16,19426000000.0,6912315000000.0,-19426000000.0,35101440000,1.8069309173272934
2011-02-11,22.36,19426000000.0,6912315000000.0,-19426000000.0,35418240000,1.8232389580973953
2011-02-14,22.24,19426000000.0,6912315000000.0,-19426000000.0,35339360000,1.8191784206733244
2011-02-15,21.85,19426000000.0,6912315000000.0,-19426000000.0,34719650000,1.7872773602388552
2011-02-16,22.28,19426000000.0,6912315000000.0,-19426000000.0,35402920000,1.8224503243076289
2011-02-17,22.96,19426000000.0,6912315000000.0,-19426000000.0,36483440000,1.8780726860908061
2011-02-18,23.23,19426000000.0,6912315000000.0,-19426000000.0,36912470000,1.9001580356223617
2011-02-22,22.6,19426000000.0,6912315000000.0,-19426000000.0,35911400000,1.8486255533820652
2011-02-23,22.38,19426000000.0,6912315000000.0,-19426000000.0,35561820000,1.8306300833933904
2011-02-24,22.76,19426000000.0,6912315000000.0,-19426000000.0,36165640000,1.8617131679192835
2011-02-25,22.6,19426000000.0,6912315000000.0,-19426000000.0,35911400000,1.8486255533820652
2011-02-28,23.06,19426000000.0,6912315000000.0,-19426000000.0,36642340000,1.8862524451765674
2011-03-01,22.03,19426000000.0,6912315000000.0,-19426000000.0,35005670000,1.8020009265932255
2011-03-02,22.32,19426000000.0,6912315000000.0,-19426000000.0,35466480000,1.8257222279419334
2011-03-03,22.85,19426000000.0,6912315000000.0,-19426000000.0,36308650000,1.8690749510964686
2011-03-04,22.92,19426000000.0,6912315000000.0,-19426000000.0,36419880000,1.8748007824565016
2011-03-07,22.59,19426000000.0,6912315000000.0,-19426000000.0,35895510000,1.8478075774734892
2011-03-08,22.69,19426000000.0,6912315000000.0,-19426000000.0,36054410000,1.8559873365592505
2011-03-09,22.17,19426000000.0,6912315000000.0,-19426000000.0,35228130000,1.8134525893132916
2011-03-10,21.32,19426000000.0,6912315000000.0,-19426000000.0,33877480000,1.74392463708432
2011-03-11,21.31,19426000000.0,6912315000000.0,-19426000000.0,33861590000,1.7431066611757438
2011-03-14,21.42,19426000000.0,6912315000000.0,-19426000000.0,34036380000,1.7521043961700813
2011-03-15,21.09,19426000000.0,6912315000000.0,-19426000000.0,33512010000,1.725111191187069
2011-03-16,20.53,19426000000.0,6912315000000.0,-19426000000.0,32622170000,1.6793045403068052
